cod_calle;nombre_calle;cod_tipovia;nombre_tipo_via;
6720;NAVARRA;CL;CALLE
6750;NERBIOI;CL;CALLE
6760;ALCORTA NICOLAS;CL;CALLE
6770;TELLAETXE PINTOR;CL;CALLE
6780;NORTE PARTICULAR DEL;CL;CALLE
6790;NOVIA SALCEDO;CL;CALLE
6800;NUEVA;CL;CALLE
6820;LARRAMENDI PADRE;CL;CALLE
6845;ORTIZ ALFAU ANGEL;CL;CALLE
6855;ORTUTXUETA;CL;CALLE
6860;ORUETA OBISPO;CL;CALLE
6673;MUROS DE SAN PEDRO;CL;CALLE
6675;ARAMBARRI MUSICO;CL;CALLE
6930;ARALAR;CL;CALLE
6950;OLAGORTA;CL;CALLE
6985;OLANO;CL;CALLE
6990;ZARATE MIKEL;CL;CALLE
7000;OLLERIAS ALTAS;CL;CALLE
7035;ONDARROA;CL;CALLE
7037;ORBEGOZO MATILDE;CL;CALLE
9710;ARSUAGA;CL;CALLE
9635;ZURBARAN;CL;CALLE
9775;ARRUE PINTORES;CL;CALLE
9865;ZARRA TELMO;CL;CALLE
9585;ZORROZGOITI;CM;CAMINO
9630;ZURBARANBIDEA;CM;CAMINO
7060;ORUETABIDEA;CM;CAMINO
7070;USKORTABIDEA;CM;CAMINO
6900;OTXARKOAGABIDEA;CM;CAMINO
7480;POLVORIN DEL;CM;CAMINO
7490;PONTON DEL;CM;CAMINO
7110;PAGASARRIBIDEA;CM;CAMINO
7300;PEÑASCAL;CM;CAMINO
7750;ERREKAKO;CM;CAMINO
7650;PUNTA DE LA;CM;CAMINO
8330;SAN FELICISIMO;CM;CAMINO
9590;ZUBISIKUBIDEA;CM;CAMINO
9230;UGASKOBIDEA;CM;CAMINO
9415;VIA VIEJA DE LEZAMA;CM;CAMINO
9400;VENTOSA;CM;CAMINO
9380;VENTA ALTA;CM;CAMINO
9385;BENTABARRIBIDEA;CM;CAMINO
9195;TROKABIDEA;CM;CAMINO
8690;SANROKEBIDEA;CM;CAMINO
8980;SEBERETXEBIDEA;CM;CAMINO
9070;TELLAETXEBIDEA;CM;CAMINO
8920;SARATXEBIDEA;CM;CAMINO
1120;AZKARAIBIDEA;CM;CAMINO
1450;BERRIZBIDEA;CM;CAMINO
870;ARTSENALBIDEA;CM;CAMINO
940;ARTIGABIDEA;CM;CAMINO
900;ARTAZUBIDEA;CM;CAMINO
800;ARRAIZBIDEA;CM;CAMINO
50;ATXETABIDEA;CM;CAMINO
780;ARMOTXABIDEA;CM;CAMINO
660;ARBOLANTXABIDEA;CM;CAMINO
400;ALUZETABIDEA;CM;CAMINO
620;ARANEKOBIDEA;CM;CAMINO
2920;ETXEZURIBIDEA;CM;CAMINO
1570;BOLINTXUBIDEA;CM;CAMINO
1600;BOSQUE DEL;CM;CAMINO
2240;KOBETABIDEA;CM;CAMINO
5260;JUNQUERA DE LA;CM;CAMINO
5700;LUZURIBIDEA;CM;CAMINO
5370;LANDETABIDEA;CM;CAMINO
5390;LARRASKITUBIDEA;CM;CAMINO
6240;MIMBRES LOS;CM;CAMINO
6370;AVRIL MONTE;CM;CAMINO
6280;MOLINO DE VIENTO;CM;CAMINO
6260;MIRAMAR;CM;CAMINO
4330;ERMUDATZABIDEA;CM;CAMINO
4460;IBARSUSIBIDEA;CM;CAMINO
4475;IBARREKOLANDA;CM;CAMINO
4660;IRUSTABIDEA;CM;CAMINO
4800;ITURRIGORRIBIDEA;CM;CAMINO
3980;GOIRIBIBEASKOA;CM;CAMINO
