IdNp;IdNom;Numero;Bis;Districte;Seccio;IdSector;CoordenadaX;CoordenadaY;
"76569";"1036";"0004";" ";"1";"105";"48";"425842.991700000010";"4600112.178170000200";
"76570";"694";"0007";"B";"3";"307";"43";"424387.965968000000";"4601888.112216999800";
"76574";"694";"0019";"B";"3";"307";"43";"424358.173508999990";"4601911.636744000000";
"76577";"1179";"0016";" ";"2";"212";"44";"425104.234452000000";"4601722.463318999900";
"76604";"1295";"0110";" ";"4";"420";"55";"423233.393986999990";"4600465.063191000400";
"76652";"1295";"0065";" ";"4";"420";"56";"423172.592765000010";"4600393.382526000000";
"76697";"1020";"0093";" ";"2";"212";"44";"425125.547475000030";"4601788.879561999800";
"76728";"780";"0025";" ";"1";"101";"48";"425646.870751000010";"4599911.422966999900";
"76731";"780";"0027";" ";"1";"101";"48";"425646.492409000000";"4599914.740143000100";
"76750";"985";"0009";" ";"1";"105";"48";"425681.807143000010";"4600025.908862000300";
"76757";"1179";"0001";" ";"2";"212";"44";"425119.151298000010";"4601779.426845000100";
"76765";"1295";"0143";" ";"4";"420";"56";"423202.431680999990";"4600587.775107000000";
"76772";"1345";"0027";" ";"6";"618";"50";"426568.784960000020";"4598182.142699000400";
"76773";"664";"0009";" ";"6";"618";"50";"426638.285041000000";"4598230.927650000000";
"76776";"664";"0012";" ";"6";"618";"50";"426590.645399999980";"4598221.892962999600";
"76780";"664";"0016";" ";"6";"618";"50";"426648.061850000000";"4598209.603147000100";
"76792";"1295";"0208";" ";"4";"420";"55";"423300.402552000010";"4600683.536865999900";
"76814";"664";"0020";" ";"6";"618";"50";"426636.039924999990";"4598181.101645000300";
"76822";"664";"0024";" ";"6";"618";"50";"426587.725437999990";"4598169.124133000200";
"76825";"664";"0026";" ";"6";"618";"50";"426656.981183000030";"4598170.011664999600";
"76833";"1295";"0258";" ";"4";"413";"55";"423327.974409000020";"4600765.696959000100";
"76866";"664";"0025";" ";"6";"618";"50";"426665.603124000020";"4598150.845606000200";
"76927";"617";"0031";" ";"1";"105";"48";"425747.436221999990";"4599942.267519000000";
"76975";"494";"0001";" ";"3";"324";"43";"425022.435762999990";"4601545.761137000300";
"77010";"1640";"0105";" ";"3";"324";"43";"424971.063781999980";"4601503.666717000300";
"77020";"830";"0010";"B";"6";"620";"50";"426707.063221000020";"4597971.607560999700";
"77024";"621";"0080";"A";"4";"413";"55";"423515.794788000000";"4600511.046977000300";
"77028";"621";"0082";"B";"4";"413";"55";"423497.994937999990";"4600486.021424000200";
"77029";"798";"0067";" ";"6";"620";"50";"426691.637357000030";"4597915.312644000200";
"77032";"1451";"0001";" ";"4";"420";"55";"423448.787500999980";"4600534.920969000100";
"77039";"1451";"0003";" ";"4";"420";"55";"423451.046112000010";"4600541.252898000200";
"77044";"1151";"0013";"B";"1";"105";"48";"425846.388396000020";"4599885.378827000000";
"77050";"1167";"0023";"B";"3";"307";"43";"424442.649212000020";"4601987.025220000200";
"77054";"1260";"0051";"B";"2";"212";"44";"425275.040947999980";"4601694.754846000100";
"77058";"1020";"0068";"B";"2";"212";"44";"425159.837578999980";"4601762.122131000300";
"77065";"507";"0007";" ";"3";"307";"43";"424531.395587000010";"4601872.551397999700";
"77077";"694";"0032";" ";"3";"307";"43";"424360.717081999990";"4601926.028671000200";
"77080";"830";"0001";"B";"6";"620";"50";"426766.196344000000";"4597920.222256000200";
"77088";"1372";"0007";" ";"6";"620";"50";"426714.768678999970";"4597993.415341000100";
"77089";"1372";"0008";" ";"6";"620";"50";"426739.602530999980";"4597969.469277000100";
"77092";"1372";"0009";" ";"6";"620";"50";"426753.937775000000";"4597977.996972000200";
"77095";"1372";"0011";" ";"6";"620";"50";"426769.154504999980";"4597962.940883000400";
"77099";"798";"0066";" ";"6";"620";"50";"426707.140269000030";"4597908.030302999500";
"77129";"997";"0003";" ";"4";"428";"56";"422750.101861000000";"4600878.667072000000";
"77134";"997";"0011";" ";"4";"428";"56";"422788.986822000010";"4600883.723620000300";
"77148";"997";"0031";" ";"4";"428";"56";"422889.079070999990";"4600896.722838000400";
"77152";"1238";"0028";" ";"6";"620";"50";"426691.677208999990";"4597892.255405000400";
"77156";"997";"0039";" ";"4";"428";"56";"422928.031762000000";"4600901.779693000000";
"77159";"877";"0002";" ";"3";"306";"43";"424558.357240999990";"4601841.023932999900";
"77182";"1288";"0055";"B";"6";"620";"50";"426683.493675999980";"4597828.399659000300";
"77183";"1288";"0055";" ";"6";"620";"50";"426681.725959000000";"4597827.779981000300";
"77186";"1153";"0005";" ";"6";"620";"50";"426658.460452000030";"4597864.126012000300";
"77212";"1485";"0071";"B";"2";"212";"44";"425276.821585000030";"4601494.242812000200";
"77213";"636";"0044";" ";"6";"620";"50";"426749.770828999990";"4597789.175661999700";
"77227";"1037";"0025";"B";"2";"212";"44";"425258.767203000020";"4601478.683003000000";
"77231";"1037";"0025";"D";"2";"212";"44";"425260.329107000030";"4601486.326647999700";
"77243";"1384";"0044";" ";"1";"105";"48";"425902.093847999990";"4600114.336458999700";
"77261";"864";"0018";" ";"3";"306";"43";"424615.518121999980";"4601879.362885000200";
"77276";"1384";"0064";"B";"1";"105";"48";"425942.105275999990";"4600136.288076000300";
"77277";"875";"0035";"B";"2";"212";"44";"425332.014283000030";"4601419.201592000200";
"77287";"877";"0002";"B";"3";"306";"43";"424633.029268999990";"4601774.228187000400";
"77292";"1521";"0005";" ";"3";"306";"43";"424661.705355999990";"4601761.740189000000";
"77313";"1288";"0096";" ";"6";"620";"50";"426820.666507999990";"4597878.309344000200";
"77332";"1648";"0038";" ";"4";"428";"56";"422964.674835000010";"4601186.494044000300";
"77347";"1024";"0004";" ";"4";"428";"56";"423045.300454000010";"4601011.709471000400";
"77356";"1151";"0031";"B";"1";"105";"48";"425956.018161999990";"4599901.731104999800";
"77362";"1683";"0031";" ";"3";"306";"43";"424832.342283000010";"4601875.490000000200";
"77366";"830";"0031";"B";"6";"620";"50";"426820.493620999970";"4597822.081915000500";
"77367";"830";"0031";" ";"6";"620";"50";"426819.744741000000";"4597823.405171000400";
"77389";"823";"0031";" ";"3";"306";"43";"424823.980144000030";"4601883.358261999700";
"77396";"1030";"0005";" ";"4";"429";"56";"422837.747363000000";"4601580.611987999600";
"77419";"1311";"0086";"B";"6";"621";"50";"426870.274737000000";"4597801.975445000500";
"77420";"1640";"0071";"B";"2";"212";"44";"425181.495689000000";"4601409.161038000100";
"77422";"1311";"0088";"B";"6";"621";"50";"426874.608576999980";"4597804.427268000300";
"77426";"1311";"0090";"B";"6";"621";"50";"426878.737568999990";"4597806.775423999900";
"77430";"1311";"0086";" ";"6";"621";"50";"426867.995806999970";"4597800.684074000500";
"77434";"1311";"0090";" ";"6";"621";"50";"426876.606402000000";"4597805.562796999700";
"77449";"637";"0019";" ";"1";"106";"48";"425745.895747000000";"4599828.736912000000";
"77450";"637";"0021";" ";"1";"106";"48";"425750.969178000000";"4599836.060964999700";
"77476";"683";"0016";" ";"2";"212";"44";"425111.512875000010";"4601709.142354000400";
"77479";"881";"0062";" ";"3";"302";"43";"424042.032171999980";"4601642.469612999800";
"77480";"1151";"0002";" ";"1";"106";"48";"425776.922176000020";"4599860.315859000200";
"77486";"1447";"0032";"B";"3";"302";"43";"423997.164880000000";"4601748.675139999900";
"77490";"683";"0038";"B";"2";"212";"44";"425177.494215000010";"4601705.508208000100";
"77498";"674";"0017";"B";"3";"302";"43";"424030.160391999990";"4601773.963863000300";
"77501";"1653";"0041";"B";"3";"302";"43";"424053.083780999990";"4601775.140418999800";
"77505";"1653";"0021";"B";"3";"302";"43";"424072.823356000010";"4601725.134544000000";
"77513";"683";"0062";"B";"2";"212";"44";"425230.105420999990";"4601688.663371000400";
"77544";"612";"0080";" ";"1";"106";"48";"425931.318539000000";"4599830.845638999700";
"77554";"522";"0073";" ";"1";"106";"48";"425919.851015000020";"4599793.625571000400";
"77555";"1478";"0060";"B";"6";"621";"50";"426834.019277999990";"4597666.825628999600";
"77558";"1260";"0048";"B";"2";"212";"44";"425288.129146000020";"4601691.614524999600";
"77561";"830";"0110";"B";"6";"621";"50";"426894.712162000010";"4597665.556149999600";
"77569";"830";"0130";"B";"6";"621";"50";"426921.928903999970";"4597617.774636000400";
"77570";"830";"0130";" ";"6";"621";"50";"426920.654918999990";"4597620.010649000300";
"77574";"674";"0033";" ";"3";"302";"43";"423949.589160999980";"4601742.090327000200";
"77580";"891";"0010";" ";"1";"106";"48";"425772.247603000030";"4599804.060428000100";
"77584";"1416";"0073";"B";"6";"621";"50";"426908.932065000000";"4597571.472156999600";
"77589";"891";"0012";" ";"1";"106";"48";"425775.064749000010";"4599799.368935000200";
"77683";"1024";"0031";" ";"4";"428";"56";"423090.437342000020";"4601083.047406000100";
"77685";"830";"0093";" ";"6";"621";"50";"426933.020212000000";"4597624.691805999700";
"77698";"830";"0101";" ";"6";"621";"50";"426935.693756000020";"4597620.006424999800";
"77701";"739";"0015";" ";"2";"212";"44";"425246.153637000010";"4601844.630111999800";
"77719";"881";"0154";" ";"3";"302";"43";"423901.125974000020";"4601675.316912000100";
"77734";"881";"0158";" ";"3";"302";"43";"423887.125019999980";"4601678.859961000300";
"77765";"495";"0007";" ";"3";"302";"43";"423895.704008999980";"4601703.513445000200";
"77773";"495";"0043";" ";"3";"302";"43";"423855.854484000010";"4601804.721106000200";
"77777";"995";"0010";"B";"2";"213";"44";"425376.845212000010";"4601920.941931000000";
"77792";"1583";"0021";"A";"6";"621";"50";"427043.113583999980";"4597731.405477000400";
"77794";"1583";"0021";"C";"6";"621";"50";"427049.414435999990";"4597735.339890999700";
"77795";"1583";"0021";"D";"6";"621";"50";"427054.053797999980";"4597738.236825999800";
"77803";"995";"0008";"C";"2";"213";"44";"425376.750751000010";"4601908.966652000300";
"77810";"458";"0002";" ";"4";"428";"56";"422988.870371000030";"4601306.444857999700";
"77822";"458";"0012";" ";"4";"429";"56";"422991.329726000030";"4601417.145259000400";
"77825";"458";"0014";" ";"4";"429";"56";"422987.228300000020";"4601427.370164999700";
"77829";"458";"0016";" ";"4";"429";"56";"422975.245225999970";"4601467.432470999700";
"77833";"458";"0018";" ";"4";"429";"56";"422973.816402999980";"4601474.229639000300";
"77837";"458";"0022";" ";"4";"429";"56";"422970.102412000010";"4601498.066704999700";
"77840";"458";"0024";" ";"4";"429";"56";"422968.528735000000";"4601544.640123999700";
"77843";"458";"0026";" ";"4";"429";"56";"422971.537636000020";"4601572.726944999800";
"77844";"458";"0027";" ";"4";"429";"56";"422949.082513000000";"4601540.958860999900";
"77848";"666";"0050";" ";"6";"623";"50";"426608.668466000000";"4597751.636661999900";
"77862";"666";"0056";"B";"6";"623";"50";"426619.783253000000";"4597736.149214000400";
"77867";"624";"0041";"B";"6";"623";"50";"426564.346139999980";"4597710.001454000400";
"77873";"624";"0037";"B";"6";"623";"50";"426558.052076000020";"4597718.671299999600";
"77874";"920";"0003";" ";"3";"302";"43";"423900.028042000020";"4601994.011214000200";
"77877";"624";"0056";"A";"6";"623";"50";"426560.919483000010";"4597693.428202000400";
"77878";"1626";"0006";" ";"2";"213";"44";"425359.623741000020";"4601889.992088000300";
"77882";"569";"0045";" ";"1";"127";"49";"426384.903923999980";"4599106.509073999700";
"77886";"1275";"0005";"B";"1";"110";"48";"425460.490858000000";"4599553.095666999900";
"77893";"962";"0035";"B";"3";"302";"43";"423931.237952000000";"4601992.646072999600";
"77903";"1412";"0052";" ";"6";"623";"50";"426485.135254999970";"4597725.845057000400";
"77904";"668";"0002";" ";"4";"428";"56";"423024.807623000000";"4601364.363974999600";
"77919";"938";"0002";"B";"4";"416";"55";"423842.978160000000";"4600020.807310000100";
"77927";"1669";"0001";"D";"3";"302";"43";"423894.063946000010";"4601867.852416000300";
"77931";"1669";"0021";" ";"3";"302";"43";"423877.068175000020";"4601819.452762999600";
"77933";"1447";"0083";" ";"3";"302";"43";"423927.357120000000";"4601889.639217000500";
"77934";"542";"0376";"A";"4";"416";"55";"423837.256976999980";"4600011.484705000200";
"77938";"1447";"0059";"I";"3";"302";"43";"423931.738335000000";"4601825.677977999700";
"77949";"674";"0034";"B";"3";"302";"43";"423936.353780000000";"4601750.703669000400";
"77952";"495";"0040";"B";"3";"302";"43";"423876.131575000010";"4601794.233753999700";
"77953";"1587";"0610";" ";"6";"614";"50";"426518.110395000030";"4597595.048667999900";
"77957";"495";"0070";" ";"3";"302";"43";"423840.470526000020";"4601884.418762999600";
"77961";"495";"0064";" ";"3";"302";"43";"423846.786895000030";"4601868.417868000500";
"77964";"495";"0066";" ";"3";"302";"43";"423843.825015000010";"4601875.922906000200";
"77976";"481";"0022";"B";"6";"614";"50";"426460.877714000000";"4597555.169037000300";
"77991";"1414";"0040";" ";"1";"106";"48";"426010.066555000030";"4599874.509774999700";
"77997";"1626";"0010";" ";"2";"213";"44";"425359.804978000000";"4601920.562560000500";
"77998";"651";"0049";"B";"6";"614";"50";"426421.530602000010";"4597583.180220000400";
"78001";"1005";"0019";" ";"4";"416";"55";"424045.108873000020";"4600118.279560999900";
"78002";"1005";"0021";" ";"4";"416";"55";"424037.472343000000";"4600146.674323000000";
"78006";"1005";"0025";" ";"4";"416";"55";"424035.161421000030";"4600154.970259999900";
"78013";"1189";"0006";" ";"4";"416";"55";"424024.546470000000";"4600077.009134000200";
"78017";"522";"0101";" ";"1";"106";"48";"426030.058586000000";"4599775.512871000000";
"78025";"522";"0099";" ";"1";"106";"48";"426023.120009000010";"4599776.484795999700";
"78027";"752";"0009";"A";"3";"305";"43";"424357.734653000020";"4601654.517017999700";
"78046";"481";"0013";"B";"6";"614";"50";"426475.352913999990";"4597547.217139000100";
"78057";"752";"0009";" ";"3";"305";"43";"424402.907332999980";"4601655.414354000200";
"78061";"962";"0045";" ";"3";"302";"43";"423908.017900999980";"4601975.739488000100";
"78080";"651";"0058";"B";"6";"614";"50";"426440.411704999980";"4597508.157399999900";
"78088";"651";"0076";"B";"6";"614";"50";"426457.694773999970";"4597468.900584000200";
"78095";"1462";"0001";" ";"1";"106";"48";"426032.290634999980";"4599851.342331999900";
"78096";"1462";"0003";" ";"1";"106";"48";"426048.022210999970";"4599853.006086000200";
"78107";"1018";"0044";" ";"6";"614";"50";"426401.155099999970";"4597434.274055999700";
"78111";"995";"0004";" ";"2";"213";"44";"425401.432164000000";"4601866.617208000300";
"78115";"995";"0006";" ";"2";"213";"44";"425400.714732000020";"4601884.466083999700";
"78125";"1189";"0061";"A";"4";"416";"55";"423957.795808000020";"4600220.075395000200";
"78126";"995";"0010";" ";"2";"213";"44";"425401.006511999990";"4601914.727971999900";
"78130";"651";"0022";"B";"6";"614";"50";"426400.436951000010";"4597598.805563000000";
"78137";"651";"0036";"B";"6";"614";"50";"426413.373748000010";"4597569.286418999500";
"78141";"1104";"0002";" ";"3";"305";"43";"424582.650865999980";"4601611.032964999800";
"78145";"1104";"0005";" ";"3";"305";"43";"424542.122329999980";"4601628.501362999900";
"78149";"1462";"0046";" ";"1";"106";"48";"426079.319620000020";"4599845.497430999800";
"78151";"1462";"0050";" ";"1";"106";"48";"426104.731274000020";"4599848.134495000400";
"78152";"1462";"0052";" ";"1";"106";"48";"426121.987581999970";"4599849.914258000400";
"78155";"1462";"0058";" ";"1";"106";"48";"426161.671567999990";"4599854.033320000400";
"78156";"1462";"0060";" ";"1";"106";"48";"426174.097011999980";"4599855.319473999600";
"78160";"1462";"0062";"B";"1";"106";"48";"426184.380244000000";"4599856.384313999700";
"78190";"1308";"0008";" ";"3";"305";"43";"424682.269644999990";"4601617.809467000000";
"78197";"1189";"0031";" ";"4";"416";"55";"423992.678878000010";"4600144.575434999500";
"78201";"1189";"0035";" ";"4";"416";"55";"423990.247215999990";"4600153.290323000400";
"78216";"522";"0186";" ";"1";"106";"48";"426221.593891000030";"4599767.203723999700";
"78230";"1550";"0023";" ";"1";"106";"48";"426193.237859999990";"4599652.533304000300";
"78250";"624";"0076";" ";"6";"622";"50";"426606.735481999990";"4597630.211582000400";
"78254";"1021";"0036";" ";"4";"416";"55";"423962.150438999990";"4600089.802311000400";
"78258";"1080";"0141";" ";"1";"106";"48";"426229.184042999990";"4599643.113642999900";
"78288";"651";"0105";"B";"6";"614";"50";"426504.878468999990";"4597393.914041000400";
"78294";"1141";"0017";"A";"2";"213";"44";"425521.340146000030";"4601924.093094999900";
"78295";"651";"0103";" ";"6";"614";"50";"426503.909338000000";"4597396.153753999600";
"78309";"1080";"0189";" ";"1";"106";"48";"426273.188972999980";"4599653.407312000200";
"78310";"1587";"0650";" ";"6";"614";"50";"426599.073991000010";"4597471.016231000400";
"78314";"1587";"0654";"B";"6";"614";"50";"426616.596993000010";"4597446.108674000000";
"78340";"992";"0017";" ";"4";"429";"56";"422755.017686999990";"4601321.728476000000";
"78343";"992";"0019";"A";"4";"429";"56";"422753.239941000010";"4601326.421981999700";
"78374";"487";"0024";"B";"6";"614";"50";"426576.425771999990";"4597407.428930999700";
"78400";"522";"0140";" ";"1";"106";"48";"426065.284202000010";"4599753.532222000000";
"78404";"522";"0142";" ";"1";"106";"48";"426071.181928000010";"4599754.037921000300";
"78408";"522";"0148";" ";"1";"106";"48";"426091.731612000030";"4599755.799948000300";
"78412";"1318";"0054";" ";"2";"213";"44";"425521.436608999970";"4601843.565303999900";
"78415";"522";"0160";" ";"1";"106";"48";"426142.081787000000";"4599760.117209999800";
"78419";"869";"0066";" ";"4";"429";"56";"422440.290609000020";"4601393.954493000200";
"78434";"1080";"0121";" ";"1";"106";"48";"426146.510071999980";"4599623.817995999900";
"78438";"1080";"0121";"B";"1";"106";"48";"426148.208234000020";"4599624.211411000200";
"78453";"1640";"0127";" ";"3";"324";"43";"424878.712180999980";"4601521.752747000200";
"78456";"1640";"0129";" ";"3";"324";"43";"424865.988871000010";"4601523.458491999700";
"78464";"1640";"0131";" ";"3";"324";"43";"424812.161912999990";"4601531.048786999700";
"78479";"1092";"0035";" ";"4";"429";"56";"422399.418121000000";"4601285.174154999700";
"78483";"659";"0005";" ";"1";"106";"48";"425945.422335000010";"4599744.959530999900";
"78516";"522";"0136";" ";"1";"106";"48";"426055.191523000020";"4599752.666828000000";
"78546";"494";"0002";" ";"3";"324";"43";"424935.976215000030";"4601587.658505000200";
"78554";"1141";"0026";"B";"2";"213";"44";"425534.348846999990";"4601950.886645000400";
"78561";"613";"0034";" ";"6";"614";"50";"426443.542663000000";"4597318.336167000200";
"78562";"659";"0033";" ";"1";"106";"48";"425979.752248000000";"4599648.498887999900";
"78566";"613";"0030";" ";"6";"614";"50";"426442.220948999980";"4597321.366789000100";
"78577";"1092";"0067";"B";"4";"429";"56";"422451.806923999970";"4600925.310933999700";
"78580";"1092";"0073";" ";"4";"429";"56";"422493.189813999980";"4600875.465761999600";
"78588";"651";"0110";" ";"6";"614";"50";"426501.147064000020";"4597370.179491999600";
"78607";"981";"0005";" ";"4";"428";"56";"422887.038097999990";"4600763.787933999700";
"78633";"981";"0016";" ";"4";"428";"56";"422938.412492999980";"4600727.088968999700";
"78655";"500";"0019";" ";"3";"324";"43";"424954.323755000020";"4601635.702058999800";
"78656";"500";"0019";"B";"3";"324";"43";"424954.481718000020";"4601639.637764999600";
"78667";"940";"0002";" ";"4";"428";"56";"422816.468636000010";"4600718.998592000500";
"78671";"940";"0008";" ";"4";"428";"56";"422828.062274999970";"4600737.444039000200";
"78678";"742";"0047";" ";"4";"428";"56";"422815.825714999980";"4600709.369004000000";
"78693";"1683";"0026";" ";"3";"324";"43";"424847.564250000000";"4601839.853345000200";
"78697";"742";"0059";" ";"4";"428";"56";"422850.801874000000";"4600693.511408000300";
"78723";"1145";"0046";" ";"1";"106";"48";"425914.778182999990";"4599700.185309000300";
"78765";"940";"0018";" ";"4";"428";"56";"422843.884383999980";"4600760.118046999900";
"78772";"940";"0022";" ";"4";"428";"56";"422862.280486000000";"4600783.388038000100";
"78776";"1145";"0010";" ";"1";"106";"48";"425825.170045999980";"4599657.540701000000";
"78783";"940";"0026";" ";"4";"428";"56";"422867.442264000010";"4600789.370989000400";
"78791";"940";"0030";" ";"4";"428";"56";"422875.298116000020";"4600798.076620000400";
"78799";"940";"0032";" ";"4";"428";"56";"422880.023250999980";"4600803.115468000100";
"78810";"1485";"0120";" ";"2";"213";"44";"425501.869774000020";"4601669.855060000000";
"78817";"940";"0043";" ";"4";"428";"56";"422976.621511999980";"4600923.721677999900";
"78821";"891";"0050";" ";"1";"106";"48";"425836.972688000010";"4599682.299118000100";
"78832";"1145";"0023";" ";"1";"106";"48";"425832.842086000020";"4599671.469560000100";
"78840";"940";"0046";" ";"4";"428";"56";"422998.070477999980";"4600912.204095000400";
"78855";"820";"0008";" ";"2";"206";"58";"425131.602550000010";"4601142.134250000100";
"78863";"1526";"0129";" ";"1";"104";"48";"426028.139453999990";"4600432.928425000000";
"78893";"666";"0116";"b";"6";"622";"50";"426782.463140000010";"4597569.399953999600";
"78900";"1089";"0003";" ";"4";"428";"56";"422922.492336999970";"4600832.818427000200";
"78904";"1089";"0011";" ";"4";"428";"56";"422941.537376000020";"4600822.526676000100";
"78908";"1241";"0017";" ";"6";"622";"50";"426738.670644000000";"4597522.229709999600";
"78911";"1241";"0021";" ";"6";"622";"50";"426746.844611999990";"4597528.095009000000";
"78968";"1143";"0006";" ";"4";"406";"57";"424696.036695000020";"4600833.925916999600";
"78971";"1478";"0036";" ";"6";"622";"50";"426773.916001999980";"4597619.788193999800";
"78979";"1004";"0002";"B";"6";"622";"50";"426822.639088000000";"4597646.505284000200";
"78982";"1626";"0026";" ";"2";"214";"44";"425386.849454000010";"4602057.588840999600";
"78983";"1626";"0028";" ";"2";"214";"44";"425386.976649999970";"4602071.092096000000";
"78986";"1004";"0012";" ";"6";"622";"50";"426840.341764000010";"4597621.665330000200";
"78994";"1207";"0015";"B";"1";"102";"48";"425450.469289999980";"4600253.338744999800";
"78998";"1184";"0120";" ";"1";"102";"48";"425370.537476999980";"4600198.993954000100";
"79009";"1416";"0053";"B";"6";"622";"50";"426847.356289000020";"4597530.391375999900";
"79024";"1014";"0076";"B";"3";"310";"43";"424675.326517999990";"4602328.837066999600";
"79028";"1080";"0102";" ";"1";"107";"48";"426070.192761000010";"4599596.303253999900";
"79039";"515";"0052";" ";"1";"107";"48";"426082.600333000010";"4599582.235035999700";
"79043";"515";"0058";" ";"1";"107";"48";"426087.608794000000";"4599571.343535999800";
"79047";"515";"0062";" ";"1";"107";"48";"426092.532427000000";"4599560.627547999800";
"79050";"1159";"0044";" ";"3";"310";"43";"424808.786908000010";"4602217.982177999800";
"79054";"515";"0072";" ";"1";"107";"48";"426105.847788000010";"4599531.663823000200";
"79058";"995";"0014";" ";"2";"214";"44";"425390.586584999980";"4601955.417050999600";
"79062";"1023";"0022";" ";"4";"429";"56";"422593.838257999970";"4601401.552311000400";
"79065";"1059";"0004";" ";"3";"310";"43";"424832.513167000030";"4602176.632566999600";
"79069";"704";"0069";" ";"1";"107";"48";"426060.030306000030";"4599515.622639000400";
"79073";"995";"0016";" ";"2";"214";"44";"425401.947733999990";"4601964.998548000100";
"79076";"995";"0019";" ";"2";"214";"44";"425393.669980000010";"4601994.796067000400";
"79077";"995";"0020";" ";"2";"214";"44";"425401.580544000030";"4601994.657429999700";
"79080";"664";"0023";" ";"6";"618";"50";"426624.703252999990";"4598149.549141000000";
"79095";"995";"0021";" ";"2";"214";"44";"425390.878769000000";"4602019.677949000100";
"79096";"995";"0022";" ";"2";"214";"44";"425391.943091999970";"4602012.736506000200";
"79099";"995";"0024";" ";"2";"214";"44";"425377.089504999980";"4602022.795513999600";
"79103";"1159";"0012";" ";"3";"310";"43";"424864.503708000000";"4602126.802271000100";
"79110";"756";"0461";" ";"3";"310";"43";"424912.477655000000";"4602129.281464999500";
"79111";"1080";"0094";" ";"1";"107";"48";"426043.263314999990";"4599589.902528000100";
"79114";"1550";"0038";" ";"1";"107";"48";"426207.292056999980";"4599571.448966999500";
"79122";"1025";"0090";" ";"4";"401";"57";"424074.399151000020";"4601481.767707999800";
"79125";"704";"0093";" ";"1";"107";"48";"426145.264678000010";"4599536.806160000200";
"79133";"1197";"0001";"B";"3";"310";"43";"424729.077739999980";"4602229.893375000000";
"79137";"995";"0022";"B";"2";"214";"44";"425376.997475999990";"4602003.471796999700";
"79140";"1197";"0009";" ";"3";"310";"43";"424714.843324000020";"4602197.158618999600";
"79142";"995";"0022";"C";"2";"214";"44";"425377.013088000010";"4602006.791690999600";
"79145";"995";"0022";"D";"2";"214";"44";"425377.028173999980";"4602009.999993000200";
"79149";"995";"0020";"B";"2";"214";"44";"425376.925675000010";"4601988.378642999600";
"79153";"995";"0020";"D";"2";"214";"44";"425376.952548000030";"4601993.986324000200";
"79157";"1025";"0112";" ";"4";"401";"57";"424042.719088000010";"4601507.954198000000";
"79160";"1025";"0114";" ";"4";"401";"57";"424040.666360000030";"4601509.651176000000";
"79161";"1025";"0116";" ";"4";"401";"57";"424038.565675000020";"4601511.387802000200";
"79164";"1014";"0089";" ";"3";"310";"43";"424556.467632999990";"4602423.540258999900";
"79168";"1014";"0095";" ";"3";"310";"43";"424542.174331000020";"4602436.346424999600";
"79175";"1014";"0109";" ";"3";"310";"43";"424516.176136000020";"4602459.646646000400";
"79176";"1014";"0111";" ";"3";"310";"43";"424510.903414000000";"4602464.378627000400";
"79179";"1014";"0117";" ";"3";"310";"43";"424495.853754999990";"4602477.860786999600";
"79183";"1080";"0118";" ";"1";"107";"48";"426111.426286000000";"4599604.695332000000";
"79187";"1080";"0126";" ";"1";"107";"48";"426127.616895999990";"4599608.446333999700";
"79190";"1080";"0132";" ";"1";"107";"48";"426140.481450999970";"4599611.426405999800";
"79191";"995";"0018";"A";"2";"214";"44";"425376.749820999980";"4601965.522113000000";
"79194";"1025";"0080";" ";"4";"401";"57";"424086.900635999980";"4601493.826821999600";
"79195";"995";"0018";"D";"2";"214";"44";"425376.869629000020";"4601976.074334999500";
"79198";"1015";"0009";" ";"6";"618";"50";"426718.626345000000";"4598072.511919000200";
"79202";"1015";"0017";" ";"6";"618";"50";"426667.033635000000";"4598051.503797000300";
"79205";"1250";"0041";" ";"4";"401";"57";"424144.740603999990";"4601444.256978999800";
"79206";"995";"0016";"C";"2";"214";"44";"425376.776702000000";"4601956.156374000000";
"79213";"979";"0095";" ";"1";"107";"48";"426306.248934000030";"4599602.087830999900";
"79217";"1014";"0041";" ";"3";"310";"43";"424677.458740000030";"4602299.846498000400";
"79224";"704";"0145";" ";"1";"107";"48";"426289.596359000020";"4599570.328227000300";
"79239";"1315";"0001";" ";"2";"214";"44";"425246.422841000020";"4602013.748359999600";
"79240";"1315";"0015";" ";"2";"214";"44";"425291.715895999980";"4602137.299685999800";
"79243";"1315";"0009";" ";"2";"214";"44";"425271.969784000020";"4602082.526738000100";
"79247";"1550";"0043";" ";"1";"107";"48";"426220.248459000020";"4599567.656853999900";
"79258";"1429";"0006";" ";"3";"310";"43";"424534.788507999970";"4602139.025755999600";
"79262";"1080";"0162";" ";"1";"107";"48";"426211.330720999980";"4599627.955825000100";
"79284";"1578";"0008";" ";"6";"618";"50";"426812.695838999990";"4598026.690093999700";
"79288";"886";"0002";" ";"3";"310";"43";"424449.549362000020";"4602409.659136000100";
"79311";"1080";"0186";" ";"1";"107";"48";"426266.593552000010";"4599640.911631999500";
"79318";"1666";"0006";"B";"2";"215";"58";"424774.653279999970";"4601239.603856000100";
"79319";"1578";"0013";" ";"6";"618";"50";"426823.782005999990";"4598009.289862999700";
"79322";"1578";"0015";" ";"6";"618";"50";"426838.406383999970";"4597994.106972999900";
"79360";"1605";"0009";" ";"6";"618";"50";"426746.071998999980";"4598175.844019999700";
"79363";"1605";"0012";" ";"6";"618";"50";"426753.317951000000";"4598156.600792000100";
