periode_id;linia_id;expedicio_id;sequencia_id;hora_de_pas;
"1";"1810";"456879";"18";"44580";
"1";"1810";"456879";"19";"44700";
"1";"1810";"456879";"20";"44760";
"1";"1810";"456879";"21";"44880";
"1";"1810";"456879";"22";"45000";
"1";"1810";"456879";"23";"45120";
"1";"1810";"456880";"1";"52920";
"1";"1810";"456880";"2";"52980";
"1";"1810";"456880";"3";"53040";
"1";"1810";"456880";"4";"53100";
"1";"1810";"456880";"5";"53220";
"1";"1810";"456880";"6";"53340";
"1";"1810";"456880";"7";"53400";
"1";"1810";"456880";"8";"53520";
"1";"1810";"456880";"9";"53640";
"1";"1810";"456880";"10";"53700";
"1";"1810";"456880";"11";"53820";
"1";"1810";"456880";"12";"53940";
"1";"1810";"456880";"13";"54000";
"1";"1810";"456880";"14";"54060";
"1";"1810";"456880";"15";"54240";
"1";"1810";"456880";"16";"54360";
"1";"1810";"456880";"17";"54420";
"1";"1810";"456880";"18";"54540";
"1";"1810";"456880";"19";"54660";
"1";"1810";"456880";"20";"54720";
"1";"1810";"456880";"21";"54840";
"1";"1810";"456880";"22";"54960";
"1";"1810";"456880";"23";"55080";
"1";"1810";"456881";"1";"62880";
"1";"1810";"456881";"2";"62940";
"1";"1810";"456881";"3";"63000";
"1";"1810";"456881";"4";"63060";
"1";"1810";"456881";"5";"63180";
"1";"1810";"456881";"6";"63300";
"1";"1810";"456881";"7";"63420";
"1";"1810";"456881";"8";"63480";
"1";"1810";"456881";"9";"63600";
"1";"1810";"456881";"10";"63720";
"1";"1810";"456881";"11";"63840";
"1";"1810";"456881";"12";"63960";
"1";"1810";"456881";"13";"64020";
"1";"1810";"456881";"14";"64080";
"1";"1810";"456881";"15";"64200";
"1";"1810";"456881";"16";"64320";
"1";"1810";"456881";"17";"64440";
"1";"1810";"456881";"18";"64500";
"1";"1810";"456881";"19";"64620";
"1";"1810";"456881";"20";"64740";
"1";"1810";"456881";"21";"64860";
"1";"1810";"456881";"22";"64980";
"1";"1810";"456881";"23";"65040";
"1";"1810";"456882";"1";"72960";
"1";"1810";"456882";"2";"72960";
"1";"1810";"456882";"3";"73020";
"1";"1810";"456882";"4";"73140";
"1";"1810";"456882";"5";"73200";
"1";"1810";"456882";"6";"73320";
"1";"1810";"456882";"7";"73380";
"1";"1810";"456882";"8";"73440";
"1";"1810";"456882";"9";"73560";
"1";"1810";"456882";"10";"73620";
"1";"1810";"456882";"11";"73740";
"1";"1810";"456882";"12";"73860";
"1";"1810";"456882";"13";"73920";
"1";"1810";"456882";"14";"73980";
"1";"1810";"456882";"15";"74100";
"1";"1810";"456882";"16";"74160";
"1";"1810";"456882";"17";"74220";
"1";"1810";"456882";"18";"74340";
"1";"1810";"456882";"19";"74460";
"1";"1810";"456882";"20";"74520";
"1";"1810";"456882";"21";"74640";
"1";"1810";"456882";"22";"74700";
"1";"1810";"456882";"23";"74820";
"1";"1810";"456883";"1";"24600";
"1";"1810";"456883";"2";"24600";
"1";"1810";"456883";"3";"24720";
"1";"1810";"456883";"4";"24780";
"1";"1810";"456883";"5";"24840";
"1";"1810";"456883";"6";"24960";
"1";"1810";"456883";"7";"25020";
"1";"1810";"456883";"8";"25080";
"1";"1810";"456883";"9";"25260";
"1";"1810";"456883";"10";"25320";
"1";"1810";"456883";"11";"25380";
"1";"1810";"456883";"12";"25500";
"1";"1810";"456883";"13";"25560";
"1";"1810";"456883";"14";"25620";
"1";"1810";"456883";"15";"25740";
"1";"1810";"456883";"16";"25860";
"1";"1810";"456883";"17";"25920";
"1";"1810";"456883";"18";"25980";
"1";"1810";"456883";"19";"26100";
"1";"1810";"456883";"20";"26220";
"1";"1810";"456883";"21";"26280";
"1";"1810";"456883";"22";"26400";
"1";"1810";"456883";"23";"26460";
"1";"1810";"456884";"1";"34380";
"1";"1810";"456884";"2";"34440";
"1";"1810";"456884";"3";"34500";
"1";"1810";"456884";"4";"34560";
"1";"1810";"456884";"5";"34680";
"1";"1810";"456884";"6";"34800";
"1";"1810";"456884";"7";"34860";
"1";"1810";"456884";"8";"34980";
"1";"1810";"456884";"9";"35100";
"1";"1810";"456884";"10";"35160";
"1";"1810";"456884";"11";"35280";
"1";"1810";"456884";"12";"35400";
"1";"1810";"456884";"13";"35460";
"1";"1810";"456884";"14";"35520";
"1";"1810";"456884";"15";"35700";
"1";"1810";"456884";"16";"35820";
"1";"1810";"456884";"17";"35880";
"1";"1810";"456884";"18";"36000";
"1";"1810";"456884";"19";"36120";
"1";"1810";"456884";"20";"36180";
"1";"1810";"456884";"21";"36300";
"1";"1810";"456884";"22";"36420";
"1";"1810";"456884";"23";"36540";
"1";"1810";"456885";"1";"44400";
"1";"1810";"456885";"2";"44460";
"1";"1810";"456885";"3";"44520";
"1";"1810";"456885";"4";"44580";
"1";"1810";"456885";"5";"44700";
"1";"1810";"456885";"6";"44820";
"1";"1810";"456885";"7";"44880";
"1";"1810";"456885";"8";"45000";
"1";"1810";"456885";"9";"45120";
"1";"1810";"456885";"10";"45180";
"1";"1810";"456885";"11";"45300";
"1";"1810";"456885";"12";"45420";
"1";"1810";"456885";"13";"45480";
"1";"1810";"456885";"14";"45540";
"1";"1810";"456885";"15";"45720";
"1";"1810";"456885";"16";"45840";
"1";"1810";"456885";"17";"45900";
"1";"1797";"456723";"13";"58800";
"1";"1797";"456723";"14";"58860";
"1";"1797";"456723";"15";"58980";
"1";"1797";"456723";"16";"59040";
"1";"1797";"456723";"17";"59100";
"1";"1797";"456723";"18";"59160";
"1";"1797";"456723";"19";"59220";
"1";"1797";"456723";"20";"59280";
"1";"1797";"456723";"21";"59340";
"1";"1797";"456723";"22";"59400";
"1";"1797";"456723";"23";"59460";
"1";"1797";"456723";"24";"59580";
"1";"1797";"456723";"25";"59580";
"1";"1797";"456723";"26";"59640";
"1";"1797";"456723";"27";"59760";
"1";"1797";"456723";"28";"59820";
"1";"1797";"456723";"29";"59880";
"1";"1797";"456724";"1";"67620";
"1";"1797";"456724";"2";"67620";
"1";"1797";"456724";"3";"67680";
"1";"1797";"456724";"4";"67680";
"1";"1797";"456724";"5";"67740";
"1";"1797";"456724";"6";"67860";
"1";"1797";"456724";"7";"68040";
"1";"1797";"456724";"8";"68100";
"1";"1797";"456724";"9";"68160";
"1";"1797";"456724";"10";"68220";
"1";"1797";"456724";"11";"68280";
"1";"1797";"456724";"12";"68340";
"1";"1797";"456724";"13";"68400";
"1";"1797";"456724";"14";"68460";
"1";"1797";"456724";"15";"68520";
"1";"1797";"456724";"16";"68640";
"1";"1797";"456724";"17";"68700";
"1";"1797";"456724";"18";"68760";
"1";"1797";"456724";"19";"68820";
"1";"1797";"456724";"20";"68880";
"1";"1797";"456724";"21";"68940";
"1";"1797";"456724";"22";"69000";
"1";"1797";"456724";"23";"69060";
"1";"1797";"456724";"24";"69120";
"1";"1797";"456724";"25";"69180";
"1";"1797";"456724";"26";"69240";
"1";"1797";"456724";"27";"69360";
"1";"1797";"456724";"28";"69420";
"1";"1797";"456724";"29";"69480";
"1";"1797";"456725";"1";"77040";
"1";"1797";"456725";"2";"77040";
"1";"1797";"456725";"3";"77100";
"1";"1797";"456725";"4";"77100";
"1";"1797";"456725";"5";"77100";
"1";"1797";"456725";"6";"77220";
"1";"1797";"456725";"7";"77340";
"1";"1797";"456725";"8";"77400";
"1";"1797";"456725";"9";"77460";
"1";"1797";"456725";"10";"77520";
"1";"1797";"456725";"11";"77580";
"1";"1797";"456725";"12";"77640";
"1";"1797";"456725";"13";"77640";
"1";"1797";"456725";"14";"77700";
"1";"1797";"456725";"15";"77760";
"1";"1797";"456725";"16";"77820";
"1";"1797";"456725";"17";"77880";
"1";"1797";"456725";"18";"77940";
"1";"1797";"456725";"19";"78000";
"1";"1797";"456725";"20";"78000";
"1";"1797";"456725";"21";"78060";
"1";"1797";"456725";"22";"78120";
"1";"1797";"456725";"23";"78180";
"1";"1797";"456725";"24";"78240";
"1";"1797";"456725";"25";"78300";
"1";"1797";"456725";"26";"78300";
"1";"1797";"456725";"27";"78420";
"1";"1797";"456725";"28";"78480";
"1";"1797";"456725";"29";"78540";
"1";"1797";"456726";"1";"21900";
"1";"1797";"456726";"2";"21900";
"1";"1797";"456726";"3";"21960";
"1";"1797";"456726";"4";"21960";
"1";"1797";"456726";"5";"22020";
"1";"1797";"456726";"6";"22140";
"1";"1797";"456726";"7";"22320";
"1";"1797";"456726";"8";"22380";
"1";"1797";"456726";"9";"22440";
"1";"1797";"456726";"10";"22500";
"1";"1797";"456726";"11";"22560";
"1";"1797";"456726";"12";"22620";
"1";"1797";"456726";"13";"22680";
"1";"1797";"456726";"14";"22740";
"1";"1797";"456726";"15";"22800";
"1";"1797";"456726";"16";"22920";
"1";"1797";"456726";"17";"22980";
"1";"1797";"456726";"18";"23040";
"1";"1797";"456726";"19";"23100";
"1";"1797";"456726";"20";"23160";
"1";"1797";"456726";"21";"23220";
"1";"1797";"456726";"22";"23280";
"1";"1797";"456726";"23";"23340";
"1";"1797";"456726";"24";"23400";
"1";"1797";"456726";"25";"23460";
"1";"1797";"456726";"26";"23520";
"1";"1797";"456726";"27";"23640";
"1";"1797";"456726";"28";"23700";
"1";"1797";"456726";"29";"23760";
"1";"1797";"456727";"1";"31260";
"1";"1797";"456727";"2";"31260";
"1";"1797";"456727";"3";"31320";
"1";"1797";"456727";"4";"31380";
"1";"1797";"456727";"5";"31380";
"1";"1797";"456727";"6";"31500";
"1";"1797";"456727";"7";"31740";
"1";"1797";"456727";"8";"31800";
"1";"1797";"456727";"9";"31860";
"1";"1797";"456727";"10";"31920";
"1";"1797";"456727";"11";"31980";
"1";"1797";"456727";"12";"32040";
"1";"1797";"456727";"13";"32100";
"1";"1797";"456727";"14";"32160";
"1";"1797";"456727";"15";"32280";
"1";"1797";"456727";"16";"32340";
"1";"1797";"456727";"17";"32400";
"1";"1797";"456727";"18";"32460";
"1";"1797";"456727";"19";"32520";
"1";"1797";"456727";"20";"32640";
"1";"1797";"456727";"21";"32700";
"1";"1797";"456727";"22";"32760";
"1";"1797";"456727";"23";"32820";
"1";"1797";"456727";"24";"32940";
"1";"1797";"456727";"25";"32940";
"1";"1797";"456727";"26";"33060";
"1";"1797";"456727";"27";"33120";
"1";"1797";"456727";"28";"33180";
"1";"1797";"456727";"29";"33300";
"1";"1797";"456728";"1";"40860";
"1";"1797";"456728";"2";"40860";
"1";"1797";"456728";"3";"40920";
"1";"1797";"456728";"4";"40920";
"1";"1797";"456728";"5";"40980";
"1";"1797";"456728";"6";"41100";
"1";"1797";"456728";"7";"41280";
"1";"1797";"456728";"8";"41340";
"1";"1797";"456728";"9";"41400";
"1";"1797";"456728";"10";"41460";
"1";"1797";"456728";"11";"41520";
"1";"1797";"456728";"12";"41640";
"1";"1797";"456728";"13";"41640";
"1";"1797";"456728";"14";"41700";
"1";"1797";"456728";"15";"41820";
"1";"1797";"456728";"16";"41880";
"1";"1797";"456728";"17";"41940";
"1";"1797";"456728";"18";"42000";
"1";"1797";"456728";"19";"42060";
"1";"1797";"456728";"20";"42120";
"1";"1797";"456728";"21";"42180";
"1";"1797";"456728";"22";"42240";
"1";"1797";"456728";"23";"42360";
"1";"1797";"456728";"24";"42420";
"1";"1797";"456728";"25";"42480";
"1";"1797";"456728";"26";"42540";
"1";"1797";"456728";"27";"42660";
"1";"1797";"456728";"28";"42720";
"1";"1797";"456728";"29";"42780";
"1";"1797";"456729";"1";"50460";
"1";"1797";"456729";"2";"50460";
"1";"1797";"456729";"3";"50520";
"1";"1797";"456729";"4";"50520";
"1";"1797";"456729";"5";"50580";
"1";"1797";"456729";"6";"50700";
"1";"1797";"456729";"7";"50880";
"1";"1797";"456729";"8";"50940";
"1";"1797";"456729";"9";"51000";
"1";"1797";"456729";"10";"51060";
"1";"1797";"456729";"11";"51120";
"1";"1797";"456729";"12";"51240";
"1";"1797";"456729";"13";"51240";
"1";"1797";"456729";"14";"51300";
"1";"1797";"456729";"15";"51420";
"1";"1797";"456729";"16";"51480";
"1";"1797";"456729";"17";"51540";
"1";"1797";"456729";"18";"51600";
"1";"1797";"456729";"19";"51660";
"1";"1797";"456729";"20";"51720";
"1";"1797";"456729";"21";"51780";
"1";"1797";"456729";"22";"51840";
"1";"1797";"456729";"23";"51960";
"1";"1797";"456729";"24";"52020";
"1";"1797";"456729";"25";"52080";
"1";"1797";"456729";"26";"52140";
"1";"1797";"456729";"27";"52260";
"1";"1797";"456729";"28";"52320";
"1";"1797";"456729";"29";"52380";
"1";"1797";"456730";"1";"60000";
"1";"1797";"456730";"2";"60000";
"1";"1797";"456730";"3";"60060";
"1";"1797";"456730";"4";"60060";
"1";"1797";"456730";"5";"60120";
"1";"1797";"456730";"6";"60240";
"1";"1797";"456730";"7";"60420";
"1";"1797";"456730";"8";"60480";
"1";"1797";"456730";"9";"60540";
"1";"1797";"456730";"10";"60600";
"1";"1797";"456730";"11";"60660";
"1";"1797";"456730";"12";"60720";
"1";"1797";"456730";"13";"60720";
"1";"1797";"456730";"14";"60780";
"1";"1797";"456730";"15";"60900";
"1";"1797";"456730";"16";"60960";
"1";"1797";"456730";"17";"61020";
"1";"1797";"456730";"18";"61080";
"1";"1797";"456730";"19";"61140";
"1";"1797";"456730";"20";"61200";
"1";"1797";"456730";"21";"61260";
"1";"1797";"456730";"22";"61320";
"1";"1797";"456730";"23";"61380";
"1";"1797";"456730";"24";"61500";
"1";"1797";"456730";"25";"61500";
"1";"1797";"456730";"26";"61560";
"1";"1797";"456730";"27";"61680";
"1";"1797";"456730";"28";"61740";
"1";"1797";"456730";"29";"61800";
"1";"1797";"456731";"1";"69540";
"1";"1797";"456731";"2";"69540";
"1";"1797";"456731";"3";"69600";
"1";"1797";"456731";"4";"69600";
"1";"1797";"456731";"5";"69660";
"1";"1797";"456731";"6";"69780";
"1";"1797";"456731";"7";"69960";
"1";"1797";"456731";"8";"70020";
"1";"1797";"456731";"9";"70080";
"1";"1797";"456731";"10";"70140";
"1";"1797";"456731";"11";"70200";
"1";"1797";"456731";"12";"70260";
"1";"1797";"456731";"13";"70260";
"1";"1797";"456731";"14";"70320";
"1";"1811";"456916";"31";"40080";
"1";"1811";"456917";"1";"47280";
"1";"1811";"456917";"2";"47280";
"1";"1811";"456917";"3";"47340";
"1";"1811";"456917";"4";"47400";
"1";"1811";"456917";"5";"47460";
"1";"1811";"456917";"6";"47520";
"1";"1811";"456917";"7";"47700";
"1";"1811";"456917";"8";"47760";
"1";"1811";"456917";"9";"47760";
"1";"1811";"456917";"10";"47820";
"1";"1811";"456917";"11";"47880";
"1";"1811";"456917";"12";"47940";
"1";"1811";"456917";"13";"48060";
"1";"1811";"456917";"14";"48120";
"1";"1811";"456917";"15";"48180";
"1";"1811";"456917";"16";"48240";
"1";"1811";"456917";"17";"48360";
"1";"1811";"456917";"18";"48420";
"1";"1811";"456917";"19";"48480";
"1";"1811";"456917";"20";"48540";
"1";"1811";"456917";"21";"48600";
"1";"1811";"456917";"22";"48660";
"1";"1811";"456917";"23";"48720";
"1";"1811";"456917";"24";"48780";
"1";"1811";"456917";"25";"48900";
"1";"1811";"456917";"26";"48960";
"1";"1811";"456917";"27";"49020";
"1";"1811";"456917";"28";"49260";
"1";"1811";"456917";"29";"49500";
"1";"1811";"456917";"30";"49560";
"1";"1811";"456917";"31";"49620";
"1";"1811";"456918";"1";"56760";
"1";"1811";"456918";"2";"56760";
"1";"1811";"456918";"3";"56820";
"1";"1811";"456918";"4";"56880";
"1";"1811";"456918";"5";"56940";
"1";"1811";"456918";"6";"57000";
"1";"1811";"456918";"7";"57180";
"1";"1811";"456918";"8";"57240";
"1";"1811";"456918";"9";"57240";
"1";"1811";"456918";"10";"57300";
"1";"1811";"456918";"11";"57360";
"1";"1811";"456918";"12";"57420";
"1";"1811";"456918";"13";"57540";
"1";"1811";"456918";"14";"57600";
"1";"1811";"456918";"15";"57660";
"1";"1811";"456918";"16";"57720";
"1";"1811";"456918";"17";"57840";
"1";"1811";"456918";"18";"57900";
"1";"1811";"456918";"19";"57960";
"1";"1811";"456918";"20";"58020";
"1";"1811";"456918";"21";"58080";
"1";"1811";"456918";"22";"58140";
"1";"1811";"456918";"23";"58200";
"1";"1811";"456918";"24";"58260";
"1";"1811";"456918";"25";"58380";
"1";"1811";"456918";"26";"58440";
"1";"1811";"456918";"27";"58500";
"1";"1811";"456918";"28";"58740";
"1";"1811";"456918";"29";"58980";
"1";"1811";"456918";"30";"59040";
"1";"1811";"456918";"31";"59100";
"1";"1811";"456919";"1";"66180";
"1";"1811";"456919";"2";"66180";
"1";"1811";"456919";"3";"66240";
"1";"1811";"456919";"4";"66300";
"1";"1811";"456919";"5";"66360";
"1";"1811";"456919";"6";"66420";
"1";"1811";"456919";"7";"66600";
"1";"1811";"456919";"8";"66660";
"1";"1811";"456919";"9";"66660";
"1";"1811";"456919";"10";"66720";
"1";"1811";"456919";"11";"66780";
"1";"1811";"456919";"12";"66840";
"1";"1811";"456919";"13";"66960";
"1";"1811";"456919";"14";"67020";
"1";"1811";"456919";"15";"67080";
"1";"1811";"456919";"16";"67140";
"1";"1811";"456919";"17";"67260";
"1";"1811";"456919";"18";"67320";
"1";"1811";"456919";"19";"67380";
"1";"1811";"456919";"20";"67440";
"1";"1811";"456919";"21";"67500";
"1";"1811";"456919";"22";"67560";
"1";"1811";"456919";"23";"67620";
"1";"1811";"456919";"24";"67680";
"1";"1811";"456919";"25";"67800";
"1";"1811";"456919";"26";"67860";
"1";"1811";"456919";"27";"67920";
"1";"1811";"456919";"28";"68160";
"1";"1811";"456919";"29";"68400";
"1";"1811";"456919";"30";"68460";
"1";"1811";"456919";"31";"68520";
"1";"1811";"456920";"1";"75720";
"1";"1811";"456920";"2";"75720";
"1";"1811";"456920";"3";"75780";
"1";"1811";"456920";"4";"75840";
"1";"1811";"456920";"5";"75900";
"1";"1811";"456920";"6";"75960";
"1";"1811";"456920";"7";"76080";
"1";"1811";"456920";"8";"76140";
"1";"1811";"456920";"9";"76200";
"1";"1811";"456920";"10";"76260";
"1";"1811";"456920";"11";"76320";
"1";"1811";"456920";"12";"76320";
"1";"1811";"456920";"13";"76440";
"1";"1811";"456920";"14";"76500";
"1";"1811";"456920";"15";"76620";
"1";"1811";"456920";"16";"76620";
"1";"1811";"456920";"17";"76740";
"1";"1811";"456920";"18";"76800";
"1";"1811";"456920";"19";"76860";
"1";"1811";"456920";"20";"76920";
"1";"1811";"456920";"21";"76980";
"1";"1811";"456920";"22";"77040";
"1";"1811";"456920";"23";"77100";
"1";"1811";"456920";"24";"77160";
"1";"1811";"456920";"25";"77220";
"1";"1811";"456920";"26";"77340";
"1";"1811";"456920";"27";"77400";
"1";"1811";"456920";"28";"77580";
"1";"1811";"456920";"29";"77820";
"1";"1811";"456920";"30";"77880";
"1";"1811";"456920";"31";"77940";
"1";"1811";"456921";"1";"23100";
"1";"1811";"456921";"2";"23160";
"1";"1811";"456921";"3";"23220";
"1";"1811";"456921";"4";"23400";
"1";"1811";"456921";"5";"23640";
"1";"1811";"456921";"6";"23700";
"1";"1811";"456921";"7";"23760";
"1";"1811";"456921";"8";"23820";
"1";"1811";"456921";"9";"23880";
"1";"1811";"456921";"10";"23940";
"1";"1811";"456921";"11";"24000";
"1";"1811";"456921";"12";"24000";
"1";"1811";"456921";"13";"24060";
"1";"1811";"456921";"14";"24120";
"1";"1811";"456921";"15";"24120";
"1";"1811";"456921";"16";"24240";
"1";"1811";"456921";"17";"24300";
"1";"1811";"456921";"18";"24360";
"1";"1811";"456921";"19";"24420";
"1";"1811";"456921";"20";"24420";
"1";"1811";"456921";"21";"24540";
"1";"1811";"456921";"22";"24600";
"1";"1811";"456921";"23";"24600";
"1";"1811";"456921";"24";"24720";
"1";"1811";"456921";"25";"24780";
"1";"1811";"456921";"26";"24840";
"1";"1811";"456921";"27";"24900";
"1";"1811";"456921";"28";"24960";
"1";"1811";"456921";"29";"25080";
"1";"1811";"456921";"30";"25140";
"1";"1811";"456921";"31";"25200";
"1";"1811";"456921";"32";"25260";
"1";"1811";"456922";"1";"32760";
"1";"1811";"456922";"2";"32820";
"1";"1811";"456922";"3";"32880";
"1";"1811";"456922";"4";"33060";
"1";"1811";"456922";"5";"33240";
"1";"1811";"456922";"6";"33300";
"1";"1811";"456922";"7";"33360";
"1";"1811";"456922";"8";"33480";
"1";"1811";"456922";"9";"33540";
"1";"1811";"456922";"10";"33540";
"1";"1811";"456922";"11";"33600";
"1";"1811";"456922";"12";"33660";
"1";"1811";"456922";"13";"33720";
"1";"1811";"456922";"14";"33720";
"1";"1811";"456922";"15";"33780";
"1";"1811";"456922";"16";"33840";
"1";"1811";"456922";"17";"33960";
"1";"1811";"456922";"18";"33960";
"1";"1811";"456922";"19";"34020";
"1";"1811";"456922";"20";"34080";
"1";"1811";"456922";"21";"34140";
"1";"1811";"456922";"22";"34200";
"1";"1811";"456922";"23";"34260";
"1";"1811";"456922";"24";"34320";
"1";"1811";"456922";"25";"34380";
"1";"1811";"456922";"26";"34440";
"1";"1811";"456922";"27";"34500";
"1";"1811";"456922";"28";"34560";
"1";"1811";"456922";"29";"34740";
"1";"1811";"456922";"30";"34740";
"1";"1811";"456922";"31";"34800";
"1";"1811";"456922";"32";"34860";
"1";"1811";"456923";"1";"42300";
"1";"1811";"456923";"2";"42360";
"1";"1811";"456923";"3";"42420";
"1";"1811";"456923";"4";"42600";
"1";"1811";"456923";"5";"42840";
"1";"1811";"456923";"6";"42900";
"1";"1811";"456923";"7";"42960";
"1";"1811";"456923";"8";"43020";
"1";"1811";"456923";"9";"43080";
"1";"1811";"456923";"10";"43140";
"1";"1811";"456923";"11";"43200";
"1";"1811";"456923";"12";"43200";
"1";"1811";"456923";"13";"43260";
"1";"1811";"456923";"14";"43320";
"1";"1811";"456923";"15";"43320";
"1";"1811";"456923";"16";"43440";
"1";"1811";"456923";"17";"43500";
"1";"1811";"456923";"18";"43560";
"1";"1811";"456923";"19";"43620";
"1";"1811";"456923";"20";"43620";
"1";"1811";"456923";"21";"43740";
"1";"1811";"456923";"22";"43800";
"1";"1811";"456923";"23";"43800";
"1";"1811";"456923";"24";"43920";
"1";"1811";"456923";"25";"43980";
"1";"1811";"456923";"26";"44040";
"1";"1811";"456923";"27";"44100";
"1";"1811";"456923";"28";"44160";
"1";"1811";"456923";"29";"44280";
"1";"1811";"456923";"30";"44340";
"1";"1811";"456923";"31";"44400";
"1";"1811";"456923";"32";"44460";
"1";"1811";"456924";"1";"51720";
"1";"1811";"456924";"2";"51780";
"1";"1811";"456924";"3";"51840";
"1";"1811";"456924";"4";"52020";
"1";"1811";"456924";"5";"52260";
"1";"1811";"456924";"6";"52320";
"1";"1811";"456924";"7";"52380";
"1";"1811";"456924";"8";"52500";
"1";"1811";"456924";"9";"52560";
"1";"1811";"456924";"10";"52620";
"1";"1811";"456924";"11";"52620";
"1";"1811";"456924";"12";"52680";
"1";"1811";"456924";"13";"52740";
"1";"1814";"456482";"28";"68220";
"1";"1800";"457072";"3";"46680";
"1";"1791";"457132";"4";"62340";
"1";"1791";"457132";"5";"62460";
"1";"1791";"457132";"6";"62520";
"1";"1791";"457132";"7";"62580";
"1";"1791";"457132";"8";"62700";
"1";"1791";"457132";"9";"62760";
"1";"1791";"457132";"10";"62820";
"1";"1791";"457132";"11";"62940";
"1";"1791";"457132";"12";"63060";
"1";"1791";"457132";"13";"63180";
"1";"1791";"457132";"14";"63360";
"1";"1791";"457132";"15";"63480";
"1";"1791";"457132";"16";"63540";
"1";"1791";"457132";"17";"63660";
"1";"1791";"457132";"18";"63720";
"1";"1791";"457132";"19";"63780";
"1";"1791";"457132";"20";"63840";
"1";"1791";"457132";"21";"63960";
"1";"1791";"457132";"22";"64020";
"1";"1791";"457132";"23";"64140";
"1";"1791";"457132";"24";"64200";
"1";"1791";"457132";"25";"64260";
"1";"1791";"457132";"26";"64320";
"1";"1791";"457132";"27";"64380";
"1";"1791";"457132";"28";"64500";
"1";"1791";"457132";"29";"64560";
"1";"1791";"457132";"30";"64620";
"1";"1791";"457133";"1";"67560";
"1";"1791";"457133";"2";"67620";
"1";"1791";"457133";"3";"67680";
"1";"1791";"457133";"4";"67740";
"1";"1791";"457133";"5";"67800";
"1";"1791";"457133";"6";"67860";
"1";"1791";"457133";"7";"67980";
"1";"1791";"457133";"8";"68040";
"1";"1791";"457133";"9";"68160";
"1";"1791";"457133";"10";"68220";
"1";"1791";"457133";"11";"68280";
"1";"1791";"457133";"12";"68460";
"1";"1791";"457133";"13";"68640";
"1";"1791";"457133";"14";"68820";
"1";"1791";"457133";"15";"68880";
"1";"1791";"457133";"16";"69000";
"1";"1791";"457133";"17";"69060";
"1";"1791";"457133";"18";"69120";
"1";"1791";"457133";"19";"69180";
"1";"1791";"457133";"20";"69300";
"1";"1791";"457133";"21";"69420";
"1";"1791";"457133";"22";"69480";
"1";"1791";"457133";"23";"69600";
"1";"1791";"457133";"24";"69660";
"1";"1791";"457133";"25";"69720";
"1";"1791";"457133";"26";"69780";
"1";"1791";"457133";"27";"69900";
"1";"1791";"457133";"28";"69960";
"1";"1791";"457133";"29";"70080";
"1";"1791";"457133";"30";"70140";
"1";"1791";"457134";"1";"73200";
"1";"1791";"457134";"2";"73260";
"1";"1791";"457134";"3";"73320";
"1";"1791";"457134";"4";"73380";
"1";"1791";"457134";"5";"73440";
"1";"1791";"457134";"6";"73500";
"1";"1791";"457134";"7";"73620";
"1";"1791";"457134";"8";"73740";
"1";"1791";"457134";"9";"73800";
"1";"1791";"457134";"10";"73920";
"1";"1791";"457134";"11";"73980";
"1";"1791";"457134";"12";"74160";
"1";"1791";"457134";"13";"74280";
"1";"1791";"457134";"14";"74460";
"1";"1791";"457134";"15";"74580";
"1";"1791";"457134";"16";"74700";
"1";"1791";"457134";"17";"74760";
"1";"1791";"457134";"18";"74880";
"1";"1791";"457134";"19";"74940";
"1";"1791";"457134";"20";"75000";
"1";"1791";"457134";"21";"75120";
"1";"1791";"457134";"22";"75240";
"1";"1791";"457134";"23";"75300";
"1";"1791";"457134";"24";"75420";
"1";"1791";"457134";"25";"75480";
"1";"1791";"457134";"26";"75540";
"1";"1791";"457134";"27";"75660";
"1";"1791";"457134";"28";"75720";
"1";"1791";"457134";"29";"75780";
"1";"1791";"457134";"30";"75900";
"1";"1791";"457135";"1";"78900";
"1";"1791";"457135";"2";"78960";
"1";"1791";"457135";"3";"79020";
"1";"1791";"457135";"4";"79020";
"1";"1791";"457135";"5";"79080";
"1";"1791";"457135";"6";"79140";
"1";"1791";"457135";"7";"79260";
"1";"1791";"457135";"8";"79320";
"1";"1791";"457135";"9";"79380";
"1";"1791";"457135";"10";"79440";
"1";"1791";"457135";"11";"79500";
"1";"1791";"457135";"12";"79680";
"1";"1791";"457135";"13";"79800";
"1";"1791";"457135";"14";"79980";
"1";"1791";"457135";"15";"80040";
"1";"1791";"457135";"16";"80100";
"1";"1791";"457135";"17";"80160";
"1";"1791";"457135";"18";"80280";
"1";"1791";"457135";"19";"80280";
"1";"1791";"457135";"20";"80400";
"1";"1791";"457135";"21";"80460";
"1";"1791";"457135";"22";"80580";
"1";"1791";"457135";"23";"80640";
"1";"1791";"457135";"24";"80700";
"1";"1791";"457135";"25";"80760";
"1";"1791";"457135";"26";"80820";
"1";"1791";"457135";"27";"80880";
"1";"1791";"457135";"28";"80940";
"1";"1791";"457135";"29";"81060";
"1";"1791";"457135";"30";"81120";
"1";"1791";"457136";"1";"23400";
"1";"1791";"457136";"2";"23460";
"1";"1791";"457136";"3";"23460";
"1";"1791";"457136";"4";"23520";
"1";"1791";"457136";"5";"23580";
"1";"1791";"457136";"6";"23580";
"1";"1791";"457136";"7";"23700";
"1";"1791";"457136";"8";"23760";
"1";"1791";"457136";"9";"23820";
"1";"1791";"457136";"10";"23880";
