IdNp;IdNom;Numero;Bis;Districte;Seccio;IdSector;CoordenadaX;CoordenadaY;
"22143";"1485";"0028";" ";"2";"211";"44";"425499.606693000010";"4601626.041477000300";
"22144";"1485";"0030";" ";"2";"211";"44";"425494.496081000020";"4601633.755382999800";
"22148";"1485";"0038";" ";"2";"211";"44";"425475.145441000000";"4601645.895863000300";
"22152";"844";"0010";" ";"2";"211";"44";"425441.295339000000";"4601539.708008999900";
"22158";"875";"0005";" ";"2";"211";"44";"425487.015621999980";"4601542.443954999600";
"22159";"875";"0001";" ";"2";"211";"44";"425486.833587000030";"4601527.863931999500";
"22163";"1194";"0033";" ";"2";"211";"44";"425488.917464000000";"4601513.885525000300";
"22167";"1640";"0039";" ";"2";"211";"44";"425419.905075000020";"4601510.482752000000";
"22171";"644";"0047";" ";"2";"212";"44";"425173.484780000000";"4601879.993689999900";
"22173";"644";"0043";" ";"2";"212";"44";"425177.425163000010";"4601851.113998999800";
"22174";"644";"0031";" ";"2";"212";"44";"425181.405245000030";"4601822.044863999800";
"22177";"756";"0352";" ";"2";"212";"44";"425143.258951000000";"4601763.818416999700";
"22182";"644";"0009";" ";"2";"212";"44";"425192.447167999980";"4601738.502140000500";
"22186";"1073";"0017";" ";"2";"212";"44";"425183.425713000000";"4601716.234690999600";
"22188";"756";"0328";" ";"2";"212";"44";"425152.081615000030";"4601722.892796999800";
"22189";"756";"0348";" ";"2";"212";"44";"425148.277194000020";"4601754.676560999800";
"22193";"1449";"0006";" ";"2";"212";"44";"425164.584177999990";"4601982.141502000400";
"22197";"1278";"0010";" ";"2";"212";"44";"425164.601418000010";"4601951.187424000400";
"22201";"1449";"0008";" ";"2";"212";"44";"425178.795816999980";"4601981.040839999900";
"22203";"1449";"0010";" ";"2";"212";"44";"425186.035564000020";"4601980.540063000300";
"22204";"1449";"0012";" ";"2";"212";"44";"425196.779490999990";"4601979.792950999900";
"22208";"1179";"0008";" ";"2";"212";"44";"425199.993707999990";"4601954.367468000400";
"22216";"1278";"0009";" ";"2";"212";"44";"425175.367478000000";"4601952.726131999900";
"22218";"1278";"0005";" ";"2";"212";"44";"425176.301518000020";"4601966.584265000200";
"22219";"1278";"0003";" ";"2";"212";"44";"425176.827541999980";"4601974.372635999700";
"22227";"1020";"0087";" ";"2";"212";"44";"425230.915929000010";"4601978.603360000100";
"22231";"1020";"0079";" ";"2";"212";"44";"425238.583509000020";"4601958.204915000100";
"22234";"1020";"0073";" ";"2";"212";"44";"425241.123125999990";"4601944.206589999600";
"22237";"1020";"0067";" ";"2";"212";"44";"425239.427931000010";"4601932.017949000000";
"22238";"683";"0021";" ";"2";"212";"44";"425233.019387000010";"4601928.966543000200";
"22242";"1179";"0009";" ";"2";"212";"44";"425211.059811000010";"4601950.552338000400";
"22246";"1449";"0015";" ";"2";"212";"44";"425191.392924999990";"4601991.391637000300";
"22249";"1449";"0003";" ";"2";"212";"44";"425160.340398999980";"4601993.554876999900";
"22253";"1260";"0059";" ";"2";"212";"44";"425375.168046000010";"4601915.697080999600";
"22257";"1260";"0051";" ";"2";"212";"44";"425368.050049000010";"4601896.420455999700";
"22261";"1326";"0037";" ";"2";"212";"44";"425351.539968000030";"4601936.514243000200";
"22267";"683";"0051";" ";"2";"212";"44";"425315.546703999980";"4601909.300708999900";
"22268";"683";"0047";" ";"2";"212";"44";"425304.971487000000";"4601912.694745000500";
"22272";"1326";"0017";" ";"2";"212";"44";"425304.023553000010";"4601951.811774999800";
"22276";"683";"0035";" ";"2";"212";"44";"425281.556998000010";"4601920.209164000100";
"22282";"683";"0025";" ";"2";"212";"44";"425258.565109000020";"4601927.602012000000";
"22283";"1020";"0060";" ";"2";"212";"44";"425254.537042999990";"4601941.620391000100";
"22286";"1020";"0066";" ";"2";"212";"44";"425253.242475999980";"4601957.825636999700";
"22287";"1326";"0035";" ";"2";"212";"44";"425347.412956000010";"4601937.843004999700";
"22291";"1326";"0013";" ";"2";"212";"44";"425293.829405999980";"4601955.099560000000";
"22295";"1260";"0030";" ";"2";"212";"44";"425340.481419999970";"4601812.992716999700";
"22297";"1193";"0033";" ";"2";"212";"44";"425363.392921000020";"4601787.167050999600";
"22298";"1193";"0031";" ";"2";"212";"44";"425361.099770999980";"4601783.089018999600";
"22306";"1193";"0023";" ";"2";"212";"44";"425350.899106999980";"4601764.932935999700";
"22310";"1260";"0012";" ";"2";"212";"44";"425318.233973000020";"4601770.255070000000";
"22312";"1193";"0013";" ";"2";"212";"44";"425337.452591000010";"4601741.179305000200";
"22313";"1260";"0008";" ";"2";"212";"44";"425311.384253999980";"4601757.143686000300";
"22317";"1260";"0004";" ";"2";"212";"44";"425305.931945999970";"4601746.708835000200";
"22325";"1260";"0042";" ";"2";"212";"44";"425363.147812000010";"4601856.872770000200";
"22327";"1037";"0029";" ";"2";"212";"44";"425360.473018000020";"4601669.266661999700";
"22328";"1485";"0073";" ";"2";"212";"44";"425366.847397000010";"4601702.497781000100";
"22332";"1037";"0037";" ";"2";"212";"44";"425379.900039999980";"4601665.030938000400";
"22336";"1485";"0061";" ";"2";"212";"44";"425392.417889999980";"4601679.043061000300";
"22340";"1037";"0035";" ";"2";"212";"44";"425374.896528000010";"4601666.121656999900";
"22342";"1037";"0031";" ";"2";"212";"44";"425365.384129000010";"4601668.196012999900";
"22343";"1037";"0027";" ";"2";"212";"44";"425355.683349000000";"4601670.309043999800";
"22347";"1037";"0017";" ";"2";"212";"44";"425331.280878000020";"4601675.639394000200";
"22351";"1037";"0009";" ";"2";"212";"44";"425311.398487000030";"4601679.969461999800";
"22355";"1485";"0065";" ";"2";"212";"44";"425384.147774000010";"4601687.622844999700";
"22358";"1037";"0004";" ";"2";"212";"44";"425313.637677000020";"4601666.371248999600";
"22362";"1073";"0043";" ";"2";"212";"44";"425304.456925000010";"4601643.802392999600";
"22365";"1037";"0016";" ";"2";"212";"44";"425347.435879000000";"4601659.066777000200";
"22366";"1037";"0014";" ";"2";"212";"44";"425342.726910999980";"4601660.085471999800";
"22370";"1037";"0024";" ";"2";"212";"44";"425366.674828000020";"4601654.901870000200";
"22373";"1037";"0030";" ";"2";"212";"44";"425381.218991999980";"4601651.755947000300";
"22377";"1037";"0038";" ";"2";"212";"44";"425401.878871000020";"4601647.261487999900";
"22381";"875";"0039";" ";"2";"212";"44";"425420.015740000000";"4601633.821990000100";
"22385";"875";"0031";" ";"2";"212";"44";"425430.192999999970";"4601616.201000000400";
"22392";"1680";"0027";" ";"2";"212";"44";"425422.909541000030";"4601587.545369000200";
"22395";"1680";"0021";" ";"2";"212";"44";"425405.092999999990";"4601583.690000000400";
"22396";"1680";"0015";" ";"2";"212";"44";"425395.321999999990";"4601581.643000000200";
"22407";"1073";"0071";" ";"2";"212";"44";"425342.864324999970";"4601589.772839999800";
"22410";"1073";"0063";" ";"2";"212";"44";"425333.257757999990";"4601603.290423999500";
"22411";"1073";"0061";" ";"2";"212";"44";"425331.086298000010";"4601606.346555000200";
"22415";"1073";"0053";" ";"2";"212";"44";"425319.716484999980";"4601622.338177000200";
"22419";"1073";"0045";" ";"2";"212";"44";"425308.121610000030";"4601638.645643999800";
"22422";"533";"0002";" ";"2";"212";"44";"425229.110046999990";"4601663.174952000400";
"22425";"1073";"0052";" ";"2";"212";"44";"425269.159776000010";"4601669.178116000300";
"22426";"1073";"0054";" ";"2";"212";"44";"425272.530520000030";"4601665.466713000100";
"22430";"1073";"0064";" ";"2";"212";"44";"425287.333869999970";"4601646.052617000400";
"22434";"1073";"0076";" ";"2";"212";"44";"425300.285413999980";"4601627.834366999600";
"22440";"1073";"0090";" ";"2";"212";"44";"425326.030272000000";"4601591.615035999600";
"22441";"1640";"0060";" ";"2";"212";"44";"425314.480762000020";"4601589.718713999700";
"22445";"1640";"0058";" ";"2";"212";"44";"425332.978718000000";"4601577.756881999800";
"22449";"1640";"0067";" ";"2";"212";"44";"425288.317881000000";"4601605.927372000200";
"22452";"1640";"0073";" ";"2";"212";"44";"425271.188343000020";"4601615.937451999600";
"22455";"1640";"0077";" ";"2";"212";"44";"425254.901640000000";"4601625.071143999700";
"22456";"1640";"0079";" ";"2";"212";"44";"425251.523158999970";"4601626.713781000100";
"22460";"907";"0010";" ";"2";"212";"44";"425233.121592000010";"4601645.179728000400";
"22464";"1073";"0022";" ";"2";"212";"44";"425195.238664000000";"4601704.506443000400";
"22466";"1073";"0026";" ";"2";"212";"44";"425202.944277999980";"4601705.447030000400";
"22467";"1073";"0028";" ";"2";"212";"44";"425208.052280000000";"4601706.076818999800";
"22470";"1073";"0034";" ";"2";"212";"44";"425222.884773999980";"4601707.234238999900";
"22471";"1073";"0036";" ";"2";"212";"44";"425226.726972999980";"4601706.557021999700";
"22475";"533";"0011";" ";"2";"212";"44";"425242.112397000020";"4601686.315380999800";
"22479";"463";"0002";" ";"2";"212";"44";"425198.477658999970";"4601820.126435999800";
"22482";"463";"0010";" ";"2";"212";"44";"425229.118063999980";"4601818.127163999700";
"22486";"1020";"0033";" ";"2";"212";"44";"425251.253400999990";"4601806.984477999600";
"22489";"1020";"0027";" ";"2";"212";"44";"425252.293039000010";"4601790.316199000000";
"22490";"1020";"0025";" ";"2";"212";"44";"425252.529151000020";"4601786.976394999800";
"22494";"1020";"0017";" ";"2";"212";"44";"425254.223715999980";"4601763.155291999700";
"22497";"1020";"0011";" ";"2";"212";"44";"425255.410386000000";"4601746.493374000300";
"22501";"1073";"0033";" ";"2";"212";"44";"425242.839819999990";"4601712.781080000100";
"22504";"1073";"0027";" ";"2";"212";"44";"425228.411238999980";"4601719.551192999800";
"22505";"1073";"0025";" ";"2";"212";"44";"425220.866029000030";"4601720.640483999600";
"22509";"644";"0008";" ";"2";"212";"44";"425202.229164000020";"4601741.810870000200";
"22516";"644";"0022";" ";"2";"212";"44";"425197.386607000020";"4601778.624462000100";
"22519";"644";"0028";" ";"2";"212";"44";"425194.996096000020";"4601796.817811000200";
"22520";"644";"0030";" ";"2";"212";"44";"425194.276606999980";"4601802.958352000500";
"22524";"683";"0012";" ";"2";"212";"44";"425197.937416000000";"4601912.703228999900";
"22528";"683";"0020";" ";"2";"212";"44";"425222.600634999980";"4601915.054107000100";
"22534";"1020";"0055";" ";"2";"212";"44";"425246.547221000020";"4601873.630168000200";
"22535";"1020";"0053";" ";"2";"212";"44";"425246.975829000000";"4601867.646467000200";
"22539";"1020";"0043";" ";"2";"212";"44";"425248.890720000020";"4601840.979164999900";
"22543";"463";"0011";" ";"2";"212";"44";"425223.958449000030";"4601828.494134999800";
"22546";"463";"0005";" ";"2";"212";"44";"425209.840945000000";"4601829.408595999700";
"22549";"644";"0038";" ";"2";"212";"44";"425188.850951000000";"4601842.724379000300";
"22550";"644";"0040";" ";"2";"212";"44";"425188.177631000000";"4601847.742327000000";
"22554";"644";"0048";" ";"2";"212";"44";"425184.496967000010";"4601875.093886000100";
"22558";"683";"0038";" ";"2";"212";"44";"425273.650000000020";"4601909.087000000300";
"22561";"683";"0044";" ";"2";"212";"44";"425285.811190999990";"4601905.193629000300";
"22564";"683";"0050";" ";"2";"212";"44";"425301.371487000030";"4601900.212383000200";
"22565";"683";"0054";" ";"2";"212";"44";"425307.787047000020";"4601898.160969999600";
"22569";"683";"0064";" ";"2";"212";"44";"425329.756768999970";"4601891.122058999700";
"22573";"1260";"0047";" ";"2";"212";"44";"425359.398270000010";"4601878.667577999600";
"22576";"1260";"0041";" ";"2";"212";"44";"425351.454596000030";"4601863.093624000400";
"22579";"1260";"0035";" ";"2";"212";"44";"425342.444008000020";"4601845.639380999800";
"22580";"1260";"0033";" ";"2";"212";"44";"425341.151212000000";"4601843.120513999800";
"22584";"463";"0039";" ";"2";"212";"44";"425327.698649000030";"4601824.541656999800";
"22588";"463";"0031";" ";"2";"212";"44";"425308.801692000010";"4601824.872779999900";
"22591";"463";"0023";" ";"2";"212";"44";"425286.229204999980";"4601825.267931999600";
"22594";"463";"0017";" ";"2";"212";"44";"425271.456884999990";"4601825.523653999900";
"22595";"1020";"0040";" ";"2";"212";"44";"425262.327572999990";"4601834.670514999900";
"22599";"1020";"0046";" ";"2";"212";"44";"425260.689673000020";"4601857.251919000400";
"22603";"1020";"0054";" ";"2";"212";"44";"425259.226904999990";"4601877.475691000000";
"22606";"1260";"0017";" ";"2";"212";"44";"425300.856968000010";"4601765.616566999800";
"22610";"1260";"0009";" ";"2";"212";"44";"425289.550319000030";"4601744.001675999700";
"22613";"1260";"0005";" ";"2";"212";"44";"425285.287511000000";"4601735.846106000200";
"22614";"1020";"0006";" ";"2";"212";"44";"425268.544121999990";"4601744.535978999900";
"22624";"1020";"0016";" ";"2";"212";"44";"425266.630083000000";"4601772.590508000000";
"22628";"1260";"0058";" ";"2";"212";"44";"425390.147470999970";"4601917.603040000400";
"22629";"1326";"0051";" ";"2";"212";"44";"425405.267127000030";"4601910.335235999900";
"22633";"683";"0073";" ";"2";"212";"44";"425382.572075999980";"4601887.671161999900";
"22648";"502";"0022";" ";"3";"324";"43";"425039.959164000000";"4601858.128046000400";
"22652";"502";"0004";" ";"3";"324";"43";"425014.549711000000";"4601820.388655999700";
"22655";"756";"0446";" ";"2";"212";"44";"425145.605654000010";"4602009.839568999600";
"22658";"1020";"0101";" ";"2";"212";"44";"425172.242708000010";"4602015.061673000500";
"22659";"756";"0444";" ";"2";"212";"44";"425145.342553000020";"4602006.067308000300";
"22663";"756";"0462";" ";"2";"212";"44";"425155.994188999990";"4602143.660995000000";
"22667";"1611";"0002";" ";"2";"214";"44";"425382.501439000010";"4602195.915183999600";
"22670";"1626";"0009";" ";"2";"214";"44";"425435.874404000000";"4602189.601072999600";
"22673";"1657";"0001";" ";"2";"214";"44";"425382.478386999980";"4602153.999940999800";
"22674";"970";"0006";" ";"2";"214";"44";"425359.527328000000";"4602159.565619000200";
"22678";"1626";"0013";" ";"2";"214";"44";"425436.098789000010";"4602229.762861999700";
"22682";"1626";"0025";" ";"2";"214";"44";"425429.947853000020";"4602321.893573000100";
"22685";"1626";"0019";" ";"2";"214";"44";"425436.195016000010";"4602279.599453000400";
"22688";"1647";"0005";" ";"2";"214";"44";"425412.385934000020";"4602249.307540000400";
"22689";"1647";"0003";" ";"2";"214";"44";"425400.107329000020";"4602249.330586000300";
"22693";"970";"0020";" ";"2";"214";"44";"425398.789234999970";"4602300.736371000300";
"22697";"1626";"0030";" ";"2";"214";"44";"425449.565329000000";"4602293.262132000200";
"22700";"1647";"0011";" ";"2";"214";"44";"425491.831516999980";"4602250.931234999600";
"22704";"995";"0017";" ";"2";"214";"44";"425486.115825999990";"4602186.919710000000";
"22708";"1020";"0120";" ";"3";"310";"43";"425015.639672000020";"4602058.273617999600";
"22712";"1020";"0112";" ";"3";"310";"43";"425114.639368999980";"4602038.048197000300";
"22715";"756";"0407";" ";"3";"310";"43";"425127.085232999990";"4602070.149287999600";
"22730";"910";"0005";" ";"6";"608";"51";"425598.822671999980";"4597696.607549999800";
"22734";"1289";"0010";" ";"6";"608";"51";"425636.583603999980";"4597681.675743999900";
"22749";"478";"0024";" ";"6";"610";"51";"425979.393715000010";"4597967.287290000400";
"22753";"478";"0032";" ";"6";"610";"51";"425959.267342999980";"4597960.140680000200";
"22756";"478";"0016";" ";"6";"610";"51";"425999.341546999990";"4597974.354241999800";
"22764";"1105";"0117";" ";"6";"608";"51";"425961.860700999970";"4597576.962050000200";
"22776";"480";"0073";" ";"5";"501";"52";"425743.135453999970";"4598232.807640000200";
"22779";"480";"0055";" ";"5";"501";"52";"425811.330219000000";"4598256.754115999700";
"22783";"480";"0047";" ";"5";"501";"52";"425846.466829999990";"4598269.092101000200";
"22786";"1191";"0246";" ";"5";"501";"52";"425892.234119000030";"4598263.630402999900";
"22787";"1191";"0248";" ";"5";"501";"52";"425898.138075000020";"4598246.823014000400";
"22791";"1421";"0084";" ";"5";"501";"52";"425872.869016000010";"4598196.326779999800";
"22794";"1421";"0100";" ";"5";"501";"52";"425698.331438000020";"4598134.795939000300";
"22801";"1367";"0148";" ";"5";"501";"52";"425642.633825999980";"4598375.147338000100";
"22806";"1118";"0097";" ";"5";"501";"52";"425580.609808999990";"4598327.499018999700";
"22809";"1118";"0073";" ";"5";"501";"52";"425554.422189000000";"4598402.732436999700";
"22813";"1367";"0120";" ";"5";"501";"52";"425601.519623000000";"4598494.247864999800";
"22814";"1367";"0122";" ";"5";"501";"52";"425598.737353999980";"4598488.699582000300";
"22816";"719";"0001";" ";"5";"501";"52";"425538.051021000020";"4598490.865074999600";
"22817";"480";"0020";" ";"5";"514";"52";"425999.874389000000";"4598339.007380000300";
"22820";"836";"0019";" ";"5";"514";"52";"425937.556948999990";"4598492.719073000400";
"22821";"1191";"0179";" ";"5";"514";"52";"425880.078219000020";"4598354.312133000200";
"22824";"471";"0019";" ";"5";"514";"52";"425888.481058000000";"4598382.291589000300";
"22828";"471";"0011";" ";"5";"514";"52";"425917.829809000020";"4598392.948783000000";
"22831";"471";"0005";" ";"5";"514";"52";"425930.957600999970";"4598397.712721999700";
"22832";"471";"0003";" ";"5";"514";"52";"425939.084749000030";"4598400.662428000000";
"22836";"836";"0047";" ";"5";"501";"52";"425757.005324999980";"4598430.076096000100";
"22839";"836";"0039";" ";"5";"501";"52";"425795.444372000000";"4598443.603714999700";
"22843";"1191";"0204";" ";"5";"501";"52";"425848.736205000020";"4598386.786582999900";
"22851";"836";"0037";" ";"5";"501";"52";"425806.044048000010";"4598447.329109000000";
"22854";"1367";"0179";" ";"5";"501";"52";"425698.654898000010";"4598262.545354000300";
"22858";"480";"0062";" ";"5";"501";"52";"425784.613271999990";"4598264.393017999800";
"22862";"1701";"0016";" ";"5";"501";"52";"425768.111917000030";"4598319.936146000400";
"22865";"836";"0051";" ";"5";"501";"52";"425724.387840999990";"4598418.516870000400";
"22866";"1701";"0006";" ";"5";"501";"52";"425743.689580000010";"4598391.470737000000";
"22873";"1367";"0149";" ";"5";"501";"52";"425660.261109000010";"4598370.700590999800";
"22877";"720";"0093";" ";"5";"501";"52";"425632.103351000000";"4598479.992204999600";
"22880";"720";"0085";" ";"5";"501";"52";"425653.791828999990";"4598487.618877000200";
"22881";"720";"0083";" ";"5";"501";"52";"425662.177413000030";"4598490.567091999600";
"22888";"836";"0070";" ";"5";"501";"52";"425688.711034999990";"4598421.956017999900";
"22892";"836";"0078";" ";"5";"501";"52";"425670.519555000010";"4598415.627643000300";
"22895";"1367";"0139";" ";"5";"501";"52";"425645.684847000000";"4598412.133546999700";
"22896";"1367";"0135";" ";"5";"501";"52";"425642.009190000010";"4598422.499539000000";
"22900";"1367";"0125";" ";"5";"501";"52";"425633.365555000030";"4598446.578768000000";
"22903";"836";"0038";" ";"5";"514";"52";"425903.807925999980";"4598497.415157999800";
"22907";"836";"0048";" ";"5";"514";"52";"425859.796741999980";"4598481.987018999600";
"22910";"1527";"0174";" ";"5";"514";"52";"425940.128082000010";"4598430.988698000100";
"22911";"1505";"0029";" ";"6";"609";"51";"425762.858011999980";"4598081.169808999600";
"22914";"1691";"0002";" ";"6";"611";"51";"425933.280609000010";"4598113.932579999800";
"22915";"1691";"0004";" ";"6";"611";"51";"425920.439665000010";"4598109.235197000200";
"22922";"1069";"0060";" ";"1";"117";"49";"425974.381074999980";"4598993.408220999900";
"22925";"1069";"0064";" ";"1";"117";"49";"425966.185981000020";"4598990.500140000100";
"22926";"1069";"0066";" ";"1";"117";"49";"425962.375964000010";"4598989.146940999700";
"22930";"1069";"0076";" ";"1";"117";"49";"425942.064980000020";"4598981.938819999800";
"22937";"1069";"0087";" ";"1";"117";"49";"425922.580607999990";"4598961.662504999900";
"22940";"1069";"0081";" ";"1";"117";"49";"425934.428126999990";"4598965.853763000100";
"22941";"1069";"0079";" ";"1";"117";"49";"425938.845993999970";"4598967.422681000100";
"22945";"1069";"0067";" ";"1";"117";"49";"425962.089028000020";"4598975.644267000300";
"22948";"1069";"0059";" ";"1";"117";"49";"425975.290472000020";"4598980.311222000000";
"22952";"1524";"0047";" ";"1";"117";"49";"425989.630996000020";"4598912.291399000200";
"22955";"1524";"0033";" ";"1";"117";"49";"425964.166604999980";"4598903.457817999600";
"22956";"1524";"0031";" ";"1";"117";"49";"425960.171888999990";"4598902.071835000100";
"22960";"1524";"0023";" ";"1";"117";"49";"425944.725222999990";"4598896.713732999700";
"22963";"1520";"0065";" ";"1";"117";"49";"425920.996763000030";"4598897.362092999700";
"22967";"1520";"0045";" ";"1";"117";"49";"425906.628513999980";"4598939.101324999700";
"22971";"1069";"0109";" ";"1";"117";"49";"425847.691204000030";"4598935.066610000100";
"22974";"1069";"0103";" ";"1";"117";"49";"425859.671298000030";"4598939.336791000300";
"22975";"1069";"0101";" ";"1";"117";"49";"425864.313067000010";"4598940.983137000400";
"22978";"1069";"0095";" ";"1";"117";"49";"425878.826867000030";"4598946.143826000400";
"22982";"1520";"0127";" ";"1";"118";"49";"425982.034059999980";"4598720.283633000200";
"22986";"1517";"0039";" ";"5";"501";"52";"425558.091102999980";"4598548.559921000200";
"22989";"1367";"0102";" ";"5";"501";"52";"425584.189721000030";"4598539.920459000400";
"22993";"1367";"0110";" ";"5";"501";"52";"425593.713687999990";"4598516.218720000200";
"22997";"1118";"0071";" ";"5";"501";"52";"425520.105478000010";"4598501.937772000200";
"23001";"1367";"0084";" ";"5";"501";"52";"425555.276874999980";"4598623.699587999800";
"23004";"1367";"0092";" ";"5";"501";"52";"425566.063275999970";"4598593.153516000100";
"23005";"1367";"0094";" ";"5";"501";"52";"425572.458409000010";"4598572.897390999800";
"23012";"1367";"0052";" ";"5";"501";"52";"425523.848082999990";"4598715.578154000500";
"23016";"1367";"0058";" ";"5";"501";"52";"425528.422297000010";"4598702.592280999800";
"23019";"1367";"0064";" ";"5";"501";"52";"425532.700503000000";"4598690.439244000200";
"23020";"1367";"0066";" ";"5";"501";"52";"425534.007953000020";"4598686.711400999700";
"23023";"1367";"0072";" ";"5";"501";"52";"425538.197906000020";"4598674.833538999800";
"23024";"1367";"0074";" ";"5";"501";"52";"425539.806551999990";"4598670.255797999900";
"23027";"1367";"0080";" ";"5";"501";"52";"425544.631545000010";"4598656.550858999600";
"23031";"1367";"0030";" ";"5";"501";"52";"425501.908999999990";"4598778.417999999600";
"23034";"1367";"0036";" ";"5";"501";"52";"425508.275114999970";"4598760.133786999600";
"23039";"738";"0049";" ";"5";"501";"52";"425582.349897000010";"4598996.448784000200";
"23042";"1191";"0008";" ";"5";"501";"52";"425641.348279999980";"4598982.674359000300";
"23046";"541";"0170";" ";"5";"501";"52";"425618.456813000030";"4598961.517419000200";
"23049";"541";"0176";" ";"5";"501";"52";"425606.832828000010";"4598957.458889000100";
"23050";"541";"0178";" ";"5";"501";"52";"425602.988812000030";"4598956.117722000000";
"23054";"738";"0057";" ";"5";"501";"52";"425558.998012000000";"4598977.776341999900";
"23057";"602";"0003";" ";"5";"501";"52";"425560.166251000020";"4598953.269643000300";
"23061";"541";"0132";" ";"5";"514";"52";"425678.715759999990";"4598982.541652999800";
"23064";"1587";"0298";" ";"5";"514";"52";"425841.349949000000";"4598863.326843000000";
"23065";"890";"0002";" ";"5";"514";"52";"425837.864590000010";"4598859.766653999700";
"23069";"1587";"0320";" ";"5";"514";"52";"425886.142519999990";"4598818.337034000100";
"23072";"1587";"0340";" ";"5";"514";"52";"425921.958611999990";"4598758.456175999700";
"23076";"1587";"0358";" ";"5";"514";"52";"425954.305208000010";"4598708.252876999800";
"23079";"1273";"0090";" ";"5";"514";"52";"425890.389817000020";"4598682.717349999600";
"23083";"1273";"0097";" ";"5";"514";"52";"425912.924821000020";"4598677.063287000200";
"23084";"1273";"0065";" ";"5";"514";"52";"425964.616855000030";"4598695.285946999700";
"23087";"1520";"0110";" ";"5";"514";"52";"425994.296234000010";"4598645.631117999600";
"23091";"720";"0008";" ";"5";"514";"52";"425980.304467000010";"4598621.392922000000";
"23095";"720";"0024";" ";"5";"514";"52";"425935.204096000000";"4598605.413297999700";
"23099";"720";"0027";" ";"5";"514";"52";"425956.210986000020";"4598593.833006000100";
"23102";"720";"0021";" ";"5";"514";"52";"425968.201865000010";"4598598.083204999600";
"23106";"720";"0013";" ";"5";"514";"52";"425984.400185999980";"4598603.814760000400";
"23110";"836";"0014";" ";"5";"514";"52";"425997.905066000010";"4598529.749262000400";
"23114";"1101";"0009";" ";"5";"514";"52";"425966.488909000010";"4598560.033126000300";
"23121";"1527";"0091";" ";"5";"514";"52";"425907.902815999990";"4598572.915912000500";
"23125";"1101";"0014";" ";"5";"514";"52";"425965.152688000000";"4598523.752396999900";
"23132";"836";"0009";" ";"5";"514";"52";"425967.881269000000";"4598505.220851999700";
"23133";"836";"0007";" ";"5";"514";"52";"425977.969300000000";"4598508.741372000400";
"23136";"836";"0013";" ";"5";"514";"52";"425955.690975999980";"4598500.960620000000";
"23140";"1191";"0128";" ";"5";"501";"52";"425768.012220999980";"4598614.182617999600";
"23147";"1517";"0017";" ";"5";"501";"52";"425697.515327000000";"4598598.251859000000";
"23148";"990";"0001";" ";"5";"501";"52";"425690.136061000000";"4598588.425711000300";
"23151";"1367";"0075";" ";"5";"501";"52";"425565.227307000020";"4598639.562703999700";
"23155";"1517";"0032";" ";"5";"501";"52";"425625.807208999990";"4598588.595745000100";
"23159";"599";"0157";" ";"5";"501";"52";"425666.463532999970";"4598684.072557000400";
"23162";"599";"0153";" ";"5";"501";"52";"425686.252664999980";"4598691.113889999700";
"23163";"1191";"0118";" ";"5";"501";"52";"425739.980030999980";"4598694.444032000400";
"23166";"1191";"0124";" ";"5";"501";"52";"425753.881449999990";"4598655.114045999900";
"23170";"1517";"0012";" ";"5";"501";"52";"425692.316030999990";"4598612.495415999600";
"23174";"1517";"0040";" ";"5";"501";"52";"425596.272428000000";"4598577.991359000100";
"23177";"1367";"0085";" ";"5";"501";"52";"425576.687576000000";"4598607.485472000200";
"23178";"1367";"0083";" ";"5";"501";"52";"425573.261064999970";"4598617.075078999600";
"23181";"1517";"0036";" ";"5";"501";"52";"425613.877700000010";"4598584.316014000200";
"23185";"1191";"0098";" ";"5";"514";"52";"425712.724820000000";"4598771.872806999800";
"23189";"890";"0075";" ";"5";"501";"52";"425582.986764000030";"4598750.741523999700";
"23192";"599";"0218";" ";"5";"501";"52";"425615.122628999990";"4598679.651317000400";
"23193";"599";"0212";" ";"5";"501";"52";"425629.048078999970";"4598684.652847000400";
"23196";"599";"0228";" ";"5";"501";"52";"425584.683746000000";"4598668.723012999600";
"23200";"1367";"0069";" ";"5";"501";"52";"425552.266953999990";"4598674.941637000100";
"23208";"602";"0035";" ";"5";"514";"52";"425600.821401000020";"4598838.153341000000";
"23211";"1069";"0151";" ";"5";"514";"52";"425613.048001000020";"4598852.254700000400";
"23215";"1069";"0143";" ";"5";"514";"52";"425629.669067999990";"4598858.084189999800";
"23219";"1069";"0135";" ";"5";"514";"52";"425646.659378000010";"4598864.054446999900";
"23223";"1069";"0127";" ";"5";"514";"52";"425663.130945999990";"4598869.826639999600";
"23226";"1069";"0119";" ";"5";"514";"52";"425679.843459000000";"4598875.696872999900";
"23230";"1191";"0086";" ";"5";"514";"52";"425695.069003999990";"4598829.998347000200";
"23234";"890";"0054";" ";"5";"514";"52";"425684.247976000010";"4598805.086152000400";
"23241";"1367";"0021";" ";"5";"501";"52";"425507.332161000000";"4598802.594401000100";
"23245";"1069";"0189";" ";"5";"501";"52";"425522.248358000010";"4598820.372821000400";
"23249";"1069";"0181";" ";"5";"501";"52";"425537.694283999970";"4598825.776336999600";
"23253";"1069";"0173";" ";"5";"501";"52";"425557.686975000020";"4598832.787232999700";
"23256";"1069";"0167";" ";"5";"501";"52";"425569.069552000030";"4598836.771208999700";
"23257";"1069";"0165";" ";"5";"501";"52";"425573.161224999990";"4598838.206898000100";
