linia_id;expedicio_id;periode_id;trajecte_id;direccio_id;sortida_hora;sortida_parada_punt_id;arribada_parada_punt_id;dia_atribut_id;
"1810";"456881";"1";"2";"1";"62880";"395";"36";"1";
"1810";"456882";"1";"2";"1";"72960";"395";"36";"1";
"1810";"456883";"1";"2";"1";"24600";"395";"36";"1";
"1810";"456884";"1";"2";"1";"34380";"395";"36";"1";
"1810";"456885";"1";"2";"1";"44400";"395";"36";"1";
"1810";"456886";"1";"2";"1";"54360";"395";"36";"1";
"1810";"456887";"1";"2";"1";"64320";"395";"36";"1";
"1810";"456888";"1";"2";"1";"74400";"395";"36";"1";
"1811";"456889";"1";"2";"1";"20700";"667";"679";"1";
"1811";"456890";"1";"2";"1";"30000";"667";"679";"1";
"1811";"456891";"1";"2";"1";"39600";"667";"679";"1";
"1811";"456892";"1";"2";"1";"49200";"667";"679";"1";
"1811";"456893";"1";"2";"1";"58560";"667";"679";"1";
"1811";"456894";"1";"2";"1";"68100";"667";"679";"1";
"1811";"456895";"1";"2";"1";"77820";"667";"679";"1";
"1811";"456896";"1";"2";"1";"22500";"667";"679";"1";
"1811";"456897";"1";"2";"1";"31980";"667";"679";"1";
"1811";"456898";"1";"2";"1";"41520";"667";"679";"1";
"1811";"456899";"1";"2";"1";"51120";"667";"679";"1";
"1811";"456900";"1";"2";"1";"60420";"667";"679";"1";
"1811";"456901";"1";"2";"1";"70020";"667";"679";"1";
"1811";"456902";"1";"2";"1";"79800";"667";"679";"1";
"1811";"456903";"1";"2";"1";"24300";"667";"679";"1";
"1811";"456904";"1";"2";"1";"33960";"667";"679";"1";
"1811";"456905";"1";"2";"1";"43440";"667";"679";"1";
"1811";"456906";"1";"2";"1";"52920";"667";"679";"1";
"1811";"456907";"1";"2";"1";"62340";"667";"679";"1";
"1811";"456908";"1";"2";"1";"71940";"667";"679";"1";
"1811";"456909";"1";"2";"1";"26100";"667";"679";"1";
"1811";"456910";"1";"2";"1";"35880";"667";"679";"1";
"1811";"456911";"1";"2";"1";"45360";"667";"679";"1";
"1811";"456912";"1";"2";"1";"54840";"667";"679";"1";
"1811";"456913";"1";"2";"1";"64260";"667";"679";"1";
"1811";"456914";"1";"2";"1";"73800";"667";"679";"1";
"1811";"456915";"1";"2";"1";"28020";"667";"679";"1";
"1811";"456916";"1";"2";"1";"37740";"667";"679";"1";
"1811";"456917";"1";"2";"1";"47280";"667";"679";"1";
"1811";"456918";"1";"2";"1";"56760";"667";"679";"1";
"1811";"456919";"1";"2";"1";"66180";"667";"679";"1";
"1811";"456920";"1";"2";"1";"75720";"667";"679";"1";
"1811";"456921";"1";"1";"2";"23100";"679";"668";"1";
"1811";"456922";"1";"1";"2";"32760";"679";"668";"1";
"1811";"456923";"1";"1";"2";"42300";"679";"668";"1";
"1811";"456924";"1";"1";"2";"51720";"679";"668";"1";
"1811";"456925";"1";"1";"2";"61200";"679";"668";"1";
"1811";"456926";"1";"1";"2";"70740";"679";"668";"1";
"1811";"456927";"1";"1";"2";"80100";"679";"668";"1";
"1811";"456928";"1";"1";"2";"25020";"679";"668";"1";
"1811";"456929";"1";"1";"2";"34620";"679";"668";"1";
"1811";"456930";"1";"1";"2";"44220";"679";"668";"1";
"1811";"456931";"1";"1";"2";"53640";"679";"668";"1";
"1811";"456932";"1";"1";"2";"63120";"679";"668";"1";
"1811";"456933";"1";"1";"2";"72660";"679";"668";"1";
"1811";"456934";"1";"1";"2";"26940";"679";"668";"1";
"1811";"456935";"1";"1";"2";"36540";"679";"668";"1";
"1811";"456936";"1";"1";"2";"46080";"679";"668";"1";
"1811";"456937";"1";"1";"2";"55560";"679";"668";"1";
"1811";"456938";"1";"1";"2";"65040";"679";"668";"1";
"1811";"456939";"1";"1";"2";"74520";"679";"668";"1";
"1811";"456940";"1";"1";"2";"28860";"679";"668";"1";
"1811";"456941";"1";"1";"2";"38460";"679";"668";"1";
"1811";"456942";"1";"1";"2";"48000";"679";"668";"1";
"1811";"456943";"1";"1";"2";"57480";"679";"668";"1";
"1811";"456944";"1";"1";"2";"66960";"679";"668";"1";
"1811";"456945";"1";"1";"2";"76380";"679";"668";"1";
"1811";"456946";"1";"1";"2";"30780";"679";"668";"1";
"1811";"456947";"1";"1";"2";"40380";"679";"668";"1";
"1811";"456948";"1";"1";"2";"49920";"679";"668";"1";
"1811";"456949";"1";"1";"2";"59400";"679";"668";"1";
"1811";"456950";"1";"1";"2";"68820";"679";"668";"1";
"1811";"456951";"1";"1";"2";"78240";"679";"668";"1";
"1512";"456952";"1";"1";"2";"34800";"700";"729";"1";
"1512";"456953";"1";"1";"2";"51660";"700";"729";"1";
"1512";"456954";"1";"1";"2";"55800";"700";"729";"1";
"1512";"456955";"1";"1";"2";"59820";"700";"729";"1";
"1512";"456956";"1";"1";"2";"64320";"700";"729";"1";
"1512";"456957";"1";"1";"2";"69000";"700";"729";"1";
"1512";"456958";"1";"1";"2";"73440";"700";"729";"1";
"1512";"456959";"1";"1";"2";"77160";"700";"729";"1";
"1512";"456960";"1";"1";"2";"36960";"700";"729";"1";
"1512";"456961";"1";"1";"2";"41040";"700";"729";"1";
"1512";"456962";"1";"1";"2";"45240";"700";"729";"1";
"1512";"456963";"1";"2";"1";"24900";"729";"700";"1";
"1512";"456964";"1";"2";"1";"28620";"729";"700";"1";
"1512";"456965";"1";"2";"1";"32820";"729";"700";"1";
"1512";"456966";"1";"2";"1";"37020";"729";"700";"1";
"1512";"456967";"1";"2";"1";"41100";"729";"700";"1";
"1512";"456968";"1";"2";"1";"45360";"729";"700";"1";
"1512";"456969";"1";"2";"1";"49800";"729";"700";"1";
"1512";"456970";"1";"2";"1";"53820";"729";"700";"1";
"1512";"456971";"1";"2";"1";"57780";"729";"700";"1";
"1512";"456972";"1";"2";"1";"61920";"729";"700";"1";
"1512";"456973";"1";"2";"1";"66720";"729";"700";"1";
"1512";"456974";"1";"2";"1";"71340";"729";"700";"1";
"1512";"456975";"1";"2";"1";"75420";"729";"700";"1";
"1512";"456976";"1";"2";"1";"79200";"729";"700";"1";
"1512";"456977";"1";"2";"1";"26220";"729";"700";"1";
"1512";"456978";"1";"2";"1";"30420";"729";"700";"1";
"1512";"456979";"1";"2";"1";"34980";"729";"700";"1";
"1512";"456980";"1";"2";"1";"39180";"729";"700";"1";
"1512";"456981";"1";"2";"1";"43200";"729";"700";"1";
"1512";"456982";"1";"2";"1";"47520";"729";"700";"1";
"1512";"456983";"1";"2";"1";"51900";"729";"700";"1";
"1512";"456984";"1";"2";"1";"55860";"729";"700";"1";
"1512";"456985";"1";"2";"1";"59880";"729";"700";"1";
"1512";"456986";"1";"2";"1";"64200";"729";"700";"1";
"1512";"456987";"1";"2";"1";"68940";"729";"700";"1";
"1512";"456988";"1";"2";"1";"73500";"729";"700";"1";
"1512";"456989";"1";"2";"1";"77340";"729";"700";"1";
"1512";"456990";"1";"3";"2";"26520";"700";"729";"1";
"1512";"456991";"1";"3";"2";"30600";"700";"729";"1";
"1512";"456992";"1";"3";"2";"38940";"700";"729";"1";
"1512";"456993";"1";"3";"2";"43020";"700";"729";"1";
"1512";"456994";"1";"3";"2";"47460";"700";"729";"1";
"1512";"456995";"1";"3";"2";"28320";"700";"729";"1";
"1512";"456996";"1";"3";"2";"32760";"700";"729";"1";
"1512";"456997";"1";"3";"2";"49560";"700";"729";"1";
"1512";"456998";"1";"3";"2";"53760";"700";"729";"1";
"1512";"456999";"1";"3";"2";"57900";"700";"729";"1";
"1512";"457000";"1";"3";"2";"62040";"700";"729";"1";
"1512";"457001";"1";"3";"2";"66600";"700";"729";"1";
"1512";"457002";"1";"3";"2";"71280";"700";"729";"1";
"1512";"457003";"1";"3";"2";"75420";"700";"729";"1";
"1512";"457004";"1";"3";"2";"79200";"700";"729";"1";
"1512";"457005";"1";"4";"2";"22920";"700";"729";"1";
"1512";"457006";"1";"5";"2";"52800";"729";"700";"1";
"1800";"457007";"1";"1";"2";"28200";"36";"3";"1";
"1800";"457008";"1";"1";"2";"38160";"36";"3";"1";
"1800";"457009";"1";"1";"2";"48240";"36";"3";"1";
"1800";"457010";"1";"1";"2";"58140";"36";"3";"1";
"1800";"457011";"1";"1";"2";"68220";"36";"3";"1";
"1800";"457012";"1";"1";"2";"78300";"36";"3";"1";
"1800";"457013";"1";"1";"2";"19800";"36";"3";"1";
"1800";"457014";"1";"1";"2";"29640";"36";"3";"1";
"1800";"457015";"1";"1";"2";"39600";"36";"3";"1";
"1800";"457016";"1";"1";"2";"49680";"36";"3";"1";
"1800";"457017";"1";"1";"2";"59580";"36";"3";"1";
"1800";"457018";"1";"1";"2";"69660";"36";"3";"1";
"1800";"457019";"1";"1";"2";"21600";"36";"3";"1";
"1800";"457020";"1";"1";"2";"31080";"36";"3";"1";
"1800";"457021";"1";"1";"2";"41040";"36";"3";"1";
"1800";"457022";"1";"1";"2";"51120";"36";"3";"1";
"1800";"457023";"1";"1";"2";"61020";"36";"3";"1";
"1800";"457024";"1";"1";"2";"71100";"36";"3";"1";
"1800";"457025";"1";"1";"2";"32520";"36";"3";"1";
"1800";"457026";"1";"1";"2";"42480";"36";"3";"1";
"1800";"457027";"1";"1";"2";"52560";"36";"3";"1";
"1800";"457028";"1";"1";"2";"62460";"36";"3";"1";
"1800";"457029";"1";"1";"2";"72900";"36";"3";"1";
"1800";"457030";"1";"1";"2";"23400";"36";"3";"1";
"1800";"457031";"1";"1";"2";"33960";"36";"3";"1";
"1800";"457032";"1";"1";"2";"43920";"36";"3";"1";
"1800";"457033";"1";"1";"2";"53940";"36";"3";"1";
"1800";"457034";"1";"1";"2";"63900";"36";"3";"1";
"1800";"457035";"1";"1";"2";"74700";"36";"3";"1";
"1800";"457036";"1";"1";"2";"25200";"36";"3";"1";
"1800";"457037";"1";"1";"2";"35400";"36";"3";"1";
"1800";"457038";"1";"1";"2";"45360";"36";"3";"1";
"1800";"457039";"1";"1";"2";"55320";"36";"3";"1";
"1800";"457040";"1";"1";"2";"65340";"36";"3";"1";
"1800";"457041";"1";"1";"2";"26700";"36";"3";"1";
"1800";"457042";"1";"1";"2";"36780";"36";"3";"1";
"1800";"457043";"1";"1";"2";"46800";"36";"3";"1";
"1800";"457044";"1";"1";"2";"56760";"36";"3";"1";
"1800";"457045";"1";"1";"2";"66780";"36";"3";"1";
"1800";"457046";"1";"1";"2";"76500";"36";"3";"1";
"1800";"457047";"1";"2";"1";"30720";"3";"28";"1";
"1800";"457048";"1";"2";"1";"40860";"3";"28";"1";
"1800";"457049";"1";"2";"1";"50880";"3";"28";"1";
"1800";"457050";"1";"2";"1";"60780";"3";"28";"1";
"1800";"457051";"1";"2";"1";"70920";"3";"28";"1";
"1800";"457052";"1";"2";"1";"80400";"3";"28";"1";
"1800";"457053";"1";"2";"1";"22200";"3";"28";"1";
"1800";"457054";"1";"2";"1";"32220";"3";"28";"1";
"1800";"457055";"1";"2";"1";"42300";"3";"28";"1";
"1800";"457056";"1";"2";"1";"52260";"3";"28";"1";
"1800";"457057";"1";"2";"1";"62220";"3";"28";"1";
"1800";"457058";"1";"2";"1";"72360";"3";"28";"1";
"1800";"457059";"1";"2";"1";"24000";"3";"28";"1";
"1800";"457060";"1";"2";"1";"33720";"3";"28";"1";
"1800";"457061";"1";"2";"1";"43740";"3";"28";"1";
"1800";"457062";"1";"2";"1";"53700";"3";"28";"1";
"1800";"457063";"1";"2";"1";"63660";"3";"28";"1";
"1800";"457064";"1";"2";"1";"73800";"3";"28";"1";
"1800";"457065";"1";"2";"1";"35160";"3";"28";"1";
"1800";"457066";"1";"2";"1";"45180";"3";"28";"1";
"1800";"457067";"1";"2";"1";"55140";"3";"28";"1";
"1800";"457068";"1";"2";"1";"65100";"3";"28";"1";
"1800";"457069";"1";"2";"1";"75300";"3";"28";"1";
"1800";"457070";"1";"2";"1";"25800";"3";"28";"1";
"1800";"457071";"1";"2";"1";"36600";"3";"28";"1";
"1800";"457072";"1";"2";"1";"46620";"3";"28";"1";
"1800";"457073";"1";"2";"1";"56520";"3";"28";"1";
"1800";"457074";"1";"2";"1";"66540";"3";"28";"1";
"1800";"457075";"1";"2";"1";"77100";"3";"28";"1";
"1800";"457076";"1";"2";"1";"27600";"3";"28";"1";
"1800";"457077";"1";"2";"1";"38040";"3";"28";"1";
"1800";"457078";"1";"2";"1";"48060";"3";"28";"1";
"1800";"457079";"1";"2";"1";"57900";"3";"28";"1";
"1800";"457080";"1";"2";"1";"67980";"3";"28";"1";
"1800";"457081";"1";"2";"1";"20400";"3";"28";"1";
"1800";"457082";"1";"2";"1";"29280";"3";"28";"1";
"1800";"457083";"1";"2";"1";"39480";"3";"28";"1";
"1800";"457084";"1";"2";"1";"49500";"3";"28";"1";
"1800";"457085";"1";"2";"1";"59340";"3";"28";"1";
"1800";"457086";"1";"2";"1";"69480";"3";"28";"1";
"1800";"457087";"1";"2";"1";"78900";"3";"28";"1";
"1812";"457088";"1";"1";"1";"52800";"10";"150";"1";
"1812";"457089";"1";"2";"2";"27000";"150";"52";"1";
"1812";"457090";"1";"3";"2";"26700";"170";"52";"1";
"1812";"457091";"1";"4";"1";"28800";"10";"158";"1";
"1812";"457092";"1";"5";"1";"42600";"167";"673";"1";
"1812";"457093";"1";"5";"1";"46200";"167";"673";"1";
"1812";"457094";"1";"5";"1";"53400";"167";"673";"1";
"1812";"457095";"1";"5";"1";"60600";"167";"673";"1";
"1812";"457096";"1";"5";"1";"53400";"167";"673";"1";
"1812";"457097";"1";"6";"2";"43500";"673";"167";"1";
"1812";"457098";"1";"6";"2";"47100";"673";"167";"1";
"1812";"457099";"1";"6";"2";"61500";"673";"167";"1";
"1812";"457100";"1";"6";"2";"47100";"673";"167";"1";
"1812";"457101";"1";"6";"2";"54000";"673";"167";"1";
"1812";"457102";"1";"6";"2";"61500";"673";"167";"1";
"1812";"457103";"1";"7";"1";"64200";"394";"253";"1";
"1812";"457104";"1";"7";"1";"33000";"394";"253";"1";
"1812";"457105";"1";"7";"1";"39600";"394";"253";"1";
"1812";"457106";"1";"7";"1";"49800";"394";"253";"1";
"1812";"457107";"1";"7";"1";"27000";"394";"253";"1";
"1812";"457108";"1";"8";"2";"63000";"253";"394";"1";
"1812";"457109";"1";"8";"2";"34200";"253";"394";"1";
"1812";"457110";"1";"8";"2";"40800";"253";"394";"1";
"1812";"457111";"1";"8";"2";"48600";"253";"394";"1";
"1791";"457112";"1";"1";"1";"25200";"1";"30";"3";
"1791";"457113";"1";"1";"1";"29580";"1";"30";"3";
"1791";"457114";"1";"1";"1";"34380";"1";"30";"3";
"1791";"457115";"1";"1";"1";"39600";"1";"30";"3";
"1791";"457116";"1";"1";"1";"44880";"1";"30";"3";
"1791";"457117";"1";"1";"1";"50280";"1";"30";"3";
"1791";"457118";"1";"1";"1";"55500";"1";"30";"3";
"1791";"457119";"1";"1";"1";"60420";"1";"30";"3";
"1791";"457120";"1";"1";"1";"65700";"1";"30";"3";
"1791";"457121";"1";"1";"1";"71220";"1";"30";"3";
"1791";"457122";"1";"1";"1";"77100";"1";"30";"3";
"1791";"457123";"1";"1";"1";"82500";"1";"30";"3";
"1791";"457124";"1";"1";"1";"22200";"1";"30";"3";
"1791";"457125";"1";"1";"1";"26520";"1";"30";"3";
"1791";"457126";"1";"1";"1";"31140";"1";"30";"3";
"1791";"457127";"1";"1";"1";"36120";"1";"30";"3";
"1791";"457128";"1";"1";"1";"41280";"1";"30";"3";
"1791";"457129";"1";"1";"1";"46680";"1";"30";"3";
"1791";"457130";"1";"1";"1";"52020";"1";"30";"3";
"1791";"457131";"1";"1";"1";"57180";"1";"30";"3";
"1791";"457132";"1";"1";"1";"62220";"1";"30";"3";
"1791";"457133";"1";"1";"1";"67560";"1";"30";"3";
"1791";"457134";"1";"1";"1";"73200";"1";"30";"3";
"1791";"457135";"1";"1";"1";"78900";"1";"30";"3";
"1791";"457136";"1";"1";"1";"23400";"1";"30";"3";
"1791";"457137";"1";"1";"1";"27960";"1";"30";"3";
"1791";"457138";"1";"1";"1";"32760";"1";"30";"3";
"1791";"457139";"1";"1";"1";"37800";"1";"30";"3";
"1791";"457140";"1";"1";"1";"43080";"1";"30";"3";
"1791";"457141";"1";"1";"1";"48480";"1";"30";"3";
"1791";"457142";"1";"1";"1";"53760";"1";"30";"3";
"1791";"457143";"1";"1";"1";"58800";"1";"30";"3";
"1791";"457144";"1";"1";"1";"63960";"1";"30";"3";
"1791";"457145";"1";"1";"1";"69420";"1";"30";"3";
"1791";"457146";"1";"1";"1";"75180";"1";"30";"3";
"1791";"457147";"1";"1";"1";"80100";"1";"30";"3";
"1791";"457148";"1";"1";"1";"20400";"1";"30";"3";
"1791";"457149";"1";"3";"1";"17820";"407";"30";"3";
"1791";"457150";"1";"12";"2";"27300";"30";"1";"3";
"1791";"457151";"1";"12";"2";"31980";"30";"1";"3";
"1791";"457152";"1";"12";"2";"37020";"30";"1";"3";
"1791";"457153";"1";"12";"2";"42300";"30";"1";"3";
"1791";"457154";"1";"12";"2";"47700";"30";"1";"3";
"1791";"457155";"1";"12";"2";"53100";"30";"1";"3";
"1791";"457156";"1";"12";"2";"58020";"30";"1";"3";
"1791";"457157";"1";"12";"2";"63180";"30";"1";"3";
"1791";"457158";"1";"12";"2";"68520";"30";"1";"3";
"1791";"457159";"1";"12";"2";"74160";"30";"1";"3";
"1791";"457160";"1";"12";"2";"20100";"30";"1";"3";
"1791";"457161";"1";"12";"2";"24300";"30";"1";"3";
"1791";"457162";"1";"12";"2";"28740";"30";"1";"3";
"1791";"457163";"1";"12";"2";"33600";"30";"1";"3";
"1791";"457164";"1";"12";"2";"38760";"30";"1";"3";
"1791";"457165";"1";"12";"2";"44100";"30";"1";"3";
"1791";"457166";"1";"12";"2";"49500";"30";"1";"3";
"1791";"457167";"1";"12";"2";"54720";"30";"1";"3";
"1791";"457168";"1";"12";"2";"59760";"30";"1";"3";
"1791";"457169";"1";"12";"2";"64920";"30";"1";"3";
"1791";"457170";"1";"12";"2";"70440";"30";"1";"3";
"1791";"457171";"1";"12";"2";"76200";"30";"1";"3";
"1791";"457172";"1";"12";"2";"25500";"30";"1";"3";
"1791";"457173";"1";"12";"2";"30360";"30";"1";"3";
"1791";"457174";"1";"12";"2";"35280";"30";"1";"3";
"1791";"457175";"1";"12";"2";"40500";"30";"1";"3";
"1791";"457176";"1";"12";"2";"45900";"30";"1";"3";
"1791";"457177";"1";"12";"2";"51300";"30";"1";"3";
"1791";"457178";"1";"12";"2";"56340";"30";"1";"3";
"1791";"457179";"1";"12";"2";"61440";"30";"1";"3";
"1791";"457180";"1";"12";"2";"66720";"30";"1";"3";
"1791";"457181";"1";"12";"2";"72300";"30";"1";"3";
"1791";"457182";"1";"12";"2";"80700";"30";"1";"3";
"1791";"457183";"1";"12";"2";"78900";"30";"1";"3";
"1791";"457184";"1";"12";"2";"77400";"30";"1";"3";
"1791";"457185";"1";"12";"2";"82500";"30";"1";"3";
"1791";"457186";"1";"12";"2";"22500";"30";"1";"3";
"1792";"457187";"1";"1";"1";"25620";"1";"657";"3";
"1792";"457188";"1";"1";"1";"30060";"1";"657";"3";
"1792";"457189";"1";"1";"1";"34980";"1";"657";"3";
"1792";"457190";"1";"1";"1";"40140";"1";"657";"3";
"1792";"457191";"1";"1";"1";"45480";"1";"657";"3";
"1792";"457192";"1";"1";"1";"50880";"1";"657";"3";
"1792";"457193";"1";"1";"1";"56040";"1";"657";"3";
"1792";"457194";"1";"1";"1";"61020";"1";"657";"3";
"1792";"457195";"1";"1";"1";"66300";"1";"657";"3";
"1792";"457196";"1";"1";"1";"71880";"1";"657";"3";
"1792";"457197";"1";"1";"1";"77700";"1";"657";"3";
"1792";"457198";"1";"1";"1";"22800";"1";"657";"3";
"1792";"457199";"1";"1";"1";"27000";"1";"657";"3";
"1792";"457200";"1";"1";"1";"31680";"1";"657";"3";
"1792";"457201";"1";"1";"1";"36660";"1";"657";"3";
"1792";"457202";"1";"1";"1";"41880";"1";"657";"3";
"1792";"457203";"1";"1";"1";"47280";"1";"657";"3";
"1792";"457204";"1";"1";"1";"52560";"1";"657";"3";
"1792";"457205";"1";"1";"1";"57720";"1";"657";"3";
"1792";"457206";"1";"1";"1";"62820";"1";"657";"3";
"1792";"457207";"1";"1";"1";"68160";"1";"657";"3";
"1792";"457208";"1";"1";"1";"73860";"1";"657";"3";
"1792";"457209";"1";"1";"1";"79500";"1";"657";"3";
"1792";"457210";"1";"1";"1";"83700";"1";"657";"3";
"1792";"457211";"1";"1";"1";"24000";"1";"657";"3";
"1792";"457212";"1";"1";"1";"28500";"1";"657";"3";
"1792";"457213";"1";"1";"1";"33300";"1";"657";"3";
"1792";"457214";"1";"1";"1";"38400";"1";"657";"3";
"1792";"457215";"1";"1";"1";"43680";"1";"657";"3";
"1792";"457216";"1";"1";"1";"49080";"1";"657";"3";
"1792";"457217";"1";"1";"1";"54300";"1";"657";"3";
"1792";"457218";"1";"1";"1";"59340";"1";"657";"3";
"1792";"457219";"1";"1";"1";"64560";"1";"657";"3";
"1792";"457220";"1";"1";"1";"70020";"1";"657";"3";
"1792";"457221";"1";"1";"1";"75840";"1";"657";"3";
"1792";"457222";"1";"1";"1";"81300";"1";"657";"3";
"1792";"457223";"1";"1";"1";"19200";"1";"657";"3";
"1792";"457224";"1";"1";"1";"21600";"1";"657";"3";
"1792";"457225";"1";"2";"2";"27780";"657";"1";"3";
"1792";"457226";"1";"2";"2";"32520";"657";"1";"3";
"1792";"457227";"1";"2";"2";"37620";"657";"1";"3";
"1792";"457228";"1";"2";"2";"42900";"657";"1";"3";
"1792";"457229";"1";"2";"2";"48300";"657";"1";"3";
"1792";"457230";"1";"2";"2";"53640";"657";"1";"3";
"1792";"457231";"1";"2";"2";"58560";"657";"1";"3";
"1792";"457232";"1";"2";"2";"63720";"657";"1";"3";
"1792";"457233";"1";"2";"2";"69120";"657";"1";"3";
"1792";"457234";"1";"2";"2";"74820";"657";"1";"3";
"1792";"457235";"1";"2";"2";"29280";"657";"1";"3";
"1792";"457236";"1";"2";"2";"34200";"657";"1";"3";
"1792";"457237";"1";"2";"2";"39360";"657";"1";"3";
"1792";"457238";"1";"2";"2";"44700";"657";"1";"3";
"1792";"457239";"1";"2";"2";"50100";"657";"1";"3";
"1792";"457240";"1";"2";"2";"55260";"657";"1";"3";
"1792";"457241";"1";"2";"2";"60300";"657";"1";"3";
"1792";"457242";"1";"2";"2";"65520";"657";"1";"3";
"1792";"457243";"1";"2";"2";"71040";"657";"1";"3";
"1792";"457244";"1";"2";"2";"30900";"657";"1";"3";
"1792";"457245";"1";"2";"2";"35880";"657";"1";"3";
"1792";"457246";"1";"2";"2";"41100";"657";"1";"3";
"1792";"457247";"1";"2";"2";"46500";"657";"1";"3";
"1792";"457248";"1";"2";"2";"51900";"657";"1";"3";
"1792";"457249";"1";"2";"2";"56880";"657";"1";"3";
"1792";"457250";"1";"2";"2";"62040";"657";"1";"3";
"1792";"457251";"1";"2";"2";"67320";"657";"1";"3";
"1792";"457252";"1";"2";"2";"72900";"657";"1";"3";
"1792";"457253";"1";"6";"2";"79800";"657";"1";"3";
"1792";"457254";"1";"6";"2";"21300";"657";"1";"3";
"1792";"457255";"1";"6";"2";"78000";"657";"1";"3";
"1792";"457256";"1";"6";"2";"24900";"657";"1";"3";
"1792";"457257";"1";"6";"2";"76800";"657";"1";"3";
"1792";"457258";"1";"6";"2";"81600";"657";"1";"3";
"1792";"457259";"1";"6";"2";"26100";"657";"1";"3";
"1792";"457260";"1";"6";"2";"83700";"657";"1";"3";
"1792";"457261";"1";"6";"2";"18900";"657";"1";"3";
"1792";"457262";"1";"6";"2";"23700";"657";"1";"3";
"1793";"457263";"1";"11";"1";"26040";"1";"99";"3";
"1793";"457264";"1";"11";"1";"30600";"1";"99";"3";
"1793";"457265";"1";"11";"1";"35580";"1";"99";"3";
"1793";"457266";"1";"11";"1";"40740";"1";"99";"3";
"1793";"457267";"1";"11";"1";"46080";"1";"99";"3";
"1793";"457268";"1";"11";"1";"51480";"1";"99";"3";
"1793";"457269";"1";"11";"1";"56640";"1";"99";"3";
"1793";"457270";"1";"11";"1";"61620";"1";"99";"3";
"1793";"457271";"1";"11";"1";"66960";"1";"99";"3";
"1793";"457272";"1";"11";"1";"72540";"1";"99";"3";
"1793";"457273";"1";"11";"1";"78300";"1";"99";"3";
"1793";"457274";"1";"11";"1";"27480";"1";"99";"3";
"1793";"457275";"1";"11";"1";"32220";"1";"99";"3";
"1793";"457276";"1";"11";"1";"37260";"1";"99";"3";
"1793";"457277";"1";"11";"1";"42480";"1";"99";"3";
"1793";"457278";"1";"11";"1";"47880";"1";"99";"3";
"1793";"457279";"1";"11";"1";"53160";"1";"99";"3";
"1793";"457280";"1";"11";"1";"58260";"1";"99";"3";
"1793";"457281";"1";"11";"1";"63420";"1";"99";"3";
"1793";"457282";"1";"11";"1";"68820";"1";"99";"3";
"1793";"457283";"1";"11";"1";"74520";"1";"99";"3";
"1793";"457284";"1";"11";"1";"24600";"1";"99";"3";
"1793";"457285";"1";"11";"1";"29040";"1";"99";"3";
"1793";"457286";"1";"11";"1";"33840";"1";"99";"3";
"1793";"457287";"1";"11";"1";"39000";"1";"99";"3";
"1793";"457288";"1";"11";"1";"44280";"1";"99";"3";
"1793";"457289";"1";"11";"1";"49680";"1";"99";"3";
"1793";"457290";"1";"11";"1";"54900";"1";"99";"3";
"1793";"457291";"1";"11";"1";"59880";"1";"99";"3";
"1793";"457292";"1";"11";"1";"65160";"1";"99";"3";
"1793";"457293";"1";"11";"1";"70620";"1";"99";"3";
"1793";"457294";"1";"11";"1";"76500";"1";"99";"3";
"1793";"457295";"1";"12";"2";"28260";"99";"1";"3";
"1793";"457296";"1";"12";"2";"33060";"99";"1";"3";
"1793";"457297";"1";"12";"2";"38220";"99";"1";"3";
"1793";"457298";"1";"12";"2";"43500";"99";"1";"3";
"1793";"457299";"1";"12";"2";"48900";"99";"1";"3";
"1793";"457300";"1";"12";"2";"54180";"99";"1";"3";
"1793";"457301";"1";"12";"2";"59160";"99";"1";"3";
"1793";"457302";"1";"12";"2";"64320";"99";"1";"3";
"1793";"457303";"1";"12";"2";"69780";"99";"1";"3";
"1793";"457304";"1";"12";"2";"75480";"99";"1";"3";
"1793";"457305";"1";"12";"2";"29820";"99";"1";"3";
"1793";"457306";"1";"12";"2";"34740";"99";"1";"3";
"1793";"457307";"1";"12";"2";"39960";"99";"1";"3";
"1793";"457308";"1";"12";"2";"45300";"99";"1";"3";
"1793";"457309";"1";"12";"2";"50700";"99";"1";"3";
"1793";"457310";"1";"12";"2";"55800";"99";"1";"3";
"1793";"457311";"1";"12";"2";"60840";"99";"1";"3";
"1793";"457312";"1";"12";"2";"66120";"99";"1";"3";
"1793";"457313";"1";"12";"2";"71700";"99";"1";"3";
"1793";"457314";"1";"12";"2";"26700";"99";"1";"3";
"1793";"457315";"1";"12";"2";"31440";"99";"1";"3";
"1793";"457316";"1";"12";"2";"36480";"99";"1";"3";
"1793";"457317";"1";"12";"2";"41700";"99";"1";"3";
"1793";"457318";"1";"12";"2";"47100";"99";"1";"3";
"1793";"457319";"1";"12";"2";"52500";"99";"1";"3";
"1793";"457320";"1";"12";"2";"57480";"99";"1";"3";
"1793";"457321";"1";"12";"2";"62640";"99";"1";"3";
"1793";"457322";"1";"12";"2";"67920";"99";"1";"3";
"1793";"457323";"1";"12";"2";"73560";"99";"1";"3";
"1794";"457324";"1";"1";"2";"22500";"158";"300";"3";
"1794";"457325";"1";"1";"2";"28800";"158";"300";"3";
"1794";"457326";"1";"1";"2";"36000";"158";"300";"3";
"1794";"457327";"1";"1";"2";"43200";"158";"300";"3";
"1794";"457328";"1";"1";"2";"50400";"158";"300";"3";
"1794";"457329";"1";"1";"2";"57600";"158";"300";"3";
