"METEO","TIMESTAMP","TEMPERATURA","HUMEDAD(%)","LLUVIA(MM)","VELOCIDAD DEL VIENTO(KM/H)","DIRECCION DEL VIENTO"
"DAVIS1",08/08/2017 16:00,"29,8",57,0,"14,5",0
"DAVIS1",08/08/2017 16:05,30,57,0,"14,5",2
"DAVIS1",08/08/2017 16:10,"30,2",57,0,"14,5",14
"DAVIS1",08/08/2017 16:15,"29,9",58,0,"14,5",0
"DAVIS1",08/08/2017 16:20,"30,4",55,0,"12,9",14
"DAVIS1",08/08/2017 16:25,"29,9",57,0,"11,3",2
"DAVIS1",08/08/2017 16:30,"30,3",55,0,"11,3",15
"DAVIS1",08/08/2017 16:35,"30,2",55,0,"11,3",1
"DAVIS1",08/08/2017 16:40,30,56,0,"12,9",0
"DAVIS1",08/08/2017 16:45,"29,8",59,0,"12,9",1
"DAVIS1",08/08/2017 16:50,"29,9",59,0,"11,3",1
"DAVIS1",08/08/2017 16:55,"29,6",59,0,"14,5",14
"DAVIS1",08/08/2017 17:00,"29,5",59,0,"16,1",14
"DAVIS1",08/08/2017 17:05,"29,6",59,0,"14,5",0
"DAVIS1",08/08/2017 17:10,"29,7",58,0,"14,5",14
"DAVIS1",08/08/2017 17:15,"29,6",58,0,"14,5",15
"DAVIS1",08/08/2017 17:20,"29,8",55,0,"14,5",14
"DAVIS1",08/08/2017 17:25,"29,6",57,0,"12,9",0
"DAVIS1",08/08/2017 17:30,"29,5",58,0,"14,5",14
"DAVIS1",08/08/2017 17:35,"29,6",55,0,"14,5",1
"DAVIS1",08/08/2017 17:40,"29,6",54,0,"12,9",15
"DAVIS1",08/08/2017 17:45,"29,6",53,0,"11,3",14
"DAVIS1",08/08/2017 17:50,"29,6",52,0,"12,9",15
"DAVIS1",08/08/2017 17:55,"29,3",55,0,"12,9",14
"DAVIS1",08/08/2017 18:00,"29,6",56,0,"12,9",0
"DAVIS1",08/08/2017 18:05,"29,4",57,0,"11,3",15
"DAVIS1",08/08/2017 18:10,"29,2",57,0,"11,3",14
"DAVIS1",08/08/2017 18:15,"29,3",58,0,"11,3",15
"DAVIS1",08/08/2017 18:20,"29,2",56,0,"12,9",15
"DAVIS1",08/08/2017 18:25,"29,4",56,0,"11,3",13
"DAVIS1",08/08/2017 18:30,"29,8",55,0,"9,7",2
"DAVIS1",08/08/2017 18:35,"29,4",56,0,"9,7",15
"DAVIS1",08/08/2017 18:40,"29,4",55,0,"11,3",0
"DAVIS1",08/08/2017 18:45,"29,2",56,0,"12,9",15
"DAVIS1",08/08/2017 18:50,"29,4",56,0,"11,3",14
"DAVIS1",08/08/2017 18:55,"29,3",56,0,"11,3",1
"DAVIS1",08/08/2017 19:00,"29,2",58,0,"11,3",15
"DAVIS1",08/08/2017 19:05,"29,3",57,0,"9,7",0
"DAVIS1",08/08/2017 19:10,"29,3",58,0,"9,7",15
"DAVIS1",08/08/2017 19:15,"29,3",57,0,"9,7",15
"DAVIS1",08/08/2017 19:20,"28,9",57,0,"11,3",0
"DAVIS1",08/08/2017 19:25,"28,8",57,0,"11,3",0
"DAVIS1",08/08/2017 19:30,"28,8",58,0,"9,7",15
"DAVIS1",08/08/2017 19:35,"28,7",59,0,"9,7",15
"DAVIS1",08/08/2017 19:40,"28,6",59,0,"9,7",14
"DAVIS1",08/08/2017 19:45,"28,6",59,0,"9,7",15
"DAVIS1",08/08/2017 19:50,"28,4",59,0,"9,7",15
"DAVIS1",08/08/2017 19:55,"28,4",58,0,"9,7",13
"DAVIS1",08/08/2017 20:00,"28,3",59,0,"9,7",0
"DAVIS1",08/08/2017 20:05,"28,3",59,0,"9,7",15
"DAVIS1",08/08/2017 20:10,"28,2",60,0,"9,7",15
"DAVIS1",08/08/2017 20:15,"28,1",60,0,8,14
"DAVIS1",08/08/2017 20:20,"28,1",61,0,8,15
"DAVIS1",08/08/2017 20:25,"27,9",61,0,8,13
"DAVIS1",08/08/2017 20:30,"27,8",62,0,8,14
"DAVIS1",08/08/2017 20:35,"27,7",62,0,8,13
"DAVIS1",08/08/2017 20:40,"27,6",62,0,8,12
"DAVIS1",08/08/2017 20:45,"27,4",62,0,8,14
"DAVIS1",08/08/2017 20:50,"27,3",62,0,"6,4",14
"DAVIS1",08/08/2017 20:55,"27,3",63,0,"6,4",14
"DAVIS1",08/08/2017 21:00,"27,2",62,0,"6,4",0
"DAVIS1",08/08/2017 21:05,"27,1",62,0,"6,4",15
"DAVIS1",08/08/2017 21:10,"26,9",60,0,"6,4",0
"DAVIS1",08/08/2017 21:15,"26,9",60,0,8,15
"DAVIS1",08/08/2017 21:20,"26,9",62,0,"6,4",0
"DAVIS1",08/08/2017 21:25,"26,8",63,0,"6,4",0
"DAVIS1",08/08/2017 21:30,"26,8",65,0,8,15
"DAVIS1",08/08/2017 21:35,"26,7",66,0,"6,4",0
"DAVIS1",08/08/2017 21:40,"26,6",67,0,"6,4",15
"DAVIS1",08/08/2017 21:45,"26,6",68,0,"6,4",15
"DAVIS1",08/08/2017 21:50,"26,5",69,0,8,0
"DAVIS1",08/08/2017 21:55,"26,4",69,0,8,0
"DAVIS1",08/08/2017 22:00,"26,4",70,0,8,15
"DAVIS1",08/08/2017 22:05,"26,3",70,0,"6,4",1
"DAVIS1",08/08/2017 22:10,"26,3",70,0,"6,4",15
"DAVIS1",08/08/2017 22:15,"26,2",71,0,"4,8",12
"DAVIS1",08/08/2017 22:20,"26,1",73,0,"6,4",15
"DAVIS1",08/08/2017 22:25,"26,1",74,0,"6,4",15
"DAVIS1",08/08/2017 22:30,"25,9",75,0,"4,8",0
"DAVIS1",08/08/2017 22:35,"25,9",75,0,"4,8",15
"DAVIS1",08/08/2017 22:40,"25,8",75,0,"4,8",1
"DAVIS1",08/08/2017 22:45,"25,7",75,0,"4,8",15
"DAVIS1",08/08/2017 22:50,"25,7",75,0,"3,2",15
"DAVIS1",08/08/2017 22:55,"25,6",75,0,"3,2",15
"DAVIS1",08/08/2017 23:00,"25,6",75,0,"4,8",15
"DAVIS1",08/08/2017 23:05,"25,6",75,0,"3,2",15
"DAVIS1",08/08/2017 23:10,"25,5",76,0,"3,2",15
"DAVIS1",08/08/2017 23:15,"25,5",76,0,"3,2",14
"DAVIS1",08/08/2017 23:20,"25,4",76,0,"4,8",0
"DAVIS1",08/08/2017 23:25,"25,4",76,0,"4,8",1
"DAVIS1",08/08/2017 23:30,"25,4",75,0,"6,4",0
"DAVIS1",08/08/2017 23:35,"25,4",75,0,"4,8",14
"DAVIS1",08/08/2017 23:40,"25,4",75,0,"4,8",15
"DAVIS1",08/08/2017 23:45,"25,3",75,0,"4,8",2
"DAVIS1",08/08/2017 23:50,"25,3",75,0,"4,8",14
"DAVIS1",08/08/2017 23:55,"25,3",75,0,"4,8",0
"DAVIS1",09/08/2017 00:00,"25,3",75,0,"4,8",15
"DAVIS1",09/08/2017 00:05,"25,2",75,0,"4,8",14
"DAVIS1",09/08/2017 00:10,"25,2",75,0,"4,8",0
"DAVIS1",09/08/2017 00:15,"25,3",75,0,"4,8",14
"DAVIS1",09/08/2017 00:20,"25,3",75,0,"4,8",15
"DAVIS1",09/08/2017 00:25,"25,2",75,0,"4,8",14
"DAVIS1",09/08/2017 00:30,"25,3",74,0,"6,4",15
"DAVIS1",09/08/2017 00:35,"25,3",73,0,8,15
"DAVIS1",09/08/2017 00:40,"25,3",73,0,"6,4",14
"DAVIS1",09/08/2017 00:45,"25,4",73,0,"4,8",15
"DAVIS1",09/08/2017 00:50,"25,3",73,0,"4,8",15
"DAVIS1",09/08/2017 00:55,"25,3",72,0,"6,4",15
"DAVIS1",09/08/2017 01:00,"25,4",72,0,"6,4",0
"DAVIS1",09/08/2017 01:05,"25,4",74,0,"6,4",15
"DAVIS1",09/08/2017 01:10,"25,4",77,0,"4,8",0
"DAVIS1",09/08/2017 01:15,"25,3",77,0,"4,8",13
"DAVIS1",09/08/2017 01:20,"25,2",75,0,"6,4",0
"DAVIS1",09/08/2017 01:25,"25,2",74,0,"6,4",0
"DAVIS1",09/08/2017 01:30,"25,2",74,0,"6,4",2
"DAVIS1",09/08/2017 01:35,"25,2",71,0,"6,4",15
"DAVIS1",09/08/2017 01:40,"25,2",71,0,"6,4",1
"DAVIS1",09/08/2017 01:45,"25,2",71,0,"4,8",1
"DAVIS1",09/08/2017 01:50,"25,2",71,0,"4,8",1
"DAVIS1",09/08/2017 01:55,"25,2",70,0,"6,4",1
"DAVIS1",09/08/2017 02:00,"25,2",71,0,"4,8",15
"DAVIS1",09/08/2017 02:05,"25,1",72,0,"4,8",15
"DAVIS1",09/08/2017 02:10,"25,1",73,0,"6,4",0
"DAVIS1",09/08/2017 02:15,"25,1",74,0,"4,8",0
"DAVIS1",09/08/2017 02:20,"24,9",75,0,"4,8",15
"DAVIS1",09/08/2017 02:25,"24,8",75,0,"4,8",1
"DAVIS1",09/08/2017 02:30,"24,8",75,0,"4,8",15
"DAVIS1",09/08/2017 02:35,"24,8",75,0,"4,8",15
"DAVIS1",09/08/2017 02:40,"24,7",75,0,"6,4",0
"DAVIS1",09/08/2017 02:45,"24,7",73,0,"6,4",15
"DAVIS1",09/08/2017 02:50,"24,7",74,0,"6,4",15
"DAVIS1",09/08/2017 02:55,"24,7",73,0,"6,4",15
"DAVIS1",09/08/2017 03:00,"24,6",74,0,"4,8",15
"DAVIS1",09/08/2017 03:05,"24,6",74,0,"4,8",0
"DAVIS1",09/08/2017 03:10,"24,6",74,0,"3,2",0
"DAVIS1",09/08/2017 03:15,"24,6",74,0,"4,8",15
"DAVIS1",09/08/2017 03:20,"24,5",74,0,"4,8",15
"DAVIS1",09/08/2017 03:25,"24,4",74,0,"4,8",0
"DAVIS1",09/08/2017 03:30,"24,4",74,0,"4,8",1
"DAVIS1",09/08/2017 03:35,"24,4",74,0,"4,8",2
"DAVIS1",09/08/2017 03:40,"24,4",74,0,"4,8",1
"DAVIS1",09/08/2017 03:45,"24,4",74,0,"4,8",0
"DAVIS1",09/08/2017 03:50,"24,3",74,0,"4,8",1
"DAVIS1",09/08/2017 03:55,"24,3",74,0,"4,8",1
"DAVIS1",09/08/2017 04:00,"24,3",74,0,"3,2",1
"DAVIS1",09/08/2017 04:05,"24,2",74,0,"3,2",15
"DAVIS1",09/08/2017 04:10,"24,2",75,0,"3,2",0
"DAVIS1",09/08/2017 04:15,"24,2",75,0,"3,2",0
"DAVIS1",09/08/2017 04:20,"24,2",75,0,"3,2",15
"DAVIS1",09/08/2017 04:25,"24,2",76,0,"4,8",15
"DAVIS1",09/08/2017 04:30,"24,1",76,0,"4,8",1
"DAVIS1",09/08/2017 04:35,"24,1",76,0,"3,2",15
"DAVIS1",09/08/2017 04:40,"24,1",76,0,"4,8",1
"DAVIS1",09/08/2017 04:45,"24,1",76,0,"4,8",1
"DAVIS1",09/08/2017 04:50,"24,1",76,0,"4,8",1
"DAVIS1",09/08/2017 04:55,"24,1",76,0,"3,2",2
"DAVIS1",09/08/2017 05:00,"24,1",74,0,"1,6",3
"DAVIS1",09/08/2017 05:05,"24,1",70,0,"3,2",3
"DAVIS1",09/08/2017 05:10,24,67,0,"4,8",2
"DAVIS1",09/08/2017 05:15,24,65,0,"6,4",2
"DAVIS1",09/08/2017 05:20,"23,9",64,0,"6,4",4
"DAVIS1",09/08/2017 05:25,"23,9",63,0,"6,4",2
"DAVIS1",09/08/2017 05:30,"23,8",63,0,"6,4",1
"DAVIS1",09/08/2017 05:35,"23,8",64,0,"6,4",2
"DAVIS1",09/08/2017 05:40,"23,7",64,0,"4,8",2
"DAVIS1",09/08/2017 05:45,"23,7",64,0,"4,8",1
"DAVIS1",09/08/2017 05:50,"23,6",65,0,"4,8",2
"DAVIS1",09/08/2017 05:55,"23,6",65,0,"4,8",3
"DAVIS1",09/08/2017 06:00,"23,5",66,0,"4,8",2
"DAVIS1",09/08/2017 06:05,"23,4",67,0,"4,8",3
"DAVIS1",09/08/2017 06:10,"23,4",67,0,"4,8",3
"DAVIS1",09/08/2017 06:15,"23,4",68,0,"4,8",2
"DAVIS1",09/08/2017 06:20,"23,3",68,0,"4,8",2
"DAVIS1",09/08/2017 06:25,"23,3",68,0,"4,8",5
"DAVIS1",09/08/2017 06:30,"23,3",68,0,"4,8",2
"DAVIS1",09/08/2017 06:35,"23,3",68,0,"3,2",1
"DAVIS1",09/08/2017 06:40,"23,2",69,0,"3,2",2
"DAVIS1",09/08/2017 06:45,"23,2",69,0,"3,2",3
"DAVIS1",09/08/2017 06:50,"23,2",67,0,"3,2",1
"DAVIS1",09/08/2017 06:55,"23,2",67,0,"3,2",2
"DAVIS1",09/08/2017 07:00,"23,2",66,0,"3,2",2
"DAVIS1",09/08/2017 07:05,"23,2",66,0,"3,2",2
"DAVIS1",09/08/2017 07:10,"23,2",66,0,"3,2",2
"DAVIS1",09/08/2017 07:15,"23,2",66,0,"3,2",2
"DAVIS1",09/08/2017 07:20,"23,1",66,0,"3,2",1
"DAVIS1",09/08/2017 07:25,"23,1",66,0,"3,2",1
"DAVIS1",09/08/2017 07:30,"23,1",66,0,"3,2",3
"DAVIS1",09/08/2017 07:35,"23,1",66,0,"1,6",2
"DAVIS1",09/08/2017 07:40,23,67,0,"1,6",3
"DAVIS1",09/08/2017 07:45,23,67,0,"1,6",3
"DAVIS1",09/08/2017 07:50,"22,9",68,0,"1,6",3
"DAVIS1",09/08/2017 07:55,"22,8",69,0,"1,6",5
"DAVIS1",09/08/2017 08:00,"22,8",69,0,"1,6",3
"DAVIS1",09/08/2017 08:05,"22,8",69,0,"1,6",3
"DAVIS1",09/08/2017 08:10,"22,9",68,0,"1,6",3
"DAVIS1",09/08/2017 08:15,"22,9",68,0,"3,2",3
"DAVIS1",09/08/2017 08:20,23,68,0,"3,2",3
"DAVIS1",09/08/2017 08:25,"23,1",68,0,"3,2",3
"DAVIS1",09/08/2017 08:30,"23,1",68,0,"3,2",1
"DAVIS1",09/08/2017 08:35,"23,2",68,0,"3,2",4
"DAVIS1",09/08/2017 08:40,"23,3",68,0,"3,2",2
"DAVIS1",09/08/2017 08:45,"23,6",68,0,"3,2",3
"DAVIS1",09/08/2017 08:50,"23,9",67,0,"3,2",2
"DAVIS1",09/08/2017 08:55,"24,2",66,0,"4,8",4
"DAVIS1",09/08/2017 09:00,"24,4",66,0,"4,8",1
"DAVIS1",09/08/2017 09:05,"24,4",65,0,"4,8",4
"DAVIS1",09/08/2017 09:10,"24,5",66,0,"4,8",2
"DAVIS1",09/08/2017 09:15,"24,8",65,0,"4,8",4
"DAVIS1",09/08/2017 09:20,"24,8",65,0,"4,8",2
"DAVIS1",09/08/2017 09:25,"24,9",65,0,"4,8",3
"DAVIS1",09/08/2017 09:30,"24,8",66,0,"4,8",1
"DAVIS1",09/08/2017 09:35,"24,8",65,0,"4,8",2
"DAVIS1",09/08/2017 09:40,"24,9",65,0,"4,8",4
"DAVIS1",09/08/2017 09:45,"24,9",66,0,"3,2",2
"DAVIS1",09/08/2017 09:50,"24,9",65,0,"3,2",3
"DAVIS1",09/08/2017 09:55,"24,9",66,0,"4,8",2
"DAVIS1",09/08/2017 10:00,"25,2",66,0,"4,8",1
"DAVIS1",09/08/2017 10:05,"25,3",65,0,"3,2",3
"DAVIS1",09/08/2017 10:10,"25,2",66,0,"4,8",3
"DAVIS1",09/08/2017 10:15,"25,3",65,0,"4,8",2
"DAVIS1",09/08/2017 10:20,"25,3",66,0,"4,8",1
"DAVIS1",09/08/2017 10:25,"25,4",66,0,"4,8",0
"DAVIS1",09/08/2017 10:30,"25,7",65,0,"4,8",0
"DAVIS1",09/08/2017 10:35,"25,6",65,0,"4,8",15
"DAVIS1",09/08/2017 10:40,"25,7",65,0,"6,4",1
"DAVIS1",09/08/2017 10:45,"25,8",64,0,"6,4",1
"DAVIS1",09/08/2017 10:50,"25,9",64,0,"6,4",0
"DAVIS1",09/08/2017 10:55,"26,1",64,0,"6,4",0
"DAVIS1",09/08/2017 11:00,"26,2",64,0,"6,4",1
"DAVIS1",09/08/2017 11:05,"26,3",64,0,"6,4",1
"DAVIS1",09/08/2017 11:10,"26,3",63,0,"6,4",2
"DAVIS1",09/08/2017 11:15,"26,4",60,0,8,5
"DAVIS1",09/08/2017 11:20,"26,6",59,0,"6,4",1
"DAVIS1",09/08/2017 11:25,"26,7",58,0,"6,4",1
"DAVIS1",09/08/2017 11:30,"26,8",60,0,"6,4",5
"DAVIS1",09/08/2017 11:35,"26,8",59,0,"6,4",1
"DAVIS1",09/08/2017 11:40,"26,9",55,0,"6,4",2
"DAVIS1",09/08/2017 11:45,"27,2",57,0,"6,4",15
"DAVIS1",09/08/2017 11:50,"27,5",56,0,"6,4",15
"DAVIS1",09/08/2017 11:55,"27,9",55,0,"6,4",14
"DAVIS1",09/08/2017 12:00,"27,2",57,0,8,6
"DAVIS1",09/08/2017 12:05,"27,3",57,0,8,1
"DAVIS1",09/08/2017 12:10,"27,4",57,0,8,0
"DAVIS1",09/08/2017 12:15,"27,7",56,0,"9,7",13
"DAVIS1",09/08/2017 12:20,"27,9",56,0,8,3
"DAVIS1",09/08/2017 12:25,"27,1",60,0,8,3
"DAVIS1",09/08/2017 12:30,"26,9",60,0,8,0
"DAVIS1",09/08/2017 12:35,"26,9",60,0,8,1
"DAVIS1",09/08/2017 12:40,"27,1",58,0,"9,7",1
"DAVIS1",09/08/2017 12:45,"27,2",60,0,8,15
"DAVIS1",09/08/2017 12:50,"27,1",62,0,"6,4",0
"DAVIS1",09/08/2017 12:55,"26,6",62,0,8,0
"DAVIS1",09/08/2017 13:00,"26,4",64,0,"9,7",1
"DAVIS1",09/08/2017 13:05,27,61,0,8,0
"DAVIS1",09/08/2017 13:10,27,61,0,8,2
"DAVIS1",09/08/2017 13:15,27,59,0,"9,7",1
"DAVIS1",09/08/2017 13:20,"27,3",61,0,"9,7",15
"DAVIS1",09/08/2017 13:25,"27,3",61,0,"9,7",2
"DAVIS1",09/08/2017 13:30,"27,7",59,0,"9,7",0
"DAVIS1",09/08/2017 13:35,"27,8",59,0,8,15
"DAVIS1",09/08/2017 13:40,"28,2",58,0,"9,7",3
"DAVIS1",09/08/2017 13:45,"28,1",57,0,"9,7",1
"DAVIS1",09/08/2017 13:50,"28,1",57,0,8,3
"DAVIS1",09/08/2017 13:55,"27,5",57,0,"9,7",1
"DAVIS1",09/08/2017 14:00,"27,3",60,0,"9,7",2
"DAVIS1",09/08/2017 14:05,"27,1",59,0,"9,7",1
"DAVIS1",09/08/2017 14:10,"27,4",58,0,8,14
"DAVIS1",09/08/2017 14:15,"27,3",59,0,8,3
"DAVIS1",09/08/2017 14:20,"27,6",58,0,8,1
"DAVIS1",09/08/2017 14:25,"27,3",59,0,"9,7",13
"DAVIS1",09/08/2017 14:30,"27,7",58,0,"11,3",14
"DAVIS1",09/08/2017 14:35,"28,1",56,0,"11,3",15
"DAVIS1",09/08/2017 14:40,"28,7",57,0,"9,7",14
"DAVIS1",09/08/2017 14:45,"28,6",55,0,"9,7",0
"DAVIS1",09/08/2017 14:50,"28,2",55,0,"12,9",1
"DAVIS1",09/08/2017 14:55,"28,9",58,0,"11,3",2
"DAVIS1",09/08/2017 15:00,"28,2",63,0,"11,3",0
"DAVIS1",09/08/2017 15:05,"28,2",62,0,"11,3",0
"DAVIS1",09/08/2017 15:10,"28,3",62,0,"11,3",1
"DAVIS1",09/08/2017 15:15,"28,4",63,0,"11,3",2
"DAVIS1",09/08/2017 15:20,"27,6",65,0,"12,9",15
"DAVIS1",09/08/2017 15:25,"27,6",64,0,"14,5",2
"DAVIS1",09/08/2017 15:30,"28,5",62,0,"11,3",0
"DAVIS1",09/08/2017 15:35,"28,2",63,0,"11,3",1
"DAVIS1",09/08/2017 15:40,"28,1",63,0,"12,9",1
"DAVIS1",09/08/2017 15:45,"27,3",66,0,"12,9",15
"DAVIS1",09/08/2017 15:50,"27,7",66,0,"12,9",14
"DAVIS1",09/08/2017 15:55,"27,3",66,0,"12,9",0
"DAVIS1",09/08/2017 16:00,"27,6",66,0,"12,9",2
"DAVIS1",09/08/2017 16:05,"27,7",66,0,"11,3",0
"DAVIS1",09/08/2017 16:10,"27,7",65,0,"11,3",0
"DAVIS1",09/08/2017 16:15,"27,3",66,0,"12,9",15
"DAVIS1",09/08/2017 16:20,"27,2",67,0,"11,3",15
"DAVIS1",09/08/2017 16:25,"26,9",67,0,"9,7",0
"DAVIS1",09/08/2017 16:30,"26,8",68,0,"11,3",0
"DAVIS1",09/08/2017 16:35,"26,5",68,0,"11,3",1
"DAVIS1",09/08/2017 16:40,"26,8",68,0,"9,7",1
"DAVIS1",09/08/2017 16:45,"26,8",68,0,"9,7",15
"DAVIS1",09/08/2017 16:50,"26,9",68,0,"11,3",2
"DAVIS1",09/08/2017 16:55,"26,9",67,0,"9,7",14
"DAVIS1",09/08/2017 17:00,"26,5",67,0,"11,3",1
"DAVIS1",09/08/2017 17:05,"26,5",67,0,"11,3",1
"DAVIS1",09/08/2017 17:10,"26,6",68,0,"11,3",15
"DAVIS1",09/08/2017 17:15,"26,6",68,0,"11,3",0
"DAVIS1",09/08/2017 17:20,"26,2",68,0,"12,9",2
"DAVIS1",09/08/2017 17:25,"26,2",69,0,"12,9",15
"DAVIS1",09/08/2017 17:30,"26,3",68,0,"11,3",15
"DAVIS1",09/08/2017 17:35,"26,1",69,0,"11,3",15
"DAVIS1",09/08/2017 17:40,"26,2",69,0,"11,3",15
"DAVIS1",09/08/2017 17:45,"26,2",69,0,"11,3",1
"DAVIS1",09/08/2017 17:50,"26,1",70,0,"11,3",2
"DAVIS1",09/08/2017 17:55,"26,2",69,0,"11,3",1
"DAVIS1",09/08/2017 18:00,"26,1",71,0,"12,9",0
"DAVIS1",09/08/2017 18:05,26,70,0,"12,9",0
"DAVIS1",09/08/2017 18:10,"26,1",70,0,"11,3",14
"DAVIS1",09/08/2017 18:15,"26,1",69,0,"11,3",0
"DAVIS1",09/08/2017 18:20,"26,2",69,0,"11,3",15
"DAVIS1",09/08/2017 18:25,"26,1",69,0,"11,3",0
"DAVIS1",09/08/2017 18:30,"26,1",68,0,"11,3",0
"DAVIS1",09/08/2017 18:35,"26,1",69,0,"9,7",15
"DAVIS1",09/08/2017 18:40,"26,1",69,0,"9,7",1
"DAVIS1",09/08/2017 18:45,"26,1",70,0,"9,7",1
"DAVIS1",09/08/2017 18:50,"26,1",70,0,"9,7",15
"DAVIS1",09/08/2017 18:55,"26,1",71,0,8,15
"DAVIS1",09/08/2017 19:00,"25,9",72,0,"9,7",1
"DAVIS1",09/08/2017 19:05,"25,8",73,0,"11,3",0
"DAVIS1",09/08/2017 19:10,"25,7",74,0,"11,3",15
"DAVIS1",09/08/2017 19:15,"25,6",74,0,"12,9",15
"DAVIS1",09/08/2017 19:20,"25,5",74,0,"12,9",15
"DAVIS1",09/08/2017 19:25,"25,4",74,0,"12,9",1
"DAVIS1",09/08/2017 19:30,"25,2",75,0,"12,9",0
"DAVIS1",09/08/2017 19:35,"25,2",76,0,"12,9",1
"DAVIS1",09/08/2017 19:40,"25,2",76,0,"11,3",0
"DAVIS1",09/08/2017 19:45,"25,1",75,0,"11,3",1
"DAVIS1",09/08/2017 19:50,"25,1",76,0,"12,9",0
"DAVIS1",09/08/2017 19:55,"25,1",76,0,"12,9",13
"DAVIS1",09/08/2017 20:00,25,76,0,"12,9",1
"DAVIS1",09/08/2017 20:05,"24,9",77,0,"12,9",2
"DAVIS1",09/08/2017 20:10,"24,9",77,0,"12,9",0
"DAVIS1",09/08/2017 20:15,"24,8",74,0,"14,5",3
"DAVIS1",09/08/2017 20:20,"24,1",69,0,"16,1",1
"DAVIS1",09/08/2017 20:25,"23,7",68,0,"16,1",0
"DAVIS1",09/08/2017 20:30,"23,4",69,0,"16,1",0
"DAVIS1",09/08/2017 20:35,"23,3",68,0,"16,1",15
"DAVIS1",09/08/2017 20:40,"23,3",67,0,"12,9",0
"DAVIS1",09/08/2017 20:45,"23,3",66,0,"14,5",1
"DAVIS1",09/08/2017 20:50,"23,2",65,0,"16,1",14
"DAVIS1",09/08/2017 20:55,"23,2",64,0,"17,7",0
"DAVIS1",09/08/2017 21:00,"23,1",61,0,"17,7",1
"DAVIS1",09/08/2017 21:05,23,60,0,"16,1",5
"DAVIS1",09/08/2017 21:10,"22,9",59,0,"14,5",2
"DAVIS1",09/08/2017 21:15,"22,9",59,0,"14,5",1
"DAVIS1",09/08/2017 21:20,"22,9",59,0,"16,1",4
"DAVIS1",09/08/2017 21:25,"22,9",59,0,"12,9",1
"DAVIS1",09/08/2017 21:30,"22,9",59,0,"14,5",6
"DAVIS1",09/08/2017 21:35,"22,9",59,0,"17,7",2
"DAVIS1",09/08/2017 21:40,23,59,0,"16,1",2
"DAVIS1",09/08/2017 21:45,"23,1",59,0,"12,9",3
"DAVIS1",09/08/2017 21:50,23,59,0,"12,9",2
"DAVIS1",09/08/2017 21:55,23,58,0,"12,9",1
"DAVIS1",09/08/2017 22:00,"23,1",58,0,"12,9",2
"DAVIS1",09/08/2017 22:05,"23,1",58,0,"11,3",3
"DAVIS1",09/08/2017 22:10,23,58,0,"11,3",1
"DAVIS1",09/08/2017 22:15,"23,1",58,0,"12,9",3
"DAVIS1",09/08/2017 22:20,"23,1",57,0,"11,3",5
"DAVIS1",09/08/2017 22:25,"23,1",57,0,"9,7",3
"DAVIS1",09/08/2017 22:30,"23,1",58,0,"9,7",3
"DAVIS1",09/08/2017 22:35,"23,1",58,0,"9,7",3
"DAVIS1",09/08/2017 22:40,23,58,0,"9,7",4
"DAVIS1",09/08/2017 22:45,"22,9",59,0,8,3
"DAVIS1",09/08/2017 22:50,"22,9",59,0,"6,4",6
"DAVIS1",09/08/2017 22:55,"22,8",60,0,"6,4",5
"DAVIS1",09/08/2017 23:00,"22,8",64,0,"6,4",3
"DAVIS1",09/08/2017 23:05,"22,6",64,0,"6,4",5
"DAVIS1",09/08/2017 23:10,"22,4",65,0,"6,4",6
"DAVIS1",09/08/2017 23:15,"22,4",67,0,"4,8",6
"DAVIS1",09/08/2017 23:20,"22,3",68,0,"4,8",4
"DAVIS1",09/08/2017 23:25,"22,2",68,0,"4,8",1
"DAVIS1",09/08/2017 23:30,22,68,0,"4,8",7
"DAVIS1",09/08/2017 23:35,"21,9",69,0,"3,2",7
"DAVIS1",09/08/2017 23:40,"21,9",70,0,"3,2",5
"DAVIS1",09/08/2017 23:45,"21,9",71,0,"4,8",7
"DAVIS1",09/08/2017 23:50,"21,8",71,0,"4,8",4
"DAVIS1",09/08/2017 23:55,"21,8",70,0,"3,2",7
"DAVIS1",10/08/2017 00:00,"21,7",70,0,"4,8",7
"DAVIS1",10/08/2017 00:05,"21,7",69,0,"4,8",2
"DAVIS1",10/08/2017 00:10,"21,6",67,0,"4,8",6
"DAVIS1",10/08/2017 00:15,"21,6",67,0,"6,4",6
"DAVIS1",10/08/2017 00:20,"21,5",65,0,8,7
"DAVIS1",10/08/2017 00:25,"21,4",63,0,"9,7",6
"DAVIS1",10/08/2017 00:30,"21,3",62,0,8,7
"DAVIS1",10/08/2017 00:35,"21,2",61,0,"6,4",6
"DAVIS1",10/08/2017 00:40,"21,1",61,0,"6,4",4
"DAVIS1",10/08/2017 00:45,21,60,0,"6,4",6
"DAVIS1",10/08/2017 00:50,"20,9",59,0,"6,4",3
"DAVIS1",10/08/2017 00:55,"20,8",60,0,"6,4",5
"DAVIS1",10/08/2017 01:00,"20,7",60,0,"6,4",5
"DAVIS1",10/08/2017 01:05,"20,6",60,0,"4,8",5
"DAVIS1",10/08/2017 01:10,"20,5",60,0,"4,8",4
"DAVIS1",10/08/2017 01:15,"20,4",60,0,"6,4",4
"DAVIS1",10/08/2017 01:20,"20,3",60,0,"6,4",6
"DAVIS1",10/08/2017 01:25,"20,3",60,0,"6,4",1
