"Data sol·licitud","Registre","Organització","Tràmit","Administracion","Año"
"6/10/15","2015018944","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","GENERALITAT VALENCIANA. CONSELLERIA DE BENESTAR SOCIAL. Direcció General de Dependència i Majors","2015"
"6/10/15","2015018942","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","GENERALITAT VALENCIANA. CONSELLERIA DE BENESTAR SOCIAL. Direcció General de Dependència i Majors","2015"
"6/10/15","2015018940","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","GENERALITAT VALENCIANA. CONSELLERIA DE BENESTAR SOCIAL. Direcció General de Dependència i Majors","2015"
"6/10/15","2015018941","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","GENERALITAT VALENCIANA. CONSELLERIA DE BENESTAR SOCIAL. Direcció General de Dependència i Majors","2015"
"6/10/15","2015018937","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","GENERALITAT VALENCIANA. CONSELLERIA DE BENESTAR SOCIAL. Direcció General de Dependència i Majors","2015"
"6/10/15","2015018928","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","GENERALITAT VALENCIANA. CONSELLERIA DE BENESTAR SOCIAL. Direcció General de Dependència i Majors","2015"
"6/10/15","2015018926","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","GENERALITAT VALENCIANA. CONSELLERIA DE BENESTAR SOCIAL. Direcció General de Dependència i Majors","2015"
"6/10/15","2015018920","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","GENERALITAT VALENCIANA. CONSELLERIA D'EDUCACIÓ, CULTURA I ESPORTS. Direcció Territorial de València","2015"
"6/10/15","2015018913","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","GENERALITAT VALENCIANA. CONSELLERIA DE BENESTAR SOCIAL. Direcció General de Dependència i Majors","2015"
"6/10/15","2015018912","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","GENERALITAT VALENCIANA. CONSELLERIA DE BENESTAR SOCIAL. Direcció General de Dependència i Majors","2015"
"6/10/15","2015018910","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","GENERALITAT VALENCIANA. CONSELLERIA DE BENESTAR SOCIAL. Direcció General de Dependència i Majors","2015"
"6/10/15","2015018909","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","GENERALITAT VALENCIANA. CONSELLERIA DE BENESTAR SOCIAL. Direcció General de Dependència i Majors","2015"
"6/10/15","2015018905","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","GENERALITAT VALENCIANA. CONSELLERIA DE BENESTAR SOCIAL. Direcció General de Dependència i Majors","2015"
"6/10/15","2015018904","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","GENERALITAT VALENCIANA. CONSELLERIA D'HISENDA I ADMINISTRACIÓ PÚBLICA. Direcció Territorial de Valèn","2015"
"6/10/15","2015018903","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","GENERALITAT VALENCIANA. CONSELLERIA DE BENESTAR SOCIAL. Direcció General de Dependència i Majors","2015"
"6/10/15","2015018901","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","GENERALITAT VALENCIANA. CONSELLERIA DE BENESTAR SOCIAL. Direcció General de Dependència i Majors","2015"
"6/10/15","2015018902","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","AJUNTAMENT DE BARCELONA","2015"
"6/10/15","2015018900","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","GENERALITAT VALENCIANA. CONSELLERIA DE BENESTAR SOCIAL. Direcció General de Dependència i Majors","2015"
"6/10/15","2015018899","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","GENERALITAT VALENCIANA. CONSELLERIA DE BENESTAR SOCIAL. Direcció General de Dependència i Majors","2015"
"6/10/15","2015018897","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","GENERALITAT VALENCIANA. CONSELLERIA DE BENESTAR SOCIAL. Direcció General de Dependència i Majors","2015"
"6/10/15","2015018898","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","GENERALITAT VALENCIANA. CONSELLERIA DE BENESTAR SOCIAL. Direcció General de Dependència i Majors","2015"
"6/10/15","2015018896","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","GENERALITAT VALENCIANA. CONSELLERIA DE BENESTAR SOCIAL. Direcció General de Dependència i Majors","2015"
"6/10/15","2015018894","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","GENERALITAT VALENCIANA. CONSELLERIA DE BENESTAR SOCIAL. Direcció General de Dependència i Majors","2015"
"6/10/15","2015018893","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","GENERALITAT VALENCIANA. CONSELLERIA DE BENESTAR SOCIAL. Direcció General de Dependència i Majors","2015"
"6/10/15","2015018892","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","GENERALITAT VALENCIANA. CONSELLERIA DE BENESTAR SOCIAL. Direcció General de Dependència i Majors","2015"
"6/10/15","2015018890","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","GENERALITAT VALENCIANA. CONSELLERIA DE BENESTAR SOCIAL. Direcció General de Dependència i Majors","2015"
"6/10/15","2015018889","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","GENERALITAT VALENCIANA. CONSELLERIA DE SANITAT. Direcció Territorial de València.","2015"
"6/10/15","2015018888","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","GENERALITAT VALENCIANA. CONSELLERIA DE BENESTAR SOCIAL. Direcció General de Dependència i Majors","2015"
"6/10/15","2015018887","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","GENERALITAT VALENCIANA. CONSELLERIA DE BENESTAR SOCIAL. Direcció General de Dependència i Majors","2015"
"6/10/15","2015018886","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","GENERALITAT VALENCIANA. CONSELLERIA DE BENESTAR SOCIAL. Direcció General de Dependència i Majors","2015"
"6/10/15","2015018881","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","GENERALITAT VALENCIANA. CONSELLERIA DE BENESTAR SOCIAL. Direcció General de Dependència i Majors","2015"
"6/10/15","2015018874","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","GENERALITAT VALENCIANA. CONSELLERIA D'HISENDA I ADMINISTRACIÓ PÚBLICA. Direcció Territorial de Valèn","2015"
"6/10/15","2015018870","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","GENERALITAT VALENCIANA. CONSELLERIA DE BENESTAR SOCIAL. Direcció General de Dependència i Majors","2015"
"6/10/15","2015018869","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","GENERALITAT VALENCIANA. CONSELLERIA DE BENESTAR SOCIAL. Direcció General de Dependència i Majors","2015"
"6/10/15","2015018867","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","GENERALITAT VALENCIANA. CONSELLERIA DE BENESTAR SOCIAL. Direcció General de Dependència i Majors","2015"
"6/10/15","2015018868","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","GENERALITAT VALENCIANA. CONSELLERIA DE BENESTAR SOCIAL. Direcció General de Dependència i Majors","2015"
"6/10/15","2015018861","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","GENERALITAT VALENCIANA. CONSELLERIA DE BENESTAR SOCIAL. Direcció General de Dependència i Majors","2015"
"6/10/15","2015018860","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","CONSERVATORIO SUPERIOR DE MÚSICA DE CANARIAS","2015"
"6/10/15","2015018859","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","GENERALITAT VALENCIANA. CONSELLERIA DE BENESTAR SOCIAL. Direcció General de Dependència i Majors","2015"
"6/10/15","2015018858","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","GENERALITAT VALENCIANA. CONSELLERIA DE BENESTAR SOCIAL. Direcció General de Dependència i Majors","2015"
"6/10/15","2015018856","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","GENERALITAT VALENCIANA. CONSELLERIA DE BENESTAR SOCIAL. Direcció General de Dependència i Majors","2015"
"6/9/15","2015018854","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","GENERALITAT VALENCIANA. CONSELLERIA DE BENESTAR SOCIAL. Direcció General de Dependència i Majors","2015"
"6/9/15","2015018849","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","GENERALITAT VALENCIANA. CONSELLERIA DE BENESTAR SOCIAL. Direcció General de Dependència i Majors","2015"
"6/9/15","2015018848","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","GENERALITAT VALENCIANA. CONSELLERIA DE BENESTAR SOCIAL. Direcció General de Dependència i Majors","2015"
"6/9/15","2015018846","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","GENERALITAT VALENCIANA. CONSELLERIA DE BENESTAR SOCIAL. Direcció General de Dependència i Majors","2015"
"6/9/15","2015018845","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","GENERALITAT VALENCIANA. CONSELLERIA DE BENESTAR SOCIAL. Direcció General de Dependència i Majors","2015"
"6/9/15","2015018842","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","GENERALITAT VALENCIANA. CONSELLERIA DE BENESTAR SOCIAL. Direcció General de Dependència i Majors","2015"
"6/9/15","2015018836","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","GENERALITAT VALENCIANA. CONSELLERIA D'EDUCACIÓ, CULTURA I ESPORTS. Direcció Territorial de València","2015"
"6/9/15","2015018835","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","GENERALITAT VALENCIANA. CONSELLERIA D'EDUCACIÓ, CULTURA I ESPORTS. Direcció Territorial de València","2015"
"6/9/15","2015018834","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","GENERALITAT VALENCIANA. CONSELLERIA DE GOVERNACIÓ I JUSTICIA. Direcció General de Justicia","2015"
"6/9/15","2015018832","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","GENERALITAT VALENCIANA. CONSELLERIA DE GOVERNACIÓ I JUSTICIA. Direcció General de Justicia","2015"
"6/9/15","2015018819","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","GENERALITAT VALENCIANA. CONSELLERIA DE PRESIDÈNCIA I AGRICULTURA, PESCA, ALIMENTACIÓ I AIGUA. Entita","2015"
"6/9/15","2015018815","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","GENERALITAT VALENCIANA. CONSELLERIA D'HISENDA I ADMINISTRACIÓ PÚBLICA. Direcció Territorial de Valèn","2015"
"6/9/15","2015018812","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","AYUNTAMIENTO DE MARTOS","2015"
"6/9/15","2015018808","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","AYUNTAMIENTO DE MARTOS","2015"
"6/9/15","2015018805","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","GENERALITAT VALENCIANA. CONSELLERIA DE BENESTAR SOCIAL. Direcció General de Dependència i Majors","2015"
"6/9/15","2015018800","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","GENERALITAT VALENCIANA. CONSELLERIA DE BENESTAR SOCIAL. Direcció General de Dependència i Majors","2015"
"6/9/15","2015018803","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","GENERALITAT VALENCIANA. CONSELLERIA D'EDUCACIÓ, CULTURA I ESPORTS. Direcció Territorial de València","2015"
"6/9/15","2015018786","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","GENERALITAT VALENCIANA. CONSELLERIA DE BENESTAR SOCIAL. Direcció General de Dependència i Majors","2015"
"6/9/15","2015018782","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","GENERALITAT VALENCIANA. CONSELLERIA DE BENESTAR SOCIAL. Direcció General de Dependència i Majors","2015"
"6/9/15","2015018783","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","GENERALITAT VALENCIANA. CONSELLERIA DE BENESTAR SOCIAL. Direcció General de Dependència i Majors","2015"
"6/9/15","2015018781","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","GENERALITAT VALENCIANA. CONSELLERIA DE BENESTAR SOCIAL. Direcció General de Dependència i Majors","2015"
"6/9/15","2015018780","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","GENERALITAT VALENCIANA. CONSELLERIA DE BENESTAR SOCIAL. Direcció General de Dependència i Majors","2015"
"6/9/15","2015018777","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","GENERALITAT VALENCIANA. CONSELLERIA D'EDUCACIÓ, CULTURA I ESPORTS. Direcció Territorial de València","2015"
"6/9/15","2015018772","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","GENERALITAT VALENCIANA. CONSELLERIA D'EDUCACIÓ, CULTURA I ESPORTS. Direcció Territorial de València","2015"
"6/9/15","2015018766","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","GENERALITAT VALENCIANA. CONSELLERIA DE BENESTAR SOCIAL. Direcció General de Dependència i Majors","2015"
"6/9/15","2015018767","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","GENERALITAT VALENCIANA. CONSELLERIA D'EDUCACIÓ, CULTURA I ESPORTS. Direcció Territorial de València","2015"
"6/9/15","2015018763","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","GENERALITAT VALENCIANA. CONSELLERIA D'EDUCACIÓ, CULTURA I ESPORTS. Direcció Territorial de València","2015"
"6/9/15","2015018762","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","GENERALITAT VALENCIANA. CONSELLERIA D'HISENDA I ADMINISTRACIÓ PÚBLICA. Direcció Territorial de Valèn","2015"
"6/9/15","2015018761","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","GENERALITAT VALENCIANA. CONSELLERIA DE BENESTAR SOCIAL. Direcció Territorial de València","2015"
"6/9/15","2015018759","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","GENERALITAT VALENCIANA. CONSELLERIA DE BENESTAR SOCIAL. Direcció General de Dependència i Majors","2015"
"6/9/15","2015018758","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","GENERALITAT VALENCIANA. CONSELLERIA DE BENESTAR SOCIAL. Direcció General de Dependència i Majors","2015"
"6/9/15","2015018755","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","GENERALITAT VALENCIANA. CONSELLERIA DE BENESTAR SOCIAL. Direcció General de Dependència i Majors","2015"
"6/9/15","2015018754","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","GENERALITAT VALENCIANA. CONSELLERIA DE BENESTAR SOCIAL. Direcció General de Dependència i Majors","2015"
"6/9/15","2015018752","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","GENERALITAT VALENCIANA. CONSELLERIA D'EDUCACIÓ, CULTURA I ESPORTS. Direcció Territorial de València","2015"
"6/9/15","2015018746","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","GENERALITAT VALENCIANA. CONSELLERIA DE BENESTAR SOCIAL. Direcció General de Dependència i Majors","2015"
"6/9/15","2015018745","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","GENERALITAT VALENCIANA. CONSELLERIA DE BENESTAR SOCIAL. Direcció General de Dependència i Majors","2015"
"6/9/15","2015018743","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","GENERALITAT VALENCIANA. CONSELLERIA DE BENESTAR SOCIAL. Direcció General de Dependència i Majors","2015"
"6/9/15","2015018741","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","GENERALITAT VALENCIANA. CONSELLERIA DE BENESTAR SOCIAL. Direcció General de Dependència i Majors","2015"
"6/9/15","2015018736","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","GENERALITAT VALENCIANA. CONSELLERIA DE BENESTAR SOCIAL. Direcció General de Dependència i Majors","2015"
"6/9/15","2015018735","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","GENERALITAT VALENCIANA. CONSELLERIA DE BENESTAR SOCIAL. Direcció General de Dependència i Majors","2015"
"6/9/15","2015018734","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","GENERALITAT VALENCIANA. CONSELLERIA DE BENESTAR SOCIAL. Direcció General de Dependència i Majors","2015"
"6/9/15","2015018731","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","GENERALITAT VALENCIANA. CONSELLERIA DE BENESTAR SOCIAL. Direcció General de Dependència i Majors","2015"
"6/9/15","2015018732","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","GENERALITAT VALENCIANA. CONSELLERIA DE BENESTAR SOCIAL. Direcció General de Dependència i Majors","2015"
"6/9/15","2015018729","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","GENERALITAT VALENCIANA. CONSELLERIA DE BENESTAR SOCIAL. Direcció General de Dependència i Majors","2015"
"6/9/15","2015018725","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","GENERALITAT VALENCIANA. CONSELLERIA DE BENESTAR SOCIAL. Direcció General de Dependència i Majors","2015"
"6/9/15","2015018723","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","GENERALITAT VALENCIANA. CONSELLERIA DE BENESTAR SOCIAL. Direcció General de Dependència i Majors","2015"
"6/9/15","2015018715","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","GENERALITAT VALENCIANA. CONSELLERIA DE BENESTAR SOCIAL. Direcció General de Dependència i Majors","2015"
"6/9/15","2015018714","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","GENERALITAT VALENCIANA. CONSELLERIA DE BENESTAR SOCIAL. Direcció General de Dependència i Majors","2015"
"6/9/15","2015018718","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","GENERALITAT VALENCIANA. CONSELLERIA DE BENESTAR SOCIAL. Centre d' Avaluació i Orientació de Discapac","2015"
"6/9/15","2015018711","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","GENERALITAT VALENCIANA. CONSELLERIA DE BENESTAR SOCIAL. Direcció General de Dependència i Majors","2015"
"6/9/15","2015018707","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","GENERALITAT VALENCIANA. CONSELLERIA DE BENESTAR SOCIAL. Direcció General de Dependència i Majors","2015"
"6/9/15","2015018706","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","GENERALITAT VALENCIANA. CONSELLERIA DE BENESTAR SOCIAL. Direcció General de Dependència i Majors","2015"
"6/9/15","2015018704","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","GENERALITAT VALENCIANA. CONSELLERIA DE BENESTAR SOCIAL. Direcció General de Dependència i Majors","2015"
"6/9/15","2015018702","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","GENERALITAT VALENCIANA. CONSELLERIA DE BENESTAR SOCIAL. Centre d' Avaluació i Orientació de Discapac","2015"
"6/9/15","2015018701","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","GENERALITAT VALENCIANA. CONSELLERIA DE BENESTAR SOCIAL. Direcció General de Dependència i Majors","2015"
"6/9/15","2015018696","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","GENERALITAT VALENCIANA. CONSELLERIA DE BENESTAR SOCIAL. Direcció General de Dependència i Majors","2015"
"6/9/15","2015018695","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","GENERALITAT VALENCIANA. CONSELLERIA DE BENESTAR SOCIAL. Direcció General de Dependència i Majors","2015"
"6/9/15","2015018692","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","GENERALITAT VALENCIANA. CONSELLERIA DE BENESTAR SOCIAL. Direcció General de Dependència i Majors","2015"
"6/9/15","2015018691","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","GENERALITAT VALENCIANA. CONSELLERIA DE BENESTAR SOCIAL. Direcció General de Dependència i Majors","2015"
"6/9/15","2015018687","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","GENERALITAT VALENCIANA. CONSELLERIA DE BENESTAR SOCIAL. Centre d' Avaluació i Orientació de Discapac","2015"
"6/9/15","2015018688","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","GENERALITAT VALENCIANA. CONSELLERIA DE BENESTAR SOCIAL. Direcció General de Dependència i Majors","2015"
"6/9/15","2015018686","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","GENERALITAT VALENCIANA. CONSELLERIA DE BENESTAR SOCIAL. Direcció General de Dependència i Majors","2015"
"6/9/15","2015018684","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","GENERALITAT VALENCIANA. CONSELLERIA DE BENESTAR SOCIAL. Direcció General de Dependència i Majors","2015"
"6/9/15","2015018683","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","GENERALITAT VALENCIANA. CONSELLERIA DE BENESTAR SOCIAL. Direcció General de Dependència i Majors","2015"
"6/9/15","2015018682","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","GENERALITAT VALENCIANA. CONSELLERIA DE BENESTAR SOCIAL. Direcció General de Dependència i Majors","2015"
"6/9/15","2015018681","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","GENERALITAT VALENCIANA. CONSELLERIA DE BENESTAR SOCIAL. Direcció General de Dependència i Majors","2015"
"6/9/15","2015018679","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","GENERALITAT VALENCIANA. CONSELLERIA DE BENESTAR SOCIAL. Direcció General de Dependència i Majors","2015"
"6/9/15","2015018677","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","GENERALITAT VALENCIANA. CONSELLERIA DE BENESTAR SOCIAL. Direcció General de Dependència i Majors","2015"
"6/9/15","2015018674","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","GENERALITAT VALENCIANA. CONSELLERIA D'HISENDA I ADMINISTRACIÓ PÚBLICA. Direcció Territorial de Valèn","2015"
"6/9/15","2015018672","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","GENERALITAT VALENCIANA. CONSELLERIA DE BENESTAR SOCIAL. Direcció General de Dependència i Majors","2015"
"6/9/15","2015018673","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","GENERALITAT VALENCIANA. CONSELLERIA DE BENESTAR SOCIAL. Direcció General de Dependència i Majors","2015"
"6/9/15","2015018671","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","GENERALITAT VALENCIANA. CONSELLERIA DE BENESTAR SOCIAL. Direcció General de Dependència i Majors","2015"
"6/9/15","2015018670","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","GENERALITAT VALENCIANA. CONSELLERIA D'HISENDA I ADMINISTRACIÓ PÚBLICA. Direcció Territorial de Valèn","2015"
"6/9/15","2015018667","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","GENERALITAT VALENCIANA. CONSELLERIA DE BENESTAR SOCIAL. Direcció General de Dependència i Majors","2015"
"6/9/15","2015018656","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","GENERALITAT VALENCIANA. CONSELLERIA DE GOVERNACIÓ I JUSTÍCIA. Unitat d'Associacions","2015"
"6/9/15","2015018655","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","GENERALITAT VALENCIANA. CONSELLERIA DE BENESTAR SOCIAL. Direcció General de Dependència i Majors","2015"
"6/9/15","2015018654","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","GENERALITAT VALENCIANA. CONSELLERIA DE BENESTAR SOCIAL. Direcció Territorial de València","2015"
"6/9/15","2015018653","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","GENERALITAT VALENCIANA. CONSELLERIA DE BENESTAR SOCIAL. Direcció General de Dependència i Majors","2015"
"6/9/15","2015018649","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","GENERALITAT VALENCIANA. CONSELLERIA DE BENESTAR SOCIAL. Direcció General de Dependència i Majors","2015"
"6/9/15","2015018645","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","GENERALITAT VALENCIANA. CONSELLERIA DE BENESTAR SOCIAL. Direcció General de Dependència i Majors","2015"
"6/8/15","2015018618","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","GENERALITAT VALENCIANA. CONSELLERIA DE BENESTAR SOCIAL. Direcció General de Dependència i Majors","2015"
"6/8/15","2015018617","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","GENERALITAT VALENCIANA. CONSELLERIA DE BENESTAR SOCIAL. Direcció General de Dependència i Majors","2015"
"6/8/15","2015018613","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","GENERALITAT VALENCIANA. CONSELLERIA DE BENESTAR SOCIAL. Direcció General de Dependència i Majors","2015"
"6/8/15","2015018612","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","GENERALITAT VALENCIANA. CONSELLERIA DE BENESTAR SOCIAL. Direcció General de Dependència i Majors","2015"
"6/8/15","2015018571","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","AJUNTAMENT DE NULES","2015"
"6/8/15","2015018570","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","DIPUTACION ALICANTE. SUMA GESTION TRIBUTARIA","2015"
