"Nombre","Lat","Long","DESCRIP","URL"
"2A","39,4407","-0,6109","",""
"2A","39,428","-0,4608","",""
"2B","39,431","-0,6115","",""
"2C","39,4285","-0,5366","",""
"2D","39,4358","-0,5297","",""
"2F","39,4407","-0,5144","",""
"2G","39,4392","-0,5086","",""
"2H","39,4288","-0,5021","",""
"2I","39,4174","-0,573","",""
"2J","39,4144","-0,5586","",""
"2K","39,4083","-0,5912","",""
"2L","39,4052","-0,5515","",""
"2LL","39,3996","-0,5657","",""
"2O","39,3938","-0,5242","",""
"2Q","39,4279","-0,5108","",""
"2R","39,4241","-0,5279","",""
"2RR","39,4268","-0,5022","",""
"2Y","39,4316","-0,4537","",""
"2Z","39,4382","-0,454","",""
"3.O","39,3947","-0,5245","",""
"30A","39,4411","-0,614","",""
"30B","39,4357","-0,6112","",""
"30B","39,4282","-0,609","",""
"30C","39,425","-0,5427","",""
"30D","39,4361","-0,5301","",""
"30I","39,418","-0,581","",""
"30J","39,4122","-0,5615","",""
"30K","39,3991","-0,5876","",""
"30L","39,4038","-0,5585","",""
"30LL","39,4009","-0,5719","",""
"30M","39,4028","-0,5468","",""
"30N","39,4012","-0,5324","",""
"30Ñ","39,4088","-0,521","",""
"30O","39,3898","-0,5352","",""
"30P","39,399","-0,4789","",""
"30R","39,4174","-0,5346","",""
"30RR","39,4242","-0,5097","",""
"30T","39,4004","-0,4708","",""
"30V","39,444","-0,4697","",""
"30X","39,4032","-0,4612","",""
"31A","39,4413","-0,6139","",""
"31B","39,4281","-0,6088","",""
"31B","39,4366","-0,6115","",""
"31C","39,4252","-0,5427","",""
"31D","39,4359","-0,5303","",""
"31E","39,4326","-0,5101","",""
"31G","39,4316","-0,5061","",""
"31I","39,4183","-0,5815","",""
"31J","39,412","-0,5615","",""
"31K","39,399","-0,5881","",""
"31L","39,4038","-0,5587","",""
"31LL","39,4009","-0,5726","",""
"31M","39,4025","-0,5473","",""
"31N","39,4017","-0,5326","",""
"31O","39,3902","-0,5353","",""
"31P","39,4037","-0,4918","",""
"31R","39,4175","-0,5342","",""
"31RR","39,424","-0,5097","",""
"31T","39,4049","-0,4635","",""
"31V","39,4425","-0,4698","",""
"31X","39,4035","-0,4555","",""
"320L","39,4064","-0,5862","",""
"321L","39,4093","-0,5634","",""
"322L","39,4025","-0,5795","",""
"323L","39,4048","-0,5519","",""
"324L","39,4037","-0,5684","",""
"325L","39,4062","-0,5881","",""
"326L","39,4033","-0,5679","",""
"327L","39,4103","-0,5751","",""
"328L","39,403","-0,5791","",""
"32A","39,4418","-0,6135","",""
"32B","39,4371","-0,6113","",""
"32B","39,428","-0,6087","",""
"32C","39,4256","-0,542","",""
"32D","39,4357","-0,5311","",""
"32E","39,4311","-0,5102","",""
"32F","39,4357","-0,5228","",""
"32G","39,4309","-0,5057","",""
"32I","39,4187","-0,5821","",""
"32J","39,4118","-0,5615","",""
"32K","39,3993","-0,5882","",""
"32L","39,4038","-0,559","",""
"32LL","39,4","-0,5738","",""
"32M","39,4022","-0,548","",""
"32N","39,4016","-0,5329","",""
"32Ñ","39,4097","-0,5225","",""
"32O","39,3903","-0,5355","",""
"32R","39,4173","-0,5342","",""
"32RR","39,424","-0,5093","",""
"32T","39,4044","-0,4641","",""
"32V","39,4426","-0,4712","",""
"32X","39,4023","-0,4533","",""
"33A","39,4417","-0,614","",""
"33B","39,4279","-0,6085","",""
"33C","39,4259","-0,5423","",""
"33D","39,4357","-0,5292","",""
"33E","39,4298","-0,5141","",""
"33G","39,4307","-0,5042","",""
"33I","39,4196","-0,5797","",""
"33J","39,412","-0,5612","",""
"33K","39,399","-0,5886","",""
"33L","39,4036","-0,5596","",""
"33LL","39,3996","-0,5738","",""
"33M","39,4021","-0,5482","",""
"33N","39,4025","-0,5342","",""
"33O","39,3913","-0,5359","",""
"33P","39,4033","-0,4932","",""
"33Q","39,4184","-0,5252","",""
"33R","39,417","-0,5342","",""
"33RR","39,4227","-0,5085","",""
"33T","39,4031","-0,4651","",""
"33V","39,442","-0,4721","",""
"33X","39,4025","-0,4578","",""
"34A","39,4421","-0,6146","",""
"34B","39,4275","-0,6086","",""
"34C","39,4255","-0,5423","",""
"34D","39,435","-0,5319","",""
"34E","39,4295","-0,518","",""
"34F","39,4334","-0,5235","",""
"34G","39,4316","-0,5042","",""
"34I","39,4198","-0,5799","",""
"34J","39,4116","-0,5617","",""
"34K","39,3984","-0,5884","",""
"34L","39,4031","-0,5606","",""
"34LL","39,402","-0,5764","",""
"34M","39,402","-0,5484","",""
"34N","39,4027","-0,5343","",""
"34O","39,3892","-0,5359","",""
"34P","39,4027","-0,4937","",""
"34Q","39,4193","-0,5259","",""
"34R","39,4168","-0,5342","",""
"34RR","39,4233","-0,5099","",""
"34T","39,4","-0,464","",""
"34V","39,4423","-0,4721","",""
"34X","39,4071","-0,4459","",""
"35A","39,4422","-0,6149","",""
"35B","39,4309","-0,6088","",""
"35C","39,4256","-0,5426","",""
"35D","39,4348","-0,5321","",""
"35E","39,4292","-0,5196","",""
"35G","39,4317","-0,5041","",""
"35I","39,4201","-0,58","",""
"35J","39,411","-0,5613","",""
"35K","39,3984","-0,5879","",""
"35LL","39,4015","-0,5766","",""
"35M","39,4015","-0,5486","",""
"35N","39,4036","-0,5347","",""
"35Ñ","39,4011","-0,5214","",""
"35Q","39,4193","-0,5254","",""
"35R","39,4167","-0,5341","",""
"35RR","39,423","-0,5102","",""
"35T","39,4137","-0,4678","",""
"35V","39,4427","-0,4718","",""
"35X","39,4127","-0,4461","",""
"36A","39,4423","-0,6145","",""
"36B","39,4307","-0,6078","",""
"36C","39,4261","-0,5426","",""
"36D","39,4355","-0,5324","",""
"36E","39,4292","-0,5207","",""
"36F","39,4334","-0,524","",""
"36F","39,4332","-0,5238","",""
"36G","39,4315","-0,5038","",""
"36H","39,431","-0,492","",""
"36I","39,4204","-0,5802","",""
"36J","39,4107","-0,5616","",""
"36K","39,3988","-0,5875","",""
"36L","39,4029","-0,5602","",""
"36LL","39,4011","-0,5767","",""
"36M","39,4011","-0,5489","",""
"36N","39,4039","-0,5345","",""
"36Ñ","39,3994","-0,5301","",""
"36O","39,3884","-0,5337","",""
"36P","39,4037","-0,4941","",""
"36Q","39,4189","-0,523","",""
"36R","39,4165","-0,5342","",""
"36RR","39,4236","-0,5117","",""
"36T","39,4123","-0,4658","",""
"36V","39,4428","-0,4718","",""
"36X","39,409","-0,4503","",""
"37A","39,4422","-0,6161","",""
"37B","39,4303","-0,6078","",""
"37C","39,4261","-0,5425","",""
"37D","39,4359","-0,5331","",""
"37E","39,4292","-0,5258","",""
"37F","39,4331","-0,5239","",""
"37I","39,4202","-0,5803","",""
"37J","39,4107","-0,5617","",""
"37K","39,3985","-0,5871","",""
"37L","39,4024","-0,5605","",""
"37LL","39,4","-0,5767","",""
"37M","39,4017","-0,5497","",""
"37N","39,4043","-0,5346","",""
"37Ñ","39,3994","-0,531","",""
"37Q","39,4196","-0,525","",""
"37R","39,4172","-0,5326","",""
"37RR","39,4231","-0,511","",""
"37T","39,4131","-0,4646","",""
"37V","39,4429","-0,4717","",""
"37X","39,4143","-0,4377","",""
"38A","39,4425","-0,6171","",""
"38B","39,4294","-0,6071","",""
"38C","39,426","-0,5428","",""
"38D","39,4355","-0,5328","",""
"38E","39,4283","-0,5281","",""
"38F","39,4332","-0,5242","",""
"38G","39,4317","-0,5039","",""
"38H","39,4307","-0,4923","",""
"38I","39,42","-0,5804","",""
"38J","39,4108","-0,5618","",""
"38K","39,3983","-0,587","",""
"38L","39,4016","-0,5609","",""
"38LL","39,3997","-0,5768","",""
"38M","39,4021","-0,5499","",""
"38N","39,4015","-0,5313","",""
"38Ñ","39,3996","-0,5314","",""
"38P","39,4008","-0,497","",""
"38Q","39,42","-0,5253","",""
"38R","39,4188","-0,5299","",""
"38RR","39,422","-0,5123","",""
"38T","39,4189","-0,4648","",""
"38V","39,4435","-0,4723","",""
"38X","39,4202","-0,4563","",""
"39A","39,4425","-0,617","",""
"39B","39,4295","-0,6068","",""
"39C","39,4258","-0,543","",""
"39D","39,435","-0,5331","",""
"39E","39,4303","-0,5222","",""
"39F","39,4323","-0,5251","",""
"39G","39,4317","-0,5035","",""
"39I","39,4197","-0,5806","",""
"39J","39,411","-0,5618","",""
"39K","39,3981","-0,587","",""
"39L","39,4014","-0,5635","",""
"39LL","39,4009","-0,5795","",""
"39M","39,4026","-0,5504","",""
"39N","39,4012","-0,5313","",""
"39Ñ","39,3992","-0,5318","",""
"39Q","39,42","-0,5256","",""
"39R","39,4187","-0,5309","",""
"39T","39,4167","-0,4665","",""
"39V","39,4432","-0,473","",""
"3A","39,441","-0,6117","",""
"3B","39,4308","-0,61","",""
"3C","39,4278","-0,5367","",""
"3D","39,44","-0,5288","",""
"3E","39,4309","-0,5107","",""
"3G","39,4391","-0,5082","",""
"3H","39,4286","-0,5017","",""
"3I","39,4172","-0,5732","",""
"3J","39,4146","-0,559","",""
"3K","39,4083","-0,5905","",""
"3L","39,4053","-0,5518","",""
"3LL","39,4015","-0,5664","",""
"3N","39,4084","-0,5277","",""
"3P","39,4221","-0,5038","",""
"3R","39,4234","-0,5269","",""
"3RR","39,4266","-0,5041","",""
"3X","39,4201","-0,4581","",""
"3Y","39,4334","-0,4524","",""
"3Z","39,4382","-0,4535","",""
"40A","39,4426","-0,6168","",""
"40B","39,4293","-0,6064","",""
"40C","39,426","-0,5433","",""
"40D","39,434","-0,5326","",""
"40F","39,4326","-0,5253","",""
"40I","39,4192","-0,5816","",""
"40J","39,4113","-0,5617","",""
"40K","39,3982","-0,5862","",""
"40L","39,4016","-0,5639","",""
"40LL","39,3988","-0,5838","",""
"40M","39,4023","-0,5498","",""
"40N","39,3989","-0,5347","",""
"40Ñ","39,3979","-0,5264","",""
"40P","39,4025","-0,4988","",""
"40Q","39,4203","-0,5246","",""
"40R","39,4166","-0,5349","",""
"40RR","39,4196","-0,514","",""
"40T","39,4159","-0,4641","",""
"40V","39,4429","-0,4732","",""
"41A","39,4427","-0,6166","",""
"41B","39,4284","-0,6035","",""
"41C","39,4257","-0,5431","",""
"41D","39,4343","-0,5321","",""
"41F","39,4316","-0,5258","",""
"41G","39,4309","-0,5036","",""
"41I","39,4201","-0,5809","",""
"41J","39,4115","-0,5619","",""
"41K","39,3987","-0,5864","",""
"41L","39,4018","-0,564","",""
"41LL","39,3982","-0,5834","",""
"41M","39,4023","-0,5495","",""
"41N","39,3962","-0,5358","",""
"41Ñ","39,3976","-0,5261","",""
"41P","39,4022","-0,499","",""
"41Q","39,4207","-0,5245","",""
"41R","39,4161","-0,5346","",""
"41RR","39,4192","-0,5148","",""
"41V","39,4441","-0,4701","",""
"42A","39,4428","-0,6163","",""
"42B","39,4276","-0,6036","",""
"42C","39,4255","-0,5432","",""
"42D","39,4341","-0,5319","",""
"42F","39,4319","-0,527","",""
"42G","39,4308","-0,5036","",""
"42H","39,4304","-0,4933","",""
"42I","39,4204","-0,5807","",""
"42J","39,412","-0,5619","",""
"42K","39,3997","-0,586","",""
"42L","39,4022","-0,5636","",""
"42LL","39,398","-0,5833","",""
"42M","39,4023","-0,5492","",""
"42N","39,3949","-0,5389","",""
"42Ñ","39,3971","-0,526","",""
"42P","39,4024","-0,4992","",""
"42Q","39,421","-0,5257","",""
"42R","39,4166","-0,5354","",""
"42RR","39,4186","-0,5138","",""
"42V","39,4442","-0,4706","",""
"43A","39,4429","-0,6152","",""
"43B","39,4275","-0,6033","",""
"43C","39,4254","-0,5432","",""
"43D","39,4339","-0,5317","",""
"43G","39,4307","-0,5035","",""
"43I","39,4205","-0,5807","",""
"43J","39,4126","-0,5619","",""
"43K","39,3998","-0,5851","",""
"43L","39,4024","-0,5644","",""
"43LL","39,3977","-0,5831","",""
"43M","39,4021","-0,549","",""
"43N","39,3956","-0,5389","",""
"43Ñ","39,3967","-0,527","",""
"43P","39,402","-0,4992","",""
"43Q","39,4218","-0,5263","",""
"43R","39,4163","-0,5357","",""
"43V","39,444","-0,4711","",""
"44A","39,4429","-0,6148","",""
"44B","39,4275","-0,603","",""
"44C","39,4249","-0,5431","",""
"44D","39,4336","-0,5318","",""
"44F","39,4318","-0,5255","",""
"44I","39,4206","-0,5808","",""
"44J","39,4125","-0,5635","",""
"44K","39,3996","-0,5851","",""
"44L","39,4023","-0,5638","",""
"44LL","39,3976","-0,5831","",""
"44M","39,4023","-0,5488","",""
"44N","39,4008","-0,5395","",""
"44Ñ","39,3969","-0,5282","",""
"44P","39,4024","-0,4994","",""
"44R","39,4166","-0,5359","",""
"44RR","39,42","-0,5094","",""
"45A","39,4429","-0,6145","",""
"45B","39,4275","-0,6003","",""
"45C","39,4246","-0,5429","",""
"45D","39,4335","-0,5316","",""
"45I","39,4209","-0,5814","",""
"45J","39,4124","-0,564","",""
"45K","39,3993","-0,585","",""
"45L","39,4026","-0,5644","",""
"45LL","39,3973","-0,5831","",""
"45M","39,4025","-0,5487","",""
"45N","39,4015","-0,5409","",""
"45Ñ","39,3945","-0,5291","",""
"45P","39,4021","-0,4996","",""
"45Q","39,4239","-0,5241","",""
"45R","39,4168","-0,5358","",""
"45RR","39,4208","-0,5084","",""
"46B","39,4274","-0,5993","",""
"46C","39,4248","-0,5435","",""
"46D","39,4331","-0,5316","",""
"46F","39,4335","-0,5224","",""
"46I","39,4198","-0,5837","",""
"46J","39,4117","-0,563","",""
"46K","39,3991","-0,5849","",""
"46L","39,4028","-0,5641","",""
"46LL","39,3969","-0,5836","",""
"46M","39,4027","-0,5486","",""
"46N","39,4017","-0,5403","",""
"46Ñ","39,3951","-0,531","",""
"46P","39,4024","-0,4997","",""
"46R","39,4173","-0,5357","",""
"46RR","39,4204","-0,507","",""
"46V","39,4441","-0,4716","",""
"47B","39,4273","-0,599","",""
"47C","39,4253","-0,5437","",""
"47D","39,433","-0,5315","",""
"47F","39,4337","-0,5221","",""
"47I","39,4198","-0,585","",""
"47J","39,4113","-0,562","",""
"47K","39,399","-0,5862","",""
"47L","39,4025","-0,5638","",""
"47LL","39,3963","-0,5837","",""
"47M","39,4026","-0,5478","",""
"47N","39,402","-0,5401","",""
"47Ñ","39,394","-0,5319","",""
"47P","39,4017","-0,4995","",""
"47R","39,4171","-0,5352","",""
"47V","39,4447","-0,4711","",""
"48B","39,4262","-0,599","",""
"48C","39,4263","-0,5435","",""
"48D","39,433","-0,5335","",""
"48F","39,4335","-0,5221","",""
"48I","39,4187","-0,5838","",""
"48J","39,4111","-0,5627","",""
"48K","39,3983","-0,5858","",""
"48L","39,4025","-0,5639","",""
"48LL","39,3956","-0,5822","",""
"48M","39,4027","-0,5481","",""
"48N","39,4023","-0,5403","",""
"48Ñ","39,394","-0,5322","",""
"48P","39,4017","-0,4991","",""
"48Q","39,4261","-0,5232","",""
"48R","39,4178","-0,5359","",""
"48RR","39,4178","-0,5116","",""
"48V","39,4445","-0,4737","",""
"49C","39,4267","-0,5434","",""
"49D","39,4328","-0,5366","",""
"49F","39,4336","-0,5223","",""
"49I","39,4173","-0,5839","",""
"49J","39,4117","-0,5632","",""
"49K","39,3992","-0,5859","",""
"49L","39,4028","-0,5639","",""
"49LL","39,3965","-0,5824","",""
"49M","39,4028","-0,5483","",""
"49N","39,4026","-0,5404","",""
"49Ñ","39,394","-0,5328","",""
"49P","39,4014","-0,4992","",""
"49Q","39,4266","-0,5221","",""
"49R","39,4178","-0,5355","",""
"49RR","39,4158","-0,5106","",""
"49V","39,445","-0,4751","",""
"4A","39,4409","-0,6121","",""
"4B","39,4309","-0,6109","",""
"4C","39,4276","-0,5367","",""
"4D","39,4411","-0,5286","",""
"4F","39,4424","-0,5081","",""
"4G","39,4391","-0,5079","",""
"4H","39,4298","-0,5013","",""
"4I","39,4172","-0,5737","",""
"4J","39,4145","-0,5594","",""
"4K","39,4071","-0,5899","",""
"4L","39,4059","-0,5566","",""
"4LL","39,4027","-0,5675","",""
"4N","39,4082","-0,5276","",""
"4Ñ","39,407","-0,5157","",""
"4O","39,3927","-0,5274","",""
"4P","39,422","-0,5033","",""
"4R","39,4229","-0,527","",""
"4V","39,4453","-0,4613","",""
"4X","39,4198","-0,4579","",""
"4Y","39,4333","-0,4517","",""
"4Z","39,4381","-0,453","",""
"50B","39,4259","-0,5988","",""
"50C","39,4258","-0,5441","",""
"50D","39,4327","-0,538","",""
"50F","39,4335","-0,5221","",""
"50I","39,4172","-0,5835","",""
"50J","39,4109","-0,5635","",""
"50K","39,3982","-0,5855","",""
"50L","39,4028","-0,5637","",""
"50LL","39,3965","-0,5819","",""
"50M","39,4031","-0,5482","",""
"50N","39,4024","-0,5396","",""
"50Ñ","39,3961","-0,5319","",""
"50P","39,4009","-0,5","",""
"50Q","39,4272","-0,5279","",""
"50R","39,4181","-0,535","",""
"50RR","39,4163","-0,5117","",""
"50U","39,4387","-0,5053","",""
"50V","39,4456","-0,4752","",""
"51B","39,4271","-0,599","",""
"51C","39,4251","-0,5451","",""
"51D","39,4362","-0,5274","",""
"51F","39,4334","-0,522","",""
"51I","39,4167","-0,5835","",""
"51J","39,4107","-0,5636","",""
"51K","39,3988","-0,5848","",""
"51L","39,4025","-0,5634","",""
"51LL","39,396","-0,5817","",""
"51M","39,4032","-0,5483","",""
"51N","39,4029","-0,5399","",""
"51Ñ","39,3964","-0,5319","",""
"51P","39,4005","-0,5","",""
"51Q","39,4251","-0,526","",""
"51R","39,4166","-0,5386","",""
"51RR","39,417","-0,5122","",""
"51V","39,4464","-0,4723","",""
"52B","39,4275","-0,5989","",""
"52C","39,428","-0,5327","",""
"52CH","39,4299","-0,545","",""
"52D","39,4356","-0,5328","",""
"52F","39,4333","-0,5221","",""
"52I","39,4167","-0,5831","",""
"52J","39,4109","-0,5629","",""
"52K","39,3986","-0,5848","",""
"52L","39,4032","-0,5632","",""
"52LL","39,3962","-0,5811","",""
"52M","39,4028","-0,5488","",""
"52N","39,4012","-0,5415","",""
"52Ñ","39,3966","-0,5319","",""
"52P","39,3996","-0,4996","",""
"52Q","39,4258","-0,5273","",""
"52R","39,4167","-0,5394","",""
"52RR","39,4261","-0,5038","",""
"52V","39,4464","-0,4707","",""
"53B","39,4274","-0,5986","",""
"53C","39,4281","-0,5323","",""
"53CH","39,4297","-0,5445","",""
"53D","39,4325","-0,5294","",""
"53F","39,4334","-0,5216","",""
"53I","39,4164","-0,584","",""
"53J","39,4106","-0,5629","",""
"53K","39,3983","-0,5848","",""
"53L","39,4034","-0,5631","",""
"53LL","39,3961","-0,5808","",""
"53M","39,4027","-0,5489","",""
"53N","39,402","-0,5416","",""
"53Ñ","39,3968","-0,5319","",""
"53P","39,3993","-0,4997","",""
"53R","39,4162","-0,539","",""
"53RR","39,4275","-0,5052","",""
"53V","39,4454","-0,4668","",""
"54B","39,4274","-0,5984","",""
"54C","39,4249","-0,544","",""
"54C","39,4284","-0,5323","",""
"54CH","39,43","-0,5434","",""
"54D","39,4338","-0,5308","",""
"54F","39,4335","-0,5215","",""
"54G","39,4309","-0,5026","",""
"54I","39,416","-0,5839","",""
"54J","39,4107","-0,5624","",""
"54K","39,3981","-0,5847","",""
"54L","39,4035","-0,5634","",""
"54LL","39,3958","-0,5803","",""
"54M","39,4024","-0,5492","",""
"54N","39,3997","-0,5461","",""
"54Ñ","39,3976","-0,5315","",""
"54P","39,399","-0,4998","",""
"54Q","39,4256","-0,5295","",""
"54R","39,416","-0,5392","",""
"54RR","39,4241","-0,508","",""
"55B","39,4271","-0,5984","",""
"55C","39,4247","-0,5446","",""
"55C","39,4291","-0,5323","",""
"55CH","39,4277","-0,5451","",""
"55D","39,434","-0,5334","",""
"55F","39,4336","-0,5217","",""
"55G","39,431","-0,5028","",""
"55I","39,416","-0,5844","",""
"55J","39,4101","-0,5625","",""
"55K","39,398","-0,5845","",""
"55L","39,4031","-0,5635","",""
"55LL","39,3943","-0,5832","",""
"55M","39,4025","-0,5495","",""
"55N","39,3964","-0,5453","",""
"55Ñ","39,3983","-0,5301","",""
"55P","39,3989","-0,5005","",""
"55Q","39,4161","-0,5281","",""
"55R","39,416","-0,5398","",""
"56B","39,427","-0,598","",""
"56C","39,4289","-0,5335","",""
"56D","39,4299","-0,5318","",""
"56F","39,4341","-0,5206","",""
"56G","39,4313","-0,503","",""
"56I","39,4164","-0,5844","",""
"56J","39,41","-0,5631","",""
"56K","39,3978","-0,5841","",""
"56L","39,4031","-0,5641","",""
"56LL","39,397","-0,5794","",""
"56M","39,4028","-0,5494","",""
"56N","39,3963","-0,5454","",""
"56Ñ","39,3941","-0,5355","",""
"56Q","39,4143","-0,5275","",""
"56R","39,4164","-0,5419","",""
"56V","39,4466","-0,4641","",""
"57B","39,4265","-0,5984","",""
"57C","39,4281","-0,5345","",""
"57D","39,4319","-0,5328","",""
"57F","39,4355","-0,5206","",""
"57G","39,4318","-0,5024","",""
"57I","39,4166","-0,5843","",""
"57J","39,4097","-0,5633","",""
"57K","39,3976","-0,5841","",""
"57L","39,4029","-0,5645","",""
"57LL","39,3972","-0,5791","",""
"57M","39,4031","-0,5491","",""
"57N","39,3975","-0,5476","",""
"57Ñ","39,3939","-0,5351","",""
"57Q","39,4136","-0,527","",""
"57R","39,4167","-0,5382","",""
"57RR","39,4177","-0,5127","",""
"58B","39,4262","-0,5984","",""
"58C","39,4265","-0,5388","",""
"58D","39,432","-0,5322","",""
"58F","39,4366","-0,5222","",""
"58G","39,4366","-0,5034","",""
"58I","39,4168","-0,5842","",""
"58J","39,4095","-0,5634","",""
"58K","39,398","-0,586","",""
"58L","39,4032","-0,5645","",""
"58LL","39,3967","-0,5788","",""
"58M","39,4028","-0,5502","",""
"58N","39,3982","-0,5487","",""
"58Ñ","39,3938","-0,5347","",""
"58Q","39,4134","-0,5275","",""
"58R","39,4164","-0,538","",""
"58RR","39,42","-0,5143","",""
"58V","39,4401","-0,4746","",""
"59B","39,4265","-0,5979","",""
"59C","39,4259","-0,5411","",""
"59D","39,4321","-0,5325","",""
"59F","39,4368","-0,5221","",""
"59G","39,4371","-0,5012","",""
"59I","39,4216","-0,5861","",""
"59J","39,4102","-0,5628","",""
"59K","39,3977","-0,5853","",""
"59L","39,4033","-0,5641","",""
"59LL","39,3964","-0,5781","",""
"59M","39,4029","-0,5501","",""
"59N","39,3943","-0,5473","",""
"59Ñ","39,3939","-0,5343","",""
"59Q","39,4135","-0,5286","",""
"59R","39,4164","-0,5385","",""
"59S","39,4167","-0,4702","",""
"59V","39,4404","-0,4748","",""
"5A","39,4408","-0,6127","",""
"5B","39,4309","-0,6111","",""
"5C","39,4275","-0,5367","",""
"5D","39,4399","-0,5308","",""
"5E","39,432","-0,5134","",""
"5F","39,4397","-0,5142","",""
"5H","39,4297","-0,4992","",""
"5I","39,417","-0,5742","",""
"5J","39,4149","-0,5596","",""
"5K","39,4057","-0,5896","",""
"5L","39,4076","-0,5578","",""
"5LL","39,4026","-0,5677","",""
"5M","39,4053","-0,5415","",""
"5N","39,4086","-0,5284","",""
"5Ñ","39,407","-0,5153","",""
"5O","39,3911","-0,5275","",""
"5P","39,4213","-0,5024","",""
"5Q","39,4266","-0,515","",""
"5R","39,4239","-0,5283","",""
"5RR","39,4264","-0,5064","",""
"5Y","39,433","-0,4492","",""
"5Z","39,4381","-0,4524","",""
"60B","39,4269","-0,5977","",""
"60C","39,4258","-0,5423","",""
"60D","39,432","-0,5328","",""
"60F","39,4369","-0,5225","",""
"60G","39,4364","-0,4964","",""
"60I","39,4217","-0,5858","",""
"60J","39,4104","-0,5627","",""
"60K","39,3974","-0,5851","",""
"60L","39,4036","-0,5644","",""
"60LL","39,3964","-0,5777","",""
"60M","39,403","-0,55","",""
"60N","39,3914","-0,5473","",""
"60Ñ","39,3937","-0,5337","",""
"60P","39,4065","-0,5017","",""
"60Q","39,4138","-0,5289","",""
"60R","39,416","-0,5385","",""
"60S","39,4166","-0,4699","",""
"60V","39,4404","-0,4752","",""
"61B","39,4274","-0,5978","",""
"61C","39,4251","-0,5416","",""
"61D","39,4303","-0,5331","",""
"61F","39,4374","-0,5227","",""
"61G","39,4337","-0,501","",""
"61I","39,4224","-0,5867","",""
"61J","39,4103","-0,5633","",""
"61K","39,3979","-0,5849","",""
"61L","39,4037","-0,5643","",""
"61LL","39,3974","-0,5765","",""
"61M","39,4033","-0,5496","",""
"61N","39,389","-0,5497","",""
"61Ñ","39,3935","-0,533","",""
"61P","39,4065","-0,502","",""
"61Q","39,4138","-0,5294","",""
"61R","39,4161","-0,5382","",""
"61S","39,4165","-0,4694","",""
"61V","39,4407","-0,4764","",""
"62B","39,4272","-0,5971","",""
"62C","39,4252","-0,5439","",""
"62D","39,4309","-0,5333","",""
"62F","39,438","-0,5226","",""
"62G","39,435","-0,5016","",""
"62I","39,4235","-0,5898","",""
"62J","39,4102","-0,5634","",""
"62K","39,3973","-0,5846","",""
"62L","39,4036","-0,5639","",""
"62LL","39,3978","-0,5763","",""
"62M","39,4033","-0,549","",""
"62Ñ","39,3935","-0,5338","",""
"62P","39,4076","-0,502","",""
"62Q","39,4126","-0,5282","",""
"62R","39,416","-0,5378","",""
"62S","39,4027","-0,4745","",""
"62V","39,44","-0,4779","",""
"63B","39,4263","-0,5975","",""
"63D","39,4313","-0,5335","",""
"63F","39,4378","-0,5222","",""
"63G","39,4348","-0,5036","",""
"63I","39,4235","-0,5879","",""
"63J","39,4102","-0,5635","",""
"63K","39,3969","-0,5841","",""
"63L","39,4039","-0,5641","",""
"63LL","39,397","-0,5757","",""
"63M","39,4051","-0,5483","",""
"63N","39,3893","-0,5504","",""
"63Ñ","39,3936","-0,5344","",""
"63P","39,4078","-0,4999","",""
"63Q","39,4121","-0,529","",""
"63R","39,4158","-0,5376","",""
"63S","39,4039","-0,4752","",""
"63V","39,4418","-0,4775","",""
"64B","39,4259","-0,597","",""
"64C","39,4244","-0,543","",""
"64D","39,4309","-0,5341","",""
"64F","39,4379","-0,5222","",""
"64G","39,4342","-0,5033","",""
"64I","39,4233","-0,5891","",""
"64J","39,4101","-0,5636","",""
"64K","39,3965","-0,5844","",""
"64L","39,4037","-0,5637","",""
"64LL","39,3969","-0,5757","",""
"64M","39,4048","-0,5485","",""
"64N","39,3895","-0,5495","",""
"64Ñ","39,3937","-0,536","",""
"64P","39,4081","-0,5018","",""
"64Q","39,4114","-0,5255","",""
"64R","39,4158","-0,5381","",""
"64S","39,4044","-0,476","",""
"64V","39,4413","-0,4753","",""
"65B","39,4261","-0,5968","",""
"65C","39,4244","-0,5433","",""
"65D","39,4299","-0,5349","",""
"65F","39,4379","-0,5217","",""
"65G","39,4318","-0,5026","",""
"65I","39,4224","-0,5918","",""
"65J","39,4099","-0,5637","",""
"65K","39,3959","-0,585","",""
"65L","39,4039","-0,5641","",""
"65LL","39,3973","-0,5717","",""
"65M","39,4048","-0,5491","",""
"65N","39,39","-0,5493","",""
"65Ñ","39,3933","-0,5363","",""
"65P","39,4082","-0,5029","",""
"65Q","39,4102","-0,5251","",""
"65R","39,4155","-0,5381","",""
"65S","39,4048","-0,4799","",""
"65V","39,4415","-0,4792","",""
"66C","39,4245","-0,5436","",""
"66D","39,4306","-0,5364","",""
"66F","39,4376","-0,5218","",""
"66G","39,4306","-0,5027","",""
"66I","39,421","-0,5893","",""
"66J","39,4095","-0,5637","",""
"66K","39,3955","-0,5851","",""
"66L","39,4038","-0,5637","",""
"66LL","39,3981","-0,5726","",""
"66M","39,4048","-0,5494","",""
"66N","39,3904","-0,5493","",""
"66Ñ","39,3931","-0,533","",""
"66P","39,4103","-0,5026","",""
"66Q","39,4099","-0,5249","",""
"66R","39,4155","-0,5377","",""
"66S","39,4034","-0,4797","",""
"66V","39,4402","-0,4785","",""
"67B","39,4258","-0,5958","",""
"67C","39,4245","-0,5448","",""
"67D","39,43","-0,537","",""
