"X","Y","ESPECIE"
"-0.467105709131447","39.424760508878741","Jacaranda mimosifolia"
"-0.467213746807389","39.424737817784823","Jacaranda mimosifolia"
"-0.467323445888135","39.42472056817217","Jacaranda mimosifolia"
"-0.467431209578253","39.424705438447425","Jacaranda mimosifolia"
"-0.46694054682052","39.424875468368199","Albizia julibrissum"
"-0.46702789841463","39.424853047430055","Albizia julibrissum"
"-0.467130158910804","39.424829509820952","Albizia julibrissum"
"-0.467234404239728","39.424808898237231","Albizia julibrissum"
"-0.467341185412395","39.424792035486057","Albizia julibrissum"
"-0.467446289414395","39.424776577535518","Albizia julibrissum"
"-0.467552068929108","39.424764917975814","Albizia julibrissum"
"-0.467650729112336","39.424754184315027","Albizia julibrissum"
"-0.467768356053006","39.424745755595104","Albizia julibrissum"
"-0.467565487299202","39.424548364156358","Melia azederach"
"-0.467547317216667","39.424472743362799","Melia azederach"
"-0.467496446491813","39.424312176246723","Melia azederach"
"-0.467469748169241","39.424237901182913","Melia azederach"
"-0.467620785129065","39.424150470955453","Cersis siliquastrum"
"-0.467730519146257","39.424148266703348","Cersis siliquastrum"
"-0.467836723521506","39.424144093580637","Cersis siliquastrum"
"-0.467946702706133","39.424141534104855","Cersis siliquastrum"
"-0.468056252200318","39.424141217411368","Cersis siliquastrum"
"-0.468165932796812","39.424143696253637","Cersis siliquastrum"
"-0.468273661810301","39.424148745095621","Cersis siliquastrum"
"-0.46838538477246","39.424155772699251","Cersis siliquastrum"
"-0.468170272708754","39.424068745963211","Cersis siliquastrum"
"-0.468057209976559","39.424066643913683","Cersis siliquastrum"
"-0.467946867684473","39.424066402802914","Cersis siliquastrum"
"-0.467834908952605","39.424069099342148","Cersis siliquastrum"
"-0.467725667379561","39.424073746845572","Cersis siliquastrum"
"-0.467614016429778","39.424080774186073","Cersis siliquastrum"
"-0.46748709855586","39.424025036607837","Melia azederach"
"-0.467456200395084","39.423948057443539","Melia azederach"
"-0.467421375579392","39.423870452189732","Melia azederach"
"-0.467385186074432","39.423795249619744","Melia azederach"
"-0.467349590018714","39.423719699608029","Melia azederach"
"-0.467311517512251","39.423645176711119","Melia azederach"
"-0.467439313341431","39.423583636680341","Jacaranda mimosifolia"
"-0.467009345152423","39.423636791399709","Jacaranda mimosifolia"
"-0.466906528266424","39.42365328979681","Jacaranda mimosifolia"
"-0.466805679880896","39.423673164318906","Jacaranda mimosifolia"
"-0.467222930562448","39.42367288626702","Melia azederach"
"-0.467260710212504","39.423745871285007","Melia azederach"
"-0.46729677045036","39.423821431435591","Melia azederach"
"-0.467333281989529","39.42389736176618","Melia azederach"
"-0.467365902743334","39.42397167579584","Melia azederach"
"-0.467398525521465","39.424049143003302","Melia azederach"
"-0.467335402481225","39.424108218084221","Cersis siliquastrum"
"-0.467224270486081","39.424123364435943","Cersis siliquastrum"
"-0.467113666615697","39.424139963624","Cersis siliquastrum"
"-0.46699979518414","39.424160185191418","Cersis siliquastrum"
"-0.466894254466942","39.42418130888835","Cersis siliquastrum"
"-0.466781815458715","39.424206876749743","Cersis siliquastrum"
"-0.466675289298384","39.424232753531079","Cersis siliquastrum"
"-0.466568823688765","39.424260163059564","Cersis siliquastrum"
"-0.466461863030711","39.424291615740714","Cersis siliquastrum"
"-0.465988998629577","39.424460948462482","Cersis siliquastrum"
"-0.465893295163265","39.424502285596226","Cersis siliquastrum"
"-0.465798848760822","39.424544190591149","Cersis siliquastrum"
"-0.46570698046442","39.424588674223827","Cersis siliquastrum"
"-0.465615123718118","39.424636040906549","Cersis siliquastrum"
"-0.465523401103968","39.424686113132076","Cersis siliquastrum"
"-0.465436247441764","39.424735113730264","Cersis siliquastrum"
"-0.465350040385487","39.424786837593018","Cersis siliquastrum"
"-0.465266182537672","39.424841045035123","Cersis siliquastrum"
"-0.465182640134479","39.424896160190521","Cersis siliquastrum"
"-0.465102427694716","39.42495233888183","Cersis siliquastrum"
"-0.465012163703009","39.425019829820471","Cersis siliquastrum"
"-0.467562353157278","39.424217936608564","Melia azederach"
"-0.467587796354258","39.424294796915028","Melia azederach"
"-0.467613535646555","39.424373105102383","Melia azederach"
"-0.467637539199995","39.424454438526666","Melia azederach"
"-0.46765791990175","39.424533170514451","Melia azederach"
"-0.467678599950507","39.424613260365845","Melia azederach"
"-0.467762528767125","39.424675718984886","Jacaranda mimosifolia"
"-0.467875882573191","39.424669809679834","Jacaranda mimosifolia"
"-0.467987912703721","39.424668375923623","Jacaranda mimosifolia"
"-0.468102202275425","39.424668702974508","Jacaranda mimosifolia"
"-0.468212218870957","39.424671549458601","Jacaranda mimosifolia"
"-0.468319296658324","39.424678566059384","Jacaranda mimosifolia"
"-0.468606495692382","39.424532748577811","Melia azederach"
"-0.468621795232457","39.424463081943898","Melia azederach"
"-0.468641293215336","39.424383326578287","Melia azederach"
"-0.468636510474753","39.425192499138547","Melia azederach"
"-0.468616776813351","39.425272339449862","Melia azederach"
"-0.468597061406084","39.425354882847827","Melia azederach"
"-0.468310182985391","39.424750619605831","Albizia julibrissum"
"-0.46820715119318","39.424744141560041","Albizia julibrissum"
"-0.468097692010824","39.424741937838654","Albizia julibrissum"
"-0.467987397544053","39.42474034644993","Albizia julibrissum"
"-0.467879648795445","39.424742233817511","Albizia julibrissum"
"-0.468301481417786","39.424824123562097","Jacaranda mimosifolia"
"-0.468202121346282","39.424818896639458","Jacaranda mimosifolia"
"-0.468095745022089","39.424814958259063","Jacaranda mimosifolia"
"-0.467988929240961","39.424813532724016","Jacaranda mimosifolia"
"-0.467882321507783","39.424815985483342","Jacaranda mimosifolia"
"-0.467776712752438","39.424819721161612","Jacaranda mimosifolia"
"-0.467671550674849","39.42482716015504","Jacaranda mimosifolia"
"-0.467566068419282","39.424837024502473","Jacaranda mimosifolia"
"-0.467463777377515","39.424848579890032","Jacaranda mimosifolia"
"-0.467344966075387","39.424867252732042","Jacaranda mimosifolia"
"-0.467245197819142","39.424882916927352","Jacaranda mimosifolia"
"-0.467143322666378","39.424902228813202","Jacaranda mimosifolia"
"-0.467057481255962","39.424921439510172","Jacaranda mimosifolia"
"-0.466972148405668","39.424942643199302","Jacaranda mimosifolia"
"-0.466947094965544","39.425073087841398","Prunus cerasifera pisardii"
"-0.466996767550238","39.425141647406335","Prunus cerasifera pisardii"
"-0.467045188234025","39.425212702187054","Prunus cerasifera pisardii"
"-0.467091339798557","39.425282266071704","Prunus cerasifera pisardii"
"-0.467136680909561","39.425354965422464","Prunus cerasifera pisardii"
"-0.467176926145841","39.425424040228755","Prunus cerasifera pisardii"
"-0.467278859246819","39.425502567082532","Jacaranda mimosifolia"
"-0.467399691788466","39.425479433866229","Jacaranda mimosifolia"
"-0.467509828242985","39.425459761195263","Jacaranda mimosifolia"
"-0.467618605076359","39.425445554278298","Jacaranda mimosifolia"
"-0.46784334259725","39.42542405334742","Jacaranda mimosifolia"
"-0.467956045556336","39.425420111776148","Jacaranda mimosifolia"
"-0.468073818446009","39.425420514736899","Jacaranda mimosifolia"
"-0.468178894836408","39.425428298696708","Jacaranda mimosifolia"
"-0.468286547604272","39.425435508041076","Jacaranda mimosifolia"
"-0.468411237495882","39.425325070672166","Melia azederach"
"-0.468431703674544","39.425244255362976","Melia azederach"
"-0.468450692234906","39.425165750206297","Melia azederach"
"-0.468470468414744","39.425084739682248","Melia azederach"
"-0.466639833843551","39.425044680784474","Jacaranda mimosifolia"
"-0.466540969387236","39.425080273904747","Jacaranda mimosifolia"
"-0.466444898926974","39.425118900793407","Jacaranda mimosifolia"
"-0.466078103593969","39.425297302119581","Jacaranda mimosifolia"
"-0.466810144129224","39.425656588104523","Jacaranda mimosifolia"
"-0.466887350475433","39.425625657955109","Jacaranda mimosifolia"
"-0.466981218031161","39.425590135850321","Jacaranda mimosifolia"
"-0.467081690371918","39.425558271076433","Jacaranda mimosifolia"
"-0.467085310505301","39.425464746678358","Prunus cerasifera pisardii"
"-0.4670414489401","39.425392890353585","Prunus cerasifera pisardii"
"-0.466996932113919","39.425323091799861","Prunus cerasifera pisardii"
"-0.466950685442403","39.425249742035938","Prunus cerasifera pisardii"
"-0.466902121348435","39.425182648042103","Prunus cerasifera pisardii"
"-0.466852303413049","39.425114896078483","Prunus cerasifera pisardii"
"-0.468449656813464","39.425566537149869","Olea europeae"
"-0.468327901839471","39.425599110800718","Olea europeae"
"-0.468304185652282","39.425695891289671","Olea europeae"
"-0.468400186350044","39.425761855587808","Olea europeae"
"-0.468521755067479","39.425728016551545","Olea europeae"
"-0.468543040015266","39.425631002894086","Olea europeae"
"-0.468145818173482","39.425674514429133","Ligustrum lucidum"
"-0.468152778289537","39.425594576194108","Ligustrum lucidum"
"-0.468089535174291","39.42559599158681","Ligustrum lucidum"
"-0.467980254653952","39.42559523306867","Ligustrum lucidum"
"-0.467980431310577","39.4256705519756","Ligustrum lucidum"
"-0.46808330201639","39.425671891609838","Ligustrum lucidum"
"-0.467901677113072","39.425670458257486","Ligustrum lucidum"
"-0.467818703990886","39.425674596899242","Ligustrum lucidum"
"-0.467735394401782","39.425681611025375","Ligustrum lucidum"
"-0.467647496123178","39.425690236840204","Ligustrum lucidum"
"-0.468061499697105","39.425738263380943","Platanus hybrida"
"-0.46793824163551","39.425738551738313","Platanus hybrida"
"-0.467787797759906","39.425745364893956","Platanus hybrida"
"-0.467683419403023","39.425756784903975","Platanus hybrida"
"-0.467568296054114","39.425773015777871","Platanus hybrida"
"-0.467454134477086","39.425794762965523","Platanus hybrida"
"-0.467340287131548","39.425820661015464","Platanus hybrida"
"-0.467231728717973","39.425851268761114","Platanus hybrida"
"-0.467123458411584","39.425886747528907","Platanus hybrida"
"-0.46701376774282","39.425926159196003","Platanus hybrida"
"-0.466955641554473","39.425879307254711","Ligustrum lucidum"
"-0.46702481835276","39.425851985827848","Ligustrum lucidum"
"-0.467100219881248","39.425819574777833","Ligustrum lucidum"
"-0.467174276721843","39.42579542263951","Ligustrum lucidum"
"-0.46725447871252","39.425771584516099","Ligustrum lucidum"
"-0.467331064864301","39.425751361242277","Ligustrum lucidum"
"-0.468077598923851","39.42553104715342","Platanus hybrida"
"-0.467928400253428","39.425529148907437","Platanus hybrida"
"-0.467897845673883","39.425599834504247","Ligustrum lucidum"
"-0.467809742737731","39.425604492035255","Ligustrum lucidum"
"-0.467787192231741","39.425540757811405","Platanus hybrida"
"-0.467727986213621","39.425549378036891","Platanus hybrida"
"-0.467723605172502","39.425612615722052","Ligustrum lucidum"
"-0.467635468319941","39.425621416511518","Ligustrum lucidum"
"-0.467646835782558","39.425551304015833","Platanus hybrida"
"-0.4675139560363","39.425570301186312","Platanus hybrida"
"-0.467385059115755","39.425594790358865","Platanus hybrida"
"-0.467301870731132","39.425685049766606","Ligustrum lucidum"
"-0.467251338667939","39.425627372467595","Platanus hybrida"
"-0.467221786239756","39.4257056472524","Ligustrum lucidum"
"-0.467124378191698","39.425662534130353","Platanus hybrida"
"-0.467140719652816","39.425730907952833","Ligustrum lucidum"
"-0.467062435432659","39.425756319309166","Ligustrum lucidum"
"-0.466993341386011","39.425707606797964","Platanus hybrida"
"-0.466866200554678","39.425757358787536","Platanus hybrida"
"-0.466902035785191","39.425816697985127","Ligustrum lucidum"
"-0.466982389213945","39.425785475989869","Ligustrum lucidum"
"-0.468574755161253","39.425910070959837","Jacaranda mimosifolia"
"-0.468488901829671","39.425891084374634","Jacaranda mimosifolia"
"-0.468405323953048","39.425940795695759","Melia azederach"
"-0.468384875791435","39.426024314075903","Melia azederach"
"-0.468365541919377","39.426102721599513","Melia azederach"
"-0.468346113480412","39.426183739662847","Melia azederach"
"-0.468326889064","39.426262329740581","Melia azederach"
"-0.468307205568382","39.426343972868587","Melia azederach"
"-0.468287881280326","39.426422110313332","Melia azederach"
"-0.468267749695525","39.426503293224513","Melia azederach"
"-0.468248860261597","39.426582250938409","Melia azederach"
"-0.468229818854321","39.42666219632568","Melia azederach"
"-0.468210693921985","39.426741238991688","Melia azederach"
"-0.468309829730738","39.425931418815658","Melia azederach"
"-0.468260385455681","39.425859711630494","Jacaranda mimosifolia"
"-0.468152475095099","39.425849974131395","Jacaranda mimosifolia"
"-0.46804295353038","39.425846237455623","Jacaranda mimosifolia"
"-0.468289969596483","39.426011526572175","Melia azederach"
"-0.468271469668188","39.426092564844389","Melia azederach"
"-0.468252503416132","39.426170439814278","Melia azederach"
"-0.46823297505016","39.426251005231187","Melia azederach"
"-0.468214204991412","39.426329875452524","Melia azederach"
"-0.468193883584808","39.426409883050169","Melia azederach"
"-0.468175551639625","39.426489483522417","Melia azederach"
"-0.468136350329728","39.426648178742134","Melia azederach"
"-0.46811638345746","39.426728013862736","Melia azederach"
"-0.467101254410112","39.426018695706276","Jacaranda mimosifolia"
"-0.467198808631544","39.42598082133361","Jacaranda mimosifolia"
"-0.467299271672642","39.425949226444658","Jacaranda mimosifolia"
"-0.467401835630708","39.425920560109965","Jacaranda mimosifolia"
"-0.467505026163354","39.425897042450472","Jacaranda mimosifolia"
"-0.46761134271519","39.425877016206307","Jacaranda mimosifolia"
"-0.467719310954335","39.42586270149841","Jacaranda mimosifolia"
"-0.467827461110513","39.42585298523079","Jacaranda mimosifolia"
"-0.467935848621116","39.425846337084401","Jacaranda mimosifolia"
"-0.465083565826409","39.42507210732299","Cersis siliquastrum"
"-0.465168595532048","39.425008015698054","Cersis siliquastrum"
"-0.465324515081206","39.424898172539876","Cersis siliquastrum"
"-0.465411367897523","39.424844660982536","Cersis siliquastrum"
"-0.465495008428195","39.424793241479094","Cersis siliquastrum"
"-0.465583667752044","39.424744363752254","Cersis siliquastrum"
"-0.465671736824696","39.424695743357731","Cersis siliquastrum"
"-0.465760742730392","39.424650116279508","Cersis siliquastrum"
"-0.465851001060557","39.424608390292768","Cersis siliquastrum"
"-0.465943387656986","39.424565629548987","Cersis siliquastrum"
"-0.46603686305789","39.424524874437978","Cersis siliquastrum"
"-0.466389645340261","39.424393284735444","Cersis siliquastrum"
"-0.46649172155373","39.424361995945269","Cersis siliquastrum"
"-0.466597914153927","39.424332508475395","Cersis siliquastrum"
"-0.466705393197403","39.424302778671247","Cersis siliquastrum"
"-0.466806338424533","39.424277050522065","Cersis siliquastrum"
"-0.466914179161487","39.424253364419648","Cersis siliquastrum"
"-0.467025830497243","39.424230301782309","Cersis siliquastrum"
"-0.467130089937313","39.424212483372465","Cersis siliquastrum"
"-0.467239348707068","39.424197746750423","Cersis siliquastrum"
"-0.467346312167316","39.424182239301608","Cersis siliquastrum"
"-0.463603154607759","39.427379446908859","Sin Clasificar"
"-0.463569261463067","39.42734348233347","Sin Clasificar"
"-0.463544730360192","39.427366460504821","Chamaecyparis lawsoniana"
"-0.46352737660072","39.427473378696256","Chamaecyparis lawsoniana"
"-0.463553938229504","39.427487291520912","Sin Clasificar"
"-0.465484748752763","39.427476611085339","Populus sp"
"-0.465481317832106","39.427529599132313","Populus sp"
"-0.463255104804109","39.427476086250635","Sin Clasificar"
"-0.463274820249938","39.427304084787245","Sin Clasificar"
"-0.463288556504022","39.427197628234779","Sin Clasificar"
"-0.463187061178812","39.427215953896145","Sin Clasificar"
"-0.463248594875954","39.427434593023243","Sin Clasificar"
"-0.465228962654559","39.42715274708214","Ficus nitida"
"-0.465222610538394","39.427235040677786","Ficus nitida"
"-0.465215387152203","39.42731893688935","Ficus nitida"
"-0.465346680162652","39.427324592385752","Ficus nitida"
"-0.465352474627299","39.427241655996113","Ficus nitida"
"-0.465359877769368","39.427159205128227","Ficus nitida"
"-0.46552785903362","39.427008363663703","Populus sp"
"-0.46553308549979","39.426963522833034","Populus sp"
"-0.465536248766483","39.426917916302571","Populus sp"
"-0.465539585437811","39.426873935167443","Populus sp"
"-0.465543286633634","39.426829511530464","Populus sp"
"-0.465546794835147","39.426784002608599","Populus sp"
"-0.465549690042888","39.426739381219434","Populus sp"
"-0.465558285736261","39.426649659060871","Populus sp"
"-0.46556056141447","39.426606105240623","Populus sp"
"-0.465569550962591","39.426515130409527","Populus sp"
"-0.465573825938442","39.426470899457648","Populus sp"
"-0.465580222724979","39.426380949174778","Populus sp"
"-0.465584384873188","39.426336625672015","Populus sp"
"-0.465590150558643","39.426289724525269","Populus sp"
"-0.465592516161487","39.426246893380302","Populus sp"
"-0.465596295576697","39.426200309288468","Populus sp"
"-0.465706580682993","39.426243884590377","Populus sp"
"-0.465702822299179","39.426286685375466","Populus sp"
"-0.465698637391644","39.426331639015665","Populus sp"
"-0.465694755012442","39.426377860507003","Populus sp"
"-0.465691925178864","39.426420681533479","Populus sp"
"-0.465688858548323","39.426466830717807","Populus sp"
"-0.465683928246036","39.426513119452387","Populus sp"
"-0.46568010457008","39.426557720606276","Populus sp"
"-0.46567706402294","39.426603149639973","Populus sp"
"-0.46582898399189","39.426382588458139","Populus sp"
"-0.465834053093255","39.42633567211292","Populus sp"
"-0.465836526212998","39.426289870343872","Populus sp"
"-0.465615418080228","39.427313604709198","Platanus hybrida"
"-0.465623373701165","39.427190265128409","Platanus hybrida"
"-0.465776433570127","39.427188286598742","Jacaranda mimosifolia"
"-0.465926841609046","39.427204988726587","Platanus hybrida"
"-0.465916911905761","39.427331528531894","Platanus hybrida"
"-0.465764066162894","39.42733720559049","Jacaranda mimosifolia"
"-0.465657914350167","39.42701930711273","Platanus hybrida"
"-0.465691237868281","39.426904358363537","Platanus hybrida"
"-0.465732855055903","39.426794545340108","Platanus hybrida"
"-0.465785099870637","39.426683162182208","Platanus hybrida"
"-0.465849368377809","39.426570149217909","Platanus hybrida"
"-0.465916717526403","39.426468284405885","Platanus hybrida"
"-0.465974908534222","39.426369102795313","Sin Clasificar"
"-0.466043222334626","39.426333564985875","Sin Clasificar"
"-0.466180616218735","39.426494577141924","Sin Clasificar"
"-0.466298518297395","39.426475435263086","Sin Clasificar"
"-0.466160133360465","39.426607823954321","Platanus hybrida"
"-0.466094751107276","39.426709911959705","Platanus hybrida"
"-0.466038628822752","39.426819318858243","Platanus hybrida"
"-0.465994142916636","39.426928168566661","Platanus hybrida"
"-0.465956507519345","39.427046717095905","Platanus hybrida"
"-0.465806130663881","39.427048393995733","Jacaranda mimosifolia"
"-0.465826587890654","39.426974335737448","Jacaranda mimosifolia"
"-0.465849468149991","39.426903933883757","Jacaranda mimosifolia"
"-0.465878017683551","39.426830952915694","Jacaranda mimosifolia"
"-0.465909380859718","39.426760465695544","Jacaranda mimosifolia"
"-0.465947037935216","39.426689394943395","Jacaranda mimosifolia"
"-0.465988412480888","39.426618315120578","Sin Clasificar"
"-0.466033638759562","39.426549931841961","Jacaranda mimosifolia"
"-0.465618099256883","39.427489608403974","Platanus hybrida"
"-0.46577770581256","39.427553808376985","Jacaranda mimosifolia"
"-0.465769432633569","39.427477592290884","Jacaranda mimosifolia"
"-0.465922898841344","39.427499676391456","Platanus hybrida"
"-0.466101549078987","39.427554471263747","Sin Clasificar"
"-0.466132524710576","39.427501092593879","Sin Clasificar"
"-0.466098245736897","39.42748214729356","Sin Clasificar"
"-0.466126817543696","39.4270431321467","Sin Clasificar"
"-0.466223116382528","39.427081627358511","Sin Clasificar"
"-0.466223755273369","39.427019119002523","Sin Clasificar"
"-0.466181023643808","39.426989809353614","Sin Clasificar"
"-0.466229618230428","39.426947084906224","Sin Clasificar"
"-0.466206460698051","39.426903337090238","Sin Clasificar"
"-0.466245194256012","39.426863460755172","Sin Clasificar"
"-0.46626066423523","39.426763528045271","Sin Clasificar"
"-0.46648691295484","39.42680944986374","Sin Clasificar"
"-0.466447772796228","39.426796434737959","Sin Clasificar"
"-0.466487112810761","39.426832787464235","Sin Clasificar"
"-0.46585922130735","39.425948924925123","Sin Clasificar"
"-0.466162811509113","39.426081938365932","Sin Clasificar"
"-0.466262242165373","39.426130141402226","Sin Clasificar"
"-0.466448482413955","39.426254290076329","Sin Clasificar"
"-0.466534919308609","39.426311669122541","Sin Clasificar"
"-0.466520206557157","39.426390717559855","Sin Clasificar"
"-0.466623258376871","39.426377467905553","Sin Clasificar"
"-0.466604279079169","39.426458855799019","Sin Clasificar"
"-0.466675844981156","39.426448973977259","Sin Clasificar"
"-0.46668904761314","39.426520612773075","Sin Clasificar"
"-0.466769782459291","39.426520570305087","Sin Clasificar"
"-0.466758614192357","39.426581948328959","Sin Clasificar"
"-0.466850954929152","39.426585401941978","Sin Clasificar"
"-0.466842272402086","39.426655122396745","Sin Clasificar"
"-0.466922623064088","39.426688134393146","Sin Clasificar"
"-0.466906964834498","39.426722748027935","Sin Clasificar"
"-0.467001872778291","39.426764365429094","Sin Clasificar"
"-0.466964487144558","39.426773460696495","Sin Clasificar"
"-0.466993169097721","39.426799400877947","Sin Clasificar"
"-0.467301705148525","39.427042969194268","Sin Clasificar"
"-0.466196335790004","39.427487258282376","Sin Clasificar"
"-0.464744277698415","39.425100474148635","Prunus cerasifera pisardii"
"-0.464849425295855","39.425112677064867","Prunus cerasifera pisardii"
"-0.465139971283565","39.425156760362164","Prunus cerasifera pisardii"
"-0.465210458696682","39.425170189159878","Prunus cerasifera pisardii"
"-0.465325211789505","39.425196204640457","Prunus cerasifera pisardii"
"-0.465431643888531","39.425221047603657","Prunus cerasifera pisardii"
"-0.465534621966856","39.425248247590496","Prunus cerasifera pisardii"
"-0.465628430660587","39.425275247587841","Prunus cerasifera pisardii"
"-0.466086227069825","39.425438559751967","Prunus cerasifera pisardii"
"-0.466179514335282","39.425479962304415","Prunus cerasifera pisardii"
"-0.46627093155139","39.42552168438376","Prunus cerasifera pisardii"
"-0.466350110718815","39.425561337874647","Prunus cerasifera pisardii"
"-0.466443276280897","39.425609314118027","Prunus cerasifera pisardii"
"-0.466513608241929","39.42564949540283","Prunus cerasifera pisardii"
"-0.467039987333812","39.426138711708283","Prunus cerasifera pisardii"
"-0.46710659992382","39.426201424130717","Prunus cerasifera pisardii"
"-0.467175179317959","39.426264359546963","Prunus cerasifera pisardii"
"-0.467245282748454","39.426330120910279","Prunus cerasifera pisardii"
"-0.467312914258299","39.426393576133741","Prunus cerasifera pisardii"
"-0.467371447343119","39.426448454753498","Prunus cerasifera pisardii"
"-0.467447945500593","39.426520481415302","Prunus cerasifera pisardii"
"-0.467516476604784","39.426584766928102","Prunus cerasifera pisardii"
"-0.467585452558933","39.426649602630427","Prunus cerasifera pisardii"
"-0.467653403555227","39.426713875426742","Prunus cerasifera pisardii"
"-0.467728052277819","39.42677604183568","Prunus cerasifera pisardii"
"-0.467821173414893","39.426812484533933","Prunus cerasifera pisardii"
"-0.467933966043072","39.42681575214305","Prunus cerasifera pisardii"
"-0.46803967759302","39.426812469042048","Prunus cerasifera pisardii"
"-0.468418909491716","39.426906673806478","Prunus cerasifera pisardii"
"-0.468326136110704","39.426870239157083","Prunus cerasifera pisardii"
"-0.468239576029157","39.426841867650573","Prunus cerasifera pisardii"
"-0.46652440903721","39.425867567831482","Casuarina equiselifolia"
"-0.46645459388648","39.425832352752096","Casuarina equiselifolia"
"-0.466387357092122","39.42579971633797","Casuarina equiselifolia"
"-0.466321549083255","39.42576612003819","Casuarina equiselifolia"
"-0.46625804949203","39.425732934373457","Casuarina equiselifolia"
"-0.466190889814797","39.425701380604934","Casuarina equiselifolia"
"-0.466122278643019","39.425671416776154","Casuarina equiselifolia"
"-0.466053613442761","39.425639740024231","Casuarina equiselifolia"
"-0.465986727129294","39.425610264162032","Casuarina equiselifolia"
"-0.46584588935849","39.425553951093718","Casuarina equiselifolia"
"-0.465915861878456","39.425581602425318","Casuarina equiselifolia"
"-0.465773479933921","39.425532642969713","Casuarina equiselifolia"
"-0.465698773385366","39.425507410863851","Casuarina equiselifolia"
"-0.465625871802886","39.42548365949613","Casuarina equiselifolia"
"-0.46555041208873","39.425463185633028","Casuarina equiselifolia"
"-0.465480139656623","39.42544381580192","Casuarina equiselifolia"
"-0.465405453363171","39.4254244397845","Casuarina equiselifolia"
"-0.465340209755456","39.425407341665057","Casuarina equiselifolia"
"-0.465259708881326","39.425391352278098","Casuarina equiselifolia"
"-0.465188652535111","39.425380793974917","Casuarina equiselifolia"
"-0.465113441970659","39.425366271185908","Casuarina equiselifolia"
"-0.465029681906898","39.425356877214412","Casuarina equiselifolia"
"-0.464947049926184","39.425348408679824","Casuarina equiselifolia"
"-0.464868138712458","39.42533984104697","Casuarina equiselifolia"
"-0.464791509740823","39.425332404208611","Casuarina equiselifolia"
"-0.464714897107409","39.425324517227409","Casuarina equiselifolia"
"-0.464639447017213","39.425319808690986","Casuarina equiselifolia"
"-0.464561798153112","39.425314871971096","Casuarina equiselifolia"
"-0.464481983158021","39.425308806877851","Casuarina equiselifolia"
"-0.464390921083675","39.425305379287707","Casuarina equiselifolia"
"-0.464298901089443","39.425302741539532","Casuarina equiselifolia"
"-0.464204165812789","39.425301305746366","Casuarina equiselifolia"
"-0.464106937243967","39.425294950641948","Casuarina equiselifolia"
"-0.464008847582979","39.425296324388981","Casuarina equiselifolia"
"-0.463917356403756","39.425307932052263","Casuarina equiselifolia"
"-0.465964747511005","39.42631933194474","Sin Clasificar"
"-0.466080346406959","39.426485544782416","Jacaranda mimosifolia"
"-0.467537564979607","39.423574515812987","Jacaranda mimosifolia"
"-0.46764305055359","39.423567714595414","Jacaranda mimosifolia"
"-0.467748815857333","39.423562811260801","Jacaranda mimosifolia"
"-0.467852675192023","39.423559217662252","Jacaranda mimosifolia"
"-0.46795940359095","39.423556587358142","Jacaranda mimosifolia"
"-0.468064976570468","39.423556994844922","Jacaranda mimosifolia"
"-0.468170145950182","39.423558924972674","Jacaranda mimosifolia"
"-0.46827605610781","39.423562853113502","Jacaranda mimosifolia"
"-0.468380972570828","39.423568561314646","Jacaranda mimosifolia"
"-0.468487049722682","39.423574294696117","Jacaranda mimosifolia"
"-0.467199195179964","39.42352002729811","Jacaranda mimosifolia"
"-0.467309306392981","39.423507381234792","Jacaranda mimosifolia"
"-0.467419762510784","39.423494832670144","Jacaranda mimosifolia"
"-0.46752680899373","39.42348662412455","Jacaranda mimosifolia"
"-0.467636047679406","39.423478823592312","Jacaranda mimosifolia"
"-0.467742718561726","39.423474570616804","Jacaranda mimosifolia"
"-0.467850537062253","39.423470702898982","Jacaranda mimosifolia"
"-0.467958880477597","39.423468378040496","Jacaranda mimosifolia"
"-0.468066532742025","39.423469101081501","Jacaranda mimosifolia"
"-0.468174597132975","39.423471274435201","Jacaranda mimosifolia"
"-0.468282377258383","39.423474882934784","Jacaranda mimosifolia"
"-0.468389969637857","39.423480469221865","Jacaranda mimosifolia"
"-0.468498531686875","39.423488148590451","Jacaranda mimosifolia"
"-0.468660993956909","39.424304386431302","Melia azederach"
"-0.468674907388025","39.424250545411972","Melia azederach"
"-0.468598231532066","39.424173831009512","Cersis siliquastrum"
"-0.468492435727521","39.424163509266805","Cersis siliquastrum"
"-0.468280690714119","39.424073312821257","Cersis siliquastrum"
"-0.468390131314985","39.42407920963683","Cersis siliquastrum"
"-0.468502585185907","39.424088505288729","Cersis siliquastrum"
"-0.46861635043588","39.424100081632311","Cersis siliquastrum"
"-0.464917302171375","39.431548093981327","Pinus halepensi"
"-0.464240243757587","39.431801433693664","Melia azederach"
"-0.464369111443724","39.431547489166498","Melia azederach"
"-0.464372381433927","39.43148936257186","Melia azederach"
"-0.464329759969004","39.431876539134954","Melia azederach"
"-0.464290642993269","39.431914064067691","Melia azederach"
"-0.464269795223241","39.431867483405242","Melia azederach"
"-0.464223813153235","39.431841255267571","Melia azederach"
"-0.464088994875175","39.431996601811385","Washingtonia robusta"
"-0.464088898499382","39.431932005428507","Washingtonia robusta"
"-0.464357524896374","39.431764442603324","Melia azederach"
"-0.464762968949254","39.430780857893886","Sin Clasificar"
"-0.46467808276216","39.430802339806732","Sin Clasificar"
"-0.464646390490836","39.430808135059287","Sin Clasificar"
"-0.464924325022777","39.430585548872408","Cupressus sempervivens"
