"Nombre","Lat","Long","DESCRIP","URL"
"132J","39.411195","-0.580318",,
"133J","39.411327","-0.580059",,
"134J","39.411685","-0.580307",,
"135J","39.411768","-0.580024",,
"136J","39.41201","-0.58012",,
"137J","39.412179","-0.579938",,
"138J","39.412506","-0.579841",,
"139J","39.412784","-0.580002",,
"140J","39.413004","-0.579955",,
"141J","39.412968","-0.580126",,
"142J","39.413197","-0.580053",,
"143J","39.413094","-0.5805",,
"144J","39.412919","-0.580611",,
"145J","39.41273","-0.580702",,
"146J","39.412574","-0.581732",,
"147J","39.412148","-0.580827",,
"148J","39.412162","-0.581048",,
"149J","39.411771","-0.582302",,
"150J","39.411848","-0.582691",,
"151J","39.411501","-0.582788",,
"152J","39.411587","-0.5824",,
"153J","39.411664","-0.581881",,
"154J","39.411419","-0.581877",,
"156J","39.411047","-0.581713",,
"158J","39.41174","-0.581526",,
"159J","39.411923","-0.580847",,
"161J","39.410807","-0.580801",,
"163J","39.410412","-0.583753",,
"165J","39.41045","-0.583457",,
"167J","39.409403","-0.583213",,
"169J","39.409026","-0.583239",,
"171J","39.408769","-0.58315",,
"173J","39.40854","-0.583696",,
"174J","39.408813","-0.583847",,
"191J","39.416144","-0.563464",,
"193J","39.415623","-0.56314",,
"195J","39.415007","-0.563621",,
"197J","39.415649","-0.56421",,
"198J","39.41599","-0.56381",,
"258J","39.412536","-0.565848",,
"207J","39.416198","-0.57226",,
"209J","39.416385","-0.571711",,
"211J","39.415576","-0.571956",,
"212J","39.415288","-0.571906",,
"214J","39.415592","-0.572248",,
"216J","39.415818","-0.57237",,
"218J","39.416144","-0.572902",,
"223J","39.415131","-0.576987",,
"224J","39.41501","-0.576083",,
"227J","39.414565","-0.577255",,
"229J","39.414558","-0.577628",,
"231J","39.414982","-0.577845",,
"233J","39.415562","-0.578058",,
"235J","39.414645","-0.584824",,
"83Q","39.412237","-0.514212",,
"5�","39.407029","-0.51524",,
"7�","39.406799","-0.515386",,
"10�","39.406827","-0.515884",,
"11P","39.412706","-0.499246",,
"14P","39.409828","-0.499509",,
"15P","39.411367","-0.49679",,
"18P","39.405983","-0.498188",,
"22P","39.405992","-0.497461",,
"25P","39.407262","-0.497616",,
"60P","39.406603","-0.501563",,
"61P","39.406571","-0.501898",,
"63P","39.407862","-0.499763",,
"65P","39.408269","-0.502779",,
"67P","39.411068","-0.503446",,
"69P","39.411779","-0.504087",,
"71P","39.411897","-0.504075",,
"72P","39.412033","-0.504094",,
"74P","39.412133","-0.503641",,
"283L","39.407759","-0.5847",,
"120L","39.408885","-0.576297",,
"122L","39.40979","-0.576787",,
"124L","39.410222","-0.576998",,
"125L","39.410036","-0.577679",,
"127L","39.409753","-0.577533",,
"129L","39.409313","-0.577418",,
"131L","39.409282","-0.578292",,
"133L","39.408911","-0.577559",,
"134L","39.408801","-0.578374",,
"136L","39.408536","-0.57763",,
"138L","39.409607","-0.578414",,
"299L","39.408808","-0.578095",,
"171L","39.407725","-0.578823",,
"131B","39.421746","-0.578147",,
"133B","39.420157","-0.578992",,
"134B","39.420164","-0.578137",,
"136B","39.419714","-0.575726",,
"137B","39.422612","-0.574718",,
"139B","39.422118","-0.573498",,
"142B","39.41849","-0.572385",,
"144B","39.420237","-0.570309",,
"146B","39.41709","-0.566628",,
"148B","39.418832","-0.562176",,
"209B","39.423672","-0.581769",,
"211B","39.423574","-0.580835",,
"213B","39.423483","-0.581589",,
"215B","39.422934","-0.580652",,
"216B","39.422904","-0.580281",,
"218B","39.422795","-0.577665",,
"221B","39.422256","-0.577853",,
"87Q","39.410835","-0.51649",,
"88Q","39.410841","-0.516805",,
"100C","39.427826","-0.532751",,
"171LL","39.395571","-0.572558",,
"47T","39.414855","-0.466453",,
"13R","39.422406","-0.532305",,
"19R","39.422558","-0.533462",,
"18R","39.422504","-0.532839",,
"14R","39.422149","-0.532151",,
"15R","39.422143","-0.531873",,
"16R","39.422287","-0.531687",,
"17R","39.422241","-0.531364",,
"271J","39.411395","-0.592909",,
"243R","39.410906","-0.539124",,
"118N","39.403344","-0.534209",,
"40X","39.420432","-0.456992",,
"48G","39.430343","-0.501595",,
"48T","39.40851","-0.46708",,
"71S","39.417576","-0.473934",,
"229I","39.419524","-0.588479",,
"248R","39.413381","-0.546233",,
"249R","39.410495","-0.558474",,
"91Q","39.415884","-0.520604",,
"247B","39.429076","-0.607271",,
"250B","39.429177","-0.60591",,
"117N","39.403268","-0.533584",,
"249B","39.42918","-0.60634",,
"180M","39.403566","-0.544306",,
"49T","39.405224","-0.466741",,
"181M","39.402173","-0.559256",,
"182M","39.402046","-0.558944",,
"173LL","39.39783","-0.571195",,
"31F","39.437203","-0.522829",,
"79F","39.439555","-0.520489",,
"56E","39.432644","-0.516985",,
"211F",39436,"-0.515063",,
"232I","39.418566","-0.58811",,
"175LL","39.402822","-0.571727",,
"90�","39.409109","-0.515537",,
"98P","39.41459","-0.50932",,
"135K","39.407447","-0.590047",,
"49B","39.425733","-0.598782",,
"240B","39.42863","-0.605649",,
"230I","39.419083","-0.597062",,
"23Y","39.427702","-0.460397",,
"90Q","39.418801","-0.52244",,
"29Y","39.432042","-0.444049",,
"70S","39.418899","-0.46708",,
"92D","39.426959","-0.530447",,
"119N","39.403515","-0.534255",,
"136K","39.4076","-0.591042",,
"137K","39.407654","-0.590766",,
"238P","39.412997","-0.505151",,
"241R","39.417657","-0.542126",,
"245B","39.422603","-0.546736",,
"246B","39.428751","-0.605645",,
"240P","39.404392","-0.504288",,
"252B","39.428899","-0.60662",,
"254B","39.427917","-0.606429",,
"241P","39.405008","-0.502755",,
"244R","39.417282","-0.54199",,
"70S","39.416899","-0.472587",,
"256B","39.425205","-0.589436",,
"205B","39.425106","-0.589111",,
"336L","39.40265","-0.580436",,
"179M","39.405265","-0.545769",,
"183M","39.404668","-0.548238",,
"185M","39.404348","-0.548097",,
"334L","39.405375","-0.585177",,
"335L","39.406303","-0.55797",,
"31�","39.410079","-0.522145",,
"24Y","39.428111","-0.460703",,
"228L","39.404621","-0.582133",,
"231L","39.405089","-0.582306",,
"233L","39.405028","-0.582547",,
"235L","39.404872","-0.58313",,
"237L","39.406849","-0.582163",,
"238L","39.406501","-0.582193",,
"240L","39.405904","-0.584218",,
"242L","39.406453","-0.584626",,
"176P","39.398113","-0.511469",,
"177P","39.398629","-0.510161",,
"178P","39.399458","-0.515022",,
"179P","39.398221","-0.512494",,
"180P","39.397469","-0.513028",,
"181P","39.398222","-0.514341",,
"182P","39.398319","-0.514548",,
"188P","39.39714","-0.515921",,
"160P","39.402461","-0.513432",,
"161P","39.402193","-0.513144",,
"162P","39.402131","-0.512537",,
"163P","39.401845","-0.5127",,
"164P","39.401531","-0.512791",,
"165P","39.401639","-0.512321",,
"166P","39.401464","-0.512206",,
"167P","39.401197","-0.511962",,
"168P","39.40088","-0.512554",,
"169P","39.400807","-0.511824",,
"170P","39.400696","-0.511958",,
"171P","39.400703","-0.512284",,
"172P","39.401421","-0.513773",,
"173P","39.401326","-0.513646",,
"174P","39.401791","-0.513463",,
"216P","39.398717","-0.514021",,
"218P","39.397619","-0.514452",,
"124P","39.405656","-0.51058",,
"126P","39.405586","-0.509847",,
"128P","39.406081","-0.509926",,
"129P","39.405531","-0.508958",,
"138P","39.404911","-0.508096",,
"140P","39.404487","-0.507007",,
"142P","39.404265","-0.507695",,
"144P","39.403801","-0.508069",,
"146P","39.404249","-0.50696",,
"147P","39.404117","-0.506995",,
"150P","39.403387","-0.508099",,
"153P","39.405171","-0.509749",,
"156P","39.40392","-0.510123",,
"158P","39.404238","-0.509985",,
"112P","39.404639","-0.51317",,
"116P","39.401856","-0.515753",,
"215P","39.403916","-0.514306",,
"200P","39.402397","-0.501233",,
"202P","39.401493","-0.499631",,
"204P","39.400148","-0.500438",,
"205P","39.399886","-0.500814",,
"40P","39.40254","-0.498672",,
"42P","39.402482","-0.499055",,
"44P","39.402509","-0.499273",,
"46P","39.402481","-0.499572",,
"48P","39.401792","-0.498988",,
"50P","39.400912","-0.499907",,
"51P","39.400522","-0.499859",,
"53P","39.399398","-0.499615",,
"55P","39.398954","-0.500377",,
"33P","39.40333","-0.493133",,
"36P","39.403727","-0.494016",,
"20P","39.405272","-0.496608",,
"1I","39.417446","-0.572625",,
"3I","39.417291","-0.573192",,
"5I","39.417085","-0.574115",,
"7I","39.418568","-0.575467",,
"100B","39.422963","-0.578687",,
"102B","39.4229","-0.579655",,
"104B","39.423063","-0.581039",,
"105B","39.423278","-0.580608",,
"107B","39.423347","-0.580111",,
"109B","39.424975","-0.580818",,
"111B","39.424547","-0.580444",,
"113B","39.42433","-0.579865",,
"114B","39.424587","-0.579708",,
"116B","39.423592","-0.579479",,
"118B","39.424582","-0.578774",,
"120B","39.42324","-0.578284",,
"122B","39.423787","-0.578349",,
"123B","39.42413","-0.577777",,
"124B","39.424056","-0.577567",,
"125B","39.423956","-0.577109",,
"126B","39.423396","-0.576777",,
"127B","39.423199","-0.577172",,
"128B","39.422519","-0.578245",,
"129B","39.422222","-0.578509",,
"130B","39.421959","-0.578227",,
"101C","39.425899","-0.536485",,
"42I","39.420477","-0.580664",,
"35I","39.420163","-0.579908",,
"38I","39.420012","-0.58037",,
"33I","39.419659","-0.579588",,
"21I","39.419268","-0.578007",,
"17I","39.419121","-0.577462",,
"13I","39.418937","-0.577131",,
"16I","39.418946","-0.577598",,
"15I","39.418531","-0.577829",,
"10I","39.418626","-0.576398",,
"26I","39.417532","-0.578888",,
"24I","39.41704","-0.578465",,
"219I","39.417352","-0.579179",,
"53I","39.416447","-0.583905",,
"56I","39.416447","-0.584368",,
"141L","39.407744","-0.583254",,
"143L","39.407908","-0.582663",,
"147L","39.407803","-0.582314",,
"150L","39.407567","-0.5821",,
"152L","39.407851","-0.581407",,
"154L","39.408096","-0.581516",,
"156L","39.407652","-0.581377",,
"119L","39.409587","-0.576422",,
"121L","39.408711","-0.57669",,
"123L","39.410033","-0.576683",,
"126L","39.409873","-0.577685",,
"128L","39.409627","-0.577478",,
"130L","39.409309","-0.577822",,
"132L","39.40905","-0.577536",,
"135L","39.408765","-0.578714",,
"137L","39.407875","-0.577746",,
"139L","39.409786","-0.578856",,
"170L","39.407558","-0.57882",,
"256L","39.410486","-0.571803",,
"88L","39.408164","-0.566508",,
"94L","39.408748","-0.567514",,
"98L","39.407338","-0.568828",,
"102L","39.409759","-0.56891",,
"104L","39.409836","-0.569407",,
"106L","39.409311","-0.56986",,
"78L","39.40808","-0.562464",,
"81L","39.408972","-0.563262",,
"83L","39.408394","-0.563803",,
"85L","39.408757","-0.564296",,
"321L","39.409333","-0.563282",,
"44J","39.41255","-0.563428",,
"46J","39.411776","-0.562878",,
"49J","39.411757","-0.56315",,
"51J","39.410716","-0.563465",,
"54J","39.41075","-0.562287",,
"56J","39.410045","-0.562975",,
"58J","39.409555","-0.56329",,
"60J","39.410439","-0.562599",,
"62J","39.410273","-0.563307",,
"65J","39.409929","-0.563655",,
"67J","39.409324","-0.564043",,
"69J","39.409845","-0.563793",,
"71J","39.410141","-0.563779",,
"74J","39.410201","-0.564039",,
"76J","39.410149","-0.564597",,
"78J","39.409962","-0.564245",,
"80J","39.411286","-0.565429",,
"140K","39.397706","-0.59006",,
"37O","39.388564","-0.533333",,
"250R","39.408288","-0.539056",,
"82J","39.41101","-0.56559",,
"85J","39.410828","-0.564523",,
"87J","39.410699","-0.564748",,
"89J","39.411472","-0.565902",,
"92J","39.41186","-0.566474",,
"94J","39.414487","-0.565195",,
"97J","39.414533","-0.566672",,
"101J","39.412979","-0.566903",,
"104J","39.411526","-0.56754",,
"106J","39.411373",-568,,
"109J","39.412822","-0.571787",,
"111J","39.413698","-0.569922",,
"113J","39.414251","-0.569977",,
"115J","39.413884","-0.568943",,
"118J","39.411779","-0.572275",,
"120J","39.411781","-0.573269",,
"122J","39.413023","-0.57324",,
"124J","39.41366","-0.575342",,
"127J","39.413029","-0.576288",,
"129J","39.411057","-0.573334",,
"155J","39.411145","-0.582408",,
"157J","39.411499","-0.581267",,
"160J","39.41103","-0.581133",,
"162J","39.411046","-0.583815",,
"164J","39.410676","-0.583502",,
"166J","39.409543","-0.582849",,
"168J","39.409076","-0.583538",,
"170J","39.409197","-0.582704",,
"172J","39.408683","-0.583346",,
"175J","39.408439","-0.584271",,
"192J","39.415878","-0.563131",,
"194J","39.415114","-0.562508",,
"196J","39.415684","-0.563728",,
"257J","39.411505","-0.563836",,
"206J","39.416192","-0.572538",,
"208J","39.416472","-0.571968",,
"210J","39.415905","-0.572111",,
"213J","39.415448","-0.572206",,
"215J","39.415676","-0.572412",,
"217J","39.415962","-0.572416",,
"222J","39.415139","-0.577516",,
"226J","39.414654","-0.577141",,
"228J","39.414636","-0.577493",,
"230J","39.414477","-0.57781",,
"232J","39.415152","-0.577998",,
"234J","39.414589","-0.578341",,
"4�","39.407012","-0.515606",,
"6�","39.406994","-0.514653",,
"8�","39.406435","-0.515578",,
"10P","39.413056","-0.498512",,
"12P","39.411294","-0.498386",,
"17P","39.407671","-0.49847",,
"19P","39.405833","-0.49795",,
"23P","39.406229","-0.497766",,
"26P","39.406258","-0.49577",,
"62P","39.407647","-0.501889",,
"64P","39.408136","-0.501705",,
"66P","39.410345","-0.502459",,
"68P","39.411902","-0.503503",,
"70P","39.411824","-0.504685",,
"73P","39.412206","-0.504126",,
"115R","39.406652","-0.547053",,
"116R","39.406514","-0.546787",,
"251B","39.429048","-0.605598",,
"243B","39.423991","-0.540743",,
"253B","39.428712","-0.606238",,
"138K","39.404587","-0.592375",,
"134K","39.395339","-0.590236",,
"242P","39.403368","-0.500994",,
"242R","39.411297","-0.55024",,
"39X","39.419711","-0.456725",,
"72G","39.4301","-0.502145",,
"245R","39.424145","-0.529819",,
"246R","39.413495","-0.550937",,
"247R","39.414645","-0.545661",,
"89Q","39.419118","-0.525101",,
"72S","39.417405","-0.47386",,
"73S","39.416534","-0.471704",,
"172LL","39.397167","-0.576869",,
"257B","39.431174","-0.610518",,
"174LL","39.393749","-0.577424",,
"15E","39.430181","-0.515637",,
"30F","39.437353","-0.522842",,
"66B","39.425766","-0.596332",,
"73G","39.4312","-0.508053",,
"74S","39.418329","-0.466875",,
"243P","39.412119","-0.509091",,
"178M","39.405099","-0.546024",,
"333L","39.404798","-0.586284",,
"184M","39.404512","-0.548183",,
"231I","39.413365","-0.601379",,
"74G","39.437837","-0.507652",,
"212F","39.435897","-0.510591",,
"41X","39.422753","-0.46077",,
"139K","39.396229","-0.59057",,
"225J","39.414769","-0.576871",,
"175P","39.400501","-0.510776",,
"217P","39.398648","-0.514401",,
"123P","39.405725","-0.511003",,
"125P","39.405398","-0.510059",,
"127P","39.405897","-0.510263",,
"137P","39.405466","-0.508213",,
"139P","39.404779","-0.507837",,
"141P","39.404191","-0.507462",,
"143P","39.404163","-0.508007",,
"145P","39.403782","-0.507558",,
"148P","39.403995","-0.506954",,
"151P","39.403167","-0.508237",,
"155P","39.403794","-0.509933",,
"157P","39.403916","-0.509486",,
"159P","39.405192","-0.510184",,
"117P","39.401731","-0.515575",,
"199P","39.402474","-0.498105",,
"201P","39.402171","-0.500626",,
"203P","39.400132","-0.500156",,
"206P","39.401188","-0.502075",,
"41P","39.402227","-0.498885",,
"43P","39.402089","-0.49912",,
"45P","39.402173","-0.499469",,
"47P","39.40178","-0.49939",,
"49P","39.401437","-0.49911",,
"236I","39.417565","-0.598008",,
"235I","39.416988","-0.583414",,
"10H","39.432065","-0.491961",,
"234I","39.417316","-0.597548",,
"120N","39.408273","-0.527608",,
"214F","39.438367","-0.523945",,
"24Z","39.438533","-0.451388",,
"52P","39.399691","-0.499538",,
"54P","39.399048","-0.499742",,
"332L","39.410125","-0.574274",,
"38P","39.400854","-0.496872",,
"34P","39.40273","-0.493602",,
"27P","39.40411","-0.495771",,
"339L","39.402484","-0.57991",,
"2I","39.417496","-0.572988",,
"4I","39.417269","-0.573661",,
"6I","39.416834","-0.574656",,
"9I","39.418506","-0.576175",,
"101B","39.422726","-0.579338",,
"103B","39.422921","-0.580024",,
"106B","39.423304","-0.580358",,
"108B","39.423756","-0.579875",,
"110B","39.424567","-0.580753",,
"112B","39.424118","-0.57989",,
"115B","39.423826","-0.579378",,
"117B","39.423234","-0.579496",,
"119B","39.424369","-0.578763",,
"121B","39.423478","-0.578346",,
"132B","39.421465","-0.577239",,
"135B","39.419611","-0.576389",,
"138B","39.422109","-0.573953",,
"140B","39.422288","-0.573455",,
"143B","39.418624","-0.571673",,
"145B","39.419681","-0.564527",,
"208B","39.423101","-0.583033",,
"210B","39.423649","-0.581104",,
"212B","39.423832","-0.580426",,
"214B","39.423205","-0.581101",,
"217B","39.423987","-0.578703",,
"220B","39.422578","-0.578036",,
"217I","39.41674","-0.57502",,
"219J","39.416402","-0.57317",,
"39L","39.401416","-0.5634",,
"41L","39.401871","-0.563896",,
"43L","39.402421","-0.564266",,
"45L","39.402647","-0.564314",,
"47L","39.402522","-0.563739",,
"50L","39.402867","-0.563559",,
"52L","39.403263","-0.5631",,
"54L","39.40358","-0.563347",,
"56L","39.40313","-0.564043",,
"58L","39.403271","-0.564442",,
"61L","39.403778","-0.5642",,
"63L","39.403951","-0.564037",,
"65L","39.404004","-0.563979",,
"67L","39.404063","-0.563977",,
"70L","39.404003","-0.562891",,
"72L","39.404278","-0.563267",,
"74L","39.404399","-0.562717",,
"89L","39.406245","-0.565591",,
"91L","39.406035","-0.565202",,
"97L","39.406758","-0.568604",,
"100L","39.406157","-0.568887",,
"158L","39.407301","-0.581306",,
"160L","39.406828","-0.580195",,
"163L","39.406609","-0.579702",,
"165L","39.406809","-0.579661",,
"167L","39.407239","-0.579423",,
"169L","39.40738","-0.579321",,
"177L","39.405268","-0.57935",,
"179L","39.405007","-0.579111",,
"181L","39.404808","-0.579934",,
"183L","39.404416","-0.579885",,
"185L","39.403671","-0.579401",,
"188L","39.403929","-0.578615",,
"190L","39.404014","-0.577951",,
"192L","39.403979","-0.577301",,
"194L","39.403124","-0.57855",,
"197L","39.403668","-0.56975",,
"199L","39.404038","-0.569781",,
"201L","39.4045","-0.573306",,
"203L","39.405991","-0.5763",,
"206L","39.403596","-0.577522",,
"208L","39.403027","-0.577907",,
"210L","39.402716","-0.578452",,
"212L","39.402536","-0.579654",,
"215L","39.403172","-0.579782",,
"217L","39.404166","-0.579947",,
"219L","39.403771","-0.580991",,
"221L","39.405544","-0.580259",,
"224L","39.404522","-0.580902",,
"227L","39.404399","-0.582034",,
"229L","39.404758","-0.581866",,
"232L","39.405013","-0.582285",,
"234L","39.404913","-0.582828",,
"236L","39.405444","-0.582231",,
"239L","39.406306","-0.583499",,
"241L","39.406381","-0.584056",,
"28LL","39.40211","-0.571725",,
"30LL","39.401005","-0.571823",,
"32LL","39.400016","-0.573711",,
"40LL","39.398817","-0.583684",,
"76LL","39.39831","-0.56981",,
"119M","39.401016","-0.563156",,
"121M","39.401124","-0.563731",,
"44K","39.399656","-0.585026",,
"46K","39.399128","-0.584809",,
"52K","39.398689","-0.584705",,
"119K","39.400324","-0.583699",,
"292L","39.404292","-0.585199",,
"275L","39.405771","-0.584829",,
"270L","39.405959","-0.582238",,
"263L","39.407413","-0.578937",,
"266L","39.405435","-0.579602",,
"268L","39.404389","-0.58011",,
"255L","39.403455","-0.568479",,
"86B","39.424824","-0.583771",,
"89B","39.421835","-0.582445",,
"97B","39.421415","-0.579938",,
"91B","39.420917","-0.580278",,
"93B","39.420751","-0.579785",,
"94B","39.420583","-0.579722",,
"58I","39.416902","-0.584098",,
"50I","39.417267","-0.583422",,
"51I","39.416775","-0.58345",,
"46I","39.419874","-0.583592",,
"32I","39.41876","-0.581994",,
"29I","39.417835","-0.580455",,
"44I","39.420669","-0.580704",,
"43D","39.433928","-0.531623",,
"45D","39.433583","-0.531529",,
"52D","39.435696","-0.5327",,
"55D","39.434024","-0.533342",,
"8F","39.439457","-0.517287",,
"11F","39.439077","-0.518915",,
"13F","39.439119","-0.519686",,
"15F","39.439944","-0.520775",,
"17F","39.438589","-0.522369",,
"20F","39.437017","-0.52443",,
"22F","39.436611","-0.524193",,
"24F","39.437927","-0.522855",,
"26F","39.437749","-0.522831",,
"28F","39.437582","-0.522841",,
"34F","39.433411","-0.523434",,
"47F","39.433853","-0.521876",,
"49F","39.43373","-0.521818",,
"51F","39.433504","-0.521785",,
"53F","39.433413","-0.521517",,
"55F","39.433785","-0.521475",,
"58F","39.436614","-0.522088",,
"61F","39.437468","-0.522415",,
"63F","39.437872","-0.522128",,
"65F","39.437914","-0.521641",,
"67F","39.437838","-0.520657",,
"69F","39.437816","-0.520269",,
"72F","39.438271","-0.520123",,
"74F","39.438275","-0.520629",,
"76F","39.438288","-0.520832",,
"78F","39.436144","-0.518275",,
"140F","39.433634","-0.519728",,
"142F","39.433642","-0.519443",,
"145F","39.433745","-0.518993",,
"147F","39.433758","-0.518697",,
"149F","39.434046","-0.51802",,
"153F","39.433556","-0.523661",,
"156F","39.436767","-0.522802",,
"159F","39.437996","-0.521188",,
"161F","39.438773","-0.521868",,
"164F","39.43644","-0.518446",,
"167F","39.436258","-0.517803",,
"169F","39.43641","-0.51741",,
"171F","39.436336","-0.516854",,
"173F","39.436331","-0.515985",,
"178F","39.436934","-0.517355",,
"180F","39.437138","-0.515945",,
"137F","39.43865","-0.514874",,
"182F","39.439273","-0.518188",,
"184F","39.437291","-0.518336",,
"187F","39.436626","-0.518038",,
"1R","39.424688","-0.529189",,
"48Q","39.426141","-0.523062",,
"69Q","39.424669","-0.521453",,
"17E","39.429246","-0.516572",,
"35E","39.429286","-0.519499",,
"21E","39.428907","-0.519972",,
"24E","39.430155","-0.521712",,
"26E","39.429227","-0.524164",,
"38E","39.428323","-0.527969",,
"36E","39.429223","-0.520604",,
"52Q","39.425831","-0.527218",,
"50Q","39.427279","-0.527799",,
"51Q","39.425178","-0.525932",,
"132P","39.407126","-0.50731",,
"134P","39.407916","-0.506364",,
"207P","39.407814","-0.503378",,
"211P","39.412558","-0.508038",,
"214P","39.41149","-0.510051",,
"3P","39.422112","-0.503738",,
"6P","39.419044","-0.502333",,
"9P","39.415023","-0.498968",,
"194P","39.420489","-0.505506",,
"196P","39.419696","-0.506026",,
"21RR","39.422554","-0.504846",,
"25RR","39.423258","-0.506786",,
"35RR","39.423046","-0.510107",,
"37RR","39.423205","-0.510885",,
"40RR","39.419679","-0.513828",,
"42RR","39.418678","-0.513673",,
"45RR","39.420895","-0.50821",,
"49RR","39.41587","-0.510465",,
"51RR","39.417078","-0.512067",,
"58RR","39.420025","-0.514151",,
"185P","39.397027","-0.515184",,
"171M","39.389058","-0.573698",,
"96N","39.389757","-0.565166",,
"98N","39.389552","-0.566968",,
"124M","39.39706","-0.566772",,
"130M","39.395231","-0.568616",,
"132M","39.395025","-0.567982",,
"135M","39.394582","-0.569658",,
"137M","39.392594","-0.570801",,
"140M","39.391778","-0.570518",,
"144M","39.393999","-0.565857",,
"142M","39.394641","-0.567878",,
"48K","39.398399","-0.585675",,
"54K","39.398135","-0.584586",,
"56K","39.397827","-0.58398",,
"59K","39.397721","-0.585246",,
"61K","39.397971","-0.58478",,
"63K","39.396943","-0.583958",,
"66K","39.395555","-0.585032",,
"68K","39.396102","-0.585566",,
"105K","39.395456","-0.585667",,
"116K","39.397197","-0.584246",,
"127K","39.397129","-0.583995",,
"43LL","39.397781","-0.583016",,
"45LL","39.397344","-0.582985",,
"47LL","39.396336","-0.583558",,
"49LL","39.396604","-0.582239",,
"52LL","39.396272","-0.580981",,
"54LL","39.395859","-0.580186",,
"57LL","39.397286","-0.578984",,
"59LL","39.3965","-0.577996",,
"62LL","39.397818","-0.576181",,
"64LL","39.396935","-0.575553",,
"66LL","39.398182","-0.572522",,
"69LL","39.397797","-0.570776",,
"72LL","39.397713","-0.570198",,
"74LL","39.397788","-0.569926",,
"100LL","39.392408","-0.575919",,
"102LL","39.391012","-0.575584",,
"105LL","39.390802","-0.576089",,
"107LL","39.391312","-0.576119",,
"109LL","39.391935","-0.576769",,
"111LL","39.391162","-0.577569",,
"114LL","39.389924","-0.5751",,
"116LL","39.389607","-0.575483",,
"118LL","39.390223","-0.576217",,
"121LL","39.393636","-0.578142",,
"123LL","39.394013","-0.578976",,
"125LL","39.394281","-0.579037",,
"127LL","39.394077","-0.578372",,
"130LL","39.393627","-0.577053",,
"132LL","39.395337","-0.577437",,
"134LL","39.395441","-0.578963",,
"136LL","39.395847","-0.57914",,
"139LL","39.393873","-0.583586",,
"141LL","39.392596","-0.582932",,
"143LL","39.393211","-0.585696",,
"146LL","39.391322","-0.582019",,
"149LL","39.391448","-0.576774",,
"151LL","39.393834","-0.5768",,
"153LL","39.394205","-0.579738",,
"155LL","39.394846","-0.576689",,
"158LL","39.396639","-0.578268",,
"160LL","39.396379","-0.570691",,
"162LL","39.39723","-0.571021",,
"164LL","39.39781","-0.56947",,
"4F","39.442463","-0.508078",,
"2F","39.440784","-0.514358",,
"6F","39.439742","-0.514297",,
"175F","39.435849","-0.51419",,
"189F","39.438076","-0.511822",,
"192F","39.436691","-0.509199",,
"193F","39.434777","-0.509816",,
"82V","39.44159","-0.49334",,
"58G","39.436702","-0.503302",,
"61G","39.433778","-0.500911",,
"63G","39.434759","-0.503554",,
"2G","39.439304","-0.508527",,
"4G","39.439152","-0.507876",,
"7G","39.43801","-0.506745",,
"10G","39.437991","-0.506307",,
"12G","39.437028","-0.50223",,
"14G","39.436478","-0.500374",,
"17G","39.434337","-0.502224",,
"19G","39.434537","-0.503001",,
"26G","39.435014","-0.503912",,
"9H","39.433191","-0.491693",,
"13H","39.433221","-0.491962",,
"19H","39.43292","-0.492429",,
"3E","39.430913","-0.510611",,
"9E","39.4312","-0.51437",,
"12E","39.428759","-0.514456",,
"32E","39.43119","-0.510067",,
"2Q","39.427938","-0.510764",,
"68Q","39.426007","-0.513599",,
"5RR","39.426416","-0.506307",,
"27G","39.432052","-0.507459",,
"31G","39.431654","-0.505966",,
"34G","39.431643","-0.504079",,
"36G","39.431537","-0.503713",,
"39G","39.431784","-0.503418",,
"42G","39.431033","-0.503388",,
"55G","39.431018","-0.502682",,
"54G","39.430927","-0.502537",,
"66G","39.430662","-0.502612",,
"68G","39.431488","-0.503057",,
"70G","39.43161","-0.506424",,
"1H","39.428831","-0.504826",,
"4H","39.429908","-0.501279",,
"6H","39.429886","-0.497419",,
"8H","39.432703","-0.497703",,
"22H","39.432363","-0.493597",,
"38H","39.430805","-0.492247",,
"23X","39.417141","-0.441745",,
"25X","39.413961","-0.43984",,
"205I","39.424876","-0.608446",,
"207I","39.423927","-0.608803",,
"139I","39.423077","-0.608442",,
"9Y","39.430727","-0.440495",,
"5B","39.430965","-0.611069",,
"7B","39.430553","-0.611145",,
"9B","39.430082","-0.610791",,
"12B","39.428715","-0.610144",,
"14B","39.428314","-0.609999",,
"16B","39.427803","-0.609748",,
"18B","39.427752","-0.609534",,
"20B","39.428158","-0.609725",,
"23B","39.429318","-0.610095",,
"25B","39.428708","-0.608288",,
"30B","39.428295","-0.608883",,
"32B","39.42811","-0.608622",,
"34B","39.427512","-0.6085",,
"189B","39.430773","-0.611666",,
"191B","39.431366","-0.610195",,
"193B","39.431327","-0.609071",,
"195B","39.430579","-0.609157",,
"4A","39.440915","-0.61207",,
"6A","39.440834","-0.612916",,
"8A","39.441206","-0.612972",,
"10A","39.441204","-0.61196",,
"12A","39.441556","-0.612185",,
"15A","39.441983","-0.613089",,
"17A","39.441569","-0.613265",,
"19A","39.441072","-0.613513",,
"21A","39.440485","-0.613533",,
"23A","39.440195","-0.613687",,
"26A","39.438957","-0.612757",,
"28A","39.440261","-0.61461",,
"30A","39.441144","-0.613913",,
"32A","39.441902","-0.613367",,
"34A","39.442117","-0.614526",,
