route_id, service_id, trip_id, trip_headsign, trip_short_name, direction_id, wheelchair_accessible
5__C4___,5_I12,5_I12-5_I12_05:40:00_2_8_5__C4___,PARLA,S.Sebastián de los Reyes-Alcobendas-Cantoblanco-Chamartín-Atocha-Parla,1,0
5__C4___,5_I12,5_I12-5_I12_05:43:00_2_6_5__C4___,PARLA,S.Sebastián de los Reyes-Alcobendas-Cantoblanco-Chamartín-Atocha-Parla,1,0
5__C4___,5_I11,5_I11-5_I11_14:37:00_1_58_5__C4___,ALCOBENDAS-S.S. DE LOS REYES,Parla-Atocha-Chamartín-Cantoblanco-Alcobendas-S.Sebastián de los Reyes,0,0
5__C4___,5_I13,5_I13-5_I13_10:45:00_1_39_5__C4___,ALCOBENDAS-S.S. DE LOS REYES,Parla-Atocha-Chamartín-Cantoblanco-Alcobendas-S.Sebastián de los Reyes,0,0
5__C4___,5_I11,5_I11-5_I11_20:12:00_2_94_5__C4___,PARLA,S.Sebastián de los Reyes-Alcobendas-Cantoblanco-Chamartín-Atocha-Parla,1,0
5__C4___,5_I11,5_I11-5_I11_10:00:00_1_49_5__C4___,CHAMARTIN,Parla-Atocha-Chamartín-Cantoblanco-Alcobendas-S.Sebastián de los Reyes,0,0
5__C4___,5_I13,5_I13-5_I13_15:24:00_1_67_5__C4___,ALCOBENDAS-S.S. DE LOS REYES,Parla-Atocha-Chamartín-Cantoblanco-Alcobendas-S.Sebastián de los Reyes,0,0
5__C4___,5_I11,5_I11-5_I11_05:57:00_1_152_5__C4___,COLMENAR VIEJO,Parla-Atocha-Chamartín-Cantoblanco-Alcobendas-S.Sebastián de los Reyes,0,0
5__C4___,5_I12,5_I12-5_I12_19:24:00_1_90_5__C4___,ALCOBENDAS-S.S. DE LOS REYES,Parla-Atocha-Chamartín-Cantoblanco-Alcobendas-S.Sebastián de los Reyes,0,0
5__C4___,5_I11,5_I11-5_I11_15:06:00_1_62_5__C4___,ALCOBENDAS-S.S. DE LOS REYES,Parla-Atocha-Chamartín-Cantoblanco-Alcobendas-S.Sebastián de los Reyes,0,0
5__C4___,5_I12,5_I12-5_I12_19:12:00_2_91_5__C4___,PARLA,S.Sebastián de los Reyes-Alcobendas-Cantoblanco-Chamartín-Atocha-Parla,1,0
5__C4___,5_I13,5_I13-5_I13_15:12:00_2_68_5__C4___,PARLA,S.Sebastián de los Reyes-Alcobendas-Cantoblanco-Chamartín-Atocha-Parla,1,0
5__C4___,5_I11,5_I11-5_I11_07:32:00_2_30_5__C4___,PARLA,S.Sebastián de los Reyes-Alcobendas-Cantoblanco-Chamartín-Atocha-Parla,1,0
5__C4___,5_I12,5_I12-5_I12_20:52:00_2_101_5__C4___,PARLA,S.Sebastián de los Reyes-Alcobendas-Cantoblanco-Chamartín-Atocha-Parla,1,0
5__C4___,5_I12,5_I12-5_I12_21:05:00_1_100_5__C4___,ALCOBENDAS-S.S. DE LOS REYES,Parla-Atocha-Chamartín-Cantoblanco-Alcobendas-S.Sebastián de los Reyes,0,0
5__C4___,5_I11,5_I11-5_I11_15:45:00_1_123_5__C4___,ALCOBENDAS-S.S. DE LOS REYES,Parla-Atocha-Chamartín-Cantoblanco-Alcobendas-S.Sebastián de los Reyes,0,0
5__C4___,5_I13,5_I13-5_I13_20:46:00_1_98_5__C4___,ALCOBENDAS-S.S. DE LOS REYES,Parla-Atocha-Chamartín-Cantoblanco-Alcobendas-S.Sebastián de los Reyes,0,0
5__C4___,5_I13,5_I13-5_I13_11:12:00_2_44_5__C4___,PARLA,S.Sebastián de los Reyes-Alcobendas-Cantoblanco-Chamartín-Atocha-Parla,1,0
5__C4___,5_I13,5_I13-5_I13_06:52:00_2_18_5__C4___,PARLA,S.Sebastián de los Reyes-Alcobendas-Cantoblanco-Chamartín-Atocha-Parla,1,0
5__C4___,5_I13,5_I13-5_I13_22:12:00_2_109_5__C4___,PARLA,S.Sebastián de los Reyes-Alcobendas-Cantoblanco-Chamartín-Atocha-Parla,1,0
5__C4___,5_I13,5_I13-5_I13_11:25:00_1_43_5__C4___,ALCOBENDAS-S.S. DE LOS REYES,Parla-Atocha-Chamartín-Cantoblanco-Alcobendas-S.Sebastián de los Reyes,0,0
5__C4___,5_I13,5_I13-5_I13_14:30:00_1_61_5__C4___,ALCOBENDAS-S.S. DE LOS REYES,Parla-Atocha-Chamartín-Cantoblanco-Alcobendas-S.Sebastián de los Reyes,0,0
5__C4___,5_I12,5_I12-5_I12_19:34:00_2_93_5__C4___,PARLA,S.Sebastián de los Reyes-Alcobendas-Cantoblanco-Chamartín-Atocha-Parla,1,0
5__C4___,5_I12,5_I12-5_I12_22:52:00_2_113_5__C4___,ATOCHA,S.Sebastián de los Reyes-Alcobendas-Cantoblanco-Chamartín-Atocha-Parla,1,0
5__C4___,5_I11,5_I11-5_I11_18:56:00_2_84_5__C4___,PARLA,S.Sebastián de los Reyes-Alcobendas-Cantoblanco-Chamartín-Atocha-Parla,1,0
5__C4___,5_I12,5_I12-5_I12_10:24:00_1_37_5__C4___,ALCOBENDAS-S.S. DE LOS REYES,Parla-Atocha-Chamartín-Cantoblanco-Alcobendas-S.Sebastián de los Reyes,0,0
5__C4___,5_I12,5_I12-5_I12_10:32:00_2_40_5__C4___,PARLA,S.Sebastián de los Reyes-Alcobendas-Cantoblanco-Chamartín-Atocha-Parla,1,0
5__C4___,5_I12,5_I12-5_I12_07:24:00_1_19_5__C4___,ALCOBENDAS-S.S. DE LOS REYES,Parla-Atocha-Chamartín-Cantoblanco-Alcobendas-S.Sebastián de los Reyes,0,0
5__C4___,5_I13,5_I13-5_I13_23:19:00_1_228_5__C4___,CHAMARTIN,Parla-Atocha-Chamartín-Cantoblanco-Alcobendas-S.Sebastián de los Reyes,0,0
5__C4___,5_I12,5_I12-5_I12_11:05:00_1_41_5__C4___,ALCOBENDAS-S.S. DE LOS REYES,Parla-Atocha-Chamartín-Cantoblanco-Alcobendas-S.Sebastián de los Reyes,0,0
5__C4___,5_I12,5_I12-5_I12_11:12:00_2_44_5__C4___,PARLA,S.Sebastián de los Reyes-Alcobendas-Cantoblanco-Chamartín-Atocha-Parla,1,0
5__C4___,5_I12,5_I12-5_I12_06:02:00_2_123_5__C4___,PARLA,S.Sebastián de los Reyes-Alcobendas-Cantoblanco-Chamartín-Atocha-Parla,1,0
5__C4___,5_I13,5_I13-5_I13_09:12:00_2_32_5__C4___,PARLA,S.Sebastián de los Reyes-Alcobendas-Cantoblanco-Chamartín-Atocha-Parla,1,0
5__C4___,5_I11,5_I11-5_I11_08:06:00_2_36_5__C4___,PARLA,S.Sebastián de los Reyes-Alcobendas-Cantoblanco-Chamartín-Atocha-Parla,1,0
5__C4___,5_I13,5_I13-5_I13_17:52:00_2_83_5__C4___,PARLA,S.Sebastián de los Reyes-Alcobendas-Cantoblanco-Chamartín-Atocha-Parla,1,0
5__C4___,5_I11,5_I11-5_I11_20:51:00_1_95_5__C4___,ALCOBENDAS-S.S. DE LOS REYES,Parla-Atocha-Chamartín-Cantoblanco-Alcobendas-S.Sebastián de los Reyes,0,0
5__C4___,5_I11,5_I11-5_I11_22:52:00_2_141_5__C4___,ATOCHA,S.Sebastián de los Reyes-Alcobendas-Cantoblanco-Chamartín-Atocha-Parla,1,0
5__C4___,5_I13,5_I13-5_I13_09:04:00_1_29_5__C4___,ALCOBENDAS-S.S. DE LOS REYES,Parla-Atocha-Chamartín-Cantoblanco-Alcobendas-S.Sebastián de los Reyes,0,0
5__C4___,5_I13,5_I13-5_I13_11:52:00_2_48_5__C4___,PARLA,S.Sebastián de los Reyes-Alcobendas-Cantoblanco-Chamartín-Atocha-Parla,1,0
5__C4___,5_I13,5_I13-5_I13_11:45:00_1_45_5__C4___,ALCOBENDAS-S.S. DE LOS REYES,Parla-Atocha-Chamartín-Cantoblanco-Alcobendas-S.Sebastián de los Reyes,0,0
5__C4___,5_I11,5_I11-5_I11_12:52:00_2_117_5__C4___,PARLA,S.Sebastián de los Reyes-Alcobendas-Cantoblanco-Chamartín-Atocha-Parla,1,0
5__C4___,5_I11,5_I11-5_I11_08:29:00_1_35_5__C4___,ALCOBENDAS-S.S. DE LOS REYES,Parla-Atocha-Chamartín-Cantoblanco-Alcobendas-S.Sebastián de los Reyes,0,0
5__C4___,5_I11,5_I11-5_I11_16:25:00_1_127_5__C4___,ALCOBENDAS-S.S. DE LOS REYES,Parla-Atocha-Chamartín-Cantoblanco-Alcobendas-S.Sebastián de los Reyes,0,0
5__C4___,5_I11,5_I11-5_I11_09:31:00_1_45_5__C4___,ALCOBENDAS-S.S. DE LOS REYES,Parla-Atocha-Chamartín-Cantoblanco-Alcobendas-S.Sebastián de los Reyes,0,0
5__C4___,5_I12,5_I12-5_I12_10:45:00_1_39_5__C4___,ALCOBENDAS-S.S. DE LOS REYES,Parla-Atocha-Chamartín-Cantoblanco-Alcobendas-S.Sebastián de los Reyes,0,0
5__C4___,5_I11,5_I11-5_I11_18:12:00_2_78_5__C4___,PARLA,S.Sebastián de los Reyes-Alcobendas-Cantoblanco-Chamartín-Atocha-Parla,1,0
5__C4___,5_I12,5_I12-5_I12_18:32:00_2_87_5__C4___,PARLA,S.Sebastián de los Reyes-Alcobendas-Cantoblanco-Chamartín-Atocha-Parla,1,0
5__C4___,5_I12,5_I12-5_I12_17:52:00_2_83_5__C4___,PARLA,S.Sebastián de los Reyes-Alcobendas-Cantoblanco-Chamartín-Atocha-Parla,1,0
5__C4___,5_I11,5_I11-5_I11_05:52:00_1_10_5__C4___,ALCOBENDAS-S.S. DE LOS REYES,Parla-Atocha-Chamartín-Cantoblanco-Alcobendas-S.Sebastián de los Reyes,0,0
5__C4___,5_I11,5_I11-5_I11_17:22:00_1_67_5__C4___,ALCOBENDAS-S.S. DE LOS REYES,Parla-Atocha-Chamartín-Cantoblanco-Alcobendas-S.Sebastián de los Reyes,0,0
5__C4___,5_I13,5_I13-5_I13_12:12:00_2_50_5__C4___,PARLA,S.Sebastián de los Reyes-Alcobendas-Cantoblanco-Chamartín-Atocha-Parla,1,0
5__C4___,5_I12,5_I12-5_I12_09:04:00_1_29_5__C4___,ALCOBENDAS-S.S. DE LOS REYES,Parla-Atocha-Chamartín-Cantoblanco-Alcobendas-S.Sebastián de los Reyes,0,0
5__C4___,5_I11,5_I11-5_I11_22:24:00_1_137_5__C4___,ALCOBENDAS-S.S. DE LOS REYES,Parla-Atocha-Chamartín-Cantoblanco-Alcobendas-S.Sebastián de los Reyes,0,0
5__C4___,5_I11,5_I11-5_I11_10:06:00_1_51_5__C4___,ALCOBENDAS-S.S. DE LOS REYES,Parla-Atocha-Chamartín-Cantoblanco-Alcobendas-S.Sebastián de los Reyes,0,0
5__C4___,5_I12,5_I12-5_I12_11:52:00_2_48_5__C4___,PARLA,S.Sebastián de los Reyes-Alcobendas-Cantoblanco-Chamartín-Atocha-Parla,1,0
5__C4___,5_I13,5_I13-5_I13_20:25:00_1_96_5__C4___,ALCOBENDAS-S.S. DE LOS REYES,Parla-Atocha-Chamartín-Cantoblanco-Alcobendas-S.Sebastián de los Reyes,0,0
5__C4___,5_I13,5_I13-5_I13_22:05:00_1_106_5__C4___,ALCOBENDAS-S.S. DE LOS REYES,Parla-Atocha-Chamartín-Cantoblanco-Alcobendas-S.Sebastián de los Reyes,0,0
5__C4___,5_I11,5_I11-5_I11_20:23:00_1_91_5__C4___,ALCOBENDAS-S.S. DE LOS REYES,Parla-Atocha-Chamartín-Cantoblanco-Alcobendas-S.Sebastián de los Reyes,0,0
5__C4___,5_I11,5_I11-5_I11_05:34:00_1_8_5__C4___,ALCOBENDAS-S.S. DE LOS REYES,Parla-Atocha-Chamartín-Cantoblanco-Alcobendas-S.Sebastián de los Reyes,0,0
5__C4___,5_I11,5_I11-5_I11_17:43:00_2_74_5__C4___,PARLA,S.Sebastián de los Reyes-Alcobendas-Cantoblanco-Chamartín-Atocha-Parla,1,0
5__C4___,5_I13,5_I13-5_I13_08:12:00_2_26_5__C4___,PARLA,S.Sebastián de los Reyes-Alcobendas-Cantoblanco-Chamartín-Atocha-Parla,1,0
5__C4___,5_I11,5_I11-5_I11_18:25:00_2_80_5__C4___,PARLA,S.Sebastián de los Reyes-Alcobendas-Cantoblanco-Chamartín-Atocha-Parla,1,0
5__C4___,5_I11,5_I11-5_I11_16:05:00_1_125_5__C4___,ALCOBENDAS-S.S. DE LOS REYES,Parla-Atocha-Chamartín-Cantoblanco-Alcobendas-S.Sebastián de los Reyes,0,0
5__C4___,5_I12,5_I12-5_I12_17:45:00_1_81_5__C4___,ALCOBENDAS-S.S. DE LOS REYES,Parla-Atocha-Chamartín-Cantoblanco-Alcobendas-S.Sebastián de los Reyes,0,0
5__C4___,5_I11,5_I11-5_I11_16:32:00_2_130_5__C4___,PARLA,S.Sebastián de los Reyes-Alcobendas-Cantoblanco-Chamartín-Atocha-Parla,1,0
5__C4___,5_I13,5_I13-5_I13_19:24:00_1_90_5__C4___,ALCOBENDAS-S.S. DE LOS REYES,Parla-Atocha-Chamartín-Cantoblanco-Alcobendas-S.Sebastián de los Reyes,0,0
5__C4___,5_I12,5_I12-5_I12_19:46:00_1_92_5__C4___,ALCOBENDAS-S.S. DE LOS REYES,Parla-Atocha-Chamartín-Cantoblanco-Alcobendas-S.Sebastián de los Reyes,0,0
5__C4___,5_I11,5_I11-5_I11_07:40:00_1_27_5__C4___,ALCOBENDAS-S.S. DE LOS REYES,Parla-Atocha-Chamartín-Cantoblanco-Alcobendas-S.Sebastián de los Reyes,0,0
5__C4___,5_I13,5_I13-5_I13_10:06:00_1_35_5__C4___,ALCOBENDAS-S.S. DE LOS REYES,Parla-Atocha-Chamartín-Cantoblanco-Alcobendas-S.Sebastián de los Reyes,0,0
5__C4___,5_I13,5_I13-5_I13_10:32:00_2_40_5__C4___,PARLA,S.Sebastián de los Reyes-Alcobendas-Cantoblanco-Chamartín-Atocha-Parla,1,0
5__C4___,5_I12,5_I12-5_I12_12:25:00_1_49_5__C4___,ALCOBENDAS-S.S. DE LOS REYES,Parla-Atocha-Chamartín-Cantoblanco-Alcobendas-S.Sebastián de los Reyes,0,0
5__C4___,5_I13,5_I13-5_I13_21:45:00_1_104_5__C4___,ALCOBENDAS-S.S. DE LOS REYES,Parla-Atocha-Chamartín-Cantoblanco-Alcobendas-S.Sebastián de los Reyes,0,0
5__C4___,5_I13,5_I13-5_I13_12:45:00_1_51_5__C4___,ALCOBENDAS-S.S. DE LOS REYES,Parla-Atocha-Chamartín-Cantoblanco-Alcobendas-S.Sebastián de los Reyes,0,0
5__C4___,5_I13,5_I13-5_I13_12:52:00_2_54_5__C4___,PARLA,S.Sebastián de los Reyes-Alcobendas-Cantoblanco-Chamartín-Atocha-Parla,1,0
5__C4___,5_I11,5_I11-5_I11_19:22:00_1_83_5__C4___,ALCOBENDAS-S.S. DE LOS REYES,Parla-Atocha-Chamartín-Cantoblanco-Alcobendas-S.Sebastián de los Reyes,0,0
5__C4___,5_I11,5_I11-5_I11_16:52:00_2_131_5__C4___,PARLA,S.Sebastián de los Reyes-Alcobendas-Cantoblanco-Chamartín-Atocha-Parla,1,0
5__C4___,5_I12,5_I12-5_I12_22:32:00_2_111_5__C4___,ATOCHA,S.Sebastián de los Reyes-Alcobendas-Cantoblanco-Chamartín-Atocha-Parla,1,0
5__C4___,5_I12,5_I12-5_I12_17:12:00_2_80_5__C4___,PARLA,S.Sebastián de los Reyes-Alcobendas-Cantoblanco-Chamartín-Atocha-Parla,1,0
5__C4___,5_I11,5_I11-5_I11_06:31:00_2_21_5__C4___,PARLA,S.Sebastián de los Reyes-Alcobendas-Cantoblanco-Chamartín-Atocha-Parla,1,0
5__C4___,5_I12,5_I12-5_I12_21:52:00_2_107_5__C4___,PARLA,S.Sebastián de los Reyes-Alcobendas-Cantoblanco-Chamartín-Atocha-Parla,1,0
5__C4___,5_I11,5_I11-5_I11_12:32:00_2_115_5__C4___,PARLA,S.Sebastián de los Reyes-Alcobendas-Cantoblanco-Chamartín-Atocha-Parla,1,0
5__C4___,5_I13,5_I13-5_I13_16:45:00_1_75_5__C4___,ALCOBENDAS-S.S. DE LOS REYES,Parla-Atocha-Chamartín-Cantoblanco-Alcobendas-S.Sebastián de los Reyes,0,0
5__C4___,5_I11,5_I11-5_I11_06:54:00_1_20_5__C4___,ALCOBENDAS-S.S. DE LOS REYES,Parla-Atocha-Chamartín-Cantoblanco-Alcobendas-S.Sebastián de los Reyes,0,0
5__C4___,5_I11,5_I11-5_I11_16:45:00_1_129_5__C4___,ALCOBENDAS-S.S. DE LOS REYES,Parla-Atocha-Chamartín-Cantoblanco-Alcobendas-S.Sebastián de los Reyes,0,0
5__C4___,5_I11,5_I11-5_I11_19:25:00_2_88_5__C4___,PARLA,S.Sebastián de los Reyes-Alcobendas-Cantoblanco-Chamartín-Atocha-Parla,1,0
5__C4___,5_I12,5_I12-5_I12_13:25:00_1_55_5__C4___,ALCOBENDAS-S.S. DE LOS REYES,Parla-Atocha-Chamartín-Cantoblanco-Alcobendas-S.Sebastián de los Reyes,0,0
5__C4___,5_I12,5_I12-5_I12_12:45:00_1_51_5__C4___,ALCOBENDAS-S.S. DE LOS REYES,Parla-Atocha-Chamartín-Cantoblanco-Alcobendas-S.Sebastián de los Reyes,0,0
5__C4___,5_I11,5_I11-5_I11_17:12:00_2_70_5__C4___,PARLA,S.Sebastián de los Reyes-Alcobendas-Cantoblanco-Chamartín-Atocha-Parla,1,0
5__C4___,5_I11,5_I11-5_I11_08:52:00_1_184_5__C4___,COLMENAR VIEJO,Parla-Atocha-Chamartín-Cantoblanco-Alcobendas-S.Sebastián de los Reyes,0,0
5__C4___,5_I12,5_I12-5_I12_15:24:00_1_67_5__C4___,ALCOBENDAS-S.S. DE LOS REYES,Parla-Atocha-Chamartín-Cantoblanco-Alcobendas-S.Sebastián de los Reyes,0,0
5__C4___,5_I12,5_I12-5_I12_16:45:00_1_75_5__C4___,ALCOBENDAS-S.S. DE LOS REYES,Parla-Atocha-Chamartín-Cantoblanco-Alcobendas-S.Sebastián de los Reyes,0,0
5__C4___,5_I12,5_I12-5_I12_05:18:00_1_124_5__C4___,COLMENAR VIEJO,Parla-Atocha-Chamartín-Cantoblanco-Alcobendas-S.Sebastián de los Reyes,0,0
5__C4___,5_I13,5_I13-5_I13_18:24:00_1_84_5__C4___,ALCOBENDAS-S.S. DE LOS REYES,Parla-Atocha-Chamartín-Cantoblanco-Alcobendas-S.Sebastián de los Reyes,0,0
5__C4___,5_I11,5_I11-5_I11_08:43:00_2_42_5__C4___,PARLA,S.Sebastián de los Reyes-Alcobendas-Cantoblanco-Chamartín-Atocha-Parla,1,0
5__C4___,5_I11,5_I11-5_I11_22:57:00_1_139_5__C4___,ALCOBENDAS-S.S. DE LOS REYES,Parla-Atocha-Chamartín-Cantoblanco-Alcobendas-S.Sebastián de los Reyes,0,0
5__C4___,5_I13,5_I13-5_I13_17:45:00_1_81_5__C4___,ALCOBENDAS-S.S. DE LOS REYES,Parla-Atocha-Chamartín-Cantoblanco-Alcobendas-S.Sebastián de los Reyes,0,0
5__C4___,5_I11,5_I11-5_I11_18:50:00_1_79_5__C4___,ALCOBENDAS-S.S. DE LOS REYES,Parla-Atocha-Chamartín-Cantoblanco-Alcobendas-S.Sebastián de los Reyes,0,0
5__C4___,5_I11,5_I11-5_I11_09:43:00_2_52_5__C4___,PARLA,S.Sebastián de los Reyes-Alcobendas-Cantoblanco-Chamartín-Atocha-Parla,1,0
5__C4___,5_I11,5_I11-5_I11_18:37:00_1_77_5__C4___,ALCOBENDAS-S.S. DE LOS REYES,Parla-Atocha-Chamartín-Cantoblanco-Alcobendas-S.Sebastián de los Reyes,0,0
5__C4___,5_I11,5_I11-5_I11_17:52:00_1_71_5__C4___,ALCOBENDAS-S.S. DE LOS REYES,Parla-Atocha-Chamartín-Cantoblanco-Alcobendas-S.Sebastián de los Reyes,0,0
5__C4___,5_I12,5_I12-5_I12_15:45:00_1_69_5__C4___,ALCOBENDAS-S.S. DE LOS REYES,Parla-Atocha-Chamartín-Cantoblanco-Alcobendas-S.Sebastián de los Reyes,0,0
5__C4___,5_I13,5_I13-5_I13_13:52:00_2_60_5__C4___,PARLA,S.Sebastián de los Reyes-Alcobendas-Cantoblanco-Chamartín-Atocha-Parla,1,0
5__C4___,5_I11,5_I11-5_I11_13:54:00_2_57_5__C4___,PARLA,S.Sebastián de los Reyes-Alcobendas-Cantoblanco-Chamartín-Atocha-Parla,1,0
5__C4___,5_I13,5_I13-5_I13_07:24:00_1_19_5__C4___,ALCOBENDAS-S.S. DE LOS REYES,Parla-Atocha-Chamartín-Cantoblanco-Alcobendas-S.Sebastián de los Reyes,0,0
5__C4___,5_I12,5_I12-5_I12_12:12:00_2_50_5__C4___,PARLA,S.Sebastián de los Reyes-Alcobendas-Cantoblanco-Chamartín-Atocha-Parla,1,0
5__C4___,5_I11,5_I11-5_I11_21:52:00_2_136_5__C4___,PARLA,S.Sebastián de los Reyes-Alcobendas-Cantoblanco-Chamartín-Atocha-Parla,1,0
5__C4___,5_I12,5_I12-5_I12_08:52:00_2_30_5__C4___,PARLA,S.Sebastián de los Reyes-Alcobendas-Cantoblanco-Chamartín-Atocha-Parla,1,0
5__C4___,5_I12,5_I12-5_I12_13:32:00_2_58_5__C4___,PARLA,S.Sebastián de los Reyes-Alcobendas-Cantoblanco-Chamartín-Atocha-Parla,1,0
5__C4___,5_I11,5_I11-5_I11_13:32:00_2_121_5__C4___,PARLA,S.Sebastián de los Reyes-Alcobendas-Cantoblanco-Chamartín-Atocha-Parla,1,0
5__C4___,5_I12,5_I12-5_I12_16:12:00_2_74_5__C4___,PARLA,S.Sebastián de los Reyes-Alcobendas-Cantoblanco-Chamartín-Atocha-Parla,1,0
5__C4___,5_I12,5_I12-5_I12_11:45:00_1_45_5__C4___,ALCOBENDAS-S.S. DE LOS REYES,Parla-Atocha-Chamartín-Cantoblanco-Alcobendas-S.Sebastián de los Reyes,0,0
5__C4___,5_I13,5_I13-5_I13_16:52:00_2_78_5__C4___,PARLA,S.Sebastián de los Reyes-Alcobendas-Cantoblanco-Chamartín-Atocha-Parla,1,0
5__C4___,5_I11,5_I11-5_I11_10:24:00_1_101_5__C4___,ALCOBENDAS-S.S. DE LOS REYES,Parla-Atocha-Chamartín-Cantoblanco-Alcobendas-S.Sebastián de los Reyes,0,0
5__C4___,5_I11,5_I11-5_I11_17:05:00_1_66_5__C4___,ALCOBENDAS-S.S. DE LOS REYES,Parla-Atocha-Chamartín-Cantoblanco-Alcobendas-S.Sebastián de los Reyes,0,0
