COGNOM2,ANY_NAIXEMENT,SEXE,TOTAL
MONTES,2007,D,1
RESTOY,2007,H,1
LUCENA,2007,D,1
DEL POZO,2007,D,1
CACERES,2007,D,1
TENORIO,2007,D,1
CARRERA,2007,D,1
MEJIAS,2007,D,1
TAPIA,2007,H,1
SANCHEZ GUILLEN,2007,H,1
GARCETE,2007,D,1
NOGUERA,2007,D,1
SALGUERO,2007,D,1
INGUNZA,2007,H,1
NAVAS,2007,H,1
BARTOMEUS,2007,D,1
AGUADO,2007,D,1
MIGUELEZ,2007,D,1
ROMAY,2007,D,1
SENDIN,2007,D,1
ESTUPIÑAN,2007,D,1
DOBIASOVA,2007,D,1
YUSTE,2007,D,1
RIPOLL,2007,H,1
SALVANS,2007,D,1
CHANG,2007,D,1
SAENZ,2007,H,1
CASAHUGA,2007,D,1
CARDONA,2007,D,1
SAYAGO,2007,D,1
ALARCON,2007,H,1
GALVEZ,2007,H,1
FARRUS,2007,D,1
COBOS,2007,H,1
CAÑA,2007,D,1
PURULL,2007,D,1
BASILIO,2007,D,1
ALMONTE,2007,H,1
PONS,2007,D,1
BEZZARI,2007,H,1
GORDILLO,2007,D,1
MORA,2007,D,1
SILLERO,2007,D,1
VAZQUEZ,2007,D,1
VILCHEZ,2007,D,1
MAÑAS,2007,H,1
FIDALGO,2007,H,1
OCHANDIO,2007,H,1
GRANADOS,2007,H,1
ZAMORA,2007,H,1
GOMES DE SOUSA,2007,H,1
NERIN,2007,H,1
SUAU,2007,D,1
VANCELLS,2007,D,1
NARANJO,2007,H,1
QUIROS,2007,H,1
QUERA,2007,H,1
EL HARRAK,2007,D,1
JODAR,2007,H,1
DONAIRE,2007,H,1
IZQUIERDO,2007,H,1
ARSENIE,2007,H,1
REAL,2007,H,1
GURPEGUI,2007,H,1
DUARTE,2007,D,1
FIGUERAS,2007,D,1
MARISCAL,2007,D,1
BUENDIA,2007,D,1
SINTES,2007,D,1
ARCE,2007,H,1
LOMO,2007,D,1
RIBERA,2007,H,1
BURRELL,2007,H,1
GABARRON,2007,D,1
BALADES,2007,H,1
PARRAGA,2007,D,1
BRUGAL,2007,D,1
CATARINACCI,2007,H,1
BURGOS,2007,H,1
SCOTT,2007,D,1
GALVAN,2007,H,1
PERELLO,2007,H,1
MENENDEZ,2007,D,1
HINOJOSA,2007,H,1
INGERTO,2007,H,1
SAAVEDRA,2007,H,1
PLEGUEZUELOS,2007,H,1
AMORES,2007,H,1
FARRAS,2007,H,1
BOZA,2007,H,1
CONEJOS,2007,H,1
CONEJO,2007,H,1
OSORIO,2007,D,1
ESCUDERO,2007,H,1
SANGLAS,2007,H,1
NDIAYE,2007,H,1
COMES,2007,D,1
GARRIDO,2007,D,1
OMOREGIE,2007,D,1
BELLASSAI,2007,H,1
DE MIGUEL,2007,D,1
PEÑARRETA,2007,D,1
CASAS,2007,H,1
ZGHIBA,2007,D,1
COTELO,2007,H,1
MANCHA,2007,D,1
HURTADO,2007,D,1
ESPASANDIN,2007,H,1
EL ALLAOUI,2007,D,1
VIDAL,2007,D,1
ARGEMI,2007,H,1
FITO,2007,H,1
SOLANS,2007,H,1
FLORES,2007,H,1
PEÑARANDA,2007,D,1
PARACO,2007,H,1
SUAREZ,2007,H,1
JANE,2007,H,1
CATALAN,2007,D,1
CALMAESTRA,2007,D,1
GRIERA,2007,H,1
NARANJO,2007,D,1
SUBIRATS,2007,H,1
FOLGUERA,2007,H,1
CECILIA,2007,H,1
TARRIDA,2007,D,1
TARIFA,2007,H,1
BOMBARDO,2007,H,1
LANTIGUA,2007,D,1
URRESTARAZU,2007,H,1
BARBERO,2007,D,1
POLAINA,2007,D,1
BENACH,2007,H,1
FRESNEDA,2007,H,1
HIJARRUBIA,2007,H,1
CRESPO,2007,H,1
VALLEJOS,2007,H,1
VILLAMIL,2007,D,1
COMELLAS,2007,D,1
PALOMO,2007,D,1
EL BOUZIDI,2007,D,1
SAVELYEVA,2007,D,1
MILANS,2007,H,1
MARQUEZ,2007,H,1
HIBERNON,2007,H,1
CEITA,2007,D,1
MERLO,2007,H,1
TORRAS,2007,D,1
MARCOS,2007,H,1
CABALGANTE,2007,H,1
PATIÑO,2007,H,1
SORIA,2007,H,1
TORRA,2007,H,1
TELES,2007,H,1
MARQUES,2007,D,1
MONT,2007,D,1
AGÜERA,2007,H,1
LLIMONA,2007,H,1
OCON,2007,D,1
MERINO,2007,D,1
MUSA,2007,H,1
SOBERA,2007,H,1
CUELLAR,2007,D,1
ESPEJO,2007,H,1
FELIX,2007,H,1
JULIAN,2007,H,1
CAPDEVILA,2007,D,1
MONSALVE,2007,D,1
BAFALUY,2007,D,1
MINGUEZ,2007,D,1
ALGABA,2007,D,1
YERA,2007,H,1
CASTILLA,2007,H,1
SOLER,2007,D,1
MELLADO,2007,D,1
ENRIQUE,2007,H,1
DE MELO,2007,D,1
SANTORO,2007,H,1
GARCIA,2006,D,43
MARTINEZ,2006,H,37
LOPEZ,2006,D,30
GARCIA,2006,H,30
PEREZ,2006,H,28
MARTINEZ,2006,D,25
LOPEZ,2006,H,23
SANCHEZ,2006,D,22
FERNANDEZ,2006,D,20
PEREZ,2006,D,19
RODRIGUEZ,2006,H,19
FERNANDEZ,2006,H,18
SANCHEZ,2006,H,17
GONZALEZ,2006,D,16
GONZALEZ,2006,H,15
RUIZ,2006,D,15
GOMEZ,2006,D,14
RODRIGUEZ,2006,D,14
MARTIN,2006,H,14
HERNANDEZ,2006,H,13
JIMENEZ,2006,H,12
GOMEZ,2006,H,11
MOLINA,2006,H,11
RUIZ,2006,H,9
ALVAREZ,2006,H,9
MORENO,2006,D,9
DIAZ,2006,D,9
TORRES,2006,H,9
MORALES,2006,D,9
TORRES,2006,D,8
DIAZ,2006,H,8
NAVARRO,2006,H,8
MORENO,2006,H,8
ROMERO,2006,H,7
HIDALGO,2006,H,7
JIMENEZ,2006,D,7
MOLINA,2006,D,7
MARTIN,2006,D,7
MORALES,2006,H,6
MEDINA,2006,D,6
MONTES,2006,H,6
ALONSO,2006,D,5
RAMIREZ,2006,H,5
NAVARRO,2006,D,5
GIMENEZ,2006,H,5
MUÑOZ,2006,H,5
CASTILLO,2006,H,5
SERRA,2006,D,5
CASTRO,2006,H,5
FERRER,2006,D,4
GUTIERREZ,2006,D,4
RIOS,2006,H,4
MENDEZ,2006,D,4
VILA,2006,D,4
MARQUEZ,2006,D,4
CRUZ,2006,H,4
RAMIREZ,2006,D,4
CRUZ,2006,D,4
ORTEGA,2006,D,4
LUQUE,2006,H,4
ALVAREZ,2006,D,4
EXPOSITO,2006,H,4
GUTIERREZ,2006,H,4
SERRANO,2006,H,4
RAMOS,2006,H,4
MUÑOZ,2006,D,4
AGUILAR,2006,D,4
SALVADOR,2006,H,4
ROLDAN,2006,H,3
GIMENEZ,2006,D,3
CALVO,2006,H,3
ANTON,2006,H,3
NOGUERAS,2006,H,3
GRACIA,2006,H,3
DOMINGUEZ,2006,H,3
GARRIDO,2006,H,3
MARGALLO,2006,H,3
TOMAS,2006,D,3
AGUILERA,2006,D,3
ORTEGA,2006,H,3
CARRERA,2006,H,3
REYES,2006,D,3
LARA,2006,D,3
CARRILLO,2006,H,3
SANZ,2006,D,3
SALVADOR,2006,D,3
DA SILVA,2006,H,3
ROMERO,2006,D,3
REDONDO,2006,H,3
HEREDIA,2006,D,3
PRIETO,2006,D,3
HERRERA,2006,D,3
OLIVARES,2006,D,3
IZQUIERDO,2006,D,3
SIERRA,2006,D,3
ARIZA,2006,D,3
SALMERON,2006,D,3
MAGAÑA,2006,H,3
PUJOL,2006,H,3
MONTOYA,2006,H,3
CASTILLO,2006,D,3
DELGADO,2006,D,3
CARMONA,2006,D,3
RUBIO,2006,D,3
AGUILAR,2006,H,3
DE LA ROSA,2006,D,3
CENTELLA,2006,D,3
ABAD,2006,D,3
PARRA,2006,H,3
DURAN,2006,H,3
ORTIZ,2006,H,3
HERNANDEZ,2006,D,3
FLORES,2006,H,3
HEREDIA,2006,H,3
ARANDA,2006,H,3
TAMAYO,2006,D,3
IBAÑEZ,2006,H,3
ROJAS,2006,D,3
RAMOS,2006,D,3
MOYA,2006,H,3
CAMACHO,2006,H,3
SANTIAGO,2006,H,3
CORDOBA,2006,D,3
CANTERO,2006,H,3
VALENZUELA,2006,D,3
BURGOS,2006,D,3
PASCUAL,2006,H,3
PI,2006,D,2
SERRACANTA,2006,H,2
FERRER,2006,H,2
CASADO,2006,H,2
MAILLO,2006,D,2
NUÑEZ,2006,H,2
LOZANO,2006,D,2
MALGOSA,2006,H,2
RIVAS,2006,H,2
HINOJO,2006,H,2
GUIL,2006,D,2
PERIBAÑEZ,2006,H,2
VICIANA,2006,H,2
CASTRO,2006,D,2
QUERO,2006,H,2
SOTO,2006,H,2
RIOS,2006,D,2
PUJOL,2006,D,2
AROCA,2006,D,2
OSUNA,2006,D,2
OLAYA,2006,D,2
PALOMINO,2006,H,2
CUENCA,2006,D,2
MARCO,2006,D,2
EL HARRAK,2006,H,2
NAVAS,2006,D,2
PADILLO,2006,H,2
FRUTOS,2006,D,2
EGEA,2006,H,2
GRANADOS,2006,H,2
CARPIO,2006,D,2
URBANO,2006,D,2
GRAU,2006,D,2
ALCANTARA,2006,D,2
CASANOVAS,2006,D,2
SERRA,2006,H,2
MASANA,2006,D,2
DUAL,2006,D,2
MARIN,2006,H,2
PRIEGO,2006,H,2
HIDALGO,2006,D,2
AADNANI,2006,H,2
SALAZAR,2006,H,2
RUBIO,2006,H,2
LOZANO,2006,H,2
MORAL,2006,H,2
AYALA,2006,H,2
ARCOS,2006,D,2
SEGURA,2006,D,2
DE VERA,2006,D,2
DOS SANTOS,2006,H,2
VELA,2006,H,2
CAPOTE,2006,D,2
TOMAS,2006,H,2
MENDOZA,2006,D,2
JUAREZ,2006,H,2
VELASCO,2006,H,2
VERA,2006,H,2
HERRERA,2006,H,2
COLL,2006,D,2
CASTAÑO,2006,H,2
SEGURA,2006,H,2
OLIVA,2006,D,2
DOMINGUEZ,2006,D,2
SERRANO,2006,D,2
CASTILLA,2006,H,2
CARRETERO,2006,D,2
LAO,2006,D,2
SALAS,2006,D,2
OLIVARES,2006,H,2
BECERRA,2006,D,2
RIERA,2006,D,2
LLAMAS,2006,H,2
CASANOVAS,2006,H,2
VERA,2006,D,2
HERAZO,2006,D,2
AQUINO,2006,H,2
DALSCHAERT,2006,H,2
MORANTE,2006,D,2
LLORENS,2006,H,2
CANO,2006,H,2
SOLER,2006,H,2
CIRERA,2006,D,2
OCAÑA,2006,H,2
CALVO,2006,D,2
REQUENA,2006,D,2
NIETO,2006,D,2
URBANO,2006,H,2
PEÑA,2006,H,2
VELASCO,2006,D,2
CORTES,2006,H,2
PORTET,2006,H,2
PINO,2006,H,2
JEREZ,2006,H,2
ANGULO,2006,D,2
PALMA,2006,H,2
PONCE,2006,H,2
GUZMAN,2006,D,2
MIRANDA,2006,D,2
DOS ANJOS,2006,D,2
CASAS,2006,H,2
PALOMAR,2006,D,2
ARENAS,2006,H,2
DELGADO,2006,H,2
MONTILLA,2006,H,2
PAREDES,2006,H,2
BURGOS,2006,H,2
PUERTA,2006,D,2
ALEJANDRE,2006,D,2
MEDINA,2006,H,2
BORREGO,2006,H,2
MERINO,2006,D,2
DE LAMO,2006,H,2
ESTRUCH,2006,H,2
MARTORELL,2006,H,2
ROBLES,2006,H,2
POLO,2006,D,2
PAZ,2006,H,2
LAZARO,2006,H,2
JURADO,2006,D,2
PANADES,2006,D,2
PEÑA,2006,D,2
SANTOS,2006,D,2
ALARCON,2006,D,2
AUGUSTO,2006,D,2
VIDAL,2006,D,2
MERO,2006,D,2
ANTON,2006,D,2
VICENTE,2006,D,2
MARTI,2006,H,2
PRATS,2006,H,2
TOLEDO,2006,D,2
AGUILERA,2006,H,2
GARRIGA,2006,H,2
MERA,2006,H,2
GALLARDO,2006,H,2
BLANCO,2006,H,2
PONCE,2006,D,2
TELLO,2006,D,2
COUCEIRO,2006,D,2
MILLAN,2006,H,2
RODAS,2006,D,2
MACIAS,2006,D,2
PORRAS,2006,D,2
VILLAR,2006,D,2
CLEMENTE,2006,H,2
GIL,2006,H,2
BUSQUETA,2006,D,2
PALOMINO,2006,D,2
MOLINER,2006,H,2
PRAT,2006,D,2
ROMAN,2006,D,2
COSTA,2006,H,2
CARDOSO,2006,D,2
MARQUEZ,2006,H,2
MONDEJAR,2006,D,2
CARMONA,2006,H,2
BERROCAL,2006,H,1
PUICERCUS,2006,D,1
CHUECA,2006,D,1
MURRIETA,2006,D,1
VALDERRAMO,2006,H,1
ARANDA,2006,D,1
VILLEN,2006,D,1
OLIVER,2006,H,1
CORDOBA,2006,H,1
PARAMIO,2006,D,1
SOBERA,2006,D,1
MOTOS,2006,H,1
LLOBREGAT,2006,H,1
YOVANOVICH,2006,H,1
ARROYO,2006,D,1
ONATE,2006,D,1
ESQUERDA,2006,H,1
CARRETERO,2006,H,1
PARRAGA,2006,D,1
MARTOS,2006,H,1
ALMAZAN,2006,H,1
CABALLERO,2006,H,1
ROJANO,2006,D,1
CASTELLET,2006,D,1
ENGUITA,2006,H,1
KRATI,2006,H,1
PALLARES,2006,D,1
FUENTES,2006,D,1
MARIN,2006,D,1
VICH,2006,D,1
ALIAS,2006,H,1
LEVANTE,2006,D,1
RUBERT,2006,H,1
BLANCO,2006,D,1
ALBALADEJO,2006,D,1
VILLA,2006,D,1
PRUNÉS,2006,H,1
MARCHOUH,2006,D,1
TRIAS,2006,H,1
TITOS,2006,D,1
MARJALIZO,2006,H,1
BACH,2006,D,1
CLARET,2006,D,1
ZAFRA,2006,D,1
BERGUA,2006,D,1
MENDEZ,2006,H,1
MIGUEL,2006,D,1
CARAUCAN,2006,D,1
LILLO,2006,D,1
MOREL,2006,H,1
ALEMAN,2006,H,1
VALLEJO,2006,H,1
VALVERDE,2006,H,1
CASADO,2006,D,1
CAÑADELL,2006,H,1
HERRERO,2006,D,1
FREIXA,2006,H,1
GUALLART,2006,H,1
CASABON,2006,D,1
CORIA,2006,H,1
EJARQUE,2006,H,1
D ALOE,2006,H,1
OCHOA,2006,D,1
TEUBERT,2006,D,1
MALDONADO,2006,H,1
CAMUÑA,2006,D,1
GENEROSO,2006,H,1
GUIU,2006,D,1
ORTIZ,2006,D,1
XAPELLI,2006,H,1
PLANAS,2006,H,1
URDINGUIO,2006,H,1
VIETA,2006,D,1
CASTAÑE,2006,D,1
ROA,2006,H,1
CORRAL,2006,H,1
ENTRENA,2006,D,1
PERALTA,2006,H,1
ALSINA,2006,D,1
MATEU,2006,H,1
RASERO,2006,D,1
DE MELO,2006,D,1
MASIP,2006,D,1
CHERGUI,2006,H,1
RAMON,2006,H,1
VICENTE,2006,H,1
PERELLON,2006,D,1
ALCALA,2006,D,1
TRUJILLO,2006,D,1
CATALAN,2006,D,1
PINZOLAS,2006,H,1
GIRON,2006,H,1
CHIMENO,2006,D,1
MONTSERRAT,2006,D,1
BRUNES,2006,D,1
CONTRERAS,2006,D,1
DOMINGUIS,2006,D,1
DONCEL,2006,H,1
HERVAS,2006,D,1
PLEGUEZUELOS,2006,H,1
TAPIA,2006,D,1
GAONA,2006,D,1
WARBBOLD,2006,H,1
PUIGSERVER,2006,H,1
LOMO,2006,D,1
HARO,2006,H,1
EROS,2006,D,1
SERRES,2006,H,1
COTS,2006,H,1
GABALDON,2006,D,1
HERRUZO,2006,H,1
GRANJA,2006,D,1
ZAPATA,2006,H,1
CORONADO,2006,D,1
AMATE,2006,D,1
CAMPOS,2006,D,1
PUIG,2006,D,1
MATA,2006,H,1
GUIX,2006,D,1
ZUÑIGA,2006,H,1
HOYO,2006,D,1
GUIRADO,2006,D,1
LLACER,2006,D,1
LLOBET,2006,H,1
BERTOLIN,2006,H,1
MAYORDOMO,2006,H,1
ALCAZAR,2006,H,1
AMAT,2006,H,1
JORBA,2006,H,1
VILLAVERDE,2006,H,1
AGUSTIÑO,2006,D,1
ZEA,2006,H,1
TAPIAS,2006,H,1
OSPINA,2006,D,1
RIVERA,2006,H,1
ROYO,2006,H,1
CORTADAS,2006,D,1
LOURENCO,2006,D,1
BERNARDO,2006,H,1
GONZALEZ-CORONADO,2006,D,1
ACIN,2006,H,1
FIGUEIRAS,2006,D,1
JAEN,2006,D,1
PARRA,2006,D,1
MILIAN,2006,D,1
TARRES,2006,D,1
SERRET,2006,D,1
VARGAS,2006,H,1
ORTA,2006,D,1
CEREZUELA,2006,D,1
PEÑARROYA,2006,D,1
PLASENCIA,2006,D,1
MORENTE,2006,H,1
PI,2006,H,1
OYONARTE,2006,D,1
BOHILS,2006,D,1
BALCAZAR,2006,H,1
MENDIETA,2006,H,1
ZAMORA,2006,D,1
MONTESINOS,2006,D,1
ABELLAN,2006,H,1
MORA,2006,D,1
SORIANO,2006,H,1
RABELO,2006,D,1
GABARRI,2006,D,1
MOTIÑO,2006,D,1
YAÑEZ,2006,H,1
JUSTO,2006,H,1
RIBE,2006,H,1
VERT,2006,H,1
ALCAIDE,2006,H,1
GAMIZ,2006,H,1
EL HADDAD,2006,D,1
ESPUNY,2006,H,1
PADRO,2006,H,1
FILLAT,2006,D,1
CAMA,2006,D,1
ITURMENDI,2006,H,1
MILLET,2006,H,1
VALENCIA,2006,H,1
MALLEN,2006,D,1
VILLAMIL,2006,D,1
CALZADO,2006,H,1
CABRAL,2006,D,1
CRESPO,2006,D,1
CHAMORRO,2006,D,1
OCHOA,2006,H,1
CAMACHO,2006,D,1
GUERRA,2006,D,1
PENACHO,2006,H,1
ABELLA,2006,H,1
ROYO,2006,D,1
AMADOR,2006,H,1
BARCON,2006,H,1
BLESA,2006,D,1
OLLE,2006,D,1
COLOMER,2006,D,1
GRANERO,2006,H,1
PIQUE,2006,H,1
JIMENENZ,2006,H,1
MIÑARRO,2006,H,1
ARGEMI,2006,D,1
AROLAS,2006,H,1
VIRGILI,2006,H,1
BARRERA,2006,H,1
PARROT,2006,H,1
RIBA,2006,D,1
VILLEGAS,2006,D,1
SOLIZ,2006,D,1
GUIL,2006,H,1
SIMON,2006,D,1
HURTADO,2006,H,1
BARBA,2006,D,1
GABARRE,2006,D,1
LLOSES,2006,D,1
CAMI,2006,D,1
OLIVENZA,2006,H,1
PALACIOS,2006,D,1
TERRON,2006,D,1
BADRENAS,2006,H,1
HIGUERAS,2006,D,1
MUZHIKOVA,2006,D,1
STOICA,2006,H,1
MONCADA,2006,D,1
BERMUDEZ,2006,H,1
GALERA,2006,D,1
CASTAÑEDA,2006,D,1
CELA,2006,D,1
BELLO,2006,H,1
CUEVAS,2006,H,1
SIMO,2006,D,1
MONTERO,2006,D,1
ANGUITA,2006,H,1
VISO,2006,H,1
BEDMAR,2006,H,1
SABATER,2006,D,1
SOJO,2006,H,1
MURILLO,2006,H,1
GOMARIZ,2006,H,1
BAINAD,2006,D,1
OSORIO,2006,D,1
TRIVIÑO,2006,D,1
SOLE,2006,D,1
RABANAL,2006,H,1
GALVEZ,2006,H,1
PUYALTO,2006,D,1
ALANIS,2006,H,1
TORRAS,2006,D,1
DE LOS SANTOS,2006,H,1
MAJADA,2006,H,1
CASTELLANO,2006,D,1
MONTESINOS,2006,H,1
URPINA,2006,D,1
LAGUNA,2006,D,1
ROSAL,2006,D,1
ACEMEL,2006,D,1
CAMINAL,2006,D,1
CASTAÑO,2006,D,1
PINEDA,2006,D,1
PERDICES,2006,D,1
FORTES,2006,D,1
CAÑADA,2006,H,1
TRINIDAD,2006,H,1
VAQUE,2006,D,1
MOYA,2006,D,1
REVERTE,2006,D,1
MAIMOUN,2006,H,1
MELICH,2006,D,1
ZINGALE,2006,H,1
DEITG,2006,D,1
VILADOMAT,2006,H,1
TUDELA,2006,D,1
CORTES,2006,D,1
GALVEZ,2006,D,1
DAZA,2006,D,1
BARRANCO,2006,H,1
MENDOZA,2006,H,1
RUSTARAZO,2006,D,1
MONZONIS,2006,H,1
BESCOS,2006,H,1
MINGUEZ,2006,H,1
LUQUE,2006,D,1
LEE,2006,D,1
CABASSA,2006,D,1
AYNES,2006,H,1
MERINO,2006,H,1
MILLAN,2006,D,1
PABON,2006,D,1
GIMENO,2006,D,1
BALAGUER,2006,D,1
MATEO,2006,D,1
CABARRUS,2006,H,1
CABRERA,2006,D,1
SIERRA,2006,H,1
CASTAÑE,2006,H,1
SANGÜESA,2006,D,1
VºALVERDE,2006,D,1
BADO,2006,H,1
BOIXASSA,2006,D,1
RECIO,2006,H,1
VICH,2006,H,1
MULERO,2006,H,1
OTAL,2006,H,1
PARCERISAS,2006,H,1
MORATO,2006,H,1
PALLACH,2006,D,1
LAPEÑA,2006,D,1
GÓMEZ,2006,H,1
TORNE,2006,H,1
BRIONES,2006,D,1
NARVAEZ,2006,H,1
GALI,2006,D,1
ALARCON,2006,H,1
TORRELLA,2006,D,1
BAÑOS,2006,D,1
CAMPOY,2006,H,1
POLONIO,2006,H,1
ALIGUE,2006,H,1
SAN MILLAN,2006,D,1
PIZARRO,2006,H,1
IMBERS,2006,D,1
IGLESIAS,2006,D,1
ORTIGOSA,2006,D,1
MARTOS,2006,D,1
ALEXOAIE,2006,H,1
VALVERDE,2006,D,1
MANCHA,2006,H,1
BETETA,2006,H,1
DOMENECH,2006,H,1
TALO,2006,H,1
CHANO,2006,H,1
GAY,2006,D,1
GALY,2006,D,1
FÉLIX,2006,D,1
MONCADA,2006,H,1
GUZMAN,2006,H,1
MINA,2006,D,1
RIVERO,2006,H,1
CANTERIA,2006,D,1
VILELLA,2006,D,1
CEREZO,2006,D,1
DOMENE,2006,D,1
VILLARROEL,2006,D,1
LARGER,2006,D,1
MARSAN,2006,H,1
VILLALOBOS,2006,D,1
CARA,2006,D,1
NEVADO,2006,H,1
BEDMAR,2006,D,1
LIETOR,2006,H,1
FIGA,2006,D,1
MAÑE,2006,H,1
SORRIBAS,2006,H,1
RANGEL,2006,D,1
TUNEU,2006,D,1
NIÑO,2006,H,1
PILOZO,2006,H,1
SAMPER,2006,H,1
POSTIGO,2006,D,1
ACEITUNO,2006,D,1
VILLAMAR,2006,D,1
HERENCIA,2006,H,1
MONTSERRAT,2006,H,1
HIGUERA,2006,D,1
MATA,2006,D,1
VENDRELL,2006,H,1
VILLAREAL,2006,H,1
RACHID,2006,D,1
DE LA PARTE,2006,H,1
HUMIA,2006,H,1
PIMENTEL,2006,D,1
MIRALLES,2006,D,1
ALCARAZ,2006,D,1
LUEZA,2006,H,1
ROCANO,2006,H,1
ROLDAN,2006,D,1
MONGE,2006,D,1
MIRÓ,2006,H,1
RODRIGO,2006,D,1
CALLEJA,2006,D,1
REQUES,2006,H,1
SANCHO,2006,D,1
FIDALGO,2006,D,1
PADILLO,2006,D,1
GUISADO,2006,D,1
PAGES,2006,H,1
LOPO,2006,H,1
MONTES,2006,D,1
FLO,2006,H,1
PURCALLA,2006,D,1
KHAIRI,2006,H,1
GRIS,2006,D,1
CHAVEZ,2006,H,1
CADRELO,2006,D,1
VICIANA,2006,D,1
JOVER,2006,H,1
PERELLO,2006,H,1
TUSA,2006,H,1
TERUEL,2006,D,1
CALAHORRANO,2006,H,1
MATAS,2006,H,1
ROCA,2006,H,1
VAZQUEZ,2006,D,1
FARELO,2006,D,1
REINOSO,2006,D,1
PURULL,2006,H,1
ALCARAZ,2006,H,1
NOGUERAS,2006,D,1
ALFARO,2006,D,1
PEDROSA,2006,H,1
ESTRELLA,2006,D,1
CELDRAN,2006,H,1
LAITA,2006,H,1
GOGNIAT,2006,H,1
ACEDO,2006,D,1
ARMENTEROS,2006,H,1
MORAGAS,2006,D,1
BAREA,2006,D,1
CAVEDO,2006,D,1
MIQUEL,2006,D,1
GALINDO,2006,H,1
LICES,2006,H,1
CATALA,2006,D,1
VILLEGAS,2006,H,1
ENGURA,2006,H,1
ORTUÑO,2006,D,1
CABAÑERO,2006,D,1
PALOMO,2006,H,1
PUYOL,2006,H,1
CUSIDÓ,2006,H,1
HUGUET,2006,H,1
RODRIGUEZ DE MIER,2006,D,1
SALMERON,2006,H,1
DE LA RIBA,2006,D,1
TORRALBO,2006,H,1
BARRACHINA,2006,D,1
MAZO,2006,D,1
FERRANDO,2006,H,1
QUEZADA,2006,H,1
CRUA,2006,H,1
JAIDANE,2006,D,1
VELAZQUEZ,2006,H,1
GALLEGO,2006,D,1
DILME,2006,D,1
VELASQUEZ,2006,D,1
SALDAÑA,2006,D,1
ARBOS,2006,D,1
TORRENTE,2006,D,1
CANO,2006,D,1
ARRIBAS,2006,H,1
ALONSO,2006,H,1
CUBILLO,2006,D,1
PINEDA,2006,H,1
CORPAS,2006,D,1
BASSOLS,2006,D,1
HASSAN,2006,D,1
NOGUERA,2006,H,1
LAGO,2006,D,1
ANGERIZ,2006,H,1
POMIER,2006,D,1
RADADI,2006,H,1
LLIBRE,2006,H,1
CAVERO,2006,D,1
PUERTAS,2006,D,1
MASAGU,2006,H,1
FAURE,2006,H,1
CASTAN,2006,D,1
TRUJILLO,2006,H,1
NEBOT,2006,H,1
CAMILLO,2006,D,1
ORDOÑEZ,2006,H,1
DIAZ CANO,2006,D,1
VALERO,2006,H,1
GENE,2006,H,1
CAÑOLA,2006,H,1
SELIVA,2006,D,1
PARRAS,2006,H,1
LAFORET,2006,D,1
CLEMENTE,2006,D,1
VILLA,2006,H,1
LARA,2006,H,1
MANZANEDA,2006,H,1
PEIRO,2006,D,1
SALAET,2006,H,1
BAZAN,2006,H,1
COELLO,2006,H,1
CANTON,2006,D,1
PUEYO,2006,D,1
DIANOV,2006,H,1
BERNIER,2006,H,1
UGAL,2006,D,1
CANAL,2006,D,1
CLARES,2006,H,1
VILLARONGA,2006,H,1
POLL,2006,H,1
NOCETE,2006,D,1
IBAÑEZ,2006,D,1
NAYACH,2006,H,1
SILVA,2006,H,1
SUSANA,2006,D,1
BARON,2006,H,1
LONDRES,2006,H,1
PONSA,2006,H,1
VEGA,2006,H,1
ESBRI,2006,D,1
GIRONES,2006,H,1
ALAMINOS,2006,H,1
VERDOLET,2006,H,1
CUEVA,2006,D,1
JUSTRIBÓ,2006,H,1
PERPINYA,2006,H,1
BERNAL,2006,D,1
FARRE,2006,D,1
LEON,2006,H,1
MORRAL,2006,D,1
LORENTE,2006,H,1
FARO,2006,D,1
ARIZA,2006,H,1
PLATAS,2006,H,1
MARCHANTE,2006,H,1
ARAGONES,2006,H,1
DEL PINO,2006,D,1
VELOZ,2006,D,1
BALLESTEROS,2006,H,1
MADRID,2006,D,1
BELTRAN,2006,D,1
MANEUS,2006,D,1
CUBERO,2006,H,1
HADDACHI,2006,H,1
PARTERA,2006,D,1
PARDO,2006,D,1
LLUNGARRIU,2006,H,1
VAN GYSEGEM,2006,H,1
MOLERO,2006,H,1
VALLCANERA,2006,D,1
TABALES,2006,H,1
ANDRADES,2006,H,1
GUILLEN,2006,D,1
BALSECA,2006,H,1
OLIVERAS,2006,H,1
TORRICO,2006,H,1
BUGATTO,2006,H,1
CACERES,2006,D,1
MONTOYA,2006,D,1
CALVACHE,2006,H,1
OSORIO,2006,H,1
MIRO,2006,H,1
GABARRO,2006,H,1
CENTENO,2006,H,1
COBACHO,2006,H,1
MDIAYE,2006,D,1
BARBE,2006,H,1
CAPON,2006,D,1
YANES,2006,D,1
ILLANES,2006,H,1
ARJONA,2006,H,1
LARRAÑAGA,2006,D,1
EXPOSITO,2006,D,1
PORCAR,2006,H,1
GARECA,2006,H,1
ESCOFET,2006,H,1
OLMOS,2006,H,1
ALCOCER,2006,D,1
OQUELI,2006,H,1
BARRIONUEVO,2006,D,1
CHAMORRO,2006,H,1
AGUT,2006,H,1
ALINS,2006,H,1
AYUSO,2006,H,1
LABRADOR,2006,H,1
BERRIO,2006,D,1
ESTEBANEZ,2006,D,1
GIBELLO,2006,H,1
CARULLA,2006,D,1
ESTEVE,2006,D,1
BOU,2006,D,1
