DATA_REFERENCIA,MUNICIPI_PROCE_DESTI,PROVINCIA_PROCE_DESTI,TIPUS_MOVIMENT,POBLACIO
2016,LA TORRE DE L ESPANYOL        ,TARRAGONA,ALTA PER IMMIGRACIÓ           ,1
2016,L AMETLLA DE MAR              ,TARRAGONA,ALTA PER IMMIGRACIÓ           ,4
2016,L AMPOLLA                     ,TARRAGONA,ALTA PER IMMIGRACIÓ           ,6
2016,L ARBOÇ                       ,TARRAGONA,ALTA PER IMMIGRACIÓ           ,1
2016,LLORENÇ DEL PENEDÈS           ,TARRAGONA,ALTA PER IMMIGRACIÓ           ,1
2016,MIRAVET                       ,TARRAGONA,ALTA PER IMMIGRACIÓ           ,4
2016,MONTBRIÓ DEL CAMP             ,TARRAGONA,ALTA PER IMMIGRACIÓ           ,1
2016,MONTFERRI                     ,TARRAGONA,ALTA PER IMMIGRACIÓ           ,1
2016,MONT-ROIG DEL CAMP            ,TARRAGONA,ALTA PER IMMIGRACIÓ           ,9
2016,MÓRA D EBRE                   ,TARRAGONA,ALTA PER IMMIGRACIÓ           ,2
2016,MÓRA LA NOVA                  ,TARRAGONA,ALTA PER IMMIGRACIÓ           ,1
2016,NULLES                        ,TARRAGONA,ALTA PER IMMIGRACIÓ           ,3
2016,REUS                          ,TARRAGONA,ALTA PER IMMIGRACIÓ           ,27
2016,RODA DE BERÀ                  ,TARRAGONA,ALTA PER IMMIGRACIÓ           ,5
2016,ROQUETES                      ,TARRAGONA,ALTA PER IMMIGRACIÓ           ,1
2016,SALOU                         ,TARRAGONA,ALTA PER IMMIGRACIÓ           ,7
2016,SANT CARLES DE LA RÀPITA      ,TARRAGONA,ALTA PER IMMIGRACIÓ           ,4
2016,SANT JAUME DELS DOMENYS       ,TARRAGONA,ALTA PER IMMIGRACIÓ           ,1
2016,SANT JAUME D ENVEJA           ,TARRAGONA,ALTA PER IMMIGRACIÓ           ,2
2016,SARRAL                        ,TARRAGONA,ALTA PER IMMIGRACIÓ           ,1
2016,TARRAGONA                     ,TARRAGONA,ALTA PER IMMIGRACIÓ           ,46
2016,TORREDEMBARRA                 ,TARRAGONA,ALTA PER IMMIGRACIÓ           ,12
2016,TORTOSA                       ,TARRAGONA,ALTA PER IMMIGRACIÓ           ,9
2016,VALLS                         ,TARRAGONA,ALTA PER IMMIGRACIÓ           ,6
2016,VANDELLÒS I L HOSPITALET DE L ,TARRAGONA,ALTA PER IMMIGRACIÓ           ,2
2016,VESPELLA DE GAIÀ              ,TARRAGONA,ALTA PER IMMIGRACIÓ           ,1
2016,VILA-SECA                     ,TARRAGONA,ALTA PER IMMIGRACIÓ           ,4
2016,AIGUAMÚRCIA                   ,TARRAGONA,BAIXA PER EMIGRACIÓ           ,4
2016,ALBINYANA                     ,TARRAGONA,BAIXA PER EMIGRACIÓ           ,4
2016,ALCANAR                       ,TARRAGONA,BAIXA PER EMIGRACIÓ           ,4
2016,ALTAFULLA                     ,TARRAGONA,BAIXA PER EMIGRACIÓ           ,5
2016,AMPOSTA                       ,TARRAGONA,BAIXA PER EMIGRACIÓ           ,1
2016,ASCÓ                          ,TARRAGONA,BAIXA PER EMIGRACIÓ           ,2
2016,BANYERES DEL PENEDÈS          ,TARRAGONA,BAIXA PER EMIGRACIÓ           ,2
2016,BELLVEI                       ,TARRAGONA,BAIXA PER EMIGRACIÓ           ,1
2016,BLANCAFORT                    ,TARRAGONA,BAIXA PER EMIGRACIÓ           ,2
2016,BONASTRE                      ,TARRAGONA,BAIXA PER EMIGRACIÓ           ,1
2016,CABRA DEL CAMP                ,TARRAGONA,BAIXA PER EMIGRACIÓ           ,1
2016,CALAFELL                      ,TARRAGONA,BAIXA PER EMIGRACIÓ           ,35
2016,CAMARLES                      ,TARRAGONA,BAIXA PER EMIGRACIÓ           ,1
2016,CAMBRILS                      ,TARRAGONA,BAIXA PER EMIGRACIÓ           ,14
2016,CONSTANTÍ                     ,TARRAGONA,BAIXA PER EMIGRACIÓ           ,3
2016,CORBERA D EBRE                ,TARRAGONA,BAIXA PER EMIGRACIÓ           ,1
2016,CORNUDELLA DE MONTSANT        ,TARRAGONA,BAIXA PER EMIGRACIÓ           ,1
2016,CREIXELL                      ,TARRAGONA,BAIXA PER EMIGRACIÓ           ,10
2016,CUNIT                         ,TARRAGONA,BAIXA PER EMIGRACIÓ           ,19
2016,EL MORELL                     ,TARRAGONA,BAIXA PER EMIGRACIÓ           ,1
2016,EL PERELLÓ                    ,TARRAGONA,BAIXA PER EMIGRACIÓ           ,1
2016,EL PINELL DE BRAI             ,TARRAGONA,BAIXA PER EMIGRACIÓ           ,1
2016,EL VENDRELL                   ,TARRAGONA,BAIXA PER EMIGRACIÓ           ,26
2016,FLIX                          ,TARRAGONA,BAIXA PER EMIGRACIÓ           ,1
2016,LA BISBAL DEL PENEDÈS         ,TARRAGONA,BAIXA PER EMIGRACIÓ           ,3
2016,LA POBLA DE MONTORNÈS         ,TARRAGONA,BAIXA PER EMIGRACIÓ           ,4
2016,LA RIERA DE GAIÀ              ,TARRAGONA,BAIXA PER EMIGRACIÓ           ,2
2016,LA SELVA DEL CAMP             ,TARRAGONA,BAIXA PER EMIGRACIÓ           ,2
2016,LA SÈNIA                      ,TARRAGONA,BAIXA PER EMIGRACIÓ           ,1
2016,L AMETLLA DE MAR              ,TARRAGONA,BAIXA PER EMIGRACIÓ           ,8
2016,L AMPOLLA                     ,TARRAGONA,BAIXA PER EMIGRACIÓ           ,2
2016,MONTBRIÓ DEL CAMP             ,TARRAGONA,BAIXA PER EMIGRACIÓ           ,1
2016,MONTFERRI                     ,TARRAGONA,BAIXA PER EMIGRACIÓ           ,3
2016,MONTMELL                      ,TARRAGONA,BAIXA PER EMIGRACIÓ           ,4
2016,MONT-ROIG DEL CAMP            ,TARRAGONA,BAIXA PER EMIGRACIÓ           ,11
2016,MÓRA D EBRE                   ,TARRAGONA,BAIXA PER EMIGRACIÓ           ,1
2016,PRATDIP                       ,TARRAGONA,BAIXA PER EMIGRACIÓ           ,1
2016,REUS                          ,TARRAGONA,BAIXA PER EMIGRACIÓ           ,17
2016,RIUDOMS                       ,TARRAGONA,BAIXA PER EMIGRACIÓ           ,1
2016,RODA DE BERÀ                  ,TARRAGONA,BAIXA PER EMIGRACIÓ           ,4
2016,SALOU                         ,TARRAGONA,BAIXA PER EMIGRACIÓ           ,10
2016,SANT CARLES DE LA RÀPITA      ,TARRAGONA,BAIXA PER EMIGRACIÓ           ,9
2016,SANT JAUME DELS DOMENYS       ,TARRAGONA,BAIXA PER EMIGRACIÓ           ,4
2016,TARRAGONA                     ,TARRAGONA,BAIXA PER EMIGRACIÓ           ,25
2016,TIVISSA                       ,TARRAGONA,BAIXA PER EMIGRACIÓ           ,1
2016,TORREDEMBARRA                 ,TARRAGONA,BAIXA PER EMIGRACIÓ           ,16
2016,ULLDEMOLINS                   ,TARRAGONA,BAIXA PER EMIGRACIÓ           ,1
2016,VALLFOGONA DE RIUCORB         ,TARRAGONA,BAIXA PER EMIGRACIÓ           ,2
2016,VALLMOLL                      ,TARRAGONA,BAIXA PER EMIGRACIÓ           ,1
2016,VALLS                         ,TARRAGONA,BAIXA PER EMIGRACIÓ           ,3
2016,VANDELLÒS I L HOSPITALET DE L ,TARRAGONA,BAIXA PER EMIGRACIÓ           ,3
2016,VESPELLA DE GAIÀ              ,TARRAGONA,BAIXA PER EMIGRACIÓ           ,2
2016,VILA-SECA                     ,TARRAGONA,BAIXA PER EMIGRACIÓ           ,3
2016,CALANDA                       ,TEROL,ALTA PER IMMIGRACIÓ           ,1
2016,CASTELLOTE                    ,TEROL,ALTA PER IMMIGRACIÓ           ,2
2016,FUENTES DE RUBIELOS           ,TEROL,ALTA PER IMMIGRACIÓ           ,1
2016,MAZALEÓN                      ,TEROL,ALTA PER IMMIGRACIÓ           ,2
2016,TERUEL                        ,TEROL,ALTA PER IMMIGRACIÓ           ,1
2016,ALCAÑIZ                       ,TEROL,BAIXA PER EMIGRACIÓ           ,1
2016,BERGE                         ,TEROL,BAIXA PER EMIGRACIÓ           ,1
2016,BORDÓN                        ,TEROL,BAIXA PER EMIGRACIÓ           ,2
2016,ESCUCHA                       ,TEROL,BAIXA PER EMIGRACIÓ           ,1
2016,GARGALLO                      ,TEROL,BAIXA PER EMIGRACIÓ           ,1
2016,LA GINEBROSA                  ,TEROL,BAIXA PER EMIGRACIÓ           ,1
2016,PALOMAR DE ARROYOS            ,TEROL,BAIXA PER EMIGRACIÓ           ,1
2016,RÁFALES                       ,TEROL,BAIXA PER EMIGRACIÓ           ,1
2016,UTRILLAS                      ,TEROL,BAIXA PER EMIGRACIÓ           ,1
2016,CAMUÑAS                       ,TOLEDO,ALTA PER IMMIGRACIÓ           ,1
2016,NAMBROCA                      ,TOLEDO,ALTA PER IMMIGRACIÓ           ,4
2016,SEGURILLA                     ,TOLEDO,ALTA PER IMMIGRACIÓ           ,3
2016,SESEÑA                        ,TOLEDO,ALTA PER IMMIGRACIÓ           ,2
2016,TALAVERA DE LA REINA          ,TOLEDO,ALTA PER IMMIGRACIÓ           ,7
2016,TOLEDO                        ,TOLEDO,ALTA PER IMMIGRACIÓ           ,1
2016,VALMOJADO                     ,TOLEDO,ALTA PER IMMIGRACIÓ           ,5
2016,VILLAMUELAS                   ,TOLEDO,ALTA PER IMMIGRACIÓ           ,1
2016,ALCAUDETE DE LA JARA          ,TOLEDO,BAIXA PER EMIGRACIÓ           ,1
2016,BURGUILLOS DE TOLEDO          ,TOLEDO,BAIXA PER EMIGRACIÓ           ,4
2016,ILLESCAS                      ,TOLEDO,BAIXA PER EMIGRACIÓ           ,1
2016,LA CALZADA DE OROPESA         ,TOLEDO,BAIXA PER EMIGRACIÓ           ,1
2016,LA PUEBLA DE MONTALBÁN        ,TOLEDO,BAIXA PER EMIGRACIÓ           ,1
2016,SEGURILLA                     ,TOLEDO,BAIXA PER EMIGRACIÓ           ,1
2016,SESEÑA                        ,TOLEDO,BAIXA PER EMIGRACIÓ           ,1
2016,TOLEDO                        ,TOLEDO,BAIXA PER EMIGRACIÓ           ,1
2016,YEPES                         ,TOLEDO,BAIXA PER EMIGRACIÓ           ,1
2016,ALBUIXECH                     ,VALENCIA,ALTA PER IMMIGRACIÓ           ,1
2016,ALCÀSSER                      ,VALENCIA,ALTA PER IMMIGRACIÓ           ,3
2016,ALDAIA                        ,VALENCIA,ALTA PER IMMIGRACIÓ           ,1
2016,ALFARA DEL PATRIARCA          ,VALENCIA,ALTA PER IMMIGRACIÓ           ,1
2016,ALZIRA                        ,VALENCIA,ALTA PER IMMIGRACIÓ           ,1
2016,BÉTERA                        ,VALENCIA,ALTA PER IMMIGRACIÓ           ,2
2016,BURJASSOT                     ,VALENCIA,ALTA PER IMMIGRACIÓ           ,5
2016,CANALS                        ,VALENCIA,ALTA PER IMMIGRACIÓ           ,2
2016,CARCAIXENTE                   ,VALENCIA,ALTA PER IMMIGRACIÓ           ,1
2016,CATADAU                       ,VALENCIA,ALTA PER IMMIGRACIÓ           ,1
2016,CATARROJA                     ,VALENCIA,ALTA PER IMMIGRACIÓ           ,1
2016,CULLERA                       ,VALENCIA,ALTA PER IMMIGRACIÓ           ,2
2016,EL PUIG DE SANTA MARIA        ,VALENCIA,ALTA PER IMMIGRACIÓ           ,2
2016,ENGUERA                       ,VALENCIA,ALTA PER IMMIGRACIÓ           ,1
2016,ESTIVELLA                     ,VALENCIA,ALTA PER IMMIGRACIÓ           ,1
2016,FOIOS                         ,VALENCIA,ALTA PER IMMIGRACIÓ           ,1
2016,GANDIA                        ,VALENCIA,ALTA PER IMMIGRACIÓ           ,6
2016,GUADASSUAR                    ,VALENCIA,ALTA PER IMMIGRACIÓ           ,1
2016,LA LLOSA DE RANES             ,VALENCIA,ALTA PER IMMIGRACIÓ           ,1
2016,LLÍRIA                        ,VALENCIA,ALTA PER IMMIGRACIÓ           ,1
2016,MASAMAGRELL                   ,VALENCIA,ALTA PER IMMIGRACIÓ           ,1
2016,MIRAMAR                       ,VALENCIA,ALTA PER IMMIGRACIÓ           ,2
2016,ONTINYENT                     ,VALENCIA,ALTA PER IMMIGRACIÓ           ,5
2016,PATERNA                       ,VALENCIA,ALTA PER IMMIGRACIÓ           ,2
2016,PUÇOL                         ,VALENCIA,ALTA PER IMMIGRACIÓ           ,1
2016,QUATRETONDA                   ,VALENCIA,ALTA PER IMMIGRACIÓ           ,1
2016,RAFELGUARAF                   ,VALENCIA,ALTA PER IMMIGRACIÓ           ,1
2016,REAL DE GANDÍA                ,VALENCIA,ALTA PER IMMIGRACIÓ           ,1
2016,SAGUNTO/SAGUNT                ,VALENCIA,ALTA PER IMMIGRACIÓ           ,4
2016,TAVERNES DE VALLDIGNA         ,VALENCIA,ALTA PER IMMIGRACIÓ           ,1
2016,TORRENT                       ,VALENCIA,ALTA PER IMMIGRACIÓ           ,3
2016,VALENCIA                      ,VALENCIA,ALTA PER IMMIGRACIÓ           ,34
2016,VILLALONGA                    ,VALENCIA,ALTA PER IMMIGRACIÓ           ,3
2016,XÀTIVA                        ,VALENCIA,ALTA PER IMMIGRACIÓ           ,1
2016,XERACO                        ,VALENCIA,ALTA PER IMMIGRACIÓ           ,1
2016,ALAQUÀS                       ,VALENCIA,BAIXA PER EMIGRACIÓ           ,2
2016,ALBORAYA                      ,VALENCIA,BAIXA PER EMIGRACIÓ           ,1
2016,ANNA                          ,VALENCIA,BAIXA PER EMIGRACIÓ           ,1
2016,BÉTERA                        ,VALENCIA,BAIXA PER EMIGRACIÓ           ,1
2016,BURJASSOT                     ,VALENCIA,BAIXA PER EMIGRACIÓ           ,1
2016,CANALS                        ,VALENCIA,BAIXA PER EMIGRACIÓ           ,2
2016,ENGUERA                       ,VALENCIA,BAIXA PER EMIGRACIÓ           ,2
2016,ESTIVELLA                     ,VALENCIA,BAIXA PER EMIGRACIÓ           ,2
2016,FOIOS                         ,VALENCIA,BAIXA PER EMIGRACIÓ           ,2
2016,GANDIA                        ,VALENCIA,BAIXA PER EMIGRACIÓ           ,7
2016,LA POBLA DE FARNALS           ,VALENCIA,BAIXA PER EMIGRACIÓ           ,1
2016,MANISES                       ,VALENCIA,BAIXA PER EMIGRACIÓ           ,3
2016,MASAMAGRELL                   ,VALENCIA,BAIXA PER EMIGRACIÓ           ,1
2016,MISLATA                       ,VALENCIA,BAIXA PER EMIGRACIÓ           ,3
2016,OLIVA                         ,VALENCIA,BAIXA PER EMIGRACIÓ           ,1
2016,PATERNA                       ,VALENCIA,BAIXA PER EMIGRACIÓ           ,6
2016,PILES                         ,VALENCIA,BAIXA PER EMIGRACIÓ           ,2
2016,SAGUNTO/SAGUNT                ,VALENCIA,BAIXA PER EMIGRACIÓ           ,4
2016,SEDAVÍ                        ,VALENCIA,BAIXA PER EMIGRACIÓ           ,2
2016,TAVERNES DE VALLDIGNA         ,VALENCIA,BAIXA PER EMIGRACIÓ           ,1
2016,VALENCIA                      ,VALENCIA,BAIXA PER EMIGRACIÓ           ,16
2016,VILLANUEVA DE CASTELLÓN       ,VALENCIA,BAIXA PER EMIGRACIÓ           ,2
2016,ARROYO DE LA ENCOMIENDA       ,VALLADOLID,ALTA PER IMMIGRACIÓ           ,2
2016,BECILLA DE VALDERADUEY        ,VALLADOLID,ALTA PER IMMIGRACIÓ           ,1
2016,CIGALES                       ,VALLADOLID,ALTA PER IMMIGRACIÓ           ,4
2016,ÍSCAR                         ,VALLADOLID,ALTA PER IMMIGRACIÓ           ,1
2016,SAN CEBRIÁN DE MAZOTE         ,VALLADOLID,ALTA PER IMMIGRACIÓ           ,1
2016,TUDELA DE DUERO               ,VALLADOLID,ALTA PER IMMIGRACIÓ           ,1
2016,VALLADOLID                    ,VALLADOLID,ALTA PER IMMIGRACIÓ           ,22
2016,SANTOVENIA DE PISUERGA        ,VALLADOLID,BAIXA PER EMIGRACIÓ           ,1
2016,CABAÑAS DE SAYAGO             ,ZAMORA,ALTA PER IMMIGRACIÓ           ,1
2016,PEDRALBA DE LA PRADERÍA       ,ZAMORA,ALTA PER IMMIGRACIÓ           ,1
2016,ZAMORA                        ,ZAMORA,ALTA PER IMMIGRACIÓ           ,2
2017,PEÑACERRADA-URIZAHARRA        ,ALABA,ALTA PER IMMIGRACIÓ           ,1
2017,VITORIA-GASTEIZ               ,ALABA,ALTA PER IMMIGRACIÓ           ,1
2017,VITORIA-GASTEIZ               ,ALABA,BAIXA PER EMIGRACIÓ           ,1
2017,ALICANTE/ALACANT              ,ALACANT,ALTA PER IMMIGRACIÓ           ,5
2017,ASPE                          ,ALACANT,ALTA PER IMMIGRACIÓ           ,1
2017,CALP                          ,ALACANT,ALTA PER IMMIGRACIÓ           ,1
2017,DÉNIA                         ,ALACANT,ALTA PER IMMIGRACIÓ           ,2
2017,JALÓN/XALÓ                    ,ALACANT,ALTA PER IMMIGRACIÓ           ,1
2017,LOS MONTESINOS                ,ALACANT,ALTA PER IMMIGRACIÓ           ,1
2017,LLÍBER                        ,ALACANT,ALTA PER IMMIGRACIÓ           ,1
2017,MONÓVAR/MONÒVER               ,ALACANT,ALTA PER IMMIGRACIÓ           ,2
2017,MURO DE ALCOY                 ,ALACANT,ALTA PER IMMIGRACIÓ           ,1
2017,PEDREGUER                     ,ALACANT,ALTA PER IMMIGRACIÓ           ,1
2017,SAN VICENTE DEL RASPEIG/SAN VI,ALACANT,ALTA PER IMMIGRACIÓ           ,1
2017,TORREVIEJA                    ,ALACANT,ALTA PER IMMIGRACIÓ           ,1
2017,ALICANTE/ALACANT              ,ALACANT,BAIXA PER EMIGRACIÓ           ,2
2017,BENIDORM                      ,ALACANT,BAIXA PER EMIGRACIÓ           ,1
2017,BIGASTRO                      ,ALACANT,BAIXA PER EMIGRACIÓ           ,1
2017,CALP                          ,ALACANT,BAIXA PER EMIGRACIÓ           ,1
2017,DÉNIA                         ,ALACANT,BAIXA PER EMIGRACIÓ           ,1
2017,EL CAMPELLO                   ,ALACANT,BAIXA PER EMIGRACIÓ           ,1
2017,ELCHE/ELX                     ,ALACANT,BAIXA PER EMIGRACIÓ           ,3
2017,PEGO                          ,ALACANT,BAIXA PER EMIGRACIÓ           ,1
2017,VILLAJOYOSA/LA VILA JOIOSA    ,ALACANT,BAIXA PER EMIGRACIÓ           ,4
2017,HELLÍN                        ,ALBACETE,ALTA PER IMMIGRACIÓ           ,1
2017,BOGARRA                       ,ALBACETE,BAIXA PER EMIGRACIÓ           ,1
2017,ALHABIA                       ,ALMERIA,ALTA PER IMMIGRACIÓ           ,1
2017,ALMERÍA                       ,ALMERIA,ALTA PER IMMIGRACIÓ           ,6
2017,EL EJIDO                      ,ALMERIA,ALTA PER IMMIGRACIÓ           ,1
2017,LUCAINENA DE LAS TORRES       ,ALMERIA,ALTA PER IMMIGRACIÓ           ,1
2017,NACIMIENTO                    ,ALMERIA,ALTA PER IMMIGRACIÓ           ,1
2017,ROQUETAS DE MAR               ,ALMERIA,ALTA PER IMMIGRACIÓ           ,1
2017,SANTA CRUZ DE MARCHENA        ,ALMERIA,ALTA PER IMMIGRACIÓ           ,1
2017,VICAR                         ,ALMERIA,ALTA PER IMMIGRACIÓ           ,1
2017,ABRUCENA                      ,ALMERIA,BAIXA PER EMIGRACIÓ           ,3
2017,ADRA                          ,ALMERIA,BAIXA PER EMIGRACIÓ           ,1
2017,ALMERÍA                       ,ALMERIA,BAIXA PER EMIGRACIÓ           ,3
2017,LÚCAR                         ,ALMERIA,BAIXA PER EMIGRACIÓ           ,1
2017,NÍJAR                         ,ALMERIA,BAIXA PER EMIGRACIÓ           ,1
2017,ROQUETAS DE MAR               ,ALMERIA,BAIXA PER EMIGRACIÓ           ,1
2017,AVILÉS                        ,ASTURIAS,ALTA PER IMMIGRACIÓ           ,1
2017,GIJÓN                         ,ASTURIAS,ALTA PER IMMIGRACIÓ           ,1
2017,LLANES                        ,ASTURIAS,ALTA PER IMMIGRACIÓ           ,1
2017,MIERES                        ,ASTURIAS,ALTA PER IMMIGRACIÓ           ,1
2017,OVIEDO                        ,ASTURIAS,ALTA PER IMMIGRACIÓ           ,8
2017,CASTRILLÓN                    ,ASTURIAS,BAIXA PER EMIGRACIÓ           ,2
2017,GIJÓN                         ,ASTURIAS,BAIXA PER EMIGRACIÓ           ,2
2017,OVIEDO                        ,ASTURIAS,BAIXA PER EMIGRACIÓ           ,3
2017,ÁVILA                         ,AVILA,ALTA PER IMMIGRACIÓ           ,1
2017,ALMENDRALEJO                  ,BADAJOZ,ALTA PER IMMIGRACIÓ           ,1
2017,BADAJOZ                       ,BADAJOZ,ALTA PER IMMIGRACIÓ           ,1
2017,HERRERA DEL DUQUE             ,BADAJOZ,ALTA PER IMMIGRACIÓ           ,1
2017,LOBÓN                         ,BADAJOZ,ALTA PER IMMIGRACIÓ           ,1
2017,MÉRIDA                        ,BADAJOZ,ALTA PER IMMIGRACIÓ           ,1
2017,VALENCIA DEL VENTOSO          ,BADAJOZ,ALTA PER IMMIGRACIÓ           ,2
2017,MÉRIDA                        ,BADAJOZ,BAIXA PER EMIGRACIÓ           ,1
2017,MONESTERIO                    ,BADAJOZ,BAIXA PER EMIGRACIÓ           ,1
2017,ABRERA                        ,BARCELONA,ALTA PER IMMIGRACIÓ           ,3
2017,AIGUAFREDA                    ,BARCELONA,ALTA PER IMMIGRACIÓ           ,1
2017,ARENYS DE MAR                 ,BARCELONA,ALTA PER IMMIGRACIÓ           ,1
2017,ARGENTONA                     ,BARCELONA,ALTA PER IMMIGRACIÓ           ,1
2017,BADALONA                      ,BARCELONA,ALTA PER IMMIGRACIÓ           ,50
2017,BADIA DEL VALLÈS              ,BARCELONA,ALTA PER IMMIGRACIÓ           ,6
2017,BARBERÀ DEL VALLÈS            ,BARCELONA,ALTA PER IMMIGRACIÓ           ,27
2017,BARCELONA                     ,BARCELONA,ALTA PER IMMIGRACIÓ           ,359
2017,BEGUES                        ,BARCELONA,ALTA PER IMMIGRACIÓ           ,2
2017,BERGA                         ,BARCELONA,ALTA PER IMMIGRACIÓ           ,8
2017,BIGUES I RIELLS               ,BARCELONA,ALTA PER IMMIGRACIÓ           ,3
2017,CABRERA DE MAR                ,BARCELONA,ALTA PER IMMIGRACIÓ           ,2
2017,CABRILS                       ,BARCELONA,ALTA PER IMMIGRACIÓ           ,1
2017,CALAF                         ,BARCELONA,ALTA PER IMMIGRACIÓ           ,1
2017,CALDES DE MONTBUI             ,BARCELONA,ALTA PER IMMIGRACIÓ           ,7
2017,CALELLA                       ,BARCELONA,ALTA PER IMMIGRACIÓ           ,1
2017,CANET DE MAR                  ,BARCELONA,ALTA PER IMMIGRACIÓ           ,1
2017,CANOVELLES                    ,BARCELONA,ALTA PER IMMIGRACIÓ           ,9
2017,CARDEDEU                      ,BARCELONA,ALTA PER IMMIGRACIÓ           ,6
2017,CASTELLAR DEL VALLÈS          ,BARCELONA,ALTA PER IMMIGRACIÓ           ,15
2017,CASTELLBELL I EL VILAR        ,BARCELONA,ALTA PER IMMIGRACIÓ           ,5
2017,CASTELLBISBAL                 ,BARCELONA,ALTA PER IMMIGRACIÓ           ,5
2017,CASTELLDEFELS                 ,BARCELONA,ALTA PER IMMIGRACIÓ           ,10
2017,CASTELLGALÍ                   ,BARCELONA,ALTA PER IMMIGRACIÓ           ,2
2017,CASTELLNOU DE BAGES           ,BARCELONA,ALTA PER IMMIGRACIÓ           ,1
2017,CASTELLTERÇOL                 ,BARCELONA,ALTA PER IMMIGRACIÓ           ,1
2017,CASTELLVÍ DE ROSANES          ,BARCELONA,ALTA PER IMMIGRACIÓ           ,4
2017,CENTELLES                     ,BARCELONA,ALTA PER IMMIGRACIÓ           ,3
2017,CERDANYOLA DEL VALLÈS         ,BARCELONA,ALTA PER IMMIGRACIÓ           ,34
2017,CERVELLÓ                      ,BARCELONA,ALTA PER IMMIGRACIÓ           ,3
2017,COPONS                        ,BARCELONA,ALTA PER IMMIGRACIÓ           ,1
2017,CORBERA DE LLOBREGAT          ,BARCELONA,ALTA PER IMMIGRACIÓ           ,2
2017,CORNELLÀ DE LLOBREGAT         ,BARCELONA,ALTA PER IMMIGRACIÓ           ,19
2017,DOSRIUS                       ,BARCELONA,ALTA PER IMMIGRACIÓ           ,2
2017,EL MASNOU                     ,BARCELONA,ALTA PER IMMIGRACIÓ           ,3
2017,EL PAPIOL                     ,BARCELONA,ALTA PER IMMIGRACIÓ           ,1
2017,EL PLA DEL PENEDÈS            ,BARCELONA,ALTA PER IMMIGRACIÓ           ,3
2017,EL PONT DE VILOMARA I ROCAFORT,BARCELONA,ALTA PER IMMIGRACIÓ           ,2
2017,EL PRAT DE LLOBREGAT          ,BARCELONA,ALTA PER IMMIGRACIÓ           ,6
2017,ESPARREGUERA                  ,BARCELONA,ALTA PER IMMIGRACIÓ           ,10
2017,ESPLUGUES DE LLOBREGAT        ,BARCELONA,ALTA PER IMMIGRACIÓ           ,6
2017,FONOLLOSA                     ,BARCELONA,ALTA PER IMMIGRACIÓ           ,2
2017,GAVÀ                          ,BARCELONA,ALTA PER IMMIGRACIÓ           ,6
2017,GELIDA                        ,BARCELONA,ALTA PER IMMIGRACIÓ           ,2
2017,GRANOLLERS                    ,BARCELONA,ALTA PER IMMIGRACIÓ           ,10
2017,IGUALADA                      ,BARCELONA,ALTA PER IMMIGRACIÓ           ,2
2017,LA GARRIGA                    ,BARCELONA,ALTA PER IMMIGRACIÓ           ,4
2017,L AMETLLA DEL VALLÈS          ,BARCELONA,ALTA PER IMMIGRACIÓ           ,2
2017,LES FRANQUESES DEL VALLÈS     ,BARCELONA,ALTA PER IMMIGRACIÓ           ,1
2017,L HOSPITALET DE LLOBREGAT     ,BARCELONA,ALTA PER IMMIGRACIÓ           ,56
2017,LLIÇÀ D AMUNT                 ,BARCELONA,ALTA PER IMMIGRACIÓ           ,4
2017,LLIÇÀ DE VALL                 ,BARCELONA,ALTA PER IMMIGRACIÓ           ,1
2017,LLINARS DEL VALLÈS            ,BARCELONA,ALTA PER IMMIGRACIÓ           ,2
2017,MALGRAT DE MAR                ,BARCELONA,ALTA PER IMMIGRACIÓ           ,1
2017,MANLLEU                       ,BARCELONA,ALTA PER IMMIGRACIÓ           ,2
2017,MANRESA                       ,BARCELONA,ALTA PER IMMIGRACIÓ           ,18
2017,MARTORELL                     ,BARCELONA,ALTA PER IMMIGRACIÓ           ,7
2017,MARTORELLES                   ,BARCELONA,ALTA PER IMMIGRACIÓ           ,1
2017,MATADEPERA                    ,BARCELONA,ALTA PER IMMIGRACIÓ           ,65
2017,MATARÓ                        ,BARCELONA,ALTA PER IMMIGRACIÓ           ,18
2017,MOIÀ                          ,BARCELONA,ALTA PER IMMIGRACIÓ           ,1
2017,MOLINS DE REI                 ,BARCELONA,ALTA PER IMMIGRACIÓ           ,1
2017,MOLLET DEL VALLÈS             ,BARCELONA,ALTA PER IMMIGRACIÓ           ,13
2017,MONTCADA I REIXAC             ,BARCELONA,ALTA PER IMMIGRACIÓ           ,10
2017,MONTGAT                       ,BARCELONA,ALTA PER IMMIGRACIÓ           ,1
2017,MONTMELÓ                      ,BARCELONA,ALTA PER IMMIGRACIÓ           ,1
2017,MONTORNES DEL VALLÈS          ,BARCELONA,ALTA PER IMMIGRACIÓ           ,3
2017,MURA                          ,BARCELONA,ALTA PER IMMIGRACIÓ           ,1
2017,NAVARCLES                     ,BARCELONA,ALTA PER IMMIGRACIÓ           ,2
2017,OLESA DE MONTSERRAT           ,BARCELONA,ALTA PER IMMIGRACIÓ           ,10
2017,PALAFOLLS                     ,BARCELONA,ALTA PER IMMIGRACIÓ           ,1
2017,PALAU-SOLITÀ I PLEGAMANS      ,BARCELONA,ALTA PER IMMIGRACIÓ           ,1
2017,PALLEJÀ                       ,BARCELONA,ALTA PER IMMIGRACIÓ           ,3
