DATA_REFERENCIA,MES,PAIS_DESTI,PROVINCIA_DESTI,SEXE,POBLACIO
2014,12,CUBA                          , ,Dona,1
2014,12,DINAMARCA                     , ,Dona,1
2014,12,EL SALVADOR                   , ,Dona,1
2014,12,EL SALVADOR                   , ,Home,1
2014,12,"EQUADOR, L                    ", ,Dona,6
2014,12,"EQUADOR, L                    ", ,Home,1
2014,12,ESPANYA                       , ,Dona,201
2014,12,ESPANYA                       , ,Home,223
2014,12,ESPANYA                       ,ALACANT,Dona,2
2014,12,ESPANYA                       ,ALMERIA,Dona,5
2014,12,ESPANYA                       ,ALMERIA,Home,9
2014,12,ESPANYA                       ,ASTURIAS,Dona,3
2014,12,ESPANYA                       ,ASTURIAS,Home,1
2014,12,ESPANYA                       ,BARCELONA,Dona,139
2014,12,ESPANYA                       ,BARCELONA,Home,163
2014,12,ESPANYA                       ,BURGOS,Dona,1
2014,12,ESPANYA                       ,BURGOS,Home,1
2014,12,ESPANYA                       ,CACERES,Home,2
2014,12,ESPANYA                       ,CADIS,Dona,1
2014,12,ESPANYA                       ,CASTELLO,Dona,1
2014,12,ESPANYA                       ,CIUDAD REAL,Dona,1
2014,12,ESPANYA                       ,CORDOBA,Dona,1
2014,12,ESPANYA                       ,CORDOBA,Home,2
2014,12,ESPANYA                       ,"CORUNYA, LA",Home,1
2014,12,ESPANYA                       ,GIRONA,Dona,8
2014,12,ESPANYA                       ,GIRONA,Home,9
2014,12,ESPANYA                       ,GRANADA,Dona,3
2014,12,ESPANYA                       ,GRANADA,Home,3
2014,12,ESPANYA                       ,GUIPUSCOA,Dona,1
2014,12,ESPANYA                       ,ILLES BALEARS,Dona,3
2014,12,ESPANYA                       ,ILLES BALEARS,Home,5
2014,12,ESPANYA                       ,LLEIDA,Dona,3
2014,12,ESPANYA                       ,LLEO,Dona,1
2014,12,ESPANYA                       ,MADRID,Dona,2
2014,12,ESPANYA                       ,MADRID,Home,4
2014,12,ESPANYA                       ,MALAGA,Dona,1
2014,12,ESPANYA                       ,MALAGA,Home,2
2014,12,ESPANYA                       ,MURCIA,Dona,2
2014,12,ESPANYA                       ,NAVARRA,Dona,2
2014,12,ESPANYA                       ,NAVARRA,Home,3
2014,12,ESPANYA                       ,OSCA,Dona,1
2014,12,ESPANYA                       ,OSCA,Home,1
2014,12,ESPANYA                       ,"PALMAS, LAS",Home,1
2014,12,ESPANYA                       ,"RIOJA, LA",Dona,3
2014,12,ESPANYA                       ,SANTA CRUZ DE TENERIFE,Home,2
2014,12,ESPANYA                       ,SARAGOSSA,Dona,2
2014,12,ESPANYA                       ,SARAGOSSA,Home,3
2014,12,ESPANYA                       ,SEVILLA,Dona,1
2014,12,ESPANYA                       ,SEVILLA,Home,1
2014,12,ESPANYA                       ,TARRAGONA,Dona,5
2014,12,ESPANYA                       ,TARRAGONA,Home,4
2014,12,ESPANYA                       ,TOLEDO,Dona,1
2014,12,ESPANYA                       ,TOLEDO,Home,3
2014,12,ESPANYA                       ,VALENCIA,Dona,8
2014,12,ESPANYA                       ,VALENCIA,Home,3
2014,12,"ESTATS UNITS D AMÈRICA, ELS   ", ,Home,2
2014,12,FRANÇA                        , ,Dona,2
2014,12,FRANÇA                        , ,Home,1
2014,12,GEÒRGIA                       , ,Home,1
2014,12,"ÍNDIA, L                      ", ,Dona,1
2014,12,"ÍNDIA, L                      ", ,Home,1
2014,12,IRLANDA                       , ,Home,1
2014,12,ITÀLIA                        , ,Dona,2
2014,12,"PANAMÀ, EL                    ", ,Home,1
2014,12,"PARAGUAI, EL                  ", ,Home,2
2014,12,"REGNE UNIT, EL                ", ,Dona,1
2014,12,"SENEGAL, EL                   ", ,Home,1
2014,12,SUÏSSA                        , ,Dona,2
2014,12,"XINA, LA                      ", ,Dona,1
2014,12,"XINA, LA                      ", ,Home,1
2014,2,ALEMANYA                      , ,Dona,1
2014,2,ALEMANYA                      , ,Home,3
2014,2,ANDORRA                       , ,Home,1
2014,2,"ARGENTINA, L                  ", ,Dona,2
2014,2,"ARGENTINA, L                  ", ,Home,2
2014,2,BÈLGICA                       , ,Home,1
2014,2,COLÒMBIA                      , ,Home,2
2014,2,"EQUADOR, L                    ", ,Dona,7
2014,2,"EQUADOR, L                    ", ,Home,7
2014,2,ESPANYA                       , ,Dona,254
2014,2,ESPANYA                       , ,Home,257
2014,2,ESPANYA                       ,ALMERIA,Dona,8
2014,2,ESPANYA                       ,ALMERIA,Home,3
2014,2,ESPANYA                       ,ASTURIAS,Dona,1
2014,2,ESPANYA                       ,BADAJOZ,Dona,2
2014,2,ESPANYA                       ,BADAJOZ,Home,3
2014,2,ESPANYA                       ,BARCELONA,Dona,180
2014,2,ESPANYA                       ,BARCELONA,Home,177
2014,2,ESPANYA                       ,CADIS,Dona,2
2014,2,ESPANYA                       ,CADIS,Home,2
2014,2,ESPANYA                       ,CASTELLO,Dona,1
2014,2,ESPANYA                       ,CORDOBA,Dona,4
2014,2,ESPANYA                       ,CORDOBA,Home,3
2014,2,ESPANYA                       ,GIRONA,Dona,8
2014,2,ESPANYA                       ,GIRONA,Home,5
2014,2,ESPANYA                       ,GRANADA,Dona,5
2014,2,ESPANYA                       ,GRANADA,Home,6
2014,2,ESPANYA                       ,GUADALAJARA,Dona,2
2014,2,ESPANYA                       ,GUIPUSCOA,Home,1
2014,2,ESPANYA                       ,HUELVA,Home,1
2014,2,ESPANYA                       ,ILLES BALEARS,Dona,2
2014,2,ESPANYA                       ,ILLES BALEARS,Home,8
2014,2,ESPANYA                       ,JAEN,Dona,1
2014,2,ESPANYA                       ,JAEN,Home,3
2014,2,ESPANYA                       ,LLEIDA,Dona,5
2014,2,ESPANYA                       ,LLEIDA,Home,8
2014,2,ESPANYA                       ,LLEO,Home,1
2014,2,ESPANYA                       ,MADRID,Dona,7
2014,2,ESPANYA                       ,MADRID,Home,6
2014,2,ESPANYA                       ,MALAGA,Dona,4
2014,2,ESPANYA                       ,MALAGA,Home,2
2014,2,ESPANYA                       ,NAVARRA,Dona,1
2014,2,ESPANYA                       ,NAVARRA,Home,1
2014,2,ESPANYA                       ,OSCA,Dona,1
2014,2,ESPANYA                       ,OSCA,Home,1
2014,2,ESPANYA                       ,"PALMAS, LAS",Dona,2
2014,2,ESPANYA                       ,SALAMANCA,Dona,1
2014,2,ESPANYA                       ,SANTA CRUZ DE TENERIFE,Dona,1
2014,2,ESPANYA                       ,SANTA CRUZ DE TENERIFE,Home,1
2014,2,ESPANYA                       ,SARAGOSSA,Dona,1
2014,2,ESPANYA                       ,SARAGOSSA,Home,1
2014,2,ESPANYA                       ,SEVILLA,Dona,3
2014,2,ESPANYA                       ,SEVILLA,Home,3
2014,2,ESPANYA                       ,TARRAGONA,Dona,12
2014,2,ESPANYA                       ,TARRAGONA,Home,14
2014,2,ESPANYA                       ,VALENCIA,Home,7
2014,2,FRANÇA                        , ,Dona,2
2014,2,FRANÇA                        , ,Home,3
2014,2,HONDURES                      , ,Home,1
2014,2,IRLANDA                       , ,Dona,1
2014,2,ITÀLIA                        , ,Home,1
2014,2,"MARROC, EL                    ", ,Dona,4
2014,2,"MARROC, EL                    ", ,Home,4
2014,2,"PARAGUAI, EL                  ", ,Home,1
2014,2,POLÒNIA                       , ,Home,1
2014,2,"REGNE UNIT, EL                ", ,Dona,3
2014,2,"REGNE UNIT, EL                ", ,Home,2
2014,2,"REPÚBLICA DOMINICANA, LA      ", ,Home,1
2014,2,ROMANIA                       , ,Dona,2
2014,2,ROMANIA                       , ,Home,1
2014,2,"SENEGAL, EL                   ", ,Dona,1
2014,2,SUÏSSA                        , ,Dona,4
2014,2,TURQUIA                       , ,Dona,2
2014,2,TURQUIA                       , ,Home,1
2014,2,VENEÇUELA                     , ,Dona,1
2014,2,VENEÇUELA                     , ,Home,1
2014,2,"XINA, LA                      ", ,Dona,1
2014,3,ALEMANYA                      , ,Dona,1
2014,3,ALEMANYA                      , ,Home,1
2014,3,ANDORRA                       , ,Home,1
2014,3,"ARGENTINA, L                  ", ,Home,3
2014,3,ARMÈNIA                       , ,Dona,1
2014,3,AUSTRÀLIA                     , ,Dona,1
2014,3,"CANADÀ, EL                    ", ,Home,1
2014,3,COLÒMBIA                      , ,Dona,1
2014,3,COLÒMBIA                      , ,Home,2
2014,3,"EQUADOR, L                    ", ,Dona,3
2014,3,"EQUADOR, L                    ", ,Home,3
2014,3,ESPANYA                       , ,Dona,298
2014,3,ESPANYA                       , ,Home,272
2014,3,ESPANYA                       ,ALACANT,Dona,1
2014,3,ESPANYA                       ,ALACANT,Home,3
2014,3,ESPANYA                       ,ALMERIA,Dona,6
2014,3,ESPANYA                       ,ALMERIA,Home,9
2014,3,ESPANYA                       ,ASTURIAS,Dona,1
2014,3,ESPANYA                       ,BADAJOZ,Dona,2
2014,3,ESPANYA                       ,BADAJOZ,Home,1
2014,3,ESPANYA                       ,BARCELONA,Dona,218
2014,3,ESPANYA                       ,BARCELONA,Home,190
2014,3,ESPANYA                       ,BISCAIA,Dona,1
2014,3,ESPANYA                       ,BISCAIA,Home,1
2014,3,ESPANYA                       ,CADIS,Home,3
2014,3,ESPANYA                       ,CASTELLO,Dona,1
2014,3,ESPANYA                       ,CASTELLO,Home,2
2014,3,ESPANYA                       ,CORDOBA,Dona,3
2014,3,ESPANYA                       ,CORDOBA,Home,2
2014,3,ESPANYA                       ,"CORUNYA, LA",Home,1
2014,3,ESPANYA                       ,GIRONA,Dona,5
2014,3,ESPANYA                       ,GIRONA,Home,6
2014,3,ESPANYA                       ,GRANADA,Dona,1
2014,3,ESPANYA                       ,GRANADA,Home,1
2014,3,ESPANYA                       ,HUELVA,Home,1
2014,3,ESPANYA                       ,ILLES BALEARS,Dona,12
2014,3,ESPANYA                       ,ILLES BALEARS,Home,4
2014,3,ESPANYA                       ,JAEN,Home,3
2014,3,ESPANYA                       ,LLEIDA,Dona,3
2014,3,ESPANYA                       ,LLEIDA,Home,4
2014,3,ESPANYA                       ,MADRID,Dona,6
2014,3,ESPANYA                       ,MADRID,Home,5
2014,3,ESPANYA                       ,MALAGA,Dona,5
2014,3,ESPANYA                       ,MALAGA,Home,3
2014,3,ESPANYA                       ,MURCIA,Dona,6
2014,3,ESPANYA                       ,MURCIA,Home,6
2014,3,ESPANYA                       ,ORENSE,Home,1
2014,3,ESPANYA                       ,OSCA,Dona,1
2014,3,ESPANYA                       ,OSCA,Home,1
2014,3,ESPANYA                       ,"PALMAS, LAS",Dona,5
2014,3,ESPANYA                       ,"PALMAS, LAS",Home,3
2014,3,ESPANYA                       ,SALAMANCA,Home,1
2014,3,ESPANYA                       ,SANTA CRUZ DE TENERIFE,Home,1
2014,3,ESPANYA                       ,SARAGOSSA,Dona,1
2014,3,ESPANYA                       ,SARAGOSSA,Home,1
2014,3,ESPANYA                       ,SEVILLA,Dona,3
2014,3,ESPANYA                       ,SEVILLA,Home,4
2014,3,ESPANYA                       ,TARRAGONA,Dona,9
2014,3,ESPANYA                       ,TARRAGONA,Home,11
2014,3,ESPANYA                       ,TEROL,Dona,2
2014,3,ESPANYA                       ,VALENCIA,Dona,5
2014,3,ESPANYA                       ,VALENCIA,Home,4
2014,3,ESPANYA                       ,VALLADOLID,Dona,1
2014,3,"ESTATS UNITS D AMÈRICA, ELS   ", ,Dona,1
2014,3,"ESTATS UNITS D AMÈRICA, ELS   ", ,Home,3
2014,3,FRANÇA                        , ,Dona,9
2014,3,FRANÇA                        , ,Home,11
2014,3,HONDURES                      , ,Home,1
2014,3,IRLANDA                       , ,Dona,1
2014,3,"MARROC, EL                    ", ,Dona,10
2014,3,"MARROC, EL                    ", ,Home,11
2014,3,"PAÏSOS BAIXOS, ELS            ", ,Home,1
2014,3,"PAKISTAN, EL                  ", ,Home,1
2014,3,"PARAGUAI, EL                  ", ,Home,2
2014,3,"PERÚ, EL                      ", ,Home,1
2014,3,POLÒNIA                       , ,Home,1
2014,3,"REGNE UNIT, EL                ", ,Dona,1
2014,3,"REGNE UNIT, EL                ", ,Home,3
2014,3,"REPÚBLICA DOMINICANA, LA      ", ,Home,1
2014,3,ROMANIA                       , ,Dona,2
2014,3,SINGAPUR                      , ,Home,1
2014,3,"URUGUAI, L                    ", ,Dona,3
2014,3,"URUGUAI, L                    ", ,Home,1
2014,3,XILE                          , ,Home,1
2014,3,"XINA, LA                      ", ,Dona,1
2014,3,"XINA, LA                      ", ,Home,3
2014,4,ALEMANYA                      , ,Dona,2
2014,4,"ARGENTINA, L                  ", ,Dona,2
2014,4,"ARGENTINA, L                  ", ,Home,2
2014,4,BÈLGICA                       , ,Dona,2
2014,4,BÈLGICA                       , ,Home,4
2014,4,BOLÍVIA                       , ,Dona,1
2014,4,BOLÍVIA                       , ,Home,1
2014,4,COLÒMBIA                      , ,Dona,5
2014,4,COLÒMBIA                      , ,Home,3
2014,4,"EQUADOR, L                    ", ,Dona,4
2014,4,"EQUADOR, L                    ", ,Home,4
2014,4,ESPANYA                       , ,Dona,238
2014,4,ESPANYA                       , ,Home,255
2014,4,ESPANYA                       ,ALACANT,Dona,3
2014,4,ESPANYA                       ,ALACANT,Home,1
2014,4,ESPANYA                       ,ALBACETE,Home,1
2014,4,ESPANYA                       ,ALMERIA,Home,1
2014,4,ESPANYA                       ,ASTURIAS,Home,1
2014,4,ESPANYA                       ,BARCELONA,Dona,174
2014,4,ESPANYA                       ,BARCELONA,Home,186
2014,4,ESPANYA                       ,BISCAIA,Dona,1
2014,4,ESPANYA                       ,CACERES,Dona,1
2014,4,ESPANYA                       ,CACERES,Home,1
2014,4,ESPANYA                       ,CADIS,Dona,3
2014,4,ESPANYA                       ,CEUTA,Home,1
2014,4,ESPANYA                       ,CORDOBA,Dona,1
2014,4,ESPANYA                       ,"CORUNYA, LA",Dona,1
2014,4,ESPANYA                       ,GIRONA,Dona,4
2014,4,ESPANYA                       ,GIRONA,Home,6
2014,4,ESPANYA                       ,GRANADA,Dona,2
2014,4,ESPANYA                       ,GRANADA,Home,2
2014,4,ESPANYA                       ,GUIPUSCOA,Dona,1
2014,4,ESPANYA                       ,HUELVA,Home,1
2014,4,ESPANYA                       ,ILLES BALEARS,Dona,2
2014,4,ESPANYA                       ,ILLES BALEARS,Home,9
2014,4,ESPANYA                       ,JAEN,Dona,3
2014,4,ESPANYA                       ,JAEN,Home,3
2014,4,ESPANYA                       ,LLEIDA,Dona,8
2014,4,ESPANYA                       ,LLEIDA,Home,6
2014,4,ESPANYA                       ,LLEO,Home,3
2014,4,ESPANYA                       ,MADRID,Dona,1
2014,4,ESPANYA                       ,MADRID,Home,5
2014,4,ESPANYA                       ,MALAGA,Dona,3
2014,4,ESPANYA                       ,MALAGA,Home,4
2014,4,ESPANYA                       ,MELILLA,Home,1
2014,4,ESPANYA                       ,MURCIA,Dona,1
2014,4,ESPANYA                       ,ORENSE,Home,1
2014,4,ESPANYA                       ,OSCA,Dona,2
2014,4,ESPANYA                       ,PALENCIA,Dona,1
2014,4,ESPANYA                       ,"PALMAS, LAS",Dona,2
2014,4,ESPANYA                       ,"PALMAS, LAS",Home,3
2014,4,ESPANYA                       ,PONTEVEDRA,Dona,3
2014,4,ESPANYA                       ,PONTEVEDRA,Home,3
2014,4,ESPANYA                       ,SALAMANCA,Dona,1
2014,4,ESPANYA                       ,SANTA CRUZ DE TENERIFE,Dona,2
2014,4,ESPANYA                       ,SANTA CRUZ DE TENERIFE,Home,1
2014,4,ESPANYA                       ,SARAGOSSA,Dona,1
2014,4,ESPANYA                       ,SEVILLA,Dona,7
2014,4,ESPANYA                       ,SEVILLA,Home,1
2014,4,ESPANYA                       ,TARRAGONA,Dona,8
2014,4,ESPANYA                       ,TARRAGONA,Home,9
2014,4,ESPANYA                       ,TOLEDO,Home,1
2014,4,ESPANYA                       ,VALENCIA,Dona,1
2014,4,ESPANYA                       ,VALENCIA,Home,4
2014,4,ESPANYA                       ,VALLADOLID,Dona,1
2014,4,"ESTATS UNITS D AMÈRICA, ELS   ", ,Dona,1
2014,4,"ESTATS UNITS D AMÈRICA, ELS   ", ,Home,2
2014,4,FRANÇA                        , ,Dona,2
2014,4,FRANÇA                        , ,Home,6
2014,4,ITÀLIA                        , ,Dona,2
2014,4,"MARROC, EL                    ", ,Dona,4
2014,4,"MARROC, EL                    ", ,Home,8
2014,4,NIGÈRIA                       , ,Dona,1
2014,4,"PERÚ, EL                      ", ,Dona,2
2014,4,"REPÚBLICA DOMINICANA, LA      ", ,Dona,2
2014,4,"REPÚBLICA DOMINICANA, LA      ", ,Home,1
2014,4,ROMANIA                       , ,Dona,2
2014,4,SUÈCIA                        , ,Home,1
2014,4,SUÏSSA                        , ,Home,2
2014,4,VENEÇUELA                     , ,Dona,1
2014,4,VENEÇUELA                     , ,Home,2
2014,4,XILE                          , ,Dona,1
2014,4,"XINA, LA                      ", ,Dona,2
2014,4,"XINA, LA                      ", ,Home,1
2014,5,ALEMANYA                      , ,Dona,4
2014,5,ALEMANYA                      , ,Home,14
2014,5,"ARGENTINA, L                  ", ,Dona,1
2014,5,"ARGENTINA, L                  ", ,Home,2
2014,5,DINAMARCA                     , ,Home,1
2014,5,"EQUADOR, L                    ", ,Dona,2
2014,5,"EQUADOR, L                    ", ,Home,2
2014,5,ESPANYA                       , ,Dona,254
2014,5,ESPANYA                       , ,Home,276
2014,5,ESPANYA                       ,ALACANT,Dona,2
2014,5,ESPANYA                       ,ALACANT,Home,5
2014,5,ESPANYA                       ,ALBACETE,Dona,1
2014,5,ESPANYA                       ,ALBACETE,Home,3
2014,5,ESPANYA                       ,ALMERIA,Dona,3
2014,5,ESPANYA                       ,ALMERIA,Home,3
2014,5,ESPANYA                       ,ASTURIAS,Dona,2
2014,5,ESPANYA                       ,BADAJOZ,Dona,1
2014,5,ESPANYA                       ,BADAJOZ,Home,1
2014,5,ESPANYA                       ,BARCELONA,Dona,175
2014,5,ESPANYA                       ,BARCELONA,Home,192
2014,5,ESPANYA                       ,BISCAIA,Home,1
2014,5,ESPANYA                       ,BURGOS,Dona,2
2014,5,ESPANYA                       ,CADIS,Home,1
2014,5,ESPANYA                       ,CANTABRIA,Home,1
2014,5,ESPANYA                       ,CASTELLO,Dona,1
2014,5,ESPANYA                       ,CEUTA,Dona,2
2014,5,ESPANYA                       ,CONCA,Home,1
2014,5,ESPANYA                       ,CORDOBA,Dona,1
2014,5,ESPANYA                       ,CORDOBA,Home,2
2014,5,ESPANYA                       ,"CORUNYA, LA",Home,1
2014,5,ESPANYA                       ,GIRONA,Dona,12
2014,5,ESPANYA                       ,GIRONA,Home,3
2014,5,ESPANYA                       ,GRANADA,Dona,2
2014,5,ESPANYA                       ,GRANADA,Home,4
2014,5,ESPANYA                       ,ILLES BALEARS,Dona,8
2014,5,ESPANYA                       ,ILLES BALEARS,Home,12
2014,5,ESPANYA                       ,JAEN,Dona,1
2014,5,ESPANYA                       ,LUGO,Home,1
2014,5,ESPANYA                       ,LLEIDA,Dona,4
2014,5,ESPANYA                       ,LLEIDA,Home,11
2014,5,ESPANYA                       ,LLEO,Dona,3
2014,5,ESPANYA                       ,MADRID,Dona,4
2014,5,ESPANYA                       ,MADRID,Home,3
2014,5,ESPANYA                       ,MALAGA,Dona,3
2014,5,ESPANYA                       ,MALAGA,Home,5
2014,5,ESPANYA                       ,MELILLA,Dona,1
2014,5,ESPANYA                       ,MELILLA,Home,1
2014,5,ESPANYA                       ,MURCIA,Home,3
2014,5,ESPANYA                       ,NAVARRA,Dona,1
2014,5,ESPANYA                       ,OSCA,Dona,1
2014,5,ESPANYA                       ,"PALMAS, LAS",Dona,2
2014,5,ESPANYA                       ,"PALMAS, LAS",Home,2
2014,5,ESPANYA                       ,PONTEVEDRA,Home,1
2014,5,ESPANYA                       ,"RIOJA, LA",Dona,2
2014,5,ESPANYA                       ,SANTA CRUZ DE TENERIFE,Dona,1
2014,5,ESPANYA                       ,SARAGOSSA,Home,2
2014,5,ESPANYA                       ,SEVILLA,Dona,2
2014,5,ESPANYA                       ,SEVILLA,Home,2
2014,5,ESPANYA                       ,TARRAGONA,Dona,15
2014,5,ESPANYA                       ,TARRAGONA,Home,11
2014,5,ESPANYA                       ,TEROL,Home,1
2014,5,ESPANYA                       ,VALENCIA,Dona,2
2014,5,ESPANYA                       ,VALENCIA,Home,3
2014,5,"ESTATS UNITS D AMÈRICA, ELS   ", ,Home,1
2014,5,FRANÇA                        , ,Dona,7
2014,5,FRANÇA                        , ,Home,8
2014,5,"GABON, EL                     ", ,Home,1
2014,5,"GUINEA EQUATORIAL, LA         ", ,Home,1
2014,5,HONDURES                      , ,Home,1
2014,5,ISRAEL                        , ,Dona,1
2014,5,"MARROC, EL                    ", ,Dona,3
2014,5,"MARROC, EL                    ", ,Home,10
2014,5,MÈXIC                         , ,Dona,1
2014,5,"PERÚ, EL                      ", ,Home,1
2014,5,"REGNE UNIT, EL                ", ,Dona,5
2014,5,"REGNE UNIT, EL                ", ,Home,2
2014,5,ROMANIA                       , ,Dona,1
2014,5,ROMANIA                       , ,Home,1
2014,5,"SENEGAL, EL                   ", ,Dona,1
2014,5,SUÏSSA                        , ,Dona,2
2014,5,SUÏSSA                        , ,Home,2
2014,5,"URUGUAI, L                    ", ,Home,1
2014,6,ALEMANYA                      , ,Dona,1
2014,6,ALEMANYA                      , ,Home,5
2014,6,"ARGENTINA, L                  ", ,Home,1
2014,6,BÈLGICA                       , ,Dona,1
2014,6,BOLÍVIA                       , ,Home,1
2014,6,"BRASIL, EL                    ", ,Dona,1
2014,6,"BRASIL, EL                    ", ,Home,2
2014,6,COLÒMBIA                      , ,Dona,1
2014,6,"EQUADOR, L                    ", ,Dona,1
2014,6,ESPANYA                       , ,Dona,266
2014,6,ESPANYA                       , ,Home,269
2014,6,ESPANYA                       ,ALABA,Home,1
2014,6,ESPANYA                       ,ALACANT,Dona,5
2014,6,ESPANYA                       ,ALACANT,Home,2
2014,6,ESPANYA                       ,ALMERIA,Dona,4
2014,6,ESPANYA                       ,ALMERIA,Home,2
2014,6,ESPANYA                       ,ASTURIAS,Home,2
2014,6,ESPANYA                       ,BARCELONA,Dona,174
2014,6,ESPANYA                       ,BARCELONA,Home,175
2014,6,ESPANYA                       ,BISCAIA,Home,3
2014,6,ESPANYA                       ,CADIS,Dona,1
2014,6,ESPANYA                       ,CASTELLO,Dona,1
2014,6,ESPANYA                       ,CASTELLO,Home,2
2014,6,ESPANYA                       ,CIUDAD REAL,Home,1
2014,6,ESPANYA                       ,CONCA,Dona,1
2014,6,ESPANYA                       ,CORDOBA,Dona,4
2014,6,ESPANYA                       ,CORDOBA,Home,2
2014,6,ESPANYA                       ,"CORUNYA, LA",Dona,2
2014,6,ESPANYA                       ,"CORUNYA, LA",Home,2
2014,6,ESPANYA                       ,GIRONA,Dona,14
2014,6,ESPANYA                       ,GIRONA,Home,13
2014,6,ESPANYA                       ,GRANADA,Dona,1
2014,6,ESPANYA                       ,GRANADA,Home,4
2014,6,ESPANYA                       ,GUIPUSCOA,Home,1
2014,6,ESPANYA                       ,ILLES BALEARS,Dona,10
2014,6,ESPANYA                       ,ILLES BALEARS,Home,11
2014,6,ESPANYA                       ,JAEN,Dona,4
2014,6,ESPANYA                       ,JAEN,Home,3
2014,6,ESPANYA                       ,LUGO,Dona,1
2014,6,ESPANYA                       ,LLEIDA,Dona,3
2014,6,ESPANYA                       ,LLEIDA,Home,3
2014,6,ESPANYA                       ,MADRID,Dona,4
2014,6,ESPANYA                       ,MADRID,Home,7
2014,6,ESPANYA                       ,MALAGA,Dona,2
2014,6,ESPANYA                       ,MALAGA,Home,2
2014,6,ESPANYA                       ,MURCIA,Dona,1
2014,6,ESPANYA                       ,MURCIA,Home,2
2014,6,ESPANYA                       ,ORENSE,Home,1
2014,6,ESPANYA                       ,OSCA,Dona,3
2014,6,ESPANYA                       ,OSCA,Home,1
2014,6,ESPANYA                       ,PALENCIA,Home,1
2014,6,ESPANYA                       ,"PALMAS, LAS",Dona,1
2014,6,ESPANYA                       ,"PALMAS, LAS",Home,1
2014,6,ESPANYA                       ,SALAMANCA,Dona,1
2014,6,ESPANYA                       ,SALAMANCA,Home,2
2014,6,ESPANYA                       ,SANTA CRUZ DE TENERIFE,Dona,3
2014,6,ESPANYA                       ,SANTA CRUZ DE TENERIFE,Home,3
2014,6,ESPANYA                       ,SARAGOSSA,Dona,2
2014,6,ESPANYA                       ,SARAGOSSA,Home,1
2014,6,ESPANYA                       ,SEVILLA,Dona,3
2014,6,ESPANYA                       ,TARRAGONA,Dona,12
2014,6,ESPANYA                       ,TARRAGONA,Home,14
2014,6,ESPANYA                       ,TEROL,Dona,1
2014,6,ESPANYA                       ,VALENCIA,Dona,7
2014,6,ESPANYA                       ,VALENCIA,Home,6
2014,6,ESPANYA                       ,VALLADOLID,Home,1
2014,6,ESPANYA                       ,ZAMORA,Dona,1
2014,6,"ESTATS UNITS D AMÈRICA, ELS   ", ,Dona,5
2014,6,"ESTATS UNITS D AMÈRICA, ELS   ", ,Home,1
2014,6,FRANÇA                        , ,Dona,5
2014,6,FRANÇA                        , ,Home,4
2014,6,"MARROC, EL                    ", ,Dona,2
2014,6,"MARROC, EL                    ", ,Home,4
2014,6,MÈXIC                         , ,Dona,1
2014,6,MÈXIC                         , ,Home,2
2014,6,NORUEGA                       , ,Dona,1
2014,6,"PAÏSOS BAIXOS, ELS            ", ,Dona,1
2014,6,"PAKISTAN, EL                  ", ,Home,3
2014,6,"PARAGUAI, EL                  ", ,Dona,2
2014,6,"PARAGUAI, EL                  ", ,Home,2
2014,6,"PERÚ, EL                      ", ,Dona,1
2014,6,"PERÚ, EL                      ", ,Home,2
2014,6,"REGNE UNIT, EL                ", ,Dona,2
2014,6,ROMANIA                       , ,Dona,3
2014,6,ROMANIA                       , ,Home,1
2014,6,RÚSSIA                        , ,Dona,1
2014,6,SINGAPUR                      , ,Dona,1
2014,6,SINGAPUR                      , ,Home,1
2014,7,ALEMANYA                      , ,Dona,5
2014,7,ALEMANYA                      , ,Home,3
2014,7,"ARGENTINA, L                  ", ,Dona,1
2014,7,BÈLGICA                       , ,Dona,3
2014,7,BÈLGICA                       , ,Home,4
2014,7,BOLÍVIA                       , ,Dona,1
2014,7,BOLÍVIA                       , ,Home,1
2014,7,"CANADÀ, EL                    ", ,Home,2
2014,7,COLÒMBIA                      , ,Dona,1
2014,7,COLÒMBIA                      , ,Home,2
2014,7,CUBA                          , ,Dona,2
2014,7,DINAMARCA                     , ,Home,1
2014,7,"EQUADOR, L                    ", ,Home,2
2014,7,ESPANYA                       , ,Dona,243
2014,7,ESPANYA                       , ,Home,249
2014,7,ESPANYA                       ,ALACANT,Dona,5
2014,7,ESPANYA                       ,ALACANT,Home,3
2014,7,ESPANYA                       ,ALMERIA,Dona,6
2014,7,ESPANYA                       ,ALMERIA,Home,6
2014,7,ESPANYA                       ,ASTURIAS,Dona,1
2014,7,ESPANYA                       ,BADAJOZ,Dona,1
2014,7,ESPANYA                       ,BARCELONA,Dona,168
2014,7,ESPANYA                       ,BARCELONA,Home,178
2014,7,ESPANYA                       ,BISCAIA,Home,1
2014,7,ESPANYA                       ,CACERES,Dona,5
2014,7,ESPANYA                       ,CACERES,Home,2
2014,7,ESPANYA                       ,CADIS,Dona,3
2014,7,ESPANYA                       ,CADIS,Home,3
2014,7,ESPANYA                       ,CASTELLO,Home,2
2014,7,ESPANYA                       ,CEUTA,Home,1
2014,7,ESPANYA                       ,CONCA,Home,1
2014,7,ESPANYA                       ,CORDOBA,Dona,1
2014,7,ESPANYA                       ,CORDOBA,Home,1
2014,7,ESPANYA                       ,"CORUNYA, LA",Dona,2
2014,7,ESPANYA                       ,GIRONA,Dona,8
2014,7,ESPANYA                       ,GIRONA,Home,9
2014,7,ESPANYA                       ,GRANADA,Home,1
2014,7,ESPANYA                       ,GUADALAJARA,Dona,2
