DATA_REFERENCIA,DISTRICTE,EDAT,SEXE,POBLACIO
2012,DISTRICTE 4,71,Dona,158
2013,DISTRICTE 4,9,Dona,238
2015,DISTRICTE 3,10,Dona,208
2016,DISTRICTE 3,26,Home,158
2011,DISTRICTE 4,78,Dona,157
2014,DISTRICTE 6,48,Home,299
2014,DISTRICTE 1,68,Dona,174
2014,DISTRICTE 5,49,Dona,369
2014,DISTRICTE 5,91,Home,25
2016,DISTRICTE 2,60,Dona,81
2013,DISTRICTE 5,56,Dona,288
2013,DISTRICTE 6,64,Home,191
2015,DISTRICTE 6,41,Home,411
2012,DISTRICTE 2,12,Home,115
2013,DISTRICTE 6,69,Dona,170
2013,DISTRICTE 5,51,Home,295
2017,DISTRICTE 4,28,Dona,216
2012,DISTRICTE 3,73,Home,97
2017,DISTRICTE 3,77,Dona,93
2015,DISTRICTE 3,79,Home,85
2012,DISTRICTE 3,78,Dona,121
2017,DISTRICTE 1,71,Home,131
2011,DISTRICTE 5,1,Dona,244
2011,DISTRICTE 5,43,Home,391
2014,DISTRICTE 6,50,Dona,269
2012,DISTRICTE 2,0,Home,191
2015,DISTRICTE 5,77,Dona,164
2014,DISTRICTE 4,89,Home,36
2016,DISTRICTE 2,43,Home,206
2012,DISTRICTE 3,66,Dona,157
2014,DISTRICTE 6,62,Dona,194
2016,DISTRICTE 2,48,Dona,115
2014,DISTRICTE 4,94,Dona,15
2015,DISTRICTE 1,47,Home,299
2017,DISTRICTE 3,36,Home,290
2015,DISTRICTE 6,29,Home,259
2015,DISTRICTE 5,72,Home,163
2014,DISTRICTE 3,29,Dona,240
2014,DISTRICTE 3,24,Home,168
2017,DISTRICTE 5,101,Dona,1
2013,DISTRICTE 5,63,Home,212
2012,DISTRICTE 1,52,Home,212
2015,DISTRICTE 4,61,Home,196
2016,DISTRICTE 5,92,Dona,41
2015,DISTRICTE 3,91,Home,16
2015,DISTRICTE 6,34,Dona,342
2017,DISTRICTE 1,2,Dona,173
2013,DISTRICTE 1,25,Dona,188
2017,DISTRICTE 2,52,Home,135
2014,DISTRICTE 5,8,Home,305
2012,DISTRICTE 2,83,Home,27
2014,DISTRICTE 4,6,Home,270
2011,DISTRICTE 4,85,Home,53
2014,DISTRICTE 2,88,Dona,43
2015,DISTRICTE 2,32,Dona,179
2011,DISTRICTE 3,11,Dona,163
2016,DISTRICTE 1,5,Home,184
2012,DISTRICTE 1,57,Dona,189
2015,DISTRICTE 3,93,Dona,16
2017,DISTRICTE 5,13,Home,255
2011,DISTRICTE 2,28,Home,219
2016,DISTRICTE 5,4,Home,278
2016,DISTRICTE 4,19,Home,171
2013,DISTRICTE 4,78,Home,109
2011,DISTRICTE 1,70,Home,121
2017,DISTRICTE 6,61,Dona,247
2015,DISTRICTE 2,27,Home,136
2016,DISTRICTE 5,9,Dona,246
2011,DISTRICTE 2,33,Dona,220
2011,DISTRICTE 6,0,Home,292
2011,DISTRICTE 6,76,Dona,144
2015,DISTRICTE 4,80,Home,110
2016,DISTRICTE 2,74,Home,39
2016,DISTRICTE 4,95,Dona,12
2015,DISTRICTE 5,51,Dona,305
2017,DISTRICTE 1,90,Home,42
2016,DISTRICTE 2,79,Dona,82
2012,DISTRICTE 5,84,Dona,143
2017,DISTRICTE 6,49,Home,320
2012,DISTRICTE 1,31,Dona,280
2012,DISTRICTE 5,79,Home,117
2011,DISTRICTE 4,73,Dona,157
2012,DISTRICTE 1,26,Home,216
2014,DISTRICTE 6,88,Dona,74
2011,DISTRICTE 5,81,Home,96
2011,DISTRICTE 5,39,Dona,392
2012,DISTRICTE 6,29,Dona,344
2015,DISTRICTE 3,34,Home,272
2015,DISTRICTE 4,11,Dona,234
2013,DISTRICTE 4,59,Home,199
2017,DISTRICTE 4,85,Home,69
2013,DISTRICTE 5,101,Dona,1
2017,DISTRICTE 1,21,Dona,166
2011,DISTRICTE 1,1,Home,227
2012,DISTRICTE 6,24,Home,243
2015,DISTRICTE 6,41,Dona,348
2013,DISTRICTE 5,96,Home,1
2016,DISTRICTE 4,90,Home,25
2011,DISTRICTE 2,2,Dona,204
2014,DISTRICTE 6,5,Dona,290
2012,DISTRICTE 3,78,Home,92
2014,DISTRICTE 5,22,Home,236
2016,DISTRICTE 3,64,Home,161
2014,DISTRICTE 2,69,Dona,87
2014,DISTRICTE 1,61,Home,160
2016,DISTRICTE 1,24,Home,178
2015,DISTRICTE 4,9,Home,228
2012,DISTRICTE 3,71,Dona,124
2013,DISTRICTE 1,25,Home,150
2014,DISTRICTE 4,44,Home,351
2012,DISTRICTE 4,97,Dona,5
2013,DISTRICTE 4,47,Home,287
2014,DISTRICTE 3,24,Dona,178
2011,DISTRICTE 1,77,Dona,143
2017,DISTRICTE 5,51,Home,275
2012,DISTRICTE 2,95,Home,2
2012,DISTRICTE 1,102,Dona,3
2017,DISTRICTE 1,104,Dona,1
2017,DISTRICTE 4,78,Dona,119
2017,DISTRICTE 3,89,Dona,51
2011,DISTRICTE 4,2,Dona,248
2014,DISTRICTE 6,17,Dona,191
2012,DISTRICTE 3,66,Home,152
2017,DISTRICTE 4,73,Home,150
2016,DISTRICTE 1,65,Dona,159
2012,DISTRICTE 5,91,Home,16
2017,DISTRICTE 2,57,Home,119
2015,DISTRICTE 5,39,Dona,419
2014,DISTRICTE 2,28,Home,152
2016,DISTRICTE 4,12,Dona,231
2013,DISTRICTE 3,57,Home,187
2011,DISTRICTE 4,80,Home,94
2013,DISTRICTE 2,45,Dona,117
2017,DISTRICTE 5,56,Dona,290
2015,DISTRICTE 1,85,Home,65
2015,DISTRICTE 4,92,Home,20
2016,DISTRICTE 4,7,Home,260
2013,DISTRICTE 3,62,Dona,188
2015,DISTRICTE 5,34,Home,383
2017,DISTRICTE 3,6,Dona,201
2011,DISTRICTE 4,85,Dona,101
2012,DISTRICTE 1,14,Home,176
2013,DISTRICTE 5,25,Home,250
2014,DISTRICTE 4,49,Dona,287
2015,DISTRICTE 2,77,Dona,58
2017,DISTRICTE 3,48,Home,254
2014,DISTRICTE 1,75,Dona,108
2012,DISTRICTE 2,26,Dona,151
2017,DISTRICTE 6,66,Dona,178
2015,DISTRICTE 3,48,Dona,241
2014,DISTRICTE 6,86,Home,48
2017,DISTRICTE 6,61,Home,217
2016,DISTRICTE 6,50,Home,292
2015,DISTRICTE 2,72,Home,58
2011,DISTRICTE 2,9,Home,119
2016,DISTRICTE 5,73,Dona,198
2013,DISTRICTE 6,76,Dona,163
2017,DISTRICTE 6,42,Dona,344
2011,DISTRICTE 3,30,Home,296
2015,DISTRICTE 6,53,Dona,251
2012,DISTRICTE 5,72,Dona,109
2011,DISTRICTE 2,14,Dona,117
2012,DISTRICTE 1,19,Dona,164
2015,DISTRICTE 3,60,Dona,173
2014,DISTRICTE 1,73,Home,120
2013,DISTRICTE 3,50,Dona,194
2016,DISTRICTE 6,31,Dona,262
2016,DISTRICTE 4,0,Dona,178
2013,DISTRICTE 1,101,Dona,2
2016,DISTRICTE 4,83,Dona,134
2011,DISTRICTE 2,97,Dona,3
2014,DISTRICTE 6,100,Dona,1
2011,DISTRICTE 5,93,Home,7
2011,DISTRICTE 5,51,Dona,319
2011,DISTRICTE 6,64,Dona,157
2011,DISTRICTE 4,9,Home,247
2016,DISTRICTE 2,62,Home,74
2014,DISTRICTE 1,4,Dona,212
2013,DISTRICTE 1,18,Dona,151
2014,DISTRICTE 3,36,Dona,314
2016,DISTRICTE 2,67,Dona,78
2013,DISTRICTE 1,13,Home,181
2014,DISTRICTE 3,31,Home,279
2015,DISTRICTE 6,48,Home,299
2011,DISTRICTE 4,92,Home,7
2016,DISTRICTE 5,2,Dona,241
2013,DISTRICTE 6,5,Dona,259
2013,DISTRICTE 5,18,Dona,189
2015,DISTRICTE 2,65,Dona,78
2011,DISTRICTE 4,97,Dona,8
2013,DISTRICTE 5,13,Home,203
2014,DISTRICTE 1,87,Dona,106
2017,DISTRICTE 4,66,Dona,184
2014,DISTRICTE 5,30,Dona,332
2014,DISTRICTE 5,72,Home,133
2016,DISTRICTE 1,12,Home,216
2011,DISTRICTE 2,92,Home,4
2015,DISTRICTE 5,27,Dona,277
2013,DISTRICTE 6,0,Home,283
2011,DISTRICTE 5,10,Home,227
2012,DISTRICTE 3,54,Home,195
2014,DISTRICTE 4,56,Home,229
2016,DISTRICTE 6,38,Home,416
2017,DISTRICTE 1,7,Home,198
2012,DISTRICTE 3,59,Dona,150
2017,DISTRICTE 6,54,Dona,296
2016,DISTRICTE 6,43,Dona,332
2015,DISTRICTE 1,28,Dona,207
2017,DISTRICTE 5,68,Dona,265
2013,DISTRICTE 6,83,Home,59
2016,DISTRICTE 3,78,Dona,108
2011,DISTRICTE 6,50,Home,298
2013,DISTRICTE 2,57,Dona,77
2017,DISTRICTE 2,50,Dona,142
2017,DISTRICTE 5,63,Home,264
2013,DISTRICTE 2,52,Home,128
2012,DISTRICTE 4,33,Home,353
2013,DISTRICTE 6,88,Dona,59
2011,DISTRICTE 1,65,Dona,175
2017,DISTRICTE 2,45,Home,171
2013,DISTRICTE 4,73,Dona,109
2016,DISTRICTE 1,103,Dona,3
2015,DISTRICTE 5,1,Dona,245
2017,DISTRICTE 2,19,Home,112
2011,DISTRICTE 3,80,Dona,87
2013,DISTRICTE 6,26,Home,240
2015,DISTRICTE 6,3,Home,281
2011,DISTRICTE 5,89,Dona,57
2013,DISTRICTE 6,31,Dona,346
2015,DISTRICTE 2,96,Home,3
2011,DISTRICTE 3,75,Home,95
2015,DISTRICTE 1,66,Dona,202
2016,DISTRICTE 4,57,Home,237
2017,DISTRICTE 3,10,Home,207
2012,DISTRICTE 4,71,Home,154
2015,DISTRICTE 1,61,Home,171
2016,DISTRICTE 6,88,Home,35
2011,DISTRICTE 6,38,Home,384
2011,DISTRICTE 2,21,Home,129
2012,DISTRICTE 3,33,Dona,364
2015,DISTRICTE 6,91,Dona,42
2013,DISTRICTE 4,9,Home,211
2015,DISTRICTE 4,61,Dona,193
2011,DISTRICTE 1,39,Dona,291
2017,DISTRICTE 1,71,Dona,185
2016,DISTRICTE 5,80,Home,89
2017,DISTRICTE 5,89,Home,51
2012,DISTRICTE 2,57,Home,107
2016,DISTRICTE 5,85,Dona,118
2014,DISTRICTE 6,55,Dona,268
2012,DISTRICTE 4,2,Dona,258
2014,DISTRICTE 5,87,Dona,93
2011,DISTRICTE 5,48,Home,316
2012,DISTRICTE 3,28,Home,237
2011,DISTRICTE 5,6,Dona,273
2013,DISTRICTE 1,63,Dona,185
2013,DISTRICTE 2,64,Home,96
2012,DISTRICTE 3,16,Home,169
2014,DISTRICTE 2,19,Dona,107
2014,DISTRICTE 4,94,Home,5
2017,DISTRICTE 2,90,Home,6
2012,DISTRICTE 6,62,Dona,192
2014,DISTRICTE 2,61,Home,72
2014,DISTRICTE 5,75,Dona,146
2013,DISTRICTE 5,63,Dona,220
2011,DISTRICTE 4,47,Home,254
2012,DISTRICTE 2,45,Home,165
2012,DISTRICTE 3,21,Dona,169
2017,DISTRICTE 6,16,Dona,204
2015,DISTRICTE 6,79,Dona,153
2016,DISTRICTE 5,97,Dona,13
2017,DISTRICTE 3,39,Dona,314
2017,DISTRICTE 3,81,Home,79
2013,DISTRICTE 4,85,Dona,100
2014,DISTRICTE 3,74,Dona,100
2011,DISTRICTE 1,27,Dona,209
2014,DISTRICTE 3,69,Home,124
2013,DISTRICTE 6,43,Dona,315
2012,DISTRICTE 3,104,Dona,1
2015,DISTRICTE 2,27,Dona,149
2016,DISTRICTE 5,9,Home,261
2017,DISTRICTE 5,18,Home,222
2012,DISTRICTE 5,46,Dona,330
2015,DISTRICTE 3,98,Dona,5
2017,DISTRICTE 6,11,Home,267
2013,DISTRICTE 3,12,Dona,176
2017,DISTRICTE 2,95,Dona,5
2012,DISTRICTE 5,41,Home,428
2016,DISTRICTE 3,33,Dona,276
2011,DISTRICTE 1,25,Home,192
2013,DISTRICTE 6,38,Home,419
2011,DISTRICTE 5,77,Dona,186
2012,DISTRICTE 4,83,Home,67
2015,DISTRICTE 1,73,Home,110
2017,DISTRICTE 1,45,Home,314
2016,DISTRICTE 4,50,Dona,289
2013,DISTRICTE 4,21,Home,169
2011,DISTRICTE 1,13,Home,170
2016,DISTRICTE 6,76,Home,77
2015,DISTRICTE 3,22,Home,173
2016,DISTRICTE 4,45,Home,370
2016,DISTRICTE 6,81,Dona,126
2016,DISTRICTE 2,29,Home,164
2017,DISTRICTE 2,12,Dona,123
2011,DISTRICTE 3,68,Dona,124
2015,DISTRICTE 4,35,Home,352
2017,DISTRICTE 2,7,Home,188
2015,DISTRICTE 2,89,Dona,38
2015,DISTRICTE 5,58,Home,246
2016,DISTRICTE 3,52,Home,224
2012,DISTRICTE 1,38,Home,349
2014,DISTRICTE 1,49,Home,250
2012,DISTRICTE 4,14,Dona,197
2016,DISTRICTE 5,92,Home,26
2012,DISTRICTE 6,74,Dona,131
2014,DISTRICTE 5,34,Home,340
2012,DISTRICTE 6,69,Home,114
2011,DISTRICTE 1,96,Home,3
2015,DISTRICTE 2,1,Home,166
2014,DISTRICTE 3,86,Dona,65
2014,DISTRICTE 3,81,Home,79
2017,DISTRICTE 5,44,Dona,384
2015,DISTRICTE 4,49,Dona,286
2017,DISTRICTE 6,73,Home,147
2011,DISTRICTE 6,102,Dona,2
2017,DISTRICTE 1,59,Dona,209
2013,DISTRICTE 2,7,Dona,134
2017,DISTRICTE 2,83,Dona,41
2014,DISTRICTE 6,74,Home,81
2012,DISTRICTE 3,9,Dona,161
2017,DISTRICTE 4,28,Home,194
2014,DISTRICTE 2,31,Dona,185
2016,DISTRICTE 1,20,Dona,162
2014,DISTRICTE 4,37,Dona,374
2014,DISTRICTE 2,73,Home,62
2015,DISTRICTE 6,86,Home,46
2016,DISTRICTE 1,62,Home,169
2017,DISTRICTE 6,4,Dona,241
2015,DISTRICTE 2,84,Home,28
2017,DISTRICTE 2,0,Dona,130
2012,DISTRICTE 5,34,Dona,452
2015,DISTRICTE 5,46,Home,351
2017,DISTRICTE 3,51,Dona,242
2017,DISTRICTE 3,93,Home,8
2012,DISTRICTE 2,71,Dona,86
2013,DISTRICTE 3,69,Home,113
2015,DISTRICTE 1,78,Dona,165
2012,DISTRICTE 3,92,Home,5
2014,DISTRICTE 2,95,Dona,2
2016,DISTRICTE 5,78,Dona,161
2015,DISTRICTE 2,46,Home,159
2012,DISTRICTE 3,97,Dona,2
2011,DISTRICTE 5,24,Home,242
2014,DISTRICTE 6,31,Dona,317
2011,DISTRICTE 6,88,Home,23
2013,DISTRICTE 1,56,Dona,212
2013,DISTRICTE 3,0,Home,230
2017,DISTRICTE 1,78,Dona,109
2016,DISTRICTE 5,73,Home,158
2013,DISTRICTE 1,51,Home,252
2013,DISTRICTE 3,5,Dona,199
2015,DISTRICTE 6,10,Home,223
2013,DISTRICTE 2,26,Home,165
2011,DISTRICTE 4,54,Home,208
2016,DISTRICTE 4,33,Home,271
2012,DISTRICTE 1,88,Dona,85
2017,DISTRICTE 6,80,Dona,147
2016,DISTRICTE 1,39,Dona,369
2012,DISTRICTE 2,7,Home,150
2014,DISTRICTE 2,12,Dona,86
2016,DISTRICTE 3,7,Home,249
2011,DISTRICTE 4,59,Dona,186
2012,DISTRICTE 1,83,Home,77
2014,DISTRICTE 1,49,Dona,267
2016,DISTRICTE 6,64,Home,181
2014,DISTRICTE 2,54,Home,124
2016,DISTRICTE 1,81,Home,75
2011,DISTRICTE 6,19,Dona,218
2014,DISTRICTE 4,70,Home,157
2015,DISTRICTE 4,68,Dona,143
2013,DISTRICTE 3,88,Dona,45
2013,DISTRICTE 4,2,Home,251
2016,DISTRICTE 6,69,Dona,142
2016,DISTRICTE 4,38,Dona,409
2014,DISTRICTE 4,75,Dona,128
2011,DISTRICTE 3,30,Dona,312
2015,DISTRICTE 2,51,Dona,122
2015,DISTRICTE 5,20,Home,201
2014,DISTRICTE 3,81,Dona,87
2015,DISTRICTE 6,98,Dona,2
2011,DISTRICTE 1,89,Home,43
2012,DISTRICTE 1,0,Home,219
2016,DISTRICTE 2,48,Home,144
2017,DISTRICTE 4,21,Dona,173
2017,DISTRICTE 4,16,Home,215
2013,DISTRICTE 6,45,Home,326
2012,DISTRICTE 3,14,Dona,148
2013,DISTRICTE 2,19,Dona,104
2017,DISTRICTE 2,88,Dona,28
2011,DISTRICTE 6,7,Dona,197
2013,DISTRICTE 2,14,Home,105
2013,DISTRICTE 6,50,Dona,295
2012,DISTRICTE 6,55,Dona,219
2017,DISTRICTE 2,83,Home,42
2012,DISTRICTE 4,40,Dona,340
2012,DISTRICTE 6,50,Home,279
2011,DISTRICTE 1,20,Dona,143
2013,DISTRICTE 5,82,Home,102
2015,DISTRICTE 6,15,Dona,187
2012,DISTRICTE 2,83,Dona,42
2017,DISTRICTE 6,9,Dona,250
2014,DISTRICTE 6,29,Home,242
2015,DISTRICTE 3,60,Home,190
2017,DISTRICTE 6,4,Home,267
2014,DISTRICTE 5,68,Dona,258
2012,DISTRICTE 3,9,Home,163
2011,DISTRICTE 6,90,Dona,33
2015,DISTRICTE 5,96,Dona,15
2017,DISTRICTE 2,0,Home,156
2015,DISTRICTE 1,28,Home,209
2015,DISTRICTE 5,91,Home,30
2014,DISTRICTE 3,10,Dona,178
2016,DISTRICTE 3,19,Home,164
2014,DISTRICTE 3,5,Home,253
2012,DISTRICTE 1,71,Home,114
2015,DISTRICTE 3,72,Home,82
2011,DISTRICTE 1,8,Dona,196
2013,DISTRICTE 4,16,Dona,170
2013,DISTRICTE 1,44,Dona,278
2012,DISTRICTE 2,19,Home,131
2015,DISTRICTE 2,39,Dona,189
2015,DISTRICTE 5,8,Home,265
2014,DISTRICTE 6,43,Dona,286
2017,DISTRICTE 6,54,Home,272
2012,DISTRICTE 3,85,Dona,91
2011,DISTRICTE 5,36,Home,482
2017,DISTRICTE 3,13,Dona,173
2017,DISTRICTE 3,55,Home,168
2012,DISTRICTE 1,76,Dona,151
2015,DISTRICTE 2,34,Home,251
2015,DISTRICTE 3,74,Dona,117
2017,DISTRICTE 5,82,Dona,148
2014,DISTRICTE 3,93,Dona,21
2017,DISTRICTE 2,76,Dona,73
2014,DISTRICTE 4,82,Home,87
2011,DISTRICTE 1,6,Home,230
2014,DISTRICTE 3,88,Home,15
2015,DISTRICTE 5,13,Dona,208
2016,DISTRICTE 5,85,Home,85
2017,DISTRICTE 1,66,Dona,154
2013,DISTRICTE 6,62,Dona,177
2017,DISTRICTE 2,71,Home,73
2016,DISTRICTE 4,95,Home,7
2011,DISTRICTE 3,87,Home,23
2011,DISTRICTE 4,66,Home,152
2011,DISTRICTE 6,76,Home,85
2016,DISTRICTE 1,27,Dona,219
2012,DISTRICTE 5,53,Home,284
2016,DISTRICTE 3,90,Home,13
2012,DISTRICTE 4,52,Dona,250
2016,DISTRICTE 1,69,Home,150
2017,DISTRICTE 5,94,Dona,27
2015,DISTRICTE 4,54,Home,265
2013,DISTRICTE 6,57,Home,227
2012,DISTRICTE 6,62,Home,171
2014,DISTRICTE 4,87,Dona,82
2017,DISTRICTE 1,64,Home,152
2011,DISTRICTE 2,40,Dona,150
2015,DISTRICTE 3,86,Dona,66
2014,DISTRICTE 5,15,Home,219
2015,DISTRICTE 3,3,Dona,206
2017,DISTRICTE 5,11,Dona,235
2016,DISTRICTE 3,21,Dona,151
2017,DISTRICTE 5,6,Home,266
2014,DISTRICTE 3,17,Home,160
2015,DISTRICTE 5,84,Dona,125
2016,DISTRICTE 2,36,Home,261
2013,DISTRICTE 4,85,Home,51
2011,DISTRICTE 1,77,Home,95
2016,DISTRICTE 2,41,Dona,173
2012,DISTRICTE 1,64,Dona,193
2013,DISTRICTE 5,75,Dona,170
2017,DISTRICTE 3,1,Dona,180
2015,DISTRICTE 6,22,Home,195
2017,DISTRICTE 3,43,Home,320
2014,DISTRICTE 5,56,Dona,289
2014,DISTRICTE 5,98,Home,1
2013,DISTRICTE 5,70,Home,172
2012,DISTRICTE 3,2,Dona,243
2017,DISTRICTE 4,9,Dona,242
2016,DISTRICTE 5,23,Home,209
2016,DISTRICTE 3,59,Dona,181
2014,DISTRICTE 1,11,Home,217
2016,DISTRICTE 4,0,Home,199
2016,DISTRICTE 5,28,Dona,268
2016,DISTRICTE 6,31,Home,250
2015,DISTRICTE 5,58,Dona,288
2013,DISTRICTE 5,37,Dona,439
2016,DISTRICTE 2,24,Home,121
2015,DISTRICTE 6,60,Home,206
2016,DISTRICTE 2,29,Dona,156
2013,DISTRICTE 5,32,Home,378
2015,DISTRICTE 2,84,Dona,59
2017,DISTRICTE 6,99,Home,1
2015,DISTRICTE 5,53,Home,296
2014,DISTRICTE 3,48,Dona,242
2014,DISTRICTE 3,43,Home,272
2011,DISTRICTE 2,47,Home,134
2012,DISTRICTE 5,15,Home,210
2015,DISTRICTE 1,9,Dona,199
2017,DISTRICTE 5,32,Home,264
2012,DISTRICTE 1,33,Home,311
2011,DISTRICTE 1,51,Home,214
2016,DISTRICTE 4,88,Dona,75
2015,DISTRICTE 3,29,Dona,222
2012,DISTRICTE 4,14,Home,170
2016,DISTRICTE 4,83,Home,87
2011,DISTRICTE 2,52,Dona,96
2013,DISTRICTE 1,6,Dona,215
2013,DISTRICTE 6,12,Home,236
2015,DISTRICTE 2,1,Dona,146
2014,DISTRICTE 2,4,Home,218
2017,DISTRICTE 5,37,Dona,364
2012,DISTRICTE 1,38,Dona,316
2015,DISTRICTE 3,41,Dona,286
2017,DISTRICTE 5,49,Dona,396
2017,DISTRICTE 3,96,Dona,12
2016,DISTRICTE 4,71,Home,141
2017,DISTRICTE 2,38,Dona,215
2017,DISTRICTE 5,44,Home,398
2016,DISTRICTE 3,45,Home,274
2011,DISTRICTE 1,39,Home,324
2011,DISTRICTE 6,57,Dona,214
2014,DISTRICTE 4,37,Home,417
2012,DISTRICTE 6,5,Dona,259
2017,DISTRICTE 2,33,Home,179
2014,DISTRICTE 5,18,Dona,192
2014,DISTRICTE 5,60,Home,266
2015,DISTRICTE 2,13,Dona,86
2016,DISTRICTE 4,76,Dona,100
2012,DISTRICTE 2,33,Dona,206
2015,DISTRICTE 4,42,Home,391
2012,DISTRICTE 4,90,Dona,51
2013,DISTRICTE 4,28,Dona,271
2013,DISTRICTE 6,95,Home,3
2017,DISTRICTE 1,52,Home,237
2011,DISTRICTE 5,62,Home,225
2011,DISTRICTE 5,20,Dona,200
2014,DISTRICTE 6,81,Dona,139
2012,DISTRICTE 3,47,Dona,222
2017,DISTRICTE 4,66,Home,162
2012,DISTRICTE 2,31,Home,264
2011,DISTRICTE 4,35,Dona,414
2013,DISTRICTE 3,95,Home,2
2014,DISTRICTE 3,55,Home,200
2015,DISTRICTE 5,46,Dona,356
2015,DISTRICTE 4,23,Dona,185
2013,DISTRICTE 3,100,Dona,1
2015,DISTRICTE 1,21,Dona,179
2015,DISTRICTE 6,3,Dona,244
2017,DISTRICTE 6,92,Dona,25
2017,DISTRICTE 1,33,Dona,204
2012,DISTRICTE 1,26,Dona,225
2012,DISTRICTE 4,26,Home,205
2015,DISTRICTE 1,16,Home,165
2017,DISTRICTE 3,5,Home,206
2016,DISTRICTE 3,71,Dona,132
2014,DISTRICTE 1,23,Home,177
2014,DISTRICTE 6,93,Dona,19
2014,DISTRICTE 2,57,Dona,86
2016,DISTRICTE 5,40,Dona,425
2011,DISTRICTE 3,42,Dona,253
2013,DISTRICTE 2,76,Dona,95
2016,DISTRICTE 1,36,Home,259
2013,DISTRICTE 1,63,Home,161
2013,DISTRICTE 2,71,Home,45
2015,DISTRICTE 2,58,Home,86
2011,DISTRICTE 3,37,Home,356
2012,DISTRICTE 1,95,Home,5
2016,DISTRICTE 6,19,Home,216
2017,DISTRICTE 6,87,Home,37
2016,DISTRICTE 5,35,Home,386
2015,DISTRICTE 1,99,Home,3
2012,DISTRICTE 6,17,Dona,165
2011,DISTRICTE 2,59,Home,77
2016,DISTRICTE 6,24,Dona,219
2012,DISTRICTE 6,12,Home,213
2017,DISTRICTE 2,95,Home,1
2014,DISTRICTE 6,17,Home,201
2012,DISTRICTE 3,21,Home,177
2012,DISTRICTE 2,45,Dona,145
2016,DISTRICTE 1,77,Dona,111
2011,DISTRICTE 4,42,Home,340
2014,DISTRICTE 2,16,Home,106
2017,DISTRICTE 5,56,Home,292
2012,DISTRICTE 5,8,Dona,265
2016,DISTRICTE 5,47,Home,352
2011,DISTRICTE 4,47,Dona,276
2014,DISTRICTE 1,37,Dona,370
2011,DISTRICTE 3,49,Home,184
2012,DISTRICTE 5,3,Home,298
2013,DISTRICTE 2,64,Dona,75
2016,DISTRICTE 2,86,Home,25
2012,DISTRICTE 6,100,Dona,3
2017,DISTRICTE 4,59,Dona,225
2013,DISTRICTE 6,38,Dona,377
2013,DISTRICTE 5,25,Dona,242
2013,DISTRICTE 3,12,Home,155
2017,DISTRICTE 4,54,Home,258
2014,DISTRICTE 1,35,Home,301
2016,DISTRICTE 4,64,Dona,187
2013,DISTRICTE 3,17,Dona,158
2017,DISTRICTE 6,16,Home,232
2011,DISTRICTE 5,74,Home,151
2011,DISTRICTE 5,32,Dona,409
2011,DISTRICTE 6,45,Dona,288
2012,DISTRICTE 5,91,Dona,51
2016,DISTRICTE 3,24,Home,164
2017,DISTRICTE 4,42,Home,374
2014,DISTRICTE 1,21,Home,159
2016,DISTRICTE 6,81,Home,65
2013,DISTRICTE 3,105,Dona,1
2016,DISTRICTE 6,86,Dona,86
2015,DISTRICTE 2,34,Dona,220
2013,DISTRICTE 2,85,Dona,50
2015,DISTRICTE 5,3,Home,286
2016,DISTRICTE 4,47,Home,312
2014,DISTRICTE 6,48,Dona,279
2017,DISTRICTE 6,94,Dona,14
2015,DISTRICTE 2,29,Home,157
2014,DISTRICTE 6,43,Home,358
2012,DISTRICTE 6,69,Dona,142
2014,DISTRICTE 4,87,Home,43
2013,DISTRICTE 4,19,Home,169
2016,DISTRICTE 5,87,Home,51
2011,DISTRICTE 2,42,Dona,115
2012,DISTRICTE 6,64,Home,178
2011,DISTRICTE 5,38,Home,429
2015,DISTRICTE 3,74,Home,101
2012,DISTRICTE 5,48,Home,312
2016,DISTRICTE 3,95,Home,1
2016,DISTRICTE 1,22,Dona,190
2012,DISTRICTE 4,57,Dona,195
2015,DISTRICTE 4,54,Dona,232
2013,DISTRICTE 1,70,Dona,128
2016,DISTRICTE 1,64,Home,157
2017,DISTRICTE 1,64,Dona,189
2017,DISTRICTE 5,99,Dona,4
2015,DISTRICTE 4,49,Home,277
2013,DISTRICTE 2,2,Dona,168
2013,DISTRICTE 1,65,Home,164
2012,DISTRICTE 2,55,Home,78
2014,DISTRICTE 4,92,Dona,38
2015,DISTRICTE 3,86,Home,24
2014,DISTRICTE 1,32,Dona,229
2017,DISTRICTE 1,59,Home,217
2014,DISTRICTE 2,26,Dona,152
2014,DISTRICTE 2,68,Home,70
2015,DISTRICTE 3,91,Dona,32
2017,DISTRICTE 6,18,Home,234
2017,DISTRICTE 5,16,Dona,219
2013,DISTRICTE 4,18,Dona,154
2015,DISTRICTE 3,8,Dona,181
2016,DISTRICTE 4,52,Dona,265
2015,DISTRICTE 5,79,Dona,183
2011,DISTRICTE 3,16,Dona,142
2016,DISTRICTE 2,31,Home,152
2013,DISTRICTE 4,90,Home,30
2017,DISTRICTE 5,11,Home,291
2012,DISTRICTE 1,62,Dona,188
2013,DISTRICTE 3,17,Home,171
2013,DISTRICTE 5,70,Dona,197
2011,DISTRICTE 4,40,Home,395
2014,DISTRICTE 4,4,Home,264
2016,DISTRICTE 2,36,Dona,177
2013,DISTRICTE 3,22,Dona,172
2014,DISTRICTE 4,9,Dona,239
2011,DISTRICTE 4,45,Dona,281
2013,DISTRICTE 5,65,Home,211
2017,DISTRICTE 3,46,Dona,246
2017,DISTRICTE 3,88,Home,16
