VOTACIO,ELECCIO,ANY_VOTACIO,DISTRICTE,SECCIO,PARTIT,NOM_PARTIT,VOTS
R,Referèndum Constitució Europea          ,2005,5,1,NO             ,NO                                                ,125
R,Referèndum Constitució Europea          ,2005,5,1,SI             ,SI                                                ,304
R,Referèndum Constitució Europea          ,2005,5,2,EN BLANC       ,EN BLANC                                          ,16
R,Referèndum Constitució Europea          ,2005,5,2,NO             ,NO                                                ,83
R,Referèndum Constitució Europea          ,2005,5,2,SI             ,SI                                                ,319
R,Referèndum Constitució Europea          ,2005,5,3,EN BLANC       ,EN BLANC                                          ,42
R,Referèndum Constitució Europea          ,2005,5,3,NO             ,NO                                                ,182
R,Referèndum Constitució Europea          ,2005,5,3,SI             ,SI                                                ,354
R,Referèndum Constitució Europea          ,2005,5,4,EN BLANC       ,EN BLANC                                          ,62
R,Referèndum Constitució Europea          ,2005,5,4,NO             ,NO                                                ,247
R,Referèndum Constitució Europea          ,2005,5,4,SI             ,SI                                                ,561
R,Referèndum Constitució Europea          ,2005,5,5,EN BLANC       ,EN BLANC                                          ,25
R,Referèndum Constitució Europea          ,2005,5,5,NO             ,NO                                                ,88
R,Referèndum Constitució Europea          ,2005,5,5,SI             ,SI                                                ,165
R,Referèndum Constitució Europea          ,2005,5,6,EN BLANC       ,EN BLANC                                          ,68
R,Referèndum Constitució Europea          ,2005,5,6,NO             ,NO                                                ,230
R,Referèndum Constitució Europea          ,2005,5,6,SI             ,SI                                                ,424
R,Referèndum Constitució Europea          ,2005,5,7,EN BLANC       ,EN BLANC                                          ,71
R,Referèndum Constitució Europea          ,2005,5,7,NO             ,NO                                                ,247
R,Referèndum Constitució Europea          ,2005,5,7,SI             ,SI                                                ,537
R,Referèndum Constitució Europea          ,2005,5,8,EN BLANC       ,EN BLANC                                          ,55
R,Referèndum Constitució Europea          ,2005,5,8,NO             ,NO                                                ,192
R,Referèndum Constitució Europea          ,2005,5,8,SI             ,SI                                                ,344
R,Referèndum Constitució Europea          ,2005,5,9,EN BLANC       ,EN BLANC                                          ,28
R,Referèndum Constitució Europea          ,2005,5,9,NO             ,NO                                                ,138
R,Referèndum Constitució Europea          ,2005,5,9,SI             ,SI                                                ,368
R,Referèndum Constitució Europea          ,2005,5,10,EN BLANC       ,EN BLANC                                          ,33
R,Referèndum Constitució Europea          ,2005,5,10,NO             ,NO                                                ,123
R,Referèndum Constitució Europea          ,2005,5,10,SI             ,SI                                                ,559
R,Referèndum Constitució Europea          ,2005,5,11,EN BLANC       ,EN BLANC                                          ,36
R,Referèndum Constitució Europea          ,2005,5,11,NO             ,NO                                                ,152
R,Referèndum Constitució Europea          ,2005,5,11,SI             ,SI                                                ,435
R,Referèndum Constitució Europea          ,2005,5,12,EN BLANC       ,EN BLANC                                          ,21
R,Referèndum Constitució Europea          ,2005,5,12,NO             ,NO                                                ,46
R,Referèndum Constitució Europea          ,2005,5,12,SI             ,SI                                                ,176
R,Referèndum Constitució Europea          ,2005,5,13,EN BLANC       ,EN BLANC                                          ,23
R,Referèndum Constitució Europea          ,2005,5,13,NO             ,NO                                                ,68
R,Referèndum Constitució Europea          ,2005,5,13,SI             ,SI                                                ,244
R,Referèndum Constitució Europea          ,2005,5,14,EN BLANC       ,EN BLANC                                          ,42
R,Referèndum Constitució Europea          ,2005,5,14,NO             ,NO                                                ,149
R,Referèndum Constitució Europea          ,2005,5,14,SI             ,SI                                                ,470
R,Referèndum Constitució Europea          ,2005,5,15,EN BLANC       ,EN BLANC                                          ,32
R,Referèndum Constitució Europea          ,2005,5,15,NO             ,NO                                                ,83
R,Referèndum Constitució Europea          ,2005,5,15,SI             ,SI                                                ,392
R,Referèndum Constitució Europea          ,2005,5,16,EN BLANC       ,EN BLANC                                          ,42
R,Referèndum Constitució Europea          ,2005,5,16,NO             ,NO                                                ,103
R,Referèndum Constitució Europea          ,2005,5,16,SI             ,SI                                                ,504
R,Referèndum Constitució Europea          ,2005,5,17,EN BLANC       ,EN BLANC                                          ,28
R,Referèndum Constitució Europea          ,2005,5,17,NO             ,NO                                                ,133
R,Referèndum Constitució Europea          ,2005,5,17,SI             ,SI                                                ,256
R,Referèndum Constitució Europea          ,2005,5,18,EN BLANC       ,EN BLANC                                          ,22
R,Referèndum Constitució Europea          ,2005,5,18,NO             ,NO                                                ,87
R,Referèndum Constitució Europea          ,2005,5,18,SI             ,SI                                                ,336
R,Referèndum Constitució Europea          ,2005,5,19,EN BLANC       ,EN BLANC                                          ,36
R,Referèndum Constitució Europea          ,2005,5,19,NO             ,NO                                                ,141
R,Referèndum Constitució Europea          ,2005,5,19,SI             ,SI                                                ,351
R,Referèndum Constitució Europea          ,2005,5,20,EN BLANC       ,EN BLANC                                          ,21
R,Referèndum Constitució Europea          ,2005,5,20,NO             ,NO                                                ,154
R,Referèndum Constitució Europea          ,2005,5,20,SI             ,SI                                                ,254
R,Referèndum Constitució Europea          ,2005,5,21,EN BLANC       ,EN BLANC                                          ,43
R,Referèndum Constitució Europea          ,2005,5,21,NO             ,NO                                                ,134
R,Referèndum Constitució Europea          ,2005,5,21,SI             ,SI                                                ,412
R,Referèndum Constitució Europea          ,2005,5,22,EN BLANC       ,EN BLANC                                          ,14
R,Referèndum Constitució Europea          ,2005,5,22,NO             ,NO                                                ,41
R,Referèndum Constitució Europea          ,2005,5,22,SI             ,SI                                                ,139
R,Referèndum Constitució Europea          ,2005,5,23,EN BLANC       ,EN BLANC                                          ,51
R,Referèndum Constitució Europea          ,2005,5,23,NO             ,NO                                                ,144
R,Referèndum Constitució Europea          ,2005,5,23,SI             ,SI                                                ,292
R,Referèndum Constitució Europea          ,2005,5,24,EN BLANC       ,EN BLANC                                          ,24
R,Referèndum Constitució Europea          ,2005,5,24,NO             ,NO                                                ,98
R,Referèndum Constitució Europea          ,2005,5,24,SI             ,SI                                                ,249
R,Referèndum Constitució Europea          ,2005,5,25,EN BLANC       ,EN BLANC                                          ,26
R,Referèndum Constitució Europea          ,2005,5,25,NO             ,NO                                                ,72
R,Referèndum Constitució Europea          ,2005,5,25,SI             ,SI                                                ,248
R,Referèndum Constitució Europea          ,2005,6,1,EN BLANC       ,EN BLANC                                          ,25
R,Referèndum Constitució Europea          ,2005,6,1,NO             ,NO                                                ,73
R,Referèndum Constitució Europea          ,2005,6,1,SI             ,SI                                                ,326
R,Referèndum Constitució Europea          ,2005,6,2,EN BLANC       ,EN BLANC                                          ,21
R,Referèndum Constitució Europea          ,2005,6,2,NO             ,NO                                                ,88
R,Referèndum Constitució Europea          ,2005,6,2,SI             ,SI                                                ,308
R,Referèndum Constitució Europea          ,2005,6,3,EN BLANC       ,EN BLANC                                          ,29
R,Referèndum Constitució Europea          ,2005,6,3,NO             ,NO                                                ,118
R,Referèndum Constitució Europea          ,2005,6,3,SI             ,SI                                                ,449
R,Referèndum Constitució Europea          ,2005,6,4,EN BLANC       ,EN BLANC                                          ,25
R,Referèndum Constitució Europea          ,2005,6,4,NO             ,NO                                                ,76
R,Referèndum Constitució Europea          ,2005,6,4,SI             ,SI                                                ,323
R,Referèndum Constitució Europea          ,2005,6,5,EN BLANC       ,EN BLANC                                          ,20
R,Referèndum Constitució Europea          ,2005,6,5,NO             ,NO                                                ,64
R,Referèndum Constitució Europea          ,2005,6,5,SI             ,SI                                                ,222
R,Referèndum Constitució Europea          ,2005,6,6,EN BLANC       ,EN BLANC                                          ,50
R,Referèndum Constitució Europea          ,2005,6,6,NO             ,NO                                                ,162
R,Referèndum Constitució Europea          ,2005,6,6,SI             ,SI                                                ,522
R,Referèndum Constitució Europea          ,2005,6,8,EN BLANC       ,EN BLANC                                          ,36
R,Referèndum Constitució Europea          ,2005,6,8,NO             ,NO                                                ,138
R,Referèndum Constitució Europea          ,2005,6,8,SI             ,SI                                                ,378
R,Referèndum Constitució Europea          ,2005,6,9,EN BLANC       ,EN BLANC                                          ,25
R,Referèndum Constitució Europea          ,2005,6,9,NO             ,NO                                                ,79
R,Referèndum Constitució Europea          ,2005,6,9,SI             ,SI                                                ,246
R,Referèndum Constitució Europea          ,2005,6,10,EN BLANC       ,EN BLANC                                          ,54
R,Referèndum Constitució Europea          ,2005,6,10,NO             ,NO                                                ,185
R,Referèndum Constitució Europea          ,2005,6,10,SI             ,SI                                                ,569
R,Referèndum Constitució Europea          ,2005,6,11,EN BLANC       ,EN BLANC                                          ,25
R,Referèndum Constitució Europea          ,2005,6,11,NO             ,NO                                                ,78
R,Referèndum Constitució Europea          ,2005,6,11,SI             ,SI                                                ,277
R,Referèndum Constitució Europea          ,2005,6,12,EN BLANC       ,EN BLANC                                          ,14
R,Referèndum Constitució Europea          ,2005,6,12,NO             ,NO                                                ,95
R,Referèndum Constitució Europea          ,2005,6,12,SI             ,SI                                                ,306
R,Referèndum Constitució Europea          ,2005,6,13,EN BLANC       ,EN BLANC                                          ,14
R,Referèndum Constitució Europea          ,2005,6,13,NO             ,NO                                                ,47
R,Referèndum Constitució Europea          ,2005,6,13,SI             ,SI                                                ,264
R,Referèndum Constitució Europea          ,2005,6,14,EN BLANC       ,EN BLANC                                          ,11
R,Referèndum Constitució Europea          ,2005,6,14,NO             ,NO                                                ,36
R,Referèndum Constitució Europea          ,2005,6,14,SI             ,SI                                                ,207
R,Referèndum Constitució Europea          ,2005,6,16,EN BLANC       ,EN BLANC                                          ,19
R,Referèndum Constitució Europea          ,2005,6,16,NO             ,NO                                                ,70
R,Referèndum Constitució Europea          ,2005,6,16,SI             ,SI                                                ,253
R,Referèndum Constitució Europea          ,2005,6,18,EN BLANC       ,EN BLANC                                          ,15
R,Referèndum Constitució Europea          ,2005,6,18,NO             ,NO                                                ,30
R,Referèndum Constitució Europea          ,2005,6,18,SI             ,SI                                                ,203
R,Referèndum Constitució Europea          ,2005,6,19,EN BLANC       ,EN BLANC                                          ,11
R,Referèndum Constitució Europea          ,2005,6,19,NO             ,NO                                                ,29
R,Referèndum Constitució Europea          ,2005,6,19,SI             ,SI                                                ,181
R,Referèndum Constitució Europea          ,2005,6,20,EN BLANC       ,EN BLANC                                          ,5
R,Referèndum Constitució Europea          ,2005,6,20,NO             ,NO                                                ,26
R,Referèndum Constitució Europea          ,2005,6,20,SI             ,SI                                                ,172
R,Referèndum Constitució Europea          ,2005,6,21,EN BLANC       ,EN BLANC                                          ,7
R,Referèndum Constitució Europea          ,2005,6,21,NO             ,NO                                                ,65
R,Referèndum Constitució Europea          ,2005,6,21,SI             ,SI                                                ,231
R,Referèndum Constitució Europea          ,2005,6,23,EN BLANC       ,EN BLANC                                          ,5
R,Referèndum Constitució Europea          ,2005,6,23,NO             ,NO                                                ,34
R,Referèndum Constitució Europea          ,2005,6,23,SI             ,SI                                                ,296
R,Referèndum Constitució Europea          ,2005,6,24,EN BLANC       ,EN BLANC                                          ,28
R,Referèndum Constitució Europea          ,2005,6,24,NO             ,NO                                                ,142
R,Referèndum Constitució Europea          ,2005,6,24,SI             ,SI                                                ,420
R,Referèndum Constitució Europea          ,2005,6,25,EN BLANC       ,EN BLANC                                          ,25
R,Referèndum Constitució Europea          ,2005,6,25,NO             ,NO                                                ,104
R,Referèndum Constitució Europea          ,2005,6,25,SI             ,SI                                                ,398
R,Referèndum Constitució Europea          ,2005,6,26,EN BLANC       ,EN BLANC                                          ,22
R,Referèndum Constitució Europea          ,2005,6,26,NO             ,NO                                                ,65
R,Referèndum Constitució Europea          ,2005,6,26,SI             ,SI                                                ,322
R,Referèndum Constitució Europea          ,2005,6,27,EN BLANC       ,EN BLANC                                          ,14
R,Referèndum Constitució Europea          ,2005,6,27,NO             ,NO                                                ,53
R,Referèndum Constitució Europea          ,2005,6,27,SI             ,SI                                                ,296
R,Referèndum Constitució Europea          ,2005,6,28,EN BLANC       ,EN BLANC                                          ,14
R,Referèndum Constitució Europea          ,2005,6,28,NO             ,NO                                                ,72
R,Referèndum Constitució Europea          ,2005,6,28,SI             ,SI                                                ,332
