DATA_REFERENCIA,DISTRICTE,BARRI,PAIS_PROCEDENCIA,PROVINCIA_PROCEDENCIA,POBLACIO
2016,DISTRICTE 1,CENTRE                        ,ESPANYA                       ,VALENCIA,6
2016,DISTRICTE 1,CENTRE                        ,ESPANYA                       ,VALLADOLID,1
2016,DISTRICTE 1,CENTRE                        ,"ESTATS UNITS D AMÈRICA, ELS   ", ,4
2016,DISTRICTE 1,CENTRE                        ,FRANÇA                        , ,7
2016,DISTRICTE 1,CENTRE                        ,HONDURES                      , ,6
2016,DISTRICTE 1,CENTRE                        ,INDONÈSIA                     , ,1
2016,DISTRICTE 1,CENTRE                        ,"IRAN, L                       ", ,2
2016,DISTRICTE 1,CENTRE                        ,ITÀLIA                        , ,5
2016,DISTRICTE 1,CENTRE                        ,"MARROC, EL                    ", ,6
2016,DISTRICTE 1,CENTRE                        ,MÈXIC                         , ,3
2016,DISTRICTE 1,CENTRE                        ,"NÍGER, EL                     ", ,1
2016,DISTRICTE 1,CENTRE                        ,NIGÈRIA                       , ,2
2016,DISTRICTE 1,CENTRE                        ,"PARAGUAI, EL                  ", ,7
2016,DISTRICTE 1,CENTRE                        ,"PERÚ, EL                      ", ,3
2016,DISTRICTE 1,CENTRE                        ,QATAR                         , ,2
2016,DISTRICTE 1,CENTRE                        ,"REGNE UNIT, EL                ", ,10
2016,DISTRICTE 1,CENTRE                        ,"REPÚBLICA DOMINICANA, LA      ", ,4
2016,DISTRICTE 1,CENTRE                        ,RÚSSIA                        , ,1
2016,DISTRICTE 1,CENTRE                        ,"SENEGAL, EL                   ", ,1
2016,DISTRICTE 1,CENTRE                        ,SUÏSSA                        , ,2
2016,DISTRICTE 1,CENTRE                        ,TURQUIA                       , ,1
2016,DISTRICTE 1,CENTRE                        ,VENEÇUELA                     , ,17
2016,DISTRICTE 1,CENTRE                        ,XILE                          , ,3
2016,DISTRICTE 1,CENTRE                        ,"XINA, LA                      ", ,3
2016,DISTRICTE 1,PL. CATALUNYA - ESC. INDUSTRIA,ALEMANYA                      , ,6
2016,DISTRICTE 1,PL. CATALUNYA - ESC. INDUSTRIA,ANDORRA                       , ,1
2016,DISTRICTE 1,PL. CATALUNYA - ESC. INDUSTRIA,"ARÀBIA SAUDITA, L             ", ,1
2016,DISTRICTE 1,PL. CATALUNYA - ESC. INDUSTRIA,"ARGENTINA, L                  ", ,3
2016,DISTRICTE 1,PL. CATALUNYA - ESC. INDUSTRIA,"BRASIL, EL                    ", ,3
2016,DISTRICTE 1,PL. CATALUNYA - ESC. INDUSTRIA,COLÒMBIA                      , ,5
2016,DISTRICTE 1,PL. CATALUNYA - ESC. INDUSTRIA,CUBA                          , ,1
2016,DISTRICTE 1,PL. CATALUNYA - ESC. INDUSTRIA,"EQUADOR, L                    ", ,10
2016,DISTRICTE 1,PL. CATALUNYA - ESC. INDUSTRIA,ESPANYA                       , ,143
2016,DISTRICTE 1,PL. CATALUNYA - ESC. INDUSTRIA,ESPANYA                       ,ALABA,1
2016,DISTRICTE 1,PL. CATALUNYA - ESC. INDUSTRIA,ESPANYA                       ,ALBACETE,2
2016,DISTRICTE 1,PL. CATALUNYA - ESC. INDUSTRIA,ESPANYA                       ,ALMERIA,1
2016,DISTRICTE 1,PL. CATALUNYA - ESC. INDUSTRIA,ESPANYA                       ,BARCELONA,93
2016,DISTRICTE 1,PL. CATALUNYA - ESC. INDUSTRIA,ESPANYA                       ,BISCAIA,1
2016,DISTRICTE 1,PL. CATALUNYA - ESC. INDUSTRIA,ESPANYA                       ,CACERES,1
2016,DISTRICTE 1,PL. CATALUNYA - ESC. INDUSTRIA,ESPANYA                       ,CADIS,4
2016,DISTRICTE 1,PL. CATALUNYA - ESC. INDUSTRIA,ESPANYA                       ,CANTABRIA,1
2016,DISTRICTE 1,PL. CATALUNYA - ESC. INDUSTRIA,ESPANYA                       ,CEUTA,1
2016,DISTRICTE 1,PL. CATALUNYA - ESC. INDUSTRIA,ESPANYA                       ,CIUDAD REAL,1
2016,DISTRICTE 1,PL. CATALUNYA - ESC. INDUSTRIA,ESPANYA                       ,GIRONA,5
2016,DISTRICTE 1,PL. CATALUNYA - ESC. INDUSTRIA,ESPANYA                       ,GUIPUSCOA,2
2016,DISTRICTE 1,PL. CATALUNYA - ESC. INDUSTRIA,ESPANYA                       ,ILLES BALEARS,2
2016,DISTRICTE 1,PL. CATALUNYA - ESC. INDUSTRIA,ESPANYA                       ,JAEN,1
2016,DISTRICTE 1,PL. CATALUNYA - ESC. INDUSTRIA,ESPANYA                       ,LLEIDA,6
2016,DISTRICTE 1,PL. CATALUNYA - ESC. INDUSTRIA,ESPANYA                       ,MADRID,3
2016,DISTRICTE 1,PL. CATALUNYA - ESC. INDUSTRIA,ESPANYA                       ,NAVARRA,2
2016,DISTRICTE 1,PL. CATALUNYA - ESC. INDUSTRIA,ESPANYA                       ,ORENSE,3
2016,DISTRICTE 1,PL. CATALUNYA - ESC. INDUSTRIA,ESPANYA                       ,PALENCIA,1
2016,DISTRICTE 1,PL. CATALUNYA - ESC. INDUSTRIA,ESPANYA                       ,"PALMAS, LAS",1
2016,DISTRICTE 1,PL. CATALUNYA - ESC. INDUSTRIA,ESPANYA                       ,SANTA CRUZ DE TENERIFE,1
2016,DISTRICTE 1,PL. CATALUNYA - ESC. INDUSTRIA,ESPANYA                       ,SARAGOSSA,1
2016,DISTRICTE 1,PL. CATALUNYA - ESC. INDUSTRIA,ESPANYA                       ,SEVILLA,1
2016,DISTRICTE 1,PL. CATALUNYA - ESC. INDUSTRIA,ESPANYA                       ,TARRAGONA,4
2016,DISTRICTE 1,PL. CATALUNYA - ESC. INDUSTRIA,ESPANYA                       ,VALENCIA,3
2016,DISTRICTE 1,PL. CATALUNYA - ESC. INDUSTRIA,ESPANYA                       ,VALLADOLID,1
2016,DISTRICTE 1,PL. CATALUNYA - ESC. INDUSTRIA,FRANÇA                        , ,3
2016,DISTRICTE 1,PL. CATALUNYA - ESC. INDUSTRIA,HONDURES                      , ,4
2016,DISTRICTE 1,PL. CATALUNYA - ESC. INDUSTRIA,HONGRIA                       , ,1
2016,DISTRICTE 1,PL. CATALUNYA - ESC. INDUSTRIA,"ÍNDIA, L                      ", ,3
2016,DISTRICTE 1,PL. CATALUNYA - ESC. INDUSTRIA,"IRAN, L                       ", ,1
2016,DISTRICTE 1,PL. CATALUNYA - ESC. INDUSTRIA,ITÀLIA                        , ,2
2016,DISTRICTE 1,PL. CATALUNYA - ESC. INDUSTRIA,LÍBIA                         , ,1
2016,DISTRICTE 1,PL. CATALUNYA - ESC. INDUSTRIA,MALÀISIA                      , ,1
2016,DISTRICTE 1,PL. CATALUNYA - ESC. INDUSTRIA,"MARROC, EL                    ", ,10
2016,DISTRICTE 1,PL. CATALUNYA - ESC. INDUSTRIA,MÈXIC                         , ,2
2016,DISTRICTE 1,PL. CATALUNYA - ESC. INDUSTRIA,NICARAGUA                     , ,1
2016,DISTRICTE 1,PL. CATALUNYA - ESC. INDUSTRIA,"PARAGUAI, EL                  ", ,16
2016,DISTRICTE 1,PL. CATALUNYA - ESC. INDUSTRIA,"PERÚ, EL                      ", ,7
2016,DISTRICTE 1,PL. CATALUNYA - ESC. INDUSTRIA,"REPÚBLICA DOMINICANA, LA      ", ,2
2016,DISTRICTE 1,PL. CATALUNYA - ESC. INDUSTRIA,"REPÚBLICA TXECA, LA           ", ,1
2016,DISTRICTE 1,PL. CATALUNYA - ESC. INDUSTRIA,"SENEGAL, EL                   ", ,3
2016,DISTRICTE 1,PL. CATALUNYA - ESC. INDUSTRIA,SÍRIA                         , ,1
2016,DISTRICTE 1,PL. CATALUNYA - ESC. INDUSTRIA,SUÏSSA                        , ,1
2016,DISTRICTE 1,PL. CATALUNYA - ESC. INDUSTRIA,VENEÇUELA                     , ,6
2016,DISTRICTE 1,PL. CATALUNYA - ESC. INDUSTRIA,"XINA, LA                      ", ,2
2016,DISTRICTE 1,VALLPARADÍS                   ,"ARGENTINA, L                  ", ,4
2016,DISTRICTE 1,VALLPARADÍS                   ,EGIPTE                        , ,3
2016,DISTRICTE 1,VALLPARADÍS                   ,EL SALVADOR                   , ,1
2016,DISTRICTE 1,VALLPARADÍS                   ,"EQUADOR, L                    ", ,1
2016,DISTRICTE 1,VALLPARADÍS                   ,ESPANYA                       , ,113
2016,DISTRICTE 1,VALLPARADÍS                   ,ESPANYA                       ,ALACANT,3
2016,DISTRICTE 1,VALLPARADÍS                   ,ESPANYA                       ,ALBACETE,1
2016,DISTRICTE 1,VALLPARADÍS                   ,ESPANYA                       ,ALMERIA,2
2016,DISTRICTE 1,VALLPARADÍS                   ,ESPANYA                       ,BARCELONA,57
2016,DISTRICTE 1,VALLPARADÍS                   ,ESPANYA                       ,CADIS,1
2016,DISTRICTE 1,VALLPARADÍS                   ,ESPANYA                       ,CANTABRIA,1
2016,DISTRICTE 1,VALLPARADÍS                   ,ESPANYA                       ,CORDOBA,2
2016,DISTRICTE 1,VALLPARADÍS                   ,ESPANYA                       ,GIRONA,5
2016,DISTRICTE 1,VALLPARADÍS                   ,ESPANYA                       ,GRANADA,1
2016,DISTRICTE 1,VALLPARADÍS                   ,ESPANYA                       ,GUIPUSCOA,1
2016,DISTRICTE 1,VALLPARADÍS                   ,ESPANYA                       ,ILLES BALEARS,3
2016,DISTRICTE 1,VALLPARADÍS                   ,ESPANYA                       ,JAEN,1
2016,DISTRICTE 1,VALLPARADÍS                   ,ESPANYA                       ,LLEIDA,7
2016,DISTRICTE 1,VALLPARADÍS                   ,ESPANYA                       ,LLEO,1
2016,DISTRICTE 1,VALLPARADÍS                   ,ESPANYA                       ,MADRID,4
2016,DISTRICTE 1,VALLPARADÍS                   ,ESPANYA                       ,MALAGA,1
2016,DISTRICTE 1,VALLPARADÍS                   ,ESPANYA                       ,MURCIA,2
2016,DISTRICTE 1,VALLPARADÍS                   ,ESPANYA                       ,"PALMAS, LAS",1
2016,DISTRICTE 1,VALLPARADÍS                   ,ESPANYA                       ,SANTA CRUZ DE TENERIFE,2
2016,DISTRICTE 1,VALLPARADÍS                   ,ESPANYA                       ,SARAGOSSA,8
2016,DISTRICTE 1,VALLPARADÍS                   ,ESPANYA                       ,SEVILLA,2
2016,DISTRICTE 1,VALLPARADÍS                   ,ESPANYA                       ,TARRAGONA,4
2016,DISTRICTE 1,VALLPARADÍS                   ,ESPANYA                       ,VALENCIA,3
2016,DISTRICTE 1,VALLPARADÍS                   ,FRANÇA                        , ,5
2016,DISTRICTE 1,VALLPARADÍS                   ,HONDURES                      , ,9
2016,DISTRICTE 1,VALLPARADÍS                   ,"JAPÓ, EL                      ", ,1
2016,DISTRICTE 1,VALLPARADÍS                   ,"MARROC, EL                    ", ,4
2016,DISTRICTE 1,VALLPARADÍS                   ,MÈXIC                         , ,1
2016,DISTRICTE 1,VALLPARADÍS                   ,"PAKISTAN, EL                  ", ,2
2016,DISTRICTE 1,VALLPARADÍS                   ,"PARAGUAI, EL                  ", ,4
2016,DISTRICTE 1,VALLPARADÍS                   ,"PERÚ, EL                      ", ,1
2016,DISTRICTE 1,VALLPARADÍS                   ,POLÒNIA                       , ,1
2016,DISTRICTE 1,VALLPARADÍS                   ,"REGNE UNIT, EL                ", ,2
2016,DISTRICTE 1,VALLPARADÍS                   ,"REPÚBLICA DOMINICANA, LA      ", ,1
2016,DISTRICTE 1,VALLPARADÍS                   ,RÚSSIA                        , ,2
2016,DISTRICTE 1,VALLPARADÍS                   ,VENEÇUELA                     , ,6
2016,DISTRICTE 2,CA N ANGLADA                  ,ALEMANYA                      , ,4
2016,DISTRICTE 2,CA N ANGLADA                  ,ALGÈRIA                       , ,1
2016,DISTRICTE 2,CA N ANGLADA                  ,"ARÀBIA SAUDITA, L             ", ,1
2016,DISTRICTE 2,CA N ANGLADA                  ,"ARGENTINA, L                  ", ,3
2016,DISTRICTE 2,CA N ANGLADA                  ,ARMÈNIA                       , ,1
2016,DISTRICTE 2,CA N ANGLADA                  ,"BRASIL, EL                    ", ,3
2016,DISTRICTE 2,CA N ANGLADA                  ,BULGÀRIA                      , ,1
2016,DISTRICTE 2,CA N ANGLADA                  ,"CANADÀ, EL                    ", ,2
2016,DISTRICTE 2,CA N ANGLADA                  ,COLÒMBIA                      , ,9
2016,DISTRICTE 2,CA N ANGLADA                  ,CUBA                          , ,3
2016,DISTRICTE 2,CA N ANGLADA                  ,EL SALVADOR                   , ,2
2016,DISTRICTE 2,CA N ANGLADA                  ,"EQUADOR, L                    ", ,14
2016,DISTRICTE 2,CA N ANGLADA                  ,ESPANYA                       , ,467
2016,DISTRICTE 2,CA N ANGLADA                  ,ESPANYA                       ,ALABA,1
2016,DISTRICTE 2,CA N ANGLADA                  ,ESPANYA                       ,ALACANT,6
2016,DISTRICTE 2,CA N ANGLADA                  ,ESPANYA                       ,ALMERIA,10
2016,DISTRICTE 2,CA N ANGLADA                  ,ESPANYA                       ,ASTURIAS,5
2016,DISTRICTE 2,CA N ANGLADA                  ,ESPANYA                       ,BADAJOZ,2
2016,DISTRICTE 2,CA N ANGLADA                  ,ESPANYA                       ,BARCELONA,303
2016,DISTRICTE 2,CA N ANGLADA                  ,ESPANYA                       ,BISCAIA,1
2016,DISTRICTE 2,CA N ANGLADA                  ,ESPANYA                       ,CADIS,3
2016,DISTRICTE 2,CA N ANGLADA                  ,ESPANYA                       ,CANTABRIA,1
2016,DISTRICTE 2,CA N ANGLADA                  ,ESPANYA                       ,CASTELLO,5
2016,DISTRICTE 2,CA N ANGLADA                  ,ESPANYA                       ,CIUDAD REAL,4
2016,DISTRICTE 2,CA N ANGLADA                  ,ESPANYA                       ,CORDOBA,3
2016,DISTRICTE 2,CA N ANGLADA                  ,ESPANYA                       ,GIRONA,13
2016,DISTRICTE 2,CA N ANGLADA                  ,ESPANYA                       ,GRANADA,2
2016,DISTRICTE 2,CA N ANGLADA                  ,ESPANYA                       ,GUIPUSCOA,3
2016,DISTRICTE 2,CA N ANGLADA                  ,ESPANYA                       ,HUELVA,4
2016,DISTRICTE 2,CA N ANGLADA                  ,ESPANYA                       ,ILLES BALEARS,2
2016,DISTRICTE 2,CA N ANGLADA                  ,ESPANYA                       ,JAEN,1
2016,DISTRICTE 2,CA N ANGLADA                  ,ESPANYA                       ,LLEIDA,8
2016,DISTRICTE 2,CA N ANGLADA                  ,ESPANYA                       ,LLEO,1
2016,DISTRICTE 2,CA N ANGLADA                  ,ESPANYA                       ,MADRID,13
2016,DISTRICTE 2,CA N ANGLADA                  ,ESPANYA                       ,MALAGA,5
2016,DISTRICTE 2,CA N ANGLADA                  ,ESPANYA                       ,MURCIA,7
2016,DISTRICTE 2,CA N ANGLADA                  ,ESPANYA                       ,NAVARRA,4
2016,DISTRICTE 2,CA N ANGLADA                  ,ESPANYA                       ,OSCA,3
2016,DISTRICTE 2,CA N ANGLADA                  ,ESPANYA                       ,"PALMAS, LAS",2
2016,DISTRICTE 2,CA N ANGLADA                  ,ESPANYA                       ,PONTEVEDRA,2
2016,DISTRICTE 2,CA N ANGLADA                  ,ESPANYA                       ,"RIOJA, LA",3
2016,DISTRICTE 2,CA N ANGLADA                  ,ESPANYA                       ,SANTA CRUZ DE TENERIFE,2
2016,DISTRICTE 2,CA N ANGLADA                  ,ESPANYA                       ,SARAGOSSA,11
2016,DISTRICTE 2,CA N ANGLADA                  ,ESPANYA                       ,SEVILLA,2
2016,DISTRICTE 2,CA N ANGLADA                  ,ESPANYA                       ,TARRAGONA,25
2016,DISTRICTE 2,CA N ANGLADA                  ,ESPANYA                       ,VALENCIA,9
2016,DISTRICTE 2,CA N ANGLADA                  ,ESPANYA                       ,ZAMORA,1
2016,DISTRICTE 2,CA N ANGLADA                  ,ESTÒNIA                       , ,2
2016,DISTRICTE 2,CA N ANGLADA                  ,FRANÇA                        , ,6
2016,DISTRICTE 2,CA N ANGLADA                  ,HONDURES                      , ,5
2016,DISTRICTE 2,CA N ANGLADA                  ,"IRAN, L                       ", ,1
2016,DISTRICTE 2,CA N ANGLADA                  ,ITÀLIA                        , ,6
2016,DISTRICTE 2,CA N ANGLADA                  ,"MARROC, EL                    ", ,81
2016,DISTRICTE 2,CA N ANGLADA                  ,"PAKISTAN, EL                  ", ,11
2016,DISTRICTE 2,CA N ANGLADA                  ,"PARAGUAI, EL                  ", ,12
2016,DISTRICTE 2,CA N ANGLADA                  ,"PERÚ, EL                      ", ,1
2016,DISTRICTE 2,CA N ANGLADA                  ,PORTUGAL                      , ,1
2016,DISTRICTE 2,CA N ANGLADA                  ,"REGNE UNIT, EL                ", ,2
2016,DISTRICTE 2,CA N ANGLADA                  ,"REPÚBLICA DOMINICANA, LA      ", ,5
2016,DISTRICTE 2,CA N ANGLADA                  ,ROMANIA                       , ,18
2016,DISTRICTE 2,CA N ANGLADA                  ,"SENEGAL, EL                   ", ,13
2016,DISTRICTE 2,CA N ANGLADA                  ,UCRAÏNA                       , ,3
2016,DISTRICTE 2,CA N ANGLADA                  ,"URUGUAI, L                    ", ,3
2016,DISTRICTE 2,CA N ANGLADA                  ,VENEÇUELA                     , ,24
2016,DISTRICTE 2,CA N ANGLADA                  ,"VIETNAM, EL                   ", ,3
2016,DISTRICTE 2,CA N ANGLADA                  ,XILE                          , ,4
2016,DISTRICTE 2,CA N ANGLADA                  ,"XINA, LA                      ", ,10
2016,DISTRICTE 2,DISSEMINATS                   ,ESPANYA                       , ,8
2016,DISTRICTE 2,DISSEMINATS                   ,ESPANYA                       ,BARCELONA,7
2016,DISTRICTE 2,DISSEMINATS                   ,ESPANYA                       ,LLEIDA,1
2016,DISTRICTE 2,MONTSERRAT                    ,ARMÈNIA                       , ,4
2016,DISTRICTE 2,MONTSERRAT                    ,COLÒMBIA                      , ,1
2016,DISTRICTE 2,MONTSERRAT                    ,ESPANYA                       , ,55
2016,DISTRICTE 2,MONTSERRAT                    ,ESPANYA                       ,ALMERIA,4
2016,DISTRICTE 2,MONTSERRAT                    ,ESPANYA                       ,BARCELONA,32
2016,DISTRICTE 2,MONTSERRAT                    ,ESPANYA                       ,CASTELLO,1
2016,DISTRICTE 2,MONTSERRAT                    ,ESPANYA                       ,GRANADA,1
2016,DISTRICTE 2,MONTSERRAT                    ,ESPANYA                       ,HUELVA,1
2016,DISTRICTE 2,MONTSERRAT                    ,ESPANYA                       ,LLEIDA,2
2016,DISTRICTE 2,MONTSERRAT                    ,ESPANYA                       ,MADRID,2
2016,DISTRICTE 2,MONTSERRAT                    ,ESPANYA                       ,MALAGA,2
2016,DISTRICTE 2,MONTSERRAT                    ,ESPANYA                       ,OSCA,1
2016,DISTRICTE 2,MONTSERRAT                    ,ESPANYA                       ,PALENCIA,6
2016,DISTRICTE 2,MONTSERRAT                    ,ESPANYA                       ,TARRAGONA,1
2016,DISTRICTE 2,MONTSERRAT                    ,ESPANYA                       ,TOLEDO,2
2016,DISTRICTE 2,MONTSERRAT                    ,FRANÇA                        , ,1
2016,DISTRICTE 2,MONTSERRAT                    ,"MARROC, EL                    ", ,15
2016,DISTRICTE 2,MONTSERRAT                    ,"PAKISTAN, EL                  ", ,1
2016,DISTRICTE 2,MONTSERRAT                    ,"SENEGAL, EL                   ", ,4
2016,DISTRICTE 2,MONTSERRAT                    ,VENEÇUELA                     , ,3
2016,DISTRICTE 2,TORRE-SANA                    ,ALEMANYA                      , ,1
2016,DISTRICTE 2,TORRE-SANA                    ,"ARGENTINA, L                  ", ,5
2016,DISTRICTE 2,TORRE-SANA                    ,BÈLGICA                       , ,1
2016,DISTRICTE 2,TORRE-SANA                    ,"BRASIL, EL                    ", ,1
2016,DISTRICTE 2,TORRE-SANA                    ,COLÒMBIA                      , ,3
2016,DISTRICTE 2,TORRE-SANA                    ,ESPANYA                       , ,293
2016,DISTRICTE 2,TORRE-SANA                    ,ESPANYA                       ,ALACANT,3
2016,DISTRICTE 2,TORRE-SANA                    ,ESPANYA                       ,ASTURIAS,2
2016,DISTRICTE 2,TORRE-SANA                    ,ESPANYA                       ,BADAJOZ,1
2016,DISTRICTE 2,TORRE-SANA                    ,ESPANYA                       ,BARCELONA,219
2016,DISTRICTE 2,TORRE-SANA                    ,ESPANYA                       ,CACERES,1
2016,DISTRICTE 2,TORRE-SANA                    ,ESPANYA                       ,CADIS,2
2016,DISTRICTE 2,TORRE-SANA                    ,ESPANYA                       ,CORDOBA,5
2016,DISTRICTE 2,TORRE-SANA                    ,ESPANYA                       ,GIRONA,10
2016,DISTRICTE 2,TORRE-SANA                    ,ESPANYA                       ,GRANADA,5
2016,DISTRICTE 2,TORRE-SANA                    ,ESPANYA                       ,GUIPUSCOA,1
2016,DISTRICTE 2,TORRE-SANA                    ,ESPANYA                       ,ILLES BALEARS,2
2016,DISTRICTE 2,TORRE-SANA                    ,ESPANYA                       ,JAEN,6
2016,DISTRICTE 2,TORRE-SANA                    ,ESPANYA                       ,LLEIDA,4
2016,DISTRICTE 2,TORRE-SANA                    ,ESPANYA                       ,MADRID,1
2016,DISTRICTE 2,TORRE-SANA                    ,ESPANYA                       ,MALAGA,1
2016,DISTRICTE 2,TORRE-SANA                    ,ESPANYA                       ,MURCIA,1
2016,DISTRICTE 2,TORRE-SANA                    ,ESPANYA                       ,NAVARRA,1
2016,DISTRICTE 2,TORRE-SANA                    ,ESPANYA                       ,"PALMAS, LAS",1
2016,DISTRICTE 2,TORRE-SANA                    ,ESPANYA                       ,PONTEVEDRA,1
2016,DISTRICTE 2,TORRE-SANA                    ,ESPANYA                       ,"RIOJA, LA",1
2016,DISTRICTE 2,TORRE-SANA                    ,ESPANYA                       ,SALAMANCA,2
2016,DISTRICTE 2,TORRE-SANA                    ,ESPANYA                       ,SANTA CRUZ DE TENERIFE,1
2016,DISTRICTE 2,TORRE-SANA                    ,ESPANYA                       ,SARAGOSSA,1
2016,DISTRICTE 2,TORRE-SANA                    ,ESPANYA                       ,SEVILLA,9
2016,DISTRICTE 2,TORRE-SANA                    ,ESPANYA                       ,TARRAGONA,6
2016,DISTRICTE 2,TORRE-SANA                    ,ESPANYA                       ,VALENCIA,6
2016,DISTRICTE 2,TORRE-SANA                    ,HONDURES                      , ,1
2016,DISTRICTE 2,TORRE-SANA                    ,ITÀLIA                        , ,1
2016,DISTRICTE 2,TORRE-SANA                    ,"MARROC, EL                    ", ,6
2016,DISTRICTE 2,TORRE-SANA                    ,MÈXIC                         , ,1
2016,DISTRICTE 2,TORRE-SANA                    ,"PAKISTAN, EL                  ", ,2
2016,DISTRICTE 2,TORRE-SANA                    ,"PARAGUAI, EL                  ", ,2
2016,DISTRICTE 2,TORRE-SANA                    ,PORTUGAL                      , ,1
2016,DISTRICTE 2,TORRE-SANA                    ,"REGNE UNIT, EL                ", ,1
2016,DISTRICTE 2,TORRE-SANA                    ,"REPÚBLICA DOMINICANA, LA      ", ,1
2016,DISTRICTE 2,TORRE-SANA                    ,ROMANIA                       , ,1
2016,DISTRICTE 2,TORRE-SANA                    ,"SENEGAL, EL                   ", ,1
2016,DISTRICTE 2,TORRE-SANA                    ,VENEÇUELA                     , ,8
2016,DISTRICTE 2,VILARDELL                     ,ESPANYA                       , ,16
2016,DISTRICTE 2,VILARDELL                     ,ESPANYA                       ,BARCELONA,7
2016,DISTRICTE 2,VILARDELL                     ,ESPANYA                       ,CASTELLO,1
2016,DISTRICTE 2,VILARDELL                     ,ESPANYA                       ,CORDOBA,1
2016,DISTRICTE 2,VILARDELL                     ,ESPANYA                       ,"CORUNYA, LA",1
2016,DISTRICTE 2,VILARDELL                     ,ESPANYA                       ,LLEIDA,3
2016,DISTRICTE 2,VILARDELL                     ,ESPANYA                       ,SANTA CRUZ DE TENERIFE,1
2016,DISTRICTE 2,VILARDELL                     ,ESPANYA                       ,TARRAGONA,2
2016,DISTRICTE 2,VILARDELL                     ,FRANÇA                        , ,1
2016,DISTRICTE 2,VILARDELL                     ,HONDURES                      , ,2
2016,DISTRICTE 3,CAN JOFRESA                   ,BOLÍVIA                       , ,1
2016,DISTRICTE 3,CAN JOFRESA                   ,"CANADÀ, EL                    ", ,1
2016,DISTRICTE 3,CAN JOFRESA                   ,COLÒMBIA                      , ,1
2016,DISTRICTE 3,CAN JOFRESA                   ,CUBA                          , ,5
2016,DISTRICTE 3,CAN JOFRESA                   ,"EQUADOR, L                    ", ,4
2016,DISTRICTE 3,CAN JOFRESA                   ,ESPANYA                       , ,34
2016,DISTRICTE 3,CAN JOFRESA                   ,ESPANYA                       ,BARCELONA,26
2016,DISTRICTE 3,CAN JOFRESA                   ,ESPANYA                       ,GIRONA,2
2016,DISTRICTE 3,CAN JOFRESA                   ,ESPANYA                       ,HUELVA,6
2016,DISTRICTE 3,CAN JOFRESA                   ,"PAÏSOS BAIXOS, ELS            ", ,4
2016,DISTRICTE 3,CAN JOFRESA                   ,"PERÚ, EL                      ", ,1
2016,DISTRICTE 3,CAN JOFRESA                   ,"REPÚBLICA DOMINICANA, LA      ", ,2
2016,DISTRICTE 3,CAN JOFRESA                   ,ROMANIA                       , ,2
2016,DISTRICTE 3,CAN JOFRESA                   ,SUÈCIA                        , ,1
2016,DISTRICTE 3,CAN JOFRESA                   ,VENEÇUELA                     , ,3
2016,DISTRICTE 3,CAN PALET                     ,ALBÀNIA                       , ,1
2016,DISTRICTE 3,CAN PALET                     ,ALEMANYA                      , ,4
2016,DISTRICTE 3,CAN PALET                     ,"ARGENTINA, L                  ", ,4
2016,DISTRICTE 3,CAN PALET                     ,ÀUSTRIA                       , ,3
2016,DISTRICTE 3,CAN PALET                     ,BÈLGICA                       , ,1
2016,DISTRICTE 3,CAN PALET                     ,"BRASIL, EL                    ", ,1
2016,DISTRICTE 3,CAN PALET                     ,BULGÀRIA                      , ,2
2016,DISTRICTE 3,CAN PALET                     ,COLÒMBIA                      , ,12
2016,DISTRICTE 3,CAN PALET                     ,CUBA                          , ,1
2016,DISTRICTE 3,CAN PALET                     ,DINAMARCA                     , ,1
2016,DISTRICTE 3,CAN PALET                     ,"EQUADOR, L                    ", ,12
2016,DISTRICTE 3,CAN PALET                     ,ESPANYA                       , ,461
2016,DISTRICTE 3,CAN PALET                     ,ESPANYA                       ,ALABA,1
2016,DISTRICTE 3,CAN PALET                     ,ESPANYA                       ,ALACANT,1
2016,DISTRICTE 3,CAN PALET                     ,ESPANYA                       ,ALBACETE,2
2016,DISTRICTE 3,CAN PALET                     ,ESPANYA                       ,ALMERIA,10
2016,DISTRICTE 3,CAN PALET                     ,ESPANYA                       ,BADAJOZ,3
2016,DISTRICTE 3,CAN PALET                     ,ESPANYA                       ,BARCELONA,314
2016,DISTRICTE 3,CAN PALET                     ,ESPANYA                       ,BISCAIA,5
2016,DISTRICTE 3,CAN PALET                     ,ESPANYA                       ,BURGOS,1
2016,DISTRICTE 3,CAN PALET                     ,ESPANYA                       ,CACERES,2
2016,DISTRICTE 3,CAN PALET                     ,ESPANYA                       ,CADIS,14
2016,DISTRICTE 3,CAN PALET                     ,ESPANYA                       ,CANTABRIA,3
2016,DISTRICTE 3,CAN PALET                     ,ESPANYA                       ,CASTELLO,4
2016,DISTRICTE 3,CAN PALET                     ,ESPANYA                       ,CIUDAD REAL,3
2016,DISTRICTE 3,CAN PALET                     ,ESPANYA                       ,CORDOBA,5
2016,DISTRICTE 3,CAN PALET                     ,ESPANYA                       ,"CORUNYA, LA",1
2016,DISTRICTE 3,CAN PALET                     ,ESPANYA                       ,GIRONA,7
2016,DISTRICTE 3,CAN PALET                     ,ESPANYA                       ,GRANADA,2
2016,DISTRICTE 3,CAN PALET                     ,ESPANYA                       ,GUADALAJARA,3
2016,DISTRICTE 3,CAN PALET                     ,ESPANYA                       ,HUELVA,2
2016,DISTRICTE 3,CAN PALET                     ,ESPANYA                       ,ILLES BALEARS,5
2016,DISTRICTE 3,CAN PALET                     ,ESPANYA                       ,JAEN,7
