ï»¿DATA_REFERENCIA,EDAT,SEXE,NIVELL_ESTUDI,POBLACIO
2013,8,Home,Desconegut                    ,2
2013,8,Dona,Ensenyament primari incomplert,41
2013,8,Home,Ensenyament primari incomplert,38
2013,8,Dona,No aplicable per ser més petit,1218
2013,8,Home,No aplicable per ser més petit,1235
2013,8,Home,No sap llegir ni escriure     ,1
2013,8,Dona,Sense estudis                 ,6
2013,8,Home,Sense estudis                 ,2
2013,9,Dona,"Batxiller Elemental, Graduat E",3
2013,9,Home,"Batxiller Elemental, Graduat E",4
2013,9,Dona,Desconegut                    ,2
2013,9,Home,Desconegut                    ,1
2013,9,Dona,Ensenyament primari incomplert,80
2013,9,Home,Ensenyament primari incomplert,89
2013,9,Dona,No aplicable per ser més petit,1089
2013,9,Home,No aplicable per ser més petit,1127
2013,9,Dona,Sense estudis                 ,1
2013,9,Home,Sense estudis                 ,3
2013,10,Dona,"Batxiller Elemental, Graduat E",8
2013,10,Home,"Batxiller Elemental, Graduat E",11
2013,10,Dona,Desconegut                    ,3
2013,10,Home,Desconegut                    ,7
2013,10,Dona,Ensenyament primari incomplert,172
2013,10,Home,Ensenyament primari incomplert,202
2013,10,Dona,No aplicable per ser més petit,456
2013,10,Home,No aplicable per ser més petit,479
2013,10,Dona,No sap llegir ni escriure     ,456
2013,10,Home,No sap llegir ni escriure     ,496
2013,10,Dona,Sense estudis                 ,8
2013,10,Home,Sense estudis                 ,13
2013,11,Dona,"Batxiller Elemental, Graduat E",13
2013,11,Home,"Batxiller Elemental, Graduat E",21
2013,11,Dona,Desconegut                    ,6
2013,11,Home,Desconegut                    ,10
2013,11,Dona,Ensenyament primari incomplert,276
2013,11,Home,Ensenyament primari incomplert,281
2013,11,Home,Formació professional Primer G,1
2013,11,Dona,No aplicable per ser més petit,153
2013,11,Home,No aplicable per ser més petit,190
2013,11,Dona,No sap llegir ni escriure     ,584
2013,11,Home,No sap llegir ni escriure     ,627
2013,11,Dona,Sense estudis                 ,6
2013,11,Home,Sense estudis                 ,10
2013,12,Dona,"Batxiller Elemental, Graduat E",17
2013,12,Home,"Batxiller Elemental, Graduat E",17
2013,12,Dona,Desconegut                    ,10
2013,12,Home,Desconegut                    ,9
2013,12,Dona,Ensenyament primari incomplert,358
2013,12,Home,Ensenyament primari incomplert,431
2013,12,Dona,No aplicable per ser més petit,83
2013,12,Home,No aplicable per ser més petit,95
2013,12,Dona,No sap llegir ni escriure     ,592
2013,12,Home,No sap llegir ni escriure     ,589
2013,13,Dona,"Batxiller Elemental, Graduat E",25
2013,13,Home,"Batxiller Elemental, Graduat E",30
2013,13,Dona,Desconegut                    ,6
2013,13,Home,Desconegut                    ,14
2013,13,Dona,Ensenyament primari incomplert,368
2013,13,Home,Ensenyament primari incomplert,398
2013,13,Dona,No aplicable per ser més petit,48
2013,13,Home,No aplicable per ser més petit,56
2013,13,Dona,No sap llegir ni escriure     ,550
2013,13,Home,No sap llegir ni escriure     ,586
2013,14,Dona,"Batxiller Elemental, Graduat E",39
2013,14,Home,"Batxiller Elemental, Graduat E",35
2013,14,Dona,Batxiller superior. BUP. Batxi,1
2013,14,Dona,Desconegut                    ,12
2013,14,Home,Desconegut                    ,12
2013,14,Dona,Ensenyament primari incomplert,303
2013,14,Home,Ensenyament primari incomplert,396
2013,14,Dona,No aplicable per ser més petit,26
2013,14,Home,No aplicable per ser més petit,33
2013,14,Dona,No sap llegir ni escriure     ,517
2013,14,Home,No sap llegir ni escriure     ,590
2013,14,Dona,Sense estudis                 ,9
2013,14,Home,Sense estudis                 ,7
2013,15,Dona,"Batxiller Elemental, Graduat E",60
2013,15,Home,"Batxiller Elemental, Graduat E",65
2013,15,Dona,Desconegut                    ,17
2013,15,Home,Desconegut                    ,18
2013,15,Dona,Ensenyament primari incomplert,364
2013,15,Home,Ensenyament primari incomplert,354
2013,15,Dona,No aplicable per ser més petit,17
2013,15,Home,No aplicable per ser més petit,26
2013,15,Dona,No sap llegir ni escriure     ,418
2013,15,Home,No sap llegir ni escriure     ,474
2013,15,Dona,Sense estudis                 ,107
2013,15,Home,Sense estudis                 ,101
2013,16,Dona,"Batxiller Elemental, Graduat E",102
2013,16,Home,"Batxiller Elemental, Graduat E",87
2013,16,Dona,Desconegut                    ,13
2013,16,Home,Desconegut                    ,13
2013,16,Dona,Ensenyament primari incomplert,333
2013,16,Home,Ensenyament primari incomplert,365
2013,16,Dona,Formació professional de Segon,1
2013,16,Dona,Formació professional Primer G,1
2013,16,Home,Formació professional Primer G,1
2013,16,Dona,No aplicable per ser més petit,7
2013,16,Home,No aplicable per ser més petit,2
2013,16,Dona,No sap llegir ni escriure     ,297
2013,16,Home,No sap llegir ni escriure     ,306
2013,16,Dona,Sense estudis                 ,208
2013,16,Home,Sense estudis                 ,258
2013,17,Dona,"Batxiller Elemental, Graduat E",570
2013,17,Home,"Batxiller Elemental, Graduat E",558
2013,17,Dona,Batxiller superior. BUP. Batxi,3
2013,17,Home,Batxiller superior. BUP. Batxi,4
2013,17,Dona,Desconegut                    ,14
2013,17,Home,Desconegut                    ,19
2013,17,Dona,Diplomat en Escoles Università,1
2013,17,Dona,Ensenyament primari incomplert,165
2013,17,Home,Ensenyament primari incomplert,190
2013,17,Home,Formació professional Primer G,3
2013,17,Dona,"Llicenciat Universitari, Arqui",1
2013,17,Dona,No aplicable per ser més petit,1
2013,17,Home,No aplicable per ser més petit,2
2013,17,Dona,No sap llegir ni escriure     ,75
2013,17,Home,No sap llegir ni escriure     ,96
2013,17,Dona,Sense estudis                 ,87
2013,17,Home,Sense estudis                 ,124
2013,18,Home,Altres titulacions mitjanes (A,1
2013,18,Dona,"Batxiller Elemental, Graduat E",703
2013,18,Home,"Batxiller Elemental, Graduat E",724
2013,18,Dona,Batxiller superior. BUP. Batxi,9
2013,18,Home,Batxiller superior. BUP. Batxi,9
2013,18,Dona,Desconegut                    ,14
2013,18,Home,Desconegut                    ,12
2013,18,Dona,Ensenyament primari incomplert,95
2013,18,Home,Ensenyament primari incomplert,135
2013,18,Home,Formació professional de Segon,2
2013,18,Dona,Formació professional Primer G,5
2013,18,Home,Formació professional Primer G,6
2013,18,Dona,No sap llegir ni escriure     ,34
2013,18,Home,No sap llegir ni escriure     ,59
2013,18,Dona,Sense estudis                 ,51
2013,18,Home,Sense estudis                 ,86
2013,19,Dona,Altres titulacions mitjanes (A,3
2013,19,Dona,"Batxiller Elemental, Graduat E",506
2013,19,Home,"Batxiller Elemental, Graduat E",559
2013,19,Dona,Batxiller superior. BUP. Batxi,312
2013,19,Home,Batxiller superior. BUP. Batxi,175
2013,19,Dona,Desconegut                    ,16
2013,19,Home,Desconegut                    ,13
2013,19,Dona,Diplomat en Escoles Università,1
2013,19,Dona,Ensenyament primari incomplert,80
2013,19,Home,Ensenyament primari incomplert,132
2013,19,Dona,Formació professional de Segon,1
2013,19,Home,Formació professional de Segon,1
2013,19,Dona,Formació professional Primer G,3
2013,19,Home,Formació professional Primer G,5
2013,19,Home,"Llicenciat Universitari, Arqui",2
2013,19,Dona,No sap llegir ni escriure     ,22
2013,19,Home,No sap llegir ni escriure     ,47
2013,19,Dona,Sense estudis                 ,38
2013,19,Home,Sense estudis                 ,58
2013,20,Dona,Altres titulacions mitjanes (A,1
2013,20,Home,Altres titulacions mitjanes (A,2
2013,20,Dona,"Batxiller Elemental, Graduat E",448
2013,20,Home,"Batxiller Elemental, Graduat E",514
2013,20,Dona,Batxiller superior. BUP. Batxi,345
2013,20,Home,Batxiller superior. BUP. Batxi,241
2013,20,Dona,Desconegut                    ,17
2013,20,Home,Desconegut                    ,9
2013,20,Dona,Diplomat en Escoles Università,2
2013,20,Home,Diplomat en Escoles Università,1
2013,20,Dona,Ensenyament primari incomplert,94
2013,20,Home,Ensenyament primari incomplert,128
2013,20,Dona,Formació professional de Segon,5
2013,20,Home,Formació professional de Segon,4
2013,20,Dona,Formació professional Primer G,37
2013,20,Home,Formació professional Primer G,28
2013,20,Dona,"Llicenciat Universitari, Arqui",2
2013,20,Home,"Llicenciat Universitari, Arqui",2
2013,20,Dona,No sap llegir ni escriure     ,31
2013,20,Home,No sap llegir ni escriure     ,51
2013,20,Dona,Sense estudis                 ,52
2013,20,Home,Sense estudis                 ,93
2013,21,Dona,Altres titulacions mitjanes (A,7
2013,21,Home,Altres titulacions mitjanes (A,2
2013,21,Dona,"Batxiller Elemental, Graduat E",454
2013,21,Home,"Batxiller Elemental, Graduat E",487
2013,21,Dona,Batxiller superior. BUP. Batxi,295
2013,21,Home,Batxiller superior. BUP. Batxi,250
2013,21,Dona,Desconegut                    ,18
2013,21,Home,Desconegut                    ,19
2013,21,Dona,Diplomat en Escoles Università,4
2013,21,Home,Diplomat en Escoles Università,1
2013,21,Dona,Ensenyament primari incomplert,98
2013,21,Home,Ensenyament primari incomplert,131
2013,21,Dona,Formació professional de Segon,9
2013,21,Home,Formació professional de Segon,3
2013,21,Dona,Formació professional Primer G,69
2013,21,Home,Formació professional Primer G,47
2013,21,Dona,No sap llegir ni escriure     ,12
2013,21,Home,No sap llegir ni escriure     ,42
2013,21,Dona,Sense estudis                 ,43
2013,21,Home,Sense estudis                 ,86
2013,22,Dona,Altres titulacions mitjanes (A,7
2013,22,Home,Altres titulacions mitjanes (A,2
2013,22,Dona,Arquitecte o Enginyer Tècnic  ,3
2013,22,Home,Arquitecte o Enginyer Tècnic  ,4
2013,22,Dona,"Batxiller Elemental, Graduat E",387
2013,22,Home,"Batxiller Elemental, Graduat E",464
2013,22,Dona,Batxiller superior. BUP. Batxi,323
2013,22,Home,Batxiller superior. BUP. Batxi,231
2013,22,Dona,Desconegut                    ,24
2013,22,Home,Desconegut                    ,22
2013,22,Dona,Diplomat en Escoles Università,58
2013,22,Home,Diplomat en Escoles Università,12
2013,22,Dona,Doctorat i Estudis de postgrau,1
2013,22,Dona,Ensenyament primari incomplert,100
2013,22,Home,Ensenyament primari incomplert,140
2013,22,Dona,Formació professional de Segon,13
2013,22,Home,Formació professional de Segon,9
2013,22,Dona,Formació professional Primer G,93
2013,22,Home,Formació professional Primer G,102
2013,22,Dona,"Llicenciat Universitari, Arqui",15
2013,22,Home,"Llicenciat Universitari, Arqui",5
2013,22,Dona,No sap llegir ni escriure     ,13
2013,22,Home,No sap llegir ni escriure     ,30
2013,22,Dona,Sense estudis                 ,46
2013,22,Home,Sense estudis                 ,74
2013,22,Dona,Titulats d estudis superiors n,3
2013,23,Dona,Altres titulacions mitjanes (A,12
2013,23,Home,Altres titulacions mitjanes (A,2
2013,23,Dona,Arquitecte o Enginyer Tècnic  ,3
2013,23,Home,Arquitecte o Enginyer Tècnic  ,7
2013,23,Dona,"Batxiller Elemental, Graduat E",366
2013,23,Home,"Batxiller Elemental, Graduat E",430
2013,23,Dona,Batxiller superior. BUP. Batxi,261
2013,23,Home,Batxiller superior. BUP. Batxi,231
2013,23,Dona,Desconegut                    ,20
2013,23,Home,Desconegut                    ,31
2013,23,Dona,Diplomat en Escoles Università,72
2013,23,Home,Diplomat en Escoles Università,18
2013,23,Dona,Doctorat i Estudis de postgrau,1
2013,23,Home,Doctorat i Estudis de postgrau,1
2013,23,Dona,Ensenyament primari incomplert,116
2013,23,Home,Ensenyament primari incomplert,161
2013,23,Dona,Formació professional de Segon,37
2013,23,Home,Formació professional de Segon,27
2013,23,Dona,Formació professional Primer G,84
2013,23,Home,Formació professional Primer G,108
2013,23,Dona,"Llicenciat Universitari, Arqui",37
2013,23,Home,"Llicenciat Universitari, Arqui",18
2013,23,Dona,No sap llegir ni escriure     ,18
2013,23,Home,No sap llegir ni escriure     ,11
2013,23,Dona,Sense estudis                 ,38
2013,23,Home,Sense estudis                 ,59
2013,23,Dona,Titulats d estudis superiors n,1
2013,24,Dona,Altres titulacions mitjanes (A,18
2013,24,Home,Altres titulacions mitjanes (A,16
2013,24,Dona,Arquitecte o Enginyer Tècnic  ,1
2013,24,Home,Arquitecte o Enginyer Tècnic  ,15
2013,24,Dona,"Batxiller Elemental, Graduat E",388
2013,24,Home,"Batxiller Elemental, Graduat E",419
2013,24,Dona,Batxiller superior. BUP. Batxi,232
2013,24,Home,Batxiller superior. BUP. Batxi,212
2013,24,Dona,Desconegut                    ,45
2013,24,Home,Desconegut                    ,30
2013,24,Dona,Diplomat en Escoles Università,105
2013,24,Home,Diplomat en Escoles Università,22
2013,24,Dona,Doctorat i Estudis de postgrau,2
2013,24,Home,Doctorat i Estudis de postgrau,3
2013,24,Dona,Ensenyament primari incomplert,141
2013,24,Home,Ensenyament primari incomplert,173
2013,24,Dona,Formació professional de Segon,33
2013,24,Home,Formació professional de Segon,35
2013,24,Dona,Formació professional Primer G,103
2013,24,Home,Formació professional Primer G,86
2013,24,Dona,"Llicenciat Universitari, Arqui",99
2013,24,Home,"Llicenciat Universitari, Arqui",32
2013,24,Dona,No sap llegir ni escriure     ,13
2013,24,Home,No sap llegir ni escriure     ,15
2013,24,Dona,Sense estudis                 ,38
2013,24,Home,Sense estudis                 ,44
2013,24,Dona,Titulats d estudis superiors n,7
2013,24,Home,Titulats d estudis superiors n,1
2013,25,Dona,Altres titulacions mitjanes (A,17
2013,25,Home,Altres titulacions mitjanes (A,17
2013,25,Dona,Arquitecte o Enginyer Tècnic  ,13
2013,25,Home,Arquitecte o Enginyer Tècnic  ,14
2013,25,Dona,"Batxiller Elemental, Graduat E",375
2013,25,Home,"Batxiller Elemental, Graduat E",437
2013,25,Dona,Batxiller superior. BUP. Batxi,219
2013,25,Home,Batxiller superior. BUP. Batxi,193
2013,25,Dona,Desconegut                    ,43
2013,25,Home,Desconegut                    ,25
2013,25,Dona,Diplomat en Escoles Università,123
2013,25,Home,Diplomat en Escoles Università,28
2013,25,Dona,Doctorat i Estudis de postgrau,10
2013,25,Home,Doctorat i Estudis de postgrau,4
2013,25,Dona,Ensenyament primari incomplert,147
2013,25,Home,Ensenyament primari incomplert,196
2013,25,Dona,Formació professional de Segon,36
2013,25,Home,Formació professional de Segon,31
2013,25,Dona,Formació professional Primer G,104
2013,25,Home,Formació professional Primer G,109
2013,25,Dona,"Llicenciat Universitari, Arqui",110
2013,25,Home,"Llicenciat Universitari, Arqui",59
2013,25,Dona,No sap llegir ni escriure     ,15
2013,25,Home,No sap llegir ni escriure     ,22
2013,25,Dona,Sense estudis                 ,31
2013,25,Home,Sense estudis                 ,39
2013,25,Dona,Titulats d estudis superiors n,2
2013,25,Home,Titulats d estudis superiors n,1
2013,26,Dona,Altres titulacions mitjanes (A,30
2013,26,Home,Altres titulacions mitjanes (A,14
2013,26,Dona,Arquitecte o Enginyer Tècnic  ,14
2013,26,Home,Arquitecte o Enginyer Tècnic  ,23
2013,26,Dona,"Batxiller Elemental, Graduat E",393
2013,26,Home,"Batxiller Elemental, Graduat E",506
2013,26,Dona,Batxiller superior. BUP. Batxi,209
2013,26,Home,Batxiller superior. BUP. Batxi,194
2013,26,Dona,Desconegut                    ,41
2013,26,Home,Desconegut                    ,56
2013,26,Dona,Diplomat en Escoles Università,119
2013,26,Home,Diplomat en Escoles Università,36
2013,26,Dona,Doctorat i Estudis de postgrau,9
2013,26,Home,Doctorat i Estudis de postgrau,4
2013,26,Dona,Ensenyament primari incomplert,116
2013,26,Home,Ensenyament primari incomplert,202
2013,26,Dona,Formació professional de Segon,45
2013,26,Home,Formació professional de Segon,51
2013,26,Dona,Formació professional Primer G,105
2013,26,Home,Formació professional Primer G,105
2013,26,Dona,"Llicenciat Universitari, Arqui",153
2013,26,Home,"Llicenciat Universitari, Arqui",59
2013,26,Dona,No sap llegir ni escriure     ,5
2013,26,Home,No sap llegir ni escriure     ,10
2013,26,Dona,Sense estudis                 ,34
2013,26,Home,Sense estudis                 ,45
2013,26,Dona,Titulats d estudis superiors n,9
2013,26,Home,Titulats d estudis superiors n,3
2013,27,Dona,Altres titulacions mitjanes (A,27
2013,27,Home,Altres titulacions mitjanes (A,15
2013,27,Dona,Arquitecte o Enginyer Tècnic  ,19
2013,27,Home,Arquitecte o Enginyer Tècnic  ,44
2013,27,Dona,"Batxiller Elemental, Graduat E",424
2013,27,Home,"Batxiller Elemental, Graduat E",530
2013,27,Dona,Batxiller superior. BUP. Batxi,199
2013,27,Home,Batxiller superior. BUP. Batxi,177
2013,27,Dona,Desconegut                    ,43
2013,27,Home,Desconegut                    ,53
2013,27,Dona,Diplomat en Escoles Università,147
2013,27,Home,Diplomat en Escoles Università,53
2013,27,Dona,Doctorat i Estudis de postgrau,16
2013,27,Home,Doctorat i Estudis de postgrau,5
2013,27,Dona,Ensenyament primari incomplert,140
2013,27,Home,Ensenyament primari incomplert,197
2013,27,Dona,Formació professional de Segon,53
2013,27,Home,Formació professional de Segon,48
2013,27,Dona,Formació professional Primer G,99
2013,27,Home,Formació professional Primer G,106
2013,27,Dona,"Llicenciat Universitari, Arqui",157
2013,27,Home,"Llicenciat Universitari, Arqui",75
2013,27,Dona,No sap llegir ni escriure     ,5
2013,27,Home,No sap llegir ni escriure     ,13
2013,27,Dona,Sense estudis                 ,43
2013,27,Home,Sense estudis                 ,45
2013,27,Dona,Titulats d estudis superiors n,7
2013,27,Home,Titulats d estudis superiors n,8
2013,28,Dona,Altres titulacions mitjanes (A,31
2013,28,Home,Altres titulacions mitjanes (A,25
2013,28,Dona,Arquitecte o Enginyer Tècnic  ,11
2013,28,Home,Arquitecte o Enginyer Tècnic  ,51
2013,28,Dona,"Batxiller Elemental, Graduat E",414
2013,28,Home,"Batxiller Elemental, Graduat E",504
2013,28,Dona,Batxiller superior. BUP. Batxi,252
2013,28,Home,Batxiller superior. BUP. Batxi,169
2013,28,Dona,Desconegut                    ,46
2013,28,Home,Desconegut                    ,38
2013,28,Dona,Diplomat en Escoles Università,146
2013,28,Home,Diplomat en Escoles Università,36
2013,28,Dona,Doctorat i Estudis de postgrau,18
2013,28,Home,Doctorat i Estudis de postgrau,14
2013,28,Dona,Ensenyament primari incomplert,138
2013,28,Home,Ensenyament primari incomplert,164
2013,28,Dona,Formació professional de Segon,56
2013,28,Home,Formació professional de Segon,47
2013,28,Dona,Formació professional Primer G,143
2013,28,Home,Formació professional Primer G,139
2013,28,Dona,"Llicenciat Universitari, Arqui",188
2013,28,Home,"Llicenciat Universitari, Arqui",117
2013,28,Dona,No sap llegir ni escriure     ,10
2013,28,Home,No sap llegir ni escriure     ,4
2013,28,Dona,Sense estudis                 ,35
2013,28,Home,Sense estudis                 ,42
2013,28,Dona,Titulats d estudis superiors n,7
2013,28,Home,Titulats d estudis superiors n,3
2013,29,Dona,Altres titulacions mitjanes (A,30
2013,29,Home,Altres titulacions mitjanes (A,17
2013,29,Dona,Arquitecte o Enginyer Tècnic  ,18
2013,29,Home,Arquitecte o Enginyer Tècnic  ,60
2013,29,Dona,"Batxiller Elemental, Graduat E",454
2013,29,Home,"Batxiller Elemental, Graduat E",545
2013,29,Dona,Batxiller superior. BUP. Batxi,220
2013,29,Home,Batxiller superior. BUP. Batxi,179
2013,29,Dona,Desconegut                    ,54
2013,29,Home,Desconegut                    ,45
2013,29,Dona,Diplomat en Escoles Università,169
2013,29,Home,Diplomat en Escoles Università,42
2013,29,Dona,Doctorat i Estudis de postgrau,14
2013,29,Home,Doctorat i Estudis de postgrau,4
2013,29,Dona,Ensenyament primari incomplert,137
2013,29,Home,Ensenyament primari incomplert,177
2013,29,Dona,Formació professional de Segon,48
2013,29,Home,Formació professional de Segon,62
2013,29,Dona,Formació professional Primer G,140
2013,29,Home,Formació professional Primer G,115
2013,29,Dona,"Llicenciat Universitari, Arqui",211
2013,29,Home,"Llicenciat Universitari, Arqui",120
2013,29,Dona,No sap llegir ni escriure     ,5
2013,29,Home,No sap llegir ni escriure     ,6
2013,29,Dona,Sense estudis                 ,24
2013,29,Home,Sense estudis                 ,39
2013,29,Dona,Titulats d estudis superiors n,10
2013,29,Home,Titulats d estudis superiors n,11
2013,30,Dona,Altres titulacions mitjanes (A,36
2013,30,Home,Altres titulacions mitjanes (A,23
2013,30,Dona,Arquitecte o Enginyer Tècnic  ,24
2013,30,Home,Arquitecte o Enginyer Tècnic  ,57
2013,30,Dona,"Batxiller Elemental, Graduat E",498
2013,30,Home,"Batxiller Elemental, Graduat E",611
2013,30,Dona,Batxiller superior. BUP. Batxi,239
2013,30,Home,Batxiller superior. BUP. Batxi,196
2013,30,Dona,Desconegut                    ,55
2013,30,Home,Desconegut                    ,60
2013,30,Dona,Diplomat en Escoles Università,180
2013,30,Home,Diplomat en Escoles Università,41
2013,30,Dona,Doctorat i Estudis de postgrau,24
2013,30,Home,Doctorat i Estudis de postgrau,10
2013,30,Dona,Ensenyament primari incomplert,134
2013,30,Home,Ensenyament primari incomplert,235
2013,30,Dona,Formació professional de Segon,62
2013,30,Home,Formació professional de Segon,74
2013,30,Dona,Formació professional Primer G,140
2013,30,Home,Formació professional Primer G,134
2013,30,Dona,"Llicenciat Universitari, Arqui",242
2013,30,Home,"Llicenciat Universitari, Arqui",139
2013,30,Dona,No sap llegir ni escriure     ,7
2013,30,Home,No sap llegir ni escriure     ,7
2013,30,Dona,Sense estudis                 ,24
2013,30,Home,Sense estudis                 ,33
2013,30,Dona,Titulats d estudis superiors n,13
2013,30,Home,Titulats d estudis superiors n,14
2013,31,Dona,Altres titulacions mitjanes (A,39
2013,31,Home,Altres titulacions mitjanes (A,25
2013,31,Dona,Arquitecte o Enginyer Tècnic  ,23
2013,31,Home,Arquitecte o Enginyer Tècnic  ,61
2013,31,Dona,"Batxiller Elemental, Graduat E",462
2013,31,Home,"Batxiller Elemental, Graduat E",585
2013,31,Dona,Batxiller superior. BUP. Batxi,262
2013,31,Home,Batxiller superior. BUP. Batxi,233
2013,31,Dona,Desconegut                    ,49
2013,31,Home,Desconegut                    ,62
2013,31,Dona,Diplomat en Escoles Università,203
2013,31,Home,Diplomat en Escoles Università,64
2013,31,Dona,Doctorat i Estudis de postgrau,23
2013,31,Home,Doctorat i Estudis de postgrau,16
2013,31,Dona,Ensenyament primari incomplert,150
2013,31,Home,Ensenyament primari incomplert,259
2013,31,Dona,Formació professional de Segon,108
2013,31,Home,Formació professional de Segon,102
2013,31,Dona,Formació professional Primer G,151
2013,31,Home,Formació professional Primer G,166
2013,31,Dona,"Llicenciat Universitari, Arqui",230
2013,31,Home,"Llicenciat Universitari, Arqui",144
2013,31,Dona,No sap llegir ni escriure     ,12
2013,31,Home,No sap llegir ni escriure     ,10
2013,31,Dona,Sense estudis                 ,29
2013,31,Home,Sense estudis                 ,42
2013,31,Dona,Titulats d estudis superiors n,16
2013,31,Home,Titulats d estudis superiors n,6
2013,32,Dona,Altres titulacions mitjanes (A,36
2013,32,Home,Altres titulacions mitjanes (A,21
2013,32,Dona,Arquitecte o Enginyer Tècnic  ,25
2013,32,Home,Arquitecte o Enginyer Tècnic  ,68
2013,32,Dona,"Batxiller Elemental, Graduat E",435
2013,32,Home,"Batxiller Elemental, Graduat E",564
2013,32,Dona,Batxiller superior. BUP. Batxi,280
2013,32,Home,Batxiller superior. BUP. Batxi,256
2013,32,Dona,Desconegut                    ,43
2013,32,Home,Desconegut                    ,76
2013,32,Dona,Diplomat en Escoles Università,233
2013,32,Home,Diplomat en Escoles Università,63
2013,32,Dona,Doctorat i Estudis de postgrau,30
2013,32,Home,Doctorat i Estudis de postgrau,20
2013,32,Dona,Ensenyament primari incomplert,149
2013,32,Home,Ensenyament primari incomplert,262
2013,32,Dona,Formació professional de Segon,126
2013,32,Home,Formació professional de Segon,153
2013,32,Dona,Formació professional Primer G,149
2013,32,Home,Formació professional Primer G,184
2013,32,Dona,"Llicenciat Universitari, Arqui",265
2013,32,Home,"Llicenciat Universitari, Arqui",188
2013,32,Dona,No sap llegir ni escriure     ,13
2013,32,Home,No sap llegir ni escriure     ,11
2013,32,Dona,Sense estudis                 ,44
2013,32,Home,Sense estudis                 ,36
2013,32,Dona,Titulats d estudis superiors n,12
2013,32,Home,Titulats d estudis superiors n,15
2013,33,Dona,Altres titulacions mitjanes (A,22
2013,33,Home,Altres titulacions mitjanes (A,20
2013,33,Dona,Arquitecte o Enginyer Tècnic  ,21
2013,33,Home,Arquitecte o Enginyer Tècnic  ,58
2013,33,Dona,"Batxiller Elemental, Graduat E",450
2013,33,Home,"Batxiller Elemental, Graduat E",646
2013,33,Dona,Batxiller superior. BUP. Batxi,253
2013,33,Home,Batxiller superior. BUP. Batxi,249
2013,33,Dona,Desconegut                    ,45
2013,33,Home,Desconegut                    ,69
2013,33,Dona,Diplomat en Escoles Università,236
2013,33,Home,Diplomat en Escoles Università,71
2013,33,Dona,Doctorat i Estudis de postgrau,29
2013,33,Home,Doctorat i Estudis de postgrau,23
2013,33,Dona,Ensenyament primari incomplert,146
2013,33,Home,Ensenyament primari incomplert,274
2013,33,Dona,Formació professional de Segon,164
2013,33,Home,Formació professional de Segon,149
2013,33,Dona,Formació professional Primer G,160
2013,33,Home,Formació professional Primer G,181
2013,33,Dona,"Llicenciat Universitari, Arqui",284
2013,33,Home,"Llicenciat Universitari, Arqui",208
2013,33,Dona,No sap llegir ni escriure     ,16
2013,33,Home,No sap llegir ni escriure     ,9
2013,33,Dona,Sense estudis                 ,33
2013,33,Home,Sense estudis                 ,40
2013,33,Dona,Titulats d estudis superiors n,12
2013,33,Home,Titulats d estudis superiors n,9
2013,34,Dona,Altres titulacions mitjanes (A,25
2013,34,Home,Altres titulacions mitjanes (A,24
2013,34,Dona,Arquitecte o Enginyer Tècnic  ,37
2013,34,Home,Arquitecte o Enginyer Tècnic  ,69
2013,34,Dona,"Batxiller Elemental, Graduat E",427
2013,34,Home,"Batxiller Elemental, Graduat E",640
2013,34,Dona,Batxiller superior. BUP. Batxi,247
2013,34,Home,Batxiller superior. BUP. Batxi,293
2013,34,Dona,Desconegut                    ,43
2013,34,Home,Desconegut                    ,60
2013,34,Dona,Diplomat en Escoles Università,252
2013,34,Home,Diplomat en Escoles Università,86
2013,34,Dona,Doctorat i Estudis de postgrau,30
2013,34,Home,Doctorat i Estudis de postgrau,29
2013,34,Dona,Ensenyament primari incomplert,159
2013,34,Home,Ensenyament primari incomplert,317
2013,34,Dona,Formació professional de Segon,221
2013,34,Home,Formació professional de Segon,203
2013,34,Dona,Formació professional Primer G,207
2013,34,Home,Formació professional Primer G,209
2013,34,Dona,"Llicenciat Universitari, Arqui",289
2013,34,Home,"Llicenciat Universitari, Arqui",236
2013,34,Dona,No sap llegir ni escriure     ,10
2013,34,Home,No sap llegir ni escriure     ,9
2013,34,Dona,Sense estudis                 ,41
2013,34,Home,Sense estudis                 ,34
2013,34,Dona,Titulats d estudis superiors n,11
2013,34,Home,Titulats d estudis superiors n,9
2013,35,Dona,Altres titulacions mitjanes (A,17
2013,35,Home,Altres titulacions mitjanes (A,14
2013,35,Dona,Arquitecte o Enginyer Tècnic  ,33
2013,35,Home,Arquitecte o Enginyer Tècnic  ,90
2013,35,Dona,"Batxiller Elemental, Graduat E",440
2013,35,Home,"Batxiller Elemental, Graduat E",653
2013,35,Dona,Batxiller superior. BUP. Batxi,292
2013,35,Home,Batxiller superior. BUP. Batxi,269
2013,35,Dona,Desconegut                    ,47
2013,35,Home,Desconegut                    ,69
2013,35,Dona,Diplomat en Escoles Università,264
2013,35,Home,Diplomat en Escoles Università,97
2013,35,Dona,Doctorat i Estudis de postgrau,47
2013,35,Home,Doctorat i Estudis de postgrau,19
2013,35,Dona,Ensenyament primari incomplert,170
2013,35,Home,Ensenyament primari incomplert,331
2013,35,Dona,Formació professional de Segon,214
2013,35,Home,Formació professional de Segon,212
2013,35,Dona,Formació professional Primer G,173
2013,35,Home,Formació professional Primer G,207
2013,35,Dona,"Llicenciat Universitari, Arqui",335
2013,35,Home,"Llicenciat Universitari, Arqui",236
2013,35,Dona,No sap llegir ni escriure     ,9
