ï»¿VOTACIO,ELECCIO,ANY_VOTACIO,DISTRICTE,CODI_BARRI,NOM_BARRI,PARTIT,NOM_PARTIT,VOTS
P,Eleccions al Parlament de Catalunya     ,2010,4,29,LA COGULLADA                            ,P.P.           ,PARTIT POPULAR                                    ,224
P,Eleccions al Parlament de Catalunya     ,2010,4,29,LA COGULLADA                            ,PACMA-ANIMALIST,PACMA (PARTIT ANTITAURÓ CONTRA EL MA) - ANIMALISTA,4
P,Eleccions al Parlament de Catalunya     ,2010,4,29,LA COGULLADA                            ,PCAS           ,PARTIDO CASTELLANO                                ,0
P,Eleccions al Parlament de Catalunya     ,2010,4,29,LA COGULLADA                            ,PCPC           ,PARTIT COMUNISTA DEL POBLE DE CATALUNYA           ,7
P,Eleccions al Parlament de Catalunya     ,2010,4,29,LA COGULLADA                            ,PDLPEA         ,PARTIDO DE LOS PENSIONISTAS EN ACCIÓN             ,0
P,Eleccions al Parlament de Catalunya     ,2010,4,29,LA COGULLADA                            ,PFIV           ,FAMILIA I VIDA                                    ,3
P,Eleccions al Parlament de Catalunya     ,2010,4,29,LA COGULLADA                            ,PH             ,PARTIT HUMANISTA                                  ,0
P,Eleccions al Parlament de Catalunya     ,2010,4,29,LA COGULLADA                            ,PIRATA.CAT     ,PIRATES DE CATALUNYA                              ,3
P,Eleccions al Parlament de Catalunya     ,2010,4,29,LA COGULLADA                            ,PRE-IR         ,PARTIT REPUBLICÀ D ESQUERRA-IZQUIERDA REPUBLICANA ,1
P,Eleccions al Parlament de Catalunya     ,2010,4,29,LA COGULLADA                            ,PSC            ,PARTIT DELS SOCIALISTES DE CATALUNYA (PSC-PSOE)   ,439
P,Eleccions al Parlament de Catalunya     ,2010,4,29,LA COGULLADA                            ,PUM+J          ,POR UN MUNDO MÁS JUSTO                            ,4
P,Eleccions al Parlament de Catalunya     ,2010,4,29,LA COGULLADA                            ,PXC            ,PLATAFORMA PER CATALUNYA                          ,71
P,Eleccions al Parlament de Catalunya     ,2010,4,29,LA COGULLADA                            ,RI.CAT         ,REAGRUPAMENT INDEPENDENTISTA                      ,44
P,Eleccions al Parlament de Catalunya     ,2010,4,29,LA COGULLADA                            ,SI             ,SOLIDARITAT CATALANA PER LA INDEPENDÈNCIA         ,58
P,Eleccions al Parlament de Catalunya     ,2010,4,29,LA COGULLADA                            ,U.C.E.         ,UNIFICACIÓ COMUNISTA DE ESPAÑA                    ,3
P,Eleccions al Parlament de Catalunya     ,2010,4,29,LA COGULLADA                            ,UPYD           ,"UNIÓN, PROGRESO Y DEMOCRACIA                      ",10
P,Eleccions al Parlament de Catalunya     ,2010,4,32,ROC BLANC                               ,ALTERNATIVA DE ,ALTERNATIVA DE GOVERN                             ,6
P,Eleccions al Parlament de Catalunya     ,2010,4,32,ROC BLANC                               ,CIU            ,CONVERGÈNCIA I UNIÓ                               ,724
P,Eleccions al Parlament de Catalunya     ,2010,4,32,ROC BLANC                               ,CORI           ,COORDINADORA REUSENCA INDEPENDENT                 ,38
P,Eleccions al Parlament de Catalunya     ,2010,4,32,ROC BLANC                               ,C´S            ,CIUTADANS-PARTIDO DE LA CIUDADANÍA                ,115
P,Eleccions al Parlament de Catalunya     ,2010,4,32,ROC BLANC                               ,DES DE BAIX    ,DES DE BAIX                                       ,2
P,Eleccions al Parlament de Catalunya     ,2010,4,32,ROC BLANC                               ,EB-CENB        ,ESCONS EN BLANC - CIUDADANOS EN BLANCO            ,2
P,Eleccions al Parlament de Catalunya     ,2010,4,32,ROC BLANC                               ,ESQUERRA       ,ESQUERRA REPUBLICANA DE CATALUNYA                 ,87
P,Eleccions al Parlament de Catalunya     ,2010,4,32,ROC BLANC                               ,EV-GVE         ,ELS VERDS-GRUP VERD EUROPEU                       ,24
P,Eleccions al Parlament de Catalunya     ,2010,4,32,ROC BLANC                               ,FE DE LAS JONS ,FALANGE ESPAÑOLA DE LES J.O.N.S.                  ,3
P,Eleccions al Parlament de Catalunya     ,2010,4,32,ROC BLANC                               ,GN             ,GENT NOSTA                                        ,0
P,Eleccions al Parlament de Catalunya     ,2010,4,32,ROC BLANC                               ,ICV-EUIA       ,INCIATIVA PER CATALUNYA VERDS-ESQUERRA UNIDA I ALT,243
P,Eleccions al Parlament de Catalunya     ,2010,4,32,ROC BLANC                               ,M.S.R.         ,MOVIMIENTO SOCIAL REPUBLICANO                     ,0
P,Eleccions al Parlament de Catalunya     ,2010,4,32,ROC BLANC                               ,P.O.S.I.       ,PARTIDO OBRERO SOCIALISTA INTERNACIONALISTA       ,1
P,Eleccions al Parlament de Catalunya     ,2010,4,32,ROC BLANC                               ,P.P.           ,PARTIT POPULAR                                    ,280
P,Eleccions al Parlament de Catalunya     ,2010,4,32,ROC BLANC                               ,PACMA-ANIMALIST,PACMA (PARTIT ANTITAURÓ CONTRA EL MA) - ANIMALISTA,18
P,Eleccions al Parlament de Catalunya     ,2010,4,32,ROC BLANC                               ,PCAS           ,PARTIDO CASTELLANO                                ,2
P,Eleccions al Parlament de Catalunya     ,2010,4,32,ROC BLANC                               ,PCPC           ,PARTIT COMUNISTA DEL POBLE DE CATALUNYA           ,2
P,Eleccions al Parlament de Catalunya     ,2010,4,32,ROC BLANC                               ,PDLPEA         ,PARTIDO DE LOS PENSIONISTAS EN ACCIÓN             ,1
P,Eleccions al Parlament de Catalunya     ,2010,4,32,ROC BLANC                               ,PFIV           ,FAMILIA I VIDA                                    ,1
P,Eleccions al Parlament de Catalunya     ,2010,4,32,ROC BLANC                               ,PH             ,PARTIT HUMANISTA                                  ,0
P,Eleccions al Parlament de Catalunya     ,2010,4,32,ROC BLANC                               ,PIRATA.CAT     ,PIRATES DE CATALUNYA                              ,2
P,Eleccions al Parlament de Catalunya     ,2010,4,32,ROC BLANC                               ,PRE-IR         ,PARTIT REPUBLICÀ D ESQUERRA-IZQUIERDA REPUBLICANA ,6
P,Eleccions al Parlament de Catalunya     ,2010,4,32,ROC BLANC                               ,PSC            ,PARTIT DELS SOCIALISTES DE CATALUNYA (PSC-PSOE)   ,427
P,Eleccions al Parlament de Catalunya     ,2010,4,32,ROC BLANC                               ,PUM+J          ,POR UN MUNDO MÁS JUSTO                            ,2
P,Eleccions al Parlament de Catalunya     ,2010,4,32,ROC BLANC                               ,PXC            ,PLATAFORMA PER CATALUNYA                          ,67
P,Eleccions al Parlament de Catalunya     ,2010,4,32,ROC BLANC                               ,RI.CAT         ,REAGRUPAMENT INDEPENDENTISTA                      ,82
P,Eleccions al Parlament de Catalunya     ,2010,4,32,ROC BLANC                               ,SI             ,SOLIDARITAT CATALANA PER LA INDEPENDÈNCIA         ,18
P,Eleccions al Parlament de Catalunya     ,2010,4,32,ROC BLANC                               ,U.C.E.         ,UNIFICACIÓ COMUNISTA DE ESPAÑA                    ,0
P,Eleccions al Parlament de Catalunya     ,2010,4,32,ROC BLANC                               ,UPYD           ,"UNIÓN, PROGRESO Y DEMOCRACIA                      ",4
P,Eleccions al Parlament de Catalunya     ,2010,4,43,CAN PALET DE VISTA ALEGRE               ,ALTERNATIVA DE ,ALTERNATIVA DE GOVERN                             ,0
P,Eleccions al Parlament de Catalunya     ,2010,4,43,CAN PALET DE VISTA ALEGRE               ,CIU            ,CONVERGÈNCIA I UNIÓ                               ,226
P,Eleccions al Parlament de Catalunya     ,2010,4,43,CAN PALET DE VISTA ALEGRE               ,CORI           ,COORDINADORA REUSENCA INDEPENDENT                 ,2
P,Eleccions al Parlament de Catalunya     ,2010,4,43,CAN PALET DE VISTA ALEGRE               ,C´S            ,CIUTADANS-PARTIDO DE LA CIUDADANÍA                ,50
P,Eleccions al Parlament de Catalunya     ,2010,4,43,CAN PALET DE VISTA ALEGRE               ,DES DE BAIX    ,DES DE BAIX                                       ,2
P,Eleccions al Parlament de Catalunya     ,2010,4,43,CAN PALET DE VISTA ALEGRE               ,EB-CENB        ,ESCONS EN BLANC - CIUDADANOS EN BLANCO            ,2
P,Eleccions al Parlament de Catalunya     ,2010,4,43,CAN PALET DE VISTA ALEGRE               ,ESQUERRA       ,ESQUERRA REPUBLICANA DE CATALUNYA                 ,24
P,Eleccions al Parlament de Catalunya     ,2010,4,43,CAN PALET DE VISTA ALEGRE               ,EV-GVE         ,ELS VERDS-GRUP VERD EUROPEU                       ,5
P,Eleccions al Parlament de Catalunya     ,2010,4,43,CAN PALET DE VISTA ALEGRE               ,FE DE LAS JONS ,FALANGE ESPAÑOLA DE LES J.O.N.S.                  ,1
P,Eleccions al Parlament de Catalunya     ,2010,4,43,CAN PALET DE VISTA ALEGRE               ,GN             ,GENT NOSTA                                        ,0
P,Eleccions al Parlament de Catalunya     ,2010,4,43,CAN PALET DE VISTA ALEGRE               ,ICV-EUIA       ,INCIATIVA PER CATALUNYA VERDS-ESQUERRA UNIDA I ALT,52
P,Eleccions al Parlament de Catalunya     ,2010,4,43,CAN PALET DE VISTA ALEGRE               ,M.S.R.         ,MOVIMIENTO SOCIAL REPUBLICANO                     ,0
P,Eleccions al Parlament de Catalunya     ,2010,4,43,CAN PALET DE VISTA ALEGRE               ,P.O.S.I.       ,PARTIDO OBRERO SOCIALISTA INTERNACIONALISTA       ,0
P,Eleccions al Parlament de Catalunya     ,2010,4,43,CAN PALET DE VISTA ALEGRE               ,P.P.           ,PARTIT POPULAR                                    ,131
P,Eleccions al Parlament de Catalunya     ,2010,4,43,CAN PALET DE VISTA ALEGRE               ,PACMA-ANIMALIST,PACMA (PARTIT ANTITAURÓ CONTRA EL MA) - ANIMALISTA,0
P,Eleccions al Parlament de Catalunya     ,2010,4,43,CAN PALET DE VISTA ALEGRE               ,PCAS           ,PARTIDO CASTELLANO                                ,0
P,Eleccions al Parlament de Catalunya     ,2010,4,43,CAN PALET DE VISTA ALEGRE               ,PCPC           ,PARTIT COMUNISTA DEL POBLE DE CATALUNYA           ,3
P,Eleccions al Parlament de Catalunya     ,2010,4,43,CAN PALET DE VISTA ALEGRE               ,PDLPEA         ,PARTIDO DE LOS PENSIONISTAS EN ACCIÓN             ,0
P,Eleccions al Parlament de Catalunya     ,2010,4,43,CAN PALET DE VISTA ALEGRE               ,PFIV           ,FAMILIA I VIDA                                    ,0
P,Eleccions al Parlament de Catalunya     ,2010,4,43,CAN PALET DE VISTA ALEGRE               ,PH             ,PARTIT HUMANISTA                                  ,0
P,Eleccions al Parlament de Catalunya     ,2010,4,43,CAN PALET DE VISTA ALEGRE               ,PIRATA.CAT     ,PIRATES DE CATALUNYA                              ,5
P,Eleccions al Parlament de Catalunya     ,2010,4,43,CAN PALET DE VISTA ALEGRE               ,PRE-IR         ,PARTIT REPUBLICÀ D ESQUERRA-IZQUIERDA REPUBLICANA ,0
P,Eleccions al Parlament de Catalunya     ,2010,4,43,CAN PALET DE VISTA ALEGRE               ,PSC            ,PARTIT DELS SOCIALISTES DE CATALUNYA (PSC-PSOE)   ,154
P,Eleccions al Parlament de Catalunya     ,2010,4,43,CAN PALET DE VISTA ALEGRE               ,PUM+J          ,POR UN MUNDO MÁS JUSTO                            ,1
P,Eleccions al Parlament de Catalunya     ,2010,4,43,CAN PALET DE VISTA ALEGRE               ,PXC            ,PLATAFORMA PER CATALUNYA                          ,25
P,Eleccions al Parlament de Catalunya     ,2010,4,43,CAN PALET DE VISTA ALEGRE               ,RI.CAT         ,REAGRUPAMENT INDEPENDENTISTA                      ,7
P,Eleccions al Parlament de Catalunya     ,2010,4,43,CAN PALET DE VISTA ALEGRE               ,SI             ,SOLIDARITAT CATALANA PER LA INDEPENDÈNCIA         ,4
P,Eleccions al Parlament de Catalunya     ,2010,4,43,CAN PALET DE VISTA ALEGRE               ,U.C.E.         ,UNIFICACIÓ COMUNISTA DE ESPAÑA                    ,0
P,Eleccions al Parlament de Catalunya     ,2010,4,43,CAN PALET DE VISTA ALEGRE               ,UPYD           ,"UNIÓN, PROGRESO Y DEMOCRACIA                      ",2
P,Eleccions al Parlament de Catalunya     ,2010,5,20,SANT PERE                               ,ALTERNATIVA DE ,ALTERNATIVA DE GOVERN                             ,9
P,Eleccions al Parlament de Catalunya     ,2010,5,20,SANT PERE                               ,CIU            ,CONVERGÈNCIA I UNIÓ                               ,2608
P,Eleccions al Parlament de Catalunya     ,2010,5,20,SANT PERE                               ,CORI           ,COORDINADORA REUSENCA INDEPENDENT                 ,6
P,Eleccions al Parlament de Catalunya     ,2010,5,20,SANT PERE                               ,C´S            ,CIUTADANS-PARTIDO DE LA CIUDADANÍA                ,208
P,Eleccions al Parlament de Catalunya     ,2010,5,20,SANT PERE                               ,DES DE BAIX    ,DES DE BAIX                                       ,23
P,Eleccions al Parlament de Catalunya     ,2010,5,20,SANT PERE                               ,EB-CENB        ,ESCONS EN BLANC - CIUDADANOS EN BLANCO            ,26
P,Eleccions al Parlament de Catalunya     ,2010,5,20,SANT PERE                               ,ESQUERRA       ,ESQUERRA REPUBLICANA DE CATALUNYA                 ,473
P,Eleccions al Parlament de Catalunya     ,2010,5,20,SANT PERE                               ,EV-GVE         ,ELS VERDS-GRUP VERD EUROPEU                       ,22
P,Eleccions al Parlament de Catalunya     ,2010,5,20,SANT PERE                               ,FE DE LAS JONS ,FALANGE ESPAÑOLA DE LES J.O.N.S.                  ,3
P,Eleccions al Parlament de Catalunya     ,2010,5,20,SANT PERE                               ,GN             ,GENT NOSTA                                        ,1
P,Eleccions al Parlament de Catalunya     ,2010,5,20,SANT PERE                               ,ICV-EUIA       ,INCIATIVA PER CATALUNYA VERDS-ESQUERRA UNIDA I ALT,489
P,Eleccions al Parlament de Catalunya     ,2010,5,20,SANT PERE                               ,M.S.R.         ,MOVIMIENTO SOCIAL REPUBLICANO                     ,2
P,Eleccions al Parlament de Catalunya     ,2010,5,20,SANT PERE                               ,P.O.S.I.       ,PARTIDO OBRERO SOCIALISTA INTERNACIONALISTA       ,4
P,Eleccions al Parlament de Catalunya     ,2010,5,20,SANT PERE                               ,P.P.           ,PARTIT POPULAR                                    ,499
P,Eleccions al Parlament de Catalunya     ,2010,5,20,SANT PERE                               ,PACMA-ANIMALIST,PACMA (PARTIT ANTITAURÓ CONTRA EL MA) - ANIMALISTA,18
P,Eleccions al Parlament de Catalunya     ,2010,5,20,SANT PERE                               ,PCAS           ,PARTIDO CASTELLANO                                ,1
P,Eleccions al Parlament de Catalunya     ,2010,5,20,SANT PERE                               ,PCPC           ,PARTIT COMUNISTA DEL POBLE DE CATALUNYA           ,0
P,Eleccions al Parlament de Catalunya     ,2010,5,20,SANT PERE                               ,PDLPEA         ,PARTIDO DE LOS PENSIONISTAS EN ACCIÓN             ,5
P,Eleccions al Parlament de Catalunya     ,2010,5,20,SANT PERE                               ,PFIV           ,FAMILIA I VIDA                                    ,2
P,Eleccions al Parlament de Catalunya     ,2010,5,20,SANT PERE                               ,PH             ,PARTIT HUMANISTA                                  ,1
P,Eleccions al Parlament de Catalunya     ,2010,5,20,SANT PERE                               ,PIRATA.CAT     ,PIRATES DE CATALUNYA                              ,17
P,Eleccions al Parlament de Catalunya     ,2010,5,20,SANT PERE                               ,PRE-IR         ,PARTIT REPUBLICÀ D ESQUERRA-IZQUIERDA REPUBLICANA ,1
P,Eleccions al Parlament de Catalunya     ,2010,5,20,SANT PERE                               ,PSC            ,PARTIT DELS SOCIALISTES DE CATALUNYA (PSC-PSOE)   ,901
P,Eleccions al Parlament de Catalunya     ,2010,5,20,SANT PERE                               ,PUM+J          ,POR UN MUNDO MÁS JUSTO                            ,2
P,Eleccions al Parlament de Catalunya     ,2010,5,20,SANT PERE                               ,PXC            ,PLATAFORMA PER CATALUNYA                          ,115
P,Eleccions al Parlament de Catalunya     ,2010,5,20,SANT PERE                               ,RI.CAT         ,REAGRUPAMENT INDEPENDENTISTA                      ,111
P,Eleccions al Parlament de Catalunya     ,2010,5,20,SANT PERE                               ,SI             ,SOLIDARITAT CATALANA PER LA INDEPENDÈNCIA         ,152
P,Eleccions al Parlament de Catalunya     ,2010,5,20,SANT PERE                               ,U.C.E.         ,UNIFICACIÓ COMUNISTA DE ESPAÑA                    ,0
P,Eleccions al Parlament de Catalunya     ,2010,5,20,SANT PERE                               ,UPYD           ,"UNIÓN, PROGRESO Y DEMOCRACIA                      ",9
P,Eleccions al Parlament de Catalunya     ,2010,5,22,PLA DEL BON AIRE                        ,ALTERNATIVA DE ,ALTERNATIVA DE GOVERN                             ,0
P,Eleccions al Parlament de Catalunya     ,2010,5,22,PLA DEL BON AIRE                        ,CIU            ,CONVERGÈNCIA I UNIÓ                               ,288
P,Eleccions al Parlament de Catalunya     ,2010,5,22,PLA DEL BON AIRE                        ,CORI           ,COORDINADORA REUSENCA INDEPENDENT                 ,1
P,Eleccions al Parlament de Catalunya     ,2010,5,22,PLA DEL BON AIRE                        ,C´S            ,CIUTADANS-PARTIDO DE LA CIUDADANÍA                ,66
P,Eleccions al Parlament de Catalunya     ,2010,5,22,PLA DEL BON AIRE                        ,DES DE BAIX    ,DES DE BAIX                                       ,0
P,Eleccions al Parlament de Catalunya     ,2010,5,22,PLA DEL BON AIRE                        ,EB-CENB        ,ESCONS EN BLANC - CIUDADANOS EN BLANCO            ,4
P,Eleccions al Parlament de Catalunya     ,2010,5,22,PLA DEL BON AIRE                        ,ESQUERRA       ,ESQUERRA REPUBLICANA DE CATALUNYA                 ,39
P,Eleccions al Parlament de Catalunya     ,2010,5,22,PLA DEL BON AIRE                        ,EV-GVE         ,ELS VERDS-GRUP VERD EUROPEU                       ,9
P,Eleccions al Parlament de Catalunya     ,2010,5,22,PLA DEL BON AIRE                        ,FE DE LAS JONS ,FALANGE ESPAÑOLA DE LES J.O.N.S.                  ,0
P,Eleccions al Parlament de Catalunya     ,2010,5,22,PLA DEL BON AIRE                        ,GN             ,GENT NOSTA                                        ,1
P,Eleccions al Parlament de Catalunya     ,2010,5,22,PLA DEL BON AIRE                        ,ICV-EUIA       ,INCIATIVA PER CATALUNYA VERDS-ESQUERRA UNIDA I ALT,104
P,Eleccions al Parlament de Catalunya     ,2010,5,22,PLA DEL BON AIRE                        ,M.S.R.         ,MOVIMIENTO SOCIAL REPUBLICANO                     ,0
P,Eleccions al Parlament de Catalunya     ,2010,5,22,PLA DEL BON AIRE                        ,P.O.S.I.       ,PARTIDO OBRERO SOCIALISTA INTERNACIONALISTA       ,1
P,Eleccions al Parlament de Catalunya     ,2010,5,22,PLA DEL BON AIRE                        ,P.P.           ,PARTIT POPULAR                                    ,206
P,Eleccions al Parlament de Catalunya     ,2010,5,22,PLA DEL BON AIRE                        ,PACMA-ANIMALIST,PACMA (PARTIT ANTITAURÓ CONTRA EL MA) - ANIMALISTA,9
P,Eleccions al Parlament de Catalunya     ,2010,5,22,PLA DEL BON AIRE                        ,PCAS           ,PARTIDO CASTELLANO                                ,0
P,Eleccions al Parlament de Catalunya     ,2010,5,22,PLA DEL BON AIRE                        ,PCPC           ,PARTIT COMUNISTA DEL POBLE DE CATALUNYA           ,0
P,Eleccions al Parlament de Catalunya     ,2010,5,22,PLA DEL BON AIRE                        ,PDLPEA         ,PARTIDO DE LOS PENSIONISTAS EN ACCIÓN             ,0
P,Eleccions al Parlament de Catalunya     ,2010,5,22,PLA DEL BON AIRE                        ,PFIV           ,FAMILIA I VIDA                                    ,3
P,Eleccions al Parlament de Catalunya     ,2010,5,22,PLA DEL BON AIRE                        ,PH             ,PARTIT HUMANISTA                                  ,2
P,Eleccions al Parlament de Catalunya     ,2010,5,22,PLA DEL BON AIRE                        ,PIRATA.CAT     ,PIRATES DE CATALUNYA                              ,3
P,Eleccions al Parlament de Catalunya     ,2010,5,22,PLA DEL BON AIRE                        ,PRE-IR         ,PARTIT REPUBLICÀ D ESQUERRA-IZQUIERDA REPUBLICANA ,0
P,Eleccions al Parlament de Catalunya     ,2010,5,22,PLA DEL BON AIRE                        ,PSC            ,PARTIT DELS SOCIALISTES DE CATALUNYA (PSC-PSOE)   ,343
P,Eleccions al Parlament de Catalunya     ,2010,5,22,PLA DEL BON AIRE                        ,PUM+J          ,POR UN MUNDO MÁS JUSTO                            ,2
P,Eleccions al Parlament de Catalunya     ,2010,5,22,PLA DEL BON AIRE                        ,PXC            ,PLATAFORMA PER CATALUNYA                          ,41
P,Eleccions al Parlament de Catalunya     ,2010,5,22,PLA DEL BON AIRE                        ,RI.CAT         ,REAGRUPAMENT INDEPENDENTISTA                      ,4
P,Eleccions al Parlament de Catalunya     ,2010,5,22,PLA DEL BON AIRE                        ,SI             ,SOLIDARITAT CATALANA PER LA INDEPENDÈNCIA         ,16
P,Eleccions al Parlament de Catalunya     ,2010,5,22,PLA DEL BON AIRE                        ,U.C.E.         ,UNIFICACIÓ COMUNISTA DE ESPAÑA                    ,1
P,Eleccions al Parlament de Catalunya     ,2010,5,22,PLA DEL BON AIRE                        ,UPYD           ,"UNIÓN, PROGRESO Y DEMOCRACIA                      ",5
P,Eleccions al Parlament de Catalunya     ,2010,5,23,CAN ROCA                                ,ALTERNATIVA DE ,ALTERNATIVA DE GOVERN                             ,5
P,Eleccions al Parlament de Catalunya     ,2010,5,23,CAN ROCA                                ,CIU            ,CONVERGÈNCIA I UNIÓ                               ,526
P,Eleccions al Parlament de Catalunya     ,2010,5,23,CAN ROCA                                ,CORI           ,COORDINADORA REUSENCA INDEPENDENT                 ,0
P,Eleccions al Parlament de Catalunya     ,2010,5,23,CAN ROCA                                ,C´S            ,CIUTADANS-PARTIDO DE LA CIUDADANÍA                ,106
P,Eleccions al Parlament de Catalunya     ,2010,5,23,CAN ROCA                                ,DES DE BAIX    ,DES DE BAIX                                       ,2
P,Eleccions al Parlament de Catalunya     ,2010,5,23,CAN ROCA                                ,EB-CENB        ,ESCONS EN BLANC - CIUDADANOS EN BLANCO            ,10
P,Eleccions al Parlament de Catalunya     ,2010,5,23,CAN ROCA                                ,ESQUERRA       ,ESQUERRA REPUBLICANA DE CATALUNYA                 ,79
P,Eleccions al Parlament de Catalunya     ,2010,5,23,CAN ROCA                                ,EV-GVE         ,ELS VERDS-GRUP VERD EUROPEU                       ,16
P,Eleccions al Parlament de Catalunya     ,2010,5,23,CAN ROCA                                ,FE DE LAS JONS ,FALANGE ESPAÑOLA DE LES J.O.N.S.                  ,0
P,Eleccions al Parlament de Catalunya     ,2010,5,23,CAN ROCA                                ,GN             ,GENT NOSTA                                        ,1
P,Eleccions al Parlament de Catalunya     ,2010,5,23,CAN ROCA                                ,ICV-EUIA       ,INCIATIVA PER CATALUNYA VERDS-ESQUERRA UNIDA I ALT,136
P,Eleccions al Parlament de Catalunya     ,2010,5,23,CAN ROCA                                ,M.S.R.         ,MOVIMIENTO SOCIAL REPUBLICANO                     ,2
P,Eleccions al Parlament de Catalunya     ,2010,5,23,CAN ROCA                                ,P.O.S.I.       ,PARTIDO OBRERO SOCIALISTA INTERNACIONALISTA       ,1
P,Eleccions al Parlament de Catalunya     ,2010,5,23,CAN ROCA                                ,P.P.           ,PARTIT POPULAR                                    ,150
P,Eleccions al Parlament de Catalunya     ,2010,5,23,CAN ROCA                                ,PACMA-ANIMALIST,PACMA (PARTIT ANTITAURÓ CONTRA EL MA) - ANIMALISTA,4
P,Eleccions al Parlament de Catalunya     ,2010,5,23,CAN ROCA                                ,PCAS           ,PARTIDO CASTELLANO                                ,3
P,Eleccions al Parlament de Catalunya     ,2010,5,23,CAN ROCA                                ,PCPC           ,PARTIT COMUNISTA DEL POBLE DE CATALUNYA           ,2
P,Eleccions al Parlament de Catalunya     ,2010,5,23,CAN ROCA                                ,PDLPEA         ,PARTIDO DE LOS PENSIONISTAS EN ACCIÓN             ,0
P,Eleccions al Parlament de Catalunya     ,2010,5,23,CAN ROCA                                ,PFIV           ,FAMILIA I VIDA                                    ,0
P,Eleccions al Parlament de Catalunya     ,2010,5,23,CAN ROCA                                ,PH             ,PARTIT HUMANISTA                                  ,0
P,Eleccions al Parlament de Catalunya     ,2010,5,23,CAN ROCA                                ,PIRATA.CAT     ,PIRATES DE CATALUNYA                              ,5
P,Eleccions al Parlament de Catalunya     ,2010,5,23,CAN ROCA                                ,PRE-IR         ,PARTIT REPUBLICÀ D ESQUERRA-IZQUIERDA REPUBLICANA ,0
P,Eleccions al Parlament de Catalunya     ,2010,5,23,CAN ROCA                                ,PSC            ,PARTIT DELS SOCIALISTES DE CATALUNYA (PSC-PSOE)   ,298
P,Eleccions al Parlament de Catalunya     ,2010,5,23,CAN ROCA                                ,PUM+J          ,POR UN MUNDO MÁS JUSTO                            ,0
P,Eleccions al Parlament de Catalunya     ,2010,5,23,CAN ROCA                                ,PXC            ,PLATAFORMA PER CATALUNYA                          ,58
P,Eleccions al Parlament de Catalunya     ,2010,5,23,CAN ROCA                                ,RI.CAT         ,REAGRUPAMENT INDEPENDENTISTA                      ,12
P,Eleccions al Parlament de Catalunya     ,2010,5,23,CAN ROCA                                ,SI             ,SOLIDARITAT CATALANA PER LA INDEPENDÈNCIA         ,34
P,Eleccions al Parlament de Catalunya     ,2010,5,23,CAN ROCA                                ,U.C.E.         ,UNIFICACIÓ COMUNISTA DE ESPAÑA                    ,0
P,Eleccions al Parlament de Catalunya     ,2010,5,23,CAN ROCA                                ,UPYD           ,"UNIÓN, PROGRESO Y DEMOCRACIA                      ",8
P,Eleccions al Parlament de Catalunya     ,2010,5,24,POBLE NOU - ZONA ESPORTIVA              ,ALTERNATIVA DE ,ALTERNATIVA DE GOVERN                             ,7
P,Eleccions al Parlament de Catalunya     ,2010,5,24,POBLE NOU - ZONA ESPORTIVA              ,CIU            ,CONVERGÈNCIA I UNIÓ                               ,1643
P,Eleccions al Parlament de Catalunya     ,2010,5,24,POBLE NOU - ZONA ESPORTIVA              ,CORI           ,COORDINADORA REUSENCA INDEPENDENT                 ,3
P,Eleccions al Parlament de Catalunya     ,2010,5,24,POBLE NOU - ZONA ESPORTIVA              ,C´S            ,CIUTADANS-PARTIDO DE LA CIUDADANÍA                ,257
P,Eleccions al Parlament de Catalunya     ,2010,5,24,POBLE NOU - ZONA ESPORTIVA              ,DES DE BAIX    ,DES DE BAIX                                       ,11
P,Eleccions al Parlament de Catalunya     ,2010,5,24,POBLE NOU - ZONA ESPORTIVA              ,EB-CENB        ,ESCONS EN BLANC - CIUDADANOS EN BLANCO            ,23
P,Eleccions al Parlament de Catalunya     ,2010,5,24,POBLE NOU - ZONA ESPORTIVA              ,ESQUERRA       ,ESQUERRA REPUBLICANA DE CATALUNYA                 ,254
P,Eleccions al Parlament de Catalunya     ,2010,5,24,POBLE NOU - ZONA ESPORTIVA              ,EV-GVE         ,ELS VERDS-GRUP VERD EUROPEU                       ,28
P,Eleccions al Parlament de Catalunya     ,2010,5,24,POBLE NOU - ZONA ESPORTIVA              ,FE DE LAS JONS ,FALANGE ESPAÑOLA DE LES J.O.N.S.                  ,3
P,Eleccions al Parlament de Catalunya     ,2010,5,24,POBLE NOU - ZONA ESPORTIVA              ,GN             ,GENT NOSTA                                        ,0
P,Eleccions al Parlament de Catalunya     ,2010,5,24,POBLE NOU - ZONA ESPORTIVA              ,ICV-EUIA       ,INCIATIVA PER CATALUNYA VERDS-ESQUERRA UNIDA I ALT,409
P,Eleccions al Parlament de Catalunya     ,2010,5,24,POBLE NOU - ZONA ESPORTIVA              ,M.S.R.         ,MOVIMIENTO SOCIAL REPUBLICANO                     ,0
P,Eleccions al Parlament de Catalunya     ,2010,5,24,POBLE NOU - ZONA ESPORTIVA              ,P.O.S.I.       ,PARTIDO OBRERO SOCIALISTA INTERNACIONALISTA       ,0
P,Eleccions al Parlament de Catalunya     ,2010,5,24,POBLE NOU - ZONA ESPORTIVA              ,P.P.           ,PARTIT POPULAR                                    ,544
P,Eleccions al Parlament de Catalunya     ,2010,5,24,POBLE NOU - ZONA ESPORTIVA              ,PACMA-ANIMALIST,PACMA (PARTIT ANTITAURÓ CONTRA EL MA) - ANIMALISTA,20
