DATA_REFERENCIA,MES,PAIS_PROCEDENCIA,PROVINCIA_PROCEDENCIA,SEXE,POBLACIO
2013,9,ESPANYA                       ,GRANADA,Dona,3
2013,9,ESPANYA                       ,GRANADA,Home,2
2013,9,ESPANYA                       ,GUADALAJARA,Home,1
2013,9,ESPANYA                       ,GUIPUSCOA,Dona,2
2013,9,ESPANYA                       ,HUELVA,Dona,1
2013,9,ESPANYA                       ,ILLES BALEARS,Dona,7
2013,9,ESPANYA                       ,ILLES BALEARS,Home,6
2013,9,ESPANYA                       ,JAEN,Dona,4
2013,9,ESPANYA                       ,JAEN,Home,3
2013,9,ESPANYA                       ,LUGO,Home,1
2013,9,ESPANYA                       ,LLEIDA,Dona,8
2013,9,ESPANYA                       ,LLEIDA,Home,5
2013,9,ESPANYA                       ,LLEO,Dona,1
2013,9,ESPANYA                       ,MADRID,Dona,3
2013,9,ESPANYA                       ,MADRID,Home,4
2013,9,ESPANYA                       ,MALAGA,Home,1
2013,9,ESPANYA                       ,MELILLA,Dona,3
2013,9,ESPANYA                       ,MELILLA,Home,5
2013,9,ESPANYA                       ,MURCIA,Dona,3
2013,9,ESPANYA                       ,MURCIA,Home,4
2013,9,ESPANYA                       ,NAVARRA,Home,1
2013,9,ESPANYA                       ,ORENSE,Dona,1
2013,9,ESPANYA                       ,OSCA,Home,3
2013,9,ESPANYA                       ,"PALMAS, LAS",Home,5
2013,9,ESPANYA                       ,"RIOJA, LA",Home,1
2013,9,ESPANYA                       ,SALAMANCA,Home,2
2013,9,ESPANYA                       ,SANTA CRUZ DE TENERIFE,Dona,5
2013,9,ESPANYA                       ,SANTA CRUZ DE TENERIFE,Home,5
2013,9,ESPANYA                       ,SARAGOSSA,Home,3
2013,9,ESPANYA                       ,SEVILLA,Dona,2
2013,9,ESPANYA                       ,SEVILLA,Home,2
2013,9,ESPANYA                       ,TARRAGONA,Dona,15
2013,9,ESPANYA                       ,TARRAGONA,Home,17
2013,9,ESPANYA                       ,TEROL,Dona,1
2013,9,ESPANYA                       ,TEROL,Home,2
2013,9,ESPANYA                       ,TOLEDO,Dona,1
2013,9,ESPANYA                       ,VALENCIA,Dona,6
2013,9,ESPANYA                       ,VALENCIA,Home,4
2013,9,FINLÀNDIA                     , ,Dona,1
2013,9,FRANÇA                        , ,Dona,8
2013,9,FRANÇA                        , ,Home,9
2013,9,GRÈCIA                        , ,Dona,1
2013,9,"GUINEA EQUATORIAL, LA         ", ,Dona,1
2013,9,"GUINEA EQUATORIAL, LA         ", ,Home,1
2013,9,HONDURES                      , ,Dona,2
2013,9,"ÍNDIA, L                      ", ,Dona,1
2013,9,"ÍNDIA, L                      ", ,Home,1
2013,9,"IRAQ, L                       ", ,Home,1
2013,9,IRLANDA                       , ,Dona,1
2013,9,IRLANDA                       , ,Home,1
2013,9,ITÀLIA                        , ,Dona,2
2013,9,ITÀLIA                        , ,Home,2
2013,9,JORDÀNIA                      , ,Home,1
2013,9,MALÀISIA                      , ,Home,4
2013,9,"MARROC, EL                    ", ,Dona,8
2013,9,"MARROC, EL                    ", ,Home,11
2013,9,MÈXIC                         , ,Dona,2
2013,9,MÈXIC                         , ,Home,3
2013,9,NOVA ZELANDA                  , ,Dona,1
2013,9,"PAÏSOS BAIXOS, ELS            ", ,Dona,1
2013,9,"PAÏSOS BAIXOS, ELS            ", ,Home,2
2013,9,"PAKISTAN, EL                  ", ,Dona,3
2013,9,"PAKISTAN, EL                  ", ,Home,2
2013,9,"PARAGUAI, EL                  ", ,Home,2
2013,9,"PERÚ, EL                      ", ,Dona,1
2013,9,PORTUGAL                      , ,Dona,3
2013,9,PORTUGAL                      , ,Home,1
2013,9,QATAR                         , ,Dona,1
2013,9,"REGNE UNIT, EL                ", ,Dona,1
2013,9,"REPÚBLICA DOMINICANA, LA      ", ,Dona,2
2013,9,"REPÚBLICA DOMINICANA, LA      ", ,Home,1
2013,9,ROMANIA                       , ,Dona,4
2013,9,ROMANIA                       , ,Home,4
2013,9,RÚSSIA                        , ,Home,1
2013,9,"SENEGAL, EL                   ", ,Dona,1
2013,9,VENEÇUELA                     , ,Dona,2
2013,9,VENEÇUELA                     , ,Home,2
2013,9,XILE                          , ,Home,2
2013,9,"XINA, LA                      ", ,Dona,2
2013,9,"XINA, LA                      ", ,Home,1
2014,1,ALBÀNIA                       , ,Home,1
2014,1,"ARGENTINA, L                  ", ,Dona,1
2014,1,"ARGENTINA, L                  ", ,Home,1
2014,1,BOLÍVIA                       , ,Dona,1
2014,1,BOLÍVIA                       , ,Home,1
2014,1,"BRASIL, EL                    ", ,Dona,1
2014,1,COLÒMBIA                      , ,Dona,5
2014,1,COLÒMBIA                      , ,Home,3
2014,1,CUBA                          , ,Dona,1
2014,1,CUBA                          , ,Home,1
2014,1,"EQUADOR, L                    ", ,Dona,2
2014,1,ESPANYA                       , ,Dona,297
2014,1,ESPANYA                       , ,Home,300
2014,1,ESPANYA                       ,ALACANT,Dona,5
2014,1,ESPANYA                       ,ALACANT,Home,4
2014,1,ESPANYA                       ,ALBACETE,Dona,1
2014,1,ESPANYA                       ,ASTURIAS,Home,1
2014,1,ESPANYA                       ,BADAJOZ,Home,2
2014,1,ESPANYA                       ,BARCELONA,Dona,230
2014,1,ESPANYA                       ,BARCELONA,Home,211
2014,1,ESPANYA                       ,BISCAIA,Dona,1
2014,1,ESPANYA                       ,BISCAIA,Home,2
2014,1,ESPANYA                       ,BURGOS,Dona,1
2014,1,ESPANYA                       ,CADIS,Dona,3
2014,1,ESPANYA                       ,CASTELLO,Dona,2
2014,1,ESPANYA                       ,CASTELLO,Home,3
2014,1,ESPANYA                       ,CEUTA,Dona,1
2014,1,ESPANYA                       ,CEUTA,Home,1
2014,1,ESPANYA                       ,CORDOBA,Home,2
2014,1,ESPANYA                       ,"CORUNYA, LA",Dona,1
2014,1,ESPANYA                       ,"CORUNYA, LA",Home,2
2014,1,ESPANYA                       ,GIRONA,Dona,5
2014,1,ESPANYA                       ,GIRONA,Home,11
2014,1,ESPANYA                       ,GRANADA,Dona,2
2014,1,ESPANYA                       ,GRANADA,Home,4
2014,1,ESPANYA                       ,GUIPUSCOA,Dona,1
2014,1,ESPANYA                       ,GUIPUSCOA,Home,2
2014,1,ESPANYA                       ,ILLES BALEARS,Dona,5
2014,1,ESPANYA                       ,ILLES BALEARS,Home,6
2014,1,ESPANYA                       ,JAEN,Home,2
2014,1,ESPANYA                       ,LLEIDA,Dona,2
2014,1,ESPANYA                       ,LLEIDA,Home,7
2014,1,ESPANYA                       ,MADRID,Dona,3
2014,1,ESPANYA                       ,MADRID,Home,7
2014,1,ESPANYA                       ,MALAGA,Dona,3
2014,1,ESPANYA                       ,MALAGA,Home,5
2014,1,ESPANYA                       ,MURCIA,Dona,3
2014,1,ESPANYA                       ,MURCIA,Home,2
2014,1,ESPANYA                       ,NAVARRA,Dona,2
2014,1,ESPANYA                       ,NAVARRA,Home,1
2014,1,ESPANYA                       ,OSCA,Dona,4
2014,1,ESPANYA                       ,OSCA,Home,1
2014,1,ESPANYA                       ,PONTEVEDRA,Dona,1
2014,1,ESPANYA                       ,"RIOJA, LA",Home,1
2014,1,ESPANYA                       ,SANTA CRUZ DE TENERIFE,Dona,2
2014,1,ESPANYA                       ,SANTA CRUZ DE TENERIFE,Home,1
2014,1,ESPANYA                       ,SARAGOSSA,Dona,3
2014,1,ESPANYA                       ,SARAGOSSA,Home,2
2014,1,ESPANYA                       ,SEVILLA,Dona,2
2014,1,ESPANYA                       ,SEVILLA,Home,3
2014,1,ESPANYA                       ,TARRAGONA,Dona,12
2014,1,ESPANYA                       ,TARRAGONA,Home,15
2014,1,ESPANYA                       ,VALENCIA,Dona,2
2014,1,ESPANYA                       ,VALENCIA,Home,2
2014,1,"ESTATS UNITS D AMÈRICA, ELS   ", ,Home,3
2014,1,FRANÇA                        , ,Dona,2
2014,1,FRANÇA                        , ,Home,2
2014,1,GÀMBIA                        , ,Home,2
2014,1,HONDURES                      , ,Dona,1
2014,1,"ÍNDIA, L                      ", ,Home,2
2014,1,IRLANDA                       , ,Dona,1
2014,1,ITÀLIA                        , ,Dona,1
2014,1,"MARROC, EL                    ", ,Dona,9
2014,1,"MARROC, EL                    ", ,Home,8
2014,1,MÈXIC                         , ,Dona,1
2014,1,NIGÈRIA                       , ,Dona,1
2014,1,NIGÈRIA                       , ,Home,1
2014,1,"PAKISTAN, EL                  ", ,Home,1
2014,1,"PARAGUAI, EL                  ", ,Dona,1
2014,1,"PERÚ, EL                      ", ,Dona,1
2014,1,"PERÚ, EL                      ", ,Home,1
2014,1,"REPÚBLICA DOMINICANA, LA      ", ,Dona,4
2014,1,"REPÚBLICA DOMINICANA, LA      ", ,Home,2
2014,1,ROMANIA                       , ,Dona,1
2014,1,ROMANIA                       , ,Home,3
2014,1,RÚSSIA                        , ,Home,1
2014,1,SUÏSSA                        , ,Home,1
2014,1,"URUGUAI, L                    ", ,Dona,1
2014,1,"URUGUAI, L                    ", ,Home,2
2014,1,VENEÇUELA                     , ,Dona,6
2014,1,VENEÇUELA                     , ,Home,3
2014,1,"VIETNAM, EL                   ", ,Dona,1
2014,10,ALEMANYA                      , ,Home,3
2014,10,"ARGENTINA, L                  ", ,Dona,3
2014,10,"ARGENTINA, L                  ", ,Home,3
2014,10,ARMÈNIA                       , ,Dona,1
2014,10,ÀUSTRIA                       , ,Dona,1
2014,10,BOLÍVIA                       , ,Dona,2
2014,10,"BRASIL, EL                    ", ,Dona,1
2014,10,"CANADÀ, EL                    ", ,Dona,3
2014,10,"CANADÀ, EL                    ", ,Home,2
2014,10,COLÒMBIA                      , ,Dona,2
2014,10,COLÒMBIA                      , ,Home,2
2014,10,CUBA                          , ,Dona,2
2014,10,CUBA                          , ,Home,1
2014,10,"EQUADOR, L                    ", ,Dona,4
2014,10,"EQUADOR, L                    ", ,Home,4
2014,10,ESPANYA                       , ,Dona,329
2014,10,ESPANYA                       , ,Home,316
2014,10,ESPANYA                       ,ALACANT,Dona,3
2014,10,ESPANYA                       ,ALACANT,Home,2
2014,10,ESPANYA                       ,ALMERIA,Dona,6
2014,10,ESPANYA                       ,ALMERIA,Home,5
2014,10,ESPANYA                       ,ASTURIAS,Dona,3
2014,10,ESPANYA                       ,ASTURIAS,Home,1
2014,10,ESPANYA                       ,BADAJOZ,Home,1
2014,10,ESPANYA                       ,BARCELONA,Dona,232
2014,10,ESPANYA                       ,BARCELONA,Home,206
2014,10,ESPANYA                       ,BISCAIA,Dona,1
2014,10,ESPANYA                       ,BISCAIA,Home,2
2014,10,ESPANYA                       ,CANTABRIA,Home,1
2014,10,ESPANYA                       ,CASTELLO,Dona,2
2014,10,ESPANYA                       ,CASTELLO,Home,1
2014,10,ESPANYA                       ,CORDOBA,Dona,3
2014,10,ESPANYA                       ,CORDOBA,Home,1
2014,10,ESPANYA                       ,"CORUNYA, LA",Home,1
2014,10,ESPANYA                       ,GIRONA,Dona,8
2014,10,ESPANYA                       ,GIRONA,Home,17
2014,10,ESPANYA                       ,GRANADA,Dona,4
2014,10,ESPANYA                       ,GRANADA,Home,2
2014,10,ESPANYA                       ,GUIPUSCOA,Home,1
2014,10,ESPANYA                       ,ILLES BALEARS,Dona,10
2014,10,ESPANYA                       ,ILLES BALEARS,Home,16
2014,10,ESPANYA                       ,JAEN,Dona,1
2014,10,ESPANYA                       ,JAEN,Home,2
2014,10,ESPANYA                       ,LUGO,Dona,1
2014,10,ESPANYA                       ,LUGO,Home,1
2014,10,ESPANYA                       ,LLEIDA,Dona,7
2014,10,ESPANYA                       ,LLEIDA,Home,14
2014,10,ESPANYA                       ,MADRID,Dona,2
2014,10,ESPANYA                       ,MADRID,Home,5
2014,10,ESPANYA                       ,MALAGA,Dona,5
2014,10,ESPANYA                       ,MALAGA,Home,6
2014,10,ESPANYA                       ,MELILLA,Dona,3
2014,10,ESPANYA                       ,MELILLA,Home,3
2014,10,ESPANYA                       ,MURCIA,Dona,2
2014,10,ESPANYA                       ,MURCIA,Home,3
2014,10,ESPANYA                       ,NAVARRA,Dona,1
2014,10,ESPANYA                       ,OSCA,Dona,3
2014,10,ESPANYA                       ,OSCA,Home,1
2014,10,ESPANYA                       ,"PALMAS, LAS",Dona,1
2014,10,ESPANYA                       ,"PALMAS, LAS",Home,1
2014,10,ESPANYA                       ,"RIOJA, LA",Dona,2
2014,10,ESPANYA                       ,SANTA CRUZ DE TENERIFE,Dona,1
2014,10,ESPANYA                       ,SANTA CRUZ DE TENERIFE,Home,1
2014,10,ESPANYA                       ,SARAGOSSA,Dona,1
2014,10,ESPANYA                       ,SARAGOSSA,Home,1
2014,10,ESPANYA                       ,SEVILLA,Dona,2
2014,10,ESPANYA                       ,SEVILLA,Home,2
2014,10,ESPANYA                       ,TARRAGONA,Dona,11
2014,10,ESPANYA                       ,TARRAGONA,Home,9
2014,10,ESPANYA                       ,TEROL,Dona,1
2014,10,ESPANYA                       ,TOLEDO,Dona,2
2014,10,ESPANYA                       ,TOLEDO,Home,1
2014,10,ESPANYA                       ,VALENCIA,Dona,9
2014,10,ESPANYA                       ,VALENCIA,Home,9
2014,10,ESPANYA                       ,ZAMORA,Dona,2
2014,10,"ESTATS UNITS D AMÈRICA, ELS   ", ,Dona,2
2014,10,FRANÇA                        , ,Dona,2
2014,10,FRANÇA                        , ,Home,2
2014,10,GUATEMALA                     , ,Home,2
2014,10,HONDURES                      , ,Dona,4
2014,10,"IRAN, L                       ", ,Home,2
2014,10,IRLANDA                       , ,Dona,1
2014,10,ITÀLIA                        , ,Dona,2
2014,10,ITÀLIA                        , ,Home,3
2014,10,"MARROC, EL                    ", ,Dona,11
2014,10,"MARROC, EL                    ", ,Home,14
2014,10,MÈXIC                         , ,Dona,1
2014,10,MÈXIC                         , ,Home,1
2014,10,MOLDÀVIA                      , ,Dona,1
2014,10,MOLDÀVIA                      , ,Home,1
2014,10,"PAÏSOS BAIXOS, ELS            ", ,Dona,1
2014,10,"PAKISTAN, EL                  ", ,Home,1
2014,10,"PARAGUAI, EL                  ", ,Dona,4
2014,10,"PARAGUAI, EL                  ", ,Home,2
2014,10,"PERÚ, EL                      ", ,Dona,2
2014,10,POLÒNIA                       , ,Dona,1
2014,10,POLÒNIA                       , ,Home,1
2014,10,PORTUGAL                      , ,Dona,1
2014,10,"REGNE UNIT, EL                ", ,Dona,4
2014,10,"REGNE UNIT, EL                ", ,Home,2
2014,10,"REPÚBLICA DOMINICANA, LA      ", ,Dona,2
2014,10,"REPÚBLICA DOMINICANA, LA      ", ,Home,5
2014,10,ROMANIA                       , ,Dona,8
2014,10,ROMANIA                       , ,Home,5
2014,10,RÚSSIA                        , ,Dona,1
2014,10,"SENEGAL, EL                   ", ,Dona,3
2014,10,"SENEGAL, EL                   ", ,Home,1
2014,10,SUÏSSA                        , ,Dona,1
2014,10,UCRAÏNA                       , ,Home,1
2014,10,VENEÇUELA                     , ,Dona,4
2014,10,VENEÇUELA                     , ,Home,5
2014,10,"XINA, LA                      ", ,Dona,2
2014,10,"XINA, LA                      ", ,Home,1
2014,11,ALEMANYA                      , ,Dona,1
2014,11,ALEMANYA                      , ,Home,1
2014,11,ALTRES PAÏSOS D ÀSIA          , ,Dona,2
2014,11,"ARGENTINA, L                  ", ,Dona,1
2014,11,ÀUSTRIA                       , ,Dona,1
2014,11,BÈLGICA                       , ,Dona,1
2014,11,"BRASIL, EL                    ", ,Dona,1
2014,11,"BRASIL, EL                    ", ,Home,1
2014,11,COLÒMBIA                      , ,Dona,1
2014,11,CUBA                          , ,Dona,1
2014,11,CUBA                          , ,Home,1
2014,11,ESPANYA                       , ,Dona,303
2014,11,ESPANYA                       , ,Home,289
2014,11,ESPANYA                       ,ALACANT,Dona,6
2014,11,ESPANYA                       ,ALACANT,Home,4
2014,11,ESPANYA                       ,ALBACETE,Dona,1
2014,11,ESPANYA                       ,ALBACETE,Home,2
2014,11,ESPANYA                       ,ALMERIA,Dona,3
2014,11,ESPANYA                       ,ALMERIA,Home,1
2014,11,ESPANYA                       ,ASTURIAS,Home,1
2014,11,ESPANYA                       ,BADAJOZ,Dona,1
2014,11,ESPANYA                       ,BADAJOZ,Home,1
2014,11,ESPANYA                       ,BARCELONA,Dona,216
2014,11,ESPANYA                       ,BARCELONA,Home,205
2014,11,ESPANYA                       ,BISCAIA,Dona,1
2014,11,ESPANYA                       ,BISCAIA,Home,1
2014,11,ESPANYA                       ,BURGOS,Home,1
2014,11,ESPANYA                       ,CACERES,Home,1
2014,11,ESPANYA                       ,CADIS,Dona,5
2014,11,ESPANYA                       ,CADIS,Home,3
2014,11,ESPANYA                       ,CASTELLO,Dona,2
2014,11,ESPANYA                       ,CASTELLO,Home,3
2014,11,ESPANYA                       ,CEUTA,Dona,2
2014,11,ESPANYA                       ,CEUTA,Home,4
2014,11,ESPANYA                       ,CIUDAD REAL,Home,1
2014,11,ESPANYA                       ,CORDOBA,Dona,1
2014,11,ESPANYA                       ,CORDOBA,Home,1
2014,11,ESPANYA                       ,"CORUNYA, LA",Home,3
2014,11,ESPANYA                       ,GIRONA,Dona,12
2014,11,ESPANYA                       ,GIRONA,Home,8
2014,11,ESPANYA                       ,GRANADA,Dona,1
2014,11,ESPANYA                       ,GRANADA,Home,1
2014,11,ESPANYA                       ,GUIPUSCOA,Dona,2
2014,11,ESPANYA                       ,HUELVA,Home,1
2014,11,ESPANYA                       ,ILLES BALEARS,Dona,8
2014,11,ESPANYA                       ,ILLES BALEARS,Home,4
2014,11,ESPANYA                       ,JAEN,Home,2
2014,11,ESPANYA                       ,LUGO,Dona,1
2014,11,ESPANYA                       ,LLEIDA,Dona,3
2014,11,ESPANYA                       ,LLEIDA,Home,6
2014,11,ESPANYA                       ,LLEO,Dona,1
2014,11,ESPANYA                       ,MADRID,Dona,7
2014,11,ESPANYA                       ,MADRID,Home,3
2014,11,ESPANYA                       ,MALAGA,Dona,1
2014,11,ESPANYA                       ,MALAGA,Home,5
2014,11,ESPANYA                       ,MURCIA,Dona,1
2014,11,ESPANYA                       ,MURCIA,Home,4
2014,11,ESPANYA                       ,NAVARRA,Dona,3
2014,11,ESPANYA                       ,NAVARRA,Home,1
2014,11,ESPANYA                       ,OSCA,Dona,1
2014,11,ESPANYA                       ,OSCA,Home,1
2014,11,ESPANYA                       ,"PALMAS, LAS",Dona,2
2014,11,ESPANYA                       ,"RIOJA, LA",Dona,1
2014,11,ESPANYA                       ,SANTA CRUZ DE TENERIFE,Dona,1
2014,11,ESPANYA                       ,SANTA CRUZ DE TENERIFE,Home,2
2014,11,ESPANYA                       ,SARAGOSSA,Dona,3
2014,11,ESPANYA                       ,SARAGOSSA,Home,1
2014,11,ESPANYA                       ,SEVILLA,Dona,2
2014,11,ESPANYA                       ,SEVILLA,Home,2
2014,11,ESPANYA                       ,TARRAGONA,Dona,8
2014,11,ESPANYA                       ,TARRAGONA,Home,12
2014,11,ESPANYA                       ,TEROL,Dona,2
2014,11,ESPANYA                       ,VALENCIA,Dona,3
2014,11,ESPANYA                       ,VALENCIA,Home,3
2014,11,ESPANYA                       ,VALLADOLID,Dona,1
2014,11,ESPANYA                       ,VALLADOLID,Home,1
2014,11,ESPANYA                       ,ZAMORA,Dona,1
2014,11,"ESTATS UNITS D AMÈRICA, ELS   ", ,Dona,1
2014,11,"FILIPINES, LES                ", ,Dona,1
2014,11,FRANÇA                        , ,Dona,2
2014,11,FRANÇA                        , ,Home,2
2014,11,"GUINEA EQUATORIAL, LA         ", ,Home,1
2014,11,"ÍNDIA, L                      ", ,Home,1
2014,11,IRLANDA                       , ,Home,1
2014,11,LETÒNIA                       , ,Home,1
2014,11,MALÀISIA                      , ,Dona,1
2014,11,"MARROC, EL                    ", ,Dona,8
2014,11,"MARROC, EL                    ", ,Home,9
2014,11,MÈXIC                         , ,Dona,1
2014,11,NICARAGUA                     , ,Dona,1
2014,11,NICARAGUA                     , ,Home,1
2014,11,"PAKISTAN, EL                  ", ,Home,1
2014,11,"PARAGUAI, EL                  ", ,Dona,2
2014,11,"PERÚ, EL                      ", ,Dona,1
2014,11,PORTUGAL                      , ,Home,3
2014,11,REPÚBLICA DEM. DEL CONGO      , ,Dona,1
2014,11,"REPÚBLICA DOMINICANA, LA      ", ,Dona,1
2014,11,"REPÚBLICA TXECA, LA           ", ,Dona,1
2014,11,ROMANIA                       , ,Dona,5
2014,11,ROMANIA                       , ,Home,3
2014,11,RÚSSIA                        , ,Dona,1
2014,11,RÚSSIA                        , ,Home,2
2014,11,"SENEGAL, EL                   ", ,Dona,2
2014,11,SUÏSSA                        , ,Home,1
2014,11,UCRAÏNA                       , ,Dona,3
2014,11,"URUGUAI, L                    ", ,Home,1
2014,11,VENEÇUELA                     , ,Dona,5
2014,11,VENEÇUELA                     , ,Home,2
2014,11,XILE                          , ,Dona,3
2014,11,"XINA, LA                      ", ,Home,1
2014,12,ALEMANYA                      , ,Dona,1
2014,12,ALEMANYA                      , ,Home,1
2014,12,"ARGENTINA, L                  ", ,Dona,2
2014,12,"ARGENTINA, L                  ", ,Home,6
2014,12,BOLÍVIA                       , ,Dona,1
2014,12,BOLÍVIA                       , ,Home,1
2014,12,"BRASIL, EL                    ", ,Dona,2
2014,12,COLÒMBIA                      , ,Dona,1
2014,12,COLÒMBIA                      , ,Home,2
2014,12,CUBA                          , ,Dona,1
2014,12,ESPANYA                       , ,Dona,235
2014,12,ESPANYA                       , ,Home,258
2014,12,ESPANYA                       ,ALACANT,Dona,3
2014,12,ESPANYA                       ,ALACANT,Home,4
2014,12,ESPANYA                       ,ALMERIA,Dona,3
2014,12,ESPANYA                       ,ALMERIA,Home,5
2014,12,ESPANYA                       ,ASTURIAS,Home,1
2014,12,ESPANYA                       ,BARCELONA,Dona,171
2014,12,ESPANYA                       ,BARCELONA,Home,195
2014,12,ESPANYA                       ,BISCAIA,Dona,1
2014,12,ESPANYA                       ,CADIS,Dona,1
2014,12,ESPANYA                       ,CADIS,Home,2
2014,12,ESPANYA                       ,CANTABRIA,Dona,1
2014,12,ESPANYA                       ,CASTELLO,Dona,4
2014,12,ESPANYA                       ,CIUDAD REAL,Home,1
2014,12,ESPANYA                       ,"CORUNYA, LA",Home,1
2014,12,ESPANYA                       ,GIRONA,Dona,6
2014,12,ESPANYA                       ,GIRONA,Home,7
2014,12,ESPANYA                       ,GRANADA,Dona,5
2014,12,ESPANYA                       ,GUADALAJARA,Dona,1
2014,12,ESPANYA                       ,GUIPUSCOA,Dona,1
2014,12,ESPANYA                       ,ILLES BALEARS,Dona,4
2014,12,ESPANYA                       ,ILLES BALEARS,Home,6
2014,12,ESPANYA                       ,JAEN,Dona,1
2014,12,ESPANYA                       ,JAEN,Home,5
2014,12,ESPANYA                       ,LUGO,Dona,2
2014,12,ESPANYA                       ,LUGO,Home,1
2014,12,ESPANYA                       ,LLEIDA,Dona,4
2014,12,ESPANYA                       ,LLEIDA,Home,5
2014,12,ESPANYA                       ,MADRID,Home,6
2014,12,ESPANYA                       ,MALAGA,Dona,1
2014,12,ESPANYA                       ,OSCA,Home,2
2014,12,ESPANYA                       ,"PALMAS, LAS",Dona,1
2014,12,ESPANYA                       ,"PALMAS, LAS",Home,1
2014,12,ESPANYA                       ,"RIOJA, LA",Dona,1
2014,12,ESPANYA                       ,"RIOJA, LA",Home,1
2014,12,ESPANYA                       ,SALAMANCA,Dona,1
2014,12,ESPANYA                       ,SANTA CRUZ DE TENERIFE,Dona,3
2014,12,ESPANYA                       ,SANTA CRUZ DE TENERIFE,Home,2
2014,12,ESPANYA                       ,SARAGOSSA,Dona,1
2014,12,ESPANYA                       ,SEVILLA,Dona,2
2014,12,ESPANYA                       ,SEVILLA,Home,1
2014,12,ESPANYA                       ,TARRAGONA,Dona,10
2014,12,ESPANYA                       ,TARRAGONA,Home,10
2014,12,ESPANYA                       ,TEROL,Home,1
2014,12,ESPANYA                       ,TOLEDO,Home,1
2014,12,ESPANYA                       ,VALENCIA,Dona,6
2014,12,ESPANYA                       ,ZAMORA,Dona,1
2014,12,"ESTATS UNITS D AMÈRICA, ELS   ", ,Dona,1
2014,12,"ESTATS UNITS D AMÈRICA, ELS   ", ,Home,2
2014,12,FRANÇA                        , ,Dona,6
2014,12,FRANÇA                        , ,Home,3
2014,12,HONDURES                      , ,Dona,2
2014,12,ITÀLIA                        , ,Dona,2
2014,12,LÍBIA                         , ,Home,1
2014,12,MALÀISIA                      , ,Dona,1
2014,12,"MARROC, EL                    ", ,Dona,7
2014,12,"MARROC, EL                    ", ,Home,16
2014,12,MÈXIC                         , ,Home,2
2014,12,NICARAGUA                     , ,Dona,1
2014,12,NIGÈRIA                       , ,Dona,1
2014,12,NIGÈRIA                       , ,Home,1
2014,12,"PAKISTAN, EL                  ", ,Home,2
2014,12,"PARAGUAI, EL                  ", ,Home,3
2014,12,"PERÚ, EL                      ", ,Dona,1
2014,12,"PERÚ, EL                      ", ,Home,2
2014,12,PORTUGAL                      , ,Home,1
2014,12,"REPÚBLICA DOMINICANA, LA      ", ,Dona,3
2014,12,"REPÚBLICA DOMINICANA, LA      ", ,Home,2
2014,12,ROMANIA                       , ,Home,3
2014,12,RÚSSIA                        , ,Dona,1
2014,12,"SENEGAL, EL                   ", ,Dona,2
2014,12,"SENEGAL, EL                   ", ,Home,1
2014,12,UCRAÏNA                       , ,Dona,1
2014,12,UCRAÏNA                       , ,Home,1
2014,12,"URUGUAI, L                    ", ,Dona,2
2014,12,"URUGUAI, L                    ", ,Home,1
2014,12,VENEÇUELA                     , ,Dona,7
2014,12,VENEÇUELA                     , ,Home,6
2014,12,"XINA, LA                      ", ,Dona,3
2014,2,ALEMANYA                      , ,Home,1
2014,2,"ARGENTINA, L                  ", ,Dona,3
2014,2,"ARGENTINA, L                  ", ,Home,1
2014,2,BÈLGICA                       , ,Dona,1
2014,2,BÈLGICA                       , ,Home,1
2014,2,BOLÍVIA                       , ,Dona,3
2014,2,BOLÍVIA                       , ,Home,1
2014,2,"BRASIL, EL                    ", ,Dona,4
2014,2,"BRASIL, EL                    ", ,Home,1
2014,2,COLÒMBIA                      , ,Dona,2
2014,2,COLÒMBIA                      , ,Home,2
2014,2,COREA DEL SUD                 , ,Home,1
2014,2,EGIPTE                        , ,Home,1
2014,2,ESPANYA                       , ,Dona,248
2014,2,ESPANYA                       , ,Home,293
2014,2,ESPANYA                       ,ALABA,Home,1
2014,2,ESPANYA                       ,ALACANT,Dona,2
2014,2,ESPANYA                       ,ALACANT,Home,3
2014,2,ESPANYA                       ,ALBACETE,Home,2
2014,2,ESPANYA                       ,ALMERIA,Dona,7
2014,2,ESPANYA                       ,ALMERIA,Home,4
2014,2,ESPANYA                       ,BADAJOZ,Dona,1
2014,2,ESPANYA                       ,BADAJOZ,Home,1
2014,2,ESPANYA                       ,BARCELONA,Dona,178
2014,2,ESPANYA                       ,BARCELONA,Home,214
2014,2,ESPANYA                       ,CACERES,Home,1
2014,2,ESPANYA                       ,CADIS,Dona,2
2014,2,ESPANYA                       ,CADIS,Home,1
2014,2,ESPANYA                       ,CANTABRIA,Home,1
2014,2,ESPANYA                       ,CORDOBA,Dona,2
2014,2,ESPANYA                       ,CORDOBA,Home,1
2014,2,ESPANYA                       ,"CORUNYA, LA",Dona,1
2014,2,ESPANYA                       ,"CORUNYA, LA",Home,2
2014,2,ESPANYA                       ,GIRONA,Dona,6
2014,2,ESPANYA                       ,GIRONA,Home,5
2014,2,ESPANYA                       ,GRANADA,Dona,2
2014,2,ESPANYA                       ,GRANADA,Home,3
2014,2,ESPANYA                       ,GUADALAJARA,Home,2
2014,2,ESPANYA                       ,GUIPUSCOA,Dona,1
2014,2,ESPANYA                       ,GUIPUSCOA,Home,1
2014,2,ESPANYA                       ,HUELVA,Dona,1
2014,2,ESPANYA                       ,HUELVA,Home,1
