VOTACIO,ELECCIO,ANY_VOTACIO,DISTRICTE,CODI_BARRI,NOM_BARRI,PARTIT,NOM_PARTIT,VOTS
G,Eleccions Generals                      ,2008,1,16,CEMENTIRI VELL                          ,PSC-PSOE       ,PARTIT DELS SOCIALISTES DE CATALUNYA              ,1510
G,Eleccions Generals                      ,2008,1,16,CEMENTIRI VELL                          ,PUM+J          ,POR UN MUNDO MAS JUSTO                            ,0
G,Eleccions Generals                      ,2008,1,16,CEMENTIRI VELL                          ,PXCAT          ,PARTIT PER CATALUNYA                              ,2
G,Eleccions Generals                      ,2008,1,16,CEMENTIRI VELL                          ,RC             ,PARTIT REPUBLICA CATALA                           ,0
G,Eleccions Generals                      ,2008,1,16,CEMENTIRI VELL                          ,SAIN           ,SOLIDARIDAD Y AUTOGESTION INTERNACIONALISTA       ,0
G,Eleccions Generals                      ,2008,1,16,CEMENTIRI VELL                          ,UPYD           ,UNION PROGRESO Y DEMOCRACIA                       ,6
G,Eleccions Generals                      ,2008,1,17,CENTRE                                  ,AES            ,ALTERNATIVA ESPAÑOLA                              ,3
G,Eleccions Generals                      ,2008,1,17,CENTRE                                  ,AMD            ,ALTERNATIVA MOTOR Y DEPORTES                      ,2
G,Eleccions Generals                      ,2008,1,17,CENTRE                                  ,AUN            ,ALIANZA NACIONAL                                  ,0
G,Eleccions Generals                      ,2008,1,17,CENTRE                                  ,C S            ,CIUTADANS-PARTIDO DE LA CIUDADANIA                ,45
G,Eleccions Generals                      ,2008,1,17,CENTRE                                  ,CENB           ,CIUDADANOS EN BLANCO                              ,6
G,Eleccions Generals                      ,2008,1,17,CENTRE                                  ,CIU            ,CONVERGÈNCIA I UNIÓ                               ,3705
G,Eleccions Generals                      ,2008,1,17,CENTRE                                  ,DN             ,DEMOCRACIA NACIONAL                               ,2
G,Eleccions Generals                      ,2008,1,17,CENTRE                                  ,EI             ,ESCONS INSUBMISOS-ALTERNATIVA DELS DEMOCRATES DESC,22
G,Eleccions Generals                      ,2008,1,17,CENTRE                                  ,ESPAÑA 2000    ,ESPAÑA 2000                                       ,2
G,Eleccions Generals                      ,2008,1,17,CENTRE                                  ,ESQUERRA       ,ESQUERRA REPUBLICANA DE CATALUNYA                 ,949
G,Eleccions Generals                      ,2008,1,17,CENTRE                                  ,EV-AE          ,ELS VERDS-L ALTERNATIVA ECOLOGISTA                ,37
G,Eleccions Generals                      ,2008,1,17,CENTRE                                  ,EV-LV          ,ELS VERDS-LOS VERDES                              ,11
G,Eleccions Generals                      ,2008,1,17,CENTRE                                  ,FALANGE        ,FALANGE AUTENTICA                                 ,0
G,Eleccions Generals                      ,2008,1,17,CENTRE                                  ,FE DE LAS JONS ,FALANGE ESPAÑOLA DE LAS JONS                      ,2
G,Eleccions Generals                      ,2008,1,17,CENTRE                                  ,ICV-EUIA       ,INICIATIVA PER CATALUNYA VERDS-ESQUERRA UNIDA I AL,511
G,Eleccions Generals                      ,2008,1,17,CENTRE                                  ,IR-PRE         ,IZQUIERDA REPUBLICANA-PARTIT REPUBLICA D ESQUERRA ,1
G,Eleccions Generals                      ,2008,1,17,CENTRE                                  ,LI (LIT-CI)    ,LLUITA INTERNACIONALISTA                          ,0
G,Eleccions Generals                      ,2008,1,17,CENTRE                                  ,PACMA          ,PARTIDO ANTITAURINO CONTRA EL MALTRATO ANIMAL     ,17
G,Eleccions Generals                      ,2008,1,17,CENTRE                                  ,PARTIT CARLI   ,PARTIT CARLI DE CATALUNYA                         ,2
G,Eleccions Generals                      ,2008,1,17,CENTRE                                  ,PCPC           ,PARTIDO COMUNISTA DEL PUEBLO DE CATALUNYA         ,6
G,Eleccions Generals                      ,2008,1,17,CENTRE                                  ,PDLPEA         ,PARTIDO DE LOS PENSIONISTAS EN ACCION             ,19
G,Eleccions Generals                      ,2008,1,17,CENTRE                                  ,PFIV           ,PARTIT FAMILIA I VIDA                             ,31
G,Eleccions Generals                      ,2008,1,17,CENTRE                                  ,PH             ,PARTIT HUMANISTA DE CATALUNYA                     ,1
G,Eleccions Generals                      ,2008,1,17,CENTRE                                  ,PLCI           ,PARTIDO DE LAS LIBERTADES CIVILES                 ,0
G,Eleccions Generals                      ,2008,1,17,CENTRE                                  ,POSI           ,PARTIT OBRER SOCIALISTA INTERNACIONALISTA         ,5
G,Eleccions Generals                      ,2008,1,17,CENTRE                                  ,PP             ,PARTIT POPULAR                                    ,1351
G,Eleccions Generals                      ,2008,1,17,CENTRE                                  ,PSC-PSOE       ,PARTIT DELS SOCIALISTES DE CATALUNYA              ,2534
G,Eleccions Generals                      ,2008,1,17,CENTRE                                  ,PUM+J          ,POR UN MUNDO MAS JUSTO                            ,4
G,Eleccions Generals                      ,2008,1,17,CENTRE                                  ,PXCAT          ,PARTIT PER CATALUNYA                              ,0
G,Eleccions Generals                      ,2008,1,17,CENTRE                                  ,RC             ,PARTIT REPUBLICA CATALA                           ,21
G,Eleccions Generals                      ,2008,1,17,CENTRE                                  ,SAIN           ,SOLIDARIDAD Y AUTOGESTION INTERNACIONALISTA       ,0
G,Eleccions Generals                      ,2008,1,17,CENTRE                                  ,UPYD           ,UNION PROGRESO Y DEMOCRACIA                       ,14
G,Eleccions Generals                      ,2008,1,18,VALLPARADIS                             ,AES            ,ALTERNATIVA ESPAÑOLA                              ,0
G,Eleccions Generals                      ,2008,1,18,VALLPARADIS                             ,AMD            ,ALTERNATIVA MOTOR Y DEPORTES                      ,0
G,Eleccions Generals                      ,2008,1,18,VALLPARADIS                             ,AUN            ,ALIANZA NACIONAL                                  ,0
G,Eleccions Generals                      ,2008,1,18,VALLPARADIS                             ,C S            ,CIUTADANS-PARTIDO DE LA CIUDADANIA                ,18
G,Eleccions Generals                      ,2008,1,18,VALLPARADIS                             ,CENB           ,CIUDADANOS EN BLANCO                              ,0
G,Eleccions Generals                      ,2008,1,18,VALLPARADIS                             ,CIU            ,CONVERGÈNCIA I UNIÓ                               ,855
G,Eleccions Generals                      ,2008,1,18,VALLPARADIS                             ,DN             ,DEMOCRACIA NACIONAL                               ,0
G,Eleccions Generals                      ,2008,1,18,VALLPARADIS                             ,EI             ,ESCONS INSUBMISOS-ALTERNATIVA DELS DEMOCRATES DESC,5
G,Eleccions Generals                      ,2008,1,18,VALLPARADIS                             ,ESPAÑA 2000    ,ESPAÑA 2000                                       ,0
G,Eleccions Generals                      ,2008,1,18,VALLPARADIS                             ,ESQUERRA       ,ESQUERRA REPUBLICANA DE CATALUNYA                 ,229
G,Eleccions Generals                      ,2008,1,18,VALLPARADIS                             ,EV-AE          ,ELS VERDS-L ALTERNATIVA ECOLOGISTA                ,6
G,Eleccions Generals                      ,2008,1,18,VALLPARADIS                             ,EV-LV          ,ELS VERDS-LOS VERDES                              ,14
G,Eleccions Generals                      ,2008,1,18,VALLPARADIS                             ,FALANGE        ,FALANGE AUTENTICA                                 ,0
G,Eleccions Generals                      ,2008,1,18,VALLPARADIS                             ,FE DE LAS JONS ,FALANGE ESPAÑOLA DE LAS JONS                      ,0
G,Eleccions Generals                      ,2008,1,18,VALLPARADIS                             ,ICV-EUIA       ,INICIATIVA PER CATALUNYA VERDS-ESQUERRA UNIDA I AL,169
G,Eleccions Generals                      ,2008,1,18,VALLPARADIS                             ,IR-PRE         ,IZQUIERDA REPUBLICANA-PARTIT REPUBLICA D ESQUERRA ,0
G,Eleccions Generals                      ,2008,1,18,VALLPARADIS                             ,LI (LIT-CI)    ,LLUITA INTERNACIONALISTA                          ,0
G,Eleccions Generals                      ,2008,1,18,VALLPARADIS                             ,PACMA          ,PARTIDO ANTITAURINO CONTRA EL MALTRATO ANIMAL     ,5
G,Eleccions Generals                      ,2008,1,18,VALLPARADIS                             ,PARTIT CARLI   ,PARTIT CARLI DE CATALUNYA                         ,0
G,Eleccions Generals                      ,2008,1,18,VALLPARADIS                             ,PCPC           ,PARTIDO COMUNISTA DEL PUEBLO DE CATALUNYA         ,1
G,Eleccions Generals                      ,2008,1,18,VALLPARADIS                             ,PDLPEA         ,PARTIDO DE LOS PENSIONISTAS EN ACCION             ,4
G,Eleccions Generals                      ,2008,1,18,VALLPARADIS                             ,PFIV           ,PARTIT FAMILIA I VIDA                             ,4
G,Eleccions Generals                      ,2008,1,18,VALLPARADIS                             ,PH             ,PARTIT HUMANISTA DE CATALUNYA                     ,0
G,Eleccions Generals                      ,2008,1,18,VALLPARADIS                             ,PLCI           ,PARTIDO DE LAS LIBERTADES CIVILES                 ,0
G,Eleccions Generals                      ,2008,1,18,VALLPARADIS                             ,POSI           ,PARTIT OBRER SOCIALISTA INTERNACIONALISTA         ,0
G,Eleccions Generals                      ,2008,1,18,VALLPARADIS                             ,PP             ,PARTIT POPULAR                                    ,307
G,Eleccions Generals                      ,2008,1,18,VALLPARADIS                             ,PSC-PSOE       ,PARTIT DELS SOCIALISTES DE CATALUNYA              ,880
G,Eleccions Generals                      ,2008,1,18,VALLPARADIS                             ,PUM+J          ,POR UN MUNDO MAS JUSTO                            ,0
G,Eleccions Generals                      ,2008,1,18,VALLPARADIS                             ,PXCAT          ,PARTIT PER CATALUNYA                              ,0
G,Eleccions Generals                      ,2008,1,18,VALLPARADIS                             ,RC             ,PARTIT REPUBLICA CATALA                           ,4
G,Eleccions Generals                      ,2008,1,18,VALLPARADIS                             ,SAIN           ,SOLIDARIDAD Y AUTOGESTION INTERNACIONALISTA       ,0
G,Eleccions Generals                      ,2008,1,18,VALLPARADIS                             ,UPYD           ,UNION PROGRESO Y DEMOCRACIA                       ,8
G,Eleccions Generals                      ,2008,1,19,ANTIC POBLE DE SANT PERE                ,AES            ,ALTERNATIVA ESPAÑOLA                              ,1
G,Eleccions Generals                      ,2008,1,19,ANTIC POBLE DE SANT PERE                ,AMD            ,ALTERNATIVA MOTOR Y DEPORTES                      ,1
G,Eleccions Generals                      ,2008,1,19,ANTIC POBLE DE SANT PERE                ,AUN            ,ALIANZA NACIONAL                                  ,0
G,Eleccions Generals                      ,2008,1,19,ANTIC POBLE DE SANT PERE                ,C S            ,CIUTADANS-PARTIDO DE LA CIUDADANIA                ,0
G,Eleccions Generals                      ,2008,1,19,ANTIC POBLE DE SANT PERE                ,CENB           ,CIUDADANOS EN BLANCO                              ,3
G,Eleccions Generals                      ,2008,1,19,ANTIC POBLE DE SANT PERE                ,CIU            ,CONVERGÈNCIA I UNIÓ                               ,106
G,Eleccions Generals                      ,2008,1,19,ANTIC POBLE DE SANT PERE                ,DN             ,DEMOCRACIA NACIONAL                               ,0
G,Eleccions Generals                      ,2008,1,19,ANTIC POBLE DE SANT PERE                ,EI             ,ESCONS INSUBMISOS-ALTERNATIVA DELS DEMOCRATES DESC,0
G,Eleccions Generals                      ,2008,1,19,ANTIC POBLE DE SANT PERE                ,ESPAÑA 2000    ,ESPAÑA 2000                                       ,0
G,Eleccions Generals                      ,2008,1,19,ANTIC POBLE DE SANT PERE                ,ESQUERRA       ,ESQUERRA REPUBLICANA DE CATALUNYA                 ,38
G,Eleccions Generals                      ,2008,1,19,ANTIC POBLE DE SANT PERE                ,EV-AE          ,ELS VERDS-L ALTERNATIVA ECOLOGISTA                ,1
G,Eleccions Generals                      ,2008,1,19,ANTIC POBLE DE SANT PERE                ,EV-LV          ,ELS VERDS-LOS VERDES                              ,0
G,Eleccions Generals                      ,2008,1,19,ANTIC POBLE DE SANT PERE                ,FALANGE        ,FALANGE AUTENTICA                                 ,0
G,Eleccions Generals                      ,2008,1,19,ANTIC POBLE DE SANT PERE                ,FE DE LAS JONS ,FALANGE ESPAÑOLA DE LAS JONS                      ,0
G,Eleccions Generals                      ,2008,1,19,ANTIC POBLE DE SANT PERE                ,ICV-EUIA       ,INICIATIVA PER CATALUNYA VERDS-ESQUERRA UNIDA I AL,19
G,Eleccions Generals                      ,2008,1,19,ANTIC POBLE DE SANT PERE                ,IR-PRE         ,IZQUIERDA REPUBLICANA-PARTIT REPUBLICA D ESQUERRA ,0
G,Eleccions Generals                      ,2008,1,19,ANTIC POBLE DE SANT PERE                ,LI (LIT-CI)    ,LLUITA INTERNACIONALISTA                          ,0
G,Eleccions Generals                      ,2008,1,19,ANTIC POBLE DE SANT PERE                ,PACMA          ,PARTIDO ANTITAURINO CONTRA EL MALTRATO ANIMAL     ,0
G,Eleccions Generals                      ,2008,1,19,ANTIC POBLE DE SANT PERE                ,PARTIT CARLI   ,PARTIT CARLI DE CATALUNYA                         ,0
G,Eleccions Generals                      ,2008,1,19,ANTIC POBLE DE SANT PERE                ,PCPC           ,PARTIDO COMUNISTA DEL PUEBLO DE CATALUNYA         ,0
G,Eleccions Generals                      ,2008,1,19,ANTIC POBLE DE SANT PERE                ,PDLPEA         ,PARTIDO DE LOS PENSIONISTAS EN ACCION             ,0
G,Eleccions Generals                      ,2008,1,19,ANTIC POBLE DE SANT PERE                ,PFIV           ,PARTIT FAMILIA I VIDA                             ,1
G,Eleccions Generals                      ,2008,1,19,ANTIC POBLE DE SANT PERE                ,PH             ,PARTIT HUMANISTA DE CATALUNYA                     ,0
G,Eleccions Generals                      ,2008,1,19,ANTIC POBLE DE SANT PERE                ,PLCI           ,PARTIDO DE LAS LIBERTADES CIVILES                 ,0
G,Eleccions Generals                      ,2008,1,19,ANTIC POBLE DE SANT PERE                ,POSI           ,PARTIT OBRER SOCIALISTA INTERNACIONALISTA         ,0
G,Eleccions Generals                      ,2008,1,19,ANTIC POBLE DE SANT PERE                ,PP             ,PARTIT POPULAR                                    ,30
G,Eleccions Generals                      ,2008,1,19,ANTIC POBLE DE SANT PERE                ,PSC-PSOE       ,PARTIT DELS SOCIALISTES DE CATALUNYA              ,97
G,Eleccions Generals                      ,2008,1,19,ANTIC POBLE DE SANT PERE                ,PUM+J          ,POR UN MUNDO MAS JUSTO                            ,0
G,Eleccions Generals                      ,2008,1,19,ANTIC POBLE DE SANT PERE                ,PXCAT          ,PARTIT PER CATALUNYA                              ,1
G,Eleccions Generals                      ,2008,1,19,ANTIC POBLE DE SANT PERE                ,RC             ,PARTIT REPUBLICA CATALA                           ,0
G,Eleccions Generals                      ,2008,1,19,ANTIC POBLE DE SANT PERE                ,SAIN           ,SOLIDARIDAD Y AUTOGESTION INTERNACIONALISTA       ,0
G,Eleccions Generals                      ,2008,1,19,ANTIC POBLE DE SANT PERE                ,UPYD           ,UNION PROGRESO Y DEMOCRACIA                       ,0
G,Eleccions Generals                      ,2008,2,7,MONTSERRAT                              ,AES            ,ALTERNATIVA ESPAÑOLA                              ,0
G,Eleccions Generals                      ,2008,2,7,MONTSERRAT                              ,AMD            ,ALTERNATIVA MOTOR Y DEPORTES                      ,0
G,Eleccions Generals                      ,2008,2,7,MONTSERRAT                              ,AUN            ,ALIANZA NACIONAL                                  ,0
G,Eleccions Generals                      ,2008,2,7,MONTSERRAT                              ,C S            ,CIUTADANS-PARTIDO DE LA CIUDADANIA                ,3
G,Eleccions Generals                      ,2008,2,7,MONTSERRAT                              ,CENB           ,CIUDADANOS EN BLANCO                              ,1
G,Eleccions Generals                      ,2008,2,7,MONTSERRAT                              ,CIU            ,CONVERGÈNCIA I UNIÓ                               ,34
G,Eleccions Generals                      ,2008,2,7,MONTSERRAT                              ,DN             ,DEMOCRACIA NACIONAL                               ,1
G,Eleccions Generals                      ,2008,2,7,MONTSERRAT                              ,EI             ,ESCONS INSUBMISOS-ALTERNATIVA DELS DEMOCRATES DESC,0
G,Eleccions Generals                      ,2008,2,7,MONTSERRAT                              ,ESPAÑA 2000    ,ESPAÑA 2000                                       ,0
G,Eleccions Generals                      ,2008,2,7,MONTSERRAT                              ,ESQUERRA       ,ESQUERRA REPUBLICANA DE CATALUNYA                 ,7
G,Eleccions Generals                      ,2008,2,7,MONTSERRAT                              ,EV-AE          ,ELS VERDS-L ALTERNATIVA ECOLOGISTA                ,3
G,Eleccions Generals                      ,2008,2,7,MONTSERRAT                              ,EV-LV          ,ELS VERDS-LOS VERDES                              ,2
G,Eleccions Generals                      ,2008,2,7,MONTSERRAT                              ,FALANGE        ,FALANGE AUTENTICA                                 ,2
G,Eleccions Generals                      ,2008,2,7,MONTSERRAT                              ,FE DE LAS JONS ,FALANGE ESPAÑOLA DE LAS JONS                      ,0
G,Eleccions Generals                      ,2008,2,7,MONTSERRAT                              ,ICV-EUIA       ,INICIATIVA PER CATALUNYA VERDS-ESQUERRA UNIDA I AL,20
G,Eleccions Generals                      ,2008,2,7,MONTSERRAT                              ,IR-PRE         ,IZQUIERDA REPUBLICANA-PARTIT REPUBLICA D ESQUERRA ,0
G,Eleccions Generals                      ,2008,2,7,MONTSERRAT                              ,LI (LIT-CI)    ,LLUITA INTERNACIONALISTA                          ,0
G,Eleccions Generals                      ,2008,2,7,MONTSERRAT                              ,PACMA          ,PARTIDO ANTITAURINO CONTRA EL MALTRATO ANIMAL     ,3
G,Eleccions Generals                      ,2008,2,7,MONTSERRAT                              ,PARTIT CARLI   ,PARTIT CARLI DE CATALUNYA                         ,0
G,Eleccions Generals                      ,2008,2,7,MONTSERRAT                              ,PCPC           ,PARTIDO COMUNISTA DEL PUEBLO DE CATALUNYA         ,1
G,Eleccions Generals                      ,2008,2,7,MONTSERRAT                              ,PDLPEA         ,PARTIDO DE LOS PENSIONISTAS EN ACCION             ,0
G,Eleccions Generals                      ,2008,2,7,MONTSERRAT                              ,PFIV           ,PARTIT FAMILIA I VIDA                             ,1
G,Eleccions Generals                      ,2008,2,7,MONTSERRAT                              ,PH             ,PARTIT HUMANISTA DE CATALUNYA                     ,0
G,Eleccions Generals                      ,2008,2,7,MONTSERRAT                              ,PLCI           ,PARTIDO DE LAS LIBERTADES CIVILES                 ,0
G,Eleccions Generals                      ,2008,2,7,MONTSERRAT                              ,POSI           ,PARTIT OBRER SOCIALISTA INTERNACIONALISTA         ,0
G,Eleccions Generals                      ,2008,2,7,MONTSERRAT                              ,PP             ,PARTIT POPULAR                                    ,79
G,Eleccions Generals                      ,2008,2,7,MONTSERRAT                              ,PSC-PSOE       ,PARTIT DELS SOCIALISTES DE CATALUNYA              ,270
G,Eleccions Generals                      ,2008,2,7,MONTSERRAT                              ,PUM+J          ,POR UN MUNDO MAS JUSTO                            ,0
G,Eleccions Generals                      ,2008,2,7,MONTSERRAT                              ,PXCAT          ,PARTIT PER CATALUNYA                              ,0
G,Eleccions Generals                      ,2008,2,7,MONTSERRAT                              ,RC             ,PARTIT REPUBLICA CATALA                           ,1
G,Eleccions Generals                      ,2008,2,7,MONTSERRAT                              ,SAIN           ,SOLIDARIDAD Y AUTOGESTION INTERNACIONALISTA       ,0
G,Eleccions Generals                      ,2008,2,7,MONTSERRAT                              ,UPYD           ,UNION PROGRESO Y DEMOCRACIA                       ,0
G,Eleccions Generals                      ,2008,2,8,VILARDELL                               ,AES            ,ALTERNATIVA ESPAÑOLA                              ,1
G,Eleccions Generals                      ,2008,2,8,VILARDELL                               ,AMD            ,ALTERNATIVA MOTOR Y DEPORTES                      ,0
G,Eleccions Generals                      ,2008,2,8,VILARDELL                               ,AUN            ,ALIANZA NACIONAL                                  ,0
G,Eleccions Generals                      ,2008,2,8,VILARDELL                               ,C S            ,CIUTADANS-PARTIDO DE LA CIUDADANIA                ,3
G,Eleccions Generals                      ,2008,2,8,VILARDELL                               ,CENB           ,CIUDADANOS EN BLANCO                              ,0
G,Eleccions Generals                      ,2008,2,8,VILARDELL                               ,CIU            ,CONVERGÈNCIA I UNIÓ                               ,71
G,Eleccions Generals                      ,2008,2,8,VILARDELL                               ,DN             ,DEMOCRACIA NACIONAL                               ,1
G,Eleccions Generals                      ,2008,2,8,VILARDELL                               ,EI             ,ESCONS INSUBMISOS-ALTERNATIVA DELS DEMOCRATES DESC,0
G,Eleccions Generals                      ,2008,2,8,VILARDELL                               ,ESPAÑA 2000    ,ESPAÑA 2000                                       ,0
G,Eleccions Generals                      ,2008,2,8,VILARDELL                               ,ESQUERRA       ,ESQUERRA REPUBLICANA DE CATALUNYA                 ,4
G,Eleccions Generals                      ,2008,2,8,VILARDELL                               ,EV-AE          ,ELS VERDS-L ALTERNATIVA ECOLOGISTA                ,3
G,Eleccions Generals                      ,2008,2,8,VILARDELL                               ,EV-LV          ,ELS VERDS-LOS VERDES                              ,1
G,Eleccions Generals                      ,2008,2,8,VILARDELL                               ,FALANGE        ,FALANGE AUTENTICA                                 ,0
G,Eleccions Generals                      ,2008,2,8,VILARDELL                               ,FE DE LAS JONS ,FALANGE ESPAÑOLA DE LAS JONS                      ,1
G,Eleccions Generals                      ,2008,2,8,VILARDELL                               ,ICV-EUIA       ,INICIATIVA PER CATALUNYA VERDS-ESQUERRA UNIDA I AL,6
G,Eleccions Generals                      ,2008,2,8,VILARDELL                               ,IR-PRE         ,IZQUIERDA REPUBLICANA-PARTIT REPUBLICA D ESQUERRA ,0
G,Eleccions Generals                      ,2008,2,8,VILARDELL                               ,LI (LIT-CI)    ,LLUITA INTERNACIONALISTA                          ,0
G,Eleccions Generals                      ,2008,2,8,VILARDELL                               ,PACMA          ,PARTIDO ANTITAURINO CONTRA EL MALTRATO ANIMAL     ,0
G,Eleccions Generals                      ,2008,2,8,VILARDELL                               ,PARTIT CARLI   ,PARTIT CARLI DE CATALUNYA                         ,0
G,Eleccions Generals                      ,2008,2,8,VILARDELL                               ,PCPC           ,PARTIDO COMUNISTA DEL PUEBLO DE CATALUNYA         ,1
G,Eleccions Generals                      ,2008,2,8,VILARDELL                               ,PDLPEA         ,PARTIDO DE LOS PENSIONISTAS EN ACCION             ,0
G,Eleccions Generals                      ,2008,2,8,VILARDELL                               ,PFIV           ,PARTIT FAMILIA I VIDA                             ,0
G,Eleccions Generals                      ,2008,2,8,VILARDELL                               ,PH             ,PARTIT HUMANISTA DE CATALUNYA                     ,0
G,Eleccions Generals                      ,2008,2,8,VILARDELL                               ,PLCI           ,PARTIDO DE LAS LIBERTADES CIVILES                 ,0
G,Eleccions Generals                      ,2008,2,8,VILARDELL                               ,POSI           ,PARTIT OBRER SOCIALISTA INTERNACIONALISTA         ,0
G,Eleccions Generals                      ,2008,2,8,VILARDELL                               ,PP             ,PARTIT POPULAR                                    ,56
G,Eleccions Generals                      ,2008,2,8,VILARDELL                               ,PSC-PSOE       ,PARTIT DELS SOCIALISTES DE CATALUNYA              ,187
G,Eleccions Generals                      ,2008,2,8,VILARDELL                               ,PUM+J          ,POR UN MUNDO MAS JUSTO                            ,0
G,Eleccions Generals                      ,2008,2,8,VILARDELL                               ,PXCAT          ,PARTIT PER CATALUNYA                              ,0
G,Eleccions Generals                      ,2008,2,8,VILARDELL                               ,RC             ,PARTIT REPUBLICA CATALA                           ,0
G,Eleccions Generals                      ,2008,2,8,VILARDELL                               ,SAIN           ,SOLIDARIDAD Y AUTOGESTION INTERNACIONALISTA       ,0
G,Eleccions Generals                      ,2008,2,8,VILARDELL                               ,UPYD           ,UNION PROGRESO Y DEMOCRACIA                       ,0
G,Eleccions Generals                      ,2008,2,9,TORRE-SANA                              ,AES            ,ALTERNATIVA ESPAÑOLA                              ,0
G,Eleccions Generals                      ,2008,2,9,TORRE-SANA                              ,AMD            ,ALTERNATIVA MOTOR Y DEPORTES                      ,0
G,Eleccions Generals                      ,2008,2,9,TORRE-SANA                              ,AUN            ,ALIANZA NACIONAL                                  ,0
G,Eleccions Generals                      ,2008,2,9,TORRE-SANA                              ,C S            ,CIUTADANS-PARTIDO DE LA CIUDADANIA                ,23
G,Eleccions Generals                      ,2008,2,9,TORRE-SANA                              ,CENB           ,CIUDADANOS EN BLANCO                              ,3
G,Eleccions Generals                      ,2008,2,9,TORRE-SANA                              ,CIU            ,CONVERGÈNCIA I UNIÓ                               ,171
G,Eleccions Generals                      ,2008,2,9,TORRE-SANA                              ,DN             ,DEMOCRACIA NACIONAL                               ,1
G,Eleccions Generals                      ,2008,2,9,TORRE-SANA                              ,EI             ,ESCONS INSUBMISOS-ALTERNATIVA DELS DEMOCRATES DESC,1
G,Eleccions Generals                      ,2008,2,9,TORRE-SANA                              ,ESPAÑA 2000    ,ESPAÑA 2000                                       ,0
G,Eleccions Generals                      ,2008,2,9,TORRE-SANA                              ,ESQUERRA       ,ESQUERRA REPUBLICANA DE CATALUNYA                 ,85
G,Eleccions Generals                      ,2008,2,9,TORRE-SANA                              ,EV-AE          ,ELS VERDS-L ALTERNATIVA ECOLOGISTA                ,9
G,Eleccions Generals                      ,2008,2,9,TORRE-SANA                              ,EV-LV          ,ELS VERDS-LOS VERDES                              ,12
G,Eleccions Generals                      ,2008,2,9,TORRE-SANA                              ,FALANGE        ,FALANGE AUTENTICA                                 ,1
G,Eleccions Generals                      ,2008,2,9,TORRE-SANA                              ,FE DE LAS JONS ,FALANGE ESPAÑOLA DE LAS JONS                      ,2
G,Eleccions Generals                      ,2008,2,9,TORRE-SANA                              ,ICV-EUIA       ,INICIATIVA PER CATALUNYA VERDS-ESQUERRA UNIDA I AL,109
G,Eleccions Generals                      ,2008,2,9,TORRE-SANA                              ,IR-PRE         ,IZQUIERDA REPUBLICANA-PARTIT REPUBLICA D ESQUERRA ,2
G,Eleccions Generals                      ,2008,2,9,TORRE-SANA                              ,LI (LIT-CI)    ,LLUITA INTERNACIONALISTA                          ,0
G,Eleccions Generals                      ,2008,2,9,TORRE-SANA                              ,PACMA          ,PARTIDO ANTITAURINO CONTRA EL MALTRATO ANIMAL     ,3
G,Eleccions Generals                      ,2008,2,9,TORRE-SANA                              ,PARTIT CARLI   ,PARTIT CARLI DE CATALUNYA                         ,0
G,Eleccions Generals                      ,2008,2,9,TORRE-SANA                              ,PCPC           ,PARTIDO COMUNISTA DEL PUEBLO DE CATALUNYA         ,3
G,Eleccions Generals                      ,2008,2,9,TORRE-SANA                              ,PDLPEA         ,PARTIDO DE LOS PENSIONISTAS EN ACCION             ,0
G,Eleccions Generals                      ,2008,2,9,TORRE-SANA                              ,PFIV           ,PARTIT FAMILIA I VIDA                             ,2
G,Eleccions Generals                      ,2008,2,9,TORRE-SANA                              ,PH             ,PARTIT HUMANISTA DE CATALUNYA                     ,0
G,Eleccions Generals                      ,2008,2,9,TORRE-SANA                              ,PLCI           ,PARTIDO DE LAS LIBERTADES CIVILES                 ,0
G,Eleccions Generals                      ,2008,2,9,TORRE-SANA                              ,POSI           ,PARTIT OBRER SOCIALISTA INTERNACIONALISTA         ,1
G,Eleccions Generals                      ,2008,2,9,TORRE-SANA                              ,PP             ,PARTIT POPULAR                                    ,334
G,Eleccions Generals                      ,2008,2,9,TORRE-SANA                              ,PSC-PSOE       ,PARTIT DELS SOCIALISTES DE CATALUNYA              ,1100
G,Eleccions Generals                      ,2008,2,9,TORRE-SANA                              ,PUM+J          ,POR UN MUNDO MAS JUSTO                            ,1
G,Eleccions Generals                      ,2008,2,9,TORRE-SANA                              ,PXCAT          ,PARTIT PER CATALUNYA                              ,0
G,Eleccions Generals                      ,2008,2,9,TORRE-SANA                              ,RC             ,PARTIT REPUBLICA CATALA                           ,7
G,Eleccions Generals                      ,2008,2,9,TORRE-SANA                              ,SAIN           ,SOLIDARIDAD Y AUTOGESTION INTERNACIONALISTA       ,0
G,Eleccions Generals                      ,2008,2,9,TORRE-SANA                              ,UPYD           ,UNION PROGRESO Y DEMOCRACIA                       ,3
G,Eleccions Generals                      ,2008,2,14,CA N ANGLADA                            ,AES            ,ALTERNATIVA ESPAÑOLA                              ,2
G,Eleccions Generals                      ,2008,2,14,CA N ANGLADA                            ,AMD            ,ALTERNATIVA MOTOR Y DEPORTES                      ,3
G,Eleccions Generals                      ,2008,2,14,CA N ANGLADA                            ,AUN            ,ALIANZA NACIONAL                                  ,1
G,Eleccions Generals                      ,2008,2,14,CA N ANGLADA                            ,C S            ,CIUTADANS-PARTIDO DE LA CIUDADANIA                ,42
G,Eleccions Generals                      ,2008,2,14,CA N ANGLADA                            ,CENB           ,CIUDADANOS EN BLANCO                              ,2
