DATA_REFERENCIA,DISTRICTE,BARRI,SEXE,NIVELL_ESTUDI,POBLACIO
2011,DISTRICTE 5,CAN BOADA CASC ANTIC          ,Home,Batxiller superior. BUP. Batxi,314
2011,DISTRICTE 5,CAN BOADA DEL PI              ,Dona,Batxiller superior. BUP. Batxi,44
2011,DISTRICTE 5,CAN BOADA DEL PI              ,Home,Batxiller superior. BUP. Batxi,36
2011,DISTRICTE 5,CAN GONTERES                  ,Dona,Batxiller superior. BUP. Batxi,9
2011,DISTRICTE 5,CAN GONTERES                  ,Home,Batxiller superior. BUP. Batxi,16
2011,DISTRICTE 5,CAN ROCA                      ,Dona,Batxiller superior. BUP. Batxi,144
2011,DISTRICTE 5,CAN ROCA                      ,Home,Batxiller superior. BUP. Batxi,152
2011,DISTRICTE 5,DISSEMINATS                   ,Dona,Batxiller superior. BUP. Batxi,7
2011,DISTRICTE 5,DISSEMINATS                   ,Home,Batxiller superior. BUP. Batxi,4
2011,DISTRICTE 5,ELS CAUS - ELS PINETONS       ,Dona,Batxiller superior. BUP. Batxi,2
2011,DISTRICTE 5,ELS CAUS - ELS PINETONS       ,Home,Batxiller superior. BUP. Batxi,1
2011,DISTRICTE 5,PLA DEL BON AIRE              ,Dona,Batxiller superior. BUP. Batxi,67
2011,DISTRICTE 5,PLA DEL BON AIRE              ,Home,Batxiller superior. BUP. Batxi,70
2011,DISTRICTE 5,PLA DEL BON AIRE - EL GARROT  ,Dona,Batxiller superior. BUP. Batxi,8
2011,DISTRICTE 5,PLA DEL BON AIRE - EL GARROT  ,Home,Batxiller superior. BUP. Batxi,6
2011,DISTRICTE 5,POBLE NOU - ZONA ESPORTIVA    ,Dona,Batxiller superior. BUP. Batxi,486
2011,DISTRICTE 5,POBLE NOU - ZONA ESPORTIVA    ,Home,Batxiller superior. BUP. Batxi,490
2011,DISTRICTE 5,SANT PERE                     ,Dona,Batxiller superior. BUP. Batxi,518
2011,DISTRICTE 5,SANT PERE                     ,Home,Batxiller superior. BUP. Batxi,685
2011,DISTRICTE 5,TORRENT D EN PERE PARRES      ,Dona,Batxiller superior. BUP. Batxi,282
2011,DISTRICTE 5,TORRENT D EN PERE PARRES      ,Home,Batxiller superior. BUP. Batxi,311
2011,DISTRICTE 6,CAN TUSELL                    ,Dona,Batxiller superior. BUP. Batxi,49
2011,DISTRICTE 6,CAN TUSELL                    ,Home,Batxiller superior. BUP. Batxi,41
2011,DISTRICTE 6,DISSEMINATS                   ,Dona,Batxiller superior. BUP. Batxi,9
2011,DISTRICTE 6,DISSEMINATS                   ,Home,Batxiller superior. BUP. Batxi,6
2011,DISTRICTE 6,ÈGARA                         ,Dona,Batxiller superior. BUP. Batxi,137
2011,DISTRICTE 6,ÈGARA                         ,Home,Batxiller superior. BUP. Batxi,155
2011,DISTRICTE 6,FONT DE L ESPARDENYERA        ,Dona,Batxiller superior. BUP. Batxi,7
2011,DISTRICTE 6,FONT DE L ESPARDENYERA        ,Home,Batxiller superior. BUP. Batxi,2
2011,DISTRICTE 6,LES ARENES - LA GRÍPIA - CAN M,Dona,Batxiller superior. BUP. Batxi,434
2011,DISTRICTE 6,LES ARENES - LA GRÍPIA - CAN M,Home,Batxiller superior. BUP. Batxi,363
2011,DISTRICTE 6,SANT LLORENÇ                  ,Dona,Batxiller superior. BUP. Batxi,83
2011,DISTRICTE 6,SANT LLORENÇ                  ,Home,Batxiller superior. BUP. Batxi,104
2011,DISTRICTE 6,SANT PERE NORD                ,Dona,Batxiller superior. BUP. Batxi,537
2011,DISTRICTE 6,SANT PERE NORD                ,Home,Batxiller superior. BUP. Batxi,534
2011,DISTRICTE 1,ANTIC POBLE DE SANT PERE      ,Dona,Desconegut                    ,7
2011,DISTRICTE 1,ANTIC POBLE DE SANT PERE      ,Home,Desconegut                    ,6
2011,DISTRICTE 1,CEMENTIRI VELL                ,Dona,Desconegut                    ,57
2011,DISTRICTE 1,CEMENTIRI VELL                ,Home,Desconegut                    ,77
2011,DISTRICTE 1,CENTRE                        ,Dona,Desconegut                    ,185
2011,DISTRICTE 1,CENTRE                        ,Home,Desconegut                    ,169
2011,DISTRICTE 1,PL. CATALUNYA - ESC. INDUSTRIA,Dona,Desconegut                    ,46
2011,DISTRICTE 1,PL. CATALUNYA - ESC. INDUSTRIA,Home,Desconegut                    ,64
2011,DISTRICTE 1,VALLPARADÍS                   ,Dona,Desconegut                    ,29
2011,DISTRICTE 1,VALLPARADÍS                   ,Home,Desconegut                    ,43
2011,DISTRICTE 2,CA N ANGLADA                  ,Dona,Desconegut                    ,217
2011,DISTRICTE 2,CA N ANGLADA                  ,Home,Desconegut                    ,347
2011,DISTRICTE 2,DISSEMINATS                   ,Dona,Desconegut                    ,1
2011,DISTRICTE 2,DISSEMINATS                   ,Home,Desconegut                    ,1
2011,DISTRICTE 2,MONTSERRAT                    ,Dona,Desconegut                    ,25
2011,DISTRICTE 2,MONTSERRAT                    ,Home,Desconegut                    ,59
2011,DISTRICTE 2,TORRE-SANA                    ,Dona,Desconegut                    ,34
2011,DISTRICTE 2,TORRE-SANA                    ,Home,Desconegut                    ,45
2011,DISTRICTE 2,VILARDELL                     ,Dona,Desconegut                    ,3
2011,DISTRICTE 2,VILARDELL                     ,Home,Desconegut                    ,4
2011,DISTRICTE 3,CAN JOFRESA                   ,Dona,Desconegut                    ,11
2011,DISTRICTE 3,CAN JOFRESA                   ,Home,Desconegut                    ,15
2011,DISTRICTE 3,CAN PALET                     ,Dona,Desconegut                    ,103
2011,DISTRICTE 3,CAN PALET                     ,Home,Desconegut                    ,171
2011,DISTRICTE 3,CAN PALET II                  ,Dona,Desconegut                    ,24
2011,DISTRICTE 3,CAN PALET II                  ,Home,Desconegut                    ,29
2011,DISTRICTE 3,CAN PARELLADA                 ,Dona,Desconegut                    ,78
2011,DISTRICTE 3,CAN PARELLADA                 ,Home,Desconegut                    ,82
2011,DISTRICTE 3,DISSEMINATS                   ,Home,Desconegut                    ,1
2011,DISTRICTE 3,GUADALHORCE                   ,Dona,Desconegut                    ,20
2011,DISTRICTE 3,GUADALHORCE                   ,Home,Desconegut                    ,28
2011,DISTRICTE 3,LES FONTS                     ,Dona,Desconegut                    ,26
2011,DISTRICTE 3,LES FONTS                     ,Home,Desconegut                    ,20
2011,DISTRICTE 3,P.I. SANTA EULÀLIA            ,Home,Desconegut                    ,1
2011,DISTRICTE 3,SEGLE XX                      ,Dona,Desconegut                    ,65
2011,DISTRICTE 3,SEGLE XX                      ,Home,Desconegut                    ,91
2011,DISTRICTE 3,XÚQUER                        ,Dona,Desconegut                    ,16
2011,DISTRICTE 3,XÚQUER                        ,Home,Desconegut                    ,14
2011,DISTRICTE 4,CA N AURELL                   ,Dona,Desconegut                    ,199
2011,DISTRICTE 4,CA N AURELL                   ,Home,Desconegut                    ,189
2011,DISTRICTE 4,CAN PALET DE VISTA ALEGRE     ,Dona,Desconegut                    ,14
2011,DISTRICTE 4,CAN PALET DE VISTA ALEGRE     ,Home,Desconegut                    ,13
2011,DISTRICTE 4,LA COGULLADA                  ,Dona,Desconegut                    ,61
2011,DISTRICTE 4,LA COGULLADA                  ,Home,Desconegut                    ,65
2011,DISTRICTE 4,LA MAURINA                    ,Dona,Desconegut                    ,104
2011,DISTRICTE 4,LA MAURINA                    ,Home,Desconegut                    ,123
2011,DISTRICTE 4,LES MARTINES                  ,Dona,Desconegut                    ,5
2011,DISTRICTE 4,LES MARTINES                  ,Home,Desconegut                    ,7
2011,DISTRICTE 4,ROC BLANC                     ,Dona,Desconegut                    ,44
2011,DISTRICTE 4,ROC BLANC                     ,Home,Desconegut                    ,49
2011,DISTRICTE 4,VISTA ALEGRE                  ,Dona,Desconegut                    ,2
2011,DISTRICTE 4,VISTA ALEGRE                  ,Home,Desconegut                    ,1
2011,DISTRICTE 5,CAN BOADA CASC ANTIC          ,Dona,Desconegut                    ,86
2011,DISTRICTE 5,CAN BOADA CASC ANTIC          ,Home,Desconegut                    ,99
2011,DISTRICTE 5,CAN BOADA DEL PI              ,Dona,Desconegut                    ,12
2011,DISTRICTE 5,CAN BOADA DEL PI              ,Home,Desconegut                    ,22
2011,DISTRICTE 5,CAN GONTERES                  ,Dona,Desconegut                    ,2
2011,DISTRICTE 5,CAN GONTERES                  ,Home,Desconegut                    ,1
2011,DISTRICTE 5,CAN ROCA                      ,Dona,Desconegut                    ,22
2011,DISTRICTE 5,CAN ROCA                      ,Home,Desconegut                    ,18
2011,DISTRICTE 5,DISSEMINATS                   ,Dona,Desconegut                    ,1
2011,DISTRICTE 5,DISSEMINATS                   ,Home,Desconegut                    ,3
2011,DISTRICTE 5,PLA DEL BON AIRE              ,Dona,Desconegut                    ,14
2011,DISTRICTE 5,PLA DEL BON AIRE              ,Home,Desconegut                    ,8
2011,DISTRICTE 5,PLA DEL BON AIRE - EL GARROT  ,Dona,Desconegut                    ,2
2011,DISTRICTE 5,POBLE NOU - ZONA ESPORTIVA    ,Dona,Desconegut                    ,98
2011,DISTRICTE 5,POBLE NOU - ZONA ESPORTIVA    ,Home,Desconegut                    ,95
2011,DISTRICTE 5,SANT PERE                     ,Dona,Desconegut                    ,110
2011,DISTRICTE 5,SANT PERE                     ,Home,Desconegut                    ,106
2011,DISTRICTE 5,TORRENT D EN PERE PARRES      ,Dona,Desconegut                    ,46
2011,DISTRICTE 5,TORRENT D EN PERE PARRES      ,Home,Desconegut                    ,52
2011,DISTRICTE 6,CAN TUSELL                    ,Dona,Desconegut                    ,10
2011,DISTRICTE 6,CAN TUSELL                    ,Home,Desconegut                    ,5
2011,DISTRICTE 6,DISSEMINATS                   ,Dona,Desconegut                    ,6
2011,DISTRICTE 6,DISSEMINATS                   ,Home,Desconegut                    ,2
2011,DISTRICTE 6,ÈGARA                         ,Dona,Desconegut                    ,46
2011,DISTRICTE 6,ÈGARA                         ,Home,Desconegut                    ,59
2011,DISTRICTE 6,LES ARENES - LA GRÍPIA - CAN M,Dona,Desconegut                    ,99
2011,DISTRICTE 6,LES ARENES - LA GRÍPIA - CAN M,Home,Desconegut                    ,92
2011,DISTRICTE 6,SANT LLORENÇ                  ,Dona,Desconegut                    ,35
2011,DISTRICTE 6,SANT LLORENÇ                  ,Home,Desconegut                    ,64
2011,DISTRICTE 6,SANT PERE NORD                ,Dona,Desconegut                    ,112
2011,DISTRICTE 6,SANT PERE NORD                ,Home,Desconegut                    ,168
2011,DISTRICTE 1,ANTIC POBLE DE SANT PERE      ,Dona,Diplomat en Escoles Università,43
2011,DISTRICTE 1,ANTIC POBLE DE SANT PERE      ,Home,Diplomat en Escoles Università,26
2011,DISTRICTE 1,CEMENTIRI VELL                ,Dona,Diplomat en Escoles Università,236
2011,DISTRICTE 1,CEMENTIRI VELL                ,Home,Diplomat en Escoles Università,129
2011,DISTRICTE 1,CENTRE                        ,Dona,Diplomat en Escoles Università,995
2011,DISTRICTE 1,CENTRE                        ,Home,Diplomat en Escoles Università,586
2011,DISTRICTE 1,PL. CATALUNYA - ESC. INDUSTRIA,Dona,Diplomat en Escoles Università,141
2011,DISTRICTE 1,PL. CATALUNYA - ESC. INDUSTRIA,Home,Diplomat en Escoles Università,99
2011,DISTRICTE 1,VALLPARADÍS                   ,Dona,Diplomat en Escoles Università,227
2011,DISTRICTE 1,VALLPARADÍS                   ,Home,Diplomat en Escoles Università,132
2011,DISTRICTE 2,CA N ANGLADA                  ,Dona,Diplomat en Escoles Università,125
2011,DISTRICTE 2,CA N ANGLADA                  ,Home,Diplomat en Escoles Università,74
2011,DISTRICTE 2,DISSEMINATS                   ,Dona,Diplomat en Escoles Università,1
2011,DISTRICTE 2,DISSEMINATS                   ,Home,Diplomat en Escoles Università,1
2011,DISTRICTE 2,MONTSERRAT                    ,Dona,Diplomat en Escoles Università,11
2011,DISTRICTE 2,MONTSERRAT                    ,Home,Diplomat en Escoles Università,10
2011,DISTRICTE 2,TORRE-SANA                    ,Dona,Diplomat en Escoles Università,125
2011,DISTRICTE 2,TORRE-SANA                    ,Home,Diplomat en Escoles Università,59
2011,DISTRICTE 2,VILARDELL                     ,Dona,Diplomat en Escoles Università,1
2011,DISTRICTE 2,VILARDELL                     ,Home,Diplomat en Escoles Università,1
2011,DISTRICTE 3,CAN JOFRESA                   ,Dona,Diplomat en Escoles Università,17
2011,DISTRICTE 3,CAN JOFRESA                   ,Home,Diplomat en Escoles Università,9
2011,DISTRICTE 3,CAN PALET                     ,Dona,Diplomat en Escoles Università,243
2011,DISTRICTE 3,CAN PALET                     ,Home,Diplomat en Escoles Università,120
2011,DISTRICTE 3,CAN PALET II                  ,Dona,Diplomat en Escoles Università,8
2011,DISTRICTE 3,CAN PALET II                  ,Home,Diplomat en Escoles Università,6
2011,DISTRICTE 3,CAN PARELLADA                 ,Dona,Diplomat en Escoles Università,75
2011,DISTRICTE 3,CAN PARELLADA                 ,Home,Diplomat en Escoles Università,30
2011,DISTRICTE 3,GUADALHORCE                   ,Dona,Diplomat en Escoles Università,9
2011,DISTRICTE 3,GUADALHORCE                   ,Home,Diplomat en Escoles Università,6
2011,DISTRICTE 3,LES FONTS                     ,Dona,Diplomat en Escoles Università,98
2011,DISTRICTE 3,LES FONTS                     ,Home,Diplomat en Escoles Università,49
2011,DISTRICTE 3,SEGLE XX                      ,Dona,Diplomat en Escoles Università,241
2011,DISTRICTE 3,SEGLE XX                      ,Home,Diplomat en Escoles Università,115
2011,DISTRICTE 3,XÚQUER                        ,Dona,Diplomat en Escoles Università,24
2011,DISTRICTE 3,XÚQUER                        ,Home,Diplomat en Escoles Università,9
2011,DISTRICTE 4,CA N AURELL                   ,Dona,Diplomat en Escoles Università,756
2011,DISTRICTE 4,CA N AURELL                   ,Home,Diplomat en Escoles Università,472
2011,DISTRICTE 4,CAN PALET DE VISTA ALEGRE     ,Dona,Diplomat en Escoles Università,20
2011,DISTRICTE 4,CAN PALET DE VISTA ALEGRE     ,Home,Diplomat en Escoles Università,11
2011,DISTRICTE 4,LA COGULLADA                  ,Dona,Diplomat en Escoles Università,133
2011,DISTRICTE 4,LA COGULLADA                  ,Home,Diplomat en Escoles Università,59
2011,DISTRICTE 4,LA MAURINA                    ,Dona,Diplomat en Escoles Università,117
2011,DISTRICTE 4,LA MAURINA                    ,Home,Diplomat en Escoles Università,52
2011,DISTRICTE 4,LES MARTINES                  ,Dona,Diplomat en Escoles Università,7
2011,DISTRICTE 4,LES MARTINES                  ,Home,Diplomat en Escoles Università,5
2011,DISTRICTE 4,ROC BLANC                     ,Dona,Diplomat en Escoles Università,140
2011,DISTRICTE 4,ROC BLANC                     ,Home,Diplomat en Escoles Università,47
2011,DISTRICTE 4,VISTA ALEGRE                  ,Dona,Diplomat en Escoles Università,3
2011,DISTRICTE 4,VISTA ALEGRE                  ,Home,Diplomat en Escoles Università,4
2011,DISTRICTE 5,CAN BOADA CASC ANTIC          ,Dona,Diplomat en Escoles Università,177
2011,DISTRICTE 5,CAN BOADA CASC ANTIC          ,Home,Diplomat en Escoles Università,94
2011,DISTRICTE 5,CAN BOADA DEL PI              ,Dona,Diplomat en Escoles Università,17
2011,DISTRICTE 5,CAN BOADA DEL PI              ,Home,Diplomat en Escoles Università,13
2011,DISTRICTE 5,CAN GONTERES                  ,Dona,Diplomat en Escoles Università,3
2011,DISTRICTE 5,CAN GONTERES                  ,Home,Diplomat en Escoles Università,5
2011,DISTRICTE 5,CAN ROCA                      ,Dona,Diplomat en Escoles Università,129
2011,DISTRICTE 5,CAN ROCA                      ,Home,Diplomat en Escoles Università,48
2011,DISTRICTE 5,DISSEMINATS                   ,Dona,Diplomat en Escoles Università,1
2011,DISTRICTE 5,DISSEMINATS                   ,Home,Diplomat en Escoles Università,2
2011,DISTRICTE 5,PLA DEL BON AIRE              ,Dona,Diplomat en Escoles Università,29
2011,DISTRICTE 5,PLA DEL BON AIRE              ,Home,Diplomat en Escoles Università,15
2011,DISTRICTE 5,PLA DEL BON AIRE - EL GARROT  ,Dona,Diplomat en Escoles Università,4
2011,DISTRICTE 5,PLA DEL BON AIRE - EL GARROT  ,Home,Diplomat en Escoles Università,3
2011,DISTRICTE 5,POBLE NOU - ZONA ESPORTIVA    ,Dona,Diplomat en Escoles Università,295
2011,DISTRICTE 5,POBLE NOU - ZONA ESPORTIVA    ,Home,Diplomat en Escoles Università,146
2011,DISTRICTE 5,SANT PERE                     ,Dona,Diplomat en Escoles Università,480
2011,DISTRICTE 5,SANT PERE                     ,Home,Diplomat en Escoles Università,253
2011,DISTRICTE 5,TORRENT D EN PERE PARRES      ,Dona,Diplomat en Escoles Università,192
2011,DISTRICTE 5,TORRENT D EN PERE PARRES      ,Home,Diplomat en Escoles Università,110
2011,DISTRICTE 6,CAN TUSELL                    ,Dona,Diplomat en Escoles Università,20
2011,DISTRICTE 6,CAN TUSELL                    ,Home,Diplomat en Escoles Università,14
2011,DISTRICTE 6,DISSEMINATS                   ,Dona,Diplomat en Escoles Università,7
2011,DISTRICTE 6,DISSEMINATS                   ,Home,Diplomat en Escoles Università,2
2011,DISTRICTE 6,ÈGARA                         ,Dona,Diplomat en Escoles Università,56
2011,DISTRICTE 6,ÈGARA                         ,Home,Diplomat en Escoles Università,29
2011,DISTRICTE 6,FONT DE L ESPARDENYERA        ,Home,Diplomat en Escoles Università,1
2011,DISTRICTE 6,LES ARENES - LA GRÍPIA - CAN M,Dona,Diplomat en Escoles Università,284
2011,DISTRICTE 6,LES ARENES - LA GRÍPIA - CAN M,Home,Diplomat en Escoles Università,102
2011,DISTRICTE 6,SANT LLORENÇ                  ,Dona,Diplomat en Escoles Università,30
2011,DISTRICTE 6,SANT LLORENÇ                  ,Home,Diplomat en Escoles Università,22
2011,DISTRICTE 6,SANT PERE NORD                ,Dona,Diplomat en Escoles Università,266
2011,DISTRICTE 6,SANT PERE NORD                ,Home,Diplomat en Escoles Università,146
2011,DISTRICTE 1,ANTIC POBLE DE SANT PERE      ,Dona,Doctorat i Estudis de postgrau,5
2011,DISTRICTE 1,ANTIC POBLE DE SANT PERE      ,Home,Doctorat i Estudis de postgrau,6
2011,DISTRICTE 1,CEMENTIRI VELL                ,Dona,Doctorat i Estudis de postgrau,38
2011,DISTRICTE 1,CEMENTIRI VELL                ,Home,Doctorat i Estudis de postgrau,53
2011,DISTRICTE 1,CENTRE                        ,Dona,Doctorat i Estudis de postgrau,161
2011,DISTRICTE 1,CENTRE                        ,Home,Doctorat i Estudis de postgrau,172
2011,DISTRICTE 1,PL. CATALUNYA - ESC. INDUSTRIA,Dona,Doctorat i Estudis de postgrau,19
2011,DISTRICTE 1,PL. CATALUNYA - ESC. INDUSTRIA,Home,Doctorat i Estudis de postgrau,13
2011,DISTRICTE 1,VALLPARADÍS                   ,Dona,Doctorat i Estudis de postgrau,38
2011,DISTRICTE 1,VALLPARADÍS                   ,Home,Doctorat i Estudis de postgrau,31
2011,DISTRICTE 2,CA N ANGLADA                  ,Dona,Doctorat i Estudis de postgrau,13
2011,DISTRICTE 2,CA N ANGLADA                  ,Home,Doctorat i Estudis de postgrau,14
2011,DISTRICTE 2,MONTSERRAT                    ,Home,Doctorat i Estudis de postgrau,1
2011,DISTRICTE 2,TORRE-SANA                    ,Dona,Doctorat i Estudis de postgrau,8
2011,DISTRICTE 2,TORRE-SANA                    ,Home,Doctorat i Estudis de postgrau,6
2011,DISTRICTE 3,CAN JOFRESA                   ,Dona,Doctorat i Estudis de postgrau,1
2011,DISTRICTE 3,CAN PALET                     ,Dona,Doctorat i Estudis de postgrau,18
2011,DISTRICTE 3,CAN PALET                     ,Home,Doctorat i Estudis de postgrau,16
2011,DISTRICTE 3,CAN PALET II                  ,Home,Doctorat i Estudis de postgrau,1
2011,DISTRICTE 3,CAN PARELLADA                 ,Dona,Doctorat i Estudis de postgrau,3
2011,DISTRICTE 3,CAN PARELLADA                 ,Home,Doctorat i Estudis de postgrau,5
2011,DISTRICTE 3,GUADALHORCE                   ,Dona,Doctorat i Estudis de postgrau,1
2011,DISTRICTE 3,GUADALHORCE                   ,Home,Doctorat i Estudis de postgrau,1
2011,DISTRICTE 3,LES FONTS                     ,Dona,Doctorat i Estudis de postgrau,9
2011,DISTRICTE 3,LES FONTS                     ,Home,Doctorat i Estudis de postgrau,11
2011,DISTRICTE 3,P.I. SANTA EULÀLIA            ,Home,Doctorat i Estudis de postgrau,1
2011,DISTRICTE 3,SEGLE XX                      ,Dona,Doctorat i Estudis de postgrau,34
2011,DISTRICTE 3,SEGLE XX                      ,Home,Doctorat i Estudis de postgrau,26
2011,DISTRICTE 3,XÚQUER                        ,Dona,Doctorat i Estudis de postgrau,1
2011,DISTRICTE 3,XÚQUER                        ,Home,Doctorat i Estudis de postgrau,1
