DATA_REFERENCIA,DISTRICTE,BARRI,EDAT,SEXE,POBLACIO
2013,DISTRICTE 5,POBLE NOU - ZONA ESPORTIVA    ,16,Home,61
2013,DISTRICTE 5,POBLE NOU - ZONA ESPORTIVA    ,17,Dona,61
2013,DISTRICTE 5,POBLE NOU - ZONA ESPORTIVA    ,17,Home,57
2013,DISTRICTE 5,POBLE NOU - ZONA ESPORTIVA    ,18,Dona,54
2013,DISTRICTE 5,POBLE NOU - ZONA ESPORTIVA    ,18,Home,45
2013,DISTRICTE 5,POBLE NOU - ZONA ESPORTIVA    ,19,Dona,63
2013,DISTRICTE 5,POBLE NOU - ZONA ESPORTIVA    ,19,Home,47
2013,DISTRICTE 5,POBLE NOU - ZONA ESPORTIVA    ,2,Dona,67
2013,DISTRICTE 5,POBLE NOU - ZONA ESPORTIVA    ,2,Home,75
2013,DISTRICTE 5,POBLE NOU - ZONA ESPORTIVA    ,20,Dona,64
2013,DISTRICTE 5,POBLE NOU - ZONA ESPORTIVA    ,20,Home,46
2013,DISTRICTE 5,POBLE NOU - ZONA ESPORTIVA    ,21,Dona,42
2013,DISTRICTE 5,POBLE NOU - ZONA ESPORTIVA    ,21,Home,46
2013,DISTRICTE 5,POBLE NOU - ZONA ESPORTIVA    ,22,Dona,47
2013,DISTRICTE 5,POBLE NOU - ZONA ESPORTIVA    ,22,Home,71
2013,DISTRICTE 5,POBLE NOU - ZONA ESPORTIVA    ,23,Dona,59
2013,DISTRICTE 5,POBLE NOU - ZONA ESPORTIVA    ,23,Home,59
2013,DISTRICTE 5,POBLE NOU - ZONA ESPORTIVA    ,24,Dona,50
2013,DISTRICTE 5,POBLE NOU - ZONA ESPORTIVA    ,24,Home,62
2013,DISTRICTE 5,POBLE NOU - ZONA ESPORTIVA    ,25,Dona,62
2013,DISTRICTE 5,POBLE NOU - ZONA ESPORTIVA    ,25,Home,67
2013,DISTRICTE 5,POBLE NOU - ZONA ESPORTIVA    ,26,Dona,66
2013,DISTRICTE 5,POBLE NOU - ZONA ESPORTIVA    ,26,Home,59
2013,DISTRICTE 5,POBLE NOU - ZONA ESPORTIVA    ,27,Dona,60
2013,DISTRICTE 5,POBLE NOU - ZONA ESPORTIVA    ,27,Home,86
2013,DISTRICTE 5,POBLE NOU - ZONA ESPORTIVA    ,28,Dona,62
2013,DISTRICTE 5,POBLE NOU - ZONA ESPORTIVA    ,28,Home,68
2013,DISTRICTE 5,POBLE NOU - ZONA ESPORTIVA    ,29,Dona,80
2013,DISTRICTE 5,POBLE NOU - ZONA ESPORTIVA    ,29,Home,69
2013,DISTRICTE 5,POBLE NOU - ZONA ESPORTIVA    ,3,Dona,81
2013,DISTRICTE 5,POBLE NOU - ZONA ESPORTIVA    ,3,Home,95
2013,DISTRICTE 5,POBLE NOU - ZONA ESPORTIVA    ,30,Dona,87
2013,DISTRICTE 5,POBLE NOU - ZONA ESPORTIVA    ,30,Home,81
2013,DISTRICTE 5,POBLE NOU - ZONA ESPORTIVA    ,31,Dona,87
2013,DISTRICTE 5,POBLE NOU - ZONA ESPORTIVA    ,31,Home,64
2013,DISTRICTE 5,POBLE NOU - ZONA ESPORTIVA    ,32,Dona,93
2013,DISTRICTE 5,POBLE NOU - ZONA ESPORTIVA    ,32,Home,91
2013,DISTRICTE 5,POBLE NOU - ZONA ESPORTIVA    ,33,Dona,113
2013,DISTRICTE 5,POBLE NOU - ZONA ESPORTIVA    ,33,Home,92
2013,DISTRICTE 5,POBLE NOU - ZONA ESPORTIVA    ,34,Dona,124
2013,DISTRICTE 5,POBLE NOU - ZONA ESPORTIVA    ,34,Home,111
2013,DISTRICTE 5,POBLE NOU - ZONA ESPORTIVA    ,35,Dona,105
2013,DISTRICTE 5,POBLE NOU - ZONA ESPORTIVA    ,35,Home,117
2013,DISTRICTE 5,POBLE NOU - ZONA ESPORTIVA    ,36,Dona,120
2013,DISTRICTE 5,POBLE NOU - ZONA ESPORTIVA    ,36,Home,118
2013,DISTRICTE 5,POBLE NOU - ZONA ESPORTIVA    ,37,Dona,123
2013,DISTRICTE 5,POBLE NOU - ZONA ESPORTIVA    ,37,Home,122
2013,DISTRICTE 5,POBLE NOU - ZONA ESPORTIVA    ,38,Dona,145
2013,DISTRICTE 5,POBLE NOU - ZONA ESPORTIVA    ,38,Home,133
2013,DISTRICTE 5,POBLE NOU - ZONA ESPORTIVA    ,39,Dona,117
2013,DISTRICTE 5,POBLE NOU - ZONA ESPORTIVA    ,39,Home,126
2013,DISTRICTE 5,POBLE NOU - ZONA ESPORTIVA    ,4,Dona,78
2013,DISTRICTE 5,POBLE NOU - ZONA ESPORTIVA    ,4,Home,95
2013,DISTRICTE 5,POBLE NOU - ZONA ESPORTIVA    ,40,Dona,105
2013,DISTRICTE 5,POBLE NOU - ZONA ESPORTIVA    ,40,Home,130
2013,DISTRICTE 5,POBLE NOU - ZONA ESPORTIVA    ,41,Dona,121
2013,DISTRICTE 5,POBLE NOU - ZONA ESPORTIVA    ,41,Home,114
2013,DISTRICTE 5,POBLE NOU - ZONA ESPORTIVA    ,42,Dona,111
2013,DISTRICTE 5,POBLE NOU - ZONA ESPORTIVA    ,42,Home,129
2013,DISTRICTE 5,POBLE NOU - ZONA ESPORTIVA    ,43,Dona,104
2013,DISTRICTE 5,POBLE NOU - ZONA ESPORTIVA    ,43,Home,110
2013,DISTRICTE 5,POBLE NOU - ZONA ESPORTIVA    ,44,Dona,94
2013,DISTRICTE 5,POBLE NOU - ZONA ESPORTIVA    ,44,Home,97
2013,DISTRICTE 5,POBLE NOU - ZONA ESPORTIVA    ,45,Dona,120
2013,DISTRICTE 5,POBLE NOU - ZONA ESPORTIVA    ,45,Home,139
2013,DISTRICTE 5,POBLE NOU - ZONA ESPORTIVA    ,46,Dona,104
2013,DISTRICTE 5,POBLE NOU - ZONA ESPORTIVA    ,46,Home,118
2013,DISTRICTE 5,POBLE NOU - ZONA ESPORTIVA    ,47,Dona,100
2013,DISTRICTE 5,POBLE NOU - ZONA ESPORTIVA    ,47,Home,82
2013,DISTRICTE 5,POBLE NOU - ZONA ESPORTIVA    ,48,Dona,93
2013,DISTRICTE 5,POBLE NOU - ZONA ESPORTIVA    ,48,Home,95
2013,DISTRICTE 5,POBLE NOU - ZONA ESPORTIVA    ,49,Dona,89
2013,DISTRICTE 5,POBLE NOU - ZONA ESPORTIVA    ,49,Home,103
2013,DISTRICTE 5,POBLE NOU - ZONA ESPORTIVA    ,5,Dona,78
2013,DISTRICTE 5,POBLE NOU - ZONA ESPORTIVA    ,5,Home,81
2013,DISTRICTE 5,POBLE NOU - ZONA ESPORTIVA    ,50,Dona,96
2013,DISTRICTE 5,POBLE NOU - ZONA ESPORTIVA    ,50,Home,84
2013,DISTRICTE 5,POBLE NOU - ZONA ESPORTIVA    ,51,Dona,68
2013,DISTRICTE 5,POBLE NOU - ZONA ESPORTIVA    ,51,Home,80
2013,DISTRICTE 5,POBLE NOU - ZONA ESPORTIVA    ,52,Dona,65
2013,DISTRICTE 5,POBLE NOU - ZONA ESPORTIVA    ,52,Home,78
2013,DISTRICTE 5,POBLE NOU - ZONA ESPORTIVA    ,53,Dona,80
2013,DISTRICTE 5,POBLE NOU - ZONA ESPORTIVA    ,53,Home,70
2013,DISTRICTE 5,POBLE NOU - ZONA ESPORTIVA    ,54,Dona,66
2013,DISTRICTE 5,POBLE NOU - ZONA ESPORTIVA    ,54,Home,73
2013,DISTRICTE 5,POBLE NOU - ZONA ESPORTIVA    ,55,Dona,61
2013,DISTRICTE 5,POBLE NOU - ZONA ESPORTIVA    ,55,Home,77
2013,DISTRICTE 5,POBLE NOU - ZONA ESPORTIVA    ,56,Dona,72
2013,DISTRICTE 5,POBLE NOU - ZONA ESPORTIVA    ,56,Home,49
2013,DISTRICTE 5,POBLE NOU - ZONA ESPORTIVA    ,57,Dona,48
2013,DISTRICTE 5,POBLE NOU - ZONA ESPORTIVA    ,57,Home,61
2013,DISTRICTE 5,POBLE NOU - ZONA ESPORTIVA    ,58,Dona,49
2013,DISTRICTE 5,POBLE NOU - ZONA ESPORTIVA    ,58,Home,63
2013,DISTRICTE 5,POBLE NOU - ZONA ESPORTIVA    ,59,Dona,72
2013,DISTRICTE 5,POBLE NOU - ZONA ESPORTIVA    ,59,Home,67
2013,DISTRICTE 5,POBLE NOU - ZONA ESPORTIVA    ,6,Dona,79
2013,DISTRICTE 5,POBLE NOU - ZONA ESPORTIVA    ,6,Home,79
2013,DISTRICTE 5,POBLE NOU - ZONA ESPORTIVA    ,60,Dona,58
2013,DISTRICTE 5,POBLE NOU - ZONA ESPORTIVA    ,60,Home,49
2013,DISTRICTE 5,POBLE NOU - ZONA ESPORTIVA    ,61,Dona,62
2013,DISTRICTE 5,POBLE NOU - ZONA ESPORTIVA    ,61,Home,32
2013,DISTRICTE 5,POBLE NOU - ZONA ESPORTIVA    ,62,Dona,62
2013,DISTRICTE 5,POBLE NOU - ZONA ESPORTIVA    ,62,Home,47
2013,DISTRICTE 5,POBLE NOU - ZONA ESPORTIVA    ,63,Dona,47
2013,DISTRICTE 5,POBLE NOU - ZONA ESPORTIVA    ,63,Home,44
2013,DISTRICTE 5,POBLE NOU - ZONA ESPORTIVA    ,64,Dona,56
2013,DISTRICTE 5,POBLE NOU - ZONA ESPORTIVA    ,64,Home,54
2013,DISTRICTE 5,POBLE NOU - ZONA ESPORTIVA    ,65,Dona,42
2013,DISTRICTE 5,POBLE NOU - ZONA ESPORTIVA    ,65,Home,47
2013,DISTRICTE 5,POBLE NOU - ZONA ESPORTIVA    ,66,Dona,49
2013,DISTRICTE 5,POBLE NOU - ZONA ESPORTIVA    ,66,Home,50
2013,DISTRICTE 5,POBLE NOU - ZONA ESPORTIVA    ,67,Dona,52
2013,DISTRICTE 5,POBLE NOU - ZONA ESPORTIVA    ,67,Home,45
2013,DISTRICTE 5,POBLE NOU - ZONA ESPORTIVA    ,68,Dona,53
2013,DISTRICTE 5,POBLE NOU - ZONA ESPORTIVA    ,68,Home,38
2013,DISTRICTE 5,POBLE NOU - ZONA ESPORTIVA    ,69,Dona,49
2013,DISTRICTE 5,POBLE NOU - ZONA ESPORTIVA    ,69,Home,48
2013,DISTRICTE 5,POBLE NOU - ZONA ESPORTIVA    ,7,Dona,75
2013,DISTRICTE 5,POBLE NOU - ZONA ESPORTIVA    ,7,Home,83
2013,DISTRICTE 5,POBLE NOU - ZONA ESPORTIVA    ,70,Dona,43
2013,DISTRICTE 5,POBLE NOU - ZONA ESPORTIVA    ,70,Home,31
2013,DISTRICTE 5,POBLE NOU - ZONA ESPORTIVA    ,71,Dona,32
2013,DISTRICTE 5,POBLE NOU - ZONA ESPORTIVA    ,71,Home,28
2013,DISTRICTE 5,POBLE NOU - ZONA ESPORTIVA    ,72,Dona,37
2013,DISTRICTE 5,POBLE NOU - ZONA ESPORTIVA    ,72,Home,26
2013,DISTRICTE 5,POBLE NOU - ZONA ESPORTIVA    ,73,Dona,17
2013,DISTRICTE 5,POBLE NOU - ZONA ESPORTIVA    ,73,Home,19
2013,DISTRICTE 5,POBLE NOU - ZONA ESPORTIVA    ,74,Dona,29
2013,DISTRICTE 5,POBLE NOU - ZONA ESPORTIVA    ,74,Home,35
2013,DISTRICTE 5,POBLE NOU - ZONA ESPORTIVA    ,75,Dona,32
2013,DISTRICTE 5,POBLE NOU - ZONA ESPORTIVA    ,75,Home,29
2013,DISTRICTE 5,POBLE NOU - ZONA ESPORTIVA    ,76,Dona,41
2013,DISTRICTE 5,POBLE NOU - ZONA ESPORTIVA    ,76,Home,26
2013,DISTRICTE 5,POBLE NOU - ZONA ESPORTIVA    ,77,Dona,50
2013,DISTRICTE 5,POBLE NOU - ZONA ESPORTIVA    ,77,Home,25
2013,DISTRICTE 5,POBLE NOU - ZONA ESPORTIVA    ,78,Dona,37
2013,DISTRICTE 5,POBLE NOU - ZONA ESPORTIVA    ,78,Home,25
2013,DISTRICTE 5,POBLE NOU - ZONA ESPORTIVA    ,79,Dona,42
2013,DISTRICTE 5,POBLE NOU - ZONA ESPORTIVA    ,79,Home,26
2013,DISTRICTE 5,POBLE NOU - ZONA ESPORTIVA    ,8,Dona,76
2013,DISTRICTE 5,POBLE NOU - ZONA ESPORTIVA    ,8,Home,77
2013,DISTRICTE 5,POBLE NOU - ZONA ESPORTIVA    ,80,Dona,44
2013,DISTRICTE 5,POBLE NOU - ZONA ESPORTIVA    ,80,Home,26
2013,DISTRICTE 5,POBLE NOU - ZONA ESPORTIVA    ,81,Dona,33
2013,DISTRICTE 5,POBLE NOU - ZONA ESPORTIVA    ,81,Home,27
2013,DISTRICTE 5,POBLE NOU - ZONA ESPORTIVA    ,82,Dona,30
2013,DISTRICTE 5,POBLE NOU - ZONA ESPORTIVA    ,82,Home,26
2013,DISTRICTE 5,POBLE NOU - ZONA ESPORTIVA    ,83,Dona,30
2013,DISTRICTE 5,POBLE NOU - ZONA ESPORTIVA    ,83,Home,16
2013,DISTRICTE 5,POBLE NOU - ZONA ESPORTIVA    ,84,Dona,28
2013,DISTRICTE 5,POBLE NOU - ZONA ESPORTIVA    ,84,Home,10
2013,DISTRICTE 5,POBLE NOU - ZONA ESPORTIVA    ,85,Dona,32
2013,DISTRICTE 5,POBLE NOU - ZONA ESPORTIVA    ,85,Home,23
2013,DISTRICTE 5,POBLE NOU - ZONA ESPORTIVA    ,86,Dona,25
2013,DISTRICTE 5,POBLE NOU - ZONA ESPORTIVA    ,86,Home,13
2013,DISTRICTE 5,POBLE NOU - ZONA ESPORTIVA    ,87,Dona,25
2013,DISTRICTE 5,POBLE NOU - ZONA ESPORTIVA    ,87,Home,9
2013,DISTRICTE 5,POBLE NOU - ZONA ESPORTIVA    ,88,Dona,17
2013,DISTRICTE 5,POBLE NOU - ZONA ESPORTIVA    ,88,Home,9
2013,DISTRICTE 5,POBLE NOU - ZONA ESPORTIVA    ,89,Dona,10
2013,DISTRICTE 5,POBLE NOU - ZONA ESPORTIVA    ,89,Home,9
2013,DISTRICTE 5,POBLE NOU - ZONA ESPORTIVA    ,9,Dona,94
2013,DISTRICTE 5,POBLE NOU - ZONA ESPORTIVA    ,9,Home,85
2013,DISTRICTE 5,POBLE NOU - ZONA ESPORTIVA    ,90,Dona,13
2013,DISTRICTE 5,POBLE NOU - ZONA ESPORTIVA    ,90,Home,5
2013,DISTRICTE 5,POBLE NOU - ZONA ESPORTIVA    ,91,Dona,12
2013,DISTRICTE 5,POBLE NOU - ZONA ESPORTIVA    ,91,Home,5
2013,DISTRICTE 5,POBLE NOU - ZONA ESPORTIVA    ,92,Dona,16
2013,DISTRICTE 5,POBLE NOU - ZONA ESPORTIVA    ,92,Home,4
2013,DISTRICTE 5,POBLE NOU - ZONA ESPORTIVA    ,93,Dona,7
2013,DISTRICTE 5,POBLE NOU - ZONA ESPORTIVA    ,93,Home,3
2013,DISTRICTE 5,POBLE NOU - ZONA ESPORTIVA    ,94,Dona,9
2013,DISTRICTE 5,POBLE NOU - ZONA ESPORTIVA    ,94,Home,1
2013,DISTRICTE 5,POBLE NOU - ZONA ESPORTIVA    ,95,Dona,6
2013,DISTRICTE 5,POBLE NOU - ZONA ESPORTIVA    ,95,Home,1
2013,DISTRICTE 5,POBLE NOU - ZONA ESPORTIVA    ,96,Dona,1
2013,DISTRICTE 5,POBLE NOU - ZONA ESPORTIVA    ,96,Home,1
2013,DISTRICTE 5,POBLE NOU - ZONA ESPORTIVA    ,97,Dona,3
2013,DISTRICTE 5,POBLE NOU - ZONA ESPORTIVA    ,98,Dona,2
2013,DISTRICTE 5,SANT PERE                     ,0,Dona,70
2013,DISTRICTE 5,SANT PERE                     ,0,Home,62
2013,DISTRICTE 5,SANT PERE                     ,1,Dona,60
2013,DISTRICTE 5,SANT PERE                     ,1,Home,70
2013,DISTRICTE 5,SANT PERE                     ,10,Dona,51
2013,DISTRICTE 5,SANT PERE                     ,10,Home,58
2013,DISTRICTE 5,SANT PERE                     ,100,Home,1
2013,DISTRICTE 5,SANT PERE                     ,105,Home,1
2013,DISTRICTE 5,SANT PERE                     ,11,Dona,43
2013,DISTRICTE 5,SANT PERE                     ,11,Home,47
2013,DISTRICTE 5,SANT PERE                     ,12,Dona,61
2013,DISTRICTE 5,SANT PERE                     ,12,Home,51
2013,DISTRICTE 5,SANT PERE                     ,13,Dona,46
2013,DISTRICTE 5,SANT PERE                     ,13,Home,44
2013,DISTRICTE 5,SANT PERE                     ,14,Dona,43
2013,DISTRICTE 5,SANT PERE                     ,14,Home,47
2013,DISTRICTE 5,SANT PERE                     ,15,Dona,49
2013,DISTRICTE 5,SANT PERE                     ,15,Home,51
2013,DISTRICTE 5,SANT PERE                     ,16,Dona,56
2013,DISTRICTE 5,SANT PERE                     ,16,Home,61
2013,DISTRICTE 5,SANT PERE                     ,17,Dona,46
2013,DISTRICTE 5,SANT PERE                     ,17,Home,49
2013,DISTRICTE 5,SANT PERE                     ,18,Dona,57
2013,DISTRICTE 5,SANT PERE                     ,18,Home,49
2013,DISTRICTE 5,SANT PERE                     ,19,Dona,46
2013,DISTRICTE 5,SANT PERE                     ,19,Home,56
2013,DISTRICTE 5,SANT PERE                     ,2,Dona,65
2013,DISTRICTE 5,SANT PERE                     ,2,Home,73
2013,DISTRICTE 5,SANT PERE                     ,20,Dona,61
2013,DISTRICTE 5,SANT PERE                     ,20,Home,54
2013,DISTRICTE 5,SANT PERE                     ,21,Dona,57
2013,DISTRICTE 5,SANT PERE                     ,21,Home,63
2013,DISTRICTE 5,SANT PERE                     ,22,Dona,62
2013,DISTRICTE 5,SANT PERE                     ,22,Home,64
2013,DISTRICTE 5,SANT PERE                     ,23,Dona,54
2013,DISTRICTE 5,SANT PERE                     ,23,Home,54
2013,DISTRICTE 5,SANT PERE                     ,24,Dona,65
2013,DISTRICTE 5,SANT PERE                     ,24,Home,45
2013,DISTRICTE 5,SANT PERE                     ,25,Dona,72
2013,DISTRICTE 5,SANT PERE                     ,25,Home,66
2013,DISTRICTE 5,SANT PERE                     ,26,Dona,85
2013,DISTRICTE 5,SANT PERE                     ,26,Home,86
2013,DISTRICTE 5,SANT PERE                     ,27,Dona,81
2013,DISTRICTE 5,SANT PERE                     ,27,Home,80
2013,DISTRICTE 5,SANT PERE                     ,28,Dona,74
2013,DISTRICTE 5,SANT PERE                     ,28,Home,82
2013,DISTRICTE 5,SANT PERE                     ,29,Dona,97
2013,DISTRICTE 5,SANT PERE                     ,29,Home,68
2013,DISTRICTE 5,SANT PERE                     ,3,Dona,60
2013,DISTRICTE 5,SANT PERE                     ,3,Home,64
2013,DISTRICTE 5,SANT PERE                     ,30,Dona,78
2013,DISTRICTE 5,SANT PERE                     ,30,Home,72
2013,DISTRICTE 5,SANT PERE                     ,31,Dona,92
2013,DISTRICTE 5,SANT PERE                     ,31,Home,78
2013,DISTRICTE 5,SANT PERE                     ,32,Dona,99
2013,DISTRICTE 5,SANT PERE                     ,32,Home,98
2013,DISTRICTE 5,SANT PERE                     ,33,Dona,84
2013,DISTRICTE 5,SANT PERE                     ,33,Home,82
2013,DISTRICTE 5,SANT PERE                     ,34,Dona,101
2013,DISTRICTE 5,SANT PERE                     ,34,Home,79
2013,DISTRICTE 5,SANT PERE                     ,35,Dona,120
2013,DISTRICTE 5,SANT PERE                     ,35,Home,118
2013,DISTRICTE 5,SANT PERE                     ,36,Dona,103
2013,DISTRICTE 5,SANT PERE                     ,36,Home,118
2013,DISTRICTE 5,SANT PERE                     ,37,Dona,114
2013,DISTRICTE 5,SANT PERE                     ,37,Home,121
2013,DISTRICTE 5,SANT PERE                     ,38,Dona,107
2013,DISTRICTE 5,SANT PERE                     ,38,Home,100
2013,DISTRICTE 5,SANT PERE                     ,39,Dona,83
2013,DISTRICTE 5,SANT PERE                     ,39,Home,111
2013,DISTRICTE 5,SANT PERE                     ,4,Dona,57
2013,DISTRICTE 5,SANT PERE                     ,4,Home,72
2013,DISTRICTE 5,SANT PERE                     ,40,Dona,88
2013,DISTRICTE 5,SANT PERE                     ,40,Home,99
2013,DISTRICTE 5,SANT PERE                     ,41,Dona,89
2013,DISTRICTE 5,SANT PERE                     ,41,Home,92
2013,DISTRICTE 5,SANT PERE                     ,42,Dona,118
2013,DISTRICTE 5,SANT PERE                     ,42,Home,103
2013,DISTRICTE 5,SANT PERE                     ,43,Dona,73
2013,DISTRICTE 5,SANT PERE                     ,43,Home,94
2013,DISTRICTE 5,SANT PERE                     ,44,Dona,95
2013,DISTRICTE 5,SANT PERE                     ,44,Home,105
2013,DISTRICTE 5,SANT PERE                     ,45,Dona,91
2013,DISTRICTE 5,SANT PERE                     ,45,Home,84
2013,DISTRICTE 5,SANT PERE                     ,46,Dona,78
2013,DISTRICTE 5,SANT PERE                     ,46,Home,86
2013,DISTRICTE 5,SANT PERE                     ,47,Dona,96
2013,DISTRICTE 5,SANT PERE                     ,47,Home,70
2013,DISTRICTE 5,SANT PERE                     ,48,Dona,102
2013,DISTRICTE 5,SANT PERE                     ,48,Home,81
2013,DISTRICTE 5,SANT PERE                     ,49,Dona,78
2013,DISTRICTE 5,SANT PERE                     ,49,Home,77
2013,DISTRICTE 5,SANT PERE                     ,5,Dona,54
2013,DISTRICTE 5,SANT PERE                     ,5,Home,70
2013,DISTRICTE 5,SANT PERE                     ,50,Dona,80
2013,DISTRICTE 5,SANT PERE                     ,50,Home,94
2013,DISTRICTE 5,SANT PERE                     ,51,Dona,101
2013,DISTRICTE 5,SANT PERE                     ,51,Home,76
2013,DISTRICTE 5,SANT PERE                     ,52,Dona,99
2013,DISTRICTE 5,SANT PERE                     ,52,Home,92
2013,DISTRICTE 5,SANT PERE                     ,53,Dona,103
2013,DISTRICTE 5,SANT PERE                     ,53,Home,92
2013,DISTRICTE 5,SANT PERE                     ,54,Dona,92
2013,DISTRICTE 5,SANT PERE                     ,54,Home,76
2013,DISTRICTE 5,SANT PERE                     ,55,Dona,90
2013,DISTRICTE 5,SANT PERE                     ,55,Home,91
2013,DISTRICTE 5,SANT PERE                     ,56,Dona,78
2013,DISTRICTE 5,SANT PERE                     ,56,Home,71
2013,DISTRICTE 5,SANT PERE                     ,57,Dona,86
2013,DISTRICTE 5,SANT PERE                     ,57,Home,78
2013,DISTRICTE 5,SANT PERE                     ,58,Dona,87
2013,DISTRICTE 5,SANT PERE                     ,58,Home,85
2013,DISTRICTE 5,SANT PERE                     ,59,Dona,79
2013,DISTRICTE 5,SANT PERE                     ,59,Home,75
2013,DISTRICTE 5,SANT PERE                     ,6,Dona,40
2013,DISTRICTE 5,SANT PERE                     ,6,Home,61
2013,DISTRICTE 5,SANT PERE                     ,60,Dona,90
2013,DISTRICTE 5,SANT PERE                     ,60,Home,79
2013,DISTRICTE 5,SANT PERE                     ,61,Dona,81
2013,DISTRICTE 5,SANT PERE                     ,61,Home,82
2013,DISTRICTE 5,SANT PERE                     ,62,Dona,75
2013,DISTRICTE 5,SANT PERE                     ,62,Home,54
2013,DISTRICTE 5,SANT PERE                     ,63,Dona,63
2013,DISTRICTE 5,SANT PERE                     ,63,Home,63
2013,DISTRICTE 5,SANT PERE                     ,64,Dona,66
2013,DISTRICTE 5,SANT PERE                     ,64,Home,63
2013,DISTRICTE 5,SANT PERE                     ,65,Dona,59
2013,DISTRICTE 5,SANT PERE                     ,65,Home,63
2013,DISTRICTE 5,SANT PERE                     ,66,Dona,68
2013,DISTRICTE 5,SANT PERE                     ,66,Home,57
2013,DISTRICTE 5,SANT PERE                     ,67,Dona,72
2013,DISTRICTE 5,SANT PERE                     ,67,Home,53
2013,DISTRICTE 5,SANT PERE                     ,68,Dona,65
2013,DISTRICTE 5,SANT PERE                     ,68,Home,59
2013,DISTRICTE 5,SANT PERE                     ,69,Dona,51
2013,DISTRICTE 5,SANT PERE                     ,69,Home,44
2013,DISTRICTE 5,SANT PERE                     ,7,Dona,56
2013,DISTRICTE 5,SANT PERE                     ,7,Home,84
2013,DISTRICTE 5,SANT PERE                     ,70,Dona,56
2013,DISTRICTE 5,SANT PERE                     ,70,Home,46
2013,DISTRICTE 5,SANT PERE                     ,71,Dona,42
2013,DISTRICTE 5,SANT PERE                     ,71,Home,48
2013,DISTRICTE 5,SANT PERE                     ,72,Dona,47
2013,DISTRICTE 5,SANT PERE                     ,72,Home,42
2013,DISTRICTE 5,SANT PERE                     ,73,Dona,28
2013,DISTRICTE 5,SANT PERE                     ,73,Home,24
2013,DISTRICTE 5,SANT PERE                     ,74,Dona,42
2013,DISTRICTE 5,SANT PERE                     ,74,Home,30
2013,DISTRICTE 5,SANT PERE                     ,75,Dona,61
2013,DISTRICTE 5,SANT PERE                     ,75,Home,38
2013,DISTRICTE 5,SANT PERE                     ,76,Dona,54
2013,DISTRICTE 5,SANT PERE                     ,76,Home,42
2013,DISTRICTE 5,SANT PERE                     ,77,Dona,49
2013,DISTRICTE 5,SANT PERE                     ,77,Home,33
2013,DISTRICTE 5,SANT PERE                     ,78,Dona,64
2013,DISTRICTE 5,SANT PERE                     ,78,Home,38
2013,DISTRICTE 5,SANT PERE                     ,79,Dona,46
2013,DISTRICTE 5,SANT PERE                     ,79,Home,32
2013,DISTRICTE 5,SANT PERE                     ,8,Dona,55
2013,DISTRICTE 5,SANT PERE                     ,8,Home,48
2013,DISTRICTE 5,SANT PERE                     ,80,Dona,61
2013,DISTRICTE 5,SANT PERE                     ,80,Home,34
2013,DISTRICTE 5,SANT PERE                     ,81,Dona,53
2013,DISTRICTE 5,SANT PERE                     ,81,Home,34
2013,DISTRICTE 5,SANT PERE                     ,82,Dona,44
2013,DISTRICTE 5,SANT PERE                     ,82,Home,28
2013,DISTRICTE 5,SANT PERE                     ,83,Dona,34
2013,DISTRICTE 5,SANT PERE                     ,83,Home,27
2013,DISTRICTE 5,SANT PERE                     ,84,Dona,41
2013,DISTRICTE 5,SANT PERE                     ,84,Home,24
2013,DISTRICTE 5,SANT PERE                     ,85,Dona,49
2013,DISTRICTE 5,SANT PERE                     ,85,Home,23
2013,DISTRICTE 5,SANT PERE                     ,86,Dona,37
2013,DISTRICTE 5,SANT PERE                     ,86,Home,18
2013,DISTRICTE 5,SANT PERE                     ,87,Dona,35
2013,DISTRICTE 5,SANT PERE                     ,87,Home,8
2013,DISTRICTE 5,SANT PERE                     ,88,Dona,21
2013,DISTRICTE 5,SANT PERE                     ,88,Home,19
2013,DISTRICTE 5,SANT PERE                     ,89,Dona,30
2013,DISTRICTE 5,SANT PERE                     ,89,Home,12
2013,DISTRICTE 5,SANT PERE                     ,9,Dona,67
2013,DISTRICTE 5,SANT PERE                     ,9,Home,58
2013,DISTRICTE 5,SANT PERE                     ,90,Dona,26
2013,DISTRICTE 5,SANT PERE                     ,90,Home,21
2013,DISTRICTE 5,SANT PERE                     ,91,Dona,15
2013,DISTRICTE 5,SANT PERE                     ,91,Home,3
2013,DISTRICTE 5,SANT PERE                     ,92,Dona,14
2013,DISTRICTE 5,SANT PERE                     ,92,Home,6
2013,DISTRICTE 5,SANT PERE                     ,93,Dona,8
2013,DISTRICTE 5,SANT PERE                     ,93,Home,7
2013,DISTRICTE 5,SANT PERE                     ,94,Dona,6
2013,DISTRICTE 5,SANT PERE                     ,95,Dona,4
2013,DISTRICTE 5,SANT PERE                     ,95,Home,1
2013,DISTRICTE 5,SANT PERE                     ,96,Dona,5
2013,DISTRICTE 5,SANT PERE                     ,97,Dona,1
2013,DISTRICTE 5,SANT PERE                     ,98,Dona,2
2013,DISTRICTE 5,SANT PERE                     ,99,Dona,1
2013,DISTRICTE 5,TORRENT D EN PERE PARRES      ,0,Dona,31
2013,DISTRICTE 5,TORRENT D EN PERE PARRES      ,0,Home,31
2013,DISTRICTE 5,TORRENT D EN PERE PARRES      ,1,Dona,34
2013,DISTRICTE 5,TORRENT D EN PERE PARRES      ,1,Home,36
