Mun;Referen;Superfic.;UC ;U;C;T;FechaFiO
030;4381540;   221,00;001;1;2;1;19370101
030;4381542;    58,20;001;1;2;1;19610101
030;4381543;   743,00;001;1;2;1;19000101
030;4381543;   743,00;002;1;2;1;19600101
030;4381543;   743,00;003;1;2;1;19600101
030;4381545;  1826,00;001;9;3;1;19500101
030;4381546;   210,00;001;9;3;2;19500101
030;4381548;  1486,00;001;1;2;1;19300101
030;4381548;  1486,00;002;9;3;2;19300101
030;4381550;   138,00;001;1;2;1;19690101
030;4381551;    94,50;001;1;2;2;19590101
030;4381552;   345,00;001;4;2;2;19620101
030;4381554;   248,63;001;1;2;2;20070131
030;4381554;   248,63;099;1;2;2;19260101
030;4381555;   200,00;001;1;2;2;19590101
030;4381556;  3851,00;001;5;2;1;19720101
030;4381557;   418,14;001;1;1;1;19000101
030;4381559;  3244,00;001;8;2;2;19700101
030;4381560;  1883,09;001;8;1;3;19000101
030;4381560;  1883,09;002;8;2;2;19580101
030;4381560;  1883,09;003;8;2;2;19650101
030;4381561;   167,20;001;1;2;1;19470101
030;4381562;   766,04;001;1;2;2;20120531
030;4381562;   766,04;099;1;2;1;19430101
030;4381563;   225,00;001;1;2;2;19490101
030;4381565;   225,00;001;1;2;1;19500101
030;4381567;  1124,00;001;1;2;1;19571231
030;4381567;  1124,00;002;9;1;2;19890707
030;4381567;  1124,00;003;1;2;1;20010622
030;4381568;   385,49;001;1;2;1;19500101
030;4381568;   385,49;002;1;2;1;19520101
030;4381569;   603,36;001;1;2;2;19510605
030;4381569;   603,36;002;1;2;2;19510605
030;4381569;   603,36;003;1;2;2;19510928
030;4381570;   375,00;001;1;2;1;19500101
030;4381571;   187,00;001;1;2;1;19520101
030;4381572;   184,25;001;1;2;1;19650101
030;4381573;   232,50;001;1;2;2;19510101
030;4381574;   156,00;001;1;2;1;19000101
030;4381575;   290,00;001;1;2;1;19470101
030;4381576;   531,90;001;1;2;1;19600101
030;4381577;    52,00;001;1;2;1;19000101
030;4381577;    52,00;002;9;3;2;19500101
030;4381578;   395,25;001;1;2;1;19480101
030;4381579;   313,50;001;1;2;1;19470101
030;4381580;   163,00;001;4;2;1;19630101
030;4381581;   232,00;001;3;2;1;19190101
030;4381582;    66,00;001;1;2;1;19240321
030;4381583;   175,00;001;1;1;1;19600101
030;4381585;   469,96;001;4;2;2;19580101
030;4381586;  7370,30;001;8;2;2;19720101
030;4381586;  7370,30;002;5;2;4;19720101
030;4381587;  1018,00;001;3;2;1;19900101
030;4381588;   772,97;001;4;2;1;19410607
030;4381589;  1478,00;001;4;2;2;19500101
030;4381590;   294,31;001;4;2;1;19000101
030;4381591;    24,00;001;1;2;1;19170413
030;4381592;   428,20;001;1;2;1;19530101
030;4381593;   286,66;001;1;2;1;19000101
030;4381594;   173,87;001;1;2;1;19870101
030;4381596;   230,74;098;1;2;2;19210801
030;4381596;   230,74;099;1;2;2;19210801
030;4381597;   414,17;001;1;2;2;19000101
030;4381598;  1220,00;001;9;1;2;20061127
030;4381598;  1220,00;002;9;1;1;20061127
030;4381599;   394,40;001;1;2;2;19770611
030;4381600;   285,00;001;1;2;1;19550101
030;4381601;   140,00;001;1;1;1;19000101
030;4381601;   140,00;002;9;2;3;19000101
030;4381602;   152,00;001;1;2;1;19550101
030;4381603;   184,90;001;1;2;2;19690101
030;4381604;   189,70;001;1;2;2;19640101
030;4381605;   166,60;001;1;2;1;19650101
030;4381606;   188,62;001;1;2;1;19660101
030;4381607;  1167,00;001;1;2;1;19860101
030;4381608;   196,20;001;1;2;1;19690101
030;4381609;  1395,35;001;1;2;1;19920101
030;4381610;   188,62;001;1;2;2;19650101
030;4381611;   259,00;001;1;2;1;19000101
030;4381612;   792,50;001;1;2;1;19770101
030;4381613;   222,00;001;1;2;1;19650101
030;4381614;   184,00;001;1;2;1;19570101
030;4381615;   185,00;001;1;2;2;19670101
030;4381616;   203,00;001;1;2;2;19670101
030;4381617;   140,70;001;1;2;2;19570101
030;4381618;   162,82;001;1;2;2;19570101
030;4381619;   216,00;001;1;2;1;19570101
030;4381620;   232,60;001;1;2;1;19570101
030;4381621;   188,62;001;1;2;2;19660101
030;4381622;   187,50;001;1;2;2;19630101
030;4381623;   200,00;001;1;2;1;19580424
030;4381624;    80,00;001;1;2;1;19570101
030;4381625;   246,50;001;1;2;2;19570101
030;4381626;   246,50;001;1;2;1;19550101
030;4381627;   207,00;001;1;2;1;19990311
030;4381628;   216,00;001;1;2;1;19760909
030;4381629;   316,00;001;1;2;1;19660909
030;4381630;   323,00;001;1;2;1;19660308
030;4381631;   231,00;001;1;2;1;19650101
030;4381632;   391,00;001;1;2;1;19760101
030;4381633;    89,25;001;1;2;1;19700101
030;4381634;   204,45;001;1;2;1;19950914
030;4381635;   484,15;001;1;2;2;19800101
030;4381636;   210,00;001;1;2;2;19660101
030;4381637;   302,00;001;1;2;2;19660101
030;4381638;   252,32;001;1;2;2;19870101
030;4381639;   259,50;001;1;2;2;19870101
030;4381640;   210,00;001;1;2;2;19610101
030;4381641;   210,00;001;1;2;1;19590101
030;4381642;   387,36;001;1;2;1;19931209
030;4381643;   291,21;001;1;2;1;19680101
030;4381644;   159,60;001;1;2;1;19350101
030;4381645;   388,00;001;1;2;1;20020917
030;4381646;   290,70;001;1;2;2;19520101
030;4381647;   216,00;001;1;2;1;19560101
030;4381648;   184,25;001;1;2;2;19640101
030;4381649;    60,00;001;9;3;2;19600101
030;4381650;  1858,00;001;3;2;1;20021231
030;4381651;   300,00;001;1;2;2;19560101
030;4381652;   221,00;001;1;2;1;19560720
030;4381653;   225,00;001;1;2;2;19530101
030;4381653;   225,00;002;1;2;2;19540101
030;4381654;   200,00;001;1;2;1;19580101
030;4381655;   325,00;001;1;2;2;19770101
030;4381656;   300,00;001;1;2;1;19650101
030;4381657;   311,93;001;1;2;1;19410930
030;4381657;   311,93;002;1;2;1;19540915
030;4381658;   169,81;001;1;2;1;19440101
030;4381658;   169,81;002;9;3;2;19440101
030;4381659;   241,19;001;1;2;1;19440101
030;4381661;   141,00;001;1;2;1;19570101
030;4381662;   378,80;001;1;2;1;19670101
030;4381663;   188,40;001;1;2;2;19670101
030;4381664;   220,53;001;1;2;1;19620629
030;4381665;   400,00;001;1;2;2;19770101
030;4381665;   400,00;002;1;2;2;19770101
030;4381666;   225,00;001;1;2;2;19570101
030;4381667;   146,40;001;1;2;2;19650101
030;4381668;   238,00;001;1;2;2;19630101
030;4381669;   254,83;001;1;2;2;19620101
030;4381670;   166,00;001;1;2;2;19590101
030;4381671;   225,60;001;1;2;2;19610101
030;4381672;   163,60;001;1;2;2;19660101
030;4381673;   136,00;001;1;2;2;19700101
030;4381674;   243,00;001;1;2;1;19670101
030;4381675;   170,80;001;1;2;2;19640101
030;4381676;   236,91;001;1;2;2;19650101
030;4381678;   192,00;001;1;2;2;19620101
030;4381679;    82,00;001;1;2;2;19000101
030;4381680;   229,60;001;1;2;2;19630101
030;4381680;   229,60;002;1;2;2;19630101
030;4381681;   923,60;001;2;2;1;19621105
030;4381682;   235,00;001;1;2;2;19550101
030;4381683;   174,23;001;1;2;1;19730101
030;4381684;   274,14;001;1;2;1;19730101
030;4381685;   202,33;001;1;2;2;19730101
030;4381686;   293,40;001;1;2;1;19550101
030;4381687;   239,58;001;1;2;1;19930420
030;4381688;   295,88;001;1;2;1;19600101
030;4381689;   168,41;001;1;2;2;19650101
030;4381690;   394,70;001;1;2;2;19020101
030;4381690;   394,70;002;1;2;2;19420101
030;4381691;   501,00;001;1;2;1;19900528
030;4381692;   235,00;001;1;2;2;19760101
030;4381693;   255,00;001;1;2;1;19740101
030;4381694;   239,83;001;1;2;1;19740101
030;4381695;   275,20;001;1;2;1;19550905
030;4381696;   383,00;001;1;2;2;19660101
030;4381697;   251,51;001;1;2;2;19731227
030;4381698;   553,00;001;1;2;2;19000101
030;4381698;   553,00;002;1;2;2;19460101
030;4381699;   293,20;001;5;2;2;19590101
030;4381699;   293,20;002;1;2;2;19590101
030;4381700;   322,00;001;1;2;1;19000101
030;4381701;   204,44;001;1;2;2;19981014
030;4381702;   115,65;001;1;2;2;19300101
030;4381703;   320,92;001;1;2;1;19990621
030;4381708;   299,00;001;1;2;2;19000101
030;4381709;   106,48;001;1;2;2;20060601
030;4381709;   106,48;099;1;2;2;19000101
030;4381710;    93,60;001;1;2;2;19000101
030;4381711;   121,14;001;1;2;2;19400101
030;4381711;   121,14;002;1;2;2;19400101
030;4381714;    20,00;001;9;3;3;20080110
030;4381717;    22,00;001;1;2;2;19950101
030;4381721;   330,00;001;1;2;2;20120508
030;4381722;   485,00;001;1;2;2;20120508
030;4381735;  1073,00;001;2;2;2;20140110
030;4381737;    18,00;001;9;3;2;19400101
030;4382001;  2736,25;001;1;2;1;19990520
030;4382001;  2736,25;002;1;2;1;19991104
030;4382003;  4557,93;001;4;2;1;19900822
030;4382004;   198,00;001;1;2;2;19760101
030;4382005;   198,00;001;1;2;1;19790101
030;4382006;   280,00;001;1;2;2;19060101
030;4382007;   260,00;001;1;2;2;19800101
030;4382008;   280,00;001;1;2;2;19340101
030;4382009;  1391,00;001;8;2;2;19700101
030;4382009;  1391,00;002;8;2;2;19700101
030;4382010;   213,70;001;1;2;1;19460101
030;4382010;   213,70;002;1;2;1;19620101
030;4382011;   420,00;001;1;2;1;19920526
030;4382012;   190,00;001;1;2;1;19480101
030;4382014;    30,50;001;4;2;1;19600418
030;4382015;   300,00;001;9;2;2;19500101
030;4382015;   300,00;002;9;3;3;19500101
030;4382016;   132,00;001;1;2;1;19770101
030;4382017;   146,40;001;1;2;2;19540101
030;4382018;   126,00;001;1;2;2;19630101
030;4382020;   384,00;001;4;2;1;19300101
030;4382021;   455,37;001;4;2;1;19300101
030;4382022;   429,90;001;1;2;1;19300101
030;4382023;   340,10;001;4;2;1;19630510
030;4382024;   188,00;001;1;2;1;19700101
030;4382025;   196,20;001;1;2;1;19690101
030;4382026;   188,00;001;1;2;2;19670101
030;4382027;   188,00;001;1;2;2;19700101
030;4382032;  2993,00;001;4;2;1;20110129
030;4382033;  2298,00;001;4;2;1;20110129
030;4382034;  3112,00;001;4;2;1;20110129
030;4382043;   996,00;001;9;1;2;19780505
030;4382043;   996,00;002;1;2;1;19780505
030;4382044;  1521,00;001;4;2;1;19771015
030;4382045;   605,00;001;4;2;1;19440101
030;4382046;  1450,00;001;4;2;1;19440101
030;4382046;  1450,00;002;4;2;1;19701020
030;4382047;  2166,31;001;1;2;1;20080605
030;4382048;   417,00;099;4;2;1;19561212
030;4382049;    64,00;001;1;1;1;19620101
030;4382050;    87,50;001;4;2;2;19590924
030;4382051;    72,50;001;4;2;1;19600101
030;4382053;   240,00;001;1;2;1;19770101
030;4382053;   240,00;002;1;2;1;19770101
030;4382057;   748,00;001;1;2;1;19900102
030;4382058;   107,00;001;1;2;2;19700101
030;4382058;   107,00;002;1;2;1;19000101
030;4382059;   324,00;001;1;1;1;19000101
030;4382060;   133,00;001;1;1;1;19000101
030;4382060;   133,00;002;9;3;2;19500101
030;4382061;   280,00;001;1;1;1;19000101
030;4382061;   280,00;002;9;3;2;19000101
030;4382062;   120,00;001;1;2;1;19510101
030;4382063;  1835,00;001;4;2;1;19480101
030;4382064;  2891,00;001;4;2;1;19500101
030;4382065;   317,00;001;1;1;1;19000101
030;4382065;   317,00;002;9;3;2;19000101
030;4382065;   317,00;003;9;3;2;19600101
030;4382066;   313,40;001;4;2;1;19850101
030;4382067;   169,50;001;4;2;1;19600101
030;4382068;   422,43;001;4;2;1;19500101
030;4382069;   101,50;001;1;2;1;19530101
030;4382069;   101,50;002;1;2;1;19800101
030;4382071;  4153,00;001;1;2;1;19721107
030;4382072;  1775,00;001;4;2;1;19270101
030;4382072;  1775,00;002;4;2;1;19500101
030;4382072;  1775,00;003;4;2;1;19600101
030;4382072;  1775,00;004;4;2;1;19700101
030;4382072;  1775,00;005;9;3;3;19700101
030;4382074;  3814,00;001;1;2;1;19130101
030;4382075;   316,00;001;1;1;1;19000101
030;4382075;   316,00;002;9;3;2;19700101
030;4382076;   302,98;001;1;2;1;20081223
030;4382076;   302,98;097;9;3;2;19000101
030;4382076;   302,98;098;9;3;2;19000101
030;4382076;   302,98;099;1;1;1;19000101
030;4382077;   120,00;001;1;1;1;19000101
030;4382078;   156,00;001;1;1;1;19000101
030;4382078;   156,00;002;9;3;2;19000101
030;4382081;   620,00;001;4;2;1;19500101
030;4382082;   147,32;001;1;2;2;19660101
030;4382083;  2308,53;001;4;2;1;19660101
030;4382084;   186,14;001;1;2;1;19890830
030;4382087;    62,82;001;1;1;1;19950724
030;4382088;    57,00;001;1;1;1;19480101
030;4382089;   115,00;001;1;2;1;19000101
030;4382089;   115,00;002;9;3;2;19600101
030;4382090;   875,00;001;4;2;2;19670101
030;4382090;   875,00;002;4;2;2;19760101
030;4382090;   875,00;003;4;2;2;20060201
030;4382092;   994,50;001;4;2;1;19500101
030;4382094;   347,00;001;4;2;1;19530101
030;4382095;   140,00;001;9;1;2;19760101
030;4382095;   140,00;002;1;1;1;19760101
030;4382096;   389,69;001;1;2;1;19400101
030;4382096;   389,69;002;4;2;1;19400101
030;4382100;   816,50;001;4;2;1;19400101
030;4382101;    94,25;001;4;2;2;19530122
030;4382104;  1017,00;001;4;1;3;20120621
030;4383001;   520,00;001;1;1;1;19000101
030;4383001;   520,00;002;9;3;2;19000101
030;4383001;   520,00;003;9;3;2;19000101
030;4383001;   520,00;004;1;1;1;19000101
030;4383002;   140,00;001;1;1;1;19000101
030;4383002;   140,00;002;9;3;2;19500101
030;4383003;    90,00;001;9;3;2;19000101
030;4383004;   232,00;001;1;1;1;19000101
030;4383005;   150,00;001;1;1;1;19000101
030;4383006;   260,00;001;1;1;1;19000101
030;4383006;   260,00;002;9;3;2;19000101
030;4383006;   260,00;003;9;3;2;19750101
030;4383007;   280,00;001;1;1;1;19000101
030;4383008;   131,16;001;1;1;1;20070111
030;4383009;   230,00;001;1;1;1;19000101
030;4383009;   230,00;002;9;3;2;19000101
030;4383010;   108,00;001;8;1;1;19000101
030;4384001;   209,00;001;1;1;1;19000101
030;4384002;   110,00;001;8;1;1;19000101
030;4384003;   440,00;001;1;1;1;19000101
030;4384003;   440,00;002;9;3;2;19000101
030;4384004;   150,00;001;1;1;1;19000101
030;4384005;   375,00;001;1;1;1;19000101
030;4384005;   375,00;002;9;1;2;19000101
030;4384005;   375,00;003;9;3;2;19000101
030;4384006;   200,00;001;1;1;1;19000101
030;4384007;   382,00;001;1;1;1;19000101
030;4384007;   382,00;002;9;3;2;19000101
030;4384008;   240,00;001;1;1;1;19000101
030;4384009;   250,00;001;1;1;1;19000101
030;4384009;   250,00;002;1;1;1;19500101
030;4384010;   194,00;001;1;1;1;19000101
030;4384011;   113,66;001;9;3;2;20040531
030;4384012;    57,00;001;9;3;2;19870101
030;4384013;    66,00;001;1;1;1;19000101
030;4384014;   250,00;001;1;1;1;19000101
030;4384014;   250,00;002;9;3;2;19000101
030;4384015;   253,00;001;1;1;1;19000101
030;4384015;   253,00;002;9;3;2;19600101
030;4480001;   352,00;001;1;1;1;19000101
030;4480001;   352,00;002;9;3;2;19000101
030;4480001;   352,00;003;9;3;2;19450101
030;4480001;   352,00;004;9;3;2;19700101
030;4480002;    50,00;001;1;1;1;19400101
030;4480003;   404,00;001;1;1;1;19000101
030;4480003;   404,00;002;1;1;1;19000101
030;4480003;   404,00;003;9;3;2;19600101
030;4480004;   320,00;001;1;1;1;19000101
030;4480004;   320,00;002;9;3;2;19000101
030;4480005;    77,36;001;9;3;2;19881115
030;4480005;    77,36;002;9;3;2;19881115
030;4481001;   345,00;001;1;1;1;19000101
030;4481001;   345,00;002;9;3;2;19000101
030;4481001;   345,00;003;9;3;2;19600101
030;4481002;   226,00;001;1;1;1;19000101
030;4481002;   226,00;002;9;3;2;19700101
030;4481002;   226,00;003;9;3;2;19750101
030;4481003; 17223,90;001;4;1;1;19610101
030;4481003; 17223,90;002;4;1;1;19740101
030;4481003; 17223,90;003;4;1;1;19770101
030;4481003; 17223,90;004;4;1;1;20011010
030;4481004;   152,00;001;1;1;1;19000101
030;4481005;   736,00;001;1;2;1;20050705
030;4481007;    14,07;001;9;1;2;20090101
030;4481008;    25,21;001;9;1;2;20090101
030;4481009;   465,34;001;9;1;2;20090101
030;4481010;    13,60;001;9;1;2;20090101
030;4481011;   154,00;001;1;2;1;19600101
030;4481012;   723,00;001;1;2;1;20050705
030;4481013;   679,00;001;1;2;1;20060202
030;4481014;   723,00;001;1;2;1;20060202
030;4481015;  1724,00;001;1;2;1;20040322
030;4481015;  1724,00;002;1;2;1;20040322
030;4481015;  1724,00;003;1;2;1;20040322
030;4482001;   205,70;001;1;2;2;19450101
030;4482002;  2682,00;001;8;2;2;19550101
030;4482002;  2682,00;002;8;2;2;19550101
030;4482003;  1232,95;001;2;2;2;19500101
030;4482003;  1232,95;002;2;2;2;19750101
030;4482003;  1232,95;003;2;2;2;19500101
030;4482003;  1232,95;004;2;2;2;19930101
030;4482004;   531,06;001;4;2;1;19550101
030;4482004;   531,06;002;9;3;2;19650101
030;4482006;   240,00;001;1;2;1;19560101
030;4482007;  1672,26;001;8;2;2;19610512
030;4482007;  1672,26;002;8;2;2;19810101
030;4482007;  1672,26;003;8;2;2;19960912
030;4482007;  1672,26;004;1;1;1;19601019
030;4482007;  1672,26;005;8;2;2;19630307
030;4482008;   241,20;001;1;2;2;19130101
030;4482009;   251,40;001;1;2;1;19640101
030;4482010;   240,00;001;1;2;1;19690101
030;4482011;   240,00;001;1;2;1;19560101
030;4482012;   525,00;001;1;2;1;19540101
030;4482012;   525,00;002;1;2;1;19550101
030;4482013;    83,50;001;1;1;1;19000101
030;4482013;    83,50;002;9;1;2;19700101
030;4482014;  4997,00;001;4;2;1;19530101
030;4482014;  4997,00;002;9;1;2;19530101
030;4482014;  4997,00;003;1;2;1;19530101
030;4482015;   205,70;001;1;2;2;19450820
030;4482016;   243,70;001;1;2;2;19250101
030;4482017;   504,69;001;1;2;1;19730101
030;4482018;   289,00;001;1;2;2;19400101
030;4482020;   126,50;001;1;2;1;19550101
030;4482021;   240,00;001;1;2;1;19560101
030;4482021;   240,00;002;1;2;1;20060101
030;4482022;   297,71;001;1;2;2;19570101
030;4482023;    20,00;001;9;3;2;19650101
030;4482024;   164,45;001;9;3;2;19800101
030;4482026;   373,83;001;9;3;2;19700101
030;4482028;   195,00;001;1;2;1;19100105
030;4482030;  1777,00;001;9;3;2;19700101
030;4482031;    12,00;001;9;3;3;19780101
030;4482032;   211,00;001;1;1;1;19000101
030;4482032;   211,00;002;9;3;2;19000101
030;4482033;    44,00;001;1;2;2;19520125
030;4482034;  1024,60;001;1;2;2;19480101
030;4482034;  1024,60;002;1;2;1;20000101
030;4482034;  1024,60;003;1;2;2;19480101
030;4482034;  1024,60;004;3;2;1;19480101
030;4482035;   387,00;001;1;2;1;19650101
030;4482036;   337,25;001;1;2;1;19570101
030;4482037;   337,25;001;1;2;1;19580101
030;4482038;   382,95;001;1;2;1;19640101
030;4482049;    72,00;001;1;2;1;19670308
030;4482051;   200,00;001;1;1;1;19000101
030;4482051;   200,00;002;9;3;2;19750101
030;4482052;    96,73;001;1;1;1;20011227
030;4482053;  3110,00;001;3;2;1;19980101
030;4482055;   187,43;001;1;2;1;19710101
030;4482056;  1414,96;001;2;2;1;19600101
030;4482056;  1414,96;002;9;2;2;19600101
030;4482058;   875,00;001;4;2;1;19600101
030;4482062;    72,00;001;1;2;1;19561221
030;4482063;   136,00;001;1;2;1;19570101
030;4482064;   164,00;001;1;2;1;19570101
030;4482066;   460,00;001;1;1;1;19000101
030;4482066;   460,00;002;9;3;2;19000101
030;4482067;   363,50;001;1;1;1;19000101
030;4482068;   799,00;001;8;2;2;19800101
030;4482069;   485,17;001;1;2;1;19621207
030;4482070;   344,08;001;1;2;1;19630101
030;4482071;   324,80;001;1;2;1;19620101
030;4482072;   240,00;001;1;2;2;19700101
030;4482073;   240,00;001;1;2;2;19690101
030;4482074;   603,25;001;1;2;1;19690101
030;4482075;    63,64;001;1;2;1;19570101
030;4482076;   125,00;001;1;2;1;19540101
030;4482077;   240,00;001;1;2;2;19680101
030;4482078;   757,00;001;9;2;2;19600101
030;4482079;   540,00;001;3;2;1;19790101
030;4482080;  2290,90;001;4;1;1;19680101
030;4482081;  5874,00;001;4;2;1;19950504
030;4482081;  5874,00;002;9;1;1;19950504
030;4482081;  5874,00;003;2;2;2;20021021
030;4482081;  5874,00;004;9;1;2;20021021
030;4482083;   453,50;001;1;2;1;19530101
030;4482084;   367,20;001;1;2;1;19580101
030;4482085;  2180,26;001;1;2;1;20021025
030;4482086;  4500,00;001;3;2;1;19900101
030;4482086;  4500,00;002;9;1;2;19900101
030;4482087;   411,00;001;4;1;1;19750110
030;4482089;  2062,82;001;6;1;1;20071213
030;4482089;  2062,82;099;1;1;1;19000101
030;4482091;   333,00;001;4;2;1;19700101
030;4482092;   365,00;001;8;1;2;19000101
030;4482094;   271,00;001;1;1;1;19000101
030;4482094;   271,00;002;9;3;2;19000101
030;4482095;   340,00;001;1;1;1;19000101
030;4482095;   340,00;002;1;1;1;19730101
030;4482095;   340,00;003;9;3;2;19900101
030;4482096; 10395,00;001;4;1;1;19980129
030;4482096; 10395,00;002;4;2;1;19980129
030;4482097; 10395,00;001;4;2;1;19970225
030;4482098;   100,00;001;1;1;1;19980507
030;4482099; 12065,00;001;4;1;1;19951218
030;4482099; 12065,00;002;4;1;2;19971103
030;4482099; 12065,00;003;4;1;1;19970730
030;4482099; 12065,00;004;4;2;2;19961111
030;4482099; 12065,00;005;4;1;1;19970722
030;4482100; 12065,00;001;4;1;1;19981116
030;4482100; 12065,00;002;4;2;1;19981116
030;4482100; 12065,00;003;4;1;1;19981116
030;4482101;   240,00;001;1;2;1;19560101
030;4482103;    62,00;001;1;2;1;19500101
030;4482104;   312,00;001;1;1;1;19210101
030;4482104;   312,00;002;9;3;2;19600101
030;4482104;   312,00;003;9;3;2;19700101
030;4482105;   294,00;001;1;1;1;19000101
030;4482105;   294,00;002;9;3;2;19200101
030;4482105;   294,00;003;9;3;2;19500101
030;4482106;   150,00;001;5;1;1;19720101
030;4482107;   430,00;001;1;1;1;19000101
030;4482107;   430,00;002;9;3;2;19000101
030;4482107;   430,00;003;9;3;2;19000101
030;4482108;   164,30;001;1;2;1;19550903
030;4482110;  2905,00;001;4;2;1;19800110
030;4482112;    93,68;001;1;2;1;19500101
030;4482113; 21393,00;001;3;2;2;20121120
030;4482113; 21393,00;002;9;2;2;20121120
030;4482133;  1298,54;001;1;2;1;20150315
030;4483002;   360,00;001;9;3;2;19000101
030;4483002;   360,00;002;9;3;2;19000101
030;4483002;   360,00;003;1;1;1;19000101
030;4483003;   269,00;001;1;1;1;19000101
030;4483004;   471,20;001;1;1;1;20060101
030;4483004;   471,20;002;4;3;2;20060101
030;4483005; 25530,50;001;1;2;1;19970317
030;4483007;   385,00;001;1;1;1;19000101
030;4483007;   385,00;002;9;3;2;19000101
030;4483007;   385,00;003;9;3;2;19400101
030;4483008;   275,00;001;1;1;1;19000101
030;4483008;   275,00;002;9;3;2;19650101
030;4483009;  1760,00;001;4;2;1;20050201
030;4483010; 11347,00;001;4;2;1;20040423
030;4483010; 11347,00;002;4;1;1;20060612
030;4483010; 11347,00;003;4;1;2;20080925
030;4483010; 11347,00;004;4;2;2;20080915
030;4483011; 19440,00;001;4;1;1;19991014
030;4483011; 19440,00;002;4;2;1;19991014
030;4483012;   186,00;001;1;1;1;19000101
030;4483012;   186,00;002;9;1;2;19000101
030;4483012;   186,00;003;9;3;2;19500101
030;4483014;   279,38;001;1;1;2;20091223
030;4483014;   279,38;002;9;3;2;20091223
030;4483015;    42,12;001;9;3;2;19800101
030;4484001;   200,00;001;1;1;1;19000101
030;4484002;   545,20;001;6;1;1;19970620
030;4484003;   277,00;001;1;2;1;19000101
030;4484004;   194,00;001;1;1;1;19000101
030;4484004;   194,00;002;9;3;2;19000101
030;4484004;   194,00;003;9;3;2;19000101
030;4581001;   136,00;001;1;1;1;19000101
030;4581003;   100,00;001;9;3;2;19000101
030;4582001;   914,33;001;4;2;1;19911115
030;4582002;   280,00;001;1;1;1;19000101
030;4582004;  2200,00;001;4;2;1;19780101
030;4582006;   300,00;001;9;3;3;19700101
030;4582007;  1010,25;001;4;2;1;19890101
030;4582009;   554,00;001;1;1;1;19630101
030;4582010;   458,00;001;1;1;1;19000101
030;4582010;   458,00;002;9;3;2;19000101
030;4582010;   458,00;003;9;3;2;19500101
030;4582012;  1430,85;001;4;2;2;19590101
030;4582014;    38,00;001;9;3;2;19650101
030;4582015;   980,00;001;4;2;1;19710101
030;4582017;  1490,00;001;4;2;2;19890101
030;4582018;   240,00;001;1;1;1;19000101
030;4582018;   240,00;002;4;3;2;20130901
030;4582018;   240,00;003;9;3;1;20130901
030;4582019;   276,00;001;1;1;1;19000101
030;4582019;   276,00;002;9;3;2;19000101
030;4582019;   276,00;003;9;3;2;19000101
030;4582020;  1452,15;001;4;2;1;19750101
030;4582020;  1452,15;002;4;2;1;19980101
030;4582021;   300,00;001;1;1;1;19000101
030;4582021;   300,00;002;1;1;1;19700101
030;4582021;   300,00;003;9;3;2;19000101
030;4582022;    81,00;001;1;1;1;19420101
030;4582022;    81,00;002;9;3;2;19600101
030;4582022;    81,00;003;9;3;2;19700101
030;4582023;   312,00;001;1;1;1;19000101
030;4582024;   120,00;001;1;1;1;19000101
030;4582024;   120,00;002;9;3;2;19000101
030;4582025;   326,00;001;1;1;1;19000101
030;4582025;   326,00;002;9;3;2;19000101
030;4582027;    90,00;001;1;1;1;19000101
030;4582027;    90,00;002;9;3;2;19000101
030;4582027;    90,00;003;9;3;2;19000101
030;4582030;   180,00;001;1;1;1;19000101
030;4582030;   180,00;002;9;3;1;19400101
030;4583001;   300,00;001;8;2;2;19630101
030;4583002;    32,00;001;9;3;2;19500101
030;4583003;  1181,00;001;8;1;2;19390101
030;4583004;    30,00;001;9;3;2;19500101
030;4583005;   233,00;001;6;2;1;19300101
030;4583006;   241,00;001;1;1;1;19000101
030;4583007;   411,00;001;1;1;1;19000101
030;4583007;   411,00;002;9;3;2;19000101
030;4583007;   411,00;003;9;3;2;19000101
030;4583008;   110,00;001;1;1;1;19300101
030;4583009;   152,84;001;1;1;1;20000912
030;4583010;   200,00;001;1;1;1;19950101
030;4583011;    85,00;001;1;1;1;19390101
030;4583012;   150,28;001;4;3;2;20060101
030;4583012;   150,28;002;9;3;2;20060101
030;4583013;   446,00;001;1;1;1;19000101
030;4583013;   446,00;002;9;3;2;19000101
030;4583014;   250,00;001;1;1;1;19000101
030;4583014;   250,00;002;9;3;2;19000101
030;4583015;   269,90;001;1;1;1;20040101
030;4583016;   370,00;001;6;2;1;19500101
030;4583017;   295,00;001;1;1;1;19000101
030;4583017;   295,00;002;9;3;2;19000101
030;4583018;    69,90;001;1;1;1;20000101
030;4583019;   201,00;001;1;1;1;19000101
030;4583019;   201,00;002;9;3;2;19000101
030;4583019;   201,00;003;9;3;2;19000101
030;4583020;   260,00;001;1;1;1;19930101
030;4583020;   260,00;002;9;3;2;19930101
030;4583021;   275,00;001;1;1;1;19000101
030;4583021;   275,00;002;9;3;2;19000101
030;4583021;   275,00;003;9;3;2;19000101
030;4583022;   200,00;001;1;1;1;19000101
030;4583023;   200,00;001;1;1;1;19390101
030;4583023;   200,00;002;9;3;2;19390101
030;4583024;   493,00;001;1;1;1;19000101
030;4583025;   480,00;001;1;1;1;19000101
030;4583025;   480,00;002;9;1;2;19650101
030;4584001;    80,00;001;3;1;1;19000101
