AÑO;CODIGO AYUNTAMIENTO;NOMBRE AYUNTAMIENTO;CODIGO IMPUESTO;NOMBRE IMPUESTO;CODIGO CALLE;NOMBRE CALLE;DISTRITO;SECCION;NRO RECIBOS;IMPORTE RECAUDADO;IMPORTE EJECUTIVA PENDIENTE;.                                                                                                                                                                                                                                                                                                                                                                                                                            
2016;030;EIBAR;048;CERTIF. URBANA;2501;EGIGUREN-TARREN KALEA;001;002;1;156,22;0,00;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
2016;030;EIBAR;048;CERTIF. URBANA;2502;INDALEZIO OJANGUREN;003;003;1;366,78;0,00;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             
2016;030;EIBAR;048;CERTIF. URBANA;2704;URKI KALEA;001;004;9;748,01;0,00;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
2016;030;EIBAR;048;CERTIF. URBANA;3302;JOSE ANTONIO GISASOLA;000;000;11;204,75;0,00;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          
2016;030;EIBAR;048;CERTIF. URBANA;3302;JOSE ANTONIO GISASOLA;001;002;1;23,10;0,00;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
2016;030;EIBAR;048;CERTIF. URBANA;3303;ROMUALDO GALDOS;003;003;2;123,05;0,00;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 
2016;030;EIBAR;048;CERTIF. URBANA;3303;ROMUALDO GALDOS;003;004;1;67,51;0,00;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  
2016;030;EIBAR;048;CERTIF. URBANA;4104;ERREKATXU KALEA;000;000;4;886,48;0,00;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 
2016;030;EIBAR;048;CERTIF. URBANA;4104;ERREKATXU KALEA;004;001;1;26,66;0,00;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  
2016;030;EIBAR;048;CERTIF. URBANA;4108;SANSABURU KALEA;000;000;15;157,93;0,00;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
2016;030;EIBAR;048;CERTIF. URBANA;4201;ARANE KALEA;000;000;7;1.591,98;0,00;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
2016;030;EIBAR;048;CERTIF. URBANA;4202;ARRAGUETA KALEA;004;006;1;60,45;0,00;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  
2016;030;EIBAR;048;CERTIF. URBANA;4301;BIDEBARRIETA KALEA;000;000;7;150,57;0,00;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              
2016;030;EIBAR;048;CERTIF. URBANA;4301;BIDEBARRIETA KALEA;004;002;70;374,02;289,29;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
2016;030;EIBAR;048;CERTIF. URBANA;4301;BIDEBARRIETA KALEA;004;006;1;2,72;0,00;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
2016;030;EIBAR;048;CERTIF. URBANA;4302;ERREBAL KALEA;004;003;1;6,43;0,00;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
2016;030;EIBAR;048;CERTIF. URBANA;4302;ERREBAL KALEA;004;004;2;386,10;0,00;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
2016;030;EIBAR;048;CERTIF. URBANA;4303;JARDIÑETA KALEA;000;000;3;429,08;0,00;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 
2016;030;EIBAR;048;CERTIF. URBANA;4304;JULIAN ETXEBERRIA;004;003;23;22.485,61;0,00;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
2016;030;EIBAR;048;CERTIF. URBANA;4307;ZULOAGA-TARREN KALEA;004;003;1;407,84;0,00;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
2016;030;EIBAR;048;CERTIF. URBANA;4503;MATXARIA KALEA;000;000;4;4.827,11;0,00;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
2016;030;EIBAR;048;CERTIF. URBANA;5101;GISASTU BIDE;000;000;1;356,03;0,00;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
2016;030;EIBAR;048;CERTIF. URBANA;5102;TXONTA KALEA;000;000;13;2.158,53;0,00;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 
2016;030;EIBAR;048;CERTIF. URBANA;5102;TXONTA KALEA;005;001;1;133,15;0,00;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
2016;030;EIBAR;048;CERTIF. URBANA;5201;ASUA-ERREKA KALEA;005;002;1;47,19;0,00;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
2016;030;EIBAR;048;CERTIF. URBANA;5202;BARAKALDO KALEA;005;004;1;188,33;0,00;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 
2016;030;EIBAR;048;CERTIF. URBANA;5203;BITTOR SARASKETA;005;002;3;125,52;0,00;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
2016;030;EIBAR;048;CERTIF. URBANA;5206;URKIZU PASEALEKUA;005;002;10;969,52;24,85;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             
2016;030;EIBAR;048;CERTIF. URBANA;5302;BARRENA KALEA;005;003;3;212,37;0,00;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
2016;030;EIBAR;048;CERTIF. URBANA;5302;BARRENA KALEA;005;004;1;0,00;0,00;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
2016;030;EIBAR;048;CERTIF. URBANA;5403;IPARRAGIRRE KALEA;000;000;87;16.867,24;338,00;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         
2016;030;EIBAR;048;CERTIF. URBANA;5403;IPARRAGIRRE KALEA;005;001;1;32,56;0,00;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
2016;030;EIBAR;048;CERTIF. URBANA;5404;MURRATEGI KALEA;005;004;2;105,24;125,98;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               
2016;030;EIBAR;048;CERTIF. URBANA;5501;AGINAGA AUZOA;002;001;6;0,00;0,00;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
2016;030;EIBAR;048;CERTIF. URBANA;5502;ARRATE AUZOA;005;004;4;3.988,61;0,00;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  
2016;030;EIBAR;048;CERTIF. URBANA;6001;URKI KURUTZEKUA;001;005;1;227,60;0,00;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 
2016;030;EIBAR;048;CERTIF. URBANA;7101;IBUR-ERREKA;002;003;8;1.880,67;0,00;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
2016;030;EIBAR;048;CERTIF. URBANA;7105;SARATSUEGI(SAUTXI) KALEA;005;003;1;161,04;0,00;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
2016;030;EIBAR;049;IBI-URBANA;1080;MERKATU KALEA;004;002;2;164,75;0,00;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
2016;030;EIBAR;049;IBI-URBANA;1102;EGO-GAIN KALEA;000;000;444;193.340,66;1.964,86;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
2016;030;EIBAR;049;IBI-URBANA;1102;EGO-GAIN KALEA;001;001;246;29.229,89;456,70;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               
2016;030;EIBAR;049;IBI-URBANA;1103;ISASI KALEA;000;000;31;7.113,30;0,00;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
2016;030;EIBAR;049;IBI-URBANA;1103;ISASI KALEA;001;001;205;47.403,49;1.054,69;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
2016;030;EIBAR;049;IBI-URBANA;1103;ISASI KALEA;001;002;138;36.569,79;561,21;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  
2016;030;EIBAR;049;IBI-URBANA;1104;OTAOLA HIRIBIDEA;000;000;4;19.403,89;0,00;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 
2016;030;EIBAR;049;IBI-URBANA;1104;OTAOLA HIRIBIDEA;001;001;192;114.418,69;1.029,32;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          
2016;030;EIBAR;049;IBI-URBANA;1104;OTAOLA HIRIBIDEA;003;004;36;131.142,54;0,00;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               
2016;030;EIBAR;049;IBI-URBANA;1105;SAN ANDRES PASEALEKU;000;000;64;17.198,64;463,13;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          
2016;030;EIBAR;049;IBI-URBANA;1105;SAN ANDRES PASEALEKU;001;001;1;241,61;0,00;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
2016;030;EIBAR;049;IBI-URBANA;1106;TORREKUA KALEA;001;001;3;41.655,34;0,00;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
2016;030;EIBAR;049;IBI-URBANA;1107;UNTZAGA PLAZA;000;000;27;11.262,99;0,00;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
2016;030;EIBAR;049;IBI-URBANA;1107;UNTZAGA PLAZA;001;001;74;23.513,52;0,00;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
2016;030;EIBAR;049;IBI-URBANA;1107;UNTZAGA PLAZA;001;002;51;23.037,73;0,00;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
2016;030;EIBAR;049;IBI-URBANA;1107;UNTZAGA PLAZA;001;003;3;1.449,44;0,00;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
2016;030;EIBAR;049;IBI-URBANA;1108;ZEZENBIDE KALEA;001;002;84;26.494,62;0,00;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 
2016;030;EIBAR;049;IBI-URBANA;1201;BIRJIÑAPE KALEA;000;000;25;7.488,65;0,00;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  
2016;030;EIBAR;049;IBI-URBANA;1201;BIRJIÑAPE KALEA;001;001;1;288,44;0,00;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
2016;030;EIBAR;049;IBI-URBANA;1202;FERMIN CALBETON KALE;000;000;18;5.271,42;404,40;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
2016;030;EIBAR;049;IBI-URBANA;1202;FERMIN CALBETON KALE;001;001;177;62.980,66;726,29;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         
2016;030;EIBAR;049;IBI-URBANA;1202;FERMIN CALBETON KALE;001;003;194;71.282,20;0,00;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
2016;030;EIBAR;049;IBI-URBANA;1203;TORIBIO ETXEBARRIA;001;001;443;191.745,00;991,82;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          
2016;030;EIBAR;049;IBI-URBANA;1301;BISTA-EDER KALEA;000;000;108;19.959,29;700,18;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             
2016;030;EIBAR;049;IBI-URBANA;1301;BISTA-EDER KALEA;001;003;56;10.816,96;218,00;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              
2016;030;EIBAR;049;IBI-URBANA;1301;BISTA-EDER KALEA;004;001;142;31.071,12;258,21;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             
2016;030;EIBAR;049;IBI-URBANA;1301;BISTA-EDER KALEA;004;002;18;4.307,78;0,00;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 
2016;030;EIBAR;049;IBI-URBANA;1302;EIBARKO TXIKITO KALE;000;000;115;22.601,82;0,00;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
2016;030;EIBAR;049;IBI-URBANA;1302;EIBARKO TXIKITO KALE;001;003;2;414,29;0,00;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
2016;030;EIBAR;049;IBI-URBANA;1304;IFAR KALE;000;000;50;11.714,73;13,46;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
2016;030;EIBAR;049;IBI-URBANA;1304;IFAR KALE;001;003;37;10.098,53;0,00;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
2016;030;EIBAR;049;IBI-URBANA;1304;IFAR KALE;004;002;1;266,01;0,00;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
2016;030;EIBAR;049;IBI-URBANA;1305;MIGEL AGINAGA KALEA;000;000;64;13.029,63;0,00;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             
2016;030;EIBAR;049;IBI-URBANA;1305;MIGEL AGINAGA KALEA;001;003;1;206,55;0,00;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 
2016;030;EIBAR;049;IBI-URBANA;1305;MIGEL AGINAGA KALEA;004;001;50;10.377,89;0,00;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             
2016;030;EIBAR;049;IBI-URBANA;1306;TXALTXA-ZELAI KALEA;000;000;151;34.992,68;297,28;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          
2016;030;EIBAR;049;IBI-URBANA;1306;TXALTXA-ZELAI KALEA;001;003;26;7.642,47;301,77;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
2016;030;EIBAR;049;IBI-URBANA;1306;TXALTXA-ZELAI KALEA;001;004;187;28.000,69;65,34;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
2016;030;EIBAR;049;IBI-URBANA;1307;TXIRIO KALEA;000;000;39;12.393,48;0,00;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
