Mun;N.Fijo ;D;Po;Par;Su;Nombre                   ;Tc;Cc;Superfic
030;0414663;C;05;003;B ;                         ;PD;04;00013748
030;0414663;C;05;003;C ;                         ;I ;01;00000829
030;0414663;C;05;003;D ;                         ;C ;04;00004303
030;0414663;C;05;003;E ;                         ;MM;03;00006903
030;0414663;C;06;071;A ;                         ;MM;04;00009910
030;0414664;K;05;004;A ;                         ;MM;04;00003208
030;0414665;S;05;015;A ;                         ;MM;02;00019345
030;0414665;S;05;015;B ;                         ;CR;01;00000075
030;0414665;S;05;265;A ;                         ;MM;03;00001896
030;0414665;S;05;266;A ;                         ;MM;01;00002544
030;0414665;S;05;266;B ;                         ;E ;01;00000680
030;0414666;D;05;049;A ;                         ;MM;03;00010326
030;0414667;L;06;046;A ;                         ;MM;04;00018863
030;0414668;T;06;047;A ;                         ;MM;03;00011799
030;0414668;T;06;047;B ;                         ;E ;04;00003270
030;0414669;E;06;049;A ;                         ;MM;04;00008754
030;0414670;C;06;101;A ;                         ;MF;03;00006021
030;0414670;C;06;101;B ;                         ;MM;03;00005800
030;0414670;C;06;101;C ;                         ;E ;01;00000919
030;0414671;K;06;102;A ;                         ;MM;04;00010541
030;0414672;S;06;505;A ;                         ;MM;04;00009795
030;0415129;H;03;121;A ;                         ;MM;02;00000272
030;0415129;H;03;121;B ;                         ;PD;04;00007337
030;0415129;H;03;121;C ;                         ;MM;02;00027991
030;0415129;H;03;121;D ;                         ;CS;02;00000776
030;0415129;H;03;121;E ;                         ;E ;04;00002650
030;0415129;H;03;121;F ;                         ;C ;04;00016679
030;0415129;H;03;121;G ;                         ;F ;04;00003637
030;0415129;H;03;139;A ;                         ;MM;01;00010016
030;0415129;H;03;145;A ;                         ;MM;04;00003991
030;0415129;H;03;147;A ;                         ;MM;04;00003584
030;0415129;H;03;150;A ;                         ;MM;04;00006449
030;0415129;H;03;156;A ;                         ;MM;04;00003098
030;0415130;F;03;077;A ;                         ;MM;04;00006889
030;0415131;N;03;099;A ;                         ;MM;01;00060073
030;0415132;V;03;146;A ;                         ;MM;01;00013733
030;0415144;P;02;134;A ;                         ;MM;02;00005803
030;0415144;P;02;134;B ;                         ;CS;01;00001369
030;0415144;P;02;155;A ;                         ;PD;02;00001638
030;0415144;P;02;155;B ;                         ;MF;03;00002907
030;0415173;K;07;101;A ;                         ;F ;01;00001790
030;0415290;T;02;163;A ;                         ;E ;01;00005904
030;0415291;E;02;164;A ;                         ;E ;01;00002187
030;0415491;U;07;160;A ;                         ;MM;01;00005835
030;0415491;U;07;172;A ;                         ;MF;01;00000557
030;0415491;U;07;172;B ;                         ;MT;02;00002517
030;0415491;U;07;172;C ;                         ;MM;01;00001404
030;0415492;F;07;173;A ;                         ;E ;01;00004738
030;0415492;F;07;173;B ;                         ;C ;02;00000352
030;0415492;F;07;173;C ;                         ;MF;02;00001800
030;0415492;F;07;173;D ;                         ;MM;01;00003137
030;0415492;F;07;173;E ;                         ;MT;02;00011213
030;0415492;F;07;310;A ;                         ;MM;01;00001838
030;0415492;F;07;310;B ;                         ;MT;01;00002044
030;0415538;J;03;113;A ;                         ;PD;04;00003029
030;0415538;J;03;113;B ;                         ;MM;04;00000513
030;0415538;J;03;116;A ;                         ;PD;04;00001883
030;0415539;R;03;108;A ;                         ;MM;01;00016351
030;0415585;N;05;184;A ;                         ;MM;01;00002096
030;0415585;N;05;184;B ;                         ;E ;04;00028276
030;0415866;U;06;206;A ;                         ;MM;03;00005291
030;0415866;U;06;227;A ;                         ;MM;03;00006633
030;0415866;U;06;375;A ;                         ;MF;04;00002405
030;0415866;U;06;375;B ;                         ;MM;04;00007973
030;0415866;U;06;396;A ;                         ;MF;04;00002016
030;0415866;U;06;396;B ;                         ;MM;04;00040211
030;0415866;U;06;396;C ;                         ;C ;02;00048125
030;0415866;U;06;396;D ;                         ;PD;04;00029568
030;0415866;U;06;396;E ;                         ;E ;04;00000270
030;0415866;U;06;396;F ;                         ;CS;02;00000652
030;0415866;U;06;396;G ;                         ;CS;01;00000395
030;0415866;U;06;397;A ;                         ;RI;03;00000411
030;0415867;F;06;281;A ;                         ;MM;03;00006688
030;0415868;N;06;370;A ;                         ;MF;03;00003126
030;0415868;N;06;370;B ;                         ;MM;03;00004740
030;0415869;V;06;393;A ;                         ;MM;01;00001146
030;0415989;Y;05;012;A ;                         ;MF;04;00001698
030;0415989;Y;05;012;B ;                         ;MM;04;00039748
030;0415989;Y;05;023;A ;                         ;MM;04;00007449
030;0415989;Y;05;071;A ;                         ;MM;04;00003773
030;0415989;Y;05;071;B ;                         ;MF;04;00006524
030;0416019;W;05;185;A ;CA                       ;MT;01;00015275
030;0416019;W;05;185;B ;                         ;E ;01;00008258
030;0416019;W;05;185;C ;                         ;MF;03;00001066
030;0416019;W;05;185;D ;                         ;E ;01;00025764
030;0416020;U;05;188;A ;                         ;MF;04;00009871
030;0416282;M;02;039;A ;                         ;MM;02;00044710
030;0416282;M;02;039;B ;                         ;MF;02;00000292
030;0416282;M;02;063;A ;                         ;CS;01;00000364
030;0416282;M;02;063;B ;                         ;CR;01;00000075
030;0416282;M;02;063;C ;                         ;C ;01;00003186
030;0416282;M;02;063;D ;                         ;MM;04;00003017
030;0416282;M;02;063;E ;                         ;PD;04;00015213
030;0416283;U;02;192;A ;                         ;MM;01;00008685
030;0416283;U;02;192;B ;                         ;MF;02;00000854
030;0416316;W;07;304;A ;                         ;PD;01;00004613
030;0416316;W;07;304;B ;                         ;E ;01;00006752
030;0416316;W;07;304;C ;                         ;MM;01;00002994
030;0416316;W;07;304;D ;                         ;PD;01;00000307
030;0416316;W;07;306;A ;                         ;MF;01;00002571
030;0416316;W;07;338;A ;                         ;CS;01;00000350
030;0416316;W;07;338;B ;                         ;C ;01;00000462
030;0416317;H;07;060;A ;                         ;PD;01;00001596
030;0416317;H;07;060;B ;                         ;E ;01;00001894
030;0416317;H;07;063;A ;                         ;MM;01;00003954
030;0416317;H;07;063;B ;                         ;PD;01;00002135
030;0416317;H;07;063;D ;                         ;E ;01;00002728
030;0416317;H;07;064;A ;                         ;MF;03;00001417
030;0416317;H;07;064;B ;                         ;E ;01;00000559
030;0416317;H;07;068;A ;                         ;MF;04;00001382
030;0416317;H;07;305;A ;                         ;MM;01;00006871
030;0416425;A;02;073;A ;                         ;MM;01;00003236
030;0416425;A;03;090;A ;                         ;MF;04;00003742
030;0416425;A;03;090;B ;                         ;MM;01;00000412
030;0416425;A;03;132;A ;                         ;E ;04;00000226
030;0416425;A;06;147;A ;                         ;E ;04;00004500
030;0416425;A;06;147;B ;                         ;MM;04;00012379
030;0416425;A;06;231;A ;                         ;MM;04;00002238
030;0416425;A;06;243;A ;                         ;MM;04;00002873
030;0416425;A;06;295;A ;                         ;MM;04;00002027
030;0416425;A;07;108;A ;                         ;MM;04;00004100
030;0416425;A;07;109;A ;                         ;C ;02;00002384
030;0416425;A;07;109;B ;                         ;E ;01;00002693
030;0416425;A;07;113;A ;                         ;C ;01;00004944
030;0416425;A;07;113;B ;                         ;CS;01;00000304
030;0416425;A;07;113;C ;                         ;CS;02;00001119
030;0416425;A;07;312;A ;                         ;MT;01;00002449
030;0416428;B;03;052;A ;                         ;MM;01;00037559
030;0416429;J;03;059;A ;                         ;MF;03;00003115
030;0416430;H;03;063;A ;                         ;MM;04;00007157
030;0416466;M;01;024;A ;                         ;MM;01;00004238
030;0416466;M;01;150;A ;                         ;MM;01;00008077
030;0416467;U;01;025;A ;                         ;MM;04;00001980
030;0416468;F;01;026;A ;                         ;MM;01;00009702
030;0416469;N;01;031;A ;                         ;MM;01;00003187
030;0416487;W;02;017;A ;                         ;MM;04;00009608
030;0416488;H;02;118;A ;                         ;MM;04;00002294
030;0416488;H;02;118;B ;                         ;E ;01;00001783
030;0416488;H;02;118;C ;                         ;MM;04;00000372
030;0416489;P;02;151;A ;                         ;MM;01;00029234
030;0416567;F;07;339;A ;                         ;I ;01;00000175
030;0416567;F;07;339;B ;                         ;C ;01;00000620
030;0416775;G;02;127;A ;                         ;MT;01;00007885
030;0416775;G;02;127;B ;                         ;MM;01;00002703
030;0416775;G;02;127;C ;                         ;MF;02;00000733
030;0416775;G;02;127;D ;                         ;CS;01;00000114
030;0416776;X;02;128;A ;                         ;I ;01;00000842
030;0416776;X;02;128;B ;                         ;MT;01;00003607
030;0417463;M;02;193;A ;                         ;CS;01;00000073
030;0417463;M;02;193;B ;                         ;CS;01;00000032
030;0417463;M;02;193;C ;                         ;C ;01;00000576
030;0417524;B;03;029;A ;                         ;MF;01;00006473
030;0417524;B;03;029;B ;                         ;MM;01;00006096
030;0417524;B;03;096;A ;                         ;C ;01;00001283
030;0417524;B;03;096;B ;                         ;MF;04;00001785
030;0417524;B;03;096;C ;                         ;PD;02;00000462
030;0417524;B;03;096;G ;                         ;MM;03;00008099
030;0417524;B;03;096;H ;                         ;PD;02;00005302
030;0417524;B;03;096;I ;                         ;MM;03;00003745
030;0417524;B;06;425;A ;                         ;MT;04;00001281
030;0417524;B;06;425;B ;                         ;E ;01;00000542
030;0417524;B;07;107;A ;                         ;PD;01;00002979
030;0417524;B;07;326;A ;                         ;MF;01;00001258
030;0417524;B;07;331;A ;                         ;PD;01;00001620
030;0417524;B;07;345;A ;                         ;PD;01;00001422
030;0417525;J;03;110;A ;                         ;PD;03;00005878
030;0417574;G;05;202;A ;                         ;MM;01;00022966
030;0417575;X;05;203;A ;                         ;MM;01;00035483
030;0417590;W;04;025;A ;                         ;MF;01;00001579
030;0417591;H;04;048;A ;                         ;E ;02;00007553
030;0417593;A;06;183;A ;                         ;MM;03;00002775
030;0417593;A;06;207;A ;                         ;MM;04;00016431
030;0417593;A;07;010;A ;                         ;MM;04;00013682
030;0417593;A;07;040;A ;                         ;PD;04;00051109
030;0417593;A;07;040;B ;                         ;CS;02;00000429
030;0417593;A;07;040;C ;                         ;MM;01;00019498
030;0417593;A;07;066;A ;                         ;MF;04;00004669
030;0417593;A;07;066;B ;                         ;MM;04;00002089
030;0417594;Y;06;163;A ;                         ;MM;04;00003081
030;0417595;Q;06;205;A ;                         ;MM;03;00000704
030;0417596;B;06;325;A ;                         ;MM;04;00002866
030;0417597;J;06;337;A ;                         ;MM;04;00002316
030;0417630;B;07;085;A ;                         ;MM;04;00009735
030;0417630;B;07;183;A ;                         ;MM;02;00026380
030;0417630;B;07;183;B ;                         ;MF;03;00010064
030;0417630;B;07;183;C ;                         ;CS;02;00000574
030;0417630;B;07;183;D ;                         ;PD;01;00006621
030;0417631;J;07;189;A ;                         ;MF;03;00001521
030;0417631;J;07;265;A ;                         ;MM;01;00001005
030;0417632;R;05;148;A ;                         ;MM;04;00001103
030;0417632;R;05;148;B ;                         ;MF;04;00003482
030;0417633;C;07;185;A ;                         ;MM;01;00009328
030;0417634;K;07;241;A ;                         ;MF;01;00002089
030;0417634;K;07;241;B ;                         ;C ;01;00003025
030;0417634;K;07;241;C ;                         ;E ;01;00001689
030;0417656;F;06;201;A ;                         ;MF;03;00002614
030;0417656;F;06;236;A ;                         ;MM;04;00001880
030;0417656;F;06;282;A ;                         ;MF;04;00001264
030;0417656;F;06;311;A ;                         ;MF;04;00004069
030;0417656;F;06;339;A ;                         ;MM;01;00002347
030;0417656;F;06;339;B ;                         ;MF;03;00006994
030;0417656;F;06;339;C ;                         ;MM;01;00008304
030;0417656;F;06;353;A ;                         ;MF;04;00000324
030;0417656;F;06;353;B ;                         ;MM;01;00000650
030;0417656;F;06;443;A ;                         ;C ;04;00001975
030;0417656;F;06;443;B ;                         ;MM;03;00000996
030;0417656;F;06;443;C ;                         ;MF;03;00002063
030;0417656;F;06;443;D ;                         ;CS;01;00000376
030;0417656;F;06;443;E ;                         ;C ;04;00023544
030;0417656;F;06;443;F ;                         ;I ;01;00000067
030;0417656;F;06;451;A ;                         ;PD;04;00000721
030;0417656;F;07;030;A ;                         ;MM;04;00007587
030;0417656;F;07;088;A ;                         ;MF;03;00000938
030;0417656;F;07;088;B ;                         ;MM;03;00004911
030;0417656;F;07;092;A ;                         ;PD;04;00005970
030;0417657;N;06;279;A ;                         ;MM;04;00002249
030;0417658;V;06;320;A ;                         ;MM;04;00004810
030;0417659;G;06;329;A ;                         ;MM;04;00005736
030;0417660;E;06;357;A ;                         ;MF;04;00002260
030;0417660;E;06;357;B ;                         ;MM;04;00004307
030;0417660;E;06;357;C ;                         ;E ;04;00000370
030;0417660;E;06;357;D ;                         ;MM;04;00000260
030;0417661;M;07;022;A ;                         ;MM;01;00014240
030;0417662;U;06;254;A ;                         ;MM;01;00006830
030;0417663;F;07;087;A ;                         ;PD;04;00006077
030;0417664;N;06;433;A ;                         ;MM;04;00001352
030;0417666;G;06;033;A ;                         ;MM;03;00004359
030;0417666;G;07;170;A ;                         ;MM;01;00016503
030;0417666;G;07;188;A ;                         ;E ;02;00000891
030;0417666;G;07;188;B ;                         ;MM;02;00004805
030;0417666;G;07;188;C ;                         ;C ;02;00004924
030;0417666;G;07;188;D ;                         ;C ;01;00000836
030;0417666;G;07;188;E ;                         ;E ;02;00002426
030;0417666;G;07;188;F ;                         ;MM;02;00001622
030;0417666;G;07;188;G ;                         ;MM;02;00016131
030;0417666;G;07;188;H ;CS AZALDEGI GAÒE 4382060 ;CS;01;00000227
030;0417666;G;07;190;A ;                         ;MM;01;00010525
030;0417666;G;07;211;A ;                         ;MF;01;00001978
030;0417666;G;07;211;B ;                         ;MM;01;00007643
030;0417666;G;07;211;C ;                         ;MF;01;00002016
030;0417666;G;07;211;D ;                         ;MM;01;00002472
030;0417667;X;06;127;A ;                         ;E ;04;00002498
030;0417667;X;06;127;B ;                         ;MM;04;00010313
030;0417668;W;07;163;A ;                         ;PD;04;00000673
030;0417668;W;07;163;B ;                         ;MM;04;00001861
030;0417669;H;07;165;A ;                         ;MM;04;00004654
030;0417670;F;07;166;A ;                         ;MM;03;00001292
030;0417695;B;06;289;A ;                         ;MM;03;00002122
030;0417695;B;06;341;A ;                         ;MM;03;00001146
030;0417695;B;06;380;A ;                         ;MM;03;00002781
030;0417695;B;06;435;C ;                         ;C ;01;00000469
030;0417695;B;06;435;D ;                         ;C ;04;00060972
030;0417695;B;06;435;E ;                         ;MM;02;00001029
030;0417695;B;06;435;F ;                         ;MM;02;00000743
030;0417695;B;06;435;G ;                         ;MM;02;00005982
030;0417695;B;06;435;H ;                         ;PD;04;00006897
030;0417695;B;06;435;J ;                         ;CS;02;00000441
030;0417720;Y;06;214;A ;                         ;MF;01;00001093
030;0417720;Y;06;214;B ;                         ;MM;01;00003428
030;0417721;Q;06;218;A ;                         ;MF;01;00004850
030;0417721;Q;06;218;B ;                         ;MM;01;00001869
030;0417722;B;06;224;A ;                         ;MM;01;00009351
030;0417725;C;05;084;A ;                         ;MM;04;00008806
030;0417726;K;06;113;A ;                         ;E ;04;00007048
030;0417726;K;06;113;B ;                         ;MM;04;00003280
030;0417726;K;06;113;C ;                         ;MM;04;00002761
030;0417727;S;07;199;A ;                         ;MM;04;00025718
030;0417727;S;07;199;B ;                         ;C ;04;00019064
030;0417727;S;07;199;C ;                         ;I ;01;00000828
030;0417728;D;07;082;A ;                         ;MM;02;00032994
030;0417729;L;07;198;A ;                         ;MM;03;00003773
030;0417743;L;05;086;A ;                         ;MM;04;00017420
030;0417744;T;05;096;A ;                         ;MM;01;00013037
030;0417749;N;01;005;A ;                         ;MF;01;00001236
030;0417749;N;01;005;B ;                         ;E ;01;00004809
030;0417749;N;01;005;C ;                         ;MF;02;00000628
030;0417749;N;01;005;D ;                         ;MF;04;00000462
030;0417749;N;01;005;E ;                         ;MF;04;00000824
030;0417751;T;01;037;A ;                         ;MM;04;00002329
030;0417751;T;01;037;B ;                         ;MF;04;00003349
030;0417753;M;01;142;A ;                         ;PD;04;00000454
030;0417753;M;01;142;B ;                         ;MM;04;00011910
030;0417755;F;04;047;A ;                         ;E ;01;00009821
030;0417756;N;04;049;A ;                         ;E ;04;00007013
030;0417756;N;04;049;B ;                         ;MM;04;00001375
030;0417768;H;06;473;A ;                         ;PD;02;00000239
030;0417768;H;06;473;B ;                         ;E ;02;00001637
030;0417768;H;06;473;C ;                         ;MM;01;00002730
030;0417768;H;06;473;D ;                         ;MF;01;00002802
030;0417768;H;06;473;E ;                         ;MM;01;00013276
030;0417768;H;06;473;F ;                         ;C ;02;00005664
030;0417768;H;06;473;G ;                         ;I ;01;00001392
030;0417769;P;06;117;A ;                         ;MF;01;00003239
030;0417769;P;06;117;B ;                         ;E ;04;00002125
030;0417769;P;06;117;C ;                         ;MM;01;00002082
030;0417769;P;06;202;A ;                         ;MM;02;00007647
030;0417769;P;06;271;A ;                         ;MM;03;00000529
030;0417769;P;06;271;B ;                         ;MF;04;00002108
030;0417769;P;06;271;C ;                         ;MM;03;00001944
030;0417769;P;06;300;A ;                         ;E ;01;00001000
030;0417769;P;06;310;A ;                         ;MM;01;00001685
030;0417769;P;06;314;A ;                         ;MM;03;00002056
030;0417769;P;06;317;A ;                         ;MF;04;00005057
030;0417769;P;06;330;A ;                         ;MF;03;00003416
030;0417769;P;06;330;B ;                         ;MM;01;00000994
030;0417769;P;07;013;A ;                         ;MM;04;00001062
030;0417769;P;07;013;B ;                         ;E ;04;00011366
030;0417791;A;04;046;A ;                         ;E ;04;00011431
030;0417792;Y;04;083;A ;                         ;PD;04;00003951
030;0417792;Y;04;083;B ;                         ;MM;04;00005341
030;0417792;Y;04;083;C ;                         ;E ;04;00001784
030;0417792;Y;04;098;A ;                         ;MT;01;00001509
030;0417792;Y;04;098;B ;                         ;MF;01;00002056
030;0417792;Y;05;181;A ;                         ;CR;01;00000030
030;0417792;Y;05;181;B ;                         ;C ;04;00000179
030;0417792;Y;05;181;C ;                         ;E ;04;00001141
030;0417792;Y;05;181;D ;                         ;MM;04;00006017
030;0417792;Y;05;181;E ;                         ;MF;04;00001428
030;0417792;Y;05;181;F ;                         ;E ;04;00000574
030;0417793;Q;06;026;A ;                         ;C ;04;00003959
030;0417793;Q;06;026;B ;                         ;MM;04;00019367
030;0417793;Q;06;026;C ;                         ;MF;01;00000826
030;0417793;Q;06;026;D ;                         ;C ;04;00006837
030;0417793;Q;06;032;A ;                         ;MM;04;00002424
030;0417793;Q;06;032;B ;                         ;C ;04;00012996
030;0417793;Q;06;032;C ;                         ;I ;01;00000726
030;0417793;Q;06;032;D ;                         ;MM;04;00001334
030;0417793;Q;06;086;A ;                         ;MM;03;00006622
030;0417793;Q;06;086;B ;                         ;E ;04;00006804
030;0417793;Q;06;186;A ;                         ;MM;04;00007294
030;0417793;Q;06;372;A ;                         ;MM;01;00000649
030;0417793;Q;06;372;B ;                         ;MF;03;00004880
030;0417793;Q;06;525;A ;                         ;PD;01;00000048
030;0417793;Q;06;525;B ;                         ;MF;01;00001247
030;0417793;Q;07;005;B ;                         ;MM;02;00001795
030;0417794;B;06;162;A ;                         ;MM;04;00010943
030;0417851;E;04;139;A ;                         ;PD;02;00000828
030;0417851;E;04;139;B ;                         ;MF;01;00000632
030;0418042;R;04;096;A ;                         ;C ;01;00001425
030;0418042;R;04;096;B ;                         ;IN;01;00000020
030;0418042;R;04;096;C ;                         ;IN;01;00000057
030;0418042;R;04;096;D ;                         ;PD;02;00001177
030;0418043;C;04;097;A ;                         ;I ;01;00000477
030;0418043;C;04;097;B ;                         ;C ;01;00000916
030;0418071;M;05;038;A ;                         ;MM;02;00021484
030;0418087;P;06;151;A ;                         ;MM;04;00006218
030;0418087;P;06;252;A ;                         ;MF;03;00003022
030;0418087;P;06;261;A ;                         ;MM;03;00001416
030;0418087;P;06;280;A ;                         ;MM;04;00002324
030;0418087;P;06;322;A ;                         ;MF;01;00004867
030;0418087;P;06;344;A ;                         ;MF;02;00001612
030;0418087;P;06;346;A ;                         ;MM;02;00000596
030;0418087;P;06;346;B ;                         ;MF;04;00000892
030;0418087;P;06;348;A ;                         ;MM;04;00001210
030;0418087;P;06;358;A ;                         ;MM;03;00000826
030;0418087;P;06;389;A ;                         ;MF;01;00001522
030;0418087;P;06;407;A ;                         ;MF;01;00001113
030;0418087;P;06;407;B ;                         ;PD;04;00000698
030;0418087;P;06;421;A ;                         ;MF;03;00002460
030;0418087;P;06;421;B ;                         ;C ;04;00006195
030;0418087;P;06;421;C ;                         ;CS;01;00000023
030;0418087;P;06;421;D ;                         ;C ;01;00000408
030;0418087;P;06;421;E ;                         ;C ;04;00000493
030;0418087;P;06;421;F ;                         ;CS;02;00000416
030;0418087;P;06;431;A ;                         ;MF;03;00001189
030;0418087;P;06;432;A ;                         ;PD;04;00009375
030;0418087;P;06;432;B ;                         ;MF;01;00000796
030;0418087;P;06;434;A ;                         ;MF;03;00000659
030;0418087;P;06;438;A ;                         ;MF;01;00001126
030;0418087;P;06;438;B ;                         ;PD;04;00008092
030;0418087;P;06;439;A ;                         ;PD;04;00002806
030;0418087;P;06;440;A ;                         ;PD;04;00000527
030;0418087;P;06;452;A ;                         ;PD;04;00000730
030;0418087;P;06;518;A ;                         ;C ;03;00006006
030;0418088;A;06;233;A ;                         ;MM;04;00006121
030;0418089;Y;06;394;A ;                         ;MM;01;00002529
030;0418089;Y;06;394;B ;                         ;I ;01;00000358
030;0418427;S;06;526;A ;                         ;CR;01;00000066
030;0418427;S;06;526;B ;                         ;C ;01;00000422
030;0418514;B;06;069;A ;                         ;MM;04;00005936
030;0418515;J;05;053;A ;                         ;MM;04;00003985
030;0418516;R;05;097;A ;                         ;MM;01;00015838
030;0418520;Q;05;066;A ;                         ;MM;04;00008874
030;0418526;S;05;055;A ;                         ;MM;02;00025463
030;0419131;R;04;119;A ;                         ;MF;02;00000144
030;0419131;R;04;122;A ;                         ;MF;02;00000103
030;0419138;E;05;166;A ;                         ;MF;03;00000754
030;0419138;E;05;166;B ;                         ;MM;03;00005790
030;0419139;M;05;169;A ;                         ;E ;02;00013304
030;0419139;M;05;169;B ;                         ;MF;03;00021704
030;0419140;K;05;172;A ;                         ;MF;04;00000893
030;0419140;K;05;172;B ;                         ;MT;04;00002006
030;0419140;K;05;172;C ;                         ;MF;04;00001429
030;0419142;D;05;178;A ;                         ;MF;04;00001631
030;0419143;L;05;194;A ;                         ;MM;04;00003988
030;0419143;L;05;194;B ;                         ;E ;04;00003395
030;0419144;T;04;002;A ;                         ;MF;03;00002798
030;0419144;T;04;002;B ;                         ;CS;01;00000522
030;0419144;T;04;002;C ;                         ;C ;04;00001944
030;0419144;T;04;002;D ;                         ;PD;04;00037199
030;0419144;T;04;002;E ;                         ;E ;04;00002496
030;0419144;T;04;002;F ;                         ;MF;03;00028513
030;0419144;T;04;002;G ;                         ;E ;04;00002319
030;0419145;E;04;017;A ;                         ;MF;03;00002462
030;0419145;E;04;017;B ;                         ;MM;03;00005617
030;0419145;E;04;017;C ;                         ;MF;03;00001530
030;0419145;E;05;176;A ;                         ;MF;04;00009832
030;0419145;E;05;176;B ;                         ;MT;01;00007773
030;0419145;E;05;176;C ;                         ;MM;04;00006252
030;0419146;M;04;095;A ;                         ;C ;01;00000325
030;0419146;M;04;095;B ;                         ;CS;01;00000186
030;0419147;U;05;175;A ;                         ;MF;04;00006049
030;0419147;U;05;175;B ;                         ;CR;01;00000095
030;0419147;U;05;175;C ;                         ;E ;04;00005649
030;0419148;F;06;387;A ;                         ;MM;03;00002313
030;0419148;F;06;402;A ;                         ;PD;02;00000903
030;0419148;F;06;402;B ;                         ;E ;01;00003216
030;0419148;F;06;402;C ;                         ;E ;01;00001114
030;0419148;F;06;402;D ;                         ;MM;01;00006599
030;0419148;F;06;402;E ;                         ;E ;01;00000834
030;0419148;F;06;402;H ;                         ;CS;01;00000342
030;0419148;F;06;402;I ;                         ;MM;02;00005892
030;0419148;F;06;523;A ;                         ;MM;02;00000497
030;0419148;F;06;524;A ;                         ;MM;02;00005174
030;0419149;N;03;152;A ;                         ;MM;01;00007149
030;0419149;N;03;152;B ;                         ;MF;01;00009969
030;0419149;N;06;384;A ;                         ;MF;04;00005857
030;0419149;N;06;384;B ;                         ;MM;01;00004208
030;0419149;N;06;392;A ;                         ;MM;01;00006517
030;0419149;N;06;392;B ;                         ;I ;01;00000030
030;0419149;N;06;484;A ;                         ;PD;04;00000292
030;0419149;N;06;484;B ;                         ;E ;01;00003534
030;0419149;N;06;499;A ;                         ;C ;01;00001060
030;0419149;N;06;499;B ;                         ;CS;01;00000406
030;0419150;L;06;378;A ;                         ;MM;03;00001458
030;0419151;T;03;014;A ;                         ;MF;03;00001737
030;0419151;T;03;014;B ;                         ;MM;03;00010834
030;0419152;E;03;026;A ;                         ;MM;04;00009884
030;0419152;E;03;026;B ;                         ;MF;04;00063081
030;0419152;E;03;026;C ;                         ;MM;04;00011207
030;0419152;E;03;026;D ;                         ;MM;04;00008493
030;0419152;E;03;026;E ;                         ;MM;04;00051888
030;0419153;M;03;104;A ;                         ;MM;03;00022512
030;0419154;U;03;133;A ;                         ;MB;04;00001876
030;0419155;F;03;138;A ;                         ;I ;01;00001948
030;0419156;N;03;148;A ;                         ;I ;01;00004630
030;0419156;N;03;148;B ;                         ;MF;01;00021086
030;0419156;N;06;385;A ;                         ;RI;03;00000102
030;0419235;L;03;015;A ;                         ;MM;02;00009747
030;0419240;S;03;044;A ;                         ;MM;04;00005384
030;0419240;S;03;054;A ;                         ;MM;04;00000759
030;0419240;S;03;054;B ;                         ;MF;01;00010561
030;0419244;E;03;007;A ;                         ;MM;04;00005548
030;0419244;E;03;016;A ;                         ;MM;04;00004324
030;0419244;E;03;046;A ;                         ;MM;02;00015638
030;0419244;E;03;068;A ;                         ;MM;04;00009045
030;0419244;E;03;159;A ;                         ;MM;01;00026103
030;0419244;E;07;268;A ;                         ;C ;02;00000839
030;0419244;E;07;268;B ;                         ;MF;01;00001072
030;0419287;J;06;192;A ;                         ;MM;02;00010254
030;0419287;J;06;192;B ;                         ;E ;01;00003274
030;0419287;J;06;532;A ;                         ;MF;01;00000846
030;0419287;J;07;046;A ;                         ;I ;01;00000359
030;0419287;J;07;046;B ;                         ;C ;02;00016255
030;0419287;J;07;046;C ;                         ;I ;01;00000679
030;0419287;J;07;049;A ;                         ;MM;04;00006110
030;0419287;J;07;050;A ;                         ;MM;03;00002642
030;0419287;J;07;052;A ;                         ;MM;04;00005776
030;0419287;J;07;054;A ;                         ;MF;04;00001391
030;0419287;J;07;054;B ;                         ;MM;03;00001447
030;0419288;R;05;103;A ;                         ;MM;04;00011356
030;0419288;R;05;150;A ;                         ;MM;01;00032289
030;0419289;C;06;038;A ;                         ;MM;03;00001983
030;0419290;A;06;167;A ;                         ;MM;04;00020510
030;0419290;A;06;167;B ;                         ;E ;04;00006891
030;0419290;A;06;167;C ;                         ;E ;04;00002580
030;0419290;A;06;167;D ;                         ;E ;04;00006004
030;0419576;B;04;137;A ;                         ;MF;01;00000060
030;0419757;A;03;144;A ;                         ;MM;02;00010400
030;0419757;A;03;144;B ;                         ;MF;02;00001165
030;0419757;A;06;410;A ;                         ;F ;01;00001032
030;0419757;A;06;410;B ;                         ;C ;01;00000747
030;0419757;A;06;410;C ;                         ;C ;01;00004934
030;0419757;A;06;410;D ;                         ;PD;04;00015811
030;0419757;A;06;410;E ;                         ;MF;03;00004650
030;0419757;A;06;410;F ;                         ;E ;04;00000643
030;0419757;A;06;412;A ;                         ;PD;04;00001327
030;0419757;A;06;412;B ;                         ;MF;02;00000810
030;0419757;A;06;418;A ;                         ;E ;01;00000744
030;0419757;A;06;419;A ;                         ;E ;02;00000286
030;0419757;A;06;419;B ;                         ;MF;03;00000648
030;0419757;A;06;424;A ;                         ;PD;01;00000361
030;0419791;C;07;340;A ;                         ;PD;01;00000918
030;0419891;K;05;039;A ;                         ;MM;04;00008873
030;0419892;S;05;044;A ;                         ;MM;04;00006731
030;0419893;D;05;140;A ;                         ;MM;03;00013816
