DATA OPERACIO,DESCRIPCIO OPERACIO,IMPORT,NOM PARTIDA,CODI ECONOMIC,ECONOMIC,CODI FUNCIONAL,FUNCIONAL,CODI ORGANIC,ORGANIC
01/01/2017 12:00:00 AM,Obertura pressupost 2017,1000,H. extraordin.laboral temp.educac.prees.prim.,131.01.0017,Laboral temporal,3230A,Funcionament centres docents d'Educació,2.2.0.16,Recursos Humans
01/01/2017 12:00:00 AM,Obertura pressupost 2017,8700,Productiv.laboral fix educació preescolar i pr,150.01.0017,Productivitat,3230A,Funcionament centres docents d'Educació,2.2.0.16,Recursos Humans
01/01/2017 12:00:00 AM,Obertura pressupost 2017,2900,Productiv.laboral temporal educació preescolar,150.02.0017,Productivitat,3230A,Funcionament centres docents d'Educació,2.2.0.16,Recursos Humans
01/01/2017 12:00:00 AM,Obertura pressupost 2017,2390,Segur. Social funcionaris educació preescolar,160.00.0017,Seguretat Social,3230A,Funcionament centres docents d'Educació,2.2.0.16,Recursos Humans
01/01/2017 12:00:00 AM,Obertura pressupost 2017,65380,Seg.Social laboral educació preescolar i prim.,160.01.0017,Seguretat Social,3230A,Funcionament centres docents d'Educació,2.2.0.16,Recursos Humans
01/01/2017 12:00:00 AM,Obertura pressupost 2017,243070,RB laboral fix Escola EE,130.00.0017,Retribucions bàsiques,3231A,Educació Especial,2.2.0.16,Recursos Humans
01/01/2017 12:00:00 AM,Obertura pressupost 2017,1000,H. extraordinàries laboral fix Escola EE,130.01.0017,Hores extraordinaries,3231A,Educació Especial,2.2.0.16,Recursos Humans
01/01/2017 12:00:00 AM,Obertura pressupost 2017,57480,RC laboral fix Escola EE,130.02.0017,Altres remuneracions,3231A,Educació Especial,2.2.0.16,Recursos Humans
01/01/2017 12:00:00 AM,Obertura pressupost 2017,90560,RB laboral temporal Escola EE,131.00.0017,Laboral temporal,3231A,Educació Especial,2.2.0.16,Recursos Humans
01/01/2017 12:00:00 AM,Obertura pressupost 2017,1000,H. extraordinàries laboral temporal Escola EE,131.01.0017,Laboral temporal,3231A,Educació Especial,2.2.0.16,Recursos Humans
01/01/2017 12:00:00 AM,Obertura pressupost 2017,21610,RC laboral temporal Escola EE,131.02.0017,Laboral temporal,3231A,Educació Especial,2.2.0.16,Recursos Humans
01/01/2017 12:00:00 AM,Obertura pressupost 2017,125290,Seguretat Social laboral Escola EE,160.01.0017,Seguretat Social,3231A,Educació Especial,2.2.0.16,Recursos Humans
01/01/2017 12:00:00 AM,Obertura pressupost 2017,1500,Formació i perfeccion.del personal Escola EE,162.00.0017,Formació i perfeccionament del personal,3231A,Educació Especial,2.2.0.16,Recursos Humans
01/01/2017 12:00:00 AM,Obertura pressupost 2017,74170,RB laboral fix Cultura,130.00.0017,Retribucions bàsiques,3300A,Administració General de Cultura,2.2.0.16,Recursos Humans
01/01/2017 12:00:00 AM,Obertura pressupost 2017,2000,H. extraordinàries laboral fix Cultura,130.01.0017,Hores extraordinaries,3300A,Administració General de Cultura,2.2.0.16,Recursos Humans
01/01/2017 12:00:00 AM,Obertura pressupost 2017,3190,RC laboral fix Cultura,130.02.0017,Altres remuneracions,3300A,Administració General de Cultura,2.2.0.16,Recursos Humans
01/01/2017 12:00:00 AM,Obertura pressupost 2017,82450,RB laboral temporal Cultura,131.00.0017,Laboral temporal,3300A,Administració General de Cultura,2.2.0.16,Recursos Humans
01/01/2017 12:00:00 AM,Obertura pressupost 2017,2000,H. extraordinàries laboral temporal Cultura,131.01.0017,Laboral temporal,3300A,Administració General de Cultura,2.2.0.16,Recursos Humans
01/01/2017 12:00:00 AM,Obertura pressupost 2017,5580,RC laboral temporal Cultura,131.02.0017,Laboral temporal,3300A,Administració General de Cultura,2.2.0.16,Recursos Humans
01/01/2017 12:00:00 AM,Obertura pressupost 2017,4350,Productivitat laboral fix Cultura,150.01.0017,Productivitat,3300A,Administració General de Cultura,2.2.0.16,Recursos Humans
01/01/2017 12:00:00 AM,Obertura pressupost 2017,4350,Productivitat laboral temporal Cultura,150.02.0017,Productivitat,3300A,Administració General de Cultura,2.2.0.16,Recursos Humans
01/01/2017 12:00:00 AM,Obertura pressupost 2017,55360,Seguretat Social laboral Cultura,160.01.0017,Seguretat Social,3300A,Administració General de Cultura,2.2.0.16,Recursos Humans
01/01/2017 12:00:00 AM,Obertura pressupost 2017,13820,RB funcionaris Biblioteques,120.00.0017,Sous del Grup A1,3321A,Biblioteques de Gavà,2.2.0.16,Recursos Humans
01/01/2017 12:00:00 AM,Obertura pressupost 2017,11110,RC funcionaris Biblioteques,121.00.0017,Complement destinació,3321A,Biblioteques de Gavà,2.2.0.16,Recursos Humans
01/01/2017 12:00:00 AM,Obertura pressupost 2017,89480,RB laboral fix Biblioteques,130.00.0017,Retribucions bàsiques,3321A,Biblioteques de Gavà,2.2.0.16,Recursos Humans
01/01/2017 12:00:00 AM,Obertura pressupost 2017,1000,H. extraordinàries laboral fix Biblioteques,130.01.0017,Hores extraordinaries,3321A,Biblioteques de Gavà,2.2.0.16,Recursos Humans
01/01/2017 12:00:00 AM,Obertura pressupost 2017,1960,RC laboral fix Biblioteques,130.02.0017,Altres remuneracions,3321A,Biblioteques de Gavà,2.2.0.16,Recursos Humans
01/01/2017 12:00:00 AM,Obertura pressupost 2017,113430,RB laboral temporal Biblioteques,131.00.0017,Laboral temporal,3321A,Biblioteques de Gavà,2.2.0.16,Recursos Humans
01/01/2017 12:00:00 AM,Obertura pressupost 2017,1000,H. extraord.laboral temporal Biblioteques,131.01.0017,Laboral temporal,3321A,Biblioteques de Gavà,2.2.0.16,Recursos Humans
01/01/2017 12:00:00 AM,Obertura pressupost 2017,2360,RC laboral temporal Biblioteques,131.02.0017,Laboral temporal,3321A,Biblioteques de Gavà,2.2.0.16,Recursos Humans
01/01/2017 12:00:00 AM,Obertura pressupost 2017,1450,Productivitat funcionaris Biblioteques,150.00.0017,Productivitat,3321A,Biblioteques de Gavà,2.2.0.16,Recursos Humans
01/01/2017 12:00:00 AM,Obertura pressupost 2017,5800,Productivitat laboral fix Biblioteques,150.01.0017,Productivitat,3321A,Biblioteques de Gavà,2.2.0.16,Recursos Humans
01/01/2017 12:00:00 AM,Obertura pressupost 2017,7250,Productivitat laboral temporal Biblioteques,150.02.0017,Productivitat,3321A,Biblioteques de Gavà,2.2.0.16,Recursos Humans
01/01/2017 12:00:00 AM,Obertura pressupost 2017,6260,Seguretat Social funcionris Biblioteques,160.00.0017,Seguretat Social,3321A,Biblioteques de Gavà,2.2.0.16,Recursos Humans
01/01/2017 12:00:00 AM,Obertura pressupost 2017,66500,Seguretat Social laboral Biblioteques,160.01.0017,Seguretat Social,3321A,Biblioteques de Gavà,2.2.0.16,Recursos Humans
01/01/2017 12:00:00 AM,Obertura pressupost 2017,174710,RB laborals fixos Patrimoni Històric,130.00.0017,Retribucions bàsiques,3360A,Patrimoni Històric i Cultural,2.2.0.16,Recursos Humans
01/01/2017 12:00:00 AM,Obertura pressupost 2017,1000,H. extraord. laboral fixos Patrimoni Històric,130.01.0017,Hores extraordinaries,3360A,Patrimoni Històric i Cultural,2.2.0.16,Recursos Humans
01/01/2017 12:00:00 AM,Obertura pressupost 2017,6260,RC laborals fixos Patrimoni Històric,130.02.0017,Altres remuneracions,3360A,Patrimoni Històric i Cultural,2.2.0.16,Recursos Humans
01/01/2017 12:00:00 AM,Obertura pressupost 2017,7250,Productivitat laboral fix Patrimoni Històric,150.01.0017,Productivitat,3360A,Patrimoni Històric i Cultural,2.2.0.16,Recursos Humans
01/01/2017 12:00:00 AM,Obertura pressupost 2017,56370,Seguretat Social Patrimoni Històric,160.01.0017,Seguretat Social,3360A,Patrimoni Històric i Cultural,2.2.0.16,Recursos Humans
01/01/2017 12:00:00 AM,Obertura pressupost 2017,26140,RB laborals fixos Ad. Gral. Esports,130.00.0017,Retribucions bàsiques,3400A,Administració General d'Esports,2.2.0.16,Recursos Humans
01/01/2017 12:00:00 AM,Obertura pressupost 2017,1000,H. extraordinàries laboral fix Ad. Gral. Esports,130.01.0017,Hores extraordinaries,3400A,Administració General d'Esports,2.2.0.16,Recursos Humans
01/01/2017 12:00:00 AM,Obertura pressupost 2017,7080,RC laborals fixos Ad. Gral. Esports,130.02.0017,Altres remuneracions,3400A,Administració General d'Esports,2.2.0.16,Recursos Humans
01/01/2017 12:00:00 AM,Obertura pressupost 2017,67700,RB laborals temporals Ad. Gral Esports,131.00.0017,Laboral temporal,3400A,Administració General d'Esports,2.2.0.16,Recursos Humans
01/01/2017 12:00:00 AM,Obertura pressupost 2017,1000,H. extraord.laboral eventual Ad.Gral Esports,131.01.0017,Laboral temporal,3400A,Administració General d'Esports,2.2.0.16,Recursos Humans
01/01/2017 12:00:00 AM,Obertura pressupost 2017,5420,RC laborals temporals Ad. Gral. Esports,131.02.0017,Laboral temporal,3400A,Administració General d'Esports,2.2.0.16,Recursos Humans
01/01/2017 12:00:00 AM,Obertura pressupost 2017,1450,Productivitat laboral fix Ad. Gral. Esports,150.01.0017,Productivitat,3400A,Administració General d'Esports,2.2.0.16,Recursos Humans
01/01/2017 12:00:00 AM,Obertura pressupost 2017,2900,Productivitat laboral temporal  Ad. Gral. Esports,150.02.0017,Productivitat,3400A,Administració General d'Esports,2.2.0.16,Recursos Humans
01/01/2017 12:00:00 AM,Obertura pressupost 2017,33290,Seguretat Social laboral Ad. Gral. Esports,160.01.0017,Seguretat Social,3400A,Administració General d'Esports,2.2.0.16,Recursos Humans
01/01/2017 12:00:00 AM,Obertura pressupost 2017,214750,RB laborals fixos instal·lacions esportives,130.00.0017,Retribucions bàsiques,3420A,Instal·lacions esportives,2.2.0.16,Recursos Humans
01/01/2017 12:00:00 AM,Obertura pressupost 2017,2000,H. extraor.laboral fixos instal·lacions esportives,130.01.0017,Hores extraordinaries,3420A,Instal·lacions esportives,2.2.0.16,Recursos Humans
01/01/2017 12:00:00 AM,Obertura pressupost 2017,1380,RC laborals fixos instal·lacions esportives,130.02.0017,Altres remuneracions,3420A,Instal·lacions esportives,2.2.0.16,Recursos Humans
01/01/2017 12:00:00 AM,Obertura pressupost 2017,102620,RB laborals temporals instal·lacions esportives,131.00.0017,Laboral temporal,3420A,Instal·lacions esportives,2.2.0.16,Recursos Humans
01/01/2017 12:00:00 AM,Obertura pressupost 2017,2000,H. extraordinàries laboral eventual T. Esportiu,131.01.0017,Laboral temporal,3420A,Instal·lacions esportives,2.2.0.16,Recursos Humans
01/01/2017 12:00:00 AM,Obertura pressupost 2017,15950,Productivitat fixos instal·lacions esportives,150.01.0017,Productivitat,3420A,Instal·lacions esportives,2.2.0.16,Recursos Humans
01/01/2017 12:00:00 AM,Obertura pressupost 2017,8700,Productivitat temporals instal·lacions esportives,150.02.0017,Productivitat,3420A,Instal·lacions esportives,2.2.0.16,Recursos Humans
01/01/2017 12:00:00 AM,Obertura pressupost 2017,108030,Segur. Social laboral instal·lacions esportives,160.01.0017,Seguretat Social,3420A,Instal·lacions esportives,2.2.0.16,Recursos Humans
01/01/2017 12:00:00 AM,Obertura pressupost 2017,34740,RB funcionaris Comerç i Fira,120.00.0017,Sous del Grup A1,4300A,Admó. General. Comerç i Fira,2.2.0.16,Recursos Humans
01/01/2017 12:00:00 AM,Obertura pressupost 2017,38600,RC funcionaris Comerç i Fira,121.00.0017,Complement destinació,4300A,Admó. General. Comerç i Fira,2.2.0.16,Recursos Humans
01/01/2017 12:00:00 AM,Obertura pressupost 2017,98640,"RB laboral fix Comerç, i Fira",130.00.0017,Retribucions bàsiques,4300A,Admó. General. Comerç i Fira,2.2.0.16,Recursos Humans
01/01/2017 12:00:00 AM,Obertura pressupost 2017,2000,H. extraordinàries laboral fix Comerç i Fira,130.01.0017,Hores extraordinaries,4300A,Admó. General. Comerç i Fira,2.2.0.16,Recursos Humans
01/01/2017 12:00:00 AM,Obertura pressupost 2017,390,"RC laboral fix Comerç, i Fira",130.02.0017,Altres remuneracions,4300A,Admó. General. Comerç i Fira,2.2.0.16,Recursos Humans
01/01/2017 12:00:00 AM,Obertura pressupost 2017,32690,"RB laboral temporal Comerç, i Fira",131.00.0017,Laboral temporal,4300A,Admó. General. Comerç i Fira,2.2.0.16,Recursos Humans
01/01/2017 12:00:00 AM,Obertura pressupost 2017,2000,"H. extraord.laboral temporal Comerç, i Fira",131.01.0017,Laboral temporal,4300A,Admó. General. Comerç i Fira,2.2.0.16,Recursos Humans
01/01/2017 12:00:00 AM,Obertura pressupost 2017,390,RC laboral temporal Comerç i Fira,131.02.0017,Laboral temporal,4300A,Admó. General. Comerç i Fira,2.2.0.16,Recursos Humans
01/01/2017 12:00:00 AM,Obertura pressupost 2017,2900,"Productivitat funcionaris Comerç, i Fira",150.00.0017,Productivitat,4300A,Admó. General. Comerç i Fira,2.2.0.16,Recursos Humans
01/01/2017 12:00:00 AM,Obertura pressupost 2017,4350,"Productivitat laboral fix Comerç, i Fira",150.01.0017,Productivitat,4300A,Admó. General. Comerç i Fira,2.2.0.16,Recursos Humans
01/01/2017 12:00:00 AM,Obertura pressupost 2017,1450,"Productivitat temporals Comerç, i Fira",150.02.0017,Productivitat,4300A,Admó. General. Comerç i Fira,2.2.0.16,Recursos Humans
01/01/2017 12:00:00 AM,Obertura pressupost 2017,18000,Seguretat Social funcionaris Comerç i Fira,160.00.0017,Seguretat Social,4300A,Admó. General. Comerç i Fira,2.2.0.16,Recursos Humans
01/01/2017 12:00:00 AM,Obertura pressupost 2017,41230,"Seguretat Social laborals Comerç, i Fira",160.01.0017,Seguretat Social,4300A,Admó. General. Comerç i Fira,2.2.0.16,Recursos Humans
01/01/2017 12:00:00 AM,Obertura pressupost 2017,135670,RB laborals fixos Premsa,130.00.0017,Retribucions bàsiques,4911A,Societat de la informació-Premsa escrita,2.2.0.16,Recursos Humans
01/01/2017 12:00:00 AM,Obertura pressupost 2017,4000,H. extraordinàries laboral fixos Premsa,130.01.0017,Hores extraordinaries,4911A,Societat de la informació-Premsa escrita,2.2.0.16,Recursos Humans
01/01/2017 12:00:00 AM,Obertura pressupost 2017,18800,RC laborals fixos Premsa,130.02.0017,Altres remuneracions,4911A,Societat de la informació-Premsa escrita,2.2.0.16,Recursos Humans
01/01/2017 12:00:00 AM,Obertura pressupost 2017,5800,Productivitat laboral fixos Premsa,150.01.0017,Productivitat,4911A,Societat de la informació-Premsa escrita,2.2.0.16,Recursos Humans
01/01/2017 12:00:00 AM,Obertura pressupost 2017,46840,Seguretat Social laboral Premsa,160.01.0017,Seguretat Social,4911A,Societat de la informació-Premsa escrita,2.2.0.16,Recursos Humans
01/01/2017 12:00:00 AM,Obertura pressupost 2017,135290,RB laborals fixos Ràdio,130.00.0017,Retribucions bàsiques,4912A,Societat de la informació-Radiodifusió,2.2.0.16,Recursos Humans
01/01/2017 12:00:00 AM,Obertura pressupost 2017,1000,H. extraordinàries laborals fixos Ràdio,130.01.0017,Hores extraordinaries,4912A,Societat de la informació-Radiodifusió,2.2.0.16,Recursos Humans
01/01/2017 12:00:00 AM,Obertura pressupost 2017,17390,RC laborals fixos Ràdio,130.02.0017,Altres remuneracions,4912A,Societat de la informació-Radiodifusió,2.2.0.16,Recursos Humans
01/01/2017 12:00:00 AM,Obertura pressupost 2017,20150,RB laborals temporals Ràdio,131.00.0017,Laboral temporal,4912A,Societat de la informació-Radiodifusió,2.2.0.16,Recursos Humans
01/01/2017 12:00:00 AM,Obertura pressupost 2017,1000,H. extraordinàries laborals temporals Ràdio,131.01.0017,Laboral temporal,4912A,Societat de la informació-Radiodifusió,2.2.0.16,Recursos Humans
01/01/2017 12:00:00 AM,Obertura pressupost 2017,1000,RC laborals temporals Ràdio,131.02.0017,Laboral temporal,4912A,Societat de la informació-Radiodifusió,2.2.0.16,Recursos Humans
01/01/2017 12:00:00 AM,Obertura pressupost 2017,7250,Productivitat laborals fixos Ràdio,150.01.0017,Productivitat,4912A,Societat de la informació-Radiodifusió,2.2.0.16,Recursos Humans
01/01/2017 12:00:00 AM,Obertura pressupost 2017,1450,Productivitat laborals temporals Ràdio,150.02.0017,Productivitat,4912A,Societat de la informació-Radiodifusió,2.2.0.16,Recursos Humans
01/01/2017 12:00:00 AM,Obertura pressupost 2017,54920,Seguretat Social laboral Ràdio,160.01.0017,Seguretat Social,4912A,Societat de la informació-Radiodifusió,2.2.0.16,Recursos Humans
01/01/2017 12:00:00 AM,Obertura pressupost 2017,74450,RB laborals fixos Televisió,130.00.0017,Retribucions bàsiques,4913A,Societat de la informació-Audiovisual i Internet,2.2.0.16,Recursos Humans
01/01/2017 12:00:00 AM,Obertura pressupost 2017,2000,Hores extraordinàries laborals fixos Televisió,130.01.0017,Hores extraordinaries,4913A,Societat de la informació-Audiovisual i Internet,2.2.0.16,Recursos Humans
01/01/2017 12:00:00 AM,Obertura pressupost 2017,9700,RC laborals fixos Televisió,130.02.0017,Altres remuneracions,4913A,Societat de la informació-Audiovisual i Internet,2.2.0.16,Recursos Humans
01/01/2017 12:00:00 AM,Obertura pressupost 2017,26560,RB laborals temporals Televisió,131.00.0017,Laboral temporal,4913A,Societat de la informació-Audiovisual i Internet,2.2.0.16,Recursos Humans
01/01/2017 12:00:00 AM,Obertura pressupost 2017,2000,Hores extraordin.laborals temporals Televisió,131.01.0017,Laboral temporal,4913A,Societat de la informació-Audiovisual i Internet,2.2.0.16,Recursos Humans
01/01/2017 12:00:00 AM,Obertura pressupost 2017,4350,Productivitat laborals fixos Televisió,150.01.0017,Productivitat,4913A,Societat de la informació-Audiovisual i Internet,2.2.0.16,Recursos Humans
01/01/2017 12:00:00 AM,Obertura pressupost 2017,1450,Productivitat laborals temporals Televisió,150.02.0017,Productivitat,4913A,Societat de la informació-Audiovisual i Internet,2.2.0.16,Recursos Humans
01/01/2017 12:00:00 AM,Obertura pressupost 2017,33970,Seguretat Social laborals Televisió,160.01.0017,Seguretat Social,4913A,Societat de la informació-Audiovisual i Internet,2.2.0.16,Recursos Humans
01/01/2017 12:00:00 AM,Obertura pressupost 2017,407000,Alts càrrecs -  Electes,100.00.0017,Retribuc.bàsiq.i altres remuner. membr.órg.govern,9120A,Òrgans de govern,2.2.0.16,Recursos Humans
01/01/2017 12:00:00 AM,Obertura pressupost 2017,118170,Seguretat Social Òrgans de govern,160.00.0017,Seguretat Social,9120A,Òrgans de govern,2.2.0.16,Recursos Humans
01/01/2017 12:00:00 AM,Obertura pressupost 2017,245000,Dietes de càrrecs electes (Assistència),230.01.0017,Dels càrrecs electes,9120A,Òrgans de govern,2.2.0.16,Recursos Humans
01/01/2017 12:00:00 AM,Obertura pressupost 2017,2500,Dietes de càrrecs electes (Manutenció),230.02.0017,Dels càrrecs electes,9120A,Òrgans de govern,2.2.0.16,Recursos Humans
01/01/2017 12:00:00 AM,Obertura pressupost 2017,1000,"Desp. Loc. càrrecs electes (Km,PK,T,Públic,Peatg)",231.00.0017,Dels membres dels òrgans de govern,9120A,Òrgans de govern,2.2.0.16,Recursos Humans
01/01/2017 12:00:00 AM,Obertura pressupost 2017,26210,RB funcionaris Alcaldia,120.00.0017,Sous del Grup A1,9121A,Òrgans de govern - Programes d'Alcaldia,2.2.0.16,Recursos Humans
01/01/2017 12:00:00 AM,Obertura pressupost 2017,28620,RC funcionaris Alcaldia,121.00.0017,Complement destinació,9121A,Òrgans de govern - Programes d'Alcaldia,2.2.0.16,Recursos Humans
01/01/2017 12:00:00 AM,Obertura pressupost 2017,76260,RB laborals fixos Alcaldia,130.00.0017,Retribucions bàsiques,9121A,Òrgans de govern - Programes d'Alcaldia,2.2.0.16,Recursos Humans
01/01/2017 12:00:00 AM,Obertura pressupost 2017,30290,RC laborals fixos Alcaldia,130.02.0017,Altres remuneracions,9121A,Òrgans de govern - Programes d'Alcaldia,2.2.0.16,Recursos Humans
01/01/2017 12:00:00 AM,Obertura pressupost 2017,2900,Productivitat funcionaris Alcaldia,150.00.0017,Productivitat,9121A,Òrgans de govern - Programes d'Alcaldia,2.2.0.16,Recursos Humans
01/01/2017 12:00:00 AM,Obertura pressupost 2017,4350,Productivitat laborals fix Alcaldia,150.01.0017,Productivitat,9121A,Òrgans de govern - Programes d'Alcaldia,2.2.0.16,Recursos Humans
01/01/2017 12:00:00 AM,Obertura pressupost 2017,16080,Seguretat Social funcionaris Alcaldia,160.00.0017,Seguretat Social,9121A,Òrgans de govern - Programes d'Alcaldia,2.2.0.16,Recursos Humans
01/01/2017 12:00:00 AM,Obertura pressupost 2017,34080,Seguretat Social laborals Alcaldia,160.01.0017,Seguretat Social,9121A,Òrgans de govern - Programes d'Alcaldia,2.2.0.16,Recursos Humans
01/01/2017 12:00:00 AM,Obertura pressupost 2017,383580,Eventuals Administració General,110.00.0017,Retribucions bàsiques,9200A,Administració General ,2.2.0.16,Recursos Humans
01/01/2017 12:00:00 AM,Obertura pressupost 2017,86040,RB funcionaris Administració General,120.00.0017,Sous del Grup A1,9200A,Administració General ,2.2.0.16,Recursos Humans
01/01/2017 12:00:00 AM,Obertura pressupost 2017,34590,RC funcionaris Administració General,121.00.0017,Complement destinació,9200A,Administració General ,2.2.0.16,Recursos Humans
01/01/2017 12:00:00 AM,Obertura pressupost 2017,26460,RB laborals fixos Administració General,130.00.0017,Retribucions bàsiques,9200A,Administració General ,2.2.0.16,Recursos Humans
01/01/2017 12:00:00 AM,Obertura pressupost 2017,2410,RC laborals fixos Administració General,130.02.0017,Altres remuneracions,9200A,Administració General ,2.2.0.16,Recursos Humans
01/01/2017 12:00:00 AM,Obertura pressupost 2017,11600,Productivitat funcionaris Administr. General,150.00.0017,Productivitat,9200A,Administració General ,2.2.0.16,Recursos Humans
01/01/2017 12:00:00 AM,Obertura pressupost 2017,1450,Productivitat laboral fix Administr. General,150.01.0017,Productivitat,9200A,Administració General ,2.2.0.16,Recursos Humans
01/01/2017 12:00:00 AM,Obertura pressupost 2017,1000,Gratificacions per jubilacions,151.01.0017,Gratificacions,9200A,Administració General ,2.2.0.16,Recursos Humans
01/01/2017 12:00:00 AM,Obertura pressupost 2017,117260,Seguretat Social funcionaris Adm. General,160.00.0017,Seguretat Social,9200A,Administració General ,2.2.0.16,Recursos Humans
01/01/2017 12:00:00 AM,Obertura pressupost 2017,9260,Seguretat Social laborals Administr.General,160.01.0017,Seguretat Social,9200A,Administració General ,2.2.0.16,Recursos Humans
01/01/2017 12:00:00 AM,Obertura pressupost 2017,50000,Formació i perfeccionament personal,162.00.0017,Formació i perfeccionament del personal,9200A,Administració General ,2.2.0.16,Recursos Humans
01/01/2017 12:00:00 AM,Obertura pressupost 2017,10,Bestreta C.Fixa - RRHH,226.99.0917,Altres despeses diverses,9200A,Administració General ,2.2.0.16,Recursos Humans
01/01/2017 12:00:00 AM,Obertura pressupost 2017,32000,Prevenció de riscos laborals,227.06.0117,Estudis i treballs tècnics,9200A,Administració General ,2.2.0.16,Recursos Humans
01/01/2017 12:00:00 AM,Obertura pressupost 2017,31000,Serveis professionals externs,227.06.0217,Estudis i treballs tècnics,9200A,Administració General ,2.2.0.16,Recursos Humans
01/01/2017 12:00:00 AM,Obertura pressupost 2017,4000,Dietes del personal (Manutenció),230.20.0017,Del personal no directiu,9200A,Administració General ,2.2.0.16,Recursos Humans
01/01/2017 12:00:00 AM,Obertura pressupost 2017,2000,Dietes processos selectius (RRHH),230.21.0017,Altres dietes,9200A,Administració General ,2.2.0.16,Recursos Humans
01/01/2017 12:00:00 AM,Obertura pressupost 2017,9000,"Despeses locomoció (KM,Pk,T.Públic i Peatges)",231.20.0017,Del personal no directiu,9200A,Administració General ,2.2.0.16,Recursos Humans
01/01/2017 12:00:00 AM,Obertura pressupost 2017,1500,Renovacions carnets de conduir,233.00.0017,Altres Indemnitzacions,9200A,Administració General ,2.2.0.16,Recursos Humans
01/01/2017 12:00:00 AM,Obertura pressupost 2017,23840,RB funcionaris Ad.Gral. Serveis a la Persona,120.00.0017,Sous del Grup A1,9200B,Administració General - Benestar i Acció Social,2.2.0.16,Recursos Humans
01/01/2017 12:00:00 AM,Obertura pressupost 2017,26300,RC funcionaris Ad.Gral. Serveis a la Persona,121.00.0017,Complement destinació,9200B,Administració General - Benestar i Acció Social,2.2.0.16,Recursos Humans
01/01/2017 12:00:00 AM,Obertura pressupost 2017,171900,RB laborals fixos Ad.Gral. Serveis a la Persona,130.00.0017,Retribucions bàsiques,9200B,Administració General - Benestar i Acció Social,2.2.0.16,Recursos Humans
01/01/2017 12:00:00 AM,Obertura pressupost 2017,1000,H. extraord.laboral fix Ad.Gral. Serveis Persona,130.01.0017,Hores extraordinaries,9200B,Administració General - Benestar i Acció Social,2.2.0.16,Recursos Humans
01/01/2017 12:00:00 AM,Obertura pressupost 2017,5130,RC laborals fixos Ad.Gral. Serveis a la Persona,130.02.0017,Altres remuneracions,9200B,Administració General - Benestar i Acció Social,2.2.0.16,Recursos Humans
01/01/2017 12:00:00 AM,Obertura pressupost 2017,88420,RB laborals temporals Ad.Gral. Serveis Persona,131.00.0017,Laboral temporal,9200B,Administració General - Benestar i Acció Social,2.2.0.16,Recursos Humans
01/01/2017 12:00:00 AM,Obertura pressupost 2017,1000,H. extr.laboral temporal Ad.Gral. Serv. Persona,131.01.0017,Laboral temporal,9200B,Administració General - Benestar i Acció Social,2.2.0.16,Recursos Humans
01/01/2017 12:00:00 AM,Obertura pressupost 2017,790,RC laborals temporals Ad. Gral. Serveis Persona,131.02.0017,Laboral temporal,9200B,Administració General - Benestar i Acció Social,2.2.0.16,Recursos Humans
01/01/2017 12:00:00 AM,Obertura pressupost 2017,1450,Product. funcionaris Ad.Gral. Serveis Persona,150.00.0017,Productivitat,9200B,Administració General - Benestar i Acció Social,2.2.0.16,Recursos Humans
01/01/2017 12:00:00 AM,Obertura pressupost 2017,10150,Product.laborals fix Ad. Gral. Serveis Persona,150.01.0017,Productivitat,9200B,Administració General - Benestar i Acció Social,2.2.0.16,Recursos Humans
01/01/2017 12:00:00 AM,Obertura pressupost 2017,5800,Product. Labor.temporals Ad.Gral. Serv.Persona,150.02.0017,Productivitat,9200B,Administració General - Benestar i Acció Social,2.2.0.16,Recursos Humans
01/01/2017 12:00:00 AM,Obertura pressupost 2017,11190,Seg.Social funcionaris Ad.Gral. Serveis Persona,160.00.0017,Seguretat Social,9200B,Administració General - Benestar i Acció Social,2.2.0.16,Recursos Humans
01/01/2017 12:00:00 AM,Obertura pressupost 2017,88860,Seg. Soc.laborals Ad.Gral. Serveis a la Persona,160.01.0017,Seguretat Social,9200B,Administració General - Benestar i Acció Social,2.2.0.16,Recursos Humans
01/01/2017 12:00:00 AM,Obertura pressupost 2017,154920,RB funcionaris Secretaria i Serveis Jurídics,120.00.0017,Sous del Grup A1,9201A,Administració General - Secretaria i serveis juríd,2.2.0.16,Recursos Humans
01/01/2017 12:00:00 AM,Obertura pressupost 2017,211020,RC funcionaris Secretaria i Serveis Jurídics,121.00.0017,Complement destinació,9201A,Administració General - Secretaria i serveis juríd,2.2.0.16,Recursos Humans
01/01/2017 12:00:00 AM,Obertura pressupost 2017,88050,RB laborals fixos Secretaria i Serv.Jurídics,130.00.0017,Retribucions bàsiques,9201A,Administració General - Secretaria i serveis juríd,2.2.0.16,Recursos Humans
01/01/2017 12:00:00 AM,Obertura pressupost 2017,1000,H. extraord.laboral fix Secretaria i Serv.Jurídics,130.01.0017,Hores extraordinaries,9201A,Administració General - Secretaria i serveis juríd,2.2.0.16,Recursos Humans
01/01/2017 12:00:00 AM,Obertura pressupost 2017,11600,Product.funcionaris Secretaria i Serv. Jurídics,150.00.0017,Productivitat,9201A,Administració General - Secretaria i serveis juríd,2.2.0.16,Recursos Humans
01/01/2017 12:00:00 AM,Obertura pressupost 2017,4350,Product.laboral fix Secretaria i Serveis Jurídics,150.01.0017,Productivitat,9201A,Administració General - Secretaria i serveis juríd,2.2.0.16,Recursos Humans
