X,Y,OBJECTID,Data_incor,Mes,Expedient,Sexe,Edat,Municipi,Franja_eda,Barri
2.285257447021733,42.007417612907787,84,2016-05-19T00:00:00.000Z,maig,S,Dona,20,Manlleu,16 a 24 anys,Erm
2.279067203396399,42.004731733241947,85,2016-05-13T00:00:00.000Z,maig,S,Dona,20,Manlleu,16 a 24 anys,Vilamirosa
2.272945362689204,42.001253277311783,86,2016-11-28T00:00:00.000Z,novembre,S,Home,19,Manlleu,16 a 24 anys,Gràcia
2.283686186496929,41.998779363903637,87,2016-08-23T00:00:00.000Z,agost,S,Dona,20,Manlleu,16 a 24 anys,Baix Vila
2.272945362689204,42.001253277311783,88,2016-05-19T00:00:00.000Z,maig,S,Dona,20,Manlleu,16 a 24 anys,Gràcia
2.279067203396399,42.004731733241947,89,2016-08-22T00:00:00.000Z,agost,S,Dona,20,Manlleu,16 a 24 anys,Vilamirosa
2.283686186496929,41.998779363903637,90,2016-11-24T00:00:00.000Z,novembre,S,Dona,20,Manlleu,16 a 24 anys,Baix Vila
2.285257447021733,42.007417612907787,91,2016-11-30T00:00:00.000Z,novembre,S,Home,20,Manlleu,16 a 24 anys,Erm
2.272945362689204,42.001253277311783,92,2016-05-23T00:00:00.000Z,maig,S,Home,20,Manlleu,16 a 24 anys,Gràcia
2.288864333846581,42.003979788014355,93,2016-06-15T00:00:00.000Z,juny,S,Home,21,Manlleu,16 a 24 anys,El Puig
2.285257447021733,42.007417612907787,94,2016-03-01T00:00:00.000Z,març,S,Home,21,Manlleu,16 a 24 anys,Erm
2.285257447021733,42.007417612907787,95,2016-05-24T00:00:00.000Z,maig,S,Home,21,Manlleu,16 a 24 anys,Erm
2.285257447021733,42.007417612907787,96,2016-02-01T00:00:00.000Z,febrer,S,Home,22,Manlleu,16 a 24 anys,Erm
2.285257447021733,42.007417612907787,97,2016-07-25T00:00:00.000Z,juliol,S,Home,21,Manlleu,16 a 24 anys,Erm
2.285257447021733,42.007417612907787,98,2016-09-19T00:00:00.000Z,setembre,S,Dona,20,Manlleu,16 a 24 anys,Erm
2.283686186496929,41.998779363903637,99,2016-12-15T00:00:00.000Z,desembre,S,Home,21,Manlleu,16 a 24 anys,Baix Vila
2.288864333846581,42.003979788014355,100,2016-07-28T00:00:00.000Z,juliol,S,Home,21,Manlleu,16 a 24 anys,El Puig
2.29373360322073,42.001613054857437,101,2016-06-23T00:00:00.000Z,juny,S,Dona,21,Manlleu,16 a 24 anys,La Salut
2.279067203396399,42.004731733241947,102,2016-06-15T00:00:00.000Z,juny,S,Dona,22,Manlleu,16 a 24 anys,Vilamirosa
2.272945362689204,42.001253277311783,103,2016-06-15T00:00:00.000Z,juny,S,Home,22,Manlleu,16 a 24 anys,Gràcia
2.272945362689204,42.001253277311783,104,2016-08-23T00:00:00.000Z,agost,S,Home,22,Manlleu,16 a 24 anys,Gràcia
2.279067203396399,42.004731733241947,105,2016-06-13T00:00:00.000Z,juny,S,Dona,22,Manlleu,16 a 24 anys,Vilamirosa
2.285257447021733,42.007417612907787,106,2016-08-22T00:00:00.000Z,agost,S,Home,22,Manlleu,16 a 24 anys,Erm
2.285257447021733,42.007417612907787,107,2016-07-14T00:00:00.000Z,juliol,S,Home,22,Manlleu,16 a 24 anys,Erm
2.284636627170748,41.9957537720855,108,2016-10-20T00:00:00.000Z,octubre,S,Dona,22,Manlleu,16 a 24 anys,Vista Alegre
2.288249379291947,41.999993287439544,109,2016-09-01T00:00:00.000Z,setembre,S,Home,22,Manlleu,16 a 24 anys,Cavalleria
2.272945362689204,42.001253277311783,110,2016-09-20T00:00:00.000Z,setembre,S,Home,22,Manlleu,16 a 24 anys,Gràcia
2.285257447021733,42.007417612907787,111,2016-10-27T00:00:00.000Z,octubre,S,Home,22,Manlleu,16 a 24 anys,Erm
2.283686186496929,41.998779363903637,112,2016-11-24T00:00:00.000Z,novembre,S,Home,22,Manlleu,16 a 24 anys,Baix Vila
2.283686186496929,41.998779363903637,113,2016-03-17T00:00:00.000Z,març,S,Home,23,Manlleu,16 a 24 anys,Baix Vila
2.285257447021733,42.007417612907787,114,2016-03-31T00:00:00.000Z,març,S,Dona,23,Manlleu,16 a 24 anys,Erm
2.279067203396399,42.004731733241947,115,2016-02-22T00:00:00.000Z,febrer,S,Home,23,Manlleu,16 a 24 anys,Vilamirosa
2.285257447021733,42.007417612907787,116,2016-02-01T00:00:00.000Z,febrer,S,Dona,23,Manlleu,16 a 24 anys,Erm
2.279067203396399,42.004731733241947,117,2016-05-10T00:00:00.000Z,maig,S,Home,23,Manlleu,16 a 24 anys,Vilamirosa
2.285257447021733,42.007417612907787,118,2016-05-23T00:00:00.000Z,maig,S,Home,23,Manlleu,16 a 24 anys,Erm
2.285257447021733,42.007417612907787,119,2016-09-01T00:00:00.000Z,setembre,S,Home,23,Manlleu,16 a 24 anys,Erm
2.285257447021733,42.007417612907787,120,2016-08-08T00:00:00.000Z,agost,S,Home,23,Manlleu,16 a 24 anys,Erm
2.283973794150638,42.001041486165164,121,2016-02-26T00:00:00.000Z,febrer,S,Dona,24,Manlleu,16 a 24 anys,Dalt Vila
2.279067203396399,42.004731733241947,122,2016-09-27T00:00:00.000Z,setembre,S,Dona,23,Manlleu,16 a 24 anys,Vilamirosa
2.291805414789052,42.009255988666311,123,2016-08-23T00:00:00.000Z,agost,S,Home,23,Manlleu,16 a 24 anys,La Coromina
2.279067203396399,42.004731733241947,124,2016-01-21T00:00:00.000Z,gener,S,Home,24,Manlleu,16 a 24 anys,Vilamirosa
2.285257447021733,42.007417612907787,125,2016-09-05T00:00:00.000Z,setembre,S,Dona,24,Manlleu,16 a 24 anys,Erm
2.285257447021733,42.007417612907787,126,2016-03-15T00:00:00.000Z,març,S,Dona,24,Manlleu,16 a 24 anys,Erm
2.285257447021733,42.007417612907787,127,2016-09-15T00:00:00.000Z,setembre,S,Dona,23,Manlleu,16 a 24 anys,Erm
2.285257447021733,42.007417612907787,128,2016-05-25T00:00:00.000Z,maig,S,Home,24,Manlleu,16 a 24 anys,Erm
2.288864333846581,42.003979788014355,129,2016-09-28T00:00:00.000Z,setembre,S,Dona,24,Manlleu,16 a 24 anys,El Puig
2.288249379291947,41.999993287439544,130,2016-09-01T00:00:00.000Z,setembre,S,Dona,24,Manlleu,16 a 24 anys,Cavalleria
2.283686186496929,41.998779363903637,131,2016-06-15T00:00:00.000Z,juny,S,Dona,24,Manlleu,16 a 24 anys,Baix Vila
2.279067203396399,42.004731733241947,132,2016-01-21T00:00:00.000Z,gener,S,Home,25,Manlleu,25 a 34 anys,Vilamirosa
2.279067203396399,42.004731733241947,133,2016-10-17T00:00:00.000Z,octubre,S,Home,24,Manlleu,16 a 24 anys,Vilamirosa
2.282097921590838,42.002046867599432,134,2016-10-13T00:00:00.000Z,octubre,S,Home,24,Manlleu,16 a 24 anys,Nou
2.285257447021733,42.007417612907787,135,2016-02-26T00:00:00.000Z,febrer,S,Dona,25,Manlleu,25 a 34 anys,Erm
2.283686186496929,41.998779363903637,136,2016-02-29T00:00:00.000Z,febrer,S,Dona,25,Manlleu,25 a 34 anys,Baix Vila
2.283973794150638,42.001041486165164,137,2016-02-26T00:00:00.000Z,febrer,S,Dona,25,Manlleu,25 a 34 anys,Dalt Vila
2.285257447021733,42.007417612907787,138,2016-04-25T00:00:00.000Z,abril,S,Home,25,Manlleu,25 a 34 anys,Erm
2.288249379291947,41.999993287439544,139,2016-03-04T00:00:00.000Z,març,S,Dona,25,Manlleu,25 a 34 anys,Cavalleria
2.285257447021733,42.007417612907787,140,2016-05-17T00:00:00.000Z,maig,S,Dona,25,Manlleu,25 a 34 anys,Erm
2.282097921590838,42.002046867599432,141,2016-03-31T00:00:00.000Z,març,S,Home,25,Manlleu,25 a 34 anys,Nou
2.279067203396399,42.004731733241947,142,2016-11-30T00:00:00.000Z,novembre,S,Home,25,Manlleu,25 a 34 anys,Vilamirosa
2.283686186496929,41.998779363903637,143,2016-06-15T00:00:00.000Z,juny,S,Dona,25,Manlleu,25 a 34 anys,Baix Vila
2.285257447021733,42.007417612907787,144,2016-10-10T00:00:00.000Z,octubre,S,Home,25,Manlleu,25 a 34 anys,Erm
2.285257447021733,42.007417612907787,145,2016-06-14T00:00:00.000Z,juny,S,Home,25,Manlleu,25 a 34 anys,Erm
2.272945362689204,42.001253277311783,146,2016-05-24T00:00:00.000Z,maig,S,Home,26,Manlleu,25 a 34 anys,Gràcia
2.288249379291947,41.999993287439544,147,2016-08-23T00:00:00.000Z,agost,S,Home,25,Manlleu,25 a 34 anys,Cavalleria
2.288249379291947,41.999993287439544,148,2016-12-30T00:00:00.000Z,desembre,S,Dona,25,Manlleu,25 a 34 anys,Cavalleria
2.285257447021733,42.007417612907787,149,2016-02-10T00:00:00.000Z,febrer,S,Dona,26,Manlleu,25 a 34 anys,Erm
2.272945362689204,42.001253277311783,150,2016-06-09T00:00:00.000Z,juny,S,Dona,26,Manlleu,25 a 34 anys,Gràcia
2.279067203396399,42.004731733241947,151,2016-07-21T00:00:00.000Z,juliol,S,Dona,26,Manlleu,25 a 34 anys,Vilamirosa
2.283686186496929,41.998779363903637,152,2016-07-22T00:00:00.000Z,juliol,S,Home,26,Manlleu,25 a 34 anys,Baix Vila
2.283686186496929,41.998779363903637,153,2016-07-22T00:00:00.000Z,juliol,S,Home,26,Manlleu,25 a 34 anys,Baix Vila
2.283686186496929,41.998779363903637,154,2016-08-23T00:00:00.000Z,agost,S,Home,26,Manlleu,25 a 34 anys,Baix Vila
2.272945362689204,42.001253277311783,155,2016-10-31T00:00:00.000Z,octubre,S,Home,26,Manlleu,25 a 34 anys,Gràcia
2.283686186496929,41.998779363903637,156,2016-07-28T00:00:00.000Z,juliol,S,Dona,26,Manlleu,25 a 34 anys,Baix Vila
2.285257447021733,42.007417612907787,157,2016-09-06T00:00:00.000Z,setembre,S,Home,26,Manlleu,25 a 34 anys,Erm
2.285257447021733,42.007417612907787,158,2016-12-22T00:00:00.000Z,desembre,S,Home,26,Manlleu,25 a 34 anys,Erm
2.288864333846581,42.003979788014355,159,2016-11-14T00:00:00.000Z,novembre,S,Dona,26,Manlleu,25 a 34 anys,El Puig
2.29373360322073,42.001613054857437,160,2016-05-23T00:00:00.000Z,maig,S,Home,27,Manlleu,25 a 34 anys,La Salut
2.291805414789052,42.009255988666311,161,2016-03-09T00:00:00.000Z,març,S,Home,27,Manlleu,25 a 34 anys,La Coromina
2.272945362689204,42.001253277311783,162,2016-03-10T00:00:00.000Z,març,S,Home,27,Manlleu,25 a 34 anys,Gràcia
2.285257447021733,42.007417612907787,163,2016-06-06T00:00:00.000Z,juny,S,Home,27,Manlleu,25 a 34 anys,Erm
2.288249379291947,41.999993287439544,164,2016-09-02T00:00:00.000Z,setembre,S,Home,27,Manlleu,25 a 34 anys,Cavalleria
2.285257447021733,42.007417612907787,165,2016-10-10T00:00:00.000Z,octubre,S,Home,27,Manlleu,25 a 34 anys,Erm
2.283973794150638,42.001041486165164,166,2016-03-15T00:00:00.000Z,març,S,Dona,28,Manlleu,25 a 34 anys,Dalt Vila
2.285257447021733,42.007417612907787,167,2016-03-31T00:00:00.000Z,març,S,Dona,28,Manlleu,25 a 34 anys,Erm
2.288249379291947,41.999993287439544,168,2016-09-02T00:00:00.000Z,setembre,S,Dona,28,Manlleu,25 a 34 anys,Cavalleria
2.291805414789052,42.009255988666311,169,2016-06-09T00:00:00.000Z,juny,S,Dona,27,Manlleu,25 a 34 anys,La Coromina
2.279067203396399,42.004731733241947,170,2016-05-27T00:00:00.000Z,maig,S,Home,28,Manlleu,25 a 34 anys,Vilamirosa
2.283686186496929,41.998779363903637,171,2016-09-27T00:00:00.000Z,setembre,S,Dona,28,Manlleu,25 a 34 anys,Baix Vila
2.288864333846581,42.003979788014355,172,2016-12-13T00:00:00.000Z,desembre,S,Dona,28,Manlleu,25 a 34 anys,El Puig
2.285257447021733,42.007417612907787,173,2016-05-27T00:00:00.000Z,maig,S,Dona,28,Manlleu,25 a 34 anys,Erm
2.285257447021733,42.007417612907787,174,2016-05-04T00:00:00.000Z,maig,S,Dona,29,Manlleu,25 a 34 anys,Erm
2.285257447021733,42.007417612907787,175,2016-09-29T00:00:00.000Z,setembre,S,Dona,28,Manlleu,25 a 34 anys,Erm
2.285257447021733,42.007417612907787,176,2016-01-27T00:00:00.000Z,gener,S,Dona,29,Manlleu,25 a 34 anys,Erm
2.285257447021733,42.007417612907787,177,2016-05-26T00:00:00.000Z,maig,S,Dona,29,Manlleu,25 a 34 anys,Erm
2.288864333846581,42.003979788014355,178,2016-08-16T00:00:00.000Z,agost,S,Home,29,Manlleu,25 a 34 anys,El Puig
2.279067203396399,42.004731733241947,179,2016-05-12T00:00:00.000Z,maig,S,Dona,29,Manlleu,25 a 34 anys,Vilamirosa
2.29373360322073,42.001613054857437,180,2016-07-05T00:00:00.000Z,juliol,S,Home,29,Manlleu,25 a 34 anys,La Salut
2.288249379291947,41.999993287439544,181,2016-09-29T00:00:00.000Z,setembre,S,Dona,29,Manlleu,25 a 34 anys,Cavalleria
2.285257447021733,42.007417612907787,182,2016-01-28T00:00:00.000Z,gener,S,Dona,30,Manlleu,25 a 34 anys,Erm
2.279067203396399,42.004731733241947,183,2016-11-07T00:00:00.000Z,novembre,S,Home,29,Manlleu,25 a 34 anys,Vilamirosa
2.285257447021733,42.007417612907787,184,2016-09-26T00:00:00.000Z,setembre,S,Home,29,Manlleu,25 a 34 anys,Erm
2.279067203396399,42.004731733241947,185,2016-09-15T00:00:00.000Z,setembre,S,Dona,29,Manlleu,25 a 34 anys,Vilamirosa
2.284636627170748,41.9957537720855,186,2016-04-27T00:00:00.000Z,abril,S,Home,30,Manlleu,25 a 34 anys,Vista Alegre
2.285257447021733,42.007417612907787,187,2016-03-07T00:00:00.000Z,març,S,Home,30,Manlleu,25 a 34 anys,Erm
2.288864333846581,42.003979788014355,188,2016-10-06T00:00:00.000Z,octubre,S,Dona,30,Manlleu,25 a 34 anys,El Puig
2.282097921590838,42.002046867599432,189,2016-06-16T00:00:00.000Z,juny,S,Home,30,Manlleu,25 a 34 anys,Nou
2.288249379291947,41.999993287439544,190,2016-02-08T00:00:00.000Z,febrer,S,Dona,31,Manlleu,25 a 34 anys,Cavalleria
2.285257447021733,42.007417612907787,191,2016-05-19T00:00:00.000Z,maig,S,Home,31,Manlleu,25 a 34 anys,Erm
2.283686186496929,41.998779363903637,192,2016-03-31T00:00:00.000Z,març,S,Home,31,Manlleu,25 a 34 anys,Baix Vila
2.283686186496929,41.998779363903637,193,2016-09-09T00:00:00.000Z,setembre,S,Dona,31,Manlleu,25 a 34 anys,Baix Vila
2.283973794150638,42.001041486165164,194,2016-11-28T00:00:00.000Z,novembre,S,Dona,31,Manlleu,25 a 34 anys,Dalt Vila
2.285257447021733,42.007417612907787,195,2016-10-03T00:00:00.000Z,octubre,S,Home,31,Manlleu,25 a 34 anys,Erm
2.285257447021733,42.007417612907787,196,2016-08-25T00:00:00.000Z,agost,S,Dona,32,Manlleu,25 a 34 anys,Erm
2.283686186496929,41.998779363903637,197,2016-01-14T00:00:00.000Z,gener,S,Dona,32,Manlleu,25 a 34 anys,Baix Vila
2.288249379291947,41.999993287439544,198,2016-03-07T00:00:00.000Z,març,S,Dona,32,Manlleu,25 a 34 anys,Cavalleria
2.282097921590838,42.002046867599432,199,2016-07-29T00:00:00.000Z,juliol,S,Home,32,Manlleu,25 a 34 anys,Nou
2.279067203396399,42.004731733241947,200,2016-08-08T00:00:00.000Z,agost,S,Dona,32,Manlleu,25 a 34 anys,Vilamirosa
2.295785025813488,42.007112923319461,201,2016-09-28T00:00:00.000Z,setembre,S,Dona,31,Manlleu,25 a 34 anys,El Verdaguer
2.285257447021733,42.007417612907787,202,2016-12-12T00:00:00.000Z,desembre,S,Home,32,Manlleu,25 a 34 anys,Erm
2.283686186496929,41.998779363903637,203,2016-11-24T00:00:00.000Z,novembre,S,Home,32,Manlleu,25 a 34 anys,Baix Vila
2.285257447021733,42.007417612907787,204,2016-02-23T00:00:00.000Z,febrer,S,Dona,33,Manlleu,25 a 34 anys,Erm
2.285257447021733,42.007417612907787,205,2016-02-15T00:00:00.000Z,febrer,S,Dona,33,Manlleu,25 a 34 anys,Erm
2.279067203396399,42.004731733241947,206,2016-05-09T00:00:00.000Z,maig,S,Dona,33,Manlleu,25 a 34 anys,Vilamirosa
2.285257447021733,42.007417612907787,207,2016-06-16T00:00:00.000Z,juny,S,Home,33,Manlleu,25 a 34 anys,Erm
2.285257447021733,42.007417612907787,208,2016-04-26T00:00:00.000Z,abril,S,Dona,33,Manlleu,25 a 34 anys,Erm
