X,Y,OBJECTID,Mes,Dia,GlobalID,Any1,CreationDate,Creator,EditDate,Editor
2.285355299999961,42.005862099999277,2076,març,2016-03-30T06:30:09.577Z,be675c5b-0efc-4b3d-84df-3b470024fd6e,2016,2017-02-13T15:52:12.474Z,tubauma,2017-02-13T15:52:12.474Z,tubauma
2.302708599999961,42.00662789999928,2077,abril,2016-04-05T07:29:32.813Z,938edbf1-b710-4ac3-9d75-5dc5a2440993,2016,2017-02-13T15:52:12.474Z,tubauma,2017-02-13T15:52:12.474Z,tubauma
2.288262199999961,42.021095699999215,2078,abril,2016-04-05T15:06:40.752Z,cb6634c7-15ae-47bf-8ab3-373d5699d5f7,2016,2017-02-13T15:52:12.474Z,tubauma,2017-02-13T15:52:12.474Z,tubauma
2.284448099999962,42.004138799999303,2079,abril,2016-04-13T05:14:29.365Z,81fb5f6e-c461-492b-adf0-91ab2a3db7c4,2016,2017-02-13T15:52:12.474Z,tubauma,2017-02-13T15:52:12.474Z,tubauma
2.248077299999962,41.999396599999287,2080,abril,2016-04-14T08:39:28.104Z,49129eb0-5af8-4a78-8111-c61e02b3dd0d,2016,2017-02-13T15:52:12.474Z,tubauma,2017-02-13T15:52:12.474Z,tubauma
2.294737099999961,42.006311399999269,2081,abril,2016-04-19T05:57:05.309Z,08a34327-7e67-4e40-b5ac-1f616cdbe727,2016,2017-02-13T15:52:12.474Z,tubauma,2017-02-13T15:52:12.474Z,tubauma
2.304130099999961,42.00584469999928,2082,abril,2016-04-19T14:17:19.531Z,83a798a5-c494-4855-a0ba-83353ba8d02b,2016,2017-02-13T15:52:12.474Z,tubauma,2017-02-13T15:52:12.474Z,tubauma
2.294275699999961,42.006021699999287,2083,abril,2016-04-21T06:01:54.384Z,95b74bf4-3337-4335-b736-173ab9e8986f,2016,2017-02-13T15:52:12.474Z,tubauma,2017-02-13T15:52:12.474Z,tubauma
2.283815099999961,42.004492799999277,2084,abril,2016-04-23T06:55:30.596Z,a513898b-1751-494c-abd5-0b028f00cf44,2016,2017-02-13T15:52:12.474Z,tubauma,2017-02-13T15:52:12.474Z,tubauma
2.302649199999961,42.006490499999273,2085,maig,2016-05-03T07:57:40.767Z,8ed7d93f-471d-447a-ba53-b94c454b7f75,2016,2017-02-13T15:52:12.474Z,tubauma,2017-02-13T15:52:12.474Z,tubauma
2.316645299999961,42.011536299999257,2086,maig,2016-05-03T09:06:36.415Z,9b717110-d705-40e4-8d7f-70f95b5cb0ed,2016,2017-02-13T15:52:12.474Z,tubauma,2017-02-13T15:52:12.474Z,tubauma
2.284474899999962,42.003795499999285,2087,maig,2016-05-07T07:00:07.671Z,cf2d4df6-5e24-490a-827a-8776971434ff,2016,2017-02-13T15:52:12.474Z,tubauma,2017-02-13T15:52:12.474Z,tubauma
2.285537,42.004222099999282,2088,maig,2016-05-31T06:56:20.966Z,da99d12d-5575-40d5-b486-50c9e339dbef,2016,2017-02-13T15:52:12.474Z,tubauma,2017-02-13T15:52:12.474Z,tubauma
2.28554755182785,42.004311041041511,2091,maig,2016-05-30T22:00:00.000Z,b7df7e22-bdeb-4338-bb28-db877036cab0,2016,2017-02-13T15:52:12.474Z,tubauma,2017-02-13T15:52:12.474Z,tubauma
2.279773699999961,41.98942029999926,2092,juny,2016-06-21T08:27:21.001Z,b1421f5b-63ca-4d36-9f90-5e79423f72b8,2016,2017-02-13T15:52:12.474Z,tubauma,2017-02-13T15:52:12.474Z,tubauma
2.279604,41.989424199999256,2093,juny,2016-06-21T08:27:21.259Z,289f5fc6-f635-4548-985c-8434b9cfc19a,2016,2017-02-13T15:52:12.474Z,tubauma,2017-02-13T15:52:12.474Z,tubauma
2.29053719236492,42.024515454581433,2094,setembre,2016-09-01T06:35:32.695Z,bd504630-2346-4fc6-aa8a-6626d4075bbe,2016,2017-02-13T15:52:12.474Z,tubauma,2017-02-13T15:52:12.474Z,tubauma
2.293604653857437,42.028711778192076,2095,setembre,2016-09-01T07:09:11.237Z,11ab52c2-e5a5-4319-ad4f-618b62869625,2016,2017-02-13T15:52:12.474Z,tubauma,2017-02-13T15:52:12.474Z,tubauma
2.280384855775119,42.017461385191879,2096,setembre,2016-09-01T07:09:11.497Z,1e42f122-6d42-45a5-8ca0-9189a03a343e,2016,2017-02-13T15:52:12.474Z,tubauma,2017-02-13T15:52:12.474Z,tubauma
2.306430719999961,42.011460299999285,2097,novembre,2016-11-10T07:52:07.298Z,0c8d869e-5b53-4cd4-a20a-4c5a6af8cde6,2016,2017-02-13T15:52:12.474Z,tubauma,2017-02-13T15:52:12.474Z,tubauma
2.300738709999961,41.999752839999289,2098,febrer,2017-02-14T08:49:37.989Z,e3485824-9904-46ce-a7d6-bfab363f6c51,2017,2017-02-14T08:50:18.915Z,,2017-02-28T06:41:14.701Z,tubauma
2.298960699999961,42.000196499999284,2099,febrer,2017-02-14T09:01:27.020Z,c5e4b004-4560-402d-b27c-b461e94e74a8,2017,2017-02-14T09:02:26.863Z,,2017-02-14T09:02:26.863Z,
2.306510429999961,42.011855529999281,2100,febrer,2017-02-14T09:01:27.279Z,dceb76fa-c5ae-4b4f-a160-6ff88437c72e,2017,2017-02-14T09:22:34.606Z,,2017-02-14T09:22:34.606Z,
2.307805104471722,42.012565989653623,2101,febrer,2017-02-14T09:01:27.279Z,5b1f5d1f-e3c1-46e6-9c4a-a1d68b654dba,2017,2017-02-14T09:45:07.028Z,,2017-02-14T09:45:07.028Z,
2.284884799999961,42.004970699999284,2102,febrer,2017-02-14T09:01:27.279Z,977184a4-edf5-4653-b791-b761a3efdd98,2017,2017-02-14T10:16:14.781Z,,2017-02-14T10:16:14.781Z,
2.283981899999961,41.994697699999286,2103,febrer,2017-02-17T09:17:22.499Z,3c83e792-ed2c-41a5-b957-c9ab0af21666,2017,2017-02-17T09:19:05.672Z,urbanisme_SITUAM,2017-02-17T09:19:05.672Z,urbanisme_SITUAM
2.279833419999961,41.989354719999298,2104,febrer,2017-02-21T10:04:22.469Z,c6ed49d2-f08d-4f85-bf09-7a33c15f383e,2017,2017-02-21T10:04:54.582Z,urbanisme_SITUAM,2017-02-21T10:04:54.582Z,urbanisme_SITUAM
2.280848919999961,41.988454189999281,2106,febrer,2017-02-21T10:12:46.889Z,c46d1406-23db-48a6-af61-0bb12ddc262f,2017,2017-02-21T10:23:22.790Z,urbanisme_SITUAM,2017-02-21T10:23:22.790Z,urbanisme_SITUAM
2.281061819999962,41.989241069999288,2107,febrer,2017-02-21T10:29:23.861Z,d356c599-d394-47d7-8dd1-5aaa2ce619a7,2017,2017-02-21T10:30:20.855Z,urbanisme_SITUAM,2017-02-21T10:30:20.855Z,urbanisme_SITUAM
2.280574639999962,41.988380389999293,2108,febrer,2017-02-21T10:29:24.061Z,7ec998d5-0673-4803-a731-77dfc8d073c2,2017,2017-02-21T10:37:48.017Z,urbanisme_SITUAM,2017-02-21T10:37:48.017Z,urbanisme_SITUAM
2.280819839999961,41.988313629999276,2109,febrer,2017-02-21T10:41:57.137Z,51acab2f-12cc-4294-91ee-01cd551ce519,2017,2017-02-21T10:43:00.757Z,urbanisme_SITUAM,2017-02-21T10:43:00.757Z,urbanisme_SITUAM
2.279989579999961,41.989173129999287,2110,febrer,2017-02-21T10:41:57.414Z,ac4b663a-3391-43b5-9373-fb5b09896daa,2017,2017-02-21T10:44:54.201Z,urbanisme_SITUAM,2017-02-21T10:44:54.201Z,urbanisme_SITUAM
2.284760170120314,41.995708994906408,2111,febrer,2017-02-21T10:54:51.656Z,1eab0bbc-bee8-40ba-9f1e-5cf162c1dde3,2017,2017-02-21T10:55:25.948Z,urbanisme_SITUAM,2017-02-21T10:55:25.948Z,urbanisme_SITUAM
2.285977901356028,41.992999264264633,2112,febrer,2017-02-21T11:09:06.328Z,91f88fb7-ddbe-4bc7-b402-3ad483392169,2017,2017-02-21T11:09:45.334Z,urbanisme_SITUAM,2017-02-21T11:09:45.334Z,urbanisme_SITUAM
2.2829373555075,41.993584046549628,2113,febrer,2017-02-21T11:24:18.276Z,dfd8a888-d211-473d-9b00-f70d31f47ef5,2017,2017-02-21T11:24:43.983Z,urbanisme_SITUAM,2017-02-21T11:24:43.983Z,urbanisme_SITUAM
2.282896199999962,41.992521399999291,2114,febrer,2017-02-21T11:29:52.193Z,88451c83-4590-4db4-9c7e-d51a845803d2,2017,2017-02-21T11:30:27.544Z,urbanisme_SITUAM,2017-02-21T11:30:27.544Z,urbanisme_SITUAM
2.284431599999961,41.997215499999299,2115,febrer,2017-02-21T11:39:46.714Z,06b41f42-35a9-452d-b771-4aab081d9012,2017,2017-02-21T11:40:10.124Z,urbanisme_SITUAM,2017-02-21T11:40:10.124Z,urbanisme_SITUAM
2.291088199999961,42.009749599999282,2116,febrer,2017-02-24T08:00:32.526Z,f250dc69-1b00-4095-8c0c-7b72f30563fb,2017,2017-02-24T08:00:45.025Z,urbanisme_SITUAM,2017-02-28T06:39:42.391Z,tubauma
2.293626439999962,42.009831269999282,2117,febrer,2017-02-24T08:00:32.638Z,dc6f520f-63f7-4986-8520-545e63ea4a3b,2017,2017-02-24T08:04:42.420Z,urbanisme_SITUAM,2017-02-28T06:39:11.266Z,tubauma
2.287600368653228,42.003709749351707,2118,febrer,2017-02-24T08:00:32.638Z,36fc6f1a-d14a-42cf-8377-b98a6c8e13ed,2017,2017-02-24T08:10:10.658Z,urbanisme_SITUAM,2017-02-28T06:38:33.368Z,tubauma
2.281077279999961,42.018587379999289,2119,febrer,2017-02-25T06:56:56.875Z,a92e9bdc-9706-4b44-af94-2cd062325c29,2017,2017-02-25T07:12:44.685Z,urbanisme_SITUAM,2017-02-25T07:12:44.685Z,urbanisme_SITUAM
2.283201719999961,42.02146506999928,2120,febrer,2017-02-25T06:56:57.101Z,4af3a501-6b59-441f-89ab-d86cbc4d1d21,2017,2017-02-25T07:21:36.598Z,urbanisme_SITUAM,2017-02-25T07:21:36.598Z,urbanisme_SITUAM
2.277477429999961,42.016498799999283,2121,febrer,2017-02-25T06:56:57.101Z,a6b5aab8-b551-403f-9d19-886afa29593f,2017,2017-02-25T08:05:20.782Z,urbanisme_SITUAM,2017-02-25T08:05:20.782Z,urbanisme_SITUAM
2.270431399999961,42.000264399999274,2122,març,2017-03-09T07:25:21.270Z,a04802a9-b936-482f-a11d-f18da66dd91d,2017,2017-03-09T07:26:27.407Z,urbanisme_SITUAM,2017-03-09T07:26:27.407Z,urbanisme_SITUAM
2.263047529999962,42.003722579999284,2123,març,2017-03-09T07:28:46.398Z,19a82ac7-d505-4602-b6f4-6de64843917e,2017,2017-03-09T07:29:20.704Z,urbanisme_SITUAM,2017-03-09T07:29:20.704Z,urbanisme_SITUAM
2.289242499999961,42.000717699999292,2124,març,2017-03-10T07:10:44.647Z,0c32ba6c-bec2-472b-a131-25778f40da89,2015,2017-03-10T07:10:54.298Z,urbanisme_SITUAM,2017-04-24T05:31:33.304Z,tubauma
2.281776299999962,42.005430299999283,2125,març,2017-03-10T07:10:44.983Z,b56f4291-38ad-4bb8-bcb9-0639cde785a4,2015,2017-03-10T07:37:30.506Z,urbanisme_SITUAM,2017-04-24T05:31:38.286Z,tubauma
2.294196599999961,42.014474209999292,2126,abril,2017-04-20T14:09:57.250Z,531863a9-a6d2-4a5d-81bb-19022599d392,2017,2017-04-20T14:11:17.066Z,urbanisme_SITUAM,2017-04-24T05:31:42.837Z,tubauma
2.280965629999962,41.989101289999283,2127,abril,2017-04-20T14:54:02.520Z,b5b985bd-b233-4725-b308-2a4c1a343fa5,2015,2017-04-20T14:55:13.728Z,urbanisme_SITUAM,2017-04-24T05:31:45.445Z,tubauma
