X,Y,OBJECTID,Data_incor,Mes,Expedient,Sexe,Edat,Municipi,Franja_eda,Barri
2.487902730398403,42.17993602069167,1,17/02/2015,febrer,S,Dona,41,Olot,35 a 44 anys,fora de Manleu
2.294797145870533,42.07349474388765,2,19/02/2015,febrer,S,Dona,49,Sant Pere de Torelló,45 a 54 anys,fora de Manleu
2.37171070184067,42.043203260882578,3,24/02/2015,febrer,S,Dona,46,L'Esquirol,45 a 54 anys,fora de Manleu
2.37171070184067,42.043203260882578,4,02/03/2015,març,S,Dona,36,L'Esquirol,35 a 44 anys,fora de Manleu
2.312879775972674,41.984530603714475,5,04/03/2015,març,S,Home,45,Roda de Ter,45 a 54 anys,fora de Manleu
2.169804660645621,42.305665817132578,6,31/03/2015,març,S,Home,40,Ribes de Freser,35 a 44 anys,fora de Manleu
2.294797145870533,42.07349474388765,7,31/03/2015,març,S,Dona,34,Sant Pere de Torelló,25 a 34 anys,fora de Manleu
2.236916333484622,41.819335100206906,8,31/03/2015,març,S,Home,52,Balenyà,45 a 54 anys,fora de Manleu
2.37171070184067,42.043203260882578,9,15/04/2015,abril,S,Home,40,L'Esquirol,35 a 44 anys,fora de Manleu
2.312879775972674,41.984530603714475,10,16/04/2015,abril,S,Dona,28,Roda de Ter,25 a 34 anys,fora de Manleu
2.255639465131964,41.932233330077544,11,20/04/2015,abril,S,Dona,35,Vic,35 a 44 anys,fora de Manleu
2.487902730398403,42.17993602069167,12,28/04/2015,abril,S,Dona,40,Olot,35 a 44 anys,fora de Manleu
2.294797145870533,42.07349474388765,13,19/05/2015,maig,S,Home,21,Sant Pere de Torelló,16 a 24 anys,fora de Manleu
2.190964747211579,42.200594454569142,14,26/05/2015,maig,S,Home,25,Ripoll,25 a 34 anys,fora de Manleu
2.314276811711796,41.990252373298155,15,10/06/2015,juny,S,Dona,21,Les Masies de Roda,16 a 24 anys,fora de Manleu
2.487902730398403,42.17993602069167,16,16/06/2015,juny,S,Home,41,Olot,35 a 44 anys,fora de Manleu
2.255639465131964,41.932233330077544,17,23/06/2015,juny,S,Dona,26,Vic,25 a 34 anys,fora de Manleu
2.255639465131964,41.932233330077544,18,25/06/2015,juny,S,Dona,21,Vic,16 a 24 anys,fora de Manleu
2.322358186640522,41.926058023404693,19,29/06/2015,juny,S,Dona,41,Sant Julià de Vilatorta,35 a 44 anys,fora de Manleu
2.399109024140093,41.849371570101546,20,30/06/2015,juny,S,Home,46,Viladrau,45 a 54 anys,fora de Manleu
2.255639465131964,41.932233330077544,21,03/07/2015,juliol,S,Dona,41,Vic,35 a 44 anys,fora de Manleu
2.255639465131964,41.932233330077544,22,06/07/2015,juliol,S,Home,44,Vic,35 a 44 anys,fora de Manleu
2.239416580093107,41.943515067694811,23,27/07/2015,juliol,S,Dona,37,Gurb,35 a 44 anys,fora de Manleu
2.465450992689842,42.024640996069508,24,29/07/2015,juliol,S,Home,38,Rupit i Pruit,35 a 44 anys,fora de Manleu
2.255639465131964,41.932233330077544,25,31/07/2015,juliol,S,Dona,47,Vic,45 a 54 anys,fora de Manleu
2.512102322907881,41.878790363970978,26,13/08/2015,agost,S,Home,29,Sant Hilari Sacalm,25 a 34 anys,fora de Manleu
2.266119942392795,42.046789826123955,27,24/08/2015,agost,S,Dona,46,Torelló,45 a 54 anys,fora de Manleu
2.247166133435929,42.01030269319201,28,25/08/2015,agost,S,Home,39,Les Masies de Voltregà,35 a 44 anys,fora de Manleu
2.37171070184067,42.043203260882578,29,26/08/2015,agost,S,Home,19,L'Esquirol,16 a 24 anys,fora de Manleu
2.266119942392795,42.046789826123955,30,27/08/2015,agost,S,Home,27,Torelló,25 a 34 anys,fora de Manleu
2.221110495858075,42.100093773538077,31,27/08/2015,agost,S,Home,22,Sant Quirze de Besora,16 a 24 anys,fora de Manleu
2.294797145870533,42.07349474388765,32,31/08/2015,agost,S,Dona,35,Sant Pere de Torelló,35 a 44 anys,fora de Manleu
2.282142777701974,41.92683631653658,33,15/09/2015,setembre,S,Dona,36,Calldetenes,35 a 44 anys,fora de Manleu
2.312879775972674,41.984530603714475,34,16/09/2015,setembre,S,Home,24,Roda de Ter,16 a 24 anys,fora de Manleu
2.312879775972674,41.984530603714475,35,23/09/2015,setembre,S,Home,24,Roda de Ter,16 a 24 anys,fora de Manleu
2.190964747211579,42.200594454569142,36,28/09/2015,setembre,S,Home,37,Ripoll,35 a 44 anys,fora de Manleu
2.286135571924011,41.873056126134827,37,28/09/2015,setembre,S,Dona,27,Taradell,25 a 34 anys,fora de Manleu
2.190964747211579,42.200594454569142,38,29/09/2015,setembre,S,Dona,50,Ripoll,45 a 54 anys,fora de Manleu
2.247166133435929,42.01030269319201,39,29/09/2015,setembre,S,Dona,22,Les Masies de Voltregà,16 a 24 anys,fora de Manleu
2.230173743403543,41.848897394534774,40,29/09/2015,setembre,S,Dona,40,Tona,35 a 44 anys,fora de Manleu
2.487902730398403,42.17993602069167,41,30/09/2015,setembre,S,Dona,25,Olot,25 a 34 anys,fora de Manleu
2.37171070184067,42.043203260882578,42,05/10/2015,octubre,S,Home,54,L'Esquirol,45 a 54 anys,fora de Manleu
2.230173743403543,41.848897394534774,43,05/10/2015,octubre,S,Home,19,Tona,16 a 24 anys,fora de Manleu
2.312879775972674,41.984530603714475,44,05/10/2015,octubre,S,Dona,48,Roda de Ter,45 a 54 anys,fora de Manleu
2.159557213032868,41.387297781692524,45,06/10/2015,octubre,S,Dona,28,Barcelona,25 a 34 anys,fora de Manleu
2.096154497685256,42.249060030934999,46,06/10/2015,octubre,S,Dona,34,Gombrèn,25 a 34 anys,fora de Manleu
2.314276811711796,41.990252373298155,47,06/10/2015,octubre,S,Home,24,Les Masies de Roda,16 a 24 anys,fora de Manleu
2.266119942392795,42.046789826123955,48,07/10/2015,octubre,S,Dona,35,Torelló,35 a 44 anys,fora de Manleu
2.190964747211579,42.200594454569142,49,07/10/2015,octubre,S,Home,41,Ripoll,35 a 44 anys,fora de Manleu
2.37171070184067,42.043203260882578,50,07/10/2015,octubre,S,Home,42,L'Esquirol,35 a 44 anys,fora de Manleu
2.312879775972674,41.984530603714475,51,13/10/2015,octubre,S,Home,26,Roda de Ter,25 a 34 anys,fora de Manleu
2.282142777701974,41.92683631653658,52,14/10/2015,octubre,S,Dona,49,Calldetenes,45 a 54 anys,fora de Manleu
2.314276811711796,41.990252373298155,53,14/10/2015,octubre,S,Dona,24,Les Masies de Roda,16 a 24 anys,fora de Manleu
2.263230441083014,41.667675045693166,54,16/10/2015,octubre,S,Dona,41,L'Ametlla del Vallès,35 a 44 anys,fora de Manleu
2.211634758575939,42.111327837393773,55,21/10/2015,octubre,S,Home,54,Montesquiu,45 a 54 anys,fora de Manleu
2.294797145870533,42.07349474388765,56,21/10/2015,octubre,S,Home,18,Sant Pere de Torelló,16 a 24 anys,fora de Manleu
2.512102322907881,41.878790363970978,57,21/10/2015,octubre,S,Home,51,Sant Hilari Sacalm,45 a 54 anys,fora de Manleu
2.255639465131964,41.932233330077544,58,22/10/2015,octubre,S,Home,47,Vic,45 a 54 anys,fora de Manleu
2.284424356259285,41.836304228122607,59,23/10/2015,octubre,S,Dona,35,Seva,35 a 44 anys,fora de Manleu
2.236916333484622,41.819335100206906,60,29/10/2015,octubre,S,Dona,23,Balenyà,16 a 24 anys,fora de Manleu
2.255639465131964,41.932233330077544,61,02/11/2015,novembre,S,Dona,26,Vic,25 a 34 anys,fora de Manleu
2.230173743403543,41.848897394534774,62,03/11/2015,novembre,S,Dona,47,Tona,45 a 54 anys,fora de Manleu
2.230173743403543,41.848897394534774,63,04/11/2015,novembre,S,Dona,22,Tona,16 a 24 anys,fora de Manleu
2.176714477050211,41.987495080202301,64,04/11/2015,novembre,S,Dona,33,Sant Bartomeu del Grau,25 a 34 anys,fora de Manleu
2.286135571924011,41.873056126134827,65,05/11/2015,novembre,S,Dona,31,Taradell,25 a 34 anys,fora de Manleu
2.255639465131964,41.932233330077544,66,06/11/2015,novembre,S,Dona,33,Vic,25 a 34 anys,fora de Manleu
2.190964747211579,42.200594454569142,67,09/11/2015,novembre,S,Dona,32,Ripoll,25 a 34 anys,fora de Manleu
2.266119942392795,42.046789826123955,68,09/11/2015,novembre,S,Home,29,Torelló,25 a 34 anys,fora de Manleu
1.787746777159637,41.784588529992639,69,10/11/2015,novembre,S,Home,52,Callús,45 a 54 anys,fora de Manleu
2.255639465131964,41.932233330077544,70,11/11/2015,novembre,S,Dona,32,Vic,25 a 34 anys,fora de Manleu
2.238134137118494,42.017230082498209,71,12/11/2015,novembre,S,Home,34,Sant Hipòlit de Voltregà,25 a 34 anys,fora de Manleu
2.294797145870533,42.07349474388765,72,13/11/2015,novembre,S,Home,42,Sant Pere de Torelló,35 a 44 anys,fora de Manleu
2.266119942392795,42.046789826123955,73,13/11/2015,novembre,S,Home,27,Torelló,25 a 34 anys,fora de Manleu
2.214472004417946,41.798460625213117,74,16/11/2015,novembre,S,Dona,35,Centelles,35 a 44 anys,fora de Manleu
2.247166133435929,42.01030269319201,75,16/11/2015,novembre,S,Home,34,Les Masies de Voltregà,25 a 34 anys,fora de Manleu
2.255639465131964,41.932233330077544,76,17/11/2015,novembre,S,Home,33,Vic,25 a 34 anys,fora de Manleu
2.266119942392795,42.046789826123955,77,17/11/2015,novembre,S,Home,29,Torelló,25 a 34 anys,fora de Manleu
2.312879775972674,41.984530603714475,78,17/11/2015,novembre,S,Dona,34,Roda de Ter,25 a 34 anys,fora de Manleu
2.37171070184067,42.043203260882578,79,25/11/2015,novembre,S,Home,19,L'Esquirol,16 a 24 anys,fora de Manleu
2.315685799528617,41.939940211189843,80,25/11/2015,novembre,S,Dona,31,Folgueroles,25 a 34 anys,fora de Manleu
2.255639465131964,41.932233330077544,81,26/11/2015,novembre,S,Home,25,Vic,25 a 34 anys,fora de Manleu
2.255639465131964,41.932233330077544,82,26/11/2015,novembre,S,Home,30,Vic,25 a 34 anys,fora de Manleu
2.190964747211579,42.200594454569142,83,02/12/2015,desembre,S,Dona,24,Ripoll,16 a 24 anys,fora de Manleu
2.247166133435929,42.01030269319201,84,07/12/2015,desembre,S,Dona,47,Les Masies de Voltregà,45 a 54 anys,fora de Manleu
2.266119942392795,42.046789826123955,85,07/12/2015,desembre,S,Dona,23,Torelló,16 a 24 anys,fora de Manleu
2.190964747211579,42.200594454569142,86,09/12/2015,desembre,S,Dona,20,Ripoll,16 a 24 anys,fora de Manleu
