"AÑO","TITULO","FECHA_ELECCIONES","DISTRITO","SECCION","MESA","PARTIDO","NUM_VOTOS","PORCENTAJE"
1987,"Elecciones Autonómicas","10-JUN-87",1,11,"B","CDS",69,11.38613861386138613861386138613861386139
1987,"Elecciones Autonómicas","10-JUN-87",1,11,"B","PAS",7,1.15511551155115511551155115511551155116
1987,"Elecciones Autonómicas","10-JUN-87",1,11,"C","Electores",741,100
1987,"Elecciones Autonómicas","10-JUN-87",1,11,"C","Abstenciones",158,21.32253711201079622132253711201079622132
1987,"Elecciones Autonómicas","10-JUN-87",1,11,"C","Votantes",583,78.67746288798920377867746288798920377868
1987,"Elecciones Autonómicas","10-JUN-87",1,11,"C","Blancos",7,1.20068610634648370497427101200686106346
1987,"Elecciones Autonómicas","10-JUN-87",1,11,"C","Validos",573,98.28473413379073756432246998284734133791
1987,"Elecciones Autonómicas","10-JUN-87",1,11,"C","Nulos",10,1.71526586620926243567753001715265866209
1987,"Elecciones Autonómicas","10-JUN-87",1,11,"C","PSOE",129,22.12692967409948542024013722126929674099
1987,"Elecciones Autonómicas","10-JUN-87",1,11,"C","PP",102,17.49571183533447684391080617495711835334
1987,"Elecciones Autonómicas","10-JUN-87",1,11,"C","CDS",78,13.37907375643224699828473413379073756432
1987,"Elecciones Autonómicas","10-JUN-87",1,11,"C","PAS",16,2.74442538593481989708404802744425385935
1987,"Elecciones Autonómicas","10-JUN-87",1,12,"A","Electores",1124,100
1987,"Elecciones Autonómicas","10-JUN-87",1,12,"A","Abstenciones",255,22.68683274021352313167259786476868327402
1987,"Elecciones Autonómicas","10-JUN-87",1,12,"A","Votantes",869,77.31316725978647686832740213523131672598
1987,"Elecciones Autonómicas","10-JUN-87",1,12,"A","Blancos",4,.4602991944764096662830840046029919447641
1987,"Elecciones Autonómicas","10-JUN-87",1,12,"A","Validos",867,99.76985040276179516685845799769850402762
1987,"Elecciones Autonómicas","10-JUN-87",1,12,"A","Nulos",2,.230149597238204833141542002301495972382
1987,"Elecciones Autonómicas","10-JUN-87",1,12,"A","PSOE",151,17.37629459148446490218642117376294591484
1987,"Elecciones Autonómicas","10-JUN-87",1,12,"A","PP",224,25.77675489067894131185270425776754890679
1987,"Elecciones Autonómicas","10-JUN-87",1,12,"A","CDS",123,14.1542002301495972382048331415420023015
1987,"Elecciones Autonómicas","10-JUN-87",1,12,"A","PAS",18,2.07134637514384349827387802071346375144
1987,"Elecciones Autonómicas","10-JUN-87",1,12,"B","Electores",1031,100
1987,"Elecciones Autonómicas","10-JUN-87",1,12,"B","Abstenciones",279,27.0611057225994180407371483996120271581
1987,"Elecciones Autonómicas","10-JUN-87",1,12,"B","Votantes",752,72.9388942774005819592628516003879728419
1987,"Elecciones Autonómicas","10-JUN-87",1,12,"B","Blancos",15,1.9946808510638297872340425531914893617
1987,"Elecciones Autonómicas","10-JUN-87",1,12,"B","Validos",750,99.73404255319148936170212765957446808511
1987,"Elecciones Autonómicas","10-JUN-87",1,12,"B","Nulos",2,.2659574468085106382978723404255319148936
1987,"Elecciones Autonómicas","10-JUN-87",1,12,"B","PSOE",119,15.82446808510638297872340425531914893617
1987,"Elecciones Autonómicas","10-JUN-87",1,12,"B","PP",226,30.05319148936170212765957446808510638298
1987,"Elecciones Autonómicas","10-JUN-87",1,12,"B","CDS",100,13.29787234042553191489361702127659574468
1987,"Elecciones Autonómicas","10-JUN-87",1,12,"B","PAS",16,2.12765957446808510638297872340425531915
1987,"Elecciones Autonómicas","10-JUN-87",1,13,"U","Electores",1113,100
1987,"Elecciones Autonómicas","10-JUN-87",1,13,"U","Abstenciones",321,28.84097035040431266846361185983827493261
1987,"Elecciones Autonómicas","10-JUN-87",1,13,"U","Votantes",792,71.15902964959568733153638814016172506739
1987,"Elecciones Autonómicas","10-JUN-87",1,13,"U","Blancos",7,.8838383838383838383838383838383838383838
1987,"Elecciones Autonómicas","10-JUN-87",1,13,"U","Validos",784,98.98989898989898989898989898989898989899
1987,"Elecciones Autonómicas","10-JUN-87",1,13,"U","Nulos",8,1.01010101010101010101010101010101010101
1987,"Elecciones Autonómicas","10-JUN-87",1,13,"U","PSOE",133,16.79292929292929292929292929292929292929
1987,"Elecciones Autonómicas","10-JUN-87",1,13,"U","PP",282,35.60606060606060606060606060606060606061
1987,"Elecciones Autonómicas","10-JUN-87",1,13,"U","CDS",88,11.11111111111111111111111111111111111111
1987,"Elecciones Autonómicas","10-JUN-87",1,13,"U","PAS",11,1.38888888888888888888888888888888888889
1987,"Elecciones Autonómicas","10-JUN-87",1,14,"A","Electores",752,100
1987,"Elecciones Autonómicas","10-JUN-87",1,14,"A","Abstenciones",138,18.35106382978723404255319148936170212766
1987,"Elecciones Autonómicas","10-JUN-87",1,14,"A","Votantes",614,81.64893617021276595744680851063829787234
1987,"Elecciones Autonómicas","10-JUN-87",1,14,"A","Blancos",3,.4885993485342019543973941368078175895765
1987,"Elecciones Autonómicas","10-JUN-87",1,14,"A","Validos",609,99.18566775244299674267100977198697068404
1987,"Elecciones Autonómicas","10-JUN-87",1,14,"A","Nulos",5,.8143322475570032573289902280130293159609
1987,"Elecciones Autonómicas","10-JUN-87",1,14,"A","PSOE",111,18.07817589576547231270358306188925081433
1987,"Elecciones Autonómicas","10-JUN-87",1,14,"A","PP",151,24.59283387622149837133550488599348534202
1987,"Elecciones Autonómicas","10-JUN-87",1,14,"A","CDS",64,10.4234527687296416938110749185667752443
1987,"Elecciones Autonómicas","10-JUN-87",1,14,"A","PAS",6,.9771986970684039087947882736156351791531
1987,"Elecciones Autonómicas","10-JUN-87",1,14,"B","Electores",635,100
1987,"Elecciones Autonómicas","10-JUN-87",1,14,"B","Abstenciones",116,18.26771653543307086614173228346456692913
1987,"Elecciones Autonómicas","10-JUN-87",1,14,"B","Votantes",519,81.73228346456692913385826771653543307087
1987,"Elecciones Autonómicas","10-JUN-87",1,14,"B","Blancos",6,1.15606936416184971098265895953757225434
1987,"Elecciones Autonómicas","10-JUN-87",1,14,"B","Validos",514,99.03660886319845857418111753371868978805
1987,"Elecciones Autonómicas","10-JUN-87",1,14,"B","Nulos",5,.9633911368015414258188824662813102119461
1987,"Elecciones Autonómicas","10-JUN-87",1,14,"B","PSOE",100,19.26782273603082851637764932562620423892
1987,"Elecciones Autonómicas","10-JUN-87",1,14,"B","PP",108,20.80924855491329479768786127167630057803
1987,"Elecciones Autonómicas","10-JUN-87",1,14,"B","CDS",59,11.36801541425818882466281310211946050096
1987,"Elecciones Autonómicas","10-JUN-87",1,14,"B","PAS",9,1.7341040462427745664739884393063583815
1987,"Elecciones Autonómicas","10-JUN-87",1,15,"U","Electores",1205,100
1987,"Elecciones Autonómicas","10-JUN-87",1,15,"U","Abstenciones",222,18.42323651452282157676348547717842323651
1987,"Elecciones Autonómicas","10-JUN-87",1,15,"U","Votantes",983,81.57676348547717842323651452282157676349
1987,"Elecciones Autonómicas","10-JUN-87",1,15,"U","Blancos",12,1.22075279755849440488301119023397761953
1987,"Elecciones Autonómicas","10-JUN-87",1,15,"U","Validos",974,99.08443540183112919633774160732451678535
1987,"Elecciones Autonómicas","10-JUN-87",1,15,"U","Nulos",9,.915564598168870803662258392675483214649
1987,"Elecciones Autonómicas","10-JUN-87",1,15,"U","PSOE",249,25.33062054933875890132248219735503560529
1987,"Elecciones Autonómicas","10-JUN-87",1,15,"U","PP",138,14.03865717192268565615462868769074262462
1987,"Elecciones Autonómicas","10-JUN-87",1,15,"U","CDS",115,11.69888097660223804679552390640895218718
1987,"Elecciones Autonómicas","10-JUN-87",1,15,"U","PAS",9,.915564598168870803662258392675483214649
1987,"Elecciones Autonómicas","10-JUN-87",1,16,"U","Electores",1082,100
1987,"Elecciones Autonómicas","10-JUN-87",1,16,"U","Abstenciones",218,20.1478743068391866913123844731977818854
1987,"Elecciones Autonómicas","10-JUN-87",1,16,"U","Votantes",864,79.8521256931608133086876155268022181146
1987,"Elecciones Autonómicas","10-JUN-87",1,16,"U","Blancos",10,1.15740740740740740740740740740740740741
1987,"Elecciones Autonómicas","10-JUN-87",1,16,"U","Validos",854,98.84259259259259259259259259259259259259
1987,"Elecciones Autonómicas","10-JUN-87",1,16,"U","Nulos",10,1.15740740740740740740740740740740740741
1987,"Elecciones Autonómicas","10-JUN-87",1,16,"U","PSOE",164,18.98148148148148148148148148148148148148
1987,"Elecciones Autonómicas","10-JUN-87",1,16,"U","PP",154,17.82407407407407407407407407407407407407
1987,"Elecciones Autonómicas","10-JUN-87",1,16,"U","CDS",132,15.27777777777777777777777777777777777778
1987,"Elecciones Autonómicas","10-JUN-87",1,16,"U","PAS",13,1.50462962962962962962962962962962962963
1987,"Elecciones Autonómicas","10-JUN-87",1,17,"A","Electores",1006,100
1987,"Elecciones Autonómicas","10-JUN-87",1,17,"A","Abstenciones",190,18.88667992047713717693836978131212723658
1987,"Elecciones Autonómicas","10-JUN-87",1,17,"A","Votantes",816,81.11332007952286282306163021868787276342
1987,"Elecciones Autonómicas","10-JUN-87",1,17,"A","Blancos",2,.2450980392156862745098039215686274509804
1987,"Elecciones Autonómicas","10-JUN-87",1,17,"A","Validos",806,98.7745098039215686274509803921568627451
1987,"Elecciones Autonómicas","10-JUN-87",1,17,"A","Nulos",10,1.2254901960784313725490196078431372549
