ID_CALLE,TIPO,CALLE,NUMERO,LONGITUD,LATITUD,TITULO
"90694","CAMIN","RIAL DE GARBELLES","1039","-5.620818317","43.475744227","CAMIN RIAL DE GARBELLES 1039"
"90694","CAMIN","RIAL DE GARBELLES","1080","-5.620823325","43.475384616","CAMIN RIAL DE GARBELLES 1080"
"90694","CAMIN","RIAL DE GARBELLES","1099","-5.620632918","43.475217784","CAMIN RIAL DE GARBELLES 1099"
"90694","CAMIN","RIAL DE GARBELLES","1116","-5.620666913","43.475015832","CAMIN RIAL DE GARBELLES 1116"
"90694","CAMIN","RIAL DE GARBELLES","1142","-5.620633582","43.474868322","CAMIN RIAL DE GARBELLES 1142"
"99930","CAMIN","SERRADERU, DEL (CALDONES)","49","-5.620151383","43.474537639","CAMIN SERRADERU, DEL (CALDONES) 49"
"90694","CAMIN","RIAL DE GARBELLES","1204","-5.620379311","43.474322173","CAMIN RIAL DE GARBELLES 1204"
"90694","CAMIN","RIAL DE GARBELLES","1458","-5.620463009","43.47227109","CAMIN RIAL DE GARBELLES 1458"
"90695","CAMIN","FIGARINA, DE LA (CALDONES)","81","-5.625038336","43.478036605","CAMIN FIGARINA, DE LA (CALDONES) 81"
"90695","CAMIN","FIGARINA, DE LA (CALDONES)","130","-5.624871562","43.477545559","CAMIN FIGARINA, DE LA (CALDONES) 130"
"90695","CAMIN","FIGARINA, DE LA (CALDONES)","160","-5.624589279","43.477350645","CAMIN FIGARINA, DE LA (CALDONES) 160"
"90695","CAMIN","FIGARINA, DE LA (CALDONES)","196","-5.625296765","43.477108325","CAMIN FIGARINA, DE LA (CALDONES) 196"
"90695","CAMIN","FIGARINA, DE LA (CALDONES)","200","-5.624266427","43.477099137","CAMIN FIGARINA, DE LA (CALDONES) 200"
"90695","CAMIN","FIGARINA, DE LA (CALDONES)","240","-5.623728615","43.477030318","CAMIN FIGARINA, DE LA (CALDONES) 240"
"4718","CALLE","MAX PLANCK","715","-5.692119419","43.504422902","CALLE MAX PLANCK 715"
"4718","CALLE","MAX PLANCK","725","-5.691866558","43.504272653","CALLE MAX PLANCK 725"
"4718","CALLE","MAX PLANCK","735","-5.691793113","43.504338995","CALLE MAX PLANCK 735"
"4718","CALLE","MAX PLANCK","745","-5.691711938","43.504665754","CALLE MAX PLANCK 745"
"4718","CALLE","MAX PLANCK","755","-5.691717749","43.504741348","CALLE MAX PLANCK 755"
"4718","CALLE","MAX PLANCK","765","-5.691778433","43.504841183","CALLE MAX PLANCK 765"
"94049","CAMIN","LUIS (CABUEÑES)","10","-5.617710776","43.51328545","CAMIN LUIS (CABUEÑES) 10"
"8071","CMNO","CALENDULAS (SOMIO)","71","-5.612663684","43.527559777","CMNO CALENDULAS (SOMIO) 71"
"94120","CAMIN","CLARISAS, DE LAS","263","-5.618218714","43.523422747","CAMIN CLARISAS, DE LAS 263"
"90694","CAMIN","RIAL DE GARBELLES","25","-5.626184506","43.482993575","CAMIN RIAL DE GARBELLES 25"
"51611","CALLE","AGUSTIN ARGUELLES","3","-5.704677244","43.536239876","CALLE AGUSTIN ARGUELLES 3"
"51611","CALLE","AGUSTIN ARGUELLES","5","-5.704618888","43.53614381","CALLE AGUSTIN ARGUELLES 5"
"4078","POLIG","JUVERIA","1","-5.715878051","43.525346987","POLIG JUVERIA 1"
"4078","POLIG","JUVERIA","2","-5.715792398","43.525469898","POLIG JUVERIA 2"
"4078","POLIG","JUVERIA","3","-5.715729646","43.525561309","POLIG JUVERIA 3"
"4078","POLIG","JUVERIA","4","-5.715674659","43.525645172","POLIG JUVERIA 4"
"4078","POLIG","JUVERIA","5","-5.71557733","43.525778678","POLIG JUVERIA 5"
"4078","POLIG","JUVERIA","6","-5.715491731","43.525910258","POLIG JUVERIA 6"
"4078","POLIG","JUVERIA","7","-5.715442018","43.525988935","POLIG JUVERIA 7"
"4078","POLIG","JUVERIA","8","-5.715240284","43.526036902","POLIG JUVERIA 8"
"4078","POLIG","JUVERIA","9","-5.715219222","43.525974305","POLIG JUVERIA 9"
"4078","POLIG","JUVERIA","10","-5.715287857","43.525876361","POLIG JUVERIA 10"
"4078","POLIG","JUVERIA","12","-5.71542282","43.525676215","POLIG JUVERIA 12"
"4078","POLIG","JUVERIA","13","-5.715470239","43.525604327","POLIG JUVERIA 13"
"4078","POLIG","JUVERIA","14","-5.71551408","43.525542852","POLIG JUVERIA 14"
"4078","POLIG","JUVERIA","15","-5.715595943","43.52542592","POLIG JUVERIA 15"
"5550","AVDA","PORTUGAL DE","90","-5.677689013","43.53494527","AVDA PORTUGAL DE 90"
"32125","CALLE","GLORIA FUERTES","30","-5.651713913","43.525076743","CALLE GLORIA FUERTES 30"
"90797","CAMIN","MANIN, DE (LAVANDERA)","20","-5.636354239","43.478518477","CAMIN MANIN, DE (LAVANDERA) 20"
"5550","AVDA","PORTUGAL DE","92","-5.677885693","43.534862877","AVDA PORTUGAL DE 92"
"5550","AVDA","PORTUGAL DE","94","-5.678079388","43.534768705","AVDA PORTUGAL DE 94"
"5142","CAMIN","PAQUET, DE (JOVE)","171","-5.702969961","43.543080479","CAMIN PAQUET, DE (JOVE) 171"
"1284","CALLE","CALDERON DE LA BARCA","8 B","-5.649705142","43.534123834","CALLE CALDERON DE LA BARCA 8 B"
"1284","CALLE","CALDERON DE LA BARCA","8 C","-5.64864407","43.534036196","CALLE CALDERON DE LA BARCA 8 C"
"3786","CALLE","ESTRELLA","6","-5.6884241","43.540307137","CALLE ESTRELLA 6"
"3786","CALLE","ESTRELLA","6 A","-5.688951536","43.540897479","CALLE ESTRELLA 6 A"
"4704","CALLE","MARTIN","1 A","-5.701559914","43.541485922","CALLE MARTIN 1 A"
"8690","CALLE","JOSE MORENO VILLA","3","-5.667836524","43.518158912","CALLE JOSE MORENO VILLA 3"
"61212","CALLE","LES CIGARRERES","13 A","-5.680415813","43.521486652","CALLE LES CIGARRERES 13 A"
"7986","CTRA","SOMIO, DE","5552","-5.589942451","43.525851954","CTRA SOMIO, DE 5552"
"3054","PASEO","ARQUEOLOGO MANUEL FERNANDEZ-MIRANDA FERNANDEZ","250","-5.640013968","43.527487685","PASEO ARQUEOLOGO MANUEL FERNANDEZ-MIRANDA FERNANDEZ 250"
"574","CALLE","ALEXANDER GRAHAM BELL","481","-5.680186939","43.506782425","CALLE ALEXANDER GRAHAM BELL 481"
"936","CALLE","BADAJOZ","26 A","-5.678805282","43.522217243","CALLE BADAJOZ 26 A"
"50127","CAMIN","HOSPITAL, DEL (JOVE)","55","-5.70248156","43.549289401","CAMIN HOSPITAL, DEL (JOVE) 55"
"90688","CAMIN","FONTE SANTA, DE LA (CALDONES)","155","-5.623679905","43.488753008","CAMIN FONTE SANTA, DE LA (CALDONES) 155"
"55214","CAMIN","FONTAN, DEL (PORCEYO)","368","-5.708204715","43.49551321","CAMIN FONTAN, DEL (PORCEYO) 368"
"90700","CAMIN","LINARES, DE","1109","-5.642849543","43.476134901","CAMIN LINARES, DE 1109"
"936","CALLE","BADAJOZ","45","-5.681280017","43.520499786","CALLE BADAJOZ 45"
"936","CALLE","BADAJOZ","47","-5.681637615","43.52036373","CALLE BADAJOZ 47"
"7848","CMNO","PEONIAS (SOMIO)","181","-5.626986127","43.527585216","CMNO PEONIAS (SOMIO) 181"
"52113","CALLE","ESTHER SASTRE","1","-5.697432901","43.530608458","CALLE ESTHER SASTRE 1"
"52111","CALLE","PINTORA PEPA OSORIO","5","-5.698466192","43.530787731","CALLE PINTORA PEPA OSORIO 5"
"52111","CALLE","PINTORA PEPA OSORIO","11","-5.698807898","43.53121192","CALLE PINTORA PEPA OSORIO 11"
"52113","CALLE","ESTHER SASTRE","2","-5.69744863","43.530798254","CALLE ESTHER SASTRE 2"
"32206","AVDA","MAR CANTABRICO","4 A","-5.653029067","43.5241639","AVDA MAR CANTABRICO 4 A"
"32212","CALLE","CONCEJO DE MUROS DEL NALON","2","-5.653231117","43.524143595","CALLE CONCEJO DE MUROS DEL NALON 2"
"32212","CALLE","CONCEJO DE MUROS DEL NALON","4","-5.653332633","43.524238154","CALLE CONCEJO DE MUROS DEL NALON 4"
"6426","CALLE","PUREZA","5","-5.697510075","43.53168286","CALLE PUREZA 5"
"90743","CAMIN","LLOSONES, DE LES (LAVANDERA)","1470","-5.637123914","43.454933245","CAMIN LLOSONES, DE LES (LAVANDERA) 1470"
"90745","CAMIN","UMEROS, DE LOS (LAVANDERA)","15","-5.643460541","43.458554311","CAMIN UMEROS, DE LOS (LAVANDERA) 15"
"90745","CAMIN","UMEROS, DE LOS (LAVANDERA)","16","-5.64352041","43.458636157","CAMIN UMEROS, DE LOS (LAVANDERA) 16"
"90745","CAMIN","UMEROS, DE LOS (LAVANDERA)","95","-5.644382502","43.458262","CAMIN UMEROS, DE LOS (LAVANDERA) 95"
"90745","CAMIN","UMEROS, DE LOS (LAVANDERA)","115","-5.644480072","43.458117724","CAMIN UMEROS, DE LOS (LAVANDERA) 115"
"90745","CAMIN","UMEROS, DE LOS (LAVANDERA)","212","-5.645396409","43.457639533","CAMIN UMEROS, DE LOS (LAVANDERA) 212"
"90745","CAMIN","UMEROS, DE LOS (LAVANDERA)","309","-5.64596269","43.456866598","CAMIN UMEROS, DE LOS (LAVANDERA) 309"
"90746","CAMIN","FONTICAS, DE LAS (LAVANDERA)","53","-5.641448248","43.455142749","CAMIN FONTICAS, DE LAS (LAVANDERA) 53"
"90746","CAMIN","FONTICAS, DE LAS (LAVANDERA)","54","-5.64139045","43.455211307","CAMIN FONTICAS, DE LAS (LAVANDERA) 54"
"90746","CAMIN","FONTICAS, DE LAS (LAVANDERA)","231","-5.643050395","43.456085357","CAMIN FONTICAS, DE LAS (LAVANDERA) 231"
"90746","CAMIN","FONTICAS, DE LAS (LAVANDERA)","397","-5.644591552","43.455368712","CAMIN FONTICAS, DE LAS (LAVANDERA) 397"
"90746","CAMIN","FONTICAS, DE LAS (LAVANDERA)","420","-5.644822967","43.455271643","CAMIN FONTICAS, DE LAS (LAVANDERA) 420"
"90746","CAMIN","FONTICAS, DE LAS (LAVANDERA)","455","-5.645005243","43.454909125","CAMIN FONTICAS, DE LAS (LAVANDERA) 455"
"90746","CAMIN","FONTICAS, DE LAS (LAVANDERA)","495","-5.645292573","43.454676982","CAMIN FONTICAS, DE LAS (LAVANDERA) 495"
"90746","CAMIN","FONTICAS, DE LAS (LAVANDERA)","552","-5.645974918","43.45454191","CAMIN FONTICAS, DE LAS (LAVANDERA) 552"
"90746","CAMIN","FONTICAS, DE LAS (LAVANDERA)","574","-5.646263464","43.454435466","CAMIN FONTICAS, DE LAS (LAVANDERA) 574"
"90746","CAMIN","FONTICAS, DE LAS (LAVANDERA)","590","-5.646438493","43.454331695","CAMIN FONTICAS, DE LAS (LAVANDERA) 590"
"90747","CAMIN","CORRIA, DE LA (LAVANDERA)","30","-5.63403796","43.458416697","CAMIN CORRIA, DE LA (LAVANDERA) 30"
"90747","CAMIN","CORRIA, DE LA (LAVANDERA)","64","-5.633963868","43.458130336","CAMIN CORRIA, DE LA (LAVANDERA) 64"
"90747","CAMIN","CORRIA, DE LA (LAVANDERA)","151","-5.63443786","43.457422575","CAMIN CORRIA, DE LA (LAVANDERA) 151"
"90747","CAMIN","CORRIA, DE LA (LAVANDERA)","221","-5.635278415","43.457195277","CAMIN CORRIA, DE LA (LAVANDERA) 221"
"90747","CAMIN","CORRIA, DE LA (LAVANDERA)","232","-5.635460923","43.457228002","CAMIN CORRIA, DE LA (LAVANDERA) 232"
"90747","CAMIN","CORRIA, DE LA (LAVANDERA)","253","-5.635617474","43.457102848","CAMIN CORRIA, DE LA (LAVANDERA) 253"
"90747","CAMIN","CORRIA, DE LA (LAVANDERA)","286","-5.635984947","43.457019775","CAMIN CORRIA, DE LA (LAVANDERA) 286"
"90747","CAMIN","CORRIA, DE LA (LAVANDERA)","340","-5.636291998","43.456543961","CAMIN CORRIA, DE LA (LAVANDERA) 340"
"90747","CAMIN","CORRIA, DE LA (LAVANDERA)","404","-5.636394932","43.455970562","CAMIN CORRIA, DE LA (LAVANDERA) 404"
"90747","CAMIN","CORRIA, DE LA (LAVANDERA)","429","-5.636308027","43.455749875","CAMIN CORRIA, DE LA (LAVANDERA) 429"
"90747","CAMIN","CORRIA, DE LA (LAVANDERA)","487","-5.636586099","43.455255586","CAMIN CORRIA, DE LA (LAVANDERA) 487"
"90747","CAMIN","CORRIA, DE LA (LAVANDERA)","607","-5.636722193","43.454743954","CAMIN CORRIA, DE LA (LAVANDERA) 607"
"90747","CAMIN","CORRIA, DE LA (LAVANDERA)","670","-5.636115773","43.4545557","CAMIN CORRIA, DE LA (LAVANDERA) 670"
"90748","CAMIN","VALLIN, DEL (LAVANDERA)","54","-5.637154548","43.460280181","CAMIN VALLIN, DEL (LAVANDERA) 54"
"90748","CAMIN","VALLIN, DEL (LAVANDERA)","153","-5.636898097","43.459425422","CAMIN VALLIN, DEL (LAVANDERA) 153"
"90748","CAMIN","VALLIN, DEL (LAVANDERA)","212","-5.637457844","43.45973666","CAMIN VALLIN, DEL (LAVANDERA) 212"
"90748","CAMIN","VALLIN, DEL (LAVANDERA)","241","-5.637714538","43.459510267","CAMIN VALLIN, DEL (LAVANDERA) 241"
"90748","CAMIN","VALLIN, DEL (LAVANDERA)","280","-5.638166901","43.459499924","CAMIN VALLIN, DEL (LAVANDERA) 280"
"90748","CAMIN","VALLIN, DEL (LAVANDERA)","291","-5.638190236","43.459397885","CAMIN VALLIN, DEL (LAVANDERA) 291"
"90748","CAMIN","VALLIN, DEL (LAVANDERA)","539","-5.637454386","43.457778819","CAMIN VALLIN, DEL (LAVANDERA) 539"
"90748","CAMIN","VALLIN, DEL (LAVANDERA)","560","-5.637637119","43.457590725","CAMIN VALLIN, DEL (LAVANDERA) 560"
"90748","CAMIN","VALLIN, DEL (LAVANDERA)","645","-5.636826387","43.457170669","CAMIN VALLIN, DEL (LAVANDERA) 645"
"90748","CAMIN","VALLIN, DEL (LAVANDERA)","660","-5.636793705","43.456984441","CAMIN VALLIN, DEL (LAVANDERA) 660"
"90748","CAMIN","VALLIN, DEL (LAVANDERA)","728","-5.636791158","43.456371878","CAMIN VALLIN, DEL (LAVANDERA) 728"
"90748","CAMIN","VALLIN, DEL (LAVANDERA)","767","-5.636506538","43.45673922","CAMIN VALLIN, DEL (LAVANDERA) 767"
"90749","CAMIN","MAYAES, DE LES (LAVANDERA)","25","-5.6342623","43.462184702","CAMIN MAYAES, DE LES (LAVANDERA) 25"
"90749","CAMIN","MAYAES, DE LES (LAVANDERA)","44","-5.634264424","43.462001164","CAMIN MAYAES, DE LES (LAVANDERA) 44"
"90749","CAMIN","MAYAES, DE LES (LAVANDERA)","76","-5.634049842","43.461737517","CAMIN MAYAES, DE LES (LAVANDERA) 76"
"90749","CAMIN","MAYAES, DE LES (LAVANDERA)","99","-5.633782377","43.461653013","CAMIN MAYAES, DE LES (LAVANDERA) 99"
"90749","CAMIN","MAYAES, DE LES (LAVANDERA)","161","-5.633126343","43.461408173","CAMIN MAYAES, DE LES (LAVANDERA) 161"
"90749","CAMIN","MAYAES, DE LES (LAVANDERA)","190","-5.63287735","43.461247448","CAMIN MAYAES, DE LES (LAVANDERA) 190"
"90749","CAMIN","MAYAES, DE LES (LAVANDERA)","282","-5.632772051","43.460512792","CAMIN MAYAES, DE LES (LAVANDERA) 282"
"90749","CAMIN","MAYAES, DE LES (LAVANDERA)","309","-5.632596991","43.460311349","CAMIN MAYAES, DE LES (LAVANDERA) 309"
"90749","CAMIN","MAYAES, DE LES (LAVANDERA)","359","-5.632293953","43.459873045","CAMIN MAYAES, DE LES (LAVANDERA) 359"
"90749","CAMIN","MAYAES, DE LES (LAVANDERA)","360","-5.632413238","43.459840161","CAMIN MAYAES, DE LES (LAVANDERA) 360"
"90750","CAMIN","BOVIA, DE LA (LAVANDERA)","78","-5.640822291","43.467313862","CAMIN BOVIA, DE LA (LAVANDERA) 78"
"90750","CAMIN","BOVIA, DE LA (LAVANDERA)","126","-5.640777108","43.466945263","CAMIN BOVIA, DE LA (LAVANDERA) 126"
"90750","CAMIN","BOVIA, DE LA (LAVANDERA)","132","-5.64078263","43.466840745","CAMIN BOVIA, DE LA (LAVANDERA) 132"
"90750","CAMIN","BOVIA, DE LA (LAVANDERA)","141","-5.640581769","43.466792705","CAMIN BOVIA, DE LA (LAVANDERA) 141"
"90750","CAMIN","BOVIA, DE LA (LAVANDERA)","204","-5.640449748","43.46623741","CAMIN BOVIA, DE LA (LAVANDERA) 204"
"90750","CAMIN","BOVIA, DE LA (LAVANDERA)","205","-5.640327845","43.466262314","CAMIN BOVIA, DE LA (LAVANDERA) 205"
"50142","CAMIN","FUENTE DEL CAÑU, DE LA  (VERIÑA)","1031","-5.710859004","43.546163052","CAMIN FUENTE DEL CAÑU, DE LA  (VERIÑA) 1031"
"50142","CAMIN","FUENTE DEL CAÑU, DE LA  (VERIÑA)","1075","-5.710505118","43.546427622","CAMIN FUENTE DEL CAÑU, DE LA  (VERIÑA) 1075"
"61213","CALLE","SOR JUANA INES DE LA CRUZ","2","-5.675939138","43.520495137","CALLE SOR JUANA INES DE LA CRUZ 2"
"82001","CALLE","PEÑA DE LOS CUATRO JUECES","4","-5.682716836","43.530166778","CALLE PEÑA DE LOS CUATRO JUECES 4"
"7452","CMNO","ABEDULES (SOMIO)","220","-5.614980848","43.541922813","CMNO ABEDULES (SOMIO) 220"
"91142","CAMIN","VIÑAO, DE (BERNUECES)","65","-5.640818918","43.524413307","CAMIN VIÑAO, DE (BERNUECES) 65"
"1086","CALLE","BELGICA","3 B","-5.671162767","43.523230036","CALLE BELGICA 3 B"
"7854","CMNO","PERALES (SOMIO)","221","-5.626135263","43.541210792","CMNO PERALES (SOMIO) 221"
"62001","PQUE","ANTONIO ORTEGA, DE","1","-5.675690484","43.522409448","PQUE ANTONIO ORTEGA, DE 1"
"62001","PQUE","ANTONIO ORTEGA, DE","2","-5.675993437","43.522251234","PQUE ANTONIO ORTEGA, DE 2"
"62001","PQUE","ANTONIO ORTEGA, DE","3","-5.676154241","43.522042858","PQUE ANTONIO ORTEGA, DE 3"
"61703","CALLE","ESMERALDA MASEDA","6","-5.682167461","43.51660468","CALLE ESMERALDA MASEDA 6"
"52103","CALLE","INGENIERO ISIDORO CLAUSEL","10","-5.71216916","43.52442019","CALLE INGENIERO ISIDORO CLAUSEL 10"
"3066","CALLE","MUROS DE GALICIA","3","-5.649603221","43.529505413","CALLE MUROS DE GALICIA 3"
"71931","CLEYA","AGUA, DEL (SANTURIO)","69","-5.615519875","43.503137889","CLEYA AGUA, DEL (SANTURIO) 69"
"61701","CALLE","MARIA DE LAS ALAS PUMARIÑO","7","-5.683584103","43.516837827","CALLE MARIA DE LAS ALAS PUMARIÑO 7"
"61701","CALLE","MARIA DE LAS ALAS PUMARIÑO","9","-5.683406279","43.516749688","CALLE MARIA DE LAS ALAS PUMARIÑO 9"
"61701","CALLE","MARIA DE LAS ALAS PUMARIÑO","11","-5.682945708","43.516538616","CALLE MARIA DE LAS ALAS PUMARIÑO 11"
"61701","CALLE","MARIA DE LAS ALAS PUMARIÑO","13","-5.682718689","43.516445328","CALLE MARIA DE LAS ALAS PUMARIÑO 13"
"61701","CALLE","MARIA DE LAS ALAS PUMARIÑO","17","-5.681773903","43.516113318","CALLE MARIA DE LAS ALAS PUMARIÑO 17"
"61701","CALLE","MARIA DE LAS ALAS PUMARIÑO","10","-5.685018437","43.517293771","CALLE MARIA DE LAS ALAS PUMARIÑO 10"
"61701","CALLE","MARIA DE LAS ALAS PUMARIÑO","12","-5.684858509","43.517220349","CALLE MARIA DE LAS ALAS PUMARIÑO 12"
"61701","CALLE","MARIA DE LAS ALAS PUMARIÑO","14","-5.684605681","43.517097618","CALLE MARIA DE LAS ALAS PUMARIÑO 14"
"61701","CALLE","MARIA DE LAS ALAS PUMARIÑO","16","-5.684494006","43.51703844","CALLE MARIA DE LAS ALAS PUMARIÑO 16"
"61702","CALLE","CARMEN MARTIN GAITE","1","-5.682723025","43.517009447","CALLE CARMEN MARTIN GAITE 1"
"61702","CALLE","CARMEN MARTIN GAITE","3","-5.682840642","43.516880119","CALLE CARMEN MARTIN GAITE 3"
"61702","CALLE","CARMEN MARTIN GAITE","5","-5.682971915","43.516738181","CALLE CARMEN MARTIN GAITE 5"
"61702","CALLE","CARMEN MARTIN GAITE","7","-5.683282659","43.516389272","CALLE CARMEN MARTIN GAITE 7"
"61702","CALLE","CARMEN MARTIN GAITE","9","-5.683381163","43.516284028","CALLE CARMEN MARTIN GAITE 9"
"61702","CALLE","CARMEN MARTIN GAITE","11","-5.683572382","43.516052408","CALLE CARMEN MARTIN GAITE 11"
"61702","CALLE","CARMEN MARTIN GAITE","13","-5.683662792","43.515963291","CALLE CARMEN MARTIN GAITE 13"
"61702","CALLE","CARMEN MARTIN GAITE","15","-5.683775113","43.515842982","CALLE CARMEN MARTIN GAITE 15"
"61702","CALLE","CARMEN MARTIN GAITE","4","-5.683561497","43.516480126","CALLE CARMEN MARTIN GAITE 4"
"61702","CALLE","CARMEN MARTIN GAITE","6","-5.683846825","43.51617251","CALLE CARMEN MARTIN GAITE 6"
"61704","CALLE","MATILDE DE LA TORRE","19","-5.684394514","43.516093376","CALLE MATILDE DE LA TORRE 19"
"61704","CALLE","MATILDE DE LA TORRE","21","-5.684183084","43.515981708","CALLE MATILDE DE LA TORRE 21"
"61704","CALLE","MATILDE DE LA TORRE","23","-5.683418345","43.515705195","CALLE MATILDE DE LA TORRE 23"
"61704","CALLE","MATILDE DE LA TORRE","25","-5.68310175","43.515631317","CALLE MATILDE DE LA TORRE 25"
"61703","CALLE","ESMERALDA MASEDA","10","-5.682484162","43.516027776","CALLE ESMERALDA MASEDA 10"
"61703","CALLE","ESMERALDA MASEDA","12","-5.682644538","43.51570706","CALLE ESMERALDA MASEDA 12"
"61703","CALLE","ESMERALDA MASEDA","14","-5.682708468","43.515591058","CALLE ESMERALDA MASEDA 14"
"61703","CALLE","ESMERALDA MASEDA","7","-5.682239658","43.515901413","CALLE ESMERALDA MASEDA 7"
"61703","CALLE","ESMERALDA MASEDA","9","-5.682306114","43.515798299","CALLE ESMERALDA MASEDA 9"
"8057","CMNO","QUIÑONES (SOMIO)","60","-5.636034922","43.545606805","CMNO QUIÑONES (SOMIO) 60"
"8057","CMNO","QUIÑONES (SOMIO)","66","-5.636034519","43.545573437","CMNO QUIÑONES (SOMIO) 66"
"8057","CMNO","QUIÑONES (SOMIO)","100","-5.636010984","43.54525569","CMNO QUIÑONES (SOMIO) 100"
"8057","CMNO","QUIÑONES (SOMIO)","130","-5.635940179","43.544890007","CMNO QUIÑONES (SOMIO) 130"
"8057","CMNO","QUIÑONES (SOMIO)","150","-5.63592023","43.544746164","CMNO QUIÑONES (SOMIO) 150"
"8057","CMNO","QUIÑONES (SOMIO)","180","-5.635921987","43.544466243","CMNO QUIÑONES (SOMIO) 180"
"6588","CALLE","RIOJA","27","-5.698905684","43.53289599","CALLE RIOJA 27"
"6588","CALLE","RIOJA","29","-5.69891464","43.532936385","CALLE RIOJA 29"
"6588","CALLE","RIOJA","31","-5.698923341","43.532981333","CALLE RIOJA 31"
"6588","CALLE","RIOJA","33","-5.698929208","43.53301657","CALLE RIOJA 33"
"6588","CALLE","RIOJA","35","-5.698940296","43.533062308","CALLE RIOJA 35"
"6588","CALLE","RIOJA","37","-5.698946788","43.533095478","CALLE RIOJA 37"
"6588","CALLE","RIOJA","39","-5.698957387","43.533140534","CALLE RIOJA 39"
"6588","CALLE","RIOJA","41","-5.698966309","43.533174339","CALLE RIOJA 41"
"6588","CALLE","RIOJA","43","-5.698972557","43.533209234","CALLE RIOJA 43"
"6588","CALLE","RIOJA","45","-5.69898145","43.533258212","CALLE RIOJA 45"
"6588","CALLE","RIOJA","47","-5.698988267","43.533288663","CALLE RIOJA 47"
"90695","CAMIN","FIGARINA, DE LA (CALDONES)","378","-5.622096319","43.476692165","CAMIN FIGARINA, DE LA (CALDONES) 378"
"90696","CAMIN","MOLIN DE GARBELLES, DEL (CALDONES)","34","-5.620991792","43.474942914","CAMIN MOLIN DE GARBELLES, DEL (CALDONES) 34"
"90696","CAMIN","MOLIN DE GARBELLES, DEL (CALDONES)","35","-5.621015564","43.474882799","CAMIN MOLIN DE GARBELLES, DEL (CALDONES) 35"
"90696","CAMIN","MOLIN DE GARBELLES, DEL (CALDONES)","94","-5.62151918","43.475046488","CAMIN MOLIN DE GARBELLES, DEL (CALDONES) 94"
"90696","CAMIN","MOLIN DE GARBELLES, DEL (CALDONES)","149","-5.621975424","43.475500572","CAMIN MOLIN DE GARBELLES, DEL (CALDONES) 149"
"90696","CAMIN","MOLIN DE GARBELLES, DEL (CALDONES)","185","-5.622269737","43.475746448","CAMIN MOLIN DE GARBELLES, DEL (CALDONES) 185"
"90696","CAMIN","MOLIN DE GARBELLES, DEL (CALDONES)","285","-5.623243829","43.475799245","CAMIN MOLIN DE GARBELLES, DEL (CALDONES) 285"
"90696","CAMIN","MOLIN DE GARBELLES, DEL (CALDONES)","324","-5.623645585","43.475903892","CAMIN MOLIN DE GARBELLES, DEL (CALDONES) 324"
"90696","CAMIN","MOLIN DE GARBELLES, DEL (CALDONES)","374","-5.624317478","43.476030796","CAMIN MOLIN DE GARBELLES, DEL (CALDONES) 374"
"90696","CAMIN","MOLIN DE GARBELLES, DEL (CALDONES)","392","-5.624555732","43.475941219","CAMIN MOLIN DE GARBELLES, DEL (CALDONES) 392"
"90696","CAMIN","MOLIN DE GARBELLES, DEL (CALDONES)","469","-5.624013915","43.475355367","CAMIN MOLIN DE GARBELLES, DEL (CALDONES) 469"
"90696","CAMIN","MOLIN DE GARBELLES, DEL (CALDONES)","480","-5.624189897","43.475348724","CAMIN MOLIN DE GARBELLES, DEL (CALDONES) 480"
"90696","CAMIN","MOLIN DE GARBELLES, DEL (CALDONES)","489","-5.624150325","43.475196352","CAMIN MOLIN DE GARBELLES, DEL (CALDONES) 489"
"90696","CAMIN","MOLIN DE GARBELLES, DEL (CALDONES)","553","-5.624898381","43.475387681","CAMIN MOLIN DE GARBELLES, DEL (CALDONES) 553"
"90696","CAMIN","MOLIN DE GARBELLES, DEL (CALDONES)","564","-5.624893901","43.475528315","CAMIN MOLIN DE GARBELLES, DEL (CALDONES) 564"
"90696","CAMIN","MOLIN DE GARBELLES, DEL (CALDONES)","593","-5.625343667","43.475578488","CAMIN MOLIN DE GARBELLES, DEL (CALDONES) 593"
"90696","CAMIN","MOLIN DE GARBELLES, DEL (CALDONES)","600","-5.625281589","43.475712622","CAMIN MOLIN DE GARBELLES, DEL (CALDONES) 600"
"90696","CAMIN","MOLIN DE GARBELLES, DEL (CALDONES)","630","-5.625748681","43.475827646","CAMIN MOLIN DE GARBELLES, DEL (CALDONES) 630"
"90697","CAMIN","CUESTA DEL CARACOL, DE LA (CALDONES)","75","-5.620756099","43.476276186","CAMIN CUESTA DEL CARACOL, DE LA (CALDONES) 75"
"90697","CAMIN","CUESTA DEL CARACOL, DE LA (CALDONES)","112","-5.620373899","43.47614966","CAMIN CUESTA DEL CARACOL, DE LA (CALDONES) 112"
"90697","CAMIN","CUESTA DEL CARACOL, DE LA (CALDONES)","180","-5.619499162","43.475884384","CAMIN CUESTA DEL CARACOL, DE LA (CALDONES) 180"
"90697","CAMIN","CUESTA DEL CARACOL, DE LA (CALDONES)","215","-5.619200029","43.475918388","CAMIN CUESTA DEL CARACOL, DE LA (CALDONES) 215"
"90698","CAMIN","NOZALICU, DEL (CALDONES)","14","-5.619025771","43.476709614","CAMIN NOZALICU, DEL (CALDONES) 14"
"90698","CAMIN","NOZALICU, DEL (CALDONES)","71","-5.618408111","43.476638259","CAMIN NOZALICU, DEL (CALDONES) 71"
