DISTRITO,SECCION,MESA,OPCION,VOTOS
01,014,B,UPD,28
01,015,A,AB,0
01,015,A,AE,0
01,015,A,AN,0
01,015,A,BL,3
01,015,A,CBLANCO,0
01,015,A,CDE,0
01,015,A,CDS,0
01,015,A,CPC,0
01,015,A,DN,0
01,015,A,E2000,0
01,015,A,FAU,0
01,015,A,FE,0
01,015,A,FEJ,0
01,015,A,IU,42
01,015,A,LI,0
01,015,A,LOS VERDES,0
01,015,A,LOS VERDES GV,0
01,015,A,OTROS,0
01,015,A,PACMA,0
01,015,A,PAIE,0
01,015,A,PC,0
01,015,A,PCPE,0
01,015,A,PFV,0
01,015,A,PH,0
01,015,A,PHA,0
01,015,A,PLC,0
01,015,A,PLEVE,0
01,015,A,PMJ,0
01,015,A,PNF,0
01,015,A,POSI,0
01,015,A,PP,123
01,015,A,PRPL,0
01,015,A,PSAI,0
01,015,A,PSD,0
01,015,A,PSOE,227
01,015,A,PUEE,0
01,015,A,PUL,0
01,015,A,TC,0
01,015,A,UPD,22
01,015,B,AB,0
01,015,B,AE,0
01,015,B,AN,0
01,015,B,BL,3
01,015,B,CBLANCO,0
01,015,B,CDE,0
01,015,B,CDS,0
01,015,B,CPC,0
01,015,B,DN,0
01,015,B,E2000,0
01,015,B,FAU,0
01,015,B,FE,0
01,015,B,FEJ,0
01,015,B,IU,52
01,015,B,LI,0
01,015,B,LOS VERDES,0
01,015,B,LOS VERDES GV,0
01,015,B,OTROS,0
01,015,B,PACMA,0
01,015,B,PAIE,0
01,015,B,PC,0
01,015,B,PCPE,0
01,015,B,PFV,0
01,015,B,PH,0
01,015,B,PHA,0
01,015,B,PLC,0
01,015,B,PLEVE,0
01,015,B,PMJ,0
01,015,B,PNF,0
01,015,B,POSI,0
01,015,B,PP,185
01,015,B,PRPL,0
01,015,B,PSAI,0
01,015,B,PSD,0
01,015,B,PSOE,272
01,015,B,PUEE,0
01,015,B,PUL,0
01,015,B,TC,0
01,015,B,UPD,27
01,016,A,AB,0
01,016,A,AE,0
01,016,A,AN,0
01,016,A,BL,9
01,016,A,CBLANCO,0
01,016,A,CDE,0
01,016,A,CDS,0
01,016,A,CPC,0
01,016,A,DN,0
01,016,A,E2000,0
01,016,A,FAU,0
01,016,A,FE,0
01,016,A,FEJ,0
01,016,A,IU,37
01,016,A,LI,0
01,016,A,LOS VERDES,0
01,016,A,LOS VERDES GV,0
01,016,A,OTROS,5
01,016,A,PACMA,0
01,016,A,PAIE,0
01,016,A,PC,0
01,016,A,PCPE,0
01,016,A,PFV,0
01,016,A,PH,0
01,016,A,PHA,0
01,016,A,PLC,0
01,016,A,PLEVE,0
01,016,A,PMJ,0
01,016,A,PNF,0
01,016,A,POSI,0
01,016,A,PP,250
01,016,A,PRPL,0
01,016,A,PSAI,0
01,016,A,PSD,0
01,016,A,PSOE,228
01,016,A,PUEE,0
01,016,A,PUL,0
01,016,A,TC,0
01,016,A,UPD,24
01,016,B,AB,0
01,016,B,AE,0
01,016,B,AN,0
01,016,B,BL,10
01,016,B,CBLANCO,0
01,016,B,CDE,0
01,016,B,CDS,0
01,016,B,CPC,0
01,016,B,DN,0
01,016,B,E2000,0
01,016,B,FAU,0
01,016,B,FE,0
01,016,B,FEJ,0
01,016,B,IU,31
01,016,B,LI,0
01,016,B,LOS VERDES,0
01,016,B,LOS VERDES GV,0
01,016,B,OTROS,0
01,016,B,PACMA,0
01,016,B,PAIE,0
01,016,B,PC,0
01,016,B,PCPE,0
01,016,B,PFV,0
01,016,B,PH,0
01,016,B,PHA,0
01,016,B,PLC,0
01,016,B,PLEVE,0
01,016,B,PMJ,0
01,016,B,PNF,0
01,016,B,POSI,0
01,016,B,PP,260
01,016,B,PRPL,0
01,016,B,PSAI,0
01,016,B,PSD,0
01,016,B,PSOE,260
01,016,B,PUEE,0
01,016,B,PUL,0
01,016,B,TC,0
01,016,B,UPD,26
01,016,C,AB,0
01,016,C,AE,0
01,016,C,AN,0
01,016,C,BL,8
01,016,C,CBLANCO,0
01,016,C,CDE,0
01,016,C,CDS,0
01,016,C,CPC,0
01,016,C,DN,0
01,016,C,E2000,0
01,016,C,FAU,0
01,016,C,FE,0
01,016,C,FEJ,0
01,016,C,IU,28
01,016,C,LI,0
01,016,C,LOS VERDES,0
01,016,C,LOS VERDES GV,0
01,016,C,OTROS,0
01,016,C,PACMA,0
01,016,C,PAIE,0
01,016,C,PC,0
01,016,C,PCPE,0
01,016,C,PFV,0
01,016,C,PH,0
01,016,C,PHA,0
01,016,C,PLC,0
01,016,C,PLEVE,0
01,016,C,PMJ,0
01,016,C,PNF,0
01,016,C,POSI,0
01,016,C,PP,253
01,016,C,PRPL,0
01,016,C,PSAI,0
01,016,C,PSD,0
01,016,C,PSOE,210
01,016,C,PUEE,0
01,016,C,PUL,0
01,016,C,TC,0
01,016,C,UPD,25
01,017,A,AB,0
01,017,A,AE,0
01,017,A,AN,0
01,017,A,BL,1
01,017,A,CBLANCO,0
01,017,A,CDE,0
01,017,A,CDS,0
01,017,A,CPC,0
01,017,A,DN,0
01,017,A,E2000,0
01,017,A,FAU,0
01,017,A,FE,0
01,017,A,FEJ,0
01,017,A,IU,52
01,017,A,LI,0
01,017,A,LOS VERDES,0
01,017,A,LOS VERDES GV,0
01,017,A,OTROS,0
01,017,A,PACMA,0
01,017,A,PAIE,0
01,017,A,PC,0
01,017,A,PCPE,0
01,017,A,PFV,0
01,017,A,PH,0
01,017,A,PHA,0
01,017,A,PLC,0
01,017,A,PLEVE,0
01,017,A,PMJ,0
01,017,A,PNF,0
01,017,A,POSI,0
01,017,A,PP,260
01,017,A,PRPL,0
01,017,A,PSAI,0
01,017,A,PSD,0
01,017,A,PSOE,224
01,017,A,PUEE,0
01,017,A,PUL,0
01,017,A,TC,0
01,017,A,UPD,31
01,017,B,AB,0
01,017,B,AE,0
01,017,B,AN,0
01,017,B,BL,7
01,017,B,CBLANCO,0
01,017,B,CDE,0
01,017,B,CDS,0
01,017,B,CPC,0
01,017,B,DN,0
01,017,B,E2000,0
01,017,B,FAU,0
01,017,B,FE,0
01,017,B,FEJ,0
01,017,B,IU,70
01,017,B,LI,0
01,017,B,LOS VERDES,0
01,017,B,LOS VERDES GV,0
01,017,B,OTROS,0
01,017,B,PACMA,0
01,017,B,PAIE,0
01,017,B,PC,0
01,017,B,PCPE,0
01,017,B,PFV,0
01,017,B,PH,0
01,017,B,PHA,0
01,017,B,PLC,0
01,017,B,PLEVE,0
01,017,B,PMJ,0
01,017,B,PNF,0
01,017,B,POSI,0
01,017,B,PP,308
01,017,B,PRPL,0
01,017,B,PSAI,0
01,017,B,PSD,0
01,017,B,PSOE,325
01,017,B,PUEE,0
01,017,B,PUL,0
01,017,B,TC,0
01,017,B,UPD,36
01,017,C,AB,0
01,017,C,AE,0
01,017,C,AN,0
01,017,C,BL,4
01,017,C,CBLANCO,0
01,017,C,CDE,0
01,017,C,CDS,0
01,017,C,CPC,0
01,017,C,DN,0
01,017,C,E2000,0
01,017,C,FAU,0
01,017,C,FE,0
01,017,C,FEJ,0
01,017,C,IU,42
01,017,C,LI,0
01,017,C,LOS VERDES,0
01,017,C,LOS VERDES GV,0
01,017,C,OTROS,0
01,017,C,PACMA,0
01,017,C,PAIE,0
01,017,C,PC,0
01,017,C,PCPE,0
01,017,C,PFV,0
01,017,C,PH,0
01,017,C,PHA,0
01,017,C,PLC,0
01,017,C,PLEVE,0
01,017,C,PMJ,0
01,017,C,PNF,0
01,017,C,POSI,0
01,017,C,PP,308
01,017,C,PRPL,0
01,017,C,PSAI,0
01,017,C,PSD,0
01,017,C,PSOE,236
01,017,C,PUEE,0
01,017,C,PUL,0
01,017,C,TC,0
01,017,C,UPD,36
01,018,A,AB,0
01,018,A,AE,0
01,018,A,AN,0
01,018,A,BL,3
01,018,A,CBLANCO,0
01,018,A,CDE,0
01,018,A,CDS,0
01,018,A,CPC,0
01,018,A,DN,0
01,018,A,E2000,0
01,018,A,FAU,0
01,018,A,FE,0
01,018,A,FEJ,0
01,018,A,IU,43
01,018,A,LI,0
01,018,A,LOS VERDES,0
01,018,A,LOS VERDES GV,0
01,018,A,OTROS,4
01,018,A,PACMA,0
01,018,A,PAIE,0
01,018,A,PC,0
01,018,A,PCPE,0
01,018,A,PFV,0
01,018,A,PH,0
01,018,A,PHA,0
01,018,A,PLC,0
01,018,A,PLEVE,0
01,018,A,PMJ,0
01,018,A,PNF,0
01,018,A,POSI,0
01,018,A,PP,181
01,018,A,PRPL,0
01,018,A,PSAI,0
01,018,A,PSD,0
01,018,A,PSOE,236
01,018,A,PUEE,0
01,018,A,PUL,0
01,018,A,TC,0
01,018,A,UPD,20
01,018,B,AB,0
01,018,B,AE,0
01,018,B,AN,0
01,018,B,BL,6
01,018,B,CBLANCO,0
01,018,B,CDE,0
01,018,B,CDS,0
01,018,B,CPC,0
01,018,B,DN,0
01,018,B,E2000,0
01,018,B,FAU,0
01,018,B,FE,0
01,018,B,FEJ,0
01,018,B,IU,49
01,018,B,LI,0
01,018,B,LOS VERDES,0
01,018,B,LOS VERDES GV,0
01,018,B,OTROS,0
01,018,B,PACMA,0
01,018,B,PAIE,0
01,018,B,PC,0
01,018,B,PCPE,0
01,018,B,PFV,0
01,018,B,PH,0
01,018,B,PHA,0
01,018,B,PLC,0
01,018,B,PLEVE,0
01,018,B,PMJ,0
01,018,B,PNF,0
01,018,B,POSI,0
01,018,B,PP,231
01,018,B,PRPL,0
01,018,B,PSAI,0
01,018,B,PSD,0
01,018,B,PSOE,296
01,018,B,PUEE,0
01,018,B,PUL,0
01,018,B,TC,0
01,018,B,UPD,31
01,018,C,AB,0
01,018,C,AE,0
01,018,C,AN,0
01,018,C,BL,2
01,018,C,CBLANCO,0
01,018,C,CDE,0
01,018,C,CDS,0
01,018,C,CPC,0
01,018,C,DN,0
01,018,C,E2000,0
01,018,C,FAU,0
01,018,C,FE,0
01,018,C,FEJ,0
01,018,C,IU,51
01,018,C,LI,0
01,018,C,LOS VERDES,0
01,018,C,LOS VERDES GV,0
01,018,C,OTROS,3
01,018,C,PACMA,0
01,018,C,PAIE,0
01,018,C,PC,0
01,018,C,PCPE,0
01,018,C,PFV,0
01,018,C,PH,0
01,018,C,PHA,0
01,018,C,PLC,0
01,018,C,PLEVE,0
01,018,C,PMJ,0
01,018,C,PNF,0
01,018,C,POSI,0
01,018,C,PP,236
01,018,C,PRPL,0
01,018,C,PSAI,0
01,018,C,PSD,0
01,018,C,PSOE,233
01,018,C,PUEE,0
01,018,C,PUL,0
01,018,C,TC,0
01,018,C,UPD,18
01,019,A,AB,0
01,019,A,AE,0
01,019,A,AN,0
01,019,A,BL,15
01,019,A,CBLANCO,0
01,019,A,CDE,0
01,019,A,CDS,0
01,019,A,CPC,0
01,019,A,DN,0
01,019,A,E2000,0
01,019,A,FAU,0
01,019,A,FE,0
01,019,A,FEJ,0
01,019,A,IU,63
01,019,A,LI,0
01,019,A,LOS VERDES,0
01,019,A,LOS VERDES GV,0
01,019,A,OTROS,0
01,019,A,PACMA,0
01,019,A,PAIE,0
01,019,A,PC,0
01,019,A,PCPE,0
01,019,A,PFV,0
01,019,A,PH,0
01,019,A,PHA,0
01,019,A,PLC,0
01,019,A,PLEVE,0
01,019,A,PMJ,0
01,019,A,PNF,0
01,019,A,POSI,0
01,019,A,PP,249
01,019,A,PRPL,0
01,019,A,PSAI,0
01,019,A,PSD,0
01,019,A,PSOE,266
01,019,A,PUEE,0
01,019,A,PUL,0
01,019,A,TC,0
01,019,A,UPD,26
01,019,B,AB,0
01,019,B,AE,0
01,019,B,AN,0
01,019,B,BL,11
01,019,B,CBLANCO,0
01,019,B,CDE,0
01,019,B,CDS,0
01,019,B,CPC,0
01,019,B,DN,0
01,019,B,E2000,0
01,019,B,FAU,0
01,019,B,FE,0
01,019,B,FEJ,0
01,019,B,IU,64
01,019,B,LI,0
01,019,B,LOS VERDES,0
01,019,B,LOS VERDES GV,0
01,019,B,OTROS,0
01,019,B,PACMA,0
01,019,B,PAIE,0
01,019,B,PC,0
01,019,B,PCPE,0
01,019,B,PFV,0
01,019,B,PH,0
01,019,B,PHA,0
01,019,B,PLC,0
01,019,B,PLEVE,0
01,019,B,PMJ,0
01,019,B,PNF,0
01,019,B,POSI,0
01,019,B,PP,243
01,019,B,PRPL,0
01,019,B,PSAI,0
01,019,B,PSD,0
01,019,B,PSOE,333
01,019,B,PUEE,0
01,019,B,PUL,0
01,019,B,TC,0
01,019,B,UPD,35
01,020,A,AB,0
01,020,A,AE,0
01,020,A,AN,0
01,020,A,BL,5
01,020,A,CBLANCO,0
01,020,A,CDE,0
01,020,A,CDS,0
01,020,A,CPC,0
01,020,A,DN,0
01,020,A,E2000,0
01,020,A,FAU,0
01,020,A,FE,0
01,020,A,FEJ,0
01,020,A,IU,52
01,020,A,LI,0
01,020,A,LOS VERDES,0
01,020,A,LOS VERDES GV,0
01,020,A,OTROS,11
01,020,A,PACMA,0
01,020,A,PAIE,0
01,020,A,PC,0
01,020,A,PCPE,0
01,020,A,PFV,0
01,020,A,PH,0
01,020,A,PHA,0
01,020,A,PLC,0
01,020,A,PLEVE,0
01,020,A,PMJ,0
01,020,A,PNF,0
01,020,A,POSI,0
01,020,A,PP,204
01,020,A,PRPL,0
01,020,A,PSAI,0
01,020,A,PSD,0
01,020,A,PSOE,236
01,020,A,PUEE,0
01,020,A,PUL,0
01,020,A,TC,0
01,020,A,UPD,11
01,020,B,AB,0
01,020,B,AE,0
01,020,B,AN,0
01,020,B,BL,7
01,020,B,CBLANCO,0
01,020,B,CDE,0
01,020,B,CDS,0
01,020,B,CPC,0
01,020,B,DN,0
01,020,B,E2000,0
01,020,B,FAU,0
01,020,B,FE,0
01,020,B,FEJ,0
01,020,B,IU,70
01,020,B,LI,0
01,020,B,LOS VERDES,0
01,020,B,LOS VERDES GV,0
01,020,B,OTROS,12
01,020,B,PACMA,0
01,020,B,PAIE,0
01,020,B,PC,0
01,020,B,PCPE,0
01,020,B,PFV,0
01,020,B,PH,0
01,020,B,PHA,0
01,020,B,PLC,0
01,020,B,PLEVE,0
01,020,B,PMJ,0
01,020,B,PNF,0
01,020,B,POSI,0
01,020,B,PP,213
01,020,B,PRPL,0
01,020,B,PSAI,0
01,020,B,PSD,0
01,020,B,PSOE,281
01,020,B,PUEE,0
01,020,B,PUL,0
01,020,B,TC,0
01,020,B,UPD,33
01,021,A,AB,0
01,021,A,AE,0
01,021,A,AN,0
01,021,A,BL,6
01,021,A,CBLANCO,0
01,021,A,CDE,0
01,021,A,CDS,0
01,021,A,CPC,0
01,021,A,DN,0
01,021,A,E2000,0
01,021,A,FAU,0
01,021,A,FE,0
01,021,A,FEJ,0
01,021,A,IU,82
01,021,A,LI,0
01,021,A,LOS VERDES,0
01,021,A,LOS VERDES GV,0
01,021,A,OTROS,0
01,021,A,PACMA,0
01,021,A,PAIE,0
01,021,A,PC,0
01,021,A,PCPE,0
01,021,A,PFV,0
01,021,A,PH,0
01,021,A,PHA,0
01,021,A,PLC,0
01,021,A,PLEVE,0
01,021,A,PMJ,0
01,021,A,PNF,0
01,021,A,POSI,0
01,021,A,PP,238
01,021,A,PRPL,0
01,021,A,PSAI,0
01,021,A,PSD,0
01,021,A,PSOE,294
01,021,A,PUEE,0
01,021,A,PUL,0
01,021,A,TC,0
01,021,A,UPD,33
01,021,B,AB,0
01,021,B,AE,0
01,021,B,AN,0
01,021,B,BL,3
01,021,B,CBLANCO,0
01,021,B,CDE,0
01,021,B,CDS,0
01,021,B,CPC,0
01,021,B,DN,0
01,021,B,E2000,0
01,021,B,FAU,0
01,021,B,FE,0
01,021,B,FEJ,0
01,021,B,IU,65
01,021,B,LI,0
01,021,B,LOS VERDES,0
01,021,B,LOS VERDES GV,0
01,021,B,OTROS,0
01,021,B,PACMA,0
01,021,B,PAIE,0
01,021,B,PC,0
01,021,B,PCPE,0
01,021,B,PFV,0
01,021,B,PH,0
01,021,B,PHA,0
01,021,B,PLC,0
01,021,B,PLEVE,0
01,021,B,PMJ,0
01,021,B,PNF,0
01,021,B,POSI,0
01,021,B,PP,239
01,021,B,PRPL,0
01,021,B,PSAI,0
01,021,B,PSD,0
01,021,B,PSOE,326
01,021,B,PUEE,0
01,021,B,PUL,0
01,021,B,TC,0
01,021,B,UPD,36
01,022,A,AB,0
01,022,A,AE,0
01,022,A,AN,0
01,022,A,BL,12
01,022,A,CBLANCO,0
01,022,A,CDE,0
01,022,A,CDS,0
01,022,A,CPC,0
01,022,A,DN,0
01,022,A,E2000,0
01,022,A,FAU,0
01,022,A,FE,0
01,022,A,FEJ,0
01,022,A,IU,70
01,022,A,LI,0
01,022,A,LOS VERDES,0
01,022,A,LOS VERDES GV,0
01,022,A,OTROS,0
01,022,A,PACMA,0
01,022,A,PAIE,0
01,022,A,PC,0
01,022,A,PCPE,0
01,022,A,PFV,0
01,022,A,PH,0
01,022,A,PHA,0
01,022,A,PLC,0
01,022,A,PLEVE,0
01,022,A,PMJ,0
01,022,A,PNF,0
01,022,A,POSI,0
01,022,A,PP,198
01,022,A,PRPL,0
01,022,A,PSAI,0
01,022,A,PSD,0
01,022,A,PSOE,263
01,022,A,PUEE,0
01,022,A,PUL,0
01,022,A,TC,0
01,022,A,UPD,21
01,022,B,AB,0
01,022,B,AE,0
01,022,B,AN,0
01,022,B,BL,6
01,022,B,CBLANCO,0
01,022,B,CDE,0
01,022,B,CDS,0
01,022,B,CPC,0
01,022,B,DN,0
01,022,B,E2000,0
01,022,B,FAU,0
01,022,B,FE,0
01,022,B,FEJ,0
01,022,B,IU,91
01,022,B,LI,0
01,022,B,LOS VERDES,0
01,022,B,LOS VERDES GV,0
01,022,B,OTROS,0
01,022,B,PACMA,0
01,022,B,PAIE,0
01,022,B,PC,0
01,022,B,PCPE,0
01,022,B,PFV,0
01,022,B,PH,0
01,022,B,PHA,0
01,022,B,PLC,0
01,022,B,PLEVE,0
01,022,B,PMJ,0
01,022,B,PNF,0
01,022,B,POSI,0
01,022,B,PP,243
01,022,B,PRPL,0
01,022,B,PSAI,0
01,022,B,PSD,0
01,022,B,PSOE,267
01,022,B,PUEE,0
01,022,B,PUL,0
01,022,B,TC,0
01,022,B,UPD,23
01,023,A,AB,0
01,023,A,AE,0
01,023,A,AN,0
01,023,A,BL,9
01,023,A,CBLANCO,0
01,023,A,CDE,0
01,023,A,CDS,0
01,023,A,CPC,0
01,023,A,DN,0
01,023,A,E2000,0
01,023,A,FAU,0
01,023,A,FE,0
01,023,A,FEJ,0
01,023,A,IU,69
01,023,A,LI,0
01,023,A,LOS VERDES,0
01,023,A,LOS VERDES GV,0
01,023,A,OTROS,0
01,023,A,PACMA,0
01,023,A,PAIE,0
01,023,A,PC,0
01,023,A,PCPE,0
01,023,A,PFV,0
01,023,A,PH,0
01,023,A,PHA,0
01,023,A,PLC,0
01,023,A,PLEVE,0
01,023,A,PMJ,0
01,023,A,PNF,0
01,023,A,POSI,0
01,023,A,PP,266
01,023,A,PRPL,0
01,023,A,PSAI,0
01,023,A,PSD,0
01,023,A,PSOE,293
01,023,A,PUEE,0
01,023,A,PUL,0
01,023,A,TC,0
01,023,A,UPD,27
01,023,B,AB,0
01,023,B,AE,0
01,023,B,AN,0
01,023,B,BL,15
01,023,B,CBLANCO,0
01,023,B,CDE,0
01,023,B,CDS,0
01,023,B,CPC,0
01,023,B,DN,0
01,023,B,E2000,0
01,023,B,FAU,0
01,023,B,FE,0
01,023,B,FEJ,0
01,023,B,IU,52
01,023,B,LI,0
01,023,B,LOS VERDES,0
01,023,B,LOS VERDES GV,0
01,023,B,OTROS,0
01,023,B,PACMA,0
01,023,B,PAIE,0
01,023,B,PC,0
01,023,B,PCPE,0
01,023,B,PFV,0
01,023,B,PH,0
01,023,B,PHA,0
01,023,B,PLC,0
01,023,B,PLEVE,0
01,023,B,PMJ,0
01,023,B,PNF,0
01,023,B,POSI,0
01,023,B,PP,303
01,023,B,PRPL,0
01,023,B,PSAI,0
01,023,B,PSD,0
01,023,B,PSOE,298
01,023,B,PUEE,0
01,023,B,PUL,0
01,023,B,TC,0
01,023,B,UPD,33
01,024,A,AB,0
01,024,A,AE,0
01,024,A,AN,0
01,024,A,BL,0
01,024,A,CBLANCO,0
01,024,A,CDE,0
01,024,A,CDS,0
01,024,A,CPC,0
01,024,A,DN,0
01,024,A,E2000,0
01,024,A,FAU,0
01,024,A,FE,0
01,024,A,FEJ,0
01,024,A,IU,40
01,024,A,LI,0
01,024,A,LOS VERDES,0
01,024,A,LOS VERDES GV,0
01,024,A,OTROS,6
01,024,A,PACMA,0
01,024,A,PAIE,0
01,024,A,PC,0
01,024,A,PCPE,0
01,024,A,PFV,0
01,024,A,PH,0
01,024,A,PHA,0
01,024,A,PLC,0
01,024,A,PLEVE,0
01,024,A,PMJ,0
01,024,A,PNF,0
01,024,A,POSI,0
01,024,A,PP,184
01,024,A,PRPL,0
01,024,A,PSAI,0
01,024,A,PSD,0
01,024,A,PSOE,214
01,024,A,PUEE,0
01,024,A,PUL,0
01,024,A,TC,0
01,024,A,UPD,19
01,024,B,AB,0
01,024,B,AE,0
01,024,B,AN,0
01,024,B,BL,2
01,024,B,CBLANCO,0
01,024,B,CDE,0
01,024,B,CDS,0
01,024,B,CPC,0
01,024,B,DN,0
01,024,B,E2000,0
01,024,B,FAU,0
01,024,B,FE,0
01,024,B,FEJ,0
01,024,B,IU,39
01,024,B,LI,0
01,024,B,LOS VERDES,0
01,024,B,LOS VERDES GV,0
01,024,B,OTROS,10
01,024,B,PACMA,0
01,024,B,PAIE,0
01,024,B,PC,0
01,024,B,PCPE,0
01,024,B,PFV,0
01,024,B,PH,0
01,024,B,PHA,0
01,024,B,PLC,0
01,024,B,PLEVE,0
01,024,B,PMJ,0
01,024,B,PNF,0
01,024,B,POSI,0
01,024,B,PP,235
01,024,B,PRPL,0
01,024,B,PSAI,0
01,024,B,PSD,0
01,024,B,PSOE,246
01,024,B,PUEE,0
01,024,B,PUL,0
01,024,B,TC,0
01,024,B,UPD,18
01,025,A,AB,0
01,025,A,AE,0
01,025,A,AN,0
01,025,A,BL,11
01,025,A,CBLANCO,0
01,025,A,CDE,0
01,025,A,CDS,0
01,025,A,CPC,0
01,025,A,DN,0
01,025,A,E2000,0
01,025,A,FAU,0
01,025,A,FE,0
01,025,A,FEJ,0
01,025,A,IU,64
01,025,A,LI,0
01,025,A,LOS VERDES,0
01,025,A,LOS VERDES GV,0
01,025,A,OTROS,7
01,025,A,PACMA,0
01,025,A,PAIE,0
01,025,A,PC,0
01,025,A,PCPE,0
01,025,A,PFV,0
01,025,A,PH,0
01,025,A,PHA,0
01,025,A,PLC,0
01,025,A,PLEVE,0
01,025,A,PMJ,0
01,025,A,PNF,0
01,025,A,POSI,0
01,025,A,PP,259
01,025,A,PRPL,0
01,025,A,PSAI,0
01,025,A,PSD,0
01,025,A,PSOE,300
01,025,A,PUEE,0
01,025,A,PUL,0
01,025,A,TC,0
01,025,A,UPD,34
01,025,B,AB,0
01,025,B,AE,0
01,025,B,AN,0
01,025,B,BL,4
01,025,B,CBLANCO,0
01,025,B,CDE,0
01,025,B,CDS,0
01,025,B,CPC,0
01,025,B,DN,0
01,025,B,E2000,0
01,025,B,FAU,0
01,025,B,FE,0
01,025,B,FEJ,0
01,025,B,IU,86
01,025,B,LI,0
01,025,B,LOS VERDES,0
01,025,B,LOS VERDES GV,0
01,025,B,OTROS,21
01,025,B,PACMA,0
01,025,B,PAIE,0
01,025,B,PC,0
01,025,B,PCPE,0
01,025,B,PFV,0
01,025,B,PH,0
01,025,B,PHA,0
01,025,B,PLC,0
01,025,B,PLEVE,0
01,025,B,PMJ,0
01,025,B,PNF,0
01,025,B,POSI,0
01,025,B,PP,281
01,025,B,PRPL,0
01,025,B,PSAI,0
01,025,B,PSD,0
01,025,B,PSOE,304
01,025,B,PUEE,0
01,025,B,PUL,0
01,025,B,TC,0
01,025,B,UPD,25
01,026,A,AB,0
01,026,A,AE,0
01,026,A,AN,0
01,026,A,BL,8
01,026,A,CBLANCO,0
01,026,A,CDE,0
01,026,A,CDS,0
01,026,A,CPC,0
01,026,A,DN,0
01,026,A,E2000,0
01,026,A,FAU,0
01,026,A,FE,0
01,026,A,FEJ,0
01,026,A,IU,54
01,026,A,LI,0
01,026,A,LOS VERDES,0
01,026,A,LOS VERDES GV,0
01,026,A,OTROS,0
01,026,A,PACMA,0
01,026,A,PAIE,0
01,026,A,PC,0
01,026,A,PCPE,0
01,026,A,PFV,0
01,026,A,PH,0
01,026,A,PHA,0
01,026,A,PLC,0
01,026,A,PLEVE,0
01,026,A,PMJ,0
01,026,A,PNF,0
01,026,A,POSI,0
01,026,A,PP,111
01,026,A,PRPL,0
01,026,A,PSAI,0
01,026,A,PSD,0
01,026,A,PSOE,270
01,026,A,PUEE,0
01,026,A,PUL,0
01,026,A,TC,0
01,026,A,UPD,17
01,026,B,AB,0
01,026,B,AE,0
01,026,B,AN,0
01,026,B,BL,9
01,026,B,CBLANCO,0
01,026,B,CDE,0
01,026,B,CDS,0
01,026,B,CPC,0
01,026,B,DN,0
01,026,B,E2000,0
01,026,B,FAU,0
01,026,B,FE,0
01,026,B,FEJ,0
01,026,B,IU,72
01,026,B,LI,0
01,026,B,LOS VERDES,0
01,026,B,LOS VERDES GV,0
01,026,B,OTROS,0
01,026,B,PACMA,0
01,026,B,PAIE,0
01,026,B,PC,0
01,026,B,PCPE,0
01,026,B,PFV,0
01,026,B,PH,0
01,026,B,PHA,0
01,026,B,PLC,0
01,026,B,PLEVE,0
01,026,B,PMJ,0
01,026,B,PNF,0
01,026,B,POSI,0
01,026,B,PP,119
01,026,B,PRPL,0
01,026,B,PSAI,0
01,026,B,PSD,0
01,026,B,PSOE,287
01,026,B,PUEE,0
01,026,B,PUL,0
01,026,B,TC,0
01,026,B,UPD,11
01,027,U,AB,0
01,027,U,AE,0
01,027,U,AN,0
01,027,U,BL,9
01,027,U,CBLANCO,0
01,027,U,CDE,0
01,027,U,CDS,0
01,027,U,CPC,0
01,027,U,DN,0
01,027,U,E2000,0
01,027,U,FAU,0
01,027,U,FE,0
01,027,U,FEJ,0
01,027,U,IU,102
01,027,U,LI,0
01,027,U,LOS VERDES,0
01,027,U,LOS VERDES GV,0
01,027,U,OTROS,0
01,027,U,PACMA,0
01,027,U,PAIE,0
01,027,U,PC,0
01,027,U,PCPE,0
01,027,U,PFV,0
01,027,U,PH,0
01,027,U,PHA,0
01,027,U,PLC,0
01,027,U,PLEVE,0
01,027,U,PMJ,0
01,027,U,PNF,0
01,027,U,POSI,0
01,027,U,PP,163
01,027,U,PRPL,0
01,027,U,PSAI,0
01,027,U,PSD,0
01,027,U,PSOE,399
01,027,U,PUEE,0
01,027,U,PUL,0
01,027,U,TC,0
01,027,U,UPD,20
01,028,U,AB,0
01,028,U,AE,0
01,028,U,AN,0
01,028,U,BL,6
01,028,U,CBLANCO,0
01,028,U,CDE,0
01,028,U,CDS,0
01,028,U,CPC,0
01,028,U,DN,0
01,028,U,E2000,0
01,028,U,FAU,0
01,028,U,FE,0
01,028,U,FEJ,0
01,028,U,IU,46
01,028,U,LI,0
01,028,U,LOS VERDES,0
01,028,U,LOS VERDES GV,0
01,028,U,OTROS,0
01,028,U,PACMA,0
01,028,U,PAIE,0
01,028,U,PC,0
01,028,U,PCPE,0
01,028,U,PFV,0
01,028,U,PH,0
01,028,U,PHA,0
01,028,U,PLC,0
01,028,U,PLEVE,0
01,028,U,PMJ,0
01,028,U,PNF,0
01,028,U,POSI,0
01,028,U,PP,320
01,028,U,PRPL,0
01,028,U,PSAI,0
01,028,U,PSD,0
01,028,U,PSOE,231
01,028,U,PUEE,0
01,028,U,PUL,0
01,028,U,TC,0
01,028,U,UPD,43
01,029,A,AB,0
