DISTRITO,SECCION,MESA,OPCION,VOTOS
01,034,U,EU,0
01,034,U,FA,0
01,034,U,FEJ,0
01,034,U,FN,0
01,034,U,IARV,0
01,034,U,IF,0
01,034,U,IILSEP,0
01,034,U,IUCMLI,39
01,034,U,LCE,0
01,034,U,LV,0
01,034,U,LVGVE,0
01,034,U,MSR,0
01,034,U,PACMA,2
01,034,U,PCPE,0
01,034,U,PFV,0
01,034,U,PH,1
01,034,U,PMMJ,3
01,034,U,POSI,0
01,034,U,PP,194
01,034,U,PRC,0
01,034,U,PSA,0
01,034,U,PSOE,165
01,034,U,SAI,0
01,034,U,SZL,0
01,034,U,UCE,0
01,034,U,UCL,0
01,034,U,UNA,0
01,034,U,UPYD,56
01,034,U,UV,0
01,035,U,AA,0
01,035,U,AE,0
01,035,U,BL,9
01,035,U,CDL,0
01,035,U,CDS,0
01,035,U,CPE,1
01,035,U,DN,0
01,035,U,EU,0
01,035,U,FA,1
01,035,U,FEJ,0
01,035,U,FN,0
01,035,U,IARV,1
01,035,U,IF,0
01,035,U,IILSEP,0
01,035,U,IUCMLI,33
01,035,U,LCE,0
01,035,U,LV,3
01,035,U,LVGVE,2
01,035,U,MSR,0
01,035,U,PACMA,1
01,035,U,PCPE,0
01,035,U,PFV,0
01,035,U,PH,0
01,035,U,PMMJ,0
01,035,U,POSI,0
01,035,U,PP,219
01,035,U,PRC,0
01,035,U,PSA,0
01,035,U,PSOE,138
01,035,U,SAI,0
01,035,U,SZL,0
01,035,U,UCE,0
01,035,U,UCL,0
01,035,U,UNA,0
01,035,U,UPYD,56
01,035,U,UV,0

