uri,rdfs_label,geo_long,geo_lat
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/1346,Asiento público 1346,-6.36698159215,39.4917790253
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/1347,Asiento público 1347,-6.36746807503,39.4913712315
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/1348,Asiento público 1348,-6.36708488595,39.4913644167
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/1349,Asiento público 1349,-6.37228895329,39.4906005367
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/135,Asiento público 135,-6.38018632717,39.4619215513
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/1350,Asiento público 1350,-6.37249361394,39.4905136462
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/1351,Asiento público 1351,-6.37269319133,39.4904235602
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/1352,Asiento público 1352,-6.37384633044,39.4904999076
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/1353,Asiento público 1353,-6.37500914149,39.4905056394
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/1354,Asiento público 1354,-6.37615629202,39.4903923605
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/1355,Asiento público 1355,-6.37728322945,39.4901644694
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/1356,Asiento público 1356,-6.37936429154,39.4893835554
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/1357,Asiento público 1357,-6.38028649908,39.488842472
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/1358,Asiento público 1358,-6.38101176079,39.4882688724
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/1359,Asiento público 1359,-6.38156777759,39.4876618602
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/136,Asiento público 136,-6.37982284457,39.462068759
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/1360,Asiento público 1360,-6.38220143438,39.4866706806
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/1361,Asiento público 1361,-6.38230372747,39.486509513
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/1362,Asiento público 1362,-6.38247868774,39.4864567208
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/1363,Asiento público 1363,-6.38255095398,39.4865887347
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/1364,Asiento público 1364,-6.38274392722,39.4865664576
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/1365,Asiento público 1365,-6.38318303941,39.4846933945
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/1366,Asiento público 1366,-6.3831855749,39.4844711501
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/1367,Asiento público 1367,-6.38308413074,39.4850763866
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/1368,Asiento público 1368,-6.35622128234,39.4850027139
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/1369,Asiento público 1369,-6.35784203219,39.4855694961
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/137,Asiento público 137,-6.37982796049,39.4619788763
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/1370,Asiento público 1370,-6.35532574708,39.4844016813
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/1371,Asiento público 1371,-6.35469121449,39.4836518969
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/1372,Asiento público 1372,-6.35441842778,39.4830501466
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/1373,Asiento público 1373,-6.35414438491,39.482188146
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/1374,Asiento público 1374,-6.35427202366,39.4823408311
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/1375,Asiento público 1375,-6.3585833526,39.4977287603
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/1376,Asiento público 1376,-6.35830550284,39.4976433023
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/1377,Asiento público 1377,-6.3679783999,39.4997113652
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/1378,Asiento público 1378,-6.36712503636,39.4995290948
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/1379,Asiento público 1379,-6.36637238956,39.4992735369
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/138,Asiento público 138,-6.38042135112,39.4618774807
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/1380,Asiento público 1380,-6.36746076443,39.49675056
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/1381,Asiento público 1381,-6.36750968545,39.4966860586
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/1382,Asiento público 1382,-6.36761244068,39.4968208584
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/1383,Asiento público 1383,-6.36766130775,39.4967564475
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/1384,Asiento público 1384,-6.3650135267,39.4939532592
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/1385,Asiento público 1385,-6.36548711496,39.4938614909
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/1386,Asiento público 1386,-6.3652190788,39.4938033356
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/1387,Asiento público 1387,-6.36448997354,39.4923882856
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/1388,Asiento público 1388,-6.36452290677,39.4923514713
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/1389,Asiento público 1389,-6.3645521734,39.4923138171
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/139,Asiento público 139,-6.38110020502,39.461006403
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/1390,Asiento público 1390,-6.36984366985,39.4911962845
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/1391,Asiento público 1391,-6.36061303569,39.4912430886
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/1392,Asiento público 1392,-6.38343508397,39.4610933963
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/1393,Asiento público 1393,-6.38355026004,39.4610981111
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/1394,Asiento público 1394,-6.3832030194,39.4610834135
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/1395,Asiento público 1395,-6.38308789397,39.461077488
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/1396,Asiento público 1396,-6.38144964906,39.4610191469
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/1397,Asiento público 1397,-6.38127824486,39.461012447
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/1398,Asiento público 1398,-6.38058114206,39.4609835844
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/1399,Asiento público 1399,-6.38040963212,39.4609766106
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/14,Asiento público 14,-6.39516905936,39.4789943801
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/140,Asiento público 140,-6.38110020502,39.461006403
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/1400,Asiento público 1400,-6.37165788899,39.4627838248
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/1401,Asiento público 1401,-6.3716705622,39.4627536708
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/1402,Asiento público 1402,-6.37413799502,39.4612697981
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/1403,Asiento público 1403,-6.37434647443,39.4612561099
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/1404,Asiento público 1404,-6.37480965257,39.4614600267
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/1405,Asiento público 1405,-6.37475982783,39.4612498836
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/1406,Asiento público 1406,-6.37361564973,39.4614720675
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/1407,Asiento público 1407,-6.37356960497,39.4615168039
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/1408,Asiento público 1408,-6.3748248238,39.4615726379
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/1409,Asiento público 1409,-6.37489683678,39.4618549495
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/141,Asiento público 141,-6.38110026443,39.4610017197
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/1410,Asiento público 1410,-6.37503011194,39.4618019065
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/1411,Asiento público 1411,-6.37503148122,39.4615019558
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/1412,Asiento público 1412,-6.37501779706,39.4613741186
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/1413,Asiento público 1413,-6.37502380366,39.4619981706
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/1414,Asiento público 1414,-6.37511543296,39.4622119781
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/1415,Asiento público 1415,-6.37513593757,39.4624651434
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/1416,Asiento público 1416,-6.37516158368,39.4626536248
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/1417,Asiento público 1417,-6.37492933258,39.4627898474
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/1418,Asiento público 1418,-6.37495132083,39.4628680113
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/1419,Asiento público 1419,-6.37495404676,39.4629065855
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/142,Asiento público 142,-6.38075832583,39.4609930229
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/1420,Asiento público 1420,-6.37497108697,39.4630443735
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/1421,Asiento público 1421,-6.37435463487,39.4627014287
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/1422,Asiento público 1422,-6.37421298613,39.4625468666
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/1423,Asiento público 1423,-6.37438853976,39.4624060871
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/1424,Asiento público 1424,-6.37433063579,39.4623794411
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/1425,Asiento público 1425,-6.37424517571,39.4623842376
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/1426,Asiento público 1426,-6.37406533929,39.4623815655
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/1427,Asiento público 1427,-6.37392617641,39.4622272791
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/1428,Asiento público 1428,-6.37378104482,39.462068736
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/1429,Asiento público 1429,-6.3736416934,39.4619122774
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/143,Asiento público 143,-6.38073534742,39.4609921447
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/1430,Asiento público 1430,-6.37482545504,39.4616750339
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/1431,Asiento público 1431,-6.37345988524,39.4617118865
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/1432,Asiento público 1432,-6.37280215421,39.4616939887
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/1433,Asiento público 1433,-6.37258508384,39.4618078914
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/1434,Asiento público 1434,-6.37268141324,39.4618183015
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/1435,Asiento público 1435,-6.37324106372,39.4622121415
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/1436,Asiento público 1436,-6.37362036099,39.4622943663
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/1437,Asiento público 1437,-6.37393863102,39.462640836
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/1438,Asiento público 1438,-6.37421802009,39.4629498562
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/1439,Asiento público 1439,-6.37280569282,39.4630788813
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/144,Asiento público 144,-6.38073546354,39.4609921473
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/1440,Asiento público 1440,-6.3727641401,39.4630743403
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/1441,Asiento público 1441,-6.37262661372,39.4629232975
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/1442,Asiento público 1442,-6.37263584555,39.4628840887
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/1443,Asiento público 1443,-6.37845939286,39.4722034502
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/1444,Asiento público 1444,-6.37866850539,39.4723082566
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/1445,Asiento público 1445,-6.37768079707,39.4720406891
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/1446,Asiento público 1446,-6.37758085609,39.4719920264
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/1447,Asiento público 1447,-6.37925302566,39.4680077494
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/1448,Asiento público 1448,-6.37904462503,39.4688713506
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/1449,Asiento público 1449,-6.38529297248,39.4671597333
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/145,Asiento público 145,-6.38075832583,39.4609930229
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/1450,Asiento público 1450,-6.38537244181,39.4671916107
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/1451,Asiento público 1451,-6.38502670757,39.4670547031
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/1452,Asiento público 1452,-6.38519349766,39.467169547
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/1453,Asiento público 1453,-6.38528954875,39.4672073624
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/1454,Asiento público 1454,-6.38505783858,39.4671157301
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/1455,Asiento público 1455,-6.38611382581,39.4670014832
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/1456,Asiento público 1456,-6.38619789446,39.4670480484
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/1457,Asiento público 1457,-6.38633925697,39.4668068802
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/1458,Asiento público 1458,-6.38644096264,39.4667442628
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/1459,Asiento público 1459,-6.38476188876,39.4660543652
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/146,Asiento público 146,-6.38073692993,39.4609871354
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/1460,Asiento público 1460,-6.38477551576,39.4659422126
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/1461,Asiento público 1461,-6.38468730225,39.4658552008
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/1462,Asiento público 1462,-6.38454333048,39.4658338397
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/1463,Asiento público 1463,-6.38441998099,39.4658977177
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/1464,Asiento público 1464,-6.38536918825,39.4657807248
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/1465,Asiento público 1465,-6.38536671358,39.4657356973
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/1466,Asiento público 1466,-6.38539745136,39.4658275471
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/1467,Asiento público 1467,-6.38525582539,39.4657538535
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/1468,Asiento público 1468,-6.38508625418,39.4657671848
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/1469,Asiento público 1469,-6.38511305343,39.4657360006
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/147,Asiento público 147,-6.38309923007,39.4610792696
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/1470,Asiento público 1470,-6.38422622852,39.4626404869
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/1471,Asiento público 1471,-6.38412241103,39.4625993916
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/1472,Asiento público 1472,-6.38428892594,39.4625375469
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/1473,Asiento público 1473,-6.3841904139,39.4624980042
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/1474,Asiento público 1474,-6.38333732194,39.463071324
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/1475,Asiento público 1475,-6.38328960937,39.4631329727
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/1476,Asiento público 1476,-6.38338475359,39.4630073985
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/1477,Asiento público 1477,-6.38343361662,39.4629443566
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/1478,Asiento público 1478,-6.38348142456,39.4628801557
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/1479,Asiento público 1479,-6.38287914353,39.4632352427
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/148,Asiento público 148,-6.38321338196,39.4610848128
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/1480,Asiento público 1480,-6.38217085604,39.4612918249
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/1481,Asiento público 1481,-6.38205743825,39.4612895539
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/1482,Asiento público 1482,-6.38194088748,39.461282955
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/1483,Asiento público 1483,-6.38176686964,39.4612759128
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/1484,Asiento público 1484,-6.38177617286,39.461560445
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/1485,Asiento público 1485,-6.38171951692,39.4615816511
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/1486,Asiento público 1486,-6.38161300209,39.4615284161
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/1487,Asiento público 1487,-6.3816070104,39.4614827921
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/1488,Asiento público 1488,-6.38182837349,39.4615027743
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/1489,Asiento público 1489,-6.38185775388,39.4614637741
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/149,Asiento público 149,-6.3835609052,39.4610995739
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/1490,Asiento público 1490,-6.38164551746,39.4614195294
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/1491,Asiento público 1491,-6.38167340959,39.4613787209
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/1492,Asiento público 1492,-6.38163932506,39.4624131488
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/1493,Asiento público 1493,-6.38170061894,39.4623310884
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/1494,Asiento público 1494,-6.3817668021,39.4623611506
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/1495,Asiento público 1495,-6.38170585284,39.4624437865
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/1496,Asiento público 1496,-6.38164355705,39.4625232701
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/1497,Asiento público 1497,-6.38152691774,39.4626849706
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/1498,Asiento público 1498,-6.38146491292,39.4627664473
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/1499,Asiento público 1499,-6.38140257401,39.462847065
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/15,Asiento público 15,-6.39518163641,39.4789813289
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/150,Asiento público 150,-6.38115904452,39.4610086298
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/1500,Asiento público 1500,-6.38134170895,39.4629274321
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/1501,Asiento público 1501,-6.38157698669,39.4624937667
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/1502,Asiento público 1502,-6.38145597851,39.462654801
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/1503,Asiento público 1503,-6.38139401618,39.4627351434
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/1504,Asiento público 1504,-6.38133098809,39.4628146103
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/1505,Asiento público 1505,-6.38127263066,39.4628964529
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/1506,Asiento público 1506,-6.3805638069,39.462010406
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/1507,Asiento público 1507,-6.38044840048,39.4620069013
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/1508,Asiento público 1508,-6.38040336005,39.4619693698
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/1509,Asiento público 1509,-6.38015228653,39.4620425564
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/151,Asiento público 151,-6.38111969981,39.4610072026
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/1510,Asiento público 1510,-6.38017798248,39.4619657769
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/1511,Asiento público 1511,-6.3800063184,39.4619931015
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/1512,Asiento público 1512,-6.37994560125,39.4620356643
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/1513,Asiento público 1513,-6.37993861353,39.4621670095
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/1514,Asiento público 1514,-6.38018400627,39.4622038537
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/mobiliario-urbano/AsientoPublico/1515,Asiento público 1515,-6.38022850227,39.4622416066
