uri,foaf_name,geo_lat,geo_long
http://opendata.caceres.es/recurso/transporte/autobuses/Parada/24-parada-simon-benito-boxoyo-92,"Simon Benito Boxoyo, 92",39.4917461247,-6.3616273328
http://opendata.caceres.es/recurso/transporte/autobuses/Parada/240-parada-av-rio-tiber-2,"Av. Rio Tiber, 2",39.450302064,-6.38898989075
http://opendata.caceres.es/recurso/transporte/autobuses/Parada/241-parada-av-rio-tiber-cruce-c-rodano,Av. Rio Tiber (cruce c/ Rodano),39.4511778719,-6.39188546564
http://opendata.caceres.es/recurso/transporte/autobuses/Parada/243-parada-bda-s-s-pedro-cmina-estrella,Bda. S. S. Pedro (C/Mina Estrella),39.4457551118,-6.39351707954
http://opendata.caceres.es/recurso/transporte/autobuses/Parada/245-parada-octavio-paz-fte-cruce-luis-alvarez-lencero,Octavio Paz (fte. Cruce Luis Alvarez Lencero),39.4708261937,-6.39791644738
http://opendata.caceres.es/recurso/transporte/autobuses/Parada/246-parada-av-de-las-arenas-cruce-c-dalia,Av. de las Arenas (cruce c/ Dalia),39.4677073511,-6.39904389671
http://opendata.caceres.es/recurso/transporte/autobuses/Parada/248-parada-av-extremadura-cementerio,Av. Extremadura (cementerio),39.4823706697,-6.36929425771
http://opendata.caceres.es/recurso/transporte/autobuses/Parada/249-parada-av-extremadura-fte-cementerio,Av. Extremadura (fte. cementerio),39.4824289437,-6.36908280267
http://opendata.caceres.es/recurso/transporte/autobuses/Parada/25-parada-simon-benito-boxoyo-2,"Simon Benito Boxoyo, 2",39.4896673265,-6.35934574774
http://opendata.caceres.es/recurso/transporte/autobuses/Parada/250-parada-av-extremadura-fte-cruce-rafael-lucenqui,Av. Extremadura (fte. cruce Rafael Lucenqui),39.4842792339,-6.36685064608
http://opendata.caceres.es/recurso/transporte/autobuses/Parada/251-parada-av-extremadura-cruce-rafael-lucenqui,Av. Extremadura (cruce Rafael Lucenqui),39.4843281874,-6.36702318507
http://opendata.caceres.es/recurso/transporte/autobuses/Parada/252-parada-arsenio-gallego-54,"Arsenio Gallego, 54",39.4880679145,-6.3718465183
http://opendata.caceres.es/recurso/transporte/autobuses/Parada/253-parada-avutardas-7,"Avutardas, 7",39.4883852741,-6.37632237292
http://opendata.caceres.es/recurso/transporte/autobuses/Parada/254-parada-arsenio-gallego-centro-de-salud,Arsenio Gallego (Centro de Salud),39.4865985408,-6.36504244577
http://opendata.caceres.es/recurso/transporte/autobuses/Parada/255-parada-arsenio-gallego-21,"Arsenio Gallego, 21",39.4876958927,-6.36894232414
http://opendata.caceres.es/recurso/transporte/autobuses/Parada/256-parada-arsenio-gallego-fte-21,Arsenio Gallego (fte. 21),39.4879055478,-6.36905068102
http://opendata.caceres.es/recurso/transporte/autobuses/Parada/257-parada-av-cuatros-lugares-impares-cruce-c-tomillos,Av. Cuatros Lugares impares (cruce c/ Tomillos),39.4974025942,-6.35959939828
http://opendata.caceres.es/recurso/transporte/autobuses/Parada/258-parada-av-cuatros-lugares-pares-cruce-c-tomillos,Av. Cuatros Lugares pares (cruce c/ Tomillos),39.4976683996,-6.35940328718
http://opendata.caceres.es/recurso/transporte/autobuses/Parada/259-parada-av-cervantes-cruce-av-maltravieso,Av. Cervantes (cruce Av. Maltravieso),39.4562786071,-6.36838306756
http://opendata.caceres.es/recurso/transporte/autobuses/Parada/26-parada-av-heroes-de-baler-31,"Av. Heroes de Baler, 31",39.4859335005,-6.36273073144
http://opendata.caceres.es/recurso/transporte/autobuses/Parada/260-parada-cuevas-del-escoural,Cuevas del Escoural,39.4567383115,-6.3675987497
