uri,rdfs_comment,geo_long,geo_lat,om_situadoEnVia,rdfs_label,enlacesSIG
http://opendata.caceres.es/recurso/transporte/aparcamientos/PlazaMovilidadReducida/169,La plaza de movilidad reducida 169 está situada en el barrio Vistahermosa,-6.36225821898,39.4511555542,http://opendata.caceres.es/recurso/urbanismo-infraestructuras/vias/Via/calle-4101,Plaza de movilidad reducida 169,http://sig.caceres.es/serweb/fichasig/fichamovilidadreducida.php?mslink=171; http://sig.caceres.es/fotosOriginales/MOVILIDAD/4101_3_1.JPG
http://opendata.caceres.es/recurso/transporte/aparcamientos/PlazaMovilidadReducida/36,La plaza de movilidad reducida 36 está situada en el barrio Casas Baratas,-6.37682289506,39.4760357911,http://opendata.caceres.es/recurso/urbanismo-infraestructuras/vias/Via/plaza-2928,Plaza de movilidad reducida 36,http://sig.caceres.es/serweb/fichasig/fichamovilidadreducida.php?mslink=37; http://sig.caceres.es/fotosOriginales/MOVILIDAD/2928_1_1.JPG
http://opendata.caceres.es/recurso/transporte/aparcamientos/PlazaMovilidadReducida/365,La plaza de movilidad reducida 365 está situada en el barrio Campus Universitario,-6.33893028645,39.4804264272,http://opendata.caceres.es/recurso/urbanismo-infraestructuras/vias/Via/avda-3425,Plaza de movilidad reducida 365,http://sig.caceres.es/serweb/fichasig/fichamovilidadreducida.php?mslink=368; http://sig.caceres.es/fotosOriginales/MOVILIDAD/3425_8_1.JPG
http://opendata.caceres.es/recurso/transporte/aparcamientos/PlazaMovilidadReducida/145,La plaza de movilidad reducida 145 está situada en el barrio Margallo,-6.37304236222,39.4762512512,http://opendata.caceres.es/recurso/urbanismo-infraestructuras/vias/Via/calle-263,Plaza de movilidad reducida 145,http://sig.caceres.es/serweb/fichasig/fichamovilidadreducida.php?mslink=146; http://sig.caceres.es/fotosOriginales/MOVILIDAD/263_1_1.JPG
http://opendata.caceres.es/recurso/transporte/aparcamientos/PlazaMovilidadReducida/287,La plaza de movilidad reducida 287 está situada en el barrio Macondo,-6.40427306112,39.4705332609,http://opendata.caceres.es/recurso/urbanismo-infraestructuras/vias/Via/calle-3962,Plaza de movilidad reducida 287,http://sig.caceres.es/serweb/fichasig/fichamovilidadreducida.php?mslink=289; http://sig.caceres.es/fotosOriginales/MOVILIDAD/3962_1_1.JPG
http://opendata.caceres.es/recurso/transporte/aparcamientos/PlazaMovilidadReducida/132,La plaza de movilidad reducida 132 está situada en el barrio El Peru,-6.38496914777,39.4680970203,http://opendata.caceres.es/recurso/urbanismo-infraestructuras/vias/Via/avda-537,Plaza de movilidad reducida 132,http://sig.caceres.es/serweb/fichasig/fichamovilidadreducida.php?mslink=133; http://sig.caceres.es/fotosOriginales/MOVILIDAD/537_3_1.JPG
http://opendata.caceres.es/recurso/transporte/aparcamientos/PlazaMovilidadReducida/83,La plaza de movilidad reducida 83 está situada en el barrio El Rodeo,-6.36949036112,39.4659816881,http://opendata.caceres.es/recurso/urbanismo-infraestructuras/vias/Via/avda-3809,Plaza de movilidad reducida 83,http://sig.caceres.es/serweb/fichasig/fichamovilidadreducida.php?mslink=84; http://sig.caceres.es/fotosOriginales/MOVILIDAD/3809_3_1.JPG
http://opendata.caceres.es/recurso/transporte/aparcamientos/PlazaMovilidadReducida/153,La plaza de movilidad reducida 153 está situada en el barrio Vistahermosa,-6.36540499897,39.4559924125,http://opendata.caceres.es/recurso/urbanismo-infraestructuras/vias/Via/calle-4119,Plaza de movilidad reducida 153,http://sig.caceres.es/serweb/fichasig/fichamovilidadreducida.php?mslink=155; http://sig.caceres.es/fotosOriginales/MOVILIDAD/4119_1_1.JPG
http://opendata.caceres.es/recurso/transporte/aparcamientos/PlazaMovilidadReducida/253,La plaza de movilidad reducida 253 está situada en el barrio Llopis Ivorra,-6.37454023774,39.4590651743,http://opendata.caceres.es/recurso/urbanismo-infraestructuras/vias/Via/calle-3514,Plaza de movilidad reducida 253,http://sig.caceres.es/serweb/fichasig/fichamovilidadreducida.php?mslink=255; http://sig.caceres.es/fotosOriginales/MOVILIDAD/3514_1_1.JPG
http://opendata.caceres.es/recurso/transporte/aparcamientos/PlazaMovilidadReducida/116,La plaza de movilidad reducida 116 está situada en el barrio Argentina,-6.38123638674,39.4674138358,http://opendata.caceres.es/recurso/urbanismo-infraestructuras/vias/Via/calle-57,Plaza de movilidad reducida 116,http://sig.caceres.es/serweb/fichasig/fichamovilidadreducida.php?mslink=117; http://sig.caceres.es/fotosOriginales/MOVILIDAD/57_2_1.JPG
http://opendata.caceres.es/recurso/transporte/aparcamientos/PlazaMovilidadReducida/86,La plaza de movilidad reducida 86 está situada en el barrio La Bondad,-6.37615752956,39.4635392489,http://opendata.caceres.es/recurso/urbanismo-infraestructuras/vias/Via/calle-65,Plaza de movilidad reducida 86,http://sig.caceres.es/serweb/fichasig/fichamovilidadreducida.php?mslink=87; http://sig.caceres.es/fotosOriginales/MOVILIDAD/65_3_1.JPG
http://opendata.caceres.es/recurso/transporte/aparcamientos/PlazaMovilidadReducida/484,La plaza de movilidad reducida 484 está situada en el barrio Cementerio,-6.36977148433,39.4818466716,http://opendata.caceres.es/recurso/urbanismo-infraestructuras/vias/Via/avda-2936,Plaza de movilidad reducida 484,http://sig.caceres.es/serweb/fichasig/fichamovilidadreducida.php?mslink=488; http://sig.caceres.es/fotosOriginales/MOVILIDAD/2936_1_1.JPG
http://opendata.caceres.es/recurso/transporte/aparcamientos/PlazaMovilidadReducida/217,La plaza de movilidad reducida 217 está situada en el barrio Rio Tinto,-6.38993909997,39.4456800719,http://opendata.caceres.es/recurso/urbanismo-infraestructuras/vias/Via/calle-3478,Plaza de movilidad reducida 217,http://sig.caceres.es/serweb/fichasig/fichamovilidadreducida.php?mslink=219; http://sig.caceres.es/fotosOriginales/MOVILIDAD/3478_4_1.JPG
http://opendata.caceres.es/recurso/transporte/aparcamientos/PlazaMovilidadReducida/436,La plaza de movilidad reducida 436 está situada en el barrio Montesol,-6.36779116776,39.4891542008,http://opendata.caceres.es/recurso/urbanismo-infraestructuras/vias/Via/avda-3932,Plaza de movilidad reducida 436,http://sig.caceres.es/serweb/fichasig/fichamovilidadreducida.php?mslink=440; http://sig.caceres.es/fotosOriginales/MOVILIDAD/3932_4_1.JPG
http://opendata.caceres.es/recurso/transporte/aparcamientos/PlazaMovilidadReducida/183,La plaza de movilidad reducida 183 está situada en el barrio Casa Plata,-6.37106870577,39.4504480875,http://opendata.caceres.es/recurso/urbanismo-infraestructuras/vias/Via/avda-3984,Plaza de movilidad reducida 183,http://sig.caceres.es/serweb/fichasig/fichamovilidadreducida.php?mslink=185; http://sig.caceres.es/fotosOriginales/MOVILIDAD/3984_2_1.JPG
http://opendata.caceres.es/recurso/transporte/aparcamientos/PlazaMovilidadReducida/40,La plaza de movilidad reducida 40 está situada en el barrio Canovas,-6.37861630944,39.4703080163,http://opendata.caceres.es/recurso/urbanismo-infraestructuras/vias/Via/avda-3048,Plaza de movilidad reducida 40,http://sig.caceres.es/serweb/fichasig/fichamovilidadreducida.php?mslink=41; http://sig.caceres.es/fotosOriginales/MOVILIDAD/3048_2_1.JPG
http://opendata.caceres.es/recurso/transporte/aparcamientos/PlazaMovilidadReducida/468,La plaza de movilidad reducida 468 está situada en el barrio Vegas Del Mocho,-6.35768972381,39.4872942852,http://opendata.caceres.es/recurso/urbanismo-infraestructuras/vias/Via/calle-3870,Plaza de movilidad reducida 468,http://sig.caceres.es/serweb/fichasig/fichamovilidadreducida.php?mslink=472; http://sig.caceres.es/fotosOriginales/MOVILIDAD/3870_5_1.JPG
http://opendata.caceres.es/recurso/transporte/aparcamientos/PlazaMovilidadReducida/73,La plaza de movilidad reducida 73 está situada en el barrio El Rodeo,-6.36973124876,39.4662930432,http://opendata.caceres.es/recurso/urbanismo-infraestructuras/vias/Via/avda-3809,Plaza de movilidad reducida 73,http://sig.caceres.es/serweb/fichasig/fichamovilidadreducida.php?mslink=74; http://sig.caceres.es/fotosOriginales/MOVILIDAD/3809_2_1.JPG
http://opendata.caceres.es/recurso/transporte/aparcamientos/PlazaMovilidadReducida/68,La plaza de movilidad reducida 68 está situada en el barrio El Rodeo,-6.36792396976,39.4644394002,http://opendata.caceres.es/recurso/urbanismo-infraestructuras/vias/Via/ronda-1427,Plaza de movilidad reducida 68,http://sig.caceres.es/serweb/fichasig/fichamovilidadreducida.php?mslink=69; http://sig.caceres.es/fotosOriginales/MOVILIDAD/1427_5_1.JPG
http://opendata.caceres.es/recurso/transporte/aparcamientos/PlazaMovilidadReducida/534,La plaza de movilidad reducida 534 está situada en el barrio Hernandez Pacheco,-6.37666180824,39.468436665,http://opendata.caceres.es/recurso/urbanismo-infraestructuras/vias/Via/ronda-3507,Plaza de movilidad reducida 534,http://sig.caceres.es/serweb/fichasig/fichamovilidadreducida.php?mslink=535; http://sig.caceres.es/fotosOriginales/MOVILIDAD/3507_1_1.JPG
http://opendata.caceres.es/recurso/transporte/aparcamientos/PlazaMovilidadReducida/57,La plaza de movilidad reducida 57 está situada en el barrio El Rodeo,-6.36793899844,39.4626700505,http://opendata.caceres.es/recurso/urbanismo-infraestructuras/vias/Via/avda-1288,Plaza de movilidad reducida 57,http://sig.caceres.es/serweb/fichasig/fichamovilidadreducida.php?mslink=58; http://sig.caceres.es/fotosOriginales/MOVILIDAD/1288_1_1.JPG
http://opendata.caceres.es/recurso/transporte/aparcamientos/PlazaMovilidadReducida/127,La plaza de movilidad reducida 127 está situada en el barrio El Peru,-6.38467014783,39.4635532177,http://opendata.caceres.es/recurso/urbanismo-infraestructuras/vias/Via/calle-465,Plaza de movilidad reducida 127,http://sig.caceres.es/serweb/fichasig/fichamovilidadreducida.php?mslink=128; http://sig.caceres.es/fotosOriginales/MOVILIDAD/465_2_1.JPG
http://opendata.caceres.es/recurso/transporte/aparcamientos/PlazaMovilidadReducida/411,La plaza de movilidad reducida 411 está situada en el barrio Gredos,-6.3684989425,39.4964974724,http://opendata.caceres.es/recurso/urbanismo-infraestructuras/vias/Via/calle-3902,Plaza de movilidad reducida 411,http://sig.caceres.es/serweb/fichasig/fichamovilidadreducida.php?mslink=415; http://sig.caceres.es/fotosOriginales/MOVILIDAD/3902_4_1.JPG
http://opendata.caceres.es/recurso/transporte/aparcamientos/PlazaMovilidadReducida/282,La plaza de movilidad reducida 282 está situada en el barrio Macondo,-6.40468046087,39.4705601856,http://opendata.caceres.es/recurso/urbanismo-infraestructuras/vias/Via/calle-3966,Plaza de movilidad reducida 282,http://sig.caceres.es/serweb/fichasig/fichamovilidadreducida.php?mslink=284; http://sig.caceres.es/fotosOriginales/MOVILIDAD/3966_1_1.JPG
http://opendata.caceres.es/recurso/transporte/aparcamientos/PlazaMovilidadReducida/438,La plaza de movilidad reducida 438 está situada en el barrio Montesol,-6.36858780198,39.4887049084,http://opendata.caceres.es/recurso/urbanismo-infraestructuras/vias/Via/avda-3932,Plaza de movilidad reducida 438,http://sig.caceres.es/serweb/fichasig/fichamovilidadreducida.php?mslink=442; http://sig.caceres.es/fotosOriginales/MOVILIDAD/3932_2_1.JPG
http://opendata.caceres.es/recurso/transporte/aparcamientos/PlazaMovilidadReducida/19,La plaza de movilidad reducida 19 está situada en el barrio San Juan,-6.37651551071,39.4730364157,http://opendata.caceres.es/recurso/urbanismo-infraestructuras/vias/Via/calle-3415,Plaza de movilidad reducida 19,http://sig.caceres.es/serweb/fichasig/fichamovilidadreducida.php?mslink=20; http://sig.caceres.es/fotosOriginales/MOVILIDAD/3415_1_1.JPG
http://opendata.caceres.es/recurso/transporte/aparcamientos/PlazaMovilidadReducida/457,La plaza de movilidad reducida 457 está situada en el barrio Nueva Ciudad,-6.35370909999,39.4891870833,http://opendata.caceres.es/recurso/urbanismo-infraestructuras/vias/Via/calle-4171,Plaza de movilidad reducida 457,http://sig.caceres.es/serweb/fichasig/fichamovilidadreducida.php?mslink=461; http://sig.caceres.es/fotosOriginales/MOVILIDAD/4171_1_1.JPG
http://opendata.caceres.es/recurso/transporte/aparcamientos/PlazaMovilidadReducida/173,La plaza de movilidad reducida 173 está situada en el barrio Vistahermosa,-6.3664145031,39.4598064695,http://opendata.caceres.es/recurso/urbanismo-infraestructuras/vias/Via/calle-4101,Plaza de movilidad reducida 173,http://sig.caceres.es/serweb/fichasig/fichamovilidadreducida.php?mslink=175; http://sig.caceres.es/fotosOriginales/MOVILIDAD/4101_1_1.JPG
http://opendata.caceres.es/recurso/transporte/aparcamientos/PlazaMovilidadReducida/81,La plaza de movilidad reducida 81 está situada en el barrio El Rodeo,-6.36964990185,39.4624618327,http://opendata.caceres.es/recurso/urbanismo-infraestructuras/vias/Via/calle-4205,Plaza de movilidad reducida 81,http://sig.caceres.es/serweb/fichasig/fichamovilidadreducida.php?mslink=82; http://sig.caceres.es/fotosOriginales/MOVILIDAD/4205_2_1.JPG
http://opendata.caceres.es/recurso/transporte/aparcamientos/PlazaMovilidadReducida/219,La plaza de movilidad reducida 219 está situada en el barrio Nuevo Caceres,-6.38428083635,39.4598271948,http://opendata.caceres.es/recurso/urbanismo-infraestructuras/vias/Via/avda-4018,Plaza de movilidad reducida 219,http://sig.caceres.es/serweb/fichasig/fichamovilidadreducida.php?mslink=221; http://sig.caceres.es/fotosOriginales/MOVILIDAD/4018_4_1.JPG
http://opendata.caceres.es/recurso/transporte/aparcamientos/PlazaMovilidadReducida/225,La plaza de movilidad reducida 225 está situada en el barrio Nuevo Caceres,-6.37874844673,39.4582286431,http://opendata.caceres.es/recurso/urbanismo-infraestructuras/vias/Via/avda-3625,Plaza de movilidad reducida 225,http://sig.caceres.es/serweb/fichasig/fichamovilidadreducida.php?mslink=227; http://sig.caceres.es/fotosOriginales/MOVILIDAD/3625_1_1.JPG
http://opendata.caceres.es/recurso/transporte/aparcamientos/PlazaMovilidadReducida/226,La plaza de movilidad reducida 226 está situada en el barrio Nuevo Caceres,-6.37873628384,39.4581834031,http://opendata.caceres.es/recurso/urbanismo-infraestructuras/vias/Via/avda-3625,Plaza de movilidad reducida 226,http://sig.caceres.es/serweb/fichasig/fichamovilidadreducida.php?mslink=228; http://sig.caceres.es/fotosOriginales/MOVILIDAD/3625_1_1.JPG
http://opendata.caceres.es/recurso/transporte/aparcamientos/PlazaMovilidadReducida/179,La plaza de movilidad reducida 179 está situada en el barrio Casa Plata,-6.37289659021,39.4536168796,http://opendata.caceres.es/recurso/urbanismo-infraestructuras/vias/Via/avda-3984,Plaza de movilidad reducida 179,http://sig.caceres.es/serweb/fichasig/fichamovilidadreducida.php?mslink=181; http://sig.caceres.es/fotosOriginales/MOVILIDAD/3984_3_1.JPG
http://opendata.caceres.es/recurso/transporte/aparcamientos/PlazaMovilidadReducida/330,La plaza de movilidad reducida 330 está situada en el barrio La Madrila,-6.38138797579,39.472710916,http://opendata.caceres.es/recurso/urbanismo-infraestructuras/vias/Via/plaza-665,Plaza de movilidad reducida 330,http://sig.caceres.es/serweb/fichasig/fichamovilidadreducida.php?mslink=332; http://sig.caceres.es/fotosOriginales/MOVILIDAD/665_2_1.JPG
http://opendata.caceres.es/recurso/transporte/aparcamientos/PlazaMovilidadReducida/387,La plaza de movilidad reducida 387 está situada en el barrio Campus Universitario,-6.34537429492,39.4789573085,http://opendata.caceres.es/recurso/urbanismo-infraestructuras/vias/Via/avda-3425,Plaza de movilidad reducida 387,http://sig.caceres.es/serweb/fichasig/fichamovilidadreducida.php?mslink=391; http://sig.caceres.es/fotosOriginales/MOVILIDAD/3425_20_1.JPG
http://opendata.caceres.es/recurso/transporte/aparcamientos/PlazaMovilidadReducida/290,La plaza de movilidad reducida 290 está situada en el barrio Macondo,-6.4040998696,39.4693106995,http://opendata.caceres.es/recurso/urbanismo-infraestructuras/vias/Via/calle-3961,Plaza de movilidad reducida 290,http://sig.caceres.es/serweb/fichasig/fichamovilidadreducida.php?mslink=292; http://sig.caceres.es/fotosOriginales/MOVILIDAD/3961_2_1.JPG
http://opendata.caceres.es/recurso/transporte/aparcamientos/PlazaMovilidadReducida/533,La plaza de movilidad reducida 533 está situada en el barrio Santa Clara,-6.37339994727,39.4711221573,http://opendata.caceres.es/recurso/urbanismo-infraestructuras/vias/Via/calle-611,Plaza de movilidad reducida 533,http://sig.caceres.es/serweb/fichasig/fichamovilidadreducida.php?mslink=534; http://sig.caceres.es/fotosOriginales/MOVILIDAD/611_2_1.JPG
http://opendata.caceres.es/recurso/transporte/aparcamientos/PlazaMovilidadReducida/223,La plaza de movilidad reducida 223 está situada en el barrio Nuevo Caceres,-6.37938659453,39.4550097099,http://opendata.caceres.es/recurso/urbanismo-infraestructuras/vias/Via/calle-3632,Plaza de movilidad reducida 223,http://sig.caceres.es/serweb/fichasig/fichamovilidadreducida.php?mslink=225; http://sig.caceres.es/fotosOriginales/MOVILIDAD/3632_1_1.JPG
http://opendata.caceres.es/recurso/transporte/aparcamientos/PlazaMovilidadReducida/384,La plaza de movilidad reducida 384 está situada en el barrio Campus Universitario,-6.34577063413,39.4786769947,http://opendata.caceres.es/recurso/urbanismo-infraestructuras/vias/Via/avda-3425,Plaza de movilidad reducida 384,http://sig.caceres.es/serweb/fichasig/fichamovilidadreducida.php?mslink=388; http://sig.caceres.es/fotosOriginales/MOVILIDAD/3425_18_1.JPG
http://opendata.caceres.es/recurso/transporte/aparcamientos/PlazaMovilidadReducida/117,La plaza de movilidad reducida 117 está situada en el barrio Argentina,-6.38250639113,39.4684726537,http://opendata.caceres.es/recurso/urbanismo-infraestructuras/vias/Via/calle-268,Plaza de movilidad reducida 117,http://sig.caceres.es/serweb/fichasig/fichamovilidadreducida.php?mslink=118; http://sig.caceres.es/fotosOriginales/MOVILIDAD/268_1_1.JPG
http://opendata.caceres.es/recurso/transporte/aparcamientos/PlazaMovilidadReducida/208,La plaza de movilidad reducida 208 está situada en el barrio Rio Tinto,-6.39415481854,39.4460069064,http://opendata.caceres.es/recurso/urbanismo-infraestructuras/vias/Via/calle-4153,Plaza de movilidad reducida 208,http://sig.caceres.es/serweb/fichasig/fichamovilidadreducida.php?mslink=210; http://sig.caceres.es/fotosOriginales/MOVILIDAD/4153_2_1.JPG
http://opendata.caceres.es/recurso/transporte/aparcamientos/PlazaMovilidadReducida/303,La plaza de movilidad reducida 303 está situada en el barrio Macondo,-6.40576639342,39.470308723,http://opendata.caceres.es/recurso/urbanismo-infraestructuras/vias/Via/calle-3961,Plaza de movilidad reducida 303,http://sig.caceres.es/serweb/fichasig/fichamovilidadreducida.php?mslink=305; http://sig.caceres.es/fotosOriginales/MOVILIDAD/3961_1_1.JPG
http://opendata.caceres.es/recurso/transporte/aparcamientos/PlazaMovilidadReducida/58,La plaza de movilidad reducida 58 está situada en el barrio El Rodeo,-6.36799608293,39.4626521366,http://opendata.caceres.es/recurso/urbanismo-infraestructuras/vias/Via/avda-1288,Plaza de movilidad reducida 58,http://sig.caceres.es/serweb/fichasig/fichamovilidadreducida.php?mslink=59; http://sig.caceres.es/fotosOriginales/MOVILIDAD/1288_1_1.JPG
http://opendata.caceres.es/recurso/transporte/aparcamientos/PlazaMovilidadReducida/500,La plaza de movilidad reducida 500 está situada en el barrio Campus Universitario,-6.33301042593,39.4771517748,http://opendata.caceres.es/recurso/urbanismo-infraestructuras/vias/Via/avda-3425,Plaza de movilidad reducida 500,http://sig.caceres.es/serweb/fichasig/fichamovilidadreducida.php?mslink=504; http://sig.caceres.es/fotosOriginales/MOVILIDAD/3425_29_1.JPG
http://opendata.caceres.es/recurso/transporte/aparcamientos/PlazaMovilidadReducida/79,La plaza de movilidad reducida 79 está situada en el barrio El Rodeo,-6.36930758571,39.4624577121,http://opendata.caceres.es/recurso/urbanismo-infraestructuras/vias/Via/avda-1288,Plaza de movilidad reducida 79,http://sig.caceres.es/serweb/fichasig/fichamovilidadreducida.php?mslink=80; http://sig.caceres.es/fotosOriginales/MOVILIDAD/1288_2_1.JPG
http://opendata.caceres.es/recurso/transporte/aparcamientos/PlazaMovilidadReducida/11,La plaza de movilidad reducida 11 está situada en el barrio San Francisco,-6.36746868619,39.4671532561,http://opendata.caceres.es/recurso/urbanismo-infraestructuras/vias/Via/ronda-1427,Plaza de movilidad reducida 11,http://sig.caceres.es/serweb/fichasig/fichamovilidadreducida.php?mslink=12; http://sig.caceres.es/fotosOriginales/MOVILIDAD/1427_3_1.JPG
http://opendata.caceres.es/recurso/transporte/aparcamientos/PlazaMovilidadReducida/452,La plaza de movilidad reducida 452 está situada en el barrio Nueva Ciudad,-6.35443225811,39.4895318446,http://opendata.caceres.es/recurso/urbanismo-infraestructuras/vias/Via/calle-4171,Plaza de movilidad reducida 452,http://sig.caceres.es/serweb/fichasig/fichamovilidadreducida.php?mslink=456; http://sig.caceres.es/fotosOriginales/MOVILIDAD/4171_6_1.JPG
http://opendata.caceres.es/recurso/transporte/aparcamientos/PlazaMovilidadReducida/348,La plaza de movilidad reducida 348 está situada en el barrio Campus Universitario,-6.34599875189,39.4796982403,http://opendata.caceres.es/recurso/urbanismo-infraestructuras/vias/Via/avda-3425,Plaza de movilidad reducida 348,http://sig.caceres.es/serweb/fichasig/fichamovilidadreducida.php?mslink=351; http://sig.caceres.es/fotosOriginales/MOVILIDAD/3425_13_1.JPG
http://opendata.caceres.es/recurso/transporte/aparcamientos/PlazaMovilidadReducida/299,La plaza de movilidad reducida 299 está situada en el barrio Macondo,-6.401395694,39.4699916467,http://opendata.caceres.es/recurso/urbanismo-infraestructuras/vias/Via/calle-3959,Plaza de movilidad reducida 299,http://sig.caceres.es/serweb/fichasig/fichamovilidadreducida.php?mslink=301; http://sig.caceres.es/fotosOriginales/MOVILIDAD/3959_2_1.JPG
http://opendata.caceres.es/recurso/transporte/aparcamientos/PlazaMovilidadReducida/103,La plaza de movilidad reducida 103 está situada en el barrio Moctezuma,-6.37857165353,39.4653904591,http://opendata.caceres.es/recurso/urbanismo-infraestructuras/vias/Via/calle-3079,Plaza de movilidad reducida 103,http://sig.caceres.es/serweb/fichasig/fichamovilidadreducida.php?mslink=104; http://sig.caceres.es/fotosOriginales/MOVILIDAD/3079_1_1.JPG
http://opendata.caceres.es/recurso/transporte/aparcamientos/PlazaMovilidadReducida/537,La plaza de movilidad reducida 537 está situada en el barrio Las Trescientas,-6.37442177436,39.4577072371,,Plaza de movilidad reducida 537,http://sig.caceres.es/serweb/fichasig/fichamovilidadreducida.php?mslink=539; http://sig.caceres.es/fotosOriginales/MOVILIDAD/2225_1_1.JPG
http://opendata.caceres.es/recurso/transporte/aparcamientos/PlazaMovilidadReducida/37,La plaza de movilidad reducida 37 está situada en el barrio Virgen De Guadalupe,-6.38220205948,39.4701668707,http://opendata.caceres.es/recurso/urbanismo-infraestructuras/vias/Via/avda-537,Plaza de movilidad reducida 37,http://sig.caceres.es/serweb/fichasig/fichamovilidadreducida.php?mslink=38; http://sig.caceres.es/fotosOriginales/MOVILIDAD/537_1_1.JPG
http://opendata.caceres.es/recurso/transporte/aparcamientos/PlazaMovilidadReducida/502,La plaza de movilidad reducida 502 está situada en el barrio Campus Universitario,-6.33305333345,39.4772056399,http://opendata.caceres.es/recurso/urbanismo-infraestructuras/vias/Via/avda-3425,Plaza de movilidad reducida 502,http://sig.caceres.es/serweb/fichasig/fichamovilidadreducida.php?mslink=506; http://sig.caceres.es/fotosOriginales/MOVILIDAD/3425_29_1.JPG
http://opendata.caceres.es/recurso/transporte/aparcamientos/PlazaMovilidadReducida/461,La plaza de movilidad reducida 461 está situada en el barrio Vegas Del Mocho,-6.35978185996,39.4853944885,http://opendata.caceres.es/recurso/urbanismo-infraestructuras/vias/Via/calle-3870,Plaza de movilidad reducida 461,http://sig.caceres.es/serweb/fichasig/fichamovilidadreducida.php?mslink=465; http://sig.caceres.es/fotosOriginales/MOVILIDAD/3870_2_1.JPG
http://opendata.caceres.es/recurso/transporte/aparcamientos/PlazaMovilidadReducida/381,La plaza de movilidad reducida 381 está situada en el barrio Campus Universitario,-6.34552623862,39.4798694404,http://opendata.caceres.es/recurso/urbanismo-infraestructuras/vias/Via/avda-3425,Plaza de movilidad reducida 381,http://sig.caceres.es/serweb/fichasig/fichamovilidadreducida.php?mslink=384; http://sig.caceres.es/fotosOriginales/MOVILIDAD/3425_12_1.JPG
http://opendata.caceres.es/recurso/transporte/aparcamientos/PlazaMovilidadReducida/102,La plaza de movilidad reducida 102 está situada en el barrio Moctezuma,-6.37746163136,39.4649132823,http://opendata.caceres.es/recurso/urbanismo-infraestructuras/vias/Via/calle-3302,Plaza de movilidad reducida 102,http://sig.caceres.es/serweb/fichasig/fichamovilidadreducida.php?mslink=103; http://sig.caceres.es/fotosOriginales/MOVILIDAD/3302_1_1.JPG
http://opendata.caceres.es/recurso/transporte/aparcamientos/PlazaMovilidadReducida/399,La plaza de movilidad reducida 399 está situada en el barrio Industrial La Mejostilla,-6.36806242206,39.5045094677,http://opendata.caceres.es/recurso/urbanismo-infraestructuras/vias/Via/calle-4125,Plaza de movilidad reducida 399,http://sig.caceres.es/serweb/fichasig/fichamovilidadreducida.php?mslink=403; http://sig.caceres.es/fotosOriginales/MOVILIDAD/4125_1_1.JPG
http://opendata.caceres.es/recurso/transporte/aparcamientos/PlazaMovilidadReducida/318,La plaza de movilidad reducida 318 está situada en el barrio Parque Del Principe,-6.38212460934,39.4724868912,http://opendata.caceres.es/recurso/urbanismo-infraestructuras/vias/Via/calle-532,Plaza de movilidad reducida 318,http://sig.caceres.es/serweb/fichasig/fichamovilidadreducida.php?mslink=320; http://sig.caceres.es/fotosOriginales/MOVILIDAD/532_2_1.JPG
http://opendata.caceres.es/recurso/transporte/aparcamientos/PlazaMovilidadReducida/370,La plaza de movilidad reducida 370 está situada en el barrio Campus Universitario,-6.35796440734,39.4822101168,http://opendata.caceres.es/recurso/urbanismo-infraestructuras/vias/Via/avda-3425,Plaza de movilidad reducida 370,http://sig.caceres.es/serweb/fichasig/fichamovilidadreducida.php?mslink=373; http://sig.caceres.es/fotosOriginales/MOVILIDAD/3425_30_1.JPG
http://opendata.caceres.es/recurso/transporte/aparcamientos/PlazaMovilidadReducida/274,La plaza de movilidad reducida 274 está situada en el barrio Los Castellanos,-6.39844868932,39.4687743459,http://opendata.caceres.es/recurso/urbanismo-infraestructuras/vias/Via/calle-3609,Plaza de movilidad reducida 274,http://sig.caceres.es/serweb/fichasig/fichamovilidadreducida.php?mslink=276; http://sig.caceres.es/fotosOriginales/MOVILIDAD/3609_1_1.JPG
http://opendata.caceres.es/recurso/transporte/aparcamientos/PlazaMovilidadReducida/85,La plaza de movilidad reducida 85 está situada en el barrio La Bondad,-6.37617966859,39.4635387929,http://opendata.caceres.es/recurso/urbanismo-infraestructuras/vias/Via/calle-65,Plaza de movilidad reducida 85,http://sig.caceres.es/serweb/fichasig/fichamovilidadreducida.php?mslink=86; http://sig.caceres.es/fotosOriginales/MOVILIDAD/65_3_1.JPG
http://opendata.caceres.es/recurso/transporte/aparcamientos/PlazaMovilidadReducida/302,La plaza de movilidad reducida 302 está situada en el barrio Macondo,-6.40580531086,39.470339448,http://opendata.caceres.es/recurso/urbanismo-infraestructuras/vias/Via/calle-3961,Plaza de movilidad reducida 302,http://sig.caceres.es/serweb/fichasig/fichamovilidadreducida.php?mslink=304; http://sig.caceres.es/fotosOriginales/MOVILIDAD/3961_1_1.JPG
http://opendata.caceres.es/recurso/transporte/aparcamientos/PlazaMovilidadReducida/227,La plaza de movilidad reducida 227 está situada en el barrio Nuevo Caceres,-6.37871377707,39.4581020512,http://opendata.caceres.es/recurso/urbanismo-infraestructuras/vias/Via/avda-3625,Plaza de movilidad reducida 227,http://sig.caceres.es/serweb/fichasig/fichamovilidadreducida.php?mslink=229; http://sig.caceres.es/fotosOriginales/MOVILIDAD/3625_1_1.JPG
