dc:identifier,ayto:wkt,dc:modified,uri
34,"POLYGON  (( 436926.20750000 4812968.03130000, 436890.81100000 4812939.96590000, 436889.29440000 4812939.32970000, 436875.25950000 4812934.01770000, 436864.65450000 4812930.20590000, 436873.69430000 4812928.67890000, 436881.43260000 4812926.95170000, 436888.33000000 4812925.20000000, 436897.14000000 4812922.74000000, 436901.88000000 4812921.20000000, 436903.34000000 4812920.83000000, 436904.54000000 4812920.56000000, 436906.34000000 4812920.65000000, 436907.54000000 4812920.93000000, 436908.92000000 4812921.66000000, 436909.86000000 4812922.28000000, 436910.69000000 4812923.00000000, 436911.32000000 4812923.97000000, 436911.65000000 4812924.77000000, 436911.93000000 4812925.93000000, 436912.09000000 4812927.34000000, 436912.11000000 4812928.74000000, 436911.93000000 4812930.12000000, 436911.85000000 4812930.99000000, 436911.69790000 4812932.55130000, 436929.99470000 4812916.31240000, 436939.64000000 4812916.74000000, 436940.79990000 4812927.91590000, 436942.30750000 4812935.06820000, 436945.30450000 4812943.47560000, 436946.37980000 4812947.74820000, 436946.96430000 4812950.96130000, 436947.19320000 4812953.35340000, 436947.06090000 4812954.44390000, 436946.32040000 4812957.37650000, 436946.22130000 4812958.46140000, 436946.22130000 4812960.25820000, 436946.26090000 4812961.61430000, 436946.64920000 4812963.05350000, 436948.77750000 4812966.19120000, 436950.99690000 4812968.95990000, 436954.62320000 4812973.64970000, 436957.63410000 4812977.54520000, 436959.77290000 4812980.23420000, 436962.30890000 4812983.42270000, 436963.16380000 4812984.41940000, 436964.21510000 4812986.71760000, 436965.10670000 4812989.89950000, 436966.98120000 4812992.58850000, 436970.05970000 4812995.11000000, 436972.25930000 4812996.42090000, 436974.75600000 4812997.65270000, 436978.04550000 4812999.58510000, 436981.47360000 4813001.12200000, 436984.12360000 4813002.31010000, 436988.13840000 4813004.11000000, 436989.93360000 4813004.91480000, 436991.40130000 4813006.74980000, 436993.50180000 4813008.85180000, 436994.09630000 4813009.22470000, 436995.06720000 4813009.67670000, 436995.87000000 4813010.05050000, 436997.34610000 4813010.56950000, 436998.89170000 4813010.91980000, 436999.88250000 4813011.37190000, 437000.00000000 4813011.42000000, 437001.03180000 4813011.86910000, 437001.62630000 4813012.26460000, 437002.39700000 4813012.77740000, 437003.37010000 4813013.90330000, 437005.47050000 4813015.99390000, 437008.26460000 4813018.98860000, 437010.53060000 4813021.41740000, 437012.79660000 4813023.84620000, 437013.73370000 4813024.95550000, 437014.76410000 4813026.89920000, 437016.92410000 4813029.04640000, 437018.11300000 4813029.26110000, 437018.78590000 4813029.46990000, 437018.84050000 4813029.47870000, 437020.62740000 4813030.03560000, 437021.74950000 4813030.38690000, 437024.49200000 4813031.32210000, 437026.22650000 4813032.09140000, 437027.43000000 4813032.65000000, 437030.73730000 4813034.13130000, 437032.96940000 4813035.14760000, 437034.49030000 4813035.68530000, 437036.96930000 4813036.37570000, 437038.32170000 4813036.69680000, 437038.92100000 4813036.80450000, 437039.45400000 4813036.69920000, 437040.01020000 4813036.88180000, 437041.17720000 4813036.84340000, 437042.33030000 4813036.75030000, 437043.28240000 4813036.62450000, 437044.54220000 4813036.43870000, 437045.37800000 4813036.31020000, 437046.61920000 4813036.11310000, 437048.00510000 4813035.80650000, 437048.93100000 4813035.56530000, 437049.84540000 4813035.27720000, 437050.59190000 4813034.96020000, 437051.07190000 4813034.77390000, 437051.48990000 4813034.53050000, 437051.71990000 4813034.34880000, 437052.05340000 4813034.08520000, 437051.94940000 4813034.09540000, 437051.59920000 4813034.14410000, 437051.42970000 4813034.16770000, 437051.32070000 4813034.18290000, 437051.26000000 4813034.19000000, 437050.91000000 4813034.24000000, 437050.75000000 4813033.06000000, 437051.10000000 4813033.01000000, 437049.33990000 4813032.00080000, 437047.40000000 4813031.26000000, 437046.18300000 4813030.08800000, 437047.46000000 4813028.98000000, 437051.91370000 4813027.82580000, 437055.63150000 4813027.81040000, 437058.78130000 4813027.82910000, 437059.72470000 4813028.03890000, 437060.89380000 4813028.30640000, 437061.38810000 4813029.29120000, 437061.81850000 4813030.41910000, 437063.14550000 4813030.84880000, 437064.56680000 4813031.18250000, 437065.34970000 4813031.03430000, 437065.79990000 4813030.87080000, 437066.26610000 4813030.55200000, 437066.77380000 4813030.17460000, 437067.07410000 4813030.04790000, 437067.46060000 4813030.22400000, 437067.66930000 4813031.25180000, 437067.89010000 4813032.43260000, 437068.80320000 4813034.76140000, 437069.60600000 4813037.08270000, 437069.84980000 4813038.30470000, 437069.75190000 4813038.70960000, 437069.93900000 4813040.14210000, 437070.20230000 4813041.77000000, 437070.61680000 4813042.79060000, 437072.37180000 4813044.35480000, 437073.51980000 4813045.35930000, 437074.79000000 4813046.05820000, 437076.26950000 4813046.64120000, 437077.79640000 4813046.98370000, 437079.08850000 4813047.05870000, 437079.97590000 4813046.83880000, 437081.10430000 4813046.23350000, 437082.56790000 4813045.16680000, 437083.20200000 4813044.60740000, 437083.48560000 4813044.29540000, 437084.25900000 4813043.21660000, 437084.38190000 4813043.04350000, 437087.40730000 4813039.21340000, 437088.47580000 4813038.29700000, 437089.65330000 4813037.72920000, 437091.57240000 4813036.80060000, 437092.17380000 4813036.50780000, 437093.34460000 4813035.93780000, 437094.91310000 4813035.45770000, 437096.59540000 4813035.27650000, 437098.10060000 4813035.13960000, 437099.76460000 4813035.51600000, 437100.99940000 4813036.16870000, 437102.37560000 4813036.93570000, 437103.57800000 4813037.28620000, 437105.30990000 4813037.65130000, 437106.20610000 4813038.69230000, 437106.22680000 4813038.98340000, 437105.78810000 4813039.82760000, 437109.66320000 4813087.65330000, 437110.78000000 4813088.25000000, 437110.86770000 4813088.08330000, 437248.00000000 4813172.46000000, 437249.42000000 4813175.04000000, 437272.16710000 4813189.23330000, 437272.17220000 4813189.23930000, 437273.31980000 4813190.59980000, 437272.67240000 4813191.39200000, 437251.24660000 4813217.61200000, 437243.57830000 4813212.74510000, 437238.56000000 4813209.56000000, 437223.10000000 4813199.83000000, 437218.24210000 4813196.73660000, 437215.21900000 4813194.81160000, 437214.18000000 4813194.15000000, 437205.26000000 4813188.47000000, 437199.05730000 4813184.51420000, 437183.21000000 4813174.30000000, 437140.52000000 4813147.35000000, 437119.97000000 4813134.39500000, 437108.00440000 4813126.85170000, 437099.42000000 4813121.44000000, 437091.93000000 4813116.50000000, 437073.77000000 4813104.95000000, 437057.39000000 4813094.65000000, 437036.62000000 4813079.63000000, 437028.29000000 4813072.34000000, 437026.49000000 4813070.90000000, 437025.95000000 4813070.45000000, 437024.15000000 4813068.78000000, 437018.67000000 4813064.15000000, 437013.27000000 4813059.57000000, 437007.87000000 4813054.99000000, 437006.94000000 4813054.20000000, 437000.00000000 4813048.32000000, 436992.12000000 4813041.65000000, 436986.24500000 4813036.67500000, 436980.51370000 4813031.62150000, 436978.55000000 4813029.89000000, 436957.16000000 4813011.45000000, 436958.15000000 4813010.32000000, 436954.73000000 4813007.01000000, 436953.70000000 4813007.73000000, 436949.73170000 4813002.02830000, 436948.32000000 4813000.00000000, 436945.60000000 4812996.09000000, 436945.93200000 4812995.86300000, 436946.77000000 4812995.29000000, 436944.11000000 4812991.38000000, 436942.99000000 4812992.14000000, 436934.92000000 4812980.31000000, 436935.55080000 4812979.87120000, 436936.07000000 4812979.51000000, 436933.29000000 4812975.52000000, 436932.07000000 4812976.37000000, 436928.90180000 4812971.86360000, 436926.20750000 4812968.03130000))",2017-10-31T03:39:59.953Z,http://datos.santander.es/api/datos/jardines/34.csv
31,"POLYGON  (( 436500.54410000 4813721.96300000, 436486.63270000 4813723.29280000, 436477.67730000 4813724.13260000, 436476.06110000 4813724.49260000, 436474.72520000 4813725.08250000, 436473.66960000 4813725.77240000, 436472.86150000 4813726.55220000, 436472.08640000 4813727.47210000, 436471.50090000 4813728.53190000, 436471.11330000 4813729.53170000, 436470.71750000 4813731.42140000, 436470.77520000 4813732.56120000, 436473.55420000 4813763.48590000, 436475.44260000 4813779.06320000, 436474.23040000 4813779.20320000, 436469.86810000 4813779.48320000, 436438.58190000 4813781.47280000, 436436.15750000 4813781.61280000, 436412.45790000 4813781.87270000, 436410.39630000 4813781.81280000, 436408.73060000 4813781.59280000, 436407.22980000 4813781.26290000, 436405.63820000 4813780.81290000, 436404.21990000 4813780.20300000, 436403.16440000 4813779.75310000, 436402.30680000 4813779.25320000, 436400.46790000 4813777.97340000, 436398.26610000 4813776.47370000, 436394.59650000 4813772.71430000, 436390.83630000 4813766.14540000, 436389.19530000 4813762.60600000, 436388.03250000 4813758.63670000, 436384.71760000 4813750.31820000, 436384.15680000 4813748.70840000, 436380.54500000 4813738.16020000, 436378.84620000 4813733.07110000, 436377.08980000 4813726.95220000, 436376.00950000 4813720.90320000, 436375.64670000 4813717.20380000, 436375.36630000 4813714.17430000, 436375.44880000 4813710.97490000, 436375.81160000 4813707.54550000, 436376.19920000 4813704.93590000, 436376.71050000 4813702.43640000, 436377.54330000 4813699.53680000, 436378.63180000 4813696.36740000, 436379.62960000 4813694.11780000, 436380.38000000 4813692.66800000, 436381.85610000 4813690.02850000, 436386.88630000 4813681.61990000, 436390.34150000 4813676.20080000, 436394.09350000 4813670.13190000, 436401.82850000 4813657.60400000, 436402.94170000 4813657.77400000, 436402.94170000 4813657.41410000, 436408.00490000 4813657.69400000, 436408.06260000 4813657.24410000, 436408.53270000 4813656.82420000, 436409.70360000 4813656.99410000, 436411.48480000 4813657.30410000, 436418.22200000 4813658.50390000, 436428.81840000 4813660.47350000, 436438.05420000 4813662.15330000, 436439.39010000 4813662.42320000, 436441.61650000 4813662.65320000, 436444.23060000 4813662.73320000, 436445.92930000 4813662.65320000, 436447.73520000 4813662.42320000, 436450.38230000 4813662.03330000, 436458.23270000 4813660.89350000, 436464.87920000 4813660.00360000, 436483.24350000 4813657.27410000, 436491.77840000 4813656.05430000, 436496.31380000 4813655.36440000, 436499.82670000 4813654.83450000, 436502.32530000 4813654.46460000, 436504.63420000 4813654.12460000, 436507.08340000 4813654.04460000, 436508.80680000 4813654.15460000, 436509.95310000 4813654.32460000, 436511.25600000 4813654.60450000, 436512.26200000 4813655.07450000, 436513.37520000 4813656.04430000, 436514.40600000 4813657.29410000, 436514.85130000 4813658.24390000, 436515.46150000 4813660.36360000, 436515.70890000 4813663.81300000, 436516.04700000 4813668.26220000, 436516.09650000 4813669.40200000, 436515.62650000 4813677.45060000, 436515.51930000 4813678.59040000, 436515.29660000 4813679.26030000, 436514.81830000 4813680.01020000, 436513.98550000 4813680.65010000, 436513.21030000 4813680.98000000, 436512.34450000 4813681.18000000, 436512.34450000 4813682.42980000, 436512.09710000 4813686.79900000, 436511.98160000 4813691.49820000, 436511.84140000 4813698.09710000, 436511.89920000 4813700.15670000, 436512.00640000 4813701.60650000, 436512.45170000 4813707.10560000, 436514.43080000 4813721.71310000, 436500.54410000 4813721.96300000))",2017-10-31T03:39:59.952Z,http://datos.santander.es/api/datos/jardines/31.csv
30,"POLYGON  (( 435827.90650000 4813611.53720000, 435827.61440000 4813609.91800000, 435826.77700000 4813608.49510000, 435826.81030000 4813608.48090000, 435825.08880000 4813607.39970000, 435823.17490000 4813606.71120000, 435823.10000000 4813606.69000000, 435822.94000000 4813606.62000000, 435821.42900000 4813606.33510000, 435817.69000000 4813605.63000000, 435810.44000000 4813604.23000000, 435809.59000000 4813604.08000000, 435805.73190000 4813603.95850000, 435805.56000000 4813602.95000000, 435809.81000000 4813600.43000000, 435810.26000000 4813596.27000000, 435814.80000000 4813575.56000000, 435818.66000000 4813557.94000000, 435820.40000000 4813549.86000000, 435825.09540000 4813534.05520000, 435826.76110000 4813529.48600000, 435827.37960000 4813529.67590000, 435827.53620000 4813529.28600000, 435825.06240000 4813524.09690000, 435827.18170000 4813524.71680000, 435828.88040000 4813524.65680000, 435831.81600000 4813523.87690000, 435835.27950000 4813522.53720000, 435836.41740000 4813522.33720000, 435838.50370000 4813520.24760000, 435839.55100000 4813519.07780000, 435840.20250000 4813518.02790000, 435840.59830000 4813517.11810000, 435840.85390000 4813516.00830000, 435840.30970000 4813503.23050000, 435840.48280000 4813500.02100000, 435841.11780000 4813494.97190000, 435833.94360000 4813493.76210000, 435828.32790000 4813492.45230000, 435825.40050000 4813491.53250000, 435823.85020000 4813490.84260000, 435820.70010000 4813489.06290000, 435815.82660000 4813486.14340000, 435815.29880000 4813485.05360000, 435815.48850000 4813484.24370000, 435816.23890000 4813483.33390000, 435817.59950000 4813482.26410000, 435820.32080000 4813481.09430000, 435822.46480000 4813480.35440000, 435828.10520000 4813478.40470000, 435830.53790000 4813477.46490000, 435834.88360000 4813475.51520000, 435837.12660000 4813474.44540000, 435839.42730000 4813472.72570000, 435840.98580000 4813471.52590000, 435844.13590000 4813471.13600000, 435874.68820000 4813469.07630000, 435881.52430000 4813468.34650000, 435881.61500000 4813470.81600000, 435880.34510000 4813480.37440000, 435880.65850000 4813487.09320000, 435880.93880000 4813493.65210000, 435881.46660000 4813498.53130000, 435881.49960000 4813500.85090000, 435884.18780000 4813524.28690000, 435882.87670000 4813525.18670000, 435879.57000000 4813527.34630000, 435876.23850000 4813528.72610000, 435872.37920000 4813531.14570000, 435869.97960000 4813533.26530000, 435869.12200000 4813534.56510000, 435868.51180000 4813536.02490000, 435867.89330000 4813537.78460000, 435867.58820000 4813539.00430000, 435867.34900000 4813541.56390000, 435867.34900000 4813543.22360000, 435867.96750000 4813546.56310000, 435868.44580000 4813548.14280000, 435869.60850000 4813551.00230000, 435870.12800000 4813552.10210000, 435871.20830000 4813553.70180000, 435871.84320000 4813554.42170000, 435873.26160000 4813555.30160000, 435874.46550000 4813555.84150000, 435879.44630000 4813558.00110000, 435903.87160000 4813568.04940000, 435905.66930000 4813569.09920000, 435911.73030000 4813570.65890000, 435925.64990000 4813573.96840000, 435931.17490000 4813575.61810000, 435929.82250000 4813579.39740000, 435938.89330000 4813582.31690000, 435941.21880000 4813587.28610000, 435940.35290000 4813586.90610000, 435927.93410000 4813593.65500000, 435920.28160000 4813628.54900000, 435924.22330000 4813641.85670000, 435923.84400000 4813643.28650000, 435923.81100000 4813644.82620000, 435924.30580000 4813646.33600000, 435924.37170000 4813647.22580000, 435925.17160000 4813649.15550000, 435925.91380000 4813649.97530000, 435927.77740000 4813651.23510000, 435928.92360000 4813651.88500000, 435930.06990000 4813652.42490000, 435932.06550000 4813653.31480000, 435934.03630000 4813654.04460000, 435936.94720000 4813655.36440000, 435940.80650000 4813657.38410000, 435941.63930000 4813658.00400000, 435942.96700000 4813659.16380000, 435943.63490000 4813659.97360000, 435944.78940000 4813662.08330000, 435945.13570000 4813663.21310000, 435945.68820000 4813666.40250000, 435945.96040000 4813668.27220000, 435946.05930000 4813674.71110000, 435945.67170000 4813688.57870000, 435945.63880000 4813690.52840000, 435945.65520000 4813692.51810000, 435942.22480000 4813691.54820000, 435927.33210000 4813687.16900000, 435862.55800000 4813667.61230000, 435841.32390000 4813660.98350000, 435839.31190000 4813660.19360000, 435772.43490000 4813638.66730000, 435812.58580000 4813648.71560000, 435814.51540000 4813648.94550000, 435816.23070000 4813648.65560000, 435817.69850000 4813647.96570000, 435818.91070000 4813646.86590000, 435819.61990000 4813645.90600000, 435820.23830000 4813644.34630000, 435820.18000000 4813643.56000000, 435824.32680000 4813626.31920000, 435824.43000000 4813625.89000000, 435824.65000000 4813624.99000000, 435824.54000000 4813624.97000000, 435827.04000000 4813614.60000000, 435827.29000000 4813613.53000000, 435827.85000000 4813613.23000000, 435827.90650000 4813611.53720000))",2017-10-31T03:39:59.951Z,http://datos.santander.es/api/datos/jardines/30.csv
29,"POLYGON  (( 432237.30680000 4810260.95580000, 432238.35150000 4810260.65190000, 432239.43160000 4810260.52190000, 432240.51850000 4810260.56910000, 432241.58330000 4810260.79250000, 432242.59750000 4810261.18590000, 432243.53440000 4810261.73910000, 432244.36880000 4810262.43710000, 432245.07870000 4810263.26150000, 432272.79040000 4810301.32860000, 432284.10920000 4810313.69120000, 432295.95670000 4810325.54810000, 432308.31040000 4810336.87660000, 432321.14680000 4810347.65520000, 432334.44140000 4810357.86320000, 432348.16880000 4810367.48130000, 432362.30290000 4810376.49110000, 432376.81680000 4810384.87550000, 432385.28270000 4810390.53080000, 432393.32000000 4810396.78040000, 432400.88700000 4810403.59190000, 432407.94440000 4810410.93000000, 432414.45580000 4810418.75660000, 432420.38740000 4810427.03140000, 432425.70840000 4810435.71130000, 432435.46000000 4810453.95000000, 432432.79000000 4810455.88000000, 432233.11000000 4810454.72000000, 432233.82820000 4810384.87430000, 432235.43040000 4810261.84410000, 432237.30680000 4810260.95580000))",2017-10-31T03:39:59.95Z,http://datos.santander.es/api/datos/jardines/29.csv
27,"POLYGON  (( 435326.24510000 4813523.85280000, 435396.34000000 4813545.81000000, 435396.32000000 4813545.90000000, 435401.16000000 4813547.37000000, 435492.09000000 4813570.70000000, 435500.94000000 4813572.63000000, 435500.00000000 4813576.26000000, 435485.44000000 4813632.43000000, 435484.10000000 4813638.23000000, 435483.53000000 4813640.69000000, 435483.46000000 4813640.98000000, 435483.39000000 4813641.28000000, 435483.33000000 4813641.57000000, 435483.26000000 4813641.86000000, 435483.19000000 4813642.15000000, 435483.12000000 4813642.45000000, 435483.06000000 4813642.74000000, 435482.99000000 4813643.03000000, 435482.35000000 4813645.81000000, 435482.28000000 4813646.11000000, 435482.21000000 4813646.40000000, 435482.14000000 4813646.69000000, 435482.07000000 4813646.98000000, 435482.01000000 4813647.27000000, 435481.94000000 4813647.57000000, 435481.87000000 4813647.86000000, 435481.80000000 4813648.15000000, 435481.26000000 4813650.50000000, 435480.93000000 4813651.93000000, 435472.33000000 4813649.74000000, 435469.68440000 4813649.09260000, 435467.14000000 4813648.47000000, 435461.80000000 4813647.05000000, 435439.56000000 4813641.61000000, 435418.38000000 4813636.45000000, 435396.25000000 4813630.78000000, 435395.90000000 4813630.70000000, 435391.05000000 4813629.57000000, 435390.70000000 4813629.49000000, 435363.05000000 4813622.59000000, 435356.94000000 4813621.22000000, 435356.88000000 4813621.21000000, 435218.70000000 4813587.09000000, 435212.75000000 4813585.47000000, 435202.34490000 4813582.82520000, 435187.49010000 4813579.04950000, 435187.02000000 4813578.93000000, 435194.75000000 4813547.86000000, 435196.14000000 4813542.29000000, 435196.40120000 4813541.08670000, 435217.85850000 4813544.03320000, 435246.78190000 4813547.94260000, 435261.95750000 4813548.84200000, 435269.25000000 4813544.04000000, 435274.21000000 4813544.45000000, 435274.46000000 4813544.00000000, 435317.84000000 4813544.31000000, 435319.19000000 4813541.47000000, 435319.77000000 4813539.73000000, 435321.82710000 4813522.97080000, 435324.84270000 4813523.57280000, 435325.04700000 4813523.61360000, 435326.24510000 4813523.85280000))",2017-10-31T03:39:59.949Z,http://datos.santander.es/api/datos/jardines/27.csv
45,"POLYGON  (( 432698.47930000 4813451.05940000, 432718.18780000 4813459.78790000, 432705.25440000 4813486.73330000, 432697.14510000 4813483.40590000, 432667.64530000 4813469.89540000, 432655.69760000 4813464.12140000, 432649.43930000 4813475.23190000, 432606.50910000 4813452.76910000, 432613.23390000 4813384.73080000, 432613.58020000 4813383.39600000, 432614.30180000 4813382.01120000, 432615.34900000 4813380.83140000, 432620.31740000 4813378.37190000, 432630.72830000 4813379.70160000, 432625.70630000 4813418.73490000, 432642.47090000 4813426.14370000, 432698.47930000 4813451.05940000))",2017-10-31T03:39:59.927Z,http://datos.santander.es/api/datos/jardines/45.csv
25,"POLYGON  (( 435569.95000000 4812660.21000000, 435573.32530000 4812660.91640000, 435576.53000000 4812662.19000000, 435595.86000000 4812671.87000000, 435596.02920000 4812671.97240000, 435596.17940000 4812672.10120000, 435596.30640000 4812672.25280000, 435596.40690000 4812672.42320000, 435596.47800000 4812672.60780000, 435596.51790000 4812672.80160000, 435596.52550000 4812672.99920000, 435596.50060000 4812673.19550000, 435596.44380000 4812673.38500000, 435596.35670000 4812673.56260000, 435596.24170000 4812673.72350000, 435596.10190000 4812673.86350000, 435595.94100000 4812673.97850000, 435595.76340000 4812674.06570000, 435595.57390000 4812674.12250000, 435595.37770000 4812674.14750000, 435595.18000000 4812674.14000000, 435500.00000000 4812662.63000000, 435243.42200000 4812630.88500000, 435243.19100000 4812632.81900000, 435223.53700000 4812630.68600000, 435223.47920000 4812630.66930000, 435223.42480000 4812630.64360000, 435223.37520000 4812630.60950000, 435223.33160000 4812630.56790000, 435223.29530000 4812630.51990000, 435223.26710000 4812630.46680000, 435223.24780000 4812630.40980000, 435223.23780000 4812630.35040000, 435223.23740000 4812630.29020000, 435223.24660000 4812630.23070000, 435223.26520000 4812630.17350000, 435224.88080000 4812627.16610000, 435226.03970000 4812623.95500000, 435226.71710000 4812620.60900000, 435226.89850000 4812617.20000000, 435226.58000000 4812613.80100000, 435226.58560000 4812613.73930000, 435226.60180000 4812613.67950000, 435226.62800000 4812613.62350000, 435226.66350000 4812613.57270000, 435226.70730000 4812613.52890000, 435226.75790000 4812613.49320000, 435226.81390000 4812613.46680000, 435226.87360000 4812613.45040000, 435226.93530000 4812613.44460000, 435226.99700000 4812613.44950000, 435227.05700000 4812613.46500000, 435244.82900000 4812618.28000000, 435244.59900000 4812620.28800000, 435500.00000000 4812651.71000000, 435545.21000000 4812657.25000000, 435569.95000000 4812660.21000000))",2017-10-31T03:39:59.927Z,http://datos.santander.es/api/datos/jardines/25.csv
42,"POLYGON  (( 433742.73170000 4813100.76010000, 433742.74000000 4813100.76000000, 433782.71480000 4813160.12480000, 433784.11240000 4813162.20040000, 433784.37850000 4813162.72760000, 433789.13000000 4813200.79000000, 433787.17750000 4813204.82730000, 433784.81390000 4813208.63860000, 433782.06510000 4813212.18210000, 433778.96000000 4813215.42000000, 433752.87000000 4813203.66000000, 433689.48000000 4813174.94000000, 433638.87000000 4813152.16000000, 433641.49000000 4813146.02000000, 433644.26000000 4813147.26000000, 433645.00000000 4813145.68000000, 433654.51000000 4813125.31500000, 433674.55000000 4813080.63000000, 433679.96000000 4813088.00000000, 433742.73170000 4813100.76010000))",2017-10-31T03:39:59.926Z,http://datos.santander.es/api/datos/jardines/42.csv
44,"POLYGON  (( 433216.30050000 4813520.66910000, 433223.21870000 4813520.22320000, 433223.27000000 4813520.22000000, 433235.42000000 4813519.80000000, 433246.95000000 4813519.46000000, 433251.35590000 4813519.39190000, 433255.61290000 4813519.25400000, 433281.95000000 4813518.58550000, 433287.83410000 4813519.51750000, 433274.42480000 4813557.55320000, 433265.84560000 4813557.55320000, 433260.73370000 4813557.55320000, 433258.82620000 4813557.71850000, 433257.36110000 4813558.09270000, 433256.18900000 4813558.58090000, 433255.16340000 4813559.78490000, 433249.92150000 4813567.25330000, 433249.41690000 4813567.61130000, 433248.84710000 4813567.48110000, 433246.55170000 4813565.56110000, 433203.50050000 4813525.46150000, 433198.66960000 4813525.88330000, 433197.68960000 4813525.50660000, 433196.25730000 4813521.73930000, 433216.30050000 4813520.66910000))",2017-10-31T03:39:59.926Z,http://datos.santander.es/api/datos/jardines/44.csv
37,"POLYGON  (( 436692.67000000 4812829.25000000, 436704.34810000 4812834.68860000, 436704.95320000 4812838.32150000, 436703.31960000 4812840.92510000, 436698.47920000 4812841.16730000, 436692.18680000 4812835.96010000, 436692.67000000 4812829.25000000))",2017-10-31T03:39:59.925Z,http://datos.santander.es/api/datos/jardines/37.csv
41,"POLYGON  (( 433239.81000000 4812832.54000000, 433173.34000000 4812754.09000000, 433172.94000000 4812751.96000000, 433166.43000000 4812742.49000000, 433166.44780000 4812742.44790000, 433180.09000000 4812748.20000000, 433180.56000000 4812748.40000000, 433190.05000000 4812732.70000000, 433189.62000000 4812732.44000000, 433200.60000000 4812714.87000000, 433204.90000000 4812704.85000000, 433227.75000000 4812712.12000000, 433249.20000000 4812718.82000000, 433254.00000000 4812720.25000000, 433254.98000000 4812720.68000000, 433309.81000000 4812747.86000000, 433309.60000000 4812748.29000000, 433310.22000000 4812748.59000000, 433310.32000000 4812748.94000000, 433312.54000000 4812750.00000000, 433315.38000000 4812751.36000000, 433315.78000000 4812752.31000000, 433315.50000000 4812753.93000000, 433306.34000000 4812765.29000000, 433305.77000000 4812766.00000000, 433304.07000000 4812768.11000000, 433301.61000000 4812771.16000000, 433301.14000000 4812771.76000000, 433300.30000000 4812772.82000000, 433299.15000000 4812774.29000000, 433297.64000000 4812776.21000000, 433296.27000000 4812777.84000000, 433276.58000000 4812803.61000000, 433276.44680000 4812803.78760000, 433276.37000000 4812803.89000000, 433276.30860000 4812803.96890000, 433276.16000000 4812804.16000000, 433275.74000000 4812804.71000000, 433274.45000000 4812806.42000000, 433251.95000000 4812835.87000000, 433250.84000000 4812836.14000000, 433250.30000000 4812836.27000000, 433248.77000000 4812838.37000000, 433248.56550000 4812838.23180000, 433248.40000000 4812838.12000000, 433244.01000000 4812844.03000000, 433239.94000000 4812843.80000000, 433239.68800000 4812843.78870000, 433239.84000000 4812843.26000000, 433240.19000000 4812841.81000000, 433240.31000000 4812840.49000000, 433240.33000000 4812838.72000000, 433240.32000000 4812837.48000000, 433240.14000000 4812834.88000000, 433239.81000000 4812832.54000000))",2017-10-31T03:39:59.925Z,http://datos.santander.es/api/datos/jardines/41.csv
35,"POLYGON  (( 434018.71510000 4812241.97090000, 434024.63160000 4812249.75640000, 434014.48500000 4812236.46810000, 434018.71510000 4812241.97090000))",2017-10-31T03:39:59.924Z,http://datos.santander.es/api/datos/jardines/35.csv
36,"POLYGON  (( 434018.71510000 4812241.97090000, 434024.63160000 4812249.75640000, 434014.48500000 4812236.46810000, 434018.71510000 4812241.97090000))",2017-10-31T03:39:59.924Z,http://datos.santander.es/api/datos/jardines/36.csv
32,"POLYGON  (( 436526.00420000 4813708.25190000, 436525.99350000 4813707.52420000, 436526.09740000 4813706.80390000, 436526.31320000 4813706.10890000, 436526.63560000 4813705.45640000, 436527.05660000 4813704.86270000, 436527.58970000 4813704.29440000, 436528.19060000 4813703.79830000, 436528.84960000 4813703.38240000, 436529.41700000 4813703.19340000, 436530.00580000 4813703.08880000, 436530.60360000 4813703.07070000, 436531.68410000 4813703.40760000, 436532.70840000 4813703.88880000, 436538.92550000 4813707.90250000, 436544.75130000 4813711.41690000, 436550.78020000 4813714.57000000, 436556.99000000 4813717.35000000, 436558.85000000 4813718.11000000, 436570.84090000 4813722.72640000, 436583.01000000 4813726.85000000, 436591.07000000 4813728.59000000, 436598.57000000 4813730.18000000, 436602.53000000 4813730.11500000, 436609.35000000 4813731.06000000, 436620.78000000 4813731.82500000, 436625.52000000 4813732.03000000, 436627.28000000 4813732.06000000, 436652.20000000 4813732.44500000, 436652.56500000 4813734.82500000, 436653.15000000 4813736.79000000, 436653.77000000 4813738.05000000, 436654.07000000 4813738.51000000, 436720.63060000 4813740.73810000, 436722.97610000 4813741.01420000, 436725.24270000 4813741.67730000, 436727.36720000 4813742.70880000, 436729.29000000 4813744.08000000, 436730.07000000 4813744.70000000, 436730.44000000 4813749.00000000, 436727.77000000 4813753.54000000, 436725.25000000 4813754.60000000, 436720.98540000 4813755.58620000, 436720.35830000 4813755.62860000, 436717.62550000 4813755.78050000, 436671.14730000 4813759.83770000, 436586.85000000 4813769.39000000, 436539.68000000 4813773.26000000, 436538.92950000 4813773.26120000, 436538.18850000 4813773.14230000, 436537.47610000 4813772.90640000, 436536.81050000 4813772.55970000, 436536.20900000 4813772.11100000, 436535.68690000 4813771.57180000, 436535.25780000 4813770.95610000, 436534.93270000 4813770.27970000, 436534.72000000 4813769.56000000, 436531.97000000 4813750.00000000, 436529.24500000 4813730.59500000, 436526.52000000 4813711.19000000, 436526.00420000 4813708.25190000))",2017-10-31T03:39:59.923Z,http://datos.santander.es/api/datos/jardines/32.csv
