dc:identifier,dc:modified,rdf:type,callej:sigla,callej:tipo-via,callej:nombre-calle,callej:nombre-largo,callej:nombre-clasif,dc:date,uri
04120,2017-10-30T23:04:57.618Z,callej:Calle,http://datos.santander.es/api/rest/datasets/callejero_tipovia/CL,CALLE,PEÑA LABRA,PEÑA LABRA,PEÑA LABRA,,http://datos.santander.es/api/datos/callejero_calles/04120.csv
04130,2017-10-30T23:04:57.618Z,callej:Calle,http://datos.santander.es/api/rest/datasets/callejero_tipovia/CL,CALLE,PEÑA ROCIAS,PEÑA ROCIAS,PEÑA ROCIAS,,http://datos.santander.es/api/datos/callejero_calles/04130.csv
04150,2017-10-30T23:04:57.618Z,callej:Calle,http://datos.santander.es/api/rest/datasets/callejero_tipovia/CL,CALLE,PEÑA VIEJA,PEÑA VIEJA,PEÑA VIEJA,,http://datos.santander.es/api/datos/callejero_calles/04150.csv
04160,2017-10-30T23:04:57.618Z,callej:Calle,http://datos.santander.es/api/rest/datasets/callejero_tipovia/CL,CALLE,PEÑAS ARRIBA,PEÑAS ARRIBA,PEÑAS ARRIBA,,http://datos.santander.es/api/datos/callejero_calles/04160.csv
04170,2017-10-30T23:04:57.618Z,callej:Calle,http://datos.santander.es/api/rest/datasets/callejero_tipovia/CL,CALLE,PEÑAS REDONDAS,PEÑAS REDONDAS,PEÑAS REDONDAS,,http://datos.santander.es/api/datos/callejero_calles/04170.csv
04200,2017-10-30T23:04:57.618Z,callej:Calle,http://datos.santander.es/api/rest/datasets/callejero_tipovia/CL,CALLE,PERINES,PERINES,PERINES,,http://datos.santander.es/api/datos/callejero_calles/04200.csv
04280,2017-10-30T23:04:57.618Z,callej:Calle,http://datos.santander.es/api/rest/datasets/callejero_tipovia/CL,CALLE,PIZARRO,PIZARRO,PIZARRO,,http://datos.santander.es/api/datos/callejero_calles/04280.csv
04330,2017-10-30T23:04:57.618Z,callej:Calle,http://datos.santander.es/api/rest/datasets/callejero_tipovia/CL,CALLE,PORTUGAL,PORTUGAL,PORTUGAL,,http://datos.santander.es/api/datos/callejero_calles/04330.csv
04340,2017-10-30T23:04:57.618Z,callej:Calle,http://datos.santander.es/api/rest/datasets/callejero_tipovia/CL,CALLE,PRADO,PRADO,PRADO,,http://datos.santander.es/api/datos/callejero_calles/04340.csv
04350,2017-10-30T23:04:57.618Z,callej:Calle,http://datos.santander.es/api/rest/datasets/callejero_tipovia/CL,CALLE,PRADO SAN ROQUE,PRADO SAN ROQUE,PRADO SAN ROQUE,,http://datos.santander.es/api/datos/callejero_calles/04350.csv
04370,2017-10-30T23:04:57.618Z,callej:Calle,http://datos.santander.es/api/rest/datasets/callejero_tipovia/CL,CALLE,PROFESOR JIMENEZ DIAZ,PROFESOR JIMENEZ DIAZ,PROFESOR JIMENEZ DIAZ,,http://datos.santander.es/api/datos/callejero_calles/04370.csv
04390,2017-10-30T23:04:57.618Z,callej:Calle,http://datos.santander.es/api/rest/datasets/callejero_tipovia/CL,CALLE,PRONILLO,PRONILLO,PRONILLO,,http://datos.santander.es/api/datos/callejero_calles/04390.csv
04400,2017-10-30T23:04:57.618Z,callej:Calle,http://datos.santander.es/api/rest/datasets/callejero_tipovia/CL,CALLE,PUENTE,PUENTE,PUENTE,,http://datos.santander.es/api/datos/callejero_calles/04400.csv
04440,2017-10-30T23:04:57.618Z,callej:Calle,http://datos.santander.es/api/rest/datasets/callejero_tipovia/CL,CALLE,RAMON Y CAJAL,RAMON Y CAJAL,RAMON Y CAJAL,,http://datos.santander.es/api/datos/callejero_calles/04440.csv
03290,2017-10-30T23:04:57.617Z,callej:Calle,http://datos.santander.es/api/rest/datasets/callejero_tipovia/CL,CALLE,MIGUEL ARTIGAS,MIGUEL ARTIGAS,MIGUEL ARTIGAS,,http://datos.santander.es/api/datos/callejero_calles/03290.csv
03300,2017-10-30T23:04:57.617Z,callej:Calle,http://datos.santander.es/api/rest/datasets/callejero_tipovia/CL,CALLE,MIMOSA,MIMOSA,MIMOSA,,http://datos.santander.es/api/datos/callejero_calles/03300.csv
03320,2017-10-30T23:04:57.617Z,callej:Calle,http://datos.santander.es/api/rest/datasets/callejero_tipovia/CL,CALLE,MOCEJON,MOCEJON,MOCEJON,,http://datos.santander.es/api/datos/callejero_calles/03320.csv
03330,2017-10-30T23:04:57.617Z,callej:Calle,http://datos.santander.es/api/rest/datasets/callejero_tipovia/CL,CALLE,MOCTEZUMA,MOCTEZUMA,MOCTEZUMA,,http://datos.santander.es/api/datos/callejero_calles/03330.csv
03350,2017-10-30T23:04:57.617Z,callej:Calle,http://datos.santander.es/api/rest/datasets/callejero_tipovia/CL,CALLE,MONTE,MONTE,MONTE,,http://datos.santander.es/api/datos/callejero_calles/03350.csv
03460,2017-10-30T23:04:57.617Z,callej:Calle,http://datos.santander.es/api/rest/datasets/callejero_tipovia/CL,CALLE,MONTEJURRA,MONTEJURRA,MONTEJURRA,,http://datos.santander.es/api/datos/callejero_calles/03460.csv
03470,2017-10-30T23:04:57.617Z,callej:Calle,http://datos.santander.es/api/rest/datasets/callejero_tipovia/CL,CALLE,MONTE CALOCA,MONTE CALOCA,MONTE CALOCA,,http://datos.santander.es/api/datos/callejero_calles/03470.csv
03480,2017-10-30T23:04:57.617Z,callej:Calle,http://datos.santander.es/api/rest/datasets/callejero_tipovia/CL,CALLE,MONTEVIDEO,MONTEVIDEO,MONTEVIDEO,,http://datos.santander.es/api/datos/callejero_calles/03480.csv
03540,2017-10-30T23:04:57.617Z,callej:Calle,http://datos.santander.es/api/rest/datasets/callejero_tipovia/CL,CALLE,NAVARRA,NAVARRA,NAVARRA,,http://datos.santander.es/api/datos/callejero_calles/03540.csv
03550,2017-10-30T23:04:57.617Z,callej:Calle,http://datos.santander.es/api/rest/datasets/callejero_tipovia/CL,CALLE,NAVAS DE TOLOSA,NAVAS DE TOLOSA,NAVAS DE TOLOSA,,http://datos.santander.es/api/datos/callejero_calles/03550.csv
03560,2017-10-30T23:04:57.617Z,callej:Calle,http://datos.santander.es/api/rest/datasets/callejero_tipovia/CL,CALLE,NICOLAS SALMERON,NICOLAS SALMERON,NICOLAS SALMERON,,http://datos.santander.es/api/datos/callejero_calles/03560.csv
03580,2017-10-30T23:04:57.617Z,callej:Calle,http://datos.santander.es/api/rest/datasets/callejero_tipovia/CL,CALLE,NUBES DE ESTIO,NUBES DE ESTIO,NUBES DE ESTIO,,http://datos.santander.es/api/datos/callejero_calles/03580.csv
03710,2017-10-30T23:04:57.617Z,callej:Calle,http://datos.santander.es/api/rest/datasets/callejero_tipovia/CL,CALLE,OBISPO MENENDEZ. LUARCA,OBISPO MENENDEZ LUARCA,OBISPO MENENDEZ. LUARCA,,http://datos.santander.es/api/datos/callejero_calles/03710.csv
03720,2017-10-30T23:04:57.617Z,callej:Calle,http://datos.santander.es/api/rest/datasets/callejero_tipovia/CL,CALLE,OBISPO SANCHEZ CASTRO,OBISPO SANCHEZ DE CASTRO,OBISPO SANCHEZ DE CASTRO,,http://datos.santander.es/api/datos/callejero_calles/03720.csv
03730,2017-10-30T23:04:57.617Z,callej:Calle,http://datos.santander.es/api/rest/datasets/callejero_tipovia/CL,CALLE,PACHIN GONZALEZ,PACHIN GONZALEZ,PACHIN GONZALEZ,,http://datos.santander.es/api/datos/callejero_calles/03730.csv
03750,2017-10-30T23:04:57.617Z,callej:Calle,http://datos.santander.es/api/rest/datasets/callejero_tipovia/CL,CALLE,PADRE RABAGO,PADRE RABAGO,PADRE RABAGO,,http://datos.santander.es/api/datos/callejero_calles/03750.csv
03770,2017-10-30T23:04:57.617Z,callej:Calle,http://datos.santander.es/api/rest/datasets/callejero_tipovia/CL,CALLE,PALENCIA,PALENCIA,PALENCIA,,http://datos.santander.es/api/datos/callejero_calles/03770.csv
03780,2017-10-30T23:04:57.617Z,callej:Calle,http://datos.santander.es/api/rest/datasets/callejero_tipovia/CL,CALLE,PANAMA,PANAMA,PANAMA,,http://datos.santander.es/api/datos/callejero_calles/03780.csv
03830,2017-10-30T23:04:57.617Z,callej:Calle,http://datos.santander.es/api/rest/datasets/callejero_tipovia/CL,CALLE,LA PAZ,LA PAZ,PAZ (LA),,http://datos.santander.es/api/datos/callejero_calles/03830.csv
03870,2017-10-30T23:04:57.617Z,callej:Calle,http://datos.santander.es/api/rest/datasets/callejero_tipovia/CL,CALLE,PEDRUECA,PEDRUECA,PEDRUECA,,http://datos.santander.es/api/datos/callejero_calles/03870.csv
02920,2017-10-30T23:04:57.616Z,callej:Calle,http://datos.santander.es/api/rest/datasets/callejero_tipovia/CL,CALLE,LUIS VICENTE DE VELASCO,LUIS VICENTE DE VELASCO,LUIS VICENTE DE VELASCO,,http://datos.santander.es/api/datos/callejero_calles/02920.csv
02930,2017-10-30T23:04:57.616Z,callej:Calle,http://datos.santander.es/api/rest/datasets/callejero_tipovia/CL,CALLE,MADRID,MADRID,MADRID,,http://datos.santander.es/api/datos/callejero_calles/02930.csv
02940,2017-10-30T23:04:57.616Z,callej:Calle,http://datos.santander.es/api/rest/datasets/callejero_tipovia/CL,CALLE,MAGALLANES,MAGALLANES,MAGALLANES,,http://datos.santander.es/api/datos/callejero_calles/02940.csv
02970,2017-10-30T23:04:57.616Z,callej:Calle,http://datos.santander.es/api/rest/datasets/callejero_tipovia/CL,CALLE,MALAGA,MALAGA,MALAGA,,http://datos.santander.es/api/datos/callejero_calles/02970.csv
02990,2017-10-30T23:04:57.616Z,callej:Calle,http://datos.santander.es/api/rest/datasets/callejero_tipovia/CL,CALLE,MANUEL GARCIA LAGO,MANUEL GARCIA LAGO,MANUEL GARCIA LAGO,,http://datos.santander.es/api/datos/callejero_calles/02990.csv
03010,2017-10-30T23:04:57.616Z,callej:Calle,http://datos.santander.es/api/rest/datasets/callejero_tipovia/CL,CALLE,MANUEL RIOZ PEDRAJA,MANUEL RIOZ PEDRAJA,MANUEL RIOZ PEDRAJA,,http://datos.santander.es/api/datos/callejero_calles/03010.csv
03030,2017-10-30T23:04:57.616Z,callej:Calle,http://datos.santander.es/api/rest/datasets/callejero_tipovia/CL,CALLE,MARCELINO SANZ SAUTUOLA,MARCELINO SANZ DE SAUTUOLA,MARCELINO SANZ  SAUTUOLA,,http://datos.santander.es/api/datos/callejero_calles/03030.csv
03040,2017-10-30T23:04:57.616Z,callej:Calle,http://datos.santander.es/api/rest/datasets/callejero_tipovia/CL,CALLE,MARCOS RUILOBA,MARCOS RUILOBA PALAZUELOS,MARCOS RUILOBA PALAZUELOS,,http://datos.santander.es/api/datos/callejero_calles/03040.csv
03050,2017-10-30T23:04:57.616Z,callej:Calle,http://datos.santander.es/api/rest/datasets/callejero_tipovia/CL,CALLE,MARGARITA,MARGARITA,MARGARITA,,http://datos.santander.es/api/datos/callejero_calles/03050.csv
03071,2017-10-30T23:04:57.616Z,callej:Calle,http://datos.santander.es/api/rest/datasets/callejero_tipovia/CL,CALLE,MARIA BLANCHARD,MARIA BLANCHARD,MARIA BLANCHARD,,http://datos.santander.es/api/datos/callejero_calles/03071.csv
03080,2017-10-30T23:04:57.616Z,callej:Calle,http://datos.santander.es/api/rest/datasets/callejero_tipovia/CL,CALLE,MARIA CRISTINA,MARIA CRISTINA,MARIA CRISTINA,,http://datos.santander.es/api/datos/callejero_calles/03080.csv
03090,2017-10-30T23:04:57.616Z,callej:Calle,http://datos.santander.es/api/rest/datasets/callejero_tipovia/CL,CALLE,MARIA LUISA PELAYO,MARIA LUISA PELAYO,MARIA LUISA PELAYO,,http://datos.santander.es/api/datos/callejero_calles/03090.csv
03100,2017-10-30T23:04:57.616Z,callej:Calle,http://datos.santander.es/api/rest/datasets/callejero_tipovia/CL,CALLE,MARINA,MARINA,MARINA,,http://datos.santander.es/api/datos/callejero_calles/03100.csv
03120,2017-10-30T23:04:57.616Z,callej:Calle,http://datos.santander.es/api/rest/datasets/callejero_tipovia/CL,CALLE,MARQUES DEL ARCO,MARQUES DEL ARCO,MARQUES DEL ARCO,,http://datos.santander.es/api/datos/callejero_calles/03120.csv
03130,2017-10-30T23:04:57.616Z,callej:Calle,http://datos.santander.es/api/rest/datasets/callejero_tipovia/CL,CALLE,MARQUES ENSENADA,MARQUES ENSENADA,MARQUES ENSENADA,,http://datos.santander.es/api/datos/callejero_calles/03130.csv
03140,2017-10-30T23:04:57.616Z,callej:Calle,http://datos.santander.es/api/rest/datasets/callejero_tipovia/CL,CALLE,MARQUES HERMIDA,MARQUES HERMIDA,MARQUES HERMIDA,,http://datos.santander.es/api/datos/callejero_calles/03140.csv
03160,2017-10-30T23:04:57.616Z,callej:Calle,http://datos.santander.es/api/rest/datasets/callejero_tipovia/CL,CALLE,MARQUES SANTILLANA,MARQUES SANTILLANA,MARQUES SANTILLANA,,http://datos.santander.es/api/datos/callejero_calles/03160.csv
03190,2017-10-30T23:04:57.616Z,callej:Calle,http://datos.santander.es/api/rest/datasets/callejero_tipovia/CL,CALLE,MEDIO,MEDIO,MEDIO,,http://datos.santander.es/api/datos/callejero_calles/03190.csv
03220,2017-10-30T23:04:57.616Z,callej:Calle,http://datos.santander.es/api/rest/datasets/callejero_tipovia/CL,CALLE,MENDEZ NUÑEZ,MENDEZ NUÑEZ,MENDEZ NUÑEZ,,http://datos.santander.es/api/datos/callejero_calles/03220.csv
03280,2017-10-30T23:04:57.616Z,callej:Calle,http://datos.santander.es/api/rest/datasets/callejero_tipovia/CL,CALLE,MIES DEL VALLE,MIES DEL VALLE,MIES DEL VALLE,,http://datos.santander.es/api/datos/callejero_calles/03280.csv
02780,2017-10-30T23:04:57.615Z,callej:Calle,http://datos.santander.es/api/rest/datasets/callejero_tipovia/CL,CALLE,LEONARDO TORRES QUEVEDO,LEONARDO TORRES QUEVEDO,LEONARDO TORRES QUEVEDO,,http://datos.santander.es/api/datos/callejero_calles/02780.csv
02790,2017-10-30T23:04:57.615Z,callej:Calle,http://datos.santander.es/api/rest/datasets/callejero_tipovia/CL,CALLE,LEOPOLDO PARDO,LEOPOLDO PARDO,LEOPOLDO PARDO,,http://datos.santander.es/api/datos/callejero_calles/02790.csv
02800,2017-10-30T23:04:57.615Z,callej:Calle,http://datos.santander.es/api/rest/datasets/callejero_tipovia/CL,CALLE,LEPANTO,LEPANTO,LEPANTO,,http://datos.santander.es/api/datos/callejero_calles/02800.csv
02810,2017-10-30T23:04:57.615Z,callej:Calle,http://datos.santander.es/api/rest/datasets/callejero_tipovia/CL,CALLE,LIEBANA,LIEBANA,LIEBANA,,http://datos.santander.es/api/datos/callejero_calles/02810.csv
02820,2017-10-30T23:04:57.615Z,callej:Calle,http://datos.santander.es/api/rest/datasets/callejero_tipovia/CL,CALLE,LIMON,LIMON,LIMON,,http://datos.santander.es/api/datos/callejero_calles/02820.csv
02830,2017-10-30T23:04:57.615Z,callej:Calle,http://datos.santander.es/api/rest/datasets/callejero_tipovia/CL,CALLE,LIRIO,LIRIO,LIRIO,,http://datos.santander.es/api/datos/callejero_calles/02830.csv
02840,2017-10-30T23:04:57.615Z,callej:Calle,http://datos.santander.es/api/rest/datasets/callejero_tipovia/CL,CALLE,LOGROÑO,LOGROÑO,LOGROÑO,,http://datos.santander.es/api/datos/callejero_calles/02840.csv
02850,2017-10-30T23:04:57.615Z,callej:Calle,http://datos.santander.es/api/rest/datasets/callejero_tipovia/CL,CALLE,LOPE DE VEGA,LOPE DE VEGA,LOPE DE VEGA,,http://datos.santander.es/api/datos/callejero_calles/02850.csv
02860,2017-10-30T23:04:57.615Z,callej:Calle,http://datos.santander.es/api/rest/datasets/callejero_tipovia/CL,CALLE,LOPEZ CAMPILLO,LOPEZ CAMPILLO,LOPEZ CAMPILLO,,http://datos.santander.es/api/datos/callejero_calles/02860.csv
02872,2017-10-30T23:04:57.615Z,callej:Calle,http://datos.santander.es/api/rest/datasets/callejero_tipovia/CL,CALLE,LOS ABEDULES,LOS ABEDULES,ABEDULES (LOS),,http://datos.santander.es/api/datos/callejero_calles/02872.csv
02874,2017-10-30T23:04:57.615Z,callej:Calle,http://datos.santander.es/api/rest/datasets/callejero_tipovia/CL,CALLE,LOS ACEBOS,LOS ACEBOS,ACEBOS (LOS),,http://datos.santander.es/api/datos/callejero_calles/02874.csv
02876,2017-10-30T23:04:57.615Z,callej:Calle,http://datos.santander.es/api/rest/datasets/callejero_tipovia/CL,CALLE,LOS ALAMOS,LOS ALAMOS,ALAMOS (LOS),,http://datos.santander.es/api/datos/callejero_calles/02876.csv
02878,2017-10-30T23:04:57.615Z,callej:Calle,http://datos.santander.es/api/rest/datasets/callejero_tipovia/CL,CALLE,LOS ALCORNOQUES,LOS ALCORNOQUES,ALCORNOQUES (LOS),,http://datos.santander.es/api/datos/callejero_calles/02878.csv
02880,2017-10-30T23:04:57.615Z,callej:Calle,http://datos.santander.es/api/rest/datasets/callejero_tipovia/CL,CALLE,LOS CAÑOS,LOS CAÑOS,CAÑOS (LOS),,http://datos.santander.es/api/datos/callejero_calles/02880.csv
02892,2017-10-30T23:04:57.615Z,callej:Calle,http://datos.santander.es/api/rest/datasets/callejero_tipovia/CL,CALLE,LOS CIRUELOS,LOS CIRUELOS,CIRUELOS (LOS),,http://datos.santander.es/api/datos/callejero_calles/02892.csv
02895,2017-10-30T23:04:57.615Z,callej:Calle,http://datos.santander.es/api/rest/datasets/callejero_tipovia/CL,CALLE,LOS ENCINARES,LOS ENCINARES,ENCINARES (LOS),,http://datos.santander.es/api/datos/callejero_calles/02895.csv
02900,2017-10-30T23:04:57.615Z,callej:Calle,http://datos.santander.es/api/rest/datasets/callejero_tipovia/CL,CALLE,LOS ESCALANTES,LOS ESCALANTES,ESCALANTES (LOS),,http://datos.santander.es/api/datos/callejero_calles/02900.csv
02902,2017-10-30T23:04:57.615Z,callej:Calle,http://datos.santander.es/api/rest/datasets/callejero_tipovia/CL,CALLE,LOS PLATANOS,LOS PLATANOS,PLATANOS (LOS),,http://datos.santander.es/api/datos/callejero_calles/02902.csv
02904,2017-10-30T23:04:57.615Z,callej:Calle,http://datos.santander.es/api/rest/datasets/callejero_tipovia/CL,CALLE,LOS SERBALES,LOS SERBALES,SERBALES (LOS),,http://datos.santander.es/api/datos/callejero_calles/02904.csv
02910,2017-10-30T23:04:57.615Z,callej:Calle,http://datos.santander.es/api/rest/datasets/callejero_tipovia/CL,CALLE,LUIS MARTINEZ,LUIS MARTINEZ,LUIS MARTINEZ,,http://datos.santander.es/api/datos/callejero_calles/02910.csv
02560,2017-10-30T23:04:57.614Z,callej:Calle,http://datos.santander.es/api/rest/datasets/callejero_tipovia/CL,CALLE,JOSE RAMON LOPEZ DORIGA,JOSE RAMON LOPEZ DORIGA,JOSE RAMON LOPEZ DORIGA,,http://datos.santander.es/api/datos/callejero_calles/02560.csv
02565,2017-10-30T23:04:57.614Z,callej:Calle,http://datos.santander.es/api/rest/datasets/callejero_tipovia/CL,CALLE,JOSE SIMON CABARGA,JOSE SIMON CABARGA,JOSE SIMON CABARGA,,http://datos.santander.es/api/datos/callejero_calles/02565.csv
02570,2017-10-30T23:04:57.614Z,callej:Calle,http://datos.santander.es/api/rest/datasets/callejero_tipovia/CL,CALLE,JUAN DE GARAY,JUAN DE GARAY,JUAN DE GARAY,,http://datos.santander.es/api/datos/callejero_calles/02570.csv
02580,2017-10-30T23:04:57.614Z,callej:Calle,http://datos.santander.es/api/rest/datasets/callejero_tipovia/CL,CALLE,JUAN DE HERRERA,JUAN DE HERRERA,JUAN DE HERRERA,,http://datos.santander.es/api/datos/callejero_calles/02580.csv
02590,2017-10-30T23:04:57.614Z,callej:Calle,http://datos.santander.es/api/rest/datasets/callejero_tipovia/CL,CALLE,JUAN DE LA COSA,JUAN DE LA COSA,JUAN DE LA COSA,,http://datos.santander.es/api/datos/callejero_calles/02590.csv
02600,2017-10-30T23:04:57.614Z,callej:Calle,http://datos.santander.es/api/rest/datasets/callejero_tipovia/CL,CALLE,JUAN JOSE PEREZ MOLINO,JUAN JOSE PEREZ DEL MOLINO,JUAN JOSE PEREZ DE MOLINO,,http://datos.santander.es/api/datos/callejero_calles/02600.csv
02610,2017-10-30T23:04:57.614Z,callej:Calle,http://datos.santander.es/api/rest/datasets/callejero_tipovia/CL,CALLE,JUAN JOSE RUANO,JUAN JOSE RUANO,JUAN JOSE RUANO,,http://datos.santander.es/api/datos/callejero_calles/02610.csv
02630,2017-10-30T23:04:57.614Z,callej:Calle,http://datos.santander.es/api/rest/datasets/callejero_tipovia/CL,CALLE,JUAN XXIII,JUAN XXIII,JUAN XXIII,,http://datos.santander.es/api/datos/callejero_calles/02630.csv
02635,2017-10-30T23:04:57.614Z,callej:Calle,http://datos.santander.es/api/rest/datasets/callejero_tipovia/CL,CALLE,JUAN DE PIASCA,JUAN DE PIASCA,JUAN DE PIASCA,,http://datos.santander.es/api/datos/callejero_calles/02635.csv
02650,2017-10-30T23:04:57.614Z,callej:Calle,http://datos.santander.es/api/rest/datasets/callejero_tipovia/CL,CALLE,JUSTICIA,JUSTICIA,JUSTICIA,,http://datos.santander.es/api/datos/callejero_calles/02650.csv
02670,2017-10-30T23:04:57.614Z,callej:Calle,http://datos.santander.es/api/rest/datasets/callejero_tipovia/CL,CALLE,LA HORADADA,LA HORADADA,HORADADA (LA),,http://datos.santander.es/api/datos/callejero_calles/02670.csv
02690,2017-10-30T23:04:57.614Z,callej:Calle,http://datos.santander.es/api/rest/datasets/callejero_tipovia/CL,CALLE,LA LEVA,LA LEVA,LEVA (LA),,http://datos.santander.es/api/datos/callejero_calles/02690.csv
02700,2017-10-30T23:04:57.614Z,callej:Calle,http://datos.santander.es/api/rest/datasets/callejero_tipovia/CL,CALLE,LA MILAGROSA,LA MILAGROSA,MILAGROSA (LA),,http://datos.santander.es/api/datos/callejero_calles/02700.csv
02710,2017-10-30T23:04:57.614Z,callej:Calle,http://datos.santander.es/api/rest/datasets/callejero_tipovia/CL,CALLE,LA PUCHERA,LA PUCHERA,PUCHERA (LA),,http://datos.santander.es/api/datos/callejero_calles/02710.csv
02730,2017-10-30T23:04:57.614Z,callej:Calle,http://datos.santander.es/api/rest/datasets/callejero_tipovia/CL,CALLE,LA UNION,LA UNION,UNION (LA),,http://datos.santander.es/api/datos/callejero_calles/02730.csv
02740,2017-10-30T23:04:57.614Z,callej:Calle,http://datos.santander.es/api/rest/datasets/callejero_tipovia/CL,CALLE,LAREDO,LAREDO,LAREDO,,http://datos.santander.es/api/datos/callejero_calles/02740.csv
02745,2017-10-30T23:04:57.614Z,callej:Calle,http://datos.santander.es/api/rest/datasets/callejero_tipovia/CL,CALLE,LAS CAGIGAS,LAS CAGIGAS,CAGIGAS (LAS),,http://datos.santander.es/api/datos/callejero_calles/02745.csv
02750,2017-10-30T23:04:57.614Z,callej:Calle,http://datos.santander.es/api/rest/datasets/callejero_tipovia/CL,CALLE,LAS CRUCES,LAS CRUCES,CRUCES (LAS),,http://datos.santander.es/api/datos/callejero_calles/02750.csv
02770,2017-10-30T23:04:57.614Z,callej:Calle,http://datos.santander.es/api/rest/datasets/callejero_tipovia/CL,CALLE,LEALTAD,LEALTAD,LEALTAD,,http://datos.santander.es/api/datos/callejero_calles/02770.csv
02775,2017-10-30T23:04:57.614Z,callej:Calle,http://datos.santander.es/api/rest/datasets/callejero_tipovia/CL,CALLE,LEON FELIPE,LEON FELIPE,LEON FELIPE,,http://datos.santander.es/api/datos/callejero_calles/02775.csv
