dc:identifier,dc:modified,ayto:linea,ayto:parada,gn:coordX,gn:coordY,wgs84_pos:lat,wgs84_pos:long,uri
680,2017-10-31T02:40:00.408Z,20,76,435647.34,4812883.0,43.46421271911019,-3.796850386946566,http://datos.santander.es/api/datos/lineas_bus_paradas/680.csv
681,2017-10-31T02:40:00.408Z,20,77,434636.0,4812587.0,43.46145996655401,-3.8093159554139975,http://datos.santander.es/api/datos/lineas_bus_paradas/681.csv
682,2017-10-31T02:40:00.408Z,20,146,434805.97,4812580.0,43.46141178078628,-3.807214228234138,http://datos.santander.es/api/datos/lineas_bus_paradas/682.csv
683,2017-10-31T02:40:00.408Z,20,158,433108.34,4813454.0,43.469130823228234,-3.8283047961997405,http://datos.santander.es/api/datos/lineas_bus_paradas/683.csv
684,2017-10-31T02:40:00.408Z,20,159,433687.53,4813711.0,43.471496302290326,-3.821176227747126,http://datos.santander.es/api/datos/lineas_bus_paradas/684.csv
685,2017-10-31T02:40:00.408Z,20,160,434163.97,4813964.0,43.47381628322252,-3.8153168978457415,http://datos.santander.es/api/datos/lineas_bus_paradas/685.csv
686,2017-10-31T02:40:00.408Z,20,161,434463.66,4814011.0,43.474265781915754,-3.8116175320036256,http://datos.santander.es/api/datos/lineas_bus_paradas/686.csv
687,2017-10-31T02:40:00.408Z,20,162,434663.97,4814103.0,43.475111635013704,-3.8091521513646005,http://datos.santander.es/api/datos/lineas_bus_paradas/687.csv
688,2017-10-31T02:40:00.408Z,20,163,435153.6,4814230.0,43.47629771512106,-3.8031139158173977,http://datos.santander.es/api/datos/lineas_bus_paradas/688.csv
689,2017-10-31T02:40:00.408Z,20,164,435592.53,4814360.0,43.47750612049773,-3.797702631818033,http://datos.santander.es/api/datos/lineas_bus_paradas/689.csv
690,2017-10-31T02:40:00.408Z,20,171,435932.84,4813874.0,43.47315968635336,-3.7934379458576704,http://datos.santander.es/api/datos/lineas_bus_paradas/690.csv
691,2017-10-31T02:40:00.408Z,20,194,435944.0,4813884.5,43.47325517932527,-3.793301212829495,http://datos.santander.es/api/datos/lineas_bus_paradas/691.csv
692,2017-10-31T02:40:00.408Z,20,195,436094.75,4814167.0,43.4758115652354,-3.791470687940958,http://datos.santander.es/api/datos/lineas_bus_paradas/692.csv
752,2017-10-31T02:40:00.407Z,23,356,434507.53,4812317.0,43.45901779272337,-3.810871425825932,http://datos.santander.es/api/datos/lineas_bus_paradas/752.csv
753,2017-10-31T02:40:00.407Z,23,361,430281.0,4810355.0,43.440971134579605,-3.8628592063387575,http://datos.santander.es/api/datos/lineas_bus_paradas/753.csv
754,2017-10-31T02:40:00.407Z,23,362,430758.38,4810625.0,43.44344637031127,-3.856994976542995,http://datos.santander.es/api/datos/lineas_bus_paradas/754.csv
755,2017-10-31T02:40:00.407Z,23,451,430952.7,4810526.0,43.44257299216103,-3.854581316706952,http://datos.santander.es/api/datos/lineas_bus_paradas/755.csv
756,2017-10-31T02:40:00.407Z,23,474,430243.62,4810783.0,43.44482108970123,-3.8633758326594423,http://datos.santander.es/api/datos/lineas_bus_paradas/756.csv
757,2017-10-31T02:40:00.407Z,23,475,430482.8,4810629.0,43.44345683165524,-3.8604006971869205,http://datos.santander.es/api/datos/lineas_bus_paradas/757.csv
758,2017-10-31T02:40:00.407Z,23,476,430633.1,4810747.0,43.44453317801136,-3.8585585249005523,http://datos.santander.es/api/datos/lineas_bus_paradas/758.csv
759,2017-10-31T02:40:00.407Z,23,477,430278.0,4810934.0,43.44618380120062,-3.8629703183493698,http://datos.santander.es/api/datos/lineas_bus_paradas/759.csv
760,2017-10-31T02:40:00.407Z,23,478,430001.25,4811053.5,43.44723386048086,-3.8664054799482255,http://datos.santander.es/api/datos/lineas_bus_paradas/760.csv
761,2017-10-31T02:40:00.407Z,23,492,430882.9,4810226.5,43.43987003501504,-3.855405826381775,http://datos.santander.es/api/datos/lineas_bus_paradas/761.csv
762,2017-10-31T02:40:00.407Z,23,493,431031.6,4810089.0,43.43864578798534,-3.853551126928125,http://datos.santander.es/api/datos/lineas_bus_paradas/762.csv
763,2017-10-31T02:40:00.407Z,23,494,431214.97,4810372.5,43.44121512667622,-3.851321247129916,http://datos.santander.es/api/datos/lineas_bus_paradas/763.csv
764,2017-10-31T02:40:00.407Z,23,495,431198.56,4810377.5,43.44125863504023,-3.8515246415473308,http://datos.santander.es/api/datos/lineas_bus_paradas/764.csv
765,2017-10-31T02:40:00.407Z,23,496,431056.72,4810106.5,43.43880566190481,-3.8532429675271977,http://datos.santander.es/api/datos/lineas_bus_paradas/765.csv
766,2017-10-31T02:40:00.407Z,23,497,430885.56,4810203.0,43.43965870113811,-3.8553699814417244,http://datos.santander.es/api/datos/lineas_bus_paradas/766.csv
767,2017-10-31T02:40:00.407Z,23,498,431053.56,4810521.0,43.442537275302314,-3.8533344215482375,http://datos.santander.es/api/datos/lineas_bus_paradas/767.csv
714,2017-10-31T02:40:00.407Z,21,16,435598.03,4812655.5,43.46216018172377,-3.7974330029677934,http://datos.santander.es/api/datos/lineas_bus_paradas/714.csv
715,2017-10-31T02:40:00.407Z,21,39,435256.66,4812646.5,43.46204967022362,-3.8016514432606305,http://datos.santander.es/api/datos/lineas_bus_paradas/715.csv
716,2017-10-31T02:40:00.407Z,21,76,435647.34,4812883.0,43.46421271911019,-3.796850386946566,http://datos.santander.es/api/datos/lineas_bus_paradas/716.csv
717,2017-10-31T02:40:00.407Z,21,110,436380.06,4813273.0,43.46778678976469,-3.7878388240586554,http://datos.santander.es/api/datos/lineas_bus_paradas/717.csv
718,2017-10-31T02:40:00.407Z,21,261,435662.5,4812877.5,43.46416450465244,-3.7966623452077948,http://datos.santander.es/api/datos/lineas_bus_paradas/718.csv
719,2017-10-31T02:40:00.407Z,21,262,435808.94,4812909.5,43.46446520302701,-3.794855980700957,http://datos.santander.es/api/datos/lineas_bus_paradas/719.csv
720,2017-10-31T02:40:00.407Z,21,263,436090.06,4812948.5,43.46484042210596,-3.791385629770832,http://datos.santander.es/api/datos/lineas_bus_paradas/720.csv
728,2017-10-31T02:40:00.406Z,23,98,434385.94,4811945.0,43.45565784862904,-3.8123294558649214,http://datos.santander.es/api/datos/lineas_bus_paradas/728.csv
729,2017-10-31T02:40:00.406Z,23,104,434345.44,4812148.0,43.4574819960156,-3.812854464954609,http://datos.santander.es/api/datos/lineas_bus_paradas/729.csv
730,2017-10-31T02:40:00.406Z,23,105,433969.3,4811963.5,43.45578774446235,-3.8174810126516454,http://datos.santander.es/api/datos/lineas_bus_paradas/730.csv
731,2017-10-31T02:40:00.406Z,23,106,433682.1,4811821.5,43.45448384475955,-3.8210132798681484,http://datos.santander.es/api/datos/lineas_bus_paradas/731.csv
732,2017-10-31T02:40:00.406Z,23,107,433362.34,4811680.0,43.4531814385092,-3.824947851690941,http://datos.santander.es/api/datos/lineas_bus_paradas/732.csv
733,2017-10-31T02:40:00.406Z,23,293,432879.34,4811245.5,43.449226264535845,-3.8308635415503858,http://datos.santander.es/api/datos/lineas_bus_paradas/733.csv
734,2017-10-31T02:40:00.406Z,23,294,432754.5,4811018.0,43.44716677390687,-3.8323782203345664,http://datos.santander.es/api/datos/lineas_bus_paradas/734.csv
735,2017-10-31T02:40:00.406Z,23,295,432612.62,4810767.5,43.444898649975784,-3.834100516295114,http://datos.santander.es/api/datos/lineas_bus_paradas/735.csv
736,2017-10-31T02:40:00.406Z,23,296,432332.78,4810543.0,43.44285212589066,-3.8375306042517687,http://datos.santander.es/api/datos/lineas_bus_paradas/736.csv
737,2017-10-31T02:40:00.406Z,23,298,432049.2,4810160.0,43.4393781187225,-3.840986920677248,http://datos.santander.es/api/datos/lineas_bus_paradas/737.csv
738,2017-10-31T02:40:00.406Z,23,299,431904.38,4810231.5,43.44000869909528,-3.8427852091298025,http://datos.santander.es/api/datos/lineas_bus_paradas/738.csv
739,2017-10-31T02:40:00.406Z,23,300,431745.06,4810165.5,43.439399959593196,-3.8447454855804444,http://datos.santander.es/api/datos/lineas_bus_paradas/739.csv
740,2017-10-31T02:40:00.406Z,23,301,431595.7,4810199.0,43.43968793613633,-3.8465951415895527,http://datos.santander.es/api/datos/lineas_bus_paradas/740.csv
741,2017-10-31T02:40:00.406Z,23,302,431157.03,4810740.5,43.444523045317375,-3.8520836254246613,http://datos.santander.es/api/datos/lineas_bus_paradas/741.csv
742,2017-10-31T02:40:00.406Z,23,303,431460.78,4810864.5,43.44566735202236,-3.84834584489709,http://datos.santander.es/api/datos/lineas_bus_paradas/742.csv
743,2017-10-31T02:40:00.406Z,23,304,431217.47,4810993.5,43.446806460311684,-3.8513687044788525,http://datos.santander.es/api/datos/lineas_bus_paradas/743.csv
744,2017-10-31T02:40:00.406Z,23,305,431039.2,4810820.5,43.44523246520025,-3.8535497424423544,http://datos.santander.es/api/datos/lineas_bus_paradas/744.csv
745,2017-10-31T02:40:00.406Z,23,306,431243.94,4810991.5,43.44679088659496,-3.851041356229,http://datos.santander.es/api/datos/lineas_bus_paradas/745.csv
746,2017-10-31T02:40:00.406Z,23,307,431458.1,4810890.0,43.445896693006155,-3.8483821679038606,http://datos.santander.es/api/datos/lineas_bus_paradas/746.csv
747,2017-10-31T02:40:00.406Z,23,308,431126.84,4810668.0,43.443867521569175,-3.8524475171785446,http://datos.santander.es/api/datos/lineas_bus_paradas/747.csv
748,2017-10-31T02:40:00.406Z,23,309,431531.0,4810202.0,43.43970902950429,-3.8473949383886517,http://datos.santander.es/api/datos/lineas_bus_paradas/748.csv
749,2017-10-31T02:40:00.406Z,23,310,431768.66,4810133.0,43.439109500836196,-3.8444498234446125,http://datos.santander.es/api/datos/lineas_bus_paradas/749.csv
750,2017-10-31T02:40:00.406Z,23,311,431943.8,4810144.0,43.43922448624536,-3.8422872200401237,http://datos.santander.es/api/datos/lineas_bus_paradas/750.csv
751,2017-10-31T02:40:00.406Z,23,321,434130.34,4811851.5,43.45479355831817,-3.8154771511627126,http://datos.santander.es/api/datos/lineas_bus_paradas/751.csv
812,2017-10-31T02:40:00.405Z,31,41,434559.75,4812607.5,43.46163786815858,-3.810260894862705,http://datos.santander.es/api/datos/lineas_bus_paradas/812.csv
813,2017-10-31T02:40:00.405Z,31,42,434354.6,4812631.0,43.46183146708055,-3.812799458440675,http://datos.santander.es/api/datos/lineas_bus_paradas/813.csv
814,2017-10-31T02:40:00.405Z,31,43,433783.5,4812476.5,43.46039008128449,-3.8198396996204194,http://datos.santander.es/api/datos/lineas_bus_paradas/814.csv
815,2017-10-31T02:40:00.405Z,31,44,433421.34,4812352.0,43.45923699805482,-3.8243008124425635,http://datos.santander.es/api/datos/lineas_bus_paradas/815.csv
816,2017-10-31T02:40:00.405Z,31,45,432923.0,4812177.0,43.457616867570515,-3.8304386655068132,http://datos.santander.es/api/datos/lineas_bus_paradas/816.csv
817,2017-10-31T02:40:00.405Z,31,46,432373.0,4812156.5,43.4573827658517,-3.8372338376339656,http://datos.santander.es/api/datos/lineas_bus_paradas/817.csv
818,2017-10-31T02:40:00.405Z,31,47,432091.12,4812260.5,43.4582935764209,-3.840730675676254,http://datos.santander.es/api/datos/lineas_bus_paradas/818.csv
819,2017-10-31T02:40:00.405Z,31,193,436237.8,4814576.5,43.479510705825724,-3.7897500924557765,http://datos.santander.es/api/datos/lineas_bus_paradas/819.csv
820,2017-10-31T02:40:00.405Z,31,196,436125.53,4814444.0,43.47830815813616,-3.7911226554987825,http://datos.santander.es/api/datos/lineas_bus_paradas/820.csv
821,2017-10-31T02:40:00.405Z,31,453,436187.7,4814251.5,43.476580300978824,-3.790331423868277,http://datos.santander.es/api/datos/lineas_bus_paradas/821.csv
768,2017-10-31T02:40:00.405Z,30,13,434577.3,4812588.5,43.461468338233104,-3.8100416879753016,http://datos.santander.es/api/datos/lineas_bus_paradas/768.csv
769,2017-10-31T02:40:00.405Z,30,14,434870.12,4812586.0,43.46147139184142,-3.8064220294080466,http://datos.santander.es/api/datos/lineas_bus_paradas/769.csv
770,2017-10-31T02:40:00.405Z,30,15,435107.84,4812616.0,43.461762163852136,-3.803487297271967,http://datos.santander.es/api/datos/lineas_bus_paradas/770.csv
771,2017-10-31T02:40:00.405Z,30,16,435598.03,4812655.5,43.46216018172377,-3.7974330029677934,http://datos.santander.es/api/datos/lineas_bus_paradas/771.csv
772,2017-10-31T02:40:00.405Z,30,39,435256.66,4812646.5,43.46204967022362,-3.8016514432606305,http://datos.santander.es/api/datos/lineas_bus_paradas/772.csv
773,2017-10-31T02:40:00.405Z,30,40,434825.03,4812601.0,43.461602515008515,-3.806981152884517,http://datos.santander.es/api/datos/lineas_bus_paradas/773.csv
774,2017-10-31T02:40:00.405Z,30,42,434354.6,4812631.0,43.46183146708055,-3.812799458440675,http://datos.santander.es/api/datos/lineas_bus_paradas/774.csv
775,2017-10-31T02:40:00.405Z,30,76,435647.34,4812883.0,43.46421271911019,-3.796850386946566,http://datos.santander.es/api/datos/lineas_bus_paradas/775.csv
776,2017-10-31T02:40:00.405Z,30,77,434636.0,4812587.0,43.46145996655401,-3.8093159554139975,http://datos.santander.es/api/datos/lineas_bus_paradas/776.csv
777,2017-10-31T02:40:00.405Z,30,195,436094.75,4814167.0,43.4758115652354,-3.791470687940958,http://datos.santander.es/api/datos/lineas_bus_paradas/777.csv
778,2017-10-31T02:40:00.405Z,30,261,435662.5,4812877.5,43.46416450465244,-3.7966623452077948,http://datos.santander.es/api/datos/lineas_bus_paradas/778.csv
779,2017-10-31T02:40:00.405Z,30,356,434507.53,4812317.0,43.45901779272337,-3.810871425825932,http://datos.santander.es/api/datos/lineas_bus_paradas/779.csv
726,2017-10-31T02:40:00.405Z,23,94,433634.25,4811673.5,43.45314709128948,-3.8215866270426204,http://datos.santander.es/api/datos/lineas_bus_paradas/726.csv
727,2017-10-31T02:40:00.405Z,23,95,433891.94,4811764.5,43.45398922476997,-3.8184129731416934,http://datos.santander.es/api/datos/lineas_bus_paradas/727.csv
786,2017-10-31T02:40:00.404Z,31,13,434577.3,4812588.5,43.461468338233104,-3.8100416879753016,http://datos.santander.es/api/datos/lineas_bus_paradas/786.csv
787,2017-10-31T02:40:00.404Z,31,14,434870.12,4812586.0,43.46147139184142,-3.8064220294080466,http://datos.santander.es/api/datos/lineas_bus_paradas/787.csv
788,2017-10-31T02:40:00.404Z,31,15,435107.84,4812616.0,43.461762163852136,-3.803487297271967,http://datos.santander.es/api/datos/lineas_bus_paradas/788.csv
789,2017-10-31T02:40:00.404Z,31,16,435598.03,4812655.5,43.46216018172377,-3.7974330029677934,http://datos.santander.es/api/datos/lineas_bus_paradas/789.csv
790,2017-10-31T02:40:00.404Z,31,17,435957.47,4812720.5,43.46277628108756,-3.7929977745941663,http://datos.santander.es/api/datos/lineas_bus_paradas/790.csv
791,2017-10-31T02:40:00.404Z,31,18,436327.6,4812795.0,43.463478652702264,-3.7884314274007207,http://datos.santander.es/api/datos/lineas_bus_paradas/791.csv
792,2017-10-31T02:40:00.404Z,31,19,436788.22,4812905.5,43.464512625074875,-3.78275060536645,http://datos.santander.es/api/datos/lineas_bus_paradas/792.csv
793,2017-10-31T02:40:00.404Z,31,20,437053.66,4813101.0,43.46629520737915,-3.779492084882385,http://datos.santander.es/api/datos/lineas_bus_paradas/793.csv
794,2017-10-31T02:40:00.404Z,31,21,437299.16,4813364.5,43.46868826465827,-3.7764876974820814,http://datos.santander.es/api/datos/lineas_bus_paradas/794.csv
795,2017-10-31T02:40:00.404Z,31,22,437134.34,4813631.5,43.47107835913919,-3.7785560196659165,http://datos.santander.es/api/datos/lineas_bus_paradas/795.csv
796,2017-10-31T02:40:00.404Z,31,23,436842.53,4813757.0,43.47218369909132,-3.782178050006884,http://datos.santander.es/api/datos/lineas_bus_paradas/796.csv
797,2017-10-31T02:40:00.404Z,31,24,436613.12,4813982.5,43.474194566627055,-3.785040415554855,http://datos.santander.es/api/datos/lineas_bus_paradas/797.csv
798,2017-10-31T02:40:00.404Z,31,25,436352.3,4814144.5,43.47563096504656,-3.78828387986052,http://datos.santander.es/api/datos/lineas_bus_paradas/798.csv
799,2017-10-31T02:40:00.404Z,31,28,436101.3,4814457.0,43.47842313181073,-3.7914237577314296,http://datos.santander.es/api/datos/lineas_bus_paradas/799.csv
800,2017-10-31T02:40:00.404Z,31,29,436297.44,4814156.5,43.47573433275683,-3.7889635349630533,http://datos.santander.es/api/datos/lineas_bus_paradas/800.csv
801,2017-10-31T02:40:00.404Z,31,30,436639.8,4813925.5,43.473683629925524,-3.7847039351668488,http://datos.santander.es/api/datos/lineas_bus_paradas/801.csv
802,2017-10-31T02:40:00.404Z,31,31,436856.4,4813722.0,43.47186974846731,-3.7820025206703543,http://datos.santander.es/api/datos/lineas_bus_paradas/802.csv
803,2017-10-31T02:40:00.404Z,31,32,437125.44,4813620.0,43.47097407022195,-3.7786647168295913,http://datos.santander.es/api/datos/lineas_bus_paradas/803.csv
804,2017-10-31T02:40:00.404Z,31,33,437255.9,4813404.0,43.46904027374427,-3.7770270262207752,http://datos.santander.es/api/datos/lineas_bus_paradas/804.csv
805,2017-10-31T02:40:00.404Z,31,34,436993.7,4813067.5,43.465988538826906,-3.7802293994993157,http://datos.santander.es/api/datos/lineas_bus_paradas/805.csv
806,2017-10-31T02:40:00.404Z,31,35,436709.6,4812894.0,43.46440243351389,-3.783721094477558,http://datos.santander.es/api/datos/lineas_bus_paradas/806.csv
807,2017-10-31T02:40:00.404Z,31,36,436339.12,4812815.5,43.46366420538056,-3.788291427047982,http://datos.santander.es/api/datos/lineas_bus_paradas/807.csv
808,2017-10-31T02:40:00.404Z,31,37,435952.47,4812737.5,43.46292891213499,-3.7930615771148126,http://datos.santander.es/api/datos/lineas_bus_paradas/808.csv
809,2017-10-31T02:40:00.404Z,31,38,435692.28,4812767.0,43.46317218195177,-3.796281188419013,http://datos.santander.es/api/datos/lineas_bus_paradas/809.csv
810,2017-10-31T02:40:00.404Z,31,39,435256.66,4812646.5,43.46204967022362,-3.8016514432606305,http://datos.santander.es/api/datos/lineas_bus_paradas/810.csv
811,2017-10-31T02:40:00.404Z,31,40,434825.03,4812601.0,43.461602515008515,-3.806981152884517,http://datos.santander.es/api/datos/lineas_bus_paradas/811.csv
841,2017-10-31T02:40:00.403Z,41,29,436297.44,4814156.5,43.47573433275683,-3.7889635349630533,http://datos.santander.es/api/datos/lineas_bus_paradas/841.csv
842,2017-10-31T02:40:00.403Z,41,30,436639.8,4813925.5,43.473683629925524,-3.7847039351668488,http://datos.santander.es/api/datos/lineas_bus_paradas/842.csv
843,2017-10-31T02:40:00.403Z,41,31,436856.4,4813722.0,43.47186974846731,-3.7820025206703543,http://datos.santander.es/api/datos/lineas_bus_paradas/843.csv
844,2017-10-31T02:40:00.403Z,41,32,437125.44,4813620.0,43.47097407022195,-3.7786647168295913,http://datos.santander.es/api/datos/lineas_bus_paradas/844.csv
845,2017-10-31T02:40:00.403Z,41,33,437255.9,4813404.0,43.46904027374427,-3.7770270262207752,http://datos.santander.es/api/datos/lineas_bus_paradas/845.csv
846,2017-10-31T02:40:00.403Z,41,34,436993.7,4813067.5,43.465988538826906,-3.7802293994993157,http://datos.santander.es/api/datos/lineas_bus_paradas/846.csv
847,2017-10-31T02:40:00.403Z,41,35,436709.6,4812894.0,43.46440243351389,-3.783721094477558,http://datos.santander.es/api/datos/lineas_bus_paradas/847.csv
848,2017-10-31T02:40:00.403Z,41,36,436339.12,4812815.5,43.46366420538056,-3.788291427047982,http://datos.santander.es/api/datos/lineas_bus_paradas/848.csv
849,2017-10-31T02:40:00.403Z,41,37,435952.47,4812737.5,43.46292891213499,-3.7930615771148126,http://datos.santander.es/api/datos/lineas_bus_paradas/849.csv
850,2017-10-31T02:40:00.403Z,41,38,435692.28,4812767.0,43.46317218195177,-3.796281188419013,http://datos.santander.es/api/datos/lineas_bus_paradas/850.csv
851,2017-10-31T02:40:00.403Z,41,39,435256.66,4812646.5,43.46204967022362,-3.8016514432606305,http://datos.santander.es/api/datos/lineas_bus_paradas/851.csv
852,2017-10-31T02:40:00.403Z,41,40,434825.03,4812601.0,43.461602515008515,-3.806981152884517,http://datos.santander.es/api/datos/lineas_bus_paradas/852.csv
853,2017-10-31T02:40:00.403Z,41,41,434559.75,4812607.5,43.46163786815858,-3.810260894862705,http://datos.santander.es/api/datos/lineas_bus_paradas/853.csv
854,2017-10-31T02:40:00.403Z,41,42,434354.6,4812631.0,43.46183146708055,-3.812799458440675,http://datos.santander.es/api/datos/lineas_bus_paradas/854.csv
855,2017-10-31T02:40:00.403Z,41,43,433783.5,4812476.5,43.46039008128449,-3.8198396996204194,http://datos.santander.es/api/datos/lineas_bus_paradas/855.csv
856,2017-10-31T02:40:00.403Z,41,44,433421.34,4812352.0,43.45923699805482,-3.8243008124425635,http://datos.santander.es/api/datos/lineas_bus_paradas/856.csv
857,2017-10-31T02:40:00.403Z,41,45,432923.0,4812177.0,43.457616867570515,-3.8304386655068132,http://datos.santander.es/api/datos/lineas_bus_paradas/857.csv
858,2017-10-31T02:40:00.403Z,41,196,436125.53,4814444.0,43.47830815813616,-3.7911226554987825,http://datos.santander.es/api/datos/lineas_bus_paradas/858.csv
859,2017-10-31T02:40:00.403Z,41,453,436187.7,4814251.5,43.476580300978824,-3.790331423868277,http://datos.santander.es/api/datos/lineas_bus_paradas/859.csv
780,2017-10-31T02:40:00.403Z,31,7,432051.9,4812219.5,43.457920875089485,-3.841210305680488,http://datos.santander.es/api/datos/lineas_bus_paradas/780.csv
781,2017-10-31T02:40:00.403Z,31,8,432426.97,4812106.5,43.456937474077634,-3.836560597481527,http://datos.santander.es/api/datos/lineas_bus_paradas/781.csv
782,2017-10-31T02:40:00.403Z,31,9,432950.0,4812158.0,43.4574482238437,-3.8301026205607136,http://datos.santander.es/api/datos/lineas_bus_paradas/782.csv
783,2017-10-31T02:40:00.403Z,31,10,433329.3,4812294.0,43.45870659947878,-3.8254313143404333,http://datos.santander.es/api/datos/lineas_bus_paradas/783.csv
784,2017-10-31T02:40:00.403Z,31,11,433779.8,4812456.0,43.46020518323775,-3.8198829398165284,http://datos.santander.es/api/datos/lineas_bus_paradas/784.csv
785,2017-10-31T02:40:00.403Z,31,12,434379.78,4812618.5,43.46172113413065,-3.812486717224567,http://datos.santander.es/api/datos/lineas_bus_paradas/785.csv
865,2017-10-31T02:40:00.402Z,42,73,435111.06,4813570.0,43.47035174579432,-3.8035611777837195,http://datos.santander.es/api/datos/lineas_bus_paradas/865.csv
866,2017-10-31T02:40:00.402Z,42,74,435464.62,4813655.5,43.47115214956024,-3.7992005379355556,http://datos.santander.es/api/datos/lineas_bus_paradas/866.csv
867,2017-10-31T02:40:00.402Z,42,75,435755.75,4813730.0,43.47184798643216,-3.795610275235687,http://datos.santander.es/api/datos/lineas_bus_paradas/867.csv
868,2017-10-31T02:40:00.402Z,42,219,434777.25,4813509.5,43.46977798612774,-3.8076805455978677,http://datos.santander.es/api/datos/lineas_bus_paradas/868.csv
869,2017-10-31T02:40:00.402Z,42,356,434507.53,4812317.0,43.45901779272337,-3.810871425825932,http://datos.santander.es/api/datos/lineas_bus_paradas/869.csv
870,2017-10-31T02:40:00.402Z,42,444,435546.0,4812680.0,43.46237628379118,-3.7980790205137307,http://datos.santander.es/api/datos/lineas_bus_paradas/870.csv
822,2017-10-31T02:40:00.402Z,41,9,432950.0,4812158.0,43.4574482238437,-3.8301026205607136,http://datos.santander.es/api/datos/lineas_bus_paradas/822.csv
823,2017-10-31T02:40:00.402Z,41,10,433329.3,4812294.0,43.45870659947878,-3.8254313143404333,http://datos.santander.es/api/datos/lineas_bus_paradas/823.csv
824,2017-10-31T02:40:00.402Z,41,11,433779.8,4812456.0,43.46020518323775,-3.8198829398165284,http://datos.santander.es/api/datos/lineas_bus_paradas/824.csv
825,2017-10-31T02:40:00.402Z,41,12,434379.78,4812618.5,43.46172113413065,-3.812486717224567,http://datos.santander.es/api/datos/lineas_bus_paradas/825.csv
826,2017-10-31T02:40:00.402Z,41,13,434577.3,4812588.5,43.461468338233104,-3.8100416879753016,http://datos.santander.es/api/datos/lineas_bus_paradas/826.csv
827,2017-10-31T02:40:00.402Z,41,14,434870.12,4812586.0,43.46147139184142,-3.8064220294080466,http://datos.santander.es/api/datos/lineas_bus_paradas/827.csv
828,2017-10-31T02:40:00.402Z,41,15,435107.84,4812616.0,43.461762163852136,-3.803487297271967,http://datos.santander.es/api/datos/lineas_bus_paradas/828.csv
829,2017-10-31T02:40:00.402Z,41,16,435598.03,4812655.5,43.46216018172377,-3.7974330029677934,http://datos.santander.es/api/datos/lineas_bus_paradas/829.csv
830,2017-10-31T02:40:00.402Z,41,17,435957.47,4812720.5,43.46277628108756,-3.7929977745941663,http://datos.santander.es/api/datos/lineas_bus_paradas/830.csv
831,2017-10-31T02:40:00.402Z,41,18,436327.6,4812795.0,43.463478652702264,-3.7884314274007207,http://datos.santander.es/api/datos/lineas_bus_paradas/831.csv
832,2017-10-31T02:40:00.402Z,41,19,436788.22,4812905.5,43.464512625074875,-3.78275060536645,http://datos.santander.es/api/datos/lineas_bus_paradas/832.csv
833,2017-10-31T02:40:00.402Z,41,20,437053.66,4813101.0,43.46629520737915,-3.779492084882385,http://datos.santander.es/api/datos/lineas_bus_paradas/833.csv
834,2017-10-31T02:40:00.402Z,41,21,437299.16,4813364.5,43.46868826465827,-3.7764876974820814,http://datos.santander.es/api/datos/lineas_bus_paradas/834.csv
835,2017-10-31T02:40:00.402Z,41,22,437134.34,4813631.5,43.47107835913919,-3.7785560196659165,http://datos.santander.es/api/datos/lineas_bus_paradas/835.csv
836,2017-10-31T02:40:00.402Z,41,23,436842.53,4813757.0,43.47218369909132,-3.782178050006884,http://datos.santander.es/api/datos/lineas_bus_paradas/836.csv
837,2017-10-31T02:40:00.402Z,41,24,436613.12,4813982.5,43.474194566627055,-3.785040415554855,http://datos.santander.es/api/datos/lineas_bus_paradas/837.csv
838,2017-10-31T02:40:00.402Z,41,25,436352.3,4814144.5,43.47563096504656,-3.78828387986052,http://datos.santander.es/api/datos/lineas_bus_paradas/838.csv
839,2017-10-31T02:40:00.402Z,41,27,436219.94,4814575.5,43.4795001781996,-3.7899707978338353,http://datos.santander.es/api/datos/lineas_bus_paradas/839.csv
840,2017-10-31T02:40:00.402Z,41,28,436101.3,4814457.0,43.47842313181073,-3.7914237577314296,http://datos.santander.es/api/datos/lineas_bus_paradas/840.csv
891,2017-10-31T02:40:00.401Z,43,125,435296.3,4813277.0,43.46772978845241,-3.8012363865117504,http://datos.santander.es/api/datos/lineas_bus_paradas/891.csv
892,2017-10-31T02:40:00.401Z,43,126,435588.94,4813352.0,43.46843031974657,-3.797627742951187,http://datos.santander.es/api/datos/lineas_bus_paradas/892.csv
893,2017-10-31T02:40:00.401Z,43,135,436392.28,4813301.5,43.468044429175734,-3.7876910934987564,http://datos.santander.es/api/datos/lineas_bus_paradas/893.csv
894,2017-10-31T02:40:00.401Z,43,136,435982.44,4813365.0,43.46858116611006,-3.7927648970899406,http://datos.santander.es/api/datos/lineas_bus_paradas/894.csv
895,2017-10-31T02:40:00.401Z,43,137,435590.12,4813362.0,43.46852045612504,-3.797614339004349,http://datos.santander.es/api/datos/lineas_bus_paradas/895.csv
896,2017-10-31T02:40:00.401Z,43,138,435243.9,4813269.0,43.467653223667575,-3.801883185521649,http://datos.santander.es/api/datos/lineas_bus_paradas/896.csv
897,2017-10-31T02:40:00.401Z,43,139,434945.78,4813246.0,43.46742026156957,-3.805565685332282,http://datos.santander.es/api/datos/lineas_bus_paradas/897.csv
898,2017-10-31T02:40:00.401Z,43,140,434646.38,4813264.5,43.4675607122335,-3.8092689588095214,http://datos.santander.es/api/datos/lineas_bus_paradas/898.csv
