,,15, ,17, ,01010,5,29,VITORIA-GASTEIZ,24,ARRIAGA-LAKUA
CEFERINO DE URIEN,920,1, ,22, ,01010,5,1,VITORIA-GASTEIZ,22,ALI-GOBEO
,,4, ,18, ,01010,5,1,VITORIA-GASTEIZ,22,ALI-GOBEO
CERCAS BAJAS,940,1, ,15, ,01001,2,5,VITORIA-GASTEIZ,3,LOVAINA
,,2, ,22, ,01001,2,5,VITORIA-GASTEIZ,3,LOVAINA
,,21, ,35, ,01001,1,19,VITORIA-GASTEIZ,4,CORONACION
,,30, ,30, ,01001,1,19,VITORIA-GASTEIZ,4,CORONACION
"CERVANTES, PASEO DE",950,1, ,7,I,01007,2,35,VITORIA-GASTEIZ,20,MENDIZORROTZA
,,2, ,12, ,01007,2,35,VITORIA-GASTEIZ,20,MENDIZORROTZA
,,9, ,11, ,01007,2,35,VITORIA-GASTEIZ,20,MENDIZORROTZA
,,14, ,20, ,01007,2,35,VITORIA-GASTEIZ,20,MENDIZORROTZA
CHILE,1230,1, ,5, ,01009,2,12,VITORIA-GASTEIZ,7,TXAGORRITXU
,,2, ,2, ,01009,2,14,VITORIA-GASTEIZ,7,TXAGORRITXU
,,2,A,2,A,01009,2,10,VITORIA-GASTEIZ,7,TXAGORRITXU
,,4, ,6, ,01009,2,15,VITORIA-GASTEIZ,7,TXAGORRITXU
,,7, ,7, ,01009,2,13,VITORIA-GASTEIZ,7,TXAGORRITXU
,,9, ,9, ,01009,2,14,VITORIA-GASTEIZ,7,TXAGORRITXU
,,33, ,33, ,01009,2,16,VITORIA-GASTEIZ,7,TXAGORRITXU
CHIQUITA,1240,1, ,5, ,01001,1,4,VITORIA-GASTEIZ,1,CASCO VIEJO
,,2, ,18, ,01001,1,4,VITORIA-GASTEIZ,1,CASCO VIEJO
CLARA CAMPOAMOR,4824,2, ,8, ,01015,2,43,VITORIA-GASTEIZ,29,ZABALGANA
,,10, ,16, ,01015,2,43,VITORIA-GASTEIZ,29,ZABALGANA
,,22, ,22, ,01015,2,46,VITORIA-GASTEIZ,29,ZABALGANA
,,24, ,28, ,01015,2,46,VITORIA-GASTEIZ,29,ZABALGANA
COFRADIA DE ARRIAGA,980,1, ,5, ,01012,1,34,VITORIA-GASTEIZ,5,EL PILAR
,,2, ,8, ,01012,1,34,VITORIA-GASTEIZ,5,EL PILAR
,,7, ,7, ,01012,1,34,VITORIA-GASTEIZ,5,EL PILAR
,,9, ,9,A,01012,1,32,VITORIA-GASTEIZ,5,EL PILAR
,,10, ,14, ,01012,1,33,VITORIA-GASTEIZ,5,EL PILAR
COLA Y GOITI,990,1, ,9, ,01003,4,7,VITORIA-GASTEIZ,16,JUDIMENDI
,,2, ,2, ,01003,4,7,VITORIA-GASTEIZ,16,JUDIMENDI
,,4, ,6, ,01003,4,7,VITORIA-GASTEIZ,16,JUDIMENDI
COLEGIO DE SAN PRUDENCIO,3620,1, ,1, ,01001,1,9,VITORIA-GASTEIZ,1,CASCO VIEJO
,,2, ,2, ,01001,1,10,VITORIA-GASTEIZ,1,CASCO VIEJO
,,4, ,6, ,01001,1,9,VITORIA-GASTEIZ,1,CASCO VIEJO
COLOMBIA,1000,1, ,1, ,01009,2,10,VITORIA-GASTEIZ,7,TXAGORRITXU
COMANDANTE IZARDUY,1010,1, ,7, ,01006,4,27,VITORIA-GASTEIZ,19,SAN CRISTOBAL
,,2, ,2, ,01006,4,31,VITORIA-GASTEIZ,19,SAN CRISTOBAL
,,8, ,28,B,01006,4,31,VITORIA-GASTEIZ,19,SAN CRISTOBAL
,,9,A,19, ,01006,4,27,VITORIA-GASTEIZ,19,SAN CRISTOBAL
,,23, ,23, ,01006,4,27,VITORIA-GASTEIZ,19,SAN CRISTOBAL
,,30, ,30, ,01006,4,29,VITORIA-GASTEIZ,19,SAN CRISTOBAL
,,32, ,32, ,01006,4,29,VITORIA-GASTEIZ,19,SAN CRISTOBAL
CONCEJO,1020,1, ,15, ,01013,6,1,VITORIA-GASTEIZ,26,ZONA RURAL ESTE
,,2, ,16, ,01013,6,1,VITORIA-GASTEIZ,26,ZONA RURAL ESTE
CONCEPCION ARENAL PONTE,4861,2, ,8, ,01003,3,42,VITORIA-GASTEIZ,30,SALBURUA
CONCHA ESPINA,4639,1, ,7, ,01007,2,35,VITORIA-GASTEIZ,20,MENDIZORROTZA
,,2, ,4, ,01007,2,35,VITORIA-GASTEIZ,20,MENDIZORROTZA
CONDADO DE TREVIÑO,1030,7, ,7, ,01003,4,12,VITORIA-GASTEIZ,16,JUDIMENDI
"CONDE DE PEÑAFLORIDA, PLAZA DEL",1050,1, ,1, ,01008,2,5,VITORIA-GASTEIZ,3,LOVAINA
CONDE DON VELA,1040,2, ,32, ,01009,2,9,VITORIA-GASTEIZ,6,GAZALBIDE
,,34, ,66, ,01009,2,8,VITORIA-GASTEIZ,6,GAZALBIDE
COPENHAGUE,4692,1, ,1, ,01002,3,35,VITORIA-GASTEIZ,30,SALBURUA
CORONACION DE LA VIRGEN BLANCA,1100,1, ,7, ,01012,1,25,VITORIA-GASTEIZ,4,CORONACION
,,2, ,10, ,01012,1,23,VITORIA-GASTEIZ,4,CORONACION
,,9, ,23, ,01012,1,26,VITORIA-GASTEIZ,4,CORONACION
,,12, ,28, ,01012,1,24,VITORIA-GASTEIZ,4,CORONACION
CORONELA IBAIBARRIAGA,1105,1, ,5, ,01010,5,13,VITORIA-GASTEIZ,23,SANSOMENDI
,,8, ,10, ,01010,5,13,VITORIA-GASTEIZ,23,SANSOMENDI
,,12, ,18, ,01010,5,12,VITORIA-GASTEIZ,23,SANSOMENDI
CORRERIA,1110,1, ,19, ,01001,1,1,VITORIA-GASTEIZ,1,CASCO VIEJO
,,2, ,58, ,01001,1,1,VITORIA-GASTEIZ,1,CASCO VIEJO
,,21, ,57, ,01001,1,1,VITORIA-GASTEIZ,1,CASCO VIEJO
,,59, ,75, ,01001,1,3,VITORIA-GASTEIZ,1,CASCO VIEJO
,,60, ,104, ,01001,1,3,VITORIA-GASTEIZ,1,CASCO VIEJO
,,85, ,119, ,01001,1,3,VITORIA-GASTEIZ,1,CASCO VIEJO
,,108, ,108, ,01001,1,4,VITORIA-GASTEIZ,1,CASCO VIEJO
,,110, ,110, ,01001,1,4,VITORIA-GASTEIZ,1,CASCO VIEJO
,,116, ,124, ,01001,1,4,VITORIA-GASTEIZ,1,CASCO VIEJO
,,121, ,139, ,01001,1,4,VITORIA-GASTEIZ,1,CASCO VIEJO
,,141, ,157, ,01001,1,4,VITORIA-GASTEIZ,1,CASCO VIEJO
COSTA RICA,1120,2, ,8, ,01012,1,34,VITORIA-GASTEIZ,5,EL PILAR
CRUZ BLANCA,1140,1, ,3, ,01012,1,20,VITORIA-GASTEIZ,4,CORONACION
,,2, ,2, ,01012,1,25,VITORIA-GASTEIZ,4,CORONACION
,,4, ,4,A,01012,1,25,VITORIA-GASTEIZ,4,CORONACION
,,7, ,11, ,01012,1,21,VITORIA-GASTEIZ,4,CORONACION
,,8, ,8, ,01012,1,30,VITORIA-GASTEIZ,4,CORONACION
CRUZ VERDE,1150,2, ,8, ,01003,3,30,VITORIA-GASTEIZ,14,ARANA
CUADRILLA DE LAGUARDIA-RIOJA ALAVESA,2130,1, ,1,B,01013,3,10,VITORIA-GASTEIZ,9,ZARAMAGA
,,2, ,22, ,01013,3,11,VITORIA-GASTEIZ,9,ZARAMAGA
,,2,A,2,A,01013,3,10,VITORIA-GASTEIZ,9,ZARAMAGA
,,24, ,58, ,01013,3,11,VITORIA-GASTEIZ,9,ZARAMAGA
,,60, ,68, ,01013,3,10,VITORIA-GASTEIZ,9,ZARAMAGA
CUADRILLA DE SALVATIERRA-AGURAIN,3400,1, ,5, ,01013,3,10,VITORIA-GASTEIZ,9,ZARAMAGA
,,2, ,4, ,01013,3,10,VITORIA-GASTEIZ,9,ZARAMAGA
,,6, ,8, ,01013,3,11,VITORIA-GASTEIZ,9,ZARAMAGA
,,7, ,9, ,01013,3,10,VITORIA-GASTEIZ,9,ZARAMAGA
CUADRILLA DE VITORIA-GASTEIZ,4190,1, ,3, ,01013,3,10,VITORIA-GASTEIZ,9,ZARAMAGA
,,2, ,16, ,01013,3,3,VITORIA-GASTEIZ,9,ZARAMAGA
,,5, ,5, ,01013,3,11,VITORIA-GASTEIZ,9,ZARAMAGA
,,18, ,20, ,01013,3,4,VITORIA-GASTEIZ,9,ZARAMAGA
,,22, ,34, ,01013,3,9,VITORIA-GASTEIZ,9,ZARAMAGA
,,36, ,52, ,01013,3,12,VITORIA-GASTEIZ,9,ZARAMAGA
,,54, ,54, ,01013,3,12,VITORIA-GASTEIZ,9,ZARAMAGA
CUADRILLA DE ZUIA,4350,2, ,6, ,01013,3,12,VITORIA-GASTEIZ,9,ZARAMAGA
,,8, ,14, ,01013,3,11,VITORIA-GASTEIZ,9,ZARAMAGA
CUATRO CAMINOS,1160,1, ,27, ,01013,5,23,VITORIA-GASTEIZ,25,ABETXUKO
,,2, ,32, ,01013,5,23,VITORIA-GASTEIZ,25,ABETXUKO
CUBA,1170,1, ,7, ,01012,1,38,VITORIA-GASTEIZ,5,EL PILAR
,,2, ,10, ,01012,1,38,VITORIA-GASTEIZ,5,EL PILAR
CUBO,1180,1, ,7, ,01001,1,7,VITORIA-GASTEIZ,1,CASCO VIEJO
,,2, ,28, ,01001,1,7,VITORIA-GASTEIZ,1,CASCO VIEJO
CUCHILLERIA,1190,1, ,31, ,01001,1,5,VITORIA-GASTEIZ,1,CASCO VIEJO
,,2, ,36, ,01001,1,10,VITORIA-GASTEIZ,1,CASCO VIEJO
,,33, ,61, ,01001,1,5,VITORIA-GASTEIZ,1,CASCO VIEJO
,,38, ,54,C,01001,1,9,VITORIA-GASTEIZ,1,CASCO VIEJO
,,56, ,98, ,01001,1,8,VITORIA-GASTEIZ,1,CASCO VIEJO
,,63, ,83, ,01001,1,5,VITORIA-GASTEIZ,1,CASCO VIEJO
,,87, ,103, ,01001,1,5,VITORIA-GASTEIZ,1,CASCO VIEJO
CUENCA DEL DEBA,1195,1, ,1, ,01013,6,1,VITORIA-GASTEIZ,26,ZONA RURAL ESTE
,,2, ,2, ,01013,3,35,VITORIA-GASTEIZ,30,SALBURUA
,,3, ,7, ,01013,6,1,VITORIA-GASTEIZ,26,ZONA RURAL ESTE
,,9, ,17, ,01013,6,1,VITORIA-GASTEIZ,26,ZONA RURAL ESTE
DALAI LAMA,4758,1, ,37,A,01015,2,37,VITORIA-GASTEIZ,29,ZABALGANA
,,39, ,53, ,01015,2,37,VITORIA-GASTEIZ,29,ZABALGANA
DAMASO ALONSO,4595,1, ,9, ,01010,5,14,VITORIA-GASTEIZ,24,ARRIAGA-LAKUA
,,2, ,8, ,01010,5,14,VITORIA-GASTEIZ,24,ARRIAGA-LAKUA
"DANTZARI, PLAZA DEL",1260,1, ,8, ,01006,4,26,VITORIA-GASTEIZ,19,SAN CRISTOBAL
DECLARACION DE RIO,4727,1, ,31, ,01002,3,37,VITORIA-GASTEIZ,30,SALBURUA
,,14, ,28, ,01002,3,37,VITORIA-GASTEIZ,30,SALBURUA
DIEGO DE ROJAS,1280,1, ,1, ,01013,3,3,VITORIA-GASTEIZ,9,ZARAMAGA
DIEGO MARTINEZ DE ALAVA,1290,1, ,7, ,01003,4,7,VITORIA-GASTEIZ,16,JUDIMENDI
,,2, ,8, ,01003,4,7,VITORIA-GASTEIZ,16,JUDIMENDI
DIPUTACION FORAL DE ALAVA,1300,1, ,21, ,01001,2,1,VITORIA-GASTEIZ,3,LOVAINA
,,2, ,18, ,01001,1,1,VITORIA-GASTEIZ,1,CASCO VIEJO
DOCE DE OCTUBRE,1320,1, ,1, ,01004,4,2,VITORIA-GASTEIZ,15,DESAMPARADOS
,,2, ,2, ,01004,4,2,VITORIA-GASTEIZ,15,DESAMPARADOS
,,3, ,3, ,01004,4,2,VITORIA-GASTEIZ,15,DESAMPARADOS
,,4, ,4, ,01004,4,2,VITORIA-GASTEIZ,15,DESAMPARADOS
,,5, ,13, ,01003,4,8,VITORIA-GASTEIZ,16,JUDIMENDI
,,6, ,12, ,01003,4,8,VITORIA-GASTEIZ,16,JUDIMENDI
,,15, ,19, ,01003,4,9,VITORIA-GASTEIZ,16,JUDIMENDI
DOLORES IBARRURI GOMEZ,4869,2, ,12, ,01003,3,42,VITORIA-GASTEIZ,30,SALBURUA
DOMINGO BELTRAN DE OTAZU,1330,1, ,11, ,01012,1,21,VITORIA-GASTEIZ,4,CORONACION
,,2, ,12,A,01012,1,19,VITORIA-GASTEIZ,4,CORONACION
,,13, ,25, ,01012,1,20,VITORIA-GASTEIZ,4,CORONACION
,,16, ,30, ,01012,1,20,VITORIA-GASTEIZ,4,CORONACION
,,27, ,39, ,01012,1,25,VITORIA-GASTEIZ,4,CORONACION
,,32, ,50, ,01012,1,25,VITORIA-GASTEIZ,4,CORONACION
,,41, ,47, ,01012,1,29,VITORIA-GASTEIZ,4,CORONACION
,,49, ,69,A,01012,1,32,VITORIA-GASTEIZ,5,EL PILAR
,,52, ,66, ,01012,1,31,VITORIA-GASTEIZ,5,EL PILAR
DOMINGO MARTINEZ DE ARAGON,1340,1, ,13, ,01006,4,31,VITORIA-GASTEIZ,19,SAN CRISTOBAL
DONEASPIDEA,4924,1, ,5, ,01013,6,3,GAMARRA MAYOR,27,ZONA RURAL NOROESTE
,,4, ,8, ,01013,6,3,GAMARRA MAYOR,27,ZONA RURAL NOROESTE
,,7, ,9, ,01013,6,3,GAMARRA MAYOR,27,ZONA RURAL NOROESTE
,,14, ,16, ,01013,6,3,GAMARRA MAYOR,27,ZONA RURAL NOROESTE
DONOSTIA-SAN SEBASTIAN,4553,1, ,1, ,01010,5,14,VITORIA-GASTEIZ,24,ARRIAGA-LAKUA
,,3, ,3, ,01010,5,31,VITORIA-GASTEIZ,24,ARRIAGA-LAKUA
,,10, ,10, ,01010,5,14,VITORIA-GASTEIZ,24,ARRIAGA-LAKUA
,,11, ,19, ,01010,5,28,VITORIA-GASTEIZ,24,ARRIAGA-LAKUA
,,12, ,18, ,01010,5,31,VITORIA-GASTEIZ,24,ARRIAGA-LAKUA
,,20, ,24, ,01010,5,31,VITORIA-GASTEIZ,24,ARRIAGA-LAKUA
,,23, ,23, ,01010,5,27,VITORIA-GASTEIZ,24,ARRIAGA-LAKUA
,,25, ,31, ,01010,5,37,VITORIA-GASTEIZ,24,ARRIAGA-LAKUA
,,26, ,28, ,01010,5,31,VITORIA-GASTEIZ,24,ARRIAGA-LAKUA
,,33, ,35, ,01010,5,37,VITORIA-GASTEIZ,24,ARRIAGA-LAKUA
,,36, ,44, ,01010,5,28,VITORIA-GASTEIZ,24,ARRIAGA-LAKUA
,,37, ,39, ,01010,5,37,VITORIA-GASTEIZ,24,ARRIAGA-LAKUA
,,41, ,51, ,01010,5,37,VITORIA-GASTEIZ,24,ARRIAGA-LAKUA
,,48, ,48, ,01010,5,28,VITORIA-GASTEIZ,24,ARRIAGA-LAKUA
,,50, ,56, ,01010,5,27,VITORIA-GASTEIZ,24,ARRIAGA-LAKUA
,,53, ,59, ,01010,5,35,VITORIA-GASTEIZ,24,ARRIAGA-LAKUA
,,58, ,64, ,01010,5,29,VITORIA-GASTEIZ,24,ARRIAGA-LAKUA
,,66, ,76, ,01010,5,29,VITORIA-GASTEIZ,24,ARRIAGA-LAKUA
,,78, ,82, ,01010,5,36,VITORIA-GASTEIZ,24,ARRIAGA-LAKUA
,,102, ,104, ,01010,5,36,VITORIA-GASTEIZ,24,ARRIAGA-LAKUA
DORIS LESSING,4823,41, ,59, ,01003,3,42,VITORIA-GASTEIZ,30,SALBURUA
DUBLIN,4687,2, ,2, ,01002,3,36,VITORIA-GASTEIZ,30,SALBURUA
DULZAINA,1350,2, ,14, ,01006,4,26,VITORIA-GASTEIZ,19,SAN CRISTOBAL
,,3, ,9, ,01006,4,26,VITORIA-GASTEIZ,19,SAN CRISTOBAL
,,11, ,13, ,01006,4,26,VITORIA-GASTEIZ,19,SAN CRISTOBAL
DUQUE DE WELLINGTON,1345,2, ,2, ,01010,5,14,VITORIA-GASTEIZ,24,ARRIAGA-LAKUA
,,4, ,4, ,01010,5,31,VITORIA-GASTEIZ,24,ARRIAGA-LAKUA
,,5, ,7, ,01010,5,13,VITORIA-GASTEIZ,23,SANSOMENDI
,,6, ,6, ,01010,5,31,VITORIA-GASTEIZ,24,ARRIAGA-LAKUA
,,6,A,6,A,01010,5,28,VITORIA-GASTEIZ,24,ARRIAGA-LAKUA
,,8, ,12, ,01010,5,27,VITORIA-GASTEIZ,24,ARRIAGA-LAKUA
,,9, ,23, ,01010,5,12,VITORIA-GASTEIZ,23,SANSOMENDI
,,14, ,18, ,01010,5,27,VITORIA-GASTEIZ,24,ARRIAGA-LAKUA
,,20, ,32, ,01010,5,30,VITORIA-GASTEIZ,24,ARRIAGA-LAKUA
,,25, ,27, ,01010,5,10,VITORIA-GASTEIZ,23,SANSOMENDI
,,31, ,31, ,01010,5,33,VITORIA-GASTEIZ,23,SANSOMENDI
,,50, ,52,A,01010,5,35,VITORIA-GASTEIZ,24,ARRIAGA-LAKUA
,,53, ,53, ,01010,5,32,VITORIA-GASTEIZ,23,SANSOMENDI
,,54, ,56, ,01010,5,35,VITORIA-GASTEIZ,24,ARRIAGA-LAKUA
,,57, ,57, ,01010,5,32,VITORIA-GASTEIZ,23,SANSOMENDI
,,58, ,58, ,01010,5,35,VITORIA-GASTEIZ,24,ARRIAGA-LAKUA
DÜSSELDORF,4651,1, ,5, ,01010,5,1,VITORIA-GASTEIZ,22,ALI-GOBEO
,,6, ,8, ,01010,5,1,VITORIA-GASTEIZ,22,ALI-GOBEO
ECUADOR,1360,1, ,21, ,01009,2,14,VITORIA-GASTEIZ,7,TXAGORRITXU
,,6, ,16, ,01009,2,9,VITORIA-GASTEIZ,6,GAZALBIDE
EDUARDO DATO,1370,1, ,11, ,01005,1,12,VITORIA-GASTEIZ,2,ENSANCHE
,,2, ,10, ,01005,1,13,VITORIA-GASTEIZ,2,ENSANCHE
,,12, ,20, ,01005,1,13,VITORIA-GASTEIZ,2,ENSANCHE
,,13, ,19, ,01005,1,13,VITORIA-GASTEIZ,2,ENSANCHE
,,21, ,23, ,01005,1,13,VITORIA-GASTEIZ,2,ENSANCHE
,,24, ,36, ,01005,1,16,VITORIA-GASTEIZ,2,ENSANCHE
,,25, ,31, ,01005,1,16,VITORIA-GASTEIZ,2,ENSANCHE
,,33, ,43, ,01005,1,18,VITORIA-GASTEIZ,2,ENSANCHE
,,38, ,38,B,01005,1,17,VITORIA-GASTEIZ,2,ENSANCHE
,,40, ,46,C,01005,1,17,VITORIA-GASTEIZ,2,ENSANCHE
EDUARDO VELASCO,1380,1, ,1, ,01003,4,8,VITORIA-GASTEIZ,16,JUDIMENDI
,,2, ,2, ,01003,4,8,VITORIA-GASTEIZ,16,JUDIMENDI
EHARI/ALI,6030,1, ,999, ,01010,5,1,EHARI/ALI,22,ALI-GOBEO
EIBAR,1390,2, ,10, ,01013,6,1,VITORIA-GASTEIZ,26,ZONA RURAL ESTE
,,3, ,21,B,01013,6,1,VITORIA-GASTEIZ,26,ZONA RURAL ESTE
,,12, ,16, ,01013,6,1,VITORIA-GASTEIZ,26,ZONA RURAL ESTE
EL CALCE,4726,1, ,1, ,01013,5,25,VITORIA-GASTEIZ,25,ABETXUKO
,,2, ,2, ,01013,5,25,VITORIA-GASTEIZ,25,ABETXUKO
,,3, ,5, ,01013,5,25,VITORIA-GASTEIZ,25,ABETXUKO
EL CASERIO,1395,1, ,3, ,01006,2,33,VITORIA-GASTEIZ,20,MENDIZORROTZA
,,8, ,8, ,01006,2,33,VITORIA-GASTEIZ,20,MENDIZORROTZA
EL CRISTO,1130,1, ,41, ,01013,5,23,VITORIA-GASTEIZ,25,ABETXUKO
,,2, ,4,F,01013,5,25,VITORIA-GASTEIZ,25,ABETXUKO
,,6, ,6, ,01013,5,25,VITORIA-GASTEIZ,25,ABETXUKO
,,8, ,46,A,01013,5,25,VITORIA-GASTEIZ,25,ABETXUKO
,,43, ,57, ,01013,5,23,VITORIA-GASTEIZ,25,ABETXUKO
,,48, ,80, ,01013,5,25,VITORIA-GASTEIZ,25,ABETXUKO
,,59, ,65,F,01013,5,23,VITORIA-GASTEIZ,25,ABETXUKO
,,67, ,69, ,01013,5,23,VITORIA-GASTEIZ,25,ABETXUKO
,,71, ,77, ,01013,5,23,VITORIA-GASTEIZ,25,ABETXUKO
,,79, ,87, ,01013,5,23,VITORIA-GASTEIZ,25,ABETXUKO
,,80,A,80,A,01013,5,25,VITORIA-GASTEIZ,25,ABETXUKO
,,82, ,116, ,01013,5,23,VITORIA-GASTEIZ,25,ABETXUKO
EL PRADO,1990,1, ,11, ,01005,2,1,VITORIA-GASTEIZ,3,LOVAINA
,,2, ,34, ,01005,2,1,VITORIA-GASTEIZ,3,LOVAINA
EL SALVADOR,1400,1, ,1, ,01012,1,33,VITORIA-GASTEIZ,5,EL PILAR
,,2, ,16, ,01012,1,34,VITORIA-GASTEIZ,5,EL PILAR
EL TORNO,3950,2, ,8, ,01001,1,9,VITORIA-GASTEIZ,1,CASCO VIEJO
ELEXALDE,4672,3, ,5, ,01010,5,1,VITORIA-GASTEIZ,22,ALI-GOBEO
ELGETA,4661,1, ,57, ,01013,6,1,BETOÑO,26,ZONA RURAL ESTE
ELGOIBAR,1403,3, ,5, ,01013,6,1,VITORIA-GASTEIZ,26,ZONA RURAL ESTE
,,9, ,11, ,01013,6,1,VITORIA-GASTEIZ,26,ZONA RURAL ESTE
ELORRIAGA,6280,1, ,999, ,01192,6,1,ELORRIAGA,26,ZONA RURAL ESTE
ELORRIBARRA,4779,3, ,3, ,01015,6,2,VITORIA-GASTEIZ,28,ZONA RURAL SUROESTE
ELORRIO,4703,1, ,999, ,01013,6,1,BETOÑO,26,ZONA RURAL ESTE
ELVILLAR,4811,1, ,3, ,01015,2,42,VITORIA-GASTEIZ,29,ZABALGANA
ELVIRA ZULUETA,1410,2, ,16, ,01007,2,33,VITORIA-GASTEIZ,20,MENDIZORROTZA
EMILIA PARDO BAZAN,1420,1, ,1, ,01007,2,35,VITORIA-GASTEIZ,20,MENDIZORROTZA
,,3, ,3, ,01007,2,35,VITORIA-GASTEIZ,20,MENDIZORROTZA
,,29, ,29, ,01007,2,35,VITORIA-GASTEIZ,20,MENDIZORROTZA
,,56, ,74, ,01007,2,35,VITORIA-GASTEIZ,20,MENDIZORROTZA
"EMPERADOR CARLOS I, PLAZA DEL",790,1, ,1, ,01002,3,23,VITORIA-GASTEIZ,10,EL ANGLO
ENRIQUE DE EGUREN,1425,1, ,11, ,01009,2,13,VITORIA-GASTEIZ,7,TXAGORRITXU
ENTZIA,4916,1, ,1, ,01195,6,2,ARIÑIZ/ARIÑEZ,28,ZONA RURAL SUROESTE
,,3, ,3, ,01195,6,2,ARIÑIZ/ARIÑEZ,28,ZONA RURAL SUROESTE
,,5, ,5, ,01195,6,2,ARIÑIZ/ARIÑEZ,28,ZONA RURAL SUROESTE
,,6, ,14, ,01195,6,2,ARIÑIZ/ARIÑEZ,28,ZONA RURAL SUROESTE
,,7, ,7, ,01195,6,2,ARIÑIZ/ARIÑEZ,28,ZONA RURAL SUROESTE
,,16, ,18, ,01195,6,2,ARIÑIZ/ARIÑEZ,28,ZONA RURAL SUROESTE
,,20, ,22, ,01195,6,2,ARIÑIZ/ARIÑEZ,28,ZONA RURAL SUROESTE
,,26, ,28, ,01195,6,2,ARIÑIZ/ARIÑEZ,28,ZONA RURAL SUROESTE
EREA,4912,1, ,1, ,01195,6,2,ARIÑIZ/ARIÑEZ,28,ZONA RURAL SUROESTE
,,2, ,10, ,01195,6,2,ARIÑIZ/ARIÑEZ,28,ZONA RURAL SUROESTE
ERENTXUN,4890,1, ,5, ,01006,4,32,VITORIA-GASTEIZ,31,ARETXABALETA-GARDELEGI
,,2, ,6, ,01006,4,32,VITORIA-GASTEIZ,31,ARETXABALETA-GARDELEGI
,,30, ,36, ,01006,4,32,VITORIA-GASTEIZ,31,ARETXABALETA-GARDELEGI
ERNESTINA DE CHAMPOURCIN,4594,1, ,7, ,01010,5,14,VITORIA-GASTEIZ,24,ARRIAGA-LAKUA
,,2, ,6, ,01010,5,14,VITORIA-GASTEIZ,24,ARRIAGA-LAKUA
ERREKALEOR,1440,1, ,33,A,01006,4,25,VITORIA-GASTEIZ,18,ADURTZA
,,3, ,3, ,01006,4,25,VITORIA-GASTEIZ,18,ADURTZA
ERREKATXIKI,1430,1, ,13, ,01003,4,14,VITORIA-GASTEIZ,17,SANTA LUCIA
,,2, ,8, ,01003,4,12,VITORIA-GASTEIZ,16,JUDIMENDI
,,10, ,12, ,01003,4,12,VITORIA-GASTEIZ,16,JUDIMENDI
,,14, ,14, ,01003,4,12,VITORIA-GASTEIZ,16,JUDIMENDI
,,15, ,37, ,01003,4,16,VITORIA-GASTEIZ,17,SANTA LUCIA
,,39, ,39, ,01003,4,17,VITORIA-GASTEIZ,17,SANTA LUCIA
ERROTALDE,4938,1, ,11,A,01194,6,2,BERROSTEGIETA,28,ZONA RURAL SUROESTE
ERROTAMENDIA,1445,2, ,18, ,01010,5,38,VITORIA-GASTEIZ,24,ARRIAGA-LAKUA
,,13, ,17, ,01010,5,38,VITORIA-GASTEIZ,24,ARRIAGA-LAKUA
,,19, ,35, ,01010,5,38,VITORIA-GASTEIZ,24,ARRIAGA-LAKUA
,,20, ,36, ,01010,5,38,VITORIA-GASTEIZ,24,ARRIAGA-LAKUA
ERROTAURRA,4752,2, ,6, ,01015,6,2,VITORIA-GASTEIZ,28,ZONA RURAL SUROESTE
,,3, ,3, ,01015,6,2,VITORIA-GASTEIZ,28,ZONA RURAL SUROESTE
ESCULTOR CARLOS YMBERT,1478,2, ,2, ,01007,2,34,VITORIA-GASTEIZ,20,MENDIZORROTZA
ESCULTOR ISAAC DIEZ,1474,2, ,2, ,01007,2,33,VITORIA-GASTEIZ,20,MENDIZORROTZA
ESCULTOR JOAQUIN LUCARINI,1476,5, ,11, ,01007,2,34,VITORIA-GASTEIZ,20,MENDIZORROTZA
ESCULTOR LORENZO FERNANDEZ DE VIANA,1472,9, ,15, ,01007,2,34,VITORIA-GASTEIZ,20,MENDIZORROTZA
ESKALMENDI,1450,1, ,13, ,01013,6,1,VITORIA-GASTEIZ,26,ZONA RURAL ESTE
,,6, ,6, ,01013,6,1,VITORIA-GASTEIZ,26,ZONA RURAL ESTE
ESKIBEL,6290,1, ,999, ,01194,6,2,ESKIBEL,28,ZONA RURAL SUROESTE
"ESKIBEL , PASEO DE",4712,1, ,3, ,01015,2,37,VITORIA-GASTEIZ,29,ZABALGANA
,,7, ,11, ,01015,2,37,VITORIA-GASTEIZ,29,ZABALGANA
,,13, ,15, ,01015,2,37,VITORIA-GASTEIZ,29,ZABALGANA
,,17, ,17, ,01015,2,37,VITORIA-GASTEIZ,29,ZABALGANA
,,19, ,21, ,01015,2,37,VITORIA-GASTEIZ,29,ZABALGANA
ESKORIATZA,1460,1, ,7, ,01013,6,1,VITORIA-GASTEIZ,26,ZONA RURAL ESTE
,,2, ,12, ,01013,6,1,VITORIA-GASTEIZ,26,ZONA RURAL ESTE
"ESPAÑA, PLAZA DE (PLAZA NUEVA)",1480,1, ,14, ,01001,1,12,VITORIA-GASTEIZ,2,ENSANCHE
ESPOZ Y MINA,1495,4, ,11, ,01010,5,12,VITORIA-GASTEIZ,23,SANSOMENDI
ESTARRONA,6300,1, ,999, ,01191,6,3,ESTARRONA,27,ZONA RURAL NOROESTE
ESTELLA,4530,1, ,9, ,01010,5,9,VITORIA-GASTEIZ,23,SANSOMENDI
,,2, ,16, ,01010,5,8,VITORIA-GASTEIZ,23,SANSOMENDI
