coditram;Nom_Trajecte;COD_liniaATM;COD_paradaATM;COD_trajecte;sentit;ordre;buidat;principal;SCHED;TIME_A;TIME_D;SCHED;TIME_A;TIME_D;NOM;COORX;COORY
402850;6 MERCAT BORDETA - ARNAU DE VILANOVA - AGR„NOMS - TANAT„RI;4028;20140;50;2;3;0;0;;;;;;;ONZE DE SETEMBRE;301201;4610853
402850;6 MERCAT BORDETA - ARNAU DE VILANOVA - AGR„NOMS - TANAT„RI;4028;20141;50;2;4;0;0;;;;;;;HOSPITAL SANTA MARIA;301318;4610433
402850;6 MERCAT BORDETA - ARNAU DE VILANOVA - AGR„NOMS - TANAT„RI;4028;20359;50;2;5;0;0;;;;;;;ENRIC GRANADOS / ROVIRA ROURE;301562;4610497
402850;6 MERCAT BORDETA - ARNAU DE VILANOVA - AGR„NOMS - TANAT„RI;4028;20194;50;2;6;0;0;;;;;;;RICARD VI•ES / BALMES;301673;4610153
402850;6 MERCAT BORDETA - ARNAU DE VILANOVA - AGR„NOMS - TANAT„RI;4028;20195;50;2;7;0;0;;;;;;;HISENDA 2;301736;4609965
402850;6 MERCAT BORDETA - ARNAU DE VILANOVA - AGR„NOMS - TANAT„RI;4028;20196;50;2;8;0;0;;;;;;;UNIVERSITAT 2;301663;4609568
402850;6 MERCAT BORDETA - ARNAU DE VILANOVA - AGR„NOMS - TANAT„RI;4028;20197;50;2;9;0;0;;;;;;;ESTACI‡ D'AUTOBUSOS / CATALUNYA;301832;4609291
402850;6 MERCAT BORDETA - ARNAU DE VILANOVA - AGR„NOMS - TANAT„RI;4028;20262;50;2;10;0;0;;;;;;;PONT UNIVERSITAT 2;302057;4609105
402850;6 MERCAT BORDETA - ARNAU DE VILANOVA - AGR„NOMS - TANAT„RI;4028;20263;50;2;11;0;0;;;;;;;ESTUDI GENERAL / JOAN FUSTER 2;302286;4608907
402850;6 MERCAT BORDETA - ARNAU DE VILANOVA - AGR„NOMS - TANAT„RI;4028;20264;50;2;12;0;0;;;;;;;MIQUEL BATLLORI / LL11 2;302501;4608760
402850;6 MERCAT BORDETA - ARNAU DE VILANOVA - AGR„NOMS - TANAT„RI;4028;20364;50;2;13;0;0;;;;;;;PARC JOAN OR‡ 2;302811;4608615
402850;6 MERCAT BORDETA - ARNAU DE VILANOVA - AGR„NOMS - TANAT„RI;4028;20265;50;2;14;0;0;;;;;;;MUSEU DE L'AIGUA 2;303058;4608497
402850;6 MERCAT BORDETA - ARNAU DE VILANOVA - AGR„NOMS - TANAT„RI;4028;20266;50;2;15;0;0;;;;;;;MIQUEL BATLLORI / FONTANET 2;303310;4608379
402850;6 MERCAT BORDETA - ARNAU DE VILANOVA - AGR„NOMS - TANAT„RI;4028;20354;50;2;16;0;0;;;;;;;MERCAT BORDETA / AV. ARTESA;303492;4608364
402850;6 MERCAT BORDETA - ARNAU DE VILANOVA - AGR„NOMS - TANAT„RI;4028;20350;50;2;17;0;0;;;;;;;AV. ARTESA;303550;4608744
402850;6 MERCAT BORDETA - ARNAU DE VILANOVA - AGR„NOMS - TANAT„RI;4028;20078;50;2;18;0;0;;;;;;;PALAUET / BOQUê 2;303728;4608831
402850;6 MERCAT BORDETA - ARNAU DE VILANOVA - AGR„NOMS - TANAT„RI;4028;20346;50;2;19;0;0;;;;;;;IES MARIA RÈBIES / CENTRE;303924;4608655
402850;6 MERCAT BORDETA - ARNAU DE VILANOVA - AGR„NOMS - TANAT„RI;4028;20347;50;2;20;0;0;;;;;;;PLA D'URGELL;303824;4608342
402820;6 MERCAT BORDETA - ARNAU DE VILANOVA - AGR„NOMS - TANAT„RI;4028;20263;20;2;1;0;0;;;;;;;ESTUDI GENERAL / JOAN FUSTER 2;302286;4608907
402820;6 MERCAT BORDETA - ARNAU DE VILANOVA - AGR„NOMS - TANAT„RI;4028;20264;20;2;2;0;0;;;;;;;MIQUEL BATLLORI / LL11 2;302501;4608760
402820;6 MERCAT BORDETA - ARNAU DE VILANOVA - AGR„NOMS - TANAT„RI;4028;20364;20;2;3;0;0;;;;;;;PARC JOAN OR‡ 2;302811;4608615
402820;6 MERCAT BORDETA - ARNAU DE VILANOVA - AGR„NOMS - TANAT„RI;4028;20265;20;2;4;0;0;;;;;;;MUSEU DE L'AIGUA 2;303058;4608497
402820;6 MERCAT BORDETA - ARNAU DE VILANOVA - AGR„NOMS - TANAT„RI;4028;20266;20;2;5;0;0;;;;;;;MIQUEL BATLLORI / FONTANET 2;303310;4608379
402820;6 MERCAT BORDETA - ARNAU DE VILANOVA - AGR„NOMS - TANAT„RI;4028;20354;20;2;6;0;0;;;;;;;MERCAT BORDETA / AV. ARTESA;303492;4608364
402820;6 MERCAT BORDETA - ARNAU DE VILANOVA - AGR„NOMS - TANAT„RI;4028;20350;20;2;7;0;0;;;;;;;AV. ARTESA;303550;4608744
402820;6 MERCAT BORDETA - ARNAU DE VILANOVA - AGR„NOMS - TANAT„RI;4028;20078;20;2;8;0;0;;;;;;;PALAUET / BOQUê 2;303728;4608831
402820;6 MERCAT BORDETA - ARNAU DE VILANOVA - AGR„NOMS - TANAT„RI;4028;20346;20;2;9;0;0;;;;;;;IES MARIA RÈBIES / CENTRE;303924;4608655
402820;6 MERCAT BORDETA - ARNAU DE VILANOVA - AGR„NOMS - TANAT„RI;4028;20347;20;2;10;0;0;;;;;;;PLA D'URGELL;303824;4608342
402830;6 MERCAT BORDETA - ARNAU DE VILANOVA - AGR„NOMS - TANAT„RI;4028;20347;30;1;1;0;0;;;;;;;PLA D'URGELL;303824;4608342
402830;6 MERCAT BORDETA - ARNAU DE VILANOVA - AGR„NOMS - TANAT„RI;4028;20348;30;1;2;0;0;;;;;;;EXTREMADURA;303642;4608053
402830;6 MERCAT BORDETA - ARNAU DE VILANOVA - AGR„NOMS - TANAT„RI;4028;20349;30;1;3;0;0;;;;;;;MERCAT BORDETA;303536;4608336
402830;6 MERCAT BORDETA - ARNAU DE VILANOVA - AGR„NOMS - TANAT„RI;4028;20252;30;1;4;0;0;;;;;;;MIQUEL BATLLORI / FONTANET;303316;4608390
402830;6 MERCAT BORDETA - ARNAU DE VILANOVA - AGR„NOMS - TANAT„RI;4028;20253;30;1;5;0;0;;;;;;;MUSEU DE L'AIGUA;303063;4608507
402830;6 MERCAT BORDETA - ARNAU DE VILANOVA - AGR„NOMS - TANAT„RI;4028;20353;30;1;6;0;0;;;;;;;PARC JOAN OR‡;302816;4608625
402830;6 MERCAT BORDETA - ARNAU DE VILANOVA - AGR„NOMS - TANAT„RI;4028;20254;30;1;7;0;0;;;;;;;MIQUEL BATLLORI / LL11;302507;4608769
402830;6 MERCAT BORDETA - ARNAU DE VILANOVA - AGR„NOMS - TANAT„RI;4028;20255;30;1;8;0;0;;;;;;;ESTUDI GENERAL / JOAN FUSTER;302301;4608922
402840;6 MERCAT BORDETA - ARNAU DE VILANOVA - AGR„NOMS - TANAT„RI;4028;20138;40;2;1;0;0;;;;;;;ARNAU DE VILANOVA 2;300974;4611023
402840;6 MERCAT BORDETA - ARNAU DE VILANOVA - AGR„NOMS - TANAT„RI;4028;20207;40;2;2;0;0;;;;;;;CIUTAT JARD÷ 2;300670;4611143
402840;6 MERCAT BORDETA - ARNAU DE VILANOVA - AGR„NOMS - TANAT„RI;4028;20209;40;2;3;0;0;;;;;;;AGR„NOMS;299835;4611494
402840;6 MERCAT BORDETA - ARNAU DE VILANOVA - AGR„NOMS - TANAT„RI;4028;20216;40;2;4;0;0;;;;;;;CIUTAT JARD÷;300666;4611132
402840;6 MERCAT BORDETA - ARNAU DE VILANOVA - AGR„NOMS - TANAT„RI;4028;20139;40;2;5;0;0;;;;;;;ARNAU DE VILANOVA;300967;4610980
402840;6 MERCAT BORDETA - ARNAU DE VILANOVA - AGR„NOMS - TANAT„RI;4028;20140;40;2;6;0;0;;;;;;;ONZE DE SETEMBRE;301201;4610853
402840;6 MERCAT BORDETA - ARNAU DE VILANOVA - AGR„NOMS - TANAT„RI;4028;20141;40;2;7;0;0;;;;;;;HOSPITAL SANTA MARIA;301318;4610433
402840;6 MERCAT BORDETA - ARNAU DE VILANOVA - AGR„NOMS - TANAT„RI;4028;20359;40;2;8;0;0;;;;;;;ENRIC GRANADOS / ROVIRA ROURE;301562;4610497
402840;6 MERCAT BORDETA - ARNAU DE VILANOVA - AGR„NOMS - TANAT„RI;4028;20194;40;2;9;0;0;;;;;;;RICARD VI•ES / BALMES;301673;4610153
402840;6 MERCAT BORDETA - ARNAU DE VILANOVA - AGR„NOMS - TANAT„RI;4028;20195;40;2;10;0;0;;;;;;;HISENDA 2;301736;4609965
402840;6 MERCAT BORDETA - ARNAU DE VILANOVA - AGR„NOMS - TANAT„RI;4028;20196;40;2;11;0;0;;;;;;;UNIVERSITAT 2;301663;4609568
402840;6 MERCAT BORDETA - ARNAU DE VILANOVA - AGR„NOMS - TANAT„RI;4028;20197;40;2;12;0;0;;;;;;;ESTACI‡ D'AUTOBUSOS / CATALUNYA;301832;4609291
402820;6 MERCAT BORDETA - ARNAU DE VILANOVA - AGR„NOMS - TANAT„RI;4028;20347;20;1;1;0;0;;;;;;;PLA D'URGELL;303824;4608342
402820;6 MERCAT BORDETA - ARNAU DE VILANOVA - AGR„NOMS - TANAT„RI;4028;20348;20;1;2;0;0;;;;;;;EXTREMADURA;303642;4608053
402820;6 MERCAT BORDETA - ARNAU DE VILANOVA - AGR„NOMS - TANAT„RI;4028;20349;20;1;3;0;0;;;;;;;MERCAT BORDETA;303536;4608336
402820;6 MERCAT BORDETA - ARNAU DE VILANOVA - AGR„NOMS - TANAT„RI;4028;20252;20;1;4;0;0;;;;;;;MIQUEL BATLLORI / FONTANET;303316;4608390
402820;6 MERCAT BORDETA - ARNAU DE VILANOVA - AGR„NOMS - TANAT„RI;4028;20253;20;1;5;0;0;;;;;;;MUSEU DE L'AIGUA;303063;4608507
402820;6 MERCAT BORDETA - ARNAU DE VILANOVA - AGR„NOMS - TANAT„RI;4028;20353;20;1;6;0;0;;;;;;;PARC JOAN OR‡;302816;4608625
402820;6 MERCAT BORDETA - ARNAU DE VILANOVA - AGR„NOMS - TANAT„RI;4028;20254;20;1;7;0;0;;;;;;;MIQUEL BATLLORI / LL11;302507;4608769
402820;6 MERCAT BORDETA - ARNAU DE VILANOVA - AGR„NOMS - TANAT„RI;4028;20255;20;1;8;0;0;;;;;;;ESTUDI GENERAL / JOAN FUSTER;302301;4608922
402820;6 MERCAT BORDETA - ARNAU DE VILANOVA - AGR„NOMS - TANAT„RI;4028;20145;20;1;9;0;0;;;;;;;PONT UNIVERSITAT;302073;4609121
402820;6 MERCAT BORDETA - ARNAU DE VILANOVA - AGR„NOMS - TANAT„RI;4028;20132;20;1;10;0;0;;;;;;;ESTACI‡ D'AUTOBUSOS / PL. ESPANYA;301877;4609290
402840;6 MERCAT BORDETA - ARNAU DE VILANOVA - AGR„NOMS - TANAT„RI;4028;20132;40;1;1;0;0;;;;;;;ESTACI‡ D'AUTOBUSOS / PL. ESPANYA;301877;4609290
402840;6 MERCAT BORDETA - ARNAU DE VILANOVA - AGR„NOMS - TANAT„RI;4028;20002;40;1;2;0;0;;;;;;;CATALUNYA;301718;4609420
402840;6 MERCAT BORDETA - ARNAU DE VILANOVA - AGR„NOMS - TANAT„RI;4028;20003;40;1;3;0;0;;;;;;;UNIVERSITAT;301704;4609586
402840;6 MERCAT BORDETA - ARNAU DE VILANOVA - AGR„NOMS - TANAT„RI;4028;20004;40;1;4;0;0;;;;;;;HISENDA;301758;4609959
402840;6 MERCAT BORDETA - ARNAU DE VILANOVA - AGR„NOMS - TANAT„RI;4028;20133;40;1;5;0;0;;;;;;;RICARD VI•ES / SANITAT;301650;4610271
402840;6 MERCAT BORDETA - ARNAU DE VILANOVA - AGR„NOMS - TANAT„RI;4028;20358;40;1;6;0;0;;;;;;;ENRIC GRANADOS / ROVIRA ROURE 2;301561;4610455
402840;6 MERCAT BORDETA - ARNAU DE VILANOVA - AGR„NOMS - TANAT„RI;4028;20135;40;1;7;0;0;;;;;;;HOSPITAL SANTA MARIA 2;301329;4610445
402840;6 MERCAT BORDETA - ARNAU DE VILANOVA - AGR„NOMS - TANAT„RI;4028;20206;40;1;8;0;0;;;;;;;ONZE DE SETEMBRE 2;301160;4610927
402840;6 MERCAT BORDETA - ARNAU DE VILANOVA - AGR„NOMS - TANAT„RI;4028;20138;40;1;9;0;0;;;;;;;ARNAU DE VILANOVA 2;300974;4611023
402840;6 MERCAT BORDETA - ARNAU DE VILANOVA - AGR„NOMS - TANAT„RI;4028;20207;40;1;10;0;0;;;;;;;CIUTAT JARD÷ 2;300670;4611143
402840;6 MERCAT BORDETA - ARNAU DE VILANOVA - AGR„NOMS - TANAT„RI;4028;20209;40;1;11;0;0;;;;;;;AGR„NOMS;299835;4611494
402830;6 MERCAT BORDETA - ARNAU DE VILANOVA - AGR„NOMS - TANAT„RI;4028;20209;30;2;1;0;0;;;;;;;AGR„NOMS;299835;4611494
402830;6 MERCAT BORDETA - ARNAU DE VILANOVA - AGR„NOMS - TANAT„RI;4028;20216;30;2;2;0;0;;;;;;;CIUTAT JARD÷;300666;4611132
402830;6 MERCAT BORDETA - ARNAU DE VILANOVA - AGR„NOMS - TANAT„RI;4028;20139;30;2;3;0;0;;;;;;;ARNAU DE VILANOVA;300967;4610980
402830;6 MERCAT BORDETA - ARNAU DE VILANOVA - AGR„NOMS - TANAT„RI;4028;20140;30;2;4;0;0;;;;;;;ONZE DE SETEMBRE;301201;4610853
402830;6 MERCAT BORDETA - ARNAU DE VILANOVA - AGR„NOMS - TANAT„RI;4028;20141;30;2;5;0;0;;;;;;;HOSPITAL SANTA MARIA;301318;4610433
402830;6 MERCAT BORDETA - ARNAU DE VILANOVA - AGR„NOMS - TANAT„RI;4028;20359;30;2;6;0;0;;;;;;;ENRIC GRANADOS / ROVIRA ROURE;301562;4610497
402830;6 MERCAT BORDETA - ARNAU DE VILANOVA - AGR„NOMS - TANAT„RI;4028;20194;30;2;7;0;0;;;;;;;RICARD VI•ES / BALMES;301673;4610153
402830;6 MERCAT BORDETA - ARNAU DE VILANOVA - AGR„NOMS - TANAT„RI;4028;20195;30;2;8;0;0;;;;;;;HISENDA 2;301736;4609965
402830;6 MERCAT BORDETA - ARNAU DE VILANOVA - AGR„NOMS - TANAT„RI;4028;20196;30;2;9;0;0;;;;;;;UNIVERSITAT 2;301663;4609568
402830;6 MERCAT BORDETA - ARNAU DE VILANOVA - AGR„NOMS - TANAT„RI;4028;20197;30;2;10;0;0;;;;;;;ESTACI‡ D'AUTOBUSOS / CATALUNYA;301832;4609291
402860;6 MERCAT BORDETA - ARNAU DE VILANOVA - AGR„NOMS - TANAT„RI;4028;20197;60;2;1;0;0;;;;;;;ESTACI‡ D'AUTOBUSOS / CATALUNYA;301832;4609291
402860;6 MERCAT BORDETA - ARNAU DE VILANOVA - AGR„NOMS - TANAT„RI;4028;20262;60;2;2;0;0;;;;;;;PONT UNIVERSITAT 2;302057;4609105
402860;6 MERCAT BORDETA - ARNAU DE VILANOVA - AGR„NOMS - TANAT„RI;4028;20263;60;2;3;0;0;;;;;;;ESTUDI GENERAL / JOAN FUSTER 2;302286;4608907
402860;6 MERCAT BORDETA - ARNAU DE VILANOVA - AGR„NOMS - TANAT„RI;4028;20264;60;2;4;0;0;;;;;;;MIQUEL BATLLORI / LL11 2;302501;4608760
402860;6 MERCAT BORDETA - ARNAU DE VILANOVA - AGR„NOMS - TANAT„RI;4028;20364;60;2;5;0;0;;;;;;;PARC JOAN OR‡ 2;302811;4608615
402860;6 MERCAT BORDETA - ARNAU DE VILANOVA - AGR„NOMS - TANAT„RI;4028;20265;60;2;6;0;0;;;;;;;MUSEU DE L'AIGUA 2;303058;4608497
402860;6 MERCAT BORDETA - ARNAU DE VILANOVA - AGR„NOMS - TANAT„RI;4028;20266;60;2;7;0;0;;;;;;;MIQUEL BATLLORI / FONTANET 2;303310;4608379
402860;6 MERCAT BORDETA - ARNAU DE VILANOVA - AGR„NOMS - TANAT„RI;4028;20354;60;2;8;0;0;;;;;;;MERCAT BORDETA / AV. ARTESA;303492;4608364
402860;6 MERCAT BORDETA - ARNAU DE VILANOVA - AGR„NOMS - TANAT„RI;4028;20350;60;2;9;0;0;;;;;;;AV. ARTESA;303550;4608744
402860;6 MERCAT BORDETA - ARNAU DE VILANOVA - AGR„NOMS - TANAT„RI;4028;20078;60;2;10;0;0;;;;;;;PALAUET / BOQUê 2;303728;4608831
402860;6 MERCAT BORDETA - ARNAU DE VILANOVA - AGR„NOMS - TANAT„RI;4028;20346;60;2;11;0;0;;;;;;;IES MARIA RÈBIES / CENTRE;303924;4608655
402860;6 MERCAT BORDETA - ARNAU DE VILANOVA - AGR„NOMS - TANAT„RI;4028;20347;60;2;12;0;0;;;;;;;PLA D'URGELL;303824;4608342
402860;6 MERCAT BORDETA - ARNAU DE VILANOVA - AGR„NOMS - TANAT„RI;4028;20132;60;1;1;0;0;;;;;;;ESTACI‡ D'AUTOBUSOS / PL. ESPANYA;301877;4609290
402860;6 MERCAT BORDETA - ARNAU DE VILANOVA - AGR„NOMS - TANAT„RI;4028;20002;60;1;2;0;0;;;;;;;CATALUNYA;301718;4609420
402860;6 MERCAT BORDETA - ARNAU DE VILANOVA - AGR„NOMS - TANAT„RI;4028;20003;60;1;3;0;0;;;;;;;UNIVERSITAT;301704;4609586
402860;6 MERCAT BORDETA - ARNAU DE VILANOVA - AGR„NOMS - TANAT„RI;4028;20004;60;1;4;0;0;;;;;;;HISENDA;301758;4609959
402860;6 MERCAT BORDETA - ARNAU DE VILANOVA - AGR„NOMS - TANAT„RI;4028;20133;60;1;5;0;0;;;;;;;RICARD VI•ES / SANITAT;301650;4610271
402860;6 MERCAT BORDETA - ARNAU DE VILANOVA - AGR„NOMS - TANAT„RI;4028;20358;60;1;6;0;0;;;;;;;ENRIC GRANADOS / ROVIRA ROURE 2;301561;4610455
402860;6 MERCAT BORDETA - ARNAU DE VILANOVA - AGR„NOMS - TANAT„RI;4028;20135;60;1;7;0;0;;;;;;;HOSPITAL SANTA MARIA 2;301329;4610445
402860;6 MERCAT BORDETA - ARNAU DE VILANOVA - AGR„NOMS - TANAT„RI;4028;20206;60;1;8;0;0;;;;;;;ONZE DE SETEMBRE 2;301160;4610927
402860;6 MERCAT BORDETA - ARNAU DE VILANOVA - AGR„NOMS - TANAT„RI;4028;20138;60;1;9;0;0;;;;;;;ARNAU DE VILANOVA 2;300974;4611023
402860;6 MERCAT BORDETA - ARNAU DE VILANOVA - AGR„NOMS - TANAT„RI;4028;20256;60;1;10;0;0;;;;;;;TANATORI;300985;4611588
402870;6 MERCAT BORDETA - ARNAU DE VILANOVA - AGR„NOMS - TANAT„RI;4028;20256;70;2;1;0;0;;;;;;;TANATORI;300985;4611588
402870;6 MERCAT BORDETA - ARNAU DE VILANOVA - AGR„NOMS - TANAT„RI;4028;20351;70;2;2;0;0;;;;;;;VILA MONTCADA;301229;4611497
402870;6 MERCAT BORDETA - ARNAU DE VILANOVA - AGR„NOMS - TANAT„RI;4028;20139;70;2;3;0;0;;;;;;;ARNAU DE VILANOVA;300967;4610980
402870;6 MERCAT BORDETA - ARNAU DE VILANOVA - AGR„NOMS - TANAT„RI;4028;20140;70;2;4;0;0;;;;;;;ONZE DE SETEMBRE;301201;4610853
402870;6 MERCAT BORDETA - ARNAU DE VILANOVA - AGR„NOMS - TANAT„RI;4028;20141;70;2;5;0;0;;;;;;;HOSPITAL SANTA MARIA;301318;4610433
402870;6 MERCAT BORDETA - ARNAU DE VILANOVA - AGR„NOMS - TANAT„RI;4028;20359;70;2;6;0;0;;;;;;;ENRIC GRANADOS / ROVIRA ROURE;301562;4610497
402870;6 MERCAT BORDETA - ARNAU DE VILANOVA - AGR„NOMS - TANAT„RI;4028;20194;70;2;7;0;0;;;;;;;RICARD VI•ES / BALMES;301673;4610153
402870;6 MERCAT BORDETA - ARNAU DE VILANOVA - AGR„NOMS - TANAT„RI;4028;20195;70;2;8;0;0;;;;;;;HISENDA 2;301736;4609965
402870;6 MERCAT BORDETA - ARNAU DE VILANOVA - AGR„NOMS - TANAT„RI;4028;20196;70;2;9;0;0;;;;;;;UNIVERSITAT 2;301663;4609568
402870;6 MERCAT BORDETA - ARNAU DE VILANOVA - AGR„NOMS - TANAT„RI;4028;20197;70;2;10;0;0;;;;;;;ESTACI‡ D'AUTOBUSOS / CATALUNYA;301832;4609291
402870;6 MERCAT BORDETA - ARNAU DE VILANOVA - AGR„NOMS - TANAT„RI;4028;20349;70;1;1;0;0;;;;;;;MERCAT BORDETA;303536;4608336
402870;6 MERCAT BORDETA - ARNAU DE VILANOVA - AGR„NOMS - TANAT„RI;4028;20255;70;1;2;0;0;;;;;;;ESTUDI GENERAL / JOAN FUSTER;302301;4608922
402870;6 MERCAT BORDETA - ARNAU DE VILANOVA - AGR„NOMS - TANAT„RI;4028;20299;70;1;3;0;0;;;;;;;CAM÷ DE RUFEA;301213;4608708
402870;6 MERCAT BORDETA - ARNAU DE VILANOVA - AGR„NOMS - TANAT„RI;4028;20146;70;1;4;0;0;;;;;;;EST. D'AUTOBUSOS / PONT UNIVERSITAT;301925;4609280
402880;6 MERCAT BORDETA - ARNAU DE VILANOVA - AGR„NOMS - TANAT„RI;4028;20132;80;1;1;0;0;;;;;;;ESTACI‡ D'AUTOBUSOS / PL. ESPANYA;301877;4609290
402880;6 MERCAT BORDETA - ARNAU DE VILANOVA - AGR„NOMS - TANAT„RI;4028;20002;80;1;2;0;0;;;;;;;CATALUNYA;301718;4609420
402880;6 MERCAT BORDETA - ARNAU DE VILANOVA - AGR„NOMS - TANAT„RI;4028;20003;80;1;3;0;0;;;;;;;UNIVERSITAT;301704;4609586
402880;6 MERCAT BORDETA - ARNAU DE VILANOVA - AGR„NOMS - TANAT„RI;4028;20004;80;1;4;0;0;;;;;;;HISENDA;301758;4609959
402880;6 MERCAT BORDETA - ARNAU DE VILANOVA - AGR„NOMS - TANAT„RI;4028;20133;80;1;5;0;0;;;;;;;RICARD VI•ES / SANITAT;301650;4610271
402880;6 MERCAT BORDETA - ARNAU DE VILANOVA - AGR„NOMS - TANAT„RI;4028;20358;80;1;6;0;0;;;;;;;ENRIC GRANADOS / ROVIRA ROURE 2;301561;4610455
402880;6 MERCAT BORDETA - ARNAU DE VILANOVA - AGR„NOMS - TANAT„RI;4028;20135;80;1;7;0;0;;;;;;;HOSPITAL SANTA MARIA 2;301329;4610445
402880;6 MERCAT BORDETA - ARNAU DE VILANOVA - AGR„NOMS - TANAT„RI;4028;20206;80;1;8;0;0;;;;;;;ONZE DE SETEMBRE 2;301160;4610927
402880;6 MERCAT BORDETA - ARNAU DE VILANOVA - AGR„NOMS - TANAT„RI;4028;20138;80;1;9;0;0;;;;;;;ARNAU DE VILANOVA 2;300974;4611023
402880;6 MERCAT BORDETA - ARNAU DE VILANOVA - AGR„NOMS - TANAT„RI;4028;20138;80;2;1;0;0;;;;;;;ARNAU DE VILANOVA 2;300974;4611023
402880;6 MERCAT BORDETA - ARNAU DE VILANOVA - AGR„NOMS - TANAT„RI;4028;20139;80;2;2;0;0;;;;;;;ARNAU DE VILANOVA;300967;4610980
402880;6 MERCAT BORDETA - ARNAU DE VILANOVA - AGR„NOMS - TANAT„RI;4028;20140;80;2;3;0;0;;;;;;;ONZE DE SETEMBRE;301201;4610853
402880;6 MERCAT BORDETA - ARNAU DE VILANOVA - AGR„NOMS - TANAT„RI;4028;20141;80;2;4;0;0;;;;;;;HOSPITAL SANTA MARIA;301318;4610433
402880;6 MERCAT BORDETA - ARNAU DE VILANOVA - AGR„NOMS - TANAT„RI;4028;20359;80;2;5;0;0;;;;;;;ENRIC GRANADOS / ROVIRA ROURE;301562;4610497
402880;6 MERCAT BORDETA - ARNAU DE VILANOVA - AGR„NOMS - TANAT„RI;4028;20194;80;2;6;0;0;;;;;;;RICARD VI•ES / BALMES;301673;4610153
402880;6 MERCAT BORDETA - ARNAU DE VILANOVA - AGR„NOMS - TANAT„RI;4028;20195;80;2;7;0;0;;;;;;;HISENDA 2;301736;4609965
402880;6 MERCAT BORDETA - ARNAU DE VILANOVA - AGR„NOMS - TANAT„RI;4028;20196;80;2;8;0;0;;;;;;;UNIVERSITAT 2;301663;4609568
402880;6 MERCAT BORDETA - ARNAU DE VILANOVA - AGR„NOMS - TANAT„RI;4028;20197;80;2;9;0;0;;;;;;;ESTACI‡ D'AUTOBUSOS / CATALUNYA;301832;4609291
402880;6 MERCAT BORDETA - ARNAU DE VILANOVA - AGR„NOMS - TANAT„RI;4028;20262;80;2;10;0;0;;;;;;;PONT UNIVERSITAT 2;302057;4609105
402880;6 MERCAT BORDETA - ARNAU DE VILANOVA - AGR„NOMS - TANAT„RI;4028;20263;80;2;11;0;0;;;;;;;ESTUDI GENERAL / JOAN FUSTER 2;302286;4608907
402880;6 MERCAT BORDETA - ARNAU DE VILANOVA - AGR„NOMS - TANAT„RI;4028;20264;80;2;12;0;0;;;;;;;MIQUEL BATLLORI / LL11 2;302501;4608760
402880;6 MERCAT BORDETA - ARNAU DE VILANOVA - AGR„NOMS - TANAT„RI;4028;20364;80;2;13;0;0;;;;;;;PARC JOAN OR‡ 2;302811;4608615
402880;6 MERCAT BORDETA - ARNAU DE VILANOVA - AGR„NOMS - TANAT„RI;4028;20265;80;2;14;0;0;;;;;;;MUSEU DE L'AIGUA 2;303058;4608497
402880;6 MERCAT BORDETA - ARNAU DE VILANOVA - AGR„NOMS - TANAT„RI;4028;20266;80;2;15;0;0;;;;;;;MIQUEL BATLLORI / FONTANET 2;303310;4608379
402880;6 MERCAT BORDETA - ARNAU DE VILANOVA - AGR„NOMS - TANAT„RI;4028;20354;80;2;16;0;0;;;;;;;MERCAT BORDETA / AV. ARTESA;303492;4608364
402880;6 MERCAT BORDETA - ARNAU DE VILANOVA - AGR„NOMS - TANAT„RI;4028;20350;80;2;17;0;0;;;;;;;AV. ARTESA;303550;4608744
402890;6 MERCAT BORDETA - ARNAU DE VILANOVA - AGR„NOMS - TANAT„RI;4028;20378;90;2;1;0;0;;;;;;;AGR„NOMS / CAM÷ BOIXADORS;300157;4611625
402890;6 MERCAT BORDETA - ARNAU DE VILANOVA - AGR„NOMS - TANAT„RI;4028;20379;90;2;2;0;0;;;;;;;CASTELL DE GARDENY;300204;4611834
402890;6 MERCAT BORDETA - ARNAU DE VILANOVA - AGR„NOMS - TANAT„RI;4028;20380;90;2;3;0;0;;;;;;;ARQUITECTE CELLES;300764;4611477
402890;6 MERCAT BORDETA - ARNAU DE VILANOVA - AGR„NOMS - TANAT„RI;4028;20351;90;2;4;0;0;;;;;;;VILA MONTCADA;301229;4611497
402890;6 MERCAT BORDETA - ARNAU DE VILANOVA - AGR„NOMS - TANAT„RI;4028;20139;90;2;5;0;0;;;;;;;ARNAU DE VILANOVA;300967;4610980
402890;6 MERCAT BORDETA - ARNAU DE VILANOVA - AGR„NOMS - TANAT„RI;4028;20140;90;2;6;0;0;;;;;;;ONZE DE SETEMBRE;301201;4610853
402890;6 MERCAT BORDETA - ARNAU DE VILANOVA - AGR„NOMS - TANAT„RI;4028;20141;90;2;7;0;0;;;;;;;HOSPITAL SANTA MARIA;301318;4610433
402890;6 MERCAT BORDETA - ARNAU DE VILANOVA - AGR„NOMS - TANAT„RI;4028;20359;90;2;8;0;0;;;;;;;ENRIC GRANADOS / ROVIRA ROURE;301562;4610497
402890;6 MERCAT BORDETA - ARNAU DE VILANOVA - AGR„NOMS - TANAT„RI;4028;20194;90;2;9;0;0;;;;;;;RICARD VI•ES / BALMES;301673;4610153
402890;6 MERCAT BORDETA - ARNAU DE VILANOVA - AGR„NOMS - TANAT„RI;4028;20195;90;2;10;0;0;;;;;;;HISENDA 2;301736;4609965
