id;dia;title;cofradia;hora;salida;description;image;fecha;ruta_23030;ruta_wgs84
"https://www.zaragoza.es/sede/servicio/cultura/procesion/8";"Domingo de Ramos";"Via Crucis";"Cofradía Jesús de la Humillación, María Santísima de la Amargura, San Felipe y Santiago el Menor";"19:00 ";"Parroquia de San Felipe, en la Plaza de San Felipe";"Iglesia de San Felipe, Plaza de San Felipe, Gil Berges, Fuenclara, Alfonso I, Plaza del Pilar (lado Delegación de Gobierno), Don Jaime I, Espoz y Mina, Santa Cruz, Plaza Santa Cruz, Plaza de Ariño, Don Jaime I, San Jorge, Pedro Joaquín Soler, Verónica, Eusebio Blasco, Coso, Don Jaime I, Estébanes, Ossau, Méndez Núñez, Alfonso I cruzar, Torrenueva, Plaza de San Felipe, finalizando en la Iglesia de San Felipe aproximadamente a las 22,30 horas.";"http://www.zaragoza.es/cont/paginas/turismo/es/semanasanta/cofradias/comics/humdom.jpg";2017-04-09T17:00:00Z;"http://www.zaragoza.es/contenidos/semanasanta/07.json";"http://www.zaragoza.es/contenidos/semanasanta/4326/07.json"
"https://www.zaragoza.es/sede/servicio/cultura/procesion/9";"Domingo de Ramos";"Vía Crucis";"Muy Ilustre y Antiquísima Cofradía de la Esclavitud de Jesús Nazareno y Conversión de Santa María Magdalena";"20:00 ";"Parroquia de San Miguel, en la Plaza de San Miguel";"Plaza de San Miguel, Espartero, Coso, Josefa Amar y Borbón, Isaac Peral, Costa, Plaza de los Sitios (contra dirección), Arquitecto Magdalena, Santa Catalina, Coso, Espartero, Plaza de San Miguel, finalizando en la Parroquia de San Miguel.";"http://www.zaragoza.es/cont/paginas/turismo/es/semanasanta/cofradias/comics/nazdo.jpg";2017-04-09T18:00:00Z;"http://www.zaragoza.es/contenidos/semanasanta/08.json";"http://www.zaragoza.es/contenidos/semanasanta/4326/08.json"
"https://www.zaragoza.es/sede/servicio/cultura/procesion/11";"Lunes Santo";"Vía Crucis";"Cofradía de las Siete Palabras y de San Juan Evangelista";"21:00 ";"Iglesia de San Gil Abad";"D. Jaime, Plaza José Sinués, Verónica, Pedro Joaquín Soler,  Plaza San Pedro Nolasco, San Jorge, Refugio, Dormer, Pabostría, Arco del Deán, Plaza de San Bruno, Plaza de la Seo, Don Jaime I, Espoz y Mina , Plaza Santa Cruz, Méndez Núñez, Libertad, Cuatro de Agosto, Blasón Aragonés, Plaza de Sas, Alfonso I, Manifestación, Plaza Del Justicia (00,45 horas), finalizando en la Iglesia de Santa Isabel de Portugal (San Cayetano 01,00 horas).";"http://www.zaragoza.es/cont/paginas/turismo/es/semanasanta/cofradias/comics/sielu.jpg";2017-04-10T19:00:00Z;"http://www.zaragoza.es/contenidos/semanasanta/10.json";"http://www.zaragoza.es/contenidos/semanasanta/4326/10.json"
"https://www.zaragoza.es/sede/servicio/cultura/procesion/12";"Lunes Santo";"Procesión del Nazareno";"Muy Ilustre y Antiquísima Cofradía de la Esclavitud de Jesús Nazareno y Conversión de Santa María Magdalena";"21:00 ";"Parroquia de San Miguel, en la Plaza de San Miguel";"Plaza de San Miguel, Reconquista, Heroísmo, Coso, Plaza de la Magdalena, Martin Carrillo,  Don Juan de Aragón, San Vicente de Paúl, Mayor, Dormer, Cisne, Plaza Santa Marta, Cisne, Cuéllar, Plaza de la Seo ((23,20 horas), Don Jaime I, Espoz y Mina, Manifestación, Plaza del Justicia (00,30 horas), finalizando en la Iglesia de Santa Isabel de Portugal (San Cayetano) (00.45 horas).";"http://www.zaragoza.es/cont/paginas/turismo/es/semanasanta/cofradias/comics/nazlu.jpg";2017-04-09T19:00:00Z;"http://www.zaragoza.es/contenidos/semanasanta/11.json";"http://www.zaragoza.es/contenidos/semanasanta/4326/11.json"
"https://www.zaragoza.es/sede/servicio/cultura/procesion/13";"Lunes Santo";"";"Cofradía de la Exaltación de la Santa Cruz";"20:45";"Parroquia de Santa Gema, en la calle Sagrada Familia nº 2";"Sagrada Familia, Puente del Canal, Embarcadero (cruzar), La Vía, Vía hispanidad (cruzar), Asín y Palacios, Violante de Hungría (cruzar), Francisco de Borja, Domingo Miral, Pedro Cerbuna, Corona de Aragón, Cortes de Aragón, Avda. Goya (cruzar), Cortes de Aragón, Hernán Cortés,  Puerta del Carmen, Canfranc, Bilbao, Marceliano Isabal, Azoque, Pza. Salamero, Teniente Coronel Valenzuela, Coso, Pza. España, Don Jaime I, Mayor, Dormer, Pza. Santa Marta, finalizando en la Real Maestranza de Caballería";"http://www.zaragoza.es/cont/paginas/turismo/es/semanasanta/cofradias/comics/exalt2.jpg";2017-04-10T18:45:00Z;"http://www.zaragoza.es/contenidos/semanasanta/12.json";"http://www.zaragoza.es/contenidos/semanasanta/4326/12.json"
"https://www.zaragoza.es/sede/servicio/cultura/procesion/14";"Lunes Santo";"Procesión de las Tres Caidas";"Cofradía de Jesús Camino del Calvario";"21:00 ";"Basílica Parroquia de Santa Engracia, en la Plaza de Santa Engracia";"Plaza de Santa Engracia, Costa, Isaac Peral, San Miguel, cruce Paseo Independencia (22,00 horas), Cinco de Marzo, Plaza Salamero, Morería, Peromarta, Plaza San Lamberto, Arco de San Ildefonso, César Augusto, Iglesia de Santiago (Predicación de las Tres Caídas, 23:00 horas), Plaza Salamero, Azoque, Casa Jiménez (00,00 horas), Cruce Independencia (00,10 horas), Plaza de Santa Engracia (00:20 horas).
";"http://www.zaragoza.es/cont/paginas/turismo/es/semanasanta/cofradias/comics/Calvlun.jpg";2017-04-10T19:00:00Z;"http://www.zaragoza.es/contenidos/semanasanta/13.json";"http://www.zaragoza.es/contenidos/semanasanta/4326/13.json"
"https://www.zaragoza.es/sede/servicio/cultura/procesion/15";"Lunes Santo";"Procesión del Vía Crucis";"Hermandad de San Joaquín y de la Virgen de los Dolores";"21:00 ";"Parroquia de Nuestra Señora de los Dolores (Juana de Ibarbourou)";"Juana de Ibarbourou, Monasterio de Cillas, Monasterio de Samos, Matadero, cruzar  Miguel Servet para acceder al interior del recinto del antiguo Matadero donde se celebrará una predicación, y finalizada ésta cruzar Miguel Servet y continuar por Matadero, Monasterio de Poblet, Juana de Ibarbourou, Privilegio de la Unión, entrada y salida la Plaza del Pintor Aguayo por los badenes de los pasos de cebra, donde se celebrara otra predicación y finalizada ésta continuar por Monasterio de Poblet, Juana de Ibarbourou, Parroquia de Nuestra Señora de los Dolores.";"http://www.zaragoza.es/cont/paginas/turismo/es/semanasanta/cofradias/comics/dolm.jpg";2017-04-10T19:00:00Z;"http://www.zaragoza.es/contenidos/semanasanta/14.json";"http://www.zaragoza.es/contenidos/semanasanta/4326/14.json"
"https://www.zaragoza.es/sede/servicio/cultura/procesion/16";"Martes Santo";"Procesión de las Lágrimas";"Cofradía del Descendimiento de la Cruz y Lágrimas de Nuestra Señora";"21:00";"Iglesia del Colegio de El Salvador ";"Padre Arrupe (antigua Cardenal Gomá), Gonzalo Calamita, Paseo Isabel la Católica, (ocupando todos los carriles, Hospital Miguel Servet (entrega de flores al Capellán), Manuel Lasala, Luis Vives, Santa Teresa de Jesús (contra dirección), Colegio La Salle-Gran Vía, (Fachada del Colegio La Salle-Gran Vía (Predicación 2ª Lágrima 22,30 h.), Santa Teresa de Jesús, San Juan de la Cruz, Latassa, Avenida Goya (rodeando la Estación de cercanías), Martín Ruiz Anglada, Gran Vía, Lagasca, cruce de Pº Sagasta, León XIII, Madre Vedruna, San Ignacio de Loyola (contra dirección), cruzar Constitución, Isaac Peral, Joaquín Costa, Plaza Santa Engracia (Predicación 3ª Lágrima 23,55), Independencia (procesionando por el ancho de la acera), Plaza de España, Coso (Predicación 4ª Lágrima 00,45 h), Alfonso I, Manifestación, Plaza del Justicia, finalizando en la Iglesia de Santa Isabel de Portugal (Predicación de la 5ª Lágrima, 01,30 h.).          ";"http://www.zaragoza.es/cont/paginas/turismo/es/semanasanta/cofradias/comics/desmar.jpg";2017-04-11T19:00:00Z;"http://www.zaragoza.es/contenidos/semanasanta/15.json";"http://www.zaragoza.es/contenidos/semanasanta/4326/15.json"
"https://www.zaragoza.es/sede/servicio/cultura/procesion/17";"Martes Santo";"Vía Crucis";"Cofradía de la Crucifixión del Señor y de la Venerable Orden Tercera de San Francisco de Asís";"20:00";"Parroquia de Jesús Maestro (Camino del Vado)";"Camino del Vado, Aznar Cavero, Avd. Puente del Pilar, Valimaña, Calle Jesús, Av. Cataluña, Puente de Piedra, Plaza de la Seo, Cuellar, Cisne, Dormer, Mayor, Don Jaime I, Mendez Nuñez,  Alfonso I, Manifestación, Plaza del Justicia, finalizando en la Iglesia de Santa Isabel de Portugal (San Cayetano, 23,45 horas). ";"http://www.zaragoza.es/cont/paginas/turismo/es/semanasanta/cofradias/comics/crumar.jpg";2017-04-11T18:00:00Z;"http://www.zaragoza.es/contenidos/semanasanta/17.json";"http://www.zaragoza.es/contenidos/semanasanta/4326/17.json"
"https://www.zaragoza.es/sede/servicio/cultura/procesion/18";"Martes Santo";"Vía Crucis Penitencial";"Cofradía de la Institución de la Sagrada Eucaristía";"21:00 ";"Parroquia de Nuestra Señora del Perpetuo Socorro (Avda de Goya, 7)";"Avenida Goya, Arzobispo Domenech, Lagasca, Gil de Jasa, Zumalacárregui, Avenida Goya, Jacinto Benavente, Arzobispo Doménech (22:15), Moncasi, Doctor Lorenzo Monzón, Juan Pablo Bonet, Vasconia, Maestro Marquina, Perpetuo Socorro, Avenida Goya, finalizando en la Parroquia de Nuestra Señora del Perpetuo Socorro (23:30)";"http://www.zaragoza.es/cont/paginas/turismo/es/semanasanta/cofradias/comics/eumar.jpg";2017-04-11T19:00:00Z;"http://www.zaragoza.es/contenidos/semanasanta/18.json";"http://www.zaragoza.es/contenidos/semanasanta/4326/18.json"
"https://www.zaragoza.es/sede/servicio/cultura/procesion/19";"Martes Santo";"";"Cofradía de Nuestra Señora de la Piedad y del Santo Sepulcro.";"20:15 ";"Hermandad del Refugio, en la calle Crespo de Agüero";"Crespo de Agüero, Juana Francés, Madre Sacramento, Hernán Cortés, Puerta del Carmen, Canfranc, Bilbao, Marceliano Isábal, Plaza del Carmen, Azoque, Salamero, Teniente Coronel Valenzuela, Coso, Alfonso I, Manifestación, Plaza del Justicia, finalizando en la Iglesia de Santa Isabel de Portugal (San Cayetano 23:00 h).";"http://www.zaragoza.es/cont/paginas/turismo/es/semanasanta/cofradias/comics/piemar.jpg";2017-04-11T18:15:00Z;"http://www.zaragoza.es/contenidos/semanasanta/16.json";"http://www.zaragoza.es/contenidos/semanasanta/4326/16.json"
"https://www.zaragoza.es/sede/servicio/cultura/procesion/20";"Martes Santo";"";"Cofradía de Nuestro Señor en la Oración del Huerto";"21:15 ";"Iglesia de Ntra. Sra. del Portillo (Plaza del Portillo)";"Plaza del Portillo, Conde  Aranda, Coso, Alfonso I, (predicación) Manifestación, Plaza del Justicia, finalizando en la Iglesia de Santa Isabel de Portugal (San Cayetano).";"http://www.zaragoza.es/cont/paginas/turismo/es/semanasanta/cofradias/comics/Huermar.jpg";2017-04-11T19:15:00Z;"http://www.zaragoza.es/contenidos/semanasanta/19.json";"http://www.zaragoza.es/contenidos/semanasanta/4326/19.json"
"https://www.zaragoza.es/sede/servicio/cultura/procesion/21";"Martes Santo";"Vía Crucis";"Cofradía de Cristo Abrazado a la Cruz y de la Verónica";"21:30  ";"Parroquia de Nuestra Señora del Carmen, en Paseo de María Agustín, 8.";"Parroquia del Carmen, Pº María Agustín, Elvira Hidalgo, Madre Sacramento, Doctor Horno, Doctor Fleming, Madre Rafols (entrada a Convento Santa Ana), Madre Rafols, Camón Aznar, César Augusto (Iglesia de Santiago, 11ª y 12ª Estación), cruzar César Augusto, Morería (00:15 horas), Teniente Coronel Valenzuela, Coso, Alfonso I (00:20 horas), Manifestación, Plaza del Justicia, finalizando en la Iglesia de Santa Isabel de Portugal (00:45 horas).
";"http://www.zaragoza.es/cont/paginas/turismo/es/semanasanta/cofradias/comics/veroma.jpg";2017-04-11T19:30:00Z;"http://www.zaragoza.es/contenidos/semanasanta/20.json";"http://www.zaragoza.es/contenidos/semanasanta/4326/20.json"
"https://www.zaragoza.es/sede/servicio/cultura/procesion/22";"Miércoles Santo";"Vía Crucis";"Cofradía de la Crucifixión del Señor y de la Venerable Orden Tercera de San Francisco de Asís";"21:00 ";"Iglesia de San Antonio de Padua";"Iglesia de San Antonio de Padua (esquina Maestro Estremiana), salida a Paseo de Cuellar, Avd. América, acto en la Iglesia de San Francisco de Asís, Avenida de América, Fray Julián Garcés, Villa de Ansó, Avenida América, Paseo de Cuellar, a finalizar en la Iglesia de San Antonio de Padua.";"http://www.zaragoza.es/cont/paginas/turismo/es/semanasanta/cofradias/comics/crumie.jpg";2017-04-12T19:00:00Z;"http://www.zaragoza.es/contenidos/semanasanta/21.json";"http://www.zaragoza.es/contenidos/semanasanta/4326/21.json"
"https://www.zaragoza.es/sede/servicio/cultura/procesion/23";"Miércoles Santo";"Procesión de María Santísima de la Amargura";"Cofradía Jesús de la Humillación, María Santísima de la Amargura, San Felipe y Santiago el Menor";"21:30 ";"Parroquia de San Felipe (Plaza de San Felipe).";"Plaza de San Felipe, Gil Berges, Fuenclara, Alfonso I, Méndez Núñez, Ossau, Estébanes, D. Jaime I, Coso (cruzar), Josefa Amar y Borbón, San Miguel, cruzar Paseo Independencia (23,00 horas aproximadamente), Cinco de Marzo, Plaza Salamero, Teniente Coronel Valenzuela, Plaza de San Roque (donde, a las 23,30 horas, se celebrará el acto de la Amargura) se continuará por Teniente Coronel Valenzuela, Coso, Alfonso I, Torrenueva, Plaza San Felipe, finalizando en la Parroquia de San Felipe a las 00,30 horas aproximadamente.";"http://www.zaragoza.es/cont/paginas/turismo/es/semanasanta/cofradias/comics/humimie.jpg";2017-04-12T19:30:00Z;"http://www.zaragoza.es/contenidos/semanasanta/22.json";"http://www.zaragoza.es/contenidos/semanasanta/4326/22.json"
"https://www.zaragoza.es/sede/servicio/cultura/procesion/24";"Miércoles Santo";"Procesión del Encuentro";"Cofradía de Jesús Camino del Calvario";"21:30 ";"Basílica Parroquia de Santa Engracia (Plaza de Santa Engracia)";"Plaza de Santa Engracia, Costa, Plaza de los Sitios, Balmes, Allué Salvador, Plaza San Miguel, Espartero, Coso, Don Jaime I, Estébanes, Ossau, Méndez Núñez, Alfonso I, Plaza del Pilar (Acto del Encuentro, con la Hermandad de San Joaquín y Nuestra Señora. de los Dolores en la Bandeja del Pilar a las 00,00 horas), Plaza del Pilar, Alfonso I, Manifestación, Plaza del Justicia, finalizando en la Iglesia de Santa Isabel de Portugal a las 01:30 horas.";"http://www.zaragoza.es/cont/paginas/turismo/es/semanasanta/cofradias/comics/Calvmier.jpg";2017-04-12T19:30:00Z;"http://www.zaragoza.es/contenidos/semanasanta/23.json";"http://www.zaragoza.es/contenidos/semanasanta/4326/23.json"
"https://www.zaragoza.es/sede/servicio/cultura/procesion/25";"Miércoles Santo";"Procesión del Encuentro";"Hermandad de San Joaquín y de la Virgen de los Dolores";"21:30  ";"Iglesia de Santa Isabel de Portugal (Plaza del Justicia).";"Plaza del Justicia, Manifestación, Alfonso I, Méndez Nuñez, Ossau, Estébanes, D. Jaime I, Mayor, Dormer, Cisne, Cuéllar, Plaza de la Seo (23,45 horas), Plaza de Nuestra Señora del Pilar (en cuya Bandeja Central tendrá lugar el Acto del Encuentro con la Cofradía de Jesús Camino del Calvario, a las 0,00 horas), continuando por Plaza del Pilar (lado Ayuntamiento), D. Jaime I, Espoz y Mina, Manifestación, Plaza del Justicia, finalizando en la Iglesia de Santa Isabel de Portugal (San Cayetano).";"http://www.zaragoza.es/cont/paginas/turismo/es/semanasanta/cofradias/comics/dolmi.jpg";2017-04-12T19:30:00Z;"http://www.zaragoza.es/contenidos/semanasanta/24.json";"http://www.zaragoza.es/contenidos/semanasanta/4326/24.json"
"https://www.zaragoza.es/sede/servicio/cultura/procesion/26";"Miércoles Santo";"Vía Crucis Penitencial";"Cofradía del Santísimo Ecce Homo y de Nuestra Señora de las Angustias";"21:30  ";"Parroquia de Nuestra Señora de Altabás (Sobrarbe, 10).";"Iglesia de Ntra. Sra. de Altabás, Sobrarbe, Villacampa, Sixto Celorrio, Mariano Gracia, Manuel Lacruz, Plaza del Rosario, Ibort, Sobrarbe, Puente de Piedra, Plaza de la Seo (23,40 horas), Cuellar, Dormer, Mayor, Espoz y Mina, Alfonso I, Torrenueva, Pza. de San Felipe, finalizando a las 00,30 horas.";"http://www.zaragoza.es/cont/paginas/turismo/es/semanasanta/cofradias/comics/eccmi.jpg";2017-04-12T19:30:00Z;"http://www.zaragoza.es/contenidos/semanasanta/25.json";"http://www.zaragoza.es/contenidos/semanasanta/4326/25.json"
"https://www.zaragoza.es/sede/servicio/cultura/procesion/27";"Miércoles Santo";"Vía Crucis";"Cofradía de Nuestra Señora de la Asunción y Llegada de Jesús al Calvario";"21:30 ";"Parroquia de la Coronación de la Virgen (Barrio Oliver)";"Plaza de Teodora Lamadrid, Cetina, Mosen José Bosqued, Laguna Azorín, Teodora Lamadrid, Pilar Aranda, Lope de Vega, Antonio Leyva, Miguel Artigas, Pedro Porter, Villalpando, Antonio Leyva, Nobel, Pilar Aranda, Mosen José Bosqued, Cetina y Plaza Teodora Lamadrid, finalizando en la Parroquia de la Coronación de la Virgen.";"http://www.zaragoza.es/cont/paginas/turismo/es/semanasanta/cofradias/comics/Llegmie.jpg";2017-04-12T19:30:00Z;"http://www.zaragoza.es/contenidos/semanasanta/26.json";"http://www.zaragoza.es/contenidos/semanasanta/4326/26.json"
"https://www.zaragoza.es/sede/servicio/cultura/procesion/28";"Miércoles Santo";"Vía Crucis";"Hermandad y Cofradía de Nazarenos de Nuestro Señor Jesús de la Humildad Entregado por el Sanedrín y de María Santísima del Dulce Nombre";"21:30 ";"Convento de las MM. Agustinas de Santa Mónica  (C/ Doctor Palomar, 53)";"Doctor Palomar, Viola, Plaza San Agustín, Arcadas, Barrio Verde, calle San Agustín, Coso, Cantín y Gamboa, Pozo, Doctor Palomar, finalizando en el Convento de las MM. Agustinas de Santa Mónica.";"http://www.zaragoza.es/cont/paginas/turismo/es/semanasanta/cofradias/comics/humi.jpg";2017-04-12T19:30:00Z;"http://www.zaragoza.es/contenidos/semanasanta/27.json";"http://www.zaragoza.es/contenidos/semanasanta/4326/27.json"
