"Nom_Sector";"Codi_Carrer";"Tipus_Via";"Nexe";"Nom_carrer";"Nom_complert";"Num_Inf";"Lletra_Inf";"Accessori_inf";"Num_Sup";"Lletra_sup";"Accessori_sup"
"Montilivi";"0235";"CARRER";"de";"Francesc Romaguera";"Carrer de Francesc Romaguera";"39";"";"N";"41";"";"N"
"Montilivi";"0235";"CARRER";"de";"Francesc Romaguera";"Carrer de Francesc Romaguera";"27";"";"N";"37";"";"S"
"Montilivi";"0235";"CARRER";"de";"Francesc Romaguera";"Carrer de Francesc Romaguera";"34";"";"N";"42";"";"N"
"Montilivi";"0235";"CARRER";"de";"Francesc Romaguera";"Carrer de Francesc Romaguera";"28";"";"N";"32";"";"N"
"Montilivi";"0235";"CARRER";"de";"Francesc Romaguera";"Carrer de Francesc Romaguera";"20";"";"N";"26";"";"N"
"Montilivi";"0235";"CARRER";"de";"Francesc Romaguera";"Carrer de Francesc Romaguera";"44";"";"N";"52";"";"S"
"Montilivi";"0235";"CARRER";"de";"Francesc Romaguera";"Carrer de Francesc Romaguera";"14";"";"N";"18";"";"N"
"Montilivi";"0235";"CARRER";"de";"Francesc Romaguera";"Carrer de Francesc Romaguera";"2";"";"N";"12";"";"S"
"Montilivi";"0235";"CARRER";"de";"Francesc Romaguera";"Carrer de Francesc Romaguera";"1";"";"N";"11";"";"N"
"Montilivi";"0235";"CARRER";"de";"Francesc Romaguera";"Carrer de Francesc Romaguera";"13";"";"N";"19";"";"S"
"Montilivi";"0235";"CARRER";"de";"Francesc Romaguera";"Carrer de Francesc Romaguera";"21";"";"N";"23";"";"S"
"Montilivi";"0235";"CARRER";"de";"Francesc Romaguera";"Carrer de Francesc Romaguera";"25";"";"N";"25";"";"N"
"Montilivi";"0235";"CARRER";"de";"Francesc Romaguera";"Carrer de Francesc Romaguera";"43";"";"N";"49";"";"S"
"Montilivi";"0256";"GRUP";"";"Girona per Girona";"Grup Girona per Girona";"1";"";"N";"3";"";"N"
"Montilivi";"0256";"GRUP";"";"Girona per Girona";"Grup Girona per Girona";"4";"";"N";"5";"";"N"
"Montilivi";"0256";"GRUP";"";"Girona per Girona";"Grup Girona per Girona";"6";"";"N";"8";"";"N"
"Montilivi";"0256";"GRUP";"";"Girona per Girona";"Grup Girona per Girona";"9";"";"N";"11";"";"N"
"Montilivi";"0256";"GRUP";"";"Girona per Girona";"Grup Girona per Girona";"12";"";"N";"12";"";"N"
"Montilivi";"0302";"CARRER";"de";"Joaquim Botet i Sisó";"Carrer de Joaquim Botet i Sisó";"8";"";"N";"14";"";"S"
"Montilivi";"0302";"CARRER";"de";"Joaquim Botet i Sisó";"Carrer de Joaquim Botet i Sisó";"16";"";"N";"32";"";"N"
"Montilivi";"0302";"CARRER";"de";"Joaquim Botet i Sisó";"Carrer de Joaquim Botet i Sisó";"3";"";"N";"7";"";"N"
"Montilivi";"0302";"CARRER";"de";"Joaquim Botet i Sisó";"Carrer de Joaquim Botet i Sisó";"9";"";"N";"35";"";"N"
"Montilivi";"0302";"CARRER";"de";"Joaquim Botet i Sisó";"Carrer de Joaquim Botet i Sisó";"1";"";"N";"1";"";"N"
"Montilivi";"0302";"CARRER";"de";"Joaquim Botet i Sisó";"Carrer de Joaquim Botet i Sisó";"2";"";"N";"4";"";"N"
"Montilivi";"0302";"CARRER";"de";"Joaquim Botet i Sisó";"Carrer de Joaquim Botet i Sisó";"6";"";"N";"6";"";"N"
"Montilivi";"0303";"CARRER";"de";"Joaquim Ruyra i Oms";"Carrer de Joaquim Ruyra i Oms";"1";"";"N";"1";"";"N"
"Montilivi";"0303";"CARRER";"de";"Joaquim Ruyra i Oms";"Carrer de Joaquim Ruyra i Oms";"13";"";"N";"23";"";"N"
"Montilivi";"0303";"CARRER";"de";"Joaquim Ruyra i Oms";"Carrer de Joaquim Ruyra i Oms";"8";"";"N";"20";"";"N"
"Montilivi";"0303";"CARRER";"de";"Joaquim Ruyra i Oms";"Carrer de Joaquim Ruyra i Oms";"2";"";"N";"2";"";"N"
"Montilivi";"0303";"CARRER";"de";"Joaquim Ruyra i Oms";"Carrer de Joaquim Ruyra i Oms";"4";"";"N";"6";"A";"N"
"Montilivi";"0303";"CARRER";"de";"Joaquim Ruyra i Oms";"Carrer de Joaquim Ruyra i Oms";"3";"";"N";"9";"";"N"
"Montilivi";"0303";"CARRER";"de";"Joaquim Ruyra i Oms";"Carrer de Joaquim Ruyra i Oms";"11";"";"N";"11";"";"N"
"Montilivi";"0303";"CARRER";"de";"Joaquim Ruyra i Oms";"Carrer de Joaquim Ruyra i Oms";"0";"";"N";"0";"";"N"
"Montilivi";"0307";"CARRER";"de";"Josep Clarà i Ayats";"Carrer de Josep Clarà i Ayats";"1";"";"N";"5";"";"N"
"Montilivi";"0334";"AVINGUDA";"de";"Lluís Pericot";"Avinguda de Lluís Pericot";"9";"";"N";"19";"";"N"
"Montilivi";"0334";"AVINGUDA";"de";"Lluís Pericot";"Avinguda de Lluís Pericot";"33";"";"N";"35";"";"N"
"Montilivi";"0334";"AVINGUDA";"de";"Lluís Pericot";"Avinguda de Lluís Pericot";"1";"";"N";"7";"";"S"
"Montilivi";"0334";"AVINGUDA";"de";"Lluís Pericot";"Avinguda de Lluís Pericot";"37";"";"N";"41";"";"S"
"Montilivi";"0334";"AVINGUDA";"de";"Lluís Pericot";"Avinguda de Lluís Pericot";"21";"";"N";"31";"";"N"
"Montilivi";"0402";"AVINGUDA";"de";"Montilivi";"Avinguda de Montilivi";"1";"";"N";"15";"";"N"
"Montilivi";"0402";"AVINGUDA";"de";"Montilivi";"Avinguda de Montilivi";"2";"";"N";"24";"";"N"
"Montilivi";"0402";"AVINGUDA";"de";"Montilivi";"Avinguda de Montilivi";"26";"";"N";"34";"";"N"
"Montilivi";"0402";"AVINGUDA";"de";"Montilivi";"Avinguda de Montilivi";"36";"";"N";"94";"";"N"
"Montilivi";"0402";"AVINGUDA";"de";"Montilivi";"Avinguda de Montilivi";"61";"";"N";"85";"";"S"
"Montilivi";"0402";"AVINGUDA";"de";"Montilivi";"Avinguda de Montilivi";"87";"";"N";"121";"";"N"
"Montilivi";"0402";"AVINGUDA";"de";"Montilivi";"Avinguda de Montilivi";"17";"";"N";"31";"";"N"
"Montilivi";"0402";"AVINGUDA";"de";"Montilivi";"Avinguda de Montilivi";"96";"";"N";"98";"";"N"
"Montilivi";"0402";"AVINGUDA";"de";"Montilivi";"Avinguda de Montilivi";"33";"";"N";"59";"";"N"
"Montilivi";"0409";"CARRER";"de";"Montori";"Carrer de Montori";"1";"";"N";"7";"";"N"
"Montilivi";"0409";"CARRER";"de";"Montori";"Carrer de Montori";"2";"";"N";"14";"";"N"
"Montilivi";"0409";"CARRER";"de";"Montori";"Carrer de Montori";"9";"";"N";"23";"";"N"
"Montilivi";"0409";"CARRER";"de";"Montori";"Carrer de Montori";"25";"";"N";"53";"";"N"
"Montilivi";"0409";"CARRER";"de";"Montori";"Carrer de Montori";"55";"";"N";"55";"";"N"
"Montilivi";"0439";"PLAÇA";"dels";"Països Catalans";"Plaça dels Països Catalans";"1";"";"N";"1";"";"N"
"Montilivi";"0447";"CARRER";"de";"Francesc Palau i Quer";"Carrer de Francesc Palau i Quer";"5";"";"N";"9";"";"N"
"Montilivi";"0447";"CARRER";"de";"Francesc Palau i Quer";"Carrer de Francesc Palau i Quer";"2";"";"N";"24";"";"N"
"Montilivi";"0447";"CARRER";"de";"Francesc Palau i Quer";"Carrer de Francesc Palau i Quer";"0";"";"N";"0";"";"N"
"Montilivi";"0447";"CARRER";"de";"Francesc Palau i Quer";"Carrer de Francesc Palau i Quer";"1";"";"N";"3";"";"N"
"Montilivi";"0499";"CARRER";"del";"Puig de Montilivi";"Carrer del Puig de Montilivi";"12";"";"N";"30";"";"S"
"Montilivi";"0499";"CARRER";"del";"Puig de Montilivi";"Carrer del Puig de Montilivi";"1";"";"N";"21";"";"N"
"Montilivi";"0499";"CARRER";"del";"Puig de Montilivi";"Carrer del Puig de Montilivi";"2";"";"N";"4";"";"N"
"Montilivi";"0499";"CARRER";"del";"Puig de Montilivi";"Carrer del Puig de Montilivi";"32";"";"S";"34";"";"N"
"Montilivi";"0499";"CARRER";"del";"Puig de Montilivi";"Carrer del Puig de Montilivi";"23";"";"N";"41";"";"N"
"Montilivi";"0499";"CARRER";"del";"Puig de Montilivi";"Carrer del Puig de Montilivi";"4";"B";"N";"10";"";"N"
"Montilivi";"0505";"CARRER";"del";"Puigsacalm";"Carrer del Puigsacalm";"29";"";"N";"37";"";"N"
"Montilivi";"0505";"CARRER";"del";"Puigsacalm";"Carrer del Puigsacalm";"21";"";"N";"27";"";"N"
"Montilivi";"0505";"CARRER";"del";"Puigsacalm";"Carrer del Puigsacalm";"9";"";"N";"19";"";"N"
"Montilivi";"0505";"CARRER";"del";"Puigsacalm";"Carrer del Puigsacalm";"43";"";"N";"45";"";"N"
"Montilivi";"0505";"CARRER";"del";"Puigsacalm";"Carrer del Puigsacalm";"39";"";"N";"41";"";"N"
"Montilivi";"0505";"CARRER";"del";"Puigsacalm";"Carrer del Puigsacalm";"47";"";"N";"51";"";"N"
"Montilivi";"0505";"CARRER";"del";"Puigsacalm";"Carrer del Puigsacalm";"18";"";"N";"54";"";"N"
"Montilivi";"0505";"CARRER";"del";"Puigsacalm";"Carrer del Puigsacalm";"1";"";"N";"7";"";"S"
"Montilivi";"0505";"CARRER";"del";"Puigsacalm";"Carrer del Puigsacalm";"53";"";"N";"57";"";"N"
"Montilivi";"0505";"CARRER";"del";"Puigsacalm";"Carrer del Puigsacalm";"12";"";"N";"16";"";"N"
"Montilivi";"0505";"CARRER";"del";"Puigsacalm";"Carrer del Puigsacalm";"2";"";"N";"6";"";"N"
"Montilivi";"0505";"CARRER";"del";"Puigsacalm";"Carrer del Puigsacalm";"8";"";"N";"10";"";"N"
"Montilivi";"0506";"PLAÇA";"del";"Puigvistós";"Plaça del Puigvistós";"1";"";"N";"2";"";"N"
"Montilivi";"0506";"PLAÇA";"del";"Puigvistós";"Plaça del Puigvistós";"3";"";"N";"3";"";"N"
"Montilivi";"0507";"CARRER";"de la";"Punta del Pi";"Carrer de la Punta del Pi";"1";"";"N";"5";"";"N"
"Montilivi";"0507";"CARRER";"de la";"Punta del Pi";"Carrer de la Punta del Pi";"2";"";"N";"4";"";"N"
"Montilivi";"0507";"CARRER";"de la";"Punta del Pi";"Carrer de la Punta del Pi";"13";"";"N";"13";"";"N"
"Montilivi";"0507";"CARRER";"de la";"Punta del Pi";"Carrer de la Punta del Pi";"9";"";"N";"11";"";"N"
"Montilivi";"0507";"CARRER";"de la";"Punta del Pi";"Carrer de la Punta del Pi";"7";"";"N";"7";"";"N"
"Montilivi";"0523";"CARRER";"de la";"Riera Bugantó";"Carrer de la Riera Bugantó";"2";"";"N";"2";"";"N"
"Montilivi";"0523";"CARRER";"de la";"Riera Bugantó";"Carrer de la Riera Bugantó";"4";"";"N";"8";"";"N"
"Montilivi";"0523";"CARRER";"de la";"Riera Bugantó";"Carrer de la Riera Bugantó";"10";"";"N";"14";"";"N"
"Montilivi";"0548";"CARRER";"de";"Romanyà";"Carrer de Romanyà";"2";"";"N";"8";"";"S"
"Montilivi";"0548";"CARRER";"de";"Romanyà";"Carrer de Romanyà";"0";"";"N";"0";"";"N"
"Montilivi";"0548";"CARRER";"de";"Romanyà";"Carrer de Romanyà";"10";"";"N";"14";"";"N"
"Montilivi";"0548";"CARRER";"de";"Romanyà";"Carrer de Romanyà";"1";"";"N";"17";"";"N"
"Montilivi";"0548";"CARRER";"de";"Romanyà";"Carrer de Romanyà";"19";"";"N";"19";"";"N"
"Montilivi";"0559";"CARRER";"de";"Sant Aniol";"Carrer de Sant Aniol";"1";"";"N";"7";"";"N"
"Montilivi";"0559";"CARRER";"de";"Sant Aniol";"Carrer de Sant Aniol";"2";"";"N";"12";"";"N"
"Montilivi";"0570";"CARRER";"de";"Sant Grau";"Carrer de Sant Grau";"1";"";"N";"15";"";"N"
"Montilivi";"0570";"CARRER";"de";"Sant Grau";"Carrer de Sant Grau";"2";"";"N";"14";"";"N"
"Montilivi";"0590";"CARRER";"de";"Sant Roc";"Carrer de Sant Roc";"1";"";"N";"5";"";"N"
"Montilivi";"0590";"CARRER";"de";"Sant Roc";"Carrer de Sant Roc";"7";"";"N";"9";"";"N"
"Montilivi";"0590";"CARRER";"de";"Sant Roc";"Carrer de Sant Roc";"25";"";"N";"49";"";"N"
"Montilivi";"0590";"CARRER";"de";"Sant Roc";"Carrer de Sant Roc";"8";"";"S";"20";"";"N"
"Montilivi";"0590";"CARRER";"de";"Sant Roc";"Carrer de Sant Roc";"2";"";"N";"6";"";"N"
"Montilivi";"0590";"CARRER";"de";"Sant Roc";"Carrer de Sant Roc";"11";"";"N";"23";"";"N"
"Montilivi";"0590";"CARRER";"de";"Sant Roc";"Carrer de Sant Roc";"22";"";"N";"34";"";"N"
"Montilivi";"0591";"CARRER";"de";"Sant Salvador d'Horta";"Carrer de Sant Salvador d'Horta";"39";"";"S";"39";"";"S"
"Montilivi";"0591";"CARRER";"de";"Sant Salvador d'Horta";"Carrer de Sant Salvador d'Horta";"41";"";"N";"45";"A";"N"
"Montilivi";"0591";"CARRER";"de";"Sant Salvador d'Horta";"Carrer de Sant Salvador d'Horta";"46";"";"N";"54";"";"N"
"Montilivi";"0591";"CARRER";"de";"Sant Salvador d'Horta";"Carrer de Sant Salvador d'Horta";"40";"";"N";"44";"";"N"
"Montilivi";"0591";"CARRER";"de";"Sant Salvador d'Horta";"Carrer de Sant Salvador d'Horta";"47";"";"S";"49";"";"S"
"Montilivi";"0614";"CARRER";"de la";"Serra de Bestracà";"Carrer de la Serra de Bestracà";"1";"";"N";"31";"";"N"
"Montilivi";"0614";"CARRER";"de la";"Serra de Bestracà";"Carrer de la Serra de Bestracà";"28";"";"N";"30";"";"S"
"Montilivi";"0614";"CARRER";"de la";"Serra de Bestracà";"Carrer de la Serra de Bestracà";"16";"";"N";"26";"";"N"
"Montilivi";"0614";"CARRER";"de la";"Serra de Bestracà";"Carrer de la Serra de Bestracà";"2";"";"N";"14";"";"N"
"Montilivi";"0615";"CARRER";"de la";"Serra de Finestres";"Carrer de la Serra de Finestres";"1";"";"N";"9";"";"N"
"Montilivi";"0615";"CARRER";"de la";"Serra de Finestres";"Carrer de la Serra de Finestres";"2";"";"N";"6";"";"N"
"Montilivi";"0616";"CARRER";"de la";"Serra de Vall·lloreda";"Carrer de la Serra de Vall·lloreda";"5";"";"N";"7";"";"N"
"Montilivi";"0616";"CARRER";"de la";"Serra de Vall·lloreda";"Carrer de la Serra de Vall·lloreda";"1";"A";"N";"3";"";"S"
"Montilivi";"0616";"CARRER";"de la";"Serra de Vall·lloreda";"Carrer de la Serra de Vall·lloreda";"1";"";"N";"1";"";"N"
"Montilivi";"0616";"CARRER";"de la";"Serra de Vall·lloreda";"Carrer de la Serra de Vall·lloreda";"2";"";"S";"8";"";"S"
"Montilivi";"0616";"CARRER";"de la";"Serra de Vall·lloreda";"Carrer de la Serra de Vall·lloreda";"10";"";"S";"12";"";"S"
"Montilivi";"0617";"CARRER";"de les";"Serres";"Carrer de les Serres";"1";"";"N";"5";"";"N"
"Montilivi";"0617";"CARRER";"de les";"Serres";"Carrer de les Serres";"7";"";"N";"15";"";"N"
"Montilivi";"0617";"CARRER";"de les";"Serres";"Carrer de les Serres";"10";"";"N";"20";"";"N"
"Montilivi";"0617";"CARRER";"de les";"Serres";"Carrer de les Serres";"2";"";"N";"8";"";"N"
"Montilivi";"0658";"CARRER";"de la";"Tosa d'Alp";"Carrer de la Tosa d'Alp";"13";"";"S";"17";"";"N"
"Montilivi";"0658";"CARRER";"de la";"Tosa d'Alp";"Carrer de la Tosa d'Alp";"1";"";"N";"11";"";"N"
"Montilivi";"0658";"CARRER";"de la";"Tosa d'Alp";"Carrer de la Tosa d'Alp";"2";"";"N";"12";"";"N"
"Montilivi";"0667";"CARRER";"del";"Turó de Can Ponç";"Carrer del Turó de Can Ponç";"1";"";"N";"5";"";"N"
"Montilivi";"0668";"CARRER";"del";"Turó de Morou";"Carrer del Turó de Morou";"1";"";"N";"7";"";"N"
"Montilivi";"0668";"CARRER";"del";"Turó de Morou";"Carrer del Turó de Morou";"2";"";"N";"6";"";"N"
"Montilivi";"0669";"CARRER";"del";"Turó Rodó";"Carrer del Turó Rodó";"1";"";"N";"17";"";"N"
"Montilivi";"0669";"CARRER";"del";"Turó Rodó";"Carrer del Turó Rodó";"12";"";"N";"24";"";"N"
"Montilivi";"0669";"CARRER";"del";"Turó Rodó";"Carrer del Turó Rodó";"2";"";"N";"2";"";"N"
"Montilivi";"0669";"CARRER";"del";"Turó Rodó";"Carrer del Turó Rodó";"4";"";"N";"10";"";"S"
"Montilivi";"0669";"CARRER";"del";"Turó Rodó";"Carrer del Turó Rodó";"19";"";"N";"29";"";"N"
"Montilivi";"0670";"CARRER";"d'";"Ullastret";"Carrer d'Ullastret";"10";"";"N";"26";"";"N"
"Montilivi";"0670";"CARRER";"d'";"Ullastret";"Carrer d'Ullastret";"11";"";"N";"19";"";"N"
"Montilivi";"0670";"CARRER";"d'";"Ullastret";"Carrer d'Ullastret";"3";"";"N";"5";"";"N"
"Montilivi";"0670";"CARRER";"d'";"Ullastret";"Carrer d'Ullastret";"1";"";"N";"1";"";"N"
"Montilivi";"0670";"CARRER";"d'";"Ullastret";"Carrer d'Ullastret";"7";"";"N";"9";"";"N"
"Montilivi";"0670";"CARRER";"d'";"Ullastret";"Carrer d'Ullastret";"2";"";"N";"6";"";"N"
"Montilivi";"0670";"CARRER";"d'";"Ullastret";"Carrer d'Ullastret";"21";"";"N";"45";"";"N"
"Montilivi";"0670";"CARRER";"d'";"Ullastret";"Carrer d'Ullastret";"8";"";"N";"8";"";"N"
"Montilivi";"0693";"PLAÇA";"de";"Miquel Coll i Alentorn";"Plaça de Miquel Coll i Alentorn";"5";"";"N";"8";"";"N"
"Montilivi";"0693";"PLAÇA";"de";"Miquel Coll i Alentorn";"Plaça de Miquel Coll i Alentorn";"1";"";"N";"4";"";"N"
"Montilivi";"0699";"JARDINS";"de la";"Riera Gornau";"Jardins de la Riera Gornau";"1";"";"N";"1";"";"N"
"Montilivi";"0707";"CARRER";"de";"Maria Aurèlia Capmany i Farnés";"Carrer de Maria Aurèlia Capmany i Farnés";"28";"";"N";"30";"";"N"
"Montilivi";"0707";"CARRER";"de";"Maria Aurèlia Capmany i Farnés";"Carrer de Maria Aurèlia Capmany i Farnés";"1";"";"N";"3";"";"N"
"Montilivi";"0707";"CARRER";"de";"Maria Aurèlia Capmany i Farnés";"Carrer de Maria Aurèlia Capmany i Farnés";"2";"";"N";"26";"";"N"
"Montilivi";"0707";"CARRER";"de";"Maria Aurèlia Capmany i Farnés";"Carrer de Maria Aurèlia Capmany i Farnés";"35";"";"N";"59";"";"N"
"Montilivi";"0707";"CARRER";"de";"Maria Aurèlia Capmany i Farnés";"Carrer de Maria Aurèlia Capmany i Farnés";"5";"";"N";"33";"";"N"
"Montilivi";"0708";"CARRER";"de";"Josep Maria Corredor i Pomés";"Carrer de Josep Maria Corredor i Pomés";"27";"";"N";"29";"";"N"
"Montilivi";"0708";"CARRER";"de";"Josep Maria Corredor i Pomés";"Carrer de Josep Maria Corredor i Pomés";"1";"";"N";"25";"";"N"
"Montilivi";"0708";"CARRER";"de";"Josep Maria Corredor i Pomés";"Carrer de Josep Maria Corredor i Pomés";"2";"";"N";"30";"";"N"
"Montilivi";"0708";"CARRER";"de";"Josep Maria Corredor i Pomés";"Carrer de Josep Maria Corredor i Pomés";"32";"";"N";"62";"";"N"
"Montilivi";"0712";"PASSATGE";"de";"Maria Aurèlia Capmany i Farnés";"Passatge de Maria Aurèlia Capmany i Farnés";"2";"";"N";"4";"";"N"
"Montilivi";"0712";"PASSATGE";"de";"Maria Aurèlia Capmany i Farnés";"Passatge de Maria Aurèlia Capmany i Farnés";"1";"";"N";"5";"";"N"
"Montilivi";"0713";"TRAVESSIA";"de";"Josep Maria Corredor i Pomés";"Travessia de Josep Maria Corredor i Pomés";"1";"";"S";"5";"";"S"
"Montilivi";"0713";"TRAVESSIA";"de";"Josep Maria Corredor i Pomés";"Travessia de Josep Maria Corredor i Pomés";"2";"";"N";"30";"";"N"
"Montilivi";"0715";"CARRER";"de la";"Universitat de Girona";"Carrer de la Universitat de Girona";"1";"";"N";"31";"";"N"
"Montilivi";"0715";"CARRER";"de la";"Universitat de Girona";"Carrer de la Universitat de Girona";"33";"";"N";"41";"";"N"
"Montilivi";"0716";"CARRER";"del";"Pic de Peguera";"Carrer del Pic de Peguera";"1";"";"S";"5";"";"S"
"Montilivi";"0716";"CARRER";"del";"Pic de Peguera";"Carrer del Pic de Peguera";"7";"";"S";"7";"";"S"
"Montilivi";"0717";"CARRER";"de";"Salvador Ferrer C. Maura";"Carrer de Salvador Ferrer C. Maura";"1";"";"N";"29";"";"N"
"Montilivi";"0717";"CARRER";"de";"Salvador Ferrer C. Maura";"Carrer de Salvador Ferrer C. Maura";"2";"";"N";"34";"";"N"
"Montilivi";"0748";"PLAÇA";"de";"Joaquim de Camps i Arboix";"Plaça de Joaquim de Camps i Arboix";"1";"";"N";"2";"";"S"
"Montilivi";"0748";"PLAÇA";"de";"Joaquim de Camps i Arboix";"Plaça de Joaquim de Camps i Arboix";"3";"";"N";"16";"";"N"
"Montilivi";"0777";"PLAÇA";"de";"Rafael Casanova i Comes";"Plaça de Rafael Casanova i Comes";"1";"";"N";"5";"";"N"
"Montilivi";"0777";"PLAÇA";"de";"Rafael Casanova i Comes";"Plaça de Rafael Casanova i Comes";"6";"";"N";"6";"";"N"
"Montilivi";"0778";"CARRER";"de";"Joan Coromines i Vigneaux";"Carrer de Joan Coromines i Vigneaux";"1";"";"N";"3";"";"N"
"Montilivi";"0778";"CARRER";"de";"Joan Coromines i Vigneaux";"Carrer de Joan Coromines i Vigneaux";"2";"";"N";"4";"";"S"
"Montilivi";"0778";"CARRER";"de";"Joan Coromines i Vigneaux";"Carrer de Joan Coromines i Vigneaux";"5";"";"N";"5";"";"N"
"Montilivi";"0778";"CARRER";"de";"Joan Coromines i Vigneaux";"Carrer de Joan Coromines i Vigneaux";"6";"";"N";"6";"";"N"
"Montilivi";"0779";"PLAÇA";"de la";"Ciutat de Figueres";"Plaça de la Ciutat de Figueres";"2";"";"N";"2";"";"N"
"Montilivi";"0779";"PLAÇA";"de la";"Ciutat de Figueres";"Plaça de la Ciutat de Figueres";"1";"";"N";"1";"";"N"
"Montilivi";"0779";"PLAÇA";"de la";"Ciutat de Figueres";"Plaça de la Ciutat de Figueres";"3";"";"N";"3";"";"N"
"Montilivi";"0779";"PLAÇA";"de la";"Ciutat de Figueres";"Plaça de la Ciutat de Figueres";"15";"";"N";"21";"";"N"
"Montilivi";"0779";"PLAÇA";"de la";"Ciutat de Figueres";"Plaça de la Ciutat de Figueres";"4";"";"N";"14";"";"N"
"Montilivi";"0779";"PLAÇA";"de la";"Ciutat de Figueres";"Plaça de la Ciutat de Figueres";"22";"";"N";"22";"";"N"
"Montilivi";"0846";"CARRER";"d'";"Àngel Serradell i Pérez";"Carrer d'Àngel Serradell i Pérez";"2";"";"N";"6";"";"N"
"Montilivi";"0846";"CARRER";"d'";"Àngel Serradell i Pérez";"Carrer d'Àngel Serradell i Pérez";"1";"";"N";"1";"";"N"
"Montilivi";"0846";"CARRER";"d'";"Àngel Serradell i Pérez";"Carrer d'Àngel Serradell i Pérez";"8";"";"N";"8";"";"N"
"Montilivi";"0847";"CARRER";"de";"Palau-sacosta";"Carrer de Palau-sacosta";"1";"";"N";"23";"";"N"
"Montilivi";"0847";"CARRER";"de";"Palau-sacosta";"Carrer de Palau-sacosta";"2";"";"S";"8";"";"N"
"Montilivi";"0847";"CARRER";"de";"Palau-sacosta";"Carrer de Palau-sacosta";"25";"";"N";"25";"";"N"
"Montilivi";"0848";"CARRER";"de";"Josep Bosch i Puy, ""Piculives""";"Carrer de Josep Bosch i Puy, ""Piculives""";"1";"";"N";"1";"";"N"
"Montilivi";"0848";"CARRER";"de";"Josep Bosch i Puy, ""Piculives""";"Carrer de Josep Bosch i Puy, ""Piculives""";"2";"";"N";"8";"";"N"
"Montilivi";"0860";"PLAÇA";"de";"George Orwell";"Plaça de George Orwell";"1";"";"N";"1";"";"N"
"Montilivi";"0868";"CARRER";"de";"Maria Assumpció Soler i Font";"Carrer de Maria Assumpció Soler i Font";"29";"";"N";"55";"";"N"
"Montilivi";"0868";"CARRER";"de";"Maria Assumpció Soler i Font";"Carrer de Maria Assumpció Soler i Font";"2";"";"N";"28";"";"S"
"Montilivi";"0868";"CARRER";"de";"Maria Assumpció Soler i Font";"Carrer de Maria Assumpció Soler i Font";"30";"";"N";"56";"";"N"
"Montilivi";"0868";"CARRER";"de";"Maria Assumpció Soler i Font";"Carrer de Maria Assumpció Soler i Font";"1";"";"N";"27";"";"N"
"Montjuïc";"0001";"CARRER";"de l'";"11 de Setembre";"Carrer de l'11 de Setembre";"1";"";"N";"39";"";"N"
"Montjuïc";"0001";"CARRER";"de l'";"11 de Setembre";"Carrer de l'11 de Setembre";"2";"";"N";"54";"";"N"
"Montjuïc";"0003";"CARRER";"del";"8 de Juliol de 1809";"Carrer del 8 de Juliol de 1809";"1";"";"N";"45";"";"N"
"Montjuïc";"0003";"CARRER";"del";"8 de Juliol de 1809";"Carrer del 8 de Juliol de 1809";"2";"";"N";"20";"";"N"
"Montjuïc";"0005";"CARRER";"de l'";"Abat Escarré";"Carrer de l'Abat Escarré";"1";"";"N";"35";"";"N"
"Montjuïc";"0005";"CARRER";"de l'";"Abat Escarré";"Carrer de l'Abat Escarré";"2";"";"N";"54";"";"N"
"Montjuïc";"0028";"CARRER";"d'";"Àngela Bivern i Puig";"Carrer d'Àngela Bivern i Puig";"1";"";"N";"2";"";"N"
"Montjuïc";"0028";"CARRER";"d'";"Àngela Bivern i Puig";"Carrer d'Àngela Bivern i Puig";"3";"";"N";"19";"";"N"
"Montjuïc";"0045";"CARRER";"de l'";"Avi Xaxu";"Carrer de l'Avi Xaxu";"1";"";"N";"11";"";"N"
"Montjuïc";"0058";"PUJADA";"de la";"Barrufa";"Pujada de la Barrufa";"1";"";"S";"27";"";"S"
"Montjuïc";"0058";"PUJADA";"de la";"Barrufa";"Pujada de la Barrufa";"31";"";"N";"31";"";"S"
"Montjuïc";"0058";"PUJADA";"de la";"Barrufa";"Pujada de la Barrufa";"33";"";"N";"37";"";"N"
"Montjuïc";"0058";"PUJADA";"de la";"Barrufa";"Pujada de la Barrufa";"2";"";"N";"10";"";"N"
"Montjuïc";"0058";"PUJADA";"de la";"Barrufa";"Pujada de la Barrufa";"29";"";"N";"29";"A";"N"
"Montjuïc";"0058";"PUJADA";"de la";"Barrufa";"Pujada de la Barrufa";"12";"";"N";"20";"A";"N"
"Montjuïc";"0058";"PUJADA";"de la";"Barrufa";"Pujada de la Barrufa";"22";"";"N";"42";"";"N"
"Montjuïc";"0059";"CARRER";"de la";"Riera Bascanella";"Carrer de la Riera Bascanella";"1";"";"N";"5";"";"N"
"Montjuïc";"0059";"CARRER";"de la";"Riera Bascanella";"Carrer de la Riera Bascanella";"2";"";"N";"4";"";"N"
"Montjuïc";"0068";"CARRER";"del";"Bellpuig";"Carrer del Bellpuig";"1";"";"N";"7";"";"N"
"Montjuïc";"0068";"CARRER";"del";"Bellpuig";"Carrer del Bellpuig";"2";"";"N";"36";"";"N"
"Montjuïc";"0068";"CARRER";"del";"Bellpuig";"Carrer del Bellpuig";"9";"";"N";"11";"";"N"
"Montjuïc";"0068";"CARRER";"del";"Bellpuig";"Carrer del Bellpuig";"13";"";"N";"39";"";"N"
