"X";"Y";"Nom";"Tipus";"lon";"lat"
"484932,8";"4644703,5";"Carrer del Mas Verd";"Eixos viaris";"2,81818850";"41,95416302"
"484604,1";"4647947,2";"Passatge dels Massaguer";"Eixos viaris";"2,81414594";"41,98337432"
"483874,4";"4647182,2";"Carrer de la Maçana";"Eixos viaris";"2,80535472";"41,97646963"
"486438,9";"4649718,4";"Carrer de la Massolet";"Eixos viaris";"2,83624425";"41,99935879"
"486058,3";"4648197,5";"Carrer Medieval";"Eixos viaris";"2,83169201";"41,98565305"
"485447,8";"4650486,0";"Carrer de l'Illa de Menorca";"Eixos viaris";"2,82425934";"42,00625818"
"485479,1";"4648007,5";"Carrer dels Mercaders";"Eixos viaris";"2,82470704";"41,98393133"
"485505,9";"4647783,3";"Pujada de la Mercè";"Eixos viaris";"2,82502643";"41,98191432"
"485887,0";"4648110,0";"Carrer dels Merlets";"Eixos viaris";"2,82962980";"41,98486643"
"484831,7";"4645531,2";"Carrer del Mas Aragai";"Eixos viaris";"2,81694849";"41,96161862"
"484415,7";"4646856,4";"Carrer de Mestre Dalmau i Carles";"Eixos viaris";"2,81189334";"41,97354434"
"484687,8";"4647693,8";"Carrer de Mestre Francesc Civil";"Eixos viaris";"2,81515449";"41,98108825"
"483636,6";"4648997,1";"Carrer de Josep Baró i Güell";"Eixos viaris";"2,80243148";"41,99281177"
"485608,0";"4650923,9";"Carrer de Mestre Vicenç Bou";"Eixos viaris";"2,82619284";"42,01019703"
"485042,7";"4646579,2";"Carrer del Migdia";"Eixos viaris";"2,81946807";"41,97106165"
"485129,3";"4647182,2";"Passatge del Migdia";"Eixos viaris";"2,82050284";"41,97649431"
"487019,4";"4647007,5";"Carrer de la Mimosa";"Eixos viaris";"2,84331945";"41,97495154"
"485497,1";"4648050,4";"Carrer de Guillem Minali";"Eixos viaris";"2,82492327";"41,98431895"
"486368,7";"4649454,0";"Carrer de Jaume Ministral i Masià";"Eixos viaris";"2,83540516";"41,99697983"
"485107,8";"4648092,9";"Carrer de Miquel Blay";"Eixos viaris";"2,82021424";"41,98468995"
"484678,3";"4647811,5";"Plaça de Miquel de Palol";"Eixos viaris";"2,81504278";"41,98215086"
"484254,8";"4646927,9";"Carrer de Miquel Santaló";"Eixos viaris";"2,80994823";"41,97418061"
"483922,4";"4649409,6";"Carrer de la Modeguera Gran";"Eixos viaris";"2,80587316";"41,99652839"
"484814,1";"4649409,5";"Carrer de Francesc Ferrer i Gironès";"Eixos viaris";"2,81664317";"41,99654610"
"484678,5";"4646112,4";"Plaça de Celestina Vigneaux i Cibils";"Eixos viaris";"2,81508705";"41,96684854"
"484595,3";"4646129,5";"Plaça de Valentí Fargnoli";"Eixos viaris";"2,81408492";"41,96700003"
"484784,8";"4644694,0";"Carrer del Mas Palahí";"Eixos viaris";"2,81640296";"41,95407911"
"484855,4";"4644714,9";"Carrer de les Terreres";"Eixos viaris";"2,81725913";"41,95426061"
"484499,5";"4648061,2";"Rotonda de Joaquim Vayreda";"Eixos viaris";"2,81287542";"41,98439902"
"484935,6";"4646344,2";"Rotonda del Migdia";"Eixos viaris";"2,81818268";"41,96894304"
"485052,4";"4647299,8";"Plaça de Joaquim Pla i Dalmau";"Eixos viaris";"2,81957046";"41,97754663"
"485428,7";"4647929,2";"Carrer dels Germans Busquets";"Eixos viaris";"2,82409332";"41,98322787"
"483480,3";"4645372,6";"Carrer d'Antoni Barnés i Gultresa";"Eixos viaris";"2,80064989";"41,96015941"
"485402,5";"4646180,9";"Plaça de Josep Maria Puig i Salellas";"Eixos viaris";"2,82382288";"41,96747473"
"484245,5";"4644992,7";"Rotonda de Barcelona";"Eixos viaris";"2,80989142";"41,95675252"
"484468,1";"4645135,9";"Carrer de Joan Amades i Gelats";"Eixos viaris";"2,81257847";"41,95804490"
"484288,3";"4645080,7";"Carrer d'Ovidi Montllor";"Eixos viaris";"2,81040793";"41,95754597"
"483508,3";"4645105,7";"Rotonda de Marie Curie";"Eixos viaris";"2,80099525";"41,95775521"
"483390,8";"4645170,5";"Carrer de Marie Curie";"Eixos viaris";"2,79956955";"41,95833817"
"483436,9";"4645272,9";"Carrer de Jaume Pol i Perera";"Eixos viaris";"2,80012175";"41,95925781"
"483423,1";"4645278,7";"Carrer de Francesca Bonnemaison i Farriols";"Eixos viaris";"2,79996471";"41,95931158"
"482985,4";"4648675,1";"Carrer de Can Segalars";"Eixos viaris";"2,79458109";"41,98989784"
"485015,5";"4646120,5";"Carrer de Gabriel Roura i Güibas";"Eixos viaris";"2,81915389";"41,96692707"
"484931,9";"4646513,4";"Plaça de Manuel Vázquez Montalbán";"Eixos viaris";"2,81813008";"41,97046509"
"485609,5";"4648544,5";"Placeta de Maria Laffitte Masjoan";"Eixos viaris";"2,82626320";"41,98877029"
"483639,6";"4648639,4";"Carrer de Roberto Bolaño Ávalos";"Eixos viaris";"2,80247766";"41,98958746"
"485753,1";"4646069,0";"Jardins de Vicenç Albert Ballester i Camps";"Eixos viaris";"2,82806162";"41,96648141"
"485722,0";"4646197,3";"Passatge de Maria Aurèlia Capmany i Farnés";"Eixos viaris";"2,82768440";"41,96763371"
"485153,9";"4647413,2";"Plaça de Miquel Santaló";"Eixos viaris";"2,82078669";"41,97857530"
"484941,4";"4646934,0";"Carrer d'Oriol Martorell i Codina";"Eixos viaris";"2,81823999";"41,97425709"
"485409,1";"4647175,0";"Jardins de Pablo García Cortés";"Eixos viaris";"2,82388268";"41,97643650"
"487076,9";"4646457,7";"Plaça de Pablo Ruiz Picasso";"Eixos viaris";"2,84401952";"41,96999881"
"485113,5";"4647299,5";"Carrer de Sant Joan Baptista de La Salle";"Eixos viaris";"2,82030675";"41,97754779"
"485394,7";"4646291,9";"Carrer de Sant Salvador d'Horta";"Eixos viaris";"2,82372358";"41,96847433"
"483676,5";"4645345,0";"Rotonda de Santa Coloma de Farners";"Eixos viaris";"2,80301579";"41,95992031"
"486886,9";"4646638,9";"Plaça de Sebastià Salellas i Magret";"Eixos viaris";"2,84172237";"41,97162588"
"485542,8";"4648141,8";"Carrer de Bonaventura Carreras i Peralta";"Eixos viaris";"2,82546426";"41,98513938"
"484601,0";"4646683,1";"Carrer de Bru Barnoya i Xiberta";"Eixos viaris";"2,81414283";"41,97198985"
"483843,3";"4647328,4";"Carrer de la Sèquia Monar";"Eixos viaris";"2,80497653";"41,97778396"
"486297,3";"4648618,8";"Carrer de les Monges";"Eixos viaris";"2,83456739";"41,98944905"
"484012,1";"4648815,3";"Carrer de Montbó";"Eixos viaris";"2,80697599";"41,99118029"
"483783,6";"4646895,6";"Carrer del Montcalm";"Eixos viaris";"2,80426424";"41,97388285"
"483616,6";"4646834,6";"Carrer del Montfalgars";"Eixos viaris";"2,80225030";"41,97332999"
"485666,7";"4645885,3";"Avinguda de Montilivi";"Eixos viaris";"2,82701616";"41,96482261"
"486328,3";"4649245,6";"Carrer de Montjovi";"Eixos viaris";"2,83492706";"41,99509675"
"485660,4";"4648721,0";"Carrer de Montjuïc";"Eixos viaris";"2,82687458";"41,99036539"
"483764,2";"4646712,2";"Carrer del Montnegre";"Eixos viaris";"2,80403997";"41,97223424"
"485978,0";"4646681,7";"Carrer de Montori";"Eixos viaris";"2,83076241";"41,97199753"
"486148,8";"4648594,6";"Carrer de Mariano Montorro";"Eixos viaris";"2,83276913";"41,98923028"
"483846,1";"4647080,2";"Carrer del Montseny";"Eixos viaris";"2,80501955";"41,97555038"
"485595,7";"4647873,2";"Carrer d'en Mora";"Eixos viaris";"2,82611064";"41,98272657"
"485463,2";"4648516,5";"Carrer de les Mosques";"Eixos viaris";"2,82450131";"41,98851542"
"485338,5";"4646622,6";"Carrer de Mossèn Baldiri Reixac";"Eixos viaris";"2,82303948";"41,97145449"
"485549,5";"4651175,5";"Passatge de Mossèn Pere Rabat";"Eixos viaris";"2,82547411";"42,01246562"
"484506,4";"4645905,8";"Carrer del Riu Muga";"Eixos viaris";"2,81301673";"41,96498080"
"485585,8";"4647525,1";"Carrer de la Muntanya";"Eixos viaris";"2,82599845";"41,97959207"
"485849,6";"4648146,8";"Carrer de la Muralla";"Eixos viaris";"2,82917020";"41,98518999"
"484811,8";"4646484,3";"Carrer de Narcís Blanch i Illa";"Eixos viaris";"2,81668254";"41,97020159"
"485697,3";"4648506,4";"Plaça de Narcís Figueras";"Eixos viaris";"2,82732651";"41,98842964"
"484451,3";"4647454,1";"Carrer de Narcís Monturiol";"Eixos viaris";"2,81231204";"41,97893103"
"484352,2";"4646940,5";"Carrer de Narcís Xifra i Masmitjà";"Eixos viaris";"2,81113072";"41,97429965"
"485491,9";"4648011,2";"Carrer de la Neu";"Eixos viaris";"2,82485180";"41,98396758"
"483842,3";"4649267,2";"Carrer d'Alfred Nobel";"Eixos viaris";"2,80491115";"41,99524781"
"486949,7";"4646968,7";"Carrer del Noguer";"Eixos viaris";"2,84247542";"41,97459913"
"485307,3";"4648145,2";"Carrer del Nord";"Eixos viaris";"2,82262727";"41,98517106"
"485198,9";"4647867,6";"Carrer Nou";"Eixos viaris";"2,82131844";"41,98266517"
"485512,6";"4647850,8";"Carrer Nou del Teatre";"Eixos viaris";"2,82510928";"41,98251789"
"485323,8";"4647995,7";"Carrer de l'Obra";"Eixos viaris";"2,82282417";"41,98382036"
"485560,1";"4648092,6";"Plaça de l'Oli";"Eixos viaris";"2,82568276";"41,98469838"
"485563,7";"4648216,4";"Carrer de Miquel Oliva i Prat";"Eixos viaris";"2,82571593";"41,98581526"
"485583,5";"4647115,5";"Carrer de l'Olivera";"Eixos viaris";"2,82598437";"41,97589930"
"485455,0";"4648007,0";"Carrer de les Olles";"Eixos viaris";"2,82441732";"41,98393089"
"484152,4";"4647164,3";"Passeig d'Olot";"Eixos viaris";"2,80871072";"41,97631315"
"483584,6";"4649394,2";"Plaça de la Pau";"Eixos viaris";"2,80179257";"41,99638632"
"483905,1";"4647243,4";"Plaça de Leonor Joher Besalú";"Eixos viaris";"2,80572722";"41,97701967"
"484881,8";"4649062,2";"Plaça de Louis Braille";"Eixos viaris";"2,81746106";"41,99342209"
"485231,2";"4647653,6";"Passatge d'Aristides Maillol";"Eixos viaris";"2,82172217";"41,98073836"
"484557,0";"4645525,6";"Parc de Francesc Sabaté i Llopart";"Eixos viaris";"2,81364218";"41,96155926"
"485581,0";"4648203,8";"Mirador del Carrer de les Dones";"Eixos viaris";"2,82593354";"41,98569851"
"485926,6";"4647771,5";"Mirador de la  Torre d'Alfons XII";"Eixos viaris";"2,83010871";"41,98181387"
"486580,9";"4647466,1";"Mirador dels Polvorins";"Eixos viaris";"2,83801027";"41,97907825"
"486396,7";"4648191,7";"Mirador de la  Muntanya de la O";"Eixos viaris";"2,83577247";"41,98560492"
"487225,8";"4648688,7";"Mirador del Turó de Can Garcia";"Eixos viaris";"2,84576932";"41,99009511"
"484360,1";"4648063,1";"Plaça de Josep Maria Lidón Corbí";"Eixos viaris";"2,81119740";"41,98441428"
"483181,2";"4648699,1";"Carrer de Lluís Maria Xirinacs i Damians";"Eixos viaris";"2,79694666";"41,99011821"
"483476,2";"4648749,1";"Carrer de Pere Rodeja i Ponsatí";"Eixos viaris";"2,80050672";"41,99057479"
"483310,0";"4648729,7";"Passeig de Feliu Matamala i Teixidor";"Eixos viaris";"2,79850320";"41,99039115"
"486742,0";"4646205,5";"Parc de Miquel Pairolí i Sarrà";"Eixos viaris";"2,83999415";"41,96772358"
"484730,4";"4649034,0";"Plaça dela Font";"Eixos viaris";"2,81563871";"41,99316699"
"485168,1";"4647651,3";"Plaça dels Manaies de Girona";"Eixos viaris";"2,82096175";"41,98071917"
"484549,6";"4646676,9";"Carrer d'Oviedo";"Eixos viaris";"2,81351541";"41,97192578"
"485479,7";"4646944,7";"Plaça dels Països Catalans";"Eixos viaris";"2,82473330";"41,97435725"
"485546,6";"4648929,1";"Carrer de Palafrugell";"Eixos viaris";"2,82549316";"41,99223669"
"485485,0";"4648704,7";"Carrer de Palamós";"Eixos viaris";"2,82476226";"41,99020907"
"485201,5";"4645816,7";"Plaça de Palau";"Eixos viaris";"2,82140627";"41,96419255"
"485743,6";"4647318,7";"Camí del Palco dels Sastres";"Eixos viaris";"2,82791066";"41,97773056"
"484352,4";"4646509,4";"Carrer de Pamplona";"Eixos viaris";"2,81114219";"41,97041778"
"484481,4";"4647319,6";"Carrer del Pare Coll";"Eixos viaris";"2,81267772";"41,97771573"
"485485,6";"4646463,1";"Carrer de Francesc Palau i Quer";"Eixos viaris";"2,82481759";"41,97002515"
"485500,6";"4647227,4";"Carrer de Josep Pascual i Prats";"Eixos viaris";"2,82497978";"41,97690652"
"484553,2";"4647919,2";"Carrer de Pau Casals";"Eixos viaris";"2,81353103";"41,98312113"
"486647,7";"4649460,8";"Carrer de Pau Miranda";"Eixos viaris";"2,83877370";"41,99703865"
"483579,9";"4646897,0";"Carrer del Pedraforca";"Eixos viaris";"2,80180197";"41,97389664"
"485593,1";"4647642,0";"Pujada de les Pedreres";"Eixos viaris";"2,82609215";"41,98064599"
"485542,7";"4647701,6";"Jardins de les Pedreres";"Eixos viaris";"2,82547508";"41,98117645"
"485499,1";"4649389,4";"Carrer de Pedret";"Eixos viaris";"2,82491437";"41,99637888"
"485464,6";"4648732,8";"Ronda de Pedret";"Eixos viaris";"2,82450803";"41,99046087"
"485791,4";"4649258,1";"Ronda de Peius Pascual i Carbó";"Eixos viaris";"2,82844314";"41,99520433"
"485475,5";"4648035,1";"Carrer de les Peixateries Velles";"Eixos viaris";"2,82465806";"41,98418344"
"485503,9";"4651184,9";"Plaça de l'Om";"Eixos viaris";"2,82491835";"42,01254583"
"485520,8";"4647143,3";"Carrer del Riu Onyar";"Eixos viaris";"2,82522326";"41,97615033"
"484092,0";"4646956,8";"Carrer d'Orient";"Eixos viaris";"2,80799214";"41,97443855"
"484380,1";"4647324,8";"Carrer de Pere Compte";"Eixos viaris";"2,81145847";"41,97775876"
"484858,9";"4647708,0";"Carrer de Pere de Palol";"Eixos viaris";"2,81721826";"41,98122665"
"485050,1";"4645712,9";"Carrer de Pere Matas";"Eixos viaris";"2,81958666";"41,96325301"
"485672,2";"4648335,2";"Carrer de Pere de Rocabertí";"Eixos viaris";"2,82702887";"41,98688904"
"485318,8";"4647960,0";"Carrer del Perill";"Eixos viaris";"2,82276468";"41,98350503"
"485173,0";"4645638,6";"Carrer del Pic de la Dona";"Eixos viaris";"2,82107285";"41,96258884"
"485271,8";"4645915,6";"Carrer de la Pica d'Estats";"Eixos viaris";"2,82224854";"41,96508553"
"487282,4";"4646808,3";"Carrer de la Pineda";"Eixos viaris";"2,84649815";"41,97316350"
"485715,2";"4647767,9";"Carrer del Pirineu";"Eixos viaris";"2,82756178";"41,98177405"
"485268,6";"4646030,7";"Carrer del Pla Guillem";"Eixos viaris";"2,82220946";"41,96612124"
"483490,1";"4645518,5";"Accés AP7";"Eixos viaris";"2,80076646";"41,96147459"
"483420,8";"4649532,1";"Autopista AP7";"Eixos viaris";"2,79980854";"41,99762579"
"483529,7";"4649351,2";"Carrer de la Coma";"Eixos viaris";"2,80112971";"41,99599788"
"485145,8";"4645565,1";"Carrer del Comanegra";"Eixos viaris";"2,82073680";"41,96193082"
"485668,0";"4651239,5";"Carrer del Comerç";"Eixos viaris";"2,82690971";"42,01304422"
"483791,5";"4647176,7";"Carreró del Conflent";"Eixos viaris";"2,80435306";"41,97641388"
"485129,8";"4648002,9";"Plaça de la Constitució";"Eixos viaris";"2,82048210";"41,98387977"
"484951,9";"4647104,1";"Carrer del Cor de Maria";"Eixos viaris";"2,81835634";"41,97578841"
"485526,1";"4648174,6";"Plaça del Correu Vell";"Eixos viaris";"2,82527030";"41,98543631"
"485385,6";"4650286,8";"Carrer de Còrsega";"Eixos viaris";"2,82351561";"42,00445571"
"485518,1";"4648101,6";"Carrer de la Cort Reial";"Eixos viaris";"2,82517552";"41,98477867"
"484390,1";"4646646,4";"Carrer de la Corunya";"Eixos viaris";"2,81159718";"41,97165245"
"484136,6";"4646363,7";"Carrer de la Costa Brava";"Eixos viaris";"2,80853921";"41,96909849"
"484987,9";"4645719,8";"Carrer de Pere Costa i Cases";"Eixos viaris";"2,81882621";"41,96331486"
"483642,2";"4647280,1";"Carrer del Costabona";"Eixos viaris";"2,80255170";"41,97734750"
"486137,8";"4645913,2";"Carrer del Coll d'Ares";"Eixos viaris";"2,83269954";"41,96508322"
"483626,3";"4649147,2";"Carrer del Collsacabra";"Eixos viaris";"2,80230656";"41,99416256"
"485098,1";"4647120,8";"Carrer de la Creu";"Eixos viaris";"2,82013023";"41,97593531"
"485099,6";"4645681,1";"Pujada de la Creu de Palau";"Eixos viaris";"2,82017876";"41,96297473"
"485230,8";"4647117,9";"Travessia de la Creu";"Eixos viaris";"2,82172357";"41,97591078"
"486065,4";"4648222,2";"Carrer de les Creus";"Eixos viaris";"2,83177592";"41,98587834"
"484352,4";"4647144,4";"Carrer de Cristòfor Colom";"Eixos viaris";"2,81112529";"41,97613701"
"485160,7";"4647969,8";"Carrer de Cristòfol Grober";"Eixos viaris";"2,82085715";"41,98358313"
"485417,3";"4647843,5";"Carrer de la Croada";"Eixos viaris";"2,82396267";"41,98245309"
"485540,4";"4648323,0";"Carrer de Manuel Cúndaro";"Eixos viaris";"2,82543564";"41,98677855"
"484645,2";"4646688,0";"Plaça de Salvador Dalí i Domènech";"Eixos viaris";"2,81467375";"41,97203574"
"484782,9";"4646473,3";"Carrer del Riu Daró";"Eixos viaris";"2,81633282";"41,97010196"
"485672,9";"4648552,9";"Jardins de John Lennon";"Eixos viaris";"2,82702358";"41,98884349"
"484702,7";"4648547,6";"Passeig de la Devesa";"Eixos viaris";"2,81531333";"41,98878021"
"485157,8";"4647815,2";"Plaça de la Diputació";"Eixos viaris";"2,82082483";"41,98219605"
"485277,2";"4646800,5";"Carrer de Josep Ametller i Viñas";"Eixos viaris";"2,82229880";"41,97305654"
"485443,1";"4650484,7";"Carrer de l'Illa d'Eivissa";"Eixos viaris";"2,82421108";"42,00624010"
"485223,9";"4648046,6";"Carrer de Francesc Eiximenis";"Eixos viaris";"2,82161572";"41,98427783"
"484273,3";"4646071,9";"Carrer d'Elx";"Eixos viaris";"2,81020044";"41,96647129"
"484856,8";"4646640,1";"Carrer de la Universitat de Cervera";"Eixos viaris";"2,81722163";"41,97160750"
"484818,6";"4646687,9";"Carrer de la Universitat de Montpeller";"Eixos viaris";"2,81676178";"41,97203008"
"485661,9";"4647521,4";"Carrer de l'Univers";"Eixos viaris";"2,82691593";"41,97955743"
"484240,8";"4646309,5";"Carrer de València";"Eixos viaris";"2,80979581";"41,96861422"
"484561,6";"4646147,2";"Carrer de Valentí Fargnoli";"Eixos viaris";"2,81367412";"41,96716149"
"484268,5";"4646480,5";"Carrer de Valladolid";"Eixos viaris";"2,81012916";"41,97015492"
"484654,2";"4649160,0";"Carrer d'Antoni Varés i Martinell";"Eixos viaris";"2,81471784";"41,99430034"
"484905,7";"4644545,3";"Carrer del Camí Vell de Fornells";"Eixos viaris";"2,81786677";"41,95273944"
"485436,2";"4647734,1";"Carrer dels Vern";"Eixos viaris";"2,82419473";"41,98147172"
"485471,0";"4648071,1";"Carrer de Besadó";"Eixos viaris";"2,82460889";"41,98450761"
"483885,6";"4649212,9";"Carrer del Vesuvi";"Eixos viaris";"2,80543183";"41,99475333"
"485464,9";"4647906,3";"Plaça del Vi";"Eixos viaris";"2,82452847";"41,98302138"
"485564,8";"4647307,8";"Carrer de Vista Alegre";"Eixos viaris";"2,82575032";"41,97762823"
"485493,9";"4648075,4";"Plaça de les Voltes d'en Rosés";"Eixos viaris";"2,82487437";"41,98454404"
"484681,2";"4648941,5";"Rambla de Xavier Cugat";"Eixos viaris";"2,81504954";"41,99232842"
"486044,7";"4649413,7";"Carrer de Xavier Montsalvatge";"Eixos viaris";"2,83149412";"41,99660488"
"484376,7";"4646593,8";"Carrer de Zamora";"Eixos viaris";"2,81142961";"41,97117482"
"485225,8";"4644889,9";"Carrer dels Sarriera";"Eixos viaris";"2,82171917";"41,95584381"
"485496,2";"4646801,9";"Plaça de Miquel Coll i Alentorn";"Eixos viaris";"2,82494201";"41,97306961"
"485429,2";"4646798,2";"Plaça de Josep Ametller i Viñas";"Eixos viaris";"2,82413342";"41,97304136"
"484384,1";"4646356,4";"Carrer de Castelló de la Plana";"Eixos viaris";"2,81153246";"41,96904040"
"485546,6";"4645057,2";"Carrer de l'Església de Sant Miquel";"Eixos viaris";"2,82558834";"41,95736288"
"485405,2";"4646698,3";"Plaça d'Enric Claudi Girbal i Nadal";"Eixos viaris";"2,82384623";"41,97214024"
"486971,5";"4646578,5";"Plaça de Girona";"Eixos viaris";"2,84274959";"41,97108689"
"485447,7";"4646435,9";"Jardins de la Riera Gornau";"Eixos viaris";"2,82435966";"41,96977227"
"485320,9";"4646483,5";"Carrer de Jaume Marquès i Casanovas";"Eixos viaris";"2,82282570";"41,97020223"
"484416,5";"4647942,1";"Carrer de Mossèn Joan Pons";"Eixos viaris";"2,81187663";"41,98332559"
"484422,5";"4647465,5";"Passatge del Progrés";"Eixos viaris";"2,81196170";"41,97902953"
"487110,5";"4648907,1";"Camí de la Font del Ferro";"Eixos viaris";"2,84437615";"41,99206569"
"484497,3";"4646994,3";"Carrer de l'Empordà";"Eixos viaris";"2,81287942";"41,97478888"
"484291,4";"4646435,1";"Carrer d'Empúries";"Eixos viaris";"2,81040795";"41,96975008"
"485653,3";"4647036,4";"Carrer de les Enderrocades";"Eixos viaris";"2,82683120";"41,97518905"
"485332,5";"4646728,1";"Carrer d'Enric Claudi Girbal i Nadal";"Eixos viaris";"2,82296442";"41,97240909"
"485602,0";"4648186,0";"Carrer de l'Escola Pia";"Eixos viaris";"2,82618747";"41,98554578"
"484282,7";"4646862,0";"Carrer de l'Escorial";"Eixos viaris";"2,81028792";"41,97359574"
"484896,8";"4647484,3";"Plaça d'Espanya";"Eixos viaris";"2,81768272";"41,97920989"
"486002,9";"4646785,3";"Carrer de l'Esperanto";"Eixos viaris";"2,83104960";"41,97293465"
"485198,8";"4649186,1";"Carrer de l'Esport";"Eixos viaris";"2,82128521";"41,99454493"
"485345,8";"4647602,4";"Plaça de Salvador Espriu";"Eixos viaris";"2,82309954";"41,98028115"
"484726,4";"4648974,7";"Carrer de Damià Estela i Molinet";"Eixos viaris";"2,81559197";"41,99262651"
"483608,7";"4649281,8";"Carrer de l'Everest";"Eixos viaris";"2,80208550";"41,99536907"
"483979,9";"4647294,7";"Travessera de la Fàbrica";"Eixos viaris";"2,80661904";"41,97748051"
"483702,2";"4644993,5";"Carrer de Falgàs";"Eixos viaris";"2,80333929";"41,95675049"
"485935,6";"4646399,0";"Carrer del Far";"Eixos viaris";"2,83025017";"41,96945689"
"485920,5";"4646436,0";"Passatge del Far";"Eixos viaris";"2,83006825";"41,96978987"
"485158,7";"4645051,0";"Passatge de la Farigola";"Eixos viaris";"2,82090664";"41,95730163"
"485813,9";"4646835,4";"Carrer d'Emili Grahit";"Eixos viaris";"2,82876725";"41,97338161"
"485950,0";"4647893,4";"Carrer de la Ferradura";"Eixos viaris";"2,83039551";"41,98291311"
"485044,0";"4647673,7";"Carrer de Ferran Agulló i Vidal";"Eixos viaris";"2,81946438";"41,98091497"
"485568,9";"4648453,9";"Carrer de Ferran el Catòlic";"Eixos viaris";"2,82577047";"41,98794993"
"484939,0";"4647963,9";"Ronda de Ferran Puig";"Eixos viaris";"2,81818949";"41,98352490"
"485527,9";"4647606,7";"Carrer de R. Ferràndiz i M. Bellés";"Eixos viaris";"2,82529635";"41,98032054"
"485506,2";"4648017,2";"Carrer de les Ferreries Velles";"Eixos viaris";"2,82503273";"41,98402189"
"485070,9";"4648166,6";"Carrer de Figuerola";"Eixos viaris";"2,81976571";"41,98535574"
"483883,1";"4646785,4";"Carrer de Finestrelles";"Eixos viaris";"2,80547423";"41,97289417"
"484575,1";"4646024,0";"Carrer del Riu Fluvià";"Eixos viaris";"2,81384631";"41,96605394"
"484986,2";"4649096,7";"Camí de la Font de l'Abat";"Eixos viaris";"2,81872790";"41,99373032"
"485495,7";"4646229,1";"Passatge de la Font de l'Abella";"Eixos viaris";"2,82494405";"41,96791778"
"486969,2";"4646504,9";"Carrer de la Font";"Eixos viaris";"2,84272710";"41,97042036"
"485120,9";"4649221,1";"Carrer de la Font de la Lluna";"Eixos viaris";"2,82034258";"41,99485869"
"485300,6";"4646274,2";"Carrer de Joan Baptista Torroella i Bastons";"Eixos viaris";"2,82258954";"41,96831946"
"484220,9";"4648107,8";"Plaça de l'Assemblea de Catalunya";"Eixos viaris";"2,80950618";"41,98480778"
"485808,7";"4645973,7";"Carrer de Maria Aurèlia Capmany i Farnés";"Eixos viaris";"2,82872770";"41,96561776"
"485700,7";"4646149,0";"Carrer de Josep Maria Corredor i Pomés";"Eixos viaris";"2,82742006";"41,96720099"
"484159,7";"4649128,7";"Carrer de la Torre del Cerdà";"Eixos viaris";"2,80874228";"41,99400233"
"484180,1";"4649262,5";"Plaça de la Torre de Taialà";"Eixos viaris";"2,80899221";"41,99520964"
"484232,9";"4649241,2";"Passatge de la Torre de Taialà";"Eixos viaris";"2,80962061";"41,99502154"
"485697,6";"4646007,0";"Travessia de Josep Maria Corredor i Pomés";"Eixos viaris";"2,82738730";"41,96592199"
"486471,0";"4649507,4";"Passatge de Ricard Giralt i Casadesús";"Eixos viaris";"2,83664757";"41,99745896"
"485818,8";"4645572,3";"Carrer de la Universitat de Girona";"Eixos viaris";"2,82885805";"41,96200626"
"486556,0";"4646033,6";"Carrer del Pic de Peguera";"Eixos viaris";"2,83775333";"41,96617128"
"485969,4";"4645943,2";"Carrer de Salvador Ferrer C. Maura";"Eixos viaris";"2,83067139";"41,96535045"
"483782,1";"4645751,3";"Carrer de la Indústria";"Eixos viaris";"2,80428372";"41,96357921"
"484110,5";"4645947,3";"Plaça de Salt";"Eixos viaris";"2,80823665";"41,96535119"
"483909,7";"4646080,0";"Carrer de Salt";"Eixos viaris";"2,80580732";"41,96654500"
"483772,7";"4645946,8";"Carrer de Can Pau Birol";"Eixos viaris";"2,80415766";"41,96533530"
"484007,7";"4645628,6";"Carrer de Sarrià de Ter";"Eixos viaris";"2,80700231";"41,96247598"
"485127,8";"4649086,9";"Carrer de Manuel de Pedrolo";"Eixos viaris";"2,82043052";"41,99364293"
"483534,7";"4645502,1";"Carrer de la Torre Vedruna";"Eixos viaris";"2,80129788";"41,96133140"
"483186,0";"4649261,8";"Carrer del Camp de la Creu";"Eixos viaris";"2,79699094";"41,99518004"
"483355,1";"4649243,7";"Carrer del Castell de Bellaguarda";"Eixos viaris";"2,79903191";"41,99502151"
"483415,9";"4649094,8";"Carrer del Castell de Montgrí";"Eixos viaris";"2,79976054";"41,99368079"
"484621,7";"4644477,4";"Carrer d'Osca";"Eixos viaris";"2,81444187";"41,95212150"
"484526,2";"4644436,1";"Carrer de Terol";"Eixos viaris";"2,81329672";"41,95175037"
"486824,4";"4646790,4";"Avinguda de la Font de la Pólvora";"Eixos viaris";"2,84097067";"41,97299386"
"485933,2";"4648420,4";"Baixada de la Font del Bisbe";"Eixos viaris";"2,83017768";"41,98765931"
"485354,0";"4647188,7";"Carrer de la Font del Rei";"Eixos viaris";"2,82321849";"41,97655256"
"485226,6";"4647798,5";"Carrer de Fontanilles";"Eixos viaris";"2,82165817";"41,98204424"
"484660,0";"4648844,0";"Carrer de Fontajau";"Eixos viaris";"2,81479853";"41,99145437"
"485520,3";"4648271,2";"Carrer de la Força";"Eixos viaris";"2,82519547";"41,98630984"
"486203,5";"4649182,7";"Ronda del Fort Roig";"Eixos viaris";"2,83341932";"41,99452715"
"485020,0";"4649275,5";"Avinguda de França";"Eixos viaris";"2,81913384";"41,99534315"
