"Id_obra";"Numero_expedient";"Descripcio";"Tipus_obra";"Tipus_llicencia";"Tipus_local";"Nom_interessat";"Nom_carrer";"Numero";"Lletra";" Accessori";"Codi_edifici";"Data_resolucio";"Data_inici_obra";"Data_final_obra";"Data_caducitat";"Data_renuncia";"utm_x_etrs89";"umt_y_etrs89";"lon";"lat"
"20150591";"2016021279";"Llicències d'obra de primer establiment o nova planta";"Major";"Primera Ocupació";"Habitatge";"PERSONA FÍSICA";"UNIVERSITAT DE GIRONA, C.";"25";"";"N";"13136";"14/12/2016";"22/07/2016";"22/10/2018";"";"";"";"";"";""
"20150597";"2015008621";"Llicències d'obra de primer establiment o nova planta";"Major";"Llicència";"Administració Pública";"GENERALITAT DE CATALUNYA";"ESPANYA, PL.";"4";"";"N";"1094";"23/03/2016";"31/12/2016";"31/03/2019";"";"";"484818";"4647493";"2,81674097";"41,97928945"
"20150689";"2016006745";"Llicències d'obra de primer establiment o nova planta";"Major";"Primera Ocupació";"";"PERSONA FÍSICA";"NOU, C.";"21";"";"N";"3662";"27/05/2016";"15/04/2016";"15/10/2016";"";"";"485224";"4647859";"2,82163250";"41,98259360"
"20150711";"2016007641";"Llicències de moviments de terra i explanació";"Major";"Modificació";"Habitatge";"PERSONA FÍSICA";"PEIUS PASCUAL I CARBO, RDA.";"3";"";"N";"12265";"15/04/2016";"22/04/2016";"22/10/2016";"";"";"";"";"";""
"20150722";"2015019652";"Llicències d'obra de reforma o rehabilitació";"Major";"Modificació";"Habitatge";"PERSONA FÍSICA";"PONT DE PEDRA, PDA.";"3";"";"N";"81";"15/01/2016";"24/03/2016";"24/09/2016";"";"";"485416";"4647862";"2,82395013";"41,98262420"
"20150744";"2016003580";"Llicències d'obra de primer establiment o nova planta";"Major";"Primera Ocupació";"Habitatge";"INVERSIONES MIRESTO SL";"JAUME I, G.VIA";"40";"";"N";"3950";"30/03/2016";"23/01/2016";"23/07/2016";"";"";"485042";"4647966";"2,81943278";"41,98355388"
"20150835";"2015010913";"Llicències d'obra d'urbanització";"Major";"Llicència";"Local";"TECO WASH-JET S.L.";"SANTA COLOMA, CTRA.";"108";"";"N";"12705";"08/01/2016";"12/07/2016";"12/01/2017";"";"";"";"";"";""
"20150860";"2016016116";"Llicències d'obra de primer establiment o nova planta";"Major";"Primera Ocupació";"Habitatge";"EDIFICI FERRER MAURA SL";"LLUIS BORRASSA, C.";"24";"";"N";"13163";"06/08/2016";"";"";"";"";"484896";"4645934";"2,81772253";"41,96524956"
"20150915";"2016016248";"Llicències d'obra de reforma o rehabilitació";"Major";"Modificació";"";"COINCOVI, SL";"FERRAN PUIG, RDA.";"24";"";"N";"3961";"15/07/2016";"27/04/2016";"27/07/2017";"";"";"484920";"4648042";"2,81795810";"41,98423606"
"20150931";"2016002811";"Llicències d'obra de reforma o rehabilitació";"Major";"Pròrroga";"Habitatge";"NOVA RUIXAT S.A.";"FERRAN AGULLO I VIDAL, C.";"3";"";"N";"1168";"26/02/2016";"01/04/2016";"25/05/2017";"";"";"485064";"4647697";"2,81970519";"41,98113151"
"20150931";"2016025159";"Llicències d'obra de reforma o rehabilitació";"Major";"Pròrroga";"Habitatge";"NOVA RUIXAT SA";"FERRAN AGULLO I VIDAL, C.";"3";"";"N";"1168";"25/11/2016";"01/04/2016";"25/05/2017";"";"";"485064";"4647697";"2,81970519";"41,98113151"
"20150953";"2015012288";"Llicència de constitució i modificació de propietat horitzontal";"Major";"Llicència";"";"PERSONA FÍSICA";"CANONGE DORCA, C.";"30";"";"N";"4159";"18/04/2016";"";"";"";"";"484749";"4647923";"2,81589693";"41,98316098"
"20150953";"2016010731";"Llicència de constitució i modificació de propietat horitzontal";"Major";"Modificació";"";"PERSONA FÍSICA";"CANONGE DORCA, C.";"30";"";"N";"4159";"22/11/2016";"";"";"";"";"484749";"4647923";"2,81589693";"41,98316098"
"20150971";"2015012466";"Llicències d'obra de primer establiment o nova planta";"Major";"Llicència";"Local";"LIDL SUPERMERCADOS S.A.";"SALT, PL.";"2";"";"N";"5044";"08/07/2016";"";"";"";"";"484118";"4645838";"2,80833614";"41,96436963"
"20150985";"2016013484";"Llicències d'obra de reforma o rehabilitació";"Major";"Modificació";"Habitatge";"HOMS EMPRESA CONSTRUCTOR S.A.";"JAUME I, G.VIA";"1";"";"N";"3835";"17/06/2016";"";"";"";"";"485283";"4648186";"2,82233652";"41,98553988"
"20151008";"2016017056";"Llicències d'obra de reforma o rehabilitació";"Major";"Modificació";"Local";"FITNESS PUNT GROC SL";"BONASTRUC DE PORTA, C.";"24";"";"N";"3970";"29/07/2016";"01/04/2016";"01/10/2016";"";"";"484951";"4648064";"2,81833176";"41,98443480"
"20151010";"2015012767";"Llicències d'obra de reforma o rehabilitació";"Major";"Llicència";"Habitatge";"HAPROMSA OBRA CIVIL Y EDIFICACION SL";"REMENCES, C.";"2";"";"N";"4253";"08/01/2016";"14/10/2016";"14/01/2019";"";"";"484612";"4647636";"2,81425065";"41,98057341"
"20151040";"2015012983";"Llicències d'obra de reforma o rehabilitació";"Major";"Llicència";"Local";"ELLEUVE PARTNERS SLU";"BELL-LLOC, PL.";"4";"";"N";"75";"16/06/2016";"27/12/2016";"27/06/2017";"";"";"485475";"4647845";"2,82466276";"41,98247218"
"20151054";"2016013316";"Llicències d'obra de primer establiment o nova planta";"Major";"Primera Ocupació";"";"PERSONA FÍSICA";"HIMALAIA, C.";"31";"";"N";"7612";"06/08/2016";"16/04/2016";"16/10/2016";"";"";"483616";"4649378";"2,80217938";"41,99624288"
"20151155";"2015014096";"Llicències d'obra de reforma o rehabilitació";"Major";"Llicència";"Habitatge";"PERSONA FÍSICA";"BARCELONA, C.";"230";"B";"N";"11261";"04/11/2016";"18/05/2017";"18/11/2017";"";"";"484001";"4644554";"2,80695910";"41,95280268"
"20151155";"2015019413";"Llicències d'obra de primer establiment o nova planta";"Major";"Primera Ocupació";"Habitatge";"PERSONA FÍSICA";"BARCELONA, C.";"230";"B";"N";"11261";"22/11/2016";"18/05/2017";"18/11/2017";"";"";"484001";"4644554";"2,80695910";"41,95280268"
"20151215";"2015014770";"Llicències d'obra de reforma o rehabilitació";"Major";"Llicència";"Local";"BANC DE SABADELL SA";"MARQUES DE CAMPS, PL.";"12";"";"N";"10299";"04/03/2016";"14/09/2016";"14/03/2017";"";"";"484990";"4647759";"2,81881035";"41,98168852"
"20151244";"2016007741";"Llicències d'obra de reforma o rehabilitació";"Major";"Modificació";"Local";"PERE QUERA S.A.";"CORT REIAL, C.";"23";"";"N";"5830";"27/05/2016";"17/05/2016";"17/11/2016";"";"";"485494";"4648135";"2,82488496";"41,98508446"
"20151247";"2015015212";"Llicència de constitució i modificació de propietat horitzontal";"Major";"Llicència";"Habitatge";"PERSONA FÍSICA";"PONT DE PEDRA, PDA.";"3";"";"N";"81";"05/05/2016";"";"";"05/05/2016";"";"485416";"4647862";"2,82395013";"41,98262420"
"20151258";"2015015272";"Llicències d'obra de primer establiment o nova planta";"Major";"Llicència";"Habitatge";"PERSONA FÍSICA";"JOSEP MARIA CORREDOR I POMES, C.";"4";"";"N";"9587";"04/03/2016";"09/12/2016";"09/03/2019";"";"";"";"";"";""
"20151268";"2015015396";"Llicències d'obra de primer establiment o nova planta";"Major";"Llicència";"Habitatge";"PERSONA FÍSICA";"JOSEP MARIA CORREDOR I POMES, C.";"6";"";"N";"9589";"04/03/2016";"09/12/2016";"09/03/2019";"";"";"485650";"4646253";"2,82681410";"41,96813677"
"20151281";"2015015521";"Llicències d'obra de primer establiment o nova planta";"Major";"Llicència";"Habitatge";"OBRES I PROMOCIONS PONS S.A.";"BERNAT BOADES, C.";"74";"";"N";"12635";"30/09/2016";"07/07/2017";"07/10/2019";"";"";"";"";"";""
"20151282";"2015015522";"Llicències d'obra de primer establiment o nova planta";"Major";"Llicència";"Habitatge";"OBRES I PROMOCIONS PONS S.A.";"BERNAT BOADES, C.";"78";"";"N";"12637";"30/09/2016";"";"";"";"";"";"";"";""
"20151310";"2015015786";"Llicències d'obra de reforma o rehabilitació";"Major";"Llicència";"Habitatge";"EDIFICIS DE LA PUJADA SANT FELIU 3 I 5 DE GIRONA,";"SANT FELIU, PDA.";"3";"";"N";"6018";"26/02/2016";"03/09/2016";"03/03/2017";"";"04/11/2016";"485451";"4648311";"2,82436151";"41,98666883"
"20151310";"2016022922";"Llicències d'obra de reforma o rehabilitació";"Major";"Renúncia";"Habitatge";"EDIFICIS DE LA PUJADA SANT FELIU 3 I 5 DE GIRONA,";"SANT FELIU, PDA.";"3";"";"N";"6018";"04/11/2016";"03/09/2016";"03/03/2017";"";"04/11/2016";"485451";"4648311";"2,82436151";"41,98666883"
"20151324";"2016002239";"Llicències d'obra de reforma o rehabilitació";"Major";"Modificació";"Habitatge";"PERSONA FÍSICA";"RUTLLA, C.";"40";"";"N";"1294";"04/03/2016";"26/05/2016";"26/11/2016";"";"";"485336";"4647301";"2,82299841";"41,97756998"
"20151376";"2015016828";"Llicències d'obra de primer establiment o nova planta";"Major";"Llicència";"Habitatge";"PERSONA FÍSICA";"PUIG D'ADRI, C.";"12";"";"N";"12197";"12/02/2016";"19/11/2016";"19/02/2018";"";"";"";"";"";""
"20151379";"2015016833";"Llicències d'obra de primer establiment o nova planta";"Major";"Llicència";"Habitatge";"GOLUBSA SL";"SANTA MARIA, C.";"18";"";"N";"2467";"10/06/2016";"21/03/2017";"21/06/2019";"";"";"484675";"4646193";"2,81504873";"41,96757802"
"20151380";"2015016834";"Llicències de demolició de construccions i edificacions";"Major";"Llicència";"Habitatge";"GOLUBSA SL";"SANTA MARIA, C.";"18";"";"N";"2467";"10/06/2016";"21/12/2016";"21/06/2017";"";"";"484675";"4646193";"2,81504873";"41,96757802"
"20151383";"2015016865";"Llicències d'obra de reforma o rehabilitació";"Major";"Llicència";"";"CA L'AUGER SL";"SANTA CLARA, C.";"53";"";"N";"3799";"29/01/2016";"09/08/2016";"09/02/2017";"";"";"485361";"4648135";"2,82327940";"41,98508200"
"20151406";"2015017087";"Llicències de construcció de piscines";"Major";"Llicència";"";"PERSONA FÍSICA";"ALBI, C.";"45";"";"N";"3014";"22/01/2016";"28/07/2016";"28/01/2017";"";"";"484964";"4645160";"2,81856294";"41,95827969"
"20151421";"2015017326";"Llicències d'obra de primer establiment o nova planta";"Major";"Llicència";"Habitatge";"GOLUBSA S.L.";"VALENCIA, C.";"10";"";"N";"4890";"22/11/2016";"";"";"22/11/2016";"";"484281";"4646309";"2,81029063";"41,96861504"
"20151422";"2015017328";"Llicències de demolició de construccions i edificacions";"Major";"Llicència";"Habitatge";"GOLUBSA S.L.";"VALENCIA, C.";"10";"";"N";"4890";"22/11/2016";"";"";"22/11/2016";"";"484281";"4646309";"2,81029063";"41,96861504"
"20151431";"2015017431";"Llicències de canvi d'ús d'edificis i d'instal·lacions";"Major";"Llicència";"Habitatge";"PERSONA FÍSICA";"FERRAN PUIG, RDA.";"4";"";"N";"3930";"29/01/2016";"04/08/2016";"04/02/2017";"";"";"484997";"4647880";"2,81889176";"41,98277845"
"20151439";"2015017601";"Llicències d'obra de reforma o rehabilitació";"Major";"Llicència";"Habitatge";"NOGUE-REGAS CB";"SANT ANTONI MARIA CLARET, RDA.";"47";"";"N";"1341";"02/09/2016";"08/06/2017";"08/09/2018";"";"";"485270";"4647474";"2,82219743";"41,97912690"
"20151451";"2016003529";"Llicències d'obra de reforma o rehabilitació";"Major";"Renúncia";"Local";"ABANCA CORPORACION BANCARIA SA";"JAUME I, G.VIA";"45";"";"N";"1013";"11/03/2016";"14/06/2016";"14/12/2016";"";"11/03/2016";"485116";"4647765";"2,82033117";"41,98174495"
"20151501";"2015018182";"Llicències d'obra de primer establiment o nova planta";"Major";"Llicència";"Local";"AUTOMOVILES Y SUMINISTROS S.L.";"SANTA COLOMA, CTRA.";"59";"";"N";"5050";"22/01/2016";"29/10/2016";"29/07/2017";"";"";"484064";"4645781";"2,80768602";"41,96385516"
"20151501";"2016009909";"Llicències d'obra de primer establiment o nova planta";"Major";"Modificació";"Local";"AUTOMOVILES Y SUMINISTROS S.L.";"SANTA COLOMA, CTRA.";"59";"";"N";"5050";"27/05/2016";"29/10/2016";"29/07/2017";"";"";"484064";"4645781";"2,80768602";"41,96385516"
"20151502";"2015018190";"Llicències de parcel·lació urbanística";"Major";"Llicència";"";"EUROMERCAT ESCUDERO SL";"MONTNEGRE, C.";"48";"";"N";"8436";"29/04/2016";"";"";"";"";"483829";"4646864";"2,80482030";"41,97360459"
"20151511";"2015018228";"Llicències d'obra de reforma o rehabilitació";"Major";"Llicència";"";"COMUNITAT DE PROPIETARIS,C/ CREU, 8";"CREU, C.";"8";"";"N";"1532";"08/01/2016";"14/07/2016";"14/01/2017";"";"";"485324";"4647082";"2,82285903";"41,97559730"
"20151532";"2015018557";"Llicències d'obra de reforma o rehabilitació";"Major";"Llicència";"Local";"COL.LEGI OF. ARQUITECTES";"CATEDRAL, PL.";"8";"";"N";"5947";"04/03/2016";"11/12/2016";"11/03/2018";"";"";"485534";"4648357";"2,82536237";"41,98708467"
"20151538";"2015018703";"Llicència de constitució i modificació de propietat horitzontal";"Major";"Llicència";"";"GERONA DE AUTOMOCION SA. (GERAUTO)";"JOAN TORRO I CABRATOSA, C.";"24";"";"N";"9390";"30/03/2016";"";"";"";"";"483847";"4645273";"2,80508124";"41,95927535"
"20151539";"2015018706";"Llicències d'obra de reforma o rehabilitació";"Major";"Llicència";"Habitatge";"PERSONA FÍSICA";"SANT FRANCESC, AV.";"5";"";"N";"1039";"08/01/2016";"15/07/2016";"15/01/2017";"";"";"485288";"4647797";"2,82240662";"41,98203639"
"20151545";"2015018793";"Llicències d'obra de reforma o rehabilitació";"Major";"Llicència";"Habitatge";"CAIXABANK SA";"SANT FRANCESC, AV.";"34";"";"N";"3657";"08/01/2016";"14/07/2016";"14/01/2017";"";"";"485150";"4647852";"2,82073939";"41,98252917"
"20151553";"2015018912";"Llicències d'obra de reforma o rehabilitació";"Major";"Llicència";"Habitatge";"FUNDACIO PRIVADA BISBE TOMAS DE LORENZAN";"BALLESTERIES, C.";"21";"";"";"";"03/06/2016";"09/03/2017";"09/06/2018";"";"";"";"";"";""
"20151557";"2015018936";"Llicències d'obra de reforma o rehabilitació";"Major";"Llicència";"Local";"PERSONA FÍSICA";"TAMBOR ANSO, C.";"25";"";"N";"7062";"22/01/2016";"26/10/2016";"26/01/2019";"";"";"486408";"4648549";"2,83590906";"41,98882951"
"20151557";"2016016122";"Llicències d'obra de primer establiment o nova planta";"Major";"Primera Ocupació";"Local";"PERSONA FÍSICA";"TAMBOR ANSO, C.";"25";"";"N";"7062";"13/09/2016";"26/10/2016";"26/01/2019";"";"";"486408";"4648549";"2,83590906";"41,98882951"
"20151562";"2015018978";"Llicències de construcció de piscines";"Major";"Llicència";"";"PERSONA FÍSICA";"PUIGSACALM, C.";"46";"";"N";"10121";"15/01/2016";"21/07/2016";"21/01/2017";"";"";"486111";"4645814";"2,83238811";"41,96419110"
"20151563";"2015018979";"Llicències d'obra de reforma o rehabilitació";"Major";"Llicència";"Habitatge";"COMUNITAT DE PROPIETARIS JOAN MARAGALL 33";"JOAN MARAGALL, C.";"33";"";"N";"1319";"05/02/2016";"16/08/2016";"16/02/2017";"";"";"485135";"4647328";"2,82057157";"41,97780940"
"20151585";"2015019417";"Llicències de canvi d'ús d'edificis i d'instal·lacions";"Major";"Llicència";"Habitatge";"VALLMAJOR CB";"SANTA CLARA, C.";"48";"";"N";"3741";"19/02/2016";"25/08/2016";"25/02/2017";"";"";"485383";"4648074";"2,82354650";"41,98453300"
"20151586";"2015019418";"Llicències de demolició de construccions i edificacions";"Major";"Llicència";"Habitatge";"NORD 1901, S.L.";"NORD, C.";"5";"";"N";"3823";"15/01/2016";"18/07/2016";"18/01/2017";"";"";"485296";"4648101";"2,82249558";"41,98477456"
"20151595";"2015019462";"Llicències de construcció de piscines";"Major";"Llicència";"";"PERSONA FÍSICA";"ALBI, C.";"43";"";"N";"3011";"22/01/2016";"05/08/2016";"05/02/2017";"";"";"484940";"4645172";"2,81827303";"41,95838731"
"20151596";"2015019463";"Llicències de construcció de piscines";"Major";"Llicència";"";"PERSONA FÍSICA";"RIERA PALAGRET, C.";"106";"";"N";"10312";"22/01/2016";"30/07/2016";"30/01/2017";"";"";"485296";"4645422";"2,82256256";"41,96064570"
"20151599";"2015019544";"Llicències d'obra de reforma o rehabilitació";"Major";"Llicència";"Administració Pública";"UNIVERSITAT DE GIRONA";"MARIA AURELIA CAPMANY I FARNES, C.";"63";"";"N";"11284";"16/06/2016";"";"";"";"16/06/2016";"485867";"4645747";"2,82944515";"41,96358331"
"20151602";"2015019580";"Llicències d'obra de reforma o rehabilitació";"Major";"Llicència";"Habitatge";"PERSONA FÍSICA";"ARGENTERIA, C.";"30";"";"N";"5828";"29/01/2016";"";"";"";"";"485494";"4648155";"2,82488446";"41,98526459"
"20160003";"2016000010";"Llicències d'obra de reforma o rehabilitació";"Major";"Llicència";"Habitatge";"PERSONA FÍSICA";"ANETO, C.";"3";"";"N";"7656";"22/04/2016";"";"";"";"";"483618";"4649351";"2,80220429";"41,99599974"
"20160004";"2016000011";"Llicència de constitució i modificació de propietat horitzontal";"Major";"Llicència";"Habitatge";"PERSONA FÍSICA";"FIGUEROLA, C.";"56";"";"N";"3980";"12/02/2016";"";"";"";"";"484897";"4648124";"2,81767835";"41,98497416"
"20160006";"2016000021";"Llicències de canvi d'ús d'edificis i d'instal·lacions";"Major";"Llicència";"Habitatge";"PERSONA FÍSICA";"CERVERI, C.";"2";"";"N";"4004";"26/02/2016";"02/09/2016";"02/03/2017";"";"";"485018";"4648101";"2,81913962";"41,98476932"
"20160008";"2016000031";"Llicències d'obra de reforma o rehabilitació";"Major";"Llicència";"";"PROHABITAT VIERMA SL";"EMILI GRAHIT, C.";"52";"";"N";"1930";"01/03/2016";"";"";"";"01/03/2016";"485578";"4646818";"2,82593130";"41,97322423"
"20160012";"2016000043";"Llicències d'obra de reforma o rehabilitació";"Major";"Llicència";"Habitatge";"MBD REAL ESTATE GROUP SL";"NOU, C.";"2";"";"N";"3694";"29/01/2016";"02/08/2016";"02/02/2017";"";"";"485295";"4647883";"2,82248896";"41,98281109"
"20160021";"2016000102";"Llicències d'obra de reforma o rehabilitació";"Major";"Llicència";"Habitatge";"PERSONA FÍSICA";"CANONGE DORCA, C.";"14";"";"N";"4154";"29/04/2016";"03/02/2017";"03/11/2017";"";"";"484790";"4647868";"2,81639329";"41,98266640"
"20160028";"2016000158";"Llicències d'obra de reforma o rehabilitació";"Major";"Llicència";"Local";"INVERSIONES Y NEGOCIOS HERMANOS SILVA SL";"PONT DE PEDRA, PDA.";"1";"";"N";"82";"05/02/2016";"18/08/2016";"18/02/2017";"";"";"485432";"4647858";"2,82414337";"41,98258847"
"20160040";"2016000253";"Llicències d'obra de primer establiment o nova planta";"Major";"Llicència";"Local";"ESCOLA VEDRUNA";"CREU DE PALAU, DIS.";"15";"";"N";"11050";"12/02/2016";"19/08/2016";"19/02/2017";"";"";"484592";"4643652";"2,81411356";"41,94469041"
"20160051";"2016000440";"Llicències de construcció de piscines";"Major";"Llicència";"";"PERSONA FÍSICA";"TORRENT, C.";"19";"";"N";"993";"29/01/2016";"";"";"";"";"487016";"4646764";"2,84328860";"41,97276287"
"20160061";"2016000561";"Llicències de construcció de piscines";"Major";"Llicència";"";"PERSONA FÍSICA";"ROS DE PALAU, C.";"14";"B";"N";"10192";"12/02/2016";"24/08/2016";"24/02/2017";"";"";"485171";"4644702";"2,82107230";"41,95415854"
"20160065";"2016000666";"Llicències d'obra de reforma o rehabilitació";"Major";"Llicència";"Local";"UNION DE IGLESIAS CRSITIANAS ADVENTISTAS DEL SEPTI";"ENRIC CLAUDI GIRBAL I NADAL, C.";"15";"";"N";"1805";"06/05/2016";"19/11/2016";"19/05/2017";"";"";"485316";"4646747";"2,82277083";"41,97257992"
"20160068";"2016000669";"Llicències d'obra de reforma o rehabilitació";"Major";"Llicència";"";"MOXEALJO 2007 SL";"NOU, C.";"20";"";"N";"3685";"05/02/2016";"15/08/2016";"15/02/2017";"";"";"485130";"4647875";"2,82049738";"41,98273594"
"20160075";"2016000791";"Llicències d'obra de primer establiment o nova planta";"Major";"Llicència";"Habitatge";"PERSONA FÍSICA";"JOSEP MARIA CORREDOR I POMES, C.";"8";"";"N";"9591";"06/05/2016";"11/02/2017";"11/05/2019";"";"";"";"";"";""
"20160077";"2016000797";"Llicències d'obra de reforma o rehabilitació";"Major";"Llicència";"";"COMUNITAT PROPIETARIS ANTIC ROCA 21";"ANTIC ROCA, C.";"21";"";"N";"1698";"03/06/2016";"09/12/2016";"09/06/2017";"";"";"485336";"4646878";"2,82300896";"41,97376016"
"20160087";"2016000966";"Llicències de construcció de piscines";"Major";"Llicència";"";"PERSONA FÍSICA";"MAS CATOFA, C.";"39";"";"N";"8047";"05/02/2016";"12/08/2016";"12/02/2017";"";"";"483879";"4649439";"2,80535316";"41,99679771"
"20160088";"2016000967";"Llicències de canvi d'ús d'edificis i d'instal·lacions";"Major";"Llicència";"Local";"PERSONA FÍSICA";"SANT FRANCESC, AV.";"3";"";"N";"1040";"04/03/2016";"";"";"";"";"485301";"4647803";"2,82256339";"41,98209067"
"20160093";"2016001078";"Llicències d'obra de reforma o rehabilitació";"Major";"Llicència";"Habitatge";"PERSONA FÍSICA";"ALBI, C.";"43";"";"N";"3011";"04/03/2016";"11/09/2016";"11/03/2017";"";"";"484940";"4645172";"2,81827303";"41,95838731"
"20160094";"2016001082";"Llicències d'obra de reforma o rehabilitació";"Major";"Llicència";"Local";"BONA GUIS, S.L";"CREU, C.";"47";"";"N";"2653";"27/05/2016";"01/12/2016";"01/06/2017";"";"";"484984";"4647133";"2,81875391";"41,97605023"
"20160095";"2016001085";"Llicències d'obra de reforma o rehabilitació";"Major";"Llicència";"Local";"GENERAL OPTICA S.A.";"NOU, C.";"29";"";"N";"3658";"11/03/2016";"16/09/2016";"16/03/2017";"";"";"485181";"4647854";"2,82111355";"41,98254776"
"20160096";"2016001090";"Llicències d'obra de reforma o rehabilitació";"Major";"Llicència";"Habitatge";"PERSONA FÍSICA";"FONTANILLES, C.";"3";"";"N";"3667";"12/02/2016";"";"";"";"";"485258";"4647854";"2,82204305";"41,98254921"
"20160100";"2016001206";"Llicències d'obra de reforma o rehabilitació";"Major";"Llicència";"Habitatge";"PERSONA FÍSICA";"FERRAN AGULLO I VIDAL, C.";"3";"";"N";"1168";"26/02/2016";"02/09/2016";"02/03/2017";"";"";"485064";"4647697";"2,81970519";"41,98113151"
"20160101";"2016001209";"Llicències d'obra de reforma o rehabilitació";"Major";"Llicència";"Habitatge";"PERSONA FÍSICA";"ILLA DE MENORCA, C.";"3";"";"N";"6812";"04/03/2016";"14/12/2016";"14/09/2017";"";"";"485460";"4650472";"2,82441667";"42,00613233"
"20160106";"2016001350";"Llicències d'obra de reforma o rehabilitació";"Major";"Llicència";"Habitatge";"PERSONA FÍSICA";"TORRE GIRONELLA, C.";"25";"";"N";"6278";"29/04/2016";"05/11/2016";"05/05/2017";"";"";"486092";"4648129";"2,83210407";"41,98504120"
"20160117";"2016001464";"Llicències d'obra de reforma o rehabilitació";"Major";"Llicència";"Habitatge";"ARESTA ESTUDI D'ARQUITECTURA I URBAN. SL";"CATEDRAL, PDA.";"10";"";"N";"5923";"26/02/2016";"02/09/2016";"02/03/2017";"";"";"485582";"4648316";"2,82594284";"41,98671628"
"20160130";"2016001681";"Llicències d'obra de reforma o rehabilitació";"Major";"Llicència";"Local";"PERSONA FÍSICA";"CORT REIAL, C.";"5";"";"N";"5790";"19/02/2016";"25/08/2016";"25/02/2017";"";"";"485505";"4648087";"2,82501893";"41,98465234"
"20160132";"2016001689";"Llicències de canvi d'ús d'edificis i d'instal·lacions";"Major";"Llicència";"Local";"COL·LEGI D'ENGINYERS TÈCNICS INDUSTRIALS DE GIRONA";"BARCELONA, C.";"33";"";"N";"1230";"11/03/2016";"";"";"";"";"484958";"4647498";"2,81843075";"41,97933717"
"20160136";"2016001695";"Llicències d'obra de primer establiment o nova planta";"Major";"Llicència";"Habitatge";"MORABET 2014 SL";"LLUIS BORRASSA, C.";"36";"";"N";"13166";"28/10/2016";"04/08/2017";"04/11/2019";"";"";"";"";"";""
"20160143";"2016001861";"Llicències d'obra de reforma o rehabilitació";"Major";"Llicència";"Habitatge";"PERSONA FÍSICA";"MONTSENY, C.";"22";"";"N";"5121";"18/03/2016";"12/06/2017";"12/10/2017";"";"";"483983";"4647151";"2,80667122";"41,97619264"
"20160143";"2016026135";"Llicències d'obra de reforma o rehabilitació";"Major";"Pròrroga";"Habitatge";"PERSONA FÍSICA";"MONTSENY, C.";"22";"";"N";"5121";"02/12/2016";"12/06/2017";"12/10/2017";"";"";"483983";"4647151";"2,80667122";"41,97619264"
"20160157";"2016002335";"Llicències d'obra de reforma o rehabilitació";"Major";"Llicència";"Local";"GESTION FRANQUICIAS 16 S.L.";"JULI GARRETA, C.";"24";"";"N";"1383";"18/03/2016";"24/09/2016";"24/03/2017";"";"";"484993";"4647409";"2,81885550";"41,97853624"
"20160159";"2016002339";"Llicència de constitució i modificació de propietat horitzontal";"Major";"Llicència";"Habitatge";"SOCIEDAD EXPLOTACIONS LA SELVA S.L.";"ARGENTERIA, C.";"1";"";"N";"5838";"19/04/2016";"";"";"";"";"485448";"4648082";"2,82433096";"41,98460626"
"20160172";"2016002792";"Llicències d'obra de reforma o rehabilitació";"Major";"Llicència";"Habitatge";"PERSONA FÍSICA";"JOSEP MALUQUER I SALVADOR, C.";"26";"";"N";"1466";"11/03/2016";"";"";"";"";"485276";"4647172";"2,82227741";"41,97640700"
"20160177";"2016002817";"Llicències d'obra de reforma o rehabilitació";"Major";"Llicència";"Habitatge";"PERSONA FÍSICA";"PEDRET, C.";"80";"";"N";"6697";"03/06/2016";"09/12/2016";"09/06/2017";"";"";"485612";"4649062";"2,82628674";"41,99343578"
"20160185";"2016003061";"Llicències de canvi d'ús d'edificis i d'instal·lacions";"Major";"Llicència";"";"BONASTRUCH S.A.";"SANTANDER, C.";"23";"";"N";"4639";"18/03/2016";"";"";"";"";"484613";"4646979";"2,81427992";"41,97465605"
"20160187";"2016003168";"Llicències d'obra de reforma o rehabilitació";"Major";"Llicència";"Habitatge";"PERSONA FÍSICA";"NARCIS XIFRA I MASMITJA, C.";"11";"";"N";"4558";"18/03/2016";"29/09/2016";"29/03/2017";"";"";"484472";"4646993";"2,81257770";"41,97477938"
"20160191";"2016003176";"Llicències d'obra de reforma o rehabilitació";"Major";"Llicència";"Administració Pública";"INSTITUT CATALA DE LA SA LUT -GIRONA-";"FRANÇA, AV.";"60";"";"N";"7288";"10/06/2016";"28/04/2017";"28/01/2018";"";"";"485105";"4649535";"2,82015352";"41,99768649"
"20160204";"2016003407";"Llicències d'obra de reforma o rehabilitació";"Major";"Llicència";"Local";"MANIA ONLINE,SL";"RIERA GARRAP, C.";"40";"";"N";"10959";"10/06/2016";"27/12/2016";"27/06/2017";"";"";"483218";"4648939";"2,79738650";"41,99228059"
"20160219";"2016003650";"Llicències d'obra de reforma o rehabilitació";"Major";"Llicència";"Habitatge";"PERSONA FÍSICA";"CREU, C.";"52";"";"N";"2669";"18/03/2016";"08/10/2016";"08/04/2017";"";"";"484913";"4647195";"2,81789534";"41,97660729"
"20160220";"2016003651";"Llicències de construcció de piscines";"Major";"Llicència";"";"PERSONA FÍSICA";"MAS ARAGAI, C.";"13";"";"N";"2940";"18/03/2016";"24/09/2016";"24/03/2017";"";"";"484834";"4645481";"2,81698598";"41,96116834"
