nom_cientific;nom;mida_tronc;mida_escocell;x;y
Quercus rubra;Roure americà;20-50;90;485106,3;4646028,4
Quercus rubra;Roure americà;20-50;90;485111,8;4646028,6
Quercus rubra;Roure americà;20-50;90;485116,6;4646029,7
Quercus rubra;Roure americà;20-50;90;485121,4;4646032,5
Quercus rubra;Roure americà;20-50;90;485126,2;4646033
Quercus rubra;Roure americà;20-50;90;485151,1;4646056
Quercus rubra;Roure americà;20-50;90;485147,3;4646052,7
Robinia pseudoacacia;Falsa acàcia;20-50;Sense escocell;485139,4;4646046,3
Quercus rubra;Roure americà;20-50;Sense escocell;485135,6;4646044,3
Fraxinus ornus;Freixa de flor;20-50;Sense escocell;485131,6;4646044,2
Quercus rubra;Roure americà;20-50;Sense escocell;485118,6;4646041,9
Quercus rubra;Roure americà;20-50;Sense escocell;485114,2;4646041,6
Quercus rubra;Roure americà;20-50;Sense escocell;485110,8;4646041,1
Quercus rubra;Roure americà;20-50;Sense escocell;485105,4;4646040,8
Quercus rubra;Roure americà;20-50;Sense escocell;485102,3;4646040,6
Quercus rubra;Roure americà;20-50;Sense escocell;485093,3;4646039,9
Quercus rubra;Roure americà;20-50;Sense escocell;485088,8;4646039,5
Quercus rubra;Roure americà;20-50;Sense escocell;485084,7;4646039,9
Quercus rubra;Roure americà;20-50;Sense escocell;485080,8;4646039,8
Quercus rubra;Roure americà;20-50;Sense escocell;485075;4646039,8
Quercus rubra;Roure americà;20-50;Sense escocell;485068,2;4646040,1
Quercus rubra;Roure americà;20-50;Sense escocell;485063;4646039,8
Quercus rubra;Roure americà;20-50;Sense escocell;485057,4;4646040,4
Quercus rubra;Roure americà;20-50;Sense escocell;485052,9;4646040,7
Quercus rubra;Roure americà;20-50;Sense escocell;485048,5;4646041,2
Quercus rubra;Roure americà;20-50;Sense escocell;485043,2;4646041,2
Quercus rubra;Roure americà;20-50;Sense escocell;485037,3;4646042,3
Quercus rubra;Roure americà;20-50;Sense escocell;485031,7;4646042,6
Quercus rubra;Roure americà;20-50;Sense escocell;485027;4646042,9
Quercus rubra;Roure americà;20-50;Sense escocell;485022,7;4646043,4
Quercus rubra;Roure americà;20-50;Sense escocell;485017,1;4646043,7
Quercus rubra;Roure americà;20-50;Sense escocell;485012,5;4646044,2
Quercus rubra;Roure americà;20-50;Sense escocell;485006,2;4646044,7
Quercus rubra;Roure americà;20-50;Sense escocell;485001,6;4646045,7
Quercus rubra;Roure americà;20-50;Sense escocell;484991,4;4646046,3
Quercus rubra;Roure americà;20-50;Sense escocell;484986,1;4646046,6
Quercus rubra;Roure americà;20-50;Sense escocell;484981,3;4646046,7
Quercus rubra;Roure americà;20-50;Sense escocell;484974,5;4646046,3
Quercus rubra;Roure americà;20-50;Sense escocell;484969,9;4646046,8
Quercus rubra;Roure americà;20-50;Sense escocell;484964,6;4646046
Quercus rubra;Roure americà;20-50;Sense escocell;484959,4;4646046
Quercus rubra;Roure americà;20-50;Sense escocell;484953,8;4646044,8
Quercus rubra;Roure americà;20-50;Sense escocell;484948,7;4646044,2
Quercus rubra;Roure americà;20-50;Sense escocell;484943,1;4646043,3
Quercus rubra;Roure americà;20-50;Sense escocell;484938,3;4646042,9
Quercus rubra;Roure americà;20-50;Sense escocell;484934;4646041,9
Quercus rubra;Roure americà;20-50;Sense escocell;484929,5;4646040,8
Quercus rubra;Roure americà;20-50;Sense escocell;484925,6;4646039,4
Quercus rubra;Roure americà;20-50;Sense escocell;484921,6;4646039
Quercus rubra;Roure americà;20-50;Sense escocell;484914,9;4646036,7
Quercus rubra;Roure americà;20-50;Sense escocell;484903,6;4646032,8
Quercus rubra;Roure americà;20-50;Sense escocell;484898,5;4646031,1
Celtis australis;Lledoner;20-50;Sense escocell;484892,9;4646028,7
Quercus rubra;Roure americà;20-50;Sense escocell;484886,6;4646026
Celtis australis;Lledoner;20-50;Sense escocell;484881,9;4646023,8
Quercus rubra;Roure americà;20-50;Sense escocell;484877,5;4646021,6
Quercus rubra;Roure americà;20-50;Sense escocell;484872;4646018,7
Quercus rubra;Roure americà;20-50;Sense escocell;484867,9;4646016,3
Quercus rubra;Roure americà;20-50;90;484863,5;4646013,8
Quercus rubra;Roure americà;20-50;90;484859,6;4646011,3
Quercus rubra;Roure americà;20-50;90;484848,7;4646002,8
Quercus rubra;Roure americà;50-80;90;484830,8;4645988,5
Quercus rubra;Roure americà;20-50;90;484827,5;4645985,5
Quercus rubra;Roure americà;20-50;90;484824,5;4645982
Quercus rubra;Roure americà;20-50;90;484821,1;4645978,7
Quercus rubra;Roure americà;20-50;90;484818;4645975,9
Quercus rubra;Roure americà;20-50;90;484814,8;4645972,8
Quercus rubra;Roure americà;20-50;90;484811,1;4645968,6
Quercus rubra;Roure americà;20-50;90;484807,8;4645965,4
Quercus rubra;Roure americà;20-50;90;484805;4645962,3
Quercus rubra;Roure americà;50-80;90;484802,3;4645959
Quercus rubra;Roure americà;20-50;90;484799;4645955,9
Quercus rubra;Roure americà;20-50;90;484796,2;4645953,2
Quercus rubra;Roure americà;20-50;90;484791,7;4645948,6
Quercus rubra;Roure americà;50-80;90;484788,2;4645944,6
Quercus rubra;Roure americà;50-80;90;484784,4;4645940,6
Quercus rubra;Roure americà;50-80;90;484781,3;4645937,5
Fraxinus ornus;Freixa de flor;20-50;90;484795,2;4645924
Fraxinus ornus;Freixa de flor;20-50;90;484798,7;4645928
Fraxinus ornus;Freixa de flor;20-50;90;484802,4;4645931,5
Fraxinus ornus;Freixa de flor;20-50;90;484805,9;4645935,4
Fraxinus ornus;Freixa de flor;20-50;90;484809,8;4645939,7
Fraxinus ornus;Freixa de flor;20-50;90;484812,8;4645943
Fraxinus ornus;Freixa de flor;20-50;90;484816,2;4645946,5
Fraxinus ornus;Freixa de flor;20-50;90;484819,4;4645949,3
Fraxinus ornus;Freixa de flor;20-50;90;484822,3;4645952,2
Fraxinus ornus;Freixa de flor;20-50;90;484824,9;4645955,3
Fraxinus ornus;Freixa de flor;20-50;90;484829;4645959,5
Fraxinus ornus;Freixa de flor;20-50;90;484831,8;4645962,7
Fraxinus ornus;Freixa de flor;20-50;90;484834,6;4645965,5
Fraxinus ornus;Freixa de flor;20-50;90;484838,1;4645968,9
Fraxinus ornus;Freixa de flor;20-50;90;484841;4645971,9
Fraxinus ornus;Freixa de flor;20-50;90;484844,4;4645975,5
Tilia europaea;Til·ler;20-50;90;484836,8;4645982,1
Tilia europaea;Til·ler;20-50;90;484833,8;4645979,4
Tilia europaea;Til·ler;20-50;90;484830,7;4645975,7
Tilia europaea;Til·ler;20-50;90;484827,5;4645972,3
Tilia europaea;Til·ler;20-50;90;484824,1;4645969,1
Tilia europaea;Til·ler;20-50;90;484821,4;4645967
Tilia europaea;Til·ler;20-50;90;484817,5;4645962,5
Tilia europaea;Til·ler;20-50;90;484814,2;4645960
Tilia europaea;Til·ler;20-50;90;484810,8;4645955,9
Tilia europaea;Til·ler;20-50;90;484807,9;4645952,7
Tilia europaea;Til·ler;20-50;90;484805,2;4645949,8
Fraxinus ornus;Freixa de flor;20-50;90;484801,8;4645946,5
Fraxinus ornus;Freixa de flor;20-50;90;484798,2;4645942,1
Fraxinus ornus;Freixa de flor;20-50;90;484794,2;4645938,7
Fraxinus ornus;Freixa de flor;20-50;90;484791,6;4645935,1
Fraxinus ornus;Freixa de flor;20-50;90;484787,8;4645931
Celtis australis;Lledoner;20-50;90;484906,1;4646072,4
Celtis australis;Lledoner;20-50;90;484903,5;4646069,3
Celtis australis;Lledoner;20-50;90;484900,8;4646066,5
Celtis australis;Lledoner;20-50;90;484898,5;4646063,1
Celtis australis;Lledoner;20-50;90;484896,2;4646059,9
Celtis australis;Lledoner;20-50;90;484893,5;4646056,3
Celtis australis;Lledoner;20-50;Sense escocell;484900,2;4646054,8
Celtis australis;Lledoner;20-50;Sense escocell;484904,1;4646051,9
Celtis australis;Lledoner;20-50;Sense escocell;484898,2;4646052,4
Celtis australis;Lledoner;20-50;Sense escocell;484901,7;4646049,2
Celtis australis;Lledoner;20-50;Sense escocell;484907,4;4646045,6
Celtis australis;Lledoner;20-50;Sense escocell;484913;4646052,9
Celtis australis;Lledoner;20-50;Sense escocell;484915,4;4646056,1
Cercis siliquastrum;Arbre de l'amor;20-50;Sense escocell;484930;4646060,4
Cercis siliquastrum;Arbre de l'amor;20-50;Sense escocell;484927,2;4646056,9
Cercis siliquastrum;Arbre de l'amor;20-50;Sense escocell;484925,2;4646053,9
Cercis siliquastrum;Arbre de l'amor;20-50;Sense escocell;484923,3;4646051,6
Celtis australis;Lledoner;20-50;Sense escocell;484920;4646048,5
Celtis australis;Lledoner;20-50;Sense escocell;484926,5;4646049,6
Celtis australis;Lledoner;20-50;Sense escocell;484931,1;4646050,6
Celtis australis;Lledoner;20-50;Sense escocell;484935,4;4646051,2
Cercis siliquastrum;Arbre de l'amor;20-50;Sense escocell;484941,7;4646052,2
Celtis australis;Lledoner;20-50;Sense escocell;484938,2;4646054,8
Celtis australis;Lledoner;20-50;Sense escocell;484934;4646058,2
Celtis australis;Lledoner;20-50;Sense escocell;484931,4;4646054,3
Quercus rubra;Roure americà;20-50;90;484773,2;4645929,6
Quercus rubra;Roure americà;20-50;90;484769,3;4645925
Quercus rubra;Roure americà;20-50;90;484765,9;4645922
Quercus rubra;Roure americà;20-50;90;484762,8;4645917,9
Quercus rubra;Roure americà;20-50;90;484759,3;4645914,8
Quercus rubra;Roure americà;20-50;90;484754,9;4645909,2
Quercus rubra;Roure americà;20-50;90;484750,6;4645905,3
Quercus rubra;Roure americà;20-50;90;484747,4;4645901,8
Quercus rubra;Roure americà;20-50;90;484744,2;4645898,4
Quercus rubra;Roure americà;20-50;90;484740,8;4645895,3
Quercus rubra;Roure americà;20-50;90;484737,6;4645891,9
Quercus rubra;Roure americà;20-50;90;484732,8;4645887,7
Quercus rubra;Roure americà;20-50;90;484729,9;4645884,3
Quercus rubra;Roure americà;20-50;90;484727;4645880,6
Quercus rubra;Roure americà;20-50;90;484724;4645877,3
Quercus rubra;Roure americà;20-50;90;484721,3;4645874,3
Quercus rubra;Roure americà;20-50;90;484718,4;4645871,2
Quercus rubra;Roure americà;20-50;90;484707,9;4645860,6
Quercus rubra;Roure americà;20-50;90;484704,8;4645857,7
Quercus rubra;Roure americà;20-50;90;484701,9;4645854,8
Quercus rubra;Roure americà;20-50;90;484699,1;4645852,1
Quercus rubra;Roure americà;20-50;90;484697,2;4645849
Quercus rubra;Roure americà;50-80;90;484692,9;4645845
Quercus rubra;Roure americà;50-80;90;484689,2;4645841,6
Quercus rubra;Roure americà;20-50;90;484683,8;4645836,8
Quercus rubra;Roure americà;20-50;90;484680,6;4645832,9
Quercus rubra;Roure americà;50-80;90;484676,7;4645828,7
Quercus rubra;Roure americà;20-50;90;484672,4;4645823,8
Quercus rubra;Roure americà;20-50;90;484668,2;4645819,7
Quercus rubra;Roure americà;20-50;90;484665,1;4645816,3
Quercus rubra;Roure americà;50-80;90;484661,1;4645811,9
Quercus rubra;Roure americà;20-50;90;484656;4645807,1
Quercus rubra;Roure americà;50-80;90;484652,7;4645803,6
Quercus rubra;Roure americà;20-50;90;484649,7;4645800,2
Quercus rubra;Roure americà;50-80;90;484645,8;4645796,6
Quercus rubra;Roure americà;50-80;90;484643,2;4645793,2
Quercus rubra;Roure americà;50-80;90;484634,8;4645784,4
Quercus rubra;Roure americà;20-50;90;484631;4645780,7
Quercus rubra;Roure americà;20-50;90;484627;4645777,3
Quercus rubra;Roure americà;50-80;90;484623,2;4645773
Quercus rubra;Roure americà;20-50;90;484619,8;4645769,3
Quercus rubra;Roure americà;50-80;90;484616,5;4645765,6
Trachycarpus fortunei;Palmera excelsa;20-50;Sense escocell;484617,2;4645750,7
Trachycarpus fortunei;Palmera excelsa;20-50;Sense escocell;484617,4;4645746,8
Trachycarpus fortunei;Palmera excelsa;20-50;Sense escocell;484623,6;4645748,7
Ailanthus altissima;Ailant;50-80;90;484635,7;4645762,5
Ailanthus altissima;Ailant;50-80;90;484644;4645768,9
Ailanthus altissima;Ailant;50-80;90;484648,3;4645772,2
Ailanthus altissima;Ailant;50-80;90;484652,5;4645775,8
Ailanthus altissima;Ailant;20-50;90;484656,9;4645779,6
Ailanthus altissima;Ailant;20-50;90;484660,1;4645783,3
Ailanthus altissima;Ailant;20-50;90;484663,1;4645786,7
Ailanthus altissima;Ailant;20-50;90;484667;4645790,3
Ailanthus altissima;Ailant;50-80;90;484670,6;4645793,9
Ailanthus altissima;Ailant;50-80;90;484663,2;4645801,2
Ailanthus altissima;Ailant;20-50;90;484659,6;4645797,1
Ailanthus altissima;Ailant;50-80;90;484656,4;4645793,6
Ailanthus altissima;Ailant;20-50;90;484652,8;4645790,1
Ailanthus altissima;Ailant;20-50;90;484649,3;4645786,8
Ailanthus altissima;Ailant;20-50;90;484645,6;4645782,5
Ailanthus altissima;Ailant;20-50;90;484642,1;4645778
Ailanthus altissima;Ailant;20-50;90;484638,9;4645773,5
Ailanthus altissima;Ailant;50-80;90;484632,7;4645765,4
Ailanthus altissima;Ailant;50-80;90;484686,8;4645810,8
Ailanthus altissima;Ailant;20-50;90;484691,7;4645815,8
Ailanthus altissima;Ailant;20-50;90;484695,4;4645819,8
Ailanthus altissima;Ailant;20-50;90;484699,5;4645823,6
Ailanthus altissima;Ailant;20-50;90;484702,9;4645827,7
Ailanthus altissima;Ailant;20-50;90;484706,7;4645832
Ailanthus altissima;Ailant;20-50;90;484710,6;4645835,4
Ailanthus altissima;Ailant;20-50;90;484714,1;4645839,2
Ailanthus altissima;Ailant;20-50;90;484717,2;4645843,3
Ailanthus altissima;Ailant;20-50;90;484720,8;4645847,1
Ailanthus altissima;Ailant;20-50;90;484724;4645850,3
Ailanthus altissima;Ailant;20-50;90;484731,6;4645857,6
Ailanthus altissima;Ailant;20-50;90;484734,6;4645860,8
Ailanthus altissima;Ailant;20-50;90;484738,4;4645864,2
Ailanthus altissima;Ailant;20-50;90;484740,8;4645867,4
Ailanthus altissima;Ailant;20-50;90;484744,6;4645870,9
Ailanthus altissima;Ailant;20-50;90;484747,9;4645874,7
Ailanthus altissima;Ailant;20-50;90;484752,4;4645879,2
Ailanthus altissima;Ailant;20-50;90;484755,4;4645882,6
Ailanthus altissima;Ailant;20-50;90;484758,6;4645886
Ailanthus altissima;Ailant;20-50;90;484761,7;4645889,3
Ailanthus altissima;Ailant;20-50;90;484765,1;4645892,8
Ailanthus altissima;Ailant;20-50;90;484768,4;4645896,4
Ailanthus altissima;Ailant;50-80;90;484773,4;4645901,7
Ailanthus altissima;Ailant;50-80;90;484765,5;4645908,3
Ailanthus altissima;Ailant;20-50;90;484760,5;4645902,8
Ailanthus altissima;Ailant;20-50;90;484757,1;4645899,2
Ailanthus altissima;Ailant;20-50;90;484753,3;4645895,9
Ailanthus altissima;Ailant;20-50;90;484750,6;4645891,8
Ailanthus altissima;Ailant;20-50;90;484747,5;4645888,8
Ailanthus altissima;Ailant;20-50;90;484744,1;4645886
Ailanthus altissima;Ailant;20-50;90;484739,9;4645881,9
Ailanthus altissima;Ailant;20-50;90;484736,5;4645877,7
Ailanthus altissima;Ailant;20-50;90;484733,7;4645874,5
Ailanthus altissima;Ailant;20-50;90;484729,9;4645871,6
Ailanthus altissima;Ailant;20-50;90;484727;4645868,1
Tilia europaea;Til·ler;20-50;90;484723,3;4645864,4
Tilia europaea;Til·ler;20-50;90;484714,1;4645854,2
Tilia europaea;Til·ler;20-50;90;484711,5;4645851,4
Ailanthus altissima;Ailant;20-50;90;484708,7;4645848,5
Ailanthus altissima;Ailant;20-50;90;484706,2;4645846,2
Tilia europaea;Til·ler;20-50;90;484703,3;4645843,5
Ailanthus altissima;Ailant;20-50;90;484698,9;4645838,6
Tilia europaea;Til·ler;20-50;90;484695;4645834,7
Ailanthus altissima;Ailant;20-50;90;484691,3;4645830,9
Ailanthus altissima;Ailant;20-50;90;484687,2;4645826,7
Ailanthus altissima;Ailant;20-50;90;484683;4645822,6
Ailanthus altissima;Ailant;50-80;90;484678,4;4645817,7
Tilia platyphyllos;Tell de fulla gran;20-50;90;484936,3;4646296,5
Tilia platyphyllos;Tell de fulla gran;20-50;90;484933,7;4646290,3
Tilia platyphyllos;Tell de fulla gran;20-50;90;484931,4;4646284,4
Tilia platyphyllos;Tell de fulla gran;20-50;90;484928,7;4646278,2
Tilia platyphyllos;Tell de fulla gran;20-50;90;484926,8;4646273,2
Tilia platyphyllos;Tell de fulla gran;20-50;90;484913,9;4646247
Tilia platyphyllos;Tell de fulla gran;20-50;90;484909,2;4646238
Tilia platyphyllos;Tell de fulla gran;20-50;90;484906,2;4646233,5
Tilia platyphyllos;Tell de fulla gran;20-50;90;484904,1;4646228,8
Tilia platyphyllos;Tell de fulla gran;20-50;90;484901,6;4646224,6
Tilia platyphyllos;Tell de fulla gran;20-50;90;484898,9;4646219,8
Tilia platyphyllos;Tell de fulla gran;20-50;90;484885,9;4646199,1
Tilia platyphyllos;Tell de fulla gran;20-50;90;484883;4646194,7
Tilia platyphyllos;Tell de fulla gran;20-50;90;484880;4646190,4
Tilia platyphyllos;Tell de fulla gran;20-50;90;484877,6;4646186,5
Tilia platyphyllos;Tell de fulla gran;20-50;90;484871,4;4646177,4
Tilia platyphyllos;Tell de fulla gran;20-50;90;484868,5;4646173,4
Tilia platyphyllos;Tell de fulla gran;20-50;90;484865,6;4646169,5
Tilia platyphyllos;Tell de fulla gran;20-50;90;484862,4;4646165,5
Tilia platyphyllos;Tell de fulla gran;20-50;90;484854,5;4646153,5
Tilia platyphyllos;Tell de fulla gran;20-50;90;484851;4646150
Tilia platyphyllos;Tell de fulla gran;20-50;90;484847,9;4646145,9
Tilia platyphyllos;Tell de fulla gran;20-50;90;484844;4646141,9
Tilia platyphyllos;Tell de fulla gran;20-50;90;484840,8;4646137,9
Tilia platyphyllos;Tell de fulla gran;20-50;90;484822,9;4646120,8
Tilia platyphyllos;Tell de fulla gran;20-50;90;484820,1;4646117,1
Tilia platyphyllos;Tell de fulla gran;20-50;90;484790,9;4646091,4
Tilia platyphyllos;Tell de fulla gran;20-50;90;484787,6;4646088,1
Tilia platyphyllos;Tell de fulla gran;20-50;90;484783,9;4646085,1
Tilia platyphyllos;Tell de fulla gran;20-50;90;484776,3;4646079
Tilia platyphyllos;Tell de fulla gran;20-50;90;484772,5;4646075,9
Tilia platyphyllos;Tell de fulla gran;20-50;90;484768,8;4646072,7
Tilia cordata;Tell de fulla petita;20-50;90;484738,1;4646051
Tilia cordata;Tell de fulla petita;20-50;90;484734,2;4646047,9
Tilia cordata;Tell de fulla petita;20-50;90;484729,6;4646044,8
Tilia cordata;Tell de fulla petita;20-50;90;484725,5;4646041,7
Tilia cordata;Tell de fulla petita;20-50;90;484721,8;4646039,2
Tilia cordata;Tell de fulla petita;20-50;90;484717,8;4646036
Tilia cordata;Tell de fulla petita;20-50;90;484713,5;4646033,4
Tilia cordata;Tell de fulla petita;20-50;90;484709,4;4646030
Tilia cordata;Tell de fulla petita;20-50;90;484705,1;4646026,9
Tilia cordata;Tell de fulla petita;20-50;90;484697,4;4646021,7
Tilia cordata;Tell de fulla petita;20-50;90;484693,5;4646018,3
Tilia cordata;Tell de fulla petita;20-50;90;484689,2;4646015,6
Tilia cordata;Tell de fulla petita;20-50;90;484684,8;4646013
Tilia cordata;Tell de fulla petita;20-50;90;484681,1;4646010
Tilia cordata;Tell de fulla petita;20-50;90;484676,8;4646006,9
Tilia cordata;Tell de fulla petita;20-50;90;484668,8;4646001,6
Tilia cordata;Tell de fulla petita;20-50;90;484660;4645994,5
Tilia cordata;Tell de fulla petita;20-50;90;484656;4645991,1
Tilia cordata;Tell de fulla petita;20-50;90;484652,5;4645987,3
Tilia cordata;Tell de fulla petita;20-50;90;484646,9;4645982,8
Tilia cordata;Tell de fulla petita;20-50;90;484642,9;4645978,9
Tilia cordata;Tell de fulla petita;20-50;90;484639,8;4645974,8
Tilia cordata;Tell de fulla petita;20-50;90;484636,2;4645971,1
Tilia cordata;Tell de fulla petita;20-50;90;484632,2;4645967,4
Tilia cordata;Tell de fulla petita;20-50;90;484626,4;4645960,7
Tilia cordata;Tell de fulla petita;20-50;90;484623,4;4645957,1
Tilia cordata;Tell de fulla petita;20-50;90;484619,7;4645953
Tilia cordata;Tell de fulla petita;20-50;90;484616,4;4645949
Tilia cordata;Tell de fulla petita;20-50;90;484613;4645945,5
Tilia cordata;Tell de fulla petita;20-50;90;484609,4;4645941,2
Tilia cordata;Tell de fulla petita;20-50;90;484589,4;4645916,8
Tilia cordata;Tell de fulla petita;20-50;90;484586,2;4645912,2
Tilia cordata;Tell de fulla petita;20-50;90;484582,8;4645907,6
Tilia cordata;Tell de fulla petita;20-50;90;484580;4645903,8
Celtis australis;Lledoner;20-50;90;484574,2;4645892,6
Celtis australis;Lledoner;20-50;90;484571,6;4645888,4
Tilia cordata;Tell de fulla petita;20-50;90;484569,8;4645884,4
Tilia cordata;Tell de fulla petita;20-50;90;484567,4;4645879,9
Tilia cordata;Tell de fulla petita;20-50;90;484561,6;4645867,1
Tilia cordata;Tell de fulla petita;20-50;90;484559;4645862,1
Celtis australis;Lledoner;20-50;90;484557,4;4645857,3
Celtis australis;Lledoner;20-50;90;484555,2;4645852,7
Tilia cordata;Tell de fulla petita;20-50;90;484553,7;4645848,2
Tilia cordata;Tell de fulla petita;20-50;90;484552,4;4645843,1
Tilia cordata;Tell de fulla petita;20-50;90;484550,5;4645838,4
Tilia cordata;Tell de fulla petita;20-50;90;484549,4;4645833,7
Tilia cordata;Tell de fulla petita;20-50;90;484547,6;4645829,1
Tilia cordata;Tell de fulla petita;20-50;90;484545,9;4645823,9
Tilia cordata;Tell de fulla petita;20-50;90;484544,9;4645819,5
Tilia cordata;Tell de fulla petita;20-50;90;484543;4645814
Tilia cordata;Tell de fulla petita;20-50;90;484541,7;4645809,7
Tilia cordata;Tell de fulla petita;20-50;90;484540,3;4645805,6
Tilia cordata;Tell de fulla petita;20-50;90;484538,8;4645800,9
Celtis australis;Lledoner;50-80;90;484537,7;4645796,3
Tilia cordata;Tell de fulla petita;20-50;90;484535,9;4645792,5
Fraxinus ornus;Freixa de flor;20-50;90;484525,6;4645763,8
Fraxinus ornus;Freixa de flor;20-50;90;484524,2;4645758,7
Fraxinus ornus;Freixa de flor;50-80;90;484510,3;4645715
Fraxinus ornus;Freixa de flor;20-50;90;484508,8;4645710,2
Fraxinus ornus;Freixa de flor;50-80;90;484507,5;4645706
Fraxinus ornus;Freixa de flor;50-80;90;484506;4645701,6
Fraxinus ornus;Freixa de flor;50-80;90;484504,4;4645696,8
Fraxinus ornus;Freixa de flor;20-50;90;484502,9;4645692
Fraxinus ornus;Freixa de flor;50-80;90;484500,9;4645687,3
Fraxinus ornus;Freixa de flor;20-50;90;484499,9;4645682,5
Fraxinus ornus;Freixa de flor;50-80;90;484498,5;4645677,6
Fraxinus ornus;Freixa de flor;50-80;90;484496,9;4645673,1
Fraxinus ornus;Freixa de flor;50-80;90;484495;4645668
Fraxinus ornus;Freixa de flor;20-50;90;484495,8;4645663
Magnolia grandiflora;Magnolia;20-50;90;484498,7;4645659,2
Magnolia grandiflora;Magnolia;20-50;90;484503;4645657,4
Magnolia grandiflora;Magnolia;20-50;90;484507,5;4645660,7
Magnolia grandiflora;Magnolia;20-50;90;484511,4;4645664
Magnolia grandiflora;Magnolia;20-50;90;484515,6;4645667,8
Magnolia grandiflora;Magnolia;20-50;90;484518,6;4645670,5
Magnolia grandiflora;Magnolia;20-50;90;484523,4;4645675
Magnolia grandiflora;Magnolia;20-50;90;484526,2;4645678,1
Magnolia grandiflora;Magnolia;20-50;90;484529,4;4645680,9
Magnolia grandiflora;Magnolia;20-50;90;484533,1;4645684,4
Magnolia grandiflora;Magnolia;50-80;90;484536,1;4645687,4
Magnolia grandiflora;Magnolia;20-50;90;484540,7;4645691,5
Magnolia grandiflora;Magnolia;50-80;90;484544,8;4645694,7
Magnolia grandiflora;Magnolia;50-80;90;484548,6;4645698,8
Magnolia grandiflora;Magnolia;50-80;90;484551,4;4645701,8
Magnolia grandiflora;Magnolia;50-80;90;484554,4;4645705,1
Magnolia grandiflora;Magnolia;50-80;90;484558,8;4645709,2
Magnolia grandiflora;Magnolia;50-80;90;484562,6;4645711,9
Magnolia grandiflora;Magnolia;50-80;90;484566;4645715
Magnolia grandiflora;Magnolia;50-80;90;484570,5;4645720
Magnolia grandiflora;Magnolia;50-80;90;484573,4;4645722,5
Magnolia grandiflora;Magnolia;20-50;90;484576,8;4645726
Magnolia grandiflora;Magnolia;20-50;90;484581;4645729,4
Magnolia grandiflora;Magnolia;50-80;90;484584,2;4645732,8
Magnolia grandiflora;Magnolia;50-80;90;484587,5;4645736,3
Magnolia grandiflora;Magnolia;50-80;90;484591,7;4645739,5
Magnolia grandiflora;Magnolia;50-80;90;484595,5;4645741,6
Tilia cordata;Tell de fulla petita;20-50;90;484597,8;4645946,8
Tilia cordata;Tell de fulla petita;20-50;90;484599,6;4645949,4
Tilia cordata;Tell de fulla petita;20-50;90;484603,5;4645953,2
Tilia cordata;Tell de fulla petita;20-50;90;484607,2;4645958
Carpinus betulus;Carpí;20-50;90;484612,7;4645964,6
Tilia cordata;Tell de fulla petita;20-50;90;484617,9;4645969,7
Tilia cordata;Tell de fulla petita;20-50;90;484625,9;4645978,7
Carpinus betulus;Carpí;20-50;90;484630,1;4645983,8
Tilia cordata;Tell de fulla petita;20-50;90;484635;4645987,8
Tilia platyphyllos;Tell de fulla gran;20-50;90;484659,9;4646009,9
Tilia platyphyllos;Tell de fulla gran;20-50;90;484663,6;4646012,7
Tilia platyphyllos;Tell de fulla gran;20-50;90;484667,1;4646015,5
Tilia platyphyllos;Tell de fulla gran;20-50;90;484671,1;4646017,9
Tilia platyphyllos;Tell de fulla gran;20-50;90;484674,8;4646020,8
Cercis siliquastrum;Arbre de l'amor;20-50;90;484678,3;4646023
Tilia platyphyllos;Tell de fulla gran;20-50;90;484683,3;4646026,9
Tilia platyphyllos;Tell de fulla gran;20-50;90;484688,4;4646030,3
Celtis australis;Lledoner;20-50;Sense escocell;484908,7;4646059
Celtis australis;Lledoner;20-50;Sense escocell;484908,5;4646064,3
Magnolia grandiflora;Magnolia;50-80;90;484405,4;4645531,6
Magnolia grandiflora;Magnolia;50-80;90;484413,9;4645539,3
Magnolia grandiflora;Magnolia;50-80;90;484418,3;4645543,6
Magnolia grandiflora;Magnolia;50-80;90;484422,8;4645547,5
Magnolia grandiflora;Magnolia;50-80;90;484427,4;4645551,9
Magnolia grandiflora;Magnolia;50-80;90;484431,5;4645555,9
Magnolia grandiflora;Magnolia;50-80;90;484435,2;4645559,9
Magnolia grandiflora;Magnolia;50-80;90;484440,3;4645564,5
Magnolia grandiflora;Magnolia;50-80;90;484444,2;4645568,1
Magnolia grandiflora;Magnolia;50-80;90;484448,8;4645572,4
Magnolia grandiflora;Magnolia;50-80;90;484453,3;4645576,7
Magnolia grandiflora;Magnolia;50-80;90;484457,6;4645580,5
Magnolia grandiflora;Magnolia;50-80;90;484461,7;4645584,8
Magnolia grandiflora;Magnolia;50-80;90;484470,5;4645592,6
Magnolia grandiflora;Magnolia;20-50;90;484475,1;4645596,6
Magnolia grandiflora;Magnolia;20-50;90;484479,4;4645601,8
Magnolia grandiflora;Magnolia;20-50;90;484483,8;4645605,5
Magnolia grandiflora;Magnolia;20-50;90;484488;4645609,3
Quercus rubra;Roure americà;50-80;Sense escocell;484473,6;4645612
Quercus rubra;Roure americà;50-80;Sense escocell;484470;4645609,1
Quercus rubra;Roure americà;20-50;Sense escocell;484466,9;4645605,3
Quercus rubra;Roure americà;50-80;Sense escocell;484463,8;4645603
Quercus rubra;Roure americà;20-50;Sense escocell;484461,4;4645599,8
