"Orgànica";"Programa";"Econòmica";"Descripció";"Crèdits inicials";"Modificacions de crèdit";"Crèdits extraordinaris";"Suplements de crèdit";"Ampliacions de crèdit";"Transferències positives";"Trasferències negatives";"Romanents incorporats";"Baixes per anul·lació";"Crèdits totals consignats";"Despeses autoritzades";"Saldo de crèdits disponibles";"% de realització del pressupost"
"601";"24100";"14399";"CONTRACTACIÓ INTEGRANTS TREBALL I FORMACIÓ PRMI";"0,00";"213.836,37";"0,00";"0,00";"0,00";"5.156,68";"0,00";"208.679,69";"0,00";"213.836,37";"202.643,32";"11.193,05";"94,77"
"601";"24100";"22603";"FEM OCUPACIÓ PER A JOVES 2015-EXP FOJ-40-2015-ACT.FORMACIÓ";"0,00";"36.000,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"36.000,00";"18.819,80";"17.180,20";"52,28"
"601";"24100";"22606";"TREBALL ALS BARRIS 2015-EXP GTB-068/15-CASA OFICIS MÒDUL B";"0,00";"21.168,00";"0,00";"0,00";"0,00";"0,00";"0,00";"21.168,00";"0,00";"21.168,00";"21.139,25";"28,75";"99,86"
"601";"24100";"22608";"INSERCIÓ LABORAL- AJUT A LA CONTRACTACIÓ";"0,00";"17.825,00";"0,00";"0,00";"0,00";"0,00";"0,00";"17.825,00";"0,00";"17.825,00";"0,00";"17.825,00";"0,00"
"601";"24100";"22615";"FORMACIÓ-SERVEIS D'ORIENTACIÓ";"0,00";"9.000,00";"0,00";"0,00";"0,00";"0,00";"0,00";"9.000,00";"0,00";"9.000,00";"0,00";"9.000,00";"0,00"
"601";"24100";"22617";"FORMACIÓ- ACCIONS FORMATIVES";"0,00";"51.235,75";"0,00";"0,00";"0,00";"0,00";"0,00";"51.235,75";"0,00";"51.235,75";"0,00";"51.235,75";"0,00"
"601";"24100";"22618";"JOVES PER L'OCUPACIÓ 2015-EXP SOC001/15/0037-ACT.FORMACIÓ";"0,00";"119.683,24";"0,00";"0,00";"0,00";"0,00";"17.608,06";"0,00";"0,00";"119.683,24";"109.922,39";"9.760,85";"91,84"
"601";"24100";"22619";"JOVES PER OCUPACIÓ 2015-EXP SOC001/15/0037-ACT.FORMACIÓ GES";"0,00";"7.200,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"7.200,00";"0,00";"7.200,00";"0,00"
"601";"24100";"22620";"JOVES PER OCUPACIÓ 2015-EXP SOC001/15/0037-FORMACIÓ INCENTIU";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"60.000,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"601";"24100";"22621";"TREBALL ALS BARRIS 2015-EXP GTB-068/15-DISPOSITIU 1";"0,00";"23.000,00";"0,00";"0,00";"0,00";"0,00";"0,00";"23.000,00";"0,00";"23.000,00";"12.153,33";"10.846,67";"52,84"
"601";"24100";"22622";"TREBALL ALS BARRIS 2015-EXP GTB-068/15-DISPOSITIU 2";"0,00";"12.000,00";"0,00";"0,00";"0,00";"0,00";"0,00";"12.000,00";"0,00";"12.000,00";"8.513,68";"3.486,32";"70,95"
"601";"24100";"22624";"GARANTIA JUVENIL";"0,00";"87.875,49";"0,00";"0,00";"0,00";"0,00";"0,00";"87.875,49";"0,00";"87.875,49";"46.804,94";"41.070,55";"53,26"
"601";"24100";"22625";"PROGRAMES INTEGRALS 2015-EXP 15/INTE15/270/0131088";"0,00";"10.901,90";"0,00";"0,00";"0,00";"904,90";"9.200,00";"0,00";"0,00";"10.901,90";"9.308,90";"1.593,00";"85,39"
"601";"24100";"22626";"PROJECTE SINGULARS- EXP 0132137-TÈCNIC/A SEGUIMENT";"0,00";"5.314,92";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"5.314,92";"3.299,79";"2.015,13";"62,09"
"601";"24100";"22627";"PROJ.SINGULARS- EXP 0132137-CASA OFICIS VIVERISME 1 MÒDUL B";"0,00";"25.301,40";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"25.301,40";"12.267,40";"13.034,00";"48,49"
"601";"24100";"22629";"PROJ.SINGULARS- EXP 0132137-CASA OFICIS VIVERISME 2 MÒDUL B";"0,00";"21.506,40";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"21.506,40";"9.583,80";"11.922,60";"44,56"
"601";"24100";"22630";"PROJECTE SINGULARS- EXP 0132137- CASA OFICIS APP'S MÒDUL B";"0,00";"21.506,40";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"21.506,40";"3.944,64";"17.561,76";"18,34"
"601";"24100";"22633";"FOAP 2015 -EXP 15/FOAP/269/0127331-COMV";"0,00";"17.319,65";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"17.319,65";"11.365,60";"5.954,05";"65,62"
"601";"24100";"22634";"FOAP 2015 -EXP 15/FOAP/269/0127331-AGAO";"0,00";"15.751,76";"0,00";"0,00";"0,00";"558,16";"0,00";"0,00";"0,00";"15.751,76";"15.451,46";"300,30";"98,09"
"601";"24100";"22635";"FOAP 2015 -EXP 15/FOAP/269/0127331-COML";"0,00";"12.878,36";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"12.878,36";"12.278,36";"600,00";"95,34"
"601";"24100";"22636";"FOAP 2015 -EXP 15/FOAP/269/0127331-ADGG";"0,00";"12.049,68";"0,00";"0,00";"0,00";"0,00";"500,00";"0,00";"0,00";"12.049,68";"4.289,32";"7.760,36";"35,60"
"601";"24100";"22637";"FOAP 2015 -EXP 15/FOAP/269/0127331-INAI";"0,00";"30.104,59";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"30.104,59";"28.596,11";"1.508,48";"94,99"
"601";"24100";"22638";"FOAP 2015 -EXP 15/FOAP/269/0127331-COMT";"0,00";"7.309,86";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"7.309,86";"2.201,30";"5.108,56";"30,11"
"601";"24100";"22639";"FOAP 2015 -EXP 15/FOAP/269/0127331-SSCM";"0,00";"12.486,18";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"12.486,18";"11.875,41";"610,77";"95,11"
"601";"24100";"22640";"FOAP 2015 -EXP 15/FOAP/269/0127331-IFCT";"0,00";"49.541,91";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"49.541,91";"43.630,07";"5.911,84";"88,07"
"601";"24100";"22641";"TREBALL ALS BARRIS 2015-EXP GTB-068/15-FORMACIÓ PATRONATGE";"0,00";"14.425,22";"0,00";"0,00";"0,00";"0,00";"0,00";"14.425,22";"0,00";"14.425,22";"13.887,91";"537,31";"96,28"
"601";"24100";"22642";"TREBALL ALS BARRIS 2015-EXP GTB-068/15-FORMACIÓ JARDINERIA";"0,00";"14.425,22";"0,00";"0,00";"0,00";"0,00";"0,00";"14.425,22";"0,00";"14.425,22";"14.266,73";"158,49";"98,90"
"601";"24100";"22660";"BLOC 2- TREBALL I FORMACIÓ PANP EXP.2015/PANP/SPO/0073";"0,00";"20.218,98";"0,00";"0,00";"0,00";"0,00";"0,00";"11.118,01";"0,00";"20.218,98";"7.553,63";"12.665,35";"37,36"
"601";"24100";"22661";"DESPESES MARMI/66/2015";"0,00";"1.383,96";"0,00";"0,00";"0,00";"0,00";"10.786,05";"12.170,01";"0,00";"1.383,96";"653,39";"730,57";"47,21"
"601";"24100";"22664";"FORMACIÓ EXP 2014/PANP/SPO/0073";"0,00";"10.001,12";"0,00";"0,00";"0,00";"0,00";"0,00";"10.001,12";"0,00";"10.001,12";"0,00";"10.001,12";"0,00"
"601";"24100";"22680";"DESPESES FORMACIÓ EXP 2015/PRMI/SPO/0083";"0,00";"1.950,00";"0,00";"0,00";"0,00";"0,00";"0,00";"1.950,00";"0,00";"1.950,00";"211,55";"1.738,45";"10,85"
"601";"24100";"48001";"PLA ACTÚA - JOVES DESOCUPATS";"100.000,00";"53.010,21";"0,00";"0,00";"0,00";"0,00";"90.000,00";"93.442,67";"0,00";"153.010,21";"53.721,25";"99.288,96";"35,11"
"601";"24100";"48003";"PROGRAMA SALUT I CRISI (PM10)";"0,00";"86.482,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"86.482,00";"33.515,17";"52.966,83";"38,75"
"601";"24100";"14304";"AODL CONGRESSOS";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"3.653,49";"3.653,49";"0,00";"0,00";"0,00";"0,00";"0,00"
"601";"24100";"14305";"AODL NNTT - GLB-045/12 - TECNIC A GLB 6080 PROG 6";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"2.127,80";"2.127,80";"0,00";"0,00";"0,00";"0,00";"0,00"
"601";"24100";"62200";"INVERSIÓ SMO";"0,00";"124.306,23";"0,00";"0,00";"0,00";"84.853,80";"375,12";"39.827,55";"0,00";"124.306,23";"107.856,24";"16.449,99";"86,77"
"601";"24100";"22611";"DESPESES SERVEI MUNICIPAL D'OCUPACIÓ";"38.800,00";"23.000,13";"0,00";"0,00";"0,00";"5.366,66";"2.103,00";"19.736,47";"0,00";"61.800,13";"50.721,09";"11.079,04";"82,07"
"601";"24100";"14362";"TO 1A FASE - GLB-045/12";"0,00";"0,20";"0,00";"0,00";"0,00";"0,00";"0,00";"0,20";"0,00";"0,20";"0,00";"0,20";"0,00"
"601";"24100";"13000";"RETR.BAS.P.LABORAL OCUPACIÓ";"205.733,16";"1.228,33";"0,00";"0,00";"0,00";"1.228,33";"0,00";"0,00";"0,00";"206.961,49";"206.961,49";"0,00";"100,00"
"601";"24100";"14300";"PROGRAMES CONVENI - ALTRE PERSONAL";"0,00";"1.000,00";"0,00";"0,00";"0,00";"1.000,00";"0,00";"0,00";"0,00";"1.000,00";"846,26";"153,74";"84,63"
"601";"24100";"14324";"ALTRE PERSONAL TREBALL ALS BARRIS: CASA OF HORTES";"0,00";"170,58";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"170,58";"170,58";"0,00";"100,00"
"601";"24100";"14341";"ALTRE PERSONAL 30 PLUS";"0,00";"279,45";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"279,45";"279,45";"0,00";"100,00"
"601";"24100";"14346";"ALTRE PERSONAL - 30 PLUS";"0,00";"180,72";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"180,72";"180,72";"0,00";"100,00"
"601";"24100";"14351";"TREBALL ALS BARRIS : PROG DESENV LOCAL";"0,00";"86,93";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"86,93";"86,93";"0,00";"100,00"
"601";"24100";"14359";"ALTRE PERSONAL TREBALL ALS BARRIS : DIF ESPECIALS";"0,00";"631,37";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"631,37";"631,37";"0,00";"100,00"
"601";"24100";"14363";"ALTRE PERSONAL TREBALL ALS BARRIS : INSERCIÓ SOCIOLABORAL JO";"0,00";"378,18";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"378,18";"378,18";"0,00";"100,00"
"601";"24100";"14365";"ALTRE PERSONAL FEM OCUPACIÓ PER A JOVES";"0,00";"98,73";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"98,73";"98,73";"0,00";"100,00"
"601";"24100";"14366";"ALTRE PERSONAL FEM OCUPACIÓ PER A JOVES";"0,00";"99,53";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"99,53";"99,53";"0,00";"100,00"
"601";"24100";"14375";"ALTRE PERSONAL - TREBALL I FORMACIÓ LIN B";"0,00";"101,62";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"101,62";"101,62";"0,00";"100,00"
"601";"24100";"14376";"ALTRE PERSONAL - TREBALL I FORMACIÓ LIN C";"0,00";"361,44";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"361,44";"361,44";"0,00";"100,00"
"601";"24100";"14379";"ALTRE PERSONAL JOVES PER L'OCUPACIÓ";"0,00";"477,71";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"477,71";"477,71";"0,00";"100,00"
"601";"24100";"14380";"ALTRE PERSONAL EXP 16/FOAP/315/144354";"0,00";"1.200,64";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"1.200,64";"1.176,63";"24,01";"98,00"
"601";"24100";"14384";"ALTRE PERSONAL ACCIONS FORMATIVES PERSONES DESOCUPADES";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"601";"24100";"14389";"ALTRE PERSONAL PROJECTES SINGULARS";"0,00";"395,72";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"395,72";"395,72";"0,00";"100,00"
"601";"24100";"14390";"PERSONAL GIRONA ACTUA";"0,00";"54.000,00";"0,00";"0,00";"0,00";"54.000,00";"0,00";"0,00";"0,00";"54.000,00";"569,20";"53.430,80";"1,05"
"601";"24100";"15000";"PRODUCTIVITAT OCUPACIÓ";"6.572,98";"0,02";"0,00";"0,00";"0,00";"0,02";"0,00";"0,00";"0,00";"6.573,00";"6.573,00";"0,00";"100,00"
"601";"24100";"15100";"GRATIFICACIONS PERSONAL OCUPACIÓ";"3.665,32";"-3.000,00";"0,00";"0,00";"0,00";"0,00";"3.000,00";"0,00";"0,00";"665,32";"407,64";"257,68";"61,27"
"601";"24100";"15300";"COMPLEMENT DEDICACIÓ ESPECIAL OCUPACIÓ";"22.628,28";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"22.628,28";"22.628,28";"0,00";"100,00"
"601";"24100";"16000";"QUOTES SOCIALS OCUPACIÓ";"63.937,33";"10.617,19";"0,00";"0,00";"0,00";"10.617,19";"0,00";"0,00";"0,00";"74.554,52";"74.554,52";"0,00";"100,00"
"601";"24100";"22100";"SUBMINISTRAMENT ENERGIA ELÈCTRICA SERVEI MUNICIPAL D'OCUPACI";"0,00";"23.064,28";"0,00";"0,00";"0,00";"21.988,72";"0,00";"1.075,56";"0,00";"23.064,28";"23.064,28";"0,00";"100,00"
"601";"24100";"22610";"COFINANÇAMENT PROGRAMES OCUPACIONALS";"200.000,00";"22.683,53";"0,00";"0,00";"0,00";"119.107,23";"233.948,16";"128.898,01";"0,00";"222.683,53";"107.436,00";"115.247,53";"48,25"
"601";"24100";"22612";"LIQUIDACIÓ PROGRAMES OCUPACIONALS";"0,00";"43.860,69";"0,00";"0,00";"0,00";"18.745,57";"0,00";"25.115,12";"0,00";"43.860,69";"12.145,96";"31.714,73";"27,69"
"601";"24100";"22613";"ACTUACIONS CASES D'OFICIS";"40.000,00";"-36.028,25";"0,00";"0,00";"0,00";"0,00";"36.166,11";"137,86";"0,00";"3.971,75";"3.082,80";"888,95";"77,62"
"601";"24100";"22649";"DISL GTB-072/14";"0,00";"2.686,86";"0,00";"0,00";"0,00";"0,00";"0,00";"2.686,86";"0,00";"2.686,86";"2.392,43";"294,43";"89,04"
"601";"24100";"22651";"FP PATRONATGE I CONFECCIÓ GTB-072/14";"0,00";"350,07";"0,00";"0,00";"0,00";"0,00";"0,00";"350,07";"0,00";"350,07";"0,00";"350,07";"0,00"
"601";"24100";"22652";"CO 1A i 2A FASE GTB-072/14";"0,00";"977,16";"0,00";"0,00";"0,00";"0,00";"0,00";"977,16";"0,00";"977,16";"325,09";"652,07";"33,27"
"601";"24100";"22653";"COMV0108 ACTIVITATS DE VENDA";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"7.196,86";"7.196,86";"0,00";"0,00";"0,00";"0,00";"0,00"
"601";"24100";"22654";"HOTR0508 SERVEIS DE BAR I CAFETERIA";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"3.574,55";"3.574,55";"0,00";"0,00";"0,00";"0,00";"0,00"
"601";"24100";"22655";"AGAO0208 INSTAL·LACIÓ I MANTENIMENT JARDINS I ZONES VERDES";"0,00";"1.158,76";"0,00";"0,00";"0,00";"0,00";"493,36";"1.652,12";"0,00";"1.158,76";"0,00";"1.158,76";"0,00"
"601";"24100";"22656";"INAI0208 SACRIFICI, PREPARACIÓ CANAL I ESPECEJAMENT ANIMALS";"0,00";"2.739,35";"0,00";"0,00";"0,00";"0,00";"0,00";"2.739,35";"0,00";"2.739,35";"0,00";"2.739,35";"0,00"
"601";"24100";"22657";"COMT0211 ACTIVITATS AUXILIARS DE COMERÇ";"0,00";"5.310,86";"0,00";"0,00";"0,00";"0,00";"0,00";"5.310,86";"0,00";"5.310,86";"0,00";"5.310,86";"0,00"
"601";"24100";"22658";"SSCM0108 NETEJA DE SUPERFÍCIES I MOBILIARI";"0,00";"894,68";"0,00";"0,00";"0,00";"0,00";"0,00";"894,68";"0,00";"894,68";"0,00";"894,68";"0,00"
"601";"24100";"22670";"JOVES PER L'OCUPACIÓ";"0,00";"27.914,85";"0,00";"0,00";"0,00";"0,00";"2.119,40";"30.034,25";"0,00";"27.914,85";"86,00";"27.828,85";"0,31"
"601";"24100";"22671";"JOVERS PER L'OCUPACIÓ - JPO-49-2012";"0,00";"61.486,80";"0,00";"0,00";"0,00";"0,00";"0,00";"61.486,80";"0,00";"61.486,80";"0,00";"61.486,80";"0,00"
"601";"24100";"22672";"ATURATS DE LLARGA DURADA EXP JPO-049-2012";"0,00";"26.415,00";"0,00";"0,00";"0,00";"0,00";"0,00";"26.415,00";"0,00";"26.415,00";"0,00";"26.415,00";"0,00"
"601";"24100";"22673";"PLA OCUPACIÓ JUVENIL 1305_01";"0,00";"77.611,37";"0,00";"0,00";"0,00";"0,00";"6.519,60";"84.130,97";"0,00";"77.611,37";"46.088,47";"31.522,90";"59,38"
"601";"24100";"22674";"PROGRAMA DE FOMENT D'OCUPACIÓ 1305_2";"0,00";"170.314,43";"0,00";"0,00";"0,00";"271.519,60";"111.000,00";"9.794,83";"0,00";"170.314,43";"122.329,60";"47.984,83";"71,83"
"601";"24100";"22683";"FER OCUPACIÓ PER JOVES FOJ-46-2013";"0,00";"30.774,35";"0,00";"0,00";"0,00";"485,04";"205,51";"30.494,82";"0,00";"30.774,35";"0,00";"30.774,35";"0,00"
"601";"24100";"22691";"TREBALL I FORMACIÓ RMI EXP 2014/PRMI/SPO/0020";"0,00";"1.671,54";"0,00";"0,00";"0,00";"0,00";"0,00";"1.671,54";"0,00";"1.671,54";"0,00";"1.671,54";"0,00"
"601";"24100";"48000";"CONVENIS OCUPACIÓ";"30.000,00";"-10.844,62";"0,00";"0,00";"0,00";"0,00";"18.893,74";"8.049,12";"0,00";"19.155,38";"0,00";"19.155,38";"0,00"
"601";"24100";"48002";"PLA ACTUA - MAJORS I DESOCUPATS LLARGA DURADA";"275.000,00";"-75.000,00";"0,00";"0,00";"0,00";"0,00";"75.000,00";"0,00";"0,00";"200.000,00";"44.687,05";"155.312,95";"22,34"
"601";"24100";"48004";"JOVES PER OCUPACIÓ 2015- EXP SOC001/15/0037";"0,00";"60.000,00";"0,00";"0,00";"0,00";"60.000,00";"0,00";"0,00";"0,00";"60.000,00";"52.050,00";"7.950,00";"86,75"
"601";"24100";"62201";"OBRES CENTRE DE FORMACIÓ ROSALEDA";"0,00";"96.719,10";"0,00";"0,00";"0,00";"0,00";"0,00";"96.719,10";"0,00";"96.719,10";"0,00";"96.719,10";"0,00"
"602";"24100";"14312";"ALTRE PERSONAL GIRONA INNOVA";"0,00";"14,29";"0,00";"0,00";"0,00";"0,00";"0,00";"14,29";"0,00";"14,29";"0,00";"14,29";"0,00"
"602";"24100";"22616";"COOPERATIVISME";"5.000,00";"2.300,00";"0,00";"0,00";"0,00";"0,00";"0,00";"2.300,00";"0,00";"7.300,00";"523,23";"6.776,77";"7,17"
"602";"24100";"49200";"GIRONA INNOVA-IN 3842008";"0,00";"92,60";"0,00";"0,00";"0,00";"0,00";"0,00";"92,60";"0,00";"92,60";"0,00";"92,60";"0,00"
"602";"43300";"14309";"GIRONA COOP_EMPRÈN (2016/756)";"0,00";"100,39";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"100,39";"99,53";"0,86";"99,14"
"602";"43300";"14315";"PROGRAMA INTEGRAL EMPRENEDORIA EXP PIFE-025-15";"0,00";"103,22";"0,00";"0,00";"0,00";"0,00";"34.018,12";"34.121,34";"0,00";"103,22";"0,00";"103,22";"0,00"
"602";"43300";"14316";"PROGRAMA INTEGRAL EMPRENEDORIA 2016";"0,00";"107.489,55";"0,00";"0,00";"0,00";"85.393,46";"0,00";"0,00";"0,00";"107.489,55";"96.290,87";"11.198,68";"89,58"
"602";"43300";"14381";"AODL DESENVOLUPAMENT EMPRESARIAL";"0,00";"28.397,83";"0,00";"0,00";"0,00";"6.761,39";"0,00";"0,00";"0,00";"28.397,83";"0,00";"28.397,83";"0,00"
"602";"43300";"14382";"AODL DESENVOLUPAMENT EMPRESARIAL 2";"0,00";"28.397,83";"0,00";"0,00";"0,00";"6.761,39";"0,00";"0,00";"0,00";"28.397,83";"0,00";"28.397,83";"0,00"
"602";"43300";"14383";"AODL DESENVOLUPAMENT EMPRESARIAL 3";"0,00";"28.397,83";"0,00";"0,00";"0,00";"6.761,39";"0,00";"0,00";"0,00";"28.397,83";"0,00";"28.397,83";"0,00"
"602";"43300";"22611";"PROGRAMA OPERATIU PER ACTIVACIÓ SOCIOECONÒMICA I URBANA";"0,00";"55.660,00";"0,00";"0,00";"0,00";"0,00";"0,00";"55.660,00";"0,00";"55.660,00";"36.300,00";"19.360,00";"65,22"
"602";"43300";"14300";"AODL D'EMPRENEDORIA I PROMOCIO EMPRESARIAL - S.P.";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"6.519,76";"6.519,76";"0,00";"0,00";"0,00";"0,00";"0,00"
"602";"43300";"14310";"AODL DESENVOLUPAMENT COMERCIAL - LAURA VILAPLANA MORENO";"0,00";"64.716,00";"0,00";"0,00";"0,00";"10.480,79";"0,00";"32.598,77";"0,00";"64.716,00";"34.309,93";"30.406,07";"53,02"
"602";"43300";"14312";"AODL PROMOCIÓ SECTOR PRODUCTIU I ATRACCIÓ INVERSIONS-MIREIA";"0,00";"55.307,37";"0,00";"0,00";"0,00";"1.158,23";"0,00";"32.512,70";"0,00";"55.307,37";"26.605,12";"28.702,25";"48,10"
"602";"43300";"22600";"PROJECTE AIXECAR PERSIANES";"30.000,00";"-12.518,21";"0,00";"0,00";"0,00";"0,00";"29.587,01";"17.068,80";"0,00";"17.481,79";"96,80";"17.384,99";"0,55"
"602";"43300";"48000";"PROJECTE AIXECAR PERSIANES";"0,00";"48.087,01";"0,00";"0,00";"0,00";"44.587,01";"0,00";"3.500,00";"0,00";"48.087,01";"38.639,76";"9.447,25";"80,35"
"602";"43300";"13000";"RETR.BAS.P.LABORAL EMPRESA";"118.356,43";"-8.000,00";"0,00";"0,00";"0,00";"0,00";"8.000,00";"0,00";"0,00";"110.356,43";"109.706,28";"650,15";"99,41"
"602";"43300";"14311";"CONTRACTACIÓ PERSONAL BLOOM";"0,00";"24.930,00";"0,00";"0,00";"0,00";"24.930,00";"0,00";"0,00";"0,00";"24.930,00";"22.116,77";"2.813,23";"88,72"
"602";"43300";"14313";"ALTRE PERSONAL PROJECTE GIRONA EMPREN";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"4.773,64";"4.773,64";"0,00";"0,00";"0,00";"0,00";"0,00"
"602";"43300";"15000";"PRODUCTIVITAT EMPRESA";"3.755,99";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"3.755,99";"3.568,20";"187,79";"95,00"
"602";"43300";"15300";"COMPLEMENT DEDICACIÓ ESPECIAL EMPRESA";"16.669,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"16.669,00";"15.935,56";"733,44";"95,60"
"602";"43300";"16000";"QUOTES SOCIALS EMPRESA";"41.609,44";"-430,72";"0,00";"0,00";"0,00";"0,00";"430,72";"0,00";"0,00";"41.178,72";"40.279,85";"898,87";"97,82"
"602";"43300";"22710";"COFINANÇAMENT INICIA";"15.000,00";"-14.600,00";"0,00";"0,00";"0,00";"0,00";"15.000,00";"400,00";"0,00";"400,00";"0,00";"400,00";"0,00"
"602";"43300";"22711";"COFINANÇAMENT AODL - EMPREN - NOVES TECNOLOGIES";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"9.003,02";"9.003,02";"0,00";"0,00";"0,00";"0,00";"0,00"
"602";"43300";"22714";"PROGRAMA INTEGRAL EMPRENEDORIA EXP PIFE-025-15";"0,00";"1.455,01";"0,00";"0,00";"0,00";"0,00";"4.400,00";"5.855,01";"0,00";"1.455,01";"848,95";"606,06";"58,35"
"602";"43300";"22715";"PROGRAMA INTEGRAL EMPRENEDORIA 2016";"0,00";"18.700,00";"0,00";"0,00";"0,00";"18.700,00";"0,00";"0,00";"0,00";"18.700,00";"7.606,23";"11.093,77";"40,68"
"602";"43300";"48200";"PROMOCIÓ EMPRESARIAL";"66.600,00";"-44.664,65";"0,00";"0,00";"0,00";"5.000,00";"50.738,65";"1.074,00";"0,00";"21.935,35";"15.847,00";"6.088,35";"72,24"
"603";"43100";"22609";"FIRA NADAL - PLAÇA INDEPENDÈNCIA";"0,00";"98.248,20";"0,00";"0,00";"0,00";"0,00";"0,00";"42.248,20";"0,00";"98.248,20";"55.245,93";"43.002,27";"56,23"
"603";"43110";"22600";"PLANS DINAMITZACIÓ COMERCIAL";"45.000,00";"19.174,89";"0,00";"0,00";"0,00";"0,00";"160,93";"18.335,82";"0,00";"64.174,89";"60.170,34";"4.004,55";"93,76"
"603";"43110";"21200";"MILLORES MERCATS I EQUIPAMENTS";"68.000,00";"48.211,74";"0,00";"0,00";"0,00";"0,00";"2.391,26";"50.603,00";"0,00";"116.211,74";"60.915,12";"55.296,62";"52,42"
"603";"43110";"12004";"RETR.BAS.P.FUNCIONARI C2 COMERÇ";"8.462,37";"-8.000,00";"0,00";"0,00";"0,00";"0,00";"8.000,00";"0,00";"0,00";"462,37";"0,00";"462,37";"0,00"
"603";"43110";"12005";"RETR.BAS.P.FUNCIONARI E COMERÇ";"7.755,37";"-6.000,00";"0,00";"0,00";"0,00";"0,00";"6.000,00";"0,00";"0,00";"1.755,37";"816,83";"938,54";"46,53"
"603";"43110";"12006";"TRIENNIS P.FUNCIONARI E COMERÇ";"6.077,03";"-5.000,00";"0,00";"0,00";"0,00";"0,00";"5.000,00";"0,00";"0,00";"1.077,03";"163,32";"913,71";"15,16"
"603";"43110";"12009";"ALTRES RETRIBUCIONS P.FUNCIONARI COMERÇ";"4.275,79";"-4.200,00";"0,00";"0,00";"0,00";"0,00";"4.200,00";"0,00";"0,00";"75,79";"0,00";"75,79";"0,00"
"603";"43110";"12100";"COMPL.DESTINACIÓ  P.FUNCIONARI COMERÇ";"7.665,42";"-7.300,00";"0,00";"0,00";"0,00";"0,00";"7.300,00";"0,00";"0,00";"365,42";"285,36";"80,06";"78,09"
"603";"43110";"12101";"COMPL.ESPECÍFIC  P.FUNCIONARI COMERÇ";"10.569,37";"12.000,00";"0,00";"0,00";"0,00";"20.000,00";"8.000,00";"0,00";"0,00";"22.569,37";"22.028,08";"541,29";"97,60"
"603";"43110";"13000";"RETR.BAS.P.LABORAL COMERÇ";"171.099,05";"40.357,23";"0,00";"0,00";"0,00";"40.357,23";"0,00";"0,00";"0,00";"211.456,28";"211.456,28";"0,00";"100,00"
"603";"43110";"15000";"PRODUCTIVITAT COMERÇ";"8.450,97";"-1.500,00";"0,00";"0,00";"0,00";"0,00";"1.500,00";"0,00";"0,00";"6.950,97";"6.874,01";"76,96";"98,89"
