FID,IDPUNTODEL,Calle,TipoSoport,AlturaSop,DIRECCION,Distance,UTM_X,UTM_Y,GRAD_X,GRAD_Y
163.0,2010A303,"ASUNCION, DE LA - AVENIDA",BACULO,7.0,AVENIDA DE LA ASUNCION 15,11.95550013,376439.510254,3149400.96313,-16.2620929105,28.465340431
164.0,2010A304,"ASUNCION, DE LA - AVENIDA",BACULO,7.0,AVENIDA DE LA ASUNCION 15,33.09217307,376446.008035,3149423.09151,-16.2620289259,28.465540744
165.0,10020203,Rambla de SANTA CRUZ,BACULO,8.0,CALLE BENAVIDES 4,8.74128763,376737.377936,3149911.23996,-16.2591055777,28.469973613
166.0,2010A205,RAMON Y CAJAL,BACULO,10.0,CALLE RAMON Y CAJAL 41,14.84352472,376696.10074,3149500.38148,-16.2594831594,28.4662619214
167.0,20110437,RAMON Y CAJAL,BACULO,10.0,CALLE RAMON Y CAJAL 7,4.66787001,376926.306335,3149474.67732,-16.2571294521,28.4660517045
168.0,20110303,RAMON Y CAJAL,BACULO,10.0,CALLE RAMON Y CAJAL 8,10.04409804,376914.185559,3149489.19857,-16.2572547859,28.4661816073
169.0,20090504,SAN SEBASTIAN,BACULO,8.0,AVENIDA SAN SEBASTIAN 150,5.49418619,376769.009358,3149206.7132,-16.2587071771,28.4636186059
170.0,20090605,SAN SEBASTIAN,BACULO,8.0,AVENIDA SAN SEBASTIAN 103,7.8080578,376792.352007,3149187.46795,-16.2584667398,28.463447133
171.0,20090502,SAN SEBASTIAN,BACULO,8.0,AVENIDA SAN SEBASTIAN 107,22.6831628,376696.292334,3149205.41062,-16.2594496374,28.4635999767
172.0,20090604,SAN SEBASTIAN,BACULO,8.0,AVENIDA SAN SEBASTIAN 109,29.65997773,376571.208949,3149251.92988,-16.2607319941,28.4640079555
173.0,20090603,SAN SEBASTIAN,BACULO,8.0,AVENIDA SAN SEBASTIAN 111,26.7907944,376518.539642,3149261.49365,-16.2612708893,28.4640892771
174.0,20090301,SAN SEBASTIAN,BACULO,8.0,AVENIDA SAN SEBASTIAN 111,4.80809481,376493.107396,3149256.43799,-16.2615300671,28.4640412437
175.0,20090601,SAN SEBASTIAN,BACULO,8.0,AVENIDA SAN SEBASTIAN 121,17.37999618,376431.070085,3149287.73177,-16.2621669613,28.4643177765
176.0,20090302,REPUBLICA DOMINICANA - PLAZA,BACULO,12.0,AVENIDA SAN SEBASTIAN 121,15.56866457,376416.586088,3149275.692,-16.2623135841,28.4642077511
177.0,2010A402,REPUBLICA DOMINICANA - PLAZA,BACULO,12.0,AVENIDA SAN SEBASTIAN 121,27.18153462,376421.839703,3149295.86754,-16.2622620967,28.4643903229
178.0,20240102,REYES CATOLICOS - AVENIDA,BACULO,7.0,AVENIDA REYES CATOLICOS 2,12.92963592,376366.155924,3149269.41452,-16.2628279149,28.4641463195
179.0,20240103,REYES CATOLICOS - AVENIDA,BACULO,7.0,AVENIDA REYES CATOLICOS 2,21.67029904,376359.272846,3149249.61231,-16.2628960816,28.4639669621
180.0,20240101,REPUBLICA DOMINICANA - PLAZA,BACULO,10.0,AVENIDA REYES CATOLICOS 2,16.67269768,376366.938721,3149281.56824,-16.2628212248,28.4642560747
181.0,20240602,REYES CATOLICOS - AVENIDA,BACULO,7.0,AVENIDA REYES CATOLICOS 1,6.3791777,376392.624823,3149261.5864,-16.2625567689,28.4640781841
182.0,20240104,REYES CATOLICOS - AVENIDA,BACULO,7.0,AVENIDA REYES CATOLICOS 9,33.18648044,376352.07199,3149229.91601,-16.2629675047,28.4637885304
183.0,20240609,REYES CATOLICOS - AVENIDA,BACULO,7.0,AVENIDA REYES CATOLICOS 23,12.15702474,376334.731178,3149096.5428,-16.2631302793,28.4625832617
184.0,20240610,REYES CATOLICOS - AVENIDA,BACULO,7.0,AVENIDA REYES CATOLICOS 23,17.40206595,376328.574169,3149071.74353,-16.2631904937,28.4623588771
185.0,20240518,REYES CATOLICOS - AVENIDA,BACULO,7.0,AVENIDA REYES CATOLICOS 25,9.50995857,376315.253229,3149016.86583,-16.2633206379,28.4618623708
186.0,10010713,Rambla de SANTA CRUZ,BACULO,8.0,CALLE FERNANDO PRIMO DE RIVERA 2,6.9717416,376530.522518,3149724.91996,-16.2611981794,28.4682725962
187.0,20060807,"SALLE, AVENIDA DE LA",BACULO,9.0,AVENIDA LA SALLE 20,17.46052255,376962.921559,3149008.36484,-16.2567057312,28.4618469209
188.0,20240517,REYES CATOLICOS - AVENIDA,BACULO,7.0,CALLE GILBERTO CAYOL LOPEZ 3,15.28340622,376320.039476,3149037.48756,-16.2632739739,28.4620489252
189.0,10020205,Rambla de SANTA CRUZ,COLUMNA,8.0,CALLE COMANDANTE SANCHEZ PINTO 1,26.41239464,376664.444257,3149876.40372,-16.2598467046,28.4696523357
190.0,20240605,REYES CATOLICOS - AVENIDA,BACULO,7.0,CALLE BERNARDINO SEMAN 20,11.7919695,376364.062781,3149182.31415,-16.2628399452,28.4633600851
191.0,20240606,REYES CATOLICOS - AVENIDA,BACULO,7.0,CALLE BERNARDINO SEMAN 20,22.64686321,376356.708502,3149162.90226,-16.2629129653,28.4631842056
192.0,2010A316,"ASUNCION, DE LA - AVENIDA",BACULO,7.0,AVENIDA DE LA ASUNCION 26,29.08191102,376438.140238,3149497.32894,-16.2621172359,28.4662099528
193.0,2010A412,"ASUNCION, DE LA - AVENIDA",BACULO,7.0,AVENIDA DE LA ASUNCION 26,4.30616087,376444.44553,3149521.80443,-16.2620554683,28.466431429
194.0,2010A305,"ASUNCION, DE LA - AVENIDA",BACULO,7.0,AVENIDA DE LA ASUNCION 30,35.28832287,376452.430044,3149445.00455,-16.2619656917,28.4657391064
195.0,2010A406,"ASUNCION, DE LA - AVENIDA",BACULO,7.0,AVENIDA DE LA ASUNCION 30,41.74732514,376459.436016,3149467.10422,-16.2618965136,28.4659392083
196.0,2010A318,"ASUNCION, DE LA - AVENIDA",BACULO,7.0,AVENIDA DE LA ASUNCION 30,6.4259248,376424.783689,3149453.32882,-16.2622489195,28.4658116087
197.0,2010A301,REPUBLICA DOMINICANA - PLAZA,BACULO,12.0,AVENIDA DE LA ASUNCION 44,38.79723616,376415.4083,3149311.79289,-16.2623294838,28.4645334314
198.0,2010A301,REPUBLICA DOMINICANA - PLAZA,BACULO,12.0,AVENIDA DE LA ASUNCION 44,10.01377391,376384.476234,3149320.98071,-16.2626463558,28.4646134147
199.0,20060105,"SALLE, AVENIDA DE LA",BACULO,9.0,CALLE LUIS VIVES 2,15.48879381,376960.028302,3149081.98583,-16.2567431376,28.4625110411
200.0,10020204,Rambla de SANTA CRUZ,COLUMNA,8.0,RBLA DE SANTA CRUZ 82,7.09433784,376770.499096,3149947.61662,-16.2587712094,28.4703050251
201.0,10020503,Rambla de SANTA CRUZ,COLUMNA,8.0,RBLA DE SANTA CRUZ 82,16.89830593,376757.691483,3149933.68516,-16.2589005209,28.4701780901
202.0,20110601,RAMON Y CAJAL,BACULO,10.0,CALLE RAMON Y CAJAL 28,7.92995183,376715.232091,3149510.97086,-16.2592889147,28.4663592943
203.0,10011106,RAMBLA DE PULIDO,BACULO,8.0,RBLA PULIDO 38,5.86026712,376769.525481,3149653.1612,-16.2587496548,28.4676476227
204.0,10011105,RAMBLA DE PULIDO,BACULO,8.0,RBLA PULIDO 30,5.36806145,376798.953758,3149650.01459,-16.2584487799,28.4676220074
205.0,10011314,RAMBLA DE PULIDO,BACULO,8.0,RBLA PULIDO 37,5.39363245,376812.436993,3149636.6786,-16.2583096554,28.4675029309
206.0,20050103,SAN SEBASTIAN,BACULO,9.0,AVENIDA SAN SEBASTIAN 68,3.19482527,377338.629829,3149217.03976,-16.2528911978,28.4637655053
207.0,20050401,SAN SEBASTIAN,BACULO,9.0,AVENIDA SAN SEBASTIAN 66,14.49107265,377356.513918,3149206.47892,-16.2527074374,28.4636718809
208.0,20050102,SAN SEBASTIAN,BACULO,9.0,AVENIDA SAN SEBASTIAN 64,5.97673257,377373.927932,3149218.40048,-16.2525308704,28.4637811051
209.0,1004AT620,RAMBLA DE PULIDO,BACULO,8.0,RBLA PULIDO 18,4.29367501,376857.664282,3149643.42224,-16.2578484897,28.4675680614
210.0,1004AT619,RAMBLA DE PULIDO,BACULO,8.0,RBLA PULIDO 33,6.38951844,376841.833896,3149633.60745,-16.2580091094,28.4674779926
211.0,1004AT618,RAMBLA DE PULIDO,BACULO,8.0,RBLA PULIDO 29,4.64738857,376871.084342,3149630.20119,-16.2577100234,28.4674500156
212.0,1004AT617,RAMBLA DE PULIDO,BACULO,8.0,RBLA PULIDO 19,4.76847775,376900.550039,3149626.96048,-16.2574087569,28.4674235522
213.0,10020401,Rambla de SANTA CRUZ,COLUMNA,8.0,CALLE ROBAYNA 45,24.71791263,376838.421773,3150012.38624,-16.2580844518,28.4708959569
214.0,10011101,Rambla de SANTA CRUZ,BACULO,8.0,RBLA DE SANTA CRUZ 16,1.10706907,376564.512025,3149719.34859,-16.2608504603,28.468225536
215.0,10110604,Rambla de SANTA CRUZ,BACULO,8.0,RBLA DE SANTA CRUZ 24,1.20852361,376579.495087,3149735.55106,-16.2606991798,28.4683731734
216.0,2010A161,"ASUNCION, DE LA - AVENIDA",FACHADA,0.0,AVENIDA DE LA ASUNCION 3,2.66404172,376516.236848,3149634.04448,-16.2613343331,28.4674511389
217.0,2010A126,RAMON Y CAJAL,BACULO,10.0,AVENIDA DE LA ASUNCION 13,8.86757354,376489.239991,3149535.97025,-16.2615995259,28.4665635124
218.0,2010A409,"ASUNCION, DE LA - AVENIDA",BACULO,7.0,AVENIDA DE LA ASUNCION 13,3.71399105,376483.025142,3149542.95915,-16.261663744,28.4666259949
219.0,2010A312,"ASUNCION, DE LA - AVENIDA",BACULO,7.0,AVENIDA DE LA ASUNCION 24,3.28122765,376449.689344,3149535.50724,-16.2620033856,28.4665555867
220.0,2010A314,"ASUNCION, DE LA - AVENIDA",BACULO,7.0,AVENIDA DE LA ASUNCION 20,3.42278552,376454.83441,3149549.28351,-16.261952319,28.466680398
221.0,2010A411,"ASUNCION, DE LA - AVENIDA",BACULO,7.0,AVENIDA DE LA ASUNCION 16,2.37592451,376461.007389,3149568.20399,-16.2618913064,28.4668517305
222.0,2010A315,"ASUNCION, DE LA - AVENIDA",BACULO,7.0,AVENIDA DE LA ASUNCION 12,4.02193991,376468.752035,3149586.56348,-16.2618141829,28.4670181492
223.0,10011113,RAMBLA DE PULIDO,BACULO,8.0,RBLA PULIDO 72,5.30905689,376564.386335,3149675.30582,-16.2608470251,28.4678280608
224.0,10011306,RAMBLA DE PULIDO,BACULO,8.0,RBLA PULIDO 85,5.45615707,376577.582579,3149662.21486,-16.2607108549,28.4677111709
225.0,10011305,RAMBLA DE PULIDO,BACULO,8.0,RBLA PULIDO 91,5.41532463,376548.392586,3149665.72985,-16.2610093364,28.4677401283
226.0,10011110,RAMBLA DE PULIDO,BACULO,8.0,RBLA PULIDO 56,4.87388751,376652.336939,3149665.89048,-16.259947814,28.4677514161
227.0,10011308,RAMBLA DE PULIDO,BACULO,8.0,RBLA PULIDO 75,6.19691405,376636.369099,3149655.48171,-16.2601097723,28.4676559715
228.0,10011309,RAMBLA DE PULIDO,BACULO,8.0,RBLA PULIDO 69,4.97581485,376665.709413,3149652.466,-16.2598098094,28.4676315322
229.0,10011310,RAMBLA DE PULIDO,BACULO,8.0,RBLA PULIDO 61,5.17684841,376695.049655,3149649.45028,-16.2595098474,28.4676070921
230.0,10011109,RAMBLA DE PULIDO,BACULO,8.0,RBLA PULIDO 52,6.27276505,376681.682787,3149662.71121,-16.2596477769,28.4677255009
231.0,10011108,RAMBLA DE PULIDO,BACULO,8.0,RBLA PULIDO 48,5.28136108,376711.015617,3149659.23917,-16.2593478415,28.4676969417
232.0,10011311,RAMBLA DE PULIDO,BACULO,8.0,RBLA PULIDO 55,10.69275825,376726.463332,3149646.81152,-16.2591887508,28.4675862492
233.0,10011312,RAMBLA DE PULIDO,BACULO,8.0,RBLA PULIDO 51,5.42071827,376753.730406,3149643.41884,-16.258909921,28.4675582098
234.0,10011313,RAMBLA DE PULIDO,BACULO,8.0,RBLA PULIDO 43,5.45979993,376783.101148,3149639.84664,-16.2586095883,28.4675287487
235.0,1004AT616,RAMBLA DE PULIDO,BACULO,8.0,RBLA PULIDO 11,3.99693678,376929.768508,3149623.74993,-16.2571100187,28.467397337
236.0,1004AT621,RAMBLA DE PULIDO,BACULO,8.0,RBLA PULIDO 14,5.0238837,376887.093144,3149640.31219,-16.257547613,28.467542774
237.0,1004AT623,RAMBLA DE PULIDO,BACULO,8.0,RBLA PULIDO 8,7.93839812,376945.792027,3149633.58596,-16.2569474281,28.4674876147
238.0,1004AT624,RAMBLA DE PULIDO,BACULO,8.0,RBLA PULIDO 4,7.20809034,376975.165059,3149630.40019,-16.2566471139,28.4674616367
239.0,1004AT614,RAMBLA DE PULIDO,BACULO,8.0,RBLA PULIDO 1,7.81271954,376988.537474,3149618.38511,-16.2565092644,28.4673544684
240.0,1004AT615,RAMBLA DE PULIDO,BACULO,8.0,RBLA PULIDO 5,5.88890797,376959.230186,3149621.4414,-16.2568088931,28.4673792845
241.0,20110203,RAMON Y CAJAL,BACULO,10.0,CALLE GENERAL SERRANO 8,39.2991328,376971.169838,3149485.00371,-16.2566723894,28.466149129
242.0,2010A306,"ASUNCION, DE LA - AVENIDA",BACULO,7.0,CALLE RAMON Y CAJAL 59,32.67418851,376465.528136,3149490.08301,-16.2618367622,28.4661471573
243.0,2010A407,"ASUNCION, DE LA - AVENIDA",BACULO,7.0,CALLE RAMON Y CAJAL 59,8.1476703,376473.096042,3149514.64306,-16.2617621087,28.4663695161
244.0,2010A125,RAMON Y CAJAL,BACULO,10.0,CALLE RAMON Y CAJAL 55,5.47126743,376502.131106,3149520.915,-16.2614662622,28.4664288676
245.0,2010A210,RAMON Y CAJAL,BACULO,10.0,CALLE RAMON Y CAJAL 51,5.10460882,376530.521116,3149518.49952,-16.2611760719,28.466409758
246.0,2010A124,RAMON Y CAJAL,BACULO,10.0,CALLE RAMON Y CAJAL 72,5.16008308,376517.562714,3149532.86514,-16.2613099485,28.466538173
247.0,2010A123,RAMON Y CAJAL,BACULO,10.0,CALLE RAMON Y CAJAL 64,4.97196536,376545.791406,3149529.85412,-16.2610213415,28.4665136733
248.0,2010A209,RAMON Y CAJAL,BACULO,10.0,CALLE RAMON Y CAJAL 58,6.46193065,376574.020131,3149526.84299,-16.2607327343,28.4664891721
249.0,2010A120,RAMON Y CAJAL,BACULO,10.0,CALLE RAMON Y CAJAL 56,5.70566498,376592.305543,3149524.17755,-16.2605457099,28.4664668486
250.0,2010A122,RAMON Y CAJAL,BACULO,10.0,CALLE RAMON Y CAJAL 49,12.21682631,376558.666832,3149514.94157,-16.2608882541,28.4663803143
251.0,2010A121,RAMON Y CAJAL,BACULO,10.0,CALLE RAMON Y CAJAL 47,12.67182262,376586.763207,3149511.832,-16.2606009883,28.4663549118
252.0,2010A119,RAMON Y CAJAL,BACULO,10.0,CALLE RAMON Y CAJAL 45,11.8717529,376615.085397,3149508.7125,-16.2603114155,28.4663294404
253.0,2010A118,RAMON Y CAJAL,BACULO,10.0,CALLE RAMON Y CAJAL 50,7.55526129,376630.328362,3149519.80676,-16.2601569356,28.4664310028
254.0,2010A208,RAMON Y CAJAL,BACULO,10.0,CALLE RAMON Y CAJAL 42,19.74895951,376643.379189,3149506.20715,-16.2600221986,28.4663095081
255.0,2010A117,RAMON Y CAJAL,BACULO,10.0,CALLE RAMON Y CAJAL 40,7.28851592,376658.715963,3149516.60117,-16.2598666854,28.4664047598
256.0,2010A206,RAMON Y CAJAL,BACULO,10.0,CALLE RAMON Y CAJAL 32,6.61774557,376686.957541,3149513.97649,-16.2595779887,28.4663837447
257.0,2010A207,RAMON Y CAJAL,BACULO,10.0,CALLE RAMON Y CAJAL 36,18.44455552,376671.690246,3149503.06977,-16.2597327377,28.4662838731
258.0,20110602,RAMON Y CAJAL,BACULO,10.0,CALLE RAMON Y CAJAL 24,5.71615202,376743.653991,3149507.96781,-16.2589983363,28.4663348804
259.0,20110603,RAMON Y CAJAL,BACULO,10.0,CALLE RAMON Y CAJAL 16,5.73502057,376772.010667,3149504.89284,-16.2587084163,28.4663098107
260.0,20110201,RAMON Y CAJAL,BACULO,10.0,CALLE RAMON Y CAJAL 12,7.14517161,376800.631895,3149502.05429,-16.2584158201,28.466286899
261.0,20110302,RAMON Y CAJAL,BACULO,10.0,CALLE RAMON Y CAJAL 10,13.98834943,376857.256025,3149495.22914,-16.2578368197,28.4662306546
262.0,20110304,RAMON Y CAJAL,BACULO,10.0,CALLE IRIARTE 30,15.86302919,376942.704333,3149487.38456,-16.2569633459,28.4661679288
263.0,2010A313,"ASUNCION, DE LA - AVENIDA",BACULO,7.0,AVENIDA DE LA ASUNCION 8,9.6981236,376475.888729,3149605.32417,-16.2617433108,28.4671881309
264.0,2010A410,"ASUNCION, DE LA - AVENIDA",BACULO,7.0,AVENIDA DE LA ASUNCION 6,4.60333938,376481.934154,3149624.49459,-16.2616836271,28.4673617068
265.0,2010A310,"ASUNCION, DE LA - AVENIDA",BACULO,7.0,AVENIDA DE LA ASUNCION 2,9.00619302,376489.744294,3149643.0124,-16.2616058509,28.4675295603
266.0,10020508,Rambla de SANTA CRUZ,COLUMNA,8.0,RBLA DE SANTA CRUZ 49,12.66753919,376763.693484,3149982.87949,-16.2588444865,28.4706226111
267.0,10010603,Rambla de SANTA CRUZ,BACULO,8.0,RBLA DE SANTA CRUZ 29,3.71745844,376617.295623,3149821.03528,-16.2603222921,28.4691482026
268.0,10010605,Rambla de SANTA CRUZ,BACULO,8.0,RBLA DE SANTA CRUZ 19,3.40059979,376582.768862,3149782.98238,-16.2606708272,28.4688015266
269.0,20110301,RAMON Y CAJAL,BACULO,10.0,CALLE ALVAREZ DE LUGO 55,7.38125959,376828.883797,3149498.29084,-16.2581268967,28.466255605
270.0,10020504,Rambla de SANTA CRUZ,COLUMNA,8.0,RBLA DE SANTA CRUZ 84,7.23667391,376784.499846,3149963.28788,-16.2586298985,28.4704477736
271.0,10020101,Rambla de SANTA CRUZ,COLUMNA,8.0,RBLA DE SANTA CRUZ 86,7.68684253,376798.750328,3149978.67915,-16.2584860066,28.4705880188
272.0,10020304,Rambla de SANTA CRUZ,COLUMNA,8.0,RBLA DE SANTA CRUZ 90,7.50237247,376815.618256,3149993.65749,-16.2583153387,28.4707247848
273.0,10011201,Rambla de SANTA CRUZ,BACULO,8.0,RBLA DE SANTA CRUZ 54,9.78246,376667.58331,3149833.79751,-16.2598100847,28.4692681335
274.0,10020502,Rambla de SANTA CRUZ,BACULO,8.0,RBLA DE SANTA CRUZ 76,4.61912049,376723.799545,3149896.48929,-16.2592426725,28.4698392118
275.0,10020202,Rambla de SANTA CRUZ,BACULO,8.0,RBLA DE SANTA CRUZ 70,4.24150661,376710.358241,3149881.86315,-16.2593783802,28.4697059473
276.0,10020501,Rambla de SANTA CRUZ,BACULO,8.0,RBLA DE SANTA CRUZ 64,3.7957651,376697.116143,3149866.57497,-16.2595119823,28.4695667269
277.0,10020201,Rambla de SANTA CRUZ,FACHADA,0.0,RBLA DE SANTA CRUZ 56,3.19416145,376682.739533,3149849.98009,-16.2596570307,28.4694156067
278.0,10011401,Rambla de SANTA CRUZ,BACULO,8.0,RBLA DE SANTA CRUZ 50,2.42998933,376653.01266,3149817.50625,-16.2599571464,28.4691197348
279.0,10011403,Rambla de SANTA CRUZ,BACULO,8.0,RBLA DE SANTA CRUZ 40,4.59420787,376623.480039,3149784.75391,-16.2602552468,28.4688213671
280.0,10011402,Rambla de SANTA CRUZ,BACULO,8.0,RBLA DE SANTA CRUZ 44,2.21571275,376638.35735,3149801.07456,-16.2601050573,28.4689700605
281.0,10011102,Rambla de SANTA CRUZ,BACULO,8.0,RBLA DE SANTA CRUZ 6,1.6281401,376548.938495,3149702.45334,-16.2610076964,28.4680715905
282.0,1004AT622,RAMBLA DE PULIDO,BACULO,8.0,RBLA PULIDO 10,5.17528427,376916.317759,3149637.2289,-16.2572488252,28.4675177082
283.0,10011107,RAMBLA DE PULIDO,BACULO,8.0,RBLA PULIDO 44,4.67015809,376740.275491,3149656.25504,-16.2590487035,28.4676727781
284.0,10011111,RAMBLA DE PULIDO,BACULO,8.0,RBLA PULIDO 60,4.85340954,376622.946156,3149668.98423,-16.260248301,28.4677765547
285.0,10011112,RAMBLA DE PULIDO,BACULO,8.0,RBLA PULIDO 64,5.13310378,376593.533479,3149672.08244,-16.2605490122,28.4678017307
286.0,10011307,RAMBLA DE PULIDO,BACULO,8.0,RBLA PULIDO 79,5.17763778,376606.965959,3149658.18322,-16.2604103432,28.4676775688
287.0,10020506,Rambla de SANTA CRUZ,COLUMNA,8.0,RBLA DE SANTA CRUZ 35,5.55679359,376707.52487,3149920.50877,-16.259411453,28.4700544362
288.0,10020207,Rambla de SANTA CRUZ,COLUMNA,8.0,RBLA DE SANTA CRUZ 39,6.7525507,376721.072433,3149936.55017,-16.2592748111,28.4702004829
289.0,10020507,Rambla de SANTA CRUZ,COLUMNA,8.0,RBLA DE SANTA CRUZ 43,5.9308497,376735.68053,3149951.70988,-16.2591272435,28.4703386729
290.0,10020208,Rambla de SANTA CRUZ,COLUMNA,8.0,RBLA DE SANTA CRUZ 47,6.40189989,376749.475274,3149967.48669,-16.2589880481,28.4704823548
291.0,10010712,Rambla de SANTA CRUZ,BACULO,8.0,RBLA DE SANTA CRUZ 9,3.7893933,376543.808158,3149740.41084,-16.2610641581,28.4684136515
292.0,2010A404,"ASUNCION, DE LA - AVENIDA",BACULO,7.0,AVENIDA DE LA ASUNCION 42,36.28823832,376421.939449,3149339.79513,-16.2622657893,28.4647867562
293.0,2010A321,"ASUNCION, DE LA - AVENIDA",BACULO,7.0,AVENIDA DE LA ASUNCION 42,12.61587668,376393.958971,3149346.8383,-16.2625522894,28.464847665
294.0,2010A414,"ASUNCION, DE LA - AVENIDA",BACULO,7.0,AVENIDA DE LA ASUNCION 42,8.33553466,376399.514086,3149368.15514,-16.2624978456,28.465040565
295.0,2010A320,"ASUNCION, DE LA - AVENIDA",BACULO,7.0,AVENIDA DE LA ASUNCION 40,5.95110473,376405.414434,3149386.48797,-16.2624395559,28.4652065686
296.0,2010A413,"ASUNCION, DE LA - AVENIDA",BACULO,7.0,AVENIDA DE LA ASUNCION 36,5.74365772,376410.818066,3149408.01901,-16.2623866817,28.4654013874
297.0,2010A319,"ASUNCION, DE LA - AVENIDA",BACULO,7.0,AVENIDA DE LA ASUNCION 34,6.14870075,376418.044551,3149430.25844,-16.2623152677,28.4656027717
298.0,20240603,REYES CATOLICOS - AVENIDA,BACULO,7.0,AVENIDA REYES CATOLICOS 5,5.16367352,376385.527096,3149241.83254,-16.2626271333,28.4638992429
299.0,20240105,REYES CATOLICOS - AVENIDA,BACULO,7.0,AVENIDA REYES CATOLICOS 11,32.71925232,376344.871214,3149210.21982,-16.2630389268,28.4636100997
300.0,20240604,REYES CATOLICOS - AVENIDA,BACULO,7.0,AVENIDA REYES CATOLICOS 11,4.94444542,376373.383877,3149208.56717,-16.2627475734,28.4635978888
301.0,20240607,REYES CATOLICOS - AVENIDA,BACULO,7.0,AVENIDA REYES CATOLICOS 17,14.56328089,376350.038396,3149144.68764,-16.2629791269,28.4630191955
302.0,20240608,REYES CATOLICOS - AVENIDA,BACULO,7.0,AVENIDA REYES CATOLICOS 17,21.03891407,376341.743506,3149120.57242,-16.2630612474,28.4628007816
303.0,20090501,SAN SEBASTIAN,BACULO,8.0,AVENIDA SAN SEBASTIAN 117,17.56273452,376475.007586,3149275.1482,-16.261716912,28.4642083793
304.0,20090602,SAN SEBASTIAN,BACULO,8.0,AVENIDA SAN SEBASTIAN 119,10.50008661,376449.71716,3149270.29088,-16.2619746629,28.4641621484
305.0,20090606,SAN SEBASTIAN,BACULO,8.0,AVENIDA SAN SEBASTIAN 95,6.97181324,376841.180943,3149188.15928,-16.2579681642,28.4634579846
306.0,20090612,SAN SEBASTIAN,BACULO,8.0,AVENIDA SAN SEBASTIAN 136,3.31148855,376817.30163,3149199.45615,-16.2582132315,28.4635576776
307.0,20090613,SAN SEBASTIAN,BACULO,8.0,AVENIDA SAN SEBASTIAN 124,5.84970244,376865.14004,3149200.15384,-16.2577247715,28.4635684922
308.0,20090505,SAN SEBASTIAN,BACULO,8.0,AVENIDA SAN SEBASTIAN 118,11.81330127,376913.747318,3149203.20407,-16.2572287107,28.4636006081
309.0,10090235,PILAR (EL),COLUMNA,7.0,CALLE EL PILAR 13,6.45079105,377463.27754,3149800.85342,-16.2516803582,28.4690458623
310.0,10090237,PILAR (EL),COLUMNA,7.0,CALLE EL PILAR 11,6.51328517,377471.10792,3149787.81191,-16.2515990015,28.4689289049
311.0,10090250,PILAR (EL),COLUMNA,7.0,CALLE EL PILAR 1,4.47287106,377532.224121,3149682.70196,-16.2509636647,28.4679860808
312.0,10090246,PILAR (EL),COLUMNA,7.0,CALLE EL PILAR 2,3.6690069,377526.421007,3149714.86959,-16.2510263495,28.4682758331
313.0,10090248,PILAR (EL),COLUMNA,7.0,CALLE EL PILAR 2,15.63900372,377534.204948,3149701.71519,-16.2509454563,28.4681578522
314.0,10090242,PILAR (EL),COLUMNA,7.0,CALLE EL PILAR 4,4.96808174,377510.823631,3149740.96779,-16.2511884151,28.4685098915
315.0,10090244,PILAR (EL),COLUMNA,7.0,CALLE EL PILAR 4,10.7125111,377518.556448,3149727.87467,-16.2511080502,28.4683924589
316.0,10090240,PILAR (EL),COLUMNA,7.0,CALLE EL PILAR 6,8.25750809,377496.117217,3149767.56634,-16.2513414355,28.4687485487
317.0,10090241,PILAR (EL),COLUMNA,7.0,CALLE EL PILAR 6,4.6670857,377502.080332,3149755.77433,-16.2512792821,28.4686426918
318.0,10090236,PILAR (EL),COLUMNA,7.0,CALLE EL PILAR 8,3.97419803,377479.437235,3149793.25404,-16.2515145153,28.4689788003
319.0,10090238,PILAR (EL),COLUMNA,7.0,CALLE EL PILAR 8,15.43885058,377487.062969,3149779.96326,-16.2514352223,28.4688595741
320.0,10090230,PILAR (EL),COLUMNA,7.0,CALLE EL PILAR 20,13.28915959,377440.319383,3149840.30373,-16.2519190209,28.469399724
321.0,10090228,PILAR (EL),COLUMNA,7.0,CALLE EL PILAR 20,17.3314092,377432.714187,3149853.56181,-16.2519981016,28.4695186568
322.0,10090227,PILAR (EL),COLUMNA,7.0,CALLE EL PILAR 20,12.01628833,377441.480014,3149858.99285,-16.2519091559,28.4695684933
323.0,10090229,PILAR (EL),COLUMNA,7.0,CALLE EL PILAR 20,3.30563308,377449.173706,3149845.87048,-16.2518291859,28.4694507937
324.0,10090221,PILAR (EL),COLUMNA,7.0,CALLE EL PILAR 30,3.42353042,377418.471488,3149898.42951,-16.2521483336,28.4699222267
325.0,10090207,PILAR (EL),COLUMNA,7.0,CALLE EL PILAR 54,4.46574662,377364.347413,3149990.0596,-16.2527108479,28.4707440529
326.0,20080718,SAN SEBASTIAN,BACULO,8.0,CALLE MEJIAS 1,34.49702346,377600.164599,3149167.4897,-16.2502150814,28.4633429152
327.0,20130502,RAMON Y CAJAL,BACULO,10.0,CALLE RAMON Y CAJAL 6,9.93867055,377035.743537,3149472.72435,-16.256011624,28.4660444054
328.0,20130501,RAMON Y CAJAL,BACULO,10.0,CALLE RAMON Y CAJAL 4,5.68481314,377114.594372,3149454.57337,-16.2552044293,28.4658880357
329.0,20130503,RAMON Y CAJAL,BACULO,10.0,CALLE RAMON Y CAJAL 4C,9.43128734,377061.947638,3149466.55501,-16.2557433581,28.4659912012
330.0,20130504,RAMON Y CAJAL,BACULO,10.0,CALLE RAMON Y CAJAL 4B,6.7942029,377088.212908,3149460.32464,-16.2554744613,28.4659374514
