FID,CODCALLE,TEXTO,GRUPO,CAPACIDAD,PTO_REC,UTM_X,UTM_Y,GRAD_X,GRAD_Y
1666.0,11133,CALLE EL PILAR,3.0,3000.0,R1796,377485.271305,3149760.97375,-16.2514515005,28.4686880337
1667.0,11303,CALLE PEREZ GALDOS,1.0,3000.0,R1797,377350.181389,3149696.10179,-16.2528242267,28.4680898939
1668.0,10965,CALLE VALENTIN SANZ,3.0,3000.0,R1798,377515.34199,3149589.38621,-16.2511261548,28.4671423643
1669.0,10064,CALLE SAN FRANCISCO,2.0,3000.0,R1799,377717.878404,3149644.87012,-16.2490636285,28.467662092
1670.0,10041,CALLE LA MARINA,4.0,3000.0,R1800,377840.0358,3149628.98774,-16.2478143979,28.4675302127
1671.0,10594,AVDA ANGEL GUIMERA,5.0,800.0,R1801,377257.862132,3149557.12173,-16.2537522431,28.4668269786
1672.0,10260,CALLE AFILARMONICA NIFU-NIFA,4.0,800.0,R1802,377672.18651,3149265.58108,-16.2494899928,28.4642349014
1673.0,57765,CALLE MALAQUITA,2.0,800.0,R1803,377235.968731,3149292.34065,-16.2539476181,28.4644353973
1674.0,57765,CALLE MALAQUITA,1.0,800.0,R1804,377264.269236,3149289.96455,-16.2536583522,28.4644166183
1675.0,20712,AVDA SAN SEBASTIAN,4.0,800.0,R1805,377051.20785,3149205.78696,-16.2558252126,28.4636368846
1676.0,20712,AVDA SAN SEBASTIAN,2.0,800.0,R1806,377096.82854,3149207.39297,-16.2553594963,28.4636556788
1677.0,10594,AVDA ANGEL GUIMERA,4.0,800.0,R1807,377201.851717,3149571.27935,-16.2543257592,28.4669494701
1678.0,11052,PLAZA WEYLER,2.0,3000.0,R1808,377107.316195,3149661.09725,-16.255300786,28.4677511249
1679.0,20751,CALLE JOSE MARIA DE VILLA,2.0,800.0,R1809,377227.528068,3149138.63626,-16.2540174402,28.4630474951
1680.0,20693,CALLE LOS MOLINOS,2.0,800.0,R1810,377116.374555,3148990.16717,-16.2551367245,28.461697164
1681.0,20693,CALLE LOS MOLINOS,2.0,800.0,R1811,377116.722579,3148974.76665,-16.2551315283,28.4615582147
1682.0,40933,CTRA TAHODIO,3.0,800.0,R1812,377853.584462,3151770.19624,-16.2479031571,28.4868548571
1683.0,10273,RBLA DE SANTA CRUZ,11.0,800.0,R1813,377474.993275,3150445.80229,-16.2516293144,28.4748673114
1684.0,82515,CALLE RUBEN MARICHAL LOPEZ,1.0,240.0,R1814,376919.71181,3150614.70361,-16.2573186123,28.4763392408
1685.0,82515,CALLE RUBEN MARICHAL LOPEZ,1.0,240.0,R1815,376927.08507,3150623.27253,-16.2572442219,28.4764172673
1686.0,82515,CALLE RUBEN MARICHAL LOPEZ,1.0,800.0,R1816,376936.933142,3151002.62405,-16.2571841825,28.4798416491
1687.0,82515,CALLE RUBEN MARICHAL LOPEZ,1.0,800.0,R1817,376880.279557,3151313.47254,-16.2577960706,28.482641543
1688.0,82515,CALLE RUBEN MARICHAL LOPEZ,2.0,800.0,R1818,376860.33857,3151339.11095,-16.2580024907,28.4828710318
1689.0,82055,CALLE JUAN P ALONSO RODRIGUEZ,2.0,800.0,R1819,376841.061212,3150472.20387,-16.2581066637,28.4750458242
1690.0,54747,PASEO DE LAS ESCUELAS PIAS,1.0,800.0,R1820,376819.221084,3150195.40398,-16.2583001185,28.4725457835
1691.0,11141,CALLE ROBAYNA,1.0,800.0,R1821,376837.262929,3150008.65506,-16.258095888,28.4708621746
1692.0,30223,CALLE PORLIER,4.0,800.0,R1822,376862.42336,3149580.00493,-16.2577931092,28.4669962008
1693.0,30246,CALLE DUGGI,1.0,800.0,R1823,376683.082853,3149428.65415,-16.2596084268,28.4656133867
1694.0,30223,CALLE PORLIER,9.0,800.0,R1824,376519.232793,3149618.08068,-16.2613020259,28.4673073568
1695.0,30223,CALLE PORLIER,2.0,800.0,R1825,376659.618587,3149602.29586,-16.2598666413,28.4671781953
1696.0,30223,CALLE PORLIER,5.0,800.0,R1826,376703.263166,3149597.42816,-16.259420399,28.4671383948
1697.0,21085,AVDA DE LA ASUNCION,1.0,800.0,R1827,376422.585064,3149471.74811,-16.2622733482,28.4659776241
1698.0,30304,AVDA ISLAS CANARIAS,5.0,800.0,R1829,376386.16791,3149675.78655,-16.2626671463,28.4678155128
1699.0,30424,CALLE DE LOS SUEÑOS,3.0,240.0,R1830,376540.441723,3149815.30933,-16.261106565,28.4690892521
1700.0,30424,CALLE DE LOS SUEÑOS,3.0,800.0,R1831,376512.114534,3149839.8656,-16.2613984945,28.4693081768
1701.0,30494,CALLE DOCTOR FLEMING,1.0,800.0,R1832,376503.912932,3150032.61702,-16.2615029195,28.4710468812
1702.0,30591,CALLE CAMINO OLIVER,1.0,800.0,R1833,376418.52992,3150096.91036,-16.2623818245,28.4716190032
1703.0,30575,CALLE ENRIQUE WOLFSON,1.0,800.0,R1834,376607.82598,3149986.25415,-16.2604367003,28.4706383206
1704.0,30471,CALLE DOCTOR CRISTINO DIAZ MARTINEZ,1.0,240.0,R1835,376553.204203,3150136.7971,-16.2610106783,28.471991721
1705.0,30471,CALLE DOCTOR CRISTINO DIAZ MARTINEZ,1.0,240.0,R1836,376629.437849,3150222.8005,-16.2602413172,28.4727750743
1706.0,44792,CALLE HENRY DUNANT,2.0,800.0,R1837,376381.162094,3150235.13707,-16.2627782951,28.4728628833
1707.0,30591,CALLE CAMINO OLIVER,1.0,800.0,R1838,376295.880825,3150203.87095,-16.2636459196,28.4725726324
1708.0,30591,CALLE CAMINO OLIVER,1.0,800.0,R1839,376326.889212,3150169.59808,-16.26332555,28.4722662803
1709.0,30753,"CALLE JUAN PEREZ DELGADO ""NIJOTA""",2.0,800.0,R1840,375994.473378,3150202.47769,-16.2667240501,28.4725314201
1710.0,30753,"CALLE JUAN PEREZ DELGADO ""NIJOTA""",15.0,800.0,R1841,375961.237702,3150099.95826,-16.2670524462,28.4716030755
1711.0,30351,CALLE SALAMANCA,3.0,800.0,R1842,376317.488689,3149910.91774,-16.263393782,28.4699309349
1712.0,30946,CALLE DIEGO CROSA,1.0,800.0,R1844,375992.005885,3149686.07893,-16.2666936594,28.4678709644
1713.0,30753,"CALLE JUAN PEREZ DELGADO ""NIJOTA""",4.0,240.0,R1845,375992.82663,3150274.90088,-16.2667486658,28.4731848434
1714.0,44803,CALLE DOCTOR PEREZ CAMACHO,2.0,800.0,R1846,376483.953543,3150300.76663,-16.2617355179,28.4734649001
1715.0,40821,CTRA LOS CAMPITOS,1.0,800.0,R1847,376199.529705,3150469.49245,-16.264658508,28.4749605767
1716.0,40821,CTRA LOS CAMPITOS,1.0,800.0,R1848,376145.592086,3150458.29229,-16.265208182,28.4748543769
1717.0,40821,CTRA LOS CAMPITOS,1.0,800.0,R1849,376054.811832,3150410.39686,-16.2661301879,28.4744135169
1718.0,40821,CTRA LOS CAMPITOS,5.0,800.0,R1850,375948.931085,3150375.28094,-16.267207786,28.474086542
1719.0,30993,AVDA DE BELGICA,1.0,3200.0,R1851,375811.565421,3149397.7926,-16.2685053444,28.4652521605
1720.0,21707,AVDA DE VENEZUELA,1.0,3200.0,R1853,375667.11789,3149441.40956,-16.2699851928,28.4656320141
1721.0,32431,CALLE NIVARIA,3.0,800.0,R1854,375642.653014,3149455.70445,-16.2702365791,28.4657586845
1722.0,21313,CALLE DRAGO,4.0,800.0,R1855,375778.152553,3150262.43302,-16.2689398023,28.4730518867
1723.0,21882,CALLE HERO,5.0,800.0,R1856,375357.768548,3149848.37262,-16.2731883978,28.4692750936
1724.0,22185,CALLE VIA CORNISA,1.0,800.0,R1857,375112.304264,3150202.25611,-16.2757336104,28.4724451987
1725.0,22123,CALLE LOS REALEJOS,1.0,800.0,R1858,375062.297597,3150138.88654,-16.2762374532,28.4718685326
1726.0,31307,CALLE SANTIAGO SABINA,1.0,3200.0,R1859,375614.84296,3149326.6538,-16.2705066538,28.46459142
1727.0,22726,CALLE JOSE FONSPERTIUS,4.0,800.0,R1860,375411.211582,3150411.23602,-16.2727034834,28.4743597285
1728.0,22726,CALLE JOSE FONSPERTIUS,4.0,800.0,R1861,375236.822905,3150337.28211,-16.2744765316,28.4736756556
1729.0,22185,CALLE VIA CORNISA,2.0,800.0,R1862,375165.643543,3150316.51868,-16.2752012422,28.4734814623
1730.0,22556,CALLE GUIMAR,2.0,800.0,R1863,375039.726162,3150392.81469,-16.2764955228,28.4741579243
1731.0,32856,CALLE LUIS SEGUNDO ROMAN Y ELGUETA,2.0,800.0,R1864,374908.834756,3149639.86697,-16.277750567,28.4673504509
1732.0,10174,CTRA CUEVA ROJA,1.0,800.0,R1865,375846.900429,3150476.8106,-16.2682607861,28.4749930767
1733.0,10174,CTRA CUEVA ROJA,2.0,800.0,R1866,375912.665709,3150457.39419,-16.2675870172,28.4748241171
1734.0,10174,CTRA CUEVA ROJA,4.0,800.0,R1867,375799.060307,3150430.19593,-16.2687443617,28.4745678471
1735.0,21375,CALLE LAS LECHERAS,4.0,800.0,R1868,375746.060333,3150392.88158,-16.2692816352,28.4742260542
1736.0,10637,CTRA PARQUE DE LAS MESAS,2.0,800.0,R1869,375616.709351,3151500.47815,-16.2707223681,28.4842091511
1737.0,40821,CTRA LOS CAMPITOS,1.0,800.0,R1870,375885.848103,3151899.38922,-16.2680163659,28.4878347651
1738.0,10637,CTRA PARQUE DE LAS MESAS,2.0,800.0,R1871,375511.615298,3152431.47627,-16.2718965162,28.4926008312
1739.0,82604,CALLE VENTURA GARCIA,2.0,800.0,R1872,375526.119644,3152547.71533,-16.2717609305,28.493651207
1740.0,41163,CALLE SUBIDA A LA CARDONERA,1.0,800.0,R1873,378435.680035,3152511.21162,-16.2420356347,28.4935966146
1741.0,41163,CALLE SUBIDA A LA CARDONERA,3.0,800.0,R1874,378573.177847,3152466.29731,-16.2406263353,28.4932041116
1742.0,58061,AVDA VIRGEN DEL VALLE,2.0,800.0,R1875,378759.740405,3152673.55684,-16.2387424193,28.4950919116
1743.0,10252,CMNO LOS NARANJOS AGRIOS,1.0,800.0,R1876,378760.693911,3152901.91878,-16.2387567456,28.4971528582
1744.0,10252,CMNO LOS NARANJOS AGRIOS,2.0,800.0,R1877,378651.991841,3153164.89925,-16.2398949333,28.4995160046
1745.0,40933,CTRA TAHODIO,1.0,800.0,R1878,377222.08373,3152658.89893,-16.25444841,28.4948155701
1746.0,40933,CTRA TAHODIO,1.0,800.0,R1879,377098.557124,3152690.72354,-16.2557136589,28.4950911184
1747.0,40933,CTRA TAHODIO,2.0,800.0,R1880,376708.0992,3153117.35509,-16.2597479961,28.498904326
1748.0,40055,BRANC EL BUFADERO,6.0,800.0,R1881,379639.070692,3154369.56501,-16.2299372897,28.5104791826
1749.0,40055,BRANC EL BUFADERO,1.0,800.0,R1882,379535.873914,3154492.05914,-16.2310044678,28.5115750867
1750.0,40241,LUGAR VALLE CRISPIN,1.0,240.0,R1883,379525.501657,3154784.53547,-16.2311410955,28.5142135872
1751.0,40241,LUGAR VALLE CRISPIN,1.0,240.0,R1884,379399.734238,3154831.90295,-16.2324310518,28.5146294058
1752.0,40241,LUGAR VALLE CRISPIN,1.0,800.0,R1885,379219.658742,3154922.33909,-16.2342804221,28.5154288458
1753.0,40241,LUGAR VALLE CRISPIN,1.0,800.0,R1886,379143.166497,3154992.45698,-16.2350693375,28.5160545229
1754.0,40241,LUGAR VALLE CRISPIN,2.0,800.0,R1887,379022.201458,3155062.47033,-16.2363126466,28.5166751172
1755.0,54805,LUGAR VALLE BROSQUE,1.0,800.0,R1888,379769.845156,3154881.70259,-16.2286547612,28.5151130747
1756.0,54805,LUGAR VALLE BROSQUE,1.0,800.0,R1889,379994.396631,3155311.04359,-16.2264052942,28.5190084083
1757.0,54805,LUGAR VALLE BROSQUE,2.0,800.0,R1890,380066.28988,3155621.64025,-16.2257031353,28.5218180287
1758.0,54805,LUGAR VALLE BROSQUE,2.0,800.0,R1891,380015.369246,3155747.7983,-16.2262366137,28.5229518502
1759.0,10522,CTRA EL BAILADERO,2.0,800.0,R1892,382201.259041,3158732.92169,-16.2042073258,28.5500911511
1760.0,10522,CTRA EL BAILADERO,1.0,800.0,R1893,382140.649856,3158736.71889,-16.2048271858,28.5501199227
1761.0,10133,CMNO LAS BARRANQUERAS,4.0,800.0,R1894,382718.693466,3154244.94254,-16.1984604329,28.5096356812
1762.0,56062,CMNO EL CERCADO,3.0,800.0,R1895,382793.52301,3154777.1997,-16.1977501829,28.5144458519
1763.0,10002,CALLE 301,3.0,800.0,R1896,375143.249401,3147212.23451,-16.275093671,28.4454648726
1764.0,20124,CALLE ANATOLIO DE FUENTES GARCIA,2.0,240.0,R1897,375236.673542,3147186.64747,-16.2741370073,28.4452428984
1765.0,20124,CALLE ANATOLIO DE FUENTES GARCIA,2.0,800.0,R1898,375332.339418,3147262.95979,-16.2731684725,28.4459407196
1766.0,20124,CALLE ANATOLIO DE FUENTES GARCIA,2.0,800.0,R1899,375345.424108,3147289.53533,-16.2730377444,28.4461817997
1767.0,43057,CALLE FERNANDO BEAUTELL,1.0,800.0,R1900,374947.88437,3147443.73384,-16.2771135215,28.4475353214
1768.0,10321,CALLE JESUS HERNANDEZ GUZMAN,1.0,800.0,R1901,374653.577672,3146981.90985,-16.2800683688,28.4433393765
1769.0,10321,CALLE JESUS HERNANDEZ GUZMAN,2.0,800.0,R1902,374605.257782,3146902.24732,-16.2805530626,28.4426158243
1770.0,10321,CALLE JESUS HERNANDEZ GUZMAN,2.0,800.0,R1903,374630.070698,3146942.40507,-16.2803040851,28.4429806097
1771.0,10118,CALLE EL ROCIO,4.0,800.0,R1904,374514.301619,3147447.49627,-16.2815410524,28.4475276503
1772.0,10107,CALLE EL REMANSO,2.0,800.0,R1905,374426.249716,3147397.17432,-16.2824346314,28.4470650522
1773.0,46125,CALLE PEGASO,2.0,800.0,R1906,374425.160515,3147375.00346,-16.2824433386,28.4468648678
1774.0,56472,CALLE SUBIDA AL MAYORAZGO,1.0,800.0,R1907,374120.720653,3147311.11199,-16.2855448409,28.4462589509
1775.0,10378,CALLE INGENIERO CERVERA,1.0,240.0,R1908,373994.94569,3147031.85853,-16.2867985478,28.4437267102
1776.0,10035,CALLE LAURA GROTE DE LA PUERTA,1.0,800.0,R1909,374403.823,3147107.456,-16.2826320707,28.4444483487
1777.0,43212,CALLE MIGUEL ZEROLO FUENTES,3.0,800.0,R1910,374002.5664,3147579.37026,-16.2867805517,28.4486684235
1778.0,43235,CALLE TOMAS DE ARMAS QUINTERO,4.0,800.0,R1911,374030.465579,3147643.92486,-16.2865027349,28.4492536851
1779.0,43235,CALLE TOMAS DE ARMAS QUINTERO,3.0,800.0,R1912,374119.460246,3147689.59356,-16.2855990225,28.4496744078
1780.0,43235,CALLE TOMAS DE ARMAS QUINTERO,3.0,800.0,R1913,374164.072106,3147736.23203,-16.2851485918,28.4500995965
1781.0,43204,CALLE MAESTRO BORGUÑO,4.0,800.0,R1914,374094.369582,3147781.51865,-16.2858652537,28.4505015575
1782.0,10226,CALLE CURVA EL ARCO IRIS,3.0,800.0,R1915,373727.583366,3147408.5809,-16.2895696021,28.4471005674
1783.0,10226,CALLE CURVA EL ARCO IRIS,3.0,800.0,R1916,373905.137007,3147379.92165,-16.2877535606,28.4468591041
1784.0,82515,CALLE RUBEN MARICHAL LOPEZ,2.0,800.0,R1917,376722.303643,3151261.42367,-16.2594040655,28.4821568922
1785.0,40821,CTRA LOS CAMPITOS,2.0,800.0,R1918,376664.697101,3151178.80963,-16.2599836061,28.4814058928
1786.0,82515,CALLE RUBEN MARICHAL LOPEZ,4.0,800.0,R1919,376802.581388,3151347.92277,-16.2585933678,28.4829450939
1787.0,49874,CALLE EL LLANITO,1.0,800.0,R1920,376687.949984,3151381.03233,-16.2597677646,28.4832330462
1788.0,40821,CTRA LOS CAMPITOS,5.0,800.0,R1921,376625.209019,3151444.70151,-16.2604154288,28.4838016871
1789.0,40821,CTRA LOS CAMPITOS,2.0,800.0,R1922,376499.245755,3151322.60271,-16.2616889333,28.4826878771
1790.0,49777,CALLE RAFAELA GONZALEZ ROJAS,1.0,800.0,R1923,376376.217832,3151602.59729,-16.2629756108,28.485203009
1791.0,58022,CALLE HIBISCO,2.0,800.0,R1924,376358.886357,3151415.47402,-16.2631325397,28.4835126786
1792.0,40821,CTRA LOS CAMPITOS,1.0,800.0,R1925,376082.356951,3151760.85718,-16.2659942141,28.4866032988
1793.0,57324,CALLE PINTOR MARTIN GONZALEZ,1.0,3200.0,R1926,376187.89798,3148958.1428,-16.2646148804,28.4613203399
1794.0,10574,CALLE LA MUTINE,3.0,800.0,R1927,376631.690785,3149087.05428,-16.2600966891,28.4625257595
1795.0,20484,CALLE EDUARDO ZAMACOIS,1.0,240.0,R1928,376599.386122,3148987.52118,-16.2604159287,28.4616244669
1796.0,20991,CALLE TIRSO DE MOLINA,2.0,800.0,R1929,376533.622049,3148915.86363,-16.2610798337,28.4609715692
1797.0,20325,CALLE ALMIRANTE DIAZ PIMIENTA,2.0,800.0,R1930,376465.000944,3148826.16343,-16.2617709722,28.4601555721
1798.0,32334,CALLE RAFAEL AROCHA GUILLAMA,2.0,800.0,R1931,375284.742032,3149480.21736,-16.2738943403,28.4659457147
1799.0,32736,CALLE PIO BAROJA,1.0,800.0,R1932,375797.916213,3149023.19928,-16.2686043593,28.4618703566
1800.0,59072,CALLE AGANA,4.0,800.0,R1933,372064.782,3144995.575,-16.3062800045,28.4251627516
1801.0,54612,CALLE COLUMBRETE,3.0,800.0,R1934,371988.608468,3145105.08335,-16.3070697484,28.4261435325
1802.0,56402,CALLE CHINAMADA,5.0,800.0,R1935,372054.0926,3145125.6193,-16.3064035363,28.4263352737
1803.0,56785,CALLE EL MOLINO,1.0,800.0,R1936,371383.646121,3145017.55513,-16.3132356825,28.4252942104
1804.0,10433,CALLE PUNTA DE TENO,2.0,800.0,R1937,371628.732022,3145241.20943,-16.3107586417,28.4273366602
1805.0,51455,CALLE LOS DESAMPARADOS,4.0,800.0,R1938,371105.753767,3145631.99163,-16.3161410885,28.4308116999
1806.0,51351,CALLE AZALEA,1.0,800.0,R1939,371090.967152,3145547.46795,-16.3162826027,28.43004747
1807.0,51641,CALLE SAN MAURICIO,4.0,800.0,R1940,371419.97487,3145405.69975,-16.3129080575,28.4288005421
1808.0,51641,CALLE SAN MAURICIO,3.0,240.0,R1941,371386.651615,3145412.07864,-16.3132489528,28.4288548259
1809.0,51641,CALLE SAN MAURICIO,4.0,800.0,R1942,371390.637714,3145409.49193,-16.313207972,28.4288318751
1810.0,51455,CALLE LOS DESAMPARADOS,1.0,800.0,R1943,371306.480481,3145356.91563,-16.3140612403,28.4283491173
1811.0,52412,CALLE CAPITANA,2.0,800.0,R1944,371256.379553,3145273.74889,-16.3145634246,28.4275936535
1812.0,01030,CALLE ACCESO2 A CALLE CIGARRILLOS,2.0,800.0,R1945,371095.776139,3145205.32502,-16.3161953043,28.4269603304
1813.0,59176,CALLE CIGARRILLOS,1.0,800.0,R1946,371177.238974,3145200.13944,-16.3153631175,28.4269215721
1814.0,57274,CTRA GENERAL DEL SUR,1.0,800.0,R1947,371024.59076,3145010.15171,-16.3169001925,28.4251919917
1815.0,10544,CALLE EL CILANTRO,3.0,800.0,R1948,371141.543738,3144744.81461,-16.3156766944,28.4228090412
1816.0,51447,CALLE CRUZ DE LA GALLEGA,1.0,800.0,R1949,371016.250837,3145574.11118,-16.3170483385,28.4302805294
1817.0,52307,CALLE ALTAMIRA,1.0,800.0,R1950,370707.933382,3145620.39492,-16.3202010561,28.4306677174
1818.0,52307,CALLE ALTAMIRA,2.0,800.0,R1951,370619.653391,3145519.37801,-16.3210909639,28.4297473644
1819.0,52482,CALLE DONDIEGO,2.0,800.0,R1952,370698.421431,3145559.45856,-16.3202913355,28.4301168661
1820.0,52482,CALLE DONDIEGO,1.0,800.0,R1953,370579.767085,3145409.11691,-16.3214857886,28.4287483803
1821.0,52524,CALLE GENCIANA,3.0,800.0,R1954,370721.798,3145541.095,-16.320050634,28.429953462
1822.0,52524,CALLE GENCIANA,2.0,800.0,R1955,370601.973022,3145391.29284,-16.3212570995,28.4285897308
1823.0,52516,CALLE LA GALLEGA,3.0,800.0,R1956,370790.193625,3145621.40369,-16.3193613926,28.4306849634
1824.0,52516,CALLE LA GALLEGA,2.0,800.0,R1957,370859.557,3145566.886,-16.3186471777,28.4301998397
1825.0,52555,CALLE HABERNARIA,2.0,800.0,R1958,370622.63505,3145371.23456,-16.3210439217,28.4284107656
1826.0,10527,CALLE BAMBU,3.0,800.0,R1959,370637.628,3145348.425,-16.3208883094,28.42820641
1827.0,52691,CALLE PAJARITA,3.0,800.0,R1960,370766.237137,3145498.56112,-16.3195922059,28.4295740211
1828.0,52404,CALLE CAMPANILLA,1.0,240.0,R1961,370678.789517,3145354.53443,-16.3204687949,28.4282656203
1829.0,52404,CALLE CAMPANILLA,4.0,800.0,R1962,370787.330288,3145480.30544,-16.3193748294,28.4294113633
1830.0,52725,CALLE PRIMAVERA,1.0,800.0,R1963,370818.039002,3145474.46501,-16.319060681,28.4293616955
1831.0,52636,CALLE MANDRAGORA,2.0,800.0,R1964,370911.124065,3145542.93463,-16.3181180646,28.4299887934
1832.0,52586,CALLE LAURISILVA,2.0,800.0,R1965,370853.359997,3145442.77736,-16.3186965561,28.4290792294
1833.0,52385,CALLE BIGUIPALA,1.0,800.0,R1966,370945.621997,3145464.26173,-16.3177570893,28.4292822329
1834.0,52273,CALLE AGUILEÑA,3.0,800.0,R1967,370902.177129,3145348.47463,-16.318187654,28.4282330372
1835.0,51447,CALLE CRUZ DE LA GALLEGA,1.0,800.0,R1968,371005.65085,3145175.54066,-16.3171120144,28.4266826475
1836.0,51447,CALLE CRUZ DE LA GALLEGA,1.0,800.0,R1969,371016.763372,3145094.578,-16.3169895282,28.4259531104
1837.0,57274,CTRA GENERAL DEL SUR,1.0,800.0,R1970,370988.188315,3144984.24653,-16.3172689036,28.4249546192
1838.0,52211,CALLE ORQUIDEA,2.0,240.0,R1971,370809.337868,3145008.204,-16.3190973314,28.4251531408
1839.0,52184,CALLE EL HUMILLADERO,1.0,800.0,R1972,370341.192169,3145143.52843,-16.3238914709,28.4263279606
1840.0,51486,CALLE FUENTE FRIA,1.0,800.0,R1973,371352.904596,3146404.17032,-16.31370405,28.437804478
1841.0,58842,CALLE LAS FOLIAS,1.0,800.0,R1974,371417.508979,3146812.16368,-16.3130899424,28.4414927128
1842.0,58842,CALLE LAS FOLIAS,1.0,800.0,R1975,371441.041656,3146792.86439,-16.3128475268,28.4413208677
1843.0,50912,CALLE COLIBRI,2.0,800.0,R1976,371515.202885,3146808.8088,-16.3120921291,28.4414720581
1844.0,58745,CALLE JUAN DORTA AVILA,1.0,800.0,R1977,371484.834486,3146852.87447,-16.3124070947,28.4418667317
1845.0,51374,CALLE BARRANCO GRANDE,2.0,800.0,R1978,371492.962958,3146611.70014,-16.3122972398,28.4396910932
1846.0,51575,CALLE PATO,1.0,800.0,R1979,371491.071953,3146448.51125,-16.3122983703,28.4382182349
1847.0,53284,CALLE ÑANDU,1.0,800.0,R1980,372223.134747,3147301.76037,-16.3049188477,28.4459901292
1848.0,50065,CALLE EL CEDRO,1.0,3200.0,R1981,371999.561382,3147107.8204,-16.307180077,28.4442180359
1849.0,50235,CALLE OROPENDOLA,3.0,800.0,R1982,372236.510711,3147257.03623,-16.3047773208,28.4455878322
1850.0,50115,CALLE LOS ESTUDIANTES,2.0,800.0,R1983,372289.016129,3147258.10403,-16.3042413445,28.445602608
1851.0,50115,CALLE LOS ESTUDIANTES,1.0,800.0,R1984,372268.439591,3147219.13101,-16.3044471206,28.4452488875
1852.0,50243,CALLE PAIÑO,2.0,800.0,R1985,372140.544286,3147191.03796,-16.3057498475,28.4449828411
1853.0,56514,CMNO NIVARIA,3.0,800.0,R1986,372101.266454,3147062.84114,-16.3061366675,28.4438220985
1854.0,50251,CALLE PALOMA,2.0,800.0,R1987,372176.764266,3147166.01056,-16.3053772605,28.4447605332
1855.0,50421,AVDA DE TINCER,2.0,800.0,R1988,372247.334075,3147129.39811,-16.3046526742,28.4444370394
1856.0,56514,CMNO NIVARIA,2.0,800.0,R1989,372148.055598,3147042.51369,-16.3056566929,28.4436432409
1857.0,58641,CALLE LA ISA,4.0,800.0,R1990,371571.883412,3146858.83168,-16.3115189985,28.44192906
1858.0,50556,CALLE ENCINA,2.0,800.0,R1991,371954.789509,3146815.6317,-16.3076047703,28.4415768299
1859.0,50556,CALLE ENCINA,1.0,800.0,R1992,371977.94934,3146756.71434,-16.3073617732,28.4410474106
1860.0,50556,CALLE ENCINA,2.0,800.0,R1993,371989.575403,3146730.61923,-16.3072401776,28.4408130594
1861.0,50556,CALLE ENCINA,2.0,800.0,R1994,372002.838067,3146686.672,-16.3070998927,28.4404177646
1862.0,50436,CALLE ABETO,1.0,800.0,R1995,371995.234241,3146789.62785,-16.3071889494,28.4413461292
1863.0,50436,CALLE ABETO,2.0,800.0,R1996,372027.560959,3146787.25271,-16.3068586348,28.4413278651
1864.0,50483,CALLE CAÑAMO,2.0,800.0,R1997,372043.231946,3146913.66497,-16.3067126578,28.4424701909
1865.0,50734,CALLE VIÑATIGO,1.0,800.0,R1998,372021.854919,3146733.43423,-16.3069109225,28.4408416284
1866.0,50517,CALLE CHOPO,3.0,800.0,R1999,372011.283776,3146660.56708,-16.307010768,28.4401830126
1867.0,50703,CALLE SAUCE,3.0,800.0,R2000,372131.673513,3146657.1888,-16.3057812451,28.4401643252
1868.0,52926,CALLE OLIVO,4.0,800.0,R2001,371903.420526,3146608.46471,-16.3081062388,28.4397022412
1869.0,51575,CALLE PATO,1.0,800.0,R2002,371525.547964,3146478.06654,-16.3119496772,28.4384883455
1870.0,51714,CALLE TREPADORA,1.0,800.0,R2003,371554.1037,3146437.2737,-16.3116535946,28.4381230271
1871.0,51463,CALLE ELICIO,2.0,800.0,R2004,371540.966391,3146393.85431,-16.3117828863,28.4377299028
1872.0,51463,CALLE ELICIO,1.0,800.0,R2005,371620.677288,3146376.6156,-16.3109671609,28.4375821763
1873.0,51567,CALLE OBDULIO,2.0,800.0,R2006,371698.136058,3146299.07916,-16.3101677259,28.4368900757
