Mes,Capitol,"Text Capitol",Article,"Text Article",Concepte,"Text Concepte",Subconcepte,"Text Subconcepte",Orgànic,"Text Orgànic",Àrees,"Text Àrees",Política,"Text Política","Grup de programes","Text Grup de programes",Programes,"Text Programes",Subprogrames,"Text Subprogrames","PREV. INICIAL","MODIF. PREVISIÓ",PREV.DEFINITIVA,"DRETS RECONEGUTS","DRETS ANUL./CANC.","DRETS LIQUIDATS","RECAPTAT LIQUIDAT"
Gener,3,"TAXES I ALTRES INGRESSOS",32,"TAXES PER LA REALITZACIÓ D'ACTIV DE COMP",329,"ALTRES TAXES PER A LA REALITZACIÓ D'ACTI",32912,"Taxa per anàlisi d'alcoholèmies",401,"0401 Prevenció, Seguretat I Mobilitat",9,"Actuacions de caràcter general",93,"Administració financera i tributària",932,"Gestió del sistema tributari",9321,"Administració tributària i d'ingressos m",93219,"Serveis d’ingressos","1.500,00",0,"1.500,00",0,0,0,0
Gener,3,"TAXES I ALTRES INGRESSOS",32,"TAXES PER LA REALITZACIÓ D'ACTIV DE COMP",329,"ALTRES TAXES PER A LA REALITZACIÓ D'ACTI",32913,"Taxa per anàlisi de drogo-test",401,"0401 Prevenció, Seguretat I Mobilitat",9,"Actuacions de caràcter general",93,"Administració financera i tributària",932,"Gestió del sistema tributari",9321,"Administració tributària i d'ingressos m",93219,"Serveis d’ingressos","1.500,00",0,"1.500,00",0,0,0,0
Gener,3,"TAXES I ALTRES INGRESSOS",32,"TAXES PER LA REALITZACIÓ D'ACTIV DE COMP",329,"ALTRES TAXES PER A LA REALITZACIÓ D'ACTI",32914,"Taxa entrevista informe d'arrelament",101,"0101 Gerència De Recursos",9,"Actuacions de caràcter general",93,"Administració financera i tributària",932,"Gestió del sistema tributari",9321,"Administració tributària i d'ingressos m",93219,"Serveis d’ingressos",10,0,10,0,0,0,0
Gener,3,"TAXES I ALTRES INGRESSOS",32,"TAXES PER LA REALITZACIÓ D'ACTIV DE COMP",329,"ALTRES TAXES PER A LA REALITZACIÓ D'ACTI",32914,"Taxa entrevista informe d'arrelament",201,"0201 Ger.Qualitat De Vida, Igualtat I Esports",9,"Actuacions de caràcter general",93,"Administració financera i tributària",932,"Gestió del sistema tributari",9321,"Administració tributària i d'ingressos m",93219,"Serveis d’ingressos",10,0,10,0,0,0,0
Gener,3,"TAXES I ALTRES INGRESSOS",32,"TAXES PER LA REALITZACIÓ D'ACTIV DE COMP",329,"ALTRES TAXES PER A LA REALITZACIÓ D'ACTI",32915,"Taxa inspecció habitatge informe reagrup",101,"0101 Gerència De Recursos",9,"Actuacions de caràcter general",93,"Administració financera i tributària",932,"Gestió del sistema tributari",9321,"Administració tributària i d'ingressos m",93219,"Serveis d’ingressos",10,0,10,0,0,0,0
Gener,3,"TAXES I ALTRES INGRESSOS",32,"TAXES PER LA REALITZACIÓ D'ACTIV DE COMP",329,"ALTRES TAXES PER A LA REALITZACIÓ D'ACTI",32915,"Taxa inspecció habitatge informe reagrup",201,"0201 Ger.Qualitat De Vida, Igualtat I Esports",9,"Actuacions de caràcter general",93,"Administració financera i tributària",932,"Gestió del sistema tributari",9321,"Administració tributària i d'ingressos m",93219,"Serveis d’ingressos",10,0,10,0,0,0,0
Gener,3,"TAXES I ALTRES INGRESSOS",32,"TAXES PER LA REALITZACIÓ D'ACTIV DE COMP",329,"ALTRES TAXES PER A LA REALITZACIÓ D'ACTI",32916,"Taxa per còpies autoritzades informes ac",401,"0401 Prevenció, Seguretat I Mobilitat",9,"Actuacions de caràcter general",93,"Administració financera i tributària",932,"Gestió del sistema tributari",9321,"Administració tributària i d'ingressos m",93219,"Serveis d’ingressos",10,0,10,"23.424,00","109,56","23.314,44","3.320,37"
Gener,3,"TAXES I ALTRES INGRESSOS",32,"TAXES PER LA REALITZACIÓ D'ACTIV DE COMP",329,"ALTRES TAXES PER A LA REALITZACIÓ D'ACTI",32917,"Taxa per autorització Transport Escolar",401,"0401 Prevenció, Seguretat I Mobilitat",9,"Actuacions de caràcter general",93,"Administració financera i tributària",932,"Gestió del sistema tributari",9321,"Administració tributària i d'ingressos m",93219,"Serveis d’ingressos",10,0,10,0,0,0,0
Gener,3,"TAXES I ALTRES INGRESSOS",32,"TAXES PER LA REALITZACIÓ D'ACTIV DE COMP",329,"ALTRES TAXES PER A LA REALITZACIÓ D'ACTI",32918,"Taxa per concessió targetes carabines i",401,"0401 Prevenció, Seguretat I Mobilitat",9,"Actuacions de caràcter general",93,"Administració financera i tributària",932,"Gestió del sistema tributari",9321,"Administració tributària i d'ingressos m",93219,"Serveis d’ingressos",10,0,10,"204,38",0,"204,38","112,58"
Gener,3,"TAXES I ALTRES INGRESSOS",32,"TAXES PER LA REALITZACIÓ D'ACTIV DE COMP",329,"ALTRES TAXES PER A LA REALITZACIÓ D'ACTI",32919,"Taxa per préstec roba SPEIS",401,"0401 Prevenció, Seguretat I Mobilitat",9,"Actuacions de caràcter general",93,"Administració financera i tributària",932,"Gestió del sistema tributari",9321,"Administració tributària i d'ingressos m",93219,"Serveis d’ingressos",0,0,0,"605,14",0,"605,14","605,14"
Gener,3,"TAXES I ALTRES INGRESSOS",33,"TAXES PER UTILITZACIÓ PRIV O APROF ESPEC",330,"TAXA ESTACIONAMENT DE VEHICLES",33000,"Taxa estacionament de vehicles (parquím)",703,"0703 Serveis Centrals",9,"Actuacions de caràcter general",93,"Administració financera i tributària",932,"Gestió del sistema tributari",9321,"Administració tributària i d'ingressos m",93219,"Serveis d’ingressos","35.354.767,00",0,"35.354.767,00",0,0,0,0
Gener,3,"TAXES I ALTRES INGRESSOS",33,"TAXES PER UTILITZACIÓ PRIV O APROF ESPEC",330,"TAXA ESTACIONAMENT DE VEHICLES",33001,"Taxa reserva estacionament",401,"0401 Prevenció, Seguretat I Mobilitat",9,"Actuacions de caràcter general",93,"Administració financera i tributària",932,"Gestió del sistema tributari",9321,"Administració tributària i d'ingressos m",93219,"Serveis d’ingressos","19.977,81",0,"19.977,81",0,0,0,0
Gener,3,"TAXES I ALTRES INGRESSOS",33,"TAXES PER UTILITZACIÓ PRIV O APROF ESPEC",330,"TAXA ESTACIONAMENT DE VEHICLES",33001,"Taxa reserva estacionament",601,"0601 Ciutat Vella",9,"Actuacions de caràcter general",93,"Administració financera i tributària",932,"Gestió del sistema tributari",9321,"Administració tributària i d'ingressos m",93219,"Serveis d’ingressos","99.889,05",0,"99.889,05",0,0,0,0
Gener,3,"TAXES I ALTRES INGRESSOS",33,"TAXES PER UTILITZACIÓ PRIV O APROF ESPEC",330,"TAXA ESTACIONAMENT DE VEHICLES",33001,"Taxa reserva estacionament",602,"0602 Eixample",9,"Actuacions de caràcter general",93,"Administració financera i tributària",932,"Gestió del sistema tributari",9321,"Administració tributària i d'ingressos m",93219,"Serveis d’ingressos","269.700,44",0,"269.700,44","5.032,37",0,"5.032,37","4.856,39"
Gener,3,"TAXES I ALTRES INGRESSOS",33,"TAXES PER UTILITZACIÓ PRIV O APROF ESPEC",330,"TAXA ESTACIONAMENT DE VEHICLES",33001,"Taxa reserva estacionament",603,"0603 Sants-Montjuïc",9,"Actuacions de caràcter general",93,"Administració financera i tributària",932,"Gestió del sistema tributari",9321,"Administració tributària i d'ingressos m",93219,"Serveis d’ingressos","26.970,04",0,"26.970,04","60,61",0,"60,61",0
Gener,3,"TAXES I ALTRES INGRESSOS",33,"TAXES PER UTILITZACIÓ PRIV O APROF ESPEC",330,"TAXA ESTACIONAMENT DE VEHICLES",33001,"Taxa reserva estacionament",604,"0604 Les Corts",9,"Actuacions de caràcter general",93,"Administració financera i tributària",932,"Gestió del sistema tributari",9321,"Administració tributària i d'ingressos m",93219,"Serveis d’ingressos","54.938,97",0,"54.938,97","20.239,95",0,"20.239,95","154,52"
Gener,3,"TAXES I ALTRES INGRESSOS",33,"TAXES PER UTILITZACIÓ PRIV O APROF ESPEC",330,"TAXA ESTACIONAMENT DE VEHICLES",33001,"Taxa reserva estacionament",605,"0605 Sarrià-Sant Gervasi",9,"Actuacions de caràcter general",93,"Administració financera i tributària",932,"Gestió del sistema tributari",9321,"Administració tributària i d'ingressos m",93219,"Serveis d’ingressos","59.933,43",0,"59.933,43","699,62",0,"699,62","699,62"
Gener,3,"TAXES I ALTRES INGRESSOS",33,"TAXES PER UTILITZACIÓ PRIV O APROF ESPEC",330,"TAXA ESTACIONAMENT DE VEHICLES",33001,"Taxa reserva estacionament",606,"0606 Gràcia",9,"Actuacions de caràcter general",93,"Administració financera i tributària",932,"Gestió del sistema tributari",9321,"Administració tributària i d'ingressos m",93219,"Serveis d’ingressos","14.983,36",0,"14.983,36","6.314,18",0,"6.314,18","398,89"
Gener,3,"TAXES I ALTRES INGRESSOS",33,"TAXES PER UTILITZACIÓ PRIV O APROF ESPEC",330,"TAXA ESTACIONAMENT DE VEHICLES",33001,"Taxa reserva estacionament",607,"0607 Horta-Guinardó",9,"Actuacions de caràcter general",93,"Administració financera i tributària",932,"Gestió del sistema tributari",9321,"Administració tributària i d'ingressos m",93219,"Serveis d’ingressos","19.977,81",0,"19.977,81","903,37",0,"903,37","903,37"
Gener,3,"TAXES I ALTRES INGRESSOS",33,"TAXES PER UTILITZACIÓ PRIV O APROF ESPEC",330,"TAXA ESTACIONAMENT DE VEHICLES",33001,"Taxa reserva estacionament",608,"0608 Nou Barris",9,"Actuacions de caràcter general",93,"Administració financera i tributària",932,"Gestió del sistema tributari",9321,"Administració tributària i d'ingressos m",93219,"Serveis d’ingressos","9.988,90",0,"9.988,90","2.009,98",0,"2.009,98","1.161,48"
Gener,3,"TAXES I ALTRES INGRESSOS",33,"TAXES PER UTILITZACIÓ PRIV O APROF ESPEC",330,"TAXA ESTACIONAMENT DE VEHICLES",33001,"Taxa reserva estacionament",609,"0609 Sant Andreu",9,"Actuacions de caràcter general",93,"Administració financera i tributària",932,"Gestió del sistema tributari",9321,"Administració tributària i d'ingressos m",93219,"Serveis d’ingressos","19.717,85",0,"19.717,85","599,76",0,"599,76","130,48"
Gener,3,"TAXES I ALTRES INGRESSOS",33,"TAXES PER UTILITZACIÓ PRIV O APROF ESPEC",330,"TAXA ESTACIONAMENT DE VEHICLES",33001,"Taxa reserva estacionament",610,"0610 Sant Martí",9,"Actuacions de caràcter general",93,"Administració financera i tributària",932,"Gestió del sistema tributari",9321,"Administració tributària i d'ingressos m",93219,"Serveis d’ingressos","69.922,33",0,"69.922,33","17.807,88",0,"17.807,88","191,23"
Gener,3,"TAXES I ALTRES INGRESSOS",33,"TAXES PER UTILITZACIÓ PRIV O APROF ESPEC",331,"TAXA PER ENTRADA VEHICLES",33100,"Taxa per entrada vehicles (Guals)",601,"0601 Ciutat Vella",9,"Actuacions de caràcter general",93,"Administració financera i tributària",932,"Gestió del sistema tributari",9321,"Administració tributària i d'ingressos m",93219,"Serveis d’ingressos","358.055,56",0,"358.055,56","345,56","286,13","59,43","59,43"
Gener,3,"TAXES I ALTRES INGRESSOS",33,"TAXES PER UTILITZACIÓ PRIV O APROF ESPEC",331,"TAXA PER ENTRADA VEHICLES",33100,"Taxa per entrada vehicles (Guals)",602,"0602 Eixample",9,"Actuacions de caràcter general",93,"Administració financera i tributària",932,"Gestió del sistema tributari",9321,"Administració tributària i d'ingressos m",93219,"Serveis d’ingressos","2.685.416,67",0,"2.685.416,67","5.860,13",0,"5.860,13","2.486,23"
Gener,3,"TAXES I ALTRES INGRESSOS",33,"TAXES PER UTILITZACIÓ PRIV O APROF ESPEC",331,"TAXA PER ENTRADA VEHICLES",33100,"Taxa per entrada vehicles (Guals)",603,"0603 Sants-Montjuïc",9,"Actuacions de caràcter general",93,"Administració financera i tributària",932,"Gestió del sistema tributari",9321,"Administració tributària i d'ingressos m",93219,"Serveis d’ingressos","1.477.234,92",0,"1.477.234,92","7.883,69",2,"7.881,69","3.914,52"
Gener,3,"TAXES I ALTRES INGRESSOS",33,"TAXES PER UTILITZACIÓ PRIV O APROF ESPEC",331,"TAXA PER ENTRADA VEHICLES",33100,"Taxa per entrada vehicles (Guals)",604,"0604 Les Corts",9,"Actuacions de caràcter general",93,"Administració financera i tributària",932,"Gestió del sistema tributari",9321,"Administració tributària i d'ingressos m",93219,"Serveis d’ingressos","1.653.193,65",0,"1.653.193,65","1.851,57",0,"1.851,57","759,07"
Gener,3,"TAXES I ALTRES INGRESSOS",33,"TAXES PER UTILITZACIÓ PRIV O APROF ESPEC",331,"TAXA PER ENTRADA VEHICLES",33100,"Taxa per entrada vehicles (Guals)",605,"0605 Sarrià-Sant Gervasi",9,"Actuacions de caràcter general",93,"Administració financera i tributària",932,"Gestió del sistema tributari",9321,"Administració tributària i d'ingressos m",93219,"Serveis d’ingressos","3.478.253,97",0,"3.478.253,97","604,83",0,"604,83","355,38"
Gener,3,"TAXES I ALTRES INGRESSOS",33,"TAXES PER UTILITZACIÓ PRIV O APROF ESPEC",331,"TAXA PER ENTRADA VEHICLES",33100,"Taxa per entrada vehicles (Guals)",606,"0606 Gràcia",9,"Actuacions de caràcter general",93,"Administració financera i tributària",932,"Gestió del sistema tributari",9321,"Administració tributària i d'ingressos m",93219,"Serveis d’ingressos","1.321.736,51",0,"1.321.736,51","3.039,77",0,"3.039,77","511,42"
Gener,3,"TAXES I ALTRES INGRESSOS",33,"TAXES PER UTILITZACIÓ PRIV O APROF ESPEC",331,"TAXA PER ENTRADA VEHICLES",33100,"Taxa per entrada vehicles (Guals)",607,"0607 Horta-Guinardó",9,"Actuacions de caràcter general",93,"Administració financera i tributària",932,"Gestió del sistema tributari",9321,"Administració tributària i d'ingressos m",93219,"Serveis d’ingressos","1.452.682,54",0,"1.452.682,54","1.097,54",0,"1.097,54","1.097,54"
Gener,3,"TAXES I ALTRES INGRESSOS",33,"TAXES PER UTILITZACIÓ PRIV O APROF ESPEC",331,"TAXA PER ENTRADA VEHICLES",33100,"Taxa per entrada vehicles (Guals)",608,"0608 Nou Barris",9,"Actuacions de caràcter general",93,"Administració financera i tributària",932,"Gestió del sistema tributari",9321,"Administració tributària i d'ingressos m",93219,"Serveis d’ingressos","775.446,03",0,"775.446,03","193,04",0,"193,04","193,04"
Gener,3,"TAXES I ALTRES INGRESSOS",33,"TAXES PER UTILITZACIÓ PRIV O APROF ESPEC",331,"TAXA PER ENTRADA VEHICLES",33100,"Taxa per entrada vehicles (Guals)",609,"0609 Sant Andreu",9,"Actuacions de caràcter general",93,"Administració financera i tributària",932,"Gestió del sistema tributari",9321,"Administració tributària i d'ingressos m",93219,"Serveis d’ingressos","1.457.797,62",0,"1.457.797,62","59,54",0,"59,54","59,54"
Gener,3,"TAXES I ALTRES INGRESSOS",33,"TAXES PER UTILITZACIÓ PRIV O APROF ESPEC",331,"TAXA PER ENTRADA VEHICLES",33100,"Taxa per entrada vehicles (Guals)",610,"0610 Sant Martí",9,"Actuacions de caràcter general",93,"Administració financera i tributària",932,"Gestió del sistema tributari",9321,"Administració tributària i d'ingressos m",93219,"Serveis d’ingressos","2.097.182,54",0,"2.097.182,54","983,84",0,"983,84","755,84"
Gener,3,"TAXES I ALTRES INGRESSOS",33,"TAXES PER UTILITZACIÓ PRIV O APROF ESPEC",332,"TAXA UTILIT PRIV O APROF ESPECIAL EMPRES",33200,"Taxa uti. priv. empreses explot. submini",502,"0502 Gerència Medi Ambient I Serveis Urbans",9,"Actuacions de caràcter general",93,"Administració financera i tributària",932,"Gestió del sistema tributari",9321,"Administració tributària i d'ingressos m",93219,"Serveis d’ingressos","21.712.000,00",0,"21.712.000,00",0,0,0,0
Gener,3,"TAXES I ALTRES INGRESSOS",33,"TAXES PER UTILITZACIÓ PRIV O APROF ESPEC",333,"TAXA UTILIT PRIV O APROF ESPECIAL EMPRES",33300,"Taxa uti. priv. empreses explot. telecos",502,"0502 Gerència Medi Ambient I Serveis Urbans",9,"Actuacions de caràcter general",93,"Administració financera i tributària",932,"Gestió del sistema tributari",9321,"Administració tributària i d'ingressos m",93219,"Serveis d’ingressos","1.503.000,00",0,"1.503.000,00",0,0,0,0
Gener,3,"TAXES I ALTRES INGRESSOS",33,"TAXES PER UTILITZACIÓ PRIV O APROF ESPEC",335,"TAXA PER OCUPACIÓ LA VIA PÚBLICA TERRASS",33500,"Taxa de taules i cadires (vetlladors)",601,"0601 Ciutat Vella",9,"Actuacions de caràcter general",93,"Administració financera i tributària",932,"Gestió del sistema tributari",9321,"Administració tributària i d'ingressos m",93219,"Serveis d’ingressos","857.668,71",0,"857.668,71","3.843,17",0,"3.843,17","2.313,67"
Gener,3,"TAXES I ALTRES INGRESSOS",33,"TAXES PER UTILITZACIÓ PRIV O APROF ESPEC",335,"TAXA PER OCUPACIÓ LA VIA PÚBLICA TERRASS",33500,"Taxa de taules i cadires (vetlladors)",602,"0602 Eixample",9,"Actuacions de caràcter general",93,"Administració financera i tributària",932,"Gestió del sistema tributari",9321,"Administració tributària i d'ingressos m",93219,"Serveis d’ingressos","2.036.963,19",0,"2.036.963,19","3.663,89",0,"3.663,89","4.069,45"
Gener,3,"TAXES I ALTRES INGRESSOS",33,"TAXES PER UTILITZACIÓ PRIV O APROF ESPEC",335,"TAXA PER OCUPACIÓ LA VIA PÚBLICA TERRASS",33500,"Taxa de taules i cadires (vetlladors)",603,"0603 Sants-Montjuïc",9,"Actuacions de caràcter general",93,"Administració financera i tributària",932,"Gestió del sistema tributari",9321,"Administració tributària i d'ingressos m",93219,"Serveis d’ingressos","321.625,77",0,"321.625,77","22.082,20",0,"22.082,20","7.882,72"
Gener,3,"TAXES I ALTRES INGRESSOS",33,"TAXES PER UTILITZACIÓ PRIV O APROF ESPEC",335,"TAXA PER OCUPACIÓ LA VIA PÚBLICA TERRASS",33500,"Taxa de taules i cadires (vetlladors)",604,"0604 Les Corts",9,"Actuacions de caràcter general",93,"Administració financera i tributària",932,"Gestió del sistema tributari",9321,"Administració tributària i d'ingressos m",93219,"Serveis d’ingressos","192.975,46",0,"192.975,46","1.584,64",0,"1.584,64",0
Gener,3,"TAXES I ALTRES INGRESSOS",33,"TAXES PER UTILITZACIÓ PRIV O APROF ESPEC",335,"TAXA PER OCUPACIÓ LA VIA PÚBLICA TERRASS",33500,"Taxa de taules i cadires (vetlladors)",605,"0605 Sarrià-Sant Gervasi",9,"Actuacions de caràcter general",93,"Administració financera i tributària",932,"Gestió del sistema tributari",9321,"Administració tributària i d'ingressos m",93219,"Serveis d’ingressos","268.021,47",0,"268.021,47","1.156,11",0,"1.156,11","578,64"
Gener,3,"TAXES I ALTRES INGRESSOS",33,"TAXES PER UTILITZACIÓ PRIV O APROF ESPEC",335,"TAXA PER OCUPACIÓ LA VIA PÚBLICA TERRASS",33500,"Taxa de taules i cadires (vetlladors)",606,"0606 Gràcia",9,"Actuacions de caràcter general",93,"Administració financera i tributària",932,"Gestió del sistema tributari",9321,"Administració tributària i d'ingressos m",93219,"Serveis d’ingressos","176.894,17",0,"176.894,17",0,0,0,0
Gener,3,"TAXES I ALTRES INGRESSOS",33,"TAXES PER UTILITZACIÓ PRIV O APROF ESPEC",335,"TAXA PER OCUPACIÓ LA VIA PÚBLICA TERRASS",33500,"Taxa de taules i cadires (vetlladors)",607,"0607 Horta-Guinardó",9,"Actuacions de caràcter general",93,"Administració financera i tributària",932,"Gestió del sistema tributari",9321,"Administració tributària i d'ingressos m",93219,"Serveis d’ingressos","85.766,87",0,"85.766,87","354,38","124,85","229,53","229,53"
Gener,3,"TAXES I ALTRES INGRESSOS",33,"TAXES PER UTILITZACIÓ PRIV O APROF ESPEC",335,"TAXA PER OCUPACIÓ LA VIA PÚBLICA TERRASS",33500,"Taxa de taules i cadires (vetlladors)",608,"0608 Nou Barris",9,"Actuacions de caràcter general",93,"Administració financera i tributària",932,"Gestió del sistema tributari",9321,"Administració tributària i d'ingressos m",93219,"Serveis d’ingressos","112.569,02",0,"112.569,02","4.705,57",0,"4.705,57","1.107,23"
Gener,3,"TAXES I ALTRES INGRESSOS",33,"TAXES PER UTILITZACIÓ PRIV O APROF ESPEC",335,"TAXA PER OCUPACIÓ LA VIA PÚBLICA TERRASS",33500,"Taxa de taules i cadires (vetlladors)",609,"0609 Sant Andreu",9,"Actuacions de caràcter general",93,"Administració financera i tributària",932,"Gestió del sistema tributari",9321,"Administració tributària i d'ingressos m",93219,"Serveis d’ingressos","197.263,80",0,"197.263,80","1.632,63",0,"1.632,63","451,23"
Gener,3,"TAXES I ALTRES INGRESSOS",33,"TAXES PER UTILITZACIÓ PRIV O APROF ESPEC",335,"TAXA PER OCUPACIÓ LA VIA PÚBLICA TERRASS",33500,"Taxa de taules i cadires (vetlladors)",610,"0610 Sant Martí",9,"Actuacions de caràcter general",93,"Administració financera i tributària",932,"Gestió del sistema tributari",9321,"Administració tributària i d'ingressos m",93219,"Serveis d’ingressos","643.251,53",0,"643.251,53","2.322,95",0,"2.322,95","2.119,97"
Gener,3,"TAXES I ALTRES INGRESSOS",33,"TAXES PER UTILITZACIÓ PRIV O APROF ESPEC",335,"TAXA PER OCUPACIÓ LA VIA PÚBLICA TERRASS",33501,"Taxa de quioscos i vidrieres",101,"0101 Gerència De Recursos",9,"Actuacions de caràcter general",93,"Administració financera i tributària",932,"Gestió del sistema tributari",9321,"Administració tributària i d'ingressos m",93219,"Serveis d’ingressos","790.000,00",0,"790.000,00","177.195,57",0,"177.195,57","176.616,53"
Gener,3,"TAXES I ALTRES INGRESSOS",33,"TAXES PER UTILITZACIÓ PRIV O APROF ESPEC",335,"TAXA PER OCUPACIÓ LA VIA PÚBLICA TERRASS",33502,"Taxes d'altres ocupacions via pública",401,"0401 Prevenció, Seguretat I Mobilitat",9,"Actuacions de caràcter general",93,"Administració financera i tributària",932,"Gestió del sistema tributari",9321,"Administració tributària i d'ingressos m",93219,"Serveis d’ingressos","241.740,00",0,"241.740,00","976,9",0,"976,9","50,4"
Gener,3,"TAXES I ALTRES INGRESSOS",33,"TAXES PER UTILITZACIÓ PRIV O APROF ESPEC",335,"TAXA PER OCUPACIÓ LA VIA PÚBLICA TERRASS",33502,"Taxes d'altres ocupacions via pública",601,"0601 Ciutat Vella",9,"Actuacions de caràcter general",93,"Administració financera i tributària",932,"Gestió del sistema tributari",9321,"Administració tributària i d'ingressos m",93219,"Serveis d’ingressos","618.570,00",0,"618.570,00","82.960,84",0,"82.960,84","27.903,73"
Gener,3,"TAXES I ALTRES INGRESSOS",33,"TAXES PER UTILITZACIÓ PRIV O APROF ESPEC",335,"TAXA PER OCUPACIÓ LA VIA PÚBLICA TERRASS",33502,"Taxes d'altres ocupacions via pública",602,"0602 Eixample",9,"Actuacions de caràcter general",93,"Administració financera i tributària",932,"Gestió del sistema tributari",9321,"Administració tributària i d'ingressos m",93219,"Serveis d’ingressos","938.520,00",0,"938.520,00","7.405,83",0,"7.405,83","6.626,71"
Gener,3,"TAXES I ALTRES INGRESSOS",33,"TAXES PER UTILITZACIÓ PRIV O APROF ESPEC",335,"TAXA PER OCUPACIÓ LA VIA PÚBLICA TERRASS",33502,"Taxes d'altres ocupacions via pública",603,"0603 Sants-Montjuïc",9,"Actuacions de caràcter general",93,"Administració financera i tributària",932,"Gestió del sistema tributari",9321,"Administració tributària i d'ingressos m",93219,"Serveis d’ingressos","106.650,00",0,"106.650,00","5.477,14",0,"5.477,14","5.699,45"
Gener,3,"TAXES I ALTRES INGRESSOS",33,"TAXES PER UTILITZACIÓ PRIV O APROF ESPEC",335,"TAXA PER OCUPACIÓ LA VIA PÚBLICA TERRASS",33502,"Taxes d'altres ocupacions via pública",604,"0604 Les Corts",9,"Actuacions de caràcter general",93,"Administració financera i tributària",932,"Gestió del sistema tributari",9321,"Administració tributària i d'ingressos m",93219,"Serveis d’ingressos","241.740,00",0,"241.740,00","20.606,59",0,"20.606,59","316,38"
Gener,3,"TAXES I ALTRES INGRESSOS",33,"TAXES PER UTILITZACIÓ PRIV O APROF ESPEC",335,"TAXA PER OCUPACIÓ LA VIA PÚBLICA TERRASS",33502,"Taxes d'altres ocupacions via pública",605,"0605 Sarrià-Sant Gervasi",9,"Actuacions de caràcter general",93,"Administració financera i tributària",932,"Gestió del sistema tributari",9321,"Administració tributària i d'ingressos m",93219,"Serveis d’ingressos","71.100,00",0,"71.100,00","7.313,58",0,"7.313,58","758,79"
Gener,3,"TAXES I ALTRES INGRESSOS",33,"TAXES PER UTILITZACIÓ PRIV O APROF ESPEC",335,"TAXA PER OCUPACIÓ LA VIA PÚBLICA TERRASS",33502,"Taxes d'altres ocupacions via pública",606,"0606 Gràcia",9,"Actuacions de caràcter general",93,"Administració financera i tributària",932,"Gestió del sistema tributari",9321,"Administració tributària i d'ingressos m",93219,"Serveis d’ingressos","71.100,00",0,"71.100,00","15.337,93",0,"15.337,93","923,67"
Gener,3,"TAXES I ALTRES INGRESSOS",33,"TAXES PER UTILITZACIÓ PRIV O APROF ESPEC",335,"TAXA PER OCUPACIÓ LA VIA PÚBLICA TERRASS",33502,"Taxes d'altres ocupacions via pública",607,"0607 Horta-Guinardó",9,"Actuacions de caràcter general",93,"Administració financera i tributària",932,"Gestió del sistema tributari",9321,"Administració tributària i d'ingressos m",93219,"Serveis d’ingressos","28.440,00",0,"28.440,00",0,0,0,0
Gener,3,"TAXES I ALTRES INGRESSOS",33,"TAXES PER UTILITZACIÓ PRIV O APROF ESPEC",335,"TAXA PER OCUPACIÓ LA VIA PÚBLICA TERRASS",33502,"Taxes d'altres ocupacions via pública",608,"0608 Nou Barris",9,"Actuacions de caràcter general",93,"Administració financera i tributària",932,"Gestió del sistema tributari",9321,"Administració tributària i d'ingressos m",93219,"Serveis d’ingressos","206.190,00",0,"206.190,00","2.459,96",0,"2.459,96","982,58"
Gener,3,"TAXES I ALTRES INGRESSOS",33,"TAXES PER UTILITZACIÓ PRIV O APROF ESPEC",335,"TAXA PER OCUPACIÓ LA VIA PÚBLICA TERRASS",33502,"Taxes d'altres ocupacions via pública",609,"0609 Sant Andreu",9,"Actuacions de caràcter general",93,"Administració financera i tributària",932,"Gestió del sistema tributari",9321,"Administració tributària i d'ingressos m",93219,"Serveis d’ingressos","106.650,00",0,"106.650,00","8.721,00",0,"8.721,00","1.062,97"
Gener,3,"TAXES I ALTRES INGRESSOS",33,"TAXES PER UTILITZACIÓ PRIV O APROF ESPEC",335,"TAXA PER OCUPACIÓ LA VIA PÚBLICA TERRASS",33502,"Taxes d'altres ocupacions via pública",610,"0610 Sant Martí",9,"Actuacions de caràcter general",93,"Administració financera i tributària",932,"Gestió del sistema tributari",9321,"Administració tributària i d'ingressos m",93219,"Serveis d’ingressos","213.300,00",0,"213.300,00","10.574,84",0,"10.574,84","2.842,79"
Gener,3,"TAXES I ALTRES INGRESSOS",33,"TAXES PER UTILITZACIÓ PRIV O APROF ESPEC",338,"COMPENSACIÓ TELEFÒNICA DE ESPAÑA SA",33800,"Compensació Telefònica de España SA",502,"0502 Gerència Medi Ambient I Serveis Urbans",9,"Actuacions de caràcter general",93,"Administració financera i tributària",932,"Gestió del sistema tributari",9321,"Administració tributària i d'ingressos m",93219,"Serveis d’ingressos","7.344.000,00",0,"7.344.000,00",0,0,0,0
Gener,3,"TAXES I ALTRES INGRESSOS",33,"TAXES PER UTILITZACIÓ PRIV O APROF ESPEC",339,"ALTRES TAXES PER UTILIZACIÓ PRIVATIVA DO",33900,"Taxa utilitza. privada enllumenat públic",502,"0502 Gerència Medi Ambient I Serveis Urbans",9,"Actuacions de caràcter general",93,"Administració financera i tributària",932,"Gestió del sistema tributari",9321,"Administració tributària i d'ingressos m",93219,"Serveis d’ingressos",10,0,10,"730,43",0,"730,43",0
