"CODI_CAPA","CAPA_GENERICA","NOM_CAPA","ED50_COORD_X","ED50_COORD_Y","ETRS89_COORD_X","ETRS89_COORD_Y","LONGITUD","LATITUD","EQUIPAMENT","DISTRICTE","BARRI","NOM_DISTRICTE","NOM_BARRI","ADRECA","TELEFON"
"K014","Transports i serveis relacionats","Autobusos diürns",428445006,4579765873,428353092,4579564962,"2.143359","41.364407","BUS -13-125--",3,13,"Sants-Montjuïc","la Marina de Port",,
"K015","Transports i serveis relacionats","Autobusos nocturns",427913995,"4582057.48",427822087,4581856548,"2.136738","41.384999","NITBUS -N3--",4,19,"Les Corts","les Corts",,
"K015","Transports i serveis relacionats","Autobusos nocturns",426577446,4583836602,"426485.55",4583635654,"2.120538","41.400902","NITBUS -N8-N10--",5,23,"Sarrià-Sant Gervasi","Sarrià",,
"K014","Transports i serveis relacionats","Autobusos diürns",431121007,"4587111.42","431029.07","4586910.44","2.174514","41.430799","BUS -32-47-50-51-132-82--",8,46,"Nou Barris","el Turó de la Peira",,
"K015","Transports i serveis relacionats","Autobusos nocturns",429134974,4583852205,429043055,4583651256,"2.151129","41.401272","NITBUS -N4--",5,27,"Sarrià-Sant Gervasi","el Putxet i el Farró",,
"K014","Transports i serveis relacionats","Autobusos diürns",429236776,4583470283,429144856,4583269338,"2.152392","41.397841","BUS -27-32--",5,26,"Sarrià-Sant Gervasi","Sant Gervasi - Galvany",,
"K015","Transports i serveis relacionats","Autobusos nocturns",431312708,4582039659,431220768,4581838726,"2.177385","41.385136","NITBUS -N8--",1,4,"Ciutat Vella","Sant Pere. Santa Caterina i la Ribera",,
"K014","Transports i serveis relacionats","Autobusos diürns",431305809,4582023964,431213869,4581823031,"2.177304","41.384994","BUS -45-V17-V15--",1,2,"Ciutat Vella","el Barri Gòtic",,
"K014","Transports i serveis relacionats","Autobusos diürns",432369001,4581284675,432277051,4581083749,"2.190101","41.378426","BUS -45-59-D20--",1,3,"Ciutat Vella","la Barceloneta",,
"K014","Transports i serveis relacionats","Autobusos diürns","427449.18",4575941075,427357274,"4575740.2","2.131912","41.32987","BUS -21-109--",3,12,"Sants-Montjuïc","la Marina del Prat Vermell",,
"K015","Transports i serveis relacionats","Autobusos nocturns",426696053,4576301436,426604154,4576100558,"2.122869","41.333047","NITBUS -N1--",3,12,"Sants-Montjuïc","la Marina del Prat Vermell",,
"K015","Transports i serveis relacionats","Autobusos nocturns",430822352,4590326479,430730419,"4590125.47","2.170571","41.45973","NITBUS -N3--",8,55,"Nou Barris","Ciutat Meridiana",,
"K014","Transports i serveis relacionats","Autobusos diürns",433087655,4582913431,432995699,"4582712.49","2.198515","41.393156","BUS -36--",10,67,"Sant Martí","la Vila Olímpica del Poblenou",,
"K014","Transports i serveis relacionats","Autobusos diürns",432361358,4588644952,"432269.41",4588443958,"2.189186","41.444717","BUS -40-60--",9,60,"Sant Andreu","Sant Andreu",,
"K015","Transports i serveis relacionats","Autobusos nocturns",426938562,4581187165,426846662,4580986241,"2.125178","41.377073","NITBUS -N3--",3,17,"Sants-Montjuïc","Sants - Badal",,
"K014","Transports i serveis relacionats","Autobusos diürns",426526263,4582534572,426434367,4582333636,"2.120084","41.38917","BUS -63-78--",4,21,"Les Corts","Pedralbes",,
"K014","Transports i serveis relacionats","Autobusos diürns",427690996,4584462083,"427599.09",4584261129,"2.133784","41.406636","BUS -75-H4-V13--",5,25,"Sarrià-Sant Gervasi","Sant Gervasi - la Bonanova",,
"K014","Transports i serveis relacionats","Autobusos diürns",429263319,4583583021,429171399,4583382075,"2.152696","41.398859","BUS -22-24-V17--",5,26,"Sarrià-Sant Gervasi","Sant Gervasi - Galvany",,
"K014","Transports i serveis relacionats","Autobusos diürns",429134005,4583523577,429042086,4583322631,"2.151156","41.398312","BUS -27-32-V15--",5,26,"Sarrià-Sant Gervasi","Sant Gervasi - Galvany",,
"K015","Transports i serveis relacionats","Autobusos nocturns","428491.68",4583557324,428399767,4583356378,"2.143469","41.398559","NITBUS -N8--",5,26,"Sarrià-Sant Gervasi","Sant Gervasi - Galvany",,
"K014","Transports i serveis relacionats","Autobusos diürns",429347539,4587928526,429255619,4587727539,"2.153195","41.438004","BUS -27-60-76-B19-H4--",7,43,"Horta-Guinardó","Horta",,
"K014","Transports i serveis relacionats","Autobusos diürns",431214778,4588055864,431122841,4587854876,"2.175529","41.439313","BUS -50-51-76-80-81--",8,52,"Nou Barris","la Prosperitat",,
"K015","Transports i serveis relacionats","Autobusos nocturns",429728605,4588047198,429636682,"4587846.21","2.157742","41.439107","NITBUS -N4--",7,43,"Horta-Guinardó","Horta",,
"K014","Transports i serveis relacionats","Autobusos diürns",429705285,4585696895,429613361,4585495929,"2.157736","41.417936","BUS -24-92--",7,37,"Horta-Guinardó","el Carmel",,
"K014","Transports i serveis relacionats","Autobusos diürns",428036549,4579864611,427944639,4579663699,"2.138464","41.36526","BUS -L16--",3,13,"Sants-Montjuïc","la Marina de Port",,
"K014","Transports i serveis relacionats","Autobusos diürns",428791817,4575019917,428699898,"4574819.05","2.148062","41.321693","BUS -PR4-88--",3,12,"Sants-Montjuïc","la Marina del Prat Vermell",,
"K014","Transports i serveis relacionats","Autobusos diürns",428168114,4575272854,428076201,4575071985,"2.140581","41.323916","BUS -88--",3,12,"Sants-Montjuïc","la Marina del Prat Vermell",,
"K014","Transports i serveis relacionats","Autobusos diürns",431733677,4590431716,431641736,4590230705,"2.18147","41.460756","BUS -62-96-97-104--",8,54,"Nou Barris","Torre Baró",,
"K015","Transports i serveis relacionats","Autobusos nocturns",431250994,4586415908,431159056,4586214935,"2.176149","41.424546","NITBUS -N6--",7,35,"Horta-Guinardó","el Guinardó",,
"K014","Transports i serveis relacionats","Autobusos diürns",428336997,"4586977.06",428245086,4586776082,"2.141213","41.429345","BUS -V21--",7,40,"Horta-Guinardó","Montbau",,
"K014","Transports i serveis relacionats","Autobusos diürns",429411001,4582553905,429319079,4582352968,"2.154582","41.389603","BUS -37--",2,8,"Eixample","l'Antiga Esquerra de l'Eixample",,
"K014","Transports i serveis relacionats","Autobusos diürns",429031895,4582724877,428939976,4582523939,"2.150028","41.39111","BUS -54-66-67-68--",2,8,"Eixample","l'Antiga Esquerra de l'Eixample",,
"K014","Transports i serveis relacionats","Autobusos diürns",431098985,4583186935,431007047,4582985992,"2.174698","41.395451","BUS -6-19-50-51-55--",2,7,"Eixample","la Dreta de l'Eixample",,
"K014","Transports i serveis relacionats","Autobusos diürns","429214.43",4581312549,429122509,4581111624,"2.152377","41.378406","BUS -27--",2,9,"Eixample","la Nova Esquerra de l'Eixample",,
"K015","Transports i serveis relacionats","Autobusos nocturns",428869013,4583809624,428777096,4583608676,"2.147953","41.400865","NITBUS -N5--",5,26,"Sarrià-Sant Gervasi","Sant Gervasi - Galvany",,
"K014","Transports i serveis relacionats","Autobusos diürns",431416065,4586717658,431324126,4586516682,"2.17809","41.427278","BUS -V27--",9,62,"Sant Andreu","el Congrés i els Indians",,
"K015","Transports i serveis relacionats","Autobusos nocturns",430145923,4584441821,430053995,4584240866,"2.163154","41.406671","NITBUS -N6--",6,32,"Gràcia","el Camp d'en Grassot i Gràcia Nova",,
"K015","Transports i serveis relacionats","Autobusos nocturns",430601249,4586748226,430509317,"4586547.25","2.168336","41.427483","NITBUS -N4--",8,44,"Nou Barris","Vilapicina i la Torre Llobeta",,
"K014","Transports i serveis relacionats","Autobusos diürns","430317.34",4585346966,"430225.41",4585146003,"2.1651","41.414838","BUS -32-39-55--",7,34,"Horta-Guinardó","Can Baró",,
"K015","Transports i serveis relacionats","Autobusos nocturns",432135395,4586137184,432043449,4585936213,"2.186763","41.422111","NITBUS -N3--",9,61,"Sant Andreu","la Sagrera",,
"K014","Transports i serveis relacionats","Autobusos diürns","430741.99",4585530638,430650056,4585329673,"2.17016","41.416529","BUS -32-39-55-H6--",7,35,"Horta-Guinardó","el Guinardó",,
"K014","Transports i serveis relacionats","Autobusos diürns","430134.48",4586899204,430042552,4586698227,"2.162733","41.428803","BUS -19-39-45--",7,43,"Horta-Guinardó","Horta",,
"K014","Transports i serveis relacionats","Autobusos diürns",427493667,4582566183,427401763,4582365246,"2.13165","41.389543","BUS -7-33-63-67-78-L14-L79--",4,19,"Les Corts","les Corts",,
"K014","Transports i serveis relacionats","Autobusos diürns",427581307,4582121557,427489402,4581920625,"2.132752","41.385546","BUS -59-H8--",4,19,"Les Corts","les Corts",,
"K014","Transports i serveis relacionats","Autobusos diürns",430508125,4582599077,430416193,4582398139,"2.167699","41.390106","BUS -7-22-24-V15--",2,7,"Eixample","la Dreta de l'Eixample",,
"K015","Transports i serveis relacionats","Autobusos nocturns",430508125,4582599077,430416193,4582398139,"2.167699","41.390106","NITBUS -N4-N5-N6-N7--",2,7,"Eixample","la Dreta de l'Eixample",,
"K014","Transports i serveis relacionats","Autobusos diürns",428135346,4584357463,428043436,"4584156.51","2.139112","41.405734","BUS -V15--",5,25,"Sarrià-Sant Gervasi","Sant Gervasi - la Bonanova",,
"K014","Transports i serveis relacionats","Autobusos diürns",427230172,4583476162,"427138.27",4583275217,"2.12839","41.397715","BUS -68--",5,24,"Sarrià-Sant Gervasi","les Tres Torres",,
"K015","Transports i serveis relacionats","Autobusos nocturns",429669904,4582561104,429577979,4582360167,"2.157678","41.389691","NITBUS -N3-N8--",2,8,"Eixample","l'Antiga Esquerra de l'Eixample",,
"K014","Transports i serveis relacionats","Autobusos diürns",426080294,4576093775,425988401,4575892899,"2.115537","41.33112","BUS -109--",3,12,"Sants-Montjuïc","la Marina del Prat Vermell",,
"K014","Transports i serveis relacionats","Autobusos diürns",426291993,4575414198,426200098,4575213328,"2.118149","41.325019","BUS -109--",3,12,"Sants-Montjuïc","la Marina del Prat Vermell",,
"K014","Transports i serveis relacionats","Autobusos diürns",429248885,4586461001,429156965,4586260028,"2.152186","41.424778","BUS -19-87--",7,37,"Horta-Guinardó","el Carmel",,
"K014","Transports i serveis relacionats","Autobusos diürns",432414823,4589173671,432322875,4588972672,"2.189767","41.449483","BUS -40-126-127--",9,57,"Sant Andreu","la Trinitat Vella",,
"K014","Transports i serveis relacionats","Autobusos diürns",431598711,4590596372,431506771,"4590395.36","2.179836","41.462227","BUS -62-104--",8,55,"Nou Barris","Ciutat Meridiana",,
"K014","Transports i serveis relacionats","Autobusos diürns",430979012,4586052989,430887076,4585852019,"2.172936","41.421254","BUS -39-55--",7,35,"Horta-Guinardó","el Guinardó",,
"K014","Transports i serveis relacionats","Autobusos diürns","428384.97",4580412943,428293057,4580212026,"2.142565","41.37023","BUS -37-46-65-79-109-165-L70-L72-L80-L81-L86-L87-L94-L95-H12-H16--",3,15,"Sants-Montjuïc","Hostafrancs",,
"K015","Transports i serveis relacionats","Autobusos nocturns","429050.34",4580929948,428958421,4580729026,"2.150459","41.374945","NITBUS -N0--",3,11,"Sants-Montjuïc","el Poble-sec",,
"K015","Transports i serveis relacionats","Autobusos nocturns",427772277,"4583745.86","427680.37",4583544912,"2.134842","41.400193","NITBUS -N0--",5,25,"Sarrià-Sant Gervasi","Sant Gervasi - la Bonanova",,
"K015","Transports i serveis relacionats","Autobusos nocturns",426823001,4583846041,426731103,4583645093,"2.123475","41.401009","NITBUS -N8--",5,24,"Sarrià-Sant Gervasi","les Tres Torres",,
"K015","Transports i serveis relacionats","Autobusos nocturns",428065095,4585324999,427973186,4585124037,"2.138156","41.414442","NITBUS -N4--",6,28,"Gràcia","Vallcarca i els Penitents",,
"K014","Transports i serveis relacionats","Autobusos diürns",425801,4582052523,425709111,4581851592,"2.11147","41.384762","BUS -7--",4,21,"Les Corts","Pedralbes",,
"K014","Transports i serveis relacionats","Autobusos diürns",429442403,4587617447,429350482,4587416463,"2.154367","41.435211","BUS -185--",7,43,"Horta-Guinardó","Horta",,
"K015","Transports i serveis relacionats","Autobusos nocturns",427257929,4582446343,427166027,4582245408,"2.128845","41.388442","NITBUS -N12--",4,19,"Les Corts","les Corts",,
"K014","Transports i serveis relacionats","Autobusos diürns",427855144,4586726278,427763237,4586525303,"2.135477","41.427043","BUS -185--",7,39,"Horta-Guinardó","Sant Genís dels Agudells",,
"K014","Transports i serveis relacionats","Autobusos diürns",428871871,4585696842,428779955,4585495876,"2.147765","41.417863","BUS -92-129-V17--",6,29,"Gràcia","el Coll",,
"K015","Transports i serveis relacionats","Autobusos nocturns",428740428,4585432239,428648513,4585231276,"2.146223","41.415468","NITBUS -N4-N5--",6,28,"Gràcia","Vallcarca i els Penitents",,
"K015","Transports i serveis relacionats","Autobusos nocturns",427006269,4582717905,426914369,4582516967,"2.125803","41.390865","NITBUS -N7--",4,21,"Les Corts","Pedralbes",,
"K014","Transports i serveis relacionats","Autobusos diürns",424600074,4587275454,424508198,4587074475,"2.096457","41.43169","BUS -128--",5,22,"Sarrià-Sant Gervasi","Vallvidrera. el Tibidabo i les Planes",,
"K014","Transports i serveis relacionats","Autobusos diürns",432130768,4588098223,432038822,4587897234,"2.186487","41.439773","BUS -B19-H4--",9,60,"Sant Andreu","Sant Andreu",,
"K014","Transports i serveis relacionats","Autobusos diürns","429943.82",4579558727,429851892,4579357818,"2.161301","41.362673","BUS -150--",3,11,"Sants-Montjuïc","el Poble-sec",,
"K014","Transports i serveis relacionats","Autobusos diürns",431959946,4590161171,431868003,4589960163,"2.18421","41.458339","BUS -51--",8,54,"Nou Barris","Torre Baró",,
"K014","Transports i serveis relacionats","Autobusos diürns",431570008,4590538001,431478068,4590336989,"2.179499","41.461699","BUS -51-83--",8,55,"Nou Barris","Ciutat Meridiana",,
"K014","Transports i serveis relacionats","Autobusos diürns",426461084,4586127966,"426369.19",4585926997,"2.118868","41.421528","BUS -111--",5,22,"Sarrià-Sant Gervasi","Vallvidrera. el Tibidabo i les Planes",,
"K014","Transports i serveis relacionats","Autobusos diürns",434322665,4584197363,434230698,4583996409,"2.213146","41.404822","BUS -H16--",10,69,"Sant Martí","Diagonal Mar i el Front Marítim del Poblenou",,
"K014","Transports i serveis relacionats","Autobusos diürns",430561912,4587623072,430469981,4587422088,"2.167764","41.435359","BUS -122--",8,47,"Nou Barris","Can Peguera",,
"K015","Transports i serveis relacionats","Autobusos nocturns",430965004,4588751056,430873069,4588550061,"2.17246","41.445553","NITBUS -N6--",8,50,"Nou Barris","les Roquetes",,
"K014","Transports i serveis relacionats","Autobusos diürns",431815993,4583745614,431724049,4583544665,"2.183211","41.400544","BUS -7-H12--",2,5,"Eixample","el Fort Pienc",,
"K014","Transports i serveis relacionats","Autobusos diürns",426499763,4586051156,426407869,4585850187,"2.11934","41.42084","BUS -111--",5,22,"Sarrià-Sant Gervasi","Vallvidrera. el Tibidabo i les Planes",,
"K015","Transports i serveis relacionats","Autobusos nocturns",430173569,4581821542,"430081.64",4581620612,"2.163787","41.383074","NITBUS -N6--",1,1,"Ciutat Vella","el Raval",,
"K015","Transports i serveis relacionats","Autobusos nocturns",428718614,4587195067,"428626.7",4586994087,"2.145754","41.431343","NITBUS -N4--",7,41,"Horta-Guinardó","la Vall d'Hebron",,
"K015","Transports i serveis relacionats","Autobusos nocturns",427499822,4581001926,427407917,4580801004,"2.131911","41.375455","NITBUS -N14-N2--",3,18,"Sants-Montjuïc","Sants",,
"K014","Transports i serveis relacionats","Autobusos diürns",427252989,"4581815.82",427161087,"4581614.89","2.128862","41.382763","BUS -59-H8--",4,19,"Les Corts","les Corts",,
"K014","Transports i serveis relacionats","Autobusos diürns",433221487,4584861931,"433129.53",4584660972,"2.1999","41.410717","BUS -40-42-V27--",10,71,"Sant Martí","Provençals del Poblenou",,
"K014","Transports i serveis relacionats","Autobusos diürns",427642012,4585063585,427550107,4584862625,"2.133126","41.412049","BUS -123--",5,25,"Sarrià-Sant Gervasi","Sant Gervasi - la Bonanova",,
"K014","Transports i serveis relacionats","Autobusos diürns",431520,4587592496,"431428.06",4587391512,"2.179234","41.435166","BUS -132--",8,45,"Nou Barris","Porta",,
"K015","Transports i serveis relacionats","Autobusos nocturns",430226994,4588230863,430135066,4588029873,"2.163686","41.440804","NITBUS -N4-N6--",8,49,"Nou Barris","Canyelles",,
"K015","Transports i serveis relacionats","Autobusos nocturns",427751968,4583192908,427660061,4582991966,"2.134665","41.395211","NITBUS -N0--",5,26,"Sarrià-Sant Gervasi","Sant Gervasi - Galvany",,
"K014","Transports i serveis relacionats","Autobusos diürns",432337992,4586192803,432246044,4585991831,"2.189181","41.422629","BUS -126-H8--",9,61,"Sant Andreu","la Sagrera",,
"K014","Transports i serveis relacionats","Autobusos diürns",427628996,4580314923,"427537.09",4580114007,"2.133538","41.369279","BUS -115--",3,16,"Sants-Montjuïc","la Bordeta",,
"K014","Transports i serveis relacionats","Autobusos diürns",427913051,4580985191,427821142,4580784269,"2.136854","41.375341","BUS -50-D20--",3,18,"Sants-Montjuïc","Sants",,
"K014","Transports i serveis relacionats","Autobusos diürns",433948438,4587718245,433856476,4587517259,"2.208285","41.436502","BUS -11-42--",9,59,"Sant Andreu","el Bon Pastor",,
"K014","Transports i serveis relacionats","Autobusos diürns",433663794,4588024638,433571834,4587823649,"2.204844","41.439239","BUS -11-H4--",9,59,"Sant Andreu","el Bon Pastor",,
"K015","Transports i serveis relacionats","Autobusos nocturns",430916642,4586639787,430824707,4586438812,"2.172122","41.426534","NITBUS -N4--",7,36,"Horta-Guinardó","la Font d'en Fargues",,
"K015","Transports i serveis relacionats","Autobusos nocturns",431965645,4584497453,"431873.7",4584296497,"2.184917","41.407328","NITBUS -N3--",10,64,"Sant Martí","el Camp de l'Arpa del Clot",,
"K014","Transports i serveis relacionats","Autobusos diürns","429662.15",4578749363,429570224,4578548461,"2.158028","41.355359","BUS -107--",3,11,"Sants-Montjuïc","el Poble-sec",,
"K015","Transports i serveis relacionats","Autobusos nocturns",427048001,4583052559,426956101,4582851618,"2.126262","41.393883","NITBUS -N7--",5,23,"Sarrià-Sant Gervasi","Sarrià",,
"K015","Transports i serveis relacionats","Autobusos nocturns",431047615,4588903244,"430955.68",4588702248,"2.173431","41.446931","NITBUS -N6--",8,50,"Nou Barris","les Roquetes",,
"K014","Transports i serveis relacionats","Autobusos diürns",433316276,4586553928,433224319,4586352953,"2.200847","41.425964","BUS -33-36-B24--",10,73,"Sant Martí","la Verneda i la Pau",,
"K014","Transports i serveis relacionats","Autobusos diürns","426231.99",4582218772,426140097,4582017839,"2.116604","41.386299","BUS -33--",4,21,"Les Corts","Pedralbes",,
"K014","Transports i serveis relacionats","Autobusos diürns",433659997,4587304387,433568037,4587103405,"2.204878","41.432751","BUS -60--",9,59,"Sant Andreu","el Bon Pastor",,
"K014","Transports i serveis relacionats","Autobusos diürns",429949997,4584060454,"429858.07",4583859503,"2.160854","41.403219","BUS -114--",6,31,"Gràcia","la Vila de Gràcia",,
"K015","Transports i serveis relacionats","Autobusos nocturns",432528142,4587776696,432436193,"4587575.71","2.191279","41.436911","NITBUS -N9--",9,60,"Sant Andreu","Sant Andreu",,
"K014","Transports i serveis relacionats","Autobusos diürns",430514593,4588306149,430422662,4588105158,"2.167119","41.441507","BUS -60-127--",8,48,"Nou Barris","la Guineueta",,
"K015","Transports i serveis relacionats","Autobusos nocturns","431514.88",4588703793,"431422.94",4588502798,"2.179047","41.445175","NITBUS -N1--",8,51,"Nou Barris","Verdun",,
"K015","Transports i serveis relacionats","Autobusos nocturns",428831914,4582834994,428739997,4582634055,"2.147624","41.392084","NITBUS -N7--",2,8,"Eixample","l'Antiga Esquerra de l'Eixample",,
"K014","Transports i serveis relacionats","Autobusos diürns",434478119,4585255763,434386151,4585054799,"2.214891","41.414367","BUS -36-B23-143--",10,70,"Sant Martí","el Besòs i el Maresme",,
"K014","Transports i serveis relacionats","Autobusos diürns",429587955,"4579126.74","429496.03",4578925835,"2.157097","41.358752","BUS -107--",3,11,"Sants-Montjuïc","el Poble-sec",,
"K014","Transports i serveis relacionats","Autobusos diürns",429441994,4585118186,429350072,4584917225,"2.154654","41.412701","BUS -116--",6,30,"Gràcia","la Salut",,
"K014","Transports i serveis relacionats","Autobusos diürns",430206004,4586181548,430114076,4585980577,"2.163672","41.422345","BUS -117--",7,36,"Horta-Guinardó","la Font d'en Fargues",,
"K014","Transports i serveis relacionats","Autobusos diürns",430258008,4586129305,430166079,4585928335,"2.1643","41.421879","BUS -117--",7,36,"Horta-Guinardó","la Font d'en Fargues",,
"K014","Transports i serveis relacionats","Autobusos diürns",429490235,4579029908,429398311,4578829004,"2.15594","41.357871","BUS -107--",3,11,"Sants-Montjuïc","el Poble-sec",,
"K015","Transports i serveis relacionats","Autobusos nocturns",427704392,4580993513,427612485,4580792591,"2.134358","41.375398","NITBUS -N14-N2--",3,18,"Sants-Montjuïc","Sants",,
"K014","Transports i serveis relacionats","Autobusos diürns",431330003,"4583164.53",431238063,4582963587,"2.177464","41.395269","BUS -54--",2,5,"Eixample","el Fort Pienc",,
"K015","Transports i serveis relacionats","Autobusos nocturns",430685409,4588038889,430593477,4587837901,"2.169195","41.439115","NITBUS -N6--",8,48,"Nou Barris","la Guineueta",,
"K014","Transports i serveis relacionats","Autobusos diürns","427674.84",4583473397,427582934,4583272452,"2.133709","41.39773","BUS -68--",5,26,"Sarrià-Sant Gervasi","Sant Gervasi - Galvany",,
"K014","Transports i serveis relacionats","Autobusos diürns",432498992,4586238485,432407042,4586037513,"2.191103","41.423054","BUS -34-126-H8--",9,61,"Sant Andreu","la Sagrera",,
"K014","Transports i serveis relacionats","Autobusos diürns",426649009,4582292254,426557112,"4582091.32","2.121582","41.386999","BUS -7-33-L97-H6--",4,21,"Les Corts","Pedralbes",,
"K014","Transports i serveis relacionats","Autobusos diürns",430384494,4579148913,430292562,4578948007,"2.166617","41.359021","BUS -88--",3,12,"Sants-Montjuïc","la Marina del Prat Vermell",,
"K014","Transports i serveis relacionats","Autobusos diürns",433809094,4586264087,433717132,4586063114,"2.206776","41.423394","BUS -143--",10,73,"Sant Martí","la Verneda i la Pau",,
"K015","Transports i serveis relacionats","Autobusos nocturns",431378009,4581017393,431286068,"4580816.47","2.178282","41.375935","NITBUS -N0--",1,2,"Ciutat Vella","el Barri Gòtic",,
"K014","Transports i serveis relacionats","Autobusos diürns",429858992,4589275346,429767068,4589074347,"2.15916","41.450179","BUS -102--",7,43,"Horta-Guinardó","Horta",,
"K015","Transports i serveis relacionats","Autobusos nocturns",433124579,4582600952,433032623,4582400013,"2.198991","41.390345","NITBUS -N6-N8--",10,67,"Sant Martí","la Vila Olímpica del Poblenou",,
"K014","Transports i serveis relacionats","Autobusos diürns",425962267,4583889712,425870377,4583688764,"2.113173","41.401324","BUS -130--",5,23,"Sarrià-Sant Gervasi","Sarrià",,
"K014","Transports i serveis relacionats","Autobusos diürns",424953005,4587016857,424861125,"4586815.88","2.100713","41.429394","BUS -128--",5,22,"Sarrià-Sant Gervasi","Vallvidrera. el Tibidabo i les Planes",,
"K015","Transports i serveis relacionats","Autobusos nocturns",428665848,4582800047,428573933,4582599108,"2.145642","41.391754","NITBUS -N12--",2,8,"Eixample","l'Antiga Esquerra de l'Eixample",,
"K014","Transports i serveis relacionats","Autobusos diürns",434801003,4584999914,434709032,4584798953,"2.218782","41.412089","BUS -143--",10,70,"Sant Martí","el Besòs i el Maresme",,
"K014","Transports i serveis relacionats","Autobusos diürns",432261992,4582884609,432170044,4582683668,"2.188643","41.392827","BUS -H16--",10,66,"Sant Martí","el Parc i la Llacuna del Poblenou",,
"K015","Transports i serveis relacionats","Autobusos nocturns",434761998,4584803078,434670027,4584602119,"2.218337","41.410313","NITBUS -N7--",10,69,"Sant Martí","Diagonal Mar i el Front Marítim del Poblenou",,
"K014","Transports i serveis relacionats","Autobusos diürns",426696998,4583473141,426605101,4583272196,"2.122013","41.397639","BUS -130--",5,23,"Sarrià-Sant Gervasi","Sarrià",,
"K015","Transports i serveis relacionats","Autobusos nocturns",428128996,4585028749,428037086,4584827789,"2.138956","41.411779","NITBUS -N4-N5--",5,27,"Sarrià-Sant Gervasi","el Putxet i el Farró",,
"K014","Transports i serveis relacionats","Autobusos diürns",428545281,4584832578,428453368,"4584631.62","2.143959","41.41005","BUS -131--",5,27,"Sarrià-Sant Gervasi","el Putxet i el Farró",,
"K014","Transports i serveis relacionats","Autobusos diürns",431207078,4585062178,"431115.14",4584861217,"2.175778","41.41235","BUS -92-192--",7,35,"Horta-Guinardó","el Guinardó",,
"K014","Transports i serveis relacionats","Autobusos diürns",431660983,4581521951,"431569.04",4581321023,"2.181608","41.380503","BUS -59-120-D20-H14-V13--",1,2,"Ciutat Vella","el Barri Gòtic",,
"K014","Transports i serveis relacionats","Autobusos diürns",433500299,4588511273,433408341,"4588310.28","2.202834","41.443608","BUS -11-42-60--",9,59,"Sant Andreu","el Bon Pastor",,
"K014","Transports i serveis relacionats","Autobusos diürns",428370224,4575185561,428278309,4574984693,"2.143006","41.323147","BUS -PR4-88--",3,12,"Sants-Montjuïc","la Marina del Prat Vermell",,
"K014","Transports i serveis relacionats","Autobusos diürns",433424961,4584759089,433333003,"4584558.13","2.202346","41.409807","BUS -B25-B20--",10,71,"Sant Martí","Provençals del Poblenou",,
"K014","Transports i serveis relacionats","Autobusos diürns",425322288,4585365328,425230404,4585164366,"2.105336","41.414554","BUS -111--",5,22,"Sarrià-Sant Gervasi","Vallvidrera. el Tibidabo i les Planes",,
"K015","Transports i serveis relacionats","Autobusos nocturns","426232.98",4576417189,426141085,"4576216.31","2.117322","41.334047","NITBUS -N1--",3,12,"Sants-Montjuïc","la Marina del Prat Vermell",,
"K014","Transports i serveis relacionats","Autobusos diürns",426040346,4581684514,425948455,4581483586,"2.114377","41.38147","BUS -54-113--",4,20,"Les Corts","la Maternitat i Sant Ramon",,
"K014","Transports i serveis relacionats","Autobusos diürns",428645712,4586731621,428553798,4586530646,"2.144937","41.427162","BUS -185-V15--",7,41,"Horta-Guinardó","la Vall d'Hebron",,
"K014","Transports i serveis relacionats","Autobusos diürns",425172143,"4582805.78","425080.26",4582604842,"2.103856","41.391488","BUS -113--",4,21,"Les Corts","Pedralbes",,
"K014","Transports i serveis relacionats","Autobusos diürns",431204428,4590772908,431112492,4590571894,"2.175095","41.463784","BUS -62-76-104-83--",,,,,,
"K014","Transports i serveis relacionats","Autobusos diürns","427495.1",4585719533,427403196,4585518567,"2.131289","41.417944","BUS -124--",5,25,"Sarrià-Sant Gervasi","Sant Gervasi - la Bonanova",,
"K014","Transports i serveis relacionats","Autobusos diürns",432268876,4583268423,432176928,4583067479,"2.188682","41.396285","BUS -6-40-42-B25-B20-H14--",10,66,"Sant Martí","el Parc i la Llacuna del Poblenou",,
"K014","Transports i serveis relacionats","Autobusos diürns",428315,4580352066,428223087,"4580151.15","2.141735","41.369675","BUS -91-115--",3,16,"Sants-Montjuïc","la Bordeta",,
"K014","Transports i serveis relacionats","Autobusos diürns",426033461,4583846631,"425941.57",4583645683,"2.11403","41.400942","BUS -V3--",5,23,"Sarrià-Sant Gervasi","Sarrià",,
"K014","Transports i serveis relacionats","Autobusos diürns",430837997,4585247479,430746062,4585046517,"2.171341","41.413987","BUS -H6--",7,35,"Horta-Guinardó","el Guinardó",,
"K014","Transports i serveis relacionats","Autobusos diürns",427074005,4582509355,426982104,4582308419,"2.126638","41.388993","BUS -H6-V3--",4,21,"Les Corts","Pedralbes",,
"K014","Transports i serveis relacionats","Autobusos diürns",428096355,4585429919,428004446,4585228956,"2.138518","41.415389","BUS -131--",6,28,"Gràcia","Vallcarca i els Penitents",,
"K014","Transports i serveis relacionats","Autobusos diürns",431476169,4590246236,"431384.23",4590045227,"2.178408","41.459063","BUS -83--",8,54,"Nou Barris","Torre Baró",,
"K014","Transports i serveis relacionats","Autobusos diürns",431626987,4587297918,431535046,4587096936,"2.180548","41.432522","BUS -132--",8,45,"Nou Barris","Porta",,
