Gis_X;Gis_Y;Fecha de Alta;Distrito;Barrio;Calle;Nº Finca;Tipo de Reserva;Línea / Batería;Número de Plazas;Texto Cajetines;LONGITUD;LATITUD
442563,3;4474971,42;37776;04  SALAMANCA;04-02 GOYA;JORGE JUAN, CALLE, DE;70;CargayDescarga;Línea;5;;-3.6770762;40.4233924
442639,95;4474965,55;36808;04  SALAMANCA;04-02 GOYA;JORGE JUAN, CALLE, DE;78;CargayDescarga;Línea;3;;-3.6761721;40.4233448
442780,32;4474956,61;39846;04  SALAMANCA;04-02 GOYA;JORGE JUAN, CALLE, DE;88;CargayDescarga;Línea;4;;-3.6745167;40.4232739
442912,83;4474947,05;38421;04  SALAMANCA;04-02 GOYA;JORGE JUAN, CALLE, DE;104;CargayDescarga;Línea;3;;-3.6729539;40.4231969
443226,17;4474938,39;36738;04  SALAMANCA;04-02 GOYA;JORGE JUAN, CALLE, DE;133;CargayDescarga;Batería;8;;-3.6692597;40.4231403
442954,97;4475210,09;38015;04  SALAMANCA;04-02 GOYA;LOMBIA, CALLE, DE;6;CargayDescarga;Batería;6;;-3.6724808;40.4255694
442537,92;4475012,61;38230;04  SALAMANCA;04-02 GOYA;LOPE DE RUEDA, CALLE, DE;2;CargayDescarga;Línea;3;;-3.6773791;40.4237617
442542,51;4474958;37284;04  SALAMANCA;04-02 GOYA;LOPE DE RUEDA, CALLE, DE;5;CargayDescarga;Línea;3;;-3.67732;40.4232701
442526,56;4474858,8;37642;04  SALAMANCA;04-02 GOYA;LOPE DE RUEDA, CALLE, DE;16;CargayDescarga;Línea;3;;-3.6774991;40.4223753
442522,63;4474804,65;36837;04  SALAMANCA;04-02 GOYA;LOPE DE RUEDA, CALLE, DE;20;CargayDescarga;Línea;2;;-3.6775405;40.4218872
443065,92;4474762,81;41583;04  SALAMANCA;04-02 GOYA;MAESTRO VIVES, CALLE, DEL;8;CargayDescarga;Línea;3;LAB. DE 8 A 14 H. Y DE 16,30 A19 H. EXCEPTO CARGA Y DESCARGA;-3.6711329;40.4215477
442922,28;4474831,6;1;04  SALAMANCA;04-02 GOYA;MAIQUEZ, CALLE, DE;10;CargayDescarga;Batería;4;;-3.6728322;40.4221575
443114,12;4475440.59;41745;04  SALAMANCA;04-02 GOYA;MARTIRES CONCEPCIONISTAS, CALLE, DE LOS;2;CargayDescarga;Línea;3;LABORABLES DE 8:00 A 17:00 HEXCEPTO CARGA Y DESCARGA.;-3.6706254;40.4276568
443118,52;4475509,68;1;04  SALAMANCA;04-02 GOYA;MARTIRES CONCEPCIONISTAS, CALLE, DE LOS;8;CargayDescarga;Línea;3;;-3.6705797;40.4282795
442306,74;4474854,82;41767;04  SALAMANCA;04-02 GOYA;MENENDEZ PELAYO, AVENIDA, DE;3;CargayDescarga;Línea;2;LABORABLES DE 8 A 17 HEXCEPTO CARGA Y DESCARGA;-3.6800898;40.4223242
442965,71;4475365,33;40990;04  SALAMANCA;04-02 GOYA;MONTESA, CALLE, DE;6;CargayDescarga;Línea;3;;-3.6723681;40.4269686
442959,82;4475404,74;37503;04  SALAMANCA;04-02 GOYA;MONTESA, CALLE, DE;9;CargayDescarga;Línea;2;;-3.6724411;40.4273232
442968,32;4475520,61;37495;04  SALAMANCA;04-02 GOYA;MONTESA, CALLE, DE;21;CargayDescarga;Línea;3;;-3.6723513;40.4283676
443689,65;4475714,06;36956;04  SALAMANCA;04-03 FUENTE DEL BERRO;ALEJANDRO GONZALEZ, CALLE, DE;1;CargayDescarga;Línea;3;;-3.6638651;40.4301595
443766,31;4475663,67;37706;04  SALAMANCA;04-03 FUENTE DEL BERRO;ALEJANDRO GONZALEZ, CALLE, DE;7;CargayDescarga;Línea;3;;-3.662957;40.4297107
443436,62;4475177,58;36822;04  SALAMANCA;04-03 FUENTE DEL BERRO;ANTONIO TOLEDANO, CALLE, DE;3;CargayDescarga;Línea;3;;-3.6668003;40.4253094
443436,92;4475083,31;1;04  SALAMANCA;04-03 FUENTE DEL BERRO;ANTONIO TOLEDANO, CALLE, DE;17;CargayDescarga;Línea;4;;-3.6667884;40.4244602
443415,15;4474922,88;1;04  SALAMANCA;04-03 FUENTE DEL BERRO;ANTONIO TOLEDANO, CALLE, DE;36;CargayDescarga;Línea;2;LAB. DE 8 A 14 H. Y DE 16,30 A 19 H. EXCEPTO CARGA Y DESCARGA;-3.6670307;40.4230135
443651,09;4475687,39;38306;04  SALAMANCA;04-03 FUENTE DEL BERRO;BOCANGEL, CALLE, DE;2;CargayDescarga;Línea;3;;-3.6643173;40.4299166
443578,72;4474722,67;39889;04  SALAMANCA;04-03 FUENTE DEL BERRO;ELVIRA, CALLE, DE;36;CargayDescarga;Línea;2;EXCEPTO CARGA Y DESCARGA DE 9 A 13H Y VEHÍCULOS AUTORIZADOS DE 13 A 22H;-3.6650849;40.421221
443314,94;4475111,19;37802;04  SALAMANCA;04-03 FUENTE DEL BERRO;FUNDADORES, CALLE, DE LOS;3;CargayDescarga;Línea;3;;-3.6682287;40.4247031
443511,53;4475186,29;36731;04  SALAMANCA;04-03 FUENTE DEL BERRO;HERMOSILLA, CALLE, DE;142;CargayDescarga;Línea;2;;-3.665918;40.425393
443592,29;4475656,64;34992;04  SALAMANCA;04-03 FUENTE DEL BERRO;MAESTRO ALONSO, CALLE, DEL;2;CargayDescarga;Línea;3;LABORABLES DE 09 A 20 H EXCEPTO CARGA Y DESCARGA;-3.6650078;40.4296356
443339,12;4475352,21;37292;04  SALAMANCA;04-03 FUENTE DEL BERRO;MARQUES DE ZAFRA, PASEO, DEL;5;CargayDescarga;Línea;1;;-3.6679652;40.4268759
443361,99;4475343,3;37286;04  SALAMANCA;04-03 FUENTE DEL BERRO;MARQUES DE ZAFRA, PASEO, DEL;7;CargayDescarga;Línea;5;;-3.6676948;40.4267972
443464,99;4475302,48;38443;04  SALAMANCA;04-03 FUENTE DEL BERRO;MARQUES DE ZAFRA, PASEO, DEL;17;CargayDescarga;Línea;3;LABORABLES DE 9 A 14 Y DE 16.30 A 20 H EXCEPTO CARGA Y DESCARGA;-3.666477;40.4264365
443597,39;4475238,9;36801;04  SALAMANCA;04-03 FUENTE DEL BERRO;MARQUES DE ZAFRA, PASEO, DEL;28;CargayDescarga;Línea;5;;-3.6649106;40.4258727
443491,38;4475117,06;35018;04  SALAMANCA;04-03 FUENTE DEL BERRO;PORVENIR, CALLE, DEL;7;CargayDescarga;Línea;3;LABORABLES DE 9 A 14 Y DE 16.30 A 20 H EXCEPTO CARGA Y DESCARGA;-3.6661494;40.4247679
443763,72;4475336,74;41583;04  SALAMANCA;04-03 FUENTE DEL BERRO;RAMON DE AGUINAGA, CALLE, DE;18;CargayDescarga;Línea;2;LABORABLES DE 8 A 17 H.EXCEPTO CARGA Y DESCARGA;-3.6629586;40.4267654
443419,73;4475551,51;42151;04  SALAMANCA;04-03 FUENTE DEL BERRO;RUFINO BLANCO, CALLE, DE;1;CargayDescarga;Línea;2;LABORABLES DE 8:00 A 17 H EXCEPTO CARGA Y DESCARGA EN LÍNEA;-3.6670327;40.4286768
443858,9;4475265,42;38134;04  SALAMANCA;04-03 FUENTE DEL BERRO;SANCHO DAVILA, CALLE, DE;28;CargayDescarga;Línea;3;;-3.6618303;40.4261293
443836,5;4475490,05;42646;04  SALAMANCA;04-03 FUENTE DEL BERRO;SANCHO DAVILA, CALLE, DE;10 B;CargayDescarga;Línea;2;LAB. DE 8:00 A 17:00 H EXCEPTO CARGA Y DESCARGA;-3.6621142;40.4281514
442732,38;4476644,98;42006;04  SALAMANCA;04-04 GUINDALERA;A-2, AUTOVIA;S/N;CargayDescarga;Línea;;LABORABLES DE 9 A 14 Y DE 16.30 A 20 HORAS EXCEPTO CARGA Y DESCARGA;-3.6752339;40.4384803
442829,89;4476216,37;35929;04  SALAMANCA;04-04 GUINDALERA;ALONSO HEREDIA, CALLE, DE;S/N;CargayDescarga;Línea;3;;-3.6740457;40.4346259
442912,34;4476268,32;37757;04  SALAMANCA;04-04 GUINDALERA;ARDEMANS, CALLE, DE;42;CargayDescarga;Línea;2;;-3.6730783;40.4350995
442836,04;4476342,99;37757;04  SALAMANCA;04-04 GUINDALERA;ARDEMANS, CALLE, DE;52;CargayDescarga;Línea;4;;-3.6739846;40.435767
443007,85;4476044,95;1;04  SALAMANCA;04-04 GUINDALERA;AZCONA, CALLE, DE;3;CargayDescarga;Línea;3;EXCEPTO CARGA Y DESCARGA;-3.6719323;40.4330939
443040.3;4476065,5;1;04  SALAMANCA;04-04 GUINDALERA;AZCONA, CALLE, DE;7;CargayDescarga;Línea;2;;-3.6715516;40.4332812
442790,38;4476261,95;36782;04  SALAMANCA;04-04 GUINDALERA;BEJAR, CALLE, DE;1;CargayDescarga;Línea;2;;-3.6745156;40.4350338
442943,46;4476428,21;40178;04  SALAMANCA;04-04 GUINDALERA;BEJAR, CALLE, DE;21;CargayDescarga;Línea;3;;-3.6727258;40.4365421
443885,49;4476907,01;39421;04  SALAMANCA;04-04 GUINDALERA;BRASILIA, AVENIDA, DE;31;CargayDescarga;Línea;3;;-3.6616618;40.4409194
443871,38;4476466,89;40857;04  SALAMANCA;04-04 GUINDALERA;BRESCIA, CALLE, DE;Fte 21;CargayDescarga;Línea;3;;-3.6617893;40.4369536
443646,11;4476495,7;1;04  SALAMANCA;04-04 GUINDALERA;BRUSELAS, AVENIDA, DE;43;CargayDescarga;Batería;6;;-3.6644477;40.4371979
443693,18;4476540.34;42913;04  SALAMANCA;04-04 GUINDALERA;BRUSELAS, AVENIDA, DE;45;CargayDescarga;Línea;;LABORABLES DE 8 A 14 HORAS Y DE 16:30 A 19:00 HORAS,EXCEPTO CARGA Y DESCARGA;-3.6638967;40.4376033
443745,15;4477032,42;37670;04  SALAMANCA;04-04 GUINDALERA;BRUSELAS, AVENIDA, DE;72;CargayDescarga;Línea;4;;-3.6633276;40.4420397
443588,78;4475710,19;38420;04  SALAMANCA;04-04 GUINDALERA;CARDENAL BELLUGA, CALLE, DEL;2;CargayDescarga;Batería;3;;-3.6650539;40.4301178
443138,26;4476063,62;36314;04  SALAMANCA;04-04 GUINDALERA;CARTAGENA, CALLE, DE;30;CargayDescarga;Línea;1;;-3.6703966;40.433271
443149,48;4476246,41;37223;04  SALAMANCA;04-04 GUINDALERA;CARTAGENA, CALLE, DE;35;CargayDescarga;Línea;2;;-3.6702806;40.4349184
443084,04;4476494,05;37375;04  SALAMANCA;04-04 GUINDALERA;CARTAGENA, CALLE, DE;71;CargayDescarga;Línea;3;;-3.6710743;40.4371448
442987,47;4476573,13;39951;04  SALAMANCA;04-04 GUINDALERA;CARTAGENA, CALLE, DE;81;CargayDescarga;Línea;2;LAB. DE 9 A 14 H. Y DE16,30 A 19 H. EXCEPTOCARGA Y DESCARGA;-3.67222;40.4378506
443238,82;4476369,11;36907;04  SALAMANCA;04-04 GUINDALERA;CONDE DE VILCHES, CALLE, DEL;12;CargayDescarga;Línea;2;;-3.6692383;40.4360299
442739,95;4476533,25;40603;04  SALAMANCA;04-04 GUINDALERA;COSLADA, CALLE, DE;7;CargayDescarga;Línea;2;;-3.6751346;40.4374743
443355,42;4475657,32;37666;04  SALAMANCA;04-04 GUINDALERA;DOCTOR GOMEZ ULLA, CALLE, DEL;12;CargayDescarga;Línea;6;;-3.6678002;40.4296256
442958,35;4476080,07;38898;04  SALAMANCA;04-04 GUINDALERA;ERASO, CALLE, DE;2;CargayDescarga;Línea;4;EXCEPTO CARGA Y DESCARGASERVICIO DE HOSPITAL;-3.672519;40.4334069
443073,07;4476153,59;38707;04  SALAMANCA;04-04 GUINDALERA;ERASO, CALLE, DE;12;CargayDescarga;Línea;8;LAB.DE 7 A 14,30 H. EXCEPTO CARGA Y DESCARGA;-3.6711731;40.434077
443169,11;4476213,87;37202;04  SALAMANCA;04-04 GUINDALERA;ERASO, CALLE, DE;16;CargayDescarga;Línea;2;;-3.6700463;40.4346266
442961,06;4476160,81;39905;04  SALAMANCA;04-04 GUINDALERA;FERRER DEL RIO, CALLE, DE;5;CargayDescarga;Línea;3;;-3.6724943;40.4341344
443139,73;4475805,81;1;04  SALAMANCA;04-04 GUINDALERA;FRANCISCO NAVACERRADA, CALLE, DE;1;CargayDescarga;Línea;1;;-3.6703562;40.4309486
443387,11;4475841,28;37665;04  SALAMANCA;04-04 GUINDALERA;FRANCISCO NAVACERRADA, CALLE, DE;45;CargayDescarga;Línea;3;;-3.667443;40.431285
443507,88;4475858,55;37665;04  SALAMANCA;04-04 GUINDALERA;FRANCISCO NAVACERRADA, CALLE, DE;55;CargayDescarga;Línea;3;;-3.6660208;40.4314488
443455,36;4476146,86;41911;04  SALAMANCA;04-04 GUINDALERA;FRANCISCO SANTOS, CALLE, DE;11;CargayDescarga;Línea;;;-3.6666656;40.4340425
443445,04;4475883,1;37666;04  SALAMANCA;04-04 GUINDALERA;LONDRES, CALLE, DE;46;CargayDescarga;Línea;3;;-3.6667638;40.4316657
443074,85;4476008,87;1;04  SALAMANCA;04-04 GUINDALERA;MARTINEZ IZQUIERDO, CALLE, DE;9;CargayDescarga;Línea;2;;-3.6711392;40.4327734
442742,04;4476324,36;1;04  SALAMANCA;04-04 GUINDALERA;MEJICO, CALLE, DE;1;CargayDescarga;Línea;3;lab. de 9 a 14 h. y de 16,30 a 20 h. excepto: CARGA Y DESCARGA;-3.6750911;40.4355927
442864,77;4476449,1;40178;04  SALAMANCA;04-04 GUINDALERA;MEJICO, CALLE, DE;17;CargayDescarga;Línea;2;;-3.6736554;40.4367248
442946,62;4476549,72;37803;04  SALAMANCA;04-04 GUINDALERA;MEJICO, CALLE, DE;41;CargayDescarga;Línea;3;;-3.6726995;40.4376369
443495,19;4475956,54;37666;04  SALAMANCA;04-04 GUINDALERA;TOREROS, AVENIDA, DE LOS;28;CargayDescarga;Línea;3;;-3.6661791;40.4323307
443553,26;4476292,31;38133;04  SALAMANCA;04-04 GUINDALERA;VILLAFRANCA, CALLE, DE;22;CargayDescarga;Línea;3;;-3.6655244;40.4353594
443543,14;4476292,26;37671;04  SALAMANCA;04-04 GUINDALERA;VILLAFRANCA, CALLE, DE;22;CargayDescarga;Línea;5;;-3.6656437;40.4353583
442846,59;4475614,94;1;04  SALAMANCA;04-05 LISTA;ALCANTARA, CALLE, DE;36;CargayDescarga;Línea;2;;-3.6737948;40.4292091
442868,87;4475799,04;36679;04  SALAMANCA;04-05 LISTA;ALCANTARA, CALLE, DE;56;CargayDescarga;Línea;3;;-3.6735487;40.4308691
442871,68;4475843,69;36560;04  SALAMANCA;04-05 LISTA;ALCANTARA, CALLE, DE;60;CargayDescarga;Línea;3;;-3.6735195;40.4312715
442878,17;4475929,37;1;04  SALAMANCA;04-05 LISTA;ALCANTARA, CALLE, DE;72;CargayDescarga;Línea;3;;-3.6734507;40.4320438
442704,94;4475838,29;1;04  SALAMANCA;04-05 LISTA;CONDE DE PEÑALVER, CALLE, DEL;51;CargayDescarga;Línea;2;;-3.6754847;40.4312114
442540.47;4476212,66;36374;04  SALAMANCA;04-05 LISTA;DIEGO DE LEON, CALLE, DE;56;CargayDescarga;Línea;3;lab. de 9 a 14 h. y de 16,30 a 20 h. excepto: CARGA Y DESCARGA;-3.6774575;40.4345725
442600,07;4476227,19;36374;04  SALAMANCA;04-05 LISTA;DIEGO DE LEON, CALLE, DE;57;CargayDescarga;Línea;3;lab. de 9 a 14 h. y de 16,30 a 20 h. excepto: CARGA Y DESCARGA;-3.6767561;40.4347075
442651,17;4476223,81;36374;04  SALAMANCA;04-05 LISTA;DIEGO DE LEON, CALLE, DE;59;CargayDescarga;Línea;3;;-3.6761534;40.4346806
442562,42;4475574,17;36910;04  SALAMANCA;04-05 LISTA;DON RAMON DE LA CRUZ, CALLE, DE;67;CargayDescarga;Línea;3;;-3.677141;40.4288222
442600,14;4475571,33;36910;04  SALAMANCA;04-05 LISTA;DON RAMON DE LA CRUZ, CALLE, DE;69;CargayDescarga;Línea;3;;-3.6766961;40.4287992
442737,36;4475561,37;1;04  SALAMANCA;04-05 LISTA;DON RAMON DE LA CRUZ, CALLE, DE;81;CargayDescarga;Línea;3;;-3.6750776;40.428719
442867,14;4475551,92;38231;04  SALAMANCA;04-05 LISTA;DON RAMON DE LA CRUZ, CALLE, DE;91;CargayDescarga;Línea;3;;-3.6735468;40.4286428
443094,93;4475536,17;37693;04  SALAMANCA;04-05 LISTA;DON RAMON DE LA CRUZ, CALLE, DE;109;CargayDescarga;Línea;3;;-3.6708602;40.4285165
443202,59;4475528,45;39067;04  SALAMANCA;04-05 LISTA;DON RAMON DE LA CRUZ, CALLE, DE;117;CargayDescarga;Línea;2;;-3.6695903;40.4284543
442579,04;4475590,65;36600;04  SALAMANCA;04-05 LISTA;GENERAL DIAZ PORLIER, CALLE, DEL;45;CargayDescarga;Línea;3;;-3.6769466;40.4289718
442588,51;4475722,19;41205;04  SALAMANCA;04-05 LISTA;GENERAL DIAZ PORLIER, CALLE, DEL;55;CargayDescarga;Línea;3;;-3.6768468;40.4301574
442595,34;4475818,29;35685;04  SALAMANCA;04-05 LISTA;GENERAL DIAZ PORLIER, CALLE, DEL;65;CargayDescarga;Línea;3;;-3.676775;40.4310236
442598,77;4475863,33;37601;04  SALAMANCA;04-05 LISTA;GENERAL DIAZ PORLIER, CALLE, DEL;67;CargayDescarga;Línea;3;;-3.6767386;40.4314296
442622,24;4476078,2;36088;04  SALAMANCA;04-05 LISTA;GENERAL DIAZ PORLIER, CALLE, DEL;80;CargayDescarga;Batería;5;;-3.6764813;40.4333669
442625,68;4476130,3;36703;04  SALAMANCA;04-05 LISTA;GENERAL DIAZ PORLIER, CALLE, DEL;93;CargayDescarga;Línea;2;LAB. DE 7,30 A 12,30 EXCEPTOCARGA Y DESCARGA EN LINEA;-3.6764455;40.4338365
442624,42;4476242,24;38643;04  SALAMANCA;04-05 LISTA;GENERAL DIAZ PORLIER, CALLE, DEL;99;CargayDescarga;Línea;3;;-3.6764704;40.4348448
442616,81;4476344,76;37692;04  SALAMANCA;04-05 LISTA;GENERAL ORAA, CALLE, DEL;84;CargayDescarga;Batería;6;;-3.6765694;40.4357678
442458,41;4475601,74;36600;04  SALAMANCA;04-05 LISTA;GENERAL PARDIÑAS, CALLE, DEL;41;CargayDescarga;Batería;6;;-3.6783696;40.4290634
442472,92;4475681,95;1;04  SALAMANCA;04-05 LISTA;GENERAL PARDIÑAS, CALLE, DEL;66;CargayDescarga;Línea;4;;-3.6782058;40.429787
442480,02;4475780,03;38357;04  SALAMANCA;04-05 LISTA;GENERAL PARDIÑAS, CALLE, DEL;72;CargayDescarga;Línea;2;;-3.678131;40.430671
442486,32;4475867,74;36776;04  SALAMANCA;04-05 LISTA;GENERAL PARDIÑAS, CALLE, DEL;80;CargayDescarga;Línea;1;;-3.6780647;40.4314616
442514,23;4476375,83;37690;04  SALAMANCA;04-05 LISTA;GENERAL PARDIÑAS, CALLE, DEL;93;CargayDescarga;Batería;6;;-3.6777816;40.4360406
442505,42;4476127,55;1;04  SALAMANCA;04-05 LISTA;GENERAL PARDIÑAS, CALLE, DEL;94;CargayDescarga;Línea;3;;-3.677863;40.4338034
442532,22;4476492,76;38441;04  SALAMANCA;04-05 LISTA;GENERAL PARDIÑAS, CALLE, DEL;107;CargayDescarga;Línea;3;Laborables de 8 a 17;-3.6775801;40.4370952
442520,44;4476338,07;36651;04  SALAMANCA;04-05 LISTA;GENERAL PARDIÑAS, CALLE, DEL;108;CargayDescarga;Línea;3;;-3.677705;40.4357009
442488,4;4476015,44;36775;04  SALAMANCA;04-05 LISTA;GENERAL PARDIÑAS, CALLE, DEL;Fte 90;CargayDescarga;Batería;6;;-3.6780535;40.4327923
442804,13;4475693,43;38117;04  SALAMANCA;04-05 LISTA;JOSE ORTEGA Y GASSET, CALLE, DE;63;CargayDescarga;Línea;3;;-3.6743024;40.4299132
442761,18;4475681,61;36914;04  SALAMANCA;04-05 LISTA;JOSE ORTEGA Y GASSET, CALLE, DE;66;CargayDescarga;Línea;3;;-3.6748076;40.4298038
443027,51;4475677,42;42090;04  SALAMANCA;04-05 LISTA;JOSE ORTEGA Y GASSET, CALLE, DE;85;CargayDescarga;Línea;2;;-3.6716676;40.4297843
442389,02;4475984,27;39218;04  SALAMANCA;04-05 LISTA;JUAN BRAVO, CALLE, DE;32;CargayDescarga;Línea;3;;-3.6792223;40.4325046
442471,69;4476004,27;38330;04  SALAMANCA;04-05 LISTA;JUAN BRAVO, CALLE, DE;37;CargayDescarga;Línea;3;;-3.6782495;40.4326905
442542,06;4475973,23;36914;04  SALAMANCA;04-05 LISTA;JUAN BRAVO, CALLE, DE;44;CargayDescarga;Línea;3;;-3.6774171;40.4324157
442713,32;4475987,03;36677;04  SALAMANCA;04-05 LISTA;JUAN BRAVO, CALLE, DE;53;CargayDescarga;Línea;3;;-3.6753993;40.4325519
442766,27;4475983,18;37018;04  SALAMANCA;04-05 LISTA;JUAN BRAVO, CALLE, DE;55;CargayDescarga;Línea;3;;-3.6747748;40.4325208
442831,57;4475952,42;40469;04  SALAMANCA;04-05 LISTA;JUAN BRAVO, CALLE, DE;60;CargayDescarga;Línea;3;;-3.6740022;40.4322482
442717,23;4476086,86;1;04  SALAMANCA;04-05 LISTA;MALDONADO, CALLE, DE;54;CargayDescarga;Línea;4;;-3.6753622;40.4334515
442481,38;4476113,72;36208;04  SALAMANCA;04-05 LISTA;MALDONADO, CALLE, DE;55;CargayDescarga;Línea;3;;-3.6781452;40.4336771
442522,63;4476110,17;38341;04  SALAMANCA;04-05 LISTA;MALDONADO, CALLE, DE;59;CargayDescarga;Línea;3;;-3.6776585;40.433648
442591,93;4476104,97;40835;04  SALAMANCA;04-05 LISTA;MALDONADO, CALLE, DE;65;CargayDescarga;Línea;3;;-3.6768411;40.433606
442827,23;4476087,67;36643;04  SALAMANCA;04-05 LISTA;MALDONADO, CALLE, DE;79;CargayDescarga;Línea;6;;-3.6740655;40.4334663
442970,68;4475558,27;38035;04  SALAMANCA;04-05 LISTA;MONTESA, CALLE, DE;23;CargayDescarga;Línea;2;;-3.6723268;40.4287071
442977,13;4475650,68;36914;04  SALAMANCA;04-05 LISTA;MONTESA, CALLE, DE;33;CargayDescarga;Línea;3;;-3.6722591;40.42954
442501,68;4475852,59;36776;04  SALAMANCA;04-05 LISTA;PADILLA, CALLE, DE;33;CargayDescarga;Línea;3;;-3.6778822;40.4313262
442754,91;4475825,07;36097;04  SALAMANCA;04-05 LISTA;PADILLA, CALLE, DE;49;CargayDescarga;Línea;3;;-3.6748944;40.4310957
442844,02;4475818,35;36560;04  SALAMANCA;04-05 LISTA;PADILLA, CALLE, DE;74;CargayDescarga;Línea;3;;-3.6738433;40.4310413
442886,92;4475815,22;36679;04  SALAMANCA;04-05 LISTA;PADILLA, CALLE, DE;76;CargayDescarga;Línea;2;;-3.6733373;40.4310161
443031,57;4475804,89;42754;04  SALAMANCA;04-05 LISTA;PADILLA, CALLE, DE;88;CargayDescarga;Línea;4;;-3.6716311;40.4309329
441625,58;4475933,48;35741;04  SALAMANCA;04-06 CASTELLANA;CASTELLANA, PASEO, DE LA;32;CargayDescarga;Línea;7;;-3.6882178;40.4319938
441645,56;4476082,66;37056;04  SALAMANCA;04-06 CASTELLANA;CASTELLANA, PASEO, DE LA;42;CargayDescarga;Línea;3;;-3.687996;40.4333391
442219,08;4475670,87;1;04  SALAMANCA;04-06 CASTELLANA;CASTELLO, CALLE, DE;73;CargayDescarga;Línea;2;;-3.6811972;40.4296696
442239,43;4475949,35;1;04  SALAMANCA;04-06 CASTELLANA;CASTELLO, CALLE, DE;83;CargayDescarga;Línea;3;LAB. DE 9 A 12 H.EXCEPTO CARGA Y DESCARGA;-3.6809826;40.4321797
442259,72;4476108,48;1;04  SALAMANCA;04-06 CASTELLANA;CASTELLO, CALLE, DE;88;CargayDescarga;Batería;3;;-3.6807579;40.4336146
442253,17;4476144,17;36728;04  SALAMANCA;04-06 CASTELLANA;CASTELLO, CALLE, DE;99;CargayDescarga;Línea;3;;-3.6808383;40.4339356
442267,08;4476218,79;38322;04  SALAMANCA;04-06 CASTELLANA;CASTELLO, CALLE, DE;102;CargayDescarga;Batería;6;;-3.6806811;40.4346088
442270,51;4476269,07;38322;04  SALAMANCA;04-06 CASTELLANA;CASTELLO, CALLE, DE;104;CargayDescarga;Batería;6;;-3.6806453;40.435062
442275,91;4476353,32;36089;04  SALAMANCA;04-06 CASTELLANA;CASTELLO, CALLE, DE;112;CargayDescarga;Línea;3;LAB. DE 9 A 14 H. Y DE 16,30 A 19 H. EXCEPTO CARGA Y DESCARGA EN LINEA;-3.6805892;40.4358213
442281,61;4476433,07;37673;04  SALAMANCA;04-06 CASTELLANA;CASTELLO, CALLE, DE;118;CargayDescarga;Batería;7;;-3.6805293;40.4365402
442287,58;4476513,2;38078;04  SALAMANCA;04-06 CASTELLANA;CASTELLO, CALLE, DE;124;CargayDescarga;Línea;3;;-3.6804662;40.4372624
441878,07;4476385,16;35045;04  SALAMANCA;04-06 CASTELLANA;CLAUDIO COELLO, CALLE, DE;41;CargayDescarga;Línea;3;;-3.6852825;40.4360805
441820,06;4475725,35;41211;04  SALAMANCA;04-06 CASTELLANA;CLAUDIO COELLO, CALLE, DE;89;CargayDescarga;Línea;4;;-3.685906;40.4301325
441832,7;4475875,79;37908;04  SALAMANCA;04-06 CASTELLANA;CLAUDIO COELLO, CALLE, DE;101;CargayDescarga;Línea;3;;-3.6857708;40.4314886
441853,91;4476172,84;41211;04  SALAMANCA;04-06 CASTELLANA;CLAUDIO COELLO, CALLE, DE;102;CargayDescarga;Línea;3;;-3.6855479;40.4341661
442107,53;4476243,48;37685;04  SALAMANCA;04-06 CASTELLANA;DIEGO DE LEON, CALLE, DE;24;CargayDescarga;Línea;4;;-3.6825644;40.4348201
441878,83;4475623,65;38322;04  SALAMANCA;04-06 CASTELLANA;DON RAMON DE LA CRUZ, CALLE, DE;13;CargayDescarga;Línea;3;;-3.6852039;40.4292205
442024,7;4475612,93;37810;04  SALAMANCA;04-06 CASTELLANA;DON RAMON DE LA CRUZ, CALLE, DE;21;CargayDescarga;Línea;3;;-3.6834834;40.4291341
442131,19;4475605,16;37749;04  SALAMANCA;04-06 CASTELLANA;DON RAMON DE LA CRUZ, CALLE, DE;29;CargayDescarga;Línea;3;;-3.6822273;40.4290715
442304,31;4475592,91;37720;04  SALAMANCA;04-06 CASTELLANA;DON RAMON DE LA CRUZ, CALLE, DE;43;CargayDescarga;Línea;3;;-3.6801854;40.4289732
441910,79;4476406,77;38002;04  SALAMANCA;04-06 CASTELLANA;GENERAL ORAA, CALLE, DEL;21;CargayDescarga;Línea;3;;-3.6848987;40.4362774
441940.7;4476395,31;36816;04  SALAMANCA;04-06 CASTELLANA;GENERAL ORAA, CALLE, DEL;22;CargayDescarga;Batería;6;;-3.6845451;40.4361763
441987,63;4476401,3;40998;04  SALAMANCA;04-06 CASTELLANA;GENERAL ORAA, CALLE, DEL;27;CargayDescarga;Línea;3;;-3.6839923;40.4362335
442080,21;4476394,68;36635;04  SALAMANCA;04-06 CASTELLANA;GENERAL ORAA, CALLE, DEL;33;CargayDescarga;Línea;2;;-3.6829002;40.4361803
442293,08;4476378,52;37673;04  SALAMANCA;04-06 CASTELLANA;GENERAL ORAA, CALLE, DEL;47;CargayDescarga;Línea;3;;-3.6803891;40.4360495
442252,48;4476372,48;37685;04  SALAMANCA;04-06 CASTELLANA;GENERAL ORAA, CALLE, DEL;48;CargayDescarga;Línea;3;;-3.6808672;40.4359923
442359,98;4476373,43;38643;04  SALAMANCA;04-06 CASTELLANA;GENERAL ORAA, CALLE, DEL;51;CargayDescarga;Línea;3;;-3.6795999;40.4360083
