CODIGO;F_INSTALACION;DIRECCION;TIPO DE VALLA;TIPO DE SUELO;N.JUEGOS;AREA;PERIMETRO;DIRECCION AUXLIAR;LOCALIZACION;ACCESO;DISTRITO;BARRIO;latitud;longitud;UTMX_ETRS89;UTMY_ETRS89;CODNDP;IDENTIFICADOR
2068;0;CALLE HIERRO, Nº 14;VALLA MADERA DE COLORINES;ARENA;2;304,518;79,59;C · CALLE HIERRO 12 , ASCENDIENTE 1: 024 · LEGAZP;0;0;ARGANZUELA;LEGAZPI;40.38864;-3.689724;441460,236;4471122,187;11009348;97
2069;0;CALLE HIERRO, Nº 8;VALLA MADERA DE COLORINES;ARENA;3;222,776;63,23;C · CALLE HIERRO 10 , ASCENDIENTE 1: 024 · LEGAZP;0;0;ARGANZUELA;LEGAZPI;40.389043;-3.689954;441441,092;4471167,056;31027949;98
2070;0;CALLE HIERRO, Nº 4;VALLA METALICA CON COLORINES;ARENA;5;333,523;67,41;C · CALLE RODIO , ASCENDIENTE 1: 024 · LEGAZPI ,;LOCALIZACION;0;ARGANZUELA;LEGAZPI;40.391067;-3.691358;441323,704;4471392,653;31018265;99
2071;2007-04-04;CALLE PUERTO DE BEJAR, Nº 5;VALLA METALICA CON COLORINES;ARENA;5;259,475;66,19;C · CALLE PUERTO DE BEJAR , ASCENDIENTE 1: 024 ·;EN JARDIN EMBAJADORES M-3 (MADRO?OS);0;ARGANZUELA;LEGAZPI;40.388047;-3.687746;441627,679;4471055,092;20000292;100
2073;15/06/2007;CALLE ORIANA, Nº 6;VALLA METALICA CON COLORINES;ARENA;3;96,87;39,3;C · CALLE ESTRELLA NAOS , ASCENDIENTE 1: 025 · DE;0;0;ARGANZUELA;DELICIAS;40.396461;-3.683821;441967,99;4471986,418;31014547;101
2075;0;TRAVESIA SAN ISIDORO DE SEVILLA, Nº 7;SIN VALLA;ARENA;2;63,257;31,85;P? · PASEO LOS OLMOS 22 POST. , ASCENDIENTE 1: 02;ZONA INTERBLOQUES;0;ARGANZUELA;ACACIAS;40.403802;-3.711353;439638,093;4472819,79;31012876;102
2076;0;PLAZA JOSE DE VILLARREAL, Nº 2;VALLA METALICA DE COLORINES;ARENA;6;220,178;59,33;Pza · PLAZA JOSE DE VILLARREAL , ASCENDIENTE 1: 0;0;0;ARGANZUELA;CHOPERA;40.394562;-3.697407;440813,352;4471784,633;11008982;103
2077;0;CALLE EMBAJADORES, Nº 264;VALLA METALICA CON COLORINES;ARENA;3;84,243;38,46;C · CALLE EMBAJADORES , ASCENDIENTE 1: 024 · LEGA;0;0;ARGANZUELA;LEGAZPI;40.386336;-3.690568;441386,604;4470867,085;31011603;104
2078;0;CALLE ALEJANDRO SAINT AUBIN, Nº 8;SIN VALLA;ARENA;5;328,016;77,3;C · CALLE ALEJANDRO SAINT ABUIN 6 , ASCENDIENTE 1;0;0;ARGANZUELA;CHOPERA;40.393361;-3.697311;440820,429;4471651,327;11009059;105
2083;0;CALLE JUAN DUQUE, Nº 25;VALLA DE MADERA TIPO TALANQUERA;ARENA;3;162,623;59,55;0;0;0;ARGANZUELA;IMPERIAL;40.411702;-3.718839;439009,978;4473701,757;11008100;6391
2084;0;CALLE JUAN DUQUE, Nº 25;VALLA DE MADERA TIPO TALANQUERA;ARENA;3;130,072;55,49;0;0;0;ARGANZUELA;IMPERIAL;40.411815;-3.718974;438998,639;4473714,459;11008100;6390
2085;2006-12-26;PASEO JUAN ANTONIO VALLEJO-NAJERA BOTAS, Nº 15;VALLA DE INFRAESTRUCTURA;ARENA;2;333,439;72,96;0;EN PARQIE PE?UELAS;0;ARGANZUELA;ACACIAS;40.400674;-3.704861;440186,129;4472468,133;31041998;54
2086;0;CALLE GRANITO, Nº 20;VALLA METALICA VERDE;ARENA;6;741,519;97,89;0;0;0;ARGANZUELA;DELICIAS;40.393334;-3.692605;441219,841;4471645,195;31006449;3294
2087;01/08/2015;CALLE CARABAÑA, Nº 4;SIN VALLA;ARENA;3;112,67;43,88;0;0;0;ARGANZUELA;LEGAZPI;40.386739;-3.691814;441281,192;4470912,594;31049128;6502
2088;01/08/2015;CALLE CARABAÑA, Nº 2;VALLA METALICA CON COLORINES;ARENA;4;55,456;29,95;0;0;0;ARGANZUELA;LEGAZPI;40.386746;-3.691646;441295,522;4470913,24;31049127;6503
3001;2007-07-09;CALLE JUAN DE URBIETA, Nº 52;VALLA METALICA COLOR VERDE;ARENA;3;141,693;49,54;C · CALLE CONDE CARTAGENA  , ASCENDIENTE 1: 036 ·;0;0;RETIRO;NIÑO JESÚS;40.407714;-3.674173;442796,295;4473229,214;11013373;106
3002;2007-04-25;CALLE JUAN DE URBIETA, Nº 50;VALLA METALICA CON COLORINES;ARENA;2;137,614;47,09;C · CALLE CONDE CARTAGENA  , ASCENDIENTE 1: 036 ·;0;0;RETIRO;NIÑO JESÚS;40.407559;-3.674309;442784,612;4473212,09;11013372;107
3003;2007-03-08;CALLE ANDRES TORREJON, Nº 19;VALLA DE MADERA TIPO TALANQUERA;ARENA;12;511,924;91,88;C · CALLE ANDRES TORREJON 22 , ASCENDIENTE 1: 035;PLAZA;0;RETIRO;JERÓNIMOS;40.408061;-3.682558;442085,163;4473273,257;20008546;108
3004;2007-03-08;CALLE POETA ESTEBAN DE VILLEGAS, Nº 1;VALLA DE MADERA TIPO TALANQUERA;ARENA;4;417,194;92,01;C · CALLE POETA ESTEBAN VILLEGAS , ASCENDIENTE 1:;0;0;RETIRO;JERÓNIMOS;40.408745;-3.682614;442080,969;4473349,206;31014460;109
3005;2007-03-09;CALLE HOYUELO, Nº 7;SIN VALLA;ARENA;3;280,404;70,1;Pq · PARQUE HOYUELO , ASCENDIENTE 1: 031 · PACÍFI;EN ZONA VERDE;0;RETIRO;PACÍFICO;40.40103;-3.676041;442632,161;4472488,556;11010610;110
3006;14/02/2007;CALLE COCHERAS, Nº 1;VALLA METALICA CON COLORINES;ARENA;9;550,521;96;Pq · PARQUE HOYUELO , ASCENDIENTE 1: 031 · PACÍFI;EN ZONA VERDE;ACCESO CON VALLA RETRANQUEADA;RETIRO;PACÍFICO;40.400562;-3.676103;442626,429;4472436,615;20001198;111
3008;2007-02-21;CALLE ASTROS, Nº 14;VALLA CERRAMIENTO VEGETAL;ARENA;4;232,115;63,22;C · CALLE ASTROS , ASCENDIENTE 1: 033 · BARRIO DE;0;0;RETIRO;ESTRELLA;40.410953;-3.667744;443344,482;4473584,579;11011893;112
3009;2007-04-24;CALLE FEDERICO MORENO TORROBA, Nº 4;SIN VALLA;ARENA;6;619,062;112,63;C · CALLE FEDERICO MORENO TORROBA , ASCENDIENTE 1;0;0;RETIRO;ADELFAS;40.405109;-3.667566;443354,69;4472935,89;11011772;113
3010;2007-07-06;CALLE FEDERICO MORENO TORROBA, Nº 9;VALLA METALICA DE COLORINES;CAUCHO CON DIBUJOS;5;151,155;51,62;C · CALLE FEDERICO MORENO TORROBA , ASCENDIENTE 1;0;0;RETIRO;ADELFAS;40.404763;-3.666818;443417,928;4472896,94;31022068;114
3011;2006-11-22;CALLE CERRO NEGRO, Nº 5;VALLA METALICA CON COLORINES;ARENA;9;168,592;52,29;C · CALLE CERRO NEGRO , ASCENDIENTE 1: 032 · ADEL;EN PARQUE MARTIN LUTHER KING;ACCESO CON VALLA RETRANQUEADA Y TRAMEX;RETIRO;ADELFAS;40.396961;-3.671217;443038,092;4472033,783;31020470;115
3012;2007-03-08;PASAJE ESCUDO, Nº 7;VALLA METALICA DE COLOR VERDE;ARENA;5;269,028;70,64;Pza · PLAZA VIRGEN DE LA ESTRELLA , ASCENDIENTE 1;0;0;RETIRO;ESTRELLA;40.408985;-3.667865;443332,569;4473366,234;11011882;116
3014;2006-12-14;CALLE ANTONIO DIAZ-CAÑABATE, Nº 9;VALLA METALICA CON COLORINES;ARENA;4;114,109;42,89;C · CALLE JESUS APRENDIZ 19 , ASCENDIENTE 1: 036;0;0;RETIRO;NIÑO JESÚS;40.409459;-3.671449;443028,918;4473421,19;20057517;117
3015;2007-03-08;CALLE DOCTOR ESQUERDO, Nº 183;VALLA METALICA CON COLORINES;ARENA;6;266,19;78,36;C · CALLE SANTA SABINA , ASCENDIENTE 1: 032 · ADE;0;0;RETIRO;ADELFAS;40.405085;-3.670669;443091,396;4472935,202;11011579;118
3016;2006-11-17;CALLE LUIS MITJANS, Nº 56;VALLA METALICA DE COLORINES;ARENA;5;128,573;50,21;Pq · PARQUE ADELFAS , ASCENDIENTE 1: 032 · ADELFA;0;0;RETIRO;ADELFAS;40.403785;-3.668179;443301,586;4472789,315;20008476;119
3017;2007-10-01;PASEO INFANTA ISABEL, Nº 4;VALLA MADERA TIPO TALANQUERA;ARENA;7;235,599;65,81;Av · AVENIDA CIUDAD DE BARCELONA , ASCENDIENTE 1:;0;0;RETIRO;PACÍFICO;40.406186;-3.685345;441847,051;4473066,882;31000003;120
3018;2007-03-08;PLAZA DOCTOR LAGUNA, Nº 9;VALLA VEGETAL;ARENA;8;97,811;36,97;Pza · PLAZA DOCTOR LAGUNA 6 , ASCENDIENTE 1: 036;0;0;RETIRO;NIÑO JESÚS;40.415435;-3.671917;442994,215;4474084,868;31042876;121
3019;2007-03-08;CALLE DOCE DE OCTUBRE, Nº 24;VALLA VEGETAL;ARENA;12;290,336;71,29;C · CALLE PIO BAROJA 2 , ASCENDIENTE 1: 036 · BAR;0;0;RETIRO;NIÑO JESÚS;40.415267;-3.675065;442727,025;4474068,204;11013566;122
3020;2007-02-21;CALLE ANUNCIACION, Nº 1;SIN VALLA;ARENA;13;1344,995;153,15;C · CALLE ANUNCIACION 4 , ASCENDIENTE 1: 036 · BA;EN PARQUE ANUNCIACION;0;RETIRO;NIÑO JESÚS;40.412003;-3.676076;442638,448;4473706,529;20008564;123
3021;2007-08-07;CALLE DOCE DE OCTUBRE, Nº 30;VALLA METALICA CON COLORINES;ARENA;6;159,596;48,97;C · CALLE DOCE DE OCTUBRE 32 , ASCENDIENTE 1: 036;0;0;RETIRO;NIÑO JESÚS;40.415672;-3.673284;442878,503;4474111,975;20104941;124
3022;2007-07-09;CALLE VAQUERIAS, Nº 8;SIN VALLA;ARENA;2;421,446;82,76;C · CALLE VAQUERIAS , ASCENDIENTE 1: 033 · BARRIO;0;0;RETIRO;ESTRELLA;40.418859;-3.667423;443378,394;4474461,978;20150583;125
3023;2007-07-09;AVENIDA MEDITERRANEO, Nº 56;VALLA MADERA TIPO TALANQUERA;ARENA;3;159,481;50,77;Av · AVENIDA MEDITERRANEO 62 , ASCENDIENTE 1: 032;0;0;RETIRO;ADELFAS;40.40603;-3.667179;443388,379;4473037,836;31035560;126
3036;2006-12-14;CALLE PEZ VOLADOR, Nº 21;VALLA INFRAESTRUCTURA PARQUE;ARENA;6;266,402;61,54;PARQUE DE ROMA;EN PARQUE DE ROMA;0;RETIRO;ESTRELLA;40.414683;-3.664688;443606,949;4473996,698;31020466;137
3041;2007-06-06;CALLE ALCALDE SAINZ DE BARANDA, Nº 90;SIN VALLA;ARENA;6;165,222;45,67;Pq · PARQUE ROMA , ASCENDIENTE 1: 033 · BARRIO DE;EN PARQUE DE ROMA;0;RETIRO;ESTRELLA;40.418571;-3.665186;443567,888;4474428,615;31001622;142
3042;14/12/2006;CALLE JUAN ESPLANDIU, Nº 12;VALLA METALICA DE COLORINES;ARENA;4;170,492;46,35;PARQUE DE ROMA;EN PARQUE DE ROMA;ACCESO VALLA RETRANQUEADA CON TRAMEX;RETIRO;ESTRELLA;40.417525;-3.661574;443873,483;4474310,23;11013639;143
3043;2007-03-08;CALLE JUAN ESPLANDIU, Nº 4;VALLA INFRAESTRUCTURA PARQUE;ARENA;5;288,009;62,03;PARQUE DE ROMA;EN PARQUE DE ROMA;0;RETIRO;ESTRELLA;40.416066;-3.661253;443899,551;4474148,042;31020467;144
3045;2007-04-25;CALLE LUIS MITJANS, Nº 52;VALLA METALICA CON COLORINES;ARENA;5;496,355;91,53;C · CALLE LUIS MITJANS 56 , ASCENDIENTE 1: 032 ·;0;0;RETIRO;ADELFAS;40.403307;-3.669407;443197,007;4472737,018;11011627;146
3047;2007-04-24;CALLE TELLEZ, Nº 31;VALLA DE MADERA COLOR MARRON;ARENA;7;147,816;52,15;C · CALLE TELLEZ 30 , ASCENDIENTE 1: 031 · PACÍFI;0;0;RETIRO;PACÍFICO;40.400911;-3.678843;442394,275;4472477,14;20088240;147
3050;2007-04-24;PLAZA DAOIZ Y VELARDE, Nº 5;VALLA METALICA DE COLORINES;ARENA;1;152,425;53,65;C · CALLE TELLEZ 30 , ASCENDIENTE 1: 031 · PACÍFI;0;0;RETIRO;PACÍFICO;40.400631;-3.678237;442445,409;4472445,674;31052306;150
3051;2007-09-06;CALLE ANTONIO NEBRIJA, Nº 9;VALLA METALICA COLOR VERDE;ARENA;5;243,608;69,3;C · CALLE COMERCIO , ASCENDIENTE 1: 031 · PACÍFIC;0;0;RETIRO;PACÍFICO;40.403188;-3.684217;441940,155;4472733,37;31021357;151
3052;2007-04-25;CALLE ANTONIO DIAZ-CAÑABATE, Nº 11;VALLA METALICA CON COLORINES;ARENA;4;102,811;40,52;C · CALLE TITULCIA 17 POST. , ASCENDIENTE 1: 036;0;ACCESO CON VALLA RETRANQUEADA;RETIRO;NIÑO JESÚS;40.409153;-3.671705;443006,896;4473387,34;11013197;152
3053;2006-12-17;CALLE ANDALUCIA, Nº 19;VALLA METALICA CON COLORINES;ARENA;8;262,079;70,85;C · CALLE CATALINA SUAREZ 16-22 , ASCENDIENTE 1:;0;ACCESO CON VALLA RETRANQUEADA Y TRAMEX;RETIRO;ADELFAS;40.401418;-3.672037;442972,227;4472528,989;31019041;153
3055;2007-10-30;CALLE ARREGUI Y ARUEJ, Nº 6;VALLA METALICA DE COLORINES;SUELO DE CAUCHO;5;186,266;115,43;C · CALLE ARREGUI Y ARRUEJ 5-11 , ASCENDIENTE 1:;EN PARQUE MARTIN LUTHER KING;0;RETIRO;ADELFAS;40.39945;-3.669074;443222,028;4472308,637;20003090;155
3057;0;CALLE JATIVA, Nº 13;SIN VALLA;SUELO CAUCHO LISO;1;74,975;30,82;C · CALLE HERMANOS RUIZ 7-13 , ASCENDIENTE 1: 031;EN ZONA INTERBLOQUES;0;RETIRO;ADELFAS;40.399631;-3.674018;442802,591;4472331,923;20152392;157
3059;0;CALLE SALIENTE, Nº 10;SIN VALLA;ARENA;6;415,704;82,24;0;0;0;RETIRO;ESTRELLA;40.418763;-3.667129;443403,27;4474451,165;11012111;5400
3060;01/06/2017;CALLE ANDALUCIA, Nº 15;VALLA METALICA DE COLORINES;SUELO CAUCHO COLORINES CON DIBUJOS;3;145,839;48,76;0;0;ACCESO CON VALLA RETRANQUEADA;RETIRO;ADELFAS;40.401531;-3.672225;442956,398;4472541,687;31052577;6006
3061;15/07/2017;CALLE BARRILERO, Nº 2;VALLA METALICA VERDE;SUELO CAUCHO CON DIBUJOS;3;115,833;43,18;0;0;0;RETIRO;ADELFAS;40.397658;-3.673785;442820,729;4472112,781;31022226;7927
4001;2006-01-26;AVENIDA BRASILIA, Nº 2;VALLA METALICA COLOR MARRON;ARENA;4;311,081;69,09;PARQUE BREOGAN;EN PARQUE BREOGAN;ACCESO CON TRAMEX;SALAMANCA;GUINDALERA;40.436577;-3.660545;443976,614;4476424,283;31026005;158
4002;2007-10-08;AVENIDA BRASILIA, Nº 4;VALLA METALICA VERDE;ARENA;3;283,123;76,61;PARQUE BREOGAN;EN PARQUE BREOGAN;0;SALAMANCA;GUINDALERA;40.438872;-3.660194;444008,252;4476678,844;31026006;159
4003;2007-03-06;AVENIDA BAVIERA, Nº 15;VALLA METALICA CON COLORINES;ARENA;3;55,006;30,08;PARQUE BREOGAN;EN PARQUE;ACCESO CON TRAMEX;SALAMANCA;GUINDALERA;40.443051;-3.66157;443895,089;4477143,534;11017929;160
4004;2006-11-07;CALLE GENERAL DIAZ PORLIER, Nº 107;VALLA VEGETAL;SUELO DE CAUCHO;4;81,373;38,61;C · CALLE FRANCISCO SILVELA , ASCENDIENTE 1: 045;0;0;SALAMANCA;LISTA;40.435952;-3.676299;442639,917;4476365,044;31048933;161
4005;0;PLAZA AMERICA ESPAÑOLA, Nº 5;VALLA METALICA DE COLORINES;ARENA;4;311,576;78,67;PARQUE QUINTA DE LA FUENTE DEL BERRO;EN PARQUE QUINTA DE LA FUENTE DEL BERRO;0;SALAMANCA;FUENTE DEL BERRO;40.429157;-3.661896;443855,835;4475601,521;31047835;162
4006;2007-03-08;AVENIDA BRASILIA, Nº 6;VALLA METALICA COLOR VERDE;ARENA;5;212,542;57,07;PARQUE BREOGAN;EN PARQUE BREOGAN;0;SALAMANCA;GUINDALERA;40.441421;-3.660684;443968,846;4476962,076;31026007;163
4007;2006-12-09;CALLE PRINCIPE DE VERGARA, Nº 64;VALLA METALICA COLOR MARRON;SUELO DE CUACHO CON DIBUJOS;11;497,462;92,21;C · CALLE PRINCIPE DE VERGARA 68 , ASCENDIENTE 1:;EN JARDINES GREGORIO ORDO?EZ;0;SALAMANCA;LISTA;40.433401;-3.678878;442419,002;4476083,545;31047873;164
4009;2007-03-06;CALLE FRANCISCO SILVELA, Nº 4;VALLA METALICA COLOR VERDE;ARENA;3;189,587;54,91;PARQUE EVA DUARTE DE PERON;EN PARQUE EVA DUARTE;0;SALAMANCA;GUINDALERA;40.429575;-3.668606;443287,02;4475652,196;31004602;165
4010;2006-11-07;CALLE FRANCISCO SILVELA, Nº 4;VALLA METALICA COLOR MARRON;ARENA;3;218,161;64,46;PARQUE EVA DUARTE DE PERON;EN PARQUE EVA DUARTE;0;SALAMANCA;GUINDALERA;40.429547;-3.669;443253,622;4475649,354;31004602;166
4011;2006-11-07;CALLE FRANCISCO SILVELA, Nº 4;VALLA METALICA CON COLORINES;ARENA;4;251,81;69,23;PARQUE EVA DUARTE DE PERON;EN PARQUE EVA DUARTE;ACCESO CON TRAMEX;SALAMANCA;GUINDALERA;40.429435;-3.669266;443230,93;4475637,126;31004602;167
4012;2006-11-07;AVENIDA BRASILIA, Nº 9;SIN VALLA;ARENA;7;242,177;64,28;C · CALLE BRESCIA , ASCENDIENTE 1: 044 · GUINDALE;0;0;SALAMANCA;GUINDALERA;40.436782;-3.661418;443902,687;4476447,58;11017831;168
4013;2006-12-30;AVENIDA BONN, Nº 19;VALLA METALICA CON COLORINES;ARENA;6;419,973;95,99;Av · AVENIDA BONN 19 , ASCENDIENTE 1: 044 · GUIND;0;0;SALAMANCA;GUINDALERA;40.438901;-3.662422;443819,375;4476683,436;11017858;169
4014;2007-03-06;AVENIDA BAVIERA, Nº 2;VALLA METALICA COLOR VERDE;ARENA;2;235,528;60,8;Av · AVENIDA BAVIERA 1 , ASCENDIENTE 1: 044 · GUI;0;0;SALAMANCA;GUINDALERA;40.441277;-3.664883;443612,59;4476948,758;11017946;170
4015;2007-04-24;CALLE BOSTON, Nº 1;VALLA METALICA OBRA;ARENA;6;223,798;66,08;C · CALLE BOSTON 2 , ASCENDIENTE 1: 044 · GUINDAL;0;ACCESO CON TRAMEX;SALAMANCA;GUINDALERA;40.43725;-3.6659;443522,999;4476502,367;31050984;171
4016;2007-02-21;PLAZA BURDEOS, Nº 3;VALLA METALICA COLOR MARRON;ARENA;2;45,529;29,66;C · CALLE BOLONIA 3 , ASCENDIENTE 1: 044 · GUINDA;0;ACCESO CON TRAMEX;SALAMANCA;GUINDALERA;40.438677;-3.664652;443629,994;4476660,055;11017986;172
4017;2007-03-06;PLAZA BURDEOS, Nº 3;VALLA METALICA COLOR MARRON;ARENA;3;51,506;28,68;C · CALLE BOLONIA 5 , ASCENDIENTE 1: 044 · GUINDA;0;ACCESO CON TRAMEX;SALAMANCA;GUINDALERA;40.438845;-3.664547;443639,103;4476678,556;11017986;173
4018;2007-03-06;CALLE RUFINO BLANCO, Nº 29;VALLA METALICA CON COLORINES;ARENA;5;262,64;72,33;C · CALLE RUFINO BLANCO 24 - 26 , ASCENDIENTE 1:;0;0;SALAMANCA;FUENTE DEL BERRO;40.426712;-3.665185;443574,774;4475332,281;31034503;174
4019;2007-04-24;CALLE DOLORES ROMERO, Nº 53;VALLA METALICA COLOR MARRON;ARENA;4;279,511;76,08;PARQUE QUINTA DE LA FUENTE DEL BERRO;EN PARQUE QUINTA DE LA FUENTE DEL BERRO;ACCESO CON TRAMEX;SALAMANCA;FUENTE DEL BERRO;40.424464;-3.660921;443934,663;4475080,045;11016068;175
4020;2006-11-13;CALLE SERRANO, Nº 47;SIN VALLA;SUELO CUACHO CON DIBUJOS;7;183,535;53,71;0;EN ZONA ESTANCIAL DE CENTRO COMERCIAL;0;SALAMANCA;CASTELLANA;40.429505;-3.687548;441680,25;4475656,832;11019738;176
4021;0;CALLE ANTONIA MERCE, Nº 4;SIN VALLA;SUELO CAUCHO CON DIBUJOS;3;125,143;45,77;Pza · PLAZA DEL SALVADOR DALI , ASCENDIENTE 1: 04;0;0;SALAMANCA;GOYA;40.423633;-3.673296;442884,177;4474995,715;31017218;177
4022;0;CALLE ANTONIA MERCE, Nº 6;SIN VALLA;SUELO CAUCHO CON DIBUJOS;7;229,797;94,82;Pza · PLAZA DEL SALVADOR DALI , ASCENDIENTE 1: 04;0;0;SALAMANCA;GOYA;40.424364;-3.673144;442897,719;4475076,678;20103477;178
4023;2006-11-13;CALLE LONDRES, Nº 37;VALLA METALICA TIPO SOL;CAUCHO LISO COLOR VERDE;5;125,235;44,33;0;0;0;SALAMANCA;GUINDALERA;40.431813;-3.667146;443412,724;4475899,694;11017206;179
4024;2006-11-13;CALLE JOSE PICON, Nº 26;VALLA METALICA DE COLORINES + MURETE INFRAESTRUCTURA;SUELO DE LOSETAS DE CAUCHO;4;154,04;54,83;C · CALLE JOSE PICON , ASCENDIENTE 1: 044 · GUIND;0;0;SALAMANCA;GUINDALERA;40.435911;-3.671134;443077,916;4476357,15;11018634;180
4025;24/04/2007;CALLE DOLORES ROMERO, Nº 53;SIN VALLA;CAUCHO LISO;1;78,393;32,77;PARQUE QUINTA DE LA FUENTE DEL BERRO;EN PARQUE QUINTA DE LA FUENTE DEL BERRO;0;SALAMANCA;FUENTE DEL BERRO;40.424906;-3.660898;443936,984;4475129,091;11016068;181
4026;2007-03-02;PLAZA SAN CAYETANO, Nº 1;SIN VALLA;CUACHO CON DIBUJOS;6;49,368;28,62;0;0;0;SALAMANCA;GUINDALERA;40.43423;-3.670077;443166,131;4476169,894;31023714;182
4028;2007-06-06;CALLE CONDE DE VILCHES, Nº 1;SIN VALLA;CAUCHO COLOR MARRON;4;97,538;35,59;0;0;0;SALAMANCA;GUINDALERA;40.435263;-3.669141;443246,464;4476283,961;11018328;184
4029;2008-01-30;CALLE LA POVEDA, Nº 1;SIN VALLA;ARENA;3;144,196;48,88;C · CALLE LA POVEDA 10 , ASCENDIENTE 1: 044 · GUI;0;0;SALAMANCA;GUINDALERA;40.439177;-3.666021;443514,338;4476716,431;11018256;185
4030;2007-06-05;AVENIDA TOREROS, Nº 73;SIN VALLA;ARENA;5;446,364;87,66;Av · AVENIDA DE LOS TOREROS 73 , ASCENDIENTE 1: 0;0;0;SALAMANCA;GUINDALERA;40.433825;-3.662196;443834,312;4476119,841;11017734;186
4031;18/09/2008;CALLE LOS PEÑASCALES, Nº 7;VALLA METALICA CON COLORINES;CAUCHO LISO COLOR MARRON;2;76,846;41,19;C · CALLE PEÑASCALES 8 , ASCENDIENTE 1: 043 · FUE;0;0;SALAMANCA;FUENTE DEL BERRO;40.423883;-3.667122;443408,134;4475019,484;11016408;187
4032;09/10/2008;CALLE ELVIRA, Nº 36;INTERIOR POLIDEPORTIVO - VALA EDIFICACION;LOSETAS CAUCHO LISAS;5;75,057;40,66;C · CALLE ELVIRA 31 , ASCENDIENTE 1: 043 · FUENTE;0;0;SALAMANCA;FUENTE DEL BERRO;40.421143;-3.665174;443571,11;4474714,094;31026522;188
4033;27/01/2010;CALLE PILAR DE ZARAGOZA, Nº 89;VALLA METALICA DE COLORINES;SUELO DE LOSETAS DE CAUCHO;5;76,463;40,87;C · CALLE PILAR DE ZARAGOZA 89 , ASCENDIENTE 1: 0;PLAZA;0;SALAMANCA;GUINDALERA;40.437639;-3.674035;442833,377;4476550,809;11018821;189
4034;0;CALLE TOMAS LOPEZ, Nº 10;VALLA METALICA CON COLORINES;ARENA;4;68,043;36,56;C · CALLE LUIS VILLA , ASCENDIENTE 1: 046 · LA CA;0;ACCESO VALLA RETRANQUEADA;SALAMANCA;GOYA;40.426326;-3.670061;443160,858;4475292,488;31014887;190
4035;0;CALLE ARDEMANS, Nº 69;SIN VALLA;ARENA;2;77,163;35,33;0;EN ZONA INTERBLOQUES;0;SALAMANCA;GUINDALERA;40.436299;-3.675518;442706,446;4476403,069;31053488;191
4036;0;AVENIDA BRASILIA, Nº 4;0;ARENA;5;222,701;69,84;PARQUE BREOGAN;EN PARQUE BREOGAN;0;SALAMANCA;GUINDALERA;40.438883;-3.660319;443997,653;4476680,07;31026006;4761
4037;0;AVENIDA BRASILIA, Nº 6;VALLA METALICA COLOR VERDE;ARENA;6;110,284;42,13;PARQUE BREOGAN;0;ACCESO CON TRAMEX;SALAMANCA;GUINDALERA;40.441318;-3.660641;443972,365;4476950,575;31026007;6392
4038;0;CALLE PRINCIPE DE VERGARA, Nº 64;VALLA METALICA COLOR MARRON;ARENA;4;117,091;54,33;0;0;ACCESO CON TRAMEX;SALAMANCA;LISTA;40.433295;-3.678836;442422,46;4476071,753;31047873;6393
4039;0;AVENIDA BAVIERA, Nº 2;VALLA METALICA COLOR VERDE;ARENA;4;71,074;35,71;0;0;0;SALAMANCA;GUINDALERA;40.441379;-3.664945;443607,468;4476960,079;11017946;6394
4040;0;CALLE DOLORES ROMERO, Nº 53;VALLA METALICA COLOR MARRON;ARENA;7;282,825;76,48;PARQUE QUINTA DE LA FUENTE DEL BERRO;0;ACCESO CON TRAMEX;SALAMANCA;FUENTE DEL BERRO;40.42447;-3.661044;443924,186;4475080,711;11016068;6395
4041;01/11/2015;CALLE RAMON DE AGUINAGA, Nº 1;VALLA METALICA CON COLORINES;ARENA;8;475,738;115,54;0;0;0;SALAMANCA;FUENTE DEL BERRO;40.427059;-3.664711;443615,306;4475370,458;11016757;6824
5001;2007-04-17;CALLE CONDE DE TORRALBA, Nº 5;VALLA METALICA CON COLORINES;ARENA;8;346,83;90,96;C · CALLE CONDE DE TORRALBA 6 , ASCENDIENTE 1: 05;0;ACCESO CON VALLA RETRANQUEADA;CHAMARTÍN;CASTILLA;40.477866;-3.685214;441919,875;4481023,352;31049113;192
5002;2007-01-23;AVENIDA BURGOS, Nº 32;0;0;5;266,675;64,99;0;0;0;CHAMARTÍN;CASTILLA;40.479281;-3.674824;442801,776;4481173,569;11027414;193
5003;2007-05-04;CALLE DANIEL VAZQUEZ DIAZ, Nº 2;VALLA METALICA CON COLORINES;ARENA;4;223,627;57,38;C · CALLE DANIEL VAZQUEZ DIAZ , ASCENDIENTE 1: 05;0;ACCESO CON VALLA RETRANQUEADA;CHAMARTÍN;CASTILLA;40.474598;-3.685539;441889,553;4480660,818;31021939;194
5004;2006-12-12;CALLE AGUSTIN DE FOXA, Nº 12;SIN VALLA;ARENA;6;490,497;114,39;C · CALLE AGUSTÍN DE FOXÁ , ASCENDIENTE 1: 056 ·;0;0;CHAMARTÍN;CASTILLA;40.468112;-3.687066;441754,471;4479941,823;20047722;195
5005;2007-02-12;AVENIDA PIO XII, Nº 95;VALLA METALICA DE COLORINES;ARENA;4;260,07;68,92;0;0;ACCESO CON VALLA RETRANQUEADA;CHAMARTÍN;CASTILLA;40.472911;-3.677369;442580,661;4480468,213;20105146;196
