30/09/2017 16:23;100;Entidades de participaciÛn ciudadana: Federaciones;Sociedad-bienestar ;1;1425;754;CSV-RDF-XML-GEO;MENSUAL;12/03/2014 0:00;29/04/2015 0:00;
30/09/2017 16:23;510;EpÌgrafes de actividad econÛmica;EconomÌa;1;142;145;;SIN DEFINIR;12/01/2017 0:00;12/01/2017 0:00;04/01/2017 0:00
30/09/2017 16:23;455;Escuelas de espaÒol para extranjeros de la ciudad de Madrid (www.esmadrid.com);Turismo;0;621;332;XLS;DIARIA;11/04/2016 0:00;11/04/2016 0:00;
30/09/2017 16:23;104;Escuelas Infantiles Municipales;EducaciÛn;1;3652;798;CSV-RDF-XML-GEO;ANUAL;12/03/2014 0:00;12/03/2014 0:00;
30/09/2017 16:23;457;Espacios relacionados con Deporte y Turismo de la ciudad de Madrid (www.esmadrid.com);Turismo;0;606;373;XLS;DIARIA;11/04/2016 0:00;11/04/2016 0:00;
30/09/2017 16:23;127;Estaciones de suministro de combustibles menos contaminantes;Transporte;1;505;829;XLS-SHP;SEMESTRAL;26/09/2014 0:00;26/09/2014 0:00;30/11/2016 0:00
30/09/2017 16:23;565;Estaciones Depuradoras del Municipio de Madrid. Calidad del Vertido;Medio-ambiente;1;39;0;CSV-XLSX;TRIMESTRAL;07/08/2017 0:00;07/08/2017 0:00;04/08/2017 0:00
30/09/2017 16:23;113;Estado de desarrollo de los ·mbitos de ordenaciÛn del PGOUM 97;Urbanismo-infraestructuras ;3;865;823;XLS;ANUAL;12/03/2014 0:00;20/06/2017 0:00;07/03/2017 0:00
30/09/2017 16:23;499;Estudio de satisfacciÛn de usuarios de los Centros de AtenciÛn a Drogodependientes 2015;Salud;1;50;171;CSV;SIN DEFINIR;03/01/2017 0:00;03/01/2017 0:00;20/12/2016 0:00
30/09/2017 16:23;222;Estudio del Parque Circulante de la ciudad de Madrid 2013;Transporte;1;357;674;XLS;SIN DEFINIR;26/09/2014 0:00;26/09/2014 0:00;26/09/2014 0:00
30/09/2017 16:23;249;Eventos municipales para el fomento de la igualdad de oportunidades los prÛximos 100 dÌas;Sociedad-bienestar ;1;4171;767;CSV-RDF-XLS-GEO;DIARIA;15/12/2014 0:00;15/12/2014 0:00;
30/09/2017 16:23;21;Expedientes de contrataciÛn adjudicados;Hacienda;1;1415;801;CSV-XML;DIARIA;12/03/2014 0:00;12/03/2014 0:00;
30/09/2017 16:23;22;Expedientes de contrataciÛn licitados;Hacienda;1;898;702;CSV-XML;DIARIA;12/03/2014 0:00;12/03/2014 0:00;
30/09/2017 16:23;340;Farmacias de guardia;Salud;1;42453;1018;CSV-XLS;MENSUAL;04/05/2015 0:00;30/01/2017 0:00;29/09/2017 0:00
30/09/2017 16:23;149;Fichero de subvenciones de cooperaciÛn al desarrollo;Sociedad-bienestar ;1;313;744;XLS;SIN DEFINIR;15/04/2014 0:00;15/04/2014 0:00;10/04/2014 0:00
30/09/2017 16:23;481;Fuentes de agua para beber;Medio-ambiente;1;5100;419;;TRIMESTRAL;29/06/2016 0:00;28/11/2016 0:00;22/08/2017 0:00
30/09/2017 16:23;172;Fundaciones;Cultura y ocio;8;7269;1050;CSV-RDF-XML-GEO;TIEMPO REAL;26/09/2014 0:00;29/04/2015 0:00;
30/09/2017 16:23;482;Gastos protocolarios y de viajes;Sector-p˙blico;0;1128;593;;SEMESTRAL;30/09/2016 0:00;20/07/2017 0:00;20/07/2017 0:00
30/09/2017 16:23;130;Impuesto de vehÌculos de tracciÛn mec·nica (IVTM): padrÛn de vehÌculos;Hacienda;1;1607;879;XLS;ANUAL;12/03/2014 0:00;13/10/2014 0:00;23/05/2017 0:00
30/09/2017 16:23;131;Impuesto sobre Construcciones, Instalaciones y Obras (ICIO): Autoliquidaciones (2005-2016);Hacienda;1;643;913;XLS;ANUAL;12/03/2014 0:00;24/09/2015 0:00;03/05/2017 0:00
30/09/2017 16:23;132;Impuesto sobre el Incremento de Valor de los Terrenos de Naturaleza Urbana (IIVTNU):  AutoliquidaciÛn 2013;Hacienda;3;636;736;CSV-XLS;ANUAL;12/03/2014 0:00;04/03/2014 0:00;03/05/2017 0:00
30/09/2017 16:23;575;Indicadores de las Cartas de Servicios del Ayuntamiento de Madrid;Sector-p˙blico;0;30;0;CSV-XLS;ANUAL;08/08/2017 0:00;08/08/2017 0:00;08/08/2017 0:00
30/09/2017 16:23;71;Infraestructuras municipales para el fomento del emprendimiento y la innovaciÛn;Comercio ;1;413;872;XLS;SEMESTRAL;12/03/2014 0:00;05/11/2015 0:00;20/04/2017 0:00
30/09/2017 16:23;255;Inmigrantes: personas atendidas en el Servicio de Empleo;Sociedad-bienestar ;6;659;682;;SEMESTRAL;27/01/2015 0:00;12/07/2016 0:00;27/07/2017 0:00
30/09/2017 16:23;253;Inmigrantes: personas atendidas en el Servicio de InformaciÛn y OrientaciÛn;Sociedad-bienestar ;6;615;7259;;SEMESTRAL;27/01/2015 0:00;12/07/2016 0:00;27/07/2017 0:00
30/09/2017 16:23;254;Inmigrantes: personas en cursos de EspaÒol;Sociedad-bienestar ;6;623;646;;SEMESTRAL;27/01/2015 0:00;12/07/2016 0:00;27/07/2017 0:00
30/09/2017 16:23;509;Inspecciones de Consumo;Comercio ;1;224;193;;TRIMESTRAL;04/01/2017 0:00;04/01/2017 0:00;20/07/2017 0:00
30/09/2017 16:23;590;Inspecciones tÈcnicas de aparcamientos municipales;Urbanismo-infraestructuras ;0;32;0;CSV-XLS;MENSUAL;02/10/2017 0:00;02/10/2017 0:00;29/09/2017 0:00
30/09/2017 16:23;23;Instalaciones accesibles municipales;Sociedad-bienestar ;1;1763;1222;CSV-RDF-XML-GEO;ANUAL;12/03/2014 0:00;12/03/2014 0:00;
30/09/2017 16:23;93;Instalaciones accesibles no municipales;Sociedad-bienestar ;1;1554;750;CSV-RDF-XML-GEO;ANUAL;12/03/2014 0:00;12/03/2014 0:00;
30/09/2017 16:23;577;Instalaciones hidr·ulicas ornamentales en parques histÛricos, singulares y forestales;Medio-ambiente;0;122;0;CSV-GEO-XLSX;TRIMESTRAL;11/08/2017 0:00;11/08/2017 0:00;25/08/2017 0:00
30/09/2017 16:23;587;Instalaciones hidr·ulicas ornamentales en vÌas p˙blicas;Medio-ambiente;0;96;2;CSV-XLS-GEO;TRIMESTRAL;24/08/2017 0:00;24/08/2017 0:00;25/08/2017 0:00
30/09/2017 16:23;393;Instalaciones municipales con zonas wifi gratuitas;Ciencia-tecnologia ;1;5420;923;CSV-RDF-XLS-GEO;ANUAL;05/10/2015 0:00;05/10/2015 0:00;
30/09/2017 16:23;443;Inventario de bienes muebles e inmuebles del Ayuntamiento de Madrid;Hacienda;2;2014;376;CSV-XLS;ANUAL;22/03/2016 0:00;22/03/2016 0:00;24/04/2017 0:00
30/09/2017 16:23;469;Inventario de Patrimonio Municipal del Suelo;Urbanismo-infraestructuras ;2;619;339;CSV-XLS;SIN DEFINIR;17/05/2016 0:00;17/05/2016 0:00;18/05/2017 0:00
30/09/2017 16:23;92;Inventario de Procedimientos Administrativos del Ayuntamiento de Madrid;Sector-p˙blico;2;1324;1018;XLS;ANUAL;12/03/2014 0:00;17/10/2014 0:00;22/12/2016 0:00
30/09/2017 16:23;579;Inventario de zonas verdes;Medio-ambiente;0;122;0;CSV-XLSX;TRIMESTRAL;11/08/2017 0:00;11/08/2017 0:00;11/08/2017 0:00
30/09/2017 16:23;566;Inversiones financieramente sostenibles Agua y Zonas Verdes 2017;Medio-ambiente;1;55;0;;TRIMESTRAL;07/08/2017 0:00;07/08/2017 0:00;10/08/2017 0:00
30/09/2017 16:23;245;Juntas Municipales de Distrito;Sector-p˙blico;1;1496;623;CSV-RDF-XLS-GEO;ANUAL;25/11/2014 0:00;25/11/2014 0:00;
30/09/2017 16:23;491;Listas de espera de aparcamientos de residentes (P.A.R.);Urbanismo-infraestructuras ;0;5580;411;CSV;MENSUAL;22/11/2016 0:00;22/11/2016 0:00;13/09/2017 0:00
30/09/2017 16:23;454;Locales de diversiÛn y entretenimiento con perfil turÌstico de la ciudad de Madrid (www.esmadrid.com);Turismo;0;803;320;;DIARIA;11/04/2016 0:00;11/04/2016 0:00;
30/09/2017 16:23;319;Madrid Salud: EstadÌsticas centro de protecciÛn animal;Salud;1;419;654;;SEMESTRAL;09/04/2015 0:00;09/09/2016 0:00;10/05/2017 0:00
30/09/2017 16:23;321;Madrid Salud: EstadÌsticas de inspecciones realizadas en centros de estÈtica, aguas recreativas y centros infantiles;Sociedad-bienestar ;1;261;663;;ANUAL;09/04/2015 0:00;20/04/2016 0:00;10/05/2017 0:00
30/09/2017 16:23;320;Madrid Salud: EstadÌsticas de inspecciones realizadas en seguridad alimentaria y resultados de an·lisis de muestras;Salud;1;1889;868;;ANUAL;09/04/2015 0:00;30/06/2016 0:00;02/06/2017 0:00
30/09/2017 16:23;76;Madrid Salud: relaciÛn de centros municipales;Salud;1;2001;799;CSV-RDF-XML-GEO;ANUAL;12/03/2014 0:00;12/03/2014 0:00;
30/09/2017 16:23;88;Mercadillos en la vÌa p˙blica;Comercio ;1;2151;1035;CSV-RDF-XML;ANUAL;12/03/2014 0:00;29/04/2015 0:00;
30/09/2017 16:23;70;Mercados Municipales;Comercio ;1;2941;680;CSV-RDF-XML-GEO;ANUAL;12/03/2014 0:00;12/03/2014 0:00;
30/09/2017 16:23;231;Mercados Municipales: locales comerciales, nombres comerciales y actividades;Comercio ;1;880;844;;ANUAL;15/11/2014 0:00;;20/06/2017 0:00
30/09/2017 16:23;557;Mobiliario urbano: Bancos;Medio-ambiente;0;98;5;CSV-XLSX;SEMESTRAL;23/06/2017 0:00;23/06/2017 0:00;14/06/2017 0:00
30/09/2017 16:23;554;Mobiliario urbano: Juegos infantiles;Medio-ambiente;1;264;1;CSV-GEO-XLSX;SEMESTRAL;23/06/2017 0:00;23/06/2017 0:00;23/06/2017 0:00
30/09/2017 16:23;556;Mobiliario urbano: Papeleras;Medio-ambiente;1;100;0;CSV-GEO-XLSX;SEMESTRAL;23/06/2017 0:00;23/06/2017 0:00;14/06/2017 0:00
30/09/2017 16:23;512;Mobiliario urbano: Papeleras con dispensador de bolsas de excrementos para perros;Medio-ambiente;1;826;180;CSV-XLS;TRIMESTRAL;03/02/2017 0:00;03/02/2017 0:00;23/06/2017 0:00
30/09/2017 16:23;332;Monumentos de la Ciudad de Madrid;Cultura y ocio;1;691;878;XLS;ANUAL;16/04/2015 0:00;16/04/2015 0:00;20/04/2016 0:00
30/09/2017 16:23;137;Moto: Avanza moto;Transporte;1;693;724;XLS-SHP;SEMESTRAL;15/04/2014 0:00;22/06/2015 0:00;01/09/2017 0:00
30/09/2017 16:23;139;Moto: Reservas moto;Transporte;1;1525;752;CSV-XLS-KML-SHP;SEMESTRAL;15/04/2014 0:00;22/06/2015 0:00;30/11/2016 0:00
30/09/2017 16:23;237;Multas de circulaciÛn;Hacienda;3;1782;923;XLS;MENSUAL;20/11/2014 0:00;15/09/2016 0:00;20/09/2017 0:00
30/09/2017 16:23;236;Multas de circulaciÛn: detalle;Transporte;26;30326;1300;CSV-TXT;MENSUAL;20/11/2014 0:00;13/08/2016 0:00;13/09/2017 0:00
30/09/2017 16:23;25;Museos de la ciudad de Madrid;Cultura y ocio;1;4531;4983;CSV-RDF-XML-GEO;ANUAL;12/03/2014 0:00;12/03/2014 0:00;
30/09/2017 16:23;99;Normativa municipal;LegislaciÛn-justicia;1;1277;790;XML;ANUAL;12/03/2014 0:00;30/01/2014 0:00;30/11/2016 0:00
30/09/2017 16:23;26;Notas de Prensa;Sector-p˙blico;1;394;647;RSS;TIEMPO REAL;12/03/2014 0:00;12/03/2014 0:00;
30/09/2017 16:23;105;Oficina municipal de informaciÛn al Consumidor;Comercio ;1;1309;964;CSV-RDF-XML-GEO;ANUAL;12/03/2014 0:00;12/03/2014 0:00;
30/09/2017 16:23;345;Oficinas de la Agencia Municipal de Empleo;Empleo;1;1093;863;CSV-RDF-XLS-GEO;ANUAL;11/05/2015 0:00;11/05/2015 0:00;
30/09/2017 16:23;27;Oficinas de LÌnea Madrid;Sector-p˙blico;1;1503;912;CSV-RDF-XML-GEO;ANUAL;12/03/2014 0:00;29/04/2015 0:00;
30/09/2017 16:23;90;Oficinas de Registro;Sector-p˙blico;1;1265;792;CSV-RDF-XML-GEO;ANUAL;12/03/2014 0:00;12/03/2014 0:00;
30/09/2017 16:23;167;Oficinas de turismo en Madrid;Turismo;1;2023;739;CSV-RDF-XML-GEO;ANUAL;22/05/2014 0:00;22/05/2014 0:00;
30/09/2017 16:23;28;Oposiciones y empleo;Empleo;1;1207;618;RSS;DIARIA;12/03/2014 0:00;12/03/2014 0:00;
30/09/2017 16:23;10;PadrÛn municipal;DemografÌa;1;6309;1204;CSV-TXT;MENSUAL;12/03/2014 0:00;13/08/2016 0:00;13/09/2017 0:00
30/09/2017 16:23;230;PadrÛn municipal: HistÛrico;DemografÌa;25;8433;1032;CSV-TXT;MENSUAL;07/10/2014 0:00;13/08/2016 0:00;13/09/2017 0:00
30/09/2017 16:23;515;Panel de indicadores de distritos y barrios de Madrid. Estudio sociodemogr·fico;Sector-p˙blico;1;305;65;;SEMESTRAL;15/02/2017 0:00;15/02/2017 0:00;15/02/2017 0:00
30/09/2017 16:23;36;Parques y jardines;Medio-ambiente;1;4822;849;CSV-RDF-XML-GEO;ANUAL;12/03/2014 0:00;12/03/2014 0:00;
30/09/2017 16:23;154;ParticipaciÛn ciudadana: Consultas ciudadanas;Sector-p˙blico;1;453;1018;XLS;ANUAL;15/04/2014 0:00;15/04/2014 0:00;28/01/2016 0:00
30/09/2017 16:23;545;ParticipaciÛn ciudadana: debates y propuestas;Sociedad-bienestar ;1;305;8;;DIARIA;04/05/2017 0:00;04/05/2017 0:00;
30/09/2017 16:23;560;Paso de vehÌculos (Vados);Hacienda;1;88;2;CSV-XLS;ANUAL;17/07/2017 0:00;17/07/2017 0:00;17/07/2017 0:00
30/09/2017 16:23;406;Perfiles profesionales de concejales, directivos y eventuales del Ayuntamiento de Madrid;Sector-p˙blico;1;786;0;CSV-XLS;SIN DEFINIR;14/12/2015 0:00;30/08/2016 0:00;
30/09/2017 16:23;558;PGOUM 97. Plano de condiciones de edificaciÛn;Urbanismo-infraestructuras ;0;52;2;OTROS;SIN DEFINIR;26/06/2017 0:00;26/06/2017 0:00;23/06/2017 0:00
30/09/2017 16:23;552;PGOUM 97. Plano de ordenaciÛn;Urbanismo-infraestructuras ;2;109;1;OTROS;SIN DEFINIR;16/06/2017 0:00;16/06/2017 0:00;15/06/2017 0:00
30/09/2017 16:23;483;Plan de Gobierno 2015-2019;Sector-p˙blico;2;243;309;CSV-XLS;SIN DEFINIR;20/10/2016 0:00;20/10/2016 0:00;27/10/2016 0:00
30/09/2017 16:23;576;Plan del arbolado de zonas verdes y del viario;Medio-ambiente;0;91;0;CSV-XLS;TRIMESTRAL;10/08/2017 0:00;10/08/2017 0:00;10/08/2017 0:00
30/09/2017 16:23;547;Planeamiento urbanÌstico. Modificaciones aprobadas del PGOU y planes parciales aprobados;Urbanismo-infraestructuras ;1;131;11;;ANUAL;18/05/2017 0:00;20/06/2017 0:00;19/05/2017 0:00
30/09/2017 16:23;548;Planeamiento urbanÌstico. Usos y destinos del suelo;Urbanismo-infraestructuras ;1;168;5;OTROS-XLS;ANUAL;19/05/2017 0:00;20/06/2017 0:00;19/05/2017 0:00
30/09/2017 16:23;190;Plazas de estacionamiento para personas de movilidad reducida;Transporte;1;1167;984;CSV-XLS-KMZ;ANUAL;05/08/2014 0:00;16/08/2017 0:00;17/08/2017 0:00
30/09/2017 16:23;322;PolicÌa Municipal: Datos estadÌsticos actuaciones PolicÌa Municipal;Seguridad;2;8126;1201;;MENSUAL;09/04/2015 0:00;24/08/2016 0:00;25/09/2017 0:00
30/09/2017 16:23;115;Presupuestos Municipales 2012-2016;Hacienda;18;4018;1296;;SIN DEFINIR;12/03/2014 0:00;16/12/2016 0:00;24/02/2017 0:00
30/09/2017 16:23;238;Presupuestos Municipales 2017;Hacienda;3;10377;1763;;ANUAL;20/02/2017 0:00;20/02/2017 0:00;05/05/2017 0:00
30/09/2017 16:23;256;Presupuestos municipales: ejecuciÛn presupuestaria 2011-2016;Hacienda;80;11668;10795;;ANUAL;04/02/2015 0:00;06/03/2017 0:00;06/03/2017 0:00
30/09/2017 16:23;302;Presupuestos municipales: EjecuciÛn presupuestaria 2017;Sector-p˙blico;1;1314;951;;MENSUAL;06/03/2017 0:00;06/03/2017 0:00;26/09/2017 0:00
30/09/2017 16:23;484;Presupuestos municipales: Proyecto de Presupuesto General 2017;Sector-p˙blico;3;1551;316;CSV-XLS;SIN DEFINIR;04/11/2016 0:00;04/11/2016 0:00;01/12/2016 0:00
30/09/2017 16:23;445;Publicidad institucional;Sector-p˙blico;14;1864;432;XLS;SEMESTRAL;29/03/2014 0:00;01/04/2016 0:00;12/07/2017 0:00
30/09/2017 16:23;157;Puntos de atenciÛn a mujeres;Sociedad-bienestar ;1;1440;623;CSV-RDF-XML-GEO;ANUAL;15/04/2014 0:00;29/04/2015 0:00;
30/09/2017 16:23;29;Puntos de informaciÛn turÌstica;Turismo;1;2090;1238;CSV-RDF-XML-GEO;ANUAL;12/03/2014 0:00;12/03/2014 0:00;
30/09/2017 16:23;11;Puntos de interÈs de transporte para navegadores (estaciones de metro, cercanÌas, autobuses, taxi);Urbanismo-infraestructuras ;6;14122;998;RDF-KML-GPX;TRIMESTRAL;12/03/2014 0:00;13/08/2016 0:00;13/09/2017 0:00
30/09/2017 16:23;453;Puntos de InterÈs turÌstico de la ciudad de Madrid. QuÈ visitar en Madrid (www.esmadrid.com);Turismo;0;886;369;XLS;DIARIA;11/04/2016 0:00;11/04/2016 0:00;
30/09/2017 16:23;221;Puntos de Recarga de vehÌculos electricos de acceso p˙blico;Transporte;1;777;999;XLS-SHP;SEMESTRAL;26/09/2014 0:00;26/09/2014 0:00;22/08/2017 0:00
30/09/2017 16:23;30;Puntos Limpios Fijos;Medio-ambiente;1;32453;1090;;SEMESTRAL;12/03/2014 0:00;12/03/2014 0:00;
30/09/2017 16:23;527;Puntos Limpios MÛviles;Medio-ambiente;1;706;52;;ANUAL;14/03/2017 0:00;14/03/2017 0:00;29/03/2017 0:00
30/09/2017 16:23;477;Radares;Seguridad;1;3941;306;CSV-KMZ-XLSX;SIN DEFINIR;13/06/2016 0:00;14/07/2016 0:00;14/07/2016 0:00
30/09/2017 16:23;571;Recogida de residuos;Medio-ambiente;1;123;0;CSV-XLS;TRIMESTRAL;07/08/2017 0:00;07/08/2017 0:00;02/10/2017 0:00
30/09/2017 16:23;421;Reconocimiento de compatibilidad de los funcionarios;Sector-p˙blico;2;1693;468;;SEMESTRAL;14/12/2015 0:00;14/12/2015 0:00;10/07/2017 0:00
30/09/2017 16:23;407;RelaciÛn de Puestos de Trabajo (RPT) del Ayuntamiento de Madrid AÒo 2015;Sector-p˙blico;38;4866;733;CSV;SIN DEFINIR;10/12/2015 0:00;28/01/2016 0:00;28/01/2016 0:00
30/09/2017 16:23;460;RelaciÛn de Puestos de Trabajo (RPT) del Ayuntamiento de Madrid AÒo 2016;Sector-p˙blico;0;3834;347;CSV;SIN DEFINIR;12/04/2016 0:00;20/09/2016 0:00;30/09/2016 0:00
30/09/2017 16:23;550;RelaciÛn de Puestos de Trabajo (RPT) del Ayuntamiento de Madrid y Organismos AutÛnomos 2017 (1 de  junio 2017);Sector-p˙blico;1;158;2;CSV;TRIMESTRAL;14/06/2017 0:00;14/06/2017 0:00;14/06/2017 0:00
30/09/2017 16:23;586;RelaciÛn de Puestos de Trabajo (RPT) del Ayuntamiento de Madrid y Organismos AutÛnomos 2017 (16 de  agosto 2017);Sector-p˙blico;0;99;1;CSV;TRIMESTRAL;18/08/2017 0:00;18/08/2017 0:00;18/08/2017 0:00
30/09/2017 16:23;526;RelaciÛn de Puestos de Trabajo (RPT) del Ayuntamiento de Madrid y sus Organismos AutÛnomos 2017 (1 de marzo 2017);Sector-p˙blico;38;1076;58;CSV;SIN DEFINIR;08/03/2017 0:00;08/03/2017 0:00;10/03/2017 0:00
30/09/2017 16:23;473;Residencias de ancianos y apartamentos tutelados existentes en la ciudad de Madrid (datos georreferenciados);Sociedad-bienestar ;1;808;347;CSV-RDF-XLS-GEO;ANUAL;30/05/2016 0:00;30/05/2016 0:00;
30/09/2017 16:23;458;Restaurantes con perfil turÌstico de la ciudad de Madrid (www.esmadrid.com);Turismo;0;1280;297;XLS;DIARIA;11/04/2016 0:00;11/04/2016 0:00;
30/09/2017 16:23;551;Retirada de vehÌculos en vÌa p˙blica: gr˙a municipal;Salud;2;440;1;;TRIMESTRAL;16/06/2017 0:00;16/06/2017 0:00;10/07/2017 0:00
30/09/2017 16:23;468;Retribuciones de concejales, directivos y eventuales del Ayuntamiento de Madrid;Sector-p˙blico;1;2882;556;CSV-XLS;TRIMESTRAL;05/05/2016 0:00;19/09/2016 0:00;28/08/2017 0:00
30/09/2017 16:23;536;Retribuciones del personal funcionario del Ayuntamiento de Madrid;Sector-p˙blico;0;2241;19;XLS;TRIMESTRAL;18/04/2017 0:00;18/04/2017 0:00;31/03/2017 0:00
30/09/2017 16:23;257;Rodajes;Cultura y ocio;18;2126;752;;MENSUAL;09/02/2015 0:00;08/08/2016 0:00;08/08/2016 0:00
30/09/2017 16:23;216;Salas de espect·culos artÌsticos: teatros, cines, filmotecas, auditorios y salas de conciertos;Cultura y ocio;3;4666;863;CSV-RDF-XLS-GEO;TIEMPO REAL;26/09/2014 0:00;26/09/2014 0:00;
30/09/2017 16:23;412;Salas de estudio y lectura;EducaciÛn;1;1077;400;CSV-RDF-XLS-GEO;ANUAL;15/12/2015 0:00;16/12/2015 0:00;
30/09/2017 16:23;569;Sanciones sobre limpieza y zonas verdes;Medio-ambiente;1;161;0;CSV-XLS;TRIMESTRAL;07/08/2017 0:00;07/08/2017 0:00;04/08/2017 0:00
30/09/2017 16:23;363;Sedes: AdministraciÛn Central;Sector-p˙blico;1;1004;751;CSV-RDF-XLS-GEO;ANUAL;09/06/2015 0:00;09/06/2015 0:00;
30/09/2017 16:23;359;Sedes: AdministraciÛn de Justicia;Sector-p˙blico;1;1046;757;CSV-RDF-XLS-GEO;ANUAL;09/06/2015 0:00;09/06/2015 0:00;
30/09/2017 16:23;360;Sedes: Bibliotecas Especializadas Universitarias y Nacionales;Cultura y ocio;1;1170;763;CSV-RDF-XLS-GEO;ANUAL;09/06/2015 0:00;09/06/2015 0:00;
30/09/2017 16:23;355;Sedes: Centros con Espacios Deportivos;Deporte;1;1551;697;CSV-RDF-XLS-GEO;TIEMPO REAL;09/06/2015 0:00;09/06/2015 0:00;
30/09/2017 16:23;365;Sedes: Centros de AtenciÛn MÈdica;Sociedad-bienestar ;1;29517;743;CSV-RDF-XLS-GEO;TIEMPO REAL;09/06/2015 0:00;09/06/2015 0:00;
30/09/2017 16:23;357;Sedes: Centros de AtenciÛn Social;Sociedad-bienestar ;1;1253;963;CSV-GEO;TIEMPO REAL;09/06/2015 0:00;09/06/2015 0:00;
30/09/2017 16:23;358;Sedes: Centros de EducaciÛn;EducaciÛn;1;2505;702;CSV-RDF-XLS-GEO;TIEMPO REAL;09/06/2015 0:00;09/06/2015 0:00;
30/09/2017 16:23;361;Sedes: Centros de EnseÒanza;EducaciÛn;1;1257;728;CSV-RDF-XLS;TIEMPO REAL;09/06/2015 0:00;09/06/2015 0:00;
30/09/2017 16:23;353;Sedes: Comunidad de Madrid;Sector-p˙blico;1;1719;689;CSV-RDF-XLS-GEO;TIEMPO REAL;10/06/2015 0:00;10/06/2015 0:00;
30/09/2017 16:23;364;Sedes: Institutos de InvestigaciÛn;Ciencia-tecnologia ;1;1282;777;;TIEMPO REAL;09/06/2015 0:00;09/06/2015 0:00;
30/09/2017 16:23;362;Sedes: Oficinas de Correos;Sector-p˙blico;1;1211;717;CSV-RDF-XLS-GEO;TIEMPO REAL;09/06/2015 0:00;09/06/2015 0:00;
30/09/2017 16:23;356;Sedes: Oficinas de elaboraciÛn de  DNI y Pasaporte;Sector-p˙blico;1;1052;688;CSV-RDF-XLS-GEO;TIEMPO REAL;09/06/2015 0:00;09/06/2015 0:00;
30/09/2017 16:23;354;Sedes: Oficinas de la Agencia Tributaria Estatal;Sector-p˙blico;1;913;768;CSV-RDF-XLS-GEO;TIEMPO REAL;09/06/2015 0:00;09/06/2015 0:00;
30/09/2017 16:23;476;Sugerencias y reclamaciones (tributarias y generales);Sector-p˙blico;2;1377;438;CSV-XLSX;MENSUAL;19/05/2016 0:00;11/08/2016 0:00;15/09/2017 0:00
30/09/2017 16:23;198;Taxi: Modelos de vehÌculos autorizados;Transporte;1;1350;854;CSV-XLS;TRIMESTRAL;01/09/2014 0:00;23/03/2017 0:00;23/03/2017 0:00
30/09/2017 16:23;192;Taxi: reservas de paradas en vÌa p˙blica;Transporte;1;1179;670;CSV-XLS-KMZ;ANUAL;12/08/2014 0:00;16/08/2017 0:00;17/08/2017 0:00
30/09/2017 16:23;234;Taxi: SituaciÛn y GestiÛn;Transporte;2;3117;982;XLS;MENSUAL;06/11/2014 0:00;13/08/2016 0:00;13/09/2017 0:00
30/09/2017 16:23;581;TelÈfonos y otros dispositivos mÛviles corporativos;Sector-p˙blico;0;97;2;;TRIMESTRAL;11/08/2017 0:00;11/08/2017 0:00;18/08/2017 0:00
30/09/2017 16:23;228;Templos e iglesias catÛlicas;Cultura y ocio;1;2722;641;CSV-RDF-XML-GEO;ANUAL;18/10/2014 0:00;23/10/2014 0:00;
30/09/2017 16:23;229;Templos e iglesias no catÛlicas;Cultura y ocio;1;1989;610;CSV-RDF-XML;ANUAL;20/10/2014 0:00;23/10/2014 0:00;
30/09/2017 16:23;456;Tiendas, comercios y mercados con perfil turÌstico de la ciudad de Madrid (www.esmadrid.com);Turismo;0;745;298;XLS;DIARIA;11/04/2016 0:00;11/04/2016 0:00;
30/09/2017 16:23;324;Tr·fico Calle 30: C·maras;Transporte;1;814;632;;TIEMPO REAL;09/04/2015 0:00;09/04/2015 0:00;
30/09/2017 16:23;325;Tr·fico Calle 30: Datos de tr·fico y estado del tr·fico en tiempo real;Transporte;2;9376;1046;;TIEMPO REAL;09/04/2015 0:00;09/04/2015 0:00;
30/09/2017 16:23;328;Tr·fico Calle 30: Estimaciones de tr·fico entre entradas y salidas (WEBSERVICE);Transporte;1;578;634;;TIEMPO REAL;16/04/2015 0:00;16/04/2015 0:00;
30/09/2017 16:23;304;Tr·fico Calle 30: Estimaciones de tr·fico entre las diferentes entradas y salidas;Transporte;3;1058;662;;TIEMPO REAL;09/04/2015 0:00;09/04/2015 0:00;
30/09/2017 16:23;329;Tr·fico Calle 30: HistÛrico de datos de usuarios que han circulado desde 2013;Transporte;1;576;678;;DIARIA;16/04/2015 0:00;16/04/2015 0:00;
30/09/2017 16:23;326;Tr·fico Calle 30: Incidencias;Transporte;1;487;680;;TIEMPO REAL;09/04/2015 0:00;09/04/2015 0:00;
30/09/2017 16:23;303;Tr·fico Calle 30: Trabajos planificados en tiempo real;Transporte;1;354;700;;TIEMPO REAL;09/04/2015 0:00;09/04/2015 0:00;
30/09/2017 16:23;175;Tr·fico: cabezas sem·foros;Transporte;1;841;934;KML-SHP;ANUAL;21/07/2014 0:00;03/05/2016 0:00;06/06/2017 0:00
30/09/2017 16:23;83;Tr·fico: C·maras;Transporte;1;114821;1141;KML;TIEMPO REAL;12/03/2014 0:00;23/06/2014 0:00;
30/09/2017 16:23;183;Tr·fico: Carriles bus;Transporte;1;596;657;KML;SEMESTRAL;11/07/2014 0:00;11/07/2014 0:00;
30/09/2017 16:23;84;Tr·fico: Incidencias en vÌa p˙blica;Transporte;1;4763;883;XML;TIEMPO REAL;12/03/2014 0:00;12/03/2014 0:00;
