"dc:date";"dc:identifier";"dc:modified";"geo:lat";"geo:long";"id";"lpgc:cierre";"lpgc:estado";"lpgc:tematica"
"2013-10-04T17:43:30.017Z";"904";"2015-01-30 10:15:05";"28.111867";"-15.419354";"http://datosabiertos.laspalmasgc.es/api/datos/lpa_avisa_cerrados_2013/904";"Corregido";"Cerrado";"Aceras y calzadas / Falta de limpieza"
"2013-10-04T13:43:15.184Z";"903";"2015-01-30 10:15:05";"28.105694";"-15.418771";"http://datosabiertos.laspalmasgc.es/api/datos/lpa_avisa_cerrados_2013/903";"Nada que corregir";"Cerrado";"Bancos / Desplazado"
"2013-10-04T13:44:03.115Z";"902";"2015-01-30 10:15:05";"28.112315";"-15.439143";"http://datosabiertos.laspalmasgc.es/api/datos/lpa_avisa_cerrados_2013/902";"Corregido";"Cerrado";"Bancos / Estropeado"
"2013-10-07T08:58:04.230Z";"901";"2015-01-30 10:15:05";"28.117476";"-15.438426";"http://datosabiertos.laspalmasgc.es/api/datos/lpa_avisa_cerrados_2013/901";"Corregido";"Cerrado";"Arboles y jardines / Falta poda"
"2013-10-08T11:05:15.878Z";"900";"2015-01-30 10:15:05";"28.115547";"-15.434529";"http://datosabiertos.laspalmasgc.es/api/datos/lpa_avisa_cerrados_2013/900";"Corregido";"Cerrado";"Aceras y calzadas / Socavón"
"2013-10-03T07:14:34.162Z";"899";"2015-01-30 10:15:05";"28.075972";"-15.414664";"http://datosabiertos.laspalmasgc.es/api/datos/lpa_avisa_cerrados_2013/899";"Notificado a tercero";"Cerrado";"Saneamiento y abastecimiento / Desbordamiento"
"2013-10-02T09:53:12.428Z";"898";"2015-01-30 10:15:05";"28.128914";"-15.43125";"http://datosabiertos.laspalmasgc.es/api/datos/lpa_avisa_cerrados_2013/898";"Corregido";"Cerrado";"Aceras y calzadas / Falta de limpieza"
"2013-10-08T13:34:05.903Z";"897";"2015-01-30 10:15:05";"28.133167";"-15.432345";"http://datosabiertos.laspalmasgc.es/api/datos/lpa_avisa_cerrados_2013/897";"Corregido";"Cerrado";"Arboles y jardines / Deteriorado"
"2013-10-02T18:14:55.268Z";"896";"2015-01-30 10:15:05";"28.06307";"-15.450281";"http://datosabiertos.laspalmasgc.es/api/datos/lpa_avisa_cerrados_2013/896";"Corregido";"Cerrado";"Aceras y calzadas / Falta de limpieza"
"2013-10-07T14:14:44.026Z";"895";"2015-01-30 10:15:05";"28.111937";"-15.419184";"http://datosabiertos.laspalmasgc.es/api/datos/lpa_avisa_cerrados_2013/895";"Corregido";"Cerrado";"Aceras y calzadas / Bache"
"2013-10-02T06:45:41.203Z";"894";"2015-01-30 10:15:05";"28.09088";"-15.446257";"http://datosabiertos.laspalmasgc.es/api/datos/lpa_avisa_cerrados_2013/894";"Corregido";"Cerrado";"Farolas e iluminación / Ausencia de iluminación"
"2013-10-02T09:51:08.494Z";"893";"2015-01-30 10:15:05";"28.090941";"-15.446074";"http://datosabiertos.laspalmasgc.es/api/datos/lpa_avisa_cerrados_2013/893";"Corregido";"Cerrado";"Papeleras y contenedores / Desaparecida"
"2013-10-01T10:38:15.973Z";"892";"2015-01-30 10:15:05";"28.124807";"-15.432835";"http://datosabiertos.laspalmasgc.es/api/datos/lpa_avisa_cerrados_2013/892";"Notificado a tercero";"Cerrado";"Semáforos y señales / Falta visibilidad"
"2013-10-03T11:28:07.074Z";"891";"2015-01-30 10:15:05";"28.07229";"-15.41749";"http://datosabiertos.laspalmasgc.es/api/datos/lpa_avisa_cerrados_2013/891";"Corregido";"Cerrado";"Aceras y calzadas / Socavón"
"2013-10-02T09:49:32.210Z";"890";"2015-01-30 10:15:05";"27.8188524";"-15.7653007";"http://datosabiertos.laspalmasgc.es/api/datos/lpa_avisa_cerrados_2013/890";"Corregido";"Cerrado";"Papeleras y contenedores / Desaparecida"
"2013-09-30T17:44:42.659Z";"889";"2015-01-30 10:15:05";"28.104062";"-15.433099";"http://datosabiertos.laspalmasgc.es/api/datos/lpa_avisa_cerrados_2013/889";"Corregido";"Cerrado";"Aceras y calzadas / Falta de limpieza"
"2013-09-30T09:59:25.527Z";"888";"2015-01-30 10:15:05";"28.102291";"-15.479193";"http://datosabiertos.laspalmasgc.es/api/datos/lpa_avisa_cerrados_2013/888";"Notificado a tercero";"Cerrado";"Aceras y calzadas / Ocupación de vía"
"2013-09-30T12:17:27.294Z";"887";"2015-01-30 10:15:05";"28.116924";"-15.438174";"http://datosabiertos.laspalmasgc.es/api/datos/lpa_avisa_cerrados_2013/887";"Notificado a tercero";"Cerrado";"Semáforos y señales / Falta visibilidad"
"2013-10-01T07:23:14.909Z";"886";"2015-01-30 10:15:05";"28.134531";"-15.484156";"http://datosabiertos.laspalmasgc.es/api/datos/lpa_avisa_cerrados_2013/886";"Nada que corregir";"Cerrado";"Farolas e iluminación / Estropeada"
"2013-09-30T13:29:59.376Z";"885";"2015-01-30 10:15:05";"28.097956";"-15.474831";"http://datosabiertos.laspalmasgc.es/api/datos/lpa_avisa_cerrados_2013/885";"Nada que corregir";"Cerrado";"Pivotes y bolardos / Desaparecido"
"2013-10-07T07:25:34.797Z";"884";"2015-01-30 10:15:05";"28.133229";"-15.436466";"http://datosabiertos.laspalmasgc.es/api/datos/lpa_avisa_cerrados_2013/884";"Corregido";"Cerrado";"Arboles y jardines / Falta poda"
"2013-10-03T08:00:16.957Z";"883";"2015-01-30 10:15:05";"28.091782";"-15.489508";"http://datosabiertos.laspalmasgc.es/api/datos/lpa_avisa_cerrados_2013/883";"Corregido";"Cerrado";"Arboles y jardines / Falta poda"
"2013-10-03T07:28:25.029Z";"882";"2015-01-30 10:15:05";"28.123818";"-15.432873";"http://datosabiertos.laspalmasgc.es/api/datos/lpa_avisa_cerrados_2013/882";"Corregido";"Cerrado";"Arboles y jardines / Deteriorado"
"2013-09-27T11:50:28.432Z";"881";"2015-01-30 10:15:05";"28.109281";"-15.420252";"http://datosabiertos.laspalmasgc.es/api/datos/lpa_avisa_cerrados_2013/881";"Nada que corregir";"Cerrado";"Barandillas / Desaparecida"
"2013-09-27T07:13:06.140Z";"880";"2015-01-30 10:15:05";"28.113007";"-15.440312";"http://datosabiertos.laspalmasgc.es/api/datos/lpa_avisa_cerrados_2013/880";"Nada que corregir";"Cerrado";"Papeleras y contenedores / Desaparecida"
"2013-09-26T11:10:51.429Z";"879";"2015-01-30 10:15:05";"28.100334";"-15.414921";"http://datosabiertos.laspalmasgc.es/api/datos/lpa_avisa_cerrados_2013/879";"Corregido";"Cerrado";"Pivotes y bolardos / Caído"
"2013-09-26T11:34:50.623Z";"878";"2015-01-30 10:15:05";"28.1078048420204";"-15.4239995557632";"http://datosabiertos.laspalmasgc.es/api/datos/lpa_avisa_cerrados_2013/878";"Corregido";"Cerrado";"Aceras y calzadas / Falta de limpieza"
"2013-10-03T09:48:55.670Z";"877";"2015-01-30 10:15:05";"28.1078048420204";"-15.4239995557632";"http://datosabiertos.laspalmasgc.es/api/datos/lpa_avisa_cerrados_2013/877";"No se puede corregir";"Cerrado";"Arboles y jardines / Deteriorado"
"2013-10-03T09:29:52.453Z";"876";"2015-01-30 10:15:05";"28.128599";"-15.430615";"http://datosabiertos.laspalmasgc.es/api/datos/lpa_avisa_cerrados_2013/876";"Corregido";"Cerrado";"Arboles y jardines / Falta poda"
"2013-10-02T08:27:09.773Z";"875";"2015-01-30 10:15:05";"28.097168";"-15.454899";"http://datosabiertos.laspalmasgc.es/api/datos/lpa_avisa_cerrados_2013/875";"Corregido";"Cerrado";"Semáforos y señales / Falta visibilidad"
"2013-10-07T09:37:58.791Z";"874";"2015-01-30 10:15:05";"28.140655";"-15.433719";"http://datosabiertos.laspalmasgc.es/api/datos/lpa_avisa_cerrados_2013/874";"Corregido";"Cerrado";"Saneamiento y abastecimiento / Rejilla obstruída"
"2013-09-24T07:09:53.315Z";"873";"2015-01-30 10:15:05";"28.105845";"-15.414262";"http://datosabiertos.laspalmasgc.es/api/datos/lpa_avisa_cerrados_2013/873";"Nada que corregir";"Cerrado";"Aceras y calzadas / Ocupación de vía"
"2013-09-24T07:19:59.637Z";"872";"2015-01-30 10:15:05";"28.10995";"-15.43462";"http://datosabiertos.laspalmasgc.es/api/datos/lpa_avisa_cerrados_2013/872";"Nada que corregir";"Cerrado";"Semáforos y señales / Mal funcionamiento"
"2013-09-23T13:04:29.183Z";"871";"2015-01-30 10:15:05";"28.116533";"-15.421087";"http://datosabiertos.laspalmasgc.es/api/datos/lpa_avisa_cerrados_2013/871";"Nada que corregir";"Cerrado";"Juegos infantiles / Falta de limpieza"
"2013-09-27T10:13:15.637Z";"870";"2015-01-30 10:15:05";"28.140379";"-15.432454";"http://datosabiertos.laspalmasgc.es/api/datos/lpa_avisa_cerrados_2013/870";"Corregido";"Cerrado";"Semáforos y señales / Caído"
"2013-09-27T09:10:12.958Z";"869";"2015-01-30 10:15:05";"28.14057";"-15.432502";"http://datosabiertos.laspalmasgc.es/api/datos/lpa_avisa_cerrados_2013/869";"Nada que corregir";"Cerrado";"Semáforos y señales / Mal funcionamiento"
"2013-09-27T09:48:04.908Z";"868";"2015-01-30 10:15:05";"28.072234";"-15.417277";"http://datosabiertos.laspalmasgc.es/api/datos/lpa_avisa_cerrados_2013/868";"Corregido";"Cerrado";"Arboles y jardines / Deteriorado"
"2013-09-30T07:28:15.469Z";"867";"2015-01-30 10:15:05";"28.113413";"-15.421141";"http://datosabiertos.laspalmasgc.es/api/datos/lpa_avisa_cerrados_2013/867";"Corregido";"Cerrado";"Saneamiento y abastecimiento / Mal olor"
"2013-10-01T12:10:45.779Z";"866";"2015-01-30 10:15:05";"0";"0";"http://datosabiertos.laspalmasgc.es/api/datos/lpa_avisa_cerrados_2013/866";"Corregido";"Cerrado";"Arboles y jardines / Falta poda"
"2013-09-30T07:25:29.068Z";"865";"2015-01-30 10:15:05";"0";"0";"http://datosabiertos.laspalmasgc.es/api/datos/lpa_avisa_cerrados_2013/865";"Corregido";"Cerrado";"Saneamiento y abastecimiento / Mal olor"
"2013-09-25T06:22:01.754Z";"864";"2015-01-30 10:15:05";"28.134496";"-15.484118";"http://datosabiertos.laspalmasgc.es/api/datos/lpa_avisa_cerrados_2013/864";"No se puede corregir";"Cerrado";"Farolas e iluminación / Ausencia de iluminación"
"2013-09-26T06:05:08.360Z";"863";"2015-01-30 10:15:05";"28.109373";"-15.425417";"http://datosabiertos.laspalmasgc.es/api/datos/lpa_avisa_cerrados_2013/863";"Corregido";"Cerrado";"Farolas e iluminación / Ausencia de iluminación"
"2013-09-23T09:15:04.311Z";"862";"2015-01-30 10:15:05";"28.114296";"-15.421032";"http://datosabiertos.laspalmasgc.es/api/datos/lpa_avisa_cerrados_2013/862";"Nada que corregir";"Cerrado";"Saneamiento y abastecimiento / Desbordamiento"
"2013-09-24T18:04:34.066Z";"861";"2015-01-30 10:15:05";"28.134496";"-15.484118";"http://datosabiertos.laspalmasgc.es/api/datos/lpa_avisa_cerrados_2013/861";"Corregido";"Cerrado";"Aceras y calzadas / Falta de limpieza"
"2013-09-24T18:03:39.543Z";"860";"2015-01-30 10:15:05";"28.134496";"-15.484118";"http://datosabiertos.laspalmasgc.es/api/datos/lpa_avisa_cerrados_2013/860";"Corregido";"Cerrado";"Aceras y calzadas / Falta de limpieza"
"2013-09-27T09:54:41.225Z";"859";"2015-01-30 10:15:05";"28.134496";"-15.484118";"http://datosabiertos.laspalmasgc.es/api/datos/lpa_avisa_cerrados_2013/859";"Corregido";"Cerrado";"Arboles y jardines / Falta de limpieza"
"2013-09-26T10:14:58.136Z";"858";"2015-01-30 10:15:05";"28.134496";"-15.484118";"http://datosabiertos.laspalmasgc.es/api/datos/lpa_avisa_cerrados_2013/858";"No se puede corregir";"Cerrado";"Aceras y calzadas / Socavón"
"2013-09-24T12:20:10.913Z";"857";"2015-01-30 10:15:05";"28.134496";"-15.484118";"http://datosabiertos.laspalmasgc.es/api/datos/lpa_avisa_cerrados_2013/857";"Notificado a tercero";"Cerrado";"Bancos / Estropeado"
"2013-09-27T09:56:10.476Z";"856";"2015-01-30 10:15:05";"28.134496";"-15.484118";"http://datosabiertos.laspalmasgc.es/api/datos/lpa_avisa_cerrados_2013/856";"Corregido";"Cerrado";"Arboles y jardines / Falta de limpieza"
"2013-09-20T10:58:21.477Z";"855";"2015-01-30 10:15:05";"28.119191";"-15.421777";"http://datosabiertos.laspalmasgc.es/api/datos/lpa_avisa_cerrados_2013/855";"Nada que corregir";"Cerrado";"Farolas e iluminación / Estropeada"
"2013-09-23T18:33:05.594Z";"854";"2015-01-30 10:15:05";"28.149394";"-15.42043";"http://datosabiertos.laspalmasgc.es/api/datos/lpa_avisa_cerrados_2013/854";"Nada que corregir";"Cerrado";"Papeleras y contenedores / Desaparecida"
"2013-09-25T08:24:58.022Z";"853";"2015-01-30 10:15:05";"28.122968";"-15.435226";"http://datosabiertos.laspalmasgc.es/api/datos/lpa_avisa_cerrados_2013/853";"Corregido";"Cerrado";"Aceras y calzadas / Grieta"
"2013-09-20T07:03:50.134Z";"852";"2015-01-30 10:15:05";"28.129981";"-15.442375";"http://datosabiertos.laspalmasgc.es/api/datos/lpa_avisa_cerrados_2013/852";"Notificado a tercero";"Cerrado";"Aceras y calzadas / Ocupación de vía"
"2013-09-20T13:01:45.751Z";"851";"2015-01-30 10:15:05";"28.123818";"-15.432873";"http://datosabiertos.laspalmasgc.es/api/datos/lpa_avisa_cerrados_2013/851";"Nada que corregir";"Cerrado";"Pivotes y bolardos / Desaparecido"
"2013-09-20T14:04:44.082Z";"850";"2015-01-30 10:15:05";"28.115416";"-15.418851";"http://datosabiertos.laspalmasgc.es/api/datos/lpa_avisa_cerrados_2013/850";"Corregido";"Cerrado";"Arboles y jardines / Fugas de agua"
"2013-09-20T08:46:06.889Z";"849";"2015-01-30 10:15:05";"28.12963";"-15.441545";"http://datosabiertos.laspalmasgc.es/api/datos/lpa_avisa_cerrados_2013/849";"Corregido";"Cerrado";"Aceras y calzadas / Bache"
"2013-09-24T12:57:21.565Z";"848";"2015-01-30 10:15:05";"28.1042803";"-15.4668535";"http://datosabiertos.laspalmasgc.es/api/datos/lpa_avisa_cerrados_2013/848";"Corregido";"Cerrado";"Aceras y calzadas / Falta de limpieza"
"2013-09-19T09:18:52.501Z";"847";"2015-01-30 10:15:05";"28.0543861";"-15.43359505";"http://datosabiertos.laspalmasgc.es/api/datos/lpa_avisa_cerrados_2013/847";"Nada que corregir";"Cerrado";"Semáforos y señales / Falta visibilidad"
"2013-09-23T06:42:46.673Z";"846";"2015-01-30 10:15:05";"28.0543861";"-15.43359505";"http://datosabiertos.laspalmasgc.es/api/datos/lpa_avisa_cerrados_2013/846";"No se puede corregir";"Cerrado";"Aceras y calzadas / Falta de limpieza"
"2013-09-24T07:28:57.722Z";"845";"2015-01-30 10:15:05";"28.117458";"-15.433841";"http://datosabiertos.laspalmasgc.es/api/datos/lpa_avisa_cerrados_2013/845";"Corregido";"Cerrado";"Aceras y calzadas / Bache"
"2013-09-20T07:15:53.680Z";"844";"2015-01-30 10:15:05";"28.099948";"-15.413103";"http://datosabiertos.laspalmasgc.es/api/datos/lpa_avisa_cerrados_2013/844";"No se puede corregir";"Cerrado";"Semáforos y señales / Falta visibilidad"
"2013-09-24T09:29:22.439Z";"843";"2015-01-30 10:15:05";"28.156184";"-15.429363";"http://datosabiertos.laspalmasgc.es/api/datos/lpa_avisa_cerrados_2013/843";"Corregido";"Cerrado";"Papeleras y contenedores / Estropeada"
"2013-09-18T10:47:35.735Z";"842";"2015-01-30 10:15:05";"28.135918";"-15.43878";"http://datosabiertos.laspalmasgc.es/api/datos/lpa_avisa_cerrados_2013/842";"Corregido";"Cerrado";"Semáforos y señales / Falta visibilidad"
"2013-09-24T06:41:03.724Z";"841";"2015-01-30 10:15:05";"28.135108";"-15.438037";"http://datosabiertos.laspalmasgc.es/api/datos/lpa_avisa_cerrados_2013/841";"Corregido";"Cerrado";"Saneamiento y abastecimiento / Tapa en mal estado"
"2013-09-23T06:22:50.716Z";"840";"2015-01-30 10:15:05";"28.1133726";"-15.4393404";"http://datosabiertos.laspalmasgc.es/api/datos/lpa_avisa_cerrados_2013/840";"Corregido";"Cerrado";"Farolas e iluminación / Ausencia de iluminación"
"2013-09-18T07:27:43.204Z";"839";"2015-01-30 10:15:05";"28.128739";"-15.446747";"http://datosabiertos.laspalmasgc.es/api/datos/lpa_avisa_cerrados_2013/839";"Corregido";"Cerrado";"Semáforos y señales / Falta visibilidad"
"2013-09-23T09:22:39.854Z";"838";"2015-01-30 10:15:05";"28.128467";"-15.447122";"http://datosabiertos.laspalmasgc.es/api/datos/lpa_avisa_cerrados_2013/838";"Corregido";"Cerrado";"Aceras y calzadas / Falta de limpieza"
"2013-09-18T06:07:14.473Z";"837";"2015-01-30 10:15:05";"28.075965";"-15.414895";"http://datosabiertos.laspalmasgc.es/api/datos/lpa_avisa_cerrados_2013/837";"Corregido";"Cerrado";"Farolas e iluminación / Estropeada"
"2013-09-17T13:41:54.597Z";"836";"2015-01-30 10:15:05";"28.097154";"-15.464112";"http://datosabiertos.laspalmasgc.es/api/datos/lpa_avisa_cerrados_2013/836";"Corregido";"Cerrado";"Arboles y jardines / Falta de limpieza"
"2013-09-20T06:30:38.834Z";"835";"2015-01-30 10:15:05";"28.09704";"-15.424252";"http://datosabiertos.laspalmasgc.es/api/datos/lpa_avisa_cerrados_2013/835";"Corregido";"Cerrado";"Aceras y calzadas / Bache"
"2013-09-26T13:20:31.537Z";"834";"2015-01-30 10:15:05";"28.10064";"-15.470961";"http://datosabiertos.laspalmasgc.es/api/datos/lpa_avisa_cerrados_2013/834";"Corregido";"Cerrado";"Aceras y calzadas / Bache"
"2013-09-18T13:20:15.576Z";"833";"2015-01-30 10:15:05";"28.075166";"-15.414867";"http://datosabiertos.laspalmasgc.es/api/datos/lpa_avisa_cerrados_2013/833";"Corregido";"Cerrado";"Arboles y jardines / Falta de limpieza"
"2013-09-16T12:56:44.232Z";"832";"2015-01-30 10:15:05";"28.07508";"-15.414992";"http://datosabiertos.laspalmasgc.es/api/datos/lpa_avisa_cerrados_2013/832";"No se puede corregir";"Cerrado";"Aceras y calzadas / Bache"
"2013-09-19T09:23:52.621Z";"831";"2015-01-30 10:15:05";"28.1070928";"-15.432398";"http://datosabiertos.laspalmasgc.es/api/datos/lpa_avisa_cerrados_2013/831";"Corregido";"Cerrado";"Semáforos y señales / Caído"
"2013-09-20T08:01:13.576Z";"830";"2015-01-30 10:15:05";"28.115655";"-15.437308";"http://datosabiertos.laspalmasgc.es/api/datos/lpa_avisa_cerrados_2013/830";"Corregido";"Cerrado";"Juegos infantiles / Estropeado"
"2013-09-20T12:20:48.563Z";"829";"2015-01-30 10:15:05";"28.1233478166667";"-15.4829547333333";"http://datosabiertos.laspalmasgc.es/api/datos/lpa_avisa_cerrados_2013/829";"Corregido";"Cerrado";"Saneamiento y abastecimiento / Desbordamiento"
"2013-09-16T12:54:48.322Z";"828";"2015-01-30 10:15:05";"28.097054";"-15.424212";"http://datosabiertos.laspalmasgc.es/api/datos/lpa_avisa_cerrados_2013/828";"No se puede corregir";"Cerrado";"Aceras y calzadas / Socavón"
"2013-09-18T13:19:38.205Z";"827";"2015-01-30 10:15:05";"28.073625";"-15.415571";"http://datosabiertos.laspalmasgc.es/api/datos/lpa_avisa_cerrados_2013/827";"Corregido";"Cerrado";"Arboles y jardines / Falta riego"
"2013-09-23T18:20:37.985Z";"826";"2015-01-30 10:15:05";"28.075226";"-15.415612";"http://datosabiertos.laspalmasgc.es/api/datos/lpa_avisa_cerrados_2013/826";"Corregido";"Cerrado";"Aceras y calzadas / Falta de limpieza"
"2013-09-23T18:20:37.753Z";"825";"2015-01-30 10:15:05";"28.083805";"-15.417756";"http://datosabiertos.laspalmasgc.es/api/datos/lpa_avisa_cerrados_2013/825";"Corregido";"Cerrado";"Aceras y calzadas / Falta de limpieza"
"2013-09-13T06:42:49.917Z";"824";"2015-01-30 10:15:05";"28.1166394789166";"-15.4541410053218";"http://datosabiertos.laspalmasgc.es/api/datos/lpa_avisa_cerrados_2013/824";"Corregido";"Cerrado";"Farolas e iluminación / Ausencia de iluminación"
"2013-09-20T06:29:46.733Z";"823";"2015-01-30 10:15:05";"28.098305";"-15.471068";"http://datosabiertos.laspalmasgc.es/api/datos/lpa_avisa_cerrados_2013/823";"Corregido";"Cerrado";"Aceras y calzadas / Bache"
"2013-09-20T06:29:46.547Z";"822";"2015-01-30 10:15:05";"28.110352";"-15.462254";"http://datosabiertos.laspalmasgc.es/api/datos/lpa_avisa_cerrados_2013/822";"Corregido";"Cerrado";"Aceras y calzadas / Socavón"
"2013-09-13T08:08:20.131Z";"821";"2015-01-30 10:15:05";"28.136989";"-15.437163";"http://datosabiertos.laspalmasgc.es/api/datos/lpa_avisa_cerrados_2013/821";"Corregido";"Cerrado";"Papeleras y contenedores / Caída"
"2013-09-13T08:10:43.597Z";"820";"2015-01-30 10:15:05";"28.136326";"-15.436829";"http://datosabiertos.laspalmasgc.es/api/datos/lpa_avisa_cerrados_2013/820";"Corregido";"Cerrado";"Papeleras y contenedores / Estropeada"
"2013-09-12T23:00:00.000Z";"819";"2015-01-30 10:15:05";"28.132567";"-15.437829";"http://datosabiertos.laspalmasgc.es/api/datos/lpa_avisa_cerrados_2013/819";"Corregido";"Cerrado";"Arboles y jardines / Falta poda"
"2013-09-13T10:00:32.989Z";"818";"2015-01-30 10:15:05";"28.115728";"-15.437257";"http://datosabiertos.laspalmasgc.es/api/datos/lpa_avisa_cerrados_2013/818";"Nada que corregir";"Cerrado";"Arboles y jardines / Deteriorado"
"2013-09-13T12:50:49.252Z";"817";"2015-01-30 10:15:05";"28.0992124";"-15.42492";"http://datosabiertos.laspalmasgc.es/api/datos/lpa_avisa_cerrados_2013/817";"Corregido";"Cerrado";"Arboles y jardines / Falta poda"
"2013-09-12T12:31:59.015Z";"816";"2015-01-30 10:15:05";"28.115532";"-15.437368";"http://datosabiertos.laspalmasgc.es/api/datos/lpa_avisa_cerrados_2013/816";"Corregido";"Cerrado";"Farolas e iluminación / Estropeada"
"2013-09-10T11:22:01.474Z";"815";"2015-01-30 10:15:05";"28.108741";"-15.416787";"http://datosabiertos.laspalmasgc.es/api/datos/lpa_avisa_cerrados_2013/815";"No se puede corregir";"Cerrado";"Papeleras y contenedores / Desaparecida"
"2013-09-11T09:29:36.614Z";"814";"2015-01-30 10:15:05";"28.108947";"-15.416808";"http://datosabiertos.laspalmasgc.es/api/datos/lpa_avisa_cerrados_2013/814";"Nada que corregir";"Cerrado";"Aceras y calzadas / Bache"
"2013-09-16T08:34:53.349Z";"813";"2015-01-30 10:15:05";"28.10936";"-15.41685";"http://datosabiertos.laspalmasgc.es/api/datos/lpa_avisa_cerrados_2013/813";"Corregido";"Cerrado";"Aceras y calzadas / Bache"
"2013-09-13T09:59:23.825Z";"812";"2015-01-30 10:15:05";"28.10919296";"-15.4384492";"http://datosabiertos.laspalmasgc.es/api/datos/lpa_avisa_cerrados_2013/812";"Corregido";"Cerrado";"Arboles y jardines / Falta poda"
"2013-09-10T07:37:33.238Z";"811";"2015-01-30 10:15:05";"28.103849";"-15.415285";"http://datosabiertos.laspalmasgc.es/api/datos/lpa_avisa_cerrados_2013/811";"Nada que corregir";"Cerrado";"Semáforos y señales / Falta visibilidad"
"2013-09-06T12:27:57.511Z";"810";"2015-01-30 10:15:05";"28.144319";"-15.431974";"http://datosabiertos.laspalmasgc.es/api/datos/lpa_avisa_cerrados_2013/810";"Corregido";"Cerrado";"Juegos infantiles / Peligroso"
"2013-09-06T12:10:25.791Z";"809";"2015-01-30 10:15:05";"28.134747";"-15.440833";"http://datosabiertos.laspalmasgc.es/api/datos/lpa_avisa_cerrados_2013/809";"Corregido";"Cerrado";"Papeleras y contenedores / Estropeada"
"2013-09-26T08:34:36.343Z";"808";"2015-01-30 10:15:05";"28.140103";"-15.435927";"http://datosabiertos.laspalmasgc.es/api/datos/lpa_avisa_cerrados_2013/808";"Notificado a tercero";"Cerrado";"Playas / Falta de limpieza"
"2013-09-05T06:25:03.995Z";"807";"2015-01-30 10:15:05";"28.113909";"-15.420567";"http://datosabiertos.laspalmasgc.es/api/datos/lpa_avisa_cerrados_2013/807";"Nada que corregir";"Cerrado";"Juegos infantiles / Falta de limpieza"
"2013-09-05T06:26:22.611Z";"806";"2015-01-30 10:15:05";"28.11379";"-15.418534";"http://datosabiertos.laspalmasgc.es/api/datos/lpa_avisa_cerrados_2013/806";"Nada que corregir";"Cerrado";"Juegos infantiles / Falta de limpieza"
"2013-09-12T10:40:18.116Z";"805";"2015-01-30 10:15:05";"28.117127";"-15.425334";"http://datosabiertos.laspalmasgc.es/api/datos/lpa_avisa_cerrados_2013/805";"Corregido";"Cerrado";"Saneamiento y abastecimiento / Mal olor"
"2013-09-05T09:58:51.005Z";"804";"2015-01-30 10:15:05";"28.112429";"-15.434277";"http://datosabiertos.laspalmasgc.es/api/datos/lpa_avisa_cerrados_2013/804";"Corregido";"Cerrado";"Aceras y calzadas / Falta de limpieza"
"2013-09-13T12:06:40.182Z";"803";"2015-01-30 10:15:05";"28.119904";"-15.443135";"http://datosabiertos.laspalmasgc.es/api/datos/lpa_avisa_cerrados_2013/803";"Nada que corregir";"Cerrado";"Saneamiento y abastecimiento / Tapa en mal estado"
"2013-09-13T12:02:48.574Z";"802";"2015-01-30 10:15:05";"28.123477";"-15.438633";"http://datosabiertos.laspalmasgc.es/api/datos/lpa_avisa_cerrados_2013/802";"Notificado a tercero";"Cerrado";"Saneamiento y abastecimiento / Tapa desaparecida"
"2013-09-12T12:35:50.223Z";"801";"2015-01-30 10:15:05";"28.1000918";"-15.4726714";"http://datosabiertos.laspalmasgc.es/api/datos/lpa_avisa_cerrados_2013/801";"Corregido";"Cerrado";"Farolas e iluminación / Estropeada"
"2013-09-05T13:47:37.809Z";"800";"2015-01-30 10:15:05";"28.123799";"-15.483266";"http://datosabiertos.laspalmasgc.es/api/datos/lpa_avisa_cerrados_2013/800";"Nada que corregir";"Cerrado";"Aceras y calzadas / Bache"
"2013-09-10T14:50:25.182Z";"799";"2015-01-30 10:15:05";"28.084029";"-15.419735";"http://datosabiertos.laspalmasgc.es/api/datos/lpa_avisa_cerrados_2013/799";"Nada que corregir";"Cerrado";"Arboles y jardines / Deteriorado"
"2013-09-10T14:49:30.750Z";"798";"2015-01-30 10:15:05";"28.084078";"-15.420009";"http://datosabiertos.laspalmasgc.es/api/datos/lpa_avisa_cerrados_2013/798";"Nada que corregir";"Cerrado";"Arboles y jardines / Falta de limpieza"
"2013-09-04T12:49:54.629Z";"797";"2015-01-30 10:15:05";"28.074542";"-15.428904";"http://datosabiertos.laspalmasgc.es/api/datos/lpa_avisa_cerrados_2013/797";"Corregido";"Cerrado";"Aceras y calzadas / Bache"
"2013-09-13T12:50:03.194Z";"796";"2015-01-30 10:15:05";"28.112333";"-15.429877";"http://datosabiertos.laspalmasgc.es/api/datos/lpa_avisa_cerrados_2013/796";"Corregido";"Cerrado";"Arboles y jardines / Falta poda"
"2013-09-04T06:29:21.267Z";"795";"2015-01-30 10:15:05";"28.101708";"-15.433793";"http://datosabiertos.laspalmasgc.es/api/datos/lpa_avisa_cerrados_2013/795";"Corregido";"Cerrado";"Aceras y calzadas / Objetos abandonados"
"2013-09-04T14:46:38.574Z";"794";"2015-01-30 10:15:05";"28.124058";"-15.482251";"http://datosabiertos.laspalmasgc.es/api/datos/lpa_avisa_cerrados_2013/794";"Corregido";"Cerrado";"Arboles y jardines / Falta riego"
