"dc:identifier";"dc:modified";"id";"lpgc:linea_id";"lpgc:nombre_parada";"lpgc:num_parada"
"14431759";"2017-10-31 12:02:33";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/14431759";"1443";"12";"1759"
"14431758";"2017-10-31 12:02:33";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/14431758";"1443";"17";"1758"
"14431756";"2017-10-31 12:02:33";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/14431756";"1443";"18";"1756"
"14431754";"2017-10-31 12:02:33";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/14431754";"1443";"19";"1754"
"14431752";"2017-10-31 12:02:33";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/14431752";"1443";"20";"1752"
"14431750";"2017-10-31 12:02:33";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/14431750";"1443";"21";"1750"
"14431748";"2017-10-31 12:02:33";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/14431748";"1443";"22";"1748"
"14431746";"2017-10-31 12:02:33";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/14431746";"1443";"23";"1746"
"14431744";"2017-10-31 12:02:33";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/14431744";"1443";"24";"1744"
"14431742";"2017-10-31 12:02:33";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/14431742";"1443";"25";"1742"
"14431740";"2017-10-31 12:02:33";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/14431740";"1443";"26";"1740"
"14431624";"2017-10-31 12:02:33";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/14431624";"1443";"28";"1624"
"14431463";"2017-10-31 12:02:33";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/14431463";"1443";"4";"1463"
"14431461";"2017-10-31 12:02:33";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/14431461";"1443";"3";"1461"
"14431459";"2017-10-31 12:02:33";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/14431459";"1443";"2";"1459"
"14421948";"2017-10-31 12:02:33";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/14421948";"1442";"26";"1948"
"14421947";"2017-10-31 12:02:33";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/14421947";"1442";"1";"1947"
"14421572";"2017-10-31 12:02:33";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/14421572";"1442";"6";"1572"
"14421429";"2017-10-31 12:02:33";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/14421429";"1442";"5";"1429"
"14421374";"2017-10-31 12:02:33";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/14421374";"1442";"20";"1374"
"14421363";"2017-10-31 12:02:33";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/14421363";"1442";"15";"1363"
"14421356";"2017-10-31 12:02:33";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/14421356";"1442";"18";"1356"
"14421352";"2017-10-31 12:02:33";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/14421352";"1442";"19";"1352"
"14421328";"2017-10-31 12:02:33";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/14421328";"1442";"14";"1328"
"14421326";"2017-10-31 12:02:33";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/14421326";"1442";"16";"1326"
"14421324";"2017-10-31 12:02:33";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/14421324";"1442";"17";"1324"
"14421322";"2017-10-31 12:02:33";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/14421322";"1442";"21";"1322"
"14421320";"2017-10-31 12:02:33";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/14421320";"1442";"22";"1320"
"14421318";"2017-10-31 12:02:33";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/14421318";"1442";"23";"1318"
"14421316";"2017-10-31 12:02:33";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/14421316";"1442";"7";"1316"
"14421314";"2017-10-31 12:02:33";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/14421314";"1442";"8";"1314"
"14421312";"2017-10-31 12:02:33";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/14421312";"1442";"9";"1312"
"14421310";"2017-10-31 12:02:33";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/14421310";"1442";"10";"1310"
"14421308";"2017-10-31 12:02:33";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/14421308";"1442";"11";"1308"
"14421306";"2017-10-31 12:02:33";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/14421306";"1442";"12";"1306"
"14421304";"2017-10-31 12:02:33";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/14421304";"1442";"13";"1304"
"14421268";"2017-10-31 12:02:33";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/14421268";"1442";"25";"1268"
"14421262";"2017-10-31 12:02:33";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/14421262";"1442";"24";"1262"
"14421034";"2017-10-31 12:02:33";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/14421034";"1442";"2";"1034"
"14421030";"2017-10-31 12:02:33";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/14421030";"1442";"3";"1030"
"14421028";"2017-10-31 12:02:33";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/14421028";"1442";"4";"1028"
"14411948";"2017-10-31 12:02:33";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/14411948";"1441";"1";"1948"
"14411947";"2017-10-31 12:02:33";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/14411947";"1441";"30";"1947"
"14411734";"2017-10-31 12:02:33";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/14411734";"1441";"24";"1734"
"14411381";"2017-10-31 12:02:33";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/14411381";"1441";"10";"1381"
"14411359";"2017-10-31 12:02:33";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/14411359";"1441";"12";"1359"
"14411329";"2017-10-31 12:02:33";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/14411329";"1441";"15";"1329"
"14411327";"2017-10-31 12:02:33";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/14411327";"1441";"14";"1327"
"14411325";"2017-10-31 12:02:33";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/14411325";"1441";"13";"1325"
"14411323";"2017-10-31 12:02:33";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/14411323";"1441";"9";"1323"
"14411321";"2017-10-31 12:02:33";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/14411321";"1441";"8";"1321"
"14411319";"2017-10-31 12:02:33";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/14411319";"1441";"7";"1319"
"14411317";"2017-10-31 12:02:33";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/14411317";"1441";"6";"1317"
"14411315";"2017-10-31 12:02:33";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/14411315";"1441";"11";"1315"
"14411305";"2017-10-31 12:02:33";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/14411305";"1441";"23";"1305"
"14411303";"2017-10-31 12:02:33";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/14411303";"1441";"22";"1303"
"12161339";"2017-10-31 12:03:29";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/12161339";"1216";"11";"1339"
"12161337";"2017-10-31 12:03:29";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/12161337";"1216";"10";"1337"
"12161335";"2017-10-31 12:03:29";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/12161335";"1216";"9";"1335"
"12161333";"2017-10-31 12:03:29";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/12161333";"1216";"8";"1333"
"12161331";"2017-10-31 12:03:29";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/12161331";"1216";"7";"1331"
"12161321";"2017-10-31 12:03:29";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/12161321";"1216";"6";"1321"
"12161319";"2017-10-31 12:03:29";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/12161319";"1216";"5";"1319"
"12161317";"2017-10-31 12:03:29";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/12161317";"1216";"4";"1317"
"12161281";"2017-10-31 12:03:29";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/12161281";"1216";"3";"1281"
"121556";"2017-10-31 12:03:29";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/121556";"12";"10";"1556"
"121541";"2017-10-31 12:03:29";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/121541";"12";"9";"1541"
"12151983";"2017-10-31 12:03:29";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/12151983";"1215";"31";"1983"
"12151982";"2017-10-31 12:03:29";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/12151982";"1215";"1";"1982"
"12151625";"2017-10-31 12:03:29";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/12151625";"1215";"3";"1625"
"12151613";"2017-10-31 12:03:29";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/12151613";"1215";"27";"1613"
"12151611";"2017-10-31 12:03:29";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/12151611";"1215";"24";"1611"
"12151605";"2017-10-31 12:03:29";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/12151605";"1215";"30";"1605"
"12151567";"2017-10-31 12:03:29";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/12151567";"1215";"29";"1567"
"12151565";"2017-10-31 12:03:29";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/12151565";"1215";"28";"1565"
"12151563";"2017-10-31 12:03:29";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/12151563";"1215";"26";"1563"
"12151513";"2017-10-31 12:03:29";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/12151513";"1215";"2";"1513"
"12151383";"2017-10-31 12:03:29";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/12151383";"1215";"25";"1383"
"12151277";"2017-10-31 12:03:29";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/12151277";"1215";"22";"1277"
"12151240";"2017-10-31 12:03:29";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/12151240";"1215";"4";"1240"
"12151219";"2017-10-31 12:03:29";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/12151219";"1215";"23";"1219"
"12151217";"2017-10-31 12:03:29";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/12151217";"1215";"21";"1217"
"12151215";"2017-10-31 12:03:29";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/12151215";"1215";"20";"1215"
"12151213";"2017-10-31 12:03:29";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/12151213";"1215";"19";"1213"
"12151211";"2017-10-31 12:03:29";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/12151211";"1215";"18";"1211"
"12151209";"2017-10-31 12:03:29";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/12151209";"1215";"17";"1209"
"12151207";"2017-10-31 12:03:29";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/12151207";"1215";"16";"1207"
"12151205";"2017-10-31 12:03:29";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/12151205";"1215";"15";"1205"
"12151203";"2017-10-31 12:03:29";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/12151203";"1215";"14";"1203"
"12151201";"2017-10-31 12:03:29";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/12151201";"1215";"13";"1201"
"12151199";"2017-10-31 12:03:29";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/12151199";"1215";"11";"1199"
"12151197";"2017-10-31 12:03:29";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/12151197";"1215";"10";"1197"
"12151195";"2017-10-31 12:03:29";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/12151195";"1215";"8";"1195"
"12151193";"2017-10-31 12:03:29";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/12151193";"1215";"7";"1193"
"12151191";"2017-10-31 12:03:29";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/12151191";"1215";"6";"1191"
"12151189";"2017-10-31 12:03:29";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/12151189";"1215";"5";"1189"
"12151177";"2017-10-31 12:03:29";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/12151177";"1215";"9";"1177"
"12151175";"2017-10-31 12:03:29";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/12151175";"1215";"12";"1175"
"121445";"2017-10-31 12:03:29";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/121445";"12";"2";"1445"
"12141983";"2017-10-31 12:03:29";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/12141983";"1214";"1";"1983"
"12141982";"2017-10-31 12:03:29";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/12141982";"1214";"29";"1982"
"12141614";"2017-10-31 12:03:29";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/12141614";"1214";"19";"1614"
"12141612";"2017-10-31 12:03:29";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/12141612";"1214";"2";"1612"
"12141611";"2017-10-31 12:03:29";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/12141611";"1214";"9";"1611"
"12141582";"2017-10-31 12:03:29";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/12141582";"1214";"5";"1582"
"12141580";"2017-10-31 12:03:29";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/12141580";"1214";"4";"1580"
"12771181";"2017-10-31 12:03:29";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/12771181";"1277";"11";"1181"
"12771179";"2017-10-31 12:03:29";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/12771179";"1277";"10";"1179"
"12771171";"2017-10-31 12:03:29";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/12771171";"1277";"4";"1171"
"12771071";"2017-10-31 12:03:29";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/12771071";"1277";"3";"1071"
"12741974";"2017-10-31 12:03:29";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/12741974";"1274";"6";"1974"
"12741455";"2017-10-31 12:03:29";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/12741455";"1274";"5";"1455"
"12741155";"2017-10-31 12:03:29";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/12741155";"1274";"4";"1155"
"12741153";"2017-10-31 12:03:29";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/12741153";"1274";"3";"1153"
"12741151";"2017-10-31 12:03:29";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/12741151";"1274";"2";"1151"
"12741149";"2017-10-31 12:03:29";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/12741149";"1274";"1";"1149"
"12731979";"2017-10-31 12:03:29";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/12731979";"1273";"16";"1979"
"12731972";"2017-10-31 12:03:29";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/12731972";"1273";"1";"1972"
"12731715";"2017-10-31 12:03:29";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/12731715";"1273";"2";"1715"
"12731146";"2017-10-31 12:03:29";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/12731146";"1273";"3";"1146"
"12731144";"2017-10-31 12:03:29";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/12731144";"1273";"4";"1144"
"12731142";"2017-10-31 12:03:29";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/12731142";"1273";"5";"1142"
"12731140";"2017-10-31 12:03:29";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/12731140";"1273";"6";"1140"
"12731138";"2017-10-31 12:03:29";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/12731138";"1273";"7";"1138"
"12731136";"2017-10-31 12:03:29";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/12731136";"1273";"8";"1136"
"12731134";"2017-10-31 12:03:29";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/12731134";"1273";"9";"1134"
"12731132";"2017-10-31 12:03:29";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/12731132";"1273";"10";"1132"
"12731130";"2017-10-31 12:03:29";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/12731130";"1273";"11";"1130"
"12731128";"2017-10-31 12:03:29";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/12731128";"1273";"12";"1128"
"12731126";"2017-10-31 12:03:29";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/12731126";"1273";"13";"1126"
"12731124";"2017-10-31 12:03:29";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/12731124";"1273";"14";"1124"
"12731077";"2017-10-31 12:03:29";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/12731077";"1273";"15";"1077"
"12721979";"2017-10-31 12:03:29";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/12721979";"1272";"1";"1979"
"12721972";"2017-10-31 12:03:29";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/12721972";"1272";"9";"1972"
"12721711";"2017-10-31 12:03:29";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/12721711";"1272";"8";"1711"
"12721709";"2017-10-31 12:03:29";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/12721709";"1272";"7";"1709"
"12721447";"2017-10-31 12:03:29";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/12721447";"1272";"6";"1447"
"12721445";"2017-10-31 12:03:29";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/12721445";"1272";"4";"1445"
"12721119";"2017-10-31 12:03:29";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/12721119";"1272";"5";"1119"
"12721102";"2017-10-31 12:03:29";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/12721102";"1272";"2";"1102"
"12721100";"2017-10-31 12:03:29";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/12721100";"1272";"3";"1100"
"12551958";"2017-10-31 12:03:29";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/12551958";"1255";"11";"1958"
"12551957";"2017-10-31 12:03:29";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/12551957";"1255";"1";"1957"
"12551734";"2017-10-31 12:03:29";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/12551734";"1255";"10";"1734"
"12551427";"2017-10-31 12:03:29";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/12551427";"1255";"9";"1427"
"12551414";"2017-10-31 12:03:29";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/12551414";"1255";"2";"1414"
"12551290";"2017-10-31 12:03:29";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/12551290";"1255";"3";"1290"
"12551288";"2017-10-31 12:03:29";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/12551288";"1255";"4";"1288"
"12551286";"2017-10-31 12:03:29";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/12551286";"1255";"5";"1286"
"12551284";"2017-10-31 12:03:29";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/12551284";"1255";"6";"1284"
"12441525";"2017-10-31 12:03:29";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/12441525";"1244";"20";"1525"
"12441408";"2017-10-31 12:03:29";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/12441408";"1244";"3";"1408"
"12441407";"2017-10-31 12:03:29";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/12441407";"1244";"2";"1407"
"12441406";"2017-10-31 12:03:29";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/12441406";"1244";"4";"1406"
"12441402";"2017-10-31 12:03:29";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/12441402";"1244";"5";"1402"
"12441400";"2017-10-31 12:03:29";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/12441400";"1244";"6";"1400"
"12441398";"2017-10-31 12:03:29";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/12441398";"1244";"7";"1398"
"12441276";"2017-10-31 12:03:29";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/12441276";"1244";"8";"1276"
"12441274";"2017-10-31 12:03:29";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/12441274";"1244";"9";"1274"
"12441272";"2017-10-31 12:03:29";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/12441272";"1244";"10";"1272"
"12441270";"2017-10-31 12:03:29";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/12441270";"1244";"11";"1270"
"12441268";"2017-10-31 12:03:29";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/12441268";"1244";"18";"1268"
"12441266";"2017-10-31 12:03:29";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/12441266";"1244";"12";"1266"
"12441264";"2017-10-31 12:03:29";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/12441264";"1244";"16";"1264"
"12441262";"2017-10-31 12:03:29";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/12441262";"1244";"17";"1262"
"12441048";"2017-10-31 12:03:29";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/12441048";"1244";"13";"1048"
"12441046";"2017-10-31 12:03:29";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/12441046";"1244";"14";"1046"
"12441044";"2017-10-31 12:03:29";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/12441044";"1244";"15";"1044"
"12421950";"2017-10-31 12:03:29";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/12421950";"1242";"1";"1950"
"12421940";"2017-10-31 12:03:29";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/12421940";"1242";"19";"1940"
"12421408";"2017-10-31 12:03:29";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/12421408";"1242";"3";"1408"
"12421407";"2017-10-31 12:03:29";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/12421407";"1242";"2";"1407"
"12421406";"2017-10-31 12:03:29";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/12421406";"1242";"4";"1406"
"12421402";"2017-10-31 12:03:29";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/12421402";"1242";"5";"1402"
"12421400";"2017-10-31 12:03:29";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/12421400";"1242";"6";"1400"
"12421398";"2017-10-31 12:03:29";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/12421398";"1242";"7";"1398"
"12421276";"2017-10-31 12:03:29";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/12421276";"1242";"8";"1276"
"12421274";"2017-10-31 12:03:29";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/12421274";"1242";"9";"1274"
"12421272";"2017-10-31 12:03:29";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/12421272";"1242";"10";"1272"
"12421270";"2017-10-31 12:03:29";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/12421270";"1242";"11";"1270"
"12421268";"2017-10-31 12:03:29";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/12421268";"1242";"18";"1268"
"12421266";"2017-10-31 12:03:29";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/12421266";"1242";"12";"1266"
"12421264";"2017-10-31 12:03:29";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/12421264";"1242";"16";"1264"
"12421262";"2017-10-31 12:03:29";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/12421262";"1242";"17";"1262"
"12421048";"2017-10-31 12:03:29";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/12421048";"1242";"13";"1048"
"12421046";"2017-10-31 12:03:29";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/12421046";"1242";"14";"1046"
"12421044";"2017-10-31 12:03:29";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/12421044";"1242";"15";"1044"
"12301939";"2017-10-31 12:03:29";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/12301939";"1230";"15";"1939"
"12301938";"2017-10-31 12:03:29";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/12301938";"1230";"1";"1938"
"12301511";"2017-10-31 12:03:29";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/12301511";"1230";"9";"1511"
"12301441";"2017-10-31 12:03:29";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/12301441";"1230";"8";"1441"
