"dc:identifier";"dc:modified";"id";"lpgc:NOMBRE_VIA";"lpgc:PARTICULA";"lpgc:TIPO_VIA";"lpgc:TRAMO_VIA"
"176";"2017-10-29 03:12:36";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/176";"ALFREDO L JONES";" ";"CALLE";"176"
"175";"2017-10-29 03:12:36";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/175";"ALFREDO L JONES";" ";"CALLE";"175"
"174";"2017-10-29 03:12:36";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/174";"ALFREDO L JONES";" ";"CALLE";"174"
"173";"2017-10-29 03:12:36";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/173";"ALFREDO L JONES";" ";"CALLE";"173"
"163";"2017-10-29 03:12:36";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/163";"ALFREDO L JONES";" ";"CALLE";"163"
"180";"2017-10-29 03:12:36";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/180";"ALFREDO DE MUSSET";" ";"CALLE";"180"
"179";"2017-10-29 03:12:36";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/179";"ALFREDO DE MUSSET";" ";"CALLE";"179"
"178";"2017-10-29 03:12:36";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/178";"ALFREDO S PEREZ";" ";"CALLE";"178"
"182";"2017-10-29 03:12:36";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/182";"ALMAGRO";" ";"CALLE";"182"
"181";"2017-10-29 03:12:36";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/181";"ALMAGRO";" ";"CALLE";"181"
"74";"2017-10-29 03:12:36";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/74";"ALMAGRO";" ";"CALLE";"74"
"196";"2017-10-29 03:12:36";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/196";"ALMANSA";" ";"CALLE";"196"
"195";"2017-10-29 03:12:36";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/195";"ALMANSA";" ";"CALLE";"195"
"194";"2017-10-29 03:12:36";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/194";"ALMANSA";" ";"CALLE";"194"
"193";"2017-10-29 03:12:36";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/193";"ALMANSA";" ";"CALLE";"193"
"192";"2017-10-29 03:12:36";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/192";"ALMANSA";" ";"CALLE";"192"
"191";"2017-10-29 03:12:36";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/191";"ALMANSA";" ";"CALLE";"191"
"190";"2017-10-29 03:12:36";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/190";"ALMANSA";" ";"CALLE";"190"
"189";"2017-10-29 03:12:36";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/189";"ALMANSA";" ";"CALLE";"189"
"197";"2017-10-29 03:12:36";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/197";"ALMATRICHE";" ";"CALLE";"197"
"199";"2017-10-29 03:12:36";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/199";"ALONSO ALVARADO";" ";"CALLE";"199"
"188";"2017-10-29 03:12:36";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/188";"ALONSO ALVARADO";" ";"CALLE";"188"
"200";"2017-10-29 03:12:36";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/200";"ALONSO ALVARADO";" ";"CALLE";"200"
"201";"2017-10-29 03:12:36";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/201";"ALONSO JAIMEZ DE SOTOMAYOR";" ";"CALLE";"201"
"202";"2017-10-29 03:12:36";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/202";"ALONSO OJEDA";" ";"CALLE";"202"
"198";"2017-10-29 03:12:36";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/198";"ALONSO QUINTERO";" ";"CALLE";"198"
"204";"2017-10-29 03:12:36";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/204";"ALONSO QUINTERO";" ";"CALLE";"204"
"203";"2017-10-29 03:12:36";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/203";"ALONSO QUINTERO";" ";"CALLE";"203"
"187";"2017-10-29 03:12:36";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/187";"AMARGURA";" ";"CALLE";"187"
"206";"2017-10-29 03:12:36";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/206";"AMARGURA";" ";"CALLE";"206"
"205";"2017-10-29 03:12:36";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/205";"AMARGURA";" ";"CALLE";"205"
"211";"2017-10-29 03:12:36";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/211";"AMERICO VESPUCIO";" ";"CALLE";"211"
"210";"2017-10-29 03:12:36";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/210";"AMERICO VESPUCIO";" ";"CALLE";"210"
"209";"2017-10-29 03:12:36";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/209";"AMERICO VESPUCIO";" ";"CALLE";"209"
"212";"2017-10-29 03:12:36";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/212";"AMPARO";" ";"CALLE";"212"
"208";"2017-10-29 03:12:36";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/208";"ANCLA";" ";"CALLE";"208"
"219";"2017-10-29 03:12:36";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/219";"ANDAMANA";" ";"CALLE";"219"
"218";"2017-10-29 03:12:36";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/218";"ANDAMANA";" ";"CALLE";"218"
"216";"2017-10-29 03:12:36";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/216";"ANDAMANA";" ";"CALLE";"216"
"215";"2017-10-29 03:12:36";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/215";"ANDAMANA";" ";"CALLE";"215"
"214";"2017-10-29 03:12:36";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/214";"ANDAMANA";" ";"CALLE";"214"
"213";"2017-10-29 03:12:36";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/213";"ANDAMANA";" ";"CALLE";"213"
"207";"2017-10-29 03:12:36";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/207";"ANDAMANA";" ";"CALLE";"207"
"220";"2017-10-29 03:12:36";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/220";"ANDENES";" ";"CALLE";"220"
"221";"2017-10-29 03:12:36";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/221";"ANDUJAR";" ";"CALLE";"221"
"5578";"2017-10-29 03:12:36";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/5578";"ANDUJAR";" ";"CALLE";"5578"
"223";"2017-10-29 03:12:36";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/223";"ANGEL GUERRA";" ";"CALLE";"223"
"217";"2017-10-29 03:12:36";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/217";"ANGEL GUERRA";" ";"CALLE";"217"
"4332";"2017-10-29 03:12:36";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/4332";"ANGEL GUIMERA";" ";"CALLE";"4332"
"4324";"2017-10-29 03:12:36";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/4324";"ANGEL GUIMERA";" ";"CALLE";"4324"
"4323";"2017-10-29 03:12:36";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/4323";"ANGEL GUIMERA";" ";"CALLE";"4323"
"4322";"2017-10-29 03:12:36";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/4322";"ANGEL GUIMERA";" ";"CALLE";"4322"
"4321";"2017-10-29 03:12:36";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/4321";"ANGEL GUIMERA";" ";"CALLE";"4321"
"4320";"2017-10-29 03:12:36";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/4320";"ANGEL GUIMERA";" ";"CALLE";"4320"
"4319";"2017-10-29 03:12:36";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/4319";"ANGEL GUIMERA";" ";"CALLE";"4319"
"4318";"2017-10-29 03:12:36";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/4318";"ANGEL GUIMERA";" ";"CALLE";"4318"
"4317";"2017-10-29 03:12:36";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/4317";"ANGEL GUIMERA";" ";"CALLE";"4317"
"4316";"2017-10-29 03:12:36";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/4316";"ANGEL GUIMERA";" ";"CALLE";"4316"
"4315";"2017-10-29 03:12:36";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/4315";"ANGEL GUIMERA";" ";"CALLE";"4315"
"4312";"2017-10-29 03:12:36";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/4312";"ANGEL GUIMERA";" ";"CALLE";"4312"
"186";"2017-10-29 03:12:36";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/186";"ANGOSTURA";" ";"CALLE";"186"
"225";"2017-10-29 03:12:36";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/225";"ANGOSTURA";" ";"CALLE";"225"
"224";"2017-10-29 03:12:36";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/224";"ANGOSTURA";" ";"CALLE";"224"
"222";"2017-10-29 03:12:36";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/222";"ANGOSTURA";" ";"CALLE";"222"
"230";"2017-10-29 03:12:36";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/230";"ANILLO";" ";"CALLE";"230"
"229";"2017-10-29 03:12:36";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/229";"ANILLO";" ";"CALLE";"229"
"232";"2017-10-29 03:12:36";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/232";"ANTON CABALLERO";" ";"CALLE";"232"
"231";"2017-10-29 03:12:36";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/231";"ANTON CABALLERO";" ";"CALLE";"231"
"228";"2017-10-29 03:12:36";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/228";"ANTON CABALLERO";" ";"CALLE";"228"
"234";"2017-10-29 03:12:36";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/234";"ANTONIO ROMERO";" ";"CALLE";"234"
"235";"2017-10-29 03:12:36";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/235";"ANTONIO DE VIANA";" ";"CALLE";"235"
"233";"2017-10-29 03:12:36";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/233";"ANTONIO DE VIANA";" ";"CALLE";"233"
"236";"2017-10-29 03:12:36";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/236";"ANTONIO ZEROLO";" ";"CALLE";"236"
"247";"2017-10-29 03:12:36";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/247";"ANZOFE";" ";"CALLE";"247"
"242";"2017-10-29 03:12:36";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/242";"ANZOFE";" ";"CALLE";"242"
"241";"2017-10-29 03:12:36";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/241";"ANZOFE";" ";"CALLE";"241"
"240";"2017-10-29 03:12:36";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/240";"ANZOFE";" ";"CALLE";"240"
"239";"2017-10-29 03:12:36";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/239";"ANZOFE";" ";"CALLE";"239"
"238";"2017-10-29 03:12:36";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/238";"ANZOFE";" ";"CALLE";"238"
"237";"2017-10-29 03:12:36";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/237";"ANZOFE";" ";"CALLE";"237"
"227";"2017-10-29 03:12:36";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/227";"ANZOFE";" ";"CALLE";"227"
"1";"2017-10-29 03:12:36";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1";"APOLINARIO";" ";"AVDA";"1"
"243";"2017-10-29 03:12:36";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/243";"APOLO";" ";"CALLE";"243"
"226";"2017-10-29 03:12:36";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/226";"ARAPILES";" ";"CALLE";"226"
"252";"2017-10-29 03:12:36";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/252";"ARAUZ";" ";"CALLE";"252"
"250";"2017-10-29 03:12:36";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/250";"ARAUZ";" ";"CALLE";"250"
"249";"2017-10-29 03:12:36";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/249";"ARAUZ";" ";"CALLE";"249"
"248";"2017-10-29 03:12:36";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/248";"ARAUZ";" ";"CALLE";"248"
"246";"2017-10-29 03:12:36";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/246";"ARAUZ";" ";"CALLE";"246"
"245";"2017-10-29 03:12:36";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/245";"ARAUZ";" ";"CALLE";"245"
"251";"2017-10-29 03:12:36";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/251";"ARCA";" ";"CALLE";"251"
"253";"2017-10-29 03:12:36";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/253";"ARCADIA";" ";"CALLE";"253"
"257";"2017-10-29 03:12:36";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/257";"ARCO";" ";"CALLE";"257"
"256";"2017-10-29 03:12:36";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/256";"ARCO";" ";"CALLE";"256"
"254";"2017-10-29 03:12:36";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/254";"ARCO";" ";"CALLE";"254"
"244";"2017-10-29 03:12:36";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/244";"ARCO";" ";"CALLE";"244"
"258";"2017-10-29 03:12:36";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/258";"AREMOTA";" ";"CALLE";"258"
"259";"2017-10-29 03:12:36";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/259";"ARENA";" ";"CALLE";"259"
"262";"2017-10-29 03:12:36";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/262";"ARISTIDES BRIAND";" ";"CALLE";"262"
"261";"2017-10-29 03:12:36";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/261";"ARISTIDES BRIAND";" ";"CALLE";"261"
"255";"2017-10-29 03:12:36";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/255";"ARISTIDES BRIAND";" ";"CALLE";"255"
"263";"2017-10-29 03:12:36";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/263";"ARMAS";" ";"CALLE";"263"
"260";"2017-10-29 03:12:36";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/260";"ARMAS";" ";"CALLE";"260"
"264";"2017-10-29 03:12:36";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/264";"ARNAO";" ";"CALLE";"264"
"185";"2017-10-29 03:12:36";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/185";"ARPA";" ";"CALLE";"185"
"281";"2017-10-29 03:12:36";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/281";"ARTEMI SEMIDAN";" ";"CALLE";"281"
"280";"2017-10-29 03:12:36";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/280";"ARTEMI SEMIDAN";" ";"CALLE";"280"
"279";"2017-10-29 03:12:36";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/279";"ARTEMI SEMIDAN";" ";"CALLE";"279"
"277";"2017-10-29 03:12:36";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/277";"ARTEMI SEMIDAN";" ";"CALLE";"277"
"275";"2017-10-29 03:12:36";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/275";"ARTEMI SEMIDAN";" ";"CALLE";"275"
"274";"2017-10-29 03:12:36";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/274";"ARTEMI SEMIDAN";" ";"CALLE";"274"
"273";"2017-10-29 03:12:36";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/273";"ARTEMI SEMIDAN";" ";"CALLE";"273"
"272";"2017-10-29 03:12:36";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/272";"ARTEMI SEMIDAN";" ";"CALLE";"272"
"271";"2017-10-29 03:12:36";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/271";"ARTEMI SEMIDAN";" ";"CALLE";"271"
"268";"2017-10-29 03:12:36";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/268";"ARTEMI SEMIDAN";" ";"CALLE";"268"
"267";"2017-10-29 03:12:36";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/267";"ARTEMI SEMIDAN";" ";"CALLE";"267"
"284";"2017-10-29 03:12:36";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/284";"ASIA";" ";"CALLE";"284"
"283";"2017-10-29 03:12:36";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/283";"ASIA";" ";"CALLE";"283"
"282";"2017-10-29 03:12:36";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/282";"ASIA";" ";"CALLE";"282"
"276";"2017-10-29 03:12:36";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/276";"ASIA";" ";"CALLE";"276"
"285";"2017-10-29 03:12:36";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/285";"ASTRO";" ";"CALLE";"285"
"266";"2017-10-29 03:12:36";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/266";"ATINDANA";" ";"CALLE";"266"
"291";"2017-10-29 03:12:36";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/291";"AUDIENCIA";" ";"CALLE";"291"
"293";"2017-10-29 03:12:36";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/293";"AVENA";" ";"CALLE";"293"
"298";"2017-10-29 03:12:36";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/298";"AYACUCHOS";"LOS";"CALLE";"298"
"297";"2017-10-29 03:12:36";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/297";"AYACUCHOS";"LOS";"CALLE";"297"
"286";"2017-10-29 03:12:36";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/286";"AYACUCHOS";"LOS";"CALLE";"286"
"307";"2017-10-29 03:12:36";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/307";"BABEL";" ";"CALLE";"307"
"302";"2017-10-29 03:12:36";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/302";"BAILEN";" ";"CALLE";"302"
"301";"2017-10-29 03:12:36";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/301";"BAILEN";" ";"CALLE";"301"
"300";"2017-10-29 03:12:36";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/300";"BALANDRO";" ";"CALLE";"300"
"310";"2017-10-29 03:12:36";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/310";"BANDAMA";" ";"CALLE";"310"
"304";"2017-10-29 03:12:36";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/304";"BANDAMA";" ";"CALLE";"304"
"265";"2017-10-29 03:12:36";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/265";"BANDAMA";" ";"CALLE";"265"
"309";"2017-10-29 03:12:36";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/309";"BARAHONA";" ";"CALLE";"309"
"308";"2017-10-29 03:12:36";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/308";"BARRIALES";" ";"CALLE";"308"
"6679";"2017-10-29 03:12:36";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/6679";"BATAN";" ";"CALLE";"6679"
"318";"2017-10-29 03:12:36";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/318";"BATAN";" ";"CALLE";"318"
"319";"2017-10-29 03:12:36";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/319";"BEDMAR";" ";"CALLE";"319"
"330";"2017-10-29 03:12:36";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/330";"BENARTEMI";" ";"CALLE";"330"
"329";"2017-10-29 03:12:36";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/329";"BENARTEMI";" ";"CALLE";"329"
"328";"2017-10-29 03:12:36";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/328";"BENARTEMI";" ";"CALLE";"328"
"327";"2017-10-29 03:12:36";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/327";"BENARTEMI";" ";"CALLE";"327"
"326";"2017-10-29 03:12:36";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/326";"BENARTEMI";" ";"CALLE";"326"
"325";"2017-10-29 03:12:36";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/325";"BENARTEMI";" ";"CALLE";"325"
"305";"2017-10-29 03:12:36";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/305";"BENARTEMI";" ";"CALLE";"305"
"343";"2017-10-29 03:12:36";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/343";"BENECHARO";" ";"CALLE";"343"
"342";"2017-10-29 03:12:36";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/342";"BENECHARO";" ";"CALLE";"342"
"341";"2017-10-29 03:12:36";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/341";"BENECHARO";" ";"CALLE";"341"
"340";"2017-10-29 03:12:36";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/340";"BENECHARO";" ";"CALLE";"340"
"339";"2017-10-29 03:12:36";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/339";"BENECHARO";" ";"CALLE";"339"
"338";"2017-10-29 03:12:36";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/338";"BENECHARO";" ";"CALLE";"338"
"336";"2017-10-29 03:12:36";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/336";"BENECHARO";" ";"CALLE";"336"
"335";"2017-10-29 03:12:36";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/335";"BENECHARO";" ";"CALLE";"335"
"334";"2017-10-29 03:12:36";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/334";"BENECHARO";" ";"CALLE";"334"
"333";"2017-10-29 03:12:36";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/333";"BENECHARO";" ";"CALLE";"333"
"332";"2017-10-29 03:12:36";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/332";"BENECHARO";" ";"CALLE";"332"
"331";"2017-10-29 03:12:36";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/331";"BENECHARO";" ";"CALLE";"331"
"355";"2017-10-29 03:12:36";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/355";"BENTAGUAYRE";" ";"CALLE";"355"
"353";"2017-10-29 03:12:36";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/353";"BENTAGUAYRE";" ";"CALLE";"353"
"349";"2017-10-29 03:12:36";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/349";"BENTAGUAYRE";" ";"CALLE";"349"
"359";"2017-10-29 03:12:36";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/359";"BENTAYGA";" ";"CALLE";"359"
"357";"2017-10-29 03:12:36";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/357";"BENTAYGA";" ";"CALLE";"357"
"356";"2017-10-29 03:12:36";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/356";"BENTAYGA";" ";"CALLE";"356"
"354";"2017-10-29 03:12:36";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/354";"BENTAYGA";" ";"CALLE";"354"
"348";"2017-10-29 03:12:36";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/348";"BENTAYGA";" ";"CALLE";"348"
"372";"2017-10-29 03:12:36";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/372";"BERNARDO DE LA TORRE";" ";"CALLE";"372"
"371";"2017-10-29 03:12:36";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/371";"BERNARDO DE LA TORRE";" ";"CALLE";"371"
"370";"2017-10-29 03:12:36";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/370";"BERNARDO DE LA TORRE";" ";"CALLE";"370"
"369";"2017-10-29 03:12:36";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/369";"BERNARDO DE LA TORRE";" ";"CALLE";"369"
"368";"2017-10-29 03:12:36";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/368";"BERNARDO DE LA TORRE";" ";"CALLE";"368"
"364";"2017-10-29 03:12:36";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/364";"BERNARDO DE LA TORRE";" ";"CALLE";"364"
"363";"2017-10-29 03:12:36";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/363";"BERNARDO DE LA TORRE";" ";"CALLE";"363"
"347";"2017-10-29 03:12:36";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/347";"BERNARDO DE LA TORRE";" ";"CALLE";"347"
"379";"2017-10-29 03:12:36";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/379";"BERRUGUETE";" ";"CALLE";"379"
"376";"2017-10-29 03:12:36";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/376";"BERRUGUETE";" ";"CALLE";"376"
"375";"2017-10-29 03:12:36";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/375";"BERRUGUETE";" ";"CALLE";"375"
