"DILIG","LUGAR","ALTURA_DE","FECHA","HORA","VEHICULOS","HERIDOS","DESTINO","COLISION","INFR_COND","INFR_PEAT","DENUNCIAS"
2133,"PLAZA DOCTOR CESAREO ROSAS RODRIGUEZ","AVENIDA DE ANSITE",04/06/2013,"15:10",2,0,"Jefatura","Colisión","Girar incorrectamente","Ninguna infracción",0
2134,"DON PEDRO INFINITO","104",05/06/2013,"14:05",2,0,"Jefatura","Colisión","Otros factores o infracciones","Ninguna infracción",0
2135,"GC-23",,05/06/2013,"17:00",2,0,"Jefatura","Colisión","Sin definir","Ninguna infracción",0
2136,"AVDA. RAFAEL CABRERA","MUELLE LAS PALMAS",06/06/2013,"09:55",2,0,"Jefatura","Colisión","Conducción distraída","Ninguna infracción",0
2137,"MUELLE LAS PALMAS","2",05/06/2013,"08:45",2,0,"Jefatura","Colisión","Otros factores o infracciones","Ninguna infracción",0
2138,"MOLINO DE VIENTO","60 VVDAS. EN JINAMAR",30/05/2013,"02:45",2,0,"Jefatura","Colisión","No mantener el intervalo seg.","Ninguna infracción",0
2139,"ROTONDA DR. GREGORIO TOLEDO RODRIGUEZ","AVENIDA JUAN CARLOS I",05/06/2013,"16:45",2,0,"Jefatura","Colisión","Girar incorrectamente","Ninguna infracción",0
2140,"DR. GRAU BASSAS","6",05/06/2013,"19:47",2,0,"Jefatura","Colisión","Sin definir","Ninguna infracción",0
2141,"WAGNER","60 VVDAS. EN JINAMAR",06/06/2013,"18:10",2,0,"Jefatura","Colisión","Maniobras de marcha atrás","Ninguna infracción",0
2142,"GENERAL VIVES","2",29/05/2013,"18:35",2,0,"Jefatura","Colisión","Otros factores o infracciones","Ninguna infracción",0
2143,"ZARAGOZA","35",03/06/2013,"20:30",2,0,"Jefatura","Colisión","Otros factores o infracciones","Ninguna infracción",0
2144,"ROTONDA HOSPITAL GRAN CANARIA","GC-23",03/06/2013,"22:00",2,3,"Jefatura","Colisión","Girar incorrectamente","Ninguna infracción",0
2145,"AVDA. PINTOR FELO MONZON","39",03/06/2013,"11:30",2,0,"Jefatura","Colisión","Sin definir","Ninguna infracción",0
2146,"TUNEL 'JULIO LUENGO'",,06/06/2013,"08:20",2,0,"Jefatura","Colisión","Invadir sentido contrario","Ninguna infracción",0
2147,"PLAZA APAREJADORES Y ARQUITECTOS TECNICOS","PLAYA ALCARAVANERAS",04/06/2013,"09:00",2,1,"Jefatura","Atropello","No respetar indicaciones semáforo","Ninguna infracción",0
2148,"CASTILLEJOS","12",06/06/2013,"17:45",2,1,"Jefatura","Colisión","Conducción distraída","Ninguna infracción",0
2158,"JOAN Y VICTOR JARA","ROTONDA MIRADOR",06/06/2013,"09:00",2,2,"Jefatura","Colisión","Girar incorrectamente","Ninguna infracción",0
2159,"DOÑA PURA BASCARAN",,10/06/2013,"17:45",1,1,"Jefatura","Atropello","No respetar paso de peatones","Ninguna infracción",0
2161,"GC.110","KM 6.4",13/06/2013,"06:25",1,1,"Jefatura","Salida de la vía","Estado o condición de la vía","Ninguna infracción",0
2162,"GC-112","IES FELO MONZON",13/06/2013,"09:15",1,1,"Jefatura","Colisión","Estado o condición de la vía","Ninguna infracción",0
2163,"GC-23","KM 4.100",13/06/2013,"08:20",3,4,"Jefatura","Colisión","No mantener el intervalo seg.","Ninguna infracción",1
2164,"ARTHARAIZ","S/N",13/06/2013,"16:45",2,0,"Jefatura","Colisión","Otros factores o infracciones","Ninguna infracción",0
2171,"SAN BERNARDO","ACCESO PARKING",12/06/2013,"12:35",2,0,"Jefatura","Colisión","Circular en zig-zag","Ninguna infracción",0
2172,"ACCESO DESDE ROTONDA SAN LORENZO",,14/06/2013,"09:00",3,1,"Jefatura","Colisión","Sin definir","Ninguna infracción",0
2173,"ACTRIZ PATRICIA MEDINA",,14/06/2013,"12:15",2,1,"Jefatura","Colisión","Sin definir","Ninguna infracción",0
2178,"LUIGI PIRANDELO",,29/05/2013,"18:25",1,1,"Jefatura","Atropello","Estado o condición de la vía","Ninguna infracción",0
2179,"CARRETERA A TAMARACEITE","ARGUINEGUIN",06/06/2013,"18:45",1,1,"Jefatura","Colisión","Estado o condición de la vía","Ninguna infracción",0
2180,"ROTONDA DE LOS APAREJADORES Y ARQUITECTOS TEC","ENTRADA TUNEL J. LUENGO",07/06/2013,"13:30",1,0,"Jefatura","Vuelco","Estado o condición de la vía","Ninguna infracción",0
2181,"CARRIL DECELERACION GC-2 ACCESO COSTA AYALA","MAR BONITA",07/06/2013,"17:05",2,1,"Jefatura","Colisión","No cumplir la señal de 'Stop'","Ninguna infracción",0
2182,"VIRGEN DE LA PALOMA","PARROQUIA NUESTRA SEÑORA",08/06/2013,"11:15",2,2,"Jefatura","Colisión","No mantener el intervalo seg.","Ninguna infracción",0
2183,"LEOPOLDO MATOS","22",14/06/2013,"12:00",3,0,"Jefatura","Colisión","Conducción distraída","Ninguna infracción",0
2188,"GRANADERA CANARIA","REYES CATOLICOS",14/06/2013,"11:10",1,1,"Jefatura","Atropello","Sin definir","Ninguna infracción",0
2189,"ACONCAGUA","40",15/06/2013,"16:15",1,1,"Jefatura","Colisión","Estado o condición de la vía","Ninguna infracción",0
2190,"ROTONDA PZ. DE LAS AMERICAS","SALIDA HACIA GUANARTEME/SUR",15/06/2013,"20:00",3,1,"Jefatura","Colisión","No mantener el intervalo seg.","Ninguna infracción",0
2191,"CRUCITA ARBELO CRUZ DE","CENTRO INFANTIL CATAPUM",15/06/2013,"20:45",2,0,"Jefatura","Colisión","Maniobras de marcha atrás","Ninguna infracción",0
2194,"ZARAGOZA","MARIUCHA",15/06/2013,"04:00",2,2,"Jefatura","Colisión","No respetar indicaciones semáforo","Ninguna infracción",0
2195,"OLOF PALME","19",15/06/2013,"22:20",2,1,"Jefatura","Colisión","Sin definir","Ninguna infracción",0
2199,"AVDA. ESCALERITAS","AVDA. GUILLERMO SANTANA RIVERO",16/06/2013,"11:00",2,5,"Jefatura","Colisión","No cumplir la señal de 'Ceda el Paso'","Ninguna infracción",0
2200,"CRTRA GRAL DEL NORTE","PARQUE DE LAS REHOYAS",16/06/2013,"19:10",2,1,"Jefatura","Colisión","Alcohol o drogas","Ninguna infracción",0
2201,"PARROCO VILLAR REINA","81",17/06/2013,"07:05",2,0,"Jefatura","Colisión","Sin definir","Ninguna infracción",0
2202,"CARRETERA A LOS GILES","S/N",16/06/2013,"15:45",2,0,"Jefatura","Colisión","Sin definir","Ninguna infracción",0
2204,"GUANAJUATO","59",17/06/2013,"15:10",1,1,"Jefatura","Atropello","Otros factores o infracciones","Ninguna infracción",0
2205,"MENDIZABAL","MERCADO DE VEGUETA",15/06/2013,"01:05",2,3,"Jefatura","Colisión","No mantener el intervalo seg.","Ninguna infracción",0
2206,"AVDA. PRIMERO DE MAYO","66",14/06/2013,"13:40",1,1,"Jefatura","Atropello","Sin infracción","Ninguna infracción",0
2207,"PARROCO VILLAR REINA","46",16/06/2013,"04:35",2,0,"Jefatura","Colisión","Sin definir","Ninguna infracción",0
2208,"ROTONDA LA BALLENA","DOCTOR MARAÑON",17/06/2013,"13:40",3,2,"Jefatura","Colisión","Sin definir","Ninguna infracción",0
2209,"CTRA. LATERAL DE SAN JUAN",,17/06/2013,"09:15",1,0,"Jefatura","Colisión","Otros factores o infracciones","Ninguna infracción",0
2210,"AVDA. PINTOR FELO MONZON","GLORIETA",17/06/2013,"11:00",1,1,"Jefatura","Otros","Estado o condición de la vía","Ninguna infracción",0
2214,"NICOLAS ESTEVANEZ","TOMAS MILLER",15/06/2013,"16:22",1,1,"Jefatura","Atropello","Sin definir","Ninguna infracción",0
2216,"LUIS MOROTE","2",16/06/2013,"00:20",2,0,"Jefatura","Colisión","Sin definir","Ninguna infracción",0
2217,"ALONSO ALVARADO","FRENTE AL Nº 2",18/06/2013,"17:45",2,0,"Jefatura","Colisión","Sin definir","Ninguna infracción",0
2221,"SALIDA JULIO LUENGO","SUR",18/06/2013,"12:15",2,0,"Jefatura","Colisión","Sin definir","Ninguna infracción",0
2222,"MARIANELA","LEON ROCH",18/06/2013,"08:30",2,0,"Jefatura","Colisión","Sin definir","Ninguna infracción",0
2223,"GC-1 AM","KM 8 DIRECCION SUR",18/06/2013,"12:45",2,2,"Jefatura","Colisión","Sin definir","Ninguna infracción",0
2224,"LENTINI","ACCESO AL CENTRO",19/06/2013,"10:35",2,0,"Jefatura","Colisión","Girar incorrectamente","Ninguna infracción",0
2225,"PASEO BLAS CABRERA FELIPE (FISICO)",,19/06/2013,"11:15",3,1,"Jefatura","Colisión","Sin definir","Ninguna infracción",0
2226,"PACUCO PENICHET",,17/06/2013,"10:00",2,2,"Jefatura","Colisión","Sin definir","Ninguna infracción",0
2227,"ALCALDE DIAZ-SAAVEDRA NAVARRO","ESTACIONAMIENTO SAGULPA",19/06/2013,"13:00",2,0,"Jefatura","Colisión","Sin definir","Ninguna infracción",0
2228,"DOMINGO RIVERO","3",02/05/2013,"19:00",2,0,"Jefatura","Colisión","Sin definir","Ninguna infracción",0
2229,"ROTONDA DOCTOR ALEJANDRO RAMIREZ JIMENEZ",,13/06/2013,"23:55",1,4,"Jefatura","Colisión","Conducción distraída","Ninguna infracción",0
2234,"AVDA. JUAN XXIII","LUIS DORESTE SILVA",09/06/2013,"22:42",2,0,"Jefatura","Colisión","No respetar prioridad","Ninguna infracción",0
2235,"LUIS DORESTE SILVA","AVDA. JUAN XXIII",09/06/2013,"22:40",2,0,"Jefatura","Colisión","No mantener el intervalo seg.","Ninguna infracción",0
2236,"MANUEL DE FALLA","MERCADONA",19/06/2013,"20:15",2,0,"Juzgado","Colisión","Alcohol o drogas","Ninguna infracción",0
2237,"AVDA. JOSE MESA Y LOPEZ","63",09/06/2013,"22:10",2,1,"Jefatura","Colisión","No mantener el intervalo seg.","Ninguna infracción",0
2239,"RAMBLAS DE LA CONCEPCION","BLOQUE 16",19/06/2013,"23:45",4,0,"Jefatura","Colisión","Sin definir","Ninguna infracción",0
2240,"TUNEL DE SAN JOSE","SENTIDO SUBIDA",20/06/2013,"03:45",1,1,"Jefatura","Colisión","Sin definir","Ninguna infracción",0
2241,"GC-1","DIRECCION NORTE SUR/ KM.2",20/06/2013,"00:30",1,0,"Jefatura","Colisión","Sin definir","Ninguna infracción",0
2242,"ALCALDE DIAZ-SAAVEDRA NAVARRO","ROQUE MORERA",20/06/2013,"08:20",2,0,"Jefatura","Colisión","Sin definir","Ninguna infracción",0
2243,"CARRETERAGENERAL DEL NORTE","DIVINA PASTORA",17/06/2013,"09:00",1,1,"Jefatura","Colisión","Sin definir","Ninguna infracción",0
2245,"OBISPO ROMO","HENRY DUNANT",17/06/2013,"21:10",2,0,"Jefatura","Colisión","Sin definir","Ninguna infracción",0
2246,"GLORIETA DE ACCESO AL MUELLE REINA SOFIA",,20/06/2013,"10:05",3,2,"Jefatura","Colisión","Sin definir","Ninguna infracción",0
2247,"JUAN REJON","108",20/06/2013,"13:40",2,0,"Jefatura","Colisión","Sin definir","Ninguna infracción",0
2248,"JUAN MARTIN","DON PEDRO INFINITO",10/06/2013,"17:00",2,0,"Jefatura","Colisión","Conducción distraída","Ninguna infracción",0
2249,"GC.802. PK 3","BANDAMA",10/06/2013,"17:55",2,0,"Jefatura","Colisión","No mantener el intervalo seg.","Ninguna infracción",0
2250,"RAMBLAS DE JINAMAR","COLEGIO NESTOR ALAMO",10/06/2013,"23:30",1,0,"Jefatura","Atropello","Otros factores o infracciones","Ninguna infracción",0
2251,"FERNANDO GUANARTEME","PLAZA MARIO CESAR",10/06/2013,"08:45",2,0,"Jefatura","Colisión","Girar incorrectamente","Ninguna infracción",0
2252,"CARRETERA DEL RINCON","AGUA DE FIRGAS",10/06/2013,"14:00",4,1,"Jefatura","Colisión","Velocidad inadecuada","Ninguna infracción",0
2253,"ACCESO CIRCUNVALACION","ROTONDA FERNANDO JIMENEZ NAVARRO SENADOR",11/06/2013,"20:50",2,2,"Jefatura","Colisión","No respetar prioridad","Ninguna infracción",0
2254,"GC 1 AM SUR","P.K. 8.100",11/06/2013,"17:50",2,0,"Jefatura","Colisión","No mantener el intervalo seg.","Ninguna infracción",0
2255,"ROTONDA LOMO DE LOS FRAILES","CARRETERA TAMARACEITE",11/06/2013,"15:20",1,0,"Jefatura","Colisión","Mal estado del vehículo","Ninguna infracción",0
2256,"ACCESO JUAN MANUEL DURAN",,11/06/2013,"09:15",2,0,"Jefatura","Colisión","No respetar prioridad","Ninguna infracción",0
2257,"ALICANTE","PLAZOLETA BENALMADENA",11/06/2013,"15:00",2,0,"Jefatura","Colisión","Conducción distraída","Ninguna infracción",0
2258,"SALIDA TUNEL JULIO LUENGO","ALCARAVANERAS",12/06/2013,"19:05",2,1,"Jefatura","Colisión","No mantener el intervalo seg.","Ninguna infracción",0
2259,"AVENIDA PINTOR FELO MONZON",,12/06/2013,"09:20",1,0,"Jefatura","Colisión","Velocidad inadecuada","Ninguna infracción",0
2260,"CALZADA LATERAL DEL NORTE","32",10/06/2013,"18:05",2,0,"Jefatura","Colisión","No mantener el intervalo seg.","Ninguna infracción",0
2261,"GC-1, KM. 5.6","SENTIDO NORTE",10/06/2013,"09:00",2,0,"Jefatura","Colisión","Sin definir","Ninguna infracción",0
2262,"ALICANTE","ROTONDA HOSPITAL INSULAR",10/06/2013,"08:40",2,0,"Jefatura","Colisión","No mantener el intervalo seg.","Ninguna infracción",0
2263,"AVENIDA JOSE MESA Y LOPEZ","GENERAL VIVES",18/06/2013,"10:10",1,1,"Jefatura","Colisión","Otros factores o infracciones","Ninguna infracción",0
2264,"MARIO CESAR","39",10/06/2013,"19:00",2,2,"Jefatura","Colisión","No mantener el intervalo seg.","Ninguna infracción",0
2265,"LA CALZADA","4",20/06/2013,"17:00",2,3,"Jefatura","Colisión","Invadir sentido contrario","Ninguna infracción",0
2266,"OBISPO RABADAN","SENADOR CASTILLO OLIVARES",10/06/2013,"11:25",2,1,"Jefatura","Colisión","No cumplir la señal de 'Stop'","Ninguna infracción",0
2267,"PARANA","CASABLANCA III",20/06/2013,"18:05",2,4,"Jefatura","Colisión","Entrar sin precaución en la circulación","Ninguna infracción",0
2270,"URUGUAY","MONTEVIDEO, 44",12/06/2013,"18:35",2,1,"Jefatura","Colisión","No cumplir la señal de 'Stop'","Ninguna infracción",0
2271,"JUAN DE QUESADA","31",11/06/2013,"18:20",1,1,"Jefatura","Atropello","Sin definir","Cruzar la vía antirreglamentariamente",0
2273,"SUBIDA DEL SALTO NEGRO",,20/06/2013,"00:50",1,1,"Jefatura","Colisión","Sin definir","Ninguna infracción",0
2276,"PARROCO VILLAR REINA",,21/06/2013,"06:00",2,0,"Juzgado","Colisión","Sin definir","Ninguna infracción",0
2277,"VIRGEN DE LA PALOMA","2-4",21/06/2013,"02:15",3,0,"Jefatura","Colisión","Sin definir","Ninguna infracción",0
2278,"ROTONDA DE ACCESO AL LOMO BLANCO",,13/06/2013,"23:50",2,2,"Jefatura","Colisión","Sin definir","Ninguna infracción",0
2279,"BATALLA DEL EBRO","39",18/06/2013,"21:55",2,0,"Jefatura","Colisión","Sin definir","Ninguna infracción",0
2280,"ALICANTE","ROTONDA H. INSULAR",21/06/2013,"14:10",2,0,"Jefatura","Colisión","Sin definir","Ninguna infracción",0
2281,"PRESIDENTE ALVEAR","23",12/06/2013,"18:20",2,0,"Jefatura","Colisión","No respetar prioridad","Ninguna infracción",0
2282,"AVDA. ANSITE","AVDA. FEDERICO GARCIA LORCA",14/06/2013,"10:50",2,0,"Jefatura","Colisión","No cumplir la señal de 'Ceda el Paso'","Ninguna infracción",0
2283,"AVDA. PARQUE CENTRAL",,14/06/2013,"13:00",2,0,"Jefatura","Colisión","Maniobras de marcha atrás","Ninguna infracción",0
2284,"ALICANTE","TARRAGONA",20/06/2013,"08:50",1,1,"Jefatura","Colisión","Velocidad inadecuada","Ninguna infracción",0
2285,"MANUEL DE FALLA","SALIDA HACIA CARRETERA DEL NORTE",14/06/2013,"12:50",2,1,"Jefatura","Colisión","Conducción distraída","Ninguna infracción",0
2286,"SANTIAGO BRAVO DE LAGUNA","4",17/06/2013,"09:00",2,0,"Jefatura","Colisión","Conducción distraída","Ninguna infracción",0
2287,"ROTONDA FERNANDO GIMENEZ NAVARRO","ROTONDA VIGIA",17/06/2013,"09:10",2,1,"Jefatura","Colisión","No cumplir la señal de 'Ceda el Paso'","Ninguna infracción",0
2288,"AVDA. PINTOR FELO MONZON","34",13/06/2013,"13:30",3,1,"Jefatura","Colisión","Conducción distraída","Ninguna infracción",0
2289,"AVDA. AMURGA","13",15/06/2013,"18:40",1,0,"Jefatura","Otros","Sin definir","Ninguna infracción",0
2290,"VALLE INCLAN","8",17/06/2013,"19:50",2,0,"Jefatura","Colisión","Sin definir","Ninguna infracción",0
2291,"LAS BORRERAS","60 VVDAS. EN JINAMAR",21/06/2013,"17:05",1,1,"Jefatura","Atropello","No respetar paso de peatones","Ninguna infracción",0
2292,"ROTONDA SIETE PALMAS","SALIDA A GC.3",19/06/2013,"12:50",1,1,"Jefatura","Salida de la vía","Estado o condición de la vía","Ninguna infracción",0
2293,"MUELLE LAS PALMAS","1",17/06/2013,"18:15",2,6,"Jefatura","Colisión","No mantener el intervalo seg.","Ninguna infracción",0
2294,"GC-1","PUNTO KM. 7.6",18/06/2013,"14:15",2,1,"Jefatura","Colisión","No mantener el intervalo seg.","Ninguna infracción",0
2295,"EMILIO LEY",,17/06/2013,"11:15",2,1,"Jefatura","Colisión","Sin definir","Ninguna infracción",0
2296,"ROTONDA LA NAVAL",,17/06/2013,"19:30",2,0,"Jefatura","Colisión","No respetar prioridad","Ninguna infracción",0
2297,"URANO","72",21/06/2013,"19:30",2,0,"Jefatura","Colisión","Sin definir","Ninguna infracción",0
2298,"GALILEA","24",12/06/2013,"14:35",2,0,"Jefatura","Otros","Sin definir","Ninguna infracción",0
2301,"GC.1","P.KM. 4.400, SENTIDO SUR",14/06/2013,"10:45",1,1,"Jefatura","Atropello","Sin definir","Cruzar la vía antirreglamentariamente",0
2302,"DON PEDRO INFINITO","86",14/06/2013,"11:30",2,0,"Jefatura","Colisión","No mantener el intervalo seg.","Ninguna infracción",0
2303,"EL MIRADOR","PARQUE AEREO",17/06/2013,"20:20",2,1,"Jefatura","Colisión","No cumplir la señal de 'Ceda el Paso'","Ninguna infracción",0
2304,"GENERAL MAS DE GAMINDE","43",19/06/2013,"17:50",2,0,"Jefatura","Otros","Sin definir","Ninguna infracción",0
2305,"CENTRO COMERCIAL EL MIRADOR","ROTONDA, JINAMAR",17/06/2013,"17:30",2,1,"Jefatura","Colisión","No mantener el intervalo seg.","Ninguna infracción",0
2306,"PADRE CUETO","1",17/06/2013,"18:20",2,0,"Jefatura","Colisión","No mantener el intervalo seg.","Ninguna infracción",0
2307,"BENI","8",17/06/2013,"16:18",2,1,"Jefatura","Colisión","No mantener el intervalo seg.","Ninguna infracción",0
2308,"TUNEL DE JULIO LUENGO","DIRECCION ESTE-OESTE",21/06/2013,"20:45",2,0,"Jefatura","Colisión","No mantener el intervalo seg.","Ninguna infracción",0
2309,"AVDA. JUAN XXIII","LA ROTONDA",22/06/2013,"15:05",3,1,"Jefatura","Colisión","No respetar prioridad","Ninguna infracción",0
2310,"ROTONDA ACCESO CENTRO COMERCIAL EL MIRADOR","JINAMAR",18/06/2013,"18:45",2,1,"Jefatura","Colisión","No respetar prioridad","Ninguna infracción",0
2315,"CAMPUS UNIVERSITARIO","EDIFICIO EMPRESARIALES",18/06/2013,"08:50",2,2,"Juzgado","Colisión","No mantener el intervalo seg.","Ninguna infracción",0
2316,"JUAN REJON","13",18/06/2013,"22:15",2,1,"Jefatura","Colisión","Sin definir","Ninguna infracción",0
2318,"GALILEO","FERNANDO GUANARTEME",24/06/2013,"00:50",2,0,"Jefatura","Colisión","Otros factores o infracciones","Ninguna infracción",0
2319,"AVDA. ESCALERITAS","ROTONDA DR. MARAÑON",18/06/2013,"15:00",2,0,"Jefatura","Colisión","No mantener el intervalo seg.","Ninguna infracción",0
2320,"DIEGO BETANCOR SUAREZ","SARGENTO PROVISIONAL",24/06/2013,"01:20",2,0,"Jefatura","Colisión","Sin definir","Ninguna infracción",0
2321,"CRUZ DEL OVEJERO","9",20/06/2013,"10:00",2,1,"Jefatura","Colisión","Sin definir","Ninguna infracción",0
2322,"FERNANDO GUANARTEME","88",20/06/2013,"09:17",2,0,"Jefatura","Colisión","No mantener el intervalo seg.","Ninguna infracción",0
2323,"AVDA. ESCALERITAS","32",20/06/2013,"22:10",2,2,"Jefatura","Colisión","No respetar indicaciones semáforo","Ninguna infracción",0
2324,"AVDA. ALCALDE JOSE RAMIREZ BETHENCOURT","CENTRO INSULAR DE DEPORTES",24/06/2013,"09:45",1,0,"Jefatura","Salida de la vía","Sin definir","Ninguna infracción",0
2325,"CTRA. DE SAN JUAN",,24/06/2013,"13:20",1,0,"Jefatura","Otros","Sin definir","Ninguna infracción",0
2326,"AVDA DE JUAN CARLOS I","INCORP DESDE RECINTO HOSPITALARIO",23/06/2013,"19:45",2,1,"Jefatura","Colisión","Maniobras de marcha atrás","Ninguna infracción",0
2327,"AVDA. PINTOR FELO MONZON","DEL C.C. 7 PALMAS",24/06/2013,"13:40",1,1,"Jefatura","Atropello","Conducción distraída","Ninguna infracción",0
2328,"CARMEN LAFORET","13",24/06/2013,"19:30",3,1,"Jefatura","Colisión","Circular en zig-zag","Ninguna infracción",0
2329,"TUNEL 'JULIO LUENGO'","TORRE LAS PALMAS",20/06/2013,"07:40",2,0,"Jefatura","Colisión","Conducción distraída","Ninguna infracción",0
2330,"CARRETERA DEL NORTE","C.C. LA BALLENA",20/06/2013,"17:40",2,0,"Jefatura","Colisión","Inexperiencia del conductor","Ninguna infracción",0
2331,"GC.23","CAMPO DE GOLF",21/06/2013,"10:10",1,0,"Jefatura","Colisión","Otros factores o infracciones","Ninguna infracción",0
2333,"PABLO PENAGUILAS","55",25/06/2013,"13:20",3,0,"Jefatura","Colisión","Sin definir","Ninguna infracción",0
2334,"AVENIDA ESCALERITAS","CRONISTA ROMERO CEBALLOS",25/06/2013,"17:15",1,1,"Jefatura","Atropello","Otros factores o infracciones","Ninguna infracción",0
2335,"REPUBLICA DOMINICANA","CHURRUCA",25/06/2013,"16:20",2,0,"Jefatura","Colisión","No cumplir la señal de 'Stop'","Ninguna infracción",0
2336,"REPUBLICA DOMINICANA","CHURRUCA",25/06/2013,"14:05",2,3,"Jefatura","Colisión","No cumplir la señal de 'Stop'","Ninguna infracción",0
2337,"UNIVERSIDAD DE LAS PALMAS DE G.C.","FRENTE ARQUITECTURA-INGENIERIA",25/06/2013,"21:45",2,1,"Jefatura","Colisión","Girar incorrectamente","Ninguna infracción",0
2338,"AVDA. PRINCIPE DE ASTURIAS","ACCESO PARKING C.C. LAS ARENAS",25/06/2013,"18:30",2,0,"Jefatura","Colisión","Sin definir","Ninguna infracción",0
2339,"DIEGO BETANCOR SUAREZ","10",26/06/2013,"08:40",2,0,"Jefatura","Colisión","Sin definir","Ninguna infracción",0
2340,"GC-1 A.M. SENTIDO SUR-NORTE","P. KM. 5.200",26/06/2013,"12:30",2,3,"Jefatura","Colisión","Conducción distraída","Ninguna infracción",0
2341,,,,,0,0,"Jefatura","Colisión","Sin definir","Ninguna infracción",0
2342,"ITALIA","20",26/06/2013,"18:00",2,0,"Jefatura","Colisión","Sin definir","Ninguna infracción",0
2343,"DOÑA PERFECTA","8",26/06/2013,"22:50",2,1,"Jefatura","Atropello","Sin infracción","Otras infracciones",0
2347,"TUNEL DE SAN JOSE",,21/06/2013,"21:00",1,0,"Jefatura","Salida de la vía","Velocidad inadecuada","Ninguna infracción",0
2348,"LUIS DORESTE SILVA","34-36",21/06/2013,"10:15",1,1,"Jefatura","Atropello","Maniobras de marcha atrás","Ninguna infracción",0
2349,"PZA. DE LAS AMERICAS","INCORPORACION GC-2",22/06/2013,"21:30",2,0,"Jefatura","Colisión","No mantener el intervalo seg.","Ninguna infracción",0
2350,"MANUEL DE FALLA","24",25/06/2013,"21:30",2,0,"Jefatura","Colisión","No respetar prioridad","Ninguna infracción",0
2351,"GC-1 AM (S-N)","PT KM 7.200",25/06/2013,"09:50",1,0,"Jefatura","Otros","Otros factores o infracciones","Ninguna infracción",0
2352,"LOMO SAN LAZARO","ROTONDA HOYA DEL ENAMORADO",25/06/2013,"13:00",2,0,"Jefatura","Colisión","No respetar prioridad","Ninguna infracción",0
2353,"60 VVDAS. EN JINAMAR",,25/06/2013,"14:15",2,1,"Jefatura","Colisión","No mantener el intervalo seg.","Ninguna infracción",0
2354,"LUIS DORESTE SILVA","85",21/06/2013,"10:00",2,0,"Jefatura","Colisión","Sin definir","Ninguna infracción",0
2358,"AVDA. JOSE MESA Y LOPEZ","80",28/06/2013,"00:25",2,0,"Jefatura","Colisión","Sin definir","Ninguna infracción",0
2359,"ROTONDA DOCTOR JUAN DIAZ RODRIGUEZ",,28/06/2013,"09:40",2,1,"Jefatura","Colisión","Sin definir","Ninguna infracción",0
2360,"ALMANSA","DEL NUM. 60",27/06/2013,"13:50",1,0,"Jefatura","Colisión","Sin definir","Ninguna infracción",0
2361,"AVDA. EUFEMIANO JURADO","FRENTE AL Nº 12",28/06/2013,"11:20",1,2,"Jefatura","Colisión","Otros factores o infracciones","Ninguna infracción",0
2363,"DIEGO BETANCOR SUAREZ","TRASERA COLEGIO INFANTIL",28/06/2013,"19:15",2,0,"Jefatura","Colisión","No mantener el intervalo seg.","Ninguna infracción",0
2365,"AGUSTINA DE ARAGON","MISERICORDIA",28/06/2013,"23:50",2,1,"Jefatura","Colisión","No cumplir la señal de 'Stop'","Ninguna infracción",0
2366,"LEON Y CASTILLO","272",29/06/2013,"08:40",1,0,"Jefatura","Otros","Estado o condición de la vía","Ninguna infracción",0
2372,"AVDA. DE LAS PETROLIFERAS","ESTACION DE SERVICIO DISA",29/06/2013,"23:30",2,1,"Jefatura","Colisión","No cumplir la señal de 'Stop'","Ninguna infracción",0
2373,"HOYA DEL ENAMORADO","ESCUELA DE IDIOMAS",29/06/2013,"20:30",2,0,"Jefatura","Colisión","Sin definir","Ninguna infracción",0
2375,"FEDERICO VIERA","24",30/06/2013,"13:15",2,0,"Jefatura","Colisión","Sin definir","Ninguna infracción",0
2377,"EL CARPINTERO","1",30/06/2013,"03:30",1,0,"Jefatura","Otros","Otros factores o infracciones","Ninguna infracción",0
2378,"PLAZA APAREJADORES Y ARQUITECTOS TECNICOS","LEON Y CASTILLO",06/06/2013,"13:40",2,0,"Jefatura","Colisión","No mantener el intervalo seg.","Ninguna infracción",0
2379,"PADRE VILLALAIN","TRASERA",17/06/2013,"17:50",2,0,"Jefatura","Colisión","Sin definir","Ninguna infracción",0
2380,"GC-211","KM. 1.5",30/06/2013,"19:50",1,1,"Jefatura","Atropello","Sin definir","Cruzar la vía antirreglamentariamente",0
2381,"CALZADA LATERAL DEL NORTE","35",27/06/2013,"09:45",2,0,"Jefatura","Colisión","No respetar prioridad","Ninguna infracción",0
2382,"JERONIMO FALCON","31",28/06/2013,"20:00",2,0,"Jefatura","Colisión","Sin definir","Ninguna infracción",0
2383,"CADIZ","SALVADOR MONSALUD",30/06/2013,"22:30",2,0,"Jefatura","Colisión","Sin definir","Ninguna infracción",0
2384,"SANTA LUISA DE MARILLAC",,01/07/2013,"10:05",2,1,"Jefatura","Colisión","No respetar prioridad","Ninguna infracción",0
2385,"ACCESO A GC. 23","SALIDA DESDE LA BALLENA",01/07/2013,"10:40",3,2,"Jefatura","Colisión","Conducción distraída","Ninguna infracción",0
2386,"DOS DE MAYO","2",01/07/2013,"12:00",2,0,"Jefatura","Colisión","Otros factores o infracciones","Ninguna infracción",0
