"dc:identifier";"dc:modified";"geo:lat";"geo:long";"id";"lpgc:nombre_parada"
"1508";"2017-10-31 12:01:30";"28.112469";"-15.453986";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1508";"C/ MADRESELVA F/Nº 82"
"1507";"2017-10-31 12:01:30";"28.105328";"-15.425813";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1507";"C/ IGNACIO PEREZ GALDOS CON CALZADA LATERAL DEL NORTE"
"1506";"2017-10-31 12:01:30";"28.114725";"-15.450665";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1506";"C/ NARDO, 31"
"1504";"2017-10-31 12:01:30";"28.086367";"-15.4591";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1504";"CARRETERA DE ALMATRICHE, 94"
"1502";"2017-10-31 12:01:30";"28.113241";"-15.454552";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1502";"CARRETERA A LAS TORRES, 21 ESQUINA MADRESELVA"
"1501";"2017-10-31 12:01:30";"28.111788";"-15.452523";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1501";"C/ MADRESELVA, FRENTE 69"
"1500";"2017-10-31 12:01:30";"28.156673";"-15.422017";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1500";"C/ AREQUIPA (GUAGUAS MUNICIPALES)"
"1499";"2017-10-31 12:01:30";"28.110975";"-15.427272";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1499";"C/ RAFAEL MESA Y LOPEZ (EL AUDAZ)"
"1498";"2017-10-31 12:01:30";"28.1127";"-15.454981";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1498";"C/ JUNCO (HIPERDINO)"
"1497";"2017-10-31 12:01:30";"28.129736";"-15.440707";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1497";"AVDA. MESA Y LÓPEZ, 85"
"1496";"2017-10-31 12:01:30";"28.108816";"-15.415927";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1496";"AVDA. RAFAEL CABRERA (SAN TELMO)"
"1495";"2017-10-31 12:01:30";"28.12827";"-15.442001";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1495";"C/ FERNANDO GUANARTEME, 185"
"1494";"2017-10-31 12:01:30";"28.10627";"-15.415236";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1494";"C/ MUNGUÍA, 8"
"1493";"2017-10-31 12:01:30";"28.125452";"-15.44604";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1493";"CARRETERA DE CHILE (CAMPO DE GOLF)"
"1492";"2017-10-31 12:01:30";"28.083767";"-15.461683";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1492";"CARRETERA DE ALMATRICHE, 138"
"1491";"2017-10-31 12:01:30";"28.12348";"-15.446759";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1491";"CARRETERA DE CHILE, 45"
"1490";"2017-10-31 12:01:30";"28.110342";"-15.454028";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1490";"C/ JUNCO (AMAPOLA)"
"1489";"2017-10-31 12:01:30";"28.122007";"-15.447048";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1489";"CARRETERA DE CHILE, 75"
"1488";"2017-10-31 12:01:30";"28.137947";"-15.434394";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1488";"C/ FERNANDO GUANARTEME (FRAY JUNIPERO)"
"1487";"2017-10-31 12:01:30";"28.119415";"-15.448065";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1487";"C/ CAMINO VIEJO EL CARDÓN, 1"
"1486";"2017-10-31 12:01:30";"28.136948";"-15.435546";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1486";"C/ FERNANDO GUANARTEME (PLAZOLETA FARRAY)"
"1485";"2017-10-31 12:01:30";"28.119225";"-15.451841";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1485";"CARRETERA DEL CARDÓN, 41"
"1484";"2017-10-31 12:01:30";"28.078167";"-15.461933";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1484";"CARRETERA DE ALMATRICHE, 30"
"1483";"2017-10-31 12:01:30";"28.117485";"-15.454331";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1483";"CARRETERA DEL CARDÓN (URBANIZACIÓN DÍAZ CASANOVAS)"
"1482";"2017-10-31 12:01:30";"28.134298";"-15.438647";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1482";"C/ FERNANDO GUANARTEME, 62"
"1481";"2017-10-31 12:01:30";"28.11567";"-15.455213";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1481";"CARRETERA DEL CARDÓN (CRUCE LAS TORRES)"
"1480";"2017-10-31 12:01:30";"28.07605";"-15.463367";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1480";"C/ CAMILO MARTINÓN NAVARRO (TISCAMANITA)"
"1479";"2017-10-31 12:01:30";"28.110018";"-15.45838";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1479";"CARRETERA TAMARACEITE (DANONE)"
"1478";"2017-10-31 12:01:30";"28.12938";"-15.441555";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1478";"C/ FERNANDO GUANARTEME, 138"
"1477";"2017-10-31 12:01:30";"28.107193";"-15.460043";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1477";"CARRETERA DE TAMARACEITE  (LAS MAJADILLAS)"
"1476";"2017-10-31 12:01:30";"28.12855";"-15.441942";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1476";"C/ FERNANDO GUANARTEME, 150"
"1475";"2017-10-31 12:01:30";"28.10302";"-15.462239";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1475";"CARRETERA TAMARACEITE, FRENTE 62"
"1474";"2017-10-31 12:01:30";"28.126062";"-15.445291";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1474";"CARRETERA DE CHILE (CAMPO DE GOLF)"
"1473";"2017-10-31 12:01:30";"28.09796";"-15.461814";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1473";"CARRETERA TAMARACEITE (LAS PERRERAS)"
"1472";"2017-10-31 12:01:30";"28.123672";"-15.446884";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1472";"CARRETERA DE CHILE, 68"
"1471";"2017-10-31 12:01:30";"28.095835";"-15.462548";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1471";"CARRETERA GENERAL DEL NORTE (LA GUILLENA)"
"1470";"2017-10-31 12:01:30";"28.120539";"-15.447981";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1470";"CARRETERA DE CHILE, FRENTE 91"
"1469";"2017-10-31 12:01:30";"28.096415";"-15.465604";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1469";"CARRETERA GENERAL DEL NORTE"
"1468";"2017-10-31 12:01:30";"28.119162";"-15.452385";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1468";"CARRETERA DEL CARDÓN, FRENTE 49"
"1467";"2017-10-31 12:01:30";"28.109426";"-15.425359";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1467";"C/ RAFAEL MESA Y LOPEZ (CEIP TIMPLISTA JOSE ANTONIO RAMOS)"
"1466";"2017-10-31 12:01:30";"28.117214";"-15.454879";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1466";"CARRETERA DEL CARDÓN (URBANIZACIÓN DÍAZ CASANOVAS)"
"1465";"2017-10-31 12:01:30";"28.107845";"-15.424802";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1465";"C/ GLORIA (AGUSTINA DE ARAGON)"
"1464";"2017-10-31 12:01:30";"28.115479";"-15.455419";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1464";"CARRETERA DEL CARDÓN (CRUCE LAS TORRES)"
"1463";"2017-10-31 12:01:30";"28.096983";"-15.47395";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1463";"CARRETERA GENERAL DE TAMARACEITE, 143"
"1462";"2017-10-31 12:01:30";"28.110043";"-15.458486";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1462";"CARRETERA DE TAMARACEITE (URB. IND. LOMO BLANCO)"
"1461";"2017-10-31 12:01:30";"28.098";"-15.474917";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1461";"CARRETERA GENERAL DE TAMARACEITE, 171"
"1460";"2017-10-31 12:01:30";"28.1065";"-15.460668";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1460";"CARRETERA DE TAMARACEITE, FRENTE 21"
"1459";"2017-10-31 12:01:30";"28.098478";"-15.477242";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1459";"C/ CRUZ DEL OVEJERO, 25"
"1458";"2017-10-31 12:01:30";"28.10342";"-15.462065";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1458";"CARRETERA DE TAMARACEITE (LAS PERRERAS)"
"1457";"2017-10-31 12:01:30";"28.154541";"-15.428299";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1457";"C/ JOSE LUIS GUERRA DE ARMAS (ALONSO QUIJANO)"
"1456";"2017-10-31 12:01:30";"28.0982";"-15.46196";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1456";"CARRETERA DE TAMARACEITE FRENTE 71"
"1455";"2017-10-31 12:01:30";"28.067358";"-15.430573";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1455";"C/ SAN CRISTÓBAL DE LA LAGUNA, 196"
"1454";"2017-10-31 12:01:30";"28.115118";"-15.450402";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1454";"C/ MIMOSA (NARDO)"
"1453";"2017-10-31 12:01:30";"28.106594";"-15.425395";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1453";"C/ OBISPO MARQUINA (CEIP SANTIAGO RAMÓN Y CAJAL)"
"1452";"2017-10-31 12:01:30";"28.095968";"-15.462497";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1452";"CARRETERA DE TAMARACEITE (URBANIZACIÓN LA GUILLENA)"
"1451";"2017-10-31 12:01:30";"28.080967";"-15.418633";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1451";"C/ DOCTOR SVENTENIUS (ENLACE LINEAS 12-13)"
"1450";"2017-10-31 12:01:30";"28.09681";"-15.46694";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1450";"CARRETERA DE TAMARACEITE F/Nº 35  (ROTONDA LOMO LOS FRAILES)"
"1449";"2017-10-31 12:01:30";"28.079967";"-15.418417";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1449";"SABINO BERTHELOT (ENLACE LINEAS 9- 12-13)"
"1448";"2017-10-31 12:01:30";"28.096556";"-15.470679";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1448";"CARRETERA GENERAL DE TAMARACEITE, 68"
"1447";"2017-10-31 12:01:30";"28.075743";"-15.418885";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1447";"AVDA. DE AMURGA (CASABLANCA)"
"1446";"2017-10-31 12:01:30";"28.09675";"-15.4737";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1446";"CARRETERA GENERAL DE TAMARACEITE, 140"
"1445";"2017-10-31 12:01:30";"28.077";"-15.417817";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1445";"AVDA. DE AMURGA (PASEO BLAS CABRERA FELIPE)"
"1444";"2017-10-31 12:01:30";"28.09815";"-15.47515";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1444";"CARRETERA GENERAL DE TAMARACEITE, 172"
"1443";"2017-10-31 12:01:30";"28.098724";"-15.479369";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1443";"INTERCAMBIADOR TAMARACEITE"
"1442";"2017-10-31 12:01:30";"28.09855";"-15.477383";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1442";"C/ CRUZ DEL OVEJERO, 28"
"1441";"2017-10-31 12:01:30";"28.132898";"-15.429523";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1441";"C/ LEÓN Y CASTILLO (CLUB NÁUTICO)"
"1440";"2017-10-31 12:01:30";"28.155079";"-15.429613";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1440";"C/ JOSE LUIS GUERRA DE ARMAS (CRUCE LAS COLORADAS)"
"1439";"2017-10-31 12:01:30";"28.128107";"-15.447009";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1439";"C/ INDUSTRIAL JOSÉ SÁNCHEZ PEÑATE (CC LAS ARENAS),SUR"
"1438";"2017-10-31 12:01:30";"28.0957";"-15.425229";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1438";"C/ SEVERO OCHOA (C.S. EL BATÁN)"
"1437";"2017-10-31 12:01:30";"28.130083";"-15.440567";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1437";"AVDA. MESA Y LOPEZ, 86"
"1436";"2017-10-31 12:01:30";"28.094128";"-15.424663";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1436";"AUTOVÍA DE GUINIGUADA"
"1435";"2017-10-31 12:01:30";"28.097706";"-15.42054";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1435";"C/ REAL DE SAN JUAN F/89"
"1434";"2017-10-31 12:01:30";"28.08063";"-15.419645";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1434";"C/ JUAN SÁNCHEZ DE LA COBA, 16"
"1433";"2017-10-31 12:01:30";"28.098385";"-15.419394";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1433";"C/ REAL DE SAN JUAN, 14"
"1432";"2017-10-31 12:01:30";"28.076895";"-15.47802";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1432";"C/ JUAN MANUEL DURÁN GONZÁLEZ, 20"
"1431";"2017-10-31 12:01:30";"28.098722";"-15.417805";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1431";"C/ REAL DE SAN JUAN, 2"
"1430";"2017-10-31 12:01:30";"28.07475";"-15.463733";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1430";"C/ CAMILO MARTINÓN NAVARRO, 30"
"1429";"2017-10-31 12:01:30";"28.140812";"-15.430811";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1429";"PARQUE SANTA CATALINA"
"1428";"2017-10-31 12:01:30";"28.092987";"-15.485477";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1428";"C/ GALILEA, 34"
"1427";"2017-10-31 12:01:30";"28.140339";"-15.430777";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1427";"PARQUE SANTA CATALINA "
"1426";"2017-10-31 12:01:30";"28.094683";"-15.483342";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1426";"C/ SAN FERMÍN, 20"
"1425";"2017-10-31 12:01:30";"28.16514";"-15.435152";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1425";"AVDA. SEMANA DE LA PASION, 29 "
"1424";"2017-10-31 12:01:30";"28.095198";"-15.481819";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1424";"C/ SAN ANDRÉS, 28"
"1423";"2017-10-31 12:01:30";"28.129683";"-15.448033";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1423";"AUDITORIO"
"1422";"2017-10-31 12:01:30";"28.074682";"-15.46515";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1422";"C/ CAMILO MARTINÓN NAVARRO, 52"
"1421";"2017-10-31 12:01:30";"28.152946";"-15.42764";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1421";"C/ PÉREZ MUÑOZ, 100"
"1420";"2017-10-31 12:01:30";"28.07365";"-15.468";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1420";"C/ VEGA DE RÍO PALMA, 48"
"1419";"2017-10-31 12:01:30";"28.151724";"-15.427328";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1419";"C/ PÉREZ MUÑOZ, 78"
"1418";"2017-10-31 12:01:30";"28.076267";"-15.472733";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1418";"C/ LORENZO SUÁREZ RIVERO, 9"
"1417";"2017-10-31 12:01:30";"28.149963";"-15.426944";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1417";"C/ PÉREZ MUÑOZ, 34"
"1416";"2017-10-31 12:01:30";"28.0758";"-15.474017";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1416";"CARRETERA DE SAN LORENZO, FRENTE 282"
"1415";"2017-10-31 12:01:30";"28.129723";"-15.444062";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1415";"C/ SIMANCAS, 70"
"1414";"2017-10-31 12:01:30";"28.16454";"-15.43431";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1414";"C/ MARIA DOLOROSA, 1"
"1413";"2017-10-31 12:01:30";"28.132406";"-15.440781";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1413";"C/ FERNANDO GUANARTEME, 118"
"1412";"2017-10-31 12:01:30";"28.076134";"-15.476283";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1412";"PLAZA DE SAN LORENZO"
"1411";"2017-10-31 12:01:30";"28.131868";"-15.438488";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1411";"AVDA. MESA Y LÓPEZ (MADERA Y CORCHO)"
"1410";"2017-10-31 12:01:30";"28.130373";"-15.445503";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1410";"C/ NUMANCIA, 68"
"1409";"2017-10-31 12:01:30";"28.13365";"-15.436255";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1409";"AVDA. MESA Y LÓPEZ (C.S. ALCARAVANERAS)"
"1408";"2017-10-31 12:01:30";"28.128284";"-15.444817";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1408";"C/ CASTILLEJOS, 71"
"1407";"2017-10-31 12:01:30";"28.128353";"-15.447269";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1407";"C/ INDUSTRIAL JOSÉ SÁNCHEZ PEÑATE (CC LAS ARENAS),NORTE"
"1406";"2017-10-31 12:01:30";"28.129927";"-15.442708";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1406";"C/ CASTILLEJOS, 23"
"1405";"2017-10-31 12:01:30";"28.097878";"-15.448626";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1405";"CARRETERA DEL NORTE, 225"
"1404";"2017-10-31 12:01:30";"28.113718";"-15.449282";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1404";"AVDA. JUAN CARLOS I (C.C. LAS RAMBLAS)"
"1403";"2017-10-31 12:01:30";"28.113197";"-15.45011";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1403";"AVDA. JUAN CARLOS I, 50"
"1402";"2017-10-31 12:01:30";"28.130646";"-15.440087";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1402";"C/ COSTA RICA, FRENTE 33"
"1401";"2017-10-31 12:01:30";"28.100542";"-15.447697";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1401";"AVDA. ESCALERITAS, 178"
"1400";"2017-10-31 12:01:30";"28.131422";"-15.438624";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1400";"AVDA. MESA Y LÓPEZ (MADERA Y CORCHO)"
"1399";"2017-10-31 12:01:30";"28.097036";"-15.44802";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1399";"CARRETERA DEL NORTE (LOS TARAHALES)"
"1398";"2017-10-31 12:01:30";"28.133554";"-15.436048";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1398";"AVDA. MESA Y LÓPEZ (C.S. ALCARAVANERAS)"
"1397";"2017-10-31 12:01:30";"28.094376";"-15.449612";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1397";"C/ EMILIO ARRIETA, FRENTE  7"
"1396";"2017-10-31 12:01:30";"28.134708";"-15.430649";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1396";"AVDA. MESA Y LÓPEZ, 7"
"1395";"2017-10-31 12:01:30";"28.091991";"-15.448675";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1395";"C/ MANUEL DE FALLA, FRENTE 72"
"1394";"2017-10-31 12:01:30";"28.101568";"-15.446438";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1394";"AVDA. ESCALERITAS (URBANIZACIÓN PARQUE CENTRAL)"
"1393";"2017-10-31 12:01:30";"28.093801";"-15.4477";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1393";"C/ MANUEL DE FALLA, FRENTE 84"
"1392";"2017-10-31 12:01:30";"28.099619";"-15.448214";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1392";"AVDA. ESCALERITAS, 169 "
"1391";"2017-10-31 12:01:30";"28.094774";"-15.446972";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1391";"C/ MANUEL DE FALLA, FRENTE  11"
"1390";"2017-10-31 12:01:30";"28.097635";"-15.448528";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1390";"CARRETERA DEL NORTE, 234"
"1389";"2017-10-31 12:01:30";"28.096848";"-15.446517";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1389";"C/ MANUEL DE FALLA, FRENTE 118"
"1388";"2017-10-31 12:01:30";"28.099648";"-15.477834";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1388";"C/ PEPE DAMASO, 43"
"1387";"2017-10-31 12:01:30";"28.096384";"-15.448028";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1387";"ACCESO MANUEL DE FALLA"
"1386";"2017-10-31 12:01:30";"28.096958";"-15.444481";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1386";"C/ CRONISTA MARTÍN MORENO,8"
"1385";"2017-10-31 12:01:30";"28.098122";"-15.44711";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1385";"CARRETERA DEL NORTE (LOS TARAHALES)"
"1384";"2017-10-31 12:01:30";"28.111534";"-15.437318";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1384";"C/ HENRY DUNANT, FRENTE 42"
"1383";"2017-10-31 12:01:30";"28.083447";"-15.446589";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1383";"CARRETERA DE LOMO BLANCO (PUENTE AÉREO)"
"1382";"2017-10-31 12:01:30";"28.078783";"-15.464249";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1382";"CARRETERA DE SAN LORENZO, 383"
"1381";"2017-10-31 12:01:30";"28.102268";"-15.437898";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1381";"CARRETERA DEL NORTE, 68"
"1380";"2017-10-31 12:01:30";"28.100344";"-15.442313";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1380";"CARRETERA DEL NORTE (CC LA BALLENA)"
"1379";"2017-10-31 12:01:30";"28.103794";"-15.434173";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1379";"CARRETERA DEL NORTE, 40"
"1378";"2017-10-31 12:01:30";"28.096931";"-15.447377";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1378";"C/ MANUEL DE FALLA (SALIDA DE LA PATERNA)"
"1377";"2017-10-31 12:01:30";"28.114803";"-15.438315";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1377";"AVDA. ESCALERITAS, 57"
"1376";"2017-10-31 12:01:30";"28.099903";"-15.442166";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1376";"CARRETERA DEL NORTE (FRENTE CC LA BALLENA)"
"1375";"2017-10-31 12:01:30";"28.112795";"-15.438913";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1375";"AVDA. ESCALERITAS, 79"
"1374";"2017-10-31 12:01:30";"28.102459";"-15.43703";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1374";"CARRETERA DEL NORTE (IES CRUZ DE PIEDRA)"
"1373";"2017-10-31 12:01:30";"28.11009";"-15.439589";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1373";"AVDA. ESCALERITAS, 95"
"1372";"2017-10-31 12:01:30";"28.117916";"-15.4375";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1372";"AVDA. ESCALERITAS, 70"
"1371";"2017-10-31 12:01:30";"28.107655";"-15.440022";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1371";"AVDA. ESCALERITAS, 109"
"1370";"2017-10-31 12:01:30";"28.114943";"-15.438494";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1370";"AVDA, ESCALERITAS, 84"
"1369";"2017-10-31 12:01:30";"28.105911";"-15.439728";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1369";"C/ DON PEDRO INFINITO, 204"
"1368";"2017-10-31 12:01:30";"28.112503";"-15.439209";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1368";"AVDA. ESCALERITAS, 104"
"1367";"2017-10-31 12:01:30";"28.106583";"-15.438321";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1367";"C/ DON PEDRO INFINITO, 194"
"1366";"2017-10-31 12:01:30";"28.109858";"-15.439848";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1366";"AVDA. ESCALERITAS, 114"
"1365";"2017-10-31 12:01:30";"28.107725";"-15.436093";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1365";"C/ DON PEDRO INFINITO, 152"
"1364";"2017-10-31 12:01:30";"28.105465";"-15.439211";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1364";"C/ AGUSTINA DE ARAGÓN (IGLESIA SAN MARCOS)"
"1363";"2017-10-31 12:01:30";"28.108442";"-15.434695";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1363";"C/ DON PEDRO INFINITO, 120"
"1362";"2017-10-31 12:01:30";"28.106262";"-15.437519";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1362";"C/ AGUSTINA DE ARAGÓN, 145"
"1361";"2017-10-31 12:01:30";"28.10503";"-15.434767";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1361";"C/ FARMACEÚTICO PEDRO RIVERO, FRENTE 15"
"1360";"2017-10-31 12:01:30";"28.107801";"-15.434733";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1360";"C/ AGUSTINA DE ARAGÓN, 67"
"1359";"2017-10-31 12:01:30";"28.104515";"-15.436376";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1359";"C/ FARMACEÚTICO PEDRO RIVERO, 20"
