"DILIG","LUGAR","ALTURA_DE","FECHA","HORA","VEHICULOS","HERIDOS","DESTINO","COLISION","INFR_COND","INFR_PEAT","DENUNCIAS"
3148,"LICENCIADO AGUSTIN RODRIGUEZ","Nº 2",26/07/2011,"12:20",3,0,"Jefatura","Colisión","Otros factores o infracciones","Ninguna infracción",0
3149,"DIEGO VEGA SARMIENTO","FRENTE BP",27/07/2011,"14:20",2,1,"Jefatura","Colisión","Conducción distraída","Ninguna infracción",0
3150,"AVD. JUAN CARLOS PRIMERO","NARDO",27/07/2011,"16:10",2,1,"Jefatura","Colisión","No respetar prioridad","Ninguna infracción",0
3151,"AVDA. HOYA DE LA GALLINA","ROTONDA MANUEL GLEZ. ROCA",27/07/2011,"10:30",2,1,"Jefatura","Colisión","Sin definir","Ninguna infracción",0
3152,"ROTONDA BOCABARRANCO","INCORPORACION GC-1",29/07/2011,"16:00",2,2,"Jefatura","Colisión","No mantener el intervalo seg.","Ninguna infracción",0
3153,"AVDA. ALCALDE JOSE RAMIREZ BETHENCOURT","AVDA. JUAN XXIII",29/07/2011,"03:40",2,0,"Jefatura","Colisión","Sin definir","Ninguna infracción",0
3154,"CTRA. DE MATA",,21/07/2011,"19:45",1,1,"Jefatura","Otros","Velocidad inadecuada","Ninguna infracción",0
3155,"AVDA. ALCALDE JOSE RAMIREZ BETHENCOURT",,29/07/2011,"10:20",2,0,"Jefatura","Colisión","Sin definir","Ninguna infracción",0
3156,"SUAREZ NARANJO","99",28/07/2011,"15:00",2,0,"Jefatura","Colisión","Sin definir","Ninguna infracción",0
3158,"CARRETERA DEL CARDON","69",28/07/2011,"23:50",1,0,"Jefatura","Colisión","Sin infracción","Ninguna infracción",0
3159,"GC.1 DIRECCION NORTE","P.K 2.400",01/08/2011,"19:50",3,1,"Jefatura","Colisión","Otros factores o infracciones","Ninguna infracción",0
3160,"TUNEL 'JULIO LUENGO'","DIRECCION NACIENTE",27/07/2011,"12:00",2,0,"Jefatura","Colisión","No mantener el intervalo seg.","Ninguna infracción",0
3161,"AVDA. MARITIMA",,29/07/2011,"12:00",2,0,"Jefatura","Colisión","Conducción distraída","Ninguna infracción",0
3162,"VALENCIA","68",29/07/2011,"11:35",1,1,"Jefatura","Atropello","No respetar paso de peatones","Ninguna infracción",0
3163,"AVDA. CESAR MANRIQUE","5",29/07/2011,"10:15",2,0,"Jefatura","Colisión","No mantener el intervalo seg.","Ninguna infracción",0
3164,"AVDA. ANSITE","PLAZA D. CESAREO ROSAS RGUEZ.",29/07/2011,"22:45",2,4,"Jefatura","Colisión","No mantener el intervalo seg.","Ninguna infracción",0
3165,"AGUADULCE","PEREZ DEL TORO",30/07/2011,"20:40",2,0,"Jefatura","Colisión","No cumplir la señal de 'Stop'","Ninguna infracción",0
3166,"DEL DRAGONAL","Nº 33",31/07/2011,"22:00",1,0,"Jefatura","Colisión","Sin definir","Ninguna infracción",0
3168,"GC-211 (CTRA. SAN JOSE DEL ALAMO)","GRANILLAR",02/08/2011,"09:45",2,2,"Jefatura","Colisión","Invadir sentido contrario","Ninguna infracción",0
3169,"AVDA. MARITIMA PK 7.8","N/S",28/07/2011,"13:30",2,0,"Jefatura","Colisión","No respetar prioridad","Ninguna infracción",0
3170,"PLAZA BELEN MARIA","GC-1",29/07/2011,"13:15",1,1,"Jefatura","Atropello","Conducción distraída","Ninguna infracción",0
3171,"LOS CUARTELES","1",01/08/2011,"23:10",2,1,"Jefatura","Colisión","Invadir sentido contrario","Ninguna infracción",0
3172,"FERNANDO GUANARTEME","44",01/08/2011,"14:40",2,0,"Jefatura","Colisión","Maniobras de marcha atrás","Ninguna infracción",0
3173,"SIMON BOLIVAR","RESTAURANTE RIAS BAJAS",02/08/2011,"11:15",2,0,"Jefatura","Colisión","Sin definir","Ninguna infracción",0
3174,"JUAN MANUEL DURAN GONZALEZ","31",31/07/2011,"09:10",2,0,"Jefatura","Colisión","Maniobras de marcha atrás","Ninguna infracción",0
3175,"EUFEMIANO FUENTES CABRERA","1",02/08/2011,"17:30",2,0,"Jefatura","Colisión","Maniobras de marcha atrás","Ninguna infracción",0
3179,"SAGASTA","PADRE CUETO",03/07/2011,"05:40",1,0,"Juzgado","Colisión","Sin definir","Ninguna infracción",0
3188,"PRESIDENTE ALVEAR","AVDA. JOSE MESA Y LOPEZ",03/08/2011,"12:30",2,1,"Jefatura","Colisión","No mantener el intervalo seg.","Ninguna infracción",0
3189,"SOR SIMONA","43",01/08/2011,"14:30",2,0,"Jefatura","Colisión","Maniobras de marcha atrás","Ninguna infracción",0
3190,"AVDA. PINTOR FELO MONZON","LOMO SAN LAZARO",01/08/2011,"07:15",2,0,"Jefatura","Colisión","No mantener el intervalo seg.","Ninguna infracción",0
3191,"ROTONDA DE ACCESO AL C.C. EL MIRADOR",,02/08/2011,"11:15",2,0,"Jefatura","Colisión","No mantener el intervalo seg.","Ninguna infracción",0
3192,"TIRSO DE MOLINA",,31/07/2011,"15:35",2,0,"Jefatura","Colisión","Conducción distraída","Ninguna infracción",0
3193,"MANUEL DE FALLA","ATAULFO ARGENTA",31/07/2011,"22:15",2,1,"Jefatura","Colisión","No mantener el intervalo seg.","Ninguna infracción",0
3194,"NICOLAS ESTEVANEZ","TOMAS MILLER",01/08/2011,"12:30",2,5,"Jefatura","Colisión","No cumplir la señal de 'Stop'","Ninguna infracción",0
3195,"AVENIDA PRIMERO DE MAYO","MANINIDRA",01/08/2011,"12:30",2,1,"Jefatura","Colisión","No cumplir la señal de 'Stop'","Ninguna infracción",0
3196,"RAMBLAS DE JINAMAR","ESTACION BP",03/08/2011,"17:45",2,1,"Jefatura","Colisión","No mantener el intervalo seg.","Ninguna infracción",0
3197,"GC-110","K.M 5,5 APROX.",28/07/2011,"19:40",1,1,"Jefatura","Colisión","Sin definir","Ninguna infracción",0
3198,"DIEGO VEGA SARMIENTO","ESQUINA ALFREDO MARTIN REYES",03/08/2011,"17:25",2,0,"Jefatura","Colisión","No cumplir la señal de 'Stop'","Ninguna infracción",0
3199,"PINTOR MIRO MAINOU","ESQUINA CESAR MANRIQUE",27/03/2011,"19:00",1,0,"Jefatura","Colisión","Conducción distraída","Ninguna infracción",0
3200,"JOAQUIN BELON","23",03/08/2011,"08:30",2,0,"Jefatura","Colisión","Conducción distraída","Ninguna infracción",0
3201,"AVDA. PINTOR FELO MONZON","45",02/08/2011,"14:40",2,1,"Jefatura","Colisión","No mantener el intervalo seg.","Ninguna infracción",0
3202,"CARRETERA DEL CARDON","65",03/08/2011,"22:20",2,0,"Jefatura","Colisión","Conducción distraída","Ninguna infracción",0
3203,"PEREZ MUÑOZ","1",03/08/2011,"08:15",2,1,"Jefatura","Colisión","No mantener el intervalo seg.","Ninguna infracción",0
3205,"ACCESO TUNEL JULIO LUENGO","GC-2 P.K. 0.050",29/07/2011,"10:00",2,3,"Jefatura","Colisión","No respetar prioridad","Ninguna infracción",0
3208,"GC- 31 TUNEL SAN JOSE","DIRECCION TAFIRA",05/08/2011,"12:50",2,2,"Jefatura","Colisión","Sin definir","Ninguna infracción",0
3210,"UTIACA","15",04/08/2011,"12:15",1,1,"Jefatura","Colisión","Sin definir","Ninguna infracción",0
3211,"CRUZ DE PIEDRA","JUAN SARAZA ORTIZ",05/08/2011,"10:45",2,1,"Jefatura","Colisión","Otros factores o infracciones","Ninguna infracción",0
3212,"EUFEMIANO FUENTES CABRERA","3",04/08/2011,"13:20",2,1,"Jefatura","Colisión","Maniobras de marcha atrás","Ninguna infracción",0
3213,"CEBRIAN","32",04/08/2011,"12:45",2,0,"Jefatura","Colisión","Sin definir","Ninguna infracción",0
3214,"GENERAL VIVES","CIRILO MORENO",05/08/2011,"17:00",2,1,"Jefatura","Colisión","No cumplir la señal de 'Stop'","Ninguna infracción",0
3215,"MUSICO JUAN REYES DE ARMAS","42",06/08/2011,"00:20",2,0,"Juzgado","Colisión","Sin definir","Ninguna infracción",0
3219,"LUJAN PEREZ","153",06/08/2011,"16:20",2,0,"Jefatura","Colisión","Sin definir","Ninguna infracción",0
3220,"AVDA. PINTOR FELO MONZON","CENTRO COMERCIAL SIETE PALMAS",06/08/2011,"21:00",2,0,"Jefatura","Colisión","Maniobras de marcha atrás","Ninguna infracción",0
3231,"AVDA. JOSE MESA Y LOPEZ","504 VVDAS. EN JINAMAR",23/07/2011,"01:40",2,1,"Jefatura","Colisión","Conducción distraída","Ninguna infracción",0
3232,"RAFAEL MESA Y LOPEZ","69",01/08/2011,"13:30",2,0,"Jefatura","Colisión","Sin definir","Ninguna infracción",0
3234,"SALIDA TUNEL","BASE NAVAL",01/08/2011,"12:55",2,1,"Jefatura","Colisión","No mantener el intervalo seg.","Ninguna infracción",0
3235,"AVDA. FEDERICO GARCIA LORCA",,01/08/2011,"08:55",2,0,"Jefatura","Colisión","No mantener el intervalo seg.","Ninguna infracción",0
3236,"AGAETE","7",01/08/2011,"13:40",2,0,"Jefatura","Colisión","No mantener el intervalo seg.","Ninguna infracción",0
3237,"AVDA. PINTOR FELO MONZON",,07/08/2011,"18:00",5,1,"Jefatura","Colisión","Conducción distraída","Ninguna infracción",0
3238,"VELARDE","PANAMA",08/08/2011,"12:45",2,0,"Jefatura","Colisión","No cumplir la señal de 'Stop'","Ninguna infracción",0
3240,"GC-1","P.K. 2.500 SUR-NORTE",02/08/2011,"12:00",2,1,"Jefatura","Colisión","No mantener el intervalo seg.","Ninguna infracción",0
3245,"PLAZA DE MARIO CESAR","FERNANDO GUANARTEME",02/08/2011,"10:50",1,0,"Jefatura","Salida de la vía","Otros factores o infracciones","Ninguna infracción",0
3246,"PLAZOLETA DE BELEN MARIA",,02/08/2011,"14:15",2,0,"Jefatura","Colisión","Sin definir","Ninguna infracción",0
3247,"AVDA. CRONISTA MARTIN MORENO","ROTONDA PUENTE LA PATERNA",06/08/2011,"21:30",2,2,"Jefatura","Colisión","No cumplir la señal de 'Ceda el Paso'","Ninguna infracción",0
3248,"BRAVO MURILLO","LEON Y CASTILLO",08/08/2011,"17:45",2,0,"Jefatura","Colisión","Sin definir","Ninguna infracción",0
3249,"FERNANDO GUANARTEME","PERU",09/08/2011,"13:10",2,1,"Juzgado","Colisión","No respetar prioridad","Ninguna infracción",0
3250,"BAJADA DE MATA","ACC. A PASEO DE CHIL",02/08/2011,"06:50",1,0,"Jefatura","Colisión","Velocidad inadecuada","Ninguna infracción",0
3251,"SALAMANCA","1",09/08/2011,"19:50",2,2,"Jefatura","Colisión","No mantener el intervalo seg.","Ninguna infracción",0
3252,"DON PEDRO INFINITO","ZARAGOZA",05/08/2011,"13:10",2,0,"Jefatura","Colisión","No mantener el intervalo seg.","Ninguna infracción",0
3254,"GALICIA","36",03/08/2011,"12:15",2,0,"Jefatura","Colisión","No respetar prioridad","Ninguna infracción",0
3255,"GC.1","KM.8",05/08/2011,"13:30",3,0,"Jefatura","Colisión","No mantener el intervalo seg.","Ninguna infracción",0
3256,"VIERA Y CLAVIJO","35",10/08/2011,"12:05",2,0,"Jefatura","Colisión","Sin definir","Ninguna infracción",0
3257,"GRAN CANARIA","GC.1 P.K. 8. 200",09/08/2011,"11:10",2,0,"Jefatura","Colisión","No cumplir la señal de 'Ceda el Paso'","Ninguna infracción",0
3258,"ARCHIVERO JOAQUIN BLANCO MONTESDEOCA","CTRA. LAS TORRES",09/08/2011,"21:00",2,1,"Jefatura","Colisión","No respetar prioridad","Ninguna infracción",0
3259,"ROTONDA HOSPITAL DE GRAN CANARIA","ACCESO JULIO LUENGO",09/08/2011,"10:30",2,0,"Jefatura","Colisión","No respetar prioridad","Ninguna infracción",0
3260,"DOCTOR JUAN DOMINGUEZ PEREZ","10",03/08/2011,"17:15",2,0,"Jefatura","Colisión","No respetar prioridad","Ninguna infracción",0
3261,"CARRETERA GENERAL DEL NORTE","184",10/08/2011,"16:10",2,1,"Jefatura","Colisión","No cumplir la señal de 'Stop'","Ninguna infracción",0
3269,"QUINTANA","26",10/08/2011,"04:45",1,1,"Jefatura","Colisión","Conducción distraída","Ninguna infracción",0
3270,"UTIACA","25",11/08/2011,"08:30",2,0,"Jefatura","Colisión","Sin definir","Ninguna infracción",0
3271,"DÑA. PERFECTA","MAXIMO",09/08/2011,"13:20",2,1,"Jefatura","Colisión","No cumplir la señal de 'Stop'","Ninguna infracción",0
3272,"GC.1","KM. 0",02/08/2011,"09:30",1,1,"Jefatura","Colisión","Conducción distraída","Ninguna infracción",0
3273,"ALCALDE DIAZ-SAAVEDRA NAVARRO","29",10/08/2011,"08:45",1,2,"Jefatura","Vuelco","Conducción distraída","Ninguna infracción",0
3276,"PASEO DE SAN JOSE","DEL PASO DE PEATONES QUE HAY PASANDO LA CASA",10/08/2011,"21:00",1,1,"Jefatura","Atropello","Sin definir","Ninguna infracción",0
3278,"LEON TOLSTOI","JUAN MANUEL DURAN GONZALEZ",05/08/2011,"15:15",2,0,"Jefatura","Colisión","No respetar indicaciones semáforo","Ninguna infracción",0
3279,"DOCTOR GOMEZ VILLA","DIEGO ZURITA",05/08/2011,"17:20",2,0,"Jefatura","Colisión","No cumplir la señal de 'Stop'","Ninguna infracción",0
3285,"VIRGEN DEL PILAR","2",11/08/2011,"01:30",2,1,"Jefatura","Colisión","Invadir sentido contrario","Ninguna infracción",0
3286,"LEPANTO","43",10/08/2011,"17:00",3,0,"Jefatura","Colisión","Conducción distraída","Ninguna infracción",0
3287,"DIEGO BETANCOR SUAREZ","26-28",12/08/2011,"07:10",2,1,"Jefatura","Colisión","No cumplir la señal de 'Stop'","Ninguna infracción",0
3291,"PLAZA FUERO REAL DE GRAN CANARIA","DTR. FCO. PEREZ PEREZ",02/08/2011,"07:20",2,1,"Jefatura","Colisión","No mantener el intervalo seg.","Ninguna infracción",0
3292,"PLAZA FUERO REAL DE GRAN CANARIA",,02/08/2011,"11:30",2,0,"Jefatura","Colisión","Otros factores o infracciones","Ninguna infracción",0
3293,"ZARAGOZA","DON PIO CORONADO",02/08/2011,"20:15",2,3,"Jefatura","Colisión","Sin definir","Ninguna infracción",0
3294,"GC 310 CTRA DEL MAIPEZ","P.K. 0.500",12/08/2011,"19:00",1,1,"Juzgado","Colisión","Velocidad inadecuada","Ninguna infracción",0
3299,"SECRETARIO PADILLA","KANT",14/08/2011,"04:50",2,0,"Jefatura","Colisión","Alcohol o drogas","Ninguna infracción",0
3301,"PASEO DE CHIL","117",14/08/2011,"17:15",2,5,"Juzgado","Colisión","Cansancio, sueño o enfermedad","Ninguna infracción",0
3303,"DOOLORES DE LA ROCHA","DOMINGO DORESTE FRAY LESCO",03/08/2011,"11:10",2,0,"Jefatura","Colisión","No cumplir la señal de 'Stop'","Ninguna infracción",0
3304,"GLORIETA HOSPITAL DR. NEGRIN","DESDE LA GC-23",03/08/2011,"13:10",1,1,"Jefatura","Colisión","Conducción distraída","Ninguna infracción",0
3305,"GALICIA","JUAN MANUEL DURAN GONZALEZ",03/08/2011,"17:36",2,1,"Jefatura","Colisión","No respetar indicaciones semáforo","Ninguna infracción",0
3306,"GC-1","TUNEL 'SANTA CATALINA'",03/08/2011,"14:50",3,1,"Jefatura","Colisión","No mantener el intervalo seg.","Ninguna infracción",0
3307,"GC-1","CIUDAD DEPORTIVA G.C.",03/08/2011,"12:10",2,2,"Jefatura","Colisión","No mantener el intervalo seg.","Ninguna infracción",0
3308,"ARTEMI SEMIDAN","ANZOFE",06/05/2011,"14:15",2,0,"Jefatura","Colisión","Conducción distraída","Ninguna infracción",0
3309,"GLORIA","LEON ROCH",06/08/2011,"08:15",2,0,"Jefatura","Colisión","No cumplir la señal de 'Stop'","Ninguna infracción",0
3310,"FONDOS DE SEGURA","CENTRO COMERCIAL SIETE PALMAS",06/08/2011,"19:58",2,0,"Jefatura","Colisión","No mantener el intervalo seg.","Ninguna infracción",0
3311,"AVDA. DEL INDUSTRIAL JOSE SANCHE PEÑATE","TUNEL ACCESO A LA GC-2",15/08/2011,"11:40",1,3,"Jefatura","Colisión","Velocidad inadecuada","Ninguna infracción",0
3312,"GC-1","KM 7.5",15/08/2011,"14:30",3,2,"Jefatura","Colisión","Velocidad inadecuada","Ninguna infracción",2
3313,"AVDA. JUAN CARLOS I",,07/08/2011,"13:30",2,0,"Jefatura","Colisión","Conducción distraída","Ninguna infracción",0
3314,"ROTONDA EL MIRADOR",,07/08/2011,"14:30",2,0,"Jefatura","Colisión","Invadir sentido contrario","Ninguna infracción",0
3315,"ROTONDA HOYA DE LA PLATA","ACCESO A TRES PALMAS",07/08/2011,"18:20",2,1,"Jefatura","Colisión","No mantener el intervalo seg.","Ninguna infracción",0
3316,"GC-110",,07/08/2011,"02:40",1,0,"Jefatura","Colisión","Sin definir","Ninguna infracción",0
3317,"PASEO BLAS CABRERA FELIPE (FISICO)","38",07/08/2011,"21:27",2,2,"Jefatura","Colisión","Conducción distraída","Ninguna infracción",0
3318,"PASEO BLAS CABRERA FELIPE (FISICO)","ENTRADA APARCAMIENTO AEREO HOSPITAL INSULAR",16/08/2011,"11:20",2,0,"Juzgado","Colisión","Alcohol o drogas","Ninguna infracción",0
3319,"ACCESO MUELLE LAS PALMAS","BRAVO MURILLO",12/08/2011,"10:30",1,0,"Jefatura","Colisión","Sin definir","Ninguna infracción",0
3320,"CARRETERA GENERAL DE TAMARACEITE","155",07/08/2011,"01:00",1,1,"Jefatura","Colisión","Sin definir","Ninguna infracción",0
3321,"LA CALZADA","18",07/08/2011,"05:00",1,1,"Jefatura","Colisión","Estado o condición de la vía","Ninguna infracción",0
3322,"GC-1 A.M.","PK. 8.100",11/08/2011,"14:40",2,1,"Jefatura","Colisión","No mantener el intervalo seg.","Ninguna infracción",0
3323,"ROTONDA HOYA DE LA PLATA","INCORPORACION GC-1 AM",08/08/2011,"13:10",2,2,"Jefatura","Colisión","No mantener el intervalo seg.","Ninguna infracción",0
3324,"CARRETERA DE LOS HOYOS","235",08/08/2011,"07:50",2,1,"Jefatura","Colisión","Estado o condición de la vía","Ninguna infracción",0
3325,"LEON Y CASTILLO","ROTONDA APAREJADORES TECNICOS",08/08/2011,"13:35",2,0,"Jefatura","Colisión","No respetar prioridad","Ninguna infracción",0
3328,"PELAYO","SECRETARIO PADILLA",16/08/2011,"21:45",2,1,"Jefatura","Colisión","No respetar prioridad","Ninguna infracción",0
3330,"AVDA. GUILLERMO SANTANA RIVERO","DONANTE ALTRUISTA",08/08/2011,"10:50",2,4,"Jefatura","Colisión","Sin definir","Ninguna infracción",0
3331,"ROQUE NUBLO","37",12/07/2011,"13:50",2,0,"Jefatura","Colisión","Sin definir","Ninguna infracción",0
3332,"CTRA. DEL NORTE","150",08/08/2011,"15:04",3,0,"Jefatura","Colisión","Girar incorrectamente","Ninguna infracción",0
3333,"PIO XII","ESTADIO INSULAR",08/08/2011,"00:10",1,3,"Jefatura","Colisión","Girar incorrectamente","Ninguna infracción",0
3334,"LUIS MOROTE","EDUARDO BENOT",12/08/2011,"11:50",3,0,"Jefatura","Colisión","Adelantar antirreglamentariamente","Ninguna infracción",0
3335,"AVDA. ESCALERITAS","184",09/08/2011,"10:10",2,1,"Jefatura","Colisión","Maniobras de marcha atrás","Ninguna infracción",0
3337,"TOMAS MILLER","JOSE FRANCHY ROCA",10/08/2011,"08:40",2,1,"Jefatura","Colisión","No cumplir la señal de 'Stop'","Ninguna infracción",0
3338,"LUIS BENITEZ INGLOTT","2",09/08/2011,"18:00",2,0,"Jefatura","Colisión","Sin definir","Ninguna infracción",0
3339,"AVDA. JOSE MESA Y LOPEZ","FERNANDO GUANARTEME",09/08/2011,"00:40",2,0,"Jefatura","Colisión","No respetar indicaciones semáforo","Ninguna infracción",0
3340,"DOCTOR JUAN DOMINGUEZ PEREZ","PROFESOR LOZANO",11/08/2011,"16:00",1,0,"Jefatura","Colisión","Estado o condición de la vía","Ninguna infracción",0
3341,"DON PEDRO INFINITO","ALCESTE",11/08/2011,"21:30",2,1,"Jefatura","Colisión","No mantener el intervalo seg.","Ninguna infracción",0
3342,"AVDA. RAFAEL CABRERA",,11/08/2011,"20:20",1,1,"Jefatura","Colisión","Sin definir","Ninguna infracción",0
3343,"PADRE CUETO","2",10/08/2011,"18:35",2,0,"Jefatura","Colisión","Sin definir","Ninguna infracción",0
3344,"ALICANTE","TARRAGONA",12/08/2011,"14:30",2,1,"Jefatura","Colisión","No respetar prioridad","Ninguna infracción",0
3347,"ROTONDA SALIDA JULIO LUENGO","DIRECCION GC-23",10/08/2011,"09:50",1,0,"Jefatura","Colisión","Otros factores o infracciones","Ninguna infracción",0
3348,"AVDA. PINTOR FELO MONZON","24",10/08/2011,"18:10",2,1,"Jefatura","Colisión","Sin definir","Ninguna infracción",0
3349,"PLAZA DE BELEN MARIA",,10/08/2011,"19:30",2,0,"Jefatura","Colisión","Sin definir","Ninguna infracción",0
3350,"FONDOS DE SEGURA","23",17/08/2011,"17:00",2,0,"Jefatura","Colisión","Maniobras de marcha atrás","Ninguna infracción",0
3357,"TUNEL DE JULIO LUENGO","NORTE-SALIDA GUANARTEME",17/08/2011,"12:09",6,6,"Jefatura","Colisión","No mantener el intervalo seg.","Ninguna infracción",0
3358,"PASEO DE SAN JOSE","154",16/08/2011,"19:00",1,1,"Juzgado","Atropello","Adelantar antirreglamentariamente","No utilizar paso de peatones",2
3359,"CARRETERA DE LOS TARAHALES","89",12/08/2011,"19:30",1,1,"Jefatura","Colisión","Estado o condición de la vía","Ninguna infracción",0
3360,"CARRETERA LOS TARAHALES","89",12/08/2011,"19:30",1,1,"Jefatura","Colisión","Estado o condición de la vía","Ninguna infracción",0
3361,"CRUZ DEL OVEJERO","9",18/08/2011,"00:58",1,1,"Jefatura","Atropello","No respetar prioridad","Ninguna infracción",0
3363,"CARLOS M. BLANDY","3",18/08/2011,"04:40",2,1,"Juzgado","Colisión","Alcohol o drogas","Ninguna infracción",0
3364,"GC-1","INCORPORACION JUAN XXIII",12/08/2011,"15:35",2,2,"Jefatura","Colisión","Sin definir","Ninguna infracción",0
3365,"SOR SIMONA","ZARAGOZA",17/08/2011,"12:50",2,1,"Jefatura","Colisión","No respetar indicaciones semáforo","Ninguna infracción",0
3366,"PALMA DE MALLORCA","3",18/08/2011,"10:05",2,0,"Jefatura","Colisión","Sin definir","Ninguna infracción",0
3370,"ROTONDA DOCTOR JUAN DIAZ RODRIGUEZ",,08/08/2011,"10:45",1,1,"Jefatura","Colisión",,"Ninguna infracción",0
3372,"CENTRO COMERCIAL LAS ARENAS",,10/08/2011,"19:20",2,2,"Jefatura","Colisión","No mantener el intervalo seg.","Ninguna infracción",0
3373,"MARIO CESAR","HABANA",12/08/2011,"17:15",2,1,"Jefatura","Colisión","No cumplir la señal de 'Stop'","Ninguna infracción",0
3374,"DIEGO BETANCOR SUAREZ","SARGENTO PROVISIONAL",12/08/2011,"13:30",2,2,"Jefatura","Colisión","Girar incorrectamente","Ninguna infracción",0
3376,"GC-1 P.K. 5.500","AVDA. JUAN XXIII",18/08/2011,"15:00",1,0,"Juzgado","Colisión","Alcohol o drogas","Ninguna infracción",0
3377,"PADRE CUETO","S/N",18/08/2011,"16:00",2,0,"Jefatura","Colisión","Conducción distraída","Ninguna infracción",0
3378,"HENRY DUNANT","46",18/08/2011,"20:00",2,0,"Jefatura","Colisión","Sin definir","Ninguna infracción",0
3379,"LEON Y CASTILLO","188",18/08/2011,"16:50",3,2,"Jefatura","Colisión","Conducción distraída","Ninguna infracción",0
3382,"MUELLE LAS PALMAS","SALIDA HACIA EL PUERTO",19/08/2011,"03:25",1,0,"Jefatura","Colisión","Sin definir","Ninguna infracción",0
3383,"GC-1 AVDA. MARITIMA","KM 4700 - SUR",19/08/2011,"03:55",1,0,"Juzgado","Colisión","Sin definir","Ninguna infracción",0
3385,"AVDA. MARITIMA","TUNEL BASE NAVAL",12/08/2011,"13:00",1,1,"Juzgado","Otros","Sin definir","Ninguna infracción",0
3386,"JUAN MANUEL DURAN GONZALEZ","GENERAL VIVES",13/08/2011,"21:00",2,0,"Jefatura","Colisión","No respetar indicaciones semáforo","Ninguna infracción",0
3387,"HOSPITAL DE GRAN CANARIA 'DOCTOR NEGRIN'","ROTONDA INTERIOR",13/08/2011,"15:45",2,1,"Jefatura","Colisión","Entrar sin precaución en la circulación","Ninguna infracción",0
3388,"IGNACIO PEREZ GALDOS (CAPITAN G. DE CANARIAS)","9",13/08/2011,"08:00",1,1,"Jefatura","Colisión","Estado o condición de la vía","Ninguna infracción",0
3389,"CARRETERA A TAMARACEITE",,13/08/2011,"22:55",2,1,"Jefatura","Colisión","No mantener el intervalo seg.","Ninguna infracción",0
3390,"LOS MARTINEZ DE ESCOBAR","57",14/08/2011,"16:40",2,0,"Jefatura","Colisión","Maniobras de marcha atrás","Ninguna infracción",0
3391,"LOS PERALES","15",16/08/2011,"13:30",1,0,"Jefatura","Otros","Maniobras de marcha atrás","Ninguna infracción",0
3394,"LUIS DORESTE SILVA","C.S. CANALEJAS",19/07/2011,"13:45",2,0,"Jefatura","Colisión","No cumplir la señal de 'Stop'","Ninguna infracción",0
3395,"PASEO TOMAS MORALES","70",18/08/2011,"16:30",2,1,"Jefatura","Colisión","Adelantar antirreglamentariamente","Ninguna infracción",0
3398,"REPUBLICA DOMINICANA","VELARDE",19/08/2011,"21:15",4,2,"Jefatura","Colisión","No cumplir la señal de 'Stop'","Ninguna infracción",0
3401,"PASEO DE CHIL","NUMERO 301",20/08/2011,"00:52",2,0,"Juzgado","Colisión","Sin definir","Ninguna infracción",0
3403,"AVDA. JUAN CARLOS I","NARDO",20/08/2011,"06:20",1,0,"Juzgado","Colisión","Sin definir","Ninguna infracción",0
3405,"CAPELLANIAS","LOMO APOLINARIO",20/08/2011,"14:00",2,1,"Jefatura","Colisión","Conducción distraída","Ninguna infracción",0
3406,"GC-1","EDIFICIO PINEDAS",20/08/2011,"20:15",1,1,"Jefatura","Atropello","Otros factores o infracciones","Cruzar la vía antirreglamentariamente",0
3411,"PLAZA DE ESPAÑA","PASEO CHIL",20/08/2011,"14:00",2,1,"Jefatura","Colisión","Conducción distraída","Ninguna infracción",0
3414,"EL PILAR","URB. RESIDENCIAL REINA MERCEDES",22/08/2011,"08:00",2,0,"Jefatura","Colisión","Sin definir","Ninguna infracción",0
3415,"RECTA DE LOS TARAHALES","79",22/08/2011,"09:30",3,1,"Jefatura","Colisión","Girar incorrectamente","Ninguna infracción",0
3417,"REPUBLICA DOMINICANA","VELARDE",22/08/2011,"13:45",3,3,"Jefatura","Colisión","No cumplir la señal de 'Stop'","Ninguna infracción",0
3418,"GORDILLO","ANZOFE",16/08/2011,"23:10",2,1,"Jefatura","Colisión","No cumplir la señal de 'Stop'","Ninguna infracción",0
3419,"SALIDA TUNEL JULIO LUENGO","GC.23",17/08/2011,"07:20",2,1,"Jefatura","Colisión","No respetar prioridad","Ninguna infracción",0
3420,"TUNEL 'JULIO LUENGO'","PIO XII",17/08/2011,"13:50",1,0,"Jefatura","Colisión","Otros factores o infracciones","Ninguna infracción",0
3421,"CTRA. A TAMARACEITE","73",17/08/2011,"16:50",2,2,"Jefatura","Colisión","No mantener el intervalo seg.","Ninguna infracción",0
3422,"DR. DOMINGO DENIZ","PLAZA ALAMEDA DE COLON",22/08/2011,"18:05",1,1,"Jefatura","Atropello","Otros factores o infracciones","Ninguna infracción",0
3425,"GC-1, AVDA. MARITIMA DEL NORTE","LEON, DIR. NORTE",19/08/2011,"17:00",2,1,"Jefatura","Colisión","No cumplir la señal de 'Ceda el Paso'","Ninguna infracción",0
3426,"VILLA ZARAUZ","PARA DE TAXIS",23/08/2011,"10:45",2,0,"Jefatura","Colisión","Sin definir","Ninguna infracción",0
3428,"PASEO BLAS CABRERA FELIPE (FISICO)","ENTRADA A ZARATE",17/08/2011,"11:30",3,2,"Jefatura","Colisión","Sin definir","Ninguna infracción",0
