"TIPO","ENTIDAD","EJERCICIO","PROGRAMA","ECONÓMICO","IMPORTE"
"G",77777,2017,3361,10000,1
"G",77777,2017,3361,10100,1
"G",77777,2017,3361,11000,1
"G",77777,2017,3361,12000,"18713,88"
"G",77777,2017,3361,12001,1
"G",77777,2017,3361,12002,1
"G",77777,2017,3361,12003,"12256,84"
"G",77777,2017,3361,12004,"10334,34"
"G",77777,2017,3361,12005,"56965,7"
"G",77777,2017,3361,12006,"17756,04"
"G",77777,2017,3361,12009,1
"G",77777,2017,3361,12100,"36023,04"
"G",77777,2017,3361,12101,"74782,68"
"G",77777,2017,3361,12103,"53023,79"
"G",77777,2017,3361,12200,1
"G",77777,2017,3361,12400,1
"G",77777,2017,3361,12406,1
"G",77777,2017,3361,12409,1
"G",77777,2017,3361,13000,"12745,4"
"G",77777,2017,3361,13001,1
"G",77777,2017,3361,13002,"16768,72"
"G",77777,2017,3361,13100,1
"G",77777,2017,3361,13200,1
"G",77777,2017,3361,14300,1
"G",77777,2017,3361,14301,1
"G",77777,2017,3361,15000,"10601,64"
"G",77777,2017,3361,15100,1
"G",77777,2017,3361,15200,1
"G",77777,2017,3361,15300,1
"G",77777,2017,3361,16000,"84278,82"
"G",77777,2017,3361,16009,1
"G",77777,2017,3361,16101,1
"G",77777,2017,3361,16104,1
"G",77777,2017,3361,16105,1
"G",77777,2017,3361,16200,1
"G",77777,2017,3361,16205,1
"G",77777,2017,3361,16206,1
"G",77777,2017,3361,16209,1
"G",77777,2017,3361,16400,1
"G",77777,2017,3361,21200,"15166,42"
"G",77777,2017,3361,21300,37000
"G",77777,2017,3361,21900,50000
"G",77777,2017,3361,22100,1
"G",77777,2017,3361,22101,0
"G",77777,2017,3361,22111,3000
"G",77777,2017,3361,22402,340
"G",77777,2017,3361,22602,10000
"G",77777,2017,3361,22609,"0,02"
"G",77777,2017,3361,22700,"31310,58"
"G",77777,2017,3361,22701,308295
"G",77777,2017,3361,22706,"83100,01"
"G",77777,2017,3361,68900,40000
"G",77777,2017,3371,20300,34440
"G",77777,2017,3371,20900,5000
"G",77777,2017,3371,21000,"29966,86"
"G",77777,2017,3371,21300,8470
"G",77777,2017,3371,22101,0
"G",77777,2017,3371,22104,"0,1"
"G",77777,2017,3371,22110,"0,1"
"G",77777,2017,3371,22199,12100
"G",77777,2017,3371,22500,"497466,48"
"G",77777,2017,3371,22601,"0,1"
"G",77777,2017,3371,22604,750
"G",77777,2017,3371,22606,"20570,1"
"G",77777,2017,3371,22699,"0,1"
"G",77777,2017,3371,22706,"28752,62"
"G",77777,2017,3371,22799,461495
"G",77777,2017,3371,23000,400
"G",77777,2017,3371,23010,400
"G",77777,2017,3371,23020,400
"G",77777,2017,3371,23100,800
"G",77777,2017,3371,23110,800
"G",77777,2017,3371,23120,400
"G",77777,2017,3371,48100,"0,1"
"G",77777,2017,3371,60900,150755
"G",77777,2017,3371,61900,216500
"G",77777,2017,3371,62100,39505
"G",77777,2017,3371,63200,77440
"G",77777,2017,3381,20200,"0,01"
"G",77777,2017,3381,20300,"298828,76"
"G",77777,2017,3381,20400,"0,01"
"G",77777,2017,3381,20500,"0,01"
"G",77777,2017,3381,20800,3500
"G",77777,2017,3381,20900,35700
"G",77777,2017,3381,21000,"1274713,36"
"G",77777,2017,3381,21200,"0,01"
"G",77777,2017,3381,21300,"0,01"
"G",77777,2017,3381,21400,"0,01"
"G",77777,2017,3381,21500,"0,01"
"G",77777,2017,3381,21900,"0,01"
"G",77777,2017,3381,22100,150001
"G",77777,2017,3381,22101,0
"G",77777,2017,3381,22105,"0,01"
"G",77777,2017,3381,22106,1000
"G",77777,2017,3381,22199,"2100,01"
"G",77777,2017,3381,22200,"0,01"
"G",77777,2017,3381,22300,"600,01"
"G",77777,2017,3381,22402,"0,01"
"G",77777,2017,3381,22601,"69202,94"
"G",77777,2017,3381,22602,"29406,59"
"G",77777,2017,3381,22609,700800
"G",77777,2017,3381,22699,"27297,53"
"G",77777,2017,3381,22700,"23662,01"
"G",77777,2017,3381,22701,"225791,41"
"G",77777,2017,3381,22706,"2654,15"
"G",77777,2017,3381,22799,146350
"G",77777,2017,3381,23300,6000
"G",77777,2017,3381,24000,"0,01"
"G",77777,2017,3381,26000,"0,01"
"G",77777,2017,3381,48100,3500
"G",77777,2017,3381,48900,32600
"G",77777,2017,3381,61900,65500
"G",77777,2017,3382,10000,1
"G",77777,2017,3382,10100,1
"G",77777,2017,3382,11000,1
"G",77777,2017,3382,12000,1
"G",77777,2017,3382,12001,1
"G",77777,2017,3382,12002,1
"G",77777,2017,3382,12003,"25920,54"
"G",77777,2017,3382,12004,"18118,85"
"G",77777,2017,3382,12005,1
"G",77777,2017,3382,12006,"8475,97"
"G",77777,2017,3382,12009,1
"G",77777,2017,3382,12100,"17399,18"
"G",77777,2017,3382,12101,38177
"G",77777,2017,3382,12103,"1116,79"
"G",77777,2017,3382,12200,"136,8"
"G",77777,2017,3382,12400,1
"G",77777,2017,3382,12406,1
"G",77777,2017,3382,12409,1
"G",77777,2017,3382,13000,"31174,24"
"G",77777,2017,3382,13001,"2059,32"
"G",77777,2017,3382,13002,"47081,33"
"G",77777,2017,3382,13100,1
"G",77777,2017,3382,13200,"117,8"
"G",77777,2017,3382,14300,1
"G",77777,2017,3382,14301,1
"G",77777,2017,3382,15000,"26914,64"
"G",77777,2017,3382,15100,"3017,08"
"G",77777,2017,3382,15200,1
"G",77777,2017,3382,15300,1
"G",77777,2017,3382,16000,"52601,4"
"G",77777,2017,3382,16009,1
"G",77777,2017,3382,16101,1
"G",77777,2017,3382,16104,1
"G",77777,2017,3382,16105,1
"G",77777,2017,3382,16200,1
"G",77777,2017,3382,16205,1
"G",77777,2017,3382,16206,1
"G",77777,2017,3382,16209,1
"G",77777,2017,3382,16400,108
"G",77777,2017,3382,20200,"0,1"
"G",77777,2017,3382,20300,"243599,07"
"G",77777,2017,3382,20400,1
"G",77777,2017,3382,20900,10298
"G",77777,2017,3382,21000,"0,1"
"G",77777,2017,3382,21200,"0,1"
"G",77777,2017,3382,22100,1
"G",77777,2017,3382,22108,200
"G",77777,2017,3382,22199,"7550,1"
"G",77777,2017,3382,22300,"4885,1"
"G",77777,2017,3382,22402,"4040,3"
"G",77777,2017,3382,22601,"19065,26"
"G",77777,2017,3382,22602,"16440,72"
"G",77777,2017,3382,22609,"709933,46"
"G",77777,2017,3382,22699,1301
"G",77777,2017,3382,22700,"4550,1"
"G",77777,2017,3382,22701,"8200,3"
"G",77777,2017,3382,22706,"25525,1"
"G",77777,2017,3382,22799,"684213,17"
"G",77777,2017,3382,48100,12750
"G",77777,2017,3382,48900,"291132,83"
"G",77777,2017,3382,78000,13000
"G",77777,2017,3401,44900,0
"G",77777,2017,3401,44901,0
"G",77777,2017,3401,74000,0
"G",77777,2017,3402,10000,1
"G",77777,2017,3402,10100,1
"G",77777,2017,3402,11000,1
"G",77777,2017,3402,12000,"17626,7"
"G",77777,2017,3402,12001,1
"G",77777,2017,3402,12002,1
"G",77777,2017,3402,12003,1
"G",77777,2017,3402,12004,1
"G",77777,2017,3402,12005,"9504,5"
"G",77777,2017,3402,12006,"3771,58"
"G",77777,2017,3402,12009,1
"G",77777,2017,3402,12100,"9603,6"
"G",77777,2017,3402,12101,"17705,64"
"G",77777,2017,3402,12103,"4162,37"
"G",77777,2017,3402,12200,"337,63"
"G",77777,2017,3402,12400,1
"G",77777,2017,3402,12406,1
"G",77777,2017,3402,12409,1
"G",77777,2017,3402,13000,"1529956,59"
"G",77777,2017,3402,13001,"1120,58"
"G",77777,2017,3402,13002,"184250,66"
"G",77777,2017,3402,13100,"250773,28"
"G",77777,2017,3402,13200,"7769,93"
"G",77777,2017,3402,14300,1
"G",77777,2017,3402,14301,1
"G",77777,2017,3402,15000,"2661,56"
"G",77777,2017,3402,15100,"157,26"
"G",77777,2017,3402,15200,1
"G",77777,2017,3402,15300,1
"G",77777,2017,3402,16000,"588344,3"
"G",77777,2017,3402,16009,1
"G",77777,2017,3402,16101,1
"G",77777,2017,3402,16104,1
"G",77777,2017,3402,16105,1
"G",77777,2017,3402,16200,1
"G",77777,2017,3402,16205,1
"G",77777,2017,3402,16206,1
"G",77777,2017,3402,16209,"2880,06"
"G",77777,2017,3402,16400,72
"G",77777,2017,3402,20300,500
"G",77777,2017,3402,20500,904
"G",77777,2017,3402,20600,4000
"G",77777,2017,3402,21200,2000
"G",77777,2017,3402,21300,500
"G",77777,2017,3402,21400,1
"G",77777,2017,3402,21500,500
"G",77777,2017,3402,21600,1
"G",77777,2017,3402,22001,400
"G",77777,2017,3402,22110,200
"G",77777,2017,3402,22300,4000
"G",77777,2017,3402,22501,1
"G",77777,2017,3402,22601,4600
"G",77777,2017,3402,22602,"367348,31"
"G",77777,2017,3402,22603,500
"G",77777,2017,3402,22604,1
"G",77777,2017,3402,22606,1000
"G",77777,2017,3402,22609,3500
"G",77777,2017,3402,22699,4000
"G",77777,2017,3402,22700,1000
"G",77777,2017,3402,22701,5000
"G",77777,2017,3402,22706,6500
"G",77777,2017,3402,23000,2000
"G",77777,2017,3402,23010,1500
"G",77777,2017,3402,23020,1500
"G",77777,2017,3402,23100,1000
"G",77777,2017,3402,23110,500
"G",77777,2017,3402,23120,1790
"G",77777,2017,3402,23300,2
"G",77777,2017,3402,44900,10
"G",77777,2017,3411,20200,10
"G",77777,2017,3411,20300,500
"G",77777,2017,3411,21300,600
"G",77777,2017,3411,21500,100
"G",77777,2017,3411,22104,4000
"G",77777,2017,3411,22105,1000
"G",77777,2017,3411,22106,1000
"G",77777,2017,3411,22110,100
"G",77777,2017,3411,22111,1000
"G",77777,2017,3411,22112,500
"G",77777,2017,3411,22199,23500
"G",77777,2017,3411,22300,6000
"G",77777,2017,3411,22402,6500
"G",77777,2017,3411,22601,2000
"G",77777,2017,3411,22602,57400
"G",77777,2017,3411,22609,230000
"G",77777,2017,3411,22699,1000
"G",77777,2017,3411,22700,3000
"G",77777,2017,3411,22701,100
"G",77777,2017,3411,22706,5200
"G",77777,2017,3411,22799,4600
"G",77777,2017,3411,48900,143600
"G",77777,2017,3411,78000,50000
"G",77777,2017,3412,20500,5000
"G",77777,2017,3412,21500,300
"G",77777,2017,3412,22199,1000
"G",77777,2017,3412,22300,6500
"G",77777,2017,3412,22402,3500
"G",77777,2017,3412,22500,5500
"G",77777,2017,3412,22601,16700
"G",77777,2017,3412,22602,6000
"G",77777,2017,3412,22609,96000
"G",77777,2017,3412,22699,1000
"G",77777,2017,3412,22700,1890
"G",77777,2017,3412,22701,3400
"G",77777,2017,3412,22706,2500
"G",77777,2017,3412,22799,13710
"G",77777,2017,3414,20300,100
"G",77777,2017,3414,22199,1000
"G",77777,2017,3414,22300,1500
"G",77777,2017,3414,22402,3000
"G",77777,2017,3414,22601,500
"G",77777,2017,3414,22602,2500
"G",77777,2017,3414,22609,18500
"G",77777,2017,3414,22699,20
"G",77777,2017,3414,22700,500
"G",77777,2017,3414,22701,500
"G",77777,2017,3414,22706,200
"G",77777,2017,3414,22799,16700
"G",77777,2017,3414,44900,80
"G",77777,2017,3414,48900,168931
"G",77777,2017,3421,20300,500
"G",77777,2017,3421,20500,500
"G",77777,2017,3421,21200,30400
"G",77777,2017,3421,21300,9000
"G",77777,2017,3421,21500,500
"G",77777,2017,3421,22104,1500
"G",77777,2017,3421,22110,500
"G",77777,2017,3421,22111,500
"G",77777,2017,3421,22112,500
"G",77777,2017,3421,22199,1500
"G",77777,2017,3421,22699,100
"G",77777,2017,3421,22700,40000
"G",77777,2017,3421,22701,3000
"G",77777,2017,3421,22706,7000
"G",77777,2017,3421,22799,52700
"G",77777,2017,3422,20300,500
"G",77777,2017,3422,20500,500
"G",77777,2017,3422,21200,9440
"G",77777,2017,3422,21300,6000
"G",77777,2017,3422,21500,500
"G",77777,2017,3422,22104,1000
"G",77777,2017,3422,22110,500
"G",77777,2017,3422,22111,500
"G",77777,2017,3422,22112,500
"G",77777,2017,3422,22199,1500
"G",77777,2017,3422,22699,500
"G",77777,2017,3422,22700,30000
"G",77777,2017,3422,22701,2500
"G",77777,2017,3422,22706,7000
"G",77777,2017,3422,22799,50346
"G",77777,2017,3423,21300,2000
"G",77777,2017,3423,22706,25000
"G",77777,2017,3423,22799,4200
"G",77777,2017,3424,20300,2000
"G",77777,2017,3424,20500,500
"G",77777,2017,3424,21200,32500
"G",77777,2017,3424,21300,13500
"G",77777,2017,3424,21400,500
"G",77777,2017,3424,21500,500
"G",77777,2017,3424,22104,3500
"G",77777,2017,3424,22110,1000
"G",77777,2017,3424,22111,1000
"G",77777,2017,3424,22112,500
"G",77777,2017,3424,22199,3000
"G",77777,2017,3424,22700,200
"G",77777,2017,3424,22701,"1929,72"
"G",77777,2017,3424,22706,10000
"G",77777,2017,3424,22799,"153874,28"
"G",77777,2017,3429,20300,300
"G",77777,2017,3429,20500,1
"G",77777,2017,3429,21200,175086
"G",77777,2017,3429,21300,24000
"G",77777,2017,3429,22103,90
"G",77777,2017,3429,22111,1000
"G",77777,2017,3429,22112,2000
"G",77777,2017,3429,22199,3500
"G",77777,2017,3429,22609,15000
"G",77777,2017,3429,22700,11000
"G",77777,2017,3429,22706,44750
"G",77777,2017,3429,22799,3000
"G",77777,2017,3429,62200,42000
"G",77777,2017,3429,62300,"12196,8"
"G",77777,2017,3429,62500,3000
"G",77777,2017,3429,63200,"586803,2"
"G",77777,2017,3429,63300,3000
"G",77777,2017,3429,63500,3000
"G",77777,2017,4221,10000,1
"G",77777,2017,4221,10100,1
"G",77777,2017,4221,11000,1
"G",77777,2017,4221,12000,1
"G",77777,2017,4221,12001,"15727,4"
"G",77777,2017,4221,12002,1
"G",77777,2017,4221,12003,1
"G",77777,2017,4221,12004,"11623,7"
"G",77777,2017,4221,12005,1
"G",77777,2017,4221,12006,"5550,74"
"G",77777,2017,4221,12009,1
"G",77777,2017,4221,12100,"11407,44"
"G",77777,2017,4221,12101,"23710,8"
"G",77777,2017,4221,12103,"11273,76"
"G",77777,2017,4221,12200,1
"G",77777,2017,4221,12400,1
"G",77777,2017,4221,12406,1
"G",77777,2017,4221,12409,1
"G",77777,2017,4221,13000,1
"G",77777,2017,4221,13001,1
"G",77777,2017,4221,13002,1
"G",77777,2017,4221,13100,1
"G",77777,2017,4221,13200,1
"G",77777,2017,4221,14300,1
"G",77777,2017,4221,14301,1
"G",77777,2017,4221,15000,"2355,92"
"G",77777,2017,4221,15100,1
"G",77777,2017,4221,15200,1
"G",77777,2017,4221,15300,1
"G",77777,2017,4221,16000,"19524,24"
"G",77777,2017,4221,16009,1
"G",77777,2017,4221,16101,1
"G",77777,2017,4221,16104,1
"G",77777,2017,4221,16105,1
"G",77777,2017,4221,16200,1
"G",77777,2017,4221,16205,1
"G",77777,2017,4221,16206,1
"G",77777,2017,4221,16209,1
"G",77777,2017,4221,16400,36
"G",77777,2017,4221,21000,"428148,72"
"G",77777,2017,4221,22001,"0,01"
"G",77777,2017,4221,22199,500
"G",77777,2017,4221,22201,"0,01"
"G",77777,2017,4221,22606,"0,01"
"G",77777,2017,4221,22699,"0,01"
"G",77777,2017,4221,22706,30000
"G",77777,2017,4221,22799,"0,01"
"G",77777,2017,4221,23000,"0,01"
"G",77777,2017,4221,23020,"0,01"
"G",77777,2017,4221,23100,"0,01"
"G",77777,2017,4221,23120,"0,01"
"G",77777,2017,4221,24000,"1000,01"
"G",77777,2017,4221,44900,"0,01"
"G",77777,2017,4221,47900,"0,01"
"G",77777,2017,4221,48100,"0,01"
"G",77777,2017,4221,48900,"0,01"
"G",77777,2017,4301,10000,1
"G",77777,2017,4301,10100,1
"G",77777,2017,4301,11000,1
"G",77777,2017,4301,12000,"40303,02"
"G",77777,2017,4301,12001,"17376,82"
"G",77777,2017,4301,12002,1
"G",77777,2017,4301,12003,"52022,52"
"G",77777,2017,4301,12004,"27283,48"
"G",77777,2017,4301,12005,"38154,26"
"G",77777,2017,4301,12006,"37588,46"
"G",77777,2017,4301,12009,1
"G",77777,2017,4301,12100,"72586,02"
"G",77777,2017,4301,12101,"167024,19"
"G",77777,2017,4301,12103,"56094,17"
"G",77777,2017,4301,12200,"8932,28"
"G",77777,2017,4301,12400,1
"G",77777,2017,4301,12406,1
"G",77777,2017,4301,12409,1
"G",77777,2017,4301,13000,"12654,78"
"G",77777,2017,4301,13001,1
"G",77777,2017,4301,13002,"24340,07"
"G",77777,2017,4301,13100,1
"G",77777,2017,4301,13200,"1196,05"
"G",77777,2017,4301,14300,1
"G",77777,2017,4301,14301,1
"G",77777,2017,4301,15000,"42746,55"
"G",77777,2017,4301,15100,1
"G",77777,2017,4301,15200,1
"G",77777,2017,4301,15300,1
"G",77777,2017,4301,16000,"141255,3"
"G",77777,2017,4301,16009,1
"G",77777,2017,4301,16101,1
"G",77777,2017,4301,16104,1
"G",77777,2017,4301,16105,1
"G",77777,2017,4301,16200,1
"G",77777,2017,4301,16205,1
"G",77777,2017,4301,16206,1
"G",77777,2017,4301,16209,"3197,28"
"G",77777,2017,4301,16400,"296,87"
"G",77777,2017,4301,21000,1
"G",77777,2017,4301,22199,20000
"G",77777,2017,4301,22602,2000
"G",77777,2017,4301,22706,21000
"G",77777,2017,4301,22799,10000
"G",77777,2017,4302,10000,1
"G",77777,2017,4302,10100,1
"G",77777,2017,4302,11000,1
"G",77777,2017,4302,12000,"39068,22"
"G",77777,2017,4302,12001,"32490,34"
"G",77777,2017,4302,12002,1
"G",77777,2017,4302,12003,"28050,94"
"G",77777,2017,4302,12004,"86881,63"
"G",77777,2017,4302,12005,"9500,82"
"G",77777,2017,4302,12006,"18329,02"
"G",77777,2017,4302,12009,"262,34"
"G",77777,2017,4302,12100,"79363,82"
"G",77777,2017,4302,12101,"171474,73"
"G",77777,2017,4302,12103,"9076,84"
"G",77777,2017,4302,12200,"296,97"
"G",77777,2017,4302,12400,1
"G",77777,2017,4302,12406,1
"G",77777,2017,4302,12409,1
"G",77777,2017,4302,13000,1
"G",77777,2017,4302,13001,1
"G",77777,2017,4302,13002,1
"G",77777,2017,4302,13100,1
"G",77777,2017,4302,13200,1
"G",77777,2017,4302,14300,1
"G",77777,2017,4302,14301,1
"G",77777,2017,4302,15000,"31359,18"
"G",77777,2017,4302,15100,1
"G",77777,2017,4302,15200,1
"G",77777,2017,4302,15300,1
"G",77777,2017,4302,16000,"130957,28"
"G",77777,2017,4302,16009,1
"G",77777,2017,4302,16101,1
"G",77777,2017,4302,16104,1
"G",77777,2017,4302,16105,1
"G",77777,2017,4302,16200,1
"G",77777,2017,4302,16205,1
"G",77777,2017,4302,16206,1
"G",77777,2017,4302,16209,1
"G",77777,2017,4302,16400,288
"G",77777,2017,4302,22000,2000
"G",77777,2017,4302,22706,6000
"G",77777,2017,4302,22799,1
"G",77777,2017,4309,10000,1
"G",77777,2017,4309,10100,"53914,14"
"G",77777,2017,4309,11000,"53913,86"
"G",77777,2017,4309,12000,"26494,4"
"G",77777,2017,4309,12001,"11633,41"
"G",77777,2017,4309,12002,1
"G",77777,2017,4309,12003,"64377,48"
"G",77777,2017,4309,12004,"23353,53"
"G",77777,2017,4309,12005,1
"G",77777,2017,4309,12006,"14503,87"
"G",77777,2017,4309,12009,1
"G",77777,2017,4309,12100,"47914,43"
"G",77777,2017,4309,12101,"101414,75"
"G",77777,2017,4309,12103,1
"G",77777,2017,4309,12200,1
"G",77777,2017,4309,12400,1
"G",77777,2017,4309,12406,1
"G",77777,2017,4309,12409,1
"G",77777,2017,4309,13000,"24064,68"
"G",77777,2017,4309,13001,1
"G",77777,2017,4309,13002,"28790,55"
"G",77777,2017,4309,13100,1
"G",77777,2017,4309,13200,1
"G",77777,2017,4309,14300,1
"G",77777,2017,4309,14301,1
"G",77777,2017,4309,15000,"17981,9"
"G",77777,2017,4309,15100,1
"G",77777,2017,4309,15200,1
"G",77777,2017,4309,15300,1
"G",77777,2017,4309,16000,"121905,23"
"G",77777,2017,4309,16009,1
"G",77777,2017,4309,16101,1
"G",77777,2017,4309,16104,1
"G",77777,2017,4309,16105,1
"G",77777,2017,4309,16200,1
"G",77777,2017,4309,16205,1
"G",77777,2017,4309,16206,1
"G",77777,2017,4309,16209,"3226,56"
"G",77777,2017,4309,16400,144
"G",77777,2017,4309,22000,1
"G",77777,2017,4309,22001,4000
"G",77777,2017,4309,22104,6000
"G",77777,2017,4309,22106,4000
"G",77777,2017,4309,22110,800
"G",77777,2017,4309,22111,1000
"G",77777,2017,4309,22199,5000
"G",77777,2017,4309,22201,100
"G",77777,2017,4309,22204,200
"G",77777,2017,4309,22300,6000
"G",77777,2017,4309,22601,800
"G",77777,2017,4309,22602,1000
"G",77777,2017,4309,22603,2500
"G",77777,2017,4309,22606,1500
"G",77777,2017,4309,22609,1
"G",77777,2017,4309,22699,1000
"G",77777,2017,4309,22701,1
"G",77777,2017,4309,22706,8000
"G",77777,2017,4309,22799,30000
"G",77777,2017,4309,23000,1300
"G",77777,2017,4309,23010,900
"G",77777,2017,4309,23020,700
"G",77777,2017,4309,23100,2000
"G",77777,2017,4309,23110,1500
"G",77777,2017,4309,23120,1100
"G",77777,2017,4309,23300,1
"G",77777,2017,4311,10000,1
"G",77777,2017,4311,10100,1
"G",77777,2017,4311,11000,1
"G",77777,2017,4311,12000,1
"G",77777,2017,4311,12001,1
"G",77777,2017,4311,12002,1
"G",77777,2017,4311,12003,"25920,54"
"G",77777,2017,4311,12004,"10379,76"
"G",77777,2017,4311,12005,1
"G",77777,2017,4311,12006,"8308,92"
"G",77777,2017,4311,12009,1
"G",77777,2017,4311,12100,"14490,96"
"G",77777,2017,4311,12101,"32730,24"
"G",77777,2017,4311,12103,1
"G",77777,2017,4311,12200,1
"G",77777,2017,4311,12400,1
"G",77777,2017,4311,12406,1
"G",77777,2017,4311,12409,1
"G",77777,2017,4311,13000,1
"G",77777,2017,4311,13001,1
"G",77777,2017,4311,13002,1
"G",77777,2017,4311,13100,1
"G",77777,2017,4311,13200,1
"G",77777,2017,4311,14300,1
"G",77777,2017,4311,14301,1
"G",77777,2017,4311,15000,"7918,28"
"G",77777,2017,4311,15100,1
"G",77777,2017,4311,15200,1
"G",77777,2017,4311,15300,1
"G",77777,2017,4311,16000,"24348,12"
"G",77777,2017,4311,16009,1
"G",77777,2017,4311,16101,1
"G",77777,2017,4311,16104,1
"G",77777,2017,4311,16105,1
"G",77777,2017,4311,16200,1
"G",77777,2017,4311,16205,1
"G",77777,2017,4311,16206,1
"G",77777,2017,4311,16209,1
"G",77777,2017,4311,16400,1
"G",77777,2017,4311,22706,21000
"G",77777,2017,4312,10000,1
"G",77777,2017,4312,10100,1
"G",77777,2017,4312,11000,1
"G",77777,2017,4312,12000,"815,36"
"G",77777,2017,4312,12001,1
"G",77777,2017,4312,12002,1
"G",77777,2017,4312,12003,1
"G",77777,2017,4312,12004,1
"G",77777,2017,4312,12005,"69145,18"
"G",77777,2017,4312,12006,"9554,22"
"G",77777,2017,4312,12009,1
"G",77777,2017,4312,12100,"26256,72"
"G",77777,2017,4312,12101,"56149,24"
"G",77777,2017,4312,12103,"34501,03"
"G",77777,2017,4312,12200,"5276,68"
"G",77777,2017,4312,12400,1
"G",77777,2017,4312,12406,1
"G",77777,2017,4312,12409,1
"G",77777,2017,4312,13000,"20359,81"
"G",77777,2017,4312,13001,1
"G",77777,2017,4312,13002,"27866,01"
"G",77777,2017,4312,13100,1
"G",77777,2017,4312,13200,1
"G",77777,2017,4312,14300,1
"G",77777,2017,4312,14301,1
"G",77777,2017,4312,15000,"16031,01"
"G",77777,2017,4312,15100,1
"G",77777,2017,4312,15200,1
"G",77777,2017,4312,15300,1
"G",77777,2017,4312,16000,"69521,38"
"G",77777,2017,4312,16009,1
"G",77777,2017,4312,16101,1
"G",77777,2017,4312,16104,1
"G",77777,2017,4312,16105,1
"G",77777,2017,4312,16200,1
"G",77777,2017,4312,16205,1
"G",77777,2017,4312,16206,1
"G",77777,2017,4312,16209,72
"G",77777,2017,4312,16400,1
"G",77777,2017,4312,21200,8500
"G",77777,2017,4312,21300,35000
"G",77777,2017,4312,22100,1
"G",77777,2017,4312,22101,0
"G",77777,2017,4312,22602,3000
"G",77777,2017,4312,22700,42000
"G",77777,2017,4312,22701,75000
"G",77777,2017,4312,22706,8000
"G",77777,2017,4312,22799,2000
"G",77777,2017,4312,62300,"166852,85"
"G",77777,2017,4312,63200,880250
"G",77777,2017,4313,10000,1
"G",77777,2017,4313,10100,1
"G",77777,2017,4313,11000,1
"G",77777,2017,4313,12000,1
"G",77777,2017,4313,12001,1
"G",77777,2017,4313,12002,1
"G",77777,2017,4313,12003,1
"G",77777,2017,4313,12004,"32383,22"
"G",77777,2017,4313,12005,1
"G",77777,2017,4313,12006,"5813,94"
"G",77777,2017,4313,12009,1
"G",77777,2017,4313,12100,"13267,2"
"G",77777,2017,4313,12101,"28707,84"
"G",77777,2017,4313,12103,1
"G",77777,2017,4313,12200,1
"G",77777,2017,4313,12400,1
"G",77777,2017,4313,12406,1
"G",77777,2017,4313,12409,1
"G",77777,2017,4313,13000,1
"G",77777,2017,4313,13001,1
"G",77777,2017,4313,13002,1
"G",77777,2017,4313,13100,1
"G",77777,2017,4313,13200,1
"G",77777,2017,4313,14300,1
"G",77777,2017,4313,14301,1
"G",77777,2017,4313,15000,"6509,01"
"G",77777,2017,4313,15100,1
"G",77777,2017,4313,15200,1
"G",77777,2017,4313,15300,1
"G",77777,2017,4313,16000,"21322,44"
"G",77777,2017,4313,16009,1
"G",77777,2017,4313,16101,1
"G",77777,2017,4313,16104,1
"G",77777,2017,4313,16105,1
"G",77777,2017,4313,16200,1
"G",77777,2017,4313,16205,1
"G",77777,2017,4313,16206,1
"G",77777,2017,4313,16209,"3745,44"
"G",77777,2017,4313,16400,36
"G",77777,2017,4313,20300,64000
"G",77777,2017,4313,21000,10000
"G",77777,2017,4313,22700,1000
"G",77777,2017,4313,22706,1
"G",77777,2017,4313,22799,1
"G",77777,2017,4321,10000,1
"G",77777,2017,4321,10100,1
"G",77777,2017,4321,11000,1
"G",77777,2017,4321,12000,1
"G",77777,2017,4321,12001,1
"G",77777,2017,4321,12002,1
"G",77777,2017,4321,12003,"40171,7"
"G",77777,2017,4321,12004,"21475,78"
"G",77777,2017,4321,12005,1
"G",77777,2017,4321,12006,"10821,13"
"G",77777,2017,4321,12009,1
"G",77777,2017,4321,12100,"24911,4"
"G",77777,2017,4321,12101,"63715,2"
"G",77777,2017,4321,12103,"2262,31"
"G",77777,2017,4321,12200,1
"G",77777,2017,4321,12400,1
"G",77777,2017,4321,12406,1
"G",77777,2017,4321,12409,1
"G",77777,2017,4321,13000,1
"G",77777,2017,4321,13001,1
"G",77777,2017,4321,13002,1
"G",77777,2017,4321,13100,1
"G",77777,2017,4321,13200,1
"G",77777,2017,4321,14300,1
"G",77777,2017,4321,14301,1
"G",77777,2017,4321,15000,"15620,53"
"G",77777,2017,4321,15100,1
"G",77777,2017,4321,15200,1
"G",77777,2017,4321,15300,1
"G",77777,2017,4321,16000,"46193,54"
"G",77777,2017,4321,16009,1
"G",77777,2017,4321,16101,1
"G",77777,2017,4321,16104,1
"G",77777,2017,4321,16105,1
"G",77777,2017,4321,16200,1
"G",77777,2017,4321,16205,1
"G",77777,2017,4321,16206,1
"G",77777,2017,4321,16209,1
"G",77777,2017,4321,16400,1
"G",77777,2017,4321,20900,2000
"G",77777,2017,4321,22601,"19847,91"
"G",77777,2017,4321,22602,"68953,94"
"G",77777,2017,4321,22606,"162096,9"
"G",77777,2017,4321,22609,"0,01"
"G",77777,2017,4321,22699,"0,01"
"G",77777,2017,4321,22706,"83049,31"
"G",77777,2017,4321,22799,"269639,9"
"G",77777,2017,4321,46100,"0,01"
"G",77777,2017,4321,48100,"0,01"
"G",77777,2017,4321,48901,19000
