Fecha de la Visita,Distrito,Barrio,Dirección,Origen Petición,Área Actuación,Servicios Aplicados,Vectores Tratados
17/07/2014,CENTRO,LA TRINIDAD,CL JUAN DE HERRERA Nr: 29,Linea 900,Vía Pública,Desinsectación,Cucarachas
17/07/2014,CENTRO,SAN MIGUEL,CL MOYA Nr: 21,Linea 900,Vía Pública,Desinsectación,Mosquitos;Cucarachas
17/07/2014,CENTRO,PERCHEL SUR,CL ESLAVA Nr: 2,Linea 900,Vía Pública,Desinsectación,Cucarachas
17/07/2014,CIUDAD JARDIN,CIUDAD JARDIN,AV JACINTO BENAVENTE Nr: 15,CORREO ELECTRÓNICO,Servicios Operativos,Desinsectación,Indeterminado;Arañas
17/07/2014,CRUZ DE HUMILLADERO,CARRANQUE,CL VIRGEN DE LA PIEDAD Nr: 2,Linea 900,Vía Pública,Desinsectación,Cucarachas
17/07/2014,CRUZ DE HUMILLADERO,CRUZ DE HUMILLADERO,CL FERNANDEZ FERMINA Nr: 1,ALBALA,Vía Pública,Desratización,Ratas
18/07/2014,CENTRO,PLAZA DE TOROS VIEJA,PSO ANTONIO MACHADO Nr: 2,Actuación Programada,Otro Edificio de Depdencia Mun,Desratización,Ratones
18/07/2014,PUERTO DE LA TORRE,HUERTA NUEVA-PTO TORRE,CL COSMOS Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
18/07/2014,CRUZ DE HUMILLADERO,EL DUENDE,CL MAHLER Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
18/07/2014,CRUZ DE HUMILLADERO,CARRANQUE,AV ANDALUCIA Nr: 68,Linea 900,Vía Pública,Desratización,Ratas
18/07/2014,CENTRO,ENSANCHE CENTRO,PSO CURAS DE LOS Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
18/07/2014,CIUDAD JARDIN,HERRERA ORIA,CL VIRGEN DE LA SIERRA Nr: 1,Actuación Programada,Vía Pública,Desinsectación,Cucarachas
18/07/2014,CIUDAD JARDIN,CIUDAD JARDIN,CL DOCTOR MARTOS Nr: 1,Actuación Programada,Vía Pública,Desinsectación,Cucarachas
18/07/2014,CIUDAD JARDIN,SAGRADA FAMILIA,CL MONTE CORTO Nr: 1,Actuación Programada,Vía Pública,Desinsectación,Cucarachas
18/07/2014,CIUDAD JARDIN,LOS CASINIS,CL JEREZ PERCHET Nr: 10,Actuación Programada,Vía Pública,Desinsectación,Cucarachas
18/07/2014,CIUDAD JARDIN,CORTIJO BAZAN,CL LAGRIMA Nr: 1,Actuación Programada,Vía Pública,Desinsectación,Cucarachas
18/07/2014,CIUDAD JARDIN,SAN JOSE,CL PAPIRO Nr: 1,Actuación Programada,Vía Pública,Desinsectación,Cucarachas
18/07/2014,CIUDAD JARDIN,FINCA SAN JOSE,CMNO CASABERMEJA Nr: 126,Actuación Programada,Vía Pública,Desinsectación,Cucarachas
18/07/2014,CIUDAD JARDIN,HAZA CARPINTERO,CL ALMANZORA Nr: 1,Actuación Programada,Vía Pública,Desinsectación,Cucarachas
18/07/2014,BAILEN-MIRAFLORES,LOS MILLONES,CMNO CASTILLEJOS Nr: 1,Linea 900,Vía Pública,Desratización,Ratas
18/07/2014,CHURRIANA,LOS PAREDONES,CL ELISA ROSAS Nr: 14,Linea 900,Privado,Desinsectación,Avispas
18/07/2014,CENTRO,LA MALAGUETA,PL GENERAL TORRIJOS Nr: 2,Linea 900,Otro Edificio de Depdencia Mun,Desratización,Ratas
18/07/2014,ESTE,CERRADO DE CALDERON,CL CACERES Nr: 68,Linea 900,Vía Pública,Desratización,Ratas
18/07/2014,CENTRO,SEGALERVA,CL PEINADO Nr: 9,Linea 900,Vía Pública,Desinsectación,Cucarachas
18/07/2014,CENTRO,CAPUCHINOS,ALMD BARCELO Nr: 34,Linea 900,Vía Pública,Desinsectación,Cucarachas
18/07/2014,CENTRO,OLLETAS,CL CRISTO DE LA EPIDEMIA Nr: 86,Linea 900,Vía Pública,Desratización,Ratas
18/07/2014,ESTE,EL PALO,TV MARCOS ZAPATA Nr: 1,Linea 900,Vía Pública,Desinsectación,Cucarachas
18/07/2014,ESTE,CERRADO DE CALDERON,CL FLAMENCOS Nr: 1,Linea 900,Vía Pública,Desinsectación,Pulgas
18/07/2014,CRUZ DE HUMILLADERO,SANTA JULIA,CL LEANDRO MARTINEZ MARIN Nr: 1,Linea 900,Vía Pública,Desratización,Ratas
18/07/2014,CRUZ DE HUMILLADERO,CRUZ DE HUMILLADERO,CL CONDE DE GUADALHORCE Nr: 1,Linea 900,Otro Edificio de Depdencia Mun,Desinsectación,Pulgas
18/07/2014,CRUZ DE HUMILLADERO,LOS PRADOS,CL PROA Nr: 1,Linea 900,Vía Pública,Desinsectación,Mosquitos
18/07/2014,CRUZ DE HUMILLADERO,INTELHORCE,CL GUILLERMO LEE Nr: 4,Linea 900,Vía Pública,Desratización,Ratas
18/07/2014,CARRETERA DE CADIZ,LOS GIRASOLES,AV BONAIRE Nr: 2,Linea 900,Vía Pública,Desratización,Ratas
18/07/2014,CARRETERA DE CADIZ,EL TORCAL,CL NIÑO DE GLORIA Nr: 7,Linea 900,Vía Pública,Desratización,Ratas
18/07/2014,PUERTO DE LA TORRE,LOS MORALES 2,CL TROMBON Nr: 56,Linea 900,Vía Pública,Desinsectación,Cucarachas
21/07/2014,PUERTO DE LA TORRE,EL TOMILLAR,CL COPERNICO Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
21/07/2014,CHURRIANA,FINCA LA HACIENDA,CTRA ALORA Nr: 9,Linea 900,Vía Pública,Desratización,Ratas
21/07/2014,ESTE,LAS CUEVAS,CL CALVARIO Nr: 17,Linea 900,Vía Pública,Desinsectación,Garrapatas;Cucarachas
21/07/2014,CENTRO,LA MALAGUETA,PSO MARITIMO PABLO RUIZ PICASSO Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
21/07/2014,CIUDAD JARDIN,PARQUE DEL SUR,PL NAZARET Nr: 1,Actuación Programada,Vía Pública,Desinsectación,Cucarachas
21/07/2014,CIUDAD JARDIN,LOS CIPRESES,CL CHOPOS Nr: 1,Actuación Programada,Vía Pública,Desinsectación,Cucarachas
21/07/2014,CIUDAD JARDIN,HACIENDA LOS MONTES,CL SANCHO MIRANDA Nr: 22,Actuación Programada,Vía Pública,Desinsectación,Cucarachas
21/07/2014,CIUDAD JARDIN,JARDIN VIRGINIA,CL SANCHEZ ALBARRAN Nr: 13,Actuación Programada,Vía Pública,Desinsectación,Cucarachas
21/07/2014,CIUDAD JARDIN,HUERTA NUEVA,CL JUAN ANTONIO BARDEM Nr: 1,Actuación Programada,Vía Pública,Desinsectación,Cucarachas
21/07/2014,BAILEN-MIRAFLORES,SUAREZ,PL AURELIO GOMOLLON Nr: 1,CORREO ELECTRÓNICO,Vía Pública,Desratización,Ratas
21/07/2014,PUERTO DE LA TORRE,LOS ASPERONES 1 Y 3,CL ASPERONES LOS 1 Nr: 11,Servicios Sociales,Privado,Desinsectación,Cucarachas
21/07/2014,PUERTO DE LA TORRE,LOS ASPERONES 1 Y 3,CL ASPERONES LOS 1 Nr: 11,Servicios Sociales,Privado,Desinsectación,Cucarachas
21/07/2014,PUERTO DE LA TORRE,LOS ASPERONES 1 Y 3,CL ASPERONES LOS 3 Nr: 3,Servicios Sociales,Privado,Desinsectación,Cucarachas
21/07/2014,CARRETERA DE CADIZ,LA LUZ,PL LIMEÑO Nr: 1,ALTA DE OFICIO,Vía Pública,Desratización,Ratas
21/07/2014,CARRETERA DE CADIZ,ARDIRA,PL AVICENA Nr: 1,ALTA DE OFICIO,Vía Pública,Desratización,Ratas
21/07/2014,CARRETERA DE CADIZ,LA LUZ,CL INGENIERO DE LA CIERVA Nr: 6,ALTA DE OFICIO,Vía Pública,Desinsectación,Cucarachas
21/07/2014,CARRETERA DE CADIZ,VISTAFRANCA,CL VISTAFRANCA Nr: 1,ALTA DE OFICIO,Vía Pública,Desratización,Ratas
21/07/2014,PUERTO DE LA TORRE,LOS MORALES,CL MALTESA LA Nr: 1,ALTA DE OFICIO,Vía Pública,Desratización,Ratas
21/07/2014,CARRETERA DE CADIZ,GUADALJAIRE,CL ALEJANDRO DUMAS Nr: 15,ALTA DE OFICIO,Vía Pública,Desinsectación,Cucarachas
21/07/2014,CARRETERA DE CADIZ,PARQUE EMP. SANTA BARBARA,CL GONZALO TORRENTE BALLESTER Nr: 1,ALTA DE OFICIO,Vía Pública,Desinsectación,Cucarachas
21/07/2014,CARRETERA DE CADIZ,VIRGEN DE BELEN,AV VIRGEN DE BELEN Nr: 1,ALTA DE OFICIO,Vía Pública,Desratización,Ratas
21/07/2014,CARRETERA DE CADIZ,POL IND CARRANZA,CL ALCALDE ISIDORO ENCISO Nr: 1,ALTA DE OFICIO,Vía Pública,Desratización,Ratas
21/07/2014,ESTE,PEDREGALEJO PLAYA,CL CESAR RIARIO Nr: 4,ALBALA,Vía Pública,Desinsectación,Cucarachas
21/07/2014,CARRETERA DE CADIZ,SANTA PAULA,CL FRANCISCO PACHECO Nr: 1,Junta Municipal de Distrito,Vía Pública,INSPECCIÓN,Indeterminado
21/07/2014,CENTRO,CAPUCHINOS,CL MIGUEL DE MOLINA Nr: 4,Linea 900,Vía Pública,Desinsectación;Desratización,Garrapatas;Pulgas;Ratas
21/07/2014,CENTRO,PINARES DE OLLETAS,CMNO ALMENDRALES DE LOS Nr: 9,Linea 900,Vía Pública,Desinsectación,Cucarachas
21/07/2014,CENTRO,LA VICTORIA,CL AGUA Nr: 18,Linea 900,Vía Pública,Desratización,Ratas
21/07/2014,CENTRO,CENTRO HISTORICO,PNTE PUENTE DE LA ESPERANZA Nr: 2,Linea 900,Vía Pública,Desratización,Ratas
21/07/2014,CENTRO,PERCHEL SUR,CL ANGOSTA DEL CARMEN Nr: 1,Linea 900,Vía Pública,Desratización,Ratas
21/07/2014,CIUDAD JARDIN,CIUDAD JARDIN,AV POSTAS Nr: 1,Linea 900,Vía Pública,Desratización,Ratas
21/07/2014,BAILEN-MIRAFLORES,NUEVA MALAGA,PJE JUAN CORTES CORTES Nr: 2,Linea 900,Vía Pública,Desratización,Ratas
21/07/2014,ESTE,MIRAMAR,PSO MIRAMAR Nr: 4,Linea 900,Vía Pública,Desinsectación;Desratización,Cucarachas;Ratas
21/07/2014,CARRETERA DE CADIZ,HAZA DE LA PESEBRERA,CL EMILIO LAFUENTE ALCANTARA Nr: 12,Linea 900,Vía Pública,Desratización,Ratas
21/07/2014,CARRETERA DE CADIZ,JARDIN DE LA ABADIA,CL CAPULINO JAUREGUI Nr: 1,Linea 900,Vía Pública,Desinsectación,Cucarachas
21/07/2014,CARRETERA DE CADIZ,PARQUE EMP. AZUCARERA,CL BENAHAVIS Nr: 1,Linea 900,Vía Pública,Desinsectación,Cucarachas
21/07/2014,CHURRIANA,HELIOMAR,CL SEDELLA Nr: 2,Linea 900,Vía Pública,Desratización,Ratas
21/07/2014,CARRETERA DE CADIZ,PARQUE EMP. SANTA BARBARA,CL TUCIDIDES Nr: 36,Linea 900,Vía Pública,Desratización,Ratas
21/07/2014,PALMA-PALMILLA,LA PALMA,CL ERESMA Nr: 1,Linea 900,Vía Pública,Desratización,Ratas
21/07/2014,CIUDAD JARDIN,HERRERA ORIA,AV SANTIAGO RAMON Y CAJAL Nr: 1,Actuación Programada,Mercado Municipal,Desinsectación,Cucarachas
21/07/2014,CRUZ DE HUMILLADERO,EXPLANADA DE LA ESTACION,CL ROGER DE FLOR Nr: 6,Actuación Programada,Vía Pública,Desratización,Ratas
21/07/2014,CRUZ DE HUMILLADERO,LA AURORA,CL GABRIEL CELAYA Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
21/07/2014,CRUZ DE HUMILLADERO,POL ALAMEDA,AV ANDALUCIA Nr: 40,Linea 900,Vía Pública,Desratización,Ratas
21/07/2014,CENTRO,LA TRINIDAD,CL PELAYO Nr: 23,Linea 900,Vía Pública,Desratización,Ratas
21/07/2014,CENTRO,PERCHEL SUR,CL SALITRE Nr: 4,Linea 900,Vía Pública,Desratización,Ratas
22/07/2014,PUERTO DE LA TORRE,LOS ASPERONES 1 Y 3,CL ASPERONES LOS 1 Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
22/07/2014,ESTE,PLAYA VIRGINIA,CL PLAYA VIRGINIA Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
22/07/2014,CRUZ DE HUMILLADERO,SANTA CRISTINA,CL ARENISCA Nr: 13,Linea 900,Colégio Público,Desratización,Ratas
22/07/2014,CARRETERA DE CADIZ,PUERTA BLANCA,PL CESAR ALVAREZ DUMONT Nr: 1,Linea 900,Vía Pública,Desratización,Ratas
22/07/2014,CIUDAD JARDIN,LOS NARANJOS,CL DAVID SANTIAGO Nr: 1,Actuación Programada,Vía Pública,Desinsectación,Cucarachas
22/07/2014,CIUDAD JARDIN,ALEGRIA DE LA HUERTA,CL COPO EL Nr: 1,Actuación Programada,Vía Pública,Desinsectación,Cucarachas
22/07/2014,CIUDAD JARDIN,LOS VIVEROS,CL JUAN BREVA Nr: 58,Actuación Programada,Vía Pública,Desinsectación,Cucarachas
22/07/2014,CIUDAD JARDIN,LAS FLORES,CL OBISPO GONZALEZ DE TORO Nr: 1,Actuación Programada,Vía Pública,Desinsectación,Cucarachas
22/07/2014,CIUDAD JARDIN,ALEGRIA DE LA HUERTA,CL BORDE ALEGRE Nr: 12,Linea 900,Colégio Público,Desratización,Ratas
22/07/2014,CENTRO,EL EJIDO,CL JESUS DEL PRENDIMIENTO Nr: 1,Linea 900,Vía Pública,Desratización,Ratas
22/07/2014,CENTRO,EL EJIDO,CL CHAVES Nr: 5,Linea 900,Otro Edificio de Depdencia Mun,Desratización,Ratones
22/07/2014,CENTRO,PERCHEL SUR,GTA ALBERT CAMUS Nr: 1,Linea 900,Vía Pública,Desratización,Ratas
22/07/2014,CENTRO,PERCHEL SUR,AV AURORA Nr: 1,Linea 900,Vía Pública,Desinsectación,Pulgas;Cucarachas
22/07/2014,ESTE,LA PELUSA,CTRA OLIAS Nr: 1,Linea 900,Vía Pública,Desinsectación,Cucarachas
22/07/2014,BAILEN-MIRAFLORES,HAZA DEL CAMPILLO,CL DOMINGO LOZANO Nr: 41,Linea 900,Vía Pública,Desinsectación,Cucarachas
22/07/2014,CHURRIANA,CORTIJO DE MAZA,CL ENRIQUE RAMOS Nr: 24,Linea 900,Vía Pública,Desinsectación,Moscas
22/07/2014,PALMA-PALMILLA,VIRREINA,CL ALONSO CRUZADO Nr: 4,Linea 900,Centro Servicios Sociales,Desinsectación,Cucarachas
22/07/2014,CARRETERA DE CADIZ,VISTAFRANCA,CL CONEJITO DE MALAGA Nr: 7,Linea 900,Vía Pública,Desinsectación,Mosquitos
22/07/2014,CARRETERA DE CADIZ,GUADALJAIRE,PL ANGEL VALDERRAMA Nr: 1,Linea 900,Vía Pública,Desinsectación,Cucarachas
22/07/2014,CHURRIANA,HELIOMAR,CL GALICA Nr: 8,Linea 900,Vía Pública,Desinsectación;Desratización,Cucarachas;Ratas
22/07/2014,CAMPANILLAS,SEGOVIA,CL ESTOCOLMO Nr: 1,CORREO ELECTRÓNICO,Vía Pública,Desinsectación,Cucarachas
22/07/2014,PUERTO DE LA TORRE,SOLIVA ESTE,CL FRANCISCO FERNANDEZ GOLFIN Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
22/07/2014,CRUZ DE HUMILLADERO,R.E.N.F.E.,CL ROGER DE FLOR Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
22/07/2014,CRUZ DE HUMILLADERO,LA UNION,CL CARLOS AMEL Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
22/07/2014,CAMPANILLAS,LOS ASPERONES 2,CL ASPERONES LOS 2 Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
23/07/2014,PUERTO DE LA TORRE,ARROYO ESPAÑA,CL AFRODITA Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
23/07/2014,TEATINOS-UNIVERSIDAD,FINCA LA PALMA,CL CARMEN LAFORET Nr: 1,Linea 900,Vía Pública,Desratización,Ratas
23/07/2014,PUERTO DE LA TORRE,OROZCO,CL ACTRIZ RAFAELA APARICIO Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
23/07/2014,PUERTO DE LA TORRE,PUERTOSOL,CL BOLINA Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
23/07/2014,PUERTO DE LA TORRE,SANTA ISABEL PTO TORRE,CL MICA Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
23/07/2014,CRUZ DE HUMILLADERO,LOS TILOS,CL POZO Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
23/07/2014,CENTRO,LA MALAGUETA,PL GENERAL TORRIJOS Nr: 3,Actuación Programada,Otro Edificio de Depdencia Mun,Desinsectación;Desratización,Cucarachas;Ratas
23/07/2014,CIUDAD JARDIN,JARDIN DE MALAGA,CL PINTOR RAMOS ROSAS Nr: 1,Actuación Programada,Vía Pública,Desinsectación,Cucarachas
23/07/2014,CARRETERA DE CADIZ,EL TORCAL,CL NIÑO DEL MUSEO Nr: 3,Linea 900,Vía Pública,Desinsectación;Desratización,Pulgas;Ratas
23/07/2014,CENTRO,CENTRO HISTORICO,CL CANASTEROS Nr: 6,Linea 900,Vía Pública,Desratización,Ratas
23/07/2014,CENTRO,SAN MIGUEL,ALMD BARCELO Nr: 89,Linea 900,Vía Pública,Desinsectación,Cucarachas
23/07/2014,CENTRO,PERCHEL SUR,PJE SAN FERNANDO Nr: 5,Linea 900,Vía Pública,Desinsectación,Cucarachas
23/07/2014,CENTRO,CENTRO HISTORICO,CL CARCER Nr: 1,Linea 900,Vía Pública,Desinsectación;Desratización,Cucarachas;Ratas
23/07/2014,ESTE,LA VAGUADA,PSO SALVADOR RUEDA Nr: 47,Linea 900,Vía Pública,Desratización,Ratas
23/07/2014,BAILEN-MIRAFLORES,SAN ALBERTO,CL HERRADURA Nr: 34,Linea 900,Vía Pública,Desinsectación,Cucarachas
23/07/2014,BAILEN-MIRAFLORES,CARLOS HAYA,CL NUÑEZ VELA Nr: 8,Linea 900,Vía Pública,Desinsectación;Desratización,Cucarachas;Ratas
23/07/2014,CARRETERA DE CADIZ,NUEVO SAN ANDRES 2,CL CALERITO Nr: 1,Linea 900,Vía Pública,Desinsectación,Cucarachas
23/07/2014,CARRETERA DE CADIZ,EL BULTO,CL LOPEZ PINTO Nr: 1,Linea 900,Vía Pública,Desinsectación;Desratización,Pulgas;Cucarachas;Ratas
23/07/2014,CARRETERA DE CADIZ,NUEVO SAN ANDRES 1,CL CANCHO PEREZ Nr: 1,Linea 900,Vía Pública,Desinsectación;Desratización,Cucarachas;Ratas
23/07/2014,CHURRIANA,LAS PEDRIZAS,CL DECANO FRANCISCO BERGAMIN Nr: 5,Linea 900,Vía Pública,Desinsectación,Cucarachas
23/07/2014,CHURRIANA,CORTIJO DE MAZA,CL PALACIO VALDES Nr: 21,Linea 900,Vía Pública,Desinsectación,Cucarachas
23/07/2014,CAMPANILLAS,EL BRILLANTE,CL FRA ANGELICO Nr: 3,Linea 900,Vía Pública,Desinsectación,Cucarachas
23/07/2014,PUERTO DE LA TORRE,PERI PT-4 LOS ALMENDROS,CL PETUNIA Nr: 28,Linea 900,Vía Pública,Desinsectación,Cucarachas
24/07/2014,PUERTO DE LA TORRE,FUENTE ALEGRE,CL DIOGENES Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
24/07/2014,CRUZ DE HUMILLADERO,CRUZ DE HUMILLADERO,PJE HORACIO LENGO Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
24/07/2014,CRUZ DE HUMILLADERO,POL ALAMEDA,CL HUESCAR Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
24/07/2014,CAMPANILLAS,PILAR DEL PRADO,CL AMATISTA Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
24/07/2014,CAMPANILLAS,VALLEJO,CL MEDEA Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
24/07/2014,CRUZ DE HUMILLADERO,CORTIJO DE TORRES,AV NEHEMIAS Nr: 1,Linea 900,Vía Pública,Desratización,Ratas
24/07/2014,CAMPANILLAS,COLMENAREJO,CL ARLEQUIN Nr: 1,Actuación Programada,Vía Pública,Desinsectación,Moscas
24/07/2014,CAMPANILLAS,HUERTECILLA MAÑAS,CL CUARZO Nr: 1,Actuación Programada,Vía Pública,Desinsectación,Moscas
24/07/2014,CRUZ DE HUMILLADERO,RECINTO FERIAL CORTIJO DE TORR,CL CRISTOBAL RUIZ MOLERO Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
24/07/2014,CIUDAD JARDIN,FINCA LA CONCEPCION,PQUE JARDIN BOTANICO LA CONCEPCION Nr: 1,Linea 900,Otro Edificio de Depdencia Mun,Desratización,Ratas
24/07/2014,CARRETERA DE CADIZ,GUADALJAIRE,AV VIRGEN DE BELEN Nr: 7,ALBALA,Colégio Público,Desratización,Ratones;Ratas
24/07/2014,CENTRO,CENTRO HISTORICO,CL AFLIGIDOS Nr: 3,Linea 900,Vía Pública,Desinsectación,Cucarachas
24/07/2014,CIUDAD JARDIN,MONTE DORADO,CMNO COLMENAR Nr: 131,Linea 900,Vía Pública,Desratización,Ratas
24/07/2014,PALMA-PALMILLA,LA PALMILLA,CL ANTONIO MARIA ISOLA Nr: 10,Linea 900,Vía Pública,Desinsectación,Cucarachas
24/07/2014,PALMA-PALMILLA,LA PALMA,CL GUADALBULLON Nr: 2,Linea 900,Vía Pública,Desinsectación,Pulgas
24/07/2014,CRUZ DE HUMILLADERO,LA BARRIGUILLA,CL STENDHAL Nr: 1,Linea 900,Vía Pública,Desratización,Ratas
24/07/2014,CRUZ DE HUMILLADERO,MARMOLES,CL BLANCO CORIS Nr: 9,Linea 900,Vía Pública,Desratización,Ratas
24/07/2014,CARRETERA DE CADIZ,GUADALJAIRE,PL ANGEL VALDERRAMA Nr: 1,Linea 900,Vía Pública,Desratización,Ratas
24/07/2014,CARRETERA DE CADIZ,EL BULTO,CL GONGORA Nr: 1,Linea 900,Vía Pública,Desratización,Ratas
24/07/2014,CHURRIANA,HELIOMAR,AV SAN JAVIER Nr: 7,Linea 900,Vía Pública,Desinsectación,Cucarachas
24/07/2014,CENTRO,PERCHEL SUR,CL SALITRE Nr: 22,Quejas y Sugerencias,Vía Pública,Control de Palomas,Paloma
24/07/2014,ESTE,BELLAVISTA,AV PINTOR JOAQUIN SOROLLA Nr: 57,Linea 900,Privado,INSPECCIÓN,Cotorra Argentina
24/07/2014,CHURRIANA,CORTIJO DE MAZA,CL DINAMARCA Nr: 18,Linea 900,Vía Pública,Desinsectación,Cucarachas
24/07/2014,CHURRIANA,GUADALMAR,PJE DORIAN GRAY Nr: 2,Linea 900,Vía Pública,Desinsectación,Cucarachas
24/07/2014,CHURRIANA,GUADALMAR,CL HESPERIDES Nr: 1,Linea 900,Vía Pública,Desratización,Ratas
24/07/2014,TEATINOS-UNIVERSIDAD,HACIENDA ROLDAN,CL MANUEL AMARO Nr: 9,Ciudadano,Vía Pública,Desratización,Ratas
25/07/2014,CRUZ DE HUMILLADERO,SANTA MARTA,CL ARA Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
25/07/2014,ESTE,PARQUE CLAVERO,CL MIGUEL INDURAIN Nr: 11,Linea 900,Vía Pública,Desinsectación,Cucarachas
25/07/2014,ESTE,PINARES DE SAN ANTON,AV SAN ANTON Nr: 127,Linea 900,Vía Pública,Desinsectación,Cucarachas
25/07/2014,BAILEN-MIRAFLORES,LOS CASTILLEJOS,CL SONDALEZAS Nr: 33,Ciudadano,Privado,Control de Palomas,Paloma
25/07/2014,PALMA-PALMILLA,LAS ERIZAS,CMNO ERIZAS DE LAS Nr: 5,Actuación Programada,Otro Edificio de Depdencia Mun,Desratización,Ratones;Ratas
25/07/2014,BAILEN-MIRAFLORES,MIRAFLORES DE LOS ANGELES,PL MIRAFLORES Nr: 9,Linea 900,Vía Pública,Desratización,Ratas
25/07/2014,CRUZ DE HUMILLADERO,SANTA JULIA,CL LEANDRO MARTINEZ MARIN Nr: 1,Linea 900,Vía Pública,Desratización,Ratas
25/07/2014,CRUZ DE HUMILLADERO,CRUZ DE HUMILLADERO,CL CONDE DE GUADALHORCE Nr: 1,Linea 900,Otro Edificio de Depdencia Mun,Desinsectación,Pulgas
25/07/2014,CAMPANILLAS,CAMPANILLAS,CL BELGRADO Nr: 26,ALTA DE OFICIO,Vía Pública,Desinsectación;Desratización,Cucarachas;Ratas
25/07/2014,CENTRO,LA TRINIDAD,CL TRINIDAD Nr: 104,ALTA DE OFICIO,Vía Pública,Desinsectación;Desratización,Cucarachas;Ratas
25/07/2014,CENTRO,CENTRO HISTORICO,CL CANASTEROS Nr: 3,ALTA DE OFICIO,Vía Pública,Desinsectación;Desratización,Cucarachas;Ratas
25/07/2014,CRUZ DE HUMILLADERO,LOS PRADOS,CL FELIPE PEDRELL Nr: 1,ALTA DE OFICIO,Vía Pública,Desinsectación;Desratización,Cucarachas;Ratas
25/07/2014,CAMPANILLAS,LOMA DEL CAMPO,CL TROMPA LA Nr: 3,Linea 900,Vía Pública,Desinsectación,Cucarachas
25/07/2014,CRUZ DE HUMILLADERO,CARRANQUE,CL VIRGEN DE LA PIEDAD Nr: 2,Linea 900,Vía Pública,Desinsectación,Cucarachas
25/07/2014,ESTE,PEDREGALEJO,CL VENTURA DE LA VEGA Nr: 20,Linea 900,Vía Pública,Desratización,Ratas
25/07/2014,TEATINOS-UNIVERSIDAD,COLONIA SANTA INES,CL ALCALDE MARTIN GIL Nr: 2,Linea 900,Vía Pública,Desratización,Ratas
25/07/2014,ESTE,VALLE DE LOS GALANES,CL MANUEL DE PALACIO Nr: 5,Linea 900,Vía Pública,Desinsectación,Cucarachas
25/07/2014,CRUZ DE HUMILLADERO,ARROYO DEL CUARTO,CL FRANCISCO DE PAULA PAREJA Nr: 4,Linea 900,Vía Pública,Desinsectación,Cucarachas
28/07/2014,CIUDAD JARDIN,DSMO DM CIUDAD JARDIN,DSMO FINCA LA CONCEPCION Nr: 1,Actuación Programada,Otro Edificio de Depdencia Mun,Desratización,Ratas
28/07/2014,PUERTO DE LA TORRE,LAS MORILLAS PTO TORRE,CL LANZAROTE DEL LAGO Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
28/07/2014,CRUZ DE HUMILLADERO,CARRANQUE,CL VIRGEN DE COVADONGA Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
28/07/2014,CRUZ DE HUMILLADERO,LA ASUNCION,CL TEBA Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
28/07/2014,CRUZ DE HUMILLADERO,SANTA JULIA,CL DEBLA Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
28/07/2014,CENTRO,LAGUNILLAS,CL GOMEZ SALAZAR Nr: 18,Actuación Programada,Vía Pública,Desratización,Ratas
28/07/2014,CENTRO,CENTRO HISTORICO,PL JUDERIA DE LA Nr: 1,ALTA DE OFICIO,Vía Pública,Desratización,Ratas
28/07/2014,CENTRO,CONDE DE UREÑA,CL EMPINADA Nr: 1,Linea 900,Vía Pública,Desratización,Ratas
28/07/2014,ESTE,PARQUE CLAVERO,CL ENRICO TOSELLI Nr: 1,Actuación Programada,SOLAR MUNICIPAL,INSPECCIÓN,Indeterminado
28/07/2014,CAMPANILLAS,EL BRILLANTE,CL VAN GOGH Nr: 23,Linea 900,Vía Pública,Desinsectación,Mosquitos;Moscas;Cucarachas
28/07/2014,CARRETERA DE CADIZ,HUELIN,CL TOMAS ECHEVERRIA Nr: 12,Actuación Programada,Vía Pública,Desinsectación,Mosquitos
