TIPO,ENTIDAD,EJERCICIO,PROGRAMA,ECONÓMICO,IMPORTE
"G","77777",2012,"3233","12009",2
"G","77777",2012,"3233","12100","39432,64"
"G","77777",2012,"3233","12101","88013,08"
"G","77777",2012,"3233","12103",2
"G","77777",2012,"3233","12200",2
"G","77777",2012,"3233","12400",2
"G","77777",2012,"3233","12406",2
"G","77777",2012,"3233","12409",2
"G","77777",2012,"3233","13000",2
"G","77777",2012,"3233","13001",2
"G","77777",2012,"3233","13002",2
"G","77777",2012,"3233","13100",2
"G","77777",2012,"3233","13200",2
"G","77777",2012,"3233","14300",2
"G","77777",2012,"3233","14301",2
"G","77777",2012,"3233","15000","14788,36"
"G","77777",2012,"3233","15100",2
"G","77777",2012,"3233","15200",2
"G","77777",2012,"3233","15300",2
"G","77777",2012,"3233","16000","75787,31"
"G","77777",2012,"3233","16009",2
"G","77777",2012,"3233","16101",2
"G","77777",2012,"3233","16104",2
"G","77777",2012,"3233","16105",2
"G","77777",2012,"3233","16200",2
"G","77777",2012,"3233","16205",2
"G","77777",2012,"3233","16206",2
"G","77777",2012,"3233","16209",2
"G","77777",2012,"3233","16400",289
"G","77777",2012,"3233","20200",5446
"G","77777",2012,"3233","20300",8072
"G","77777",2012,"3233","20800",2
"G","77777",2012,"3233","20900",100
"G","77777",2012,"3233","21300",1
"G","77777",2012,"3233","22001",56
"G","77777",2012,"3233","22199",1496
"G","77777",2012,"3233","22300",23000
"G","77777",2012,"3233","22402",1
"G","77777",2012,"3233","22601",8500
"G","77777",2012,"3233","22602",20000
"G","77777",2012,"3233","22606",18000
"G","77777",2012,"3233","22699",2
"G","77777",2012,"3233","22701",4
"G","77777",2012,"3233","22706",1
"G","77777",2012,"3233","22799",209612
"G","77777",2012,"3233","24000",4999
"G","77777",2012,"3233","44900",1
"G","77777",2012,"3233","48100",8500
"G","77777",2012,"3234","10000",1
"G","77777",2012,"3234","10100",1
"G","77777",2012,"3234","11000",1
"G","77777",2012,"3234","12000",1
"G","77777",2012,"3234","12001",1
"G","77777",2012,"3234","12002",1
"G","77777",2012,"3234","12003","13663,01"
"G","77777",2012,"3234","12004",1
"G","77777",2012,"3234","12005",1
"G","77777",2012,"3234","12006","3532,87"
"G","77777",2012,"3234","12009",1
"G","77777",2012,"3234","12100","5680,2"
"G","77777",2012,"3234","12101","16988,76"
"G","77777",2012,"3234","12103",1
"G","77777",2012,"3234","12200",1
"G","77777",2012,"3234","12400",1
"G","77777",2012,"3234","12406",1
"G","77777",2012,"3234","12409",1
"G","77777",2012,"3234","13000",1
"G","77777",2012,"3234","13001",1
"G","77777",2012,"3234","13002",1
"G","77777",2012,"3234","13100",1
"G","77777",2012,"3234","13200",1
"G","77777",2012,"3234","14300",1
"G","77777",2012,"3234","14301",1
"G","77777",2012,"3234","15000","1166,3"
"G","77777",2012,"3234","15100",1
"G","77777",2012,"3234","15200",1
"G","77777",2012,"3234","15300",1
"G","77777",2012,"3234","16000","10335,74"
"G","77777",2012,"3234","16009",1
"G","77777",2012,"3234","16101",1
"G","77777",2012,"3234","16104",1
"G","77777",2012,"3234","16105",1
"G","77777",2012,"3234","16200",1
"G","77777",2012,"3234","16205",1
"G","77777",2012,"3234","16206",1
"G","77777",2012,"3234","16209",1
"G","77777",2012,"3234","16400",36
"G","77777",2012,"3234","20300",1
"G","77777",2012,"3234","21400",1
"G","77777",2012,"3234","21500",1
"G","77777",2012,"3234","22001",199
"G","77777",2012,"3234","22104",400
"G","77777",2012,"3234","22199",1
"G","77777",2012,"3234","22300",1
"G","77777",2012,"3234","22400",1
"G","77777",2012,"3234","22402",13000
"G","77777",2012,"3234","22602",1
"G","77777",2012,"3234","22699",1
"G","77777",2012,"3234","22706",1000
"G","77777",2012,"3234","22799",73000
"G","77777",2012,"3234","44900",1
"G","77777",2012,"3234","48900",4860
"G","77777",2012,"3240","44900",0
"G","77777",2012,"3300","10000",1
"G","77777",2012,"3300","10100","58000,04"
"G","77777",2012,"3300","11000",1
"G","77777",2012,"3300","12000","596489,72"
"G","77777",2012,"3300","12001","103714,77"
"G","77777",2012,"3300","12002",1
"G","77777",2012,"3300","12003","12000,61"
"G","77777",2012,"3300","12004","105464,02"
"G","77777",2012,"3300","12005","39845,02"
"G","77777",2012,"3300","12006","148756,25"
"G","77777",2012,"3300","12009","152,56"
"G","77777",2012,"3300","12100","306629,02"
"G","77777",2012,"3300","12101","570974,93"
"G","77777",2012,"3300","12103","53652,07"
"G","77777",2012,"3300","12200","152,71"
"G","77777",2012,"3300","12400",1
"G","77777",2012,"3300","12406",1
"G","77777",2012,"3300","12409",1
"G","77777",2012,"3300","13000","60669,24"
"G","77777",2012,"3300","13001",1
"G","77777",2012,"3300","13002","69407,98"
"G","77777",2012,"3300","13100",1
"G","77777",2012,"3300","13200",1
"G","77777",2012,"3300","14300",1
"G","77777",2012,"3300","14301",1
"G","77777",2012,"3300","15000","91740,41"
"G","77777",2012,"3300","15100","2292,32"
"G","77777",2012,"3300","15200",1
"G","77777",2012,"3300","15300",1
"G","77777",2012,"3300","16000","621769,43"
"G","77777",2012,"3300","16009",1
"G","77777",2012,"3300","16101",1
"G","77777",2012,"3300","16104",1
"G","77777",2012,"3300","16105",1
"G","77777",2012,"3300","16200",1
"G","77777",2012,"3300","16205",1
"G","77777",2012,"3300","16206",1
"G","77777",2012,"3300","16209",1656
"G","77777",2012,"3300","16400",1854
"G","77777",2012,"3300","22001",4500
"G","77777",2012,"3300","22104",5030
"G","77777",2012,"3300","22110",2000
"G","77777",2012,"3300","22601",3000
"G","77777",2012,"3300","22603",1
"G","77777",2012,"3300","22700",900
"G","77777",2012,"3300","22701",145000
"G","77777",2012,"3300","23000",3000
"G","77777",2012,"3300","23010",3000
"G","77777",2012,"3300","23020",4000
"G","77777",2012,"3300","23100",3000
"G","77777",2012,"3300","23110",3000
"G","77777",2012,"3300","23120",3000
"G","77777",2012,"3320","10000",1
"G","77777",2012,"3320","10100",1
"G","77777",2012,"3320","11000",1
"G","77777",2012,"3320","12000",1
"G","77777",2012,"3320","12001","127313,88"
"G","77777",2012,"3320","12002",1
"G","77777",2012,"3320","12003",1
"G","77777",2012,"3320","12004","61661,46"
"G","77777",2012,"3320","12005",1
"G","77777",2012,"3320","12006","43342,75"
"G","77777",2012,"3320","12009",1
"G","77777",2012,"3320","12100","70911,96"
"G","77777",2012,"3320","12101","141797,4"
"G","77777",2012,"3320","12103","4584,24"
"G","77777",2012,"3320","12200",1
"G","77777",2012,"3320","12400",1
"G","77777",2012,"3320","12406",1
"G","77777",2012,"3320","12409",1
"G","77777",2012,"3320","13000","12734,53"
"G","77777",2012,"3320","13001",1
"G","77777",2012,"3320","13002","14214,38"
"G","77777",2012,"3320","13100",1
"G","77777",2012,"3320","13200",1
"G","77777",2012,"3320","14300",1
"G","77777",2012,"3320","14301",1
"G","77777",2012,"3320","15000","16328,2"
"G","77777",2012,"3320","15100",1
"G","77777",2012,"3320","15200",1
"G","77777",2012,"3320","15300",1
"G","77777",2012,"3320","16000","143611,24"
"G","77777",2012,"3320","16009",1
"G","77777",2012,"3320","16101",1
"G","77777",2012,"3320","16104",1
"G","77777",2012,"3320","16105",1
"G","77777",2012,"3320","16200",1
"G","77777",2012,"3320","16205",1
"G","77777",2012,"3320","16206",1
"G","77777",2012,"3320","16209","1613,28"
"G","77777",2012,"3320","16400",468
"G","77777",2012,"3320","22001",1680
"G","77777",2012,"3320","22602",1000
"G","77777",2012,"3320","22799",167000
"G","77777",2012,"3320","24000",7000
"G","77777",2012,"3320","48100",2000
"G","77777",2012,"3321","10000",1
"G","77777",2012,"3321","10100",1
"G","77777",2012,"3321","11000",1
"G","77777",2012,"3321","12000",1
"G","77777",2012,"3321","12001","262936,74"
"G","77777",2012,"3321","12002",1
"G","77777",2012,"3321","12003","252012,81"
"G","77777",2012,"3321","12004","20508,84"
"G","77777",2012,"3321","12005","9398,19"
"G","77777",2012,"3321","12006","71115,27"
"G","77777",2012,"3321","12009",1
"G","77777",2012,"3321","12100","196325,28"
"G","77777",2012,"3321","12101","364242,48"
"G","77777",2012,"3321","12103","26373,36"
"G","77777",2012,"3321","12200","3078,4"
"G","77777",2012,"3321","12400",1
"G","77777",2012,"3321","12406",1
"G","77777",2012,"3321","12409",1
"G","77777",2012,"3321","13000","34109,93"
"G","77777",2012,"3321","13001","126,95"
"G","77777",2012,"3321","13002","42551,7"
"G","77777",2012,"3321","13100",1
"G","77777",2012,"3321","13200",1
"G","77777",2012,"3321","14300",1
"G","77777",2012,"3321","14301",1
"G","77777",2012,"3321","15000","109212,69"
"G","77777",2012,"3321","15100",805
"G","77777",2012,"3321","15200",1
"G","77777",2012,"3321","15300",1
"G","77777",2012,"3321","16000","382156,54"
"G","77777",2012,"3321","16009",1
"G","77777",2012,"3321","16101",1
"G","77777",2012,"3321","16104",1
"G","77777",2012,"3321","16105",1
"G","77777",2012,"3321","16200",1
"G","77777",2012,"3321","16205",1
"G","77777",2012,"3321","16206",1
"G","77777",2012,"3321","16209",1800
"G","77777",2012,"3321","16400",423
"G","77777",2012,"3321","20200",2200
"G","77777",2012,"3321","20300",3600
"G","77777",2012,"3321","20400","0,1"
"G","77777",2012,"3321","21200",2
"G","77777",2012,"3321","21300","2,6"
"G","77777",2012,"3321","22001","57882,77"
"G","77777",2012,"3321","22101",0
"G","77777",2012,"3321","22104",1
"G","77777",2012,"3321","22110","571,6"
"G","77777",2012,"3321","22199",1807
"G","77777",2012,"3321","22201",1
"G","77777",2012,"3321","22601","803,38"
"G","77777",2012,"3321","22602","11592,88"
"G","77777",2012,"3321","22606","1599,91"
"G","77777",2012,"3321","22699","583,98"
"G","77777",2012,"3321","22700",36850
"G","77777",2012,"3321","22701",23000
"G","77777",2012,"3321","22799","147728,64"
"G","77777",2012,"3321","24000","4000,56"
"G","77777",2012,"3321","48100","21700,99"
"G","77777",2012,"3330","20300",700
"G","77777",2012,"3330","20800",1
"G","77777",2012,"3330","20900",2000
"G","77777",2012,"3330","21300",2500
"G","77777",2012,"3330","21900",3000
"G","77777",2012,"3330","22199",3400
"G","77777",2012,"3330","22300",33000
"G","77777",2012,"3330","22402",3000
"G","77777",2012,"3330","22602",35700
"G","77777",2012,"3330","22606",6000
"G","77777",2012,"3330","22700",58800
"G","77777",2012,"3330","22701","140065,97"
"G","77777",2012,"3330","22799","554766,94"
"G","77777",2012,"3330","24000",34700
"G","77777",2012,"3331","22402",13500
"G","77777",2012,"3331","22799",3094000
"G","77777",2012,"3332","22799",141200
"G","77777",2012,"3333","48900",270000
"G","77777",2012,"3339","22799",1
"G","77777",2012,"3339","47900",1500000
"G","77777",2012,"3340","10000",2
"G","77777",2012,"3340","10100",2
"G","77777",2012,"3340","11000","47501,04"
"G","77777",2012,"3340","12000","17453,05"
"G","77777",2012,"3340","12001","78638,75"
"G","77777",2012,"3340","12002",2
"G","77777",2012,"3340","12003","12001,61"
"G","77777",2012,"3340","12004","62893,08"
"G","77777",2012,"3340","12005","34480,26"
"G","77777",2012,"3340","12006","37811,24"
"G","77777",2012,"3340","12009",2
"G","77777",2012,"3340","12100","76413,16"
"G","77777",2012,"3340","12101","151242,16"
"G","77777",2012,"3340","12103","19657,89"
"G","77777",2012,"3340","12200","123,43"
"G","77777",2012,"3340","12400",2
"G","77777",2012,"3340","12406",2
"G","77777",2012,"3340","12409",2
"G","77777",2012,"3340","13000",2
"G","77777",2012,"3340","13001",2
"G","77777",2012,"3340","13002",2
"G","77777",2012,"3340","13100",2
"G","77777",2012,"3340","13200",2
"G","77777",2012,"3340","14300",2
"G","77777",2012,"3340","14301",2
"G","77777",2012,"3340","15000","26136,46"
"G","77777",2012,"3340","15100","1125,57"
"G","77777",2012,"3340","15200",2
"G","77777",2012,"3340","15300",2
"G","77777",2012,"3340","16000","165711,67"
"G","77777",2012,"3340","16009",2
"G","77777",2012,"3340","16101",2
"G","77777",2012,"3340","16104",2
"G","77777",2012,"3340","16105",2
"G","77777",2012,"3340","16200",2
"G","77777",2012,"3340","16205",2
"G","77777",2012,"3340","16206",2
"G","77777",2012,"3340","16209",2
"G","77777",2012,"3340","16400",316
"G","77777",2012,"3340","20200","0,01"
"G","77777",2012,"3340","20300","25000,01"
"G","77777",2012,"3340","20900",200
"G","77777",2012,"3340","21200","0,01"
"G","77777",2012,"3340","21300","0,01"
"G","77777",2012,"3340","21500","0,01"
"G","77777",2012,"3340","22001",17100
"G","77777",2012,"3340","22104","0,01"
"G","77777",2012,"3340","22110","0,01"
"G","77777",2012,"3340","22199",100
"G","77777",2012,"3340","22201","0,01"
"G","77777",2012,"3340","22300","0,01"
"G","77777",2012,"3340","22402","0,01"
"G","77777",2012,"3340","22601",9300
"G","77777",2012,"3340","22602",61000
"G","77777",2012,"3340","22603","2100,63"
"G","77777",2012,"3340","22606",56400
"G","77777",2012,"3340","22699","0,01"
"G","77777",2012,"3340","22700","0,01"
"G","77777",2012,"3340","22701","800,02"
"G","77777",2012,"3340","22706","0,01"
"G","77777",2012,"3340","22799","171270,03"
"G","77777",2012,"3340","23010",1500
"G","77777",2012,"3340","23110",1500
"G","77777",2012,"3340","24000","49600,01"
"G","77777",2012,"3340","44900",30600
"G","77777",2012,"3340","48100",43115
"G","77777",2012,"3340","48900","2564938,35"
"G","77777",2012,"3341","20300",3500
"G","77777",2012,"3341","20900",1000
"G","77777",2012,"3341","21900",4000
"G","77777",2012,"3341","22104",4000
"G","77777",2012,"3341","22300",4000
"G","77777",2012,"3341","22602",3000
"G","77777",2012,"3341","22700",7250
"G","77777",2012,"3341","22799",5000
"G","77777",2012,"3341","48100",77760
"G","77777",2012,"3342","41000",0
"G","77777",2012,"3343","20300",500
"G","77777",2012,"3343","20800",2
"G","77777",2012,"3343","22199",1800
"G","77777",2012,"3343","22300",2600
"G","77777",2012,"3343","22402",2600
"G","77777",2012,"3343","22602",48000
"G","77777",2012,"3343","22606",500
"G","77777",2012,"3343","22799",49000
"G","77777",2012,"3344","21200",2000
"G","77777",2012,"3344","22199",3300
"G","77777",2012,"3344","22700",30503
"G","77777",2012,"3344","22701",3500
"G","77777",2012,"3344","22799","68359,79"
"G","77777",2012,"3345","44900",0
"G","77777",2012,"3350","44900",0
"G","77777",2012,"3351","44900",0
"G","77777",2012,"3352","46700",2150000
"G","77777",2012,"3360","10000",1
"G","77777",2012,"3360","10100",1
"G","77777",2012,"3360","11000",1
"G","77777",2012,"3360","12000","18528,47"
"G","77777",2012,"3360","12001",1
"G","77777",2012,"3360","12002",1
"G","77777",2012,"3360","12003",1
"G","77777",2012,"3360","12004","10231,93"
"G","77777",2012,"3360","12005","47003,09"
"G","77777",2012,"3360","12006","10224,72"
"G","77777",2012,"3360","12009",1
"G","77777",2012,"3360","12100","26999,16"
"G","77777",2012,"3360","12101","58888,56"
"G","77777",2012,"3360","12103","26734,67"
"G","77777",2012,"3360","12200","585,36"
"G","77777",2012,"3360","12400",1
"G","77777",2012,"3360","12406",1
"G","77777",2012,"3360","12409",1
"G","77777",2012,"3360","13000",1
"G","77777",2012,"3360","13001",1
"G","77777",2012,"3360","13002",1
"G","77777",2012,"3360","13100",1
"G","77777",2012,"3360","13200",1
"G","77777",2012,"3360","14300",1
"G","77777",2012,"3360","14301",1
"G","77777",2012,"3360","15000","14148,82"
"G","77777",2012,"3360","15100",1
"G","77777",2012,"3360","15200",1
"G","77777",2012,"3360","15300",1
"G","77777",2012,"3360","16000","61209,38"
"G","77777",2012,"3360","16009",1
"G","77777",2012,"3360","16101",1
"G","77777",2012,"3360","16104",1
"G","77777",2012,"3360","16105",1
"G","77777",2012,"3360","16200",1
"G","77777",2012,"3360","16205",1
"G","77777",2012,"3360","16206",1
"G","77777",2012,"3360","16209",1
"G","77777",2012,"3360","16400",108
"G","77777",2012,"3360","21200",20000
"G","77777",2012,"3360","21300",27100
"G","77777",2012,"3360","21900",6000
"G","77777",2012,"3360","22100",1
"G","77777",2012,"3360","22101",0
"G","77777",2012,"3360","22199",1900
"G","77777",2012,"3360","22402",340
"G","77777",2012,"3360","22602",16255
"G","77777",2012,"3360","22700",35000
"G","77777",2012,"3360","22701",302000
"G","77777",2012,"3360","22799",59000
"G","77777",2012,"3370","10000",1
"G","77777",2012,"3370","10100",1
"G","77777",2012,"3370","11000",1
"G","77777",2012,"3370","12000","30610,25"
"G","77777",2012,"3370","12001",1
"G","77777",2012,"3370","12002",1
"G","77777",2012,"3370","12003",1
"G","77777",2012,"3370","12004","20553,82"
"G","77777",2012,"3370","12005",1
"G","77777",2012,"3370","12006","7832,64"
"G","77777",2012,"3370","12009",1
"G","77777",2012,"3370","12100","19033,96"
"G","77777",2012,"3370","12101","40634,08"
"G","77777",2012,"3370","12103","451,73"
"G","77777",2012,"3370","12200","1318,24"
"G","77777",2012,"3370","12400",1
"G","77777",2012,"3370","12406",1
"G","77777",2012,"3370","12409",1
"G","77777",2012,"3370","13000","11983,75"
"G","77777",2012,"3370","13001",1
"G","77777",2012,"3370","13002","15990,98"
"G","77777",2012,"3370","13100",1
"G","77777",2012,"3370","13200","541,59"
"G","77777",2012,"3370","14300",1
"G","77777",2012,"3370","14301",1
"G","77777",2012,"3370","15000","4933,7"
"G","77777",2012,"3370","15100",1
"G","77777",2012,"3370","15200",1
"G","77777",2012,"3370","15300",1
"G","77777",2012,"3370","16000","45007,33"
"G","77777",2012,"3370","16009",1
"G","77777",2012,"3370","16101",1
"G","77777",2012,"3370","16104",1
"G","77777",2012,"3370","16105",1
"G","77777",2012,"3370","16200",1
"G","77777",2012,"3370","16205",1
"G","77777",2012,"3370","16206",1
"G","77777",2012,"3370","16209",1
"G","77777",2012,"3370","16400",72
"G","77777",2012,"3370","20300",20000
"G","77777",2012,"3370","20900",4000
"G","77777",2012,"3370","21300","0,1"
"G","77777",2012,"3370","22101",0
"G","77777",2012,"3370","22104",300
"G","77777",2012,"3370","22110","0,1"
"G","77777",2012,"3370","22199","66141,6"
"G","77777",2012,"3370","22500",1500
"G","77777",2012,"3370","22601","0,1"
"G","77777",2012,"3370","22604",750
"G","77777",2012,"3370","22699","0,1"
"G","77777",2012,"3370","22706","37298,6"
"G","77777",2012,"3370","22799","1122591,76"
"G","77777",2012,"3370","23000",800
"G","77777",2012,"3370","23010","0,1"
"G","77777",2012,"3370","23100","399,9"
"G","77777",2012,"3370","23110","0,1"
"G","77777",2012,"3370","23120","0,1"
"G","77777",2012,"3370","48100",15000
"G","77777",2012,"3380","20300","116387,18"
"G","77777",2012,"3380","20400",1425
"G","77777",2012,"3380","20800",2900
"G","77777",2012,"3380","20900",35700
"G","77777",2012,"3380","22100",1
"G","77777",2012,"3380","22101",0
"G","77777",2012,"3380","22105",1
"G","77777",2012,"3380","22106",2998
"G","77777",2012,"3380","22112",70031
"G","77777",2012,"3380","22199",2100
"G","77777",2012,"3380","22300",601
"G","77777",2012,"3380","22601","6002,33"
"G","77777",2012,"3380","22602",18000
"G","77777",2012,"3380","22606","0,33"
"G","77777",2012,"3380","22609",5000
"G","77777",2012,"3380","22699",34900
"G","77777",2012,"3380","22700",10000
"G","77777",2012,"3380","22701","109124,43"
"G","77777",2012,"3380","22799","2822521,56"
"G","77777",2012,"3380","26000",1
"G","77777",2012,"3380","27000",1
"G","77777",2012,"3380","48900","30845,72"
"G","77777",2012,"3381","10000",1
"G","77777",2012,"3381","10100",1
"G","77777",2012,"3381","11000",1
"G","77777",2012,"3381","12000",1
"G","77777",2012,"3381","12001",1
"G","77777",2012,"3381","12002",1
"G","77777",2012,"3381","12003","13663,01"
"G","77777",2012,"3381","12004",1
"G","77777",2012,"3381","12005",1
"G","77777",2012,"3381","12006","3506,56"
"G","77777",2012,"3381","12009",1
"G","77777",2012,"3381","12100","5680,2"
"G","77777",2012,"3381","12101","16988,76"
"G","77777",2012,"3381","12103",1
"G","77777",2012,"3381","12200","19,28"
"G","77777",2012,"3381","12400",1
"G","77777",2012,"3381","12406",1
"G","77777",2012,"3381","12409",1
"G","77777",2012,"3381","13000","29494,27"
"G","77777",2012,"3381","13001","1666,98"
"G","77777",2012,"3381","13002","33725,8"
"G","77777",2012,"3381","13100",1
"G","77777",2012,"3381","13200","60,6"
"G","77777",2012,"3381","14300",1
"G","77777",2012,"3381","14301",1
"G","77777",2012,"3381","15000","5433,62"
"G","77777",2012,"3381","15100",1
"G","77777",2012,"3381","15200",1
"G","77777",2012,"3381","15300",1
"G","77777",2012,"3381","16000","35958,56"
"G","77777",2012,"3381","16009",1
"G","77777",2012,"3381","16101",1
"G","77777",2012,"3381","16104",1
"G","77777",2012,"3381","16105",1
"G","77777",2012,"3381","16200",1
"G","77777",2012,"3381","16205",1
"G","77777",2012,"3381","16206",1
"G","77777",2012,"3381","16209",135
"G","77777",2012,"3381","16400",72
"G","77777",2012,"3381","20200",6000
"G","77777",2012,"3381","20300","79977,51"
"G","77777",2012,"3381","20400","1,1"
"G","77777",2012,"3381","20800",1
"G","77777",2012,"3381","20900",11401
"G","77777",2012,"3381","22100",1
"G","77777",2012,"3381","22199","21502,1"
"G","77777",2012,"3381","22300",4564
"G","77777",2012,"3381","22402",801
"G","77777",2012,"3381","22601",9305
"G","77777",2012,"3381","22602",11330
"G","77777",2012,"3381","22609","159617,45"
"G","77777",2012,"3381","22699","1,1"
"G","77777",2012,"3381","22700",3250
"G","77777",2012,"3381","22701","7600,1"
"G","77777",2012,"3381","22706","1200,1"
"G","77777",2012,"3381","22799","1218412,76"
"G","77777",2012,"3381","48100",86075
"G","77777",2012,"3381","48900","209060,43"
"G","77777",2012,"3401","44900",0
"G","77777",2012,"3402","10000",2
"G","77777",2012,"3402","10100",2
"G","77777",2012,"3402","11000",2
"G","77777",2012,"3402","12000",2
"G","77777",2012,"3402","12001",2
"G","77777",2012,"3402","12002",2
"G","77777",2012,"3402","12003","1663,4"
"G","77777",2012,"3402","12004",2
"G","77777",2012,"3402","12005",2
"G","77777",2012,"3402","12006",2
"G","77777",2012,"3402","12009",2
"G","77777",2012,"3402","12100","1213,24"
"G","77777",2012,"3402","12101","8763,16"
"G","77777",2012,"3402","12103",2
"G","77777",2012,"3402","12200",2
"G","77777",2012,"3402","12400",2
"G","77777",2012,"3402","12406",2
"G","77777",2012,"3402","12409",2
"G","77777",2012,"3402","13000","2127915,48"
"G","77777",2012,"3402","13001",17001
"G","77777",2012,"3402","13002","327138,38"
"G","77777",2012,"3402","13100","255520,76"
"G","77777",2012,"3402","13200","76212,03"
"G","77777",2012,"3402","14300",2
"G","77777",2012,"3402","14301",2
"G","77777",2012,"3402","15000",2
"G","77777",2012,"3402","15100",2
"G","77777",2012,"3402","15200",2
"G","77777",2012,"3402","15300",2
"G","77777",2012,"3402","16000","873465,04"
"G","77777",2012,"3402","16009",2
"G","77777",2012,"3402","16101",2
"G","77777",2012,"3402","16104",2
"G","77777",2012,"3402","16105",2
"G","77777",2012,"3402","16200",2
"G","77777",2012,"3402","16205",2
"G","77777",2012,"3402","16206",2
"G","77777",2012,"3402","16209","1643,56"
"G","77777",2012,"3402","16400",2
"G","77777",2012,"3402","20500",1
"G","77777",2012,"3402","21300",197
"G","77777",2012,"3402","21400",1
"G","77777",2012,"3402","21500",350
"G","77777",2012,"3402","21600",180
"G","77777",2012,"3402","22001",6210
"G","77777",2012,"3402","22104",500
"G","77777",2012,"3402","22106",2223
"G","77777",2012,"3402","22110",243
"G","77777",2012,"3402","22300",361
"G","77777",2012,"3402","22402",2850
"G","77777",2012,"3402","22601",8370
"G","77777",2012,"3402","22602",39259
"G","77777",2012,"3402","22603",8100
"G","77777",2012,"3402","22604",8
"G","77777",2012,"3402","22699",6439
"G","77777",2012,"3402","22700",1
"G","77777",2012,"3402","22799",9900
"G","77777",2012,"3402","23000",3600
"G","77777",2012,"3402","23010",1980
"G","77777",2012,"3402","23020",2970
"G","77777",2012,"3402","23100",1619
"G","77777",2012,"3402","23110",810
"G","77777",2012,"3402","23120",2690
"G","77777",2012,"3402","23300",1
"G","77777",2012,"3411","20200",10000
"G","77777",2012,"3411","22110",800
"G","77777",2012,"3411","22199",2000
"G","77777",2012,"3411","22300",14000
"G","77777",2012,"3411","22601",18
"G","77777",2012,"3411","22602",112408
"G","77777",2012,"3411","22699",1600
"G","77777",2012,"3411","22700",1500
"G","77777",2012,"3411","22701",2615
"G","77777",2012,"3411","22799",268500
"G","77777",2012,"3412","21500",1300
"G","77777",2012,"3412","22199",2400
"G","77777",2012,"3412","22300",12000
"G","77777",2012,"3412","22601",11300
"G","77777",2012,"3412","22602",23587
"G","77777",2012,"3412","22699",2033
"G","77777",2012,"3412","22700",1000
"G","77777",2012,"3412","22701",3400
"G","77777",2012,"3412","22799",85680
"G","77777",2012,"3413","21300",720
"G","77777",2012,"3413","22799",18000
"G","77777",2012,"3414","22199",3000
"G","77777",2012,"3414","22601",9
"G","77777",2012,"3414","22602",114300
"G","77777",2012,"3414","22606",9
"G","77777",2012,"3414","22699",3000
"G","77777",2012,"3414","22700",1200
"G","77777",2012,"3414","22701",1500
"G","77777",2012,"3414","22799",30000
"G","77777",2012,"3420","20300",8100
"G","77777",2012,"3420","20500",1
"G","77777",2012,"3420","21200",17518
"G","77777",2012,"3420","21300",15000
"G","77777",2012,"3420","21400",1500
"G","77777",2012,"3420","21500",300
"G","77777",2012,"3420","22103",92
"G","77777",2012,"3420","22104",6000
"G","77777",2012,"3420","22110","14495,3"
"G","77777",2012,"3420","22111",21000
"G","77777",2012,"3420","22199",13680
"G","77777",2012,"3420","22706",18986
"G","77777",2012,"3420","22799",4483
"G","77777",2012,"3421","21500",500
"G","77777",2012,"3421","22100",13700
"G","77777",2012,"3421","22101",0
"G","77777",2012,"3421","22102",2250
"G","77777",2012,"3421","22111",1000
"G","77777",2012,"3421","22199",410
"G","77777",2012,"3421","22699",135
"G","77777",2012,"3421","22700",55330
"G","77777",2012,"3421","22701",11000
"G","77777",2012,"3421","22799",13450
"G","77777",2012,"3422","21500",500
"G","77777",2012,"3422","22100",5400
"G","77777",2012,"3422","22101",0
"G","77777",2012,"3422","22102",1350
"G","77777",2012,"3422","22199",1500
"G","77777",2012,"3422","22699",2250
"G","77777",2012,"3422","22700",30000
"G","77777",2012,"3422","22701",8100
"G","77777",2012,"3422","22799",8400
"G","77777",2012,"3423","21300",8800
"G","77777",2012,"3423","22100",21600
"G","77777",2012,"3423","22101",0
"G","77777",2012,"3423","22102",2700
"G","77777",2012,"3423","22799",27000
"G","77777",2012,"3424","21300",5405
"G","77777",2012,"3424","21500",500
"G","77777",2012,"3424","22100",46800
"G","77777",2012,"3424","22101",0
"G","77777",2012,"3424","22102",5850
"G","77777",2012,"3424","22111",1000
"G","77777",2012,"3424","22199",1000
"G","77777",2012,"3424","22300",1
"G","77777",2012,"3424","22699",90
"G","77777",2012,"3424","22700",5400
"G","77777",2012,"3424","22701",20695
"G","77777",2012,"3424","22799",37000
"G","77777",2012,"4220","10000",1
"G","77777",2012,"4220","10100",1
"G","77777",2012,"4220","11000","50000,02"
"G","77777",2012,"4220","12000","11634,7"
"G","77777",2012,"4220","12001","15358,25"
"G","77777",2012,"4220","12002",1
"G","77777",2012,"4220","12003",1
"G","77777",2012,"4220","12004","11553,51"
"G","77777",2012,"4220","12005",1
"G","77777",2012,"4220","12006","4526,88"
"G","77777",2012,"4220","12009",1
"G","77777",2012,"4220","12100","14362,48"
"G","77777",2012,"4220","12101","30496,24"
"G","77777",2012,"4220","12103","11822,04"
"G","77777",2012,"4220","12200",1
"G","77777",2012,"4220","12400",1
"G","77777",2012,"4220","12406",1
"G","77777",2012,"4220","12409",1
"G","77777",2012,"4220","13000","12055,18"
"G","77777",2012,"4220","13001",1
"G","77777",2012,"4220","13002","14207,66"
"G","77777",2012,"4220","13100",1
"G","77777",2012,"4220","13200","735,33"
"G","77777",2012,"4220","14300",1
